   PIQUANT 0.0.0-main  ps__0567_0717304816_000rfs_shot_427.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Zn_K, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, Ca_K, K_K, Cl_K, S_K, P_K, Si_K, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
15.1273, 0, 0.374229, 0.374228, 1.41421, -0.374229, 0, 0.374228, 0.374228, 0.374228, 0.374228, 0.374228, 0.374228, 0.374228, 0.374228, 0.374228, 0.374228, 0.374228, 0.374228, 0.374228, 0.374228, 0.374228, 0.374228, 0.374228, 0.374229, 0.374228, 0.374228, 0.374228
15.1352, 6, 0.364523, 0.364522, 2.82843, 5.63548, 0, 0.364522, 0.364522, 0.364522, 0.364522, 0.364522, 0.364522, 0.364522, 0.364522, 0.364522, 0.364522, 0.364522, 0.364522, 0.364522, 0.364522, 0.364522, 0.364522, 0.364522, 0.364523, 0.364522, 0.364522, 0.364522
15.1431, 0, 0.363361, 0.363359, 1.41421, -0.363361, 0, 0.363359, 0.363359, 0.363359, 0.363359, 0.363359, 0.363359, 0.363359, 0.363359, 0.363359, 0.363359, 0.363359, 0.363359, 0.363359, 0.363359, 0.363359, 0.363359, 0.363359, 0.363361, 0.363359, 0.363359, 0.363359
15.1509, 0, 0.358485, 0.358483, 1.41421, -0.358485, 0, 0.358483, 0.358483, 0.358483, 0.358483, 0.358483, 0.358483, 0.358483, 0.358483, 0.358483, 0.358483, 0.358483, 0.358483, 0.358483, 0.358483, 0.358483, 0.358483, 0.358483, 0.358485, 0.358483, 0.358483, 0.358483
15.1588, 2, 0.350305, 0.350303, 2, 1.6497, 0, 0.350303, 0.350303, 0.350303, 0.350303, 0.350303, 0.350303, 0.350303, 0.350303, 0.350303, 0.350303, 0.350303, 0.350303, 0.350303, 0.350303, 0.350303, 0.350303, 0.350303, 0.350305, 0.350303, 0.350303, 0.350303
15.1667, 2, 0.340576, 0.340574, 2, 1.65942, 0, 0.340574, 0.340574, 0.340574, 0.340574, 0.340574, 0.340574, 0.340574, 0.340574, 0.340574, 0.340574, 0.340574, 0.340574, 0.340574, 0.340574, 0.340574, 0.340574, 0.340574, 0.340576, 0.340574, 0.340574, 0.340574
15.1745, 2, 0.330984, 0.330982, 2, 1.66902, 0, 0.330982, 0.330982, 0.330982, 0.330982, 0.330982, 0.330982, 0.330982, 0.330982, 0.330982, 0.330982, 0.330982, 0.330982, 0.330982, 0.330982, 0.330982, 0.330982, 0.330982, 0.330984, 0.330982, 0.330982, 0.330982
15.1824, 2, 0.329912, 0.32991, 2, 1.67009, 0, 0.32991, 0.32991, 0.32991, 0.32991, 0.32991, 0.32991, 0.32991, 0.32991, 0.32991, 0.32991, 0.32991, 0.32991, 0.32991, 0.32991, 0.32991, 0.32991, 0.32991, 0.329912, 0.32991, 0.32991, 0.32991
15.1903, 0, 0.324938, 0.324936, 1.41421, -0.324938, 0, 0.324936, 0.324936, 0.324936, 0.324936, 0.324936, 0.324936, 0.324936, 0.324936, 0.324936, 0.324936, 0.324936, 0.324936, 0.324936, 0.324936, 0.324936, 0.324936, 0.324936, 0.324938, 0.324936, 0.324936, 0.324936
15.1982, 0, 0.316489, 0.316488, 1.41421, -0.316489, 0, 0.316488, 0.316488, 0.316488, 0.316488, 0.316488, 0.316488, 0.316488, 0.316488, 0.316488, 0.316488, 0.316488, 0.316488, 0.316488, 0.316488, 0.316488, 0.316488, 0.316488, 0.316489, 0.316488, 0.316488, 0.316488
15.206, 0, 0.306427, 0.306425, 1.41421, -0.306427, 0, 0.306425, 0.306425, 0.306425, 0.306425, 0.306425, 0.306425, 0.306425, 0.306425, 0.306425, 0.306425, 0.306425, 0.306425, 0.306425, 0.306425, 0.306425, 0.306425, 0.306425, 0.306427, 0.306425, 0.306425, 0.306425
15.2139, 4, 0.296526, 0.296525, 2.44949, 3.70347, 0, 0.296525, 0.296525, 0.296525, 0.296525, 0.296525, 0.296525, 0.296525, 0.296525, 0.296525, 0.296525, 0.296525, 0.296525, 0.296525, 0.296525, 0.296525, 0.296525, 0.296525, 0.296526, 0.296525, 0.296525, 0.296525
15.2218, 0, 0.296153, 0.296151, 1.41421, -0.296153, 0, 0.296151, 0.296151, 0.296151, 0.296151, 0.296151, 0.296151, 0.296151, 0.296151, 0.296151, 0.296151, 0.296151, 0.296151, 0.296151, 0.296151, 0.296151, 0.296151, 0.296151, 0.296153, 0.296151, 0.296151, 0.296151
15.2296, 4, 0.291658, 0.291656, 2.44949, 3.70834, 0, 0.291656, 0.291656, 0.291656, 0.291656, 0.291656, 0.291656, 0.291656, 0.291656, 0.291656, 0.291656, 0.291656, 0.291656, 0.291656, 0.291656, 0.291656, 0.291656, 0.291656, 0.291658, 0.291656, 0.291656, 0.291656
15.2375, 0, 0.283499, 0.283498, 1.41421, -0.283499, 0, 0.283498, 0.283498, 0.283498, 0.283498, 0.283498, 0.283498, 0.283498, 0.283498, 0.283498, 0.283498, 0.283498, 0.283498, 0.283498, 0.283498, 0.283498, 0.283498, 0.283498, 0.283499, 0.283498, 0.283498, 0.283498
15.2454, 0, 0.273644, 0.273642, 1.41421, -0.273644, 0, 0.273642, 0.273642, 0.273642, 0.273642, 0.273642, 0.273642, 0.273642, 0.273642, 0.273642, 0.273642, 0.273642, 0.273642, 0.273642, 0.273642, 0.273642, 0.273642, 0.273642, 0.273644, 0.273642, 0.273642, 0.273642
15.2533, 0, 0.263962, 0.263961, 1.41421, -0.263962, 0, 0.263961, 0.263961, 0.263961, 0.263961, 0.263961, 0.263961, 0.263961, 0.263961, 0.263961, 0.263961, 0.263961, 0.263961, 0.263961, 0.263961, 0.263961, 0.263961, 0.263961, 0.263962, 0.263961, 0.263961, 0.263961
15.2611, 0, 0.263741, 0.26374, 1.41421, -0.263741, 0, 0.26374, 0.26374, 0.26374, 0.26374, 0.26374, 0.26374, 0.26374, 0.26374, 0.26374, 0.26374, 0.26374, 0.26374, 0.26374, 0.26374, 0.26374, 0.26374, 0.26374, 0.263741, 0.26374, 0.26374, 0.26374
15.269, 0, 0.259268, 0.259266, 1.41421, -0.259268, 0, 0.259266, 0.259266, 0.259266, 0.259266, 0.259266, 0.259266, 0.259266, 0.259266, 0.259266, 0.259266, 0.259266, 0.259266, 0.259266, 0.259266, 0.259266, 0.259266, 0.259266, 0.259268, 0.259266, 0.259266, 0.259266
15.2769, 2, 0.251016, 0.251015, 2, 1.74898, 0, 0.251015, 0.251015, 0.251015, 0.251015, 0.251015, 0.251015, 0.251015, 0.251015, 0.251015, 0.251015, 0.251015, 0.251015, 0.251015, 0.251015, 0.251015, 0.251015, 0.251015, 0.251016, 0.251015, 0.251015, 0.251015
15.2847, 0, 0.241032, 0.24103, 1.41421, -0.241032, 0, 0.24103, 0.24103, 0.24103, 0.24103, 0.24103, 0.24103, 0.24103, 0.24103, 0.24103, 0.24103, 0.24103, 0.24103, 0.24103, 0.24103, 0.24103, 0.24103, 0.24103, 0.241032, 0.24103, 0.24103, 0.24103
15.2926, 2, 0.23125, 0.231248, 2, 1.76875, 0, 0.231248, 0.231248, 0.231248, 0.231248, 0.231248, 0.231248, 0.231248, 0.231248, 0.231248, 0.231248, 0.231248, 0.231248, 0.231248, 0.231248, 0.231248, 0.231248, 0.231248, 0.23125, 0.231248, 0.231248, 0.231248
15.3005, 2, 0.231645, 0.231643, 2, 1.76836, 0, 0.231643, 0.231643, 0.231643, 0.231643, 0.231643, 0.231643, 0.231643, 0.231643, 0.231643, 0.231643, 0.231643, 0.231643, 0.231643, 0.231643, 0.231643, 0.231643, 0.231643, 0.231645, 0.231643, 0.231643, 0.231643
15.3083, 0, 0.227657, 0.227655, 1.41421, -0.227657, 0, 0.227655, 0.227655, 0.227655, 0.227655, 0.227655, 0.227655, 0.227655, 0.227655, 0.227655, 0.227655, 0.227655, 0.227655, 0.227655, 0.227655, 0.227655, 0.227655, 0.227655, 0.227657, 0.227655, 0.227655, 0.227655
15.3162, 2, 0.219782, 0.21978, 2, 1.78022, 0, 0.21978, 0.21978, 0.21978, 0.21978, 0.21978, 0.21978, 0.21978, 0.21978, 0.21978, 0.21978, 0.21978, 0.21978, 0.21978, 0.21978, 0.21978, 0.21978, 0.21978, 0.219782, 0.21978, 0.21978, 0.21978
15.3241, 0, 0.210133, 0.210131, 1.41421, -0.210133, 0, 0.210131, 0.210131, 0.210131, 0.210131, 0.210131, 0.210131, 0.210131, 0.210131, 0.210131, 0.210131, 0.210131, 0.210131, 0.210131, 0.210131, 0.210131, 0.210131, 0.210131, 0.210133, 0.210131, 0.210131, 0.210131
15.332, 0, 0.200701, 0.200699, 1.41421, -0.200701, 0, 0.200699, 0.200699, 0.200699, 0.200699, 0.200699, 0.200699, 0.200699, 0.200699, 0.200699, 0.200699, 0.200699, 0.200699, 0.200699, 0.200699, 0.200699, 0.200699, 0.200699, 0.200701, 0.200699, 0.200699, 0.200699
15.3398, 2, 0.201255, 0.201253, 2, 1.79875, 0, 0.201253, 0.201253, 0.201253, 0.201253, 0.201253, 0.201253, 0.201253, 0.201253, 0.201253, 0.201253, 0.201253, 0.201253, 0.201253, 0.201253, 0.201253, 0.201253, 0.201253, 0.201255, 0.201253, 0.201253, 0.201253
15.3477, 0, 0.197389, 0.197388, 1.41421, -0.197389, 0, 0.197388, 0.197388, 0.197388, 0.197388, 0.197388, 0.197388, 0.197388, 0.197388, 0.197388, 0.197388, 0.197388, 0.197388, 0.197388, 0.197388, 0.197388, 0.197388, 0.197388, 0.197389, 0.197388, 0.197388, 0.197388
15.3556, 2, 0.189613, 0.189611, 2, 1.81039, 0, 0.189611, 0.189611, 0.189611, 0.189611, 0.189611, 0.189611, 0.189611, 0.189611, 0.189611, 0.189611, 0.189611, 0.189611, 0.189611, 0.189611, 0.189611, 0.189611, 0.189611, 0.189613, 0.189611, 0.189611, 0.189611
15.3634, 0, 0.180074, 0.180072, 1.41421, -0.180074, 0, 0.180072, 0.180072, 0.180072, 0.180072, 0.180072, 0.180072, 0.180072, 0.180072, 0.180072, 0.180072, 0.180072, 0.180072, 0.180072, 0.180072, 0.180072, 0.180072, 0.180072, 0.180074, 0.180072, 0.180072, 0.180072
15.3713, 4, 0.170781, 0.170779, 2.44949, 3.82922, 0, 0.170779, 0.170779, 0.170779, 0.170779, 0.170779, 0.170779, 0.170779, 0.170779, 0.170779, 0.170779, 0.170779, 0.170779, 0.170779, 0.170779, 0.170779, 0.170779, 0.170779, 0.170781, 0.170779, 0.170779, 0.170779
15.3792, 0, 0.171824, 0.171822, 1.41421, -0.171824, 0, 0.171822, 0.171822, 0.171822, 0.171822, 0.171822, 0.171822, 0.171822, 0.171822, 0.171822, 0.171822, 0.171822, 0.171822, 0.171822, 0.171822, 0.171822, 0.171822, 0.171822, 0.171824, 0.171822, 0.171822, 0.171822
15.387, 2, 0.168435, 0.168433, 2, 1.83157, 0, 0.168433, 0.168433, 0.168433, 0.168433, 0.168433, 0.168433, 0.168433, 0.168433, 0.168433, 0.168433, 0.168433, 0.168433, 0.168433, 0.168433, 0.168433, 0.168433, 0.168433, 0.168435, 0.168433, 0.168433, 0.168433
15.3949, 0, 0.161128, 0.161127, 1.41421, -0.161128, 0, 0.161127, 0.161127, 0.161127, 0.161127, 0.161127, 0.161127, 0.161127, 0.161127, 0.161127, 0.161127, 0.161127, 0.161127, 0.161127, 0.161127, 0.161127, 0.161127, 0.161127, 0.161128, 0.161127, 0.161127, 0.161127
15.4028, 4, 0.152071, 0.152069, 2.44949, 3.84793, 0, 0.152069, 0.152069, 0.152069, 0.152069, 0.152069, 0.152069, 0.152069, 0.152069, 0.152069, 0.152069, 0.152069, 0.152069, 0.152069, 0.152069, 0.152069, 0.152069, 0.152069, 0.152071, 0.152069, 0.152069, 0.152069
15.4107, 2, 0.143275, 0.143273, 2, 1.85672, 0, 0.143273, 0.143273, 0.143273, 0.143273, 0.143273, 0.143273, 0.143273, 0.143273, 0.143273, 0.143273, 0.143273, 0.143273, 0.143273, 0.143273, 0.143273, 0.143273, 0.143273, 0.143275, 0.143273, 0.143273, 0.143273
15.4185, 0, 0.144445, 0.144443, 1.41421, -0.144445, 0, 0.144443, 0.144443, 0.144443, 0.144443, 0.144443, 0.144443, 0.144443, 0.144443, 0.144443, 0.144443, 0.144443, 0.144443, 0.144443, 0.144443, 0.144443, 0.144443, 0.144443, 0.144445, 0.144443, 0.144443, 0.144443
15.4264, 2, 0.141264, 0.141262, 2, 1.85874, 0, 0.141262, 0.141262, 0.141262, 0.141262, 0.141262, 0.141262, 0.141262, 0.141262, 0.141262, 0.141262, 0.141262, 0.141262, 0.141262, 0.141262, 0.141262, 0.141262, 0.141262, 0.141264, 0.141262, 0.141262, 0.141262
15.4343, 0, 0.134247, 0.134245, 1.41421, -0.134247, 0, 0.134245, 0.134245, 0.134245, 0.134245, 0.134245, 0.134245, 0.134245, 0.134245, 0.134245, 0.134245, 0.134245, 0.134245, 0.134245, 0.134245, 0.134245, 0.134245, 0.134245, 0.134246, 0.134245, 0.134245, 0.134245
15.4421, 0, 0.125543, 0.125541, 1.41421, -0.125543, 0, 0.125541, 0.125541, 0.125541, 0.125541, 0.125541, 0.125541, 0.125541, 0.125541, 0.125541, 0.125541, 0.125541, 0.125541, 0.125541, 0.125541, 0.125541, 0.125541, 0.125541, 0.125542, 0.125541, 0.125541, 0.125541
15.45, 6, 0.11713, 0.117128, 2.82843, 5.88287, 0, 0.117128, 0.117128, 0.117128, 0.117128, 0.117128, 0.117128, 0.117128, 0.117128, 0.117128, 0.117128, 0.117128, 0.117128, 0.117128, 0.117128, 0.117128, 0.117128, 0.117128, 0.11713, 0.117128, 0.117129, 0.117128
15.4579, 0, 0.118628, 0.118626, 1.41421, -0.118628, 0, 0.118626, 0.118626, 0.118626, 0.118626, 0.118626, 0.118626, 0.118626, 0.118626, 0.118626, 0.118626, 0.118626, 0.118626, 0.118626, 0.118626, 0.118626, 0.118626, 0.118626, 0.118627, 0.118626, 0.118626, 0.118626
15.4657, 0, 0.115897, 0.115895, 1.41421, -0.115897, 0, 0.115895, 0.115895, 0.115895, 0.115895, 0.115895, 0.115895, 0.115895, 0.115895, 0.115895, 0.115895, 0.115895, 0.115895, 0.115895, 0.115895, 0.115895, 0.115895, 0.115895, 0.115897, 0.115895, 0.115895, 0.115895
15.4736, 0, 0.109444, 0.109442, 1.41421, -0.109444, 0, 0.109442, 0.109442, 0.109442, 0.109442, 0.109442, 0.109442, 0.109442, 0.109442, 0.109442, 0.109442, 0.109442, 0.109442, 0.109442, 0.109442, 0.109442, 0.109442, 0.109442, 0.109444, 0.109442, 0.109442, 0.109442
15.4815, 0, 0.101376, 0.101374, 1.41421, -0.101376, 0, 0.101374, 0.101374, 0.101374, 0.101374, 0.101374, 0.101374, 0.101374, 0.101374, 0.101374, 0.101374, 0.101374, 0.101374, 0.101374, 0.101374, 0.101374, 0.101374, 0.101374, 0.101376, 0.101374, 0.101375, 0.101374
15.4894, 2, 0.0936176, 0.0936152, 2, 1.90638, 0, 0.0936152, 0.0936152, 0.0936152, 0.0936152, 0.0936152, 0.0936152, 0.0936152, 0.0936152, 0.0936152, 0.0936152, 0.0936152, 0.0936152, 0.0936152, 0.0936152, 0.0936152, 0.0936152, 0.0936152, 0.093617, 0.0936152, 0.0936158, 0.0936152
15.4972, 0, 0.0951783, 0.0951758, 1.41421, -0.0951783, 0, 0.0951758, 0.0951758, 0.0951758, 0.0951758, 0.0951758, 0.0951758, 0.0951758, 0.0951758, 0.0951758, 0.0951758, 0.0951758, 0.0951758, 0.0951758, 0.0951758, 0.0951758, 0.0951758, 0.0951758, 0.0951775, 0.0951758, 0.0951766, 0.0951758
15.5051, 2, 0.0927195, 0.0927167, 2, 1.90728, 0, 0.0927167, 0.0927167, 0.0927167, 0.0927167, 0.0927167, 0.0927167, 0.0927167, 0.0927167, 0.0927167, 0.0927167, 0.0927167, 0.0927167, 0.0927167, 0.0927167, 0.0927167, 0.0927167, 0.0927167, 0.0927184, 0.0927167, 0.0927177, 0.0927167
15.513, 2, 0.0867311, 0.0867281, 2, 1.91327, 0, 0.0867281, 0.0867281, 0.0867281, 0.0867281, 0.0867281, 0.0867281, 0.0867281, 0.0867281, 0.0867281, 0.0867281, 0.0867281, 0.0867281, 0.0867281, 0.0867281, 0.0867281, 0.0867281, 0.0867281, 0.0867298, 0.0867281, 0.0867294, 0.0867281
15.5208, 0, 0.0792486, 0.0792452, 1.41421, -0.0792486, 0, 0.0792452, 0.0792452, 0.0792452, 0.0792452, 0.0792452, 0.0792452, 0.0792452, 0.0792452, 0.0792452, 0.0792452, 0.0792452, 0.0792452, 0.0792452, 0.0792452, 0.0792452, 0.0792452, 0.0792452, 0.079247, 0.0792452, 0.0792469, 0.0792452
15.5287, 2, 0.0721038, 0.0720999, 2, 1.9279, 0, 0.0720999, 0.0720999, 0.0720999, 0.0720999, 0.0720999, 0.0720999, 0.0720999, 0.0720999, 0.0720999, 0.0720999, 0.0720999, 0.0720999, 0.0720999, 0.0720999, 0.0720999, 0.0720999, 0.0720999, 0.0721016, 0.0720999, 0.072102, 0.0720999
15.5366, 0, 0.0738225, 0.0738181, 1.41421, -0.0738225, 0, 0.0738181, 0.0738181, 0.0738181, 0.0738181, 0.0738181, 0.0738181, 0.0738181, 0.0738181, 0.0738181, 0.0738181, 0.0738181, 0.0738181, 0.0738181, 0.0738181, 0.0738181, 0.0738181, 0.0738181, 0.0738198, 0.0738181, 0.0738208, 0.0738181
15.5445, 0, 0.0717786, 0.0717734, 1.41421, -0.0717786, 0, 0.0717734, 0.0717734, 0.0717734, 0.0717734, 0.0717734, 0.0717734, 0.0717734, 0.0717734, 0.0717734, 0.0717734, 0.0717734, 0.0717734, 0.0717734, 0.0717734, 0.0717734, 0.0717734, 0.0717734, 0.0717751, 0.0717734, 0.0717768, 0.0717734
15.5523, 0, 0.0664398, 0.0664338, 1.41421, -0.0664398, 0, 0.0664338, 0.0664338, 0.0664338, 0.0664338, 0.0664338, 0.0664338, 0.0664338, 0.0664338, 0.0664338, 0.0664338, 0.0664338, 0.0664338, 0.0664338, 0.0664338, 0.0664338, 0.0664338, 0.0664338, 0.0664355, 0.0664338, 0.0664381, 0.0664338
15.5602, 2, 0.0597409, 0.0597338, 2, 1.94026, 0, 0.0597338, 0.0597338, 0.0597338, 0.0597338, 0.0597338, 0.0597338, 0.0597338, 0.0597338, 0.0597338, 0.0597338, 0.0597338, 0.0597338, 0.0597338, 0.0597338, 0.0597338, 0.0597338, 0.0597338, 0.0597355, 0.0597338, 0.0597392, 0.0597338
15.5681, 0, 0.0533983, 0.0533898, 1.41421, -0.0533983, 0, 0.0533898, 0.0533898, 0.0533898, 0.0533898, 0.0533898, 0.0533898, 0.0533898, 0.0533898, 0.0533898, 0.0533898, 0.0533898, 0.0533898, 0.0533898, 0.0533898, 0.0533898, 0.0533898, 0.0533898, 0.0533916, 0.0533898, 0.0533966, 0.0533898
15.5759, 4, 0.0550949, 0.0550849, 2.44949, 3.94491, 0, 0.0550849, 0.0550849, 0.0550849, 0.0550849, 0.0550849, 0.0550849, 0.0550849, 0.0550849, 0.0550849, 0.0550849, 0.0550849, 0.0550849, 0.0550849, 0.0550849, 0.0550849, 0.0550849, 0.0550849, 0.0550866, 0.0550849, 0.0550932, 0.0550849
15.5838, 2, 0.0533598, 0.0533478, 2, 1.94664, 0, 0.0533478, 0.0533478, 0.0533478, 0.0533478, 0.0533478, 0.0533478, 0.0533478, 0.0533478, 0.0533478, 0.0533478, 0.0533478, 0.0533478, 0.0533478, 0.0533478, 0.0533478, 0.0533478, 0.0533478, 0.0533495, 0.0533478, 0.0533581, 0.0533478
15.5917, 2, 0.0486347, 0.0486203, 2, 1.95137, 0, 0.0486203, 0.0486203, 0.0486203, 0.0486203, 0.0486203, 0.0486203, 0.0486203, 0.0486203, 0.0486203, 0.0486203, 0.0486203, 0.0486203, 0.0486203, 0.0486203, 0.0486203, 0.0486203, 0.0486203, 0.048622, 0.0486203, 0.0486329, 0.0486203
15.5995, 0, 0.0427248, 0.0427077, 1.41421, -0.0427248, 0, 0.0427077, 0.0427077, 0.0427077, 0.0427077, 0.0427077, 0.0427077, 0.0427077, 0.0427077, 0.0427077, 0.0427077, 0.0427077, 0.0427077, 0.0427077, 0.0427077, 0.0427077, 0.0427077, 0.0427077, 0.0427094, 0.0427077, 0.0427231, 0.0427077
15.6074, 4, 0.0371987, 0.0371783, 2.44949, 3.9628, 0, 0.0371783, 0.0371783, 0.0371783, 0.0371783, 0.0371783, 0.0371783, 0.0371783, 0.0371783, 0.0371783, 0.0371783, 0.0371783, 0.0371783, 0.0371783, 0.0371783, 0.0371783, 0.0371783, 0.0371783, 0.03718, 0.0371783, 0.037197, 0.0371783
15.6153, 6, 0.0388643, 0.03884, 2.82843, 5.96114, 0, 0.03884, 0.03884, 0.03884, 0.03884, 0.03884, 0.03884, 0.03884, 0.03884, 0.03884, 0.03884, 0.03884, 0.03884, 0.03884, 0.03884, 0.03884, 0.03884, 0.03884, 0.0388417, 0.03884, 0.0388626, 0.03884
15.6232, 0, 0.0374957, 0.0374668, 1.41421, -0.0374957, 0, 0.0374668, 0.0374668, 0.0374668, 0.0374668, 0.0374668, 0.0374668, 0.0374668, 0.0374668, 0.0374668, 0.0374668, 0.0374668, 0.0374668, 0.0374668, 0.0374668, 0.0374668, 0.0374668, 0.0374668, 0.0374685, 0.0374668, 0.037494, 0.0374668
15.631, 0, 0.0335001, 0.0334657, 1.41421, -0.0335001, 0, 0.0334657, 0.0334657, 0.0334657, 0.0334657, 0.0334657, 0.0334657, 0.0334657, 0.0334657, 0.0334657, 0.0334657, 0.0334657, 0.0334657, 0.0334657, 0.0334657, 0.0334657, 0.0334657, 0.0334657, 0.0334675, 0.0334657, 0.0334983, 0.0334657
15.6389, 2, 0.0285184, 0.0284778, 2, 1.97148, 0, 0.0284778, 0.0284778, 0.0284778, 0.0284778, 0.0284778, 0.0284778, 0.0284778, 0.0284778, 0.0284778, 0.0284778, 0.0284778, 0.0284778, 0.0284778, 0.0284778, 0.0284778, 0.0284778, 0.0284778, 0.0284795, 0.0284778, 0.0285166, 0.0284778
15.6468, 0, 0.02394, 0.0238922, 1.41421, -0.02394, 0, 0.0238922, 0.0238922, 0.0238922, 0.0238922, 0.0238922, 0.0238922, 0.0238922, 0.0238922, 0.0238922, 0.0238922, 0.0238922, 0.0238922, 0.0238922, 0.0238922, 0.0238922, 0.0238922, 0.0238922, 0.0238939, 0.0238922, 0.0239382, 0.0238922
15.6546, 0, 0.0254485, 0.0253924, 1.41421, -0.0254485, 0, 0.0253924, 0.0253924, 0.0253924, 0.0253924, 0.0253924, 0.0253924, 0.0253924, 0.0253924, 0.0253924, 0.0253924, 0.0253924, 0.0253924, 0.0253924, 0.0253924, 0.0253924, 0.0253924, 0.0253924, 0.0253941, 0.0253924, 0.0254468, 0.0253924
15.6625, 2, 0.02439, 0.0243244, 2, 1.97561, 0, 0.0243244, 0.0243244, 0.0243244, 0.0243244, 0.0243244, 0.0243244, 0.0243244, 0.0243244, 0.0243244, 0.0243244, 0.0243244, 0.0243244, 0.0243244, 0.0243244, 0.0243244, 0.0243244, 0.0243244, 0.0243261, 0.0243244, 0.0243883, 0.0243244
15.6704, 4, 0.0211326, 0.0210561, 2.44949, 3.97887, 0, 0.0210561, 0.0210561, 0.0210561, 0.0210561, 0.0210561, 0.0210561, 0.0210561, 0.0210561, 0.0210561, 0.0210561, 0.0210561, 0.0210561, 0.0210561, 0.0210561, 0.0210561, 0.0210561, 0.0210561, 0.0210579, 0.0210561, 0.0211308, 0.0210561
15.6783, 0, 0.0171236, 0.0170349, 1.41421, -0.0171236, 0, 0.0170349, 0.0170349, 0.0170349, 0.0170349, 0.0170349, 0.0170349, 0.0170349, 0.0170349, 0.0170349, 0.0170349, 0.0170349, 0.0170349, 0.0170349, 0.0170349, 0.0170349, 0.0170349, 0.0170349, 0.0170366, 0.0170349, 0.0171218, 0.0170349
15.6861, 0, 0.0135418, 0.0134393, 1.41421, -0.0135418, 0, 0.0134393, 0.0134393, 0.0134393, 0.0134393, 0.0134393, 0.0134393, 0.0134393, 0.0134393, 0.0134393, 0.0134393, 0.0134393, 0.0134393, 0.0134393, 0.0134393, 0.0134393, 0.0134393, 0.0134393, 0.0134411, 0.0134393, 0.0135401, 0.0134393
15.694, 2, 0.0148371, 0.0147191, 2, 1.98516, 0, 0.0147191, 0.0147191, 0.0147191, 0.0147191, 0.0147191, 0.0147191, 0.0147191, 0.0147191, 0.0147191, 0.0147191, 0.0147191, 0.0147191, 0.0147191, 0.0147191, 0.0147191, 0.0147191, 0.0147191, 0.0147209, 0.0147191, 0.0148354, 0.0147191
15.7019, 0, 0.0140941, 0.0139589, 1.41421, -0.0140941, 0, 0.0139589, 0.0139589, 0.0139589, 0.0139589, 0.0139589, 0.0139589, 0.0139589, 0.0139589, 0.0139589, 0.0139589, 0.0139589, 0.0139589, 0.0139589, 0.0139589, 0.0139589, 0.0139589, 0.0139589, 0.0139607, 0.0139589, 0.0140924, 0.0139589
15.7097, 2, 0.011633, 0.0114787, 2, 1.98837, 0, 0.0114787, 0.0114787, 0.0114787, 0.0114787, 0.0114787, 0.0114787, 0.0114787, 0.0114787, 0.0114787, 0.0114787, 0.0114787, 0.0114787, 0.0114787, 0.0114787, 0.0114787, 0.0114787, 0.0114787, 0.0114804, 0.0114787, 0.0116312, 0.0114787
15.7176, 0, 0.00867839, 0.00850306, 1.41421, -0.00867839, 0, 0.00850306, 0.00850306, 0.00850306, 0.00850306, 0.00850306, 0.00850306, 0.00850306, 0.00850306, 0.00850306, 0.00850306, 0.00850306, 0.00850306, 0.00850306, 0.00850306, 0.00850306, 0.00850306, 0.00850306, 0.00850481, 0.00850306, 0.00867664, 0.00850306
15.7255, 0, 0.00617148, 0.00597304, 1.41421, -0.00617148, 0, 0.00597304, 0.00597304, 0.00597304, 0.00597304, 0.00597304, 0.00597304, 0.00597304, 0.00597304, 0.00597304, 0.00597304, 0.00597304, 0.00597304, 0.00597304, 0.00597304, 0.00597304, 0.00597304, 0.00597304, 0.00597479, 0.00597304, 0.00616973, 0.00597304
15.7333, 2, 0.0072117, 0.00698803, 2, 1.99279, 0, 0.00698803, 0.00698803, 0.00698803, 0.00698803, 0.00698803, 0.00698803, 0.00698803, 0.00698803, 0.00698803, 0.00698803, 0.00698803, 0.00698803, 0.00698803, 0.00698803, 0.00698803, 0.00698803, 0.00698803, 0.00698978, 0.00698803, 0.00720995, 0.00698803
15.7412, 2, 0.0067722, 0.00652111, 2, 1.99323, 0, 0.00652111, 0.00652111, 0.00652111, 0.00652111, 0.00652111, 0.00652111, 0.00652111, 0.00652111, 0.00652111, 0.00652111, 0.00652111, 0.00652111, 0.00652111, 0.00652111, 0.00652111, 0.00652111, 0.00652111, 0.00652286, 0.00652111, 0.00677045, 0.00652111
15.7491, 4, 0.00511313, 0.0048324, 2.44949, 3.99489, 0, 0.0048324, 0.0048324, 0.0048324, 0.0048324, 0.0048324, 0.0048324, 0.0048324, 0.0048324, 0.0048324, 0.0048324, 0.0048324, 0.0048324, 0.0048324, 0.0048324, 0.0048324, 0.0048324, 0.0048324, 0.00483415, 0.0048324, 0.00511137, 0.0048324
15.757, 6, 0.00323715, 0.00292455, 2.82843, 5.99676, 0, 0.00292455, 0.00292455, 0.00292455, 0.00292455, 0.00292455, 0.00292455, 0.00292455, 0.00292455, 0.00292455, 0.00292455, 0.00292455, 0.00292455, 0.00292455, 0.00292455, 0.00292455, 0.00292455, 0.00292455, 0.0029263, 0.00292455, 0.00323539, 0.00292455
