   PIQUANT 0.0.0-main  ps__0567_0717304816_000rfs_shot_70.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Zn_K, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, Ca_K, K_K, Cl_K, S_K, P_K, Si_K, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.552793, 0, 1.6697e-05, 3.05283e-07, 1.41421, -1.6697e-05, 3.05283e-07, 3.05883e-07, 3.0615e-07, 8.45679e-07, 3.14813e-07, 3.07412e-07, 3.42393e-07, 8.43355e-07, 3.50722e-07, 1.97331e-06, 1.89055e-06, 5.30723e-07, 2.05114e-06, 3.57122e-07, 3.07649e-07, 3.6597e-07, 3.08007e-07, 1.00149e-06, 9.38763e-06, 3.05283e-07, 3.05283e-07, 4.02115e-07
0.560679, 0, 2.59465e-05, 5.74108e-07, 1.41421, -2.59465e-05, 5.74108e-07, 5.75236e-07, 5.7574e-07, 1.59215e-06, 5.92061e-07, 5.78118e-07, 6.44019e-07, 1.58777e-06, 6.59708e-07, 3.97801e-06, 3.56057e-06, 9.9881e-07, 3.8631e-06, 6.71765e-07, 5.78565e-07, 6.62436e-07, 5.79371e-07, 1.56528e-06, 1.22612e-05, 5.74108e-07, 5.74108e-07, 7.56528e-07
0.568564, 0, 4.14518e-05, 1.05908e-06, 1.41421, -4.14518e-05, 1.05908e-06, 1.06116e-06, 1.06209e-06, 2.94052e-06, 1.09225e-06, 1.06649e-06, 1.18828e-06, 2.93242e-06, 1.21727e-06, 7.84888e-06, 6.57833e-06, 1.84396e-06, 7.13744e-06, 1.23956e-06, 1.06731e-06, 1.18684e-06, 1.06905e-06, 2.46063e-06, 1.61265e-05, 1.05908e-06, 1.05908e-06, 1.3962e-06
0.576449, 0, 6.77442e-05, 1.91674e-06, 1.41421, -6.77442e-05, 1.91674e-06, 1.92053e-06, 1.92221e-06, 5.32826e-06, 1.9769e-06, 1.93018e-06, 2.15102e-06, 5.31359e-06, 2.2036e-06, 1.52486e-05, 1.19245e-05, 3.33994e-06, 1.29383e-05, 2.244e-06, 1.93168e-06, 2.10043e-06, 1.93531e-06, 3.88554e-06, 2.14229e-05, 1.91674e-06, 1.91674e-06, 2.52804e-06
0.584334, 0, 0.000112466, 3.40371e-06, 1.41421, -0.000112466, 3.40371e-06, 3.41044e-06, 3.41345e-06, 9.47376e-06, 3.51076e-06, 3.42762e-06, 3.82055e-06, 9.44764e-06, 3.9141e-06, 2.91678e-05, 2.12103e-05, 5.93598e-06, 2.30142e-05, 3.98599e-06, 3.43029e-06, 3.66621e-06, 3.43762e-06, 6.15195e-06, 2.88232e-05, 3.40371e-06, 3.40371e-06, 4.49138e-06
0.592219, 0, 0.000188357, 5.93124e-06, 1.41421, -0.000188357, 5.93124e-06, 5.943e-06, 5.94824e-06, 1.65305e-05, 6.11816e-06, 5.973e-06, 6.65912e-06, 1.64849e-05, 6.82247e-06, 5.49271e-05, 3.70245e-05, 1.0353e-05, 4.01743e-05, 6.948e-06, 5.97765e-06, 6.30419e-06, 5.99205e-06, 9.74482e-06, 3.93642e-05, 5.93124e-06, 5.93124e-06, 7.83049e-06
0.600104, 0, 0.000316294, 1.01436e-05, 1.41421, -0.000316294, 1.01436e-05, 1.01637e-05, 1.01727e-05, 2.83093e-05, 1.04639e-05, 1.02152e-05, 1.13911e-05, 2.82312e-05, 1.1671e-05, 0.00010182, 6.34332e-05, 1.77219e-05, 6.88315e-05, 1.18862e-05, 1.02231e-05, 1.06705e-05, 1.02507e-05, 1.54067e-05, 5.46183e-05, 1.01436e-05, 1.01436e-05, 1.33986e-05
0.60799, 0, 0.000529941, 1.70271e-05, 1.41421, -0.000529941, 1.70271e-05, 1.7061e-05, 1.70761e-05, 4.75885e-05, 1.7566e-05, 1.71475e-05, 1.91258e-05, 4.7457e-05, 1.95968e-05, 0.000185774, 0.00010668, 2.97765e-05, 0.000115762, 1.99588e-05, 1.71609e-05, 1.77675e-05, 1.72123e-05, 2.42549e-05, 7.69612e-05, 1.70271e-05, 1.70271e-05, 2.25033e-05
0.615875, 0, 0.000882662, 2.80573e-05, 1.41421, -0.000882662, 2.80573e-05, 2.81133e-05, 2.81383e-05, 7.85343e-05, 2.89475e-05, 2.82562e-05, 3.15237e-05, 7.83172e-05, 3.23016e-05, 0.000333569, 0.000176133, 4.91151e-05, 0.000191133, 3.28994e-05, 2.82783e-05, 2.90925e-05, 2.83719e-05, 3.794e-05, 0.000109927, 2.80573e-05, 2.80573e-05, 3.71021e-05
0.62376, 0, 0.00145756, 4.53901e-05, 1.41421, -0.00145756, 4.53901e-05, 4.54809e-05, 4.55214e-05, 0.00012725, 4.68337e-05, 4.57126e-05, 5.10116e-05, 0.000126897, 5.22732e-05, 0.000589352, 0.000285526, 7.95398e-05, 0.000309853, 5.32426e-05, 4.57485e-05, 4.68305e-05, 4.59152e-05, 5.88518e-05, 0.000158688, 4.53901e-05, 4.53901e-05, 6.00584e-05
0.631645, 0, 0.0023818, 7.21005e-05, 1.41421, -0.0023818, 7.21005e-05, 7.2245e-05, 7.23096e-05, 0.000202463, 7.43994e-05, 7.2614e-05, 8.10528e-05, 0.000201903, 8.30619e-05, 0.00102444, 0.000454523, 0.000126485, 0.000493264, 8.46056e-05, 7.26713e-05, 7.40959e-05, 7.29616e-05, 9.03776e-05, 0.000230672, 7.21005e-05, 7.21005e-05, 9.54602e-05
0.63953, 0, 0.00384642, 0.00011247, 1.41421, -0.00384642, 0.00011247, 0.000112697, 0.000112797, 0.000316368, 0.000116066, 0.000113274, 0.000126473, 0.000315491, 0.000129615, 0.00175172, 0.000710608, 0.000197531, 0.000771203, 0.000132029, 0.000113363, 0.000115223, 0.000113859, 0.000137216, 0.00033635, 0.00011247, 0.00011247, 0.000149007
0.647415, 0, 0.00613324, 0.000172314, 1.41421, -0.00613324, 0.000172314, 0.000172661, 0.000172816, 0.000485574, 0.000177838, 0.000173548, 0.000193826, 0.000484226, 0.000198654, 0.0029461, 0.00109127, 0.000302998, 0.00118436, 0.000202363, 0.000173685, 0.000176097, 0.000174513, 0.000205731, 0.000490179, 0.000172314, 0.000172314, 0.000228448
0.655301, 0, 0.00965003, 0.000259324, 1.41421, -0.00965003, 0.000259324, 0.000259848, 0.000260082, 0.000732142, 0.000267662, 0.000261187, 0.000291793, 0.000730109, 0.00029908, 0.00487276, 0.00164634, 0.000456572, 0.00178686, 0.000304678, 0.000261395, 0.000264506, 0.000262752, 0.000304341, 0.000711696, 0.000259324, 0.000259324, 0.000344052
0.663186, 0, 0.0149757, 0.000383421, 1.41421, -0.0149757, 0.000383421, 0.000384199, 0.000384546, 0.00108464, 0.000395787, 0.000386183, 0.000431575, 0.00108162, 0.000442382, 0.00792505, 0.00244044, 0.00067595, 0.00264883, 0.000450682, 0.000386493, 0.000390496, 0.000388673, 0.000443905, 0.00102678, 0.000383421, 0.000383421, 0.000509081
0.671071, 0, 0.0229157, 0.000557041, 1.41421, -0.0229157, 0.000557041, 0.000558175, 0.00055868, 0.00157903, 0.000575064, 0.000561067, 0.000627223, 0.00157463, 0.000642974, 0.0126729, 0.00355503, 0.000983388, 0.00385877, 0.000655069, 0.000561519, 0.000566669, 0.000564958, 0.000638063, 0.00146899, 0.000557041, 0.000557041, 0.00074019
0.678956, 0, 0.0345669, 0.000795331, 1.41421, -0.0345669, 0.000795331, 0.000796954, 0.000797679, 0.00225936, 0.000821149, 0.000801098, 0.000895869, 0.00225306, 0.000918432, 0.019923, 0.00509003, 0.00140609, 0.00552516, 0.000935754, 0.000801747, 0.000808391, 0.000807071, 0.000903466, 0.00208091, 0.000795331, 0.000795331, 0.00105771
0.686841, 0, 0.0513926, 0.00111619, 1.41421, -0.0513926, 0.00111619, 0.00111847, 0.00111949, 0.00317798, 0.00115255, 0.00112431, 0.00125777, 0.00316911, 0.00128955, 0.0307893, 0.0071644, 0.00197631, 0.00777722, 0.00131394, 0.00112523, 0.00113384, 0.00113332, 0.00125986, 0.00291559, 0.00111619, 0.00111619, 0.00148572
0.694727, 0, 0.0752985, 0.00154005, 1.41421, -0.0752985, 0.00154005, 0.00154322, 0.00154463, 0.0043951, 0.0015904, 0.0015513, 0.00173611, 0.00438282, 0.00178011, 0.046771, 0.00991524, 0.00273111, 0.0107639, 0.00181387, 0.00155258, 0.00156384, 0.00156467, 0.00172991, 0.00403785, 0.00154005, 0.00154005, 0.00205181
0.702612, 0, 0.108709, 0.00208943, 1.41421, -0.108709, 0.00208943, 0.00209374, 0.00209567, 0.0059776, 0.002158, 0.00210475, 0.00235644, 0.00596088, 0.00241636, 0.0698322, 0.0134951, 0.00371148, 0.0146509, 0.0024623, 0.0021065, 0.00212137, 0.0021243, 0.00233866, 0.00552566, 0.00208943, 0.00208943, 0.00278647
0.710497, 0, 0.154628, 0.00278812, 1.41421, -0.154628, 0.00278812, 0.0027939, 0.00279647, 0.00799686, 0.00287998, 0.00280864, 0.00314581, 0.00797446, 0.00322609, 0.102474, 0.0180675, 0.00496107, 0.019616, 0.00328758, 0.00281102, 0.00283081, 0.00283674, 0.00311278, 0.00747157, 0.00278812, 0.00278812, 0.00372207
0.718382, 0, 0.216674, 0.00366003, 1.41421, -0.216674, 0.00366003, 0.00366764, 0.00367104, 0.0105256, 0.0037811, 0.00368707, 0.0041315, 0.0104961, 0.00423731, 0.147786, 0.0237994, 0.00652417, 0.0258406, 0.00431826, 0.00369026, 0.00371684, 0.00372685, 0.00407923, 0.00998437, 0.00366003, 0.00366003, 0.00489136
0.726267, 0, 0.299076, 0.00472774, 1.41421, -0.299076, 0.00472774, 0.00473762, 0.00474202, 0.0136337, 0.0048848, 0.00476282, 0.00533933, 0.0135954, 0.00547659, 0.209458, 0.030852, 0.00844308, 0.0335002, 0.00558142, 0.00476704, 0.00480297, 0.00481831, 0.00526366, 0.0131914, 0.00472774, 0.00472774, 0.00632556
0.734152, 0, 0.406604, 0.00601086, 1.41421, -0.406604, 0.00601086, 0.00602347, 0.0060291, 0.0173835, 0.00621142, 0.00605566, 0.00679185, 0.0173346, 0.00696712, 0.291738, 0.0393703, 0.0107552, 0.0427524, 0.0071007, 0.0060612, 0.00610992, 0.00613201, 0.00668856, 0.017242, 0.00601086, 0.00601086, 0.00805221
0.742038, 0, 0.544422, 0.00752418, 1.41421, -0.544422, 0.00752418, 0.00754003, 0.00754711, 0.0218243, 0.00777636, 0.00758051, 0.0085062, 0.0217628, 0.00872659, 0.399314, 0.0494701, 0.0134898, 0.0537236, 0.00889407, 0.00758773, 0.00765386, 0.00768421, 0.00837106, 0.0223118, 0.00752418, 0.00752418, 0.0100927
0.749923, 0, 0.717859, 0.00927588, 1.41421, -0.717859, 0.00927588, 0.00929552, 0.00930428, 0.026987, 0.00958821, 0.00934565, 0.0104921, 0.0269109, 0.0107651, 0.537103, 0.0612259, 0.0166645, 0.0664953, 0.0109717, 0.00935505, 0.00944461, 0.00948492, 0.0103209, 0.0286099, 0.00927588, 0.00927588, 0.0124598
0.757808, 0, 0.932076, 0.0112661, 1.41421, -0.932076, 0.0112661, 0.0112901, 0.0113008, 0.0328795, 0.0116473, 0.0113513, 0.0127504, 0.0327866, 0.0130835, 0.709941, 0.0746602, 0.0202827, 0.0810925, 0.0133343, 0.0113635, 0.0114843, 0.0115365, 0.0125386, 0.0363873, 0.0112661, 0.0112661, 0.0151562
0.765693, 2, 1.19164, 0.0134859, 2, 0.808359, 0.0134859, 0.0135147, 0.0135276, 0.0394826, 0.0139443, 0.0135883, 0.0152711, 0.0393708, 0.0156718, 0.922169, 0.0897338, 0.0243311, 0.0974734, 0.0159715, 0.0136043, 0.0137661, 0.0138326, 0.0150137, 0.0459478, 0.0134859, 0.0134859, 0.0181725
0.773578, 4, 1.50003, 0.0159163, 2.44949, 2.49997, 0.0159163, 0.0159505, 0.0159658, 0.0467478, 0.01646, 0.0160378, 0.0180336, 0.0466152, 0.0185088, 1.17713, 0.106341, 0.0287784, 0.115524, 0.0188609, 0.0160588, 0.0162741, 0.0163585, 0.0177246, 0.05766, 0.0159163, 0.0159163, 0.0214866
0.781463, 4, 1.85908, 0.0185292, 2.44949, 2.14092, 0.0185292, 0.0185692, 0.0185871, 0.0545976, 0.0191653, 0.0186713, 0.0210061, 0.0544424, 0.021562, 1.47665, 0.124307, 0.033576, 0.135055, 0.021969, 0.0186991, 0.0189832, 0.0190914, 0.0206378, 0.0719701, 0.0185292, 0.0185292, 0.0250647
0.789349, 4, 2.26848, 0.0212878, 2.44949, 1.73152, 0.0212878, 0.0213339, 0.0213545, 0.0629267, 0.0220221, 0.0214518, 0.0241472, 0.0627476, 0.0247889, 1.82044, 0.143394, 0.0386585, 0.155811, 0.0252514, 0.021489, 0.0218608, 0.0220029, 0.0237095, 0.0894114, 0.0212878, 0.0212878, 0.028862
0.797234, 2, 2.72528, 0.0241483, 2, -0.725282, 0.0241483, 0.024201, 0.0242245, 0.071607, 0.0249853, 0.0243353, 0.0274074, 0.0714028, 0.0281388, 2.20563, 0.163309, 0.0439469, 0.177473, 0.028655, 0.0243856, 0.0248681, 0.025062, 0.0268871, 0.11061, 0.0241483, 0.0241483, 0.0328259
0.805119, 2, 3.22357, 0.0270629, 2, -1.22357, 0.0270629, 0.0271222, 0.0271486, 0.0804932, 0.0280051, 0.0272734, 0.0307321, 0.0802633, 0.0315555, 2.6264, 0.183719, 0.0493527, 0.19968, 0.0321207, 0.027342, 0.0279634, 0.0282401, 0.0301122, 0.13628, 0.0270629, 0.0270629, 0.0368995
0.813004, 0, 3.75433, 0.0299817, 1.41421, -3.75433, 0.0299817, 0.0300476, 0.030077, 0.0894306, 0.03103, 0.0302159, 0.0340641, 0.0891748, 0.0349804, 3.07382, 0.204264, 0.0547822, 0.222043, 0.0355866, 0.03031, 0.0311045, 0.0315171, 0.0333236, 0.167211, 0.0299817, 0.0299817, 0.0410254
0.820889, 2, 4.30558, 0.032856, 2, -2.30558, 0.032856, 0.0329286, 0.0329609, 0.0982636, 0.0340095, 0.0331137, 0.0373477, 0.0979822, 0.0383557, 3.53591, 0.224581, 0.0601424, 0.244168, 0.0389911, 0.0332436, 0.0342529, 0.0348888, 0.0364611, 0.204232, 0.032856, 0.032856, 0.0451511
0.828774, 2, 4.86273, 0.0356416, 2, -2.86273, 0.0356416, 0.0357205, 0.0357557, 0.106844, 0.0368972, 0.035922, 0.0405312, 0.106538, 0.0416286, 3.9981, 0.244319, 0.0653455, 0.265676, 0.0422769, 0.0361015, 0.0373766, 0.0383761, 0.0394693, 0.248164, 0.0356416, 0.0356416, 0.0492335
0.83666, 6, 5.40928, 0.0383002, 2.82843, 0.590718, 0.0383002, 0.0383853, 0.0384233, 0.11504, 0.0396535, 0.0386025, 0.0435701, 0.11471, 0.0447528, 4.44382, 0.263164, 0.0703142, 0.286224, 0.0453933, 0.03885, 0.0404531, 0.0420356, 0.0423005, 0.299751, 0.0383002, 0.0383002, 0.053244
0.844545, 2, 5.92773, 0.0408025, 2, -3.92773, 0.0408025, 0.0408934, 0.0409339, 0.12274, 0.0422475, 0.0411253, 0.0464293, 0.122388, 0.0476921, 4.85551, 0.280844, 0.0749848, 0.305518, 0.048299, 0.0414653, 0.0434719, 0.0459705, 0.0449175, 0.359572, 0.0408025, 0.0408025, 0.0571723
0.85243, 6, 6.40067, 0.0431282, 2.82843, -0.400674, 0.0431282, 0.0432244, 0.0432673, 0.12986, 0.0446577, 0.0434699, 0.0490842, 0.129487, 0.0504209, 5.21577, 0.29715, 0.0793104, 0.323332, 0.0509634, 0.0439342, 0.0464355, 0.0503428, 0.0472955, 0.427947, 0.0431282, 0.0431282, 0.0610313
0.860315, 10, 6.81196, 0.045267, 3.4641, 3.18804, 0.045267, 0.045368, 0.0454131, 0.136343, 0.0468731, 0.0456258, 0.0515214, 0.135951, 0.052925, 5.50856, 0.311938, 0.0832616, 0.339506, 0.0533678, 0.046255, 0.0493601, 0.0553853, 0.0494223, 0.504832, 0.045267, 0.045267, 0.0648598
0.8682, 0, 7.14786, 0.0472178, 1.41421, -7.14786, 0.0472178, 0.047323, 0.04737, 0.142163, 0.0488921, 0.0475918, 0.0537378, 0.141754, 0.0552011, 5.72046, 0.325128, 0.0868263, 0.353956, 0.0555042, 0.048437, 0.0522741, 0.0614124, 0.0512982, 0.589723, 0.0472178, 0.0472178, 0.0687266
0.876085, 4, 7.39804, 0.0489875, 2.44949, -3.39804, 0.0489875, 0.0490966, 0.0491452, 0.147318, 0.0507216, 0.0493749, 0.0557401, 0.146895, 0.0572555, 5.84172, 0.336707, 0.0900085, 0.366663, 0.0573755, 0.0504992, 0.0552162, 0.0688279, 0.0529348, 0.681584, 0.0489875, 0.0489875, 0.0727338
0.883971, 4, 7.55628, 0.0505898, 2.44949, -3.55628, 0.0505898, 0.0507021, 0.0507521, 0.151832, 0.0523752, 0.0509886, 0.0575423, 0.151396, 0.0591026, 5.86699, 0.346716, 0.0928254, 0.377672, 0.058993, 0.0524689, 0.0582315, 0.0781278, 0.0543525, 0.778799, 0.0505898, 0.0505898, 0.0770207
0.891856, 6, 7.62091, 0.0520423, 2.82843, -1.62091, 0.0520423, 0.0521573, 0.0522087, 0.155745, 0.0538711, 0.0524509, 0.0591638, 0.155299, 0.0607621, 5.79586, 0.355241, 0.0953046, 0.387075, 0.060375, 0.0543792, 0.0613676, 0.0898964, 0.0555784, 0.879173, 0.0520423, 0.0520423, 0.0817684
0.899741, 2, 7.59487, 0.0533656, 2, -5.59487, 0.0533656, 0.0534829, 0.0535352, 0.159113, 0.0552304, 0.0537821, 0.0606275, 0.158658, 0.0622572, 5.63277, 0.362407, 0.0974807, 0.395004, 0.0615446, 0.056267, 0.0646692, 0.104792, 0.0566431, 0.979985, 0.0533656, 0.0533656, 0.0872055
0.907626, 6, 7.48532, 0.0545803, 2.82843, -1.48532, 0.0545803, 0.0546994, 0.0547526, 0.161997, 0.0564746, 0.0550034, 0.0619568, 0.161535, 0.0636123, 5.3867, 0.368356, 0.0993918, 0.401611, 0.062528, 0.0581717, 0.0681722, 0.123519, 0.0575784, 1.07809, 0.0545803, 0.0545803, 0.0936133
0.915511, 4, 7.30304, 0.0557062, 2.44949, -3.30304, 0.0557062, 0.0558268, 0.0558806, 0.164463, 0.0576241, 0.0561346, 0.0631747, 0.163995, 0.0648509, 5.07042, 0.373246, 0.101077, 0.407066, 0.0633521, 0.0601304, 0.0718991, 0.146789, 0.0584146, 1.17008, 0.0557062, 0.0557062, 0.101332
0.923396, 10, 7.06152, 0.0567607, 3.4641, 2.93848, 0.0567606, 0.0568824, 0.0569368, 0.166574, 0.0586972, 0.0571932, 0.0643018, 0.166102, 0.0659942, 4.69943, 0.377234, 0.102572, 0.411536, 0.0640435, 0.0621801, 0.0758533, 0.175265, 0.0591789, 1.25247, 0.0567607, 0.0567607, 0.110762
0.931282, 10, 6.77593, 0.0577579, 3.4641, 3.22407, 0.0577579, 0.0578806, 0.0579353, 0.168392, 0.0597089, 0.0581937, 0.0653554, 0.167916, 0.0670604, 4.29086, 0.380471, 0.103912, 0.415182, 0.0646278, 0.0643547, 0.0800159, 0.209492, 0.0598938, 1.32196, 0.0577579, 0.0577579, 0.122371
0.939167, 8, 6.46205, 0.0587087, 3.16228, 1.53795, 0.0587087, 0.0588321, 0.0588872, 0.169968, 0.0606708, 0.059147, 0.0663491, 0.169489, 0.0680638, 3.86218, 0.383095, 0.105123, 0.418153, 0.0651281, 0.0666853, 0.0843434, 0.249819, 0.0605769, 1.37561, 0.0587087, 0.0587087, 0.136681
0.947052, 10, 6.1352, 0.0596205, 3.4641, 3.8648, 0.0596204, 0.0597444, 0.0597997, 0.171349, 0.0615908, 0.0600607, 0.0672931, 0.170868, 0.069015, 3.43014, 0.385227, 0.106231, 0.420579, 0.0655658, 0.0692013, 0.0887675, 0.296323, 0.0612406, 1.41111, 0.0596205, 0.0596205, 0.154266
0.954937, 6, 5.80944, 0.0604976, 2.82843, 0.190555, 0.0604975, 0.0606219, 0.0606774, 0.172571, 0.062474, 0.0609391, 0.0681939, 0.172089, 0.0699212, 3.00976, 0.386973, 0.107252, 0.422573, 0.0659598, 0.0719325, 0.0931976, 0.348725, 0.0618922, 1.42693, 0.0604976, 0.0604976, 0.175723
0.962822, 6, 5.49682, 0.0613419, 2.82843, 0.503179, 0.0613417, 0.0614665, 0.0615221, 0.173666, 0.0633228, 0.0617844, 0.0690555, 0.173183, 0.0707866, 2.61363, 0.388419, 0.108201, 0.424225, 0.0663274, 0.0749139, 0.0975243, 0.406341, 0.0625353, 1.42243, 0.0613419, 0.0613419, 0.201646
0.970708, 12, 5.20694, 0.0621538, 3.74166, 6.79306, 0.0621535, 0.0622785, 0.0623342, 0.174657, 0.0641377, 0.0625969, 0.0698796, 0.174173, 0.0716134, 2.25146, 0.389633, 0.109087, 0.425613, 0.0666851, 0.0781928, 0.101627, 0.468042, 0.0631704, 1.39795, 0.0621538, 0.0621538, 0.232583
0.978593, 6, 4.94672, 0.0629323, 2.82843, 1.05328, 0.0629319, 0.0630572, 0.0631129, 0.17556, 0.0649185, 0.063376, 0.0706667, 0.175076, 0.0724025, 1.92991, 0.39067, 0.109918, 0.426793, 0.0670486, 0.0818417, 0.105381, 0.532253, 0.0637958, 1.35475, 0.0629323, 0.0629323, 0.268982
0.986478, 2, 4.72044, 0.0636767, 2, -2.72044, 0.0636762, 0.0638017, 0.0638575, 0.176391, 0.0656644, 0.0641207, 0.071417, 0.175906, 0.0731542, 1.65266, 0.391572, 0.110698, 0.427812, 0.0674347, 0.0859771, 0.108666, 0.597006, 0.0644089, 1.29493, 0.0636767, 0.0636767, 0.311133
0.994363, 12, 4.52982, 0.0643864, 3.74166, 7.47018, 0.0643858, 0.0645115, 0.0645673, 0.177159, 0.0663752, 0.0648307, 0.0721308, 0.176674, 0.0738688, 1.42069, 0.392372, 0.111432, 0.428704, 0.0678614, 0.0907902, 0.111378, 0.660014, 0.0650071, 1.2213, 0.0643864, 0.0643864, 0.359102
1.00225, 6, 4.37444, 0.0650618, 2.82843, 1.62556, 0.0650608, 0.0651869, 0.0652427, 0.177874, 0.0670512, 0.0655062, 0.0728088, 0.177388, 0.0745474, 1.23266, 0.393092, 0.112124, 0.429494, 0.0683493, 0.0965921, 0.113433, 0.718809, 0.0655883, 1.13713, 0.0650618, 0.0650618, 0.412674
1.01013, 8, 4.2521, 0.065704, 3.16228, 3.7479, 0.0657027, 0.0658291, 0.0658849, 0.178541, 0.0676938, 0.0661485, 0.0734527, 0.178056, 0.0751918, 1.08537, 0.393751, 0.112777, 0.430201, 0.0689226, 0.103881, 0.114778, 0.770894, 0.0661513, 1.04595, 0.065704, 0.065704, 0.471299
1.01802, 4, 4.15943, 0.0663156, 2.44949, -0.159427, 0.0663139, 0.0664408, 0.0664966, 0.179169, 0.0683058, 0.0667602, 0.0740655, 0.178684, 0.0758048, 0.974327, 0.394364, 0.113395, 0.430839, 0.0696101, 0.113437, 0.11539, 0.813921, 0.0666966, 0.951336, 0.0663156, 0.0663156, 0.534065
1.0259, 4, 4.09239, 0.0669002, 2.44949, -0.0923915, 0.0668979, 0.0670254, 0.0670812, 0.179765, 0.0688906, 0.0673448, 0.0746509, 0.179279, 0.0763903, 0.894193, 0.394941, 0.113984, 0.431417, 0.0704453, 0.126457, 0.115283, 0.845872, 0.0672256, 0.856672, 0.0669002, 0.0669002, 0.599677
1.03379, 4, 4.04697, 0.0674624, 2.44949, -0.0469651, 0.0674593, 0.0675876, 0.0676434, 0.180333, 0.0694529, 0.067907, 0.0752135, 0.179848, 0.076953, 0.839218, 0.395492, 0.114549, 0.43194, 0.0714682, 0.144733, 0.114504, 0.865217, 0.0677409, 0.764991, 0.0674624, 0.0674624, 0.666496
1.04167, 8, 4.01978, 0.0680072, 3.16228, 3.98022, 0.0680031, 0.0681324, 0.0681882, 0.180882, 0.0699977, 0.0684518, 0.0757585, 0.180397, 0.0774981, 0.803638, 0.396025, 0.115096, 0.43241, 0.0727247, 0.170885, 0.113127, 0.871036, 0.0682462, 0.678839, 0.0680072, 0.0680072, 0.732574
1.04956, 10, 4.00878, 0.0685398, 3.4641, 5.99122, 0.0685344, 0.0686649, 0.0687208, 0.181417, 0.0705303, 0.0689844, 0.0762913, 0.180932, 0.0780309, 0.781967, 0.396547, 0.115629, 0.432826, 0.0742672, 0.208648, 0.111249, 0.863097, 0.0687453, 0.600191, 0.0685398, 0.0685398, 0.795753
1.05744, 10, 4.01389, 0.0690651, 3.4641, 5.98611, 0.069058, 0.0691902, 0.0692461, 0.181944, 0.0710557, 0.0695097, 0.0768167, 0.181458, 0.0785563, 0.769229, 0.397063, 0.116155, 0.43318, 0.0761542, 0.263217, 0.108981, 0.841871, 0.0692421, 0.530425, 0.0690651, 0.0690651, 0.853769
1.06533, 2, 4.03769, 0.0695872, 2, -2.03769, 0.0695779, 0.0697124, 0.0697682, 0.182467, 0.0715778, 0.0700319, 0.0773389, 0.181981, 0.0790785, 0.761117, 0.397578, 0.116678, 0.433463, 0.0784494, 0.341629, 0.106443, 0.808489, 0.0697399, 0.470329, 0.0695872, 0.0695872, 0.904392
1.07321, 4, 4.08596, 0.0701091, 2.44949, -0.0859618, 0.070097, 0.0702343, 0.0702901, 0.182989, 0.0720997, 0.0705538, 0.0778608, 0.182504, 0.0796005, 0.754096, 0.398094, 0.1172, 0.433659, 0.0812213, 0.453161, 0.103749, 0.764645, 0.0702408, 0.420161, 0.0701091, 0.0701091, 0.945568
1.0811, 0, 4.16819, 0.070632, 1.41421, -4.16819, 0.0706164, 0.0707572, 0.070813, 0.183512, 0.0726226, 0.0710767, 0.0783838, 0.183027, 0.0801234, 0.745444, 0.398612, 0.117723, 0.433748, 0.0845413, 0.609702, 0.101007, 0.712452, 0.0707456, 0.379723, 0.070632, 0.070632, 0.975552
1.08899, 4, 4.29789, 0.0711553, 2.44949, -0.297886, 0.0711352, 0.0712805, 0.0713364, 0.184036, 0.073146, 0.0716, 0.0789071, 0.18355, 0.0806468, 0.733251, 0.399132, 0.118246, 0.433706, 0.0884818, 0.826014, 0.0983109, 0.654286, 0.0712533, 0.348457, 0.0711553, 0.0711553, 0.99304
1.09687, 6, 4.49266, 0.0716761, 2.82843, 1.50734, 0.0716503, 0.0718013, 0.0718572, 0.184557, 0.0736668, 0.0721208, 0.0794279, 0.184071, 0.0811676, 0.71637, 0.399651, 0.118767, 0.433502, 0.0931151, 1.11987, 0.0957335, 0.592597, 0.0717604, 0.325536, 0.0716761, 0.0716761, 0.997258
1.10476, 16, 4.77394, 0.0721891, 4.24264, 11.2261, 0.0721561, 0.0723142, 0.0723701, 0.18507, 0.0741797, 0.0726337, 0.0799408, 0.184584, 0.0816805, 0.694344, 0.400162, 0.11928, 0.433104, 0.0985099, 1.51184, 0.0933293, 0.529756, 0.0722616, 0.309966, 0.0721891, 0.0721891, 0.98802
1.11264, 4, 5.16638, 0.0726863, 2.44949, -1.16638, 0.0726444, 0.0728115, 0.0728673, 0.185567, 0.0746769, 0.0731309, 0.080438, 0.185081, 0.0821777, 0.6673, 0.400658, 0.119777, 0.43248, 0.10473, 2.02485, 0.0911312, 0.467903, 0.0727485, 0.300664, 0.0726863, 0.0726863, 0.96574
1.12053, 12, 5.69662, 0.0731574, 3.74166, 6.30338, 0.0731045, 0.0732826, 0.0733385, 0.186038, 0.0751481, 0.0736021, 0.0809092, 0.185553, 0.0826489, 0.635824, 0.401129, 0.120248, 0.431598, 0.111834, 2.68316, 0.0891531, 0.408844, 0.0732108, 0.296531, 0.0731574, 0.0731574, 0.9314
