   PIQUANT 0.0.0-main  ps__0567_0717304816_000rfs_shot_349.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, Ca_K, K_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
0.568716, 0, 2.86702e-05, 8.29497e-07, 1.41421, -2.86702e-05, 8.29497e-07, 8.29534e-07, 8.30873e-07, 8.31168e-07, 2.0551e-06, 8.48163e-07, 8.3572e-07, 9.13911e-07, 2.05267e-06, 9.14321e-07, 4.15502e-06, 4.25119e-06, 1.32543e-06, 4.65889e-06, 8.76149e-07, 9.46129e-07, 8.33607e-07, 9.2209e-07, 1.71709e-06, 8.29503e-07, 1.35862e-05, 8.29497e-07, 1.04741e-06
0.576584, 0, 4.62127e-05, 1.54275e-06, 1.41421, -4.62127e-05, 1.54275e-06, 1.54282e-06, 1.54531e-06, 1.54586e-06, 3.82449e-06, 1.5775e-06, 1.55433e-06, 1.6999e-06, 3.81997e-06, 1.70067e-06, 8.23379e-06, 7.91301e-06, 2.46604e-06, 8.67205e-06, 1.60304e-06, 1.75989e-06, 1.5504e-06, 1.67749e-06, 2.80763e-06, 1.54276e-06, 1.80823e-05, 1.54275e-06, 1.94845e-06
0.584453, 0, 7.61364e-05, 2.81284e-06, 1.41421, -7.61364e-05, 2.81284e-06, 2.81296e-06, 2.81751e-06, 2.81851e-06, 6.9774e-06, 2.87626e-06, 2.83398e-06, 3.09967e-06, 6.96915e-06, 3.10107e-06, 1.60597e-05, 1.44396e-05, 4.49799e-06, 1.5825e-05, 2.89044e-06, 3.20915e-06, 2.8268e-06, 3.00769e-06, 4.60316e-06, 2.81286e-06, 2.43608e-05, 2.81284e-06, 3.55332e-06
0.592322, 0, 0.000127268, 5.02823e-06, 1.41421, -0.000127268, 5.02823e-06, 5.02846e-06, 5.0366e-06, 5.03839e-06, 1.24809e-05, 5.14174e-06, 5.06608e-06, 5.54154e-06, 1.24662e-05, 5.54404e-06, 3.08298e-05, 2.5835e-05, 8.04391e-06, 2.83143e-05, 5.12772e-06, 5.73746e-06, 5.05323e-06, 5.30829e-06, 7.54597e-06, 5.02827e-06, 3.33117e-05, 5.02823e-06, 6.35336e-06
0.600191, 0, 0.000214317, 8.81378e-06, 1.41421, -0.000214317, 8.81378e-06, 8.81417e-06, 8.82846e-06, 8.83161e-06, 2.18922e-05, 9.01297e-06, 8.88019e-06, 9.71456e-06, 2.18663e-05, 9.71894e-06, 5.82466e-05, 4.53268e-05, 1.41059e-05, 4.96775e-05, 8.94084e-06, 1.00584e-05, 8.85764e-06, 9.21388e-06, 1.23332e-05, 8.81385e-06, 4.63192e-05, 8.81378e-06, 1.11392e-05
0.60806, 0, 0.00036136, 1.5151e-05, 1.41421, -0.00036136, 1.5151e-05, 1.51517e-05, 1.51763e-05, 1.51817e-05, 3.76599e-05, 1.54938e-05, 1.52653e-05, 1.67013e-05, 3.76153e-05, 1.67088e-05, 0.000108293, 7.79922e-05, 2.4259e-05, 8.54801e-05, 1.53127e-05, 1.7293e-05, 1.52265e-05, 1.57193e-05, 2.00438e-05, 1.51511e-05, 6.55021e-05, 1.5151e-05, 1.91532e-05
0.615929, 0, 0.000607135, 2.55449e-05, 1.41421, -0.000607135, 2.55449e-05, 2.5546e-05, 2.55875e-05, 2.55967e-05, 6.35428e-05, 2.61236e-05, 2.57378e-05, 2.8162e-05, 6.34676e-05, 2.81747e-05, 0.000198107, 0.000131629, 4.09205e-05, 0.00014427, 2.575e-05, 2.91609e-05, 2.56723e-05, 2.63478e-05, 3.23139e-05, 2.55451e-05, 9.40762e-05, 2.55449e-05, 3.23011e-05
0.623797, 0, 0.00101285, 4.22482e-05, 1.41421, -0.00101285, 4.22482e-05, 4.22501e-05, 4.23189e-05, 4.2334e-05, 0.000105175, 4.32066e-05, 4.25677e-05, 4.65823e-05, 0.00010505, 4.66034e-05, 0.000356546, 0.000217929, 6.77109e-05, 0.000238862, 4.25076e-05, 4.82365e-05, 4.24593e-05, 4.33767e-05, 5.15728e-05, 4.22486e-05, 0.000136839, 4.22482e-05, 5.34369e-05
0.631666, 0, 0.00167346, 6.8551e-05, 1.41421, -0.00167346, 6.8551e-05, 6.85541e-05, 6.86658e-05, 6.86904e-05, 0.000170795, 7.01082e-05, 6.90702e-05, 7.55931e-05, 0.000170592, 7.56273e-05, 0.000631223, 0.000353998, 0.000109923, 0.000388011, 6.88782e-05, 7.82808e-05, 6.8894e-05, 7.01294e-05, 8.13491e-05, 6.85516e-05, 0.000200819, 6.8551e-05, 8.67306e-05
0.639535, 0, 0.00273356, 0.000109139, 1.41421, -0.00273356, 0.000109139, 0.000109144, 0.000109322, 0.000109361, 0.000272154, 0.000111622, 0.000109967, 0.000120367, 0.000271831, 0.000120421, 0.00109909, 0.00056425, 0.000175102, 0.00061848, 0.000109551, 0.000124652, 0.000109686, 0.000111337, 0.000126649, 0.00010914, 0.000296099, 0.000109139, 0.000138124
0.647404, 0, 0.0044092, 0.000170518, 1.41421, -0.0044092, 0.000170518, 0.000170525, 0.000170804, 0.000170866, 0.000425595, 0.000174403, 0.000171813, 0.000188086, 0.00042509, 0.000188172, 0.00188189, 0.000882653, 0.000273733, 0.00096751, 0.000171034, 0.000194791, 0.000171373, 0.000173565, 0.000194409, 0.000170519, 0.000436854, 0.000170518, 0.000215873
0.655273, 0, 0.00701703, 0.000261485, 1.41421, -0.00701703, 0.000261485, 0.000261497, 0.000261925, 0.00026202, 0.000653262, 0.000267452, 0.000263475, 0.000288469, 0.000652487, 0.0002886, 0.00316809, 0.00135526, 0.000420015, 0.00148559, 0.000262133, 0.000298767, 0.0002628, 0.000265695, 0.000294, 0.000261488, 0.000642562, 0.000261485, 0.000331148
0.663142, 0, 0.0110122, 0.000393626, 1.41421, -0.0110122, 0.000393626, 0.000393643, 0.000394289, 0.000394431, 0.000984366, 0.000402623, 0.000396625, 0.000434313, 0.000983197, 0.000434511, 0.005243, 0.00204287, 0.000632664, 0.0022394, 0.000394435, 0.00044984, 0.000395608, 0.000399419, 0.000437761, 0.000393629, 0.000939401, 0.000393626, 0.000498668
0.67101, 2, 0.0170355, 0.000581765, 2, 1.98296, 0.000581765, 0.000581792, 0.000582747, 0.000582958, 0.00145638, 0.000595086, 0.000586207, 0.000642005, 0.00145465, 0.000642298, 0.00852849, 0.00302355, 0.000935673, 0.00331452, 0.000582774, 0.000664992, 0.0005847, 0.000589713, 0.000641499, 0.00058177, 0.00136176, 0.000581765, 0.000737289
0.678879, 0, 0.0259714, 0.000844343, 1.41421, -0.0259714, 0.000844343, 0.000844382, 0.000845771, 0.000846077, 0.00211604, 0.000863712, 0.000850801, 0.000931933, 0.00211353, 0.000932358, 0.0136339, 0.0043947, 0.00135893, 0.00481778, 0.000845598, 0.000965353, 0.000848611, 0.00085521, 0.000924904, 0.00084435, 0.00195382, 0.000844343, 0.00107048
0.686748, 0, 0.0390128, 0.00120358, 1.41421, -0.0390128, 0.00120358, 0.00120364, 0.00120562, 0.00120606, 0.00301984, 0.00123125, 0.00121281, 0.00132868, 0.00301624, 0.00132929, 0.0214173, 0.00627421, 0.00193852, 0.00687847, 0.00120514, 0.0013764, 0.00120968, 0.00121839, 0.00131176, 0.00120359, 0.00277103, 0.00120358, 0.00152657
0.694617, 0, 0.0577343, 0.00168541, 1.41421, -0.0577343, 0.00168541, 0.00168548, 0.00168827, 0.00168888, 0.00423387, 0.00172422, 0.00169835, 0.00186093, 0.00422883, 0.00186179, 0.0330566, 0.00880021, 0.00271662, 0.00964811, 0.00168733, 0.00192789, 0.00169396, 0.00170551, 0.0018299, 0.00168542, 0.00388155, 0.00168541, 0.00213864
0.702486, 0, 0.0841633, 0.00231896, 1.41421, -0.0841633, 0.00231896, 0.00231907, 0.00232291, 0.00232375, 0.00583283, 0.00237248, 0.00233681, 0.00256098, 0.00582588, 0.00256216, 0.0501252, 0.0121289, 0.00374082, 0.0132981, 0.00232133, 0.00265328, 0.00233077, 0.00234617, 0.00251071, 0.00231898, 0.00536751, 0.00231896, 0.00294395
0.710355, 0, 0.120845, 0.00313575, 1.41421, -0.120845, 0.00313575, 0.00313589, 0.0031411, 0.00314224, 0.0078978, 0.00320828, 0.00315993, 0.00346374, 0.00788837, 0.00346533, 0.0746655, 0.0164303, 0.00506268, 0.0180148, 0.00313865, 0.00358879, 0.00315176, 0.0031724, 0.00338826, 0.00313578, 0.00732609, 0.00313575, 0.00398285
0.718223, 0, 0.170889, 0.00416822, 1.41421, -0.170889, 0.00416822, 0.00416841, 0.00417534, 0.00417687, 0.0105129, 0.00426485, 0.00420044, 0.00460521, 0.0105003, 0.00460734, 0.109249, 0.0218808, 0.00673553, 0.0239921, 0.00417176, 0.00477176, 0.00418958, 0.00421738, 0.00449779, 0.00416826, 0.00987076, 0.00416822, 0.00529706
0.726092, 2, 0.237974, 0.00544792, 2, 1.76203, 0.00544792, 0.00544817, 0.00545726, 0.00545926, 0.0137605, 0.00557453, 0.00549013, 0.00602046, 0.0137441, 0.00602324, 0.157006, 0.0286543, 0.00881156, 0.0314207, 0.00545221, 0.00623854, 0.00547595, 0.00551353, 0.00587374, 0.00544797, 0.0131327, 0.00544792, 0.00692728
0.733961, 0, 0.326317, 0.00700331, 1.41421, -0.326317, 0.00700331, 0.00700363, 0.00701534, 0.00701792, 0.0177162, 0.00716647, 0.00705771, 0.00774117, 0.017695, 0.00774475, 0.221616, 0.0369101, 0.0113382, 0.0404757, 0.00700847, 0.00802201, 0.00703951, 0.00709038, 0.00754738, 0.00700337, 0.017263, 0.00700331, 0.00891052
0.74183, 0, 0.440557, 0.00885719, 1.41421, -0.440557, 0.00885719, 0.00885759, 0.00887244, 0.00887571, 0.0224415, 0.00906408, 0.00892617, 0.00979281, 0.0224146, 0.00979736, 0.307222, 0.0467795, 0.014354, 0.0513014, 0.00886334, 0.0101486, 0.00890323, 0.00897204, 0.00954391, 0.00885726, 0.0224366, 0.00885719, 0.0112768
0.749699, 0, 0.585568, 0.0110242, 1.41421, -0.585568, 0.0110242, 0.0110247, 0.0110432, 0.0110473, 0.0279781, 0.0112824, 0.0111103, 0.0121919, 0.0279446, 0.0121976, 0.418267, 0.0583523, 0.0178845, 0.0639969, 0.0110315, 0.0126353, 0.0110819, 0.0111747, 0.0118797, 0.0110243, 0.0288576, 0.0110242, 0.0140461
0.757568, 0, 0.766178, 0.0135085, 1.41421, -0.766178, 0.0135085, 0.0135091, 0.0135319, 0.0135369, 0.0343416, 0.0138258, 0.0136143, 0.0149434, 0.0343003, 0.0149504, 0.559241, 0.0716639, 0.0219384, 0.0786015, 0.0135171, 0.0154872, 0.0135798, 0.0137045, 0.0145597, 0.0135086, 0.0367674, 0.0135085, 0.0172254
0.765436, 2, 0.986795, 0.016302, 2, 1.01321, 0.016302, 0.0163027, 0.0163303, 0.0163364, 0.0415161, 0.016686, 0.01643, 0.0180386, 0.0414662, 0.0180471, 0.734317, 0.0866847, 0.0265047, 0.0950836, 0.0163119, 0.0186951, 0.016389, 0.0165554, 0.017575, 0.0163021, 0.0464557, 0.016302, 0.0208063
0.773305, 0, 1.25095, 0.0193831, 1.41421, -1.25095, 0.0193831, 0.019384, 0.0194169, 0.0194241, 0.0494517, 0.0198411, 0.0195358, 0.0214541, 0.0493922, 0.0214642, 0.946905, 0.103313, 0.0315501, 0.113333, 0.0193946, 0.0222344, 0.0194881, 0.0197086, 0.0209017, 0.0193833, 0.0582737, 0.0193831, 0.0247642
0.781174, 2, 1.5608, 0.0227168, 2, 0.439197, 0.0227168, 0.0227179, 0.0227565, 0.022765, 0.0580633, 0.0232552, 0.0228963, 0.0251513, 0.0579933, 0.0251632, 1.19913, 0.121374, 0.0370195, 0.133157, 0.0227299, 0.0260645, 0.0228422, 0.0231321, 0.0245005, 0.022717, 0.0726484, 0.0227168, 0.0290578
0.789043, 0, 1.91663, 0.0262558, 1.41421, -1.91663, 0.0262558, 0.0262571, 0.0263018, 0.0263117, 0.0672329, 0.0268799, 0.0264639, 0.0290781, 0.0671518, 0.0290919, 1.49134, 0.140622, 0.0428369, 0.154289, 0.0262706, 0.0301305, 0.0264042, 0.0267823, 0.0283179, 0.026256, 0.0900972, 0.0262558, 0.0336309
0.796912, 2, 2.31635, 0.0299422, 2, -0.316349, 0.0299422, 0.0299436, 0.0299948, 0.0300061, 0.0768138, 0.030656, 0.0301802, 0.0331705, 0.076721, 0.0331862, 1.82154, 0.16075, 0.0489084, 0.176393, 0.0299587, 0.0343648, 0.0301167, 0.0306059, 0.032288, 0.0299424, 0.111237, 0.0299422, 0.0384153
0.80478, 4, 2.75519, 0.0337107, 2.44949, 1.24481, 0.0337107, 0.0337123, 0.0337701, 0.0337829, 0.0866383, 0.0345168, 0.0339794, 0.0373561, 0.0865335, 0.0373738, 2.18508, 0.181406, 0.0551274, 0.199083, 0.033729, 0.0386908, 0.0339152, 0.0345437, 0.036336, 0.033711, 0.136787, 0.0337107, 0.043335
0.812649, 0, 3.2255, 0.0374927, 1.41421, -3.2255, 0.0374927, 0.0374945, 0.037559, 0.0375732, 0.0965264, 0.0383918, 0.0377924, 0.0415587, 0.0964095, 0.0415784, 2.57439, 0.202209, 0.0613802, 0.221944, 0.0375127, 0.0430272, 0.037732, 0.038534, 0.0403827, 0.037493, 0.167557, 0.0374927, 0.0483115
0.820518, 2, 3.71682, 0.0412199, 2, -1.71682, 0.0412199, 0.0412219, 0.041293, 0.0413087, 0.106296, 0.0422111, 0.0415504, 0.0457021, 0.106168, 0.0457239, 2.97905, 0.222773, 0.0675526, 0.244552, 0.0412416, 0.0472925, 0.0415007, 0.042518, 0.044349, 0.0412203, 0.204422, 0.0412199, 0.0532701
0.828387, 4, 4.21617, 0.044829, 2.44949, -0.216171, 0.044829, 0.0448312, 0.0449087, 0.0449258, 0.115775, 0.0459096, 0.0451893, 0.0497155, 0.115635, 0.0497393, 3.38608, 0.242726, 0.0735369, 0.266501, 0.0448523, 0.0514098, 0.0451598, 0.0464442, 0.0481611, 0.0448294, 0.248276, 0.044829, 0.0581457
0.836256, 0, 4.70867, 0.0482651, 1.41421, -4.70867, 0.0482651, 0.0482674, 0.048351, 0.0483694, 0.124808, 0.0494309, 0.0486538, 0.053537, 0.124656, 0.0535626, 3.78054, 0.261734, 0.0792376, 0.287424, 0.0482899, 0.055311, 0.0486576, 0.0502726, 0.051755, 0.0482655, 0.299956, 0.0482651, 0.0628891
0.844125, 6, 5.17834, 0.0514845, 2.82843, 0.821665, 0.0514845, 0.051487, 0.0515764, 0.051596, 0.133266, 0.0527301, 0.0518998, 0.0571173, 0.133104, 0.0571447, 4.14642, 0.279515, 0.0845768, 0.307012, 0.0515106, 0.0589406, 0.0519546, 0.0539787, 0.0550799, 0.051485, 0.360162, 0.0514845, 0.0674722
0.851993, 6, 5.60911, 0.0544574, 2.82843, 0.390893, 0.0544574, 0.05446, 0.0545546, 0.0545755, 0.141053, 0.0557763, 0.0548971, 0.0604217, 0.140881, 0.0604507, 4.4677, 0.29585, 0.0894976, 0.325025, 0.0544846, 0.0622579, 0.0550257, 0.0575553, 0.0581011, 0.0544579, 0.429338, 0.0544574, 0.0718926
0.859862, 12, 5.98591, 0.0571679, 3.74166, 6.01409, 0.0571679, 0.0571706, 0.05727, 0.0572919, 0.148106, 0.0585529, 0.0576297, 0.0634313, 0.147926, 0.0634618, 4.72954, 0.310595, 0.0939654, 0.341305, 0.057196, 0.0652382, 0.0578617, 0.061014, 0.0608013, 0.0571684, 0.507565, 0.0571679, 0.0761776
0.867731, 6, 6.29574, 0.0596144, 2.82843, -0.295742, 0.0596144, 0.0596172, 0.0597208, 0.0597436, 0.1544, 0.061058, 0.0600957, 0.0661428, 0.154212, 0.0661745, 4.91945, 0.323679, 0.0979686, 0.355772, 0.0596432, 0.0678731, 0.0604685, 0.0643844, 0.06318, 0.0596149, 0.594444, 0.0596144, 0.0803873
0.8756, 6, 6.52858, 0.0618079, 2.82843, -0.528575, 0.0618079, 0.0618109, 0.0619181, 0.0619417, 0.159939, 0.0633025, 0.0623062, 0.0685668, 0.159745, 0.0685996, 5.0283, 0.335097, 0.101516, 0.36842, 0.0618372, 0.0701693, 0.0628663, 0.067712, 0.0652527, 0.0618085, 0.689008, 0.0618079, 0.084618
0.883469, 6, 6.67808, 0.0637703, 2.82843, -0.678082, 0.0637703, 0.0637733, 0.0638837, 0.063908, 0.164759, 0.0653084, 0.0642831, 0.070726, 0.164559, 0.0707598, 5.05111, 0.344908, 0.104635, 0.379311, 0.0637998, 0.0721464, 0.0650871, 0.071054, 0.0670477, 0.0637708, 0.789655, 0.0637703, 0.0890051
0.891338, 0, 6.74199, 0.0655313, 1.41421, -6.74199, 0.0655313, 0.0655344, 0.0656473, 0.0656722, 0.168917, 0.0671059, 0.0660562, 0.072652, 0.168712, 0.0726866, 4.98744, 0.35322, 0.107366, 0.388561, 0.0655608, 0.0738347, 0.0671724, 0.0744751, 0.0686035, 0.0655318, 0.894139, 0.0655313, 0.0937274
0.899206, 8, 6.72214, 0.0671257, 3.16228, 1.27786, 0.0671257, 0.0671289, 0.067244, 0.0672694, 0.172486, 0.0687304, 0.0676607, 0.0743825, 0.172277, 0.0744177, 4.84145, 0.360177, 0.109759, 0.396324, 0.067155, 0.0752719, 0.0691699, 0.0780402, 0.0699646, 0.0671263, 0.999613, 0.0671257, 0.0990118
0.907075, 4, 6.6242, 0.068591, 2.44949, -2.6242, 0.068591, 0.0685942, 0.0687111, 0.0687369, 0.175548, 0.07022, 0.0691341, 0.0759578, 0.175337, 0.0759936, 4.62149, 0.365945, 0.11187, 0.402779, 0.0686199, 0.0765005, 0.0711304, 0.0818082, 0.0711788, 0.0685916, 1.10274, 0.068591, 0.105139
0.914944, 6, 6.4571, 0.0699643, 2.82843, -0.457101, 0.0699643, 0.0699675, 0.0700858, 0.0701118, 0.178191, 0.0716126, 0.0705138, 0.0774184, 0.177976, 0.0774546, 4.33944, 0.370701, 0.113757, 0.408118, 0.0699925, 0.0775651, 0.0731062, 0.0858252, 0.0722928, 0.0699649, 1.19985, 0.0699643, 0.112451
0.922813, 8, 6.23221, 0.0712802, 3.16228, 1.76779, 0.0712802, 0.0712835, 0.0714029, 0.0714291, 0.180497, 0.0729437, 0.0718348, 0.0788026, 0.180281, 0.0788392, 4.00964, 0.37462, 0.115474, 0.412528, 0.0713077, 0.07851, 0.0751456, 0.0901176, 0.0733505, 0.0712808, 1.28717, 0.0712802, 0.121353
0.930682, 8, 5.96248, 0.0725698, 3.16228, 2.03752, 0.0725697, 0.0725731, 0.0726933, 0.0727197, 0.182546, 0.0742448, 0.0731282, 0.0801444, 0.182328, 0.0801812, 3.64785, 0.377869, 0.117071, 0.41619, 0.0725964, 0.0793773, 0.0772948, 0.0946871, 0.0743902, 0.0725704, 1.36109, 0.0725698, 0.132321
0.93855, 4, 5.66152, 0.0738589, 2.44949, -1.66152, 0.0738589, 0.0738623, 0.0739831, 0.0740097, 0.184407, 0.0755426, 0.0744203, 0.081473, 0.184188, 0.08151, 3.27007, 0.380599, 0.118591, 0.419266, 0.0738847, 0.0802056, 0.0795946, 0.0995068, 0.075444, 0.0738595, 1.41839, 0.0738589, 0.145897
0.946419, 0, 5.34278, 0.0751683, 1.41421, -5.34278, 0.0751683, 0.0751717, 0.0752929, 0.0753196, 0.186139, 0.0768585, 0.0757318, 0.0828115, 0.18592, 0.0828487, 2.89142, 0.382941, 0.120072, 0.421898, 0.0751932, 0.0810295, 0.082081, 0.10452, 0.0765367, 0.0751689, 1.45651, 0.0751683, 0.162682
0.954288, 6, 5.01881, 0.0765131, 2.82843, 0.981191, 0.0765129, 0.0765164, 0.076638, 0.0766648, 0.187792, 0.0782079, 0.0770781, 0.0841774, 0.187571, 0.0842147, 2.52535, 0.385006, 0.121541, 0.424203, 0.076537, 0.0818788, 0.0847854, 0.109643, 0.0776859, 0.0765137, 1.47375, 0.0765131, 0.183317
0.962157, 2, 4.70078, 0.0779032, 2, -2.70078, 0.0779031, 0.0779066, 0.0780284, 0.0780552, 0.189402, 0.0796014, 0.0784694, 0.0855827, 0.189181, 0.0856201, 2.18293, 0.386881, 0.12302, 0.426279, 0.0779264, 0.0827786, 0.0877375, 0.114765, 0.0789029, 0.0779038, 1.46942, 0.0779032, 0.208453
0.970026, 2, 4.3981, 0.0793443, 2, -2.3981, 0.079344, 0.0793476, 0.0794696, 0.0794965, 0.190997, 0.0810448, 0.0799112, 0.0870344, 0.190776, 0.0870718, 1.87251, 0.388637, 0.124524, 0.428201, 0.0793669, 0.0837502, 0.090969, 0.11976, 0.0801928, 0.0793449, 1.44387, 0.0793443, 0.238711
0.977895, 8, 4.11827, 0.0808379, 3.16228, 3.88173, 0.0808376, 0.0808412, 0.0809633, 0.0809902, 0.192597, 0.08254, 0.0814054, 0.0885353, 0.192375, 0.0885727, 1.5996, 0.390325, 0.12606, 0.430025, 0.0808601, 0.0848111, 0.0945209, 0.124492, 0.0815563, 0.0808385, 1.3985, 0.0808379, 0.274624
0.985763, 14, 3.86684, 0.0823826, 4, 10.1332, 0.0823822, 0.082386, 0.0825082, 0.0825351, 0.194214, 0.0840859, 0.0829505, 0.0900851, 0.193992, 0.0901225, 1.36698, 0.391981, 0.127634, 0.431791, 0.0824048, 0.0859763, 0.0984551, 0.128825, 0.0829904, 0.0823833, 1.33562, 0.0823826, 0.316573
0.993632, 10, 3.6475, 0.0839749, 3.4641, 6.3525, 0.0839743, 0.0839783, 0.0841005, 0.0841275, 0.195854, 0.0856789, 0.084543, 0.0916806, 0.195632, 0.0917181, 1.17501, 0.393631, 0.129246, 0.433529, 0.0839974, 0.0872594, 0.102873, 0.132637, 0.0844891, 0.0839755, 1.25832, 0.0839749, 0.36472
1.0015, 12, 3.46216, 0.0856093, 3.74166, 8.53784, 0.0856085, 0.0856127, 0.085735, 0.0857619, 0.19752, 0.0873138, 0.0861776, 0.0933172, 0.197298, 0.0933547, 1.022, 0.395288, 0.130893, 0.435253, 0.0856325, 0.0886736, 0.107943, 0.135826, 0.086045, 0.08561, 1.17016, 0.0856093, 0.418932
1.00937, 4, 3.31127, 0.0872796, 2.44949, 0.688728, 0.0872785, 0.0872829, 0.0874052, 0.0874322, 0.19921, 0.0889843, 0.0878479, 0.0949889, 0.198988, 0.0950263, 0.904715, 0.396962, 0.132571, 0.436973, 0.087304, 0.0902333, 0.113947, 0.138321, 0.0876494, 0.0872802, 1.07501, 0.0872796, 0.478727
1.01724, 10, 3.19396, 0.0889787, 3.4641, 6.80604, 0.0889772, 0.088982, 0.0891044, 0.0891313, 0.200922, 0.0906836, 0.0895471, 0.0966888, 0.2007, 0.0967263, 0.818816, 0.398653, 0.134276, 0.438691, 0.0890051, 0.0919553, 0.121339, 0.140084, 0.0892935, 0.0889793, 0.976728, 0.0889787, 0.543226
1.02511, 6, 3.10837, 0.0906994, 2.82843, 2.89163, 0.0906974, 0.0907028, 0.0908251, 0.0908521, 0.202651, 0.0924045, 0.0912679, 0.0984101, 0.202429, 0.0984476, 0.759321, 0.400362, 0.136, 0.440404, 0.0907286, 0.09386, 0.130839, 0.141116, 0.0909682, 0.0907, 0.878935, 0.0906994, 0.611135
1.03298, 18, 3.05199, 0.0924347, 4.47214, 14.948, 0.092432, 0.092438, 0.0925604, 0.0925873, 0.204391, 0.0941398, 0.0930032, 0.100146, 0.204169, 0.100183, 0.720977, 0.402084, 0.137737, 0.442106, 0.0924677, 0.0959731, 0.143563, 0.141453, 0.0926648, 0.0924353, 0.78484, 0.0924347, 0.680766
1.04085, 8, 3.02206, 0.0941773, 3.16228, 4.97794, 0.0941737, 0.0941806, 0.094303, 0.0943299, 0.206136, 0.0958825, 0.0947458, 0.101889, 0.205915, 0.101926, 0.698601, 0.403814, 0.139481, 0.443785, 0.0942154, 0.0983257, 0.161184, 0.141166, 0.0943747, 0.0941779, 0.697097, 0.0941773, 0.75008
1.04871, 6, 3.01605, 0.0959202, 2.82843, 2.98395, 0.0959154, 0.0959235, 0.0960459, 0.0960728, 0.207881, 0.0976254, 0.0964887, 0.103632, 0.207659, 0.103669, 0.687322, 0.405546, 0.141224, 0.445429, 0.095965, 0.100956, 0.186159, 0.140347, 0.0960899, 0.0959208, 0.61771, 0.0959202, 0.816786
1.05658, 6, 3.03218, 0.0976564, 2.82843, 2.96782, 0.0976501, 0.0976598, 0.0977821, 0.0978091, 0.209618, 0.0993617, 0.0982249, 0.105368, 0.209396, 0.105405, 0.68277, 0.407273, 0.142961, 0.447019, 0.0977099, 0.103908, 0.221992, 0.13911, 0.0978025, 0.097657, 0.548027, 0.0976564, 0.878452
1.06445, 4, 3.07007, 0.0993789, 2.44949, 0.929933, 0.0993707, 0.0993823, 0.0995046, 0.0995316, 0.211341, 0.101084, 0.0999474, 0.10709, 0.211119, 0.107128, 0.681209, 0.408989, 0.144684, 0.448534, 0.0994436, 0.107233, 0.273548, 0.137572, 0.0995048, 0.0993795, 0.488754, 0.0993789, 0.932665
1.07232, 0, 3.13134, 0.10108, 1.41421, -3.13134, 0.10107, 0.101084, 0.101206, 0.101233, 0.213043, 0.102786, 0.101649, 0.108792, 0.212821, 0.108829, 0.679609, 0.410685, 0.146385, 0.449949, 0.101159, 0.110989, 0.347396, 0.135853, 0.101189, 0.101081, 0.440031, 0.10108, 0.977177
1.08019, 2, 3.22026, 0.102753, 2, -1.22026, 0.102739, 0.102756, 0.102879, 0.102906, 0.214716, 0.104458, 0.103321, 0.110464, 0.214494, 0.110502, 0.675678, 0.412354, 0.148058, 0.451236, 0.10285, 0.115238, 0.452155, 0.13406, 0.102846, 0.102754, 0.401521, 0.102753, 1.01007
1.08806, 4, 3.34424, 0.104388, 2.44949, 0.655763, 0.10437, 0.104391, 0.104514, 0.104541, 0.216351, 0.106093, 0.104957, 0.1121, 0.216129, 0.112137, 0.667847, 0.413986, 0.149693, 0.452361, 0.104509, 0.120044, 0.598773, 0.132287, 0.104468, 0.104389, 0.37252, 0.104388, 1.02991
1.09593, 2, 3.5142, 0.105976, 2, -1.5142, 0.105953, 0.10598, 0.106102, 0.106129, 0.217939, 0.107681, 0.106545, 0.113688, 0.217717, 0.113725, 0.655236, 0.415572, 0.151281, 0.453288, 0.106127, 0.125474, 0.800734, 0.130608, 0.106045, 0.105977, 0.352066, 0.105976, 1.03581
1.1038, 0, 3.74465, 0.107507, 1.41421, -3.74465, 0.107477, 0.10751, 0.107632, 0.107659, 0.21947, 0.109212, 0.108075, 0.115218, 0.219248, 0.115256, 0.637569, 0.417102, 0.152812, 0.453979, 0.107697, 0.131593, 1.07402, 0.129075, 0.107566, 0.107507, 0.339042, 0.107507, 1.02755
1.11166, 2, 4.05343, 0.108967, 2, -2.05343, 0.10893, 0.108971, 0.109093, 0.10912, 0.22093, 0.110673, 0.109536, 0.116679, 0.220709, 0.116716, 0.615086, 0.418561, 0.154272, 0.454392, 0.109206, 0.138462, 1.43685, 0.127718, 0.109018, 0.108968, 0.332265, 0.108967, 1.00555
1.11953, 8, 4.46098, 0.110344, 3.16228, 3.53902, 0.110296, 0.110348, 0.11047, 0.110497, 0.222307, 0.11205, 0.110913, 0.118056, 0.222086, 0.118093, 0.588427, 0.419938, 0.155649, 0.45449, 0.110646, 0.146137, 1.90904, 0.126546, 0.110388, 0.110345, 0.330558, 0.110344, 0.970882
