   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_25.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Zn_K, Ni_K, Fe_K, Mn_K, Ti_K, Ca_K, Cl_K, S_K, Si_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
8.304, 14, 9.30594, 8.88267, 4, 4.69406, 0, 8.88286, 9.00145, 8.88267, 8.88267, 8.88267, 8.88267, 8.88267, 8.88267, 8.88267, 8.88267, 8.88267, 8.88267, 8.88267, 8.88267, 8.88267, 8.88267, 9.18697, 8.88267
8.3119, 16, 9.2301, 8.86139, 4.24264, 6.7699, 0, 8.86164, 8.97488, 8.86139, 8.86139, 8.86139, 8.86139, 8.86139, 8.86139, 8.86139, 8.86139, 8.86139, 8.86139, 8.86139, 8.86139, 8.86139, 8.86139, 9.11635, 8.86139
8.3198, 26, 9.15908, 8.83927, 5.2915, 16.8409, 0, 8.83962, 8.9468, 8.83927, 8.83927, 8.83927, 8.83927, 8.83927, 8.83927, 8.83927, 8.83927, 8.83927, 8.83927, 8.83927, 8.83927, 8.83927, 8.83927, 9.05119, 8.83927
8.3277, 12, 9.09346, 8.81718, 3.74166, 2.90654, 0, 8.81765, 8.91822, 8.81718, 8.81718, 8.81718, 8.81718, 8.81718, 8.81718, 8.81718, 8.81718, 8.81718, 8.81718, 8.81718, 8.81718, 8.81718, 8.81718, 8.99195, 8.81718
8.33561, 10, 9.03249, 8.79468, 3.4641, 0.967515, 0, 8.79532, 8.88882, 8.79468, 8.79468, 8.79468, 8.79468, 8.79468, 8.79468, 8.79468, 8.79468, 8.79468, 8.79468, 8.79468, 8.79468, 8.79468, 8.79468, 8.93771, 8.79468
8.34351, 14, 8.97577, 8.77175, 4, 5.02423, 0, 8.77261, 8.85874, 8.77175, 8.77175, 8.77175, 8.77175, 8.77175, 8.77175, 8.77175, 8.77175, 8.77175, 8.77175, 8.77175, 8.77175, 8.77175, 8.77175, 8.88793, 8.77175
8.35141, 16, 8.92341, 8.74885, 4.24264, 7.07659, 0, 8.74999, 8.82856, 8.74885, 8.74885, 8.74885, 8.74885, 8.74885, 8.74885, 8.74885, 8.74885, 8.74885, 8.74885, 8.74885, 8.74885, 8.74885, 8.74885, 8.84256, 8.74885
8.35931, 10, 8.87551, 8.72646, 3.4641, 1.12449, 0, 8.72797, 8.7989, 8.72646, 8.72646, 8.72646, 8.72646, 8.72646, 8.72646, 8.72646, 8.72646, 8.72646, 8.72646, 8.72646, 8.72646, 8.72646, 8.72646, 8.80155, 8.72646
8.36721, 10, 8.83074, 8.70361, 3.4641, 1.16926, 0, 8.7056, 8.76889, 8.70361, 8.70361, 8.70361, 8.70361, 8.70361, 8.70361, 8.70361, 8.70361, 8.70361, 8.70361, 8.70361, 8.70361, 8.70361, 8.70361, 8.76346, 8.70361
8.37511, 12, 8.78927, 8.68079, 3.74166, 3.21073, 0, 8.68339, 8.73914, 8.68079, 8.68079, 8.68079, 8.68079, 8.68079, 8.68079, 8.68079, 8.68079, 8.68079, 8.68079, 8.68079, 8.68079, 8.68079, 8.68079, 8.7283, 8.68079
8.38301, 6, 8.75128, 8.65849, 2.82843, -2.75128, 0, 8.66187, 8.71023, 8.65849, 8.65849, 8.65849, 8.65849, 8.65849, 8.65849, 8.65849, 8.65849, 8.65849, 8.65849, 8.65849, 8.65849, 8.65849, 8.65849, 8.69616, 8.65849
8.39091, 10, 8.71549, 8.63573, 3.4641, 1.28451, 0, 8.64007, 8.68121, 8.63573, 8.63573, 8.63573, 8.63573, 8.63573, 8.63573, 8.63573, 8.63573, 8.63573, 8.63573, 8.63573, 8.63573, 8.63573, 8.63573, 8.66566, 8.63573
8.39881, 4, 8.68218, 8.61299, 2.44949, -4.68218, 0, 8.61854, 8.65266, 8.61299, 8.61299, 8.61299, 8.61299, 8.61299, 8.61299, 8.61299, 8.61299, 8.61299, 8.61299, 8.61299, 8.61299, 8.61299, 8.61299, 8.63696, 8.61299
8.40671, 6, 8.65166, 8.59079, 2.82843, -2.65166, 0, 8.59782, 8.6251, 8.59079, 8.59079, 8.59079, 8.59079, 8.59079, 8.59079, 8.59079, 8.59079, 8.59079, 8.59079, 8.59079, 8.5908, 8.59079, 8.59079, 8.61032, 8.59079
8.41461, 10, 8.62274, 8.56811, 3.4641, 1.37726, 0, 8.57694, 8.59755, 8.56811, 8.56811, 8.56811, 8.56811, 8.56811, 8.56811, 8.56811, 8.56811, 8.56811, 8.56811, 8.56811, 8.56811, 8.56811, 8.56811, 8.58447, 8.56811
8.42251, 14, 8.59579, 8.54545, 4, 5.40421, 0, 8.55645, 8.5705, 8.54545, 8.54545, 8.54545, 8.54545, 8.54545, 8.54545, 8.54545, 8.54545, 8.54545, 8.54545, 8.54545, 8.54545, 8.54545, 8.54545, 8.55975, 8.54545
8.43041, 8, 8.59871, 8.55079, 3.16228, -0.598708, 0, 8.56438, 8.57193, 8.55079, 8.55079, 8.55079, 8.55079, 8.55079, 8.55079, 8.55079, 8.55079, 8.55079, 8.55079, 8.55079, 8.55079, 8.55079, 8.55079, 8.56397, 8.55079
8.43831, 8, 8.60297, 8.55567, 3.16228, -0.602973, 0, 8.57233, 8.57337, 8.55567, 8.55567, 8.55567, 8.55567, 8.55567, 8.55567, 8.55567, 8.55567, 8.55567, 8.55567, 8.55567, 8.55567, 8.55567, 8.55567, 8.56861, 8.55567
8.44621, 12, 8.60902, 8.56055, 3.74166, 3.39098, 0, 8.58079, 8.57525, 8.56055, 8.56055, 8.56055, 8.56055, 8.56055, 8.56055, 8.56055, 8.56055, 8.56055, 8.56055, 8.56055, 8.56055, 8.56055, 8.56055, 8.57407, 8.56055
8.45412, 12, 8.61727, 8.56587, 3.74166, 3.38273, 0, 8.59026, 8.57798, 8.56587, 8.56587, 8.56587, 8.56587, 8.56587, 8.56587, 8.56587, 8.56587, 8.56587, 8.56587, 8.56587, 8.56587, 8.56587, 8.56587, 8.58076, 8.56587
8.46202, 4, 8.62692, 8.57076, 2.44949, -4.62692, 0, 8.59992, 8.58066, 8.57076, 8.57076, 8.57076, 8.57076, 8.57076, 8.57076, 8.57076, 8.57076, 8.57076, 8.57076, 8.57076, 8.57076, 8.57076, 8.57076, 8.58786, 8.57076
8.46992, 12, 8.63842, 8.57566, 3.74166, 3.36158, 0, 8.61022, 8.58368, 8.57566, 8.57566, 8.57566, 8.57566, 8.57566, 8.57566, 8.57566, 8.57566, 8.57566, 8.57566, 8.57566, 8.57566, 8.57566, 8.57566, 8.59583, 8.57566
8.47782, 12, 8.65126, 8.57997, 3.74166, 3.34874, 0, 8.6206, 8.58642, 8.57997, 8.57997, 8.57997, 8.57997, 8.57997, 8.57997, 8.57997, 8.57997, 8.57997, 8.57997, 8.57997, 8.57997, 8.57997, 8.57997, 8.60418, 8.57997
8.48572, 12, 8.66571, 8.58388, 3.74166, 3.33429, 0, 8.63124, 8.58903, 8.58388, 8.58388, 8.58388, 8.58388, 8.58388, 8.58388, 8.58388, 8.58388, 8.58388, 8.58388, 8.58388, 8.58388, 8.58388, 8.58388, 8.6132, 8.58388
8.49362, 24, 8.68226, 8.58779, 5.09902, 15.3177, 0, 8.64253, 8.59186, 8.58779, 8.58779, 8.58779, 8.58779, 8.58779, 8.58779, 8.58779, 8.58779, 8.58779, 8.58779, 8.58779, 8.58779, 8.58779, 8.58779, 8.62345, 8.58779
8.50152, 18, 8.7014, 8.59207, 4.47214, 9.2986, 0, 8.65483, 8.59527, 8.59207, 8.59207, 8.59207, 8.59207, 8.59207, 8.59207, 8.59207, 8.59207, 8.59207, 8.59207, 8.59207, 8.59208, 8.59207, 8.59207, 8.63545, 8.59207
8.50942, 8, 8.72249, 8.596, 3.16228, -0.722491, 0, 8.66734, 8.59849, 8.596, 8.596, 8.596, 8.596, 8.596, 8.596, 8.596, 8.596, 8.596, 8.596, 8.596, 8.596, 8.596, 8.596, 8.64866, 8.596
8.51732, 4, 8.74577, 8.59971, 2.44949, -4.74577, 0, 8.68013, 8.60163, 8.59971, 8.59971, 8.59971, 8.59971, 8.59971, 8.59971, 8.59971, 8.59971, 8.59971, 8.59971, 8.59971, 8.59971, 8.59971, 8.59971, 8.66342, 8.59971
8.52522, 18, 8.77074, 8.60262, 4.47214, 9.22926, 0, 8.69253, 8.6041, 8.60262, 8.60262, 8.60262, 8.60262, 8.60262, 8.60262, 8.60262, 8.60262, 8.60262, 8.60262, 8.60262, 8.60262, 8.60262, 8.60262, 8.67934, 8.60262
8.53312, 8, 8.79786, 8.60513, 3.16228, -0.79786, 0, 8.70482, 8.60625, 8.60513, 8.60513, 8.60513, 8.60513, 8.60513, 8.60513, 8.60513, 8.60513, 8.60513, 8.60513, 8.60513, 8.60513, 8.60513, 8.60513, 8.69704, 8.60513
8.54102, 12, 8.82757, 8.60764, 3.74166, 3.17243, 0, 8.71726, 8.60849, 8.60764, 8.60764, 8.60764, 8.60764, 8.60764, 8.60764, 8.60764, 8.60764, 8.60764, 8.60764, 8.60764, 8.60764, 8.60764, 8.60764, 8.7171, 8.60764
8.54892, 24, 8.86015, 8.61042, 5.09902, 15.1398, 0, 8.72996, 8.61106, 8.61042, 8.61042, 8.61042, 8.61042, 8.61042, 8.61042, 8.61042, 8.61042, 8.61042, 8.61042, 8.61042, 8.61042, 8.61042, 8.61042, 8.73997, 8.61042
8.55683, 8, 8.89498, 8.61289, 3.16228, -0.894981, 0, 8.74217, 8.61336, 8.61289, 8.61289, 8.61289, 8.61289, 8.61289, 8.61289, 8.61289, 8.61289, 8.61289, 8.61289, 8.61289, 8.61289, 8.61289, 8.61289, 8.76523, 8.61289
8.56473, 2, 8.93176, 8.61483, 2, -6.93176, 0, 8.7535, 8.61518, 8.61483, 8.61483, 8.61483, 8.61483, 8.61483, 8.61483, 8.61483, 8.61483, 8.61483, 8.61483, 8.61483, 8.61483, 8.61483, 8.61483, 8.79274, 8.61483
8.57263, 12, 8.97002, 8.61593, 3.74166, 3.02998, 0, 8.76343, 8.61619, 8.61593, 8.61593, 8.61593, 8.61593, 8.61593, 8.61593, 8.61593, 8.61593, 8.61593, 8.61593, 8.61593, 8.61593, 8.61593, 8.61593, 8.82226, 8.61593
8.58053, 18, 9.01002, 8.61661, 4.47214, 8.98998, 0, 8.77222, 8.61679, 8.61661, 8.61661, 8.61661, 8.61661, 8.61661, 8.61661, 8.61661, 8.61661, 8.61661, 8.61661, 8.61661, 8.61661, 8.61661, 8.61661, 8.85422, 8.61661
8.58843, 8, 9.0519, 8.61728, 3.16228, -1.0519, 0, 8.78011, 8.61742, 8.61728, 8.61728, 8.61728, 8.61728, 8.61728, 8.61728, 8.61728, 8.61728, 8.61728, 8.61728, 8.61728, 8.61728, 8.61728, 8.61728, 8.88893, 8.61728
8.59633, 8, 9.09548, 8.6181, 3.16228, -1.09548, 0, 8.78708, 8.6182, 8.6181, 8.6181, 8.6181, 8.6181, 8.6181, 8.6181, 8.6181, 8.6181, 8.6181, 8.6181, 8.6181, 8.61811, 8.6181, 8.6181, 8.92641, 8.6181
8.60423, 10, 9.14, 8.61866, 3.4641, 0.860004, 0, 8.79257, 8.61872, 8.61866, 8.61866, 8.61866, 8.61866, 8.61866, 8.61866, 8.61866, 8.61866, 8.61866, 8.61866, 8.61866, 8.61866, 8.61866, 8.61866, 8.96601, 8.61866
8.61213, 8, 9.18444, 8.6184, 3.16228, -1.18444, 0, 8.79594, 8.61844, 8.6184, 8.6184, 8.6184, 8.6184, 8.6184, 8.6184, 8.6184, 8.6184, 8.6184, 8.6184, 8.6184, 8.6184, 8.6184, 8.6184, 9.00685, 8.6184
8.62003, 10, 9.22825, 8.61725, 3.4641, 0.771752, 0, 8.79701, 8.61728, 8.61725, 8.61725, 8.61725, 8.61725, 8.61725, 8.61725, 8.61725, 8.61725, 8.61725, 8.61725, 8.61725, 8.61725, 8.61725, 8.61725, 9.04845, 8.61725
8.62793, 12, 9.27134, 8.61566, 3.74166, 2.72866, 0, 8.79619, 8.61568, 8.61566, 8.61566, 8.61566, 8.61566, 8.61566, 8.61566, 8.61566, 8.61566, 8.61566, 8.61566, 8.61566, 8.61566, 8.61566, 8.61566, 9.09079, 8.61566
8.63583, 10, 9.31356, 8.61407, 3.4641, 0.686438, 0, 8.79389, 8.61408, 8.61407, 8.61407, 8.61407, 8.61407, 8.61407, 8.61407, 8.61407, 8.61407, 8.61407, 8.61407, 8.61407, 8.61407, 8.61407, 8.61407, 9.13373, 8.61407
8.64373, 4, 9.35436, 8.61251, 2.44949, -5.35436, 0, 8.79017, 8.61252, 8.61251, 8.61251, 8.61251, 8.61251, 8.61251, 8.61251, 8.61251, 8.61251, 8.61251, 8.61251, 8.61251, 8.61251, 8.61251, 8.61251, 9.17669, 8.61251
8.65163, 18, 9.39279, 8.61064, 4.47214, 8.60721, 0, 8.78473, 8.61064, 8.61064, 8.61064, 8.61064, 8.61064, 8.61064, 8.61064, 8.61064, 8.61064, 8.61064, 8.61064, 8.61064, 8.61064, 8.61064, 8.61064, 9.21869, 8.61064
8.65953, 22, 9.42757, 8.60778, 4.89898, 12.5724, 0, 8.777, 8.60778, 8.60778, 8.60778, 8.60778, 8.60778, 8.60778, 8.60778, 8.60778, 8.60778, 8.60778, 8.60778, 8.60778, 8.60778, 8.60778, 8.60778, 9.25834, 8.60778
8.66743, 14, 9.45819, 8.60401, 4, 4.54181, 0, 8.76717, 8.60402, 8.60401, 8.60401, 8.60401, 8.60401, 8.60401, 8.60401, 8.60401, 8.60401, 8.60401, 8.60401, 8.60401, 8.60401, 8.60401, 8.60401, 9.29503, 8.60401
8.67533, 10, 9.48459, 8.59979, 3.4641, 0.515411, 0, 8.75583, 8.5998, 8.59979, 8.59979, 8.59979, 8.59979, 8.59979, 8.59979, 8.59979, 8.59979, 8.59979, 8.59979, 8.59979, 8.59979, 8.59979, 8.59979, 9.32855, 8.59979
8.68324, 4, 9.50672, 8.59558, 2.44949, -5.50672, 0, 8.7436, 8.59558, 8.59558, 8.59558, 8.59558, 8.59558, 8.59558, 8.59558, 8.59558, 8.59558, 8.59558, 8.59558, 8.59558, 8.59558, 8.59558, 8.59558, 9.3587, 8.59558
8.69114, 16, 9.52407, 8.59126, 4.24264, 6.47593, 0, 8.73055, 8.59126, 8.59126, 8.59126, 8.59126, 8.59126, 8.59126, 8.59126, 8.59126, 8.59126, 8.59126, 8.59126, 8.59126, 8.59126, 8.59126, 8.59126, 9.38478, 8.59126
8.69904, 16, 9.53594, 8.58648, 4.24264, 6.46406, 0, 8.7165, 8.58649, 8.58648, 8.58648, 8.58648, 8.58648, 8.58648, 8.58648, 8.58648, 8.58648, 8.58648, 8.58648, 8.58648, 8.58649, 8.58648, 8.58648, 9.40592, 8.58648
8.70694, 12, 9.54152, 8.58069, 3.74166, 2.45848, 0, 8.70107, 8.58069, 8.58069, 8.58069, 8.58069, 8.58069, 8.58069, 8.58069, 8.58069, 8.58069, 8.58069, 8.58069, 8.58069, 8.58069, 8.58069, 8.58069, 9.42113, 8.58069
8.71484, 10, 9.54078, 8.57399, 3.4641, 0.45922, 0, 8.68456, 8.57399, 8.57399, 8.57399, 8.57399, 8.57399, 8.57399, 8.57399, 8.57399, 8.57399, 8.57399, 8.57399, 8.57399, 8.57399, 8.57399, 8.57399, 9.43021, 8.57399
8.72274, 6, 9.53412, 8.56685, 2.82843, -3.53412, 0, 8.66759, 8.56685, 8.56685, 8.56685, 8.56685, 8.56685, 8.56685, 8.56685, 8.56685, 8.56685, 8.56685, 8.56685, 8.56685, 8.56685, 8.56685, 8.56685, 9.43338, 8.56685
8.73064, 10, 9.52205, 8.5597, 3.4641, 0.477947, 0, 8.65076, 8.5597, 8.5597, 8.5597, 8.5597, 8.5597, 8.5597, 8.5597, 8.5597, 8.5597, 8.5597, 8.5597, 8.5597, 8.55971, 8.5597, 8.5597, 9.43099, 8.5597
8.73854, 10, 9.50447, 8.55232, 3.4641, 0.495534, 0, 8.63397, 8.55232, 8.55232, 8.55232, 8.55232, 8.55232, 8.55232, 8.55232, 8.55232, 8.55232, 8.55232, 8.55232, 8.55232, 8.55232, 8.55232, 8.55232, 9.42282, 8.55232
8.74644, 12, 9.48127, 8.54436, 3.74166, 2.51873, 0, 8.61698, 8.54436, 8.54436, 8.54436, 8.54436, 8.54436, 8.54436, 8.54436, 8.54436, 8.54436, 8.54436, 8.54436, 8.54436, 8.54436, 8.54436, 8.54436, 9.40864, 8.54436
8.75434, 8, 9.4523, 8.53535, 3.16228, -1.4523, 0, 8.59943, 8.53535, 8.53535, 8.53535, 8.53535, 8.53535, 8.53535, 8.53535, 8.53535, 8.53535, 8.53535, 8.53535, 8.53535, 8.53535, 8.53535, 8.53535, 9.38822, 8.53535
8.76224, 14, 9.41813, 8.52544, 4, 4.58187, 0, 8.58153, 8.52544, 8.52544, 8.52544, 8.52544, 8.52544, 8.52544, 8.52544, 8.52544, 8.52544, 8.52544, 8.52544, 8.52544, 8.52544, 8.52544, 8.52544, 9.36203, 8.52544
8.77014, 14, 9.37964, 8.51508, 4, 4.62036, 0, 8.56379, 8.51508, 8.51508, 8.51508, 8.51508, 8.51508, 8.51508, 8.51508, 8.51508, 8.51508, 8.51508, 8.51508, 8.51508, 8.51508, 8.51508, 8.51508, 9.33092, 8.51508
8.77804, 4, 9.33779, 8.50471, 2.44949, -5.33779, 0, 8.54668, 8.50471, 8.50471, 8.50471, 8.50471, 8.50471, 8.50471, 8.50471, 8.50471, 8.50471, 8.50471, 8.50471, 8.50471, 8.50471, 8.50471, 8.50471, 9.29582, 8.50471
8.78594, 6, 9.29279, 8.49402, 2.82843, -3.29279, 0, 8.52989, 8.49402, 8.49402, 8.49402, 8.49402, 8.49402, 8.49402, 8.49402, 8.49402, 8.49402, 8.49402, 8.49402, 8.49402, 8.49402, 8.49402, 8.49402, 9.25692, 8.49402
8.79385, 12, 9.24488, 8.48266, 3.74166, 2.75512, 0, 8.51308, 8.48266, 8.48266, 8.48266, 8.48266, 8.48266, 8.48266, 8.48266, 8.48266, 8.48266, 8.48266, 8.48266, 8.48266, 8.48266, 8.48266, 8.48266, 9.21446, 8.48266
8.80175, 8, 9.19421, 8.47023, 3.16228, -1.19421, 0, 8.49582, 8.47023, 8.47023, 8.47023, 8.47023, 8.47023, 8.47023, 8.47023, 8.47023, 8.47023, 8.47023, 8.47023, 8.47023, 8.47023, 8.47023, 8.47023, 9.16862, 8.47023
8.80965, 6, 9.14154, 8.4569, 2.82843, -3.14154, 0, 8.47826, 8.4569, 8.4569, 8.4569, 8.4569, 8.4569, 8.4569, 8.4569, 8.4569, 8.4569, 8.4569, 8.4569, 8.4569, 8.4569, 8.4569, 8.4569, 9.12018, 8.4569
8.81755, 12, 9.08788, 8.44312, 3.74166, 2.91212, 0, 8.4608, 8.44312, 8.44312, 8.44312, 8.44312, 8.44312, 8.44312, 8.44312, 8.44312, 8.44312, 8.44312, 8.44312, 8.44312, 8.44312, 8.44312, 8.44312, 9.07019, 8.44312
8.82545, 8, 9.03418, 8.42929, 3.16228, -1.03418, 0, 8.44382, 8.42929, 8.42929, 8.42929, 8.42929, 8.42929, 8.42929, 8.42929, 8.42929, 8.42929, 8.42929, 8.42929, 8.42929, 8.42929, 8.42929, 8.42929, 9.01964, 8.42929
8.83335, 18, 8.98065, 8.41512, 4.47214, 9.01935, 0, 8.42697, 8.41512, 8.41512, 8.41512, 8.41512, 8.41512, 8.41512, 8.41512, 8.41512, 8.41512, 8.41512, 8.41512, 8.41512, 8.41513, 8.41512, 8.41512, 8.96881, 8.41512
8.84125, 10, 8.9274, 8.40024, 3.4641, 1.0726, 0, 8.40981, 8.40024, 8.40024, 8.40024, 8.40024, 8.40024, 8.40024, 8.40024, 8.40024, 8.40024, 8.40024, 8.40024, 8.40024, 8.40024, 8.40024, 8.40024, 8.91782, 8.40024
8.84915, 10, 8.87452, 8.38426, 3.4641, 1.12548, 0, 8.39195, 8.38426, 8.38426, 8.38426, 8.38426, 8.38426, 8.38426, 8.38426, 8.38426, 8.38426, 8.38426, 8.38426, 8.38426, 8.38426, 8.38426, 8.38426, 8.86683, 8.38426
8.85705, 14, 8.82257, 8.36739, 4, 5.17743, 0, 8.37351, 8.36739, 8.36739, 8.36739, 8.36739, 8.36739, 8.36739, 8.36739, 8.36739, 8.36739, 8.36739, 8.36739, 8.36739, 8.36739, 8.36739, 8.36739, 8.81645, 8.36739
8.86495, 16, 8.77236, 8.35008, 4.24264, 7.22764, 0, 8.35492, 8.35008, 8.35008, 8.35008, 8.35008, 8.35008, 8.35008, 8.35008, 8.35008, 8.35008, 8.35008, 8.35008, 8.35008, 8.35008, 8.35008, 8.35008, 8.76752, 8.35008
8.87285, 12, 8.72456, 8.3327, 3.74166, 3.27544, 0, 8.33648, 8.3327, 8.3327, 8.3327, 8.3327, 8.3327, 8.3327, 8.3327, 8.3327, 8.3327, 8.3327, 8.3327, 8.3327, 8.3327, 8.3327, 8.3327, 8.72077, 8.3327
8.88075, 12, 8.67915, 8.31498, 3.74166, 3.32085, 0, 8.31793, 8.31498, 8.31498, 8.31498, 8.31498, 8.31498, 8.31498, 8.31498, 8.31498, 8.31498, 8.31498, 8.31498, 8.31498, 8.31498, 8.31498, 8.31498, 8.6762, 8.31498
8.88866, 12, 8.63589, 8.29651, 3.74166, 3.36411, 0, 8.29879, 8.29651, 8.29651, 8.29651, 8.29651, 8.29651, 8.29651, 8.29651, 8.29651, 8.29651, 8.29651, 8.29651, 8.29651, 8.29651, 8.29651, 8.29651, 8.63361, 8.29651
8.89655, 6, 8.59459, 8.27696, 2.82843, -2.59459, 0, 8.2787, 8.27696, 8.27696, 8.27696, 8.27696, 8.27696, 8.27696, 8.27696, 8.27696, 8.27696, 8.27696, 8.27696, 8.27696, 8.27696, 8.27696, 8.27696, 8.59285, 8.27696
8.90446, 8, 8.55551, 8.25652, 3.16228, -0.555509, 0, 8.25785, 8.25652, 8.25652, 8.25652, 8.25652, 8.25652, 8.25652, 8.25652, 8.25652, 8.25652, 8.25652, 8.25652, 8.25652, 8.25652, 8.25652, 8.25652, 8.55418, 8.25652
8.91236, 18, 8.51912, 8.23565, 4.47214, 9.48088, 0, 8.23665, 8.23565, 8.23565, 8.23565, 8.23565, 8.23565, 8.23565, 8.23565, 8.23565, 8.23565, 8.23565, 8.23565, 8.23565, 8.23565, 8.23565, 8.23565, 8.51813, 8.23565
8.92026, 6, 8.48576, 8.21471, 2.82843, -2.48576, 0, 8.21546, 8.21471, 8.21471, 8.21471, 8.21471, 8.21471, 8.21471, 8.21471, 8.21471, 8.21471, 8.21471, 8.21471, 8.21471, 8.21471, 8.21471, 8.21471, 8.48501, 8.21471
8.92816, 6, 8.45506, 8.19343, 2.82843, -2.45506, 0, 8.19399, 8.19343, 8.19343, 8.19343, 8.19343, 8.19343, 8.19343, 8.19343, 8.19343, 8.19343, 8.19343, 8.19343, 8.19343, 8.19343, 8.19343, 8.19343, 8.45451, 8.19343
8.93606, 2, 8.42651, 8.17144, 2, -6.42651, 0, 8.17185, 8.17144, 8.17144, 8.17144, 8.17144, 8.17144, 8.17144, 8.17144, 8.17144, 8.17144, 8.17144, 8.17144, 8.17144, 8.17144, 8.17144, 8.17144, 8.4261, 8.17144
8.94396, 10, 8.39957, 8.14837, 3.4641, 1.60043, 0, 8.14867, 8.14837, 8.14837, 8.14837, 8.14837, 8.14837, 8.14837, 8.14837, 8.14837, 8.14837, 8.14837, 8.14837, 8.14837, 8.14837, 8.14837, 8.14837, 8.39927, 8.14837
8.95186, 12, 8.37421, 8.12442, 3.74166, 3.62579, 0, 8.12464, 8.12442, 8.12442, 8.12442, 8.12442, 8.12442, 8.12442, 8.12442, 8.12442, 8.12442, 8.12442, 8.12442, 8.12442, 8.12442, 8.12442, 8.12442, 8.37399, 8.12442
8.95976, 10, 8.35063, 8.10005, 3.4641, 1.64937, 0, 8.1002, 8.10005, 8.10005, 8.10005, 8.10005, 8.10005, 8.10005, 8.10005, 8.10005, 8.10005, 8.10005, 8.10005, 8.10005, 8.10005, 8.10005, 8.10005, 8.35048, 8.10005
8.96766, 10, 8.32895, 8.07564, 3.4641, 1.67105, 0, 8.07575, 8.07564, 8.07564, 8.07564, 8.07564, 8.07564, 8.07564, 8.07564, 8.07564, 8.07564, 8.07564, 8.07564, 8.07564, 8.07564, 8.07564, 8.07564, 8.32883, 8.07564
8.97556, 8, 8.30854, 8.0509, 3.16228, -0.30854, 0, 8.05098, 8.0509, 8.0509, 8.0509, 8.0509, 8.0509, 8.0509, 8.0509, 8.0509, 8.0509, 8.0509, 8.0509, 8.0509, 8.0509, 8.0509, 8.0509, 8.30846, 8.0509
8.98346, 12, 8.28879, 8.02551, 3.74166, 3.71121, 0, 8.02557, 8.02551, 8.02551, 8.02551, 8.02551, 8.02551, 8.02551, 8.02551, 8.02551, 8.02551, 8.02551, 8.02551, 8.02551, 8.02551, 8.02551, 8.02551, 8.28873, 8.02551
8.99136, 14, 8.26897, 7.99908, 4, 5.73103, 0, 7.99912, 7.99908, 7.99908, 7.99908, 7.99908, 7.99908, 7.99908, 7.99908, 7.99908, 7.99908, 7.99908, 7.99908, 7.99908, 7.99908, 7.99908, 7.99908, 8.26893, 7.99908
8.99926, 6, 8.24892, 7.97177, 2.82843, -2.24892, 0, 7.9718, 7.97177, 7.97177, 7.97177, 7.97177, 7.97177, 7.97177, 7.97177, 7.97177, 7.97177, 7.97177, 7.97177, 7.97177, 7.97177, 7.97177, 7.97177, 8.2489, 7.97177
9.00716, 14, 8.2288, 7.94406, 4, 5.7712, 0, 7.94408, 7.94406, 7.94406, 7.94406, 7.94406, 7.94406, 7.94406, 7.94406, 7.94406, 7.94406, 7.94406, 7.94406, 7.94406, 7.94406, 7.94406, 7.94406, 8.22878, 7.94406
9.01507, 4, 8.20874, 7.91637, 2.44949, -4.20874, 0, 7.91638, 7.91637, 7.91637, 7.91637, 7.91637, 7.91637, 7.91637, 7.91637, 7.91637, 7.91637, 7.91637, 7.91637, 7.91637, 7.91637, 7.91637, 7.91637, 8.20872, 7.91637
9.02297, 8, 8.18808, 7.88835, 3.16228, -0.188079, 0, 7.88836, 7.88835, 7.88835, 7.88835, 7.88835, 7.88835, 7.88835, 7.88835, 7.88835, 7.88835, 7.88835, 7.88835, 7.88835, 7.88835, 7.88835, 7.88835, 8.18807, 7.88835
9.03087, 6, 8.16639, 7.8598, 2.82843, -2.16639, 0, 7.85981, 7.8598, 7.8598, 7.8598, 7.8598, 7.8598, 7.8598, 7.8598, 7.8598, 7.8598, 7.8598, 7.8598, 7.8598, 7.8598, 7.8598, 7.8598, 8.16638, 7.8598
9.03877, 6, 8.14295, 7.83025, 2.82843, -2.14295, 0, 7.83025, 7.83025, 7.83025, 7.83025, 7.83025, 7.83025, 7.83025, 7.83025, 7.83025, 7.83025, 7.83025, 7.83025, 7.83025, 7.83025, 7.83025, 7.83025, 8.14294, 7.83025
9.04667, 12, 8.11772, 7.79984, 3.74166, 3.88228, 0, 7.79984, 7.79984, 7.79984, 7.79984, 7.79984, 7.79984, 7.79984, 7.79984, 7.79984, 7.79984, 7.79984, 7.79984, 7.79984, 7.79984, 7.79984, 7.79984, 8.11771, 7.79984
9.05457, 8, 8.091, 7.76903, 3.16228, -0.0909996, 0, 7.76903, 7.76903, 7.76903, 7.76903, 7.76903, 7.76903, 7.76903, 7.76903, 7.76903, 7.76903, 7.76903, 7.76903, 7.76903, 7.76903, 7.76903, 7.76903, 8.091, 7.76903
