   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_135.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Fe_K, Mn_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Mg_K, Zn_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
13.7238, 6, 1.07858, 1.06136, 2.82843, 4.92142, 0, 1.06259, 1.06136, 1.06136, 1.06136, 1.06136, 1.06136, 1.06136, 1.06136, 1.06136, 1.06136, 1.06136, 1.06136, 1.06136, 1.06136, 1.06136, 1.06136, 1.07735, 1.06136
13.7317, 2, 1.06469, 1.05088, 2, 0.935309, 0, 1.05187, 1.05088, 1.05088, 1.05088, 1.05088, 1.05088, 1.05088, 1.05088, 1.05088, 1.05088, 1.05088, 1.05088, 1.05088, 1.05088, 1.05088, 1.05088, 1.0637, 1.05088
13.7396, 4, 1.05681, 1.0458, 2.44949, 2.94319, 0, 1.0466, 1.0458, 1.0458, 1.0458, 1.0458, 1.0458, 1.0458, 1.0458, 1.0458, 1.0458, 1.0458, 1.0458, 1.0458, 1.0458, 1.0458, 1.0458, 1.05601, 1.0458
13.7475, 2, 1.04713, 1.0384, 2, 0.952871, 0, 1.03904, 1.0384, 1.0384, 1.0384, 1.0384, 1.0384, 1.0384, 1.0384, 1.0384, 1.0384, 1.0384, 1.0384, 1.0384, 1.03841, 1.0384, 1.0384, 1.04649, 1.0384
13.7553, 6, 1.03577, 1.02889, 2.82843, 4.96423, 0, 1.02939, 1.02889, 1.02889, 1.02889, 1.02889, 1.02889, 1.02889, 1.02889, 1.02889, 1.02889, 1.02889, 1.02889, 1.02889, 1.02889, 1.02889, 1.02889, 1.03526, 1.02889
13.7632, 0, 1.02375, 1.01835, 1.41421, -1.02375, 0, 1.01875, 1.01835, 1.01835, 1.01835, 1.01835, 1.01835, 1.01835, 1.01835, 1.01835, 1.01835, 1.01835, 1.01835, 1.01835, 1.01835, 1.01835, 1.01835, 1.02335, 1.01835
13.7711, 2, 1.01209, 1.00787, 2, 0.987913, 0, 1.00818, 1.00787, 1.00787, 1.00787, 1.00787, 1.00787, 1.00787, 1.00787, 1.00787, 1.00787, 1.00787, 1.00787, 1.00787, 1.00787, 1.00787, 1.00787, 1.01178, 1.00787
13.7789, 2, 1.00618, 1.00288, 2, 0.993822, 0, 1.00312, 1.00288, 1.00288, 1.00288, 1.00288, 1.00288, 1.00288, 1.00288, 1.00288, 1.00288, 1.00288, 1.00288, 1.00288, 1.00288, 1.00288, 1.00288, 1.00593, 1.00288
13.7868, 0, 0.998215, 0.99563, 1.41421, -0.998215, 0, 0.995818, 0.99563, 0.99563, 0.99563, 0.99563, 0.99563, 0.99563, 0.99563, 0.99563, 0.99563, 0.99563, 0.99563, 0.99563, 0.995631, 0.99563, 0.99563, 0.998026, 0.99563
13.7947, 4, 0.988358, 0.986316, 2.44949, 3.01164, 0, 0.98646, 0.986316, 0.986316, 0.986316, 0.986316, 0.986316, 0.986316, 0.986316, 0.986316, 0.986316, 0.986316, 0.986316, 0.986316, 0.986317, 0.986316, 0.986316, 0.988213, 0.986316
13.8026, 2, 0.977646, 0.976005, 2, 1.02235, 0, 0.976115, 0.976005, 0.976005, 0.976005, 0.976005, 0.976005, 0.976005, 0.976005, 0.976005, 0.976005, 0.976005, 0.976005, 0.976005, 0.976006, 0.976005, 0.976005, 0.977534, 0.976005
13.8104, 2, 0.967106, 0.965748, 2, 1.03289, 0, 0.965832, 0.965748, 0.965748, 0.965748, 0.965748, 0.965748, 0.965748, 0.965748, 0.965748, 0.965748, 0.965748, 0.965748, 0.965748, 0.965749, 0.965748, 0.965748, 0.967021, 0.965748
13.8183, 4, 0.961748, 0.960573, 2.44949, 3.03825, 0, 0.960636, 0.960573, 0.960573, 0.960573, 0.960573, 0.960573, 0.960573, 0.960573, 0.960573, 0.960573, 0.960573, 0.960573, 0.960573, 0.960574, 0.960573, 0.960573, 0.961684, 0.960573
13.8262, 2, 0.954371, 0.953292, 2, 1.04563, 0, 0.95334, 0.953292, 0.953292, 0.953292, 0.953292, 0.953292, 0.953292, 0.953292, 0.953292, 0.953292, 0.953292, 0.953292, 0.953292, 0.953293, 0.953292, 0.953292, 0.954322, 0.953292
13.834, 2, 0.945144, 0.944086, 2, 1.05486, 0, 0.944121, 0.944086, 0.944086, 0.944086, 0.944086, 0.944086, 0.944086, 0.944086, 0.944086, 0.944086, 0.944086, 0.944086, 0.944086, 0.944087, 0.944086, 0.944086, 0.945108, 0.944086
13.8419, 2, 0.935062, 0.933953, 2, 1.06494, 0, 0.93398, 0.933953, 0.933953, 0.933953, 0.933953, 0.933953, 0.933953, 0.933953, 0.933953, 0.933953, 0.933953, 0.933953, 0.933953, 0.933954, 0.933953, 0.933953, 0.935035, 0.933953
13.8498, 0, 0.925102, 0.923875, 1.41421, -0.925102, 0, 0.923895, 0.923875, 0.923875, 0.923875, 0.923875, 0.923875, 0.923875, 0.923875, 0.923875, 0.923875, 0.923875, 0.923875, 0.923875, 0.923876, 0.923875, 0.923875, 0.925082, 0.923875
13.8577, 0, 0.920018, 0.918605, 1.41421, -0.920018, 0, 0.918619, 0.918605, 0.918605, 0.918605, 0.918605, 0.918605, 0.918605, 0.918605, 0.918605, 0.918605, 0.918605, 0.918605, 0.918605, 0.918606, 0.918605, 0.918605, 0.920003, 0.918605
13.8655, 2, 0.91308, 0.911413, 2, 1.08692, 0, 0.911423, 0.911413, 0.911413, 0.911413, 0.911413, 0.911413, 0.911413, 0.911413, 0.911413, 0.911413, 0.911413, 0.911413, 0.911413, 0.911413, 0.911413, 0.911413, 0.913069, 0.911413
13.8734, 2, 0.90446, 0.902463, 2, 1.09554, 0, 0.902471, 0.902463, 0.902463, 0.902463, 0.902463, 0.902463, 0.902463, 0.902463, 0.902463, 0.902463, 0.902463, 0.902463, 0.902463, 0.902464, 0.902463, 0.902463, 0.904452, 0.902463
13.8813, 6, 0.895076, 0.89267, 2.82843, 5.10492, 0, 0.892676, 0.89267, 0.89267, 0.89267, 0.89267, 0.89267, 0.89267, 0.89267, 0.89267, 0.89267, 0.89267, 0.89267, 0.89267, 0.892671, 0.89267, 0.89267, 0.895069, 0.89267
13.8892, 4, 0.885831, 0.882931, 2.44949, 3.11417, 0, 0.882935, 0.882931, 0.882931, 0.882931, 0.882931, 0.882931, 0.882931, 0.882931, 0.882931, 0.882931, 0.882931, 0.882931, 0.882931, 0.882932, 0.882931, 0.882931, 0.885827, 0.882931
13.897, 0, 0.880921, 0.877432, 1.41421, -0.880921, 0, 0.877434, 0.877432, 0.877432, 0.877432, 0.877432, 0.877432, 0.877432, 0.877432, 0.877432, 0.877432, 0.877432, 0.877432, 0.877432, 0.877433, 0.877432, 0.877432, 0.880918, 0.877432
13.9049, 4, 0.874418, 0.870236, 2.44949, 3.12558, 0, 0.870238, 0.870236, 0.870236, 0.870236, 0.870236, 0.870236, 0.870236, 0.870236, 0.870236, 0.870236, 0.870236, 0.870236, 0.870236, 0.870237, 0.870236, 0.870236, 0.874415, 0.870236
13.9128, 2, 0.866485, 0.861498, 2, 1.13352, 0, 0.8615, 0.861498, 0.861498, 0.861498, 0.861498, 0.861498, 0.861498, 0.861498, 0.861498, 0.861498, 0.861498, 0.861498, 0.861498, 0.861499, 0.861498, 0.861498, 0.866482, 0.861498
13.9206, 4, 0.857935, 0.852024, 2.44949, 3.14206, 0, 0.852025, 0.852024, 0.852024, 0.852024, 0.852024, 0.852024, 0.852024, 0.852024, 0.852024, 0.852024, 0.852024, 0.852024, 0.852024, 0.852025, 0.852024, 0.852024, 0.857934, 0.852024
13.9285, 2, 0.849568, 0.842602, 2, 1.15043, 0, 0.842603, 0.842602, 0.842602, 0.842602, 0.842602, 0.842602, 0.842602, 0.842602, 0.842602, 0.842602, 0.842602, 0.842602, 0.842602, 0.842603, 0.842602, 0.842602, 0.849566, 0.842602
13.9364, 2, 0.845073, 0.836918, 2, 1.15493, 0, 0.836919, 0.836918, 0.836918, 0.836918, 0.836918, 0.836918, 0.836918, 0.836918, 0.836918, 0.836918, 0.836918, 0.836918, 0.836918, 0.836919, 0.836918, 0.836918, 0.845072, 0.836918
13.9443, 4, 0.839264, 0.829776, 2.44949, 3.16074, 0, 0.829776, 0.829776, 0.829776, 0.829776, 0.829776, 0.829776, 0.829776, 0.829776, 0.829776, 0.829776, 0.829776, 0.829776, 0.829776, 0.829777, 0.829776, 0.829776, 0.839262, 0.829776
13.9521, 4, 0.832288, 0.821322, 2.44949, 3.16771, 0, 0.821322, 0.821322, 0.821322, 0.821322, 0.821322, 0.821322, 0.821322, 0.821322, 0.821322, 0.821322, 0.821322, 0.821322, 0.821322, 0.821323, 0.821322, 0.821322, 0.832287, 0.821322
13.96, 4, 0.824836, 0.812244, 2.44949, 3.17516, 0, 0.812244, 0.812244, 0.812244, 0.812244, 0.812244, 0.812244, 0.812244, 0.812244, 0.812244, 0.812244, 0.812244, 0.812244, 0.812244, 0.812245, 0.812244, 0.812244, 0.824835, 0.812244
13.9679, 0, 0.817581, 0.803217, 1.41421, -0.817581, 0, 0.803217, 0.803217, 0.803217, 0.803217, 0.803217, 0.803217, 0.803217, 0.803217, 0.803217, 0.803217, 0.803217, 0.803217, 0.803217, 0.803217, 0.803217, 0.803217, 0.81758, 0.803217
13.9757, 0, 0.813546, 0.797267, 1.41421, -0.813546, 0, 0.797267, 0.797267, 0.797267, 0.797267, 0.797267, 0.797267, 0.797267, 0.797267, 0.797267, 0.797267, 0.797267, 0.797267, 0.797267, 0.797268, 0.797267, 0.797267, 0.813545, 0.797267
13.9836, 2, 0.808489, 0.79016, 2, 1.19151, 0, 0.79016, 0.79016, 0.79016, 0.79016, 0.79016, 0.79016, 0.79016, 0.79016, 0.79016, 0.79016, 0.79016, 0.79016, 0.79016, 0.790161, 0.79016, 0.79016, 0.808488, 0.79016
13.9915, 2, 0.802511, 0.78201, 2, 1.19749, 0, 0.78201, 0.78201, 0.78201, 0.78201, 0.78201, 0.78201, 0.78201, 0.78201, 0.78201, 0.78201, 0.78201, 0.78201, 0.78201, 0.782011, 0.78201, 0.78201, 0.80251, 0.78201
13.9994, 2, 0.796148, 0.773368, 2, 1.20385, 0, 0.773368, 0.773368, 0.773368, 0.773368, 0.773368, 0.773368, 0.773368, 0.773368, 0.773368, 0.773368, 0.773368, 0.773368, 0.773368, 0.773368, 0.773368, 0.773368, 0.796147, 0.773368
14.0072, 0, 0.789922, 0.764773, 1.41421, -0.789922, 0, 0.764773, 0.764773, 0.764773, 0.764773, 0.764773, 0.764773, 0.764773, 0.764773, 0.764773, 0.764773, 0.764773, 0.764773, 0.764773, 0.764774, 0.764773, 0.764773, 0.789922, 0.764773
14.0151, 2, 0.786517, 0.758934, 2, 1.21348, 0, 0.758934, 0.758934, 0.758934, 0.758934, 0.758934, 0.758934, 0.758934, 0.758934, 0.758934, 0.758934, 0.758934, 0.758934, 0.758934, 0.758935, 0.758934, 0.758934, 0.786516, 0.758934
14.023, 2, 0.782063, 0.752009, 2, 1.21794, 0, 0.752009, 0.752009, 0.752009, 0.752009, 0.752009, 0.752009, 0.752009, 0.752009, 0.752009, 0.752009, 0.752009, 0.752009, 0.752009, 0.75201, 0.752009, 0.752009, 0.782062, 0.752009
14.0309, 0, 0.776601, 0.744067, 1.41421, -0.776601, 0, 0.744067, 0.744067, 0.744067, 0.744067, 0.744067, 0.744067, 0.744067, 0.744067, 0.744067, 0.744067, 0.744067, 0.744067, 0.744067, 0.744068, 0.744067, 0.744067, 0.7766, 0.744067
14.0387, 0, 0.770635, 0.735646, 1.41421, -0.770635, 0, 0.735646, 0.735646, 0.735646, 0.735646, 0.735646, 0.735646, 0.735646, 0.735646, 0.735646, 0.735646, 0.735646, 0.735646, 0.735646, 0.735647, 0.735646, 0.735646, 0.770635, 0.735646
14.0466, 0, 0.764659, 0.727273, 1.41421, -0.764659, 0, 0.727273, 0.727273, 0.727273, 0.727273, 0.727273, 0.727273, 0.727273, 0.727273, 0.727273, 0.727273, 0.727273, 0.727273, 0.727273, 0.727274, 0.727273, 0.727273, 0.764658, 0.727273
14.0545, 0, 0.76645, 0.726761, 1.41421, -0.76645, 0, 0.726761, 0.726761, 0.726761, 0.726761, 0.726761, 0.726761, 0.726761, 0.726761, 0.726761, 0.726761, 0.726761, 0.726761, 0.726761, 0.726762, 0.726761, 0.726761, 0.766449, 0.726761
14.0623, 0, 0.768109, 0.72625, 1.41421, -0.768109, 0, 0.72625, 0.72625, 0.72625, 0.72625, 0.72625, 0.72625, 0.72625, 0.72625, 0.72625, 0.72625, 0.72625, 0.72625, 0.72625, 0.72625, 0.72625, 0.72625, 0.768108, 0.72625
14.0702, 4, 0.769574, 0.725711, 2.44949, 3.23043, 0, 0.725711, 0.725711, 0.725711, 0.725711, 0.725711, 0.725711, 0.725711, 0.725711, 0.725711, 0.725711, 0.725711, 0.725711, 0.725711, 0.725712, 0.725711, 0.725711, 0.769573, 0.725711
14.0781, 0, 0.770812, 0.725146, 1.41421, -0.770812, 0, 0.725146, 0.725146, 0.725146, 0.725146, 0.725146, 0.725146, 0.725146, 0.725146, 0.725146, 0.725146, 0.725146, 0.725146, 0.725146, 0.725146, 0.725146, 0.725146, 0.770811, 0.725146
14.086, 0, 0.771791, 0.724555, 1.41421, -0.771791, 0, 0.724555, 0.724555, 0.724555, 0.724555, 0.724555, 0.724555, 0.724555, 0.724555, 0.724555, 0.724555, 0.724555, 0.724555, 0.724555, 0.724556, 0.724555, 0.724555, 0.771791, 0.724555
14.0938, 2, 0.772492, 0.723947, 2, 1.22751, 0, 0.723947, 0.723947, 0.723947, 0.723947, 0.723947, 0.723947, 0.723947, 0.723947, 0.723947, 0.723947, 0.723947, 0.723947, 0.723947, 0.723947, 0.723947, 0.723947, 0.772491, 0.723947
14.1017, 0, 0.772896, 0.723326, 1.41421, -0.772896, 0, 0.723326, 0.723326, 0.723326, 0.723326, 0.723326, 0.723326, 0.723326, 0.723326, 0.723326, 0.723326, 0.723326, 0.723326, 0.723326, 0.723327, 0.723326, 0.723326, 0.772895, 0.723326
14.1096, 2, 0.772989, 0.722699, 2, 1.22701, 0, 0.722699, 0.722699, 0.722699, 0.722699, 0.722699, 0.722699, 0.722699, 0.722699, 0.722699, 0.722699, 0.722699, 0.722699, 0.722699, 0.7227, 0.722699, 0.722699, 0.772988, 0.722699
14.1174, 4, 0.772762, 0.722068, 2.44949, 3.22724, 0, 0.722068, 0.722068, 0.722068, 0.722068, 0.722068, 0.722068, 0.722068, 0.722068, 0.722068, 0.722068, 0.722068, 0.722068, 0.722068, 0.722069, 0.722068, 0.722068, 0.772761, 0.722068
14.1253, 0, 0.772162, 0.721388, 1.41421, -0.772162, 0, 0.721388, 0.721388, 0.721388, 0.721388, 0.721388, 0.721388, 0.721388, 0.721388, 0.721388, 0.721388, 0.721388, 0.721388, 0.721388, 0.721389, 0.721388, 0.721388, 0.772161, 0.721388
14.1332, 2, 0.771175, 0.720648, 2, 1.22883, 0, 0.720648, 0.720648, 0.720648, 0.720648, 0.720648, 0.720648, 0.720648, 0.720648, 0.720648, 0.720648, 0.720648, 0.720648, 0.720648, 0.720649, 0.720648, 0.720648, 0.771174, 0.720648
14.1411, 6, 0.769823, 0.719863, 2.82843, 5.23018, 0, 0.719863, 0.719863, 0.719863, 0.719863, 0.719863, 0.719863, 0.719863, 0.719863, 0.719863, 0.719863, 0.719863, 0.719863, 0.719863, 0.719864, 0.719863, 0.719863, 0.769822, 0.719863
14.1489, 2, 0.768131, 0.719048, 2, 1.23187, 0, 0.719048, 0.719048, 0.719048, 0.719048, 0.719048, 0.719048, 0.719048, 0.719048, 0.719048, 0.719048, 0.719048, 0.719048, 0.719048, 0.719049, 0.719048, 0.719048, 0.76813, 0.719048
14.1568, 0, 0.766133, 0.718218, 1.41421, -0.766133, 0, 0.718218, 0.718218, 0.718218, 0.718218, 0.718218, 0.718218, 0.718218, 0.718218, 0.718218, 0.718218, 0.718218, 0.718218, 0.718218, 0.718219, 0.718218, 0.718218, 0.766132, 0.718218
14.1647, 0, 0.763843, 0.717367, 1.41421, -0.763843, 0, 0.717367, 0.717367, 0.717367, 0.717367, 0.717367, 0.717367, 0.717367, 0.717367, 0.717367, 0.717367, 0.717367, 0.717367, 0.717367, 0.717368, 0.717367, 0.717367, 0.763842, 0.717367
14.1725, 2, 0.761232, 0.716439, 2, 1.23877, 0, 0.716439, 0.716439, 0.716439, 0.716439, 0.716439, 0.716439, 0.716439, 0.716439, 0.716439, 0.716439, 0.716439, 0.716439, 0.716439, 0.71644, 0.716439, 0.716439, 0.761231, 0.716439
14.1804, 0, 0.75837, 0.715473, 1.41421, -0.75837, 0, 0.715473, 0.715473, 0.715473, 0.715473, 0.715473, 0.715473, 0.715473, 0.715473, 0.715473, 0.715473, 0.715473, 0.715473, 0.715473, 0.715474, 0.715473, 0.715473, 0.758369, 0.715473
14.1883, 8, 0.755328, 0.714508, 3.16228, 7.24467, 0, 0.714508, 0.714508, 0.714508, 0.714508, 0.714508, 0.714508, 0.714508, 0.714508, 0.714508, 0.714508, 0.714508, 0.714508, 0.714508, 0.714509, 0.714508, 0.714508, 0.755327, 0.714508
14.1962, 0, 0.752374, 0.713777, 1.41421, -0.752374, 0, 0.713777, 0.713777, 0.713777, 0.713777, 0.713777, 0.713777, 0.713777, 0.713777, 0.713777, 0.713777, 0.713777, 0.713777, 0.713777, 0.713778, 0.713777, 0.713777, 0.752373, 0.713777
14.204, 0, 0.749225, 0.712961, 1.41421, -0.749225, 0, 0.712961, 0.712961, 0.712961, 0.712961, 0.712961, 0.712961, 0.712961, 0.712961, 0.712961, 0.712961, 0.712961, 0.712961, 0.712961, 0.712961, 0.712961, 0.712961, 0.749224, 0.712961
14.2119, 4, 0.745853, 0.711997, 2.44949, 3.25415, 0, 0.711997, 0.711997, 0.711997, 0.711997, 0.711997, 0.711997, 0.711997, 0.711997, 0.711997, 0.711997, 0.711997, 0.711997, 0.711997, 0.711997, 0.711997, 0.711997, 0.745852, 0.711997
14.2198, 2, 0.742369, 0.710959, 2, 1.25763, 0, 0.710959, 0.710959, 0.710959, 0.710959, 0.710959, 0.710959, 0.710959, 0.710959, 0.710959, 0.710959, 0.710959, 0.710959, 0.710959, 0.71096, 0.710959, 0.710959, 0.742368, 0.710959
14.2277, 0, 0.738878, 0.709922, 1.41421, -0.738878, 0, 0.709922, 0.709922, 0.709922, 0.709922, 0.709922, 0.709922, 0.709922, 0.709922, 0.709922, 0.709922, 0.709922, 0.709922, 0.709922, 0.709923, 0.709922, 0.709922, 0.738877, 0.709922
14.2355, 4, 0.735662, 0.709137, 2.44949, 3.26434, 0, 0.709137, 0.709137, 0.709137, 0.709137, 0.709137, 0.709137, 0.709137, 0.709137, 0.709137, 0.709137, 0.709137, 0.709137, 0.709137, 0.709138, 0.709137, 0.709137, 0.735661, 0.709137
14.2434, 8, 0.73235, 0.708205, 3.16228, 7.26765, 0, 0.708205, 0.708205, 0.708205, 0.708205, 0.708205, 0.708205, 0.708205, 0.708205, 0.708205, 0.708205, 0.708205, 0.708205, 0.708205, 0.708206, 0.708205, 0.708205, 0.732349, 0.708205
14.2513, 2, 0.728917, 0.707076, 2, 1.27108, 0, 0.707076, 0.707076, 0.707076, 0.707076, 0.707076, 0.707076, 0.707076, 0.707076, 0.707076, 0.707076, 0.707076, 0.707076, 0.707076, 0.707077, 0.707076, 0.707076, 0.728916, 0.707076
14.2591, 6, 0.725482, 0.70585, 2.82843, 5.27452, 0, 0.70585, 0.70585, 0.70585, 0.70585, 0.70585, 0.70585, 0.70585, 0.70585, 0.70585, 0.70585, 0.70585, 0.70585, 0.70585, 0.705851, 0.70585, 0.70585, 0.725481, 0.70585
14.267, 2, 0.722161, 0.704625, 2, 1.27784, 0, 0.704625, 0.704625, 0.704625, 0.704625, 0.704625, 0.704625, 0.704625, 0.704625, 0.704625, 0.704625, 0.704625, 0.704625, 0.704625, 0.704626, 0.704625, 0.704625, 0.722161, 0.704625
14.2749, 2, 0.719507, 0.703942, 2, 1.28049, 0, 0.703942, 0.703942, 0.703942, 0.703942, 0.703942, 0.703942, 0.703942, 0.703942, 0.703942, 0.703942, 0.703942, 0.703942, 0.703942, 0.703943, 0.703942, 0.703942, 0.719507, 0.703942
14.2828, 4, 0.71678, 0.70305, 2.44949, 3.28322, 0, 0.70305, 0.70305, 0.70305, 0.70305, 0.70305, 0.70305, 0.70305, 0.70305, 0.70305, 0.70305, 0.70305, 0.70305, 0.70305, 0.703051, 0.70305, 0.70305, 0.716779, 0.70305
14.2906, 2, 0.713937, 0.701901, 2, 1.28606, 0, 0.701901, 0.701901, 0.701901, 0.701901, 0.701901, 0.701901, 0.701901, 0.701901, 0.701901, 0.701901, 0.701901, 0.701901, 0.701901, 0.701902, 0.701901, 0.701901, 0.713936, 0.701901
14.2985, 2, 0.711108, 0.700624, 2, 1.28889, 0, 0.700624, 0.700624, 0.700624, 0.700624, 0.700624, 0.700624, 0.700624, 0.700624, 0.700624, 0.700624, 0.700624, 0.700624, 0.700624, 0.700625, 0.700624, 0.700624, 0.711107, 0.700624
14.3064, 0, 0.708424, 0.699348, 1.41421, -0.708424, 0, 0.699348, 0.699348, 0.699348, 0.699348, 0.699348, 0.699348, 0.699348, 0.699348, 0.699348, 0.699348, 0.699348, 0.699348, 0.699348, 0.699349, 0.699348, 0.699348, 0.708423, 0.699348
14.3142, 4, 0.706359, 0.698551, 2.44949, 3.29364, 0, 0.698551, 0.698551, 0.698551, 0.698551, 0.698551, 0.698551, 0.698551, 0.698551, 0.698551, 0.698551, 0.698551, 0.698551, 0.698551, 0.698552, 0.698551, 0.698551, 0.706358, 0.698551
14.3221, 0, 0.70418, 0.697505, 1.41421, -0.70418, 0, 0.697505, 0.697505, 0.697505, 0.697505, 0.697505, 0.697505, 0.697505, 0.697505, 0.697505, 0.697505, 0.697505, 0.697505, 0.697505, 0.697505, 0.697505, 0.697505, 0.704179, 0.697505
14.33, 2, 0.701846, 0.696175, 2, 1.29815, 0, 0.696175, 0.696175, 0.696175, 0.696175, 0.696175, 0.696175, 0.696175, 0.696175, 0.696175, 0.696175, 0.696175, 0.696175, 0.696175, 0.696175, 0.696175, 0.696175, 0.701845, 0.696175
14.3379, 4, 0.699493, 0.694704, 2.44949, 3.30051, 0, 0.694704, 0.694704, 0.694704, 0.694704, 0.694704, 0.694704, 0.694704, 0.694704, 0.694704, 0.694704, 0.694704, 0.694704, 0.694704, 0.694705, 0.694704, 0.694704, 0.699492, 0.694704
14.3457, 2, 0.697253, 0.693235, 2, 1.30275, 0, 0.693235, 0.693235, 0.693235, 0.693235, 0.693235, 0.693235, 0.693235, 0.693235, 0.693235, 0.693235, 0.693235, 0.693235, 0.693235, 0.693236, 0.693235, 0.693235, 0.697253, 0.693235
14.3536, 4, 0.695861, 0.692509, 2.44949, 3.30414, 0, 0.692509, 0.692509, 0.692509, 0.692509, 0.692509, 0.692509, 0.692509, 0.692509, 0.692509, 0.692509, 0.692509, 0.692509, 0.692509, 0.69251, 0.692509, 0.692509, 0.69586, 0.692509
14.3615, 2, 0.69427, 0.691493, 2, 1.30573, 0, 0.691493, 0.691493, 0.691493, 0.691493, 0.691493, 0.691493, 0.691493, 0.691493, 0.691493, 0.691493, 0.691493, 0.691493, 0.691493, 0.691494, 0.691493, 0.691493, 0.694269, 0.691493
14.3694, 0, 0.692439, 0.690151, 1.41421, -0.692439, 0, 0.690151, 0.690151, 0.690151, 0.690151, 0.690151, 0.690151, 0.690151, 0.690151, 0.690151, 0.690151, 0.690151, 0.690151, 0.690151, 0.690152, 0.690151, 0.690151, 0.692438, 0.690151
14.3772, 2, 0.690522, 0.688649, 2, 1.30948, 0, 0.688649, 0.688649, 0.688649, 0.688649, 0.688649, 0.688649, 0.688649, 0.688649, 0.688649, 0.688649, 0.688649, 0.688649, 0.688649, 0.68865, 0.688649, 0.688649, 0.690521, 0.688649
14.3851, 4, 0.688672, 0.687148, 2.44949, 3.31133, 0, 0.687148, 0.687148, 0.687148, 0.687148, 0.687148, 0.687148, 0.687148, 0.687148, 0.687148, 0.687148, 0.687148, 0.687148, 0.687148, 0.687149, 0.687148, 0.687148, 0.688671, 0.687148
14.393, 4, 0.687494, 0.686262, 2.44949, 3.31251, 0, 0.686262, 0.686262, 0.686262, 0.686262, 0.686262, 0.686262, 0.686262, 0.686262, 0.686262, 0.686262, 0.686262, 0.686262, 0.686262, 0.686263, 0.686262, 0.686262, 0.687493, 0.686262
14.4008, 0, 0.686055, 0.685065, 1.41421, -0.686055, 0, 0.685065, 0.685065, 0.685065, 0.685065, 0.685065, 0.685065, 0.685065, 0.685065, 0.685065, 0.685065, 0.685065, 0.685065, 0.685065, 0.685066, 0.685065, 0.685065, 0.686054, 0.685065
14.4087, 0, 0.684331, 0.683539, 1.41421, -0.684331, 0, 0.683539, 0.683539, 0.683539, 0.683539, 0.683539, 0.683539, 0.683539, 0.683539, 0.683539, 0.683539, 0.683539, 0.683539, 0.683539, 0.68354, 0.683539, 0.683539, 0.68433, 0.683539
14.4166, 4, 0.682479, 0.681851, 2.44949, 3.31752, 0, 0.681851, 0.681851, 0.681851, 0.681851, 0.681851, 0.681851, 0.681851, 0.681851, 0.681851, 0.681851, 0.681851, 0.681851, 0.681851, 0.681852, 0.681851, 0.681851, 0.682478, 0.681851
14.4245, 6, 0.68066, 0.680165, 2.82843, 5.31934, 0, 0.680165, 0.680165, 0.680165, 0.680165, 0.680165, 0.680165, 0.680165, 0.680165, 0.680165, 0.680165, 0.680165, 0.680165, 0.680165, 0.680166, 0.680165, 0.680165, 0.680659, 0.680165
14.4323, 0, 0.679479, 0.67909, 1.41421, -0.679479, 0, 0.67909, 0.67909, 0.67909, 0.67909, 0.67909, 0.67909, 0.67909, 0.67909, 0.67909, 0.67909, 0.67909, 0.67909, 0.67909, 0.679091, 0.67909, 0.67909, 0.679478, 0.67909
14.4402, 2, 0.677947, 0.677643, 2, 1.32205, 0, 0.677643, 0.677643, 0.677643, 0.677643, 0.677643, 0.677643, 0.677643, 0.677643, 0.677643, 0.677643, 0.677643, 0.677643, 0.677643, 0.677644, 0.677643, 0.677643, 0.677946, 0.677643
14.4481, 0, 0.676073, 0.675838, 1.41421, -0.676073, 0, 0.675838, 0.675838, 0.675838, 0.675838, 0.675838, 0.675838, 0.675838, 0.675838, 0.675838, 0.675838, 0.675838, 0.675838, 0.675838, 0.675839, 0.675838, 0.675838, 0.676072, 0.675838
14.4559, 0, 0.674037, 0.673856, 1.41421, -0.674037, 0, 0.673856, 0.673856, 0.673856, 0.673856, 0.673856, 0.673856, 0.673856, 0.673856, 0.673856, 0.673856, 0.673856, 0.673856, 0.673856, 0.673856, 0.673856, 0.673856, 0.674036, 0.673856
14.4638, 2, 0.671939, 0.6718, 2, 1.32806, 0, 0.6718, 0.6718, 0.6718, 0.6718, 0.6718, 0.6718, 0.6718, 0.6718, 0.6718, 0.6718, 0.6718, 0.6718, 0.6718, 0.671801, 0.6718, 0.6718, 0.671938, 0.6718
14.4717, 4, 0.669767, 0.669661, 2.44949, 3.33023, 0, 0.669661, 0.669661, 0.669661, 0.669661, 0.669661, 0.669661, 0.669661, 0.669661, 0.669661, 0.669661, 0.669661, 0.669661, 0.669661, 0.669662, 0.669661, 0.669661, 0.669766, 0.669661
14.4796, 0, 0.667393, 0.667313, 1.41421, -0.667393, 0, 0.667313, 0.667313, 0.667313, 0.667313, 0.667313, 0.667313, 0.667313, 0.667313, 0.667313, 0.667313, 0.667313, 0.667313, 0.667313, 0.667314, 0.667313, 0.667313, 0.667392, 0.667313
