   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_317.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Ni_K, Fe_K, Mn_K, Cr_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.631713, 0, 0.000912299, 3.35072e-05, 1.41421, -0.000912299, 3.35072e-05, 3.35083e-05, 3.35106e-05, 8.04845e-05, 3.55123e-05, 3.36457e-05, 0.00017029, 0.000124247, 5.70238e-05, 0.000303299, 0.000252623, 3.36666e-05, 3.37006e-05, 3.37734e-05, 3.38609e-05, 3.35074e-05, 0.000118119, 3.35072e-05, 3.35072e-05, 3.76421e-05
0.639582, 0, 0.00153031, 5.63172e-05, 1.41421, -0.00153031, 5.63172e-05, 5.63189e-05, 5.63229e-05, 0.00013546, 5.96951e-05, 5.65504e-05, 0.000286755, 0.00022585, 9.59355e-05, 0.000510834, 0.000425461, 5.65209e-05, 5.66429e-05, 5.67655e-05, 5.68144e-05, 5.63175e-05, 0.000175858, 5.63172e-05, 5.63172e-05, 6.32832e-05
0.647451, 0, 0.00252838, 9.26362e-05, 1.41421, -0.00252838, 9.26362e-05, 9.26392e-05, 9.26457e-05, 0.000223143, 9.82065e-05, 9.30209e-05, 0.000472632, 0.000403514, 0.000157967, 0.000842142, 0.000701361, 9.28957e-05, 9.31734e-05, 9.33756e-05, 9.33328e-05, 9.26368e-05, 0.00026375, 9.26362e-05, 9.26362e-05, 0.000104123
0.65532, 0, 0.00410973, 0.000149152, 1.41421, -0.00410973, 0.000149152, 0.000149157, 0.000149167, 0.000359839, 0.000158144, 0.000149773, 0.000762607, 0.000708506, 0.000254621, 0.00135914, 0.00113186, 0.000149482, 0.000150019, 0.000150346, 0.000150124, 0.000149153, 0.000396527, 0.000149152, 0.000149152, 0.000167697
0.663189, 0, 0.00656742, 0.000235107, 1.41421, -0.00656742, 0.000235107, 0.000235115, 0.000235132, 0.000568157, 0.000249322, 0.000236089, 0.00120484, 0.0012224, 0.00040183, 0.00214782, 0.00178855, 0.000235525, 0.000236478, 0.000236994, 0.000236461, 0.000235109, 0.00059488, 0.000235107, 0.000235107, 0.000264422
0.671058, 2, 0.0103139, 0.000362886, 2, 1.98969, 0.000362886, 0.000362897, 0.000362923, 0.000878507, 0.000384893, 0.000364405, 0.00186421, 0.00207197, 0.000621002, 0.00332411, 0.0027679, 0.000363414, 0.000365008, 0.000365807, 0.000364764, 0.000362888, 0.000887113, 0.000362886, 0.000362886, 0.000408271
0.678927, 0, 0.0159162, 0.000548562, 1.41421, -0.0159162, 0.000548562, 0.000548579, 0.000548618, 0.00133054, 0.000581938, 0.000550866, 0.00282545, 0.00344964, 0.000940017, 0.00503951, 0.00419596, 0.000549228, 0.00055178, 0.000552993, 0.000551161, 0.000548565, 0.00131094, 0.000548562, 0.000548562, 0.000617393
0.686796, 0, 0.0241344, 0.000812305, 1.41421, -0.0241344, 0.000812305, 0.000812331, 0.000812389, 0.00197429, 0.0008619, 0.00081573, 0.00419564, 0.00564012, 0.00139399, 0.00748563, 0.00623216, 0.000813144, 0.000817087, 0.00081889, 0.000815887, 0.00081231, 0.00191524, 0.000812305, 0.000812305, 0.000914587
0.694665, 0, 0.0359634, 0.00117854, 1.41421, -0.0359634, 0.00117854, 0.00117858, 0.00117866, 0.00287072, 0.00125076, 0.00118352, 0.00610563, 0.00905386, 0.00202563, 0.0108968, 0.00907139, 0.00117959, 0.0011855, 0.00118813, 0.00118345, 0.00117854, 0.0027617, 0.00117854, 0.00117854, 0.00132749
0.702534, 0, 0.0526715, 0.0016757, 1.41421, -0.0526715, 0.0016757, 0.00167576, 0.00167588, 0.0040914, 0.00177881, 0.00168282, 0.00870945, 0.0142667, 0.00288498, 0.0155491, 0.0129433, 0.00167701, 0.00168564, 0.0016894, 0.0016824, 0.00167571, 0.00392608, 0.0016757, 0.0016757, 0.00188835
0.710403, 0, 0.0758341, 0.00233549, 1.41421, -0.0758341, 0.00233549, 0.00233557, 0.00233574, 0.00571692, 0.00247982, 0.00234546, 0.0121812, 0.0220629, 0.0040282, 0.0217552, 0.0181075, 0.00233713, 0.00234941, 0.00235467, 0.00234455, 0.00233551, 0.00549904, 0.00233549, 0.00233549, 0.00263317
0.718272, 0, 0.107354, 0.00319154, 1.41421, -0.107354, 0.00319154, 0.00319165, 0.00319188, 0.00783396, 0.00338969, 0.00320522, 0.0167088, 0.0334793, 0.00551547, 0.0298531, 0.0248452, 0.00319356, 0.00321064, 0.00321788, 0.0032037, 0.00319156, 0.00758659, 0.00319154, 0.00319154, 0.00360026
0.726141, 0, 0.14946, 0.00427735, 1.41421, -0.14946, 0.00427735, 0.00427749, 0.0042778, 0.0105305, 0.00454425, 0.00429578, 0.0224847, 0.0498407, 0.00740758, 0.0401896, 0.0334441, 0.00427983, 0.00430308, 0.00431285, 0.00429349, 0.00427738, 0.0103101, 0.00427735, 0.00427735, 0.00482795
0.73401, 0, 0.204679, 0.00562375, 1.41421, -0.204679, 0.00562375, 0.00562394, 0.00562435, 0.0138901, 0.00597657, 0.00564811, 0.0296927, 0.0727813, 0.00976169, 0.0530975, 0.0441804, 0.00562678, 0.00565776, 0.00567073, 0.00564493, 0.00562378, 0.0138069, 0.00562375, 0.00562375, 0.00635173
0.74188, 2, 0.275773, 0.00725581, 2, 1.72423, 0.00725581, 0.00725606, 0.00725659, 0.017984, 0.00771371, 0.00728743, 0.038493, 0.104237, 0.0126261, 0.0688683, 0.0572955, 0.00725948, 0.00729995, 0.00731687, 0.00728325, 0.00725586, 0.0182312, 0.00725581, 0.00725581, 0.00820084
0.749749, 0, 0.36562, 0.00918954, 1.41421, -0.36562, 0.00918954, 0.00918985, 0.00919054, 0.0228639, 0.00977318, 0.00922985, 0.0490048, 0.1464, 0.0160344, 0.0877215, 0.0729707, 0.00919395, 0.00924578, 0.00926753, 0.0092246, 0.0091896, 0.0237577, 0.00918954, 0.00918954, 0.0103945
0.757618, 2, 0.477068, 0.0114288, 2, 1.52293, 0.0114288, 0.0114292, 0.0114301, 0.0285534, 0.0121597, 0.0114793, 0.0612902, 0.20162, 0.0200006, 0.109776, 0.091303, 0.0114341, 0.0114993, 0.0115268, 0.011473, 0.0114289, 0.0305876, 0.0114288, 0.0114288, 0.0129386
0.765487, 4, 0.612719, 0.0139628, 2.44949, 3.38728, 0.0139628, 0.0139633, 0.0139643, 0.0350421, 0.0148625, 0.0140249, 0.075339, 0.272245, 0.0245138, 0.135022, 0.112283, 0.013969, 0.0140494, 0.0140839, 0.0140174, 0.0139629, 0.038959, 0.0139628, 0.0139628, 0.0158226
0.773356, 0, 0.774691, 0.0167641, 1.41421, -0.774691, 0.0167641, 0.0167647, 0.016766, 0.0422803, 0.0178532, 0.0168394, 0.0910592, 0.360408, 0.0295356, 0.163304, 0.135779, 0.0167713, 0.016869, 0.0169117, 0.0168307, 0.0167643, 0.049162, 0.0167641, 0.0167641, 0.0190177
0.781225, 2, 0.964338, 0.0197887, 2, 1.03566, 0.0197887, 0.0197894, 0.0197909, 0.0501777, 0.0210858, 0.0198783, 0.108272, 0.467752, 0.0349985, 0.194313, 0.161532, 0.019797, 0.0199135, 0.0199661, 0.0198684, 0.0197889, 0.0615581, 0.0197887, 0.0197887, 0.0224766
0.789094, 0, 1.18198, 0.0229768, 1.41421, -1.18198, 0.0229768, 0.0229776, 0.0229794, 0.0586046, 0.0244974, 0.0230818, 0.126714, 0.595124, 0.0408077, 0.227588, 0.189156, 0.0229862, 0.0231228, 0.0231874, 0.0230705, 0.0229769, 0.0766032, 0.0229768, 0.0229768, 0.0261345
0.796963, 0, 1.42667, 0.0262553, 1.41421, -1.42667, 0.0262553, 0.0262563, 0.0262583, 0.0673978, 0.0280113, 0.0263766, 0.146049, 0.742274, 0.0468449, 0.262538, 0.218156, 0.0262659, 0.0264238, 0.026503, 0.0263636, 0.0262555, 0.0948696, 0.0262553, 0.0262553, 0.0299124
0.804832, 2, 1.69596, 0.0295423, 2, 0.304036, 0.0295423, 0.0295434, 0.0295457, 0.0763684, 0.0315409, 0.0296803, 0.165885, 0.907573, 0.0529743, 0.298466, 0.247953, 0.0295542, 0.0297336, 0.0298313, 0.0296651, 0.0295425, 0.117063, 0.0295423, 0.0295423, 0.0337211
0.812701, 0, 1.98587, 0.0327517, 1.41421, -1.98587, 0.0327517, 0.0327529, 0.0327556, 0.0853139, 0.0349952, 0.0329067, 0.185796, 1.08784, 0.0590515, 0.334618, 0.277918, 0.0327648, 0.0329659, 0.0330875, 0.0328885, 0.032752, 0.144031, 0.0327517, 0.0327517, 0.0374682
0.82057, 4, 2.29087, 0.035799, 2.44949, 1.70913, 0.035799, 0.0358004, 0.0358033, 0.0940304, 0.0382844, 0.0359707, 0.20535, 1.27825, 0.0649318, 0.370223, 0.307408, 0.0358133, 0.0360354, 0.0361886, 0.0359485, 0.0357993, 0.176749, 0.035799, 0.035799, 0.0410633
0.828439, 4, 2.60406, 0.0386069, 2.44949, 1.39594, 0.0386069, 0.0386083, 0.0386115, 0.102326, 0.0413265, 0.0387947, 0.224136, 1.4725, 0.0704802, 0.404545, 0.33581, 0.0386222, 0.0388643, 0.0390599, 0.0387672, 0.0386071, 0.216284, 0.0386069, 0.0386069, 0.0444257
0.836308, 2, 2.91751, 0.0411103, 2, -0.917506, 0.0411103, 0.0411118, 0.0411153, 0.110031, 0.0440519, 0.0413134, 0.241787, 1.66301, 0.0755796, 0.436926, 0.362579, 0.0411266, 0.041387, 0.0416403, 0.0412791, 0.0411106, 0.263731, 0.0411103, 0.0411103, 0.0474898
0.844177, 4, 3.22267, 0.0432602, 2.44949, 0.777331, 0.0432602, 0.0432619, 0.0432656, 0.117012, 0.0464081, 0.0434776, 0.258003, 1.84145, 0.0801377, 0.466821, 0.387263, 0.0432775, 0.0435539, 0.0438859, 0.0434347, 0.0432605, 0.320108, 0.0432602, 0.0432602, 0.0502104
0.852046, 2, 3.51093, 0.0450266, 2, -1.51093, 0.0450266, 0.0450283, 0.0450323, 0.123174, 0.048362, 0.0452569, 0.272566, 1.9993, 0.0840918, 0.493827, 0.409528, 0.0450447, 0.0453345, 0.0457739, 0.0452037, 0.0450269, 0.386233, 0.0450266, 0.0450266, 0.0525662
0.859915, 0, 3.77413, 0.0463989, 1.41421, -3.77413, 0.0463989, 0.0464007, 0.0464048, 0.128463, 0.0499015, 0.0466407, 0.285343, 2.12854, 0.0874099, 0.517694, 0.429169, 0.0464176, 0.046718, 0.0473026, 0.0465754, 0.0463992, 0.46257, 0.0463989, 0.0463989, 0.0545618
0.867784, 10, 4.00517, 0.0473856, 3.4641, 5.99483, 0.0473856, 0.0473876, 0.0473919, 0.13287, 0.0510342, 0.0476376, 0.296288, 2.22235, 0.0900914, 0.538322, 0.446108, 0.0474048, 0.0477125, 0.048492, 0.0475585, 0.047386, 0.549075, 0.0473856, 0.0473856, 0.0562282
0.875653, 4, 4.19838, 0.0480125, 2.44949, -0.198377, 0.0480125, 0.0480145, 0.0480189, 0.136423, 0.051786, 0.0482731, 0.305434, 2.27571, 0.0921633, 0.555754, 0.460384, 0.048032, 0.0483435, 0.049381, 0.0481788, 0.0480129, 0.645046, 0.0480125, 0.0480125, 0.0576221
0.883522, 10, 4.34989, 0.0483189, 3.4641, 5.65011, 0.0483189, 0.048321, 0.0483255, 0.139182, 0.0521971, 0.0485868, 0.312884, 2.28588, 0.0936756, 0.570149, 0.472133, 0.0483386, 0.0486505, 0.0500253, 0.0484762, 0.0483193, 0.749017, 0.0483189, 0.0483189, 0.0588253
0.891391, 4, 4.45775, 0.0483547, 2.44949, -0.457753, 0.0483547, 0.0483569, 0.0483615, 0.141234, 0.052319, 0.0486285, 0.318789, 2.25266, 0.0946961, 0.581761, 0.48157, 0.0483744, 0.0486832, 0.0504927, 0.0485011, 0.0483551, 0.858701, 0.0483547, 0.0483547, 0.0599431
0.89926, 6, 4.52192, 0.0481759, 2.82843, 1.47808, 0.0481759, 0.048178, 0.0481827, 0.142678, 0.0522094, 0.0484544, 0.323335, 2.17838, 0.0953036, 0.590903, 0.488961, 0.0481953, 0.0484977, 0.0508593, 0.0483099, 0.0481763, 0.971009, 0.0481759, 0.0481759, 0.061104
0.907129, 4, 4.54407, 0.0478406, 2.44949, -0.544071, 0.0478406, 0.0478428, 0.0478476, 0.143624, 0.0519288, 0.0481229, 0.32673, 2.06768, 0.0955821, 0.597924, 0.494601, 0.0478597, 0.0481526, 0.0512052, 0.0479616, 0.047841, 1.08216, 0.0478406, 0.0478406, 0.0624606
0.914998, 2, 4.52728, 0.0474062, 2, -2.52728, 0.0474062, 0.0474084, 0.0474133, 0.14418, 0.0515367, 0.0476915, 0.329181, 1.92706, 0.0956156, 0.603181, 0.498789, 0.0474249, 0.0477052, 0.0516106, 0.0475139, 0.0474066, 1.18787, 0.0474062, 0.0474062, 0.064191
0.922867, 4, 4.4757, 0.046926, 2.44949, -0.475696, 0.046926, 0.0469282, 0.0469331, 0.144451, 0.0510885, 0.0472134, 0.330889, 1.76431, 0.095483, 0.607017, 0.501814, 0.0469441, 0.0472095, 0.052152, 0.0470206, 0.0469264, 1.28363, 0.046926, 0.046926, 0.0665014
0.930737, 4, 4.39415, 0.0464471, 2.44949, -0.394154, 0.0464471, 0.0464493, 0.0464542, 0.144531, 0.0506335, 0.0467362, 0.332037, 1.58781, 0.0952556, 0.609747, 0.503941, 0.0464646, 0.0467129, 0.0529011, 0.0465293, 0.0464475, 1.36503, 0.0464471, 0.0464471, 0.0696297
0.938606, 0, 4.28784, 0.0460094, 1.41421, -4.28784, 0.0460094, 0.0460117, 0.0460166, 0.144501, 0.0502132, 0.0462997, 0.332785, 1.40589, 0.0949945, 0.611649, 0.505403, 0.0460262, 0.046256, 0.0539189, 0.0460801, 0.0460098, 1.42809, 0.0460094, 0.0460094, 0.0738465
0.946475, 6, 4.16203, 0.0456447, 2.82843, 1.83797, 0.0456447, 0.045647, 0.0456519, 0.144427, 0.0498609, 0.0459359, 0.333268, 1.22623, 0.0947496, 0.612956, 0.506397, 0.0456608, 0.045871, 0.0552592, 0.045705, 0.0456451, 1.46963, 0.0456447, 0.0456447, 0.0794557
0.954344, 12, 4.02191, 0.0453765, 3.74166, 7.97809, 0.0453764, 0.0453787, 0.0453837, 0.144363, 0.0496014, 0.0456682, 0.333594, 1.05541, 0.0945593, 0.61386, 0.50708, 0.0453919, 0.045582, 0.0569658, 0.0454276, 0.0453769, 1.4875, 0.0453765, 0.0453765, 0.0867893
0.962213, 8, 3.87243, 0.0452205, 3.16228, 4.12757, 0.0452204, 0.0452227, 0.0452277, 0.144347, 0.0494514, 0.0455126, 0.333846, 0.898612, 0.0944515, 0.614509, 0.507578, 0.0452353, 0.0454055, 0.0590746, 0.0452635, 0.0452209, 1.48081, 0.0452205, 0.0452205, 0.0961975
0.970082, 2, 3.7183, 0.0451854, 2, -1.7183, 0.0451853, 0.0451876, 0.0451926, 0.144407, 0.0494203, 0.0454778, 0.334087, 0.759463, 0.0944442, 0.615017, 0.507983, 0.0451997, 0.0453507, 0.0616155, 0.0452216, 0.0451858, 1.44999, 0.0451854, 0.0451854, 0.10803
0.977951, 10, 3.56391, 0.0452739, 3.4641, 6.43609, 0.0452737, 0.0452761, 0.0452811, 0.144558, 0.0495115, 0.0455665, 0.334357, 0.640074, 0.0945468, 0.615464, 0.508362, 0.0452878, 0.0454208, 0.0646184, 0.0453043, 0.0452743, 1.39677, 0.0452739, 0.0452739, 0.122613
0.98582, 0, 3.4133, 0.0454835, 1.41421, -3.4133, 0.0454832, 0.0454857, 0.0454907, 0.144808, 0.0497228, 0.0457762, 0.334685, 0.541157, 0.0947619, 0.615906, 0.508758, 0.0454971, 0.0456141, 0.0681218, 0.0455091, 0.0454839, 1.32404, 0.0454835, 0.0454835, 0.140211
0.993689, 8, 3.27015, 0.0458079, 3.16228, 4.72985, 0.0458075, 0.0458101, 0.0458151, 0.145158, 0.0500483, 0.0461007, 0.335084, 0.462252, 0.0950868, 0.616379, 0.5092, 0.0458215, 0.0459247, 0.0721883, 0.0458294, 0.0458083, 1.23558, 0.0458079, 0.0458079, 0.160995
1.00156, 6, 3.1377, 0.0462379, 2.82843, 2.8623, 0.0462374, 0.0462402, 0.0462451, 0.145604, 0.050479, 0.0465308, 0.335561, 0.401975, 0.0955147, 0.616901, 0.509699, 0.0462518, 0.0463442, 0.0769296, 0.0462561, 0.0462383, 1.13574, 0.0462379, 0.0462379, 0.184995
1.00943, 6, 3.01866, 0.0467625, 2.82843, 2.98134, 0.0467618, 0.0467647, 0.0467697, 0.146139, 0.051004, 0.0470554, 0.336114, 0.35829, 0.0960359, 0.617482, 0.51026, 0.0467769, 0.0468622, 0.082548, 0.0467779, 0.0467629, 1.02916, 0.0467625, 0.0467625, 0.212063
1.0173, 0, 2.91523, 0.0473694, 1.41421, -2.91523, 0.0473685, 0.0473717, 0.0473766, 0.146751, 0.0516112, 0.0476623, 0.336738, 0.328753, 0.0966393, 0.618123, 0.510878, 0.0473847, 0.0474672, 0.0894011, 0.0473825, 0.0473698, 0.920385, 0.0473694, 0.0473694, 0.241845
1.02517, 0, 2.82902, 0.0480463, 1.41421, -2.82902, 0.0480451, 0.0480486, 0.0480535, 0.147432, 0.0522883, 0.0483393, 0.337425, 0.310728, 0.0973128, 0.61882, 0.511545, 0.048063, 0.0481479, 0.0981023, 0.0480575, 0.0480467, 0.813593, 0.0480463, 0.0480463, 0.273757
1.03303, 0, 2.76122, 0.0487809, 1.41421, -2.76122, 0.0487792, 0.0487831, 0.0487881, 0.148168, 0.0530229, 0.0490738, 0.338166, 0.301565, 0.0980445, 0.619566, 0.512248, 0.0487994, 0.0488929, 0.109669, 0.0487904, 0.0487813, 0.712366, 0.0487809, 0.0487809, 0.306987
1.0409, 2, 2.71278, 0.0495614, 2, -0.712781, 0.0495591, 0.0495637, 0.0495686, 0.14895, 0.0538035, 0.0498543, 0.33895, 0.29873, 0.0988227, 0.620354, 0.512969, 0.0495825, 0.0496922, 0.125741, 0.0495696, 0.0495618, 0.619534, 0.0495614, 0.0495614, 0.340517
1.04877, 4, 2.68481, 0.0503769, 2.44949, 1.31519, 0.0503739, 0.0503792, 0.0503842, 0.149766, 0.054619, 0.0506699, 0.339767, 0.299908, 0.0996365, 0.621173, 0.51369, 0.0504015, 0.0505362, 0.148876, 0.0503839, 0.0503773, 0.537108, 0.0503769, 0.0503769, 0.373165
1.05664, 2, 2.6791, 0.0512175, 2, -0.679098, 0.0512135, 0.0512198, 0.0512248, 0.150607, 0.0554597, 0.0515105, 0.340609, 0.303071, 0.100476, 0.622015, 0.514388, 0.0512466, 0.0514172, 0.182954, 0.0512236, 0.051218, 0.466285, 0.0512175, 0.0512175, 0.403652
1.06451, 2, 2.69883, 0.0520741, 2, -0.698825, 0.0520687, 0.0520763, 0.0520813, 0.151464, 0.0563162, 0.052367, 0.341466, 0.306526, 0.101331, 0.622873, 0.515035, 0.0521089, 0.0523283, 0.233684, 0.0520792, 0.0520745, 0.407519, 0.0520741, 0.0520741, 0.430682
1.07238, 4, 2.74941, 0.0529383, 2.44949, 1.25059, 0.0529312, 0.0529406, 0.0529456, 0.152328, 0.0571805, 0.0532313, 0.34233, 0.308933, 0.102195, 0.623738, 0.5156, 0.0529806, 0.0532637, 0.309219, 0.0529428, 0.0529388, 0.360618, 0.0529383, 0.0529383, 0.453037
1.08025, 8, 2.83942, 0.0538027, 3.16228, 5.16058, 0.0537934, 0.0538049, 0.0538099, 0.153193, 0.0580448, 0.0540956, 0.343195, 0.309322, 0.103059, 0.624603, 0.516046, 0.0538544, 0.0542188, 0.420842, 0.0538065, 0.0538031, 0.324897, 0.0538027, 0.0538027, 0.469665
1.08812, 6, 2.98151, 0.05466, 2.82843, 3.01849, 0.0546479, 0.0546623, 0.0546672, 0.15405, 0.0589021, 0.054953, 0.344052, 0.307078, 0.103916, 0.62546, 0.516333, 0.054724, 0.0551894, 0.583686, 0.0546632, 0.0546604, 0.299307, 0.05466, 0.05466, 0.479766
1.09599, 8, 3.19323, 0.0555033, 3.16228, 4.80677, 0.0554876, 0.0555056, 0.0555106, 0.154893, 0.0597455, 0.0557963, 0.344896, 0.30192, 0.104759, 0.626303, 0.516413, 0.055583, 0.0561718, 0.817341, 0.0555061, 0.0555037, 0.282579, 0.0555033, 0.0555033, 0.482855
1.10386, 0, 3.49758, 0.0563258, 1.41421, -3.49758, 0.0563055, 0.056328, 0.056333, 0.155716, 0.0605679, 0.0566187, 0.345718, 0.293863, 0.105581, 0.627126, 0.516237, 0.0564256, 0.0571621, 1.14631, 0.0563281, 0.0563262, 0.273341, 0.0563258, 0.0563258, 0.478804
1.11172, 4, 3.92304, 0.0571201, 2.44949, 0.0769565, 0.0570941, 0.0571224, 0.0571273, 0.15651, 0.0613622, 0.0574131, 0.346512, 0.283167, 0.106375, 0.62792, 0.515752, 0.0572458, 0.0581564, 1.59999, 0.0571221, 0.0571205, 0.270214, 0.0571201, 0.0571201, 0.467849
1.11959, 4, 4.50309, 0.0578787, 2.44949, -0.503091, 0.0578455, 0.0578809, 0.0578859, 0.157269, 0.0621208, 0.0581716, 0.347271, 0.270281, 0.107134, 0.628679, 0.514908, 0.0580376, 0.0591497, 2.21215, 0.0578804, 0.0578791, 0.271886, 0.0578787, 0.0578787, 0.450569
1.12746, 8, 5.27473, 0.058593, 3.16228, 2.72527, 0.0585509, 0.0585953, 0.0586003, 0.157983, 0.0628352, 0.058886, 0.347985, 0.255771, 0.107848, 0.629393, 0.513656, 0.0587947, 0.0601364, 3.01955, 0.0585945, 0.0585934, 0.277157, 0.058593, 0.058593, 0.427836
1.13533, 16, 6.2762, 0.059254, 4.24264, 9.7238, 0.0592009, 0.0592563, 0.0592613, 0.158644, 0.0634962, 0.059547, 0.348647, 0.240264, 0.108509, 0.630054, 0.51196, 0.0595106, 0.0611095, 4.05978, 0.0592552, 0.0592544, 0.284971, 0.059254, 0.059254, 0.400743
1.1432, 6, 7.54353, 0.0598516, 2.82843, -1.54353, 0.0597847, 0.0598538, 0.0598588, 0.159242, 0.0640937, 0.0601445, 0.349244, 0.224387, 0.109107, 0.630652, 0.509796, 0.0601782, 0.0620607, 5.36789, 0.0598526, 0.059852, 0.29442, 0.0598516, 0.0598516, 0.37052
1.15107, 8, 9.10643, 0.0603747, 3.16228, -1.10643, 0.0602909, 0.0603769, 0.0603819, 0.159765, 0.0646168, 0.0606676, 0.349767, 0.208712, 0.10963, 0.631175, 0.507163, 0.0607902, 0.0629805, 6.97246, 0.0603755, 0.0603751, 0.304746, 0.0603747, 0.0603747, 0.338439
1.15894, 14, 10.9833, 0.0608116, 4, 3.01666, 0.0607072, 0.0608138, 0.0608188, 0.160202, 0.0650537, 0.0611045, 0.350204, 0.193728, 0.110067, 0.631612, 0.504086, 0.0613388, 0.0638579, 8.89076, 0.0608122, 0.060812, 0.315321, 0.0608116, 0.0608116, 0.305727
1.16681, 18, 13.1765, 0.0611499, 4.47214, 4.82354, 0.0610205, 0.0611521, 0.0611571, 0.16054, 0.065392, 0.0614428, 0.350542, 0.179808, 0.110405, 0.63195, 0.500628, 0.0618161, 0.0646811, 11.1239, 0.0611505, 0.0611503, 0.325638, 0.0611499, 0.0611499, 0.273495
1.17468, 22, 15.6671, 0.0613771, 4.89898, 6.33294, 0.0612173, 0.0613794, 0.0613843, 0.160767, 0.0656192, 0.0616701, 0.350769, 0.167208, 0.110632, 0.632177, 0.496889, 0.062214, 0.0654374, 13.6522, 0.0613776, 0.0613775, 0.335278, 0.0613771, 0.0613771, 0.242681
1.18255, 20, 18.4124, 0.0614808, 4.69042, 1.58765, 0.0612844, 0.0614831, 0.061488, 0.160871, 0.0657229, 0.0617738, 0.350873, 0.156065, 0.110736, 0.632281, 0.493022, 0.0625242, 0.0661143, 16.4322, 0.0614812, 0.0614812, 0.343901, 0.0614808, 0.0614808, 0.21401
1.19042, 20, 21.3435, 0.0614494, 4.69042, -1.34354, 0.061209, 0.0614517, 0.0614566, 0.16084, 0.0656915, 0.0617424, 0.350842, 0.146411, 0.110705, 0.632249, 0.48923, 0.0627384, 0.0666998, 19.3946, 0.0614497, 0.0614498, 0.351221, 0.0614494, 0.0614494, 0.187987
1.19828, 30, 24.3671, 0.0612727, 5.65685, 5.63293, 0.0609798, 0.061275, 0.06128, 0.160663, 0.0655149, 0.0615657, 0.350665, 0.138192, 0.110528, 0.632073, 0.48578, 0.0628489, 0.0671834, 22.4454, 0.061273, 0.0612731, 0.356991, 0.0612727, 0.0612727, 0.164897
1.20615, 24, 27.3682, 0.0609428, 5.09902, -3.3682, 0.0605872, 0.060945, 0.06095, 0.160333, 0.0651849, 0.0612357, 0.350335, 0.131289, 0.110198, 0.631743, 0.483005, 0.0628481, 0.0675573, 25.4699, 0.060943, 0.0609432, 0.360998, 0.0609428, 0.0609428, 0.144832
1.21402, 28, 30.2176, 0.0604542, 5.47723, -2.21756, 0.0600244, 0.0604565, 0.0604614, 0.159844, 0.0646963, 0.0607472, 0.349847, 0.125545, 0.109709, 0.631254, 0.48131, 0.0627296, 0.067818, 28.3387, 0.0604544, 0.0604546, 0.363061, 0.0604542, 0.0604542, 0.12772
1.22189, 32, 32.7799, 0.0598055, 5.83095, -0.779911, 0.0592879, 0.0598078, 0.0598127, 0.159196, 0.0640476, 0.0600985, 0.349198, 0.120781, 0.109061, 0.630605, 0.481176, 0.0624879, 0.067968, 30.9166, 0.0598057, 0.0598059, 0.363026, 0.0598055, 0.0598055, 0.113366
1.22976, 34, 34.9249, 0.0589992, 6, -0.924911, 0.0583781, 0.0590014, 0.0590064, 0.158389, 0.0632413, 0.0592921, 0.348391, 0.116816, 0.108254, 0.629799, 0.483166, 0.0621198, 0.0680182, 33.0731, 0.0589993, 0.0589996, 0.360782, 0.0589992, 0.0589992, 0.101492
1.23763, 54, 36.5379, 0.0580422, 7.48331, 17.4621, 0.0572998, 0.0580445, 0.0580494, 0.157432, 0.0622843, 0.0583352, 0.347434, 0.113481, 0.107297, 0.628841, 0.487925, 0.0616245, 0.0679919, 34.6937, 0.0580423, 0.0580426, 0.356266, 0.0580422, 0.0580422, 0.091776
1.2455, 50, 37.5301, 0.0569467, 7.2111, 12.4699, 0.0560621, 0.0569489, 0.0569539, 0.156337, 0.0611888, 0.0572396, 0.346338, 0.110628, 0.106202, 0.627745, 0.49618, 0.0610052, 0.06793, 35.6893, 0.0569467, 0.0569471, 0.349473, 0.0569467, 0.0569467, 0.0838809
1.25337, 38, 37.8469, 0.0557293, 6.32456, 0.153072, 0.0546789, 0.0557316, 0.0557366, 0.155119, 0.0599714, 0.0560223, 0.345121, 0.108133, 0.104984, 0.626525, 0.508739, 0.0602696, 0.0678985, 36.0049, 0.0557294, 0.0557297, 0.34047, 0.0557293, 0.0557293, 0.0774827
1.26124, 28, 37.4727, 0.0544116, 5.47723, -9.47274, 0.053168, 0.0544139, 0.0544188, 0.153801, 0.0586537, 0.0547046, 0.343802, 0.105901, 0.103666, 0.625205, 0.526481, 0.0594319, 0.0680003, 35.6243, 0.0544116, 0.054412, 0.329397, 0.0544116, 0.0544116, 0.0722866
1.26911, 22, 36.4325, 0.0530191, 4.89898, -14.4325, 0.0515512, 0.0530214, 0.0530263, 0.152408, 0.0572612, 0.0533121, 0.342408, 0.103862, 0.102274, 0.623807, 0.550343, 0.0585141, 0.0683912, 34.5716, 0.0530192, 0.0530195, 0.316474, 0.0530191, 0.0530191, 0.0680386
