   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_229.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Ni_K, Fe_K, Mn_K, Ca_K, K_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.616995, 0, 0.000160451, 7.12555e-06, 1.41421, -0.000160451, 7.12555e-06, 7.126e-06, 7.12623e-06, 3.76907e-05, 8.11332e-06, 8.76583e-06, 7.13816e-06, 3.3665e-05, 1.33049e-05, 7.54399e-06, 3.27929e-05, 7.30986e-06, 7.23102e-06, 7.24942e-06, 7.12555e-06, 7.27839e-06, 7.12563e-06, 6.70488e-05, 7.12555e-06, 7.12555e-06, 7.95006e-06
0.624863, 0, 0.000268643, 1.28693e-05, 1.41421, -0.000268643, 1.28693e-05, 1.28701e-05, 1.28705e-05, 6.8152e-05, 1.46559e-05, 1.58361e-05, 1.28921e-05, 6.56941e-05, 2.40458e-05, 1.36261e-05, 5.92933e-05, 1.31083e-05, 1.30601e-05, 1.30934e-05, 1.28693e-05, 1.30893e-05, 1.28695e-05, 9.50347e-05, 1.28693e-05, 1.28693e-05, 1.43606e-05
0.632731, 0, 0.000453658, 2.27107e-05, 1.41421, -0.000453658, 2.27107e-05, 2.27121e-05, 2.27129e-05, 0.000120417, 2.58682e-05, 2.79541e-05, 2.2751e-05, 0.000125922, 4.24641e-05, 2.40483e-05, 0.00010476, 2.30194e-05, 2.30478e-05, 2.31066e-05, 2.27107e-05, 2.30253e-05, 2.2711e-05, 0.000137162, 2.27107e-05, 2.27107e-05, 2.53464e-05
0.640599, 2, 0.000767286, 3.91676e-05, 2, 1.99923, 3.91676e-05, 3.91701e-05, 3.91713e-05, 0.000207946, 4.4622e-05, 4.82251e-05, 3.92372e-05, 0.000237065, 7.32895e-05, 4.14782e-05, 0.0001809, 3.95649e-05, 3.975e-05, 3.98516e-05, 3.91676e-05, 3.96151e-05, 3.91681e-05, 0.000201193, 3.91676e-05, 3.91676e-05, 4.37204e-05
0.648466, 0, 0.00129255, 6.60275e-05, 1.41421, -0.00129255, 6.60275e-05, 6.60317e-05, 6.60339e-05, 0.00035103, 7.52379e-05, 8.13222e-05, 6.61451e-05, 0.000438275, 0.000123647, 6.99293e-05, 0.000305361, 6.65373e-05, 6.7011e-05, 6.71825e-05, 6.60275e-05, 6.66612e-05, 6.60283e-05, 0.000298837, 6.60275e-05, 6.60275e-05, 7.37156e-05
0.656334, 0, 0.00215979, 0.000108821, 1.41421, -0.00215979, 0.000108821, 0.000108828, 0.000108832, 0.00057938, 0.000124028, 0.000134074, 0.000109015, 0.000795527, 0.000203954, 0.000115263, 0.000503977, 0.000109473, 0.000110445, 0.000110728, 0.000108821, 0.000109715, 0.000108822, 0.000447356, 0.000108821, 0.000108821, 0.000121515
0.664202, 0, 0.00356943, 0.00017538, 1.41421, -0.00356943, 0.00017538, 0.000175392, 0.000175397, 0.000935186, 0.000199935, 0.000216156, 0.000175694, 0.0014174, 0.000328991, 0.000185782, 0.000813433, 0.000176212, 0.000178002, 0.00017846, 0.00017538, 0.000176637, 0.000175383, 0.000671578, 0.00017538, 0.00017538, 0.000195877
0.67207, 0, 0.00582295, 0.000276454, 1.41421, -0.00582295, 0.000276454, 0.000276472, 0.000276481, 0.00147654, 0.000315237, 0.000340857, 0.000276949, 0.00247829, 0.000519075, 0.000292883, 0.00128423, 0.000277513, 0.000280595, 0.000281318, 0.000276454, 0.000278215, 0.000276457, 0.00100628, 0.000276454, 0.000276454, 0.000308827
0.679938, 0, 0.00936416, 0.000426322, 1.41421, -0.00936416, 0.000426322, 0.000426349, 0.000426363, 0.00228089, 0.000486255, 0.000525847, 0.000427087, 0.00425127, 0.000801259, 0.000451711, 0.00198371, 0.000427665, 0.000432721, 0.000433838, 0.000426322, 0.000428781, 0.000426327, 0.00149889, 0.000426322, 0.000426322, 0.00047635
0.687806, 0, 0.0148317, 0.00064332, 1.41421, -0.0148317, 0.00064332, 0.000643361, 0.000643382, 0.0034481, 0.000733962, 0.000793839, 0.000644477, 0.0071529, 0.00121036, 0.000681718, 0.00299866, 0.000645021, 0.000652998, 0.000654689, 0.00064332, 0.000646742, 0.000643328, 0.00221228, 0.00064332, 0.00064332, 0.000718982
0.695674, 0, 0.0231235, 0.000950172, 1.41421, -0.0231235, 0.000950172, 0.000950233, 0.000950264, 0.00510255, 0.00108436, 0.00117301, 0.000951885, 0.0118014, 0.00178966, 0.00100702, 0.00443716, 0.000952318, 0.000964499, 0.000967005, 0.000950172, 0.000954912, 0.000950183, 0.00322759, 0.000950172, 0.000950172, 0.00106219
0.703541, 0, 0.0354714, 0.00137396, 1.41421, -0.0354714, 0.00137396, 0.00137405, 0.0013741, 0.00739331, 0.00156849, 0.00169699, 0.00137645, 0.0190883, 0.00259089, 0.00145637, 0.00642875, 0.00137666, 0.00139473, 0.00139837, 0.00137396, 0.00138049, 0.00137398, 0.00464657, 0.00137396, 0.00137396, 0.00153635
0.711409, 0, 0.053523, 0.00194567, 1.41421, -0.053523, 0.00194567, 0.0019458, 0.00194586, 0.010492, 0.00222186, 0.00240431, 0.0019492, 0.0302613, 0.00367348, 0.00206267, 0.00912255, 0.00194905, 0.00197516, 0.00198033, 0.00194567, 0.0019546, 0.0019457, 0.00659361, 0.00194567, 0.00194567, 0.00217624
0.719277, 0, 0.0794224, 0.00269908, 1.41421, -0.0794224, 0.00269908, 0.00269926, 0.00269935, 0.0145876, 0.00308328, 0.00333708, 0.00270399, 0.0470124, 0.00510256, 0.00286184, 0.0126826, 0.00270329, 0.0027401, 0.00274731, 0.00269908, 0.00271119, 0.00269912, 0.009217, 0.00269908, 0.00269908, 0.00301984
0.727145, 0, 0.115879, 0.00366906, 1.41421, -0.115879, 0.00366906, 0.0036693, 0.00366942, 0.019877, 0.00419285, 0.00453886, 0.00367575, 0.0715592, 0.00694576, 0.00389095, 0.0172798, 0.00367426, 0.00372498, 0.00373485, 0.00366906, 0.00368531, 0.00366911, 0.01269, 0.00366906, 0.00366906, 0.00410639
0.735013, 0, 0.166207, 0.00488918, 1.41421, -0.166207, 0.00488918, 0.0048895, 0.00488966, 0.0265528, 0.00558928, 0.00605176, 0.00489811, 0.106704, 0.0092688, 0.00518576, 0.0230814, 0.00489556, 0.00496391, 0.00497718, 0.00488918, 0.00491072, 0.00488924, 0.0172123, 0.00488918, 0.00488918, 0.00547378
0.742881, 0, 0.234321, 0.00638882, 1.41421, -0.234321, 0.00638882, 0.00638924, 0.00638945, 0.0347877, 0.00730659, 0.00791285, 0.00640054, 0.15585, 0.01213, 0.00677761, 0.030237, 0.0063966, 0.00648678, 0.00650431, 0.00638882, 0.00641702, 0.0063889, 0.0230125, 0.00638882, 0.00638882, 0.00715532
0.750749, 0, 0.324657, 0.00819003, 1.41421, -0.324657, 0.00819003, 0.00819057, 0.00819085, 0.0447169, 0.00937047, 0.0101502, 0.0082051, 0.222944, 0.0155743, 0.00869009, 0.0388637, 0.00819942, 0.00831601, 0.00833883, 0.00819003, 0.00822643, 0.00819014, 0.0303541, 0.00819003, 0.00819003, 0.00917617
0.758617, 0, 0.442003, 0.0103043, 1.41421, -0.442003, 0.0103043, 0.010305, 0.0103053, 0.0564198, 0.0117946, 0.0127791, 0.0103233, 0.31233, 0.0196269, 0.0109356, 0.0490301, 0.0103155, 0.0104633, 0.0104926, 0.0103043, 0.0103506, 0.0103044, 0.0395462, 0.0103043, 0.0103043, 0.0115498
0.766484, 0, 0.591236, 0.01273, 1.41421, -0.591236, 0.01273, 0.0127309, 0.0127313, 0.0699052, 0.0145778, 0.0157983, 0.0127536, 0.428485, 0.0242881, 0.0135128, 0.0607433, 0.0127433, 0.0129271, 0.0129644, 0.01273, 0.0127878, 0.0127302, 0.0509616, 0.01273, 0.01273, 0.0142751
0.774352, 0, 0.776928, 0.0154505, 1.41421, -0.776928, 0.0154505, 0.0154515, 0.0154521, 0.085099, 0.0177013, 0.0191882, 0.0154792, 0.57563, 0.0295297, 0.016404, 0.0739383, 0.015466, 0.0156905, 0.0157375, 0.0154505, 0.0155215, 0.0154507, 0.0650623, 0.0154505, 0.0154505, 0.0173342
0.78222, 0, 1.00288, 0.0184334, 1.41421, -1.00288, 0.0184334, 0.0184346, 0.0184352, 0.101838, 0.0211288, 0.0229093, 0.0184678, 0.757228, 0.0352928, 0.0195752, 0.0884733, 0.0184513, 0.0187205, 0.0187797, 0.0184334, 0.018519, 0.0184336, 0.0824343, 0.0184334, 0.0184334, 0.0206918
0.790088, 2, 1.27157, 0.0216314, 2, 0.728431, 0.0216314, 0.0216329, 0.0216336, 0.119874, 0.0248063, 0.0269036, 0.021672, 0.975398, 0.0414892, 0.0229764, 0.104132, 0.021652, 0.0219694, 0.0220439, 0.0216314, 0.0217329, 0.0216317, 0.103828, 0.0216314, 0.0216314, 0.0242962
0.797956, 0, 1.5836, 0.024985, 1.41421, -1.5836, 0.024985, 0.0249867, 0.0249876, 0.138881, 0.0286658, 0.0310973, 0.025032, 1.2303, 0.0480054, 0.0265443, 0.12063, 0.0250083, 0.0253763, 0.0254708, 0.024985, 0.0251029, 0.0249853, 0.130202, 0.024985, 0.024985, 0.0280818
0.805824, 0, 1.93721, 0.0284255, 1.41421, -1.93721, 0.0284255, 0.0284274, 0.0284284, 0.158475, 0.0326283, 0.0354046, 0.0284792, 1.51959, 0.0547088, 0.0302059, 0.137636, 0.0284515, 0.0288715, 0.0289927, 0.0284255, 0.02856, 0.0284259, 0.162758, 0.0284255, 0.0284255, 0.0319735
0.813692, 4, 2.32789, 0.0318801, 2.44949, 1.67211, 0.0318801, 0.0318822, 0.0318833, 0.178237, 0.0366099, 0.0397343, 0.0319404, 1.83797, 0.0614564, 0.0338837, 0.154785, 0.0319088, 0.0323808, 0.0325385, 0.0318801, 0.0320305, 0.0318805, 0.202958, 0.0318801, 0.0318801, 0.035892
0.821559, 2, 2.74826, 0.035277, 2, -0.748262, 0.035277, 0.0352794, 0.0352806, 0.197741, 0.0405273, 0.0439956, 0.035344, 2.17704, 0.0681043, 0.0375011, 0.171707, 0.0353084, 0.035831, 0.0360396, 0.035277, 0.035442, 0.0352774, 0.252518, 0.035277, 0.035277, 0.0397598
0.829427, 2, 3.18819, 0.0385506, 2, -1.18819, 0.0385506, 0.0385533, 0.0385546, 0.216581, 0.044304, 0.0481047, 0.0386241, 2.52541, 0.0745181, 0.0409879, 0.188053, 0.0385846, 0.0391551, 0.0394352, 0.0385506, 0.0387282, 0.0385512, 0.313347, 0.0385506, 0.0385506, 0.0435073
0.837295, 0, 3.63521, 0.041646, 1.41421, -3.63521, 0.041646, 0.0416488, 0.0416503, 0.234397, 0.0478751, 0.05199, 0.0417255, 2.86922, 0.0805806, 0.0442848, 0.20351, 0.0416822, 0.0422967, 0.0426776, 0.041646, 0.0418333, 0.0416465, 0.387446, 0.041646, 0.041646, 0.0470785
0.845163, 2, 4.07525, 0.044522, 2, -2.07525, 0.044522, 0.0445251, 0.0445266, 0.250897, 0.0511914, 0.0555972, 0.0446072, 3.19297, 0.0861999, 0.0473473, 0.217827, 0.0445603, 0.0452134, 0.045736, 0.044522, 0.0447159, 0.0445226, 0.476733, 0.044522, 0.044522, 0.0504347
0.853031, 2, 4.49358, 0.0471536, 2, -2.49358, 0.0471536, 0.0471568, 0.0471584, 0.26587, 0.0542218, 0.058891, 0.0472438, 3.48066, 0.0913127, 0.0501478, 0.230823, 0.0471937, 0.0478791, 0.0485994, 0.0471536, 0.0473503, 0.0471542, 0.582821, 0.0471536, 0.0471536, 0.0535576
0.860899, 0, 4.87584, 0.0495316, 1.41421, -4.87584, 0.0495316, 0.049535, 0.0495368, 0.279191, 0.0569535, 0.0618563, 0.0496264, 3.7171, 0.0958865, 0.0526757, 0.24239, 0.0495732, 0.0502838, 0.0512767, 0.0495316, 0.0497277, 0.0495323, 0.706747, 0.0495316, 0.0495316, 0.0564504
0.868767, 8, 5.20916, 0.0516623, 3.16228, 2.79084, 0.0516623, 0.0516659, 0.0516677, 0.29082, 0.0593912, 0.0644968, 0.051761, 3.88933, 0.099918, 0.0549364, 0.252497, 0.0517049, 0.052433, 0.0537967, 0.0516623, 0.051854, 0.051663, 0.848686, 0.0516623, 0.0516623, 0.0591377
0.876635, 6, 5.48306, 0.0535645, 2.82843, 0.516945, 0.0535645, 0.0535681, 0.05357, 0.300793, 0.0615541, 0.066832, 0.0536665, 3.98774, 0.103429, 0.0569491, 0.261177, 0.0536078, 0.0543451, 0.0562057, 0.0535645, 0.0537485, 0.0535652, 1.00768, 0.0535645, 0.0535645, 0.0616638
0.884502, 8, 5.69015, 0.0552664, 3.16228, 2.30985, 0.0552664, 0.0552701, 0.0552721, 0.30921, 0.0634731, 0.0688943, 0.0553712, 4.00707, 0.106464, 0.0587429, 0.268518, 0.05531, 0.0560482, 0.0585645, 0.0552664, 0.05544, 0.0552671, 1.1814, 0.0552664, 0.0552664, 0.0640916
0.89237, 2, 5.82651, 0.0568023, 2, -3.82651, 0.0568023, 0.0568061, 0.0568081, 0.316217, 0.0651858, 0.0707238, 0.0569093, 3.94691, 0.109078, 0.0603537, 0.274648, 0.0568458, 0.0575765, 0.0609445, 0.0568023, 0.0569633, 0.056803, 1.36607, 0.0568023, 0.0568023, 0.0665007
0.900238, 10, 5.89166, 0.0582088, 3.4641, 4.10834, 0.0582088, 0.0582127, 0.0582147, 0.321988, 0.0667333, 0.0723646, 0.0583176, 3.81167, 0.111337, 0.06182, 0.27972, 0.0582519, 0.0589671, 0.0634237, 0.0582088, 0.0583556, 0.0582096, 1.55643, 0.0582088, 0.0582088, 0.0689871
0.908106, 8, 5.8883, 0.0595219, 3.16228, 2.1117, 0.0595219, 0.0595258, 0.0595278, 0.326712, 0.0681566, 0.0738607, 0.0596321, 3.61014, 0.113308, 0.0631798, 0.283897, 0.0595642, 0.0602563, 0.0660828, 0.0595219, 0.0596538, 0.0595226, 1.74597, 0.0595219, 0.0595219, 0.0716638
0.915974, 8, 5.8217, 0.0607742, 3.16228, 2.1783, 0.0607742, 0.0607782, 0.0607802, 0.330574, 0.0694933, 0.0752531, 0.0608855, 3.35463, 0.115056, 0.0644678, 0.287341, 0.0608155, 0.0614776, 0.0690014, 0.0607742, 0.060891, 0.060775, 1.9272, 0.0607742, 0.0607742, 0.0746632
0.923842, 8, 5.69902, 0.0619937, 3.16228, 2.30098, 0.0619937, 0.0619977, 0.0619997, 0.33375, 0.070776, 0.0765775, 0.0621058, 3.0598, 0.116638, 0.0657141, 0.290203, 0.0620337, 0.0626598, 0.0722554, 0.0619937, 0.0620958, 0.0619945, 2.09218, 0.0619937, 0.0619937, 0.0781405
0.93171, 8, 5.52862, 0.0632022, 3.16228, 2.47138, 0.0632022, 0.0632063, 0.0632083, 0.336396, 0.072031, 0.0778632, 0.0633149, 2.74131, 0.118105, 0.0669423, 0.292619, 0.0632408, 0.063826, 0.075914, 0.0632022, 0.0632904, 0.063203, 2.2331, 0.0632022, 0.0632022, 0.0822778
0.939577, 8, 5.31932, 0.0644159, 3.16228, 2.68068, 0.0644159, 0.06442, 0.0644221, 0.338643, 0.0732781, 0.0791324, 0.0645291, 2.41461, 0.119496, 0.0681702, 0.294701, 0.064453, 0.0649934, 0.0800413, 0.0644159, 0.0644913, 0.0644167, 2.34289, 0.0644159, 0.0644159, 0.0872882
0.947445, 8, 5.07999, 0.0656452, 3.16228, 2.92001, 0.0656452, 0.0656493, 0.0656514, 0.340602, 0.074531, 0.0804008, 0.0657587, 2.09376, 0.120843, 0.0694094, 0.296542, 0.0656807, 0.066174, 0.0846873, 0.0656452, 0.0657092, 0.065646, 2.41585, 0.0656452, 0.0656452, 0.0934174
0.955313, 8, 4.81914, 0.0668957, 3.16228, 3.18086, 0.0668957, 0.0668998, 0.0669019, 0.342356, 0.0757977, 0.0816783, 0.0670094, 1.79065, 0.122168, 0.0706668, 0.298215, 0.0669297, 0.0673748, 0.089898, 0.0668957, 0.0669496, 0.0668965, 2.44814, 0.0668957, 0.0668957, 0.100942
0.963181, 4, 4.54475, 0.0681693, 2.44949, -0.544755, 0.0681692, 0.0681733, 0.0681754, 0.34397, 0.0770823, 0.0829701, 0.068283, 1.5144, 0.123485, 0.071945, 0.299775, 0.0682018, 0.0685991, 0.0957114, 0.0681693, 0.0682145, 0.06817, 2.43815, 0.0681693, 0.0681693, 0.110161
0.971049, 2, 4.26427, 0.0694648, 2, -2.26427, 0.0694647, 0.0694689, 0.069471, 0.345492, 0.0783851, 0.0842778, 0.0695787, 1.27123, 0.124804, 0.0732437, 0.30126, 0.0694962, 0.0698474, 0.102162, 0.0694648, 0.0695027, 0.0694656, 2.38663, 0.0694648, 0.0694648, 0.121385
0.978917, 4, 3.98453, 0.0707797, 2.44949, 0.0154717, 0.0707795, 0.0707837, 0.0707858, 0.346954, 0.0797047, 0.0856006, 0.0708936, 1.06451, 0.12613, 0.0745605, 0.302698, 0.0708101, 0.0711183, 0.109288, 0.0707797, 0.0708113, 0.0707804, 2.29667, 0.0707797, 0.0707797, 0.134909
0.986785, 4, 3.71182, 0.0721101, 2.44949, 0.28818, 0.0721099, 0.0721142, 0.0721163, 0.348378, 0.0810382, 0.086936, 0.0722241, 0.895056, 0.127463, 0.0758923, 0.304106, 0.07214, 0.0724095, 0.117146, 0.0721101, 0.0721366, 0.0721109, 2.17333, 0.0721101, 0.0721101, 0.150987
0.994653, 2, 3.45186, 0.0734522, 2, -1.45186, 0.0734519, 0.0734563, 0.0734583, 0.349778, 0.0823822, 0.0882812, 0.0735662, 0.761602, 0.128803, 0.0772351, 0.305497, 0.073482, 0.0737185, 0.125828, 0.0734522, 0.0734744, 0.0734529, 2.02329, 0.0734522, 0.0734522, 0.169793
1.00252, 0, 3.20974, 0.0748019, 1.41421, -3.20974, 0.0748015, 0.0748059, 0.074808, 0.351164, 0.083733, 0.0896329, 0.0749159, 0.661284, 0.130148, 0.0785853, 0.306874, 0.0748321, 0.0750426, 0.13551, 0.0748019, 0.0748206, 0.0748026, 1.85423, 0.0748019, 0.0748019, 0.191385
1.01039, 4, 2.98983, 0.0761554, 2.44949, 1.01017, 0.0761549, 0.0761595, 0.0761616, 0.352539, 0.0850873, 0.0909876, 0.0762695, 0.590155, 0.131497, 0.0799392, 0.308242, 0.0761868, 0.0763797, 0.146509, 0.0761554, 0.0761713, 0.0761562, 1.67421, 0.0761554, 0.0761554, 0.215666
1.01826, 0, 2.79575, 0.0775095, 1.41421, -2.79575, 0.0775087, 0.0775136, 0.0775156, 0.353906, 0.0864418, 0.0923423, 0.0776235, 0.543636, 0.132847, 0.0812934, 0.3096, 0.0775427, 0.0777282, 0.159397, 0.0775095, 0.0775229, 0.0775103, 1.49114, 0.0775095, 0.0775095, 0.242348
1.02612, 2, 2.63036, 0.0788607, 2, -0.630361, 0.0788597, 0.0788648, 0.0788669, 0.355264, 0.0877932, 0.093694, 0.0789748, 0.516894, 0.134194, 0.0826447, 0.310947, 0.0788969, 0.0790869, 0.175173, 0.0788607, 0.0788722, 0.0788615, 1.31216, 0.0788607, 0.0788607, 0.270941
1.03399, 6, 2.49594, 0.0802059, 2.82843, 3.50406, 0.0802045, 0.08021, 0.0802121, 0.356614, 0.0891386, 0.0950394, 0.08032, 0.505146, 0.135536, 0.08399, 0.312278, 0.0802461, 0.0804552, 0.19553, 0.0802059, 0.0802157, 0.0802067, 1.14336, 0.0802059, 0.0802059, 0.300739
1.04186, 10, 2.39459, 0.0815416, 3.4641, 7.60541, 0.0815397, 0.0815457, 0.0815478, 0.357952, 0.0904743, 0.0963752, 0.0816556, 0.503874, 0.136869, 0.0853257, 0.313588, 0.0815872, 0.081833, 0.22325, 0.0815416, 0.0815499, 0.0815424, 0.98944, 0.0815416, 0.0815416, 0.330847
1.04973, 4, 2.32887, 0.0828638, 2.44949, 1.67113, 0.0828612, 0.0828679, 0.0828699, 0.359275, 0.0917965, 0.0976974, 0.0829778, 0.508992, 0.13819, 0.0866479, 0.314869, 0.0829166, 0.08322, 0.262767, 0.0828638, 0.0828709, 0.0828646, 0.85366, 0.0828638, 0.0828638, 0.36021
1.0576, 6, 2.30279, 0.0841681, 2.82843, 3.69721, 0.0841647, 0.0841722, 0.0841743, 0.36058, 0.0931009, 0.0990018, 0.0842822, 0.516944, 0.139492, 0.0879523, 0.31611, 0.0842304, 0.0846168, 0.320953, 0.0841681, 0.0841742, 0.0841689, 0.737848, 0.0841681, 0.0841681, 0.387681
1.06546, 4, 2.32311, 0.0854495, 2.44949, 1.67689, 0.0854449, 0.0854535, 0.0854556, 0.361862, 0.0943822, 0.100283, 0.0855635, 0.524781, 0.140773, 0.0892336, 0.317297, 0.085524, 0.0860236, 0.408123, 0.0854495, 0.0854547, 0.0854502, 0.642557, 0.0854495, 0.0854495, 0.412089
1.07333, 2, 2.40094, 0.0867022, 2, -0.400943, 0.0866962, 0.0867063, 0.0867084, 0.363115, 0.095635, 0.101536, 0.0868162, 0.530196, 0.142025, 0.0904863, 0.318413, 0.0867924, 0.0874409, 0.539311, 0.0867022, 0.0867067, 0.086703, 0.567259, 0.0867022, 0.0867022, 0.432329
1.0812, 6, 2.55355, 0.0879199, 2.82843, 3.44645, 0.087912, 0.0879239, 0.087926, 0.364333, 0.0968527, 0.102754, 0.0880339, 0.531536, 0.143242, 0.091704, 0.319437, 0.0880302, 0.0888692, 0.735729, 0.0879199, 0.0879237, 0.0879206, 0.510611, 0.0879199, 0.0879199, 0.447446
1.08907, 4, 2.80629, 0.0890956, 2.44949, 1.19371, 0.0890854, 0.0890997, 0.0891017, 0.365508, 0.0980284, 0.103929, 0.0892096, 0.527787, 0.144417, 0.0928797, 0.320345, 0.0892318, 0.0903088, 1.02637, 0.0890956, 0.0890988, 0.0890964, 0.470693, 0.0890956, 0.0890956, 0.456715
1.09693, 4, 3.1943, 0.0902218, 2.44949, 0.805702, 0.0902086, 0.0902259, 0.090228, 0.366635, 0.0991546, 0.105056, 0.0903359, 0.518533, 0.145543, 0.094006, 0.32111, 0.0903912, 0.0917598, 1.44946, 0.0902218, 0.0902246, 0.0902226, 0.445263, 0.0902218, 0.0902218, 0.459698
1.1048, 14, 3.76388, 0.0912907, 4, 10.2361, 0.0912737, 0.0912948, 0.0912969, 0.367704, 0.100224, 0.106124, 0.0914048, 0.503885, 0.146612, 0.0950749, 0.321701, 0.0915028, 0.093222, 2.05368, 0.0912907, 0.0912931, 0.0912915, 0.431944, 0.0912907, 0.0912907, 0.456284
1.11267, 8, 4.57293, 0.0922939, 3.16228, 3.42707, 0.092272, 0.0922979, 0.0923, 0.368707, 0.101227, 0.107128, 0.0924079, 0.484393, 0.147615, 0.096078, 0.322085, 0.0925609, 0.0946942, 2.89846, 0.0922939, 0.0922958, 0.0922946, 0.428394, 0.0922939, 0.0922939, 0.446695
1.12054, 12, 5.6902, 0.0932223, 3.74166, 6.3098, 0.0931944, 0.0932264, 0.0932285, 0.369635, 0.102155, 0.108056, 0.0933364, 0.460935, 0.148544, 0.0970065, 0.32223, 0.0935604, 0.0961746, 4.05333, 0.0932223, 0.093224, 0.0932231, 0.432417, 0.0932223, 0.0932223, 0.431466
1.12841, 8, 7.19273, 0.0940668, 3.16228, 0.807268, 0.0940313, 0.0940709, 0.094073, 0.37048, 0.103, 0.108901, 0.0941809, 0.434599, 0.149388, 0.097851, 0.322105, 0.0944967, 0.0976599, 5.59543, 0.0940668, 0.0940682, 0.0940676, 0.442036, 0.0940668, 0.0940668, 0.4114
1.13627, 6, 9.1615, 0.0948172, 2.82843, -3.1615, 0.0947724, 0.0948213, 0.0948234, 0.37123, 0.10375, 0.109651, 0.0949313, 0.40656, 0.150139, 0.0986014, 0.321684, 0.0953655, 0.0991455, 7.60522, 0.0948172, 0.0948184, 0.094818, 0.455531, 0.0948172, 0.0948172, 0.387495
1.14414, 12, 11.6745, 0.0954626, 3.74166, 0.325494, 0.0954062, 0.0954667, 0.0954688, 0.371875, 0.104395, 0.110296, 0.0955766, 0.37798, 0.150784, 0.0992467, 0.320946, 0.0961634, 0.100624, 10.1598, 0.0954626, 0.0954636, 0.0954634, 0.471448, 0.0954626, 0.0954626, 0.360867
1.15201, 20, 14.798, 0.0959912, 4.69042, 5.20197, 0.0959206, 0.0959953, 0.0959974, 0.372404, 0.104924, 0.110825, 0.0961053, 0.349912, 0.151313, 0.0997754, 0.319883, 0.096887, 0.102088, 13.3245, 0.0959912, 0.095992, 0.095992, 0.488585, 0.0959912, 0.0959912, 0.332663
1.15988, 22, 18.5762, 0.0963905, 4.89898, 3.42381, 0.0963025, 0.0963945, 0.0963966, 0.372803, 0.105323, 0.111224, 0.0965045, 0.323234, 0.151712, 0.100175, 0.318498, 0.0975336, 0.103526, 17.1424, 0.0963905, 0.0963911, 0.0963912, 0.505965, 0.0963905, 0.0963905, 0.303982
1.16775, 18, 23.0202, 0.0966469, 4.47214, -5.02017, 0.0965378, 0.0966509, 0.096653, 0.37306, 0.10558, 0.111481, 0.0967609, 0.298611, 0.151968, 0.100431, 0.316812, 0.0981003, 0.104925, 21.6236, 0.0966469, 0.0966474, 0.0966476, 0.522807, 0.0966469, 0.0966469, 0.275806
1.17561, 50, 28.0974, 0.0967464, 7.2111, 21.9026, 0.096612, 0.0967504, 0.0967525, 0.373159, 0.105679, 0.11158, 0.0968604, 0.276481, 0.152068, 0.10053, 0.314868, 0.0985842, 0.106272, 26.7349, 0.0967464, 0.0967468, 0.0967471, 0.538476, 0.0967464, 0.0967464, 0.248953
1.18348, 18, 33.7242, 0.0966748, 4.47214, -15.7242, 0.0965099, 0.0966789, 0.096681, 0.373088, 0.105608, 0.111509, 0.0967889, 0.257064, 0.151996, 0.100459, 0.312732, 0.0989816, 0.10755, 32.392, 0.0966748, 0.0966752, 0.0966756, 0.552456, 0.0966748, 0.0966748, 0.224042
1.19135, 48, 39.7608, 0.0964187, 7.07107, 8.2392, 0.0962173, 0.0964228, 0.0964249, 0.372832, 0.105352, 0.111252, 0.0965327, 0.240388, 0.15174, 0.100203, 0.3105, 0.0992878, 0.108745, 38.4552, 0.0964187, 0.096419, 0.0964195, 0.564315, 0.0964187, 0.0964187, 0.20149
1.19922, 42, 46.0134, 0.0959655, 6.63325, -4.0134, 0.0957207, 0.0959696, 0.0959716, 0.372378, 0.104898, 0.110799, 0.0960795, 0.226328, 0.151287, 0.0997496, 0.308297, 0.0994965, 0.109844, 44.7306, 0.0959655, 0.0959657, 0.0959663, 0.573675, 0.0959655, 0.0959655, 0.181514
1.20709, 64, 52.2408, 0.0953051, 8.12404, 11.7592, 0.0950089, 0.0953092, 0.0953112, 0.371718, 0.104238, 0.110139, 0.0954191, 0.21465, 0.150626, 0.0990892, 0.306287, 0.0995997, 0.110835, 50.9775, 0.0953051, 0.0953053, 0.0953059, 0.580205, 0.0953051, 0.0953051, 0.164161
1.21495, 54, 58.1687, 0.0944304, 7.48331, -4.16875, 0.0940736, 0.0944345, 0.0944366, 0.370843, 0.103363, 0.109264, 0.0945445, 0.205049, 0.149752, 0.0982146, 0.304669, 0.0995875, 0.111715, 56.922, 0.0944304, 0.0944306, 0.0944312, 0.583609, 0.0944304, 0.0944304, 0.149333
1.22282, 76, 63.5087, 0.0933389, 8.83176, 12.4913, 0.0929108, 0.0933429, 0.093345, 0.369752, 0.102272, 0.108173, 0.0934529, 0.197193, 0.14866, 0.097123, 0.303687, 0.0994484, 0.112488, 62.2761, 0.0933389, 0.093339, 0.0933396, 0.583635, 0.0933389, 0.0933389, 0.136833
