   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_322.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Ni_K, Fe_K, Mn_K, Cr_K, Ca_K, Cl_K, S_K, Si_K, Br_L, Al_K, Mg_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
8.04964, 14, 5.51727, 4.63671, 4, 8.48273, 0, 4.63672, 4.64726, 4.63671, 4.63671, 4.63671, 4.63671, 4.63671, 4.63671, 4.63671, 4.63671, 4.63671, 4.63671, 4.63671, 4.63671, 4.63671, 4.63671, 5.50671, 4.63671
8.05751, 14, 5.63142, 4.65511, 4, 8.36858, 0, 4.65512, 4.66876, 4.65511, 4.65511, 4.65511, 4.65511, 4.65511, 4.65511, 4.65511, 4.65511, 4.65511, 4.65511, 4.65511, 4.65511, 4.65511, 4.65511, 5.61777, 4.65511
8.06538, 2, 5.74536, 4.67295, 2, -3.74536, 0, 4.67297, 4.69044, 4.67295, 4.67295, 4.67295, 4.67295, 4.67295, 4.67295, 4.67295, 4.67295, 4.67295, 4.67295, 4.67295, 4.67296, 4.67295, 4.67295, 5.72786, 4.67295
8.07326, 10, 5.85763, 4.69053, 3.4641, 4.14237, 0, 4.69054, 4.71272, 4.69053, 4.69053, 4.69053, 4.69053, 4.69053, 4.69053, 4.69053, 4.69053, 4.69053, 4.69053, 4.69053, 4.69053, 4.69053, 4.69053, 5.83543, 4.69053
8.08113, 10, 5.96669, 4.70815, 3.4641, 4.03331, 0, 4.70816, 4.73604, 4.70815, 4.70815, 4.70815, 4.70815, 4.70815, 4.70815, 4.70815, 4.70815, 4.70815, 4.70815, 4.70815, 4.70815, 4.70815, 4.70815, 5.93878, 4.70815
8.089, 4, 6.07077, 4.72591, 2.44949, -2.07077, 0, 4.72592, 4.76063, 4.72591, 4.72591, 4.72591, 4.72591, 4.72591, 4.72591, 4.72591, 4.72591, 4.72591, 4.72591, 4.72591, 4.72591, 4.72591, 4.72591, 6.03603, 4.72591
8.09687, 14, 6.16776, 4.74353, 4, 7.83224, 0, 4.74354, 4.78635, 4.74353, 4.74353, 4.74353, 4.74353, 4.74353, 4.74353, 4.74353, 4.74353, 4.74353, 4.74353, 4.74353, 4.74353, 4.74353, 4.74353, 6.12494, 4.74353
8.10474, 14, 6.2557, 4.76075, 4, 7.7443, 0, 4.76076, 4.81303, 4.76075, 4.76075, 4.76075, 4.76075, 4.76075, 4.76075, 4.76075, 4.76075, 4.76075, 4.76075, 4.76075, 4.76075, 4.76075, 4.76075, 6.2034, 4.76075
8.11262, 18, 6.33299, 4.77748, 4.47214, 11.667, 0, 4.77749, 4.84071, 4.77748, 4.77748, 4.77748, 4.77748, 4.77748, 4.77748, 4.77748, 4.77748, 4.77748, 4.77748, 4.77748, 4.77748, 4.77748, 4.77748, 6.26974, 4.77748
8.12049, 12, 6.39863, 4.79398, 3.74166, 5.60137, 0, 4.79399, 4.86972, 4.79398, 4.79398, 4.79398, 4.79398, 4.79398, 4.79398, 4.79398, 4.79398, 4.79398, 4.79398, 4.79398, 4.79398, 4.79398, 4.79398, 6.32287, 4.79398
8.12836, 6, 6.45193, 4.81051, 2.82843, -0.451929, 0, 4.81052, 4.90037, 4.81051, 4.81051, 4.81051, 4.81051, 4.81051, 4.81051, 4.81051, 4.81051, 4.81051, 4.81051, 4.81051, 4.81051, 4.81051, 4.81051, 6.36205, 4.81051
8.13623, 8, 6.49227, 4.82706, 3.16228, 1.50773, 0, 4.82708, 4.93266, 4.82706, 4.82706, 4.82706, 4.82706, 4.82706, 4.82706, 4.82706, 4.82706, 4.82706, 4.82706, 4.82706, 4.82707, 4.82706, 4.82706, 6.38666, 4.82706
8.1441, 16, 6.51918, 4.84343, 4.24264, 9.48082, 0, 4.84344, 4.96632, 4.84343, 4.84343, 4.84343, 4.84343, 4.84343, 4.84343, 4.84343, 4.84343, 4.84343, 4.84343, 4.84343, 4.84343, 4.84343, 4.84343, 6.39628, 4.84343
8.15197, 10, 6.53258, 4.85938, 3.4641, 3.46742, 0, 4.8594, 5.00105, 4.85938, 4.85938, 4.85938, 4.85938, 4.85938, 4.85938, 4.85938, 4.85938, 4.85938, 4.85938, 4.85938, 4.85939, 4.85938, 4.85938, 6.3909, 4.85938
8.15985, 10, 6.53289, 4.8749, 3.4641, 3.46711, 0, 4.87491, 5.03664, 4.8749, 4.8749, 4.8749, 4.8749, 4.8749, 4.8749, 4.8749, 4.8749, 4.8749, 4.8749, 4.8749, 4.8749, 4.8749, 4.8749, 6.37114, 4.8749
8.16772, 10, 6.52097, 4.89006, 3.4641, 3.47903, 0, 4.89007, 5.07297, 4.89006, 4.89006, 4.89006, 4.89006, 4.89006, 4.89006, 4.89006, 4.89006, 4.89006, 4.89006, 4.89006, 4.89006, 4.89006, 4.89006, 6.33805, 4.89006
8.17559, 10, 6.49767, 4.90465, 3.4641, 3.50233, 0, 4.90466, 5.10954, 4.90465, 4.90465, 4.90465, 4.90465, 4.90465, 4.90465, 4.90465, 4.90465, 4.90465, 4.90465, 4.90465, 4.90465, 4.90465, 4.90465, 6.29277, 4.90465
8.18346, 6, 6.46419, 4.9186, 2.82843, -0.464189, 0, 4.91861, 5.14593, 4.9186, 4.9186, 4.9186, 4.9186, 4.9186, 4.9186, 4.9186, 4.9186, 4.9186, 4.9186, 4.9186, 4.9186, 4.9186, 4.9186, 6.23685, 4.9186
8.19133, 8, 6.4217, 4.9317, 3.16228, 1.5783, 0, 4.93171, 5.18154, 4.9317, 4.9317, 4.9317, 4.9317, 4.9317, 4.9317, 4.9317, 4.9317, 4.9317, 4.9317, 4.9317, 4.9317, 4.9317, 4.9317, 6.17184, 4.9317
8.19921, 4, 6.37167, 4.9439, 2.44949, -2.37167, 0, 4.94391, 5.2159, 4.9439, 4.9439, 4.9439, 4.9439, 4.9439, 4.9439, 4.9439, 4.9439, 4.9439, 4.9439, 4.9439, 4.9439, 4.9439, 4.9439, 6.09966, 4.9439
8.20708, 12, 6.3156, 4.9552, 3.74166, 5.6844, 0, 4.95521, 5.24852, 4.9552, 4.9552, 4.9552, 4.9552, 4.9552, 4.9552, 4.9552, 4.9552, 4.9552, 4.9552, 4.9552, 4.9552, 4.9552, 4.9552, 6.02227, 4.9552
8.21495, 0, 6.25502, 4.96569, 1.41421, -6.25502, 0, 4.9657, 5.27902, 4.96569, 4.96569, 4.96569, 4.96569, 4.96569, 4.96569, 4.96569, 4.96569, 4.96569, 4.96569, 4.96569, 4.96569, 4.96569, 4.96569, 5.94168, 4.96569
8.22282, 6, 6.19149, 4.97554, 2.82843, -0.191494, 0, 4.97555, 5.30711, 4.97554, 4.97554, 4.97554, 4.97554, 4.97554, 4.97554, 4.97554, 4.97554, 4.97554, 4.97554, 4.97554, 4.97554, 4.97554, 4.97554, 5.85991, 4.97554
8.23069, 10, 6.12613, 4.98462, 3.4641, 3.87387, 0, 4.98463, 5.3322, 4.98462, 4.98462, 4.98462, 4.98462, 4.98462, 4.98462, 4.98462, 4.98462, 4.98462, 4.98462, 4.98462, 4.98462, 4.98462, 4.98462, 5.77854, 4.98462
8.23856, 10, 6.06, 4.99293, 3.4641, 3.94, 0, 4.99294, 5.35388, 4.99293, 4.99293, 4.99293, 4.99293, 4.99293, 4.99293, 4.99293, 4.99293, 4.99293, 4.99293, 4.99293, 4.99293, 4.99293, 4.99293, 5.69904, 4.99293
8.24644, 8, 5.99396, 5.00042, 3.16228, 2.00604, 0, 5.00043, 5.37175, 5.00042, 5.00042, 5.00042, 5.00042, 5.00042, 5.00042, 5.00042, 5.00042, 5.00042, 5.00042, 5.00042, 5.00042, 5.00042, 5.00042, 5.62262, 5.00042
8.25431, 14, 5.92881, 5.00716, 4, 8.07119, 0, 5.00717, 5.3856, 5.00716, 5.00716, 5.00716, 5.00716, 5.00716, 5.00716, 5.00716, 5.00716, 5.00716, 5.00716, 5.00716, 5.00716, 5.00716, 5.00716, 5.55036, 5.00716
8.26218, 14, 5.86526, 5.01329, 4, 8.13474, 0, 5.0133, 5.39539, 5.01329, 5.01329, 5.01329, 5.01329, 5.01329, 5.01329, 5.01329, 5.01329, 5.01329, 5.01329, 5.01329, 5.01329, 5.01329, 5.01329, 5.48315, 5.01329
8.27005, 14, 5.8037, 5.01879, 4, 8.1963, 0, 5.0188, 5.401, 5.01879, 5.01879, 5.01879, 5.01879, 5.01879, 5.01879, 5.01879, 5.01879, 5.01879, 5.01879, 5.01879, 5.01879, 5.01879, 5.01879, 5.42148, 5.01879
8.27792, 4, 5.74445, 5.0237, 2.44949, -1.74445, 0, 5.02371, 5.40248, 5.0237, 5.0237, 5.0237, 5.0237, 5.0237, 5.0237, 5.0237, 5.0237, 5.0237, 5.0237, 5.0237, 5.0237, 5.0237, 5.0237, 5.36566, 5.0237
8.28579, 10, 5.68784, 5.02818, 3.4641, 4.31216, 0, 5.02819, 5.40008, 5.02818, 5.02818, 5.02818, 5.02818, 5.02818, 5.02818, 5.02818, 5.02818, 5.02818, 5.02818, 5.02818, 5.02818, 5.02818, 5.02818, 5.31593, 5.02818
8.29367, 12, 5.63416, 5.03245, 3.74166, 6.36584, 0, 5.03246, 5.39421, 5.03245, 5.03245, 5.03245, 5.03245, 5.03245, 5.03245, 5.03245, 5.03245, 5.03245, 5.03245, 5.03245, 5.03245, 5.03245, 5.03245, 5.27239, 5.03245
8.30154, 10, 5.58351, 5.03656, 3.4641, 4.41649, 0, 5.03657, 5.38522, 5.03656, 5.03656, 5.03656, 5.03656, 5.03656, 5.03656, 5.03656, 5.03656, 5.03656, 5.03656, 5.03656, 5.03656, 5.03656, 5.03656, 5.23483, 5.03656
8.30941, 6, 5.53587, 5.04051, 2.82843, 0.464133, 0, 5.04052, 5.37345, 5.04051, 5.04051, 5.04051, 5.04051, 5.04051, 5.04051, 5.04051, 5.04051, 5.04051, 5.04051, 5.04051, 5.04051, 5.04051, 5.04051, 5.20291, 5.04051
8.31728, 2, 5.49127, 5.04438, 2, -3.49127, 0, 5.04439, 5.35939, 5.04438, 5.04438, 5.04438, 5.04438, 5.04438, 5.04438, 5.04438, 5.04438, 5.04438, 5.04438, 5.04438, 5.04438, 5.04438, 5.04438, 5.17625, 5.04438
8.32515, 6, 5.44964, 5.04814, 2.82843, 0.550362, 0, 5.04815, 5.34344, 5.04814, 5.04814, 5.04814, 5.04814, 5.04814, 5.04814, 5.04814, 5.04814, 5.04814, 5.04814, 5.04814, 5.04814, 5.04814, 5.04814, 5.15432, 5.04814
8.33302, 4, 5.41091, 5.05176, 2.44949, -1.41091, 0, 5.05178, 5.32607, 5.05176, 5.05176, 5.05176, 5.05176, 5.05176, 5.05176, 5.05176, 5.05176, 5.05176, 5.05176, 5.05176, 5.05177, 5.05176, 5.05176, 5.13659, 5.05176
8.3409, 4, 5.37509, 5.05533, 2.44949, -1.37509, 0, 5.05534, 5.30781, 5.05533, 5.05533, 5.05533, 5.05533, 5.05533, 5.05533, 5.05533, 5.05533, 5.05533, 5.05533, 5.05533, 5.05533, 5.05533, 5.05533, 5.12261, 5.05533
8.34877, 8, 5.3422, 5.0589, 3.16228, 2.6578, 0, 5.05892, 5.28916, 5.0589, 5.0589, 5.0589, 5.0589, 5.0589, 5.0589, 5.0589, 5.0589, 5.0589, 5.0589, 5.0589, 5.05891, 5.0589, 5.0589, 5.11193, 5.0589
8.35664, 4, 5.31218, 5.06247, 2.44949, -1.31218, 0, 5.06248, 5.27056, 5.06247, 5.06247, 5.06247, 5.06247, 5.06247, 5.06247, 5.06247, 5.06247, 5.06247, 5.06247, 5.06247, 5.06247, 5.06247, 5.06247, 5.10408, 5.06247
8.36451, 8, 5.28495, 5.066, 3.16228, 2.71505, 0, 5.06601, 5.25235, 5.066, 5.066, 5.066, 5.066, 5.066, 5.066, 5.066, 5.066, 5.066, 5.066, 5.066, 5.066, 5.066, 5.066, 5.09858, 5.066
8.37238, 12, 5.2604, 5.06945, 3.74166, 6.7396, 0, 5.06946, 5.23482, 5.06945, 5.06945, 5.06945, 5.06945, 5.06945, 5.06945, 5.06945, 5.06945, 5.06945, 5.06945, 5.06945, 5.06945, 5.06945, 5.06945, 5.09502, 5.06945
8.38025, 6, 5.2384, 5.07275, 2.82843, 0.761603, 0, 5.07276, 5.21819, 5.07275, 5.07275, 5.07275, 5.07275, 5.07275, 5.07275, 5.07275, 5.07275, 5.07275, 5.07275, 5.07275, 5.07275, 5.07275, 5.07275, 5.09295, 5.07275
8.38813, 2, 5.21882, 5.07588, 2, -3.21882, 0, 5.07589, 5.20262, 5.07588, 5.07588, 5.07588, 5.07588, 5.07588, 5.07588, 5.07588, 5.07588, 5.07588, 5.07588, 5.07588, 5.07588, 5.07588, 5.07588, 5.09207, 5.07588
8.396, 8, 5.2016, 5.07885, 3.16228, 2.7984, 0, 5.07887, 5.18831, 5.07885, 5.07885, 5.07885, 5.07885, 5.07885, 5.07885, 5.07885, 5.07885, 5.07885, 5.07885, 5.07885, 5.07886, 5.07885, 5.07885, 5.09213, 5.07885
8.40387, 8, 5.18641, 5.08147, 3.16228, 2.81359, 0, 5.08148, 5.17515, 5.08147, 5.08147, 5.08147, 5.08147, 5.08147, 5.08147, 5.08147, 5.08147, 5.08147, 5.08147, 5.08147, 5.08147, 5.08147, 5.08147, 5.09271, 5.08147
8.41174, 2, 5.17304, 5.08364, 2, -3.17304, 0, 5.08365, 5.16311, 5.08364, 5.08364, 5.08364, 5.08364, 5.08364, 5.08364, 5.08364, 5.08364, 5.08364, 5.08364, 5.08364, 5.08364, 5.08364, 5.08364, 5.09356, 5.08364
8.41961, 0, 5.16137, 5.0854, 1.41421, -5.16137, 0, 5.08541, 5.15221, 5.0854, 5.0854, 5.0854, 5.0854, 5.0854, 5.0854, 5.0854, 5.0854, 5.0854, 5.0854, 5.0854, 5.0854, 5.0854, 5.0854, 5.09455, 5.0854
8.42749, 2, 5.15132, 5.08682, 2, -3.15132, 0, 5.08683, 5.14249, 5.08682, 5.08682, 5.08682, 5.08682, 5.08682, 5.08682, 5.08682, 5.08682, 5.08682, 5.08682, 5.08682, 5.08682, 5.08682, 5.08682, 5.09564, 5.08682
8.43536, 8, 5.14282, 5.08802, 3.16228, 2.85718, 0, 5.08803, 5.13399, 5.08802, 5.08802, 5.08802, 5.08802, 5.08802, 5.08802, 5.08802, 5.08802, 5.08802, 5.08802, 5.08802, 5.08802, 5.08802, 5.08802, 5.09684, 5.08802
8.44323, 4, 5.13582, 5.0891, 2.44949, -1.13582, 0, 5.08911, 5.12672, 5.0891, 5.0891, 5.0891, 5.0891, 5.0891, 5.0891, 5.0891, 5.0891, 5.0891, 5.0891, 5.0891, 5.0891, 5.0891, 5.0891, 5.09818, 5.0891
8.4511, 10, 5.12994, 5.08986, 3.4641, 4.87006, 0, 5.08987, 5.12038, 5.08986, 5.08986, 5.08986, 5.08986, 5.08986, 5.08986, 5.08986, 5.08986, 5.08986, 5.08986, 5.08986, 5.08986, 5.08986, 5.08986, 5.0994, 5.08986
8.45897, 6, 5.12489, 5.09019, 2.82843, 0.875106, 0, 5.0902, 5.11474, 5.09019, 5.09019, 5.09019, 5.09019, 5.09019, 5.09019, 5.09019, 5.09019, 5.09019, 5.09019, 5.09019, 5.09019, 5.09019, 5.09019, 5.10034, 5.09019
8.46685, 14, 5.12074, 5.09031, 4, 8.87926, 0, 5.09032, 5.10987, 5.09031, 5.09031, 5.09031, 5.09031, 5.09031, 5.09031, 5.09031, 5.09031, 5.09031, 5.09031, 5.09031, 5.09031, 5.09031, 5.09031, 5.10116, 5.09031
8.47472, 8, 5.11753, 5.09042, 3.16228, 2.88247, 0, 5.09043, 5.10588, 5.09042, 5.09042, 5.09042, 5.09042, 5.09042, 5.09042, 5.09042, 5.09042, 5.09042, 5.09042, 5.09042, 5.09042, 5.09042, 5.09042, 5.10206, 5.09042
8.48259, 6, 5.11523, 5.09065, 2.82843, 0.884768, 0, 5.09066, 5.10276, 5.09065, 5.09065, 5.09065, 5.09065, 5.09065, 5.09065, 5.09065, 5.09065, 5.09065, 5.09065, 5.09065, 5.09065, 5.09065, 5.09065, 5.10311, 5.09065
8.49046, 6, 5.11338, 5.09066, 2.82843, 0.886619, 0, 5.09067, 5.10006, 5.09066, 5.09066, 5.09066, 5.09066, 5.09066, 5.09066, 5.09066, 5.09066, 5.09066, 5.09066, 5.09066, 5.09066, 5.09066, 5.09066, 5.10397, 5.09066
8.49833, 10, 5.11208, 5.09067, 3.4641, 4.88792, 0, 5.09068, 5.0979, 5.09067, 5.09067, 5.09067, 5.09067, 5.09067, 5.09067, 5.09067, 5.09067, 5.09067, 5.09067, 5.09067, 5.09067, 5.09067, 5.09067, 5.10484, 5.09067
8.5062, 4, 5.1115, 5.09095, 2.44949, -1.1115, 0, 5.09096, 5.09647, 5.09095, 5.09095, 5.09095, 5.09095, 5.09095, 5.09095, 5.09095, 5.09095, 5.09095, 5.09095, 5.09095, 5.09095, 5.09095, 5.09095, 5.10597, 5.09095
8.51408, 0, 5.11099, 5.09093, 1.41421, -5.11099, 0, 5.09094, 5.0951, 5.09093, 5.09093, 5.09093, 5.09093, 5.09093, 5.09093, 5.09093, 5.09093, 5.09093, 5.09093, 5.09093, 5.09093, 5.09093, 5.09093, 5.1068, 5.09093
8.52195, 4, 5.11077, 5.09091, 2.44949, -1.11077, 0, 5.09092, 5.09404, 5.09091, 5.09091, 5.09091, 5.09091, 5.09091, 5.09091, 5.09091, 5.09091, 5.09091, 5.09091, 5.09091, 5.09091, 5.09091, 5.09091, 5.10762, 5.09091
8.52982, 8, 5.13431, 5.11442, 3.16228, 2.86569, 0, 5.11443, 5.11675, 5.11442, 5.11442, 5.11442, 5.11442, 5.11442, 5.11442, 5.11442, 5.11442, 5.11442, 5.11442, 5.11442, 5.11442, 5.11442, 5.11442, 5.13197, 5.11442
8.53769, 4, 5.15798, 5.13785, 2.44949, -1.15798, 0, 5.13787, 5.13957, 5.13785, 5.13785, 5.13785, 5.13785, 5.13785, 5.13785, 5.13785, 5.13785, 5.13785, 5.13785, 5.13785, 5.13786, 5.13785, 5.13785, 5.15625, 5.13785
8.54556, 10, 5.18188, 5.16134, 3.4641, 4.81812, 0, 5.16135, 5.1626, 5.16134, 5.16134, 5.16134, 5.16134, 5.16134, 5.16134, 5.16134, 5.16134, 5.16134, 5.16134, 5.16134, 5.16134, 5.16134, 5.16134, 5.18061, 5.16134
8.55344, 2, 5.20613, 5.185, 2, -3.20613, 0, 5.18501, 5.18591, 5.185, 5.185, 5.185, 5.185, 5.185, 5.185, 5.185, 5.185, 5.185, 5.185, 5.185, 5.185, 5.185, 5.185, 5.2052, 5.185
8.56131, 2, 5.23049, 5.2086, 2, -3.23049, 0, 5.20862, 5.20926, 5.2086, 5.2086, 5.2086, 5.2086, 5.2086, 5.2086, 5.2086, 5.2086, 5.2086, 5.2086, 5.2086, 5.20861, 5.2086, 5.2086, 5.22983, 5.2086
8.56918, 10, 5.25496, 5.23211, 3.4641, 4.74504, 0, 5.23212, 5.23257, 5.23211, 5.23211, 5.23211, 5.23211, 5.23211, 5.23211, 5.23211, 5.23211, 5.23211, 5.23211, 5.23211, 5.23211, 5.23211, 5.23211, 5.25449, 5.23211
8.57705, 10, 5.27944, 5.25537, 3.4641, 4.72056, 0, 5.25538, 5.2557, 5.25537, 5.25537, 5.25537, 5.25537, 5.25537, 5.25537, 5.25537, 5.25537, 5.25537, 5.25537, 5.25537, 5.25537, 5.25537, 5.25537, 5.2791, 5.25537
8.58492, 8, 5.30412, 5.27855, 3.16228, 2.69588, 0, 5.27856, 5.27878, 5.27855, 5.27855, 5.27855, 5.27855, 5.27855, 5.27855, 5.27855, 5.27855, 5.27855, 5.27855, 5.27855, 5.27855, 5.27855, 5.27855, 5.30387, 5.27855
8.59279, 0, 5.32919, 5.30178, 1.41421, -5.32919, 0, 5.30179, 5.30194, 5.30178, 5.30178, 5.30178, 5.30178, 5.30178, 5.30178, 5.30178, 5.30178, 5.30178, 5.30178, 5.30178, 5.30178, 5.30178, 5.30178, 5.32902, 5.30178
8.60067, 4, 5.3548, 5.32511, 2.44949, -1.3548, 0, 5.32512, 5.32522, 5.32511, 5.32511, 5.32511, 5.32511, 5.32511, 5.32511, 5.32511, 5.32511, 5.32511, 5.32511, 5.32511, 5.32511, 5.32511, 5.32511, 5.35467, 5.32511
8.60854, 0, 5.38086, 5.3484, 1.41421, -5.38086, 0, 5.34842, 5.34848, 5.3484, 5.3484, 5.3484, 5.3484, 5.3484, 5.3484, 5.3484, 5.3484, 5.3484, 5.3484, 5.3484, 5.34841, 5.3484, 5.3484, 5.38077, 5.3484
8.61641, 12, 5.40722, 5.37141, 3.74166, 6.59278, 0, 5.37142, 5.37146, 5.37141, 5.37141, 5.37141, 5.37141, 5.37141, 5.37141, 5.37141, 5.37141, 5.37141, 5.37141, 5.37141, 5.37141, 5.37141, 5.37141, 5.40715, 5.37141
8.62428, 8, 5.43396, 5.39414, 3.16228, 2.56604, 0, 5.39415, 5.39417, 5.39414, 5.39414, 5.39414, 5.39414, 5.39414, 5.39414, 5.39414, 5.39414, 5.39414, 5.39414, 5.39414, 5.39414, 5.39414, 5.39414, 5.43391, 5.39414
8.63215, 8, 5.46133, 5.41675, 3.16228, 2.53867, 0, 5.41676, 5.41677, 5.41675, 5.41675, 5.41675, 5.41675, 5.41675, 5.41675, 5.41675, 5.41675, 5.41675, 5.41675, 5.41675, 5.41675, 5.41675, 5.41675, 5.46129, 5.41675
8.64002, 2, 5.48956, 5.4394, 2, -3.48956, 0, 5.43941, 5.43942, 5.4394, 5.4394, 5.4394, 5.4394, 5.4394, 5.4394, 5.4394, 5.4394, 5.4394, 5.4394, 5.4394, 5.4394, 5.4394, 5.4394, 5.48954, 5.4394
8.6479, 6, 5.51872, 5.4621, 2.82843, 0.481277, 0, 5.46211, 5.46211, 5.4621, 5.4621, 5.4621, 5.4621, 5.4621, 5.4621, 5.4621, 5.4621, 5.4621, 5.4621, 5.4621, 5.4621, 5.4621, 5.4621, 5.5187, 5.4621
8.65577, 10, 5.54866, 5.48464, 3.4641, 4.45134, 0, 5.48466, 5.48465, 5.48464, 5.48464, 5.48464, 5.48464, 5.48464, 5.48464, 5.48464, 5.48464, 5.48464, 5.48464, 5.48464, 5.48465, 5.48464, 5.48464, 5.54865, 5.48464
8.66364, 8, 5.57922, 5.50685, 3.16228, 2.42078, 0, 5.50686, 5.50685, 5.50685, 5.50685, 5.50685, 5.50685, 5.50685, 5.50685, 5.50685, 5.50685, 5.50685, 5.50685, 5.50685, 5.50685, 5.50685, 5.50685, 5.5792, 5.50685
8.67151, 4, 5.61043, 5.52876, 2.44949, -1.61043, 0, 5.52877, 5.52876, 5.52876, 5.52876, 5.52876, 5.52876, 5.52876, 5.52876, 5.52876, 5.52876, 5.52876, 5.52876, 5.52876, 5.52876, 5.52876, 5.52876, 5.61041, 5.52876
8.67938, 6, 5.64202, 5.55013, 2.82843, 0.357976, 0, 5.55014, 5.55014, 5.55013, 5.55013, 5.55013, 5.55013, 5.55013, 5.55013, 5.55013, 5.55013, 5.55013, 5.55013, 5.55013, 5.55013, 5.55013, 5.55013, 5.64201, 5.55013
8.68725, 8, 5.67374, 5.57078, 3.16228, 2.32626, 0, 5.57079, 5.57078, 5.57078, 5.57078, 5.57078, 5.57078, 5.57078, 5.57078, 5.57078, 5.57078, 5.57078, 5.57078, 5.57078, 5.57078, 5.57078, 5.57078, 5.67373, 5.57078
8.69513, 10, 5.70544, 5.59065, 3.4641, 4.29456, 0, 5.59066, 5.59065, 5.59065, 5.59065, 5.59065, 5.59065, 5.59065, 5.59065, 5.59065, 5.59065, 5.59065, 5.59065, 5.59065, 5.59065, 5.59065, 5.59065, 5.70543, 5.59065
8.703, 14, 5.73677, 5.60953, 4, 8.26323, 0, 5.60954, 5.60953, 5.60953, 5.60953, 5.60953, 5.60953, 5.60953, 5.60953, 5.60953, 5.60953, 5.60953, 5.60953, 5.60953, 5.60953, 5.60953, 5.60953, 5.73676, 5.60953
8.71087, 8, 5.76755, 5.62742, 3.16228, 2.23245, 0, 5.62743, 5.62742, 5.62742, 5.62742, 5.62742, 5.62742, 5.62742, 5.62742, 5.62742, 5.62742, 5.62742, 5.62742, 5.62742, 5.62742, 5.62742, 5.62742, 5.76754, 5.62742
8.71874, 4, 5.79758, 5.64432, 2.44949, -1.79758, 0, 5.64434, 5.64432, 5.64432, 5.64432, 5.64432, 5.64432, 5.64432, 5.64432, 5.64432, 5.64432, 5.64432, 5.64432, 5.64432, 5.64433, 5.64432, 5.64432, 5.79757, 5.64432
8.72661, 10, 5.82675, 5.66035, 3.4641, 4.17325, 0, 5.66036, 5.66035, 5.66035, 5.66035, 5.66035, 5.66035, 5.66035, 5.66035, 5.66035, 5.66035, 5.66035, 5.66035, 5.66035, 5.66035, 5.66035, 5.66035, 5.82674, 5.66035
8.73449, 6, 5.85505, 5.67576, 2.82843, 0.144946, 0, 5.67577, 5.67576, 5.67576, 5.67576, 5.67576, 5.67576, 5.67576, 5.67576, 5.67576, 5.67576, 5.67576, 5.67576, 5.67576, 5.67576, 5.67576, 5.67576, 5.85504, 5.67576
8.74236, 10, 5.88215, 5.69046, 3.4641, 4.11785, 0, 5.69047, 5.69046, 5.69046, 5.69046, 5.69046, 5.69046, 5.69046, 5.69046, 5.69046, 5.69046, 5.69046, 5.69046, 5.69046, 5.69046, 5.69046, 5.69046, 5.88214, 5.69046
8.75023, 2, 5.90777, 5.70444, 2, -3.90777, 0, 5.70445, 5.70444, 5.70444, 5.70444, 5.70444, 5.70444, 5.70444, 5.70444, 5.70444, 5.70444, 5.70444, 5.70444, 5.70444, 5.70444, 5.70444, 5.70444, 5.90776, 5.70444
8.7581, 4, 5.93183, 5.71787, 2.44949, -1.93183, 0, 5.71788, 5.71787, 5.71787, 5.71787, 5.71787, 5.71787, 5.71787, 5.71787, 5.71787, 5.71787, 5.71787, 5.71787, 5.71787, 5.71787, 5.71787, 5.71787, 5.93182, 5.71787
8.76597, 6, 5.95439, 5.73104, 2.82843, 0.0456076, 0, 5.73105, 5.73104, 5.73104, 5.73104, 5.73104, 5.73104, 5.73104, 5.73104, 5.73104, 5.73104, 5.73104, 5.73104, 5.73104, 5.73104, 5.73104, 5.73104, 5.95438, 5.73104
8.77384, 2, 5.97544, 5.74412, 2, -3.97544, 0, 5.74413, 5.74412, 5.74412, 5.74412, 5.74412, 5.74412, 5.74412, 5.74412, 5.74412, 5.74412, 5.74412, 5.74412, 5.74412, 5.74412, 5.74412, 5.74412, 5.97543, 5.74412
8.78172, 4, 5.99471, 5.757, 2.44949, -1.99471, 0, 5.75701, 5.757, 5.757, 5.757, 5.757, 5.757, 5.757, 5.757, 5.757, 5.757, 5.757, 5.757, 5.757, 5.757, 5.757, 5.757, 5.9947, 5.757
8.78959, 8, 6.0122, 5.76978, 3.16228, 1.9878, 0, 5.76979, 5.76978, 5.76978, 5.76978, 5.76978, 5.76978, 5.76978, 5.76978, 5.76978, 5.76978, 5.76978, 5.76978, 5.76978, 5.76978, 5.76978, 5.76978, 6.01219, 5.76978
8.79746, 22, 6.0277, 5.78226, 4.89898, 15.9723, 0, 5.78227, 5.78226, 5.78226, 5.78226, 5.78226, 5.78226, 5.78226, 5.78226, 5.78226, 5.78226, 5.78226, 5.78226, 5.78226, 5.78226, 5.78226, 5.78226, 6.02768, 5.78226
8.80533, 4, 6.04117, 5.79441, 2.44949, -2.04117, 0, 5.79442, 5.79441, 5.79441, 5.79441, 5.79441, 5.79441, 5.79441, 5.79441, 5.79441, 5.79441, 5.79441, 5.79441, 5.79441, 5.79441, 5.79441, 5.79441, 6.04116, 5.79441
