   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_231.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Fe_K, Mn_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
6.24284, 868, 790.956, 42.3376, 29.4958, 77.0444, 0, 42.3377, 790.859, 42.4342, 42.3376, 42.3376, 42.3376, 42.3376, 42.3376, 42.3376, 42.3376, 42.3376, 42.3376, 42.3376, 42.3376, 42.3376, 42.3376, 42.3376
6.25071, 1046, 969.929, 42.392, 32.3728, 76.071, 0, 42.3921, 969.797, 42.5236, 42.392, 42.392, 42.392, 42.392, 42.392, 42.392, 42.392, 42.392, 42.392, 42.392, 42.392, 42.392, 42.392, 42.392
6.25858, 1304, 1179.11, 42.4454, 36.1386, 124.892, 0, 42.4454, 1178.93, 42.6254, 42.4454, 42.4454, 42.4454, 42.4454, 42.4454, 42.4454, 42.4454, 42.4454, 42.4454, 42.4454, 42.4454, 42.4454, 42.4454, 42.4454
6.26645, 1506, 1420.18, 42.4977, 38.833, 85.8218, 0, 42.4977, 1419.93, 42.7432, 42.4977, 42.4977, 42.4977, 42.4977, 42.4977, 42.4977, 42.4977, 42.4977, 42.4977, 42.4977, 42.4977, 42.4977, 42.4977, 42.4977
6.27432, 1722, 1694.05, 42.5489, 41.5211, 27.9518, 0, 42.5489, 1693.72, 42.8817, 42.5489, 42.5489, 42.5489, 42.5489, 42.5489, 42.5489, 42.5489, 42.5489, 42.5489, 42.5489, 42.5489, 42.5489, 42.5489, 42.5489
6.28219, 2056, 2000.64, 42.5991, 45.3652, 55.3616, 0, 42.5991, 2000.19, 43.0461, 42.5991, 42.5991, 42.5991, 42.5991, 42.5991, 42.5991, 42.5991, 42.5991, 42.5991, 42.5991, 42.5991, 42.5991, 42.5991, 42.5991
6.29005, 2380, 2338.69, 42.6481, 48.8057, 41.3083, 0, 42.6481, 2338.1, 43.2429, 42.6481, 42.6481, 42.6481, 42.6481, 42.6481, 42.6481, 42.6481, 42.6481, 42.6481, 42.6481, 42.6481, 42.6481, 42.6481, 42.6481
6.29792, 2794, 2705.6, 42.6961, 52.8772, 88.4041, 0, 42.6961, 2704.81, 43.4794, 42.6961, 42.6961, 42.6961, 42.6961, 42.6961, 42.6961, 42.6961, 42.6961, 42.6961, 42.6961, 42.6961, 42.6961, 42.6961, 42.6961
6.30579, 3122, 3097.4, 42.7429, 55.8928, 24.5979, 0, 42.7429, 3096.38, 43.7635, 42.7429, 42.7429, 42.7429, 42.7429, 42.7429, 42.7429, 42.7429, 42.7429, 42.7429, 42.7429, 42.7429, 42.7429, 42.7429, 42.7429
6.31366, 3500, 3508.53, 42.7885, 59.1777, -8.52588, 0, 42.7885, 3507.21, 44.1041, 42.7885, 42.7885, 42.7885, 42.7885, 42.7885, 42.7885, 42.7885, 42.7885, 42.7885, 42.7885, 42.7885, 42.7885, 42.7885, 42.7885
6.32153, 3904, 3932.13, 42.8329, 62.498, -28.134, 0, 42.8329, 3930.46, 44.5104, 42.8329, 42.8329, 42.8329, 42.8329, 42.8329, 42.8329, 42.8329, 42.8329, 42.8329, 42.8329, 42.8329, 42.8329, 42.8329, 42.8329
6.3294, 4412, 4360.01, 42.8761, 66.4379, 51.9946, 0, 42.8761, 4357.89, 44.9916, 42.8761, 42.8761, 42.8761, 42.8761, 42.8761, 42.8761, 42.8761, 42.8761, 42.8761, 42.8761, 42.8761, 42.8761, 42.8761, 42.8761
6.33727, 4790, 4782.88, 42.9179, 69.2243, 7.11865, 0, 42.9179, 4780.24, 45.5565, 42.9179, 42.9179, 42.9179, 42.9179, 42.9179, 42.9179, 42.9179, 42.9179, 42.9179, 42.9179, 42.9179, 42.9179, 42.9179, 42.9179
6.34513, 5204, 5190.74, 42.9583, 72.1526, 13.2598, 0, 42.9583, 5187.49, 46.2133, 42.9583, 42.9583, 42.9583, 42.9583, 42.9583, 42.9583, 42.9583, 42.9583, 42.9583, 42.9583, 42.9583, 42.9583, 42.9583, 42.9583
6.353, 5536, 5573.19, 42.9972, 74.4177, -37.1855, 0, 42.9972, 5569.21, 46.9686, 42.9972, 42.9972, 42.9972, 42.9972, 42.9972, 42.9972, 42.9972, 42.9972, 42.9972, 42.9972, 42.9972, 42.9972, 42.9972, 42.9972
6.36087, 5898, 5919.86, 43.0343, 76.8115, -21.856, 0, 43.0344, 5915.06, 47.8265, 43.0343, 43.0343, 43.0343, 43.0343, 43.0343, 43.0343, 43.0343, 43.0343, 43.0343, 43.0343, 43.0343, 43.0343, 43.0343, 43.0343
6.36874, 6412, 6220.99, 43.0697, 80.0875, 191.012, 0, 43.0697, 6215.27, 48.7889, 43.0697, 43.0697, 43.0697, 43.0697, 43.0697, 43.0697, 43.0697, 43.0697, 43.0697, 43.0697, 43.0697, 43.0697, 43.0697, 43.0697
6.37661, 6296, 6467.67, 43.1031, 79.3599, -171.668, 0, 43.1031, 6460.92, 49.8537, 43.1031, 43.1031, 43.1031, 43.1031, 43.1031, 43.1031, 43.1031, 43.1031, 43.1031, 43.1031, 43.1031, 43.1031, 43.1031, 43.1031
6.38448, 6750, 6652.52, 43.1343, 82.1706, 97.4834, 0, 43.1344, 6644.64, 51.0153, 43.1343, 43.1343, 43.1343, 43.1343, 43.1343, 43.1343, 43.1343, 43.1343, 43.1343, 43.1343, 43.1343, 43.1343, 43.1343, 43.1343
6.39235, 6934, 6769.88, 43.1632, 83.2827, 164.121, 0, 43.1632, 6760.78, 52.2632, 43.1632, 43.1632, 43.1632, 43.1632, 43.1632, 43.1632, 43.1632, 43.1632, 43.1632, 43.1632, 43.1632, 43.1632, 43.1632, 43.1632
6.40021, 6738, 6816.19, 43.1894, 82.0975, -78.187, 0, 43.1895, 6805.79, 53.5824, 43.1894, 43.1894, 43.1894, 43.1894, 43.1894, 43.1894, 43.1894, 43.1894, 43.1894, 43.1894, 43.1894, 43.1894, 43.1894, 43.1894
6.40808, 6820, 6790.12, 43.2128, 82.5954, 29.8755, 0, 43.2128, 6778.38, 54.9532, 43.2128, 43.2128, 43.2128, 43.2128, 43.2128, 43.2128, 43.2128, 43.2128, 43.2128, 43.2128, 43.2128, 43.2128, 43.2128, 43.2128
6.41595, 6544, 6692.69, 43.233, 80.9074, -148.695, 0, 43.2331, 6679.58, 56.3515, 43.233, 43.233, 43.233, 43.233, 43.233, 43.233, 43.233, 43.233, 43.233, 43.233, 43.233, 43.233, 43.233, 43.233
6.42382, 6530, 6527.16, 43.25, 80.8208, 2.83594, 0, 43.25, 6512.67, 57.749, 43.25, 43.25, 43.25, 43.25, 43.25, 43.25, 43.25, 43.25, 43.25, 43.25, 43.25, 43.25, 43.25, 43.25
6.43169, 6216, 6298.84, 43.2633, 78.8543, -82.8398, 0, 43.2634, 6282.99, 59.1148, 43.2633, 43.2633, 43.2633, 43.2633, 43.2633, 43.2633, 43.2633, 43.2633, 43.2633, 43.2633, 43.2633, 43.2633, 43.2633, 43.2633
6.43956, 5980, 6014.85, 43.2729, 77.3434, -34.8501, 0, 43.2729, 5997.71, 60.4158, 43.2729, 43.2729, 43.2729, 43.2729, 43.2729, 43.2729, 43.2729, 43.2729, 43.2729, 43.2729, 43.2729, 43.2729, 43.2729, 43.2729
6.44743, 5802, 5683.75, 43.2785, 76.184, 118.248, 0, 43.2785, 5665.41, 61.6181, 43.2785, 43.2785, 43.2785, 43.2785, 43.2785, 43.2785, 43.2785, 43.2785, 43.2785, 43.2785, 43.2785, 43.2785, 43.2785, 43.2785
6.45529, 5314, 5315.02, 43.28, 72.9109, -1.02148, 0, 43.28, 5295.61, 62.6888, 43.28, 43.28, 43.28, 43.28, 43.28, 43.28, 43.28, 43.28, 43.28, 43.28, 43.28, 43.28, 43.28, 43.28
6.46316, 5024, 4918.84, 43.2773, 70.8943, 105.165, 0, 43.2773, 4898.52, 63.5969, 43.2773, 43.2773, 43.2773, 43.2773, 43.2773, 43.2773, 43.2773, 43.2773, 43.2773, 43.2773, 43.2773, 43.2773, 43.2773, 43.2773
6.47103, 4494, 4505.28, 43.2704, 67.0522, -11.2808, 0, 43.2704, 4484.24, 64.3159, 43.2704, 43.2704, 43.2704, 43.2704, 43.2704, 43.2704, 43.2704, 43.2704, 43.2704, 43.2704, 43.2704, 43.2704, 43.2704, 43.2704
6.4789, 4152, 4084.32, 43.2593, 64.4515, 67.6799, 0, 43.2594, 4062.76, 64.8234, 43.2593, 43.2593, 43.2593, 43.2593, 43.2593, 43.2593, 43.2593, 43.2593, 43.2593, 43.2593, 43.2593, 43.2593, 43.2593, 43.2593
6.48677, 3708, 3665.05, 43.2443, 60.9098, 42.9514, 0, 43.2443, 3643.19, 65.1041, 43.2443, 43.2443, 43.2443, 43.2443, 43.2443, 43.2443, 43.2443, 43.2443, 43.2443, 43.2443, 43.2443, 43.2443, 43.2443, 43.2443
6.49464, 3414, 3255.67, 43.2255, 58.4466, 158.331, 0, 43.2255, 3233.75, 65.1491, 43.2255, 43.2255, 43.2255, 43.2255, 43.2255, 43.2255, 43.2255, 43.2255, 43.2255, 43.2255, 43.2255, 43.2255, 43.2255, 43.2255
6.50251, 2858, 2863.16, 43.2031, 53.479, -5.15674, 0, 43.2031, 2841.4, 64.9572, 43.2031, 43.2031, 43.2031, 43.2031, 43.2031, 43.2031, 43.2031, 43.2031, 43.2031, 43.2031, 43.2031, 43.2031, 43.2031, 43.2031
6.51037, 2470, 2493.16, 43.1776, 49.7192, -23.1609, 0, 43.1776, 2471.8, 64.5348, 43.1776, 43.1776, 43.1776, 43.1776, 43.1776, 43.1776, 43.1776, 43.1776, 43.1776, 43.1776, 43.1776, 43.1776, 43.1776, 43.1776
6.51824, 2312, 2149.85, 43.1494, 48.1041, 162.147, 0, 43.1494, 2129.11, 63.8951, 43.1494, 43.1494, 43.1494, 43.1494, 43.1494, 43.1494, 43.1494, 43.1494, 43.1494, 43.1494, 43.1494, 43.1494, 43.1494, 43.1494
6.52611, 1928, 1836.18, 43.119, 43.9318, 91.8188, 0, 43.119, 1816.24, 63.0581, 43.119, 43.119, 43.119, 43.119, 43.119, 43.119, 43.119, 43.119, 43.119, 43.119, 43.119, 43.119, 43.119, 43.119
6.53398, 1556, 1553.65, 43.0868, 39.4715, 2.34802, 0, 43.0868, 1534.69, 62.0489, 43.0868, 43.0868, 43.0868, 43.0868, 43.0868, 43.0868, 43.0868, 43.0868, 43.0868, 43.0868, 43.0868, 43.0868, 43.0868, 43.0868
6.54185, 1362, 1302.77, 43.0536, 36.9324, 59.2308, 0, 43.0536, 1284.93, 60.8971, 43.0536, 43.0536, 43.0536, 43.0536, 43.0536, 43.0536, 43.0536, 43.0536, 43.0536, 43.0536, 43.0536, 43.0536, 43.0536, 43.0536
6.54972, 1148, 1082.94, 43.0197, 33.9117, 65.0588, 0, 43.0197, 1066.33, 59.6346, 43.0197, 43.0197, 43.0197, 43.0197, 43.0197, 43.0197, 43.0197, 43.0197, 43.0197, 43.0197, 43.0197, 43.0197, 43.0197, 43.0197
6.55759, 988, 892.848, 42.9858, 31.4643, 95.1516, 0, 42.9858, 877.539, 58.2949, 42.9858, 42.9858, 42.9858, 42.9858, 42.9858, 42.9858, 42.9858, 42.9858, 42.9858, 42.9858, 42.9858, 42.9858, 42.9858, 42.9858
6.56545, 778, 730.559, 42.9523, 27.9285, 47.4412, 0, 42.9524, 716.6, 56.9112, 42.9523, 42.9523, 42.9523, 42.9523, 42.9523, 42.9523, 42.9523, 42.9523, 42.9523, 42.9523, 42.9523, 42.9523, 42.9523, 42.9523
6.57332, 618, 593.734, 42.9199, 24.8998, 24.2665, 0, 42.9199, 581.138, 55.515, 42.9199, 42.9199, 42.9199, 42.9199, 42.9199, 42.9199, 42.9199, 42.9199, 42.9199, 42.9199, 42.9199, 42.9199, 42.9199, 42.9199
6.58119, 532, 479.758, 42.8887, 23.1084, 52.2419, 0, 42.8888, 468.512, 54.1353, 42.8887, 42.8887, 42.8887, 42.8887, 42.8887, 42.8887, 42.8887, 42.8887, 42.8887, 42.8887, 42.8887, 42.8887, 42.8887, 42.8887
6.58906, 382, 385.97, 42.8594, 19.5959, -3.97012, 0, 42.8594, 376.032, 52.7978, 42.8594, 42.8594, 42.8594, 42.8594, 42.8594, 42.8594, 42.8594, 42.8594, 42.8594, 42.8594, 42.8594, 42.8594, 42.8594, 42.8594
6.59693, 336, 309.676, 42.832, 18.3848, 26.3235, 0, 42.832, 300.985, 51.5235, 42.832, 42.832, 42.832, 42.832, 42.832, 42.832, 42.832, 42.832, 42.832, 42.832, 42.832, 42.832, 42.832, 42.832
6.6048, 268, 248.342, 42.8068, 16.4317, 19.6578, 0, 42.8068, 240.819, 50.3296, 42.8068, 42.8068, 42.8068, 42.8068, 42.8068, 42.8068, 42.8068, 42.8068, 42.8068, 42.8068, 42.8068, 42.8068, 42.8068, 42.8068
6.61267, 172, 199.581, 42.784, 13.1909, -27.5814, 0, 42.784, 193.137, 49.2281, 42.784, 42.784, 42.784, 42.784, 42.784, 42.784, 42.784, 42.784, 42.784, 42.784, 42.784, 42.784, 42.784, 42.784
6.62053, 192, 161.25, 42.7635, 13.9284, 30.7502, 0, 42.7636, 155.786, 48.227, 42.7635, 42.7635, 42.7635, 42.7635, 42.7635, 42.7635, 42.7635, 42.7635, 42.7635, 42.7635, 42.7635, 42.7635, 42.7635, 42.7635
6.6284, 152, 131.446, 42.7454, 12.4097, 20.5538, 0, 42.7455, 126.862, 47.3301, 42.7454, 42.7454, 42.7454, 42.7454, 42.7454, 42.7454, 42.7454, 42.7454, 42.7454, 42.7454, 42.7454, 42.7454, 42.7454, 42.7454
6.63627, 100, 108.524, 42.7297, 10.0995, -8.52422, 0, 42.7297, 104.716, 46.5376, 42.7297, 42.7297, 42.7297, 42.7297, 42.7297, 42.7297, 42.7297, 42.7297, 42.7297, 42.7297, 42.7297, 42.7297, 42.7297, 42.7297
6.64414, 76, 91.0785, 42.716, 8.83176, -15.0785, 0, 42.7161, 87.948, 45.8465, 42.716, 42.716, 42.716, 42.716, 42.716, 42.716, 42.716, 42.716, 42.716, 42.716, 42.716, 42.716, 42.716, 42.716
6.65201, 86, 77.9426, 42.7044, 9.38083, 8.05741, 0, 42.7044, 75.3952, 45.2518, 42.7044, 42.7044, 42.7044, 42.7044, 42.7044, 42.7044, 42.7044, 42.7044, 42.7044, 42.7044, 42.7044, 42.7044, 42.7044, 42.7044
6.65988, 80, 68.1512, 42.6945, 9.05539, 11.8488, 0, 42.6945, 66.0993, 44.7464, 42.6945, 42.6945, 42.6945, 42.6945, 42.6945, 42.6945, 42.6945, 42.6945, 42.6945, 42.6945, 42.6945, 42.6945, 42.6945, 42.6945
6.66775, 50, 60.9285, 42.6862, 7.2111, -10.9285, 0, 42.6863, 59.2924, 44.3223, 42.6862, 42.6862, 42.6862, 42.6862, 42.6862, 42.6862, 42.6862, 42.6862, 42.6862, 42.6862, 42.6862, 42.6862, 42.6862, 42.6862
6.67561, 50, 55.6529, 42.6792, 7.2111, -5.65294, 0, 42.6793, 54.3616, 43.9706, 42.6792, 42.6792, 42.6792, 42.6792, 42.6792, 42.6792, 42.6792, 42.6792, 42.6792, 42.6792, 42.6792, 42.6792, 42.6792, 42.6792
6.68348, 48, 51.8382, 42.6734, 7.07107, -3.83817, 0, 42.6734, 50.8292, 43.6824, 42.6734, 42.6734, 42.6734, 42.6734, 42.6734, 42.6734, 42.6734, 42.6734, 42.6734, 42.6734, 42.6734, 42.6734, 42.6734, 42.6734
6.69135, 34, 49.1072, 42.6684, 6, -15.1072, 0, 42.6684, 48.3267, 43.4488, 42.6684, 42.6684, 42.6684, 42.6684, 42.6684, 42.6684, 42.6684, 42.6684, 42.6684, 42.6684, 42.6684, 42.6684, 42.6684, 42.6684
6.69922, 36, 47.1724, 42.664, 6.16441, -11.1724, 0, 42.6641, 46.5748, 43.2617, 42.664, 42.664, 42.664, 42.664, 42.664, 42.664, 42.664, 42.664, 42.664, 42.664, 42.664, 42.664, 42.664, 42.664
6.70709, 34, 45.817, 42.6601, 6, -11.817, 0, 42.6602, 45.3639, 43.1132, 42.6601, 42.6601, 42.6601, 42.6601, 42.6601, 42.6601, 42.6601, 42.6601, 42.6601, 42.6601, 42.6601, 42.6601, 42.6601, 42.6601
6.71496, 34, 44.8808, 42.6565, 6, -10.8808, 0, 42.6565, 44.5408, 42.9965, 42.6565, 42.6565, 42.6565, 42.6565, 42.6565, 42.6565, 42.6565, 42.6565, 42.6565, 42.6565, 42.6565, 42.6565, 42.6565, 42.6565
6.72283, 34, 44.247, 42.6529, 6, -10.247, 0, 42.653, 43.9943, 42.9056, 42.6529, 42.6529, 42.6529, 42.6529, 42.6529, 42.6529, 42.6529, 42.6529, 42.6529, 42.6529, 42.6529, 42.6529, 42.6529, 42.6529
6.73069, 22, 43.8328, 42.6493, 4.89898, -21.8328, 0, 42.6494, 43.6469, 42.8353, 42.6493, 42.6493, 42.6493, 42.6493, 42.6493, 42.6493, 42.6493, 42.6493, 42.6493, 42.6493, 42.6493, 42.6493, 42.6493, 42.6493
6.73856, 50, 43.5819, 42.6456, 7.2111, 6.41808, 0, 42.6456, 43.4465, 42.781, 42.6456, 42.6456, 42.6456, 42.6456, 42.6456, 42.6456, 42.6456, 42.6456, 42.6456, 42.6456, 42.6456, 42.6456, 42.6456, 42.6456
6.74643, 50, 43.4587, 42.6415, 7.2111, 6.54134, 0, 42.6416, 43.361, 42.7392, 42.6415, 42.6415, 42.6415, 42.6415, 42.6415, 42.6415, 42.6415, 42.6415, 42.6415, 42.6415, 42.6415, 42.6415, 42.6415, 42.6415
6.7543, 36, 43.4445, 42.6371, 6.16441, -7.44449, 0, 42.6372, 43.3747, 42.7069, 42.6371, 42.6371, 42.6371, 42.6371, 42.6371, 42.6371, 42.6371, 42.6371, 42.6371, 42.6371, 42.6371, 42.6371, 42.6371, 42.6371
6.76217, 34, 43.5354, 42.6323, 6, -9.53541, 0, 42.6324, 43.486, 42.6817, 42.6323, 42.6323, 42.6323, 42.6323, 42.6323, 42.6323, 42.6323, 42.6323, 42.6323, 42.6323, 42.6323, 42.6323, 42.6323, 42.6323
6.77004, 46, 43.741, 42.627, 6.9282, 2.25901, 0, 42.627, 43.7064, 42.6615, 42.627, 42.627, 42.627, 42.627, 42.627, 42.627, 42.627, 42.627, 42.627, 42.627, 42.627, 42.627, 42.627, 42.627
6.77791, 38, 44.0845, 42.6211, 6.32456, -6.08446, 0, 42.6211, 44.0605, 42.645, 42.6211, 42.6211, 42.6211, 42.6211, 42.6211, 42.6211, 42.6211, 42.6211, 42.6211, 42.6211, 42.6211, 42.6211, 42.6211, 42.6211
6.78578, 64, 44.6038, 42.6146, 8.12404, 19.3962, 0, 42.6146, 44.5873, 42.631, 42.6146, 42.6146, 42.6146, 42.6146, 42.6146, 42.6146, 42.6146, 42.6146, 42.6146, 42.6146, 42.6146, 42.6146, 42.6146, 42.6146
6.79364, 62, 45.3534, 42.6075, 8, 16.6466, 0, 42.6075, 45.3422, 42.6187, 42.6075, 42.6075, 42.6075, 42.6075, 42.6075, 42.6075, 42.6075, 42.6075, 42.6075, 42.6075, 42.6075, 42.6075, 42.6075, 42.6075
6.80151, 50, 46.4071, 42.5996, 7.2111, 3.59294, 0, 42.5997, 46.3995, 42.6072, 42.5996, 42.5996, 42.5996, 42.5996, 42.5996, 42.5996, 42.5996, 42.5996, 42.5996, 42.5996, 42.5996, 42.5996, 42.5996, 42.5996
6.80938, 64, 47.861, 42.5911, 8.12404, 16.139, 0, 42.5911, 47.856, 42.5961, 42.5911, 42.5911, 42.5911, 42.5911, 42.5911, 42.5911, 42.5911, 42.5911, 42.5911, 42.5911, 42.5911, 42.5911, 42.5911, 42.5911
6.81725, 46, 49.8376, 42.5817, 6.9282, -3.83758, 0, 42.5817, 49.8342, 42.585, 42.5817, 42.5817, 42.5817, 42.5817, 42.5817, 42.5817, 42.5817, 42.5817, 42.5817, 42.5817, 42.5817, 42.5817, 42.5817, 42.5817
6.82512, 76, 52.4886, 42.5714, 8.83176, 23.5114, 0, 42.5714, 52.4864, 42.5735, 42.5714, 42.5714, 42.5714, 42.5714, 42.5714, 42.5714, 42.5714, 42.5714, 42.5714, 42.5714, 42.5714, 42.5714, 42.5714, 42.5714
6.83299, 56, 56.0001, 42.56, 7.61577, -6.86646e-05, 0, 42.5601, 55.9986, 42.5614, 42.56, 42.56, 42.56, 42.56, 42.56, 42.56, 42.56, 42.56, 42.56, 42.56, 42.56, 42.56, 42.56, 42.56
6.84086, 80, 60.5929, 42.5475, 9.05539, 19.4071, 0, 42.5475, 60.592, 42.5484, 42.5475, 42.5475, 42.5475, 42.5475, 42.5475, 42.5475, 42.5475, 42.5475, 42.5475, 42.5475, 42.5475, 42.5475, 42.5475, 42.5475
6.84872, 76, 66.5286, 42.5335, 8.83176, 9.47142, 0, 42.5335, 66.528, 42.534, 42.5335, 42.5335, 42.5335, 42.5335, 42.5335, 42.5335, 42.5335, 42.5335, 42.5335, 42.5335, 42.5335, 42.5335, 42.5335, 42.5335
6.85659, 100, 74.1041, 42.5177, 10.0995, 25.8959, 0, 42.5177, 74.1037, 42.5181, 42.5177, 42.5177, 42.5177, 42.5177, 42.5177, 42.5177, 42.5177, 42.5177, 42.5177, 42.5177, 42.5177, 42.5177, 42.5177, 42.5177
6.86446, 104, 83.6565, 42.4998, 10.2956, 20.3435, 0, 42.4998, 83.6562, 42.5, 42.4998, 42.4998, 42.4998, 42.4998, 42.4998, 42.4998, 42.4998, 42.4998, 42.4998, 42.4998, 42.4998, 42.4998, 42.4998, 42.4998
6.87233, 142, 95.5528, 42.4792, 12, 46.4472, 0, 42.4792, 95.5527, 42.4793, 42.4792, 42.4792, 42.4792, 42.4792, 42.4792, 42.4792, 42.4792, 42.4792, 42.4792, 42.4792, 42.4792, 42.4792, 42.4792, 42.4792
6.8802, 154, 110.185, 42.4551, 12.49, 43.8147, 0, 42.4551, 110.185, 42.4552, 42.4551, 42.4551, 42.4551, 42.4551, 42.4551, 42.4551, 42.4551, 42.4551, 42.4551, 42.4551, 42.4551, 42.4551, 42.4551, 42.4551
6.88807, 158, 127.957, 42.4267, 12.6491, 30.0426, 0, 42.4267, 127.957, 42.4267, 42.4267, 42.4267, 42.4267, 42.4267, 42.4267, 42.4267, 42.4267, 42.4267, 42.4267, 42.4267, 42.4267, 42.4267, 42.4267, 42.4267
6.89594, 176, 149.274, 42.3928, 13.3417, 26.7256, 0, 42.3928, 149.274, 42.3928, 42.3928, 42.3928, 42.3928, 42.3928, 42.3928, 42.3928, 42.3928, 42.3928, 42.3928, 42.3928, 42.3928, 42.3928, 42.3928, 42.3928
6.9038, 198, 174.51, 42.352, 14.1421, 23.4896, 0, 42.352, 174.51, 42.352, 42.352, 42.352, 42.352, 42.352, 42.352, 42.352, 42.352, 42.352, 42.352, 42.352, 42.352, 42.352, 42.352, 42.352
6.91167, 276, 204.005, 42.3026, 16.6733, 71.9945, 0, 42.3026, 204.005, 42.3026, 42.3026, 42.3026, 42.3026, 42.3026, 42.3026, 42.3026, 42.3026, 42.3026, 42.3026, 42.3026, 42.3026, 42.3026, 42.3026, 42.3026
6.91954, 266, 238.015, 42.2424, 16.3707, 27.985, 0, 42.2424, 238.015, 42.2424, 42.2424, 42.2424, 42.2424, 42.2424, 42.2424, 42.2424, 42.2424, 42.2424, 42.2424, 42.2424, 42.2424, 42.2424, 42.2424, 42.2424
6.92741, 348, 276.708, 42.1691, 18.7083, 71.2917, 0, 42.1691, 276.708, 42.1691, 42.1691, 42.1691, 42.1691, 42.1691, 42.1691, 42.1691, 42.1691, 42.1691, 42.1691, 42.1691, 42.1691, 42.1691, 42.1691, 42.1691
6.93528, 348, 320.12, 42.0796, 18.7083, 27.8796, 0, 42.0796, 320.12, 42.0796, 42.0796, 42.0796, 42.0796, 42.0796, 42.0796, 42.0796, 42.0796, 42.0796, 42.0796, 42.0796, 42.0796, 42.0796, 42.0796, 42.0796
6.94315, 472, 368.135, 41.9706, 21.7715, 103.865, 0, 41.9707, 368.135, 41.9706, 41.9706, 41.9706, 41.9706, 41.9706, 41.9706, 41.9706, 41.9706, 41.9706, 41.9706, 41.9706, 41.9706, 41.9706, 41.9706, 41.9706
6.95101, 414, 420.458, 41.8385, 20.3961, -6.45828, 0, 41.8385, 420.458, 41.8385, 41.8385, 41.8385, 41.8385, 41.8385, 41.8385, 41.8385, 41.8385, 41.8385, 41.8385, 41.8385, 41.8385, 41.8385, 41.8385, 41.8385
6.95888, 474, 476.617, 41.679, 21.8174, -2.61658, 0, 41.679, 476.617, 41.679, 41.679, 41.679, 41.679, 41.679, 41.679, 41.679, 41.679, 41.679, 41.679, 41.679, 41.679, 41.679, 41.679, 41.679
6.96675, 588, 535.913, 41.4876, 24.2899, 52.087, 0, 41.4876, 535.913, 41.4876, 41.4876, 41.4876, 41.4876, 41.4876, 41.4876, 41.4876, 41.4876, 41.4876, 41.4876, 41.4876, 41.4876, 41.4876, 41.4876, 41.4876
6.97462, 634, 597.48, 41.2595, 25.219, 36.5203, 0, 41.2595, 597.48, 41.2595, 41.2595, 41.2595, 41.2595, 41.2595, 41.2595, 41.2595, 41.2595, 41.2595, 41.2595, 41.2595, 41.2595, 41.2595, 41.2595, 41.2595
6.98249, 694, 660.232, 40.9897, 26.3818, 33.7678, 0, 40.9897, 660.232, 40.9897, 40.9897, 40.9897, 40.9897, 40.9897, 40.9897, 40.9897, 40.9897, 40.9897, 40.9897, 40.9897, 40.9897, 40.9897, 40.9897, 40.9897
6.99036, 762, 722.95, 40.6731, 27.6406, 39.0497, 0, 40.6731, 722.95, 40.6731, 40.6731, 40.6731, 40.6731, 40.6731, 40.6731, 40.6731, 40.6731, 40.6731, 40.6731, 40.6731, 40.6731, 40.6731, 40.6731, 40.6731
6.99823, 736, 784.436, 40.4718, 27.1662, -48.4364, 0, 40.4719, 784.436, 40.4718, 40.4718, 40.4718, 40.4718, 40.4718, 40.4718, 40.4718, 40.4718, 40.4718, 40.4718, 40.4718, 40.4718, 40.4718, 40.4718, 40.4718
7.0061, 844, 842.677, 39.8081, 29.0861, 1.32343, 0, 39.8082, 842.677, 39.8081, 39.8081, 39.8081, 39.8081, 39.8081, 39.8081, 39.8081, 39.8081, 39.8081, 39.8081, 39.8081, 39.8081, 39.8081, 39.8081, 39.8081
7.01396, 810, 896.379, 38.8586, 28.4956, -86.3795, 0, 38.8587, 896.379, 38.8586, 38.8586, 38.8586, 38.8586, 38.8586, 38.8586, 38.8586, 38.8586, 38.8586, 38.8586, 38.8586, 38.8586, 38.8586, 38.8586, 38.8586
7.02183, 910, 944.361, 37.8629, 30.1993, -34.361, 0, 37.8629, 944.361, 37.8629, 37.8629, 37.8629, 37.8629, 37.8629, 37.8629, 37.8629, 37.8629, 37.8629, 37.8629, 37.8629, 37.8629, 37.8629, 37.8629, 37.8629
7.0297, 940, 985.274, 36.824, 30.692, -45.2739, 0, 36.824, 985.274, 36.824, 36.824, 36.824, 36.824, 36.824, 36.824, 36.824, 36.824, 36.824, 36.824, 36.824, 36.824, 36.824, 36.824, 36.824
7.03757, 922, 1017.95, 35.7458, 30.3974, -95.9472, 0, 35.7458, 1017.95, 35.7458, 35.7458, 35.7458, 35.7458, 35.7458, 35.7458, 35.7458, 35.7458, 35.7458, 35.7458, 35.7458, 35.7458, 35.7458, 35.7458, 35.7458
7.04544, 1014, 1041.41, 34.6335, 31.8748, -27.4104, 0, 34.6335, 1041.41, 34.6335, 34.6335, 34.6335, 34.6335, 34.6335, 34.6335, 34.6335, 34.6335, 34.6335, 34.6335, 34.6335, 34.6335, 34.6335, 34.6335, 34.6335
