   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_30.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Fe_K, Mn_K, Cr_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
11.0703, 2, 2.60649, 2.60645, 2, -0.606485, 0, 2.60648, 2.60645, 2.60645, 2.60645, 2.60645, 2.60645, 2.60645, 2.60645, 2.60645, 2.60645, 2.60645, 2.60645, 2.60645, 2.60645, 2.60645, 2.60645, 2.60645
11.0781, 0, 2.59689, 2.59686, 1.41421, -2.59689, 0, 2.59689, 2.59686, 2.59686, 2.59686, 2.59686, 2.59686, 2.59686, 2.59686, 2.59686, 2.59686, 2.59686, 2.59686, 2.59686, 2.59686, 2.59686, 2.59686, 2.59686
11.086, 4, 2.58674, 2.58671, 2.44949, 1.41326, 0, 2.58674, 2.58671, 2.58671, 2.58671, 2.58671, 2.58671, 2.58671, 2.58671, 2.58671, 2.58671, 2.58671, 2.58671, 2.58671, 2.58671, 2.58671, 2.58671, 2.58671
11.0939, 4, 2.57661, 2.57657, 2.44949, 1.42339, 0, 2.57661, 2.57657, 2.57657, 2.57657, 2.57657, 2.57657, 2.57657, 2.57657, 2.57657, 2.57657, 2.57657, 2.57657, 2.57658, 2.57657, 2.57657, 2.57657, 2.57657
11.1018, 2, 2.56685, 2.56681, 2, -0.566846, 0, 2.56684, 2.56681, 2.56681, 2.56681, 2.56681, 2.56681, 2.56681, 2.56681, 2.56681, 2.56681, 2.56681, 2.56681, 2.56681, 2.56681, 2.56681, 2.56681, 2.56681
11.1097, 4, 2.5565, 2.55647, 2.44949, 1.4435, 0, 2.5565, 2.55647, 2.55647, 2.55647, 2.55647, 2.55647, 2.55647, 2.55647, 2.55647, 2.55647, 2.55647, 2.55647, 2.55647, 2.55647, 2.55647, 2.55647, 2.55647
11.1176, 4, 2.54558, 2.54555, 2.44949, 1.45442, 0, 2.54558, 2.54555, 2.54555, 2.54555, 2.54555, 2.54555, 2.54555, 2.54555, 2.54555, 2.54555, 2.54555, 2.54555, 2.54555, 2.54555, 2.54555, 2.54555, 2.54555
11.1255, 2, 2.53389, 2.53386, 2, -0.533891, 0, 2.53389, 2.53386, 2.53386, 2.53386, 2.53386, 2.53386, 2.53386, 2.53386, 2.53386, 2.53386, 2.53386, 2.53386, 2.53386, 2.53386, 2.53386, 2.53386, 2.53386
11.1334, 6, 2.52158, 2.52155, 2.82843, 3.47842, 0, 2.52158, 2.52155, 2.52155, 2.52155, 2.52155, 2.52155, 2.52155, 2.52155, 2.52155, 2.52155, 2.52155, 2.52155, 2.52155, 2.52155, 2.52155, 2.52155, 2.52155
11.1413, 6, 2.50898, 2.50895, 2.82843, 3.49102, 0, 2.50898, 2.50895, 2.50895, 2.50895, 2.50895, 2.50895, 2.50895, 2.50895, 2.50895, 2.50895, 2.50895, 2.50895, 2.50895, 2.50895, 2.50895, 2.50895, 2.50895
11.1492, 4, 2.49641, 2.49638, 2.44949, 1.50359, 0, 2.49641, 2.49638, 2.49638, 2.49638, 2.49638, 2.49638, 2.49638, 2.49638, 2.49638, 2.49638, 2.49638, 2.49638, 2.49638, 2.49638, 2.49638, 2.49638, 2.49638
11.1571, 4, 2.4855, 2.48546, 2.44949, 1.5145, 0, 2.4855, 2.48546, 2.48546, 2.48546, 2.48546, 2.48546, 2.48546, 2.48546, 2.48546, 2.48546, 2.48546, 2.48546, 2.48547, 2.48546, 2.48546, 2.48546, 2.48546
11.165, 8, 2.47326, 2.47323, 3.16228, 5.52674, 0, 2.47326, 2.47323, 2.47323, 2.47323, 2.47323, 2.47323, 2.47323, 2.47323, 2.47323, 2.47323, 2.47323, 2.47323, 2.47323, 2.47323, 2.47323, 2.47323, 2.47323
11.1729, 2, 2.45978, 2.45975, 2, -0.459783, 0, 2.45978, 2.45975, 2.45975, 2.45975, 2.45975, 2.45975, 2.45975, 2.45975, 2.45975, 2.45975, 2.45975, 2.45975, 2.45975, 2.45975, 2.45975, 2.45975, 2.45975
11.1808, 6, 2.4457, 2.44567, 2.82843, 3.5543, 0, 2.4457, 2.44567, 2.44567, 2.44567, 2.44567, 2.44567, 2.44567, 2.44567, 2.44567, 2.44567, 2.44567, 2.44567, 2.44567, 2.44567, 2.44567, 2.44567, 2.44567
11.1887, 2, 2.43167, 2.43163, 2, -0.431666, 0, 2.43166, 2.43163, 2.43163, 2.43163, 2.43163, 2.43163, 2.43163, 2.43163, 2.43163, 2.43163, 2.43163, 2.43163, 2.43163, 2.43163, 2.43163, 2.43163, 2.43163
11.1966, 4, 2.42198, 2.42195, 2.44949, 1.57802, 0, 2.42198, 2.42195, 2.42195, 2.42195, 2.42195, 2.42195, 2.42195, 2.42195, 2.42195, 2.42195, 2.42195, 2.42195, 2.42195, 2.42195, 2.42195, 2.42195, 2.42195
11.2045, 4, 2.41027, 2.41024, 2.44949, 1.58973, 0, 2.41027, 2.41024, 2.41024, 2.41024, 2.41024, 2.41024, 2.41024, 2.41024, 2.41024, 2.41024, 2.41024, 2.41024, 2.41024, 2.41024, 2.41024, 2.41024, 2.41024
11.2124, 2, 2.3967, 2.39666, 2, -0.396697, 0, 2.3967, 2.39666, 2.39666, 2.39666, 2.39666, 2.39666, 2.39666, 2.39666, 2.39666, 2.39666, 2.39666, 2.39666, 2.39666, 2.39666, 2.39666, 2.39666, 2.39666
11.2203, 6, 2.38221, 2.38217, 2.82843, 3.61779, 0, 2.38221, 2.38217, 2.38217, 2.38217, 2.38217, 2.38217, 2.38217, 2.38217, 2.38217, 2.38217, 2.38217, 2.38217, 2.38218, 2.38217, 2.38217, 2.38217, 2.38217
11.2282, 2, 2.36777, 2.36773, 2, -0.367772, 0, 2.36777, 2.36773, 2.36773, 2.36773, 2.36773, 2.36773, 2.36773, 2.36773, 2.36773, 2.36773, 2.36773, 2.36773, 2.36773, 2.36773, 2.36773, 2.36773, 2.36773
11.2361, 4, 2.35917, 2.35914, 2.44949, 1.64083, 0, 2.35917, 2.35914, 2.35914, 2.35914, 2.35914, 2.35914, 2.35914, 2.35914, 2.35914, 2.35914, 2.35914, 2.35914, 2.35914, 2.35914, 2.35914, 2.35914, 2.35914
11.244, 2, 2.3479, 2.34786, 2, -0.347902, 0, 2.3479, 2.34786, 2.34786, 2.34786, 2.34786, 2.34786, 2.34786, 2.34786, 2.34786, 2.34786, 2.34786, 2.34786, 2.34786, 2.34786, 2.34786, 2.34786, 2.34786
11.2519, 2, 2.33419, 2.33415, 2, -0.334189, 0, 2.33419, 2.33415, 2.33415, 2.33415, 2.33415, 2.33415, 2.33415, 2.33415, 2.33415, 2.33415, 2.33415, 2.33415, 2.33415, 2.33415, 2.33415, 2.33415, 2.33415
11.2597, 2, 2.31929, 2.31925, 2, -0.319285, 0, 2.31928, 2.31925, 2.31925, 2.31925, 2.31925, 2.31925, 2.31925, 2.31925, 2.31925, 2.31925, 2.31925, 2.31925, 2.31925, 2.31925, 2.31925, 2.31925, 2.31925
11.2676, 6, 2.30443, 2.30439, 2.82843, 3.69557, 0, 2.30443, 2.30439, 2.30439, 2.30439, 2.30439, 2.30439, 2.30439, 2.30439, 2.30439, 2.30439, 2.30439, 2.30439, 2.30439, 2.30439, 2.30439, 2.30439, 2.30439
11.2755, 6, 2.29695, 2.29691, 2.82843, 3.70305, 0, 2.29695, 2.29691, 2.29691, 2.29691, 2.29691, 2.29691, 2.29691, 2.29691, 2.29691, 2.29691, 2.29691, 2.29691, 2.29691, 2.29691, 2.29691, 2.29691, 2.29691
11.2834, 0, 2.28617, 2.28612, 1.41421, -2.28617, 0, 2.28616, 2.28612, 2.28612, 2.28612, 2.28612, 2.28612, 2.28612, 2.28612, 2.28612, 2.28612, 2.28612, 2.28612, 2.28613, 2.28612, 2.28612, 2.28612, 2.28612
11.2913, 2, 2.27238, 2.27234, 2, -0.272385, 0, 2.27238, 2.27234, 2.27234, 2.27234, 2.27234, 2.27234, 2.27234, 2.27234, 2.27234, 2.27234, 2.27234, 2.27234, 2.27234, 2.27234, 2.27234, 2.27234, 2.27234
11.2992, 4, 2.25714, 2.2571, 2.44949, 1.74286, 0, 2.25714, 2.2571, 2.2571, 2.2571, 2.2571, 2.2571, 2.2571, 2.2571, 2.2571, 2.2571, 2.2571, 2.2571, 2.2571, 2.2571, 2.2571, 2.2571, 2.2571
11.3071, 2, 2.24195, 2.24191, 2, -0.241949, 0, 2.24195, 2.24191, 2.24191, 2.24191, 2.24191, 2.24191, 2.24191, 2.24191, 2.24191, 2.24191, 2.24191, 2.24191, 2.24191, 2.24191, 2.24191, 2.24191, 2.24191
11.315, 0, 2.23553, 2.23548, 1.41421, -2.23553, 0, 2.23553, 2.23548, 2.23548, 2.23548, 2.23548, 2.23548, 2.23548, 2.23548, 2.23548, 2.23548, 2.23548, 2.23548, 2.23548, 2.23548, 2.23548, 2.23548, 2.23548
11.3229, 4, 2.22519, 2.22515, 2.44949, 1.77481, 0, 2.22519, 2.22515, 2.22515, 2.22515, 2.22515, 2.22515, 2.22515, 2.22515, 2.22515, 2.22515, 2.22515, 2.22515, 2.22515, 2.22515, 2.22515, 2.22515, 2.22515
11.3308, 4, 2.21132, 2.21128, 2.44949, 1.78868, 0, 2.21132, 2.21128, 2.21128, 2.21128, 2.21128, 2.21128, 2.21128, 2.21128, 2.21128, 2.21128, 2.21128, 2.21128, 2.21128, 2.21128, 2.21128, 2.21128, 2.21128
11.3387, 6, 2.19573, 2.19568, 2.82843, 3.80427, 0, 2.19573, 2.19568, 2.19568, 2.19568, 2.19568, 2.19568, 2.19568, 2.19568, 2.19568, 2.19568, 2.19568, 2.19568, 2.19568, 2.19568, 2.19568, 2.19568, 2.19568
11.3466, 8, 2.18019, 2.18014, 3.16228, 5.81981, 0, 2.18018, 2.18014, 2.18014, 2.18014, 2.18014, 2.18014, 2.18014, 2.18014, 2.18014, 2.18014, 2.18014, 2.18014, 2.18014, 2.18014, 2.18014, 2.18014, 2.18014
11.3545, 8, 2.17475, 2.1747, 3.16228, 5.82525, 0, 2.17475, 2.1747, 2.1747, 2.1747, 2.1747, 2.1747, 2.1747, 2.1747, 2.1747, 2.1747, 2.1747, 2.1747, 2.1747, 2.1747, 2.1747, 2.1747, 2.1747
11.3624, 0, 2.16486, 2.1648, 1.41421, -2.16486, 0, 2.16486, 2.1648, 2.1648, 2.1648, 2.1648, 2.1648, 2.1648, 2.1648, 2.1648, 2.1648, 2.1648, 2.1648, 2.1648, 2.1648, 2.1648, 2.1648, 2.1648
11.3703, 4, 2.15096, 2.1509, 2.44949, 1.84904, 0, 2.15096, 2.1509, 2.1509, 2.1509, 2.1509, 2.1509, 2.1509, 2.1509, 2.1509, 2.1509, 2.1509, 2.1509, 2.1509, 2.1509, 2.1509, 2.1509, 2.1509
11.3782, 4, 2.1351, 2.13503, 2.44949, 1.8649, 0, 2.13509, 2.13503, 2.13503, 2.13503, 2.13503, 2.13503, 2.13503, 2.13503, 2.13503, 2.13503, 2.13503, 2.13503, 2.13503, 2.13503, 2.13503, 2.13503, 2.13503
11.3861, 2, 2.11929, 2.11923, 2, -0.119293, 0, 2.11929, 2.11923, 2.11923, 2.11923, 2.11923, 2.11923, 2.11923, 2.11923, 2.11923, 2.11923, 2.11923, 2.11923, 2.11923, 2.11923, 2.11923, 2.11923, 2.11923
11.394, 4, 2.11532, 2.11525, 2.44949, 1.88468, 0, 2.11532, 2.11525, 2.11525, 2.11525, 2.11525, 2.11525, 2.11525, 2.11525, 2.11525, 2.11525, 2.11525, 2.11525, 2.11525, 2.11525, 2.11525, 2.11525, 2.11525
11.4019, 4, 2.10605, 2.10598, 2.44949, 1.89395, 0, 2.10605, 2.10598, 2.10598, 2.10598, 2.10598, 2.10598, 2.10598, 2.10598, 2.10598, 2.10598, 2.10598, 2.10598, 2.10598, 2.10598, 2.10598, 2.10598, 2.10598
11.4098, 2, 2.092, 2.09192, 2, -0.0920026, 0, 2.092, 2.09192, 2.09192, 2.09192, 2.09192, 2.09192, 2.09192, 2.09192, 2.09192, 2.09192, 2.09192, 2.09192, 2.09192, 2.09192, 2.09192, 2.09192, 2.09192
11.4177, 4, 2.07561, 2.07552, 2.44949, 1.92439, 0, 2.0756, 2.07552, 2.07552, 2.07552, 2.07552, 2.07552, 2.07552, 2.07552, 2.07552, 2.07552, 2.07552, 2.07552, 2.07552, 2.07552, 2.07552, 2.07552, 2.07552
11.4256, 2, 2.05928, 2.05918, 2, -0.0592763, 0, 2.05927, 2.05918, 2.05918, 2.05918, 2.05918, 2.05918, 2.05918, 2.05918, 2.05918, 2.05918, 2.05918, 2.05918, 2.05918, 2.05918, 2.05918, 2.05918, 2.05918
11.4335, 0, 2.05969, 2.05959, 1.41421, -2.05969, 0, 2.05969, 2.05959, 2.05959, 2.05959, 2.05959, 2.05959, 2.05959, 2.05959, 2.05959, 2.05959, 2.05959, 2.05959, 2.05959, 2.05959, 2.05959, 2.05959, 2.05959
11.4413, 2, 2.05223, 2.05212, 2, -0.0522275, 0, 2.05222, 2.05212, 2.05212, 2.05212, 2.05212, 2.05212, 2.05212, 2.05212, 2.05212, 2.05212, 2.05212, 2.05212, 2.05212, 2.05212, 2.05212, 2.05212, 2.05212
11.4492, 0, 2.03729, 2.03716, 1.41421, -2.03729, 0, 2.03728, 2.03716, 2.03716, 2.03716, 2.03716, 2.03716, 2.03716, 2.03716, 2.03716, 2.03716, 2.03716, 2.03716, 2.03716, 2.03716, 2.03716, 2.03717, 2.03716
11.4571, 2, 2.01868, 2.01854, 2, -0.018676, 0, 2.01867, 2.01854, 2.01854, 2.01854, 2.01854, 2.01854, 2.01854, 2.01854, 2.01854, 2.01854, 2.01854, 2.01854, 2.01854, 2.01854, 2.01854, 2.01854, 2.01854
11.465, 2, 2.00015, 2, 2, -0.000153303, 0, 2.00015, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2
11.4729, 4, 2.02343, 2.02326, 2.44949, 1.97657, 0, 2.02343, 2.02326, 2.02326, 2.02326, 2.02326, 2.02326, 2.02326, 2.02326, 2.02326, 2.02326, 2.02326, 2.02326, 2.02326, 2.02326, 2.02326, 2.02327, 2.02326
11.4808, 4, 2.03807, 2.03787, 2.44949, 1.96193, 0, 2.03806, 2.03787, 2.03787, 2.03787, 2.03787, 2.03787, 2.03787, 2.03787, 2.03787, 2.03787, 2.03787, 2.03787, 2.03788, 2.03787, 2.03787, 2.03788, 2.03787
11.4887, 2, 2.04437, 2.04413, 2, -0.0443676, 0, 2.04435, 2.04413, 2.04413, 2.04413, 2.04413, 2.04413, 2.04413, 2.04413, 2.04413, 2.04413, 2.04413, 2.04413, 2.04414, 2.04413, 2.04413, 2.04415, 2.04413
11.4966, 4, 2.04648, 2.0462, 2.44949, 1.95352, 0, 2.04646, 2.0462, 2.0462, 2.0462, 2.0462, 2.0462, 2.0462, 2.0462, 2.0462, 2.0462, 2.0462, 2.0462, 2.0462, 2.0462, 2.0462, 2.04622, 2.0462
11.5045, 0, 2.0486, 2.04827, 1.41421, -2.0486, 0, 2.04858, 2.04827, 2.04827, 2.04827, 2.04827, 2.04827, 2.04827, 2.04827, 2.04827, 2.04827, 2.04827, 2.04827, 2.04827, 2.04827, 2.04827, 2.04829, 2.04827
11.5124, 6, 2.06679, 2.06639, 2.82843, 3.93321, 0, 2.06676, 2.06639, 2.06639, 2.06639, 2.06639, 2.06639, 2.06639, 2.06639, 2.06639, 2.06639, 2.06639, 2.06639, 2.06639, 2.06639, 2.06639, 2.06641, 2.06639
11.5203, 4, 2.07953, 2.07903, 2.44949, 1.92047, 0, 2.07949, 2.07903, 2.07903, 2.07903, 2.07903, 2.07903, 2.07903, 2.07903, 2.07903, 2.07903, 2.07903, 2.07903, 2.07903, 2.07903, 2.07903, 2.07907, 2.07903
11.5282, 8, 2.08734, 2.08671, 3.16228, 5.91266, 0, 2.0873, 2.08671, 2.08671, 2.08671, 2.08671, 2.08671, 2.08671, 2.08671, 2.08671, 2.08671, 2.08671, 2.08671, 2.08672, 2.08671, 2.08671, 2.08676, 2.08671
11.5361, 4, 2.09271, 2.09191, 2.44949, 1.90729, 0, 2.09265, 2.09191, 2.09191, 2.09191, 2.09191, 2.09191, 2.09191, 2.09191, 2.09191, 2.09191, 2.09191, 2.09191, 2.09191, 2.09191, 2.09191, 2.09197, 2.09191
11.544, 10, 2.09814, 2.09711, 3.4641, 7.90186, 0, 2.09806, 2.09711, 2.09711, 2.09711, 2.09711, 2.09711, 2.09711, 2.09711, 2.09711, 2.09711, 2.09711, 2.09711, 2.09711, 2.09711, 2.09711, 2.09719, 2.09711
11.5519, 4, 2.11535, 2.11403, 2.44949, 1.88465, 0, 2.11525, 2.11403, 2.11403, 2.11403, 2.11403, 2.11403, 2.11403, 2.11403, 2.11403, 2.11403, 2.11403, 2.11403, 2.11403, 2.11403, 2.11403, 2.11413, 2.11403
11.5598, 8, 2.12785, 2.12613, 3.16228, 5.87215, 0, 2.12772, 2.12613, 2.12613, 2.12613, 2.12613, 2.12613, 2.12613, 2.12613, 2.12613, 2.12613, 2.12613, 2.12613, 2.12614, 2.12613, 2.12613, 2.12625, 2.12613
11.5677, 4, 2.13611, 2.13389, 2.44949, 1.86389, 0, 2.13596, 2.13389, 2.13389, 2.13389, 2.13389, 2.13389, 2.13389, 2.13389, 2.13389, 2.13389, 2.13389, 2.13389, 2.13389, 2.13389, 2.13389, 2.13404, 2.13389
11.5756, 6, 2.14236, 2.13947, 2.82843, 3.85764, 0, 2.14217, 2.13947, 2.13947, 2.13947, 2.13947, 2.13947, 2.13947, 2.13947, 2.13947, 2.13947, 2.13947, 2.13947, 2.13947, 2.13947, 2.13947, 2.13966, 2.13947
11.5835, 2, 2.14881, 2.14506, 2, -0.148805, 0, 2.14858, 2.14506, 2.14506, 2.14506, 2.14506, 2.14506, 2.14506, 2.14506, 2.14506, 2.14506, 2.14506, 2.14506, 2.14506, 2.14506, 2.14506, 2.14528, 2.14506
11.5914, 12, 2.16611, 2.16125, 3.74166, 9.83389, 0, 2.16583, 2.16125, 2.16125, 2.16125, 2.16125, 2.16125, 2.16125, 2.16125, 2.16125, 2.16125, 2.16125, 2.16125, 2.16125, 2.16125, 2.16125, 2.16152, 2.16125
11.5993, 2, 2.17947, 2.17319, 2, -0.17947, 0, 2.17914, 2.17319, 2.17319, 2.17319, 2.17319, 2.17319, 2.17319, 2.17319, 2.17319, 2.17319, 2.17319, 2.17319, 2.17319, 2.17319, 2.17319, 2.17352, 2.17319
11.6072, 0, 2.18935, 2.18126, 1.41421, -2.18935, 0, 2.18895, 2.18126, 2.18126, 2.18126, 2.18126, 2.18126, 2.18126, 2.18126, 2.18126, 2.18126, 2.18126, 2.18126, 2.18127, 2.18126, 2.18126, 2.18166, 2.18126
11.6151, 2, 2.19776, 2.1874, 2, -0.197765, 0, 2.19729, 2.1874, 2.1874, 2.1874, 2.1874, 2.1874, 2.1874, 2.1874, 2.1874, 2.1874, 2.1874, 2.1874, 2.1874, 2.1874, 2.1874, 2.18787, 2.1874
11.6229, 4, 2.20677, 2.19354, 2.44949, 1.79323, 0, 2.20621, 2.19354, 2.19354, 2.19354, 2.19354, 2.19354, 2.19354, 2.19354, 2.19354, 2.19354, 2.19354, 2.19354, 2.19354, 2.19354, 2.19354, 2.19409, 2.19354
11.6308, 14, 2.2253, 2.20852, 4, 11.7747, 0, 2.22465, 2.20852, 2.20852, 2.20852, 2.20852, 2.20852, 2.20852, 2.20852, 2.20852, 2.20852, 2.20852, 2.20852, 2.20852, 2.20852, 2.20852, 2.20916, 2.20852
11.6387, 6, 2.24101, 2.21983, 2.82843, 3.75899, 0, 2.24026, 2.21983, 2.21983, 2.21983, 2.21983, 2.21983, 2.21983, 2.21983, 2.21983, 2.21983, 2.21983, 2.21983, 2.21983, 2.21983, 2.21983, 2.22057, 2.21983
11.6466, 4, 2.25437, 2.22778, 2.44949, 1.74563, 0, 2.2535, 2.22778, 2.22778, 2.22778, 2.22778, 2.22778, 2.22778, 2.22778, 2.22778, 2.22778, 2.22778, 2.22778, 2.22778, 2.22778, 2.22778, 2.22864, 2.22778
11.6545, 4, 2.26722, 2.23406, 2.44949, 1.73278, 0, 2.26623, 2.23406, 2.23406, 2.23406, 2.23406, 2.23406, 2.23406, 2.23406, 2.23406, 2.23406, 2.23406, 2.23406, 2.23406, 2.23406, 2.23406, 2.23504, 2.23406
11.6624, 6, 2.28145, 2.24035, 2.82843, 3.71855, 0, 2.28033, 2.24035, 2.24035, 2.24035, 2.24035, 2.24035, 2.24035, 2.24035, 2.24035, 2.24035, 2.24035, 2.24035, 2.24035, 2.24035, 2.24035, 2.24146, 2.24035
11.6703, 6, 2.30526, 2.25464, 2.82843, 3.69474, 0, 2.30401, 2.25464, 2.25464, 2.25464, 2.25464, 2.25464, 2.25464, 2.25464, 2.25464, 2.25464, 2.25464, 2.25464, 2.25464, 2.25464, 2.25464, 2.2559, 2.25464
11.6782, 6, 2.32774, 2.2658, 2.82843, 3.67226, 0, 2.32634, 2.2658, 2.2658, 2.2658, 2.2658, 2.2658, 2.2658, 2.2658, 2.2658, 2.2658, 2.2658, 2.2658, 2.2658, 2.2658, 2.2658, 2.2672, 2.2658
11.6861, 4, 2.34936, 2.27405, 2.44949, 1.65064, 0, 2.3478, 2.27405, 2.27405, 2.27405, 2.27405, 2.27405, 2.27405, 2.27405, 2.27405, 2.27405, 2.27405, 2.27405, 2.27405, 2.27405, 2.27405, 2.2756, 2.27405
11.694, 2, 2.3718, 2.28084, 2, -0.3718, 0, 2.37008, 2.28084, 2.28084, 2.28084, 2.28084, 2.28084, 2.28084, 2.28084, 2.28084, 2.28084, 2.28084, 2.28084, 2.28084, 2.28084, 2.28084, 2.28256, 2.28084
11.7019, 2, 2.39677, 2.28764, 2, -0.396768, 0, 2.39489, 2.28764, 2.28764, 2.28764, 2.28764, 2.28764, 2.28764, 2.28764, 2.28764, 2.28764, 2.28764, 2.28764, 2.28765, 2.28764, 2.28764, 2.28952, 2.28764
11.7098, 2, 2.43054, 2.3005, 2, -0.430543, 0, 2.42851, 2.3005, 2.3005, 2.3005, 2.3005, 2.3005, 2.3005, 2.3005, 2.3005, 2.3005, 2.3005, 2.3005, 2.3005, 2.3005, 2.3005, 2.30253, 2.3005
11.7177, 4, 2.46475, 2.31082, 2.44949, 1.53525, 0, 2.46256, 2.31082, 2.31082, 2.31082, 2.31082, 2.31082, 2.31082, 2.31082, 2.31082, 2.31082, 2.31082, 2.31082, 2.31083, 2.31082, 2.31082, 2.31301, 2.31082
11.7256, 4, 2.49978, 2.31882, 2.44949, 1.50022, 0, 2.49745, 2.31882, 2.31882, 2.31882, 2.31882, 2.31882, 2.31882, 2.31882, 2.31882, 2.31882, 2.31882, 2.31882, 2.31882, 2.31882, 2.31882, 2.32115, 2.31882
11.7335, 10, 2.53696, 2.32564, 3.4641, 7.46304, 0, 2.53448, 2.32564, 2.32564, 2.32564, 2.32564, 2.32564, 2.32564, 2.32564, 2.32564, 2.32564, 2.32564, 2.32564, 2.32564, 2.32564, 2.32564, 2.32812, 2.32564
11.7414, 8, 2.57755, 2.33248, 3.16228, 5.42245, 0, 2.57494, 2.33248, 2.33248, 2.33248, 2.33248, 2.33248, 2.33248, 2.33248, 2.33248, 2.33248, 2.33248, 2.33248, 2.33248, 2.33248, 2.33248, 2.33508, 2.33248
11.7493, 8, 2.62536, 2.34307, 3.16228, 5.37464, 0, 2.62264, 2.34307, 2.34307, 2.34307, 2.34307, 2.34307, 2.34307, 2.34307, 2.34307, 2.34307, 2.34307, 2.34307, 2.34307, 2.34307, 2.34307, 2.34579, 2.34307
11.7572, 6, 2.67447, 2.35153, 2.82843, 3.32553, 0, 2.67165, 2.35153, 2.35153, 2.35153, 2.35153, 2.35153, 2.35153, 2.35153, 2.35153, 2.35153, 2.35153, 2.35153, 2.35153, 2.35153, 2.35153, 2.35435, 2.35153
11.7651, 4, 2.725, 2.35806, 2.44949, 1.275, 0, 2.72208, 2.35806, 2.35806, 2.35806, 2.35806, 2.35806, 2.35806, 2.35806, 2.35806, 2.35806, 2.35806, 2.35806, 2.35807, 2.35806, 2.35806, 2.36097, 2.35806
11.773, 8, 2.77769, 2.36364, 3.16228, 5.22231, 0, 2.77472, 2.36364, 2.36364, 2.36364, 2.36364, 2.36364, 2.36364, 2.36364, 2.36364, 2.36364, 2.36364, 2.36364, 2.36364, 2.36364, 2.36364, 2.36661, 2.36364
11.7809, 6, 2.83324, 2.36922, 2.82843, 3.16676, 0, 2.83022, 2.36922, 2.36922, 2.36922, 2.36922, 2.36922, 2.36922, 2.36922, 2.36922, 2.36922, 2.36922, 2.36922, 2.36922, 2.36922, 2.36922, 2.37224, 2.36922
11.7888, 0, 2.89578, 2.37933, 1.41421, -2.89578, 0, 2.89275, 2.37933, 2.37933, 2.37933, 2.37933, 2.37933, 2.37933, 2.37933, 2.37933, 2.37933, 2.37933, 2.37933, 2.37933, 2.37933, 2.37933, 2.38237, 2.37933
11.7967, 6, 2.95854, 2.38766, 2.82843, 3.04146, 0, 2.9555, 2.38766, 2.38766, 2.38766, 2.38766, 2.38766, 2.38766, 2.38766, 2.38766, 2.38766, 2.38766, 2.38766, 2.38766, 2.38766, 2.38766, 2.39069, 2.38766
11.8045, 6, 3.0211, 2.39439, 2.82843, 2.9789, 0, 3.01809, 2.39439, 2.39439, 2.39439, 2.39439, 2.39439, 2.39439, 2.39439, 2.39439, 2.39439, 2.39439, 2.39439, 2.39439, 2.39439, 2.39439, 2.3974, 2.39439
11.8124, 2, 3.08361, 2.40032, 2, -1.08361, 0, 3.08064, 2.40032, 2.40032, 2.40032, 2.40032, 2.40032, 2.40032, 2.40032, 2.40032, 2.40032, 2.40032, 2.40032, 2.40032, 2.40032, 2.40032, 2.40329, 2.40032
11.8203, 2, 3.14613, 2.40626, 2, -1.14613, 0, 3.14322, 2.40626, 2.40626, 2.40626, 2.40626, 2.40626, 2.40626, 2.40626, 2.40626, 2.40626, 2.40626, 2.40626, 2.40626, 2.40626, 2.40626, 2.40916, 2.40626
11.8282, 4, 3.20859, 2.41297, 2.44949, 0.791409, 0, 3.20577, 2.41297, 2.41297, 2.41297, 2.41297, 2.41297, 2.41297, 2.41297, 2.41297, 2.41297, 2.41297, 2.41297, 2.41297, 2.41297, 2.41297, 2.41578, 2.41297
11.8361, 4, 3.26793, 2.41821, 2.44949, 0.732068, 0, 3.26522, 2.41821, 2.41821, 2.41821, 2.41821, 2.41821, 2.41821, 2.41821, 2.41821, 2.41821, 2.41821, 2.41821, 2.41821, 2.41821, 2.41821, 2.42092, 2.41821
11.844, 6, 3.32342, 2.42214, 2.82843, 2.67658, 0, 3.32082, 2.42214, 2.42214, 2.42214, 2.42214, 2.42214, 2.42214, 2.42214, 2.42214, 2.42214, 2.42214, 2.42214, 2.42214, 2.42214, 2.42214, 2.42474, 2.42214
11.8519, 12, 3.37482, 2.42543, 3.74166, 8.62518, 0, 3.37235, 2.42543, 2.42543, 2.42543, 2.42543, 2.42543, 2.42543, 2.42543, 2.42543, 2.42543, 2.42543, 2.42543, 2.42543, 2.42543, 2.42543, 2.4279, 2.42543
11.8598, 4, 3.42194, 2.42872, 2.44949, 0.578057, 0, 3.41962, 2.42872, 2.42872, 2.42872, 2.42872, 2.42872, 2.42872, 2.42872, 2.42872, 2.42872, 2.42872, 2.42872, 2.42872, 2.42872, 2.42872, 2.43105, 2.42872
