   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_249.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Fe_K, Mn_K, Cr_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Mg_K, Zn_L, Na_K, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
4.85756, 20, 25.4697, 24.471, 4.69042, -5.46973, 0, 24.471, 24.471, 25.3837, 24.5558, 24.4713, 24.471, 24.471, 24.471, 24.471, 24.471, 24.471, 24.471, 24.471, 24.471, 24.471, 24.471, 24.471, 24.4718, 24.471
4.86543, 8, 25.3911, 24.566, 3.16228, -17.3911, 0, 24.566, 24.566, 25.3126, 24.6432, 24.5664, 24.566, 24.566, 24.566, 24.566, 24.566, 24.566, 24.566, 24.566, 24.566, 24.566, 24.566, 24.566, 24.567, 24.566
4.8733, 14, 25.3527, 24.6611, 4, -11.3527, 0, 24.6611, 24.6611, 25.281, 24.7312, 24.6614, 24.6611, 24.6611, 24.6611, 24.6611, 24.6611, 24.6611, 24.6611, 24.6611, 24.6611, 24.6611, 24.6611, 24.6611, 24.6623, 24.6611
4.88117, 10, 25.3468, 24.7561, 3.4641, -15.3468, 0, 24.7561, 24.7561, 25.281, 24.82, 24.7564, 24.7561, 24.7561, 24.7561, 24.7561, 24.7561, 24.7561, 24.7561, 24.7561, 24.7561, 24.7561, 24.7561, 24.7561, 24.7576, 24.7561
4.88904, 14, 25.3665, 24.8511, 4, -11.3665, 0, 24.8511, 24.8511, 25.3059, 24.9096, 24.8514, 24.8511, 24.8511, 24.8511, 24.8511, 24.8511, 24.8511, 24.8511, 24.8511, 24.8511, 24.8511, 24.8511, 24.8511, 24.8528, 24.8511
4.89691, 16, 25.4064, 24.946, 4.24264, -9.40635, 0, 24.9461, 24.9461, 25.35, 24.9999, 24.9464, 24.946, 24.946, 24.946, 24.946, 24.946, 24.946, 24.946, 24.946, 24.946, 24.946, 24.946, 24.946, 24.9481, 24.946
4.90478, 18, 25.4617, 25.041, 4.47214, -7.46168, 0, 25.041, 25.041, 25.4088, 25.091, 25.0414, 25.041, 25.041, 25.041, 25.041, 25.041, 25.041, 25.041, 25.041, 25.041, 25.041, 25.041, 25.041, 25.0435, 25.041
4.91265, 4, 25.5288, 25.1359, 2.44949, -21.5288, 0, 25.1359, 25.1359, 25.4788, 25.1828, 25.1363, 25.1359, 25.1359, 25.1359, 25.1359, 25.1359, 25.1359, 25.1359, 25.1359, 25.1359, 25.1359, 25.1359, 25.1359, 25.1388, 25.1359
4.92053, 22, 25.6049, 25.2308, 4.89898, -3.60494, 0, 25.2308, 25.2308, 25.557, 25.2751, 25.2311, 25.2308, 25.2308, 25.2308, 25.2308, 25.2308, 25.2308, 25.2308, 25.2308, 25.2308, 25.2308, 25.2308, 25.2308, 25.234, 25.2308
4.9284, 10, 25.6878, 25.3256, 3.4641, -15.6878, 0, 25.3256, 25.3256, 25.6414, 25.3679, 25.326, 25.3256, 25.3256, 25.3256, 25.3256, 25.3256, 25.3256, 25.3256, 25.3256, 25.3256, 25.3256, 25.3256, 25.3256, 25.3293, 25.3256
4.93627, 14, 25.7755, 25.4204, 4, -11.7755, 0, 25.4204, 25.4204, 25.7303, 25.4612, 25.4208, 25.4204, 25.4204, 25.4204, 25.4204, 25.4204, 25.4204, 25.4204, 25.4204, 25.4204, 25.4204, 25.4204, 25.4204, 25.4245, 25.4204
4.94414, 16, 25.8669, 25.5151, 4.24264, -9.86689, 0, 25.5151, 25.5151, 25.8223, 25.5548, 25.5155, 25.5151, 25.5151, 25.5151, 25.5151, 25.5151, 25.5151, 25.5151, 25.5151, 25.5151, 25.5151, 25.5151, 25.5151, 25.5196, 25.5151
4.95201, 8, 25.9609, 25.6098, 3.16228, -17.9609, 0, 25.6098, 25.6098, 25.9167, 25.6487, 25.6102, 25.6098, 25.6098, 25.6098, 25.6098, 25.6098, 25.6098, 25.6098, 25.6098, 25.6098, 25.6098, 25.6098, 25.6098, 25.6147, 25.6098
4.95988, 18, 26.0569, 25.7044, 4.47214, -8.05692, 0, 25.7045, 25.7044, 26.0128, 25.7429, 25.7048, 25.7044, 25.7044, 25.7044, 25.7044, 25.7044, 25.7044, 25.7044, 25.7044, 25.7044, 25.7044, 25.7044, 25.7044, 25.7097, 25.7044
4.96775, 8, 26.1543, 25.799, 3.16228, -18.1543, 0, 25.799, 25.799, 26.11, 25.8373, 25.7994, 25.799, 25.799, 25.799, 25.799, 25.799, 25.799, 25.799, 25.799, 25.799, 25.799, 25.799, 25.799, 25.8046, 25.799
4.97562, 24, 26.2527, 25.8935, 5.09902, -2.25266, 0, 25.8935, 25.8935, 26.2081, 25.9317, 25.8939, 25.8935, 25.8935, 25.8935, 25.8935, 25.8935, 25.8935, 25.8935, 25.8935, 25.8935, 25.8935, 25.8935, 25.8935, 25.8994, 25.8935
4.98349, 6, 26.3517, 25.9879, 2.82843, -20.3517, 0, 25.9879, 25.9879, 26.3068, 26.0263, 25.9883, 25.9879, 25.9879, 25.9879, 25.9879, 25.9879, 25.9879, 25.9879, 25.9879, 25.9879, 25.9879, 25.9879, 25.9879, 25.994, 25.9879
4.99136, 10, 26.4514, 26.0823, 3.4641, -16.4514, 0, 26.0823, 26.0823, 26.406, 26.1209, 26.0827, 26.0823, 26.0823, 26.0823, 26.0823, 26.0823, 26.0823, 26.0823, 26.0823, 26.0823, 26.0823, 26.0823, 26.0823, 26.0886, 26.0823
4.99923, 16, 26.5514, 26.1765, 4.24264, -10.5514, 0, 26.1765, 26.1765, 26.5056, 26.2155, 26.177, 26.1765, 26.1765, 26.1765, 26.1765, 26.1765, 26.1765, 26.1765, 26.1765, 26.1765, 26.1765, 26.1765, 26.1765, 26.183, 26.1765
5.00711, 20, 26.6518, 26.2707, 4.69042, -6.65182, 0, 26.2707, 26.2707, 26.6055, 26.3101, 26.2711, 26.2707, 26.2707, 26.2707, 26.2707, 26.2707, 26.2707, 26.2707, 26.2707, 26.2707, 26.2707, 26.2707, 26.2707, 26.2772, 26.2707
5.01498, 16, 26.7525, 26.3648, 4.24264, -10.7525, 0, 26.3648, 26.3648, 26.7058, 26.4046, 26.3652, 26.3648, 26.3648, 26.3648, 26.3648, 26.3648, 26.3648, 26.3648, 26.3648, 26.3648, 26.3648, 26.3648, 26.3648, 26.3713, 26.3648
5.02285, 12, 26.8536, 26.4588, 3.74166, -14.8536, 0, 26.4588, 26.4588, 26.8063, 26.4991, 26.4592, 26.4588, 26.4588, 26.4588, 26.4588, 26.4588, 26.4588, 26.4588, 26.4588, 26.4588, 26.4588, 26.4588, 26.4588, 26.4652, 26.4588
5.03072, 12, 26.955, 26.5526, 3.74166, -14.955, 0, 26.5526, 26.5526, 26.9073, 26.5935, 26.5531, 26.5526, 26.5526, 26.5526, 26.5526, 26.5526, 26.5526, 26.5526, 26.5526, 26.5526, 26.5526, 26.5526, 26.5526, 26.559, 26.5526
5.03859, 18, 27.0569, 26.6464, 4.47214, -9.05686, 0, 26.6464, 26.6464, 27.0087, 26.6878, 26.6468, 26.6464, 26.6464, 26.6464, 26.6464, 26.6464, 26.6464, 26.6464, 26.6464, 26.6464, 26.6464, 26.6464, 26.6464, 26.6526, 26.6464
5.04646, 16, 27.1593, 26.74, 4.24264, -11.1593, 0, 26.74, 26.74, 27.1108, 26.782, 26.7405, 26.74, 26.74, 26.74, 26.74, 26.74, 26.74, 26.74, 26.74, 26.74, 26.74, 26.74, 26.74, 26.7461, 26.74
5.05433, 10, 27.2625, 26.8335, 3.4641, -17.2625, 0, 26.8335, 26.8335, 27.2135, 26.8761, 26.834, 26.8335, 26.8335, 26.8335, 26.8335, 26.8335, 26.8335, 26.8335, 26.8335, 26.8335, 26.8335, 26.8335, 26.8335, 26.8394, 26.8335
5.0622, 6, 27.3666, 26.9269, 2.82843, -21.3666, 0, 26.9269, 26.9269, 27.3172, 26.9701, 26.9273, 26.9269, 26.9269, 26.9269, 26.9269, 26.9269, 26.9269, 26.9269, 26.9269, 26.9269, 26.9269, 26.9269, 26.9269, 26.9325, 26.9269
5.07007, 8, 27.4719, 27.0201, 3.16228, -19.4719, 0, 27.0201, 27.0201, 27.4221, 27.0639, 27.0205, 27.0201, 27.0201, 27.0201, 27.0201, 27.0201, 27.0201, 27.0201, 27.0201, 27.0201, 27.0201, 27.0201, 27.0201, 27.0255, 27.0201
5.07794, 24, 27.5788, 27.1131, 5.09902, -3.57877, 0, 27.1131, 27.1131, 27.5286, 27.1576, 27.1136, 27.1131, 27.1131, 27.1131, 27.1131, 27.1131, 27.1131, 27.1131, 27.1131, 27.1131, 27.1131, 27.1131, 27.1131, 27.1183, 27.1131
5.08581, 12, 27.6876, 27.206, 3.74166, -15.6876, 0, 27.206, 27.206, 27.6369, 27.2511, 27.2065, 27.206, 27.206, 27.206, 27.206, 27.206, 27.206, 27.206, 27.206, 27.206, 27.206, 27.206, 27.206, 27.211, 27.206
5.09369, 14, 27.7989, 27.2987, 4, -13.7989, 0, 27.2987, 27.2987, 27.7478, 27.3444, 27.2992, 27.2987, 27.2987, 27.2987, 27.2987, 27.2987, 27.2987, 27.2987, 27.2987, 27.2987, 27.2987, 27.2987, 27.2987, 27.3035, 27.2987
5.10156, 12, 27.9133, 27.3912, 3.74166, -15.9133, 0, 27.3912, 27.3912, 27.8616, 27.4376, 27.3918, 27.3912, 27.3912, 27.3912, 27.3912, 27.3912, 27.3912, 27.3912, 27.3912, 27.3912, 27.3912, 27.3912, 27.3912, 27.3958, 27.3912
5.10943, 10, 28.0314, 27.4835, 3.4641, -18.0314, 0, 27.4835, 27.4835, 27.9793, 27.5305, 27.4842, 27.4835, 27.4835, 27.4835, 27.4835, 27.4835, 27.4835, 27.4835, 27.4835, 27.4835, 27.4835, 27.4835, 27.4835, 27.488, 27.4835
5.1173, 18, 28.1542, 27.5756, 4.47214, -10.1542, 0, 27.5756, 27.5756, 28.1015, 27.6233, 27.5764, 27.5756, 27.5756, 27.5756, 27.5756, 27.5756, 27.5756, 27.5756, 27.5756, 27.5756, 27.5756, 27.5756, 27.5756, 27.5799, 27.5756
5.12517, 22, 28.2826, 27.6675, 4.89898, -6.28265, 0, 27.6675, 27.6675, 28.2292, 27.7158, 27.6684, 27.6675, 27.6675, 27.6675, 27.6675, 27.6675, 27.6675, 27.6675, 27.6675, 27.6675, 27.6675, 27.6675, 27.6675, 27.6717, 27.6675
5.13304, 20, 28.4178, 27.7592, 4.69042, -8.41777, 0, 27.7592, 27.7592, 28.3636, 27.8082, 27.7603, 27.7592, 27.7592, 27.7592, 27.7592, 27.7592, 27.7592, 27.7592, 27.7592, 27.7592, 27.7592, 27.7592, 27.7592, 27.7632, 27.7592
5.14091, 16, 28.5608, 27.8506, 4.24264, -12.5608, 0, 27.8506, 27.8506, 28.5058, 27.9002, 27.8521, 27.8506, 27.8506, 27.8506, 27.8506, 27.8506, 27.8506, 27.8506, 27.8506, 27.8506, 27.8506, 27.8506, 27.8506, 27.8544, 27.8506
5.14878, 12, 28.713, 27.9418, 3.74166, -16.713, 0, 27.9418, 27.9418, 28.657, 27.9921, 27.9438, 27.9418, 27.9418, 27.9418, 27.9418, 27.9418, 27.9418, 27.9418, 27.9418, 27.9418, 27.9418, 27.9418, 27.9418, 27.9455, 27.9418
5.15665, 6, 28.8757, 28.0328, 2.82843, -22.8757, 0, 28.0328, 28.0328, 28.8185, 28.0837, 28.0355, 28.0328, 28.0328, 28.0328, 28.0328, 28.0328, 28.0328, 28.0328, 28.0328, 28.0328, 28.0328, 28.0328, 28.0328, 28.0363, 28.0328
5.16452, 22, 29.0504, 28.1235, 4.89898, -7.05036, 0, 28.1235, 28.1235, 28.9916, 28.1751, 28.1272, 28.1235, 28.1235, 28.1235, 28.1235, 28.1235, 28.1235, 28.1235, 28.1235, 28.1235, 28.1235, 28.1235, 28.1235, 28.1268, 28.1235
5.1724, 6, 29.2381, 28.2139, 2.82843, -23.2381, 0, 28.2139, 28.2139, 29.1774, 28.2662, 28.2191, 28.2139, 28.2139, 28.2139, 28.2139, 28.2139, 28.2139, 28.2139, 28.2139, 28.2139, 28.2139, 28.2139, 28.2139, 28.217, 28.2139
5.18027, 8, 29.4401, 28.304, 3.16228, -21.4401, 0, 28.304, 28.304, 29.3769, 28.357, 28.3112, 28.304, 28.304, 28.304, 28.304, 28.304, 28.304, 28.304, 28.304, 28.304, 28.304, 28.304, 28.304, 28.307, 28.304
5.18814, 20, 29.6573, 28.3939, 4.69042, -9.65734, 0, 28.3939, 28.3939, 29.5909, 28.4476, 28.4038, 28.3939, 28.3939, 28.3939, 28.3939, 28.3939, 28.3939, 28.3939, 28.3939, 28.3939, 28.3939, 28.3939, 28.3939, 28.3967, 28.3939
5.19601, 14, 29.8903, 28.4835, 4, -15.8903, 0, 28.4835, 28.4835, 29.8196, 28.5379, 28.4972, 28.4835, 28.4835, 28.4835, 28.4835, 28.4835, 28.4835, 28.4835, 28.4835, 28.4835, 28.4835, 28.4835, 28.4835, 28.4861, 28.4835
5.20388, 18, 30.1392, 28.5727, 4.47214, -12.1392, 0, 28.5728, 28.5728, 30.063, 28.6278, 28.5914, 28.5727, 28.5727, 28.5727, 28.5727, 28.5727, 28.5727, 28.5727, 28.5727, 28.5727, 28.5728, 28.5727, 28.5727, 28.5752, 28.5727
5.21175, 18, 30.4037, 28.6617, 4.47214, -12.4037, 0, 28.6617, 28.6617, 30.3204, 28.7175, 28.6869, 28.6617, 28.6617, 28.6617, 28.6617, 28.6617, 28.6617, 28.6617, 28.6617, 28.6617, 28.6617, 28.6617, 28.6617, 28.664, 28.6617
5.21962, 20, 30.6829, 28.7504, 4.69042, -10.6829, 0, 28.7504, 28.7504, 30.5905, 28.8069, 28.7841, 28.7504, 28.7504, 28.7504, 28.7504, 28.7504, 28.7504, 28.7504, 28.7504, 28.7504, 28.7504, 28.7504, 28.7504, 28.7526, 28.7504
5.22749, 18, 30.9753, 28.8387, 4.47214, -12.9753, 0, 28.8388, 28.8388, 30.8713, 28.8959, 28.8834, 28.8387, 28.8387, 28.8387, 28.8387, 28.8387, 28.8387, 28.8387, 28.8387, 28.8387, 28.8387, 28.8387, 28.8387, 28.8408, 28.8387
5.23536, 18, 31.2786, 28.9268, 4.47214, -13.2786, 0, 28.9268, 28.9268, 31.1601, 28.9847, 28.9853, 28.9268, 28.9268, 28.9268, 28.9268, 28.9268, 28.9268, 28.9268, 28.9268, 28.9268, 28.9268, 28.9268, 28.9268, 28.9288, 28.9268
5.24323, 12, 31.59, 29.0145, 3.74166, -19.59, 0, 29.0145, 29.0145, 31.4536, 29.0731, 29.0903, 29.0145, 29.0145, 29.0145, 29.0145, 29.0145, 29.0145, 29.0145, 29.0145, 29.0145, 29.0145, 29.0145, 29.0145, 29.0165, 29.0145
5.2511, 24, 31.9061, 29.1019, 5.09902, -7.90615, 0, 29.1019, 29.1019, 31.7477, 29.1612, 29.199, 29.1019, 29.1019, 29.1019, 29.1019, 29.1019, 29.1019, 29.1019, 29.1019, 29.1019, 29.1019, 29.1019, 29.1019, 29.1039, 29.1019
5.25898, 18, 32.223, 29.1889, 4.47214, -14.223, 0, 29.1889, 29.1889, 32.038, 29.2489, 29.3118, 29.1889, 29.1889, 29.1889, 29.1889, 29.1889, 29.1889, 29.1889, 29.1889, 29.1889, 29.1889, 29.1889, 29.1889, 29.191, 29.1889
5.26685, 34, 32.5364, 29.2756, 6, 1.46363, 0, 29.2756, 29.2756, 32.3197, 29.3364, 29.4293, 29.2756, 29.2756, 29.2756, 29.2756, 29.2756, 29.2756, 29.2756, 29.2756, 29.2756, 29.2756, 29.2756, 29.2756, 29.2778, 29.2756
5.27472, 22, 32.8416, 29.362, 4.89898, -10.8416, 0, 29.362, 29.362, 32.5878, 29.4234, 29.552, 29.362, 29.362, 29.362, 29.362, 29.362, 29.362, 29.362, 29.362, 29.362, 29.362, 29.362, 29.362, 29.3643, 29.362
5.28259, 30, 33.1341, 29.448, 5.65685, -3.13411, 0, 29.448, 29.448, 32.8373, 29.5102, 29.6801, 29.448, 29.448, 29.448, 29.448, 29.448, 29.448, 29.448, 29.448, 29.448, 29.448, 29.448, 29.448, 29.4505, 29.448
5.29046, 48, 33.4095, 29.5337, 7.07107, 14.5905, 0, 29.5337, 29.5337, 33.0636, 29.5966, 29.8139, 29.5337, 29.5337, 29.5337, 29.5337, 29.5337, 29.5337, 29.5337, 29.5337, 29.5337, 29.5337, 29.5337, 29.5337, 29.5364, 29.5337
5.29833, 38, 33.6636, 29.619, 6.32456, 4.33638, 0, 29.619, 29.619, 33.2627, 29.6826, 29.9532, 29.619, 29.619, 29.619, 29.619, 29.619, 29.619, 29.619, 29.619, 29.619, 29.619, 29.619, 29.619, 29.622, 29.619
5.3062, 40, 33.8928, 29.7039, 6.48074, 6.1072, 0, 29.7039, 29.7039, 33.431, 29.7682, 30.0979, 29.7039, 29.7039, 29.7039, 29.7039, 29.7039, 29.7039, 29.7039, 29.7039, 29.7039, 29.7039, 29.7039, 29.7039, 29.7072, 29.7039
5.31407, 52, 34.0941, 29.7884, 7.34847, 17.9059, 0, 29.7884, 29.7884, 33.5663, 29.8535, 30.2475, 29.7884, 29.7884, 29.7884, 29.7884, 29.7884, 29.7884, 29.7884, 29.7884, 29.7884, 29.7884, 29.7884, 29.7884, 29.7921, 29.7884
5.32194, 56, 34.2653, 29.8725, 7.61577, 21.7347, 0, 29.8725, 29.8725, 33.667, 29.9383, 30.401, 29.8725, 29.8725, 29.8725, 29.8725, 29.8725, 29.8725, 29.8725, 29.8725, 29.8725, 29.8725, 29.8725, 29.8725, 29.8765, 29.8725
5.32981, 26, 34.4051, 29.9563, 5.2915, -8.40505, 0, 29.9563, 29.9563, 33.7329, 30.0228, 30.5575, 29.9563, 29.9563, 29.9563, 29.9563, 29.9563, 29.9563, 29.9563, 29.9563, 29.9563, 29.9563, 29.9563, 29.9563, 29.9606, 29.9563
5.33768, 42, 34.5128, 30.0396, 6.63325, 7.48719, 0, 30.0396, 30.0396, 33.7649, 30.1069, 30.7155, 30.0396, 30.0396, 30.0396, 30.0396, 30.0396, 30.0396, 30.0396, 30.0396, 30.0396, 30.0396, 30.0396, 30.0396, 30.0443, 30.0396
5.34556, 62, 34.5889, 30.1225, 8, 27.4111, 0, 30.1226, 30.1226, 33.7648, 30.1906, 30.8735, 30.1225, 30.1225, 30.1225, 30.1225, 30.1225, 30.1225, 30.1225, 30.1225, 30.1225, 30.1225, 30.1225, 30.1225, 30.1276, 30.1225
5.35343, 52, 34.6344, 30.2051, 7.34847, 17.3656, 0, 30.2051, 30.2051, 33.7357, 30.2738, 31.0296, 30.2051, 30.2051, 30.2051, 30.2051, 30.2051, 30.2051, 30.2051, 30.2051, 30.2051, 30.2051, 30.2051, 30.2051, 30.2104, 30.2051
5.3613, 46, 34.6513, 30.2871, 6.9282, 11.3487, 0, 30.2871, 30.2871, 33.6813, 30.3567, 31.1819, 30.2871, 30.2871, 30.2871, 30.2871, 30.2871, 30.2871, 30.2871, 30.2871, 30.2871, 30.2871, 30.2871, 30.2871, 30.2927, 30.2871
5.36917, 42, 34.6418, 30.3688, 6.63325, 7.35825, 0, 30.3688, 30.3688, 33.606, 30.4391, 31.3283, 30.3688, 30.3688, 30.3688, 30.3688, 30.3688, 30.3688, 30.3688, 30.3688, 30.3688, 30.3688, 30.3688, 30.3688, 30.3746, 30.3688
5.37704, 42, 34.6088, 30.4499, 6.63325, 7.39123, 0, 30.4499, 30.4499, 33.5146, 30.521, 31.467, 30.4499, 30.4499, 30.4499, 30.4499, 30.4499, 30.4499, 30.4499, 30.4499, 30.4499, 30.4499, 30.4499, 30.4499, 30.456, 30.4499
5.38491, 64, 34.5555, 30.5307, 8.12404, 29.4445, 0, 30.5307, 30.5307, 33.412, 30.6025, 31.5961, 30.5307, 30.5307, 30.5307, 30.5307, 30.5307, 30.5307, 30.5307, 30.5307, 30.5307, 30.5307, 30.5307, 30.5307, 30.5369, 30.5307
5.39278, 40, 34.4854, 30.6109, 6.48074, 5.51464, 0, 30.611, 30.6109, 33.3033, 30.6835, 31.7141, 30.6109, 30.6109, 30.6109, 30.6109, 30.6109, 30.6109, 30.6109, 30.6109, 30.6109, 30.6109, 30.6109, 30.6109, 30.6173, 30.6109
5.40065, 36, 34.4017, 30.6907, 6.16441, 1.59828, 0, 30.6908, 30.6907, 33.193, 30.7641, 31.8196, 30.6907, 30.6907, 30.6907, 30.6907, 30.6907, 30.6907, 30.6907, 30.6907, 30.6907, 30.6907, 30.6907, 30.6907, 30.6972, 30.6907
5.40852, 46, 34.308, 30.7701, 6.9282, 11.692, 0, 30.7701, 30.7701, 33.0855, 30.8442, 31.912, 30.7701, 30.7701, 30.7701, 30.7701, 30.7701, 30.7701, 30.7701, 30.7701, 30.7701, 30.7701, 30.7701, 30.7701, 30.7766, 30.7701
5.41639, 34, 34.2075, 30.8489, 6, -0.207527, 0, 30.8489, 30.8489, 32.9844, 30.9238, 31.9906, 30.8489, 30.8489, 30.8489, 30.8489, 30.8489, 30.8489, 30.8489, 30.8489, 30.8489, 30.8489, 30.8489, 30.8489, 30.8555, 30.8489
5.42426, 32, 34.1034, 30.9273, 5.83095, -2.10336, 0, 30.9273, 30.9273, 32.8929, 31.003, 32.0555, 30.9273, 30.9273, 30.9273, 30.9273, 30.9273, 30.9273, 30.9273, 30.9273, 30.9273, 30.9273, 30.9273, 30.9273, 30.9339, 30.9273
5.43214, 38, 33.9983, 31.0051, 6.32456, 4.00167, 0, 31.0051, 31.0051, 32.8131, 31.0816, 32.1073, 31.0051, 31.0051, 31.0051, 31.0051, 31.0051, 31.0051, 31.0051, 31.0051, 31.0051, 31.0051, 31.0051, 31.0051, 31.0117, 31.0051
5.44001, 68, 33.8951, 31.0825, 8.3666, 34.1049, 0, 31.0825, 31.0825, 32.7469, 31.1597, 32.1467, 31.0825, 31.0825, 31.0825, 31.0825, 31.0825, 31.0825, 31.0825, 31.0825, 31.0825, 31.0825, 31.0825, 31.0825, 31.089, 31.0825
5.44788, 22, 33.7958, 31.1593, 4.89898, -11.7958, 0, 31.1593, 31.1593, 32.6953, 31.2373, 32.1752, 31.1593, 31.1593, 31.1593, 31.1593, 31.1593, 31.1593, 31.1593, 31.1593, 31.1593, 31.1593, 31.1593, 31.1593, 31.1659, 31.1593
5.45575, 50, 33.7026, 31.2356, 7.2111, 16.2974, 0, 31.2356, 31.2356, 32.6585, 31.3144, 32.1942, 31.2356, 31.2356, 31.2356, 31.2356, 31.2356, 31.2356, 31.2356, 31.2356, 31.2356, 31.2356, 31.2356, 31.2356, 31.2422, 31.2356
5.46362, 42, 33.617, 31.3114, 6.63325, 8.38296, 0, 31.3114, 31.3114, 32.6366, 31.391, 32.2056, 31.3114, 31.3114, 31.3114, 31.3114, 31.3114, 31.3114, 31.3114, 31.3114, 31.3114, 31.3114, 31.3114, 31.3114, 31.3179, 31.3114
5.47149, 30, 33.5405, 31.3866, 5.65685, -3.5405, 0, 31.3866, 31.3866, 32.6288, 31.4671, 32.2113, 31.3866, 31.3866, 31.3866, 31.3866, 31.3866, 31.3866, 31.3866, 31.3866, 31.3866, 31.3866, 31.3866, 31.3866, 31.3932, 31.3866
5.47936, 36, 33.4741, 31.4613, 6.16441, 2.52594, 0, 31.4613, 31.4613, 32.6343, 31.5426, 32.2131, 31.4613, 31.4613, 31.4613, 31.4613, 31.4613, 31.4613, 31.4613, 31.4613, 31.4613, 31.4613, 31.4613, 31.4613, 31.4679, 31.4613
5.48723, 22, 33.4184, 31.5354, 4.89898, -11.4184, 0, 31.5354, 31.5354, 32.652, 31.6176, 32.2131, 31.5354, 31.5354, 31.5354, 31.5354, 31.5354, 31.5354, 31.5354, 31.5354, 31.5354, 31.5354, 31.5354, 31.5354, 31.542, 31.5354
5.4951, 26, 33.3741, 31.609, 5.2915, -7.37413, 0, 31.609, 31.609, 32.6806, 31.6921, 32.2129, 31.609, 31.609, 31.609, 31.609, 31.609, 31.609, 31.609, 31.609, 31.609, 31.609, 31.609, 31.609, 31.6155, 31.609
5.50297, 32, 33.3413, 31.682, 5.83095, -1.34134, 0, 31.682, 31.682, 32.7187, 31.766, 32.214, 31.682, 31.682, 31.682, 31.682, 31.682, 31.682, 31.682, 31.682, 31.682, 31.682, 31.682, 31.682, 31.6885, 31.682
5.51085, 24, 33.3201, 31.7543, 5.09902, -9.32007, 0, 31.7544, 31.7544, 32.7651, 31.8394, 32.2178, 31.7543, 31.7543, 31.7543, 31.7543, 31.7543, 31.7543, 31.7543, 31.7543, 31.7543, 31.7543, 31.7543, 31.7543, 31.7608, 31.7543
5.51872, 22, 33.3101, 31.8262, 4.89898, -11.3101, 0, 31.8262, 31.8262, 32.8183, 31.9123, 32.2253, 31.8262, 31.8262, 31.8262, 31.8262, 31.8262, 31.8262, 31.8262, 31.8262, 31.8262, 31.8262, 31.8262, 31.8262, 31.8326, 31.8262
5.52659, 22, 33.3111, 31.8974, 4.89898, -11.3111, 0, 31.8974, 31.8974, 32.8773, 31.9849, 32.2373, 31.8974, 31.8974, 31.8974, 31.8974, 31.8974, 31.8974, 31.8974, 31.8974, 31.8974, 31.8974, 31.8974, 31.8974, 31.9037, 31.8974
5.53446, 20, 33.3225, 31.968, 4.69042, -13.3225, 0, 31.968, 31.968, 32.9408, 32.0571, 32.2542, 31.968, 31.968, 31.968, 31.968, 31.968, 31.968, 31.968, 31.968, 31.968, 31.968, 31.968, 31.968, 31.9742, 31.968
5.54233, 16, 33.3438, 32.0379, 4.24264, -17.3438, 0, 32.0379, 32.0379, 33.0081, 32.1292, 32.2763, 32.0379, 32.0379, 32.0379, 32.0379, 32.0379, 32.0379, 32.0379, 32.0379, 32.0379, 32.0379, 32.0379, 32.0379, 32.044, 32.0379
5.5502, 20, 33.3745, 32.1073, 4.69042, -13.3745, 0, 32.1073, 32.1073, 33.078, 32.2015, 32.3035, 32.1073, 32.1073, 32.1073, 32.1073, 32.1073, 32.1073, 32.1073, 32.1073, 32.1073, 32.1073, 32.1073, 32.1073, 32.1132, 32.1073
5.55807, 12, 33.4141, 32.176, 3.74166, -21.4141, 0, 32.176, 32.176, 33.1502, 32.2744, 32.3357, 32.176, 32.176, 32.176, 32.176, 32.176, 32.176, 32.176, 32.176, 32.176, 32.176, 32.176, 32.176, 32.1817, 32.176
5.56594, 10, 33.4624, 32.244, 3.4641, -23.4624, 0, 32.244, 32.244, 33.2238, 32.3485, 32.3727, 32.244, 32.244, 32.244, 32.244, 32.244, 32.244, 32.244, 32.244, 32.244, 32.244, 32.244, 32.244, 32.2495, 32.244
5.57381, 16, 33.5195, 32.3115, 4.24264, -17.5195, 0, 32.3115, 32.3115, 33.2984, 32.4249, 32.4139, 32.3115, 32.3115, 32.3115, 32.3115, 32.3115, 32.3115, 32.3115, 32.3115, 32.3115, 32.3115, 32.3115, 32.3115, 32.3167, 32.3115
5.58168, 8, 33.5862, 32.3782, 3.16228, -25.5862, 0, 32.3782, 32.3782, 33.3736, 32.5051, 32.4588, 32.3782, 32.3782, 32.3782, 32.3782, 32.3782, 32.3782, 32.3782, 32.3782, 32.3782, 32.3782, 32.3782, 32.3782, 32.3832, 32.3782
5.58955, 14, 33.6637, 32.4443, 4, -19.6637, 0, 32.4443, 32.4443, 33.4492, 32.5912, 32.5071, 32.4443, 32.4443, 32.4443, 32.4443, 32.4443, 32.4443, 32.4443, 32.4443, 32.4443, 32.4443, 32.4443, 32.4443, 32.449, 32.4443
