   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_346.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Fe_K, Mn_K, Ca_K, Cl_K, S_K, P_K, Si_K, Al_K, Mg_K, Na_K, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
5.95598, 208, 211.176, 41.6747, 14.4914, -3.17593, 0, 43.3706, 209.48, 41.6747, 41.6747, 41.6747, 41.6747, 41.6747, 41.6747, 41.6747, 41.6747, 41.6747, 41.6747, 41.6747, 41.6747, 41.6747
5.96384, 230, 196.804, 41.7264, 15.2315, 33.1965, 0, 43.438, 195.092, 41.7264, 41.7264, 41.7264, 41.7264, 41.7264, 41.7264, 41.7264, 41.7264, 41.7264, 41.7264, 41.7264, 41.7264, 41.7264
5.97171, 196, 182.128, 41.7794, 14.0712, 13.872, 0, 43.5068, 180.401, 41.7794, 41.7794, 41.7794, 41.7794, 41.7794, 41.7794, 41.7794, 41.7794, 41.7794, 41.7794, 41.7794, 41.7794, 41.7794
5.97957, 194, 167.495, 41.8337, 14, 26.5052, 0, 43.5777, 165.751, 41.8337, 41.8337, 41.8337, 41.8337, 41.8337, 41.8337, 41.8337, 41.8337, 41.8337, 41.8337, 41.8337, 41.8337, 41.8337
5.98743, 184, 153.205, 41.8895, 13.6382, 30.7948, 0, 43.6506, 151.444, 41.8895, 41.8895, 41.8895, 41.8895, 41.8895, 41.8895, 41.8895, 41.8895, 41.8895, 41.8895, 41.8895, 41.8895, 41.8895
5.9953, 134, 139.523, 41.9468, 11.6619, -5.52258, 0, 43.726, 137.743, 41.9468, 41.9468, 41.9468, 41.9468, 41.9468, 41.9468, 41.9468, 41.9468, 41.9468, 41.9468, 41.9468, 41.9468, 41.9468
6.00316, 120, 126.654, 42.0058, 11.0454, -6.65396, 0, 43.8046, 124.855, 42.0058, 42.0058, 42.0058, 42.0058, 42.0058, 42.0058, 42.0058, 42.0058, 42.0058, 42.0058, 42.0058, 42.0058, 42.0058
6.01102, 108, 114.757, 42.0662, 10.4881, -6.75705, 0, 43.8872, 112.936, 42.0662, 42.0662, 42.0662, 42.0662, 42.0662, 42.0662, 42.0662, 42.0662, 42.0662, 42.0662, 42.0662, 42.0662, 42.0662
6.01888, 138, 103.937, 42.1282, 11.8322, 34.0627, 0, 43.9753, 102.09, 42.1282, 42.1282, 42.1282, 42.1282, 42.1282, 42.1282, 42.1282, 42.1282, 42.1282, 42.1282, 42.1282, 42.1282, 42.1282
6.02675, 94, 94.2526, 42.1917, 9.79796, -0.252563, 0, 44.071, 92.3733, 42.1917, 42.1917, 42.1917, 42.1917, 42.1917, 42.1917, 42.1917, 42.1917, 42.1917, 42.1917, 42.1917, 42.1917, 42.1917
6.03461, 80, 85.7186, 42.2567, 9.05539, -5.71861, 0, 44.1779, 83.7974, 42.2567, 42.2567, 42.2567, 42.2567, 42.2567, 42.2567, 42.2567, 42.2567, 42.2567, 42.2567, 42.2567, 42.2567, 42.2567
6.04247, 78, 78.3172, 42.3229, 8.94427, -0.317169, 0, 44.3012, 76.3388, 42.3229, 42.3229, 42.3229, 42.3229, 42.3229, 42.3229, 42.3229, 42.3229, 42.3229, 42.3229, 42.3229, 42.3229, 42.3229
6.05033, 78, 72.002, 42.3903, 8.94427, 5.998, 0, 44.4493, 69.943, 42.3903, 42.3903, 42.3903, 42.3903, 42.3903, 42.3903, 42.3903, 42.3903, 42.3903, 42.3903, 42.3903, 42.3903, 42.3903
6.0582, 46, 66.7124, 42.4587, 6.9282, -20.7124, 0, 44.6348, 64.5363, 42.4587, 42.4587, 42.4587, 42.4587, 42.4587, 42.4587, 42.4587, 42.4587, 42.4587, 42.4587, 42.4587, 42.4587, 42.4587
6.06606, 66, 62.3768, 42.528, 8.24621, 3.62321, 0, 44.8767, 60.028, 42.528, 42.528, 42.528, 42.528, 42.528, 42.528, 42.528, 42.528, 42.528, 42.528, 42.528, 42.528, 42.528
6.07392, 44, 58.9266, 42.598, 6.78233, -14.9266, 0, 45.2036, 56.3209, 42.598, 42.598, 42.598, 42.598, 42.598, 42.598, 42.598, 42.598, 42.598, 42.598, 42.598, 42.598, 42.598
6.08179, 36, 56.3035, 42.6685, 6.16441, -20.3035, 0, 45.6574, 53.3146, 42.6685, 42.6685, 42.6685, 42.6685, 42.6685, 42.6685, 42.6685, 42.6685, 42.6685, 42.6685, 42.6685, 42.6685, 42.6685
6.08965, 56, 54.4704, 42.7393, 7.61577, 1.52964, 0, 46.2992, 50.9105, 42.7393, 42.7393, 42.7393, 42.7393, 42.7393, 42.7393, 42.7393, 42.7393, 42.7393, 42.7393, 42.7393, 42.7394, 42.7393
6.09751, 54, 53.4216, 42.8104, 7.48331, 0.578445, 0, 47.2164, 49.0155, 42.8104, 42.8104, 42.8104, 42.8104, 42.8104, 42.8104, 42.8104, 42.8104, 42.8104, 42.8104, 42.8104, 42.8105, 42.8104
6.10537, 42, 53.1956, 42.8815, 6.63325, -11.1956, 0, 48.5332, 47.5438, 42.8815, 42.8815, 42.8815, 42.8815, 42.8815, 42.8815, 42.8815, 42.8815, 42.8815, 42.8815, 42.8815, 42.8816, 42.8815
6.11324, 56, 53.8891, 42.9525, 7.61577, 2.11094, 0, 50.4225, 46.419, 42.9525, 42.9525, 42.9525, 42.9525, 42.9525, 42.9525, 42.9525, 42.9525, 42.9525, 42.9525, 42.9525, 42.9526, 42.9525
6.1211, 52, 55.6731, 43.0232, 7.34847, -3.67315, 0, 53.1224, 45.5738, 43.0232, 43.0232, 43.0232, 43.0232, 43.0232, 43.0232, 43.0232, 43.0232, 43.0232, 43.0232, 43.0232, 43.0233, 43.0232
6.12896, 58, 58.8134, 43.0935, 7.74597, -0.813381, 0, 56.9556, 44.9512, 43.0935, 43.0935, 43.0935, 43.0935, 43.0935, 43.0935, 43.0935, 43.0935, 43.0935, 43.0935, 43.0935, 43.0937, 43.0935
6.13683, 58, 63.6939, 43.1633, 7.74597, -5.69387, 0, 62.3542, 44.5027, 43.1633, 43.1633, 43.1633, 43.1633, 43.1633, 43.1633, 43.1633, 43.1633, 43.1633, 43.1633, 43.1633, 43.1635, 43.1633
6.14469, 104, 70.8414, 43.2325, 10.2956, 33.1586, 0, 69.8846, 44.1891, 43.2325, 43.2325, 43.2325, 43.2325, 43.2325, 43.2325, 43.2325, 43.2325, 43.2325, 43.2325, 43.2325, 43.2328, 43.2325
6.15255, 82, 80.9607, 43.301, 9.16515, 1.03934, 0, 80.2832, 43.9781, 43.301, 43.301, 43.301, 43.301, 43.301, 43.301, 43.301, 43.301, 43.301, 43.301, 43.301, 43.3014, 43.301
6.16041, 114, 94.9597, 43.3688, 10.7703, 19.0403, 0, 94.4836, 43.8445, 43.3688, 43.3688, 43.3688, 43.3688, 43.3688, 43.3688, 43.3688, 43.3688, 43.3688, 43.3688, 43.3688, 43.3693, 43.3688
6.16828, 144, 113.993, 43.4357, 12.083, 30.007, 0, 113.66, 43.7682, 43.4357, 43.4357, 43.4357, 43.4357, 43.4357, 43.4357, 43.4357, 43.4357, 43.4357, 43.4357, 43.4357, 43.4363, 43.4357
6.17614, 186, 139.487, 43.5017, 13.7113, 46.5132, 0, 139.253, 43.7342, 43.5017, 43.5017, 43.5017, 43.5017, 43.5017, 43.5017, 43.5017, 43.5017, 43.5017, 43.5017, 43.5017, 43.5024, 43.5017
6.184, 202, 173.171, 43.5668, 14.2829, 28.8287, 0, 173.006, 43.7311, 43.5668, 43.5668, 43.5668, 43.5668, 43.5668, 43.5668, 43.5668, 43.5668, 43.5668, 43.5668, 43.5668, 43.5677, 43.5668
6.19186, 268, 217.098, 43.6309, 16.4317, 50.902, 0, 216.977, 43.7504, 43.6309, 43.6309, 43.6309, 43.6309, 43.6309, 43.6309, 43.6309, 43.6309, 43.6309, 43.6309, 43.6309, 43.632, 43.6309
6.19973, 328, 273.662, 43.694, 18.1659, 54.3378, 0, 273.568, 43.7865, 43.694, 43.694, 43.694, 43.694, 43.694, 43.694, 43.694, 43.694, 43.694, 43.694, 43.694, 43.6954, 43.694
6.20759, 384, 345.558, 43.7561, 19.6469, 38.4421, 0, 345.477, 43.8355, 43.7561, 43.7561, 43.7561, 43.7561, 43.7561, 43.7561, 43.7561, 43.7561, 43.7561, 43.7561, 43.7561, 43.7577, 43.7561
6.21545, 540, 435.799, 43.8171, 23.2809, 104.201, 0, 435.72, 43.8952, 43.8171, 43.8171, 43.8171, 43.8171, 43.8171, 43.8171, 43.8171, 43.8171, 43.8171, 43.8171, 43.8171, 43.819, 43.8171
6.22331, 608, 547.588, 43.8771, 24.6982, 60.4123, 0, 547.498, 43.9649, 43.8771, 43.8771, 43.8771, 43.8771, 43.8771, 43.8771, 43.8771, 43.8771, 43.8771, 43.8771, 43.8771, 43.8794, 43.8771
6.23118, 822, 684.297, 43.9361, 28.7054, 137.703, 0, 684.185, 44.0452, 43.9361, 43.9361, 43.9361, 43.9361, 43.9361, 43.9361, 43.9361, 43.9361, 43.9361, 43.9361, 43.9361, 43.9386, 43.9361
6.23904, 1014, 849.278, 43.9939, 31.8748, 164.722, 0, 849.131, 44.1379, 43.9939, 43.9939, 43.9939, 43.9939, 43.9939, 43.9939, 43.9939, 43.9939, 43.9939, 43.9939, 43.9939, 43.9969, 43.9939
6.2469, 1190, 1045.73, 44.0507, 34.5254, 144.273, 0, 1045.53, 44.2459, 44.0507, 44.0507, 44.0507, 44.0507, 44.0507, 44.0507, 44.0507, 44.0507, 44.0507, 44.0507, 44.0507, 44.0541, 44.0507
6.25477, 1266, 1276.46, 44.1064, 35.609, -10.4641, 0, 1276.19, 44.3734, 44.1064, 44.1064, 44.1064, 44.1064, 44.1064, 44.1064, 44.1064, 44.1064, 44.1064, 44.1064, 44.1064, 44.1102, 44.1064
6.26263, 1634, 1543.79, 44.161, 40.4475, 90.2142, 0, 1543.42, 44.5261, 44.161, 44.161, 44.161, 44.161, 44.161, 44.161, 44.161, 44.161, 44.161, 44.161, 44.161, 44.1652, 44.161
6.27049, 2056, 1849.05, 44.2145, 45.3652, 206.949, 0, 1848.55, 44.7109, 44.2145, 44.2145, 44.2145, 44.2145, 44.2145, 44.2145, 44.2145, 44.2145, 44.2145, 44.2145, 44.2145, 44.2191, 44.2145
6.27835, 2198, 2192.69, 44.2668, 46.9042, 5.30664, 0, 2192.02, 44.9363, 44.2668, 44.2668, 44.2668, 44.2668, 44.2668, 44.2668, 44.2668, 44.2668, 44.2668, 44.2668, 44.2668, 44.272, 44.2668
6.28622, 2660, 2573.69, 44.3181, 51.5946, 86.313, 0, 2572.79, 45.2124, 44.3181, 44.3181, 44.3181, 44.3181, 44.3181, 44.3181, 44.3181, 44.3181, 44.3181, 44.3181, 44.3181, 44.3236, 44.3181
6.29408, 3004, 2989.66, 44.3681, 54.827, 14.3381, 0, 2988.47, 45.5508, 44.3681, 44.3681, 44.3681, 44.3681, 44.3681, 44.3681, 44.3681, 44.3681, 44.3681, 44.3681, 44.3681, 44.3741, 44.3681
6.30194, 3480, 3436.52, 44.417, 59.0085, 43.4778, 0, 3434.97, 45.9644, 44.417, 44.417, 44.417, 44.417, 44.417, 44.417, 44.417, 44.417, 44.417, 44.417, 44.417, 44.4234, 44.417
6.30981, 3934, 3908.49, 44.4647, 62.7375, 25.5144, 0, 3906.48, 46.4677, 44.4647, 44.4647, 44.4647, 44.4647, 44.4647, 44.4647, 44.4647, 44.4647, 44.4647, 44.4647, 44.4647, 44.4714, 44.4647
6.31767, 4372, 4398.05, 44.5111, 66.1362, -26.0454, 0, 4395.47, 47.0756, 44.5111, 44.5111, 44.5111, 44.5111, 44.5111, 44.5111, 44.5111, 44.5111, 44.5111, 44.5111, 44.5111, 44.5181, 44.5111
6.32553, 4806, 4896.24, 44.5561, 69.3397, -90.2427, 0, 4892.99, 47.8037, 44.5561, 44.5561, 44.5561, 44.5561, 44.5561, 44.5561, 44.5561, 44.5561, 44.5561, 44.5561, 44.5561, 44.5635, 44.5561
6.33339, 5426, 5392.55, 44.5997, 73.675, 33.4492, 0, 5388.48, 48.6669, 44.5997, 44.5997, 44.5997, 44.5997, 44.5997, 44.5997, 44.5997, 44.5997, 44.5997, 44.5997, 44.5997, 44.6073, 44.5997
6.34126, 5924, 5875.66, 44.6418, 76.9805, 48.3403, 0, 5870.61, 49.6795, 44.6418, 44.6418, 44.6418, 44.6418, 44.6418, 44.6418, 44.6418, 44.6418, 44.6418, 44.6418, 44.6418, 44.6495, 44.6418
6.34912, 6406, 6333.41, 44.6821, 80.05, 72.5938, 0, 6327.23, 50.853, 44.6821, 44.6821, 44.6821, 44.6821, 44.6821, 44.6821, 44.6821, 44.6821, 44.6821, 44.6821, 44.6821, 44.6901, 44.6821
6.35698, 6776, 6753.71, 44.7207, 82.3286, 22.293, 0, 6746.22, 52.1962, 44.7207, 44.7207, 44.7207, 44.7207, 44.7207, 44.7207, 44.7207, 44.7207, 44.7207, 44.7207, 44.7207, 44.7287, 44.7207
6.36484, 7240, 7124.77, 44.7573, 85.0999, 115.227, 0, 7115.81, 53.7133, 44.7573, 44.7573, 44.7573, 44.7573, 44.7573, 44.7573, 44.7573, 44.7573, 44.7573, 44.7573, 44.7573, 44.7653, 44.7573
6.37271, 7324, 7435.8, 44.7916, 85.5921, -111.8, 0, 7425.18, 55.403, 44.7916, 44.7916, 44.7916, 44.7916, 44.7916, 44.7916, 44.7916, 44.7916, 44.7916, 44.7916, 44.7916, 44.7995, 44.7916
6.38057, 7612, 7677.45, 44.8234, 87.2582, -65.4468, 0, 7665, 57.2578, 44.8234, 44.8234, 44.8234, 44.8234, 44.8234, 44.8234, 44.8234, 44.8234, 44.8234, 44.8234, 44.8234, 44.8312, 44.8234
6.38843, 8058, 7842.38, 44.8524, 89.7775, 215.625, 0, 7827.96, 59.263, 44.8524, 44.8524, 44.8524, 44.8524, 44.8524, 44.8524, 44.8524, 44.8524, 44.8524, 44.8524, 44.8524, 44.8601, 44.8524
6.3963, 7866, 7925.48, 44.8784, 88.7017, -59.4819, 0, 7908.96, 61.3955, 44.8784, 44.8784, 44.8784, 44.8784, 44.8784, 44.8784, 44.8784, 44.8784, 44.8784, 44.8784, 44.8784, 44.8858, 44.8784
6.40416, 7916, 7924.31, 44.9009, 88.9831, -8.3125, 0, 7905.58, 63.6254, 44.9009, 44.9009, 44.9009, 44.9009, 44.9009, 44.9009, 44.9009, 44.9009, 44.9009, 44.9009, 44.9009, 44.9081, 44.9009
6.41202, 7698, 7839.09, 44.9195, 87.7496, -141.09, 0, 7818.09, 65.914, 44.9195, 44.9195, 44.9195, 44.9195, 44.9195, 44.9195, 44.9195, 44.9195, 44.9195, 44.9195, 44.9195, 44.9265, 44.9195
6.41988, 7646, 7672.71, 44.9341, 87.4528, -26.7134, 0, 7649.42, 68.2166, 44.9341, 44.9341, 44.9341, 44.9341, 44.9341, 44.9341, 44.9341, 44.9341, 44.9341, 44.9341, 44.9341, 44.9407, 44.9341
6.42775, 7552, 7430.6, 44.944, 86.9137, 121.396, 0, 7405.06, 70.4827, 44.944, 44.944, 44.944, 44.944, 44.944, 44.944, 44.944, 44.944, 44.944, 44.944, 44.944, 44.9504, 44.944
6.43561, 6974, 7120.42, 44.9491, 83.5225, -146.416, 0, 7092.7, 72.6578, 44.9491, 44.9491, 44.9491, 44.9491, 44.9491, 44.9491, 44.9491, 44.9491, 44.9491, 44.9491, 44.9491, 44.9552, 44.9491
6.44347, 6738, 6751.64, 44.949, 82.0975, -13.6431, 0, 6721.9, 74.6855, 44.949, 44.949, 44.949, 44.949, 44.949, 44.949, 44.949, 44.949, 44.949, 44.949, 44.949, 44.9547, 44.949
6.45133, 6358, 6335.03, 44.9434, 79.7496, 22.9678, 0, 6303.46, 76.5106, 44.9434, 44.9434, 44.9434, 44.9434, 44.9434, 44.9434, 44.9434, 44.9434, 44.9434, 44.9434, 44.9434, 44.9489, 44.9434
6.4592, 5778, 5882.33, 44.9322, 76.0263, -104.331, 0, 5849.18, 78.0802, 44.9322, 44.9322, 44.9322, 44.9322, 44.9322, 44.9322, 44.9322, 44.9322, 44.9322, 44.9322, 44.9322, 44.9373, 44.9322
6.46706, 5442, 5405.36, 44.9151, 73.7835, 36.6406, 0, 5370.92, 79.3476, 44.9151, 44.9151, 44.9151, 44.9151, 44.9151, 44.9151, 44.9151, 44.9151, 44.9151, 44.9151, 44.9151, 44.92, 44.9151
6.47492, 5080, 4915.96, 44.8922, 71.2881, 164.042, 0, 4880.57, 80.2737, 44.8922, 44.8922, 44.8922, 44.8922, 44.8922, 44.8922, 44.8922, 44.8922, 44.8922, 44.8922, 44.8922, 44.8968, 44.8922
6.48279, 4622, 4425.08, 44.8636, 68, 196.917, 0, 4389.11, 80.8294, 44.8636, 44.8636, 44.8636, 44.8636, 44.8636, 44.8636, 44.8636, 44.8636, 44.8636, 44.8636, 44.8636, 44.8679, 44.8636
6.49065, 3962, 3942.75, 44.8294, 62.9603, 19.2512, 0, 3906.58, 80.9972, 44.8294, 44.8294, 44.8294, 44.8294, 44.8294, 44.8294, 44.8294, 44.8294, 44.8294, 44.8294, 44.8294, 44.8335, 44.8294
6.49851, 3512, 3477.61, 44.7899, 59.279, 34.3906, 0, 3441.62, 80.7716, 44.7899, 44.7899, 44.7899, 44.7899, 44.7899, 44.7899, 44.7899, 44.7899, 44.7899, 44.7899, 44.7899, 44.7938, 44.7899
6.50637, 3158, 3036.8, 44.7457, 56.2139, 121.197, 0, 3001.39, 80.1598, 44.7457, 44.7457, 44.7457, 44.7457, 44.7457, 44.7457, 44.7457, 44.7457, 44.7457, 44.7457, 44.7457, 44.7494, 44.7457
6.51424, 2772, 2625.74, 44.6972, 52.6688, 146.258, 0, 2591.25, 79.1811, 44.6972, 44.6972, 44.6972, 44.6972, 44.6972, 44.6972, 44.6972, 44.6972, 44.6972, 44.6972, 44.6972, 44.7007, 44.6972
6.5221, 2360, 2248.39, 44.645, 48.6004, 111.605, 0, 2215.17, 77.8662, 44.645, 44.645, 44.645, 44.645, 44.645, 44.645, 44.645, 44.645, 44.645, 44.645, 44.645, 44.6483, 44.645
6.52996, 1934, 1906.98, 44.5899, 44, 27.0162, 0, 1875.32, 76.2548, 44.5899, 44.5899, 44.5899, 44.5899, 44.5899, 44.5899, 44.5899, 44.5899, 44.5899, 44.5899, 44.5899, 44.5931, 44.5899
6.53782, 1618, 1602.52, 44.5327, 40.2492, 15.4836, 0, 1572.65, 74.3947, 44.5327, 44.5327, 44.5327, 44.5327, 44.5327, 44.5327, 44.5327, 44.5327, 44.5327, 44.5327, 44.5327, 44.5357, 44.5327
6.54569, 1298, 1334.64, 44.4742, 36.0555, -36.636, 0, 1306.77, 72.3382, 44.4742, 44.4742, 44.4742, 44.4742, 44.4742, 44.4742, 44.4742, 44.4742, 44.4742, 44.4742, 44.4742, 44.477, 44.4742
6.55355, 1170, 1102.07, 44.4152, 34.2345, 67.9301, 0, 1076.34, 70.1408, 44.4152, 44.4152, 44.4152, 44.4152, 44.4152, 44.4152, 44.4152, 44.4152, 44.4152, 44.4152, 44.4152, 44.4178, 44.4152
6.56141, 978, 902.753, 44.3565, 31.305, 75.2471, 0, 879.249, 67.8578, 44.3565, 44.3565, 44.3565, 44.3565, 44.3565, 44.3565, 44.3565, 44.3565, 44.3565, 44.3565, 44.3565, 44.3589, 44.3565
6.56927, 856, 734.078, 44.2989, 29.2916, 121.922, 0, 712.831, 65.543, 44.2989, 44.2989, 44.2989, 44.2989, 44.2989, 44.2989, 44.2989, 44.2989, 44.2989, 44.2989, 44.2989, 44.3012, 44.2989
6.57714, 602, 593.053, 44.2431, 24.5764, 8.94745, 0, 574.048, 63.2454, 44.2431, 44.2431, 44.2431, 44.2431, 44.2431, 44.2431, 44.2431, 44.2431, 44.2431, 44.2431, 44.2431, 44.2452, 44.2431
6.585, 498, 476.585, 44.1897, 22.3607, 21.4146, 0, 459.764, 61.0093, 44.1897, 44.1897, 44.1897, 44.1897, 44.1897, 44.1897, 44.1897, 44.1897, 44.1897, 44.1897, 44.1897, 44.1917, 44.1897
6.59286, 392, 381.504, 44.1393, 19.8494, 10.4963, 0, 366.77, 58.8714, 44.1393, 44.1393, 44.1393, 44.1393, 44.1393, 44.1393, 44.1393, 44.1393, 44.1393, 44.1393, 44.1393, 44.1411, 44.1393
6.60073, 328, 304.793, 44.0923, 18.1659, 23.2067, 0, 292.022, 56.8618, 44.0923, 44.0923, 44.0923, 44.0923, 44.0923, 44.0923, 44.0923, 44.0923, 44.0923, 44.0923, 44.0923, 44.0939, 44.0923
6.60859, 244, 243.592, 44.0489, 15.6844, 0.408386, 0, 232.637, 55.0024, 44.0489, 44.0489, 44.0489, 44.0489, 44.0489, 44.0489, 44.0489, 44.0489, 44.0489, 44.0489, 44.0489, 44.0503, 44.0489
6.61645, 220, 195.309, 44.0094, 14.8997, 24.6915, 0, 186.009, 53.3077, 44.0094, 44.0094, 44.0094, 44.0094, 44.0094, 44.0094, 44.0094, 44.0094, 44.0094, 44.0094, 44.0094, 44.0106, 44.0094
6.62431, 136, 157.633, 43.9738, 11.7473, -21.6326, 0, 149.82, 51.7855, 43.9738, 43.9738, 43.9738, 43.9738, 43.9738, 43.9738, 43.9738, 43.9738, 43.9738, 43.9738, 43.9738, 43.9749, 43.9738
6.63218, 162, 128.55, 43.9421, 12.8062, 33.45, 0, 122.054, 50.4372, 43.9421, 43.9421, 43.9421, 43.9421, 43.9421, 43.9421, 43.9421, 43.9421, 43.9421, 43.9421, 43.9421, 43.943, 43.9421
6.64004, 100, 106.333, 43.9142, 10.0995, -6.33321, 0, 100.988, 49.2589, 43.9142, 43.9142, 43.9142, 43.9142, 43.9142, 43.9142, 43.9142, 43.9142, 43.9142, 43.9142, 43.9142, 43.915, 43.9142
6.6479, 92, 89.541, 43.8898, 9.69536, 2.45895, 0, 85.1873, 48.2429, 43.8898, 43.8898, 43.8898, 43.8898, 43.8898, 43.8898, 43.8898, 43.8898, 43.8898, 43.8898, 43.8898, 43.8905, 43.8898
6.65577, 90, 76.9749, 43.8688, 9.59166, 13.0251, 0, 73.4653, 47.3778, 43.8688, 43.8688, 43.8688, 43.8688, 43.8688, 43.8688, 43.8688, 43.8688, 43.8688, 43.8688, 43.8688, 43.8693, 43.8688
6.66363, 72, 67.6674, 43.8507, 8.60233, 4.33262, 0, 64.8671, 46.6505, 43.8507, 43.8507, 43.8507, 43.8507, 43.8507, 43.8507, 43.8507, 43.8507, 43.8507, 43.8507, 43.8507, 43.8512, 43.8507
6.67149, 46, 60.84, 43.8354, 6.9282, -14.84, 0, 58.6285, 46.0465, 43.8354, 43.8354, 43.8354, 43.8354, 43.8354, 43.8354, 43.8354, 43.8354, 43.8354, 43.8354, 43.8354, 43.8358, 43.8354
6.67935, 48, 55.8807, 43.8223, 7.07107, -7.88068, 0, 54.1519, 45.5508, 43.8223, 43.8223, 43.8223, 43.8223, 43.8223, 43.8223, 43.8223, 43.8223, 43.8223, 43.8223, 43.8223, 43.8227, 43.8223
6.68722, 40, 52.3132, 43.8113, 6.48074, -12.3132, 0, 50.9755, 45.1487, 43.8113, 43.8113, 43.8113, 43.8113, 43.8113, 43.8113, 43.8113, 43.8113, 43.8113, 43.8113, 43.8113, 43.8115, 43.8113
6.69508, 44, 49.7725, 43.8019, 6.78233, -5.77247, 0, 48.7478, 44.8263, 43.8019, 43.8019, 43.8019, 43.8019, 43.8019, 43.8019, 43.8019, 43.8019, 43.8019, 43.8019, 43.8019, 43.8021, 43.8019
6.70294, 42, 47.9817, 43.7938, 6.63325, -5.98167, 0, 47.2048, 44.5705, 43.7938, 43.7938, 43.7938, 43.7938, 43.7938, 43.7938, 43.7938, 43.7938, 43.7938, 43.7938, 43.7938, 43.794, 43.7938
6.7108, 30, 46.7354, 43.7867, 5.65685, -16.7354, 0, 46.1523, 44.3697, 43.7867, 43.7867, 43.7867, 43.7867, 43.7867, 43.7867, 43.7867, 43.7867, 43.7867, 43.7867, 43.7867, 43.7868, 43.7867
6.71867, 40, 45.8826, 43.7803, 6.48074, -5.88263, 0, 45.4493, 44.2135, 43.7803, 43.7803, 43.7803, 43.7803, 43.7803, 43.7803, 43.7803, 43.7803, 43.7803, 43.7803, 43.7803, 43.7804, 43.7803
6.72653, 38, 45.3154, 43.7744, 6.32456, -7.31537, 0, 44.9966, 44.0931, 43.7744, 43.7744, 43.7744, 43.7744, 43.7744, 43.7744, 43.7744, 43.7744, 43.7744, 43.7744, 43.7744, 43.7745, 43.7744
6.73439, 26, 44.9587, 43.7688, 5.2915, -18.9587, 0, 44.7266, 44.0008, 43.7688, 43.7688, 43.7688, 43.7688, 43.7688, 43.7688, 43.7688, 43.7688, 43.7688, 43.7688, 43.7688, 43.7688, 43.7688
6.74226, 28, 44.7638, 43.7632, 5.47723, -16.7638, 0, 44.5965, 43.9305, 43.7632, 43.7632, 43.7632, 43.7632, 43.7632, 43.7632, 43.7632, 43.7632, 43.7632, 43.7632, 43.7632, 43.7633, 43.7632
6.75012, 42, 44.7029, 43.7576, 6.63325, -2.70288, 0, 44.5834, 43.877, 43.7576, 43.7576, 43.7576, 43.7576, 43.7576, 43.7576, 43.7576, 43.7576, 43.7576, 43.7576, 43.7576, 43.7576, 43.7576
6.75798, 44, 44.7658, 43.7517, 6.78233, -0.765804, 0, 44.6814, 43.8361, 43.7517, 43.7517, 43.7517, 43.7517, 43.7517, 43.7517, 43.7517, 43.7517, 43.7517, 43.7517, 43.7517, 43.7518, 43.7517
6.76584, 48, 44.9587, 43.7456, 7.07107, 3.04135, 0, 44.8996, 43.8046, 43.7456, 43.7456, 43.7456, 43.7456, 43.7456, 43.7456, 43.7456, 43.7456, 43.7456, 43.7456, 43.7456, 43.7456, 43.7456
6.77371, 46, 45.3031, 43.739, 6.9282, 0.696861, 0, 45.2622, 43.7799, 43.739, 43.739, 43.739, 43.739, 43.739, 43.739, 43.739, 43.739, 43.739, 43.739, 43.739, 43.739, 43.739
6.78157, 52, 45.8379, 43.7319, 7.34847, 6.16215, 0, 45.8098, 43.76, 43.7319, 43.7319, 43.7319, 43.7319, 43.7319, 43.7319, 43.7319, 43.7319, 43.7319, 43.7319, 43.7319, 43.7319, 43.7319
6.78943, 58, 46.6198, 43.7243, 7.74597, 11.3802, 0, 46.6007, 43.7434, 43.7243, 43.7243, 43.7243, 43.7243, 43.7243, 43.7243, 43.7243, 43.7243, 43.7243, 43.7243, 43.7243, 43.7243, 43.7243
6.79729, 58, 47.7274, 43.716, 7.74597, 10.2726, 0, 47.7146, 43.7289, 43.716, 43.716, 43.716, 43.716, 43.716, 43.716, 43.716, 43.716, 43.716, 43.716, 43.716, 43.716, 43.716
6.80516, 64, 49.2643, 43.7071, 8.12404, 14.7357, 0, 49.2557, 43.7157, 43.7071, 43.7071, 43.7071, 43.7071, 43.7071, 43.7071, 43.7071, 43.7071, 43.7071, 43.7071, 43.7071, 43.7071, 43.7071
6.81302, 56, 51.3629, 43.6974, 7.61577, 4.63715, 0, 51.3572, 43.7031, 43.6974, 43.6974, 43.6974, 43.6974, 43.6974, 43.6974, 43.6974, 43.6974, 43.6974, 43.6974, 43.6974, 43.6975, 43.6974
6.82088, 98, 54.1888, 43.687, 10, 43.8112, 0, 54.1852, 43.6906, 43.687, 43.687, 43.687, 43.687, 43.687, 43.687, 43.687, 43.687, 43.687, 43.687, 43.687, 43.687, 43.687
6.82875, 82, 57.9464, 43.6756, 9.16515, 24.0536, 0, 57.944, 43.6779, 43.6756, 43.6756, 43.6756, 43.6756, 43.6756, 43.6756, 43.6756, 43.6756, 43.6756, 43.6756, 43.6756, 43.6756, 43.6756
