   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_134.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Zn_K, Fe_K, Mn_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Al_K, Mg_K, Zn_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.612789, 0, 0.000219513, 1.16411e-05, 1.41421, -0.000219513, 1.16411e-05, 1.16467e-05, 4.7745e-05, 1.26207e-05, 1.16425e-05, 1.41226e-05, 3.31201e-05, 1.47277e-05, 1.16993e-05, 5.38511e-05, 1.16945e-05, 1.17822e-05, 1.17713e-05, 1.16411e-05, 0.000112077, 1.16411e-05, 1.16411e-05, 1.23461e-05
0.620666, 0, 0.000348849, 2.08358e-05, 1.41421, -0.000348849, 2.08358e-05, 2.08457e-05, 8.41667e-05, 2.25542e-05, 2.08384e-05, 2.51888e-05, 6.21764e-05, 2.62502e-05, 2.09381e-05, 9.48776e-05, 2.09295e-05, 2.10834e-05, 2.10242e-05, 2.08359e-05, 0.000156769, 2.08358e-05, 2.08358e-05, 2.20726e-05
0.628543, 0, 0.000560006, 3.64876e-05, 1.41421, -0.000560006, 3.64876e-05, 3.65045e-05, 0.000145199, 3.94373e-05, 3.6492e-05, 4.39597e-05, 0.000114741, 4.57817e-05, 3.66631e-05, 0.000163585, 3.66484e-05, 3.69126e-05, 3.67584e-05, 3.64878e-05, 0.000223052, 3.64876e-05, 3.64876e-05, 3.86106e-05
0.636421, 0, 0.000902488, 6.25271e-05, 1.41421, -0.000902488, 6.25271e-05, 6.25554e-05, 0.000245172, 6.74829e-05, 6.25344e-05, 7.50809e-05, 0.000208165, 7.8142e-05, 6.28219e-05, 0.000276062, 6.27972e-05, 6.32412e-05, 6.29142e-05, 6.25273e-05, 0.000322278, 6.25271e-05, 6.25271e-05, 6.60939e-05
0.644298, 0, 0.0014524, 0.00010487, 1.41421, -0.0014524, 0.00010487, 0.000104917, 0.000405264, 0.000113021, 0.000104882, 0.000125517, 0.000371274, 0.000130552, 0.000105355, 0.000456068, 0.000105314, 0.000106044, 0.00010542, 0.00010487, 0.00047134, 0.00010487, 0.00010487, 0.000110736
0.652176, 0, 0.00232438, 0.000172175, 1.41421, -0.00232438, 0.000172175, 0.00017225, 0.000655909, 0.0001853, 0.000172194, 0.000205424, 0.000650982, 0.000213531, 0.000172956, 0.000737721, 0.00017289, 0.000174066, 0.000172953, 0.000172176, 0.000694858, 0.000172175, 0.000172175, 0.000181622
0.660053, 0, 0.0036877, 0.000276759, 1.41421, -0.0036877, 0.000276759, 0.000276877, 0.0010396, 0.000297457, 0.000276789, 0.000329192, 0.00112202, 0.000341977, 0.00027799, 0.00116862, 0.000277887, 0.000279741, 0.000277855, 0.00027676, 0.0010279, 0.000276759, 0.000276759, 0.000291656
0.66793, 0, 0.0057871, 0.000435639, 1.41421, -0.0057871, 0.000435639, 0.000435822, 0.00161398, 0.000467611, 0.000435686, 0.000516631, 0.0019008, 0.000536379, 0.000437541, 0.00181327, 0.000437382, 0.000440246, 0.000437176, 0.000435641, 0.00151923, 0.000435639, 0.000435639, 0.000458651
0.675808, 0, 0.00896914, 0.000671626, 1.41421, -0.00896914, 0.000671626, 0.000671902, 0.00245481, 0.00072001, 0.000671697, 0.000794191, 0.00316458, 0.000824076, 0.000674505, 0.00275639, 0.000674263, 0.000678599, 0.000673771, 0.000671628, 0.00223502, 0.000671626, 0.000671626, 0.00070645
0.683685, 0, 0.0137145, 0.00101436, 1.41421, -0.0137145, 0.00101436, 0.00101477, 0.00365867, 0.00108611, 0.00101447, 0.00119612, 0.00517687, 0.00124043, 0.00101863, 0.00410589, 0.00101827, 0.0010247, 0.00101735, 0.00101437, 0.00326289, 0.00101436, 0.00101436, 0.001066
0.691562, 0, 0.0206754, 0.00150112, 1.41421, -0.0206754, 0.00150112, 0.00150172, 0.00534456, 0.00160541, 0.00150128, 0.0017653, 0.00831971, 0.00182971, 0.00150733, 0.00599458, 0.00150681, 0.00151616, 0.00150526, 0.00150113, 0.00471598, 0.00150112, 0.00150112, 0.00157618
0.69944, 0, 0.0307178, 0.00217718, 1.41421, -0.0307178, 0.00217718, 0.00217803, 0.00765397, 0.00232579, 0.0021774, 0.00255362, 0.0131327, 0.00264541, 0.00218603, 0.00858023, 0.00218528, 0.00219861, 0.00218289, 0.00217719, 0.006737, 0.00217718, 0.00217718, 0.00228414
0.707317, 2, 0.0449651, 0.00309551, 2, 1.95503, 0.00309551, 0.0030967, 0.0107488, 0.00330317, 0.00309582, 0.00362155, 0.0203575, 0.00374981, 0.00310787, 0.0120431, 0.00310683, 0.00312546, 0.00310335, 0.00309552, 0.00950188, 0.00309551, 0.00309551, 0.00324498
0.715195, 0, 0.0648398, 0.00431554, 1.41421, -0.0648398, 0.00431554, 0.00431717, 0.0148061, 0.00460019, 0.00431596, 0.0050366, 0.0309831, 0.0052124, 0.00433248, 0.0165803, 0.00433105, 0.00435661, 0.00432626, 0.00431556, 0.0132232, 0.00431554, 0.00431554, 0.00452044
0.723072, 0, 0.092098, 0.00590094, 1.41421, -0.092098, 0.00590094, 0.00590313, 0.0200106, 0.00628379, 0.00590151, 0.00687075, 0.046289, 0.0071072, 0.00592372, 0.0223969, 0.00592181, 0.0059562, 0.00591552, 0.00590096, 0.0181536, 0.00590094, 0.00590094, 0.00617655
0.730949, 0, 0.128848, 0.00791616, 1.41421, -0.128848, 0.00791616, 0.00791905, 0.0265429, 0.00842157, 0.0079169, 0.00919644, 0.0678745, 0.00950857, 0.00794623, 0.0296932, 0.0079437, 0.00798917, 0.00793588, 0.00791619, 0.0245903, 0.00791616, 0.00791616, 0.00828003
0.738827, 0, 0.177546, 0.0104219, 1.41421, -0.177546, 0.0104219, 0.0104256, 0.0345658, 0.011077, 0.0104229, 0.0120814, 0.097665, 0.012486, 0.0104609, 0.0386492, 0.0104576, 0.0105167, 0.0104484, 0.0104219, 0.0328811, 0.0104219, 0.0104219, 0.0108936
0.746704, 0, 0.240958, 0.0134698, 1.41421, -0.240958, 0.0134698, 0.0134746, 0.0442089, 0.0143038, 0.013471, 0.0155826, 0.137883, 0.0160976, 0.0135194, 0.0494076, 0.0135152, 0.0135906, 0.0135051, 0.0134698, 0.0434349, 0.0134698, 0.0134698, 0.0140705
0.754582, 0, 0.322076, 0.0170966, 1.41421, -0.322076, 0.0170966, 0.0171025, 0.055552, 0.01814, 0.0170981, 0.0197398, 0.190969, 0.020384, 0.0171587, 0.0620558, 0.0171534, 0.0172482, 0.0171434, 0.0170966, 0.0567375, 0.0170966, 0.0170966, 0.0178484
0.762459, 0, 0.423992, 0.0213185, 1.41421, -0.423992, 0.0213185, 0.0213258, 0.0686109, 0.0226017, 0.0213204, 0.0245691, 0.259447, 0.0253612, 0.0213948, 0.0766093, 0.0213883, 0.0215056, 0.0213799, 0.0213185, 0.0733752, 0.0213185, 0.0213185, 0.0222435
0.770336, 0, 0.549722, 0.0261264, 1.41421, -0.549722, 0.0261264, 0.0261353, 0.0833262, 0.0276784, 0.0261287, 0.0300579, 0.345718, 0.0310159, 0.0262187, 0.0930002, 0.0262108, 0.026354, 0.0262064, 0.0261265, 0.0940678, 0.0261264, 0.0261264, 0.027246
0.778214, 2, 0.701971, 0.0314827, 2, 1.29803, 0.0314827, 0.0314933, 0.0995568, 0.0333298, 0.0314854, 0.0361617, 0.451805, 0.0373015, 0.0315926, 0.11107, 0.0315831, 0.0317557, 0.0315859, 0.0314828, 0.119709, 0.0314827, 0.0314827, 0.0328166
0.786091, 2, 0.882888, 0.03732, 2, 1.11711, 0.03732, 0.0373324, 0.11708, 0.0394842, 0.0373232, 0.0428022, 0.579038, 0.0441374, 0.0374488, 0.13057, 0.0374375, 0.0376435, 0.037452, 0.0373201, 0.151414, 0.03732, 0.03732, 0.0388853
0.793969, 0, 1.09379, 0.0435426, 1.41421, -1.09379, 0.0435426, 0.0435569, 0.135599, 0.0460404, 0.0435463, 0.04987, 0.72773, 0.0514105, 0.0436912, 0.151169, 0.043678, 0.043922, 0.0437101, 0.0435428, 0.190562, 0.0435426, 0.0435426, 0.0453532
0.801846, 2, 1.33489, 0.0500304, 2, 0.665109, 0.0500304, 0.0500466, 0.154758, 0.052872, 0.0500346, 0.0572287, 0.896866, 0.0589805, 0.0501995, 0.172471, 0.0501841, 0.0504717, 0.0502412, 0.0500305, 0.238835, 0.0500304, 0.0500304, 0.0520965
0.809723, 0, 1.60513, 0.0566452, 1.41421, -1.60513, 0.0566452, 0.0566634, 0.17416, 0.0598338, 0.0566499, 0.0647224, 1.08385, 0.0666871, 0.0568349, 0.194035, 0.0568172, 0.0571558, 0.056909, 0.0566454, 0.298224, 0.0566452, 0.0566452, 0.0589736
0.817601, 4, 1.90202, 0.0632393, 2.44949, 2.09798, 0.0632393, 0.0632595, 0.193393, 0.0667708, 0.0632445, 0.0721852, 1.2844, 0.0743598, 0.0634494, 0.215405, 0.0634291, 0.0638289, 0.0635676, 0.0632395, 0.371005, 0.0632393, 0.0632393, 0.0658337
0.825478, 2, 2.22159, 0.0696646, 2, -0.221592, 0.0696646, 0.0696867, 0.212053, 0.0735281, 0.0696703, 0.0794515, 1.49251, 0.0818286, 0.0698945, 0.236135, 0.0698712, 0.0703464, 0.0700717, 0.0696648, 0.459657, 0.0696646, 0.0696646, 0.0725265
0.833356, 2, 2.55854, 0.0757819, 2, -0.558543, 0.0757819, 0.0758058, 0.229774, 0.0799602, 0.075788, 0.0863663, 1.70074, 0.0889347, 0.0760305, 0.255818, 0.0760039, 0.0765744, 0.0762856, 0.0757821, 0.566714, 0.0757819, 0.0757819, 0.0789124
0.841233, 6, 2.90639, 0.0814697, 2.82843, 3.09361, 0.0814697, 0.0814953, 0.246242, 0.0859405, 0.0814763, 0.0927951, 1.90054, 0.0955402, 0.0817357, 0.274109, 0.0817054, 0.082399, 0.0820926, 0.0814699, 0.694547, 0.0814697, 0.0814697, 0.0848715
0.84911, 0, 3.25776, 0.0866308, 1.41421, -3.25776, 0.0866308, 0.0866579, 0.261215, 0.0913679, 0.0866378, 0.0986307, 2.08286, 0.101535, 0.0869127, 0.290742, 0.0868779, 0.0877329, 0.0874018, 0.0866311, 0.845077, 0.0866308, 0.0866308, 0.0903107
0.856988, 4, 3.60481, 0.0911973, 2.44949, 0.395193, 0.0911973, 0.0912258, 0.274533, 0.0961719, 0.0912047, 0.103799, 2.23882, 0.106844, 0.0914933, 0.30554, 0.0914533, 0.0925211, 0.0921531, 0.0911976, 1.01944, 0.0911973, 0.0911973, 0.0951695
0.864865, 2, 3.93952, 0.0951318, 2, -1.93952, 0.0951318, 0.0951614, 0.286115, 0.100314, 0.0951394, 0.108259, 2.36044, 0.111426, 0.0954401, 0.318415, 0.095394, 0.0967425, 0.0963189, 0.095132, 1.21765, 0.0951318, 0.0951318, 0.0994217
0.872742, 4, 4.25413, 0.098427, 2.44949, -0.254134, 0.098427, 0.0984576, 0.295959, 0.103787, 0.0984349, 0.112004, 2.44136, 0.115274, 0.0987459, 0.329367, 0.0986925, 0.10041, 0.0999039, 0.0984273, 1.43822, 0.098427, 0.098427, 0.103076
0.88062, 6, 4.54143, 0.101103, 2.82843, 1.45857, 0.101103, 0.101134, 0.304132, 0.106612, 0.101111, 0.115058, 2.47741, 0.118411, 0.101431, 0.33847, 0.101369, 0.103566, 0.102941, 0.101103, 1.67794, 0.101103, 0.101103, 0.106174
0.888497, 4, 4.79494, 0.103201, 2.44949, -0.794943, 0.103201, 0.103233, 0.310752, 0.108833, 0.10321, 0.117467, 2.46702, 0.120886, 0.103536, 0.345855, 0.103465, 0.10628, 0.105488, 0.103202, 1.93175, 0.103201, 0.103201, 0.108786
0.896375, 2, 5.00914, 0.104781, 2, -3.00914, 0.104781, 0.104814, 0.315978, 0.110511, 0.104789, 0.119297, 2.41131, 0.122768, 0.105122, 0.351697, 0.105039, 0.10864, 0.107616, 0.104781, 2.1927, 0.104781, 0.104781, 0.111009
0.904252, 8, 5.17948, 0.105911, 3.16228, 2.82052, 0.105911, 0.105944, 0.31999, 0.111719, 0.105919, 0.120625, 2.31403, 0.124134, 0.106256, 0.356196, 0.106161, 0.110749, 0.109409, 0.105911, 2.45222, 0.105911, 0.105911, 0.112959
0.912129, 8, 5.30248, 0.106664, 3.16228, 2.69752, 0.106664, 0.106697, 0.322976, 0.112533, 0.106673, 0.121532, 2.18117, 0.125067, 0.107013, 0.35956, 0.106904, 0.112714, 0.110951, 0.106664, 2.70055, 0.106664, 0.106664, 0.114771
0.920007, 2, 5.37572, 0.107113, 2, -3.37572, 0.107113, 0.107147, 0.325122, 0.113028, 0.107122, 0.122097, 2.02038, 0.12565, 0.107465, 0.361993, 0.10734, 0.114644, 0.112319, 0.107113, 2.92729, 0.107113, 0.107113, 0.116595
0.927884, 6, 5.39792, 0.107325, 2.82843, 0.602085, 0.107325, 0.107359, 0.326598, 0.113275, 0.107334, 0.122397, 1.84035, 0.12596, 0.107679, 0.363683, 0.107539, 0.116643, 0.113581, 0.107326, 3.12215, 0.107325, 0.107325, 0.118594
0.935762, 10, 5.36894, 0.107361, 3.4641, 4.63106, 0.107361, 0.107396, 0.327557, 0.113336, 0.10737, 0.122496, 1.65004, 0.126064, 0.107717, 0.364798, 0.107559, 0.118806, 0.114787, 0.107362, 3.27577, 0.107361, 0.107361, 0.120942
0.943639, 2, 5.28999, 0.107272, 2, -3.28999, 0.107272, 0.107306, 0.328129, 0.113265, 0.107281, 0.122452, 1.45802, 0.126021, 0.107629, 0.365482, 0.107454, 0.121218, 0.115968, 0.107272, 3.38047, 0.107272, 0.107272, 0.123825
0.951516, 6, 5.16361, 0.107099, 2.82843, 0.836389, 0.107099, 0.107133, 0.32842, 0.113104, 0.107108, 0.122311, 1.27194, 0.125878, 0.107456, 0.365852, 0.107264, 0.123954, 0.117137, 0.107099, 3.4309, 0.107099, 0.107099, 0.127436
0.959394, 8, 4.99381, 0.106873, 3.16228, 3.00619, 0.106873, 0.106908, 0.328515, 0.112887, 0.106882, 0.122107, 1.09806, 0.125672, 0.107231, 0.366, 0.107022, 0.127077, 0.118285, 0.106874, 3.42454, 0.106873, 0.106873, 0.13197
0.967271, 6, 4.78602, 0.10662, 2.82843, 1.21398, 0.10662, 0.106654, 0.328478, 0.11264, 0.106629, 0.121869, 0.941082, 0.125429, 0.106978, 0.365999, 0.106753, 0.130647, 0.119389, 0.10662, 3.36191, 0.10662, 0.10662, 0.137617
0.975149, 4, 4.54702, 0.106355, 2.44949, -0.547025, 0.106355, 0.10639, 0.328357, 0.112379, 0.106364, 0.121614, 0.804042, 0.125171, 0.106714, 0.365902, 0.106473, 0.134725, 0.120413, 0.106356, 3.24655, 0.106355, 0.106355, 0.144551
0.983026, 6, 4.2847, 0.106092, 2.82843, 1.7153, 0.106092, 0.106127, 0.328187, 0.112118, 0.106101, 0.121357, 0.688403, 0.12491, 0.106451, 0.365747, 0.106197, 0.139388, 0.121312, 0.106092, 3.08469, 0.106092, 0.106092, 0.152913
0.990903, 2, 4.00773, 0.105838, 2, -2.00773, 0.105837, 0.105872, 0.327992, 0.111866, 0.105847, 0.121107, 0.594251, 0.124656, 0.106196, 0.365561, 0.105931, 0.14475, 0.122043, 0.105838, 2.88475, 0.105838, 0.105838, 0.162795
0.998781, 4, 3.72512, 0.105599, 2.44949, 0.274876, 0.105598, 0.105633, 0.32779, 0.111627, 0.105607, 0.120871, 0.520542, 0.124416, 0.105957, 0.365364, 0.105683, 0.151002, 0.122564, 0.105599, 2.65663, 0.105599, 0.105599, 0.17422
1.00666, 4, 3.44586, 0.105379, 2.44949, 0.55414, 0.105379, 0.105414, 0.327593, 0.111409, 0.105388, 0.120653, 0.465389, 0.124195, 0.105738, 0.365168, 0.105458, 0.158476, 0.122843, 0.105379, 2.41094, 0.105379, 0.105379, 0.187127
1.01454, 2, 3.17842, 0.105184, 2, -1.17842, 0.105183, 0.105218, 0.327412, 0.111214, 0.105193, 0.120458, 0.426343, 0.123998, 0.105543, 0.364983, 0.10526, 0.167734, 0.122864, 0.105184, 2.15825, 0.105184, 0.105184, 0.20135
1.02241, 0, 2.93053, 0.105018, 1.41421, -2.93053, 0.105016, 0.105052, 0.327254, 0.111048, 0.105026, 0.120293, 0.400644, 0.123831, 0.105376, 0.364817, 0.105096, 0.179724, 0.122622, 0.105018, 1.90836, 0.105018, 0.105018, 0.216615
1.03029, 0, 2.70902, 0.104885, 1.41421, -2.70902, 0.104883, 0.104919, 0.327126, 0.110915, 0.104894, 0.12016, 0.385441, 0.123697, 0.105244, 0.364674, 0.104971, 0.195999, 0.122131, 0.104885, 1.66982, 0.104885, 0.104885, 0.232535
1.03817, 6, 2.51998, 0.104792, 2.82843, 3.48002, 0.10479, 0.104826, 0.327036, 0.110822, 0.104801, 0.120067, 0.377951, 0.123603, 0.105151, 0.36456, 0.104891, 0.219038, 0.121422, 0.104792, 1.44948, 0.104792, 0.104792, 0.248623
1.04605, 2, 2.36912, 0.104744, 2, -0.369119, 0.104741, 0.104778, 0.326989, 0.110774, 0.104753, 0.12002, 0.3756, 0.123555, 0.105103, 0.364477, 0.104864, 0.252691, 0.120534, 0.104744, 1.25234, 0.104744, 0.104744, 0.264314
1.05392, 8, 2.26252, 0.104747, 3.16228, 5.73748, 0.104743, 0.104781, 0.326993, 0.110777, 0.104756, 0.120023, 0.376107, 0.123557, 0.105106, 0.364425, 0.104896, 0.302768, 0.119519, 0.104747, 1.08153, 0.104747, 0.104747, 0.27899
1.0618, 0, 2.20759, 0.104805, 1.41421, -2.20759, 0.104801, 0.10484, 0.327052, 0.110836, 0.104814, 0.120081, 0.377549, 0.123615, 0.105164, 0.364401, 0.104995, 0.377799, 0.11843, 0.104806, 0.938458, 0.104805, 0.104805, 0.292025
1.06968, 12, 2.21426, 0.104923, 3.74166, 9.78574, 0.104917, 0.104958, 0.32717, 0.110953, 0.104932, 0.120199, 0.378389, 0.123733, 0.105282, 0.364398, 0.105166, 0.48994, 0.117322, 0.104923, 0.822991, 0.104923, 0.104923, 0.302828
1.07755, 2, 2.29641, 0.105102, 2, -0.296413, 0.105094, 0.105137, 0.327349, 0.111133, 0.105111, 0.120378, 0.377496, 0.123912, 0.105461, 0.364407, 0.105414, 0.655994, 0.116246, 0.105103, 0.733821, 0.105102, 0.105102, 0.310885
1.08543, 4, 2.47326, 0.105342, 2.44949, 1.52674, 0.105332, 0.105377, 0.327589, 0.111373, 0.105351, 0.120618, 0.374132, 0.124151, 0.105701, 0.364409, 0.105739, 0.89848, 0.115243, 0.105343, 0.668745, 0.105342, 0.105342, 0.315802
1.09331, 2, 2.77062, 0.10564, 2, -0.770615, 0.105626, 0.105674, 0.327887, 0.11167, 0.105649, 0.120916, 0.367925, 0.124449, 0.105999, 0.364382, 0.106142, 1.24656, 0.114345, 0.10564, 0.624998, 0.10564, 0.10564, 0.317337
1.10119, 0, 3.2218, 0.105988, 1.41421, -3.2218, 0.10597, 0.106023, 0.328235, 0.112018, 0.105997, 0.121264, 0.358831, 0.124797, 0.106347, 0.364299, 0.106618, 1.73671, 0.113571, 0.105988, 0.599516, 0.105988, 0.105988, 0.315415
1.10906, 14, 3.86785, 0.106377, 4, 10.1321, 0.106355, 0.106412, 0.328624, 0.112408, 0.106386, 0.121653, 0.347075, 0.125186, 0.106736, 0.364126, 0.107159, 2.41275, 0.112931, 0.106378, 0.589168, 0.106377, 0.106377, 0.31014
1.11694, 8, 4.75695, 0.106793, 3.16228, 3.24305, 0.106764, 0.106828, 0.32904, 0.112824, 0.106802, 0.122069, 0.333089, 0.125602, 0.107152, 0.363823, 0.107755, 3.32516, 0.11242, 0.106794, 0.590921, 0.106793, 0.106793, 0.301777
1.12482, 8, 5.94239, 0.107219, 3.16228, 2.05761, 0.107182, 0.107253, 0.329466, 0.113249, 0.107228, 0.122494, 0.317441, 0.126028, 0.107577, 0.363351, 0.10839, 4.52903, 0.112023, 0.107219, 0.601962, 0.107219, 0.107219, 0.290737
1.1327, 8, 7.47947, 0.107632, 3.16228, 0.520531, 0.107585, 0.107666, 0.329879, 0.113662, 0.107641, 0.122908, 0.300765, 0.126441, 0.107991, 0.362668, 0.109044, 6.08101, 0.111717, 0.107632, 0.619761, 0.107632, 0.107632, 0.277534
1.14057, 12, 9.42063, 0.108008, 3.74166, 2.57937, 0.107949, 0.108042, 0.330255, 0.114038, 0.108017, 0.123284, 0.2837, 0.126817, 0.108367, 0.361735, 0.109694, 8.03446, 0.111472, 0.108008, 0.642105, 0.108008, 0.108008, 0.262751
1.14845, 14, 11.8094, 0.108319, 4, 2.1906, 0.108246, 0.108354, 0.330566, 0.11435, 0.108328, 0.123595, 0.266834, 0.127128, 0.108678, 0.360523, 0.110313, 10.4335, 0.11125, 0.10832, 0.667095, 0.108319, 0.108319, 0.24699
1.15633, 18, 14.6732, 0.108536, 4.47214, 3.32675, 0.108445, 0.10857, 0.330783, 0.114566, 0.108545, 0.123812, 0.250666, 0.127345, 0.108895, 0.35901, 0.110873, 13.3062, 0.111012, 0.108536, 0.693129, 0.108536, 0.108536, 0.230832
1.16421, 20, 18.0164, 0.108626, 4.69042, 1.98359, 0.108513, 0.10866, 0.330873, 0.114656, 0.108635, 0.123902, 0.235578, 0.127435, 0.108985, 0.357193, 0.111341, 16.6569, 0.110717, 0.108626, 0.718867, 0.108626, 0.108626, 0.214801
1.17208, 26, 21.8127, 0.108556, 5.2915, 4.18731, 0.108417, 0.108591, 0.330803, 0.114587, 0.108565, 0.123832, 0.221827, 0.127365, 0.108915, 0.355089, 0.111686, 20.4598, 0.110321, 0.108557, 0.743193, 0.108556, 0.108556, 0.199338
1.17996, 24, 26.0006, 0.108295, 5.09902, -2.00055, 0.108125, 0.10833, 0.330542, 0.114326, 0.108304, 0.123571, 0.209545, 0.127104, 0.108654, 0.352741, 0.111875, 24.6537, 0.109785, 0.108296, 0.765175, 0.108295, 0.108295, 0.18478
1.18784, 16, 30.48, 0.107812, 4.24264, -14.48, 0.107604, 0.107847, 0.330059, 0.113843, 0.107821, 0.123088, 0.198756, 0.126621, 0.108171, 0.350225, 0.111877, 29.1388, 0.109069, 0.107813, 0.784031, 0.107812, 0.107812, 0.171356
1.19572, 26, 35.114, 0.107079, 5.2915, -9.11403, 0.106826, 0.107114, 0.329326, 0.113109, 0.107088, 0.122355, 0.189389, 0.125888, 0.107438, 0.347652, 0.111664, 33.7786, 0.108139, 0.107079, 0.799099, 0.107079, 0.107079, 0.159192
1.20359, 40, 39.7329, 0.106072, 6.48074, 0.267117, 0.105766, 0.106107, 0.328319, 0.112103, 0.106081, 0.121348, 0.181312, 0.124881, 0.106431, 0.345175, 0.111213, 38.4037, 0.106966, 0.106073, 0.809821, 0.106072, 0.106072, 0.148319
1.21147, 44, 44.1439, 0.104774, 6.78233, -0.143875, 0.104404, 0.104809, 0.327021, 0.110804, 0.104783, 0.12005, 0.174348, 0.123583, 0.105133, 0.342994, 0.110506, 42.8219, 0.105527, 0.104774, 0.815737, 0.104774, 0.104774, 0.138693
1.21935, 46, 48.1435, 0.103173, 6.9282, -2.14352, 0.102729, 0.103208, 0.32542, 0.109204, 0.103182, 0.118449, 0.1683, 0.121982, 0.103532, 0.341358, 0.109537, 46.8301, 0.103807, 0.103174, 0.816483, 0.103173, 0.103173, 0.130211
1.22723, 56, 51.5334, 0.101267, 7.61577, 4.46663, 0.100735, 0.101301, 0.323514, 0.107297, 0.101276, 0.116543, 0.162972, 0.120076, 0.101626, 0.340566, 0.108306, 50.23, 0.101799, 0.101267, 0.811805, 0.101267, 0.101267, 0.122735
1.2351, 50, 54.1358, 0.09906, 7.2111, -4.13576, 0.0984266, 0.0990945, 0.321307, 0.10509, 0.0990689, 0.114336, 0.158184, 0.117869, 0.0994188, 0.340976, 0.106833, 52.8442, 0.0995072, 0.0990603, 0.801582, 0.09906, 0.09906, 0.11611
1.24298, 72, 55.8097, 0.0965679, 8.60233, 16.1903, 0.0958155, 0.0966024, 0.318814, 0.102598, 0.0965768, 0.111844, 0.153779, 0.115377, 0.0969267, 0.342996, 0.105153, 54.5315, 0.096943, 0.0965682, 0.785836, 0.0965679, 0.0965679, 0.11018
1.25086, 62, 56.4635, 0.0938147, 8, 5.53654, 0.0929238, 0.0938492, 0.316061, 0.099845, 0.0938236, 0.10909, 0.149633, 0.112623, 0.0941735, 0.347089, 0.103326, 55.1999, 0.0941288, 0.093815, 0.764756, 0.0938147, 0.0938147, 0.104802
1.25873, 68, 56.0625, 0.0908331, 8.3666, 11.9375, 0.0897814, 0.0908676, 0.313078, 0.0968634, 0.090842, 0.106109, 0.145651, 0.109642, 0.0911919, 0.353764, 0.101445, 54.8142, 0.0910958, 0.0908334, 0.738704, 0.0908331, 0.0908331, 0.0998497
1.26661, 32, 54.633, 0.0876643, 5.83095, -22.633, 0.0864262, 0.0876988, 0.309908, 0.0936945, 0.0876732, 0.10294, 0.141774, 0.106473, 0.0880231, 0.363572, 0.0996488, 53.4, 0.0878836, 0.0876646, 0.708216, 0.0876643, 0.0876643, 0.0952267
1.27449, 48, 52.2588, 0.0843556, 7.07107, -4.25882, 0.0829019, 0.0843901, 0.306597, 0.0903858, 0.0843645, 0.0996311, 0.137968, 0.103164, 0.0847144, 0.377095, 0.0981358, 51.0396, 0.0845385, 0.0843559, 0.673988, 0.0843556, 0.0843556, 0.0908611
1.28237, 72, 49.0735, 0.0809601, 8.60233, 22.9265, 0.0792575, 0.0809945, 0.303197, 0.0869901, 0.080969, 0.0962352, 0.134225, 0.0997681, 0.0813188, 0.394931, 0.0971885, 47.8655, 0.0811122, 0.0809604, 0.636852, 0.0809601, 0.0809601, 0.0867075
1.29024, 38, 45.248, 0.0775332, 6.32456, -7.24804, 0.0755439, 0.0775677, 0.299763, 0.0835631, 0.0775421, 0.0928079, 0.130555, 0.0963406, 0.077892, 0.417684, 0.097202, 44.0469, 0.0776596, 0.0775335, 0.597732, 0.0775332, 0.0775332, 0.0827431
1.29812, 60, 40.9761, 0.0741322, 7.87401, 19.0239, 0.0718133, 0.0741667, 0.296351, 0.0801618, 0.0741411, 0.0894062, 0.126983, 0.0929386, 0.0744909, 0.445942, 0.0987199, 39.7757, 0.074237, 0.0741325, 0.557604, 0.0741322, 0.0741322, 0.0789641
1.306, 64, 36.458, 0.0708129, 8.12404, 27.542, 0.0681157, 0.0708474, 0.293014, 0.076842, 0.0708218, 0.0860858, 0.123541, 0.0896178, 0.0711716, 0.480262, 0.102477, 35.2501, 0.0708996, 0.0708132, 0.51744, 0.0708129, 0.0708129, 0.0753802
1.31388, 32, 31.886, 0.0676285, 5.83095, 0.113956, 0.0644983, 0.0676629, 0.289802, 0.0736569, 0.0676374, 0.0828995, 0.120264, 0.086431, 0.0679871, 0.521151, 0.109444, 30.6604, 0.0677, 0.0676288, 0.47816, 0.0676285, 0.0676285, 0.0720105
1.32175, 30, 27.4322, 0.0646274, 5.65685, 2.56777, 0.0610026, 0.0646619, 0.28676, 0.0706548, 0.0646363, 0.0798958, 0.117191, 0.0834263, 0.064986, 0.569053, 0.120874, 26.1761, 0.0646863, 0.0646277, 0.44058, 0.0646274, 0.0646274, 0.0688791
1.32963, 26, 23.239, 0.0618524, 5.2915, 2.76104, 0.0576641, 0.0618869, 0.283923, 0.0678781, 0.0618613, 0.0771168, 0.114355, 0.0806459, 0.0622108, 0.62433, 0.138334, 21.9372, 0.0619007, 0.0618527, 0.405381, 0.0618524, 0.0618524, 0.0660115
1.33751, 28, 19.4138, 0.0593391, 5.47723, 8.58618, 0.0545101, 0.0593735, 0.28132, 0.0653624, 0.059348, 0.0745976, 0.111784, 0.0781248, 0.0596973, 0.687258, 0.163725, 18.0487, 0.0593785, 0.0593394, 0.373081, 0.0593391, 0.0593391, 0.0634311
