   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_227.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Fe_K, Mn_K, Ca_K, K_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.633784, 0, 0.000813413, 3.11675e-05, 1.41421, -0.000813413, 3.11675e-05, 3.11724e-05, 3.11863e-05, 0.000181627, 3.52684e-05, 4.19557e-05, 3.20526e-05, 0.000231774, 5.24569e-05, 3.6594e-05, 0.000164522, 3.19183e-05, 3.33395e-05, 3.17523e-05, 3.14128e-05, 3.1168e-05, 0.000277789, 3.11675e-05, 3.11675e-05, 3.61023e-05
0.64165, 0, 0.00133787, 5.33771e-05, 1.41421, -0.00133787, 5.33771e-05, 5.33854e-05, 5.34087e-05, 0.000305543, 6.025e-05, 7.14578e-05, 5.48605e-05, 0.000427764, 8.90574e-05, 6.24717e-05, 0.000276875, 5.43385e-05, 5.70174e-05, 5.43572e-05, 5.37285e-05, 5.33779e-05, 0.000402363, 5.33771e-05, 5.33771e-05, 6.16477e-05
0.649517, 0, 0.00219543, 8.94008e-05, 1.41421, -0.00219543, 8.94008e-05, 8.94145e-05, 8.94526e-05, 0.000502782, 0.000100668, 0.000119041, 9.18326e-05, 0.000776085, 0.000147892, 0.00010431, 0.000455787, 9.06285e-05, 9.53685e-05, 9.10076e-05, 8.99014e-05, 8.94022e-05, 0.000589313, 8.94008e-05, 8.94008e-05, 0.000102959
0.657383, 0, 0.00358042, 0.00014647, 1.41421, -0.00358042, 0.00014647, 0.000146492, 0.000146553, 0.000809452, 0.00016454, 0.000194006, 0.00015037, 0.00138382, 0.000240278, 0.000170381, 0.00073408, 0.000148033, 0.00015604, 0.000149047, 0.000147179, 0.000146472, 0.000868981, 0.00014647, 0.00014647, 0.000168214
0.66525, 0, 0.00578666, 0.000234784, 1.41421, -0.00578666, 0.000234784, 0.000234818, 0.000234914, 0.00127527, 0.000263143, 0.000309389, 0.000240904, 0.00242438, 0.000382008, 0.00027231, 0.00115699, 0.00023677, 0.000249804, 0.000238828, 0.000235784, 0.000234787, 0.00128418, 0.000234784, 0.000234784, 0.00026891
0.673116, 0, 0.00924958, 0.000368295, 1.41421, -0.00924958, 0.000368295, 0.000368347, 0.000368495, 0.00196659, 0.000411857, 0.000482895, 0.000377697, 0.00417195, 0.000594445, 0.000425939, 0.00178488, 0.000370812, 0.000391368, 0.000374508, 0.000369698, 0.0003683, 0.00189379, 0.000368295, 0.000368295, 0.000420717
0.680983, 0, 0.0146017, 0.000565496, 1.41421, -0.0146017, 0.000565496, 0.000565576, 0.000565797, 0.00296908, 0.000631008, 0.000737837, 0.000579636, 0.00704947, 0.000905591, 0.000652184, 0.00269583, 0.000568677, 0.000600194, 0.00057484, 0.000567458, 0.000565504, 0.00277668, 0.000565496, 0.000565496, 0.000644331
0.68885, 0, 0.0227429, 0.000850112, 1.41421, -0.0227429, 0.000850112, 0.000850229, 0.000850556, 0.00438974, 0.000946587, 0.00110391, 0.000870935, 0.0116927, 0.00135095, 0.000977773, 0.00398734, 0.000854119, 0.00090121, 0.000863873, 0.000852843, 0.000850124, 0.00403567, 0.000850112, 0.000850112, 0.00096621
0.696716, 0, 0.0349251, 0.00125154, 1.41421, -0.0349251, 0.00125154, 0.00125171, 0.00125218, 0.00635735, 0.0013907, 0.00161764, 0.00128158, 0.0190316, 0.00197398, 0.00143569, 0.0057769, 0.00125657, 0.00132525, 0.00127139, 0.00125533, 0.00125156, 0.00580136, 0.00125154, 0.00125154, 0.00141901
0.704583, 0, 0.0528502, 0.0018049, 1.41421, -0.0528502, 0.0018049, 0.00180513, 0.0018058, 0.00902102, 0.00200158, 0.0023223, 0.00184735, 0.0303885, 0.00282593, 0.00206515, 0.00820065, 0.00181118, 0.00190906, 0.00183296, 0.00181012, 0.00180492, 0.00823528, 0.0018049, 0.0018049, 0.00204159
0.712449, 0, 0.0787747, 0.00255048, 1.41421, -0.0787747, 0.00255048, 0.00255081, 0.00255173, 0.012546, 0.00282291, 0.00326717, 0.00260928, 0.0475879, 0.00396477, 0.00291098, 0.0114096, 0.00255828, 0.00269476, 0.00258935, 0.00255766, 0.00255051, 0.0115323, 0.00255048, 0.00255048, 0.00287835
0.720316, 0, 0.115611, 0.00353252, 1.41421, -0.115611, 0.00353252, 0.00353297, 0.00353422, 0.0171063, 0.00390248, 0.00450579, 0.00361237, 0.073068, 0.00545311, 0.00402207, 0.0155632, 0.00354216, 0.00372845, 0.00358533, 0.00354234, 0.00353256, 0.0159225, 0.00353252, 0.00353252, 0.00397778
0.728182, 0, 0.167011, 0.00479713, 1.41421, -0.167011, 0.00479713, 0.00479772, 0.00479939, 0.022875, 0.00528985, 0.00609334, 0.00490347, 0.109977, 0.00735499, 0.00544913, 0.0208198, 0.00480894, 0.00505806, 0.0048675, 0.00481048, 0.00479719, 0.0216727, 0.00479713, 0.00479713, 0.00539018
0.736049, 0, 0.237404, 0.0063894, 1.41421, -0.237404, 0.0063894, 0.00639018, 0.00639236, 0.0300103, 0.00703321, 0.00808306, 0.00652836, 0.162233, 0.00973152, 0.00724132, 0.027325, 0.00640377, 0.00673032, 0.00648142, 0.00640745, 0.00638948, 0.0290893, 0.0063894, 0.0063894, 0.00716439
0.743916, 0, 0.331975, 0.00834995, 1.41421, -0.331975, 0.00834995, 0.00835095, 0.00835375, 0.0386415, 0.00917557, 0.0105219, 0.00852815, 0.234512, 0.0126358, 0.00944245, 0.0351978, 0.00836726, 0.00878711, 0.00846808, 0.00837417, 0.00835005, 0.0385242, 0.00834995, 0.00834995, 0.00934396
0.751782, 0, 0.456541, 0.0107108, 1.41421, -0.456541, 0.0107108, 0.0107121, 0.0107156, 0.0488529, 0.0117504, 0.0134457, 0.0109352, 0.332137, 0.0161074, 0.0120865, 0.0445167, 0.0107315, 0.0112612, 0.0108598, 0.0107431, 0.010711, 0.0503855, 0.0107108, 0.0107108, 0.0119628
0.759649, 4, 0.617307, 0.0134916, 2.44949, 3.38269, 0.0134916, 0.0134932, 0.0134975, 0.0606696, 0.0147775, 0.0168743, 0.0137691, 0.460837, 0.0201664, 0.0151931, 0.0553061, 0.013516, 0.0141722, 0.0136763, 0.0135342, 0.0134917, 0.0651576, 0.0134916, 0.0134916, 0.0150407
0.767515, 2, 0.820493, 0.0166956, 2, 1.17951, 0.0166956, 0.0166975, 0.0167028, 0.0740466, 0.0182588, 0.0208078, 0.017033, 0.62635, 0.0248095, 0.0187641, 0.0675266, 0.0167242, 0.0175227, 0.016921, 0.0167515, 0.0166958, 0.0834311, 0.0166956, 0.0166956, 0.0185797
0.775382, 0, 1.07181, 0.0203075, 1.41421, -1.07181, 0.0203075, 0.0203098, 0.0203161, 0.088862, 0.022176, 0.025223, 0.0207108, 0.833867, 0.030006, 0.02278, 0.0810683, 0.0203405, 0.0212958, 0.0205784, 0.0203801, 0.0203077, 0.105947, 0.0203075, 0.0203075, 0.0225614
0.783248, 4, 1.37583, 0.0242915, 2.44949, 2.62417, 0.0242915, 0.0242942, 0.0243016, 0.104917, 0.026489, 0.0300725, 0.0247658, 1.08734, 0.0356972, 0.0271993, 0.0957511, 0.0243292, 0.025453, 0.0246126, 0.0243849, 0.0242918, 0.133651, 0.0242915, 0.0242915, 0.0269453
0.791115, 2, 1.7353, 0.0285921, 2, 0.264697, 0.0285921, 0.0285951, 0.0286038, 0.121942, 0.0311364, 0.0352854, 0.0291412, 1.38872, 0.041797, 0.0319588, 0.11133, 0.0286347, 0.0299357, 0.0289681, 0.0287113, 0.0285924, 0.167758, 0.0285921, 0.0285921, 0.0316697
0.798982, 2, 2.15042, 0.0331356, 2, -0.150422, 0.0331356, 0.0331391, 0.033149, 0.139611, 0.0360377, 0.0407701, 0.033762, 1.73713, 0.0481961, 0.0369758, 0.127507, 0.0331832, 0.0346664, 0.0335716, 0.0332866, 0.033136, 0.209815, 0.0331356, 0.0331356, 0.0366542
0.806848, 2, 2.61828, 0.0378346, 2, -0.618275, 0.0378346, 0.0378386, 0.0378496, 0.157559, 0.0410978, 0.0464191, 0.0385389, 2.12827, 0.0547675, 0.0421526, 0.143948, 0.0378873, 0.0395529, 0.0383363, 0.0380245, 0.037835, 0.261752, 0.0378346, 0.0378346, 0.0418043
0.814715, 2, 3.13243, 0.0425925, 2, -1.13243, 0.0425925, 0.0425969, 0.0426091, 0.175405, 0.0462124, 0.0521154, 0.0433738, 2.55388, 0.0613741, 0.0473825, 0.160306, 0.04265, 0.0444942, 0.0431672, 0.0428297, 0.0425929, 0.325903, 0.0425925, 0.0425925, 0.0470167
0.822581, 4, 3.68284, 0.0473096, 2.44949, 0.31716, 0.0473096, 0.0473144, 0.0473278, 0.192777, 0.0512744, 0.0577398, 0.0481653, 3.00171, 0.0678778, 0.052556, 0.17624, 0.0473717, 0.0493858, 0.0479675, 0.0476048, 0.04731, 0.404983, 0.0473096, 0.0473096, 0.0521871
0.830448, 8, 4.25612, 0.0518895, 3.16228, 3.74388, 0.0518895, 0.0518947, 0.0519092, 0.209335, 0.0561808, 0.0631786, 0.0528157, 3.45581, 0.0741474, 0.057568, 0.191436, 0.051956, 0.0541271, 0.0526451, 0.0522558, 0.05189, 0.501987, 0.0518895, 0.0518895, 0.0572165
0.838314, 2, 4.83616, 0.0562449, 2, -2.83616, 0.0562449, 0.0562504, 0.056266, 0.224788, 0.0608386, 0.0683297, 0.0572363, 3.89732, 0.0800665, 0.0623236, 0.205627, 0.0563152, 0.0586265, 0.0571189, 0.0566989, 0.0562454, 0.620012, 0.0562449, 0.0562449, 0.0620181
0.846181, 0, 5.40514, 0.060302, 1.41421, -5.40514, 0.060302, 0.0603079, 0.0603244, 0.238912, 0.0651701, 0.0731086, 0.0613527, 4.30572, 0.0855401, 0.0667437, 0.218607, 0.0603757, 0.0628067, 0.0613239, 0.0608653, 0.0603026, 0.761993, 0.060302, 0.060302, 0.0665229
0.854048, 4, 5.94473, 0.0640043, 2.44949, -1.94473, 0.0640043, 0.0640105, 0.0640278, 0.251556, 0.0691162, 0.0774521, 0.0651076, 4.66039, 0.0904981, 0.0707686, 0.230234, 0.0640808, 0.0666086, 0.0652154, 0.0647044, 0.0640049, 0.930345, 0.0640043, 0.0640043, 0.0706837
0.861914, 4, 6.43744, 0.0673142, 2.44949, -2.43744, 0.0673142, 0.0673206, 0.0673386, 0.262642, 0.072638, 0.0813195, 0.0684632, 4.94236, 0.0948971, 0.0743589, 0.240437, 0.0673929, 0.069992, 0.0687706, 0.0681866, 0.0673148, 1.12655, 0.0673142, 0.0673142, 0.0744778
0.869781, 8, 6.86786, 0.0702128, 3.16228, 1.13214, 0.0702128, 0.0702194, 0.0702381, 0.272164, 0.0757171, 0.084693, 0.0714008, 5.13604, 0.0987201, 0.0774964, 0.249206, 0.070293, 0.0729368, 0.0719891, 0.0713029, 0.0702134, 1.35072, 0.0702128, 0.0702128, 0.0779079
0.877647, 4, 7.22377, 0.0726989, 2.44949, -3.22377, 0.0726989, 0.0727058, 0.0727249, 0.280176, 0.0783539, 0.0875754, 0.0739194, 5.23069, 0.101974, 0.0801818, 0.256589, 0.0727799, 0.0754408, 0.074892, 0.0740634, 0.0726996, 1.60119, 0.0726989, 0.0726989, 0.0810018
0.885514, 4, 7.49679, 0.0747863, 2.44949, -3.49679, 0.0747863, 0.0747933, 0.0748128, 0.286777, 0.0805642, 0.0899864, 0.0760333, 5.22145, 0.104684, 0.0824319, 0.262677, 0.0748674, 0.0775176, 0.0775189, 0.0764947, 0.074787, 1.87417, 0.0747863, 0.0747863, 0.0838119
0.89338, 8, 7.68266, 0.0765004, 3.16228, 0.317336, 0.0765004, 0.0765075, 0.0765274, 0.292104, 0.0823768, 0.0919596, 0.0777687, 5.10979, 0.106892, 0.0842764, 0.267593, 0.076581, 0.0791932, 0.079925, 0.0786359, 0.0765011, 2.16362, 0.0765004, 0.0765004, 0.0864147
0.901247, 0, 7.78111, 0.0778752, 1.41421, -7.78111, 0.0778752, 0.0778824, 0.0779026, 0.296312, 0.0838289, 0.0935375, 0.0791602, 4.90337, 0.10865, 0.0857534, 0.271479, 0.0779547, 0.0805027, 0.0821768, 0.0805341, 0.0778759, 2.46128, 0.0778752, 0.0778752, 0.0889101
0.909114, 6, 7.79529, 0.0789494, 2.82843, -1.79529, 0.0789494, 0.0789567, 0.0789771, 0.299562, 0.0849624, 0.0947677, 0.0802472, 4.61518, 0.110013, 0.0869061, 0.274482, 0.0790272, 0.0814866, 0.084348, 0.0822394, 0.0789502, 2.75694, 0.0789494, 0.0789494, 0.0914229
0.91698, 2, 7.73107, 0.0797641, 2, -5.73107, 0.0797641, 0.0797714, 0.0797919, 0.302015, 0.0858217, 0.0956998, 0.0810715, 4.26237, 0.111041, 0.0877798, 0.276748, 0.0798397, 0.0821883, 0.0865164, 0.0838004, 0.0797648, 3.03898, 0.0797641, 0.0797641, 0.0941049
0.924847, 10, 7.59618, 0.0803595, 3.4641, 2.40382, 0.0803595, 0.0803669, 0.0803875, 0.303818, 0.08645, 0.0963818, 0.081674, 3.86454, 0.111789, 0.0884188, 0.278414, 0.0804326, 0.0826512, 0.0887594, 0.0852601, 0.0803602, 3.29509, 0.0803595, 0.0803595, 0.0971377
0.932713, 4, 7.39936, 0.0807743, 2.44949, -3.39936, 0.0807742, 0.0807817, 0.0808024, 0.305106, 0.0868886, 0.0968592, 0.0820939, 3.44215, 0.112309, 0.088865, 0.279603, 0.0808445, 0.0829176, 0.0911524, 0.086652, 0.080775, 3.51321, 0.0807743, 0.0807743, 0.100736
0.94058, 4, 7.14976, 0.0810437, 2.44949, -3.14976, 0.0810437, 0.0810511, 0.0810719, 0.305994, 0.0871749, 0.097173, 0.082367, 3.01483, 0.112649, 0.0891568, 0.28042, 0.081111, 0.0830268, 0.0937676, 0.0879978, 0.0810445, 3.68247, 0.0810437, 0.0810437, 0.10515
0.948446, 8, 6.85648, 0.0811997, 3.16228, 1.14352, 0.0811996, 0.0812071, 0.0812279, 0.306579, 0.0873426, 0.0973597, 0.0825255, 2.60007, 0.11285, 0.0893282, 0.280957, 0.081264, 0.0830152, 0.0966673, 0.0893063, 0.0812004, 3.79411, 0.0811997, 0.0811997, 0.110666
0.956313, 6, 6.52843, 0.0812702, 2.82843, -0.52843, 0.0812702, 0.0812777, 0.0812985, 0.306942, 0.0874211, 0.0974513, 0.0825978, 2.21226, 0.112948, 0.0894093, 0.281286, 0.0813318, 0.0829156, 0.0999112, 0.0905727, 0.081271, 3.84226, 0.0812702, 0.0812702, 0.117599
0.96418, 2, 6.17423, 0.0812802, 2, -4.17423, 0.0812801, 0.0812877, 0.0813085, 0.307147, 0.0874364, 0.0974752, 0.0826089, 1.8621, 0.112973, 0.0894263, 0.281469, 0.0813391, 0.0827577, 0.103553, 0.091781, 0.0812809, 3.82448, 0.0812802, 0.0812802, 0.126286
0.972046, 8, 5.80234, 0.081251, 3.16228, 2.19766, 0.0812509, 0.0812585, 0.0812793, 0.307245, 0.0874107, 0.0974552, 0.0825805, 1.55651, 0.112951, 0.0894017, 0.281553, 0.0813078, 0.0825677, 0.107643, 0.0929053, 0.0812518, 3.74197, 0.081251, 0.081251, 0.137063
0.979913, 10, 5.42116, 0.0812017, 3.4641, 4.57884, 0.0812016, 0.0812092, 0.0812301, 0.307278, 0.0873636, 0.0974118, 0.0825317, 1.29883, 0.112904, 0.0893554, 0.281575, 0.0812569, 0.0823695, 0.112239, 0.0939144, 0.0812025, 3.59946, 0.0812017, 0.0812017, 0.150245
0.987779, 10, 5.03901, 0.0811491, 3.4641, 4.96099, 0.0811488, 0.0811566, 0.0811774, 0.307277, 0.0873124, 0.0973628, 0.0824793, 1.08927, 0.11285, 0.0893046, 0.281568, 0.0812033, 0.0821847, 0.117412, 0.0947756, 0.0811498, 3.40482, 0.0811491, 0.0811491, 0.166088
0.995646, 6, 4.66412, 0.0811078, 2.82843, 1.33588, 0.0811075, 0.0811153, 0.0811362, 0.307267, 0.087272, 0.0973238, 0.0824383, 0.925539, 0.112807, 0.0892645, 0.281553, 0.0811621, 0.0820328, 0.12327, 0.0954592, 0.0811086, 3.16834, 0.0811078, 0.0811078, 0.184749
1.00351, 8, 4.30435, 0.0810912, 3.16228, 3.69565, 0.0810908, 0.0810987, 0.0811196, 0.30727, 0.0872559, 0.0973086, 0.0824218, 0.803493, 0.112788, 0.0892486, 0.281552, 0.0811465, 0.0819322, 0.129995, 0.0959425, 0.081092, 2.9019, 0.0810912, 0.0810912, 0.206252
1.01138, 4, 3.967, 0.0811108, 2.44949, 0.0330012, 0.0811102, 0.0811183, 0.0811392, 0.307301, 0.0872758, 0.097329, 0.0824414, 0.717794, 0.112805, 0.0892686, 0.281578, 0.0811683, 0.0818999, 0.137899, 0.0962134, 0.0811116, 2.61799, 0.0811108, 0.0811108, 0.230442
1.01925, 0, 3.65847, 0.0811768, 1.41421, -3.65847, 0.0811759, 0.0811842, 0.0812051, 0.307373, 0.0873419, 0.0973954, 0.0825074, 0.662458, 0.112869, 0.0893348, 0.281643, 0.0812381, 0.0819527, 0.14752, 0.0962722, 0.0811775, 2.32886, 0.0811768, 0.0811768, 0.25696
1.02711, 2, 3.38407, 0.0812976, 2, -1.38407, 0.0812963, 0.081305, 0.0813259, 0.307498, 0.0874628, 0.0975165, 0.0826282, 0.631303, 0.112988, 0.0894557, 0.281757, 0.0813646, 0.0821066, 0.159776, 0.0961322, 0.0812983, 2.04568, 0.0812976, 0.0812976, 0.285229
1.03498, 8, 3.14802, 0.0814802, 3.16228, 4.85198, 0.0814786, 0.0814877, 0.0815086, 0.307683, 0.0876455, 0.0976993, 0.0828109, 0.618306, 0.113169, 0.0896384, 0.281926, 0.0815552, 0.0823783, 0.176186, 0.0958194, 0.081481, 1.77795, 0.0814802, 0.0814802, 0.314454
1.04285, 2, 2.9536, 0.08173, 2, -0.953602, 0.0817278, 0.0817374, 0.0817583, 0.307933, 0.0878953, 0.0979491, 0.0830606, 0.617847, 0.113417, 0.0898882, 0.282151, 0.0818157, 0.0827844, 0.199205, 0.0953695, 0.0817307, 1.53309, 0.08173, 0.08173, 0.343652
1.05071, 2, 2.80375, 0.0820501, 2, -0.803746, 0.0820472, 0.0820576, 0.0820785, 0.308254, 0.0882155, 0.0982693, 0.0833808, 0.624881, 0.113737, 0.0902084, 0.282433, 0.0821501, 0.0833421, 0.232692, 0.0948254, 0.0820509, 1.31628, 0.0820501, 0.0820501, 0.371697
1.05858, 4, 2.70183, 0.0824422, 2.44949, 1.29817, 0.0824382, 0.0824496, 0.0824705, 0.308647, 0.0886075, 0.0986614, 0.0837728, 0.635055, 0.114128, 0.0906005, 0.282768, 0.0825606, 0.0840692, 0.282539, 0.094233, 0.0824429, 1.13051, 0.0824422, 0.0824422, 0.397395
1.06645, 4, 2.65286, 0.0829053, 2.44949, 1.34714, 0.0829001, 0.0829127, 0.0829336, 0.30911, 0.0890706, 0.0991245, 0.0842359, 0.644773, 0.114591, 0.0910636, 0.283145, 0.0830476, 0.0849839, 0.357485, 0.0936373, 0.082906, 0.976762, 0.0829053, 0.0829053, 0.419562
1.07431, 6, 2.66491, 0.0834366, 2.82843, 3.33509, 0.0834298, 0.0834441, 0.0834649, 0.309641, 0.089602, 0.0996558, 0.0847673, 0.65124, 0.115122, 0.0915949, 0.283554, 0.0836096, 0.0861046, 0.470104, 0.0930795, 0.0834373, 0.854352, 0.0834366, 0.0834366, 0.437121
1.08218, 10, 2.7507, 0.0840311, 3.4641, 7.2493, 0.0840221, 0.0840385, 0.0840594, 0.310236, 0.0901965, 0.10025, 0.0853618, 0.65246, 0.115716, 0.0921894, 0.283976, 0.0842435, 0.0874497, 0.637934, 0.0925931, 0.0840318, 0.761279, 0.0840311, 0.0840311, 0.449185
1.09004, 6, 2.92926, 0.0846815, 2.82843, 3.07074, 0.0846699, 0.084689, 0.0847099, 0.310886, 0.0908469, 0.100901, 0.0860122, 0.647225, 0.116366, 0.0928399, 0.28439, 0.0849444, 0.0890368, 0.884666, 0.0922031, 0.0846823, 0.694636, 0.0846815, 0.0846815, 0.455134
1.09791, 12, 3.22731, 0.0853784, 3.74166, 8.77269, 0.0853634, 0.0853859, 0.0854068, 0.311583, 0.0915438, 0.101598, 0.0867091, 0.635052, 0.117063, 0.0935367, 0.284768, 0.0857061, 0.0908819, 1.24118, 0.0919242, 0.0853791, 0.650977, 0.0853784, 0.0853784, 0.45467
1.10578, 12, 3.68032, 0.0861101, 3.74166, 8.31968, 0.0860908, 0.0861176, 0.0861385, 0.312315, 0.0922755, 0.102329, 0.0874408, 0.616105, 0.117795, 0.0942685, 0.285079, 0.086521, 0.0929993, 1.74636, 0.0917611, 0.0861109, 0.626627, 0.0861101, 0.0861101, 0.447839
1.11364, 6, 4.33269, 0.086863, 2.82843, 1.66731, 0.0868382, 0.0868705, 0.0868914, 0.313068, 0.0930284, 0.103082, 0.0881937, 0.591086, 0.118548, 0.0950213, 0.28529, 0.087381, 0.0953999, 2.4471, 0.091709, 0.0868638, 0.617943, 0.086863, 0.086863, 0.435027
1.12151, 6, 5.23709, 0.0876215, 2.82843, 0.762907, 0.0875898, 0.087629, 0.0876498, 0.313826, 0.0937869, 0.103841, 0.0889522, 0.561095, 0.119306, 0.0957798, 0.285366, 0.0882776, 0.0980915, 3.39764, 0.0917551, 0.0876222, 0.621491, 0.0876215, 0.0876215, 0.416923
1.12938, 6, 6.45208, 0.088368, 2.82843, -0.452078, 0.0883278, 0.0883755, 0.0883964, 0.314573, 0.0945334, 0.104587, 0.0896987, 0.527496, 0.120053, 0.0965263, 0.285271, 0.0892021, 0.101077, 4.6573, 0.0918799, 0.0883688, 0.634167, 0.088368, 0.088368, 0.394458
1.13724, 12, 8.0386, 0.0890837, 3.74166, 3.9614, 0.0890329, 0.0890912, 0.0891121, 0.315288, 0.0952491, 0.105303, 0.0904144, 0.491761, 0.120768, 0.097242, 0.284974, 0.0901466, 0.104355, 6.2871, 0.0920587, 0.0890845, 0.653263, 0.0890837, 0.0890837, 0.368726
1.14511, 12, 10.0543, 0.089748, 3.74166, 1.94575, 0.0896842, 0.0897555, 0.0897764, 0.315953, 0.0959134, 0.105967, 0.0910787, 0.455346, 0.121433, 0.0979063, 0.284446, 0.0911039, 0.107919, 8.34424, 0.0922634, 0.0897488, 0.676478, 0.089748, 0.089748, 0.340895
1.15298, 10, 12.5468, 0.0903394, 3.4641, -2.54676, 0.0902597, 0.0903469, 0.0903678, 0.316544, 0.0965048, 0.106559, 0.0916701, 0.419572, 0.122024, 0.0984977, 0.283672, 0.0920681, 0.111756, 10.8758, 0.0924637, 0.0903402, 0.701909, 0.0903394, 0.0903394, 0.312119
1.16084, 20, 15.5455, 0.0908357, 4.69042, 4.45446, 0.0907364, 0.0908431, 0.090864, 0.31704, 0.0970011, 0.107055, 0.0921663, 0.385552, 0.12252, 0.098994, 0.282643, 0.0930346, 0.115853, 13.9104, 0.0926286, 0.0908364, 0.728001, 0.0908357, 0.0908357, 0.283462
1.16871, 38, 19.0539, 0.0912143, 6.32456, 18.9461, 0.0910915, 0.0912218, 0.0912426, 0.317419, 0.0973797, 0.107434, 0.092545, 0.354131, 0.122899, 0.0993726, 0.28137, 0.0939997, 0.120187, 17.4509, 0.092727, 0.091215, 0.753509, 0.0912143, 0.0912143, 0.255838
1.17658, 20, 23.0412, 0.0914532, 4.69042, -3.0412, 0.0913019, 0.0914607, 0.0914815, 0.317658, 0.0976186, 0.107672, 0.0927839, 0.325875, 0.123138, 0.0996115, 0.279882, 0.0949605, 0.124736, 21.466, 0.0927292, 0.0914539, 0.777423, 0.0914532, 0.0914532, 0.229966
1.18444, 20, 27.4372, 0.0915312, 4.69042, -7.43716, 0.0913457, 0.0915387, 0.0915595, 0.317736, 0.0976966, 0.10775, 0.0928619, 0.301077, 0.123216, 0.0996895, 0.278229, 0.0959139, 0.129475, 25.8855, 0.0926072, 0.0915319, 0.798918, 0.0915312, 0.0915312, 0.206358
1.19231, 38, 32.1295, 0.0914291, 6.32456, 5.87046, 0.0912027, 0.0914366, 0.0914574, 0.317634, 0.0975945, 0.107648, 0.0927598, 0.279791, 0.123114, 0.0995874, 0.276489, 0.0968553, 0.134383, 30.5973, 0.0923361, 0.0914298, 0.817309, 0.0914291, 0.0914291, 0.185315
1.20018, 56, 36.9654, 0.0911302, 7.61577, 19.0346, 0.0908553, 0.0911377, 0.0911586, 0.317335, 0.0972956, 0.107349, 0.0924609, 0.261875, 0.122815, 0.0992885, 0.27477, 0.0977779, 0.139439, 35.4489, 0.0918943, 0.091131, 0.831999, 0.0911302, 0.0911302, 0.166949
1.20804, 48, 41.7577, 0.0906216, 7.07107, 6.24231, 0.090289, 0.090629, 0.0906499, 0.316826, 0.096787, 0.106841, 0.0919523, 0.247046, 0.122306, 0.0987799, 0.273211, 0.0986711, 0.144633, 40.2537, 0.0912647, 0.0906223, 0.84247, 0.0906216, 0.0906216, 0.151212
1.21591, 62, 46.2955, 0.0898947, 8, 15.7045, 0.0894942, 0.0899021, 0.089923, 0.316099, 0.0960601, 0.106114, 0.0912254, 0.234932, 0.121579, 0.098053, 0.271987, 0.0995199, 0.149972, 44.8019, 0.0904354, 0.0898954, 0.848261, 0.0898947, 0.0898947, 0.137934
1.22378, 60, 50.3594, 0.0889463, 7.87401, 9.64061, 0.088466, 0.0889538, 0.0889746, 0.315151, 0.0951117, 0.105166, 0.0902771, 0.225119, 0.120631, 0.0971046, 0.271312, 0.100305, 0.155489, 48.8747, 0.0894004, 0.088947, 0.848984, 0.0889463, 0.0889463, 0.126864
1.23164, 50, 53.7385, 0.0877792, 7.2111, -3.73848, 0.0872054, 0.0877866, 0.0878075, 0.313984, 0.0939445, 0.103998, 0.0891101, 0.21719, 0.119464, 0.0959375, 0.27144, 0.101002, 0.161262, 52.262, 0.0881601, 0.0877799, 0.844338, 0.0877792, 0.0877792, 0.117701
1.23951, 48, 56.2486, 0.0864026, 7.07107, -8.24857, 0.0857197, 0.0864101, 0.0864309, 0.312607, 0.092568, 0.102622, 0.0877337, 0.210755, 0.118087, 0.0945609, 0.272666, 0.101585, 0.167445, 54.7801, 0.0867216, 0.0864033, 0.834139, 0.0864026, 0.0864026, 0.110136
1.24738, 64, 57.749, 0.0848324, 8.12404, 6.25105, 0.0840224, 0.0848399, 0.0848607, 0.311036, 0.0909978, 0.101052, 0.0861639, 0.20547, 0.116517, 0.0929907, 0.275325, 0.102031, 0.17431, 56.2885, 0.0850993, 0.0848331, 0.818346, 0.0848324, 0.0848324, 0.103867
1.25524, 72, 58.1553, 0.083091, 8.60233, 13.8447, 0.0821333, 0.0830985, 0.0831194, 0.309294, 0.0892564, 0.0993102, 0.0844231, 0.201045, 0.114776, 0.0912493, 0.279794, 0.10232, 0.182319, 56.7026, 0.0833139, 0.0830918, 0.797092, 0.083091, 0.083091, 0.0986225
1.26311, 64, 57.4476, 0.0812067, 8.12404, 6.55237, 0.0800778, 0.0812142, 0.081235, 0.307409, 0.087372, 0.0974258, 0.0825397, 0.197251, 0.112891, 0.0893649, 0.28648, 0.102449, 0.192223, 56.0016, 0.0813925, 0.0812074, 0.770699, 0.0812067, 0.0812067, 0.0941716
1.27098, 54, 55.6725, 0.0792132, 7.48331, -1.67254, 0.0778862, 0.0792207, 0.0792416, 0.305413, 0.0853785, 0.0954322, 0.0805478, 0.193916, 0.110897, 0.0873713, 0.295824, 0.102434, 0.205215, 54.2305, 0.0793679, 0.079214, 0.739686, 0.0792132, 0.0792132, 0.090327
