   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_73.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Mn_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup
14.5159, 0.954399, 0.842194, 0.842103, 1.71884, 0.112205, 0.842103, 0, 0.842103, 0.842103, 0.842103, 0.842103, 0.842103, 0.842103, 0.842103, 0.842103, 0.842103, 0.842103, 0.842103, 0.842103, 0.842103, 0.842103, 0.842103, 0.842103, 0.842105, 0.842103, 0.842103, 0.842192
14.5238, 0, 0.83877, 0.838703, 1.41421, -0.83877, 0.838703, 0, 0.838703, 0.838703, 0.838703, 0.838703, 0.838703, 0.838703, 0.838703, 0.838703, 0.838703, 0.838703, 0.838703, 0.838703, 0.838703, 0.838703, 0.838703, 0.838703, 0.838705, 0.838703, 0.838703, 0.838768
14.5317, 0, 0.835359, 0.83531, 1.41421, -0.835359, 0.83531, 0, 0.83531, 0.83531, 0.83531, 0.83531, 0.83531, 0.83531, 0.83531, 0.83531, 0.83531, 0.83531, 0.83531, 0.83531, 0.83531, 0.83531, 0.83531, 0.83531, 0.835312, 0.83531, 0.83531, 0.835357
14.5396, 1.03606, 0.834337, 0.8343, 1.74243, 0.201723, 0.8343, 0, 0.8343, 0.8343, 0.8343, 0.8343, 0.8343, 0.8343, 0.8343, 0.8343, 0.8343, 0.8343, 0.8343, 0.8343, 0.8343, 0.8343, 0.8343, 0.8343, 0.834302, 0.8343, 0.8343, 0.834335
14.5474, 1.0311, 0.83236, 0.832333, 1.74101, 0.198742, 0.832333, 0, 0.832333, 0.832333, 0.832333, 0.832333, 0.832333, 0.832333, 0.832333, 0.832333, 0.832333, 0.832333, 0.832333, 0.832333, 0.832333, 0.832333, 0.832333, 0.832333, 0.832335, 0.832333, 0.832333, 0.832358
14.5553, 1.93284, 0.829485, 0.829465, 1.98314, 1.10335, 0.829465, 0, 0.829465, 0.829465, 0.829465, 0.829465, 0.829465, 0.829465, 0.829465, 0.829465, 0.829465, 0.829465, 0.829465, 0.829465, 0.829465, 0.829465, 0.829465, 0.829465, 0.829467, 0.829465, 0.829465, 0.829483
14.5632, 0, 0.826166, 0.826151, 1.41421, -0.826166, 0.826151, 0, 0.826151, 0.826151, 0.826151, 0.826151, 0.826151, 0.826151, 0.826151, 0.826151, 0.826151, 0.826151, 0.826151, 0.826151, 0.826151, 0.826151, 0.826151, 0.826151, 0.826153, 0.826151, 0.826151, 0.826164
14.5711, 0.0263908, 0.822855, 0.822844, 1.42351, -0.796464, 0.822844, 0, 0.822844, 0.822844, 0.822844, 0.822844, 0.822844, 0.822844, 0.822844, 0.822844, 0.822844, 0.822844, 0.822844, 0.822844, 0.822844, 0.822844, 0.822844, 0.822844, 0.822846, 0.822844, 0.822844, 0.822853
14.579, 2.99752, 0.821261, 0.821252, 2.23551, 2.17626, 0.821252, 0, 0.821252, 0.821252, 0.821252, 0.821252, 0.821252, 0.821252, 0.821252, 0.821252, 0.821252, 0.821252, 0.821252, 0.821252, 0.821252, 0.821252, 0.821252, 0.821252, 0.821254, 0.821252, 0.821252, 0.821259
14.5868, 1.97608, 0.819089, 0.819082, 1.99401, 1.157, 0.819082, 0, 0.819082, 0.819082, 0.819082, 0.819082, 0.819082, 0.819082, 0.819082, 0.819082, 0.819082, 0.819082, 0.819082, 0.819082, 0.819082, 0.819082, 0.819082, 0.819082, 0.819084, 0.819082, 0.819082, 0.819087
14.5947, 1, 0.816389, 0.816384, 1.73205, 0.183611, 0.816384, 0, 0.816384, 0.816384, 0.816384, 0.816384, 0.816384, 0.816384, 0.816384, 0.816384, 0.816384, 0.816384, 0.816384, 0.816384, 0.816384, 0.816384, 0.816384, 0.816384, 0.816386, 0.816384, 0.816384, 0.816387
14.6026, 0.0167286, 0.813429, 0.813425, 1.42012, -0.796701, 0.813425, 0, 0.813425, 0.813425, 0.813425, 0.813425, 0.813425, 0.813425, 0.813425, 0.813425, 0.813425, 0.813425, 0.813425, 0.813425, 0.813425, 0.813425, 0.813425, 0.813425, 0.813427, 0.813425, 0.813425, 0.813427
14.6105, 2.98327, 0.810475, 0.810472, 2.23232, 2.1728, 0.810472, 0, 0.810472, 0.810472, 0.810472, 0.810472, 0.810472, 0.810472, 0.810472, 0.810472, 0.810472, 0.810472, 0.810472, 0.810472, 0.810472, 0.810472, 0.810472, 0.810472, 0.810474, 0.810472, 0.810472, 0.810473
14.6184, 0.0118959, 0.807934, 0.807931, 1.41841, -0.796038, 0.807931, 0, 0.807931, 0.807931, 0.807931, 0.807931, 0.807931, 0.807931, 0.807931, 0.807931, 0.807931, 0.807931, 0.807931, 0.807931, 0.807931, 0.807931, 0.807931, 0.807931, 0.807933, 0.807931, 0.807931, 0.807932
14.6262, 3.9881, 0.805378, 0.805376, 2.44706, 3.18273, 0.805376, 0, 0.805376, 0.805376, 0.805376, 0.805376, 0.805376, 0.805376, 0.805376, 0.805376, 0.805376, 0.805376, 0.805376, 0.805376, 0.805376, 0.805376, 0.805376, 0.805376, 0.805378, 0.805376, 0.805376, 0.805376
14.6341, 1, 0.802743, 0.80274, 1.73205, 0.197257, 0.80274, 0, 0.80274, 0.80274, 0.80274, 0.80274, 0.80274, 0.80274, 0.80274, 0.80274, 0.80274, 0.80274, 0.80274, 0.80274, 0.80274, 0.80274, 0.80274, 0.80274, 0.802742, 0.80274, 0.80274, 0.802741
14.642, 1, 0.799865, 0.799862, 1.73205, 0.200135, 0.799862, 0, 0.799862, 0.799862, 0.799862, 0.799862, 0.799862, 0.799862, 0.799862, 0.799862, 0.799862, 0.799862, 0.799862, 0.799862, 0.799862, 0.799862, 0.799862, 0.799862, 0.799864, 0.799862, 0.799862, 0.799863
14.6499, 0, 0.796766, 0.796764, 1.41421, -0.796766, 0.796764, 0, 0.796764, 0.796764, 0.796764, 0.796764, 0.796764, 0.796764, 0.796764, 0.796764, 0.796764, 0.796764, 0.796764, 0.796764, 0.796764, 0.796764, 0.796764, 0.796764, 0.796766, 0.796764, 0.796764, 0.796765
14.6578, 1, 0.79346, 0.793458, 1.73205, 0.20654, 0.793458, 0, 0.793458, 0.793458, 0.793458, 0.793458, 0.793458, 0.793458, 0.793458, 0.793458, 0.793458, 0.793458, 0.793458, 0.793458, 0.793458, 0.793458, 0.793458, 0.793458, 0.79346, 0.793458, 0.793458, 0.793459
14.6656, 2.9974, 0.790004, 0.790002, 2.23549, 2.20739, 0.790002, 0, 0.790002, 0.790002, 0.790002, 0.790002, 0.790002, 0.790002, 0.790002, 0.790002, 0.790002, 0.790002, 0.790002, 0.790002, 0.790002, 0.790002, 0.790002, 0.790002, 0.790004, 0.790002, 0.790002, 0.790002
14.6735, 0.997646, 0.786438, 0.786436, 1.73137, 0.211208, 0.786436, 0, 0.786436, 0.786436, 0.786436, 0.786436, 0.786436, 0.786436, 0.786436, 0.786436, 0.786436, 0.786436, 0.786436, 0.786436, 0.786436, 0.786436, 0.786436, 0.786436, 0.786438, 0.786436, 0.786436, 0.786436
14.6814, 1.99765, 0.782801, 0.782799, 1.99941, 1.21484, 0.782799, 0, 0.782799, 0.782799, 0.782799, 0.782799, 0.782799, 0.782799, 0.782799, 0.782799, 0.782799, 0.782799, 0.782799, 0.782799, 0.782799, 0.782799, 0.782799, 0.782799, 0.782801, 0.782799, 0.782799, 0.782799
14.6893, 1.00731, 0.779124, 0.779122, 1.73416, 0.228187, 0.779122, 0, 0.779122, 0.779122, 0.779122, 0.779122, 0.779122, 0.779122, 0.779122, 0.779122, 0.779122, 0.779122, 0.779122, 0.779122, 0.779122, 0.779122, 0.779122, 0.779122, 0.779124, 0.779122, 0.779122, 0.779122
14.6971, 1, 0.775427, 0.775425, 1.73205, 0.224573, 0.775425, 0, 0.775425, 0.775425, 0.775425, 0.775425, 0.775425, 0.775425, 0.775425, 0.775425, 0.775425, 0.775425, 0.775425, 0.775425, 0.775425, 0.775425, 0.775425, 0.775425, 0.775427, 0.775425, 0.775425, 0.775425
14.705, 0.985378, 0.771721, 0.771719, 1.72782, 0.213657, 0.771719, 0, 0.771719, 0.771719, 0.771719, 0.771719, 0.771719, 0.771719, 0.771719, 0.771719, 0.771719, 0.771719, 0.771719, 0.771719, 0.771719, 0.771719, 0.771719, 0.771719, 0.771721, 0.771719, 0.771719, 0.771719
14.7129, 3.01462, 0.767868, 0.767866, 2.23934, 2.24675, 0.767866, 0, 0.767866, 0.767866, 0.767866, 0.767866, 0.767866, 0.767866, 0.767866, 0.767866, 0.767866, 0.767866, 0.767866, 0.767866, 0.767866, 0.767866, 0.767866, 0.767866, 0.767868, 0.767866, 0.767866, 0.767866
14.7208, 1.98067, 0.763874, 0.763872, 1.99516, 1.2168, 0.763872, 0, 0.763872, 0.763872, 0.763872, 0.763872, 0.763872, 0.763872, 0.763872, 0.763872, 0.763872, 0.763872, 0.763872, 0.763872, 0.763872, 0.763872, 0.763872, 0.763872, 0.763874, 0.763872, 0.763872, 0.763872
14.7287, 0.997522, 0.759669, 0.759667, 1.73134, 0.237852, 0.759667, 0, 0.759667, 0.759667, 0.759667, 0.759667, 0.759667, 0.759667, 0.759667, 0.759667, 0.759667, 0.759667, 0.759667, 0.759667, 0.759667, 0.759667, 0.759667, 0.759667, 0.759669, 0.759667, 0.759667, 0.759667
14.7365, 0.997522, 0.755294, 0.755292, 1.73134, 0.242228, 0.755292, 0, 0.755292, 0.755292, 0.755292, 0.755292, 0.755292, 0.755292, 0.755292, 0.755292, 0.755292, 0.755292, 0.755292, 0.755292, 0.755292, 0.755292, 0.755292, 0.755292, 0.755294, 0.755292, 0.755292, 0.755292
14.7444, 0.997649, 0.75084, 0.750838, 1.73137, 0.246809, 0.750838, 0, 0.750838, 0.750838, 0.750838, 0.750838, 0.750838, 0.750838, 0.750838, 0.750838, 0.750838, 0.750838, 0.750838, 0.750838, 0.750838, 0.750838, 0.750838, 0.750838, 0.75084, 0.750838, 0.750838, 0.750838
14.7523, 1.02664, 0.746399, 0.746397, 1.73972, 0.28024, 0.746397, 0, 0.746397, 0.746397, 0.746397, 0.746397, 0.746397, 0.746397, 0.746397, 0.746397, 0.746397, 0.746397, 0.746397, 0.746397, 0.746397, 0.746397, 0.746397, 0.746397, 0.746399, 0.746397, 0.746397, 0.746397
14.7602, 0, 0.742152, 0.74215, 1.41421, -0.742152, 0.74215, 0, 0.74215, 0.74215, 0.74215, 0.74215, 0.74215, 0.74215, 0.74215, 0.74215, 0.74215, 0.74215, 0.74215, 0.74215, 0.74215, 0.74215, 0.74215, 0.74215, 0.742152, 0.74215, 0.74215, 0.74215
14.7681, 0, 0.737864, 0.737862, 1.41421, -0.737864, 0.737862, 0, 0.737862, 0.737862, 0.737862, 0.737862, 0.737862, 0.737862, 0.737862, 0.737862, 0.737862, 0.737862, 0.737862, 0.737862, 0.737862, 0.737862, 0.737862, 0.737862, 0.737864, 0.737862, 0.737862, 0.737862
14.7759, 0.963693, 0.733535, 0.733533, 1.72154, 0.230158, 0.733533, 0, 0.733533, 0.733533, 0.733533, 0.733533, 0.733533, 0.733533, 0.733533, 0.733533, 0.733533, 0.733533, 0.733533, 0.733533, 0.733533, 0.733533, 0.733533, 0.733533, 0.733535, 0.733533, 0.733533, 0.733533
14.7838, 3.03631, 0.729193, 0.729191, 2.24417, 2.30711, 0.729191, 0, 0.729191, 0.729191, 0.729191, 0.729191, 0.729191, 0.729191, 0.729191, 0.729191, 0.729191, 0.729191, 0.729191, 0.729191, 0.729191, 0.729191, 0.729191, 0.729191, 0.729193, 0.729191, 0.729191, 0.729191
14.7917, 0, 0.724864, 0.724862, 1.41421, -0.724864, 0.724862, 0, 0.724862, 0.724862, 0.724862, 0.724862, 0.724862, 0.724862, 0.724862, 0.724862, 0.724862, 0.724862, 0.724862, 0.724862, 0.724862, 0.724862, 0.724862, 0.724862, 0.724864, 0.724862, 0.724862, 0.724862
14.7996, 1.91276, 0.723609, 0.723607, 1.97807, 1.18915, 0.723607, 0, 0.723607, 0.723607, 0.723607, 0.723607, 0.723607, 0.723607, 0.723607, 0.723607, 0.723607, 0.723607, 0.723607, 0.723607, 0.723607, 0.723607, 0.723607, 0.723607, 0.723609, 0.723607, 0.723607, 0.723607
14.8075, 0.0872367, 0.72209, 0.722088, 1.44473, -0.634853, 0.722088, 0, 0.722088, 0.722088, 0.722088, 0.722088, 0.722088, 0.722088, 0.722088, 0.722088, 0.722088, 0.722088, 0.722088, 0.722088, 0.722088, 0.722088, 0.722088, 0.722088, 0.72209, 0.722088, 0.722088, 0.722088
14.8153, 0, 0.720308, 0.720307, 1.41421, -0.720308, 0.720307, 0, 0.720307, 0.720307, 0.720307, 0.720307, 0.720307, 0.720307, 0.720307, 0.720307, 0.720307, 0.720307, 0.720307, 0.720307, 0.720307, 0.720307, 0.720307, 0.720307, 0.720308, 0.720307, 0.720307, 0.720307
14.8232, 0, 0.718397, 0.718395, 1.41421, -0.718397, 0.718395, 0, 0.718395, 0.718395, 0.718395, 0.718395, 0.718395, 0.718395, 0.718395, 0.718395, 0.718395, 0.718395, 0.718395, 0.718395, 0.718395, 0.718395, 0.718395, 0.718395, 0.718397, 0.718395, 0.718395, 0.718395
14.8311, 0.94684, 0.716489, 0.716487, 1.71664, 0.230352, 0.716487, 0, 0.716487, 0.716487, 0.716487, 0.716487, 0.716487, 0.716487, 0.716487, 0.716487, 0.716487, 0.716487, 0.716487, 0.716487, 0.716487, 0.716487, 0.716487, 0.716487, 0.716489, 0.716487, 0.716487, 0.716487
14.839, 1.94213, 0.71495, 0.714948, 1.98548, 1.22718, 0.714948, 0, 0.714948, 0.714948, 0.714948, 0.714948, 0.714948, 0.714948, 0.714948, 0.714948, 0.714948, 0.714948, 0.714948, 0.714948, 0.714948, 0.714948, 0.714948, 0.714948, 0.71495, 0.714948, 0.714948, 0.714948
14.8469, 2.11103, 0.713332, 0.71333, 2.02757, 1.3977, 0.71333, 0, 0.71333, 0.71333, 0.71333, 0.71333, 0.71333, 0.71333, 0.71333, 0.71333, 0.71333, 0.71333, 0.71333, 0.71333, 0.71333, 0.71333, 0.71333, 0.71333, 0.713332, 0.71333, 0.71333, 0.71333
14.8547, 0.939537, 0.711634, 0.711632, 1.71451, 0.227903, 0.711632, 0, 0.711632, 0.711632, 0.711632, 0.711632, 0.711632, 0.711632, 0.711632, 0.711632, 0.711632, 0.711632, 0.711632, 0.711632, 0.711632, 0.711632, 0.711632, 0.711632, 0.711634, 0.711632, 0.711632, 0.711632
14.8626, 1.06046, 0.709872, 0.70987, 1.74942, 0.350592, 0.70987, 0, 0.70987, 0.70987, 0.70987, 0.70987, 0.70987, 0.70987, 0.70987, 0.70987, 0.70987, 0.70987, 0.70987, 0.70987, 0.70987, 0.70987, 0.70987, 0.70987, 0.709872, 0.70987, 0.70987, 0.70987
14.8705, 0, 0.708066, 0.708064, 1.41421, -0.708066, 0.708064, 0, 0.708064, 0.708064, 0.708064, 0.708064, 0.708064, 0.708064, 0.708064, 0.708064, 0.708064, 0.708064, 0.708064, 0.708064, 0.708064, 0.708064, 0.708064, 0.708064, 0.708066, 0.708064, 0.708064, 0.708064
14.8784, 0.932342, 0.706234, 0.706232, 1.71241, 0.226108, 0.706232, 0, 0.706232, 0.706232, 0.706232, 0.706232, 0.706232, 0.706232, 0.706232, 0.706232, 0.706232, 0.706232, 0.706232, 0.706232, 0.706232, 0.706232, 0.706232, 0.706232, 0.706234, 0.706232, 0.706232, 0.706232
14.8863, 0.067658, 0.704273, 0.704271, 1.43794, -0.636615, 0.704271, 0, 0.704271, 0.704271, 0.704271, 0.704271, 0.704271, 0.704271, 0.704271, 0.704271, 0.704271, 0.704271, 0.704271, 0.704271, 0.704271, 0.704271, 0.704271, 0.704271, 0.704273, 0.704271, 0.704271, 0.704271
14.8941, 1.92751, 0.702191, 0.702189, 1.98179, 1.22532, 0.702189, 0, 0.702189, 0.702189, 0.702189, 0.702189, 0.702189, 0.702189, 0.702189, 0.702189, 0.702189, 0.702189, 0.702189, 0.702189, 0.702189, 0.702189, 0.702189, 0.702189, 0.702191, 0.702189, 0.702189, 0.702189
14.902, 1.07249, 0.70005, 0.700048, 1.75285, 0.372441, 0.700048, 0, 0.700048, 0.700048, 0.700048, 0.700048, 0.700048, 0.700048, 0.700048, 0.700048, 0.700048, 0.700048, 0.700048, 0.700048, 0.700048, 0.700048, 0.700048, 0.700048, 0.70005, 0.700048, 0.700048, 0.700048
14.9099, 0.922677, 0.697806, 0.697804, 1.70958, 0.224871, 0.697804, 0, 0.697804, 0.697804, 0.697804, 0.697804, 0.697804, 0.697804, 0.697804, 0.697804, 0.697804, 0.697804, 0.697804, 0.697804, 0.697804, 0.697804, 0.697804, 0.697804, 0.697806, 0.697804, 0.697804, 0.697804
14.9178, 0.0773234, 0.695469, 0.695467, 1.44129, -0.618145, 0.695467, 0, 0.695467, 0.695467, 0.695467, 0.695467, 0.695467, 0.695467, 0.695467, 0.695467, 0.695467, 0.695467, 0.695467, 0.695467, 0.695467, 0.695467, 0.695467, 0.695467, 0.695469, 0.695467, 0.695467, 0.695467
14.9256, 0, 0.693066, 0.693064, 1.41421, -0.693066, 0.693064, 0, 0.693064, 0.693064, 0.693064, 0.693064, 0.693064, 0.693064, 0.693064, 0.693064, 0.693064, 0.693064, 0.693064, 0.693064, 0.693064, 0.693064, 0.693064, 0.693064, 0.693066, 0.693064, 0.693064, 0.693064
14.9335, 1, 0.690532, 0.69053, 1.73205, 0.309468, 0.69053, 0, 0.69053, 0.69053, 0.69053, 0.69053, 0.69053, 0.69053, 0.69053, 0.69053, 0.69053, 0.69053, 0.69053, 0.69053, 0.69053, 0.69053, 0.69053, 0.69053, 0.690532, 0.69053, 0.69053, 0.69053
14.9414, 1.91301, 0.687842, 0.68784, 1.97813, 1.22517, 0.68784, 0, 0.68784, 0.68784, 0.68784, 0.68784, 0.68784, 0.68784, 0.68784, 0.68784, 0.68784, 0.68784, 0.68784, 0.68784, 0.68784, 0.68784, 0.68784, 0.68784, 0.687842, 0.68784, 0.68784, 0.68784
14.9493, 1.08699, 0.684924, 0.684922, 1.75698, 0.402065, 0.684922, 0, 0.684922, 0.684922, 0.684922, 0.684922, 0.684922, 0.684922, 0.684922, 0.684922, 0.684922, 0.684922, 0.684922, 0.684922, 0.684922, 0.684922, 0.684922, 0.684922, 0.684924, 0.684922, 0.684922, 0.684922
14.9572, 0.908302, 0.681817, 0.681815, 1.70537, 0.226485, 0.681815, 0, 0.681815, 0.681815, 0.681815, 0.681815, 0.681815, 0.681815, 0.681815, 0.681815, 0.681815, 0.681815, 0.681815, 0.681815, 0.681815, 0.681815, 0.681815, 0.681815, 0.681817, 0.681815, 0.681815, 0.681815
14.965, 0.997409, 0.678468, 0.678466, 1.7313, 0.318941, 0.678466, 0, 0.678466, 0.678466, 0.678466, 0.678466, 0.678466, 0.678466, 0.678466, 0.678466, 0.678466, 0.678466, 0.678466, 0.678466, 0.678466, 0.678466, 0.678466, 0.678466, 0.678468, 0.678466, 0.678466, 0.678466
14.9729, 0.0942882, 0.674927, 0.674925, 1.44717, -0.580639, 0.674925, 0, 0.674925, 0.674925, 0.674925, 0.674925, 0.674925, 0.674925, 0.674925, 0.674925, 0.674925, 0.674925, 0.674925, 0.674925, 0.674925, 0.674925, 0.674925, 0.674925, 0.674927, 0.674925, 0.674925, 0.674925
14.9808, 2, 0.671258, 0.671256, 2, 1.32874, 0.671256, 0, 0.671256, 0.671256, 0.671256, 0.671256, 0.671256, 0.671256, 0.671256, 0.671256, 0.671256, 0.671256, 0.671256, 0.671256, 0.671256, 0.671256, 0.671256, 0.671256, 0.671258, 0.671256, 0.671256, 0.671256
14.9887, 1.89851, 0.667511, 0.667509, 1.97447, 1.231, 0.667509, 0, 0.667509, 0.667509, 0.667509, 0.667509, 0.667509, 0.667509, 0.667509, 0.667509, 0.667509, 0.667509, 0.667509, 0.667509, 0.667509, 0.667509, 0.667509, 0.667509, 0.667511, 0.667509, 0.667509, 0.667509
14.9966, 0.99777, 0.66373, 0.663728, 1.73141, 0.334039, 0.663728, 0, 0.663728, 0.663728, 0.663728, 0.663728, 0.663728, 0.663728, 0.663728, 0.663728, 0.663728, 0.663728, 0.663728, 0.663728, 0.663728, 0.663728, 0.663728, 0.663728, 0.66373, 0.663728, 0.663728, 0.663728
15.0044, 1.99752, 0.659961, 0.659959, 1.99938, 1.33756, 0.659959, 0, 0.659959, 0.659959, 0.659959, 0.659959, 0.659959, 0.659959, 0.659959, 0.659959, 0.659959, 0.659959, 0.659959, 0.659959, 0.659959, 0.659959, 0.659959, 0.659959, 0.659961, 0.659959, 0.659959, 0.659959
15.0123, 1.99741, 0.656502, 0.6565, 1.99935, 1.34091, 0.6565, 0, 0.6565, 0.6565, 0.6565, 0.6565, 0.6565, 0.6565, 0.6565, 0.6565, 0.6565, 0.6565, 0.6565, 0.6565, 0.6565, 0.6565, 0.6565, 0.6565, 0.656502, 0.6565, 0.6565, 0.6565
15.0202, 1.10878, 0.652569, 0.652567, 1.76317, 0.456215, 0.652567, 0, 0.652567, 0.652567, 0.652567, 0.652567, 0.652567, 0.652567, 0.652567, 0.652567, 0.652567, 0.652567, 0.652567, 0.652567, 0.652567, 0.652567, 0.652567, 0.652567, 0.652569, 0.652567, 0.652567, 0.652567
15.0281, 1.77299, 0.648245, 0.648243, 1.94242, 1.12474, 0.648243, 0, 0.648243, 0.648243, 0.648243, 0.648243, 0.648243, 0.648243, 0.648243, 0.648243, 0.648243, 0.648243, 0.648243, 0.648243, 0.648243, 0.648243, 0.648243, 0.648243, 0.648245, 0.648243, 0.648243, 0.648243
15.036, 2.22701, 0.643735, 0.643733, 2.05597, 1.58328, 0.643733, 0, 0.643733, 0.643733, 0.643733, 0.643733, 0.643733, 0.643733, 0.643733, 0.643733, 0.643733, 0.643733, 0.643733, 0.643733, 0.643733, 0.643733, 0.643733, 0.643733, 0.643735, 0.643733, 0.643733, 0.643733
15.0438, 1, 0.639241, 0.639239, 1.73205, 0.360759, 0.639239, 0, 0.639239, 0.639239, 0.639239, 0.639239, 0.639239, 0.639239, 0.639239, 0.639239, 0.639239, 0.639239, 0.639239, 0.639239, 0.639239, 0.639239, 0.639239, 0.639239, 0.639241, 0.639239, 0.639239, 0.639239
15.0517, 1, 0.636503, 0.636501, 1.73205, 0.363497, 0.636501, 0, 0.636501, 0.636501, 0.636501, 0.636501, 0.636501, 0.636501, 0.636501, 0.636501, 0.636501, 0.636501, 0.636501, 0.636501, 0.636501, 0.636501, 0.636501, 0.636501, 0.636503, 0.636501, 0.636501, 0.636501
15.0596, 1, 0.632844, 0.632842, 1.73205, 0.367156, 0.632842, 0, 0.632842, 0.632842, 0.632842, 0.632842, 0.632842, 0.632842, 0.632842, 0.632842, 0.632842, 0.632842, 0.632842, 0.632842, 0.632842, 0.632842, 0.632842, 0.632842, 0.632844, 0.632842, 0.632842, 0.632842
15.0675, 0.874597, 0.628395, 0.628393, 1.69546, 0.246202, 0.628393, 0, 0.628393, 0.628393, 0.628393, 0.628393, 0.628393, 0.628393, 0.628393, 0.628393, 0.628393, 0.628393, 0.628393, 0.628393, 0.628393, 0.628393, 0.628393, 0.628393, 0.628395, 0.628393, 0.628393, 0.628393
15.0754, 0.997414, 0.623563, 0.623561, 1.7313, 0.373851, 0.623561, 0, 0.623561, 0.623561, 0.623561, 0.623561, 0.623561, 0.623561, 0.623561, 0.623561, 0.623561, 0.623561, 0.623561, 0.623561, 0.623561, 0.623561, 0.623561, 0.623561, 0.623563, 0.623561, 0.623561, 0.623561
15.0832, 0.127989, 0.61875, 0.618748, 1.45876, -0.490761, 0.618748, 0, 0.618748, 0.618748, 0.618748, 0.618748, 0.618748, 0.618748, 0.618748, 0.618748, 0.618748, 0.618748, 0.618748, 0.618748, 0.618748, 0.618748, 0.618748, 0.618748, 0.61875, 0.618748, 0.618748, 0.618748
15.0911, 1, 0.616505, 0.616503, 1.73205, 0.383495, 0.616503, 0, 0.616503, 0.616503, 0.616503, 0.616503, 0.616503, 0.616503, 0.616503, 0.616503, 0.616503, 0.616503, 0.616503, 0.616503, 0.616503, 0.616503, 0.616503, 0.616503, 0.616505, 0.616503, 0.616503, 0.616503
15.099, 0, 0.613078, 0.613076, 1.41421, -0.613078, 0.613076, 0, 0.613076, 0.613076, 0.613076, 0.613076, 0.613076, 0.613076, 0.613076, 0.613076, 0.613076, 0.613076, 0.613076, 0.613076, 0.613076, 0.613076, 0.613076, 0.613076, 0.613078, 0.613076, 0.613076, 0.613076
15.1069, 3, 0.608587, 0.608585, 2.23607, 2.39141, 0.608585, 0, 0.608585, 0.608585, 0.608585, 0.608585, 0.608585, 0.608585, 0.608585, 0.608585, 0.608585, 0.608585, 0.608585, 0.608585, 0.608585, 0.608585, 0.608585, 0.608585, 0.608587, 0.608585, 0.608585, 0.608585
15.1148, 0, 0.603579, 0.603577, 1.41421, -0.603579, 0.603577, 0, 0.603577, 0.603577, 0.603577, 0.603577, 0.603577, 0.603577, 0.603577, 0.603577, 0.603577, 0.603577, 0.603577, 0.603577, 0.603577, 0.603577, 0.603577, 0.603577, 0.603579, 0.603577, 0.603577, 0.603577
15.1226, 2.71503, 0.598592, 0.59859, 2.17141, 2.11644, 0.59859, 0, 0.59859, 0.59859, 0.59859, 0.59859, 0.59859, 0.59859, 0.59859, 0.59859, 0.59859, 0.59859, 0.59859, 0.59859, 0.59859, 0.59859, 0.59859, 0.59859, 0.598592, 0.59859, 0.59859, 0.59859
15.1305, 1.28497, 0.596697, 0.596695, 1.81245, 0.688274, 0.596695, 0, 0.596695, 0.596695, 0.596695, 0.596695, 0.596695, 0.596695, 0.596695, 0.596695, 0.596695, 0.596695, 0.596695, 0.596695, 0.596695, 0.596695, 0.596695, 0.596695, 0.596697, 0.596695, 0.596695, 0.596695
15.1384, 2.85279, 0.593444, 0.593442, 2.2029, 2.25934, 0.593442, 0, 0.593442, 0.593442, 0.593442, 0.593442, 0.593442, 0.593442, 0.593442, 0.593442, 0.593442, 0.593442, 0.593442, 0.593442, 0.593442, 0.593442, 0.593442, 0.593442, 0.593444, 0.593442, 0.593442, 0.593442
15.1463, 0.997522, 0.588949, 0.588947, 1.73134, 0.408573, 0.588947, 0, 0.588947, 0.588947, 0.588947, 0.588947, 0.588947, 0.588947, 0.588947, 0.588947, 0.588947, 0.588947, 0.588947, 0.588947, 0.588947, 0.588947, 0.588947, 0.588947, 0.588949, 0.588947, 0.588947, 0.588947
15.1541, 1.99765, 0.583848, 0.583846, 1.99941, 1.4138, 0.583846, 0, 0.583846, 0.583846, 0.583846, 0.583846, 0.583846, 0.583846, 0.583846, 0.583846, 0.583846, 0.583846, 0.583846, 0.583846, 0.583846, 0.583846, 0.583846, 0.583846, 0.583848, 0.583846, 0.583846, 0.583846
15.162, 0.152045, 0.578769, 0.578767, 1.46698, -0.426724, 0.578767, 0, 0.578767, 0.578767, 0.578767, 0.578767, 0.578767, 0.578767, 0.578767, 0.578767, 0.578767, 0.578767, 0.578767, 0.578767, 0.578767, 0.578767, 0.578767, 0.578767, 0.578769, 0.578767, 0.578767, 0.578767
15.1699, 1, 0.577382, 0.57738, 1.73205, 0.422618, 0.57738, 0, 0.57738, 0.57738, 0.57738, 0.57738, 0.57738, 0.57738, 0.57738, 0.57738, 0.57738, 0.57738, 0.57738, 0.57738, 0.57738, 0.57738, 0.57738, 0.57738, 0.577382, 0.57738, 0.57738, 0.57738
