   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_291.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Ni_K, Fe_K, Mn_K, Ti_K, Ca_K, K_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
7.2387, 79.4414, 101.142, 15.1066, 9.02449, -21.7002, 0, 15.1066, 15.1181, 101.128, 15.1066, 15.1066, 15.1066, 15.1066, 15.1066, 15.1066, 15.1066, 15.1066, 15.1066, 15.1066, 15.1066, 15.1066, 15.1066, 15.1066, 15.1066, 15.1066, 15.1086, 15.1066
7.24657, 60.2499, 83.1392, 14.7845, 7.88986, -22.8893, 0, 14.7845, 14.7999, 83.1219, 14.7845, 14.7845, 14.7845, 14.7845, 14.7845, 14.7845, 14.7845, 14.7845, 14.7845, 14.7845, 14.7845, 14.7845, 14.7845, 14.7845, 14.7845, 14.7845, 14.7863, 14.7845
7.25443, 62.7381, 68.2608, 14.4633, 8.046, -5.52264, 0, 14.4633, 14.4836, 68.2388, 14.4633, 14.4633, 14.4633, 14.4633, 14.4633, 14.4633, 14.4633, 14.4633, 14.4633, 14.4633, 14.4633, 14.4633, 14.4633, 14.4633, 14.4633, 14.4633, 14.4649, 14.4633
7.2623, 32.7319, 56.0835, 14.1398, 5.89338, -23.3516, 0, 14.1398, 14.1664, 56.0556, 14.1398, 14.1398, 14.1398, 14.1398, 14.1398, 14.1398, 14.1398, 14.1398, 14.1398, 14.1398, 14.1398, 14.1398, 14.1398, 14.1398, 14.1398, 14.1398, 14.1412, 14.1398
7.27016, 41.925, 46.2106, 13.8117, 6.6276, -4.28553, 0, 13.8117, 13.8461, 46.175, 13.8117, 13.8117, 13.8117, 13.8117, 13.8117, 13.8117, 13.8117, 13.8117, 13.8117, 13.8117, 13.8117, 13.8117, 13.8117, 13.8117, 13.8117, 13.8117, 13.8129, 13.8117
7.27803, 24.1812, 38.2748, 13.4767, 5.11675, -14.0937, 0, 13.4767, 13.5207, 38.2297, 13.4767, 13.4767, 13.4767, 13.4767, 13.4767, 13.4767, 13.4767, 13.4767, 13.4767, 13.4767, 13.4767, 13.4767, 13.4767, 13.4767, 13.4767, 13.4767, 13.4777, 13.4767
7.28589, 25.2272, 31.9443, 13.1329, 5.21797, -6.71704, 0, 13.1329, 13.1889, 31.8874, 13.1329, 13.1329, 13.1329, 13.1329, 13.1329, 13.1329, 13.1329, 13.1329, 13.1329, 13.1329, 13.1329, 13.1329, 13.1329, 13.1329, 13.1329, 13.1329, 13.1338, 13.1329
7.29376, 19.7245, 26.8847, 12.7369, 4.66095, -7.16023, 0, 12.7369, 12.8074, 26.8135, 12.7369, 12.7369, 12.7369, 12.7369, 12.7369, 12.7369, 12.7369, 12.7369, 12.7369, 12.7369, 12.7369, 12.7369, 12.7369, 12.7369, 12.7369, 12.7369, 12.7377, 12.7369
7.30162, 21.7291, 22.673, 12.1175, 4.87125, -0.943851, 0, 12.1175, 12.2052, 22.5846, 12.1175, 12.1175, 12.1175, 12.1175, 12.1175, 12.1175, 12.1175, 12.1175, 12.1175, 12.1175, 12.1175, 12.1175, 12.1175, 12.1175, 12.1175, 12.1175, 12.1181, 12.1175
7.30949, 15.001, 19.5578, 11.7384, 4.12322, -4.55684, 0, 11.7384, 11.8467, 19.449, 11.7384, 11.7384, 11.7384, 11.7384, 11.7384, 11.7384, 11.7384, 11.7384, 11.7384, 11.7384, 11.7384, 11.7384, 11.7384, 11.7384, 11.7384, 11.7384, 11.7389, 11.7384
7.31735, 12.988, 17.1249, 11.3648, 3.87143, -4.13687, 0, 11.3648, 11.4971, 16.9921, 11.3648, 11.3648, 11.3648, 11.3648, 11.3648, 11.3648, 11.3648, 11.3648, 11.3648, 11.3648, 11.3648, 11.3648, 11.3648, 11.3648, 11.3648, 11.3648, 11.3652, 11.3648
7.32522, 10.7068, 15.2263, 10.9969, 3.56466, -4.51951, 0, 10.9969, 11.157, 15.0659, 10.9969, 10.9969, 10.9969, 10.9969, 10.9969, 10.9969, 10.9969, 10.9969, 10.9969, 10.9969, 10.9969, 10.9969, 10.9969, 10.9969, 10.9969, 10.9969, 10.9973, 10.9969
7.33308, 11.5061, 13.7421, 10.6349, 3.67506, -2.23606, 0, 10.6349, 10.8267, 13.55, 10.6349, 10.6349, 10.6349, 10.6349, 10.6349, 10.6349, 10.6349, 10.6349, 10.6349, 10.6349, 10.6349, 10.6349, 10.6349, 10.6349, 10.6349, 10.6349, 10.6353, 10.6349
7.34095, 7.28174, 12.5759, 10.2789, 3.04659, -5.2942, 0, 10.2789, 10.5064, 12.3481, 10.2789, 10.2789, 10.2789, 10.2789, 10.2789, 10.2789, 10.2789, 10.2789, 10.2789, 10.2789, 10.2789, 10.2789, 10.2789, 10.2789, 10.2789, 10.2789, 10.2792, 10.2789
7.34881, 8.45735, 11.6517, 9.92876, 3.23378, -3.19435, 0, 9.92877, 10.196, 11.384, 9.92876, 9.92876, 9.92876, 9.92876, 9.92876, 9.92876, 9.92876, 9.92876, 9.92876, 9.92876, 9.92876, 9.92876, 9.92876, 9.92876, 9.92876, 9.92876, 9.92913, 9.92876
7.35668, 9.21733, 10.9103, 9.58473, 3.34923, -1.69298, 0, 9.58474, 9.89566, 10.5989, 9.58473, 9.58473, 9.58473, 9.58473, 9.58473, 9.58473, 9.58473, 9.58473, 9.58473, 9.58473, 9.58473, 9.58473, 9.58473, 9.58473, 9.58473, 9.58473, 9.58516, 9.58473
7.36454, 14.213, 10.3268, 9.26766, 4.02653, 3.88621, 0, 9.26767, 9.62584, 9.96803, 9.26766, 9.26766, 9.26766, 9.26766, 9.26766, 9.26766, 9.26766, 9.26766, 9.26766, 9.26766, 9.26766, 9.26766, 9.26766, 9.26766, 9.26766, 9.26766, 9.2682, 9.26766
7.37241, 7.30843, 9.89364, 9.00509, 3.05097, -2.58522, 0, 9.0051, 9.41369, 9.48434, 9.00509, 9.00509, 9.00509, 9.00509, 9.00509, 9.00509, 9.00509, 9.00509, 9.00509, 9.00509, 9.00509, 9.00509, 9.00509, 9.0051, 9.00509, 9.00509, 9.00579, 9.00509
7.38027, 7.32249, 9.53378, 8.7463, 3.05328, -2.21129, 0, 8.74631, 9.20785, 9.07129, 8.7463, 8.7463, 8.7463, 8.7463, 8.7463, 8.7463, 8.7463, 8.7463, 8.7463, 8.7463, 8.7463, 8.7463, 8.7463, 8.7463, 8.7463, 8.7463, 8.74724, 8.7463
7.38814, 6.31877, 9.43202, 8.69605, 2.88423, -3.11325, 0, 8.69606, 9.21235, 8.91444, 8.69605, 8.69605, 8.69605, 8.69605, 8.69605, 8.69605, 8.69605, 8.69605, 8.69605, 8.69605, 8.69605, 8.69605, 8.69605, 8.69605, 8.69605, 8.69605, 8.69732, 8.69605
7.396, 10.1121, 9.36499, 8.64589, 3.48024, 0.747114, 0, 8.6459, 9.21782, 8.79133, 8.64589, 8.64589, 8.64589, 8.64589, 8.64589, 8.64589, 8.64589, 8.64589, 8.64589, 8.64589, 8.64589, 8.64589, 8.64589, 8.64589, 8.64589, 8.64589, 8.6476, 8.64589
7.40387, 9.50016, 9.3216, 8.59587, 3.39119, 0.178567, 0, 8.59588, 9.22328, 8.69186, 8.59587, 8.59587, 8.59587, 8.59587, 8.59587, 8.59587, 8.59587, 8.59587, 8.59587, 8.59587, 8.59587, 8.59587, 8.59587, 8.59587, 8.59587, 8.59587, 8.59818, 8.59587
7.41173, 9.91103, 9.29342, 8.54592, 3.45124, 0.617604, 0, 8.54593, 9.22751, 8.60871, 8.54592, 8.54592, 8.54592, 8.54592, 8.54592, 8.54592, 8.54592, 8.54592, 8.54592, 8.54592, 8.54592, 8.54592, 8.54592, 8.54592, 8.54592, 8.54592, 8.54902, 8.54592
7.4196, 6.56692, 9.27386, 8.49572, 2.92693, -2.70694, 0, 8.49573, 9.22901, 8.53643, 8.49572, 8.49572, 8.49572, 8.49572, 8.49572, 8.49572, 8.49572, 8.49572, 8.49572, 8.49572, 8.49572, 8.49572, 8.49572, 8.49572, 8.49572, 8.49572, 8.49985, 8.49572
7.42746, 7.40898, 9.25808, 8.44519, 3.06741, -1.84909, 0, 8.4452, 9.22646, 8.47135, 8.44519, 8.44519, 8.44519, 8.44519, 8.44519, 8.44519, 8.44519, 8.44519, 8.44519, 8.44519, 8.44519, 8.44519, 8.44519, 8.44519, 8.44519, 8.44519, 8.45063, 8.44519
7.43533, 10.9879, 9.24222, 8.39407, 3.60388, 1.7457, 0, 8.39408, 9.21843, 8.41073, 8.39407, 8.39407, 8.39407, 8.39407, 8.39407, 8.39407, 8.39407, 8.39407, 8.39407, 8.39407, 8.39407, 8.39407, 8.39407, 8.39407, 8.39407, 8.39407, 8.40118, 8.39407
7.44319, 11.5983, 9.22346, 8.34229, 3.68758, 2.3748, 0, 8.3423, 9.20374, 8.35281, 8.34229, 8.34229, 8.34229, 8.34229, 8.34229, 8.34229, 8.34229, 8.34229, 8.34229, 8.34229, 8.34229, 8.34229, 8.34229, 8.34229, 8.34229, 8.34229, 8.35148, 8.34229
7.45106, 11.1771, 9.19986, 8.28995, 3.63003, 1.97729, 0, 8.28996, 9.18149, 8.29654, 8.28995, 8.28995, 8.28995, 8.28995, 8.28995, 8.28995, 8.28995, 8.28995, 8.28995, 8.28995, 8.28995, 8.28995, 8.28995, 8.28995, 8.28995, 8.28995, 8.30173, 8.28995
7.45892, 8.38679, 9.17006, 8.23722, 3.22285, -0.783273, 0, 8.23723, 9.15104, 8.24131, 8.23722, 8.23722, 8.23722, 8.23722, 8.23722, 8.23722, 8.23722, 8.23722, 8.23722, 8.23722, 8.23722, 8.23722, 8.23722, 8.23722, 8.23722, 8.23722, 8.25215, 8.23722
7.46679, 8.9858, 9.13319, 8.18425, 3.31448, -0.147386, 0, 8.18426, 9.11192, 8.18677, 8.18425, 8.18425, 8.18425, 8.18425, 8.18425, 8.18425, 8.18425, 8.18425, 8.18425, 8.18425, 8.18425, 8.18425, 8.18425, 8.18426, 8.18425, 8.18425, 8.203, 8.18425
7.47466, 6.79189, 9.08831, 8.13076, 2.96511, -2.29641, 0, 8.13077, 9.06346, 8.13229, 8.13076, 8.13076, 8.13076, 8.13076, 8.13076, 8.13076, 8.13076, 8.13076, 8.13076, 8.13076, 8.13076, 8.13076, 8.13076, 8.13076, 8.13076, 8.13076, 8.15406, 8.13076
7.48252, 12.414, 9.03505, 8.07664, 3.79658, 3.37895, 0, 8.07664, 9.00543, 8.07756, 8.07664, 8.07664, 8.07664, 8.07664, 8.07664, 8.07664, 8.07664, 8.07664, 8.07664, 8.07664, 8.07664, 8.07664, 8.07664, 8.07664, 8.07664, 8.07664, 8.10531, 8.07664
7.49039, 3.18414, 8.97365, 8.02206, 2.27687, -5.78951, 0, 8.02207, 8.93814, 8.02261, 8.02206, 8.02206, 8.02206, 8.02206, 8.02206, 8.02206, 8.02206, 8.02206, 8.02206, 8.02206, 8.02206, 8.02206, 8.02206, 8.02206, 8.02206, 8.02206, 8.057, 8.02206
7.49825, 11.8064, 8.90478, 7.96735, 3.7157, 2.90166, 0, 7.96736, 8.86227, 7.96768, 7.96735, 7.96735, 7.96735, 7.96735, 7.96735, 7.96735, 7.96735, 7.96735, 7.96735, 7.96735, 7.96735, 7.96735, 7.96735, 7.96735, 7.96735, 7.96735, 8.00951, 7.96735
7.50612, 7.36328, 8.82924, 7.91272, 3.05995, -1.46596, 0, 7.91272, 8.77866, 7.91291, 7.91272, 7.91272, 7.91272, 7.91272, 7.91272, 7.91272, 7.91272, 7.91272, 7.91272, 7.91272, 7.91272, 7.91272, 7.91272, 7.91272, 7.91272, 7.91272, 7.96309, 7.91272
7.51398, 12.6269, 8.74764, 7.85799, 3.82452, 3.8793, 0, 7.858, 8.68792, 7.8581, 7.85799, 7.85799, 7.85799, 7.85799, 7.85799, 7.85799, 7.85799, 7.85799, 7.85799, 7.85799, 7.85799, 7.85799, 7.85799, 7.85799, 7.85799, 7.85799, 7.91758, 7.85799
7.52185, 5.53297, 8.66107, 7.80332, 2.74463, -3.1281, 0, 7.80333, 8.5912, 7.80338, 7.80332, 7.80332, 7.80332, 7.80332, 7.80332, 7.80332, 7.80332, 7.80332, 7.80332, 7.80332, 7.80332, 7.80332, 7.80332, 7.80332, 7.80332, 7.80332, 7.87312, 7.80332
7.52971, 7.98766, 8.57071, 7.74883, 3.16033, -0.583047, 0, 7.74884, 8.48971, 7.74887, 7.74883, 7.74883, 7.74883, 7.74883, 7.74883, 7.74883, 7.74883, 7.74883, 7.74883, 7.74883, 7.74883, 7.74883, 7.74883, 7.74883, 7.74883, 7.74883, 7.82979, 7.74883
7.53758, 9.81357, 8.47771, 7.69462, 3.43709, 1.33586, 0, 7.69463, 8.38471, 7.69463, 7.69462, 7.69462, 7.69462, 7.69462, 7.69462, 7.69462, 7.69462, 7.69462, 7.69462, 7.69462, 7.69462, 7.69462, 7.69462, 7.69462, 7.69462, 7.69462, 7.7876, 7.69462
7.54544, 7.33457, 8.3829, 7.64043, 3.05525, -1.04833, 0, 7.64044, 8.27714, 7.64043, 7.64043, 7.64043, 7.64043, 7.64043, 7.64043, 7.64043, 7.64043, 7.64043, 7.64043, 7.64043, 7.64043, 7.64043, 7.64043, 7.64043, 7.64043, 7.64043, 7.74617, 7.64043
7.55331, 12.3072, 8.28747, 7.58643, 3.78248, 4.01972, 0, 7.58644, 8.16837, 7.58643, 7.58643, 7.58643, 7.58643, 7.58643, 7.58643, 7.58643, 7.58643, 7.58643, 7.58643, 7.58643, 7.58643, 7.58643, 7.58643, 7.58643, 7.58643, 7.58643, 7.70552, 7.58643
7.56117, 6.66375, 8.19251, 7.53282, 2.94343, -1.52875, 0, 7.53283, 8.05968, 7.53282, 7.53282, 7.53282, 7.53282, 7.53282, 7.53282, 7.53282, 7.53282, 7.53282, 7.53282, 7.53282, 7.53282, 7.53282, 7.53282, 7.53282, 7.53282, 7.53282, 7.66563, 7.53282
7.56904, 13.1503, 8.0984, 7.47919, 3.89234, 5.05191, 0, 7.4792, 7.95171, 7.47919, 7.47919, 7.47919, 7.47919, 7.47919, 7.47919, 7.47919, 7.47919, 7.47919, 7.47919, 7.47919, 7.47919, 7.47919, 7.47919, 7.47919, 7.47919, 7.47919, 7.62587, 7.47919
7.5769, 9.33392, 8.006, 7.42575, 3.36659, 1.32792, 0, 7.42576, 7.84557, 7.42575, 7.42575, 7.42575, 7.42575, 7.42575, 7.42575, 7.42575, 7.42575, 7.42575, 7.42575, 7.42575, 7.42575, 7.42575, 7.42575, 7.42575, 7.42575, 7.42575, 7.58617, 7.42575
7.58477, 6.99241, 7.91595, 7.37268, 2.99873, -0.923537, 0, 7.37269, 7.74218, 7.37268, 7.37268, 7.37268, 7.37268, 7.37268, 7.37268, 7.37268, 7.37268, 7.37268, 7.37268, 7.37268, 7.37268, 7.37268, 7.37268, 7.37269, 7.37268, 7.37268, 7.54643, 7.37268
7.59263, 8.30793, 7.82814, 7.31958, 3.2106, 0.479789, 0, 7.31959, 7.64176, 7.31958, 7.31958, 7.31958, 7.31958, 7.31958, 7.31958, 7.31958, 7.31958, 7.31958, 7.31958, 7.31958, 7.31958, 7.31958, 7.31958, 7.31959, 7.31958, 7.31958, 7.50596, 7.31958
7.6005, 11.8331, 7.74296, 7.26668, 3.71929, 4.09013, 0, 7.26668, 7.54496, 7.26668, 7.26668, 7.26668, 7.26668, 7.26668, 7.26668, 7.26668, 7.26668, 7.26668, 7.26668, 7.26668, 7.26668, 7.26668, 7.26668, 7.26668, 7.26668, 7.26668, 7.46466, 7.26668
7.60836, 6.83742, 7.66063, 7.21419, 2.97278, -0.823207, 0, 7.21419, 7.45233, 7.21419, 7.21419, 7.21419, 7.21419, 7.21419, 7.21419, 7.21419, 7.21419, 7.21419, 7.21419, 7.21419, 7.21419, 7.21419, 7.21419, 7.21419, 7.21419, 7.21419, 7.42247, 7.21419
7.61623, 7.29351, 7.58059, 7.16166, 3.04853, -0.287082, 0, 7.16167, 7.36355, 7.16166, 7.16166, 7.16166, 7.16166, 7.16166, 7.16166, 7.16166, 7.16166, 7.16166, 7.16166, 7.16166, 7.16166, 7.16166, 7.16166, 7.16166, 7.16166, 7.16166, 7.37869, 7.16166
7.62409, 7.39639, 7.50287, 7.10932, 3.06535, -0.10648, 0, 7.10933, 7.2789, 7.10932, 7.10932, 7.10932, 7.10932, 7.10932, 7.10932, 7.10932, 7.10932, 7.10932, 7.10932, 7.10932, 7.10932, 7.10932, 7.10932, 7.10933, 7.10932, 7.10932, 7.33328, 7.10932
7.63196, 4.28851, 7.42739, 7.05737, 2.50769, -3.13888, 0, 7.05738, 7.19848, 7.05737, 7.05737, 7.05737, 7.05737, 7.05737, 7.05737, 7.05737, 7.05737, 7.05737, 7.05737, 7.05737, 7.05737, 7.05737, 7.05737, 7.05737, 7.05737, 7.05737, 7.28627, 7.05737
7.63982, 9.13559, 7.35345, 7.00539, 3.337, 1.78214, 0, 7.0054, 7.12173, 7.00539, 7.00539, 7.00539, 7.00539, 7.00539, 7.00539, 7.00539, 7.00539, 7.00539, 7.00539, 7.00539, 7.00539, 7.00539, 7.00539, 7.00539, 7.00539, 7.00539, 7.2371, 7.00539
7.64769, 11.8499, 7.28097, 6.9536, 3.72155, 4.56897, 0, 6.95361, 7.04863, 6.9536, 6.9536, 6.9536, 6.9536, 6.9536, 6.9536, 6.9536, 6.9536, 6.9536, 6.9536, 6.9536, 6.9536, 6.9536, 6.9536, 6.95361, 6.9536, 6.9536, 7.18593, 6.9536
7.65555, 4.99275, 7.20985, 6.90221, 2.64438, -2.21709, 0, 6.90222, 6.97912, 6.90221, 6.90221, 6.90221, 6.90221, 6.90221, 6.90221, 6.90221, 6.90221, 6.90221, 6.90221, 6.90221, 6.90221, 6.90221, 6.90221, 6.90221, 6.90221, 6.90221, 7.13293, 6.90221
7.66342, 7.72113, 7.13943, 6.85081, 3.11787, 0.581697, 0, 6.85082, 6.91248, 6.85081, 6.85081, 6.85081, 6.85081, 6.85081, 6.85081, 6.85081, 6.85081, 6.85081, 6.85081, 6.85081, 6.85081, 6.85081, 6.85081, 6.85082, 6.85081, 6.85081, 7.07775, 6.85081
7.67128, 4.66488, 7.06972, 6.79961, 2.58164, -2.40484, 0, 6.79962, 6.8486, 6.79961, 6.79961, 6.79961, 6.79961, 6.79961, 6.79961, 6.79961, 6.79961, 6.79961, 6.79961, 6.79961, 6.79961, 6.79961, 6.79961, 6.79961, 6.79961, 6.79961, 7.02071, 6.79961
7.67915, 10.8542, 7.00072, 6.74876, 3.58528, 3.85348, 0, 6.74877, 6.78733, 6.74876, 6.74876, 6.74876, 6.74876, 6.74876, 6.74876, 6.74876, 6.74876, 6.74876, 6.74876, 6.74876, 6.74876, 6.74876, 6.74876, 6.74876, 6.74876, 6.74876, 6.96213, 6.74876
7.68701, 6.47366, 6.93199, 6.69792, 2.91096, -0.458327, 0, 6.69793, 6.72801, 6.69792, 6.69792, 6.69792, 6.69792, 6.69792, 6.69792, 6.69792, 6.69792, 6.69792, 6.69792, 6.69792, 6.69792, 6.69792, 6.69792, 6.69792, 6.69792, 6.69792, 6.90189, 6.69792
7.69488, 6.12374, 6.86368, 6.64727, 2.85022, -0.739938, 0, 6.64728, 6.67053, 6.64727, 6.64727, 6.64727, 6.64727, 6.64727, 6.64727, 6.64727, 6.64727, 6.64727, 6.64727, 6.64727, 6.64727, 6.64727, 6.64727, 6.64727, 6.64727, 6.64727, 6.84041, 6.64727
7.70274, 8.24288, 6.79597, 6.59699, 3.20045, 1.44691, 0, 6.597, 6.6148, 6.59699, 6.59699, 6.59699, 6.59699, 6.59699, 6.59699, 6.59699, 6.59699, 6.59699, 6.59699, 6.59699, 6.59699, 6.59699, 6.59699, 6.59699, 6.59699, 6.59699, 6.77815, 6.59699
7.71061, 8.99009, 6.72858, 6.54673, 3.31513, 2.26151, 0, 6.54674, 6.56025, 6.54673, 6.54673, 6.54673, 6.54673, 6.54673, 6.54673, 6.54673, 6.54673, 6.54673, 6.54673, 6.54673, 6.54673, 6.54673, 6.54673, 6.54673, 6.54673, 6.54673, 6.71505, 6.54673
7.71847, 6.99058, 6.66176, 6.49666, 2.99843, 0.328819, 0, 6.49667, 6.50683, 6.49666, 6.49666, 6.49666, 6.49666, 6.49666, 6.49666, 6.49666, 6.49666, 6.49666, 6.49666, 6.49666, 6.49666, 6.49666, 6.49666, 6.49667, 6.49666, 6.49666, 6.65158, 6.49666
7.72634, 5.75736, 6.59578, 6.44694, 2.7852, -0.838423, 0, 6.44695, 6.45452, 6.44694, 6.44694, 6.44694, 6.44694, 6.44694, 6.44694, 6.44694, 6.44694, 6.44694, 6.44694, 6.44694, 6.44694, 6.44694, 6.44694, 6.44694, 6.44694, 6.44694, 6.58819, 6.44694
7.7342, 8.33713, 6.53044, 6.39725, 3.21514, 1.80668, 0, 6.39726, 6.40285, 6.39725, 6.39725, 6.39725, 6.39725, 6.39725, 6.39725, 6.39725, 6.39725, 6.39725, 6.39725, 6.39725, 6.39725, 6.39725, 6.39725, 6.39725, 6.39725, 6.39725, 6.52483, 6.39725
7.74207, 9.76479, 6.46603, 6.34775, 3.42998, 3.29876, 0, 6.34776, 6.35185, 6.34775, 6.34775, 6.34775, 6.34775, 6.34775, 6.34775, 6.34775, 6.34775, 6.34775, 6.34775, 6.34775, 6.34775, 6.34775, 6.34775, 6.34775, 6.34775, 6.34775, 6.46191, 6.34775
7.74993, 6.21136, 6.40278, 6.29859, 2.86555, -0.191424, 0, 6.2986, 6.30157, 6.29859, 6.29859, 6.29859, 6.29859, 6.29859, 6.29859, 6.29859, 6.29859, 6.29859, 6.29859, 6.29859, 6.29859, 6.29859, 6.29859, 6.2986, 6.29859, 6.29859, 6.3998, 6.29859
7.7578, 10.881, 6.34052, 6.24948, 3.58902, 4.54052, 0, 6.24949, 6.25163, 6.24948, 6.24948, 6.24948, 6.24948, 6.24948, 6.24948, 6.24948, 6.24948, 6.24948, 6.24948, 6.24948, 6.24948, 6.24948, 6.24948, 6.24949, 6.24948, 6.24948, 6.33836, 6.24948
7.76566, 9.78141, 6.27944, 6.20056, 3.43241, 3.50197, 0, 6.20057, 6.20209, 6.20056, 6.20056, 6.20056, 6.20056, 6.20056, 6.20056, 6.20056, 6.20056, 6.20056, 6.20056, 6.20056, 6.20056, 6.20056, 6.20056, 6.20057, 6.20056, 6.20056, 6.2779, 6.20056
7.77353, 3.0974, 6.21974, 6.15197, 2.25774, -3.12234, 0, 6.15198, 6.15306, 6.15197, 6.15197, 6.15197, 6.15197, 6.15197, 6.15197, 6.15197, 6.15197, 6.15197, 6.15197, 6.15197, 6.15197, 6.15197, 6.15197, 6.15198, 6.15197, 6.15197, 6.21865, 6.15197
7.78139, 6.99273, 6.16118, 6.10344, 2.99879, 0.831555, 0, 6.10345, 6.1042, 6.10344, 6.10344, 6.10344, 6.10344, 6.10344, 6.10344, 6.10344, 6.10344, 6.10344, 6.10344, 6.10344, 6.10344, 6.10344, 6.10344, 6.10344, 6.10344, 6.10344, 6.1604, 6.10344
7.78926, 4.89537, 6.10388, 6.0551, 2.6259, -1.20851, 0, 6.05511, 6.05564, 6.0551, 6.0551, 6.0551, 6.0551, 6.0551, 6.0551, 6.0551, 6.0551, 6.0551, 6.0551, 6.0551, 6.0551, 6.0551, 6.0551, 6.05511, 6.0551, 6.0551, 6.10333, 6.0551
7.79712, 5.09013, 6.04796, 6.00709, 2.66273, -0.957827, 0, 6.0071, 6.00746, 6.00709, 6.00709, 6.00709, 6.00709, 6.00709, 6.00709, 6.00709, 6.00709, 6.00709, 6.00709, 6.00709, 6.00709, 6.00709, 6.00709, 6.00709, 6.00709, 6.00709, 6.04758, 6.00709
7.80499, 6.26972, 5.99312, 5.95913, 2.87571, 0.276601, 0, 5.95914, 5.95939, 5.95913, 5.95913, 5.95913, 5.95913, 5.95913, 5.95913, 5.95913, 5.95913, 5.95913, 5.95913, 5.95913, 5.95913, 5.95913, 5.95913, 5.95914, 5.95913, 5.95913, 5.99285, 5.95913
7.81285, 7.80558, 5.93944, 5.91137, 3.13139, 1.86613, 0, 5.91138, 5.91155, 5.91137, 5.91137, 5.91137, 5.91137, 5.91137, 5.91137, 5.91137, 5.91137, 5.91137, 5.91137, 5.91137, 5.91137, 5.91137, 5.91137, 5.91137, 5.91137, 5.91137, 5.93925, 5.91137
7.82072, 12.0782, 5.92379, 5.90072, 3.75209, 6.1544, 0, 5.90073, 5.90084, 5.90072, 5.90072, 5.90072, 5.90072, 5.90072, 5.90072, 5.90072, 5.90072, 5.90072, 5.90072, 5.90072, 5.90072, 5.90072, 5.90072, 5.90072, 5.90072, 5.90072, 5.92366, 5.90072
7.82858, 5.64721, 5.90902, 5.89007, 2.76536, -0.261811, 0, 5.89008, 5.89016, 5.89007, 5.89007, 5.89007, 5.89007, 5.89007, 5.89007, 5.89007, 5.89007, 5.89007, 5.89007, 5.89007, 5.89007, 5.89007, 5.89007, 5.89008, 5.89007, 5.89007, 5.90892, 5.89007
7.83645, 3.08018, 5.89506, 5.87944, 2.25393, -2.81488, 0, 5.87945, 5.8795, 5.87944, 5.87944, 5.87944, 5.87944, 5.87944, 5.87944, 5.87944, 5.87944, 5.87944, 5.87944, 5.87944, 5.87944, 5.87944, 5.87944, 5.87944, 5.87944, 5.87944, 5.89498, 5.87944
7.84431, 3.83457, 5.88187, 5.86882, 2.41549, -2.0473, 0, 5.86882, 5.86886, 5.86882, 5.86882, 5.86882, 5.86882, 5.86882, 5.86882, 5.86882, 5.86882, 5.86882, 5.86882, 5.86882, 5.86882, 5.86882, 5.86882, 5.86882, 5.86882, 5.86882, 5.88181, 5.86882
7.85218, 6.234, 5.86943, 5.8582, 2.86949, 0.364574, 0, 5.85821, 5.85824, 5.8582, 5.8582, 5.8582, 5.8582, 5.8582, 5.8582, 5.8582, 5.8582, 5.8582, 5.8582, 5.8582, 5.8582, 5.8582, 5.8582, 5.8582, 5.8582, 5.8582, 5.86938, 5.8582
7.86004, 5.99239, 5.85772, 5.8476, 2.82708, 0.134671, 0, 5.84761, 5.84763, 5.8476, 5.8476, 5.8476, 5.8476, 5.8476, 5.8476, 5.8476, 5.8476, 5.8476, 5.8476, 5.8476, 5.8476, 5.8476, 5.8476, 5.8476, 5.8476, 5.8476, 5.85768, 5.8476
7.86791, 4.99294, 5.84678, 5.837, 2.64442, -0.853841, 0, 5.83701, 5.83703, 5.837, 5.837, 5.837, 5.837, 5.837, 5.837, 5.837, 5.837, 5.837, 5.837, 5.837, 5.837, 5.837, 5.837, 5.837, 5.837, 5.837, 5.84674, 5.837
7.87577, 8.13445, 5.83664, 5.82642, 3.18347, 2.29781, 0, 5.82643, 5.82644, 5.82642, 5.82642, 5.82642, 5.82642, 5.82642, 5.82642, 5.82642, 5.82642, 5.82642, 5.82642, 5.82642, 5.82642, 5.82642, 5.82642, 5.82642, 5.82642, 5.82642, 5.83661, 5.82642
7.88364, 8.71456, 5.8515, 5.83993, 3.27331, 2.86305, 0, 5.83994, 5.83995, 5.83993, 5.83993, 5.83993, 5.83993, 5.83993, 5.83993, 5.83993, 5.83993, 5.83993, 5.83993, 5.83993, 5.83993, 5.83993, 5.83993, 5.83994, 5.83993, 5.83993, 5.85147, 5.83993
7.8915, 4.06339, 5.8672, 5.85325, 2.46239, -1.80381, 0, 5.85326, 5.85327, 5.85325, 5.85325, 5.85325, 5.85325, 5.85325, 5.85325, 5.85325, 5.85325, 5.85325, 5.85325, 5.85325, 5.85325, 5.85325, 5.85325, 5.85326, 5.85325, 5.85325, 5.86716, 5.85325
