   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_305.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Mn_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
19.2126, 0.40337, 0.126597, 0.000556755, 1.55028, 0.276773, 0.000556755, 0, 0.000556755, 0.000556755, 0.000556755, 0.000556755, 0.000556755, 0.000556755, 0.000556755, 0.000556755, 0.000556755, 0.000556755, 0.000556755, 0.000556755, 0.000556755, 0.000556755, 0.000556755, 0.000556755, 0.000556755, 0.00055928, 0.000556755, 0.126595, 0.000556755, 0.000556755
19.2204, 0, 0.123617, 0.000332039, 1.41421, -0.123617, 0.000332039, 0, 0.000332039, 0.000332039, 0.000332039, 0.000332039, 0.000332039, 0.000332039, 0.000332039, 0.000332039, 0.000332039, 0.000332039, 0.000332039, 0.000332039, 0.000332039, 0.000332039, 0.000332039, 0.000332039, 0.000332039, 0.000334566, 0.000332039, 0.123615, 0.000332039, 0.000332039
19.2283, 0, 0.120927, 0.000333673, 1.41421, -0.120927, 0.000333673, 0, 0.000333673, 0.000333673, 0.000333673, 0.000333673, 0.000333673, 0.000333673, 0.000333673, 0.000333673, 0.000333673, 0.000333673, 0.000333673, 0.000333673, 0.000333673, 0.000333673, 0.000333673, 0.000333673, 0.000333673, 0.000336203, 0.000333673, 0.120925, 0.000333673, 0.000333673
19.2362, 0, 0.118214, 0.00025279, 1.41421, -0.118214, 0.00025279, 0, 0.00025279, 0.00025279, 0.00025279, 0.00025279, 0.00025279, 0.00025279, 0.00025279, 0.00025279, 0.00025279, 0.00025279, 0.00025279, 0.00025279, 0.00025279, 0.00025279, 0.00025279, 0.00025279, 0.00025279, 0.000255322, 0.00025279, 0.118211, 0.00025279, 0.00025279
19.244, 0, 0.115515, 0.00012843, 1.41421, -0.115515, 0.00012843, 0, 0.00012843, 0.00012843, 0.00012843, 0.00012843, 0.00012843, 0.00012843, 0.00012843, 0.00012843, 0.00012843, 0.00012843, 0.00012843, 0.00012843, 0.00012843, 0.00012843, 0.00012843, 0.00012843, 0.00012843, 0.000130965, 0.00012843, 0.115512, 0.00012843, 0.00012843
19.2519, 0, 0.112901, 3.21074e-05, 1.41421, -0.112901, 3.21074e-05, 0, 3.21074e-05, 3.21074e-05, 3.21074e-05, 3.21074e-05, 3.21074e-05, 3.21074e-05, 3.21074e-05, 3.21074e-05, 3.21074e-05, 3.21074e-05, 3.21074e-05, 3.21074e-05, 3.21074e-05, 3.21074e-05, 3.21074e-05, 3.21074e-05, 3.21074e-05, 3.46451e-05, 3.21074e-05, 0.112898, 3.21074e-05, 3.21074e-05
19.2598, 0, 0.110405, 0, 1.41421, -0.110405, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.54043e-06, 0, 0.110402, 0, 0
19.2676, 0, 0.108006, 1.34043e-05, 1.41421, -0.108006, 1.34043e-05, 0, 1.34043e-05, 1.34043e-05, 1.34043e-05, 1.34043e-05, 1.34043e-05, 1.34043e-05, 1.34043e-05, 1.34043e-05, 1.34043e-05, 1.34043e-05, 1.34043e-05, 1.34043e-05, 1.34043e-05, 1.34043e-05, 1.34043e-05, 1.34043e-05, 1.34043e-05, 1.59476e-05, 1.34043e-05, 0.108004, 1.34043e-05, 1.34043e-05
19.2755, 0, 0.105665, 3.28642e-05, 1.41421, -0.105665, 3.28642e-05, 0, 3.28642e-05, 3.28642e-05, 3.28642e-05, 3.28642e-05, 3.28642e-05, 3.28642e-05, 3.28642e-05, 3.28642e-05, 3.28642e-05, 3.28642e-05, 3.28642e-05, 3.28642e-05, 3.28642e-05, 3.28642e-05, 3.28642e-05, 3.28642e-05, 3.28642e-05, 3.54104e-05, 3.28642e-05, 0.105662, 3.28642e-05, 3.28642e-05
19.2833, 0, 0.103362, 4.10414e-05, 1.41421, -0.103362, 4.10414e-05, 0, 4.10414e-05, 4.10414e-05, 4.10414e-05, 4.10414e-05, 4.10414e-05, 4.10414e-05, 4.10414e-05, 4.10414e-05, 4.10414e-05, 4.10414e-05, 4.10414e-05, 4.10414e-05, 4.10414e-05, 4.10414e-05, 4.10414e-05, 4.10414e-05, 4.10414e-05, 4.35908e-05, 4.10414e-05, 0.103359, 4.10414e-05, 4.10414e-05
19.2912, 0, 0.101097, 4.07175e-05, 1.41421, -0.101097, 4.07175e-05, 0, 4.07175e-05, 4.07175e-05, 4.07175e-05, 4.07175e-05, 4.07175e-05, 4.07175e-05, 4.07175e-05, 4.07175e-05, 4.07175e-05, 4.07175e-05, 4.07175e-05, 4.07175e-05, 4.07175e-05, 4.07175e-05, 4.07175e-05, 4.07175e-05, 4.07175e-05, 4.32703e-05, 4.07175e-05, 0.101094, 4.07175e-05, 4.07175e-05
19.2991, 0, 0.0988782, 4.03949e-05, 1.41421, -0.0988782, 4.03949e-05, 0, 4.03949e-05, 4.03949e-05, 4.03949e-05, 4.03949e-05, 4.03949e-05, 4.03949e-05, 4.03949e-05, 4.03949e-05, 4.03949e-05, 4.03949e-05, 4.03949e-05, 4.03949e-05, 4.03949e-05, 4.03949e-05, 4.03949e-05, 4.03949e-05, 4.03949e-05, 4.29515e-05, 4.03949e-05, 0.0988756, 4.03949e-05, 4.03949e-05
19.3069, 1, 0.0967217, 5.72761e-05, 1.73205, 0.903278, 5.72761e-05, 0, 5.72761e-05, 5.72761e-05, 5.72761e-05, 5.72761e-05, 5.72761e-05, 5.72761e-05, 5.72761e-05, 5.72761e-05, 5.72761e-05, 5.72761e-05, 5.72761e-05, 5.72761e-05, 5.72761e-05, 5.72761e-05, 5.72761e-05, 5.72761e-05, 5.72761e-05, 5.98368e-05, 5.72761e-05, 0.0967192, 5.72761e-05, 5.72761e-05
19.3148, 0, 0.0946065, 7.27473e-05, 1.41421, -0.0946065, 7.27473e-05, 0, 7.27473e-05, 7.27473e-05, 7.27473e-05, 7.27473e-05, 7.27473e-05, 7.27473e-05, 7.27473e-05, 7.27473e-05, 7.27473e-05, 7.27473e-05, 7.27473e-05, 7.27473e-05, 7.27473e-05, 7.27473e-05, 7.27473e-05, 7.27473e-05, 7.27473e-05, 7.53129e-05, 7.27473e-05, 0.0946039, 7.27473e-05, 7.27473e-05
19.3227, 0, 0.0925247, 7.98662e-05, 1.41421, -0.0925247, 7.98662e-05, 0, 7.98662e-05, 7.98662e-05, 7.98662e-05, 7.98662e-05, 7.98662e-05, 7.98662e-05, 7.98662e-05, 7.98662e-05, 7.98662e-05, 7.98662e-05, 7.98662e-05, 7.98662e-05, 7.98662e-05, 7.98662e-05, 7.98662e-05, 7.98662e-05, 7.98662e-05, 8.24373e-05, 7.98662e-05, 0.0925221, 7.98662e-05, 7.98662e-05
19.3305, 0, 0.0904754, 7.83875e-05, 1.41421, -0.0904754, 7.83875e-05, 0, 7.83875e-05, 7.83875e-05, 7.83875e-05, 7.83875e-05, 7.83875e-05, 7.83875e-05, 7.83875e-05, 7.83875e-05, 7.83875e-05, 7.83875e-05, 7.83875e-05, 7.83875e-05, 7.83875e-05, 7.83875e-05, 7.83875e-05, 7.83875e-05, 7.83875e-05, 8.09653e-05, 7.83875e-05, 0.0904728, 7.83875e-05, 7.83875e-05
19.3384, 0, 0.0884585, 7.04962e-05, 1.41421, -0.0884585, 7.04962e-05, 0, 7.04962e-05, 7.04962e-05, 7.04962e-05, 7.04962e-05, 7.04962e-05, 7.04962e-05, 7.04962e-05, 7.04962e-05, 7.04962e-05, 7.04962e-05, 7.04962e-05, 7.04962e-05, 7.04962e-05, 7.04962e-05, 7.04962e-05, 7.04962e-05, 7.04962e-05, 7.30821e-05, 7.04962e-05, 0.0884559, 7.04962e-05, 7.04962e-05
19.3462, 2, 0.0864762, 5.9091e-05, 2, 1.91352, 5.9091e-05, 0, 5.9091e-05, 5.9091e-05, 5.9091e-05, 5.9091e-05, 5.9091e-05, 5.9091e-05, 5.9091e-05, 5.9091e-05, 5.9091e-05, 5.9091e-05, 5.9091e-05, 5.9091e-05, 5.9091e-05, 5.9091e-05, 5.9091e-05, 5.9091e-05, 5.9091e-05, 6.16867e-05, 5.9091e-05, 0.0864736, 5.9091e-05, 5.9091e-05
19.3541, 0, 0.0845289, 4.51076e-05, 1.41421, -0.0845289, 4.51076e-05, 0, 4.51076e-05, 4.51076e-05, 4.51076e-05, 4.51076e-05, 4.51076e-05, 4.51076e-05, 4.51076e-05, 4.51076e-05, 4.51076e-05, 4.51076e-05, 4.51076e-05, 4.51076e-05, 4.51076e-05, 4.51076e-05, 4.51076e-05, 4.51076e-05, 4.51076e-05, 4.77155e-05, 4.51076e-05, 0.0845263, 4.51076e-05, 4.51076e-05
19.362, 0, 0.0826169, 3.07647e-05, 1.41421, -0.0826169, 3.07647e-05, 0, 3.07647e-05, 3.07647e-05, 3.07647e-05, 3.07647e-05, 3.07647e-05, 3.07647e-05, 3.07647e-05, 3.07647e-05, 3.07647e-05, 3.07647e-05, 3.07647e-05, 3.07647e-05, 3.07647e-05, 3.07647e-05, 3.07647e-05, 3.07647e-05, 3.07647e-05, 3.33878e-05, 3.07647e-05, 0.0826143, 3.07647e-05, 3.07647e-05
19.3698, 0, 0.0807414, 1.80082e-05, 1.41421, -0.0807414, 1.80082e-05, 0, 1.80082e-05, 1.80082e-05, 1.80082e-05, 1.80082e-05, 1.80082e-05, 1.80082e-05, 1.80082e-05, 1.80082e-05, 1.80082e-05, 1.80082e-05, 1.80082e-05, 1.80082e-05, 1.80082e-05, 1.80082e-05, 1.80082e-05, 1.80082e-05, 1.80082e-05, 2.06503e-05, 1.80082e-05, 0.0807388, 1.80082e-05, 1.80082e-05
19.3777, 0, 0.0789034, 8.16222e-06, 1.41421, -0.0789034, 8.16222e-06, 0, 8.16222e-06, 8.16222e-06, 8.16222e-06, 8.16222e-06, 8.16222e-06, 8.16222e-06, 8.16222e-06, 8.16222e-06, 8.16222e-06, 8.16222e-06, 8.16222e-06, 8.16222e-06, 8.16222e-06, 8.16222e-06, 8.16222e-06, 8.16222e-06, 8.16222e-06, 1.08281e-05, 8.16222e-06, 0.0789007, 8.16222e-06, 8.16222e-06
19.3856, 0, 0.0771018, 2.04056e-06, 1.41421, -0.0771018, 2.04056e-06, 0, 2.04056e-06, 2.04056e-06, 2.04056e-06, 2.04056e-06, 2.04056e-06, 2.04056e-06, 2.04056e-06, 2.04056e-06, 2.04056e-06, 2.04056e-06, 2.04056e-06, 2.04056e-06, 2.04056e-06, 2.04056e-06, 2.04056e-06, 2.04056e-06, 2.04056e-06, 4.73653e-06, 2.04056e-06, 0.0770991, 2.04056e-06, 2.04056e-06
19.3934, 0, 0.0753367, 0, 1.41421, -0.0753367, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.73381e-06, 0, 0.075334, 0, 0
19.4013, 0, 0.0736055, 0, 1.41421, -0.0736055, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.78136e-06, 0, 0.0736028, 0, 0
19.4091, 0, 0.0719048, 3.8653e-34, 1.41421, -0.0719048, 3.8653e-34, 0, 3.8653e-34, 3.8653e-34, 3.8653e-34, 3.8653e-34, 3.8653e-34, 3.8653e-34, 3.8653e-34, 3.8653e-34, 3.8653e-34, 3.8653e-34, 3.8653e-34, 3.8653e-34, 3.8653e-34, 3.8653e-34, 3.8653e-34, 3.8653e-34, 3.8653e-34, 2.84105e-06, 3.8653e-34, 0.0719019, 3.8653e-34, 3.8653e-34
19.417, 0, 0.0702341, 1.38726e-33, 1.41421, -0.0702341, 1.38726e-33, 0, 1.38726e-33, 1.38726e-33, 1.38726e-33, 1.38726e-33, 1.38726e-33, 1.38726e-33, 1.38726e-33, 1.38726e-33, 1.38726e-33, 1.38726e-33, 1.38726e-33, 1.38726e-33, 1.38726e-33, 1.38726e-33, 1.38726e-33, 1.38726e-33, 1.38726e-33, 2.91578e-06, 1.38726e-33, 0.0702311, 1.38726e-33, 1.38726e-33
19.4249, 0, 0.0685932, 2.70309e-33, 1.41421, -0.0685932, 2.70309e-33, 0, 2.70309e-33, 2.70309e-33, 2.70309e-33, 2.70309e-33, 2.70309e-33, 2.70309e-33, 2.70309e-33, 2.70309e-33, 2.70309e-33, 2.70309e-33, 2.70309e-33, 2.70309e-33, 2.70309e-33, 2.70309e-33, 2.70309e-33, 2.70309e-33, 2.70309e-33, 3.00916e-06, 2.70309e-33, 0.0685901, 2.70309e-33, 2.70309e-33
19.4327, 0, 0.0669807, 4.26623e-33, 1.41421, -0.0669807, 4.26623e-33, 0, 4.26623e-33, 4.26623e-33, 4.26623e-33, 4.26623e-33, 4.26623e-33, 4.26623e-33, 4.26623e-33, 4.26623e-33, 4.26623e-33, 4.26623e-33, 4.26623e-33, 4.26623e-33, 4.26623e-33, 4.26623e-33, 4.26623e-33, 4.26623e-33, 4.26623e-33, 3.12697e-06, 4.26623e-33, 0.0669776, 4.26623e-33, 4.26623e-33
19.4406, 0, 0.0653965, 6.18449e-33, 1.41421, -0.0653965, 6.18449e-33, 0, 6.18449e-33, 6.18449e-33, 6.18449e-33, 6.18449e-33, 6.18449e-33, 6.18449e-33, 6.18449e-33, 6.18449e-33, 6.18449e-33, 6.18449e-33, 6.18449e-33, 6.18449e-33, 6.18449e-33, 6.18449e-33, 6.18449e-33, 6.18449e-33, 6.18449e-33, 3.27399e-06, 6.18449e-33, 0.0653932, 6.18449e-33, 6.18449e-33
19.4485, 2, 0.0638404, 9.96661e-33, 2, 1.93616, 9.96661e-33, 0, 9.96661e-33, 9.96661e-33, 9.96661e-33, 9.96661e-33, 9.96661e-33, 9.96661e-33, 9.96661e-33, 9.96661e-33, 9.96661e-33, 9.96661e-33, 9.96661e-33, 9.96661e-33, 9.96661e-33, 9.96661e-33, 9.96661e-33, 9.96661e-33, 9.96661e-33, 3.4536e-06, 9.96661e-33, 0.063837, 9.96661e-33, 9.96661e-33
19.4563, 0, 0.0623113, 1.39223e-32, 1.41421, -0.0623113, 1.39223e-32, 0, 1.39223e-32, 1.39223e-32, 1.39223e-32, 1.39223e-32, 1.39223e-32, 1.39223e-32, 1.39223e-32, 1.39223e-32, 1.39223e-32, 1.39223e-32, 1.39223e-32, 1.39223e-32, 1.39223e-32, 1.39223e-32, 1.39223e-32, 1.39223e-32, 1.39223e-32, 3.67441e-06, 1.39223e-32, 0.0623076, 1.39223e-32, 1.39223e-32
19.4642, 0, 0.0608089, 1.75179e-32, 1.41421, -0.0608089, 1.75179e-32, 0, 1.75179e-32, 1.75179e-32, 1.75179e-32, 1.75179e-32, 1.75179e-32, 1.75179e-32, 1.75179e-32, 1.75179e-32, 1.75179e-32, 1.75179e-32, 1.75179e-32, 1.75179e-32, 1.75179e-32, 1.75179e-32, 1.75179e-32, 1.75179e-32, 1.75179e-32, 3.94495e-06, 1.75179e-32, 0.060805, 1.75179e-32, 1.75179e-32
19.472, 0, 0.0593335, 2.04328e-32, 1.41421, -0.0593335, 2.04328e-32, 0, 2.04328e-32, 2.04328e-32, 2.04328e-32, 2.04328e-32, 2.04328e-32, 2.04328e-32, 2.04328e-32, 2.04328e-32, 2.04328e-32, 2.04328e-32, 2.04328e-32, 2.04328e-32, 2.04328e-32, 2.04328e-32, 2.04328e-32, 2.04328e-32, 2.04328e-32, 4.27508e-06, 2.04328e-32, 0.0593292, 2.04328e-32, 2.04328e-32
19.4799, 0, 0.0578838, 2.27124e-32, 1.41421, -0.0578838, 2.27124e-32, 0, 2.27124e-32, 2.27124e-32, 2.27124e-32, 2.27124e-32, 2.27124e-32, 2.27124e-32, 2.27124e-32, 2.27124e-32, 2.27124e-32, 2.27124e-32, 2.27124e-32, 2.27124e-32, 2.27124e-32, 2.27124e-32, 2.27124e-32, 2.27124e-32, 2.27124e-32, 4.67662e-06, 2.27124e-32, 0.0578792, 2.27124e-32, 2.27124e-32
19.4878, 0, 0.0564601, 2.45197e-32, 1.41421, -0.0564601, 2.45197e-32, 0, 2.45197e-32, 2.45197e-32, 2.45197e-32, 2.45197e-32, 2.45197e-32, 2.45197e-32, 2.45197e-32, 2.45197e-32, 2.45197e-32, 2.45197e-32, 2.45197e-32, 2.45197e-32, 2.45197e-32, 2.45197e-32, 2.45197e-32, 2.45197e-32, 2.45197e-32, 5.16314e-06, 2.45197e-32, 0.0564549, 2.45197e-32, 2.45197e-32
19.4956, 0, 0.0550622, 2.54021e-32, 1.41421, -0.0550622, 2.54021e-32, 0, 2.54021e-32, 2.54021e-32, 2.54021e-32, 2.54021e-32, 2.54021e-32, 2.54021e-32, 2.54021e-32, 2.54021e-32, 2.54021e-32, 2.54021e-32, 2.54021e-32, 2.54021e-32, 2.54021e-32, 2.54021e-32, 2.54021e-32, 2.54021e-32, 2.54021e-32, 5.75048e-06, 2.54021e-32, 0.0550565, 2.54021e-32, 2.54021e-32
19.5035, 0, 0.0536895, 2.54575e-32, 1.41421, -0.0536895, 2.54575e-32, 0, 2.54575e-32, 2.54575e-32, 2.54575e-32, 2.54575e-32, 2.54575e-32, 2.54575e-32, 2.54575e-32, 2.54575e-32, 2.54575e-32, 2.54575e-32, 2.54575e-32, 2.54575e-32, 2.54575e-32, 2.54575e-32, 2.54575e-32, 2.54575e-32, 2.54575e-32, 6.45764e-06, 2.54575e-32, 0.053683, 2.54575e-32, 2.54575e-32
19.5114, 1.50248, 0.052342, 2.39879e-32, 1.87149, 1.45014, 2.39879e-32, 0, 2.39879e-32, 2.39879e-32, 2.39879e-32, 2.39879e-32, 2.39879e-32, 2.39879e-32, 2.39879e-32, 2.39879e-32, 2.39879e-32, 2.39879e-32, 2.39879e-32, 2.39879e-32, 2.39879e-32, 2.39879e-32, 2.39879e-32, 2.39879e-32, 2.39879e-32, 7.3065e-06, 2.39879e-32, 0.0523347, 2.39879e-32, 2.39879e-32
19.5192, 0.497522, 0.0510199, 2.13199e-32, 1.58036, 0.446502, 2.13199e-32, 0, 2.13199e-32, 2.13199e-32, 2.13199e-32, 2.13199e-32, 2.13199e-32, 2.13199e-32, 2.13199e-32, 2.13199e-32, 2.13199e-32, 2.13199e-32, 2.13199e-32, 2.13199e-32, 2.13199e-32, 2.13199e-32, 2.13199e-32, 2.13199e-32, 2.13199e-32, 8.3227e-06, 2.13199e-32, 0.0510116, 2.13199e-32, 2.13199e-32
19.5271, 0, 0.0497222, 1.82385e-32, 1.41421, -0.0497222, 1.82385e-32, 0, 1.82385e-32, 1.82385e-32, 1.82385e-32, 1.82385e-32, 1.82385e-32, 1.82385e-32, 1.82385e-32, 1.82385e-32, 1.82385e-32, 1.82385e-32, 1.82385e-32, 1.82385e-32, 1.82385e-32, 1.82385e-32, 1.82385e-32, 1.82385e-32, 1.82385e-32, 9.53775e-06, 1.82385e-32, 0.0497126, 1.82385e-32, 1.82385e-32
19.5349, 1.49529, 0.04845, 1.53974e-32, 1.86957, 1.44684, 1.53974e-32, 0, 1.53974e-32, 1.53974e-32, 1.53974e-32, 1.53974e-32, 1.53974e-32, 1.53974e-32, 1.53974e-32, 1.53974e-32, 1.53974e-32, 1.53974e-32, 1.53974e-32, 1.53974e-32, 1.53974e-32, 1.53974e-32, 1.53974e-32, 1.53974e-32, 1.53974e-32, 1.09869e-05, 1.53974e-32, 0.048439, 1.53974e-32, 1.53974e-32
19.5428, 0.997772, 0.0472027, 1.23888e-32, 1.73141, 0.95057, 1.23888e-32, 0, 1.23888e-32, 1.23888e-32, 1.23888e-32, 1.23888e-32, 1.23888e-32, 1.23888e-32, 1.23888e-32, 1.23888e-32, 1.23888e-32, 1.23888e-32, 1.23888e-32, 1.23888e-32, 1.23888e-32, 1.23888e-32, 1.23888e-32, 1.23888e-32, 1.23888e-32, 1.27145e-05, 1.23888e-32, 0.0471899, 1.23888e-32, 1.23888e-32
19.5507, 0.506938, 0.0459796, 9.01992e-33, 1.58333, 0.460958, 9.01992e-33, 0, 9.01992e-33, 9.01992e-33, 9.01992e-33, 9.01992e-33, 9.01992e-33, 9.01992e-33, 9.01992e-33, 9.01992e-33, 9.01992e-33, 9.01992e-33, 9.01992e-33, 9.01992e-33, 9.01992e-33, 9.01992e-33, 9.01992e-33, 9.01992e-33, 9.01992e-33, 1.47742e-05, 9.01992e-33, 0.0459649, 9.01992e-33, 9.01992e-33
19.5585, 0, 0.0447821, 6.18449e-33, 1.41421, -0.0447821, 6.18449e-33, 0, 6.18449e-33, 6.18449e-33, 6.18449e-33, 6.18449e-33, 6.18449e-33, 6.18449e-33, 6.18449e-33, 6.18449e-33, 6.18449e-33, 6.18449e-33, 6.18449e-33, 6.18449e-33, 6.18449e-33, 6.18449e-33, 6.18449e-33, 6.18449e-33, 6.18449e-33, 1.72281e-05, 6.18449e-33, 0.0447649, 6.18449e-33, 6.18449e-33
19.5664, 0, 0.0436095, 6.67548e-33, 1.41421, -0.0436095, 6.67548e-33, 0, 6.67548e-33, 6.67548e-33, 6.67548e-33, 6.67548e-33, 6.67548e-33, 6.67548e-33, 6.67548e-33, 6.67548e-33, 6.67548e-33, 6.67548e-33, 6.67548e-33, 6.67548e-33, 6.67548e-33, 6.67548e-33, 6.67548e-33, 6.67548e-33, 6.67548e-33, 2.01555e-05, 6.67548e-33, 0.0435893, 6.67548e-33, 6.67548e-33
19.5743, 0, 0.0424613, 5.66826e-33, 1.41421, -0.0424613, 5.66826e-33, 0, 5.66826e-33, 5.66826e-33, 5.66826e-33, 5.66826e-33, 5.66826e-33, 5.66826e-33, 5.66826e-33, 5.66826e-33, 5.66826e-33, 5.66826e-33, 5.66826e-33, 5.66826e-33, 5.66826e-33, 5.66826e-33, 5.66826e-33, 5.66826e-33, 5.66826e-33, 2.3657e-05, 5.66826e-33, 0.0424376, 5.66826e-33, 5.66826e-33
19.5821, 0, 0.0413389, 3.00983e-33, 1.41421, -0.0413389, 3.00983e-33, 0, 3.00983e-33, 3.00983e-33, 3.00983e-33, 3.00983e-33, 3.00983e-33, 3.00983e-33, 3.00983e-33, 3.00983e-33, 3.00983e-33, 3.00983e-33, 3.00983e-33, 3.00983e-33, 3.00983e-33, 3.00983e-33, 3.00983e-33, 3.00983e-33, 3.00983e-33, 2.78495e-05, 3.00983e-33, 0.0413111, 3.00983e-33, 3.00983e-33
19.59, 0, 0.0402418, 7.52459e-34, 1.41421, -0.0402418, 7.52459e-34, 0, 7.52459e-34, 7.52459e-34, 7.52459e-34, 7.52459e-34, 7.52459e-34, 7.52459e-34, 7.52459e-34, 7.52459e-34, 7.52459e-34, 7.52459e-34, 7.52459e-34, 7.52459e-34, 7.52459e-34, 7.52459e-34, 7.52459e-34, 7.52459e-34, 7.52459e-34, 3.28753e-05, 7.52459e-34, 0.0402089, 7.52459e-34, 7.52459e-34
19.5978, 0, 0.0391697, 0, 1.41421, -0.0391697, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.89252e-05, 0, 0.0391308, 0, 0
19.6057, 0, 0.038124, 2.74094e-34, 1.41421, -0.038124, 2.74094e-34, 0, 2.74094e-34, 2.74094e-34, 2.74094e-34, 2.74094e-34, 2.74094e-34, 2.74094e-34, 2.74094e-34, 2.74094e-34, 2.74094e-34, 2.74094e-34, 2.74094e-34, 2.74094e-34, 2.74094e-34, 2.74094e-34, 2.74094e-34, 2.74094e-34, 2.74094e-34, 4.62225e-05, 2.74094e-34, 0.0380777, 2.74094e-34, 2.74094e-34
19.6136, 0, 0.0371044, 6.84249e-34, 1.41421, -0.0371044, 6.84249e-34, 0, 6.84249e-34, 6.84249e-34, 6.84249e-34, 6.84249e-34, 6.84249e-34, 6.84249e-34, 6.84249e-34, 6.84249e-34, 6.84249e-34, 6.84249e-34, 6.84249e-34, 6.84249e-34, 6.84249e-34, 6.84249e-34, 6.84249e-34, 6.84249e-34, 6.84249e-34, 5.50562e-05, 6.84249e-34, 0.0370493, 6.84249e-34, 6.84249e-34
19.6214, 0, 0.0361109, 8.97961e-34, 1.41421, -0.0361109, 8.97961e-34, 0, 8.97961e-34, 8.97961e-34, 8.97961e-34, 8.97961e-34, 8.97961e-34, 8.97961e-34, 8.97961e-34, 8.97961e-34, 8.97961e-34, 8.97961e-34, 8.97961e-34, 8.97961e-34, 8.97961e-34, 8.97961e-34, 8.97961e-34, 8.97961e-34, 8.97961e-34, 6.57887e-05, 8.97961e-34, 0.0360451, 8.97961e-34, 8.97961e-34
19.6293, 0, 0.035145, 7.50752e-34, 1.41421, -0.035145, 7.50752e-34, 0, 7.50752e-34, 7.50752e-34, 7.50752e-34, 7.50752e-34, 7.50752e-34, 7.50752e-34, 7.50752e-34, 7.50752e-34, 7.50752e-34, 7.50752e-34, 7.50752e-34, 7.50752e-34, 7.50752e-34, 7.50752e-34, 7.50752e-34, 7.50752e-34, 7.50752e-34, 7.88529e-05, 7.50752e-34, 0.0350662, 7.50752e-34, 7.50752e-34
19.6372, 0, 0.0342068, 3.96342e-34, 1.41421, -0.0342068, 3.96342e-34, 0, 3.96342e-34, 3.96342e-34, 3.96342e-34, 3.96342e-34, 3.96342e-34, 3.96342e-34, 3.96342e-34, 3.96342e-34, 3.96342e-34, 3.96342e-34, 3.96342e-34, 3.96342e-34, 3.96342e-34, 3.96342e-34, 3.96342e-34, 3.96342e-34, 3.96342e-34, 9.48037e-05, 3.96342e-34, 0.034112, 3.96342e-34, 3.96342e-34
19.645, 1, 0.0332966, 9.90856e-35, 1.73205, 0.966703, 9.90856e-35, 0, 9.90856e-35, 9.90856e-35, 9.90856e-35, 9.90856e-35, 9.90856e-35, 9.90856e-35, 9.90856e-35, 9.90856e-35, 9.90856e-35, 9.90856e-35, 9.90856e-35, 9.90856e-35, 9.90856e-35, 9.90856e-35, 9.90856e-35, 9.90856e-35, 9.90856e-35, 0.000114332, 9.90856e-35, 0.0331823, 9.90856e-35, 9.90856e-35
19.6529, 0, 0.0324162, 0, 1.41421, -0.0324162, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000138255, 0, 0.0322779, 0, 0
19.6607, 1, 0.0315662, 0, 1.73205, 0.968434, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000167606, 0, 0.0313986, 0, 0
19.6686, 0, 0.0307475, 0, 1.41421, -0.0307475, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000203656, 0, 0.0305439, 0, 0
19.6765, 0, 0.0299625, 0, 1.41421, -0.0299625, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000247882, 0, 0.0297146, 0, 0
19.6843, 0, 0.0292124, 0, 1.41421, -0.0292124, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000302124, 0, 0.0289103, 0, 0
19.6922, 0, 0.0284992, 0, 1.41421, -0.0284992, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0003686, 0, 0.0281306, 0, 0
19.7001, 0, 0.0278261, 0, 1.41421, -0.0278261, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000449842, 0, 0.0273762, 0, 0
