   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_186.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Mn_K, Ca_K, K_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.555591, 0, 1.16045e-05, 1.46529e-07, 1.41421, -1.16045e-05, 1.48124e-07, 1.46529e-07, 1.46548e-07, 1.46554e-07, 1.46537e-07, 4.08725e-07, 1.54945e-07, 1.532e-07, 1.48777e-07, 1.80027e-07, 1.19522e-06, 1.48017e-07, 5.91573e-07, 2.19758e-07, 1.47437e-07, 1.48503e-07, 1.49255e-07, 1.4729e-07, 1.53016e-07, 1.46532e-07, 9.70013e-06, 1.46529e-07, 1.46529e-07, 1.54894e-07
0.563459, 0, 1.67451e-05, 3.09995e-07, 1.41421, -1.67451e-05, 3.13293e-07, 3.09995e-07, 3.10035e-07, 3.10047e-07, 3.10012e-07, 8.52183e-07, 3.27397e-07, 3.2379e-07, 3.14644e-07, 3.93867e-07, 2.47856e-06, 3.13071e-07, 1.23029e-06, 4.0733e-07, 3.11872e-07, 3.14077e-07, 3.14151e-07, 3.1163e-07, 3.19786e-07, 3.1e-07, 1.28517e-05, 3.09995e-07, 3.09995e-07, 3.27292e-07
0.571326, 0, 2.48742e-05, 6.40252e-07, 1.41421, -2.48742e-05, 6.46915e-07, 6.40252e-07, 6.40333e-07, 6.40358e-07, 6.40287e-07, 1.73545e-06, 6.75405e-07, 6.68117e-07, 6.49643e-07, 8.30599e-07, 5.02066e-06, 6.46467e-07, 2.49921e-06, 7.6898e-07, 6.44044e-07, 6.48498e-07, 6.46545e-07, 6.43679e-07, 6.54909e-07, 6.40263e-07, 1.70637e-05, 6.40252e-07, 6.40252e-07, 6.75191e-07
0.579194, 0, 3.8138e-05, 1.29178e-06, 1.41421, -3.8138e-05, 1.30493e-06, 1.29178e-06, 1.29194e-06, 1.29199e-06, 1.29185e-06, 3.45359e-06, 1.36117e-06, 1.34678e-06, 1.31032e-06, 1.70298e-06, 9.93827e-06, 1.30405e-06, 4.96118e-06, 1.46118e-06, 1.29926e-06, 1.30806e-06, 1.30124e-06, 1.29879e-06, 1.31354e-06, 1.2918e-06, 2.27799e-05, 1.29178e-06, 1.29178e-06, 1.36074e-06
0.587061, 0, 6.02754e-05, 2.54692e-06, 1.41421, -6.02754e-05, 2.57229e-06, 2.54692e-06, 2.54723e-06, 2.54732e-06, 2.54705e-06, 6.71781e-06, 2.68079e-06, 2.65304e-06, 2.58268e-06, 3.40781e-06, 1.9229e-05, 2.57059e-06, 9.62648e-06, 2.76878e-06, 2.56136e-06, 2.57832e-06, 2.56103e-06, 2.56095e-06, 2.57896e-06, 2.54696e-06, 3.06953e-05, 2.54692e-06, 2.54692e-06, 2.67998e-06
0.594929, 0, 9.76906e-05, 4.90845e-06, 1.41421, -9.76906e-05, 4.95631e-06, 4.90845e-06, 4.90902e-06, 4.9092e-06, 4.90869e-06, 1.27756e-05, 5.16096e-06, 5.10861e-06, 4.9759e-06, 6.65704e-06, 3.63742e-05, 4.95309e-06, 1.82619e-05, 5.19766e-06, 4.93568e-06, 4.96768e-06, 4.92936e-06, 4.93589e-06, 4.95525e-06, 4.90852e-06, 4.19195e-05, 4.90845e-06, 4.90845e-06, 5.15942e-06
0.602796, 0, 0.000161185, 9.24858e-06, 1.41421, -0.000161185, 9.33685e-06, 9.24858e-06, 9.24964e-06, 9.24997e-06, 9.24904e-06, 2.37585e-05, 9.7143e-06, 9.61775e-06, 9.37299e-06, 1.27436e-05, 6.72833e-05, 9.33091e-06, 3.38774e-05, 9.62391e-06, 9.29881e-06, 9.35782e-06, 9.27934e-06, 9.30112e-06, 9.31643e-06, 9.24872e-06, 5.82345e-05, 9.24858e-06, 9.24858e-06, 9.71147e-06
0.610664, 0, 0.00026853, 1.7039e-05, 1.41421, -0.00026853, 1.71982e-05, 1.7039e-05, 1.7041e-05, 1.70415e-05, 1.70399e-05, 4.32105e-05, 1.78791e-05, 1.77049e-05, 1.72634e-05, 2.3913e-05, 0.000121716, 1.71875e-05, 6.14618e-05, 1.75241e-05, 1.71296e-05, 1.72361e-05, 1.7084e-05, 1.71374e-05, 1.71367e-05, 1.70393e-05, 8.2493e-05, 1.7039e-05, 1.7039e-05, 1.78739e-05
0.618532, 0, 0.000448354, 3.07013e-05, 1.41421, -0.000448354, 3.09822e-05, 3.07013e-05, 3.07047e-05, 3.07058e-05, 3.07028e-05, 7.68751e-05, 3.21834e-05, 3.18761e-05, 3.10972e-05, 4.4004e-05, 0.00021538, 3.09633e-05, 0.000109075, 3.13257e-05, 3.08612e-05, 3.1049e-05, 3.07665e-05, 3.08817e-05, 3.0841e-05, 3.07018e-05, 0.000119229, 3.07013e-05, 3.07013e-05, 3.21744e-05
0.626399, 0, 0.000745628, 5.41103e-05, 1.41421, -0.000745628, 5.45951e-05, 5.41103e-05, 5.41162e-05, 5.4118e-05, 5.41128e-05, 0.000133807, 5.66683e-05, 5.6138e-05, 5.47936e-05, 7.94361e-05, 0.000372868, 5.45625e-05, 0.000189385, 5.49111e-05, 5.43862e-05, 5.47104e-05, 5.42043e-05, 5.4434e-05, 5.43088e-05, 5.41111e-05, 0.000175516, 5.41103e-05, 5.41103e-05, 5.66528e-05
0.634267, 0, 0.00122932, 9.33021e-05, 1.41421, -0.00122932, 9.41209e-05, 9.33021e-05, 9.33119e-05, 9.3315e-05, 9.33063e-05, 0.000227899, 9.76222e-05, 9.67266e-05, 9.44561e-05, 0.000140724, 0.000631644, 9.40658e-05, 0.000321764, 9.43257e-05, 9.37681e-05, 9.43155e-05, 9.34367e-05, 9.3871e-05, 9.35826e-05, 9.33034e-05, 0.000262209, 9.33021e-05, 9.33021e-05, 9.75959e-05
0.642134, 0, 0.00200255, 0.000157421, 1.41421, -0.00200255, 0.000158774, 0.000157421, 0.000157437, 0.000157442, 0.000157428, 0.000379888, 0.000164562, 0.000163081, 0.000159328, 0.000244727, 0.00104721, 0.000158683, 0.000535031, 0.000158726, 0.000158191, 0.000159096, 0.000157613, 0.000158401, 0.000157816, 0.000157423, 0.000395596, 0.000157421, 0.000157421, 0.000164518
0.650002, 0, 0.00321565, 0.000259942, 1.41421, -0.00321565, 0.000262132, 0.000259942, 0.000259969, 0.000259977, 0.000259954, 0.000619867, 0.000271495, 0.0002691, 0.000263028, 0.000417931, 0.00169951, 0.000261984, 0.000870869, 0.000261601, 0.000261188, 0.000262652, 0.000260214, 0.000261595, 0.000260496, 0.000259946, 0.000599556, 0.000259942, 0.000259942, 0.000271424
0.657869, 0, 0.00508211, 0.000420157, 1.41421, -0.00508211, 0.000423625, 0.000420157, 0.000420199, 0.000420212, 0.000420175, 0.000990265, 0.000438456, 0.000434662, 0.000425045, 0.000701067, 0.00270038, 0.000423392, 0.00138784, 0.00042226, 0.000422131, 0.00042445, 0.00042054, 0.000422889, 0.000420931, 0.000420163, 0.000908221, 0.000420157, 0.000420157, 0.000438344
0.665737, 0, 0.00789749, 0.000664898, 1.41421, -0.00789749, 0.000670278, 0.000664898, 0.000664963, 0.000664983, 0.000664926, 0.00154919, 0.000693281, 0.000687397, 0.00067248, 0.00115549, 0.00420173, 0.000669916, 0.00216586, 0.000667559, 0.00066796, 0.000671556, 0.000665436, 0.000669324, 0.000665976, 0.000664907, 0.00136914, 0.000664898, 0.000664898, 0.000693109
0.673604, 0, 0.01206, 0.00103037, 1.41421, -0.01206, 0.00103854, 0.00103037, 0.00103047, 0.0010305, 0.00103041, 0.00237379, 0.00107349, 0.00106455, 0.00104189, 0.00187161, 0.00640356, 0.00103799, 0.00331066, 0.00103373, 0.00103502, 0.00104049, 0.00103112, 0.0010374, 0.00103187, 0.00103038, 0.00204673, 0.00103037, 0.00103037, 0.00107323
0.681472, 0, 0.0180925, 0.00156394, 1.41421, -0.0180925, 0.00157611, 0.00156394, 0.00156409, 0.00156414, 0.00156401, 0.00356341, 0.00162812, 0.00161482, 0.00158109, 0.00297984, 0.00956107, 0.00157529, 0.00495779, 0.00156817, 0.00157087, 0.001579, 0.00156499, 0.00157491, 0.00156602, 0.00156396, 0.00302598, 0.00156394, 0.00156394, 0.00162773
0.689339, 0, 0.0266623, 0.0023256, 1.41421, -0.0266623, 0.00234334, 0.0023256, 0.00232581, 0.00232588, 0.00232569, 0.00524169, 0.0024192, 0.00239979, 0.0023506, 0.004664, 0.0139889, 0.00234215, 0.0072753, 0.0023309, 0.00233569, 0.00234756, 0.00232705, 0.00234236, 0.00232845, 0.00232563, 0.00441569, 0.0023256, 0.0023256, 0.00241863
0.697207, 0, 0.0385985, 0.00338874, 1.41421, -0.0385985, 0.0034141, 0.00338874, 0.00338905, 0.00338915, 0.00338888, 0.0075573, 0.00352254, 0.0034948, 0.00342449, 0.00717717, 0.0200613, 0.0034124, 0.0104643, 0.00339537, 0.00340318, 0.00342014, 0.00339075, 0.00341389, 0.00339266, 0.00338879, 0.00635136, 0.00338874, 0.00338874, 0.00352174
0.705074, 0, 0.0549014, 0.00483994, 1.41421, -0.0549014, 0.00487548, 0.00483994, 0.00484037, 0.0048405, 0.00484012, 0.0106822, 0.00502746, 0.00498858, 0.00489003, 0.0108591, 0.0282066, 0.00487309, 0.0147564, 0.00484818, 0.00486016, 0.00488395, 0.00484269, 0.00487699, 0.00484527, 0.00483999, 0.00899667, 0.00483994, 0.00483994, 0.00502633
0.712942, 0.267034, 0.0767432, 0.00677728, 1.50567, 0.190291, 0.00682613, 0.00677728, 0.00677787, 0.00677805, 0.00677753, 0.0148072, 0.00703502, 0.00698158, 0.00684613, 0.0161544, 0.0388936, 0.00682284, 0.0204071, 0.00678748, 0.00680508, 0.00683779, 0.00678104, 0.00683089, 0.00678449, 0.00677736, 0.0125438, 0.00677728, 0.00677728, 0.00703348
0.720809, 0.997599, 0.105454, 0.00930694, 1.73136, 0.892145, 0.00937281, 0.00930694, 0.00930774, 0.00930798, 0.00930728, 0.020134, 0.00965446, 0.00958241, 0.00939977, 0.0236275, 0.0526104, 0.00936838, 0.0276845, 0.00931949, 0.00934442, 0.00938857, 0.00931207, 0.00938317, 0.00931661, 0.00930705, 0.0172121, 0.00930694, 0.00930694, 0.00965241
0.728677, 1.2598, 0.142495, 0.0125379, 1.80549, 1.1173, 0.012625, 0.0125379, 0.0125389, 0.0125393, 0.0125384, 0.0268637, 0.0129977, 0.0129024, 0.0126607, 0.033974, 0.0698342, 0.0126192, 0.0368541, 0.0125532, 0.0125875, 0.012646, 0.0125448, 0.0126445, 0.0125507, 0.012538, 0.0232451, 0.0125379, 0.0125379, 0.012995
0.736544, 1.47557, 0.189409, 0.0165749, 1.86429, 1.28616, 0.0166881, 0.0165749, 0.0165762, 0.0165767, 0.0165755, 0.0351824, 0.0171721, 0.0170483, 0.0167344, 0.0480211, 0.0909952, 0.0166805, 0.0481588, 0.0165934, 0.0166393, 0.0167154, 0.0165842, 0.0167214, 0.0165917, 0.0165751, 0.0309081, 0.0165749, 0.0165749, 0.0171687
0.744412, 0, 0.247762, 0.0215096, 1.41421, -0.247762, 0.021654, 0.0215096, 0.0215113, 0.0215119, 0.0215103, 0.0452441, 0.0222714, 0.0221135, 0.0217131, 0.0667142, 0.116434, 0.0216443, 0.0617959, 0.0215319, 0.0215917, 0.0216891, 0.0215221, 0.0217077, 0.0215313, 0.0215098, 0.0404848, 0.0215096, 0.0215096, 0.0222672
0.752279, 0, 0.319061, 0.0274115, 1.41421, -0.319061, 0.0275924, 0.0274115, 0.0274137, 0.0274143, 0.0274124, 0.0571535, 0.0283661, 0.0281682, 0.0276665, 0.0910841, 0.14636, 0.0275802, 0.0778948, 0.027438, 0.0275143, 0.0276368, 0.027428, 0.0276754, 0.0274392, 0.0274118, 0.0522791, 0.0274115, 0.0274115, 0.0283611
0.760147, 0.252567, 0.404665, 0.0343181, 1.50086, -0.152097, 0.034541, 0.0343181, 0.0343208, 0.0343216, 0.0343193, 0.070949, 0.0354939, 0.0352501, 0.0346322, 0.12219, 0.180815, 0.034526, 0.0964944, 0.0343493, 0.0344448, 0.0345965, 0.0343399, 0.0346646, 0.034353, 0.0343185, 0.0666192, 0.0343181, 0.0343181, 0.0354883
0.768015, 1.24777, 0.505688, 0.0422273, 1.80216, 0.742078, 0.0424972, 0.0422273, 0.0422305, 0.0422316, 0.0422287, 0.0865896, 0.0436512, 0.043356, 0.0426077, 0.16104, 0.219639, 0.042479, 0.117527, 0.0422636, 0.0423806, 0.0425659, 0.0422557, 0.0426761, 0.0422704, 0.0422277, 0.0838714, 0.0422273, 0.0422273, 0.0436453
0.775882, 1.49967, 0.622901, 0.0510907, 1.87074, 0.876766, 0.0514122, 0.0510907, 0.0510946, 0.0510958, 0.0510924, 0.103946, 0.0527872, 0.0524355, 0.0515439, 0.208479, 0.26246, 0.0513906, 0.140806, 0.0511326, 0.0512732, 0.0514968, 0.0511275, 0.0516652, 0.0511431, 0.0510912, 0.10446, 0.0510907, 0.0510907, 0.0527817
0.78375, 2, 0.756652, 0.0608118, 2, 1.24335, 0.0611889, 0.0608118, 0.0608164, 0.0608178, 0.0608138, 0.1228, 0.0628015, 0.062389, 0.0613433, 0.26507, 0.308693, 0.0611636, 0.16603, 0.0608596, 0.0610256, 0.0612925, 0.060859, 0.0615397, 0.0608744, 0.0608124, 0.1289, 0.0608118, 0.0608118, 0.0627976
0.791617, 2.24293, 0.906788, 0.0712467, 2.05984, 1.33614, 0.0716823, 0.0712467, 0.071252, 0.0712536, 0.071249, 0.14285, 0.073545, 0.0730685, 0.0718606, 0.330954, 0.357558, 0.071653, 0.192784, 0.0713006, 0.0714933, 0.0718094, 0.0713067, 0.0721619, 0.0713202, 0.0712474, 0.157828, 0.0712467, 0.0712467, 0.0735447
0.799485, 3.9976, 1.07263, 0.0822102, 2.449, 2.92497, 0.0827061, 0.0822102, 0.0822162, 0.082218, 0.0822128, 0.163723, 0.0848265, 0.0842841, 0.0829091, 0.405725, 0.408123, 0.0826727, 0.220569, 0.0822703, 0.0824903, 0.0828628, 0.0822859, 0.0833559, 0.082295, 0.082211, 0.192044, 0.0822102, 0.0822102, 0.084833
0.807352, 0.997578, 1.25296, 0.0934848, 1.73135, -0.255379, 0.0940416, 0.0934848, 0.0934916, 0.0934936, 0.0934877, 0.184999, 0.0964222, 0.0958132, 0.0942695, 0.488323, 0.459351, 0.0940041, 0.248819, 0.0935512, 0.0937985, 0.094237, 0.0935798, 0.0949191, 0.0935808, 0.0934857, 0.232546, 0.0934848, 0.0934848, 0.0964403
0.81522, 2.2333, 1.44605, 0.104834, 2.0575, 0.787254, 0.105451, 0.104834, 0.104842, 0.104844, 0.104837, 0.206232, 0.108089, 0.107414, 0.105704, 0.576979, 0.510168, 0.10541, 0.276944, 0.104907, 0.105181, 0.105698, 0.104953, 0.106639, 0.104941, 0.104835, 0.280538, 0.104834, 0.104834, 0.108126
0.823087, 1.5286, 1.64974, 0.116017, 1.87846, -0.121138, 0.116692, 0.116017, 0.116025, 0.116028, 0.11602, 0.22698, 0.119579, 0.11884, 0.116968, 0.669215, 0.559527, 0.116647, 0.304362, 0.116095, 0.116394, 0.11701, 0.116164, 0.118312, 0.116133, 0.116018, 0.337424, 0.116017, 0.116017, 0.119644
0.830955, 1.46176, 1.86156, 0.126802, 1.86058, -0.399796, 0.127532, 0.126802, 0.126811, 0.126814, 0.126806, 0.246832, 0.130655, 0.129856, 0.127831, 0.761924, 0.606472, 0.127483, 0.330537, 0.126886, 0.127208, 0.127947, 0.126985, 0.129768, 0.126927, 0.126803, 0.40476, 0.126802, 0.126802, 0.130764
0.838822, 1.99516, 2.07882, 0.136983, 1.99879, -0.0836598, 0.137764, 0.136983, 0.136992, 0.136995, 0.136987, 0.26543, 0.141106, 0.140251, 0.138084, 0.851529, 0.65019, 0.137712, 0.355005, 0.137071, 0.137413, 0.138315, 0.137209, 0.140897, 0.137114, 0.136984, 0.484147, 0.136983, 0.136983, 0.141279
0.84669, 7.76914, 2.29876, 0.146388, 3.12556, 5.47038, 0.147216, 0.146388, 0.146398, 0.146401, 0.146393, 0.28249, 0.150757, 0.149851, 0.147555, 0.934211, 0.690055, 0.147161, 0.377403, 0.146481, 0.14684, 0.147954, 0.146668, 0.151671, 0.146523, 0.14639, 0.577085, 0.146388, 0.146388, 0.151022
0.854557, 3.99758, 2.5187, 0.15489, 2.449, 1.47889, 0.155759, 0.15489, 0.1549, 0.154904, 0.154894, 0.297811, 0.159477, 0.158526, 0.156115, 1.00619, 0.725647, 0.155701, 0.397481, 0.154986, 0.155357, 0.156754, 0.155238, 0.162176, 0.155027, 0.154891, 0.684782, 0.15489, 0.15489, 0.159871
0.862425, 3.44006, 2.73607, 0.162407, 2.33239, 0.703984, 0.163313, 0.162407, 0.162418, 0.162421, 0.162412, 0.311281, 0.167185, 0.166195, 0.163683, 1.06405, 0.756754, 0.163252, 0.415102, 0.162506, 0.162886, 0.164658, 0.16284, 0.172638, 0.162543, 0.162408, 0.80791, 0.162407, 0.162407, 0.167758
0.870292, 3.43038, 2.94856, 0.168906, 2.33032, 0.481825, 0.169842, 0.168906, 0.168917, 0.16892, 0.16891, 0.322871, 0.173847, 0.172823, 0.170226, 1.105, 0.783364, 0.169779, 0.430242, 0.169006, 0.169391, 0.17166, 0.169446, 0.183446, 0.169039, 0.168907, 0.94637, 0.168906, 0.168906, 0.174666
0.87816, 5.33875, 3.15404, 0.174394, 2.70901, 2.18471, 0.175357, 0.174394, 0.174406, 0.17441, 0.174399, 0.332626, 0.179473, 0.17842, 0.175751, 1.12716, 0.805636, 0.175292, 0.442972, 0.174496, 0.17488, 0.177801, 0.175069, 0.195182, 0.174522, 0.174396, 1.09906, 0.174394, 0.174394, 0.180624
0.886027, 4.99516, 3.35062, 0.178918, 2.64484, 1.64454, 0.179903, 0.178918, 0.17893, 0.178934, 0.178924, 0.340653, 0.18411, 0.183033, 0.180305, 1.12971, 0.823865, 0.179836, 0.453443, 0.17902, 0.1794, 0.183165, 0.179761, 0.20863, 0.179039, 0.17892, 1.2637, 0.178918, 0.178918, 0.185709
0.893895, 6.20678, 3.53656, 0.18255, 2.86475, 2.67021, 0.183552, 0.18255, 0.182562, 0.182566, 0.182555, 0.347105, 0.187832, 0.186737, 0.183961, 1.11299, 0.838444, 0.183484, 0.46186, 0.182651, 0.183022, 0.187868, 0.1836, 0.224787, 0.182662, 0.182552, 1.43674, 0.18255, 0.18255, 0.190031
0.901762, 5.36523, 3.71025, 0.18538, 2.7139, 1.65497, 0.186396, 0.18538, 0.185392, 0.185396, 0.185385, 0.352159, 0.190733, 0.189624, 0.18681, 1.07843, 0.849824, 0.186327, 0.468466, 0.18548, 0.185837, 0.192049, 0.186682, 0.244855, 0.185483, 0.185382, 1.61342, 0.18538, 0.18538, 0.193734
0.90963, 2.20677, 3.87014, 0.18751, 2.05104, -1.66338, 0.188536, 0.18751, 0.187522, 0.187526, 0.187515, 0.356009, 0.192918, 0.191797, 0.188955, 1.0284, 0.858475, 0.188466, 0.473515, 0.187608, 0.187948, 0.195861, 0.189114, 0.270202, 0.187603, 0.187512, 1.78788, 0.18751, 0.18751, 0.196983
0.917498, 7.20193, 4.01476, 0.189041, 3.03347, 3.18718, 0.190077, 0.189041, 0.189054, 0.189058, 0.189047, 0.358844, 0.194492, 0.193362, 0.190497, 0.966045, 0.864859, 0.190005, 0.477259, 0.189137, 0.189457, 0.199459, 0.191001, 0.302302, 0.189124, 0.189043, 1.9535, 0.189041, 0.189041, 0.199967
0.925365, 5.19715, 4.14271, 0.190073, 2.68275, 1.05444, 0.191116, 0.190073, 0.190085, 0.190089, 0.190078, 0.360844, 0.195554, 0.194418, 0.191537, 0.89493, 0.869408, 0.191042, 0.479935, 0.190165, 0.190462, 0.202995, 0.192441, 0.342641, 0.190145, 0.190074, 2.10331, 0.190073, 0.190073, 0.20289
0.933233, 7.99275, 4.25277, 0.190693, 3.16113, 3.73998, 0.191743, 0.190693, 0.190706, 0.19071, 0.190699, 0.36217, 0.196197, 0.195056, 0.192164, 0.818785, 0.872505, 0.191666, 0.481753, 0.190782, 0.191054, 0.206615, 0.193522, 0.392581, 0.190756, 0.190695, 2.2305, 0.190693, 0.190693, 0.205974
0.9411, 6.99279, 4.34395, 0.19098, 2.9988, 2.64884, 0.192037, 0.19098, 0.190993, 0.190997, 0.190986, 0.362961, 0.1965, 0.195356, 0.192455, 0.74121, 0.874481, 0.191956, 0.482896, 0.191066, 0.191312, 0.210444, 0.194314, 0.453196, 0.191034, 0.190982, 2.32893, 0.19098, 0.19098, 0.209457
0.948968, 3.40861, 4.41561, 0.190999, 2.32564, -1.007, 0.192064, 0.190999, 0.191012, 0.191016, 0.191004, 0.363333, 0.19653, 0.195384, 0.192477, 0.665427, 0.875607, 0.191977, 0.483514, 0.191081, 0.1913, 0.214597, 0.19487, 0.52509, 0.191045, 0.191001, 2.39368, 0.190999, 0.190999, 0.213589
0.956835, 4.15383, 4.46749, 0.190802, 2.48069, -0.313664, 0.191877, 0.190802, 0.190815, 0.190819, 0.190807, 0.363378, 0.196341, 0.195193, 0.192282, 0.594117, 0.876102, 0.191781, 0.483728, 0.19088, 0.191072, 0.219173, 0.195229, 0.608212, 0.190841, 0.190804, 2.42145, 0.190802, 0.190802, 0.218634
0.964703, 6.41582, 4.49978, 0.19043, 2.901, 1.91604, 0.191519, 0.19043, 0.190443, 0.190447, 0.190436, 0.36317, 0.195975, 0.194825, 0.191911, 0.529306, 0.876136, 0.19141, 0.483634, 0.190505, 0.190671, 0.224259, 0.195412, 0.70169, 0.190463, 0.190432, 2.41089, 0.19043, 0.19043, 0.224855
0.97257, 4.61783, 4.51307, 0.189915, 2.57252, 0.10476, 0.191023, 0.189915, 0.189928, 0.189932, 0.189921, 0.362763, 0.195463, 0.194313, 0.191398, 0.472337, 0.875836, 0.190896, 0.483302, 0.189988, 0.190129, 0.229937, 0.19543, 0.803719, 0.189943, 0.189917, 2.3627, 0.189915, 0.189915, 0.232508
0.980438, 4.18265, 4.50832, 0.189281, 2.48649, -0.325669, 0.190415, 0.189281, 0.189294, 0.189298, 0.189287, 0.362199, 0.194831, 0.193681, 0.190764, 0.423905, 0.875296, 0.190262, 0.482786, 0.189352, 0.18947, 0.2363, 0.195283, 0.911525, 0.189304, 0.189283, 2.27959, 0.189281, 0.189281, 0.24182
0.988305, 6.81253, 4.48672, 0.188546, 2.96859, 2.32581, 0.189715, 0.188545, 0.188558, 0.188562, 0.188551, 0.361508, 0.194097, 0.192946, 0.190029, 0.384125, 0.874582, 0.189527, 0.482124, 0.188616, 0.188713, 0.24347, 0.194968, 1.02143, 0.188565, 0.188547, 2.16603, 0.188546, 0.188546, 0.252972
0.996173, 2.17782, 4.44967, 0.187722, 2.04397, -2.27185, 0.188941, 0.187722, 0.187735, 0.187739, 0.187728, 0.360712, 0.193275, 0.192124, 0.189205, 0.352645, 0.87374, 0.188704, 0.481346, 0.187793, 0.187873, 0.251643, 0.194477, 1.129, 0.187739, 0.187724, 2.02791, 0.187722, 0.187722, 0.266066
1.00404, 2.9952, 4.39866, 0.186822, 2.23499, -1.40347, 0.188107, 0.186822, 0.186835, 0.186839, 0.186828, 0.359829, 0.192375, 0.191224, 0.188306, 0.328757, 0.872804, 0.187804, 0.480471, 0.186894, 0.186961, 0.261149, 0.193806, 1.22936, 0.186836, 0.186824, 1.872, 0.186822, 0.186822, 0.281104
1.01191, 4.34605, 4.33537, 0.185855, 2.51914, 0.0106754, 0.187229, 0.185854, 0.185868, 0.185872, 0.18586, 0.358872, 0.191408, 0.190257, 0.187338, 0.311514, 0.871795, 0.186837, 0.479515, 0.18593, 0.185988, 0.272559, 0.192954, 1.3175, 0.185867, 0.185857, 1.70549, 0.185855, 0.185855, 0.29796
1.01978, 5.4713, 4.26176, 0.184829, 2.73337, 1.20954, 0.186324, 0.184828, 0.184842, 0.184846, 0.184835, 0.357852, 0.190383, 0.189232, 0.186313, 0.299832, 0.87073, 0.185811, 0.478489, 0.18491, 0.184964, 0.286847, 0.191925, 1.38874, 0.184839, 0.184831, 1.53544, 0.184829, 0.184829, 0.316361
1.02764, 7.50936, 4.18039, 0.183754, 3.08372, 3.32897, 0.185408, 0.183753, 0.183767, 0.183771, 0.183759, 0.35678, 0.189308, 0.188156, 0.185237, 0.292578, 0.869619, 0.184736, 0.477403, 0.183843, 0.183898, 0.305643, 0.190729, 1.4391, 0.183762, 0.183756, 1.36833, 0.183754, 0.183754, 0.335883
1.03551, 7.4858, 4.09486, 0.182637, 3.0799, 3.39094, 0.184502, 0.182635, 0.182649, 0.182653, 0.182642, 0.355665, 0.18819, 0.187039, 0.18412, 0.288637, 0.868473, 0.183619, 0.476263, 0.182737, 0.182802, 0.331603, 0.189384, 1.46566, 0.182644, 0.182638, 1.20973, 0.182637, 0.182637, 0.355948
1.04338, 7.3292, 4.01049, 0.181486, 3.05437, 3.31871, 0.183631, 0.181484, 0.181499, 0.181503, 0.181492, 0.354516, 0.18704, 0.185889, 0.18297, 0.28696, 0.8673, 0.182468, 0.475074, 0.181601, 0.181684, 0.368947, 0.187911, 1.46688, 0.181492, 0.181488, 1.06401, 0.181486, 0.181486, 0.375851
1.05125, 2.99272, 3.93512, 0.180311, 2.23444, -0.942397, 0.182824, 0.180307, 0.180323, 0.180327, 0.180316, 0.353341, 0.185865, 0.184713, 0.181794, 0.286609, 0.866108, 0.181293, 0.473837, 0.180445, 0.180557, 0.424185, 0.186337, 1.44271, 0.180316, 0.180312, 0.934327, 0.180311, 0.180311, 0.39479
1.05911, 4.67086, 3.88017, 0.179118, 2.5828, 0.790685, 0.182115, 0.179113, 0.17913, 0.179134, 0.179123, 0.352148, 0.184671, 0.18352, 0.180601, 0.286771, 0.864903, 0.180099, 0.472553, 0.179277, 0.179429, 0.507093, 0.184689, 1.39458, 0.179122, 0.179119, 0.822531, 0.179118, 0.179118, 0.411918
1.06698, 1.31469, 3.86193, 0.177914, 1.82063, -2.54724, 0.18154, 0.177908, 0.177926, 0.17793, 0.177919, 0.350944, 0.183468, 0.182316, 0.179397, 0.286784, 0.86369, 0.178896, 0.471216, 0.178106, 0.178313, 0.631917, 0.182994, 1.32527, 0.177918, 0.177915, 0.729345, 0.177914, 0.177914, 0.4264
1.07485, 2.68051, 3.90289, 0.176705, 2.16345, -1.22238, 0.181144, 0.176697, 0.176718, 0.176722, 0.17671, 0.349736, 0.182259, 0.181107, 0.178188, 0.286138, 0.862475, 0.177687, 0.469817, 0.176939, 0.177218, 0.818833, 0.181279, 1.23864, 0.176708, 0.176707, 0.654487, 0.176705, 0.176705, 0.437481
1.08272, 0.997568, 4.03332, 0.175495, 1.73135, -3.03575, 0.180973, 0.175485, 0.175508, 0.175512, 0.175501, 0.348526, 0.181049, 0.179898, 0.176979, 0.284478, 0.861262, 0.176477, 0.468343, 0.175783, 0.176151, 1.09553, 0.179566, 1.13925, 0.175498, 0.175497, 0.596907, 0.175495, 0.175495, 0.444541
1.09058, 4.60278, 4.29269, 0.174287, 2.56959, 0.310089, 0.181073, 0.174274, 0.1743, 0.174304, 0.174293, 0.347318, 0.179841, 0.17869, 0.175771, 0.281599, 0.860051, 0.175269, 0.466773, 0.174644, 0.175121, 1.49879, 0.177871, 1.032, 0.17429, 0.174289, 0.554999, 0.174287, 0.174287, 0.447148
