   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_860.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
0.604036, 0, 1.32076e-05, 1.48139e-07, 1.41421, -1.32076e-05, 1.48139e-07, 1.48239e-07, 1.8709e-07, 1.48204e-07, 1.87551e-07, 7.43495e-07, 2.68246e-06, 2.77278e-07, 2.22446e-07, 1.97137e-06, 2.11342e-07, 1.79284e-07, 1.49576e-07, 1.34573e-06, 1.81419e-07, 1.63886e-07, 6.51093e-06, 1.48139e-07, 2.67503e-07
0.612003, 0, 2.10926e-05, 2.82531e-07, 1.41421, -2.10926e-05, 2.82531e-07, 2.82721e-07, 3.5683e-07, 2.82655e-07, 3.5771e-07, 1.41817e-06, 5.11673e-06, 5.28862e-07, 4.2427e-07, 3.76032e-06, 3.65836e-07, 3.41941e-07, 2.85272e-07, 2.07465e-06, 3.4811e-07, 3.0584e-07, 8.85298e-06, 2.82531e-07, 5.10218e-07
0.619971, 0, 3.42764e-05, 5.26341e-07, 1.41421, -3.42764e-05, 5.26341e-07, 5.26696e-07, 6.64773e-07, 5.26573e-07, 6.66412e-07, 2.64221e-06, 9.5332e-06, 9.85295e-07, 7.90424e-07, 7.00601e-06, 6.3564e-07, 6.37031e-07, 5.31449e-07, 3.18945e-06, 6.52635e-07, 5.60589e-07, 1.21989e-05, 5.26341e-07, 9.50557e-07
0.627938, 0, 5.62864e-05, 9.57911e-07, 1.41421, -5.62864e-05, 9.57911e-07, 9.58557e-07, 1.20986e-06, 9.58334e-07, 1.21285e-06, 4.8089e-06, 1.73509e-05, 1.79323e-06, 1.43856e-06, 1.27512e-05, 1.1007e-06, 1.15937e-06, 9.67208e-07, 4.88866e-06, 1.19566e-06, 1.0079e-06, 1.70811e-05, 9.57911e-07, 1.73001e-06
0.635905, 0, 9.27572e-05, 1.70331e-06, 1.41421, -9.27572e-05, 1.70331e-06, 1.70446e-06, 2.15132e-06, 1.70407e-06, 2.15663e-06, 8.55093e-06, 3.08524e-05, 3.18863e-06, 2.55797e-06, 2.26736e-05, 1.88912e-06, 2.06154e-06, 1.71984e-06, 7.46771e-06, 2.1409e-06, 1.77584e-06, 2.4339e-05, 1.70331e-06, 3.07621e-06
0.643872, 0, 0.000152444, 2.95959e-06, 1.41421, -0.000152444, 2.95959e-06, 2.96158e-06, 3.73797e-06, 2.96089e-06, 3.74718e-06, 1.48568e-05, 5.36039e-05, 5.54022e-06, 4.44449e-06, 3.93938e-05, 3.20052e-06, 3.58198e-06, 2.98831e-06, 1.13611e-05, 3.74715e-06, 3.06428e-06, 3.52626e-05, 2.95959e-06, 5.34489e-06
0.65184, 0, 0.000248612, 5.02573e-06, 1.41421, -0.000248612, 5.02573e-06, 5.02912e-06, 6.34731e-06, 5.02795e-06, 6.36295e-06, 2.52254e-05, 9.10123e-05, 9.40726e-06, 7.54687e-06, 6.68857e-05, 5.33715e-06, 6.08246e-06, 5.07449e-06, 1.72001e-05, 6.41209e-06, 5.17622e-06, 5.18202e-05, 5.02573e-06, 9.07562e-06
0.659807, 0, 0.000400774, 8.34185e-06, 1.41421, -0.000400774, 8.34185e-06, 8.34747e-06, 1.05349e-05, 8.34553e-06, 1.05608e-05, 4.18614e-05, 0.000151029, 1.56126e-05, 1.25255e-05, 0.000110993, 8.74323e-06, 1.00954e-05, 8.42277e-06, 2.5888e-05, 1.07293e-05, 8.55739e-06, 7.69358e-05, 8.34185e-06, 1.50623e-05
0.667774, 0, 0.00063682, 1.35362e-05, 1.41421, -0.00063682, 1.35362e-05, 1.35453e-05, 1.70935e-05, 1.35421e-05, 1.71356e-05, 6.79079e-05, 0.000244987, 2.533e-05, 2.03223e-05, 0.000180045, 1.40521e-05, 1.63806e-05, 1.36674e-05, 3.86966e-05, 1.7559e-05, 1.38439e-05, 0.000114853, 1.35362e-05, 2.44374e-05
0.675741, 0, 0.000995391, 2.14771e-05, 1.41421, -0.000995391, 2.14771e-05, 2.14916e-05, 2.71185e-05, 2.14866e-05, 2.71853e-05, 0.000107703, 0.000388525, 4.01804e-05, 3.2239e-05, 0.000285536, 2.21387e-05, 2.59879e-05, 2.16853e-05, 5.7386e-05, 2.81115e-05, 2.19152e-05, 0.000171571, 2.14771e-05, 3.87649e-05
0.683709, 0, 0.00152836, 3.33262e-05, 1.41421, -0.00152836, 3.33262e-05, 3.33486e-05, 4.20743e-05, 3.33409e-05, 4.21778e-05, 0.000167036, 0.000602507, 6.23293e-05, 5.00147e-05, 0.000442803, 3.41722e-05, 4.03211e-05, 3.3649e-05, 8.43465e-05, 4.40374e-05, 3.39476e-05, 0.000255337, 3.33262e-05, 6.01345e-05
0.691676, 0, 0.00230309, 5.0585e-05, 1.41421, -0.00230309, 5.0585e-05, 5.0619e-05, 6.38525e-05, 5.06072e-05, 6.40095e-05, 0.000253373, 0.000913816, 9.45716e-05, 7.58951e-05, 0.000671605, 5.16635e-05, 6.11935e-05, 5.10746e-05, 0.000122765, 6.75189e-05, 5.14629e-05, 0.000377183, 5.0585e-05, 9.12433e-05
0.699643, 0, 0.0034041, 7.51246e-05, 1.41421, -0.0034041, 7.51246e-05, 7.5175e-05, 9.48081e-05, 7.51576e-05, 9.50411e-05, 0.000375978, 0.0013558, 0.000140383, 0.000112674, 0.000996464, 7.64948e-05, 9.08631e-05, 7.5851e-05, 0.000176807, 0.000101348, 7.63585e-05, 0.000551439, 7.51246e-05, 0.000135446
0.707611, 0, 0.00493355, 0.000109189, 1.41421, -0.00493355, 0.000109189, 0.000109262, 0.000137761, 0.000109237, 0.0001381, 0.000545909, 0.00196823, 0.000203917, 0.000163696, 0.00144661, 0.000110922, 0.000132034, 0.000110243, 0.000251814, 0.000148979, 0.000110912, 0.000796201, 0.000109189, 0.000196752
0.715578, 0, 0.00701029, 0.000155358, 1.41421, -0.00701029, 0.000155358, 0.000155462, 0.00019595, 0.000155426, 0.000196431, 0.000775789, 0.00279642, 0.000289935, 0.000232794, 0.00205538, 0.00015754, 0.000187813, 0.000156857, 0.000354477, 0.000214536, 0.000157744, 0.00113371, 0.000155358, 0.00027976
0.723545, 0, 0.00976678, 0.000216462, 1.41421, -0.00976678, 0.000216462, 0.000216607, 0.000272916, 0.000216557, 0.000273584, 0.00107933, 0.00388952, 0.000403624, 0.000324157, 0.00285891, 0.000219191, 0.000261598, 0.000218547, 0.000493037, 0.000302762, 0.000219734, 0.00159062, 0.000216462, 0.000389481
0.731512, 0, 0.0133441, 0.000295443, 1.41421, -0.0133441, 0.000295443, 0.00029564, 0.000372325, 0.000295572, 0.000373235, 0.00147056, 0.00529769, 0.000550333, 0.00044211, 0.00389413, 0.000298832, 0.00035691, 0.000298283, 0.000677418, 0.0004189, 0.000299879, 0.00219827, 0.000295443, 0.000531088
0.73948, 0, 0.0178848, 0.000395158, 1.41421, -0.0178848, 0.000395158, 0.000395421, 0.000497722, 0.00039533, 0.000498936, 0.0019628, 0.00706833, 0.000735188, 0.000590817, 0.00519594, 0.000399333, 0.000477152, 0.000398949, 0.000919317, 0.000568517, 0.000401092, 0.00299298, 0.000395158, 0.000709548
0.747447, 0, 0.023525, 0.00051815, 1.41421, -0.023525, 0.00051815, 0.000518494, 0.000652225, 0.000518375, 0.000653812, 0.00256742, 0.00924154, 0.000962644, 0.000773922, 0.00679388, 0.000523244, 0.000625325, 0.00052311, 0.00123223, 0.00075715, 0.000525973, 0.00401683, 0.00051815, 0.000929192
0.755414, 0, 0.0303855, 0.000666388, 1.41421, -0.0303855, 0.000666388, 0.000666829, 0.000838202, 0.000666676, 0.000840235, 0.00329248, 0.0118452, 0.00123599, 0.000994152, 0.00870857, 0.000672542, 0.000803711, 0.000672753, 0.00163142, 0.000990116, 0.000676536, 0.00531909, 0.000666388, 0.00119325
0.763381, 0, 0.038566, 0.000841023, 1.41421, -0.038566, 0.000841023, 0.000841576, 0.00105695, 0.000841385, 0.00105951, 0.00414143, 0.0148903, 0.00155687, 0.00125295, 0.0109483, 0.000848377, 0.00101357, 0.000849037, 0.00213375, 0.00127214, 0.000853963, 0.00695896, 0.000841023, 0.00150339
0.771349, 0, 0.0481407, 0.00104217, 1.41421, -0.0481407, 0.00104217, 0.00104285, 0.00130844, 0.00104262, 0.0013116, 0.00511205, 0.0183669, 0.0019249, 0.00155014, 0.0135058, 0.00105086, 0.00125489, 0.00105208, 0.00275757, 0.0016071, 0.00105837, 0.0090098, 0.00104217, 0.00185937
0.779316, 0, 0.0591606, 0.00126879, 1.41421, -0.0591606, 0.00126879, 0.00126962, 0.00159114, 0.00126933, 0.00159496, 0.00619581, 0.0222422, 0.00233739, 0.00188374, 0.0163574, 0.00127894, 0.00152619, 0.00128085, 0.00352257, 0.00199798, 0.0012887, 0.0115656, 0.00126879, 0.00225883
0.787283, 0, 0.071661, 0.00151864, 1.41421, -0.071661, 0.00151864, 0.00151962, 0.00190197, 0.00151928, 0.00190651, 0.00737769, 0.0264596, 0.00278934, 0.00224991, 0.0194615, 0.00153034, 0.00182454, 0.00153307, 0.00444987, 0.00244698, 0.00154262, 0.0147492, 0.00151864, 0.00269725
0.79525, 0, 0.0856766, 0.00178834, 1.41421, -0.0856766, 0.00178834, 0.00178949, 0.0022364, 0.00178909, 0.00224171, 0.00863676, 0.0309408, 0.00327354, 0.0026431, 0.0227611, 0.00180167, 0.00214559, 0.00180538, 0.00556255, 0.00295615, 0.00181666, 0.0187218, 0.00178834, 0.00316819
0.803218, 0, 0.101262, 0.00207362, 1.41421, -0.101262, 0.00207362, 0.00207494, 0.00258876, 0.00207448, 0.00259486, 0.00994732, 0.0355906, 0.00378106, 0.00305634, 0.0261862, 0.00208861, 0.00248383, 0.0020935, 0.00688692, 0.00352874, 0.00210637, 0.0236937, 0.00207362, 0.00366374
0.811185, 0, 0.118517, 0.00236953, 1.41421, -0.118517, 0.00236953, 0.00237103, 0.00295254, 0.00237051, 0.00295944, 0.0112805, 0.040302, 0.00430175, 0.00348172, 0.0296587, 0.00238619, 0.00283296, 0.00239252, 0.00845499, 0.00417147, 0.00240663, 0.0299317, 0.00236953, 0.00417518
0.819152, 0, 0.137613, 0.00267087, 1.41421, -0.137613, 0.00267087, 0.00267254, 0.0033209, 0.00267196, 0.0033286, 0.0126064, 0.0449645, 0.00482502, 0.00391093, 0.0330975, 0.00268916, 0.0031863, 0.00269729, 0.0103086, 0.00489852, 0.00271202, 0.0377633, 0.00267087, 0.00469378
0.82712, 0, 0.158817, 0.00297252, 1.41421, -0.158817, 0.00297252, 0.00297435, 0.00368719, 0.00297372, 0.00369565, 0.013896, 0.0494718, 0.00534056, 0.00433588, 0.0364247, 0.00299236, 0.00353727, 0.00300282, 0.0125057, 0.00573783, 0.00301719, 0.0475725, 0.00297252, 0.00521169
0.835087, 1, 0.182507, 0.00326981, 1.73205, 0.817493, 0.00326981, 0.0032718, 0.00404534, 0.00327111, 0.00405452, 0.0151235, 0.0537287, 0.00583909, 0.00474927, 0.0395706, 0.00329108, 0.00387978, 0.00330466, 0.0151289, 0.00674077, 0.00331729, 0.0597853, 0.00326981, 0.00572272
0.843054, 0, 0.209186, 0.00355881, 1.41421, -0.209186, 0.00355881, 0.00356094, 0.00439028, 0.0035602, 0.00440013, 0.0162675, 0.0576575, 0.00631287, 0.00514499, 0.0424782, 0.00358135, 0.00420865, 0.00359918, 0.0182966, 0.00799649, 0.00360822, 0.0748405, 0.00355881, 0.00622317
0.851021, 1, 0.239474, 0.00383653, 1.73205, 0.760526, 0.00383653, 0.00383879, 0.00471821, 0.00383801, 0.00472865, 0.0173127, 0.0612022, 0.0067562, 0.0055185, 0.0451062, 0.00386016, 0.00451979, 0.00388384, 0.0221759, 0.00965259, 0.00388687, 0.0931475, 0.00383653, 0.00671237
0.858989, 0, 0.274102, 0.00410099, 1.41421, -0.274102, 0.00410099, 0.00410337, 0.00502668, 0.00410255, 0.00503764, 0.0182498, 0.0643298, 0.0071655, 0.00586691, 0.0474305, 0.00412551, 0.00481036, 0.00415727, 0.0269956, 0.0119431, 0.00415123, 0.115029, 0.00410099, 0.00719309
0.866956, 2, 0.313893, 0.00435126, 2, 1.68611, 0.00435126, 0.00435373, 0.00531461, 0.00435287, 0.00532601, 0.0190756, 0.0670302, 0.00753935, 0.00618901, 0.0494434, 0.00437642, 0.00507877, 0.0044193, 0.0330585, 0.0152256, 0.00440036, 0.140657, 0.00435126, 0.00767189
0.874923, 1, 0.359739, 0.00458727, 1.73205, 0.640261, 0.00458727, 0.00458982, 0.00558208, 0.00458894, 0.00559386, 0.0197926, 0.0693136, 0.00787821, 0.00648505, 0.0511523, 0.00461285, 0.00532457, 0.00467087, 0.040748, 0.0200254, 0.00463432, 0.169984, 0.00458727, 0.00815931
0.88289, 1, 0.412588, 0.00480971, 1.73205, 0.587412, 0.00480971, 0.00481233, 0.00583021, 0.00481142, 0.00584229, 0.0204075, 0.0712067, 0.0081841, 0.00675648, 0.0525766, 0.00483547, 0.00554825, 0.00491383, 0.0505265, 0.0270876, 0.00485392, 0.20268, 0.00480971, 0.00867025
0.890858, 3, 0.473428, 0.00501981, 2.23607, 2.52657, 0.00501981, 0.00502248, 0.00606077, 0.00502156, 0.00607309, 0.0209303, 0.072748, 0.00846016, 0.00700561, 0.0537444, 0.00504551, 0.00575106, 0.0051508, 0.0629216, 0.0374283, 0.00506057, 0.238096, 0.00501981, 0.00922452
0.898825, 6.88955, 0.543278, 0.00521912, 2.98153, 6.34627, 0.00521912, 0.00522183, 0.00627599, 0.00522089, 0.0062885, 0.021373, 0.0739831, 0.00871021, 0.00723529, 0.0546889, 0.00524452, 0.00593481, 0.0053849, 0.0784959, 0.0523796, 0.00525603, 0.275242, 0.00521912, 0.00984792
0.906792, 2.11045, 0.62318, 0.0054093, 2.02743, 1.48727, 0.0054093, 0.00541204, 0.00647827, 0.0054111, 0.00649093, 0.0217481, 0.0749604, 0.00893834, 0.00744855, 0.0554454, 0.0054342, 0.00610164, 0.00561956, 0.0977976, 0.0736126, 0.00544217, 0.312814, 0.0054093, 0.0105739
0.914759, 2, 0.714179, 0.00559204, 2, 1.28582, 0.00559203, 0.0055948, 0.00666999, 0.00559384, 0.00668275, 0.022068, 0.0757273, 0.0091486, 0.00764841, 0.0560484, 0.00561625, 0.0062539, 0.00585831, 0.121295, 0.103126, 0.00562084, 0.349254, 0.00559204, 0.0114457
0.922727, 3, 0.817268, 0.00576884, 2.23607, 2.18273, 0.00576884, 0.00577162, 0.0068533, 0.00577066, 0.00686614, 0.0223443, 0.0763275, 0.00934471, 0.00783764, 0.0565298, 0.00579222, 0.00639401, 0.00610459, 0.149292, 0.143177, 0.00579375, 0.38285, 0.00576884, 0.01252
0.930694, 1, 0.933303, 0.00594106, 1.73205, 0.0666972, 0.00594105, 0.00594385, 0.00703013, 0.00594289, 0.00704302, 0.0225869, 0.0767995, 0.00952996, 0.00801864, 0.0569176, 0.00596349, 0.0065244, 0.00636167, 0.181846, 0.19615, 0.00596233, 0.411871, 0.00594106, 0.0138696
0.938661, 3, 1.06286, 0.0061098, 2.23607, 1.93714, 0.00610979, 0.0061126, 0.00720205, 0.00611163, 0.00721498, 0.0228043, 0.0771754, 0.0097071, 0.00819346, 0.0572354, 0.0061312, 0.00664744, 0.00663252, 0.21868, 0.264339, 0.00612777, 0.434713, 0.0061098, 0.0155877
0.946629, 1, 1.20601, 0.00627593, 1.73205, -0.206015, 0.00627592, 0.00627874, 0.00737033, 0.00627777, 0.00738329, 0.0230033, 0.0774815, 0.00987833, 0.00836369, 0.0575022, 0.00629628, 0.00676538, 0.00691979, 0.259123, 0.349656, 0.006291, 0.450049, 0.00627593, 0.0177902
0.954596, 2.87268, 1.36211, 0.00644012, 2.20741, 1.51056, 0.00644009, 0.00644293, 0.00753593, 0.00644196, 0.00754891, 0.0231892, 0.0777379, 0.0100453, 0.00853058, 0.0577328, 0.00645943, 0.00688034, 0.00722565, 0.302077, 0.453279, 0.00645268, 0.45696, 0.00644012, 0.0206169
0.962563, 6.12732, 1.52951, 0.00660286, 2.85085, 4.59781, 0.00660282, 0.00660567, 0.00769959, 0.0066047, 0.00771257, 0.0233659, 0.0779601, 0.0102094, 0.00869506, 0.0579383, 0.0066212, 0.00699431, 0.00755194, 0.346041, 0.575288, 0.0066133, 0.455026, 0.00660286, 0.0242293
0.97053, 2, 1.70531, 0.00676448, 2, 0.294687, 0.00676443, 0.00676729, 0.00786178, 0.00676632, 0.00787477, 0.0235363, 0.0781591, 0.0103715, 0.00885778, 0.0581268, 0.00678196, 0.00710906, 0.00790013, 0.389175, 0.714304, 0.00677315, 0.444375, 0.00676448, 0.0288045
0.978498, 3, 1.88525, 0.00692521, 2.23607, 1.11475, 0.00692514, 0.00692803, 0.00802287, 0.00692705, 0.00803586, 0.0237024, 0.0783429, 0.0105321, 0.00901919, 0.0583041, 0.00694199, 0.00722619, 0.00827149, 0.429428, 0.867251, 0.00693242, 0.425668, 0.00692521, 0.0345243
0.986465, 3, 2.06367, 0.00708519, 2.23607, 0.936328, 0.00708509, 0.00708801, 0.00818306, 0.00708704, 0.00819606, 0.0238657, 0.0785167, 0.0106918, 0.00917958, 0.0584739, 0.00710146, 0.00734709, 0.00866732, 0.464706, 1.02925, 0.00709121, 0.400036, 0.00708519, 0.0415577
0.994432, 3, 2.2337, 0.0072445, 2.23607, 0.766305, 0.00724436, 0.00724732, 0.0083425, 0.00724634, 0.00835549, 0.0240269, 0.0786841, 0.0108506, 0.00933912, 0.0586389, 0.00726051, 0.00747305, 0.00908941, 0.493059, 1.19373, 0.00724953, 0.368975, 0.0072445, 0.0500397
1.0024, 4, 2.38761, 0.00740315, 2.44949, 1.61239, 0.00740295, 0.00740596, 0.00850122, 0.00740499, 0.00851422, 0.0241866, 0.0788473, 0.0110088, 0.00949791, 0.0588007, 0.00741918, 0.00760525, 0.00954093, 0.512875, 1.35279, 0.00740738, 0.334203, 0.00740315, 0.0600449
1.01037, 5.85579, 2.51745, 0.00756114, 2.80282, 3.33835, 0.00756086, 0.00756395, 0.00865924, 0.00756298, 0.00867224, 0.0243452, 0.0790079, 0.0111664, 0.00965597, 0.0589602, 0.00757754, 0.00774492, 0.010028, 0.523047, 1.49779, 0.0075647, 0.297512, 0.00756114, 0.0715625
1.01833, 1.14421, 2.61567, 0.0077184, 1.77319, -1.47146, 0.00771802, 0.00772121, 0.00881653, 0.00772024, 0.00882953, 0.0245028, 0.0791666, 0.0113233, 0.00981327, 0.0591177, 0.00773559, 0.00789341, 0.0105623, 0.523077, 1.62007, 0.00772142, 0.260626, 0.0077184, 0.0844701
1.0263, 1, 2.67595, 0.00787487, 1.73205, -1.67595, 0.00787436, 0.00787769, 0.00897301, 0.00787671, 0.00898601, 0.0246595, 0.0793239, 0.0114795, 0.00996977, 0.0592735, 0.00789334, 0.0080524, 0.0111657, 0.513132, 1.71182, 0.00787744, 0.225073, 0.00787487, 0.0985186
1.03427, 2, 2.69386, 0.00803043, 2, -0.693863, 0.00802973, 0.00803324, 0.00912858, 0.00803227, 0.00914158, 0.0248151, 0.0794798, 0.0116349, 0.0101253, 0.0594273, 0.00805077, 0.00822398, 0.0118779, 0.494006, 1.76691, 0.00803261, 0.192108, 0.00803043, 0.113323
1.04224, 2, 2.66743, 0.00818495, 2, -0.667431, 0.008184, 0.00818776, 0.0092831, 0.00818679, 0.0092961, 0.0249697, 0.0796346, 0.0117893, 0.0102799, 0.0595785, 0.00820789, 0.00841088, 0.0127681, 0.467027, 1.78156, 0.00818681, 0.162649, 0.00818495, 0.128374
1.0502, 7, 2.59745, 0.00833822, 3, 4.40255, 0.00833693, 0.00834103, 0.00943637, 0.00834006, 0.00944937, 0.025123, 0.0797879, 0.0119424, 0.0104331, 0.0597261, 0.00836467, 0.00861651, 0.0139531, 0.433908, 1.75477, 0.0083398, 0.13728, 0.00833822, 0.143054
1.05817, 1, 2.4875, 0.00849001, 1.73205, -1.4875, 0.00848829, 0.00849282, 0.00958816, 0.00849185, 0.00960116, 0.0252748, 0.0799398, 0.0120942, 0.0105849, 0.0598689, 0.0085211, 0.00884511, 0.0156248, 0.396563, 1.68841, 0.00849136, 0.116259, 0.00849001, 0.156683
1.06614, 2, 2.34366, 0.00864003, 2, -0.343657, 0.00863773, 0.00864284, 0.00973818, 0.00864187, 0.00975118, 0.0254248, 0.0800898, 0.0122441, 0.0107349, 0.0600049, 0.00867716, 0.00910173, 0.0180867, 0.356931, 1.58705, 0.00864117, 0.0995701, 0.00864003, 0.168564
1.0741, 1, 2.17403, 0.00878789, 1.73205, -1.17403, 0.00878485, 0.00879071, 0.00988604, 0.00878973, 0.00989904, 0.0255727, 0.0802376, 0.012392, 0.0108828, 0.0601316, 0.00883284, 0.00939221, 0.0218053, 0.316808, 1.4574, 0.00878886, 0.0869796, 0.00878789, 0.178046
1.08207, 2, 1.98803, 0.00893314, 2, 0.0119686, 0.00892913, 0.00893596, 0.0100313, 0.00893498, 0.0100443, 0.0257179, 0.0803829, 0.0125372, 0.0110281, 0.0602454, 0.00898816, 0.00972304, 0.0274731, 0.277729, 1.30758, 0.00893396, 0.0781006, 0.00893314, 0.184579
1.09004, 1, 1.79569, 0.00907521, 1.73205, -0.795687, 0.00906995, 0.00907802, 0.0101734, 0.00907705, 0.0101864, 0.02586, 0.080525, 0.0126792, 0.0111701, 0.0603421, 0.00914317, 0.0101013, 0.0360845, 0.240887, 1.14629, 0.0090759, 0.0724529, 0.00907521, 0.187768
1.09801, 3, 1.60696, 0.00921337, 2.23607, 1.39304, 0.00920651, 0.00921619, 0.0103115, 0.00921521, 0.0103245, 0.0259981, 0.0806631, 0.0128174, 0.0113083, 0.0604163, 0.00929795, 0.0105341, 0.0490156, 0.207111, 0.981997, 0.00921395, 0.0695166, 0.00921337, 0.187414
1.10597, 4, 1.43116, 0.00934678, 2.44949, 2.56884, 0.00933787, 0.00934959, 0.0104449, 0.00934862, 0.0104579, 0.0261316, 0.0807965, 0.0129508, 0.0114417, 0.0604616, 0.00945275, 0.0110286, 0.0681028, 0.176874, 0.822218, 0.00934726, 0.0687721, 0.00934678, 0.183535
1.11394, 2, 1.27664, 0.00947438, 2, 0.723356, 0.00946288, 0.00947719, 0.0105725, 0.00947622, 0.0105855, 0.0262592, 0.0809241, 0.0130784, 0.0115693, 0.060471, 0.00960795, 0.0115917, 0.0956958, 0.150346, 0.673015, 0.00947478, 0.0697305, 0.00947438, 0.176358
1.12191, 2.82206, 1.15053, 0.00959492, 2.19592, 1.67153, 0.00958014, 0.00959773, 0.0106931, 0.00959676, 0.0107061, 0.0263797, 0.0810447, 0.0131989, 0.0116898, 0.0604366, 0.00976421, 0.0122294, 0.134671, 0.127459, 0.538725, 0.00959525, 0.0719513, 0.00959492, 0.166306
1.12988, 1.99757, 1.05868, 0.00970689, 1.99939, 0.93889, 0.00968799, 0.00970971, 0.010805, 0.00970874, 0.010818, 0.0264917, 0.0811567, 0.0133109, 0.0118018, 0.0603506, 0.00992253, 0.0129466, 0.188373, 0.107973, 0.421917, 0.00970717, 0.0750519, 0.00970689, 0.153949
1.13784, 0.180369, 1.00573, 0.00980857, 1.47661, -0.825361, 0.00978452, 0.00981138, 0.0109067, 0.00981041, 0.0109197, 0.0265934, 0.0812583, 0.0134126, 0.0119035, 0.0602052, 0.0100844, 0.0137471, 0.260466, 0.0915497, 0.323527, 0.0098088, 0.0787102, 0.00980857, 0.139953
1.14581, 3, 0.995046, 0.00989795, 2.23607, 2.00495, 0.00986748, 0.00990076, 0.0109961, 0.00989979, 0.0110091, 0.0266827, 0.0813477, 0.013502, 0.0119929, 0.0599944, 0.0102519, 0.0146329, 0.354657, 0.0778034, 0.24316, 0.00989813, 0.0826613, 0.00989795, 0.125023
1.15378, 1, 1.02871, 0.00997275, 1.73205, -0.0287055, 0.00993435, 0.00997557, 0.0110709, 0.00997459, 0.0110839, 0.0267575, 0.0814225, 0.0135768, 0.0120677, 0.0597139, 0.0104278, 0.0156048, 0.474324, 0.0663454, 0.17942, 0.0099729, 0.086692, 0.00997275, 0.10984
1.16174, 0, 1.10732, 0.0100305, 1.41421, -1.10732, 0.00998232, 0.0100333, 0.0111287, 0.0100323, 0.0111417, 0.0268153, 0.0814803, 0.0136345, 0.0121254, 0.0593626, 0.0106154, 0.0166617, 0.622, 0.0568119, 0.130291, 0.0100306, 0.0906322, 0.0100305, 0.0950134
1.16971, 1, 1.22979, 0.0100685, 1.73205, -0.229787, 0.0100083, 0.0100713, 0.0111667, 0.0100704, 0.0111797, 0.0268533, 0.0815183, 0.0136726, 0.0121635, 0.0589434, 0.0108187, 0.0178012, 0.798823, 0.0488792, 0.0934602, 0.0100686, 0.0943465, 0.0100685, 0.0810462
1.17768, 3, 1.39293, 0.0100841, 2.23607, 1.60707, 0.0100092, 0.0100869, 0.0111822, 0.0100859, 0.0111952, 0.0268688, 0.0815338, 0.0136881, 0.012179, 0.0584646, 0.011042, 0.0190195, 1.00396, 0.042269, 0.0665834, 0.0100841, 0.0977245, 0.0100841, 0.0683103
1.18565, 4, 1.59124, 0.0100744, 2.44949, 2.40876, 0.00998168, 0.0100772, 0.0111725, 0.0100762, 0.0111855, 0.0268591, 0.0815241, 0.0136784, 0.0121693, 0.0579404, 0.0112896, 0.0203125, 1.23413, 0.0367481, 0.0474758, 0.0100744, 0.100674, 0.0100744, 0.0570405
1.19361, 1, 1.81663, 0.0100368, 1.73205, -0.816632, 0.00992256, 0.0100396, 0.011135, 0.0100387, 0.011148, 0.0268216, 0.0814866, 0.0136408, 0.0121317, 0.0573922, 0.0115652, 0.0216744, 1.4833, 0.032124, 0.0342292, 0.0100369, 0.103111, 0.0100368, 0.0473447
1.20158, 4, 2.05856, 0.00996919, 2.44949, 1.94144, 0.00982894, 0.00997201, 0.0110673, 0.00997103, 0.0110803, 0.026754, 0.081419, 0.0135732, 0.0120641, 0.0568493, 0.0118713, 0.0231005, 1.7427, 0.0282386, 0.0252595, 0.00996923, 0.104962, 0.00996919, 0.0392188
1.20955, 5, 2.30431, 0.0098698, 2.64575, 2.69569, 0.00969835, 0.00987262, 0.010968, 0.00987164, 0.010981, 0.0266546, 0.0813196, 0.0134738, 0.0119647, 0.0563499, 0.0122081, 0.024586, 2.0011, 0.0249622, 0.0193129, 0.00986983, 0.106153, 0.0098698, 0.032573
1.21752, 5, 2.53969, 0.0097377, 2.64575, 2.46031, 0.00952894, 0.00974052, 0.0108359, 0.00973954, 0.0108489, 0.0265225, 0.0811875, 0.0133417, 0.0118326, 0.0559415, 0.0125734, 0.0261282, 2.24556, 0.0221886, 0.0154365, 0.00973772, 0.10662, 0.0097377, 0.0272581
1.22548, 2, 2.75008, 0.00957293, 2, -0.750078, 0.00931973, 0.00957574, 0.0106711, 0.00957477, 0.0106841, 0.0263577, 0.0810227, 0.0131769, 0.0116678, 0.0556825, 0.0129615, 0.0277266, 2.46241, 0.0198301, 0.0129337, 0.00957295, 0.106307, 0.00957293, 0.0230911
1.23345, 5, 2.92158, 0.00937667, 2.64575, 2.07842, 0.00907076, 0.00937948, 0.0104748, 0.00937851, 0.0104878, 0.0261614, 0.0808264, 0.0129807, 0.0114716, 0.0556423, 0.0133637, 0.0293862, 2.6385, 0.0178144, 0.0113135, 0.00937668, 0.105172, 0.00937667, 0.0198778
1.24142, 3, 3.04236, 0.00915143, 2.23607, -0.0423584, 0.00878319, 0.00915424, 0.0102496, 0.00915327, 0.0102626, 0.0259362, 0.0806012, 0.0127554, 0.0112463, 0.0559018, 0.0137677, 0.0311202, 2.76253, 0.0160823, 0.0102422, 0.00915144, 0.103196, 0.00915143, 0.0174301
