   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_438.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Zn_K, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, S_K, P_K, Si_K, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup
6.55639, 533.13, 479.975, 32.6056, 23.1329, 53.1559, 32.6056, 0, 32.6056, 32.8352, 469.894, 42.4568, 32.6056, 32.6056, 32.6056, 32.6056, 32.6056, 32.6056, 32.6056, 32.6056, 32.6056, 32.6056, 32.6056, 32.6056, 32.6056
6.56425, 434.022, 397.529, 32.5547, 20.8811, 36.4933, 32.5547, 0, 32.5547, 32.7774, 388.285, 41.5755, 32.5547, 32.5547, 32.5547, 32.5547, 32.5547, 32.5547, 32.5547, 32.5547, 32.5547, 32.5547, 32.5547, 32.5547, 32.5547
6.57211, 370.843, 327.414, 32.505, 19.3091, 43.429, 32.505, 0, 32.5051, 32.7198, 319.022, 40.6819, 32.505, 32.505, 32.505, 32.505, 32.505, 32.505, 32.505, 32.505, 32.505, 32.505, 32.505, 32.505, 32.505
6.57998, 311.707, 268.483, 32.4571, 17.7118, 43.2234, 32.4571, 0, 32.4571, 32.6628, 260.941, 39.794, 32.4571, 32.4571, 32.4571, 32.4571, 32.4571, 32.4571, 32.4571, 32.4571, 32.4571, 32.4571, 32.4571, 32.4571, 32.4571
6.58784, 233.795, 219.53, 32.4111, 15.3556, 14.2657, 32.4111, 0, 32.4111, 32.607, 212.817, 38.9281, 32.4111, 32.4111, 32.4111, 32.4111, 32.4111, 32.4111, 32.4111, 32.4111, 32.4111, 32.4111, 32.4111, 32.4111, 32.4111
6.59571, 221.887, 179.328, 32.3674, 14.9629, 42.5593, 32.3674, 0, 32.3674, 32.5529, 173.412, 38.0978, 32.3674, 32.3674, 32.3674, 32.3674, 32.3674, 32.3674, 32.3674, 32.3674, 32.3674, 32.3674, 32.3674, 32.3674, 32.3674
6.60357, 148.759, 146.676, 32.3261, 12.2784, 2.08333, 32.3261, 0, 32.3261, 32.5009, 141.513, 37.3143, 32.3261, 32.3261, 32.3261, 32.3261, 32.3261, 32.3261, 32.3261, 32.3261, 32.3261, 32.3261, 32.3261, 32.3261, 32.3261
6.61143, 134.088, 120.449, 32.2872, 11.6657, 13.6394, 32.2872, 0, 32.2873, 32.4513, 115.986, 36.5859, 32.2872, 32.2872, 32.2872, 32.2872, 32.2872, 32.2872, 32.2872, 32.2872, 32.2872, 32.2872, 32.2872, 32.2872, 32.2872
6.6193, 88.4969, 99.6072, 32.251, 9.51299, -11.1103, 32.251, 0, 32.251, 32.4045, 95.7862, 35.9184, 32.251, 32.251, 32.251, 32.251, 32.251, 32.251, 32.251, 32.251, 32.251, 32.251, 32.251, 32.251, 32.251
6.62716, 68.3811, 83.2214, 32.2172, 8.38934, -14.8403, 32.2172, 0, 32.2172, 32.3605, 79.9804, 35.3149, 32.2172, 32.2172, 32.2172, 32.2172, 32.2172, 32.2172, 32.2172, 32.2172, 32.2172, 32.2172, 32.2172, 32.2172, 32.2172
6.63503, 44.6619, 70.4709, 32.1859, 6.83095, -25.8091, 32.1859, 0, 32.186, 32.3194, 67.7469, 34.7765, 32.1859, 32.1859, 32.1859, 32.1859, 32.1859, 32.1859, 32.1859, 32.1859, 32.1859, 32.1859, 32.1859, 32.1859, 32.1859
6.64289, 41.8222, 60.6491, 32.157, 6.61984, -18.8269, 32.157, 0, 32.1571, 32.2814, 58.3799, 34.3018, 32.157, 32.157, 32.157, 32.157, 32.157, 32.157, 32.157, 32.157, 32.157, 32.157, 32.157, 32.157, 32.157
6.65075, 35.4217, 53.1603, 32.1303, 6.11733, -17.7386, 32.1303, 0, 32.1304, 32.2463, 51.2861, 33.8886, 32.1303, 32.1303, 32.1303, 32.1303, 32.1303, 32.1303, 32.1303, 32.1303, 32.1303, 32.1303, 32.1303, 32.1303, 32.1303
6.65862, 43.9441, 47.5053, 32.1057, 6.77821, -3.56123, 32.1057, 0, 32.1057, 32.2139, 45.9699, 33.5328, 32.1057, 32.1057, 32.1057, 32.1057, 32.1057, 32.1057, 32.1057, 32.1057, 32.1057, 32.1057, 32.1057, 32.1057, 32.1057
6.66648, 23.9859, 43.2754, 32.0828, 5.09763, -19.2895, 32.0828, 0, 32.0829, 32.1842, 42.027, 33.2298, 32.0828, 32.0828, 32.0828, 32.0828, 32.0828, 32.0828, 32.0828, 32.0828, 32.0828, 32.0828, 32.0828, 32.0828, 32.0828
6.67435, 23.4105, 40.1416, 32.0617, 5.04088, -16.7311, 32.0617, 0, 32.0617, 32.157, 39.1335, 32.9744, 32.0617, 32.0617, 32.0617, 32.0617, 32.0617, 32.0617, 32.0617, 32.0617, 32.0617, 32.0617, 32.0617, 32.0617, 32.0617
6.68221, 21.5601, 37.8408, 32.0419, 4.85388, -16.2806, 32.0419, 0, 32.042, 32.132, 37.0314, 32.7611, 32.0419, 32.0419, 32.0419, 32.0419, 32.0419, 32.0419, 32.0419, 32.0419, 32.0419, 32.0419, 32.0419, 32.0419, 32.0419
6.69008, 17.5753, 36.1668, 32.0234, 4.42439, -18.5915, 32.0234, 0, 32.0235, 32.109, 35.5199, 32.5846, 32.0234, 32.0234, 32.0234, 32.0234, 32.0234, 32.0234, 32.0234, 32.0234, 32.0234, 32.0234, 32.0234, 32.0234, 32.0234
6.69794, 12.2021, 34.9598, 32.006, 3.76856, -22.7577, 32.006, 0, 32.0061, 32.0878, 34.4443, 32.4396, 32.006, 32.006, 32.006, 32.006, 32.006, 32.006, 32.006, 32.006, 32.006, 32.006, 32.006, 32.006, 32.006
6.7058, 23.5751, 34.0979, 31.9894, 5.05718, -10.5228, 31.9894, 0, 31.9895, 32.068, 33.6873, 32.3211, 31.9894, 31.9894, 31.9894, 31.9894, 31.9894, 31.9894, 31.9894, 31.9894, 31.9894, 31.9894, 31.9894, 31.9894, 31.9894
6.71367, 14.8492, 33.4893, 31.9735, 4.10478, -18.6401, 31.9735, 0, 31.9737, 32.0496, 33.1616, 32.2249, 31.9735, 31.9735, 31.9735, 31.9735, 31.9735, 31.9735, 31.9735, 31.9735, 31.9735, 31.9735, 31.9735, 31.9735, 31.9735
6.72153, 9.34467, 33.0661, 31.9581, 3.36819, -23.7214, 31.9581, 0, 31.9583, 32.0322, 32.8032, 32.1467, 31.9581, 31.9581, 31.9581, 31.9581, 31.9581, 31.9581, 31.9581, 31.9581, 31.9581, 31.9581, 31.9581, 31.9581, 31.9581
6.7294, 11.4918, 32.7793, 31.9431, 3.67312, -21.2875, 31.9431, 0, 31.9434, 32.0157, 32.5664, 32.0833, 31.9431, 31.9431, 31.9431, 31.9431, 31.9431, 31.9431, 31.9431, 31.9431, 31.9431, 31.9431, 31.9431, 31.9431, 31.9431
6.73726, 11.9831, 32.595, 31.9285, 3.7394, -20.6118, 31.9285, 0, 31.9287, 31.9998, 32.4202, 32.0316, 31.9285, 31.9285, 31.9285, 31.9285, 31.9285, 31.9285, 31.9285, 31.9285, 31.9285, 31.9285, 31.9285, 31.9285, 31.9285
6.74512, 12.4635, 32.4906, 31.914, 3.80309, -20.0271, 31.914, 0, 31.9143, 31.9845, 32.3445, 31.9892, 31.914, 31.914, 31.914, 31.914, 31.914, 31.914, 31.914, 31.914, 31.914, 31.914, 31.914, 31.914, 31.914
6.75299, 20.0896, 32.4536, 31.8996, 4.69996, -12.364, 31.8996, 0, 31.9, 31.9696, 32.3289, 31.9539, 31.8996, 31.8996, 31.8996, 31.8996, 31.8996, 31.8996, 31.8996, 31.8996, 31.8996, 31.8996, 31.8996, 31.8996, 31.8996
6.76085, 21.202, 32.4796, 31.8852, 4.81684, -11.2777, 31.8852, 0, 31.8856, 31.9549, 32.3707, 31.924, 31.8852, 31.8852, 31.8852, 31.8852, 31.8852, 31.8852, 31.8852, 31.8852, 31.8852, 31.8852, 31.8852, 31.8852, 31.8852
6.76872, 18.516, 32.572, 31.8708, 4.52946, -14.056, 31.8708, 0, 31.8713, 31.9404, 32.4744, 31.8983, 31.8708, 31.8708, 31.8708, 31.8708, 31.8708, 31.8708, 31.8708, 31.8708, 31.8708, 31.8708, 31.8708, 31.8708, 31.8708
6.77658, 16.6369, 32.7413, 31.8563, 4.31705, -16.1043, 31.8563, 0, 31.8569, 31.9259, 32.6518, 31.8756, 31.8563, 31.8563, 31.8563, 31.8563, 31.8563, 31.8563, 31.8563, 31.8563, 31.8563, 31.8563, 31.8563, 31.8563, 31.8563
6.78444, 23.7464, 33.0058, 31.8416, 5.07409, -9.25938, 31.8416, 0, 31.8423, 31.9114, 32.922, 31.855, 31.8416, 31.8416, 31.8416, 31.8416, 31.8416, 31.8416, 31.8416, 31.8416, 31.8416, 31.8416, 31.8416, 31.8416, 31.8416
6.79231, 21.7552, 33.3924, 31.8268, 4.87393, -11.6372, 31.8268, 0, 31.8275, 31.8968, 33.3124, 31.836, 31.8268, 31.8268, 31.8268, 31.8268, 31.8268, 31.8268, 31.8268, 31.8268, 31.8268, 31.8268, 31.8268, 31.8268, 31.8268
6.80017, 18.1462, 33.9376, 31.8118, 4.48845, -15.7914, 31.8118, 0, 31.8126, 31.8821, 33.8602, 31.818, 31.8118, 31.8118, 31.8118, 31.8118, 31.8118, 31.8118, 31.8118, 31.8118, 31.8118, 31.8118, 31.8118, 31.8118, 31.8118
6.80804, 10.1975, 34.689, 31.7964, 3.4925, -24.4914, 31.7964, 0, 31.7973, 31.8672, 34.6131, 31.8006, 31.7964, 31.7964, 31.7964, 31.7964, 31.7964, 31.7964, 31.7964, 31.7964, 31.7964, 31.7964, 31.7964, 31.7964, 31.7964
6.8159, 25.3554, 35.7062, 31.7807, 5.23024, -10.3509, 31.7807, 0, 31.7816, 31.8519, 35.6312, 31.7835, 31.7807, 31.7807, 31.7807, 31.7807, 31.7807, 31.7807, 31.7807, 31.7807, 31.7807, 31.7807, 31.7807, 31.7807, 31.7807
6.82376, 30.1434, 37.0636, 31.7646, 5.66951, -6.92023, 31.7646, 0, 31.7656, 31.8362, 36.989, 31.7664, 31.7646, 31.7646, 31.7646, 31.7646, 31.7646, 31.7646, 31.7646, 31.7646, 31.7646, 31.7646, 31.7646, 31.7646, 31.7646
6.83163, 31.2271, 38.8509, 31.7479, 5.7643, -7.62377, 31.7479, 0, 31.749, 31.8201, 38.7764, 31.7491, 31.7479, 31.7479, 31.7479, 31.7479, 31.7479, 31.7479, 31.7479, 31.7479, 31.7479, 31.7479, 31.7479, 31.7479, 31.7479
6.83949, 38.0339, 41.174, 31.7305, 6.32723, -3.14017, 31.7305, 0, 31.7317, 31.8032, 41.0993, 31.7313, 31.7305, 31.7305, 31.7305, 31.7305, 31.7305, 31.7305, 31.7305, 31.7305, 31.7305, 31.7305, 31.7305, 31.7305, 31.7305
6.84736, 49.1111, 44.1569, 31.7122, 7.1492, 4.95425, 31.7122, 0, 31.7135, 31.7855, 44.0819, 31.7128, 31.7122, 31.7122, 31.7122, 31.7122, 31.7122, 31.7122, 31.7122, 31.7122, 31.7122, 31.7122, 31.7122, 31.7122, 31.7122
6.85522, 38.3289, 47.9404, 31.6929, 6.35051, -9.61146, 31.6929, 0, 31.6941, 31.7667, 47.865, 31.6932, 31.6929, 31.6929, 31.6929, 31.6929, 31.6929, 31.6929, 31.6929, 31.6929, 31.6929, 31.6929, 31.6929, 31.6929, 31.6929
6.86309, 44.5357, 52.6814, 31.672, 6.82171, -8.14563, 31.672, 0, 31.6733, 31.7464, 52.6055, 31.6722, 31.672, 31.672, 31.672, 31.672, 31.672, 31.672, 31.672, 31.672, 31.672, 31.672, 31.672, 31.672, 31.672
6.87095, 53.0739, 58.5501, 31.6493, 7.42118, -5.47626, 31.6493, 0, 31.6507, 31.7242, 58.4737, 31.6494, 31.6493, 31.6493, 31.6493, 31.6493, 31.6493, 31.6493, 31.6493, 31.6493, 31.6493, 31.6493, 31.6493, 31.6493, 31.6493
6.87881, 62.1327, 65.7261, 31.6241, 8.00829, -3.59338, 31.6241, 0, 31.6255, 31.6996, 65.6491, 31.6242, 31.6241, 31.6241, 31.6241, 31.6241, 31.6241, 31.6241, 31.6241, 31.6241, 31.6241, 31.6241, 31.6241, 31.6241, 31.6241
6.88668, 77.9704, 74.3942, 31.5959, 8.94262, 3.57624, 31.5959, 0, 31.5973, 31.672, 74.3167, 31.5959, 31.5959, 31.5959, 31.5959, 31.5959, 31.5959, 31.5959, 31.5959, 31.5959, 31.5959, 31.5959, 31.5959, 31.5959, 31.5959
6.89454, 71.224, 84.7345, 31.5637, 8.5571, -13.5105, 31.5637, 0, 31.5651, 31.6403, 84.6564, 31.5637, 31.5637, 31.5637, 31.5637, 31.5637, 31.5637, 31.5637, 31.5637, 31.5637, 31.5637, 31.5637, 31.5637, 31.5637, 31.5637
6.90241, 99.6299, 96.9146, 31.5264, 10.0812, 2.71532, 31.5264, 0, 31.5278, 31.6037, 96.836, 31.5264, 31.5264, 31.5264, 31.5264, 31.5264, 31.5264, 31.5264, 31.5264, 31.5264, 31.5264, 31.5264, 31.5264, 31.5264, 31.5264
6.91027, 117.002, 111.08, 31.4829, 10.9088, 5.92123, 31.4829, 0, 31.4842, 31.5607, 111.001, 31.4829, 31.4829, 31.4829, 31.4829, 31.4829, 31.4829, 31.4829, 31.4829, 31.4829, 31.4829, 31.4829, 31.4829, 31.4829, 31.4829
6.91813, 145.983, 127.345, 31.4316, 12.1648, 18.6376, 31.4316, 0, 31.4329, 31.51, 127.265, 31.4316, 31.4316, 31.4316, 31.4316, 31.4316, 31.4316, 31.4316, 31.4316, 31.4316, 31.4316, 31.4316, 31.4316, 31.4316, 31.4316
6.926, 164.379, 145.768, 31.3706, 12.8988, 18.6109, 31.3706, 0, 31.3719, 31.4496, 145.688, 31.3706, 31.3706, 31.3706, 31.3706, 31.3706, 31.3706, 31.3706, 31.3706, 31.3706, 31.3706, 31.3706, 31.3706, 31.3706, 31.3706
6.93386, 197.02, 166.359, 31.298, 14.1075, 30.6617, 31.298, 0, 31.2992, 31.3776, 166.278, 31.298, 31.298, 31.298, 31.298, 31.298, 31.298, 31.298, 31.298, 31.298, 31.298, 31.298, 31.298, 31.298, 31.298
6.94173, 179.646, 189.05, 31.2114, 13.4776, -9.40479, 31.2114, 0, 31.2125, 31.2916, 188.969, 31.2114, 31.2114, 31.2114, 31.2114, 31.2114, 31.2114, 31.2114, 31.2114, 31.2114, 31.2114, 31.2114, 31.2114, 31.2114, 31.2114
6.94959, 192.808, 213.696, 31.1081, 13.9574, -20.8885, 31.1081, 0, 31.1091, 31.1888, 213.614, 31.1081, 31.1081, 31.1081, 31.1081, 31.1081, 31.1081, 31.1081, 31.1081, 31.1081, 31.1081, 31.1081, 31.1081, 31.1081, 31.1081
6.95745, 206.45, 240.068, 30.9852, 14.4378, -33.6175, 30.9852, 0, 30.9862, 31.0666, 239.985, 30.9852, 30.9852, 30.9852, 30.9852, 30.9852, 30.9852, 30.9852, 30.9852, 30.9852, 30.9852, 30.9852, 30.9852, 30.9852, 30.9852
6.96532, 268.152, 267.84, 30.8397, 16.4363, 0.312164, 30.8397, 0, 30.8406, 30.9216, 267.757, 30.8397, 30.8397, 30.8397, 30.8397, 30.8397, 30.8397, 30.8397, 30.8397, 30.8397, 30.8397, 30.8397, 30.8397, 30.8397, 30.8397
6.97318, 292.534, 296.606, 30.6681, 17.162, -4.07193, 30.6681, 0, 30.6689, 30.7507, 296.523, 30.6681, 30.6681, 30.6681, 30.6681, 30.6681, 30.6681, 30.6681, 30.6681, 30.6681, 30.6681, 30.6681, 30.6681, 30.6681, 30.6681
6.98105, 303.595, 325.871, 30.4672, 17.4813, -22.2756, 30.4672, 0, 30.4679, 30.5503, 325.787, 30.4672, 30.4672, 30.4672, 30.4672, 30.4672, 30.4672, 30.4672, 30.4672, 30.4672, 30.4672, 30.4672, 30.4672, 30.4672, 30.4672
6.98891, 372.372, 355.768, 30.9351, 19.3487, 16.6046, 30.9351, 0, 30.9357, 31.0188, 355.683, 30.9351, 30.9351, 30.9351, 30.9351, 30.9351, 30.9351, 30.9351, 30.9351, 30.9351, 30.9351, 30.9351, 30.9351, 30.9351, 30.9351
6.99678, 355.586, 385.002, 31.3887, 18.91, -29.4155, 31.3887, 0, 31.3893, 31.4731, 384.917, 31.3887, 31.3887, 31.3887, 31.3887, 31.3887, 31.3887, 31.3887, 31.3887, 31.3887, 31.3887, 31.3887, 31.3887, 31.3887, 31.3887
7.00464, 391.252, 412.446, 31.3622, 19.8306, -21.1934, 31.3622, 0, 31.3628, 31.4473, 412.36, 31.3622, 31.3622, 31.3622, 31.3622, 31.3622, 31.3622, 31.3622, 31.3622, 31.3622, 31.3622, 31.3622, 31.3622, 31.3622, 31.3622
7.0125, 398.972, 437.59, 31.0074, 20.0243, -38.6186, 31.0074, 0, 31.0078, 31.0931, 437.504, 31.0074, 31.0074, 31.0074, 31.0074, 31.0074, 31.0074, 31.0074, 31.0074, 31.0074, 31.0074, 31.0074, 31.0074, 31.0074, 31.0074
7.02037, 409.526, 460.109, 30.6472, 20.2861, -50.5829, 30.6472, 0, 30.6476, 30.7336, 460.022, 30.6472, 30.6472, 30.6472, 30.6472, 30.6472, 30.6472, 30.6472, 30.6472, 30.6472, 30.6472, 30.6472, 30.6472, 30.6472, 30.6472
7.02823, 491.187, 479.394, 30.2834, 22.2078, 11.7933, 30.2834, 0, 30.2837, 30.3705, 479.307, 30.2834, 30.2834, 30.2834, 30.2834, 30.2834, 30.2834, 30.2834, 30.2834, 30.2834, 30.2834, 30.2834, 30.2834, 30.2834, 30.2834
7.0361, 463.442, 494.908, 29.9188, 21.5741, -31.4663, 29.9188, 0, 29.9191, 30.0066, 494.82, 29.9188, 29.9188, 29.9188, 29.9188, 29.9188, 29.9188, 29.9188, 29.9188, 29.9188, 29.9188, 29.9188, 29.9188, 29.9188, 29.9188
7.04396, 471.647, 506.212, 29.5566, 21.7634, -34.565, 29.5566, 0, 29.5568, 29.6453, 506.124, 29.5566, 29.5566, 29.5566, 29.5566, 29.5566, 29.5566, 29.5566, 29.5566, 29.5566, 29.5566, 29.5566, 29.5566, 29.5566, 29.5566
7.05182, 451.092, 512.98, 29.2014, 21.286, -61.888, 29.2014, 0, 29.2016, 29.2911, 512.89, 29.2014, 29.2014, 29.2014, 29.2014, 29.2014, 29.2014, 29.2014, 29.2014, 29.2014, 29.2014, 29.2014, 29.2014, 29.2014, 29.2014
7.05969, 479.238, 515.015, 28.8583, 21.9371, -35.7775, 28.8583, 0, 28.8585, 28.9493, 514.924, 28.8583, 28.8583, 28.8583, 28.8583, 28.8583, 28.8583, 28.8583, 28.8583, 28.8583, 28.8583, 28.8583, 28.8583, 28.8583, 28.8583
7.06755, 442.494, 512.264, 28.5331, 21.083, -69.7707, 28.5331, 0, 28.5332, 28.6255, 512.172, 28.5331, 28.5331, 28.5331, 28.5331, 28.5331, 28.5331, 28.5331, 28.5331, 28.5331, 28.5331, 28.5331, 28.5331, 28.5331, 28.5331
7.07542, 468.325, 504.814, 28.2306, 21.687, -36.4891, 28.2306, 0, 28.2307, 28.3251, 504.72, 28.2306, 28.2306, 28.2306, 28.2306, 28.2306, 28.2306, 28.2306, 28.2306, 28.2306, 28.2306, 28.2306, 28.2306, 28.2306, 28.2306
7.08328, 464.973, 492.89, 27.9574, 21.6096, -27.9169, 27.9574, 0, 27.9575, 28.0546, 492.793, 27.9574, 27.9574, 27.9574, 27.9574, 27.9574, 27.9574, 27.9574, 27.9574, 27.9574, 27.9574, 27.9574, 27.9574, 27.9574, 27.9574
7.09114, 431.599, 476.845, 27.72, 20.823, -45.2463, 27.72, 0, 27.7201, 27.8209, 476.744, 27.72, 27.72, 27.72, 27.72, 27.72, 27.72, 27.72, 27.72, 27.72, 27.72, 27.72, 27.72, 27.72, 27.72
7.09901, 412.274, 457.14, 27.5249, 20.3537, -44.8666, 27.5249, 0, 27.525, 27.6311, 457.034, 27.5249, 27.5249, 27.5249, 27.5249, 27.5249, 27.5249, 27.5249, 27.5249, 27.5249, 27.5249, 27.5249, 27.5249, 27.5249, 27.5249
7.10687, 393.613, 434.325, 27.3771, 19.89, -40.7116, 27.3771, 0, 27.3771, 27.491, 434.211, 27.3771, 27.3771, 27.3771, 27.3771, 27.3771, 27.3771, 27.3771, 27.3771, 27.3771, 27.3771, 27.3771, 27.3771, 27.3771, 27.3771
7.11474, 393.443, 409.012, 27.2822, 19.8858, -15.5688, 27.2822, 0, 27.2822, 27.4074, 408.887, 27.2822, 27.2822, 27.2822, 27.2822, 27.2822, 27.2822, 27.2822, 27.2822, 27.2822, 27.2822, 27.2822, 27.2822, 27.2822, 27.2822
7.1226, 346.647, 381.848, 27.2449, 18.6721, -35.2011, 27.2449, 0, 27.245, 27.3866, 381.707, 27.2449, 27.2449, 27.2449, 27.2449, 27.2449, 27.2449, 27.2449, 27.2449, 27.2449, 27.2449, 27.2449, 27.2449, 27.2449, 27.2449
7.13047, 333.567, 353.492, 27.2691, 18.3185, -19.9249, 27.2691, 0, 27.2691, 27.4349, 353.326, 27.2691, 27.2691, 27.2691, 27.2691, 27.2691, 27.2691, 27.2691, 27.2691, 27.2691, 27.2691, 27.2691, 27.2691, 27.2691, 27.2691
7.13833, 273.737, 324.586, 27.3557, 16.6053, -50.8497, 27.3557, 0, 27.3558, 27.5568, 324.385, 27.3557, 27.3557, 27.3557, 27.3557, 27.3557, 27.3557, 27.3557, 27.3557, 27.3557, 27.3557, 27.3557, 27.3557, 27.3557, 27.3557
7.14619, 260.773, 295.73, 27.5056, 16.2103, -34.9574, 27.5056, 0, 27.5056, 27.7577, 295.478, 27.5056, 27.5056, 27.5056, 27.5056, 27.5056, 27.5056, 27.5056, 27.5056, 27.5056, 27.5056, 27.5056, 27.5056, 27.5056, 27.5056
7.15406, 228.831, 267.474, 27.7166, 15.1931, -38.6435, 27.7166, 0, 27.7167, 28.0425, 267.148, 27.7166, 27.7166, 27.7166, 27.7166, 27.7166, 27.7166, 27.7166, 27.7166, 27.7166, 27.7166, 27.7166, 27.7166, 27.7166, 27.7166
7.16192, 215.8, 240.291, 27.9874, 14.758, -24.4909, 27.9874, 0, 27.9874, 28.4189, 239.859, 27.9874, 27.9874, 27.9874, 27.9874, 27.9874, 27.9874, 27.9874, 27.9874, 27.9874, 27.9874, 27.9874, 27.9874, 27.9874, 27.9874
7.16979, 186.938, 214.585, 28.314, 13.7455, -27.6474, 28.314, 0, 28.314, 28.8955, 214.004, 28.314, 28.314, 28.314, 28.314, 28.314, 28.314, 28.314, 28.314, 28.314, 28.314, 28.314, 28.314, 28.314, 28.314
7.17765, 172.879, 190.672, 28.6932, 13.2242, -17.7935, 28.6932, 0, 28.6933, 29.4862, 189.879, 28.6932, 28.6932, 28.6932, 28.6932, 28.6932, 28.6932, 28.6932, 28.6932, 28.6932, 28.6932, 28.6932, 28.6932, 28.6932, 28.6932
7.18551, 144.019, 168.787, 29.1201, 12.0838, -24.7678, 29.1201, 0, 29.1201, 30.2082, 167.698, 29.1201, 29.1201, 29.1201, 29.1201, 29.1201, 29.1201, 29.1201, 29.1201, 29.1201, 29.1201, 29.1201, 29.1201, 29.1201, 29.1201
7.19338, 135.024, 149.096, 29.5906, 11.7057, -14.0716, 29.5906, 0, 29.5907, 31.0868, 147.6, 29.5906, 29.5906, 29.5906, 29.5906, 29.5906, 29.5906, 29.5906, 29.5906, 29.5906, 29.5906, 29.5906, 29.5906, 29.5906, 29.5906
7.20124, 98.0678, 131.692, 30.0985, 10.0034, -33.6241, 30.0985, 0, 30.0986, 32.1533, 129.637, 30.0985, 30.0985, 30.0985, 30.0985, 30.0985, 30.0985, 30.0985, 30.0985, 30.0985, 30.0985, 30.0985, 30.0985, 30.0985, 30.0985
7.20911, 87.9998, 116.614, 30.6391, 9.48682, -28.6138, 30.6391, 0, 30.6392, 33.4512, 113.802, 30.6391, 30.6391, 30.6391, 30.6391, 30.6391, 30.6391, 30.6391, 30.6391, 30.6391, 30.6391, 30.6391, 30.6391, 30.6391, 30.6391
7.21697, 82.873, 103.857, 31.2056, 9.21265, -20.9843, 31.2056, 0, 31.2056, 35.0338, 100.029, 31.2056, 31.2056, 31.2056, 31.2056, 31.2056, 31.2056, 31.2056, 31.2056, 31.2056, 31.2056, 31.2056, 31.2056, 31.2056, 31.2056
7.22483, 61.2404, 93.3907, 31.7935, 7.95238, -32.1504, 31.7935, 0, 31.7935, 36.971, 88.2132, 31.7935, 31.7935, 31.7935, 31.7935, 31.7935, 31.7935, 31.7935, 31.7935, 31.7935, 31.7935, 31.7935, 31.7935, 31.7935, 31.7935
7.2327, 74.8839, 85.1633, 32.396, 8.76834, -10.2794, 32.396, 0, 32.396, 39.3464, 78.2128, 32.396, 32.396, 32.396, 32.396, 32.396, 32.396, 32.396, 32.396, 32.396, 32.396, 32.396, 32.396, 32.396, 32.396
7.24056, 53.324, 79.1213, 33.0091, 7.43801, -25.7973, 33.0091, 0, 33.0091, 42.2644, 69.8659, 33.0091, 33.0091, 33.0091, 33.0091, 33.0091, 33.0091, 33.0091, 33.0091, 33.0091, 33.0091, 33.0091, 33.0091, 33.0091, 33.0091
7.24843, 59.5224, 75.2182, 33.6269, 7.84362, -15.6958, 33.6269, 0, 33.6269, 45.8467, 62.9984, 33.6269, 33.6269, 33.6269, 33.6269, 33.6269, 33.6269, 33.6269, 33.6269, 33.6269, 33.6269, 33.6269, 33.6269, 33.6269, 33.6269
7.25629, 63.5307, 73.4252, 34.2463, 8.0951, -9.89448, 34.2463, 0, 34.2464, 50.237, 57.4345, 34.2463, 34.2463, 34.2463, 34.2463, 34.2463, 34.2463, 34.2463, 34.2463, 34.2463, 34.2463, 34.2463, 34.2463, 34.2463, 34.2463
7.26415, 50.3828, 73.7329, 34.8617, 7.23759, -23.3502, 34.8617, 0, 34.8617, 55.5969, 52.9977, 34.8617, 34.8617, 34.8617, 34.8617, 34.8617, 34.8617, 34.8617, 34.8617, 34.8617, 34.8617, 34.8617, 34.8617, 34.8617, 34.8617
7.27202, 59.609, 76.1624, 35.4704, 7.84914, -16.5534, 35.4704, 0, 35.4704, 62.11, 49.5228, 35.4704, 35.4704, 35.4704, 35.4704, 35.4704, 35.4704, 35.4704, 35.4704, 35.4704, 35.4704, 35.4704, 35.4704, 35.4704, 35.4704
7.27988, 65.6104, 80.7582, 36.067, 8.22255, -15.1478, 36.067, 0, 36.067, 69.9704, 46.8547, 36.067, 36.067, 36.067, 36.067, 36.067, 36.067, 36.067, 36.067, 36.067, 36.067, 36.067, 36.067, 36.067, 36.067
7.28775, 64.8568, 86.8193, 35.8739, 8.1766, -21.9624, 35.8739, 0, 35.8739, 78.6143, 44.0788, 35.8739, 35.8739, 35.8739, 35.8739, 35.8739, 35.8739, 35.8739, 35.8739, 35.8739, 35.8739, 35.8739, 35.8739, 35.8739, 35.8739
7.29561, 77.4646, 95.0639, 35.5134, 8.91429, -17.5993, 35.5134, 0, 35.5134, 88.8809, 41.6964, 35.5134, 35.5134, 35.5134, 35.5134, 35.5134, 35.5134, 35.5134, 35.5134, 35.5134, 35.5134, 35.5134, 35.5134, 35.5134, 35.5134
7.30347, 93.5176, 105.888, 35.2727, 9.77331, -12.3705, 35.2727, 0, 35.2728, 101.271, 39.8893, 35.2727, 35.2727, 35.2727, 35.2727, 35.2727, 35.2727, 35.2727, 35.2727, 35.2727, 35.2727, 35.2727, 35.2727, 35.2727, 35.2727
7.31134, 111.682, 119.437, 35.1839, 10.6622, -7.75517, 35.1839, 0, 35.184, 116.021, 38.5993, 35.1839, 35.1839, 35.1839, 35.1839, 35.1839, 35.1839, 35.1839, 35.1839, 35.1839, 35.1839, 35.1839, 35.1839, 35.1839, 35.1839
