   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_638.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, Cl_K, S_K, P_K, Si_K, Al_K, Mg_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
2.998, 63.9853, 49.0772, 15.2904, 8.12313, 14.9081, 44.4586, 0, 15.3013, 15.3709, 15.293, 15.3511, 15.3042, 15.3113, 15.2904, 15.2904, 15.2904, 15.2904, 15.2904, 15.2904, 15.2904, 19.6896, 15.2904, 15.2904, 15.3201
3.00585, 56.6089, 46.3495, 15.0734, 7.65564, 10.2594, 41.9406, 0, 15.0844, 15.154, 15.0761, 15.1342, 15.0873, 15.0885, 15.0734, 15.0734, 15.0734, 15.0734, 15.0734, 15.0734, 15.0734, 19.2768, 15.0734, 15.0734, 15.0952
3.01371, 65.673, 43.4408, 14.8549, 8.22636, 22.2322, 39.2586, 0, 14.8658, 14.9354, 14.8576, 14.9156, 14.8694, 14.8656, 14.8549, 14.8549, 14.8549, 14.8549, 14.8549, 14.8549, 14.8549, 18.8415, 14.8549, 14.8549, 14.8706
3.02157, 55.4206, 40.4464, 14.639, 7.57764, 14.9742, 36.5044, 0, 14.6499, 14.7195, 14.6417, 14.6997, 14.6545, 14.6465, 14.639, 14.639, 14.639, 14.639, 14.639, 14.639, 14.639, 18.3922, 14.639, 14.639, 14.6501
3.02943, 71.1346, 37.4567, 14.4295, 8.55188, 33.678, 33.7642, 0, 14.4404, 14.51, 14.4322, 14.4902, 14.4464, 14.4346, 14.4295, 14.4295, 14.4295, 14.4295, 14.4295, 14.4295, 14.4295, 17.9372, 14.4295, 14.4295, 14.4373
3.03729, 67.0074, 34.5527, 14.2297, 8.30707, 32.4546, 31.1151, 0, 14.2406, 14.3102, 14.2324, 14.2904, 14.2486, 14.2332, 14.2297, 14.2297, 14.2297, 14.2297, 14.2297, 14.2297, 14.2297, 17.4847, 14.2297, 14.2297, 14.2351
3.04515, 65.833, 31.8036, 14.0421, 8.23608, 34.0294, 28.6215, 0, 14.053, 14.1226, 14.0448, 14.1028, 14.0635, 14.0444, 14.0421, 14.0421, 14.0421, 14.0421, 14.0421, 14.0421, 14.0421, 17.0419, 14.0421, 14.0421, 14.0458
3.05301, 57.98, 29.2639, 13.8686, 7.74468, 28.7161, 26.3339, 0, 13.8795, 13.9491, 13.8713, 13.9293, 13.8931, 13.8701, 13.8686, 13.8686, 13.8686, 13.8686, 13.8686, 13.8686, 13.8686, 16.6152, 13.8686, 13.8686, 13.8711
3.06087, 69.1424, 26.9735, 13.7103, 8.4346, 42.169, 24.288, 0, 13.7212, 13.7908, 13.7129, 13.771, 13.7384, 13.7113, 13.7103, 13.7103, 13.7103, 13.7103, 13.7103, 13.7103, 13.7103, 16.21, 13.7103, 13.7103, 13.7119
3.06872, 61.6299, 24.9571, 13.5675, 7.97684, 36.6729, 22.5049, 0, 13.5784, 13.648, 13.5701, 13.6282, 13.6, 13.5681, 13.5675, 13.5675, 13.5675, 13.5675, 13.5675, 13.5675, 13.5675, 15.8305, 13.5675, 13.5675, 13.5685
3.07658, 62.1423, 23.2257, 13.44, 8.00889, 38.9166, 20.9924, 0, 13.4509, 13.5205, 13.4427, 13.5007, 13.4776, 13.4404, 13.44, 13.44, 13.44, 13.44, 13.44, 13.44, 13.44, 15.4797, 13.44, 13.44, 13.4407
3.08444, 58.6838, 21.778, 13.3271, 7.78998, 36.9058, 19.7468, 0, 13.338, 13.4076, 13.3298, 13.3878, 13.3704, 13.3273, 13.3271, 13.3271, 13.3271, 13.3271, 13.3271, 13.3271, 13.3271, 15.1594, 13.3271, 13.3271, 13.3275
3.0923, 56.5928, 20.6024, 13.2277, 7.6546, 35.9905, 18.7548, 0, 13.2387, 13.3083, 13.2304, 13.2885, 13.2775, 13.2279, 13.2277, 13.2277, 13.2277, 13.2277, 13.2277, 13.2277, 13.2278, 14.8702, 13.2277, 13.2277, 13.228
3.10016, 57.0327, 19.679, 13.1407, 7.68327, 37.3537, 17.9957, 0, 13.1516, 13.2213, 13.1434, 13.2015, 13.1975, 13.1408, 13.1407, 13.1407, 13.1407, 13.1407, 13.1407, 13.1407, 13.1407, 14.612, 13.1407, 13.1407, 13.1409
3.10802, 39.5873, 18.9822, 13.0648, 6.44882, 20.6052, 17.4437, 0, 13.0757, 13.1453, 13.0674, 13.1255, 13.1292, 13.0648, 13.0648, 13.0648, 13.0648, 13.0648, 13.0648, 13.0648, 13.0648, 14.3838, 13.0648, 13.0648, 13.0649
3.11588, 29.5041, 18.4821, 12.9987, 5.61285, 11.022, 17.0695, 0, 13.0096, 13.0792, 13.0013, 13.0594, 13.071, 12.9987, 12.9987, 12.9987, 12.9987, 12.9987, 12.9987, 12.9987, 12.9987, 14.1839, 12.9987, 12.9987, 12.9987
3.12374, 40.6532, 18.1468, 12.9415, 6.53094, 22.5063, 16.8423, 0, 12.9524, 13.022, 12.9441, 13.0022, 13.0221, 12.9415, 12.9415, 12.9415, 12.9415, 12.9415, 12.9415, 12.9415, 12.9415, 14.0105, 12.9415, 12.9415, 12.9415
3.13159, 29.8089, 17.944, 12.8924, 5.63994, 11.8649, 16.7314, 0, 12.9033, 12.973, 12.8951, 12.9531, 12.9813, 12.8924, 12.8924, 12.8924, 12.8924, 12.8924, 12.8924, 12.8924, 12.8924, 13.8613, 12.8924, 12.8924, 12.8924
3.13945, 32.2528, 17.8418, 12.8511, 5.85259, 14.411, 16.7069, 0, 12.862, 12.9316, 12.8538, 12.9118, 12.948, 12.8511, 12.8511, 12.8511, 12.8511, 12.8511, 12.8511, 12.8511, 12.8511, 13.7342, 12.8511, 12.8511, 12.8511
3.14731, 29.8152, 17.8104, 12.8173, 5.64049, 12.0048, 16.7411, 0, 12.8282, 12.8978, 12.82, 12.878, 12.9218, 12.8173, 12.8173, 12.8173, 12.8173, 12.8173, 12.8173, 12.8173, 12.8173, 13.6272, 12.8173, 12.8173, 12.8173
3.15517, 26.286, 17.8225, 12.791, 5.31846, 8.46353, 16.8088, 0, 12.802, 12.8716, 12.7937, 12.8518, 12.9025, 12.791, 12.791, 12.791, 12.791, 12.791, 12.791, 12.791, 12.791, 13.5385, 12.791, 12.791, 12.791
3.16303, 18.5228, 17.854, 12.7726, 4.53021, 0.668789, 16.8881, 0, 12.7835, 12.8531, 12.7753, 12.8333, 12.89, 12.7726, 12.7726, 12.7726, 12.7726, 12.7726, 12.7726, 12.7726, 12.7726, 13.4664, 12.7726, 12.7726, 12.7726
3.17089, 21.3133, 17.8849, 12.7624, 4.82839, 3.4284, 16.9607, 0, 12.7733, 12.8429, 12.765, 12.8231, 12.8845, 12.7624, 12.7624, 12.7624, 12.7624, 12.7624, 12.7624, 12.7624, 12.7624, 13.4095, 12.7624, 12.7624, 12.7624
3.17875, 16.1105, 17.8989, 12.7607, 4.25564, -1.78847, 17.0123, 0, 12.7716, 12.8412, 12.7633, 12.8214, 12.8863, 12.7607, 12.7607, 12.7607, 12.7607, 12.7607, 12.7607, 12.7607, 12.7607, 13.3668, 12.7607, 12.7607, 12.7607
3.18661, 9.34461, 17.8842, 12.7678, 3.36818, -8.53955, 17.0323, 0, 12.7788, 12.8484, 12.7705, 12.8286, 12.8954, 12.7678, 12.7678, 12.7678, 12.7678, 12.7678, 12.7678, 12.7678, 12.7678, 13.3372, 12.7678, 12.7678, 12.7678
3.19447, 6.47974, 17.8328, 12.7842, 2.912, -11.353, 17.0141, 0, 12.7951, 12.8647, 12.7869, 12.8449, 12.9122, 12.7842, 12.7842, 12.7842, 12.7842, 12.7842, 12.7842, 12.7842, 12.7842, 13.3201, 12.7842, 12.7842, 12.7842
3.20232, 12.8168, 17.741, 12.8098, 3.84926, -4.92413, 16.9545, 0, 12.8207, 12.8904, 12.8125, 12.8706, 12.9366, 12.8098, 12.8098, 12.8098, 12.8098, 12.8098, 12.8098, 12.8098, 12.8098, 13.3147, 12.8098, 12.8098, 12.8098
3.21018, 16.1399, 17.6084, 12.8447, 4.2591, -1.46852, 16.8539, 0, 12.8556, 12.9252, 12.8474, 12.9054, 12.9687, 12.8447, 12.8447, 12.8447, 12.8447, 12.8447, 12.8447, 12.8447, 12.8447, 13.3203, 12.8447, 12.8447, 12.8447
3.21804, 15.3635, 17.438, 12.8886, 4.16696, -2.07446, 16.7155, 0, 12.8995, 12.9692, 12.8913, 12.9494, 13.0085, 12.8886, 12.8886, 12.8886, 12.8886, 12.8886, 12.8886, 12.8886, 12.8886, 13.3365, 12.8886, 12.8886, 12.8886
3.2259, 7.98565, 17.235, 12.9412, 3.16001, -9.24939, 16.5446, 0, 12.9521, 13.0217, 12.9438, 13.0019, 13.0555, 12.9412, 12.9412, 12.9412, 12.9412, 12.9412, 12.9412, 12.9412, 12.9412, 13.3624, 12.9412, 12.9412, 12.9412
3.23376, 5.78548, 17.0068, 13.0017, 2.79025, -11.2213, 16.3484, 0, 13.0126, 13.0823, 13.0044, 13.0624, 13.1096, 13.0017, 13.0017, 13.0017, 13.0017, 13.0017, 13.0017, 13.0017, 13.0017, 13.3974, 13.0017, 13.0017, 13.0017
3.24162, 8.97571, 16.7614, 13.0696, 3.31296, -7.78572, 16.1349, 0, 13.0805, 13.1501, 13.0723, 13.1303, 13.1701, 13.0696, 13.0696, 13.0696, 13.0696, 13.0696, 13.0696, 13.0696, 13.0696, 13.4408, 13.0696, 13.0696, 13.0696
3.24948, 11.1955, 16.5079, 13.144, 3.63257, -5.31234, 15.9127, 0, 13.1549, 13.2245, 13.1467, 13.2047, 13.2365, 13.144, 13.144, 13.144, 13.144, 13.144, 13.144, 13.144, 13.144, 13.4917, 13.144, 13.144, 13.144
3.25734, 5.40705, 16.2547, 13.2239, 2.72159, -10.8476, 15.6901, 0, 13.2348, 13.3044, 13.2266, 13.2846, 13.3082, 13.2239, 13.2239, 13.2239, 13.2239, 13.2239, 13.2239, 13.2239, 13.2239, 13.5493, 13.2239, 13.2239, 13.2239
3.26519, 5.7541, 16.0097, 13.3084, 2.78462, -10.2556, 15.4747, 0, 13.3193, 13.3889, 13.311, 13.3691, 13.3843, 13.3084, 13.3084, 13.3084, 13.3084, 13.3084, 13.3084, 13.3084, 13.3084, 13.6126, 13.3084, 13.3084, 13.3084
3.27305, 8.4194, 15.7799, 13.3964, 3.22791, -7.36046, 15.2729, 0, 13.4073, 13.4769, 13.3991, 13.4571, 13.464, 13.3964, 13.3964, 13.3964, 13.3964, 13.3964, 13.3964, 13.3964, 13.3964, 13.6808, 13.3964, 13.3964, 13.3964
3.28091, 6.36143, 15.5704, 13.4869, 2.89161, -9.209, 15.0899, 0, 13.4978, 13.5674, 13.4896, 13.5476, 13.5466, 13.4869, 13.4869, 13.4869, 13.4869, 13.4869, 13.4869, 13.4869, 13.4869, 13.7528, 13.4869, 13.4869, 13.4869
3.28877, 9.35179, 15.3853, 13.5789, 3.36924, -6.03354, 14.9293, 0, 13.5899, 13.6595, 13.5816, 13.6397, 13.6312, 13.5789, 13.5789, 13.5789, 13.5789, 13.5789, 13.5789, 13.5789, 13.5789, 13.8277, 13.5789, 13.579, 13.5789
3.29663, 9.07706, 15.2269, 13.6715, 3.32822, -6.14981, 14.7934, 0, 13.6824, 13.752, 13.6742, 13.7323, 13.7169, 13.6715, 13.6715, 13.6715, 13.6715, 13.6715, 13.6715, 13.6715, 13.6715, 13.9045, 13.6715, 13.6716, 13.6715
3.30449, 7.70601, 15.0959, 13.7637, 3.11545, -7.3899, 14.6829, 0, 13.7746, 13.8442, 13.7664, 13.8245, 13.8029, 13.7637, 13.7637, 13.7637, 13.7637, 13.7637, 13.7637, 13.7637, 13.7637, 13.9823, 13.7637, 13.7638, 13.7637
3.31235, 7.45562, 14.9921, 13.8547, 3.075, -7.53645, 14.5975, 0, 13.8656, 13.9352, 13.8573, 13.9155, 13.8884, 13.8547, 13.8547, 13.8547, 13.8547, 13.8547, 13.8547, 13.8547, 13.8547, 14.0603, 13.8547, 13.8549, 13.8547
3.32021, 5.68424, 14.9139, 13.9437, 2.77205, -9.22966, 14.5358, 0, 13.9546, 14.0242, 13.9463, 14.0046, 13.9727, 13.9437, 13.9437, 13.9437, 13.9437, 13.9437, 13.9437, 13.9437, 13.9437, 14.1375, 13.9437, 13.944, 13.9437
3.32806, 7.8094, 14.8592, 14.0301, 3.132, -7.04978, 14.4955, 0, 14.041, 14.1106, 14.0327, 14.0911, 14.055, 14.0301, 14.0301, 14.0301, 14.0301, 14.0301, 14.0301, 14.0301, 14.0301, 14.2133, 14.0301, 14.0305, 14.0301
3.33592, 8.64607, 14.8252, 14.1133, 3.26283, -6.17914, 14.4743, 0, 14.1243, 14.1939, 14.116, 14.1745, 14.1348, 14.1133, 14.1133, 14.1133, 14.1133, 14.1133, 14.1133, 14.1133, 14.1133, 14.287, 14.1133, 14.1139, 14.1133
3.34378, 5.15402, 14.809, 14.1931, 2.6747, -9.65502, 14.4692, 0, 14.204, 14.2736, 14.1958, 14.2545, 14.2118, 14.1931, 14.1931, 14.1931, 14.1931, 14.1931, 14.1931, 14.1931, 14.1931, 14.3581, 14.1931, 14.1938, 14.1931
3.35164, 5.65784, 14.8077, 14.2691, 2.76728, -9.14988, 14.4774, 0, 14.28, 14.3496, 14.2718, 14.3308, 14.2855, 14.2691, 14.2691, 14.2691, 14.2691, 14.2691, 14.2691, 14.2691, 14.2691, 14.4263, 14.2691, 14.27, 14.2691
3.3595, 6.15192, 14.8184, 14.3413, 2.85516, -8.66649, 14.4963, 0, 14.3522, 14.4218, 14.3439, 14.4034, 14.3558, 14.3413, 14.3413, 14.3413, 14.3413, 14.3413, 14.3413, 14.3413, 14.3413, 14.4913, 14.3413, 14.3424, 14.3413
3.36736, 9.98789, 14.8387, 14.4097, 3.46235, -4.85076, 14.5235, 0, 14.4206, 14.4902, 14.4123, 14.4725, 14.4229, 14.4097, 14.4097, 14.4097, 14.4097, 14.4097, 14.4097, 14.4097, 14.4097, 14.5532, 14.4097, 14.4111, 14.4097
3.37522, 4.83142, 14.8663, 14.4746, 2.6137, -10.0349, 14.557, 0, 14.4855, 14.5551, 14.4772, 14.5384, 14.4867, 14.4746, 14.4746, 14.4746, 14.4746, 14.4746, 14.4746, 14.4746, 14.4746, 14.612, 14.4746, 14.4764, 14.4746
3.38308, 5.29866, 14.8998, 14.5364, 2.7016, -9.60118, 14.5953, 0, 14.5473, 14.6169, 14.539, 14.6015, 14.5477, 14.5364, 14.5364, 14.5364, 14.5364, 14.5364, 14.5364, 14.5364, 14.5364, 14.6681, 14.5364, 14.5386, 14.5364
3.39093, 7.37831, 14.938, 14.5956, 3.0624, -7.55967, 14.6371, 0, 14.6065, 14.6761, 14.5982, 14.6625, 14.6064, 14.5956, 14.5956, 14.5956, 14.5956, 14.5956, 14.5956, 14.5956, 14.5956, 14.7218, 14.5956, 14.5983, 14.5956
3.39879, 5.59286, 14.98, 14.6528, 2.75551, -9.38717, 14.6817, 0, 14.6637, 14.7334, 14.6555, 14.7224, 14.6633, 14.6528, 14.6528, 14.6528, 14.6528, 14.6528, 14.6528, 14.6528, 14.6528, 14.7738, 14.6528, 14.6561, 14.6528
3.40665, 9.98534, 15.0257, 14.7089, 3.46199, -5.04037, 14.7287, 0, 14.7198, 14.7894, 14.7116, 14.7819, 14.7192, 14.7089, 14.7089, 14.7089, 14.7089, 14.7089, 14.7089, 14.7089, 14.7089, 14.8247, 14.7089, 14.7127, 14.7089
3.41451, 7.564, 15.0751, 14.7646, 3.09257, -7.51112, 14.778, 0, 14.7755, 14.8451, 14.7673, 14.8423, 14.7748, 14.7646, 14.7646, 14.7646, 14.7646, 14.7646, 14.7646, 14.7646, 14.7646, 14.8753, 14.7646, 14.769, 14.7646
3.42237, 9.98077, 15.1287, 14.8208, 3.46132, -5.14789, 14.8297, 0, 14.8317, 14.9013, 14.8234, 14.9047, 14.8309, 14.8208, 14.8208, 14.8208, 14.8208, 14.8208, 14.8208, 14.8208, 14.8208, 14.9264, 14.8208, 14.8258, 14.8208
3.43023, 5.9706, 15.187, 14.8781, 2.82322, -9.21642, 14.884, 0, 14.889, 14.9586, 14.8808, 14.9704, 14.8884, 14.8781, 14.8781, 14.8781, 14.8781, 14.8781, 14.8781, 14.8781, 14.8781, 14.9787, 14.8781, 14.8838, 14.8781
3.43809, 11.2512, 15.2511, 14.9375, 3.64022, -3.99995, 14.9413, 0, 14.9484, 15.018, 14.9401, 15.0409, 14.9479, 14.9375, 14.9375, 14.9375, 14.9375, 14.9375, 14.9375, 14.9375, 14.9375, 15.033, 14.9375, 14.9438, 14.9375
3.44595, 12.2963, 15.3221, 14.9995, 3.78104, -3.02584, 15.002, 0, 15.0104, 15.08, 15.0022, 15.1175, 15.0101, 14.9995, 14.9995, 14.9995, 14.9995, 14.9995, 14.9995, 14.9995, 14.9995, 15.09, 14.9995, 15.0064, 14.9995
3.4538, 7.38035, 15.4013, 15.0647, 3.06274, -8.02091, 15.0663, 0, 15.0757, 15.1453, 15.0674, 15.2019, 15.0755, 15.0647, 15.0647, 15.0647, 15.0647, 15.0647, 15.0647, 15.0647, 15.0647, 15.1502, 15.0647, 15.0722, 15.0647
3.46166, 10.5859, 15.4901, 15.1337, 3.54765, -4.90425, 15.1346, 0, 15.1446, 15.2142, 15.1363, 15.2956, 15.1447, 15.1337, 15.1337, 15.1337, 15.1337, 15.1337, 15.1337, 15.1337, 15.1337, 15.214, 15.1337, 15.1416, 15.1337
3.46952, 11.8554, 15.5903, 15.2066, 3.72228, -3.73493, 15.2072, 0, 15.2175, 15.2871, 15.2093, 15.4005, 15.218, 15.2066, 15.2066, 15.2066, 15.2066, 15.2066, 15.2066, 15.2066, 15.2066, 15.2819, 15.2066, 15.215, 15.2066
3.47738, 14.7375, 15.7038, 15.2837, 4.09114, -0.966372, 15.2841, 0, 15.2947, 15.3643, 15.2864, 15.5187, 15.2954, 15.2837, 15.2837, 15.2837, 15.2837, 15.2837, 15.2837, 15.2837, 15.2837, 15.3541, 15.2837, 15.2924, 15.2837
3.48524, 13.3564, 15.8327, 15.3651, 3.91873, -2.4763, 15.3653, 0, 15.376, 15.4457, 15.3678, 15.6521, 15.3772, 15.3651, 15.3651, 15.3651, 15.3651, 15.3651, 15.3651, 15.3651, 15.3651, 15.4306, 15.3651, 15.3739, 15.3651
3.4931, 13.8262, 15.9793, 15.4507, 3.97822, -2.15313, 15.4508, 0, 15.4616, 15.5312, 15.4534, 15.8032, 15.4631, 15.4507, 15.4507, 15.4507, 15.4507, 15.4507, 15.4507, 15.4507, 15.4507, 15.5113, 15.4507, 15.4596, 15.4507
3.50096, 17.2032, 16.1463, 15.5404, 4.38214, 1.05687, 15.5404, 0, 15.5513, 15.6209, 15.543, 15.9746, 15.5532, 15.5404, 15.5404, 15.5404, 15.5404, 15.5404, 15.5404, 15.5404, 15.5404, 15.5963, 15.5404, 15.5492, 15.5404
3.50882, 19.4983, 16.3363, 15.6338, 4.63662, 3.16195, 15.6339, 0, 15.6447, 15.7144, 15.6365, 16.169, 15.647, 15.6338, 15.6338, 15.6338, 15.6338, 15.6338, 15.6338, 15.6338, 15.6338, 15.6852, 15.6338, 15.6424, 15.6338
3.51667, 14.3103, 16.5523, 15.7308, 4.0386, -2.24207, 15.7308, 0, 15.7417, 15.8113, 15.7335, 16.3893, 15.7444, 15.7308, 15.7308, 15.7308, 15.7308, 15.7308, 15.7308, 15.7308, 15.7308, 15.7778, 15.7308, 15.7391, 15.7308
3.52453, 19.5213, 16.7972, 15.831, 4.63911, 2.72408, 15.831, 0, 15.8419, 15.9115, 15.8337, 16.6383, 15.8451, 15.831, 15.831, 15.831, 15.831, 15.831, 15.831, 15.831, 15.831, 15.8738, 15.831, 15.8389, 15.831
3.53239, 14.0818, 17.0738, 15.9341, 4.01021, -2.992, 15.9341, 0, 15.945, 16.0146, 15.9367, 16.9189, 15.9486, 15.9341, 15.9341, 15.9341, 15.9341, 15.9341, 15.9341, 15.9341, 15.9341, 15.9729, 15.9341, 15.9415, 15.9341
3.54025, 16.7588, 17.3843, 16.0396, 4.33114, -0.625566, 16.0396, 0, 16.0505, 16.1202, 16.0423, 17.2333, 16.0546, 16.0396, 16.0396, 16.0396, 16.0396, 16.0396, 16.0396, 16.0396, 16.0396, 16.0747, 16.0396, 16.0465, 16.0396
3.54811, 15.0797, 17.7307, 16.1474, 4.13276, -2.65099, 16.1474, 0, 16.1583, 16.2279, 16.15, 17.5834, 16.1628, 16.1474, 16.1474, 16.1474, 16.1474, 16.1474, 16.1474, 16.1474, 16.1474, 16.1789, 16.1474, 16.1536, 16.1474
3.55597, 16.5804, 18.1139, 16.257, 4.3105, -1.53348, 16.257, 0, 16.2679, 16.3375, 16.2596, 17.97, 16.2729, 16.257, 16.257, 16.257, 16.257, 16.257, 16.257, 16.257, 16.257, 16.2852, 16.257, 16.2626, 16.257
3.56383, 24.7498, 18.5336, 16.3682, 5.17202, 6.21615, 16.3682, 0, 16.3791, 16.4487, 16.3708, 18.3929, 16.3846, 16.3682, 16.3682, 16.3682, 16.3682, 16.3682, 16.3682, 16.3682, 16.3682, 16.3933, 16.3682, 16.3731, 16.3682
3.57169, 27.1316, 18.9881, 16.4806, 5.39737, 8.14345, 16.4806, 0, 16.4916, 16.5612, 16.4833, 18.8504, 16.4976, 16.4806, 16.4806, 16.4806, 16.4806, 16.4806, 16.4806, 16.4806, 16.4806, 16.5029, 16.4806, 16.485, 16.4806
3.57955, 29.9348, 19.4741, 16.5942, 5.65108, 10.4606, 16.5942, 0, 16.6052, 16.6748, 16.5969, 19.339, 16.6117, 16.5942, 16.5942, 16.5942, 16.5942, 16.5942, 16.5942, 16.5942, 16.5942, 16.6139, 16.5942, 16.598, 16.5942
3.5874, 35.6616, 19.9865, 16.7087, 6.1369, 15.6751, 16.7087, 0, 16.7197, 16.7893, 16.7114, 19.8537, 16.7268, 16.7087, 16.7087, 16.7087, 16.7087, 16.7087, 16.7087, 16.7087, 16.7088, 16.7261, 16.7087, 16.712, 16.7087
3.59526, 30.6734, 20.518, 16.824, 5.71606, 10.1554, 16.824, 0, 16.8349, 16.9046, 16.8267, 20.3874, 16.8426, 16.824, 16.824, 16.824, 16.824, 16.824, 16.824, 16.824, 16.824, 16.8392, 16.824, 16.8267, 16.824
3.60312, 25.9904, 21.06, 16.9399, 5.2906, 4.93048, 16.9399, 0, 16.9509, 17.0205, 16.9426, 20.9312, 16.9591, 16.9399, 16.9399, 16.9399, 16.9399, 16.9399, 16.9399, 16.9399, 16.9399, 16.9532, 16.9399, 16.9422, 16.9399
3.61098, 37.2466, 21.6018, 17.0564, 6.26471, 15.6448, 17.0564, 0, 17.0673, 17.1369, 17.0591, 21.4746, 17.0762, 17.0564, 17.0564, 17.0564, 17.0564, 17.0564, 17.0564, 17.0564, 17.0564, 17.0679, 17.0564, 17.0582, 17.0564
3.61884, 34.4944, 22.1319, 17.1734, 6.04106, 12.3625, 17.1734, 0, 17.1843, 17.2539, 17.176, 22.0061, 17.1937, 17.1734, 17.1734, 17.1734, 17.1734, 17.1734, 17.1734, 17.1734, 17.1734, 17.1833, 17.1734, 17.1748, 17.1734
3.6267, 48.1336, 22.6378, 17.2907, 7.08051, 25.4958, 17.2907, 0, 17.3016, 17.3712, 17.2934, 22.5131, 17.3117, 17.2907, 17.2907, 17.2907, 17.2907, 17.2907, 17.2907, 17.2907, 17.2907, 17.2992, 17.2907, 17.2919, 17.2907
3.63456, 52.3469, 23.1069, 17.4085, 7.37204, 29.24, 17.4085, 0, 17.4194, 17.489, 17.4111, 22.983, 17.43, 17.4085, 17.4085, 17.4085, 17.4085, 17.4085, 17.4085, 17.4085, 17.4085, 17.4158, 17.4085, 17.4094, 17.4085
3.64242, 47.0525, 23.5271, 17.5265, 7.00375, 23.5254, 17.5265, 0, 17.5375, 17.6071, 17.5292, 23.4039, 17.5487, 17.5265, 17.5265, 17.5265, 17.5265, 17.5265, 17.5265, 17.5265, 17.5265, 17.5328, 17.5265, 17.5273, 17.5265
3.65027, 49.9596, 23.8875, 17.645, 7.2083, 26.0721, 17.645, 0, 17.6559, 17.7255, 17.6476, 23.7647, 17.6678, 17.645, 17.645, 17.645, 17.645, 17.645, 17.645, 17.645, 17.645, 17.6502, 17.645, 17.6455, 17.645
3.65813, 34.698, 24.179, 17.7637, 6.05789, 10.519, 17.7637, 0, 17.7746, 17.8442, 17.7664, 24.0565, 17.7872, 17.7637, 17.7637, 17.7637, 17.7637, 17.7637, 17.7637, 17.7637, 17.7637, 17.7682, 17.7637, 17.7641, 17.7637
3.66599, 40.7022, 24.395, 17.8828, 6.53469, 16.3072, 17.8828, 0, 17.8937, 17.9633, 17.8854, 24.2727, 17.9069, 17.8828, 17.8828, 17.8828, 17.8828, 17.8828, 17.8828, 17.8828, 17.8828, 17.8865, 17.8828, 17.8831, 17.8828
3.67385, 41.8456, 24.5314, 18.0021, 6.6216, 17.3141, 18.0021, 0, 18.013, 18.0826, 18.0048, 24.4092, 18.0269, 18.0021, 18.0021, 18.0021, 18.0021, 18.0021, 18.0021, 18.0021, 18.0021, 18.0052, 18.0021, 18.0023, 18.0021
3.68171, 41.7242, 24.5877, 18.1218, 6.61243, 17.1365, 18.1218, 0, 18.1327, 18.2023, 18.1244, 24.4653, 18.1472, 18.1218, 18.1218, 18.1218, 18.1218, 18.1218, 18.1218, 18.1218, 18.1218, 18.1244, 18.1218, 18.1219, 18.1218
3.68957, 41.404, 24.566, 18.2417, 6.58817, 16.838, 18.2417, 0, 18.2526, 18.3222, 18.2444, 24.4434, 18.2679, 18.2417, 18.2417, 18.2417, 18.2417, 18.2417, 18.2417, 18.2417, 18.2417, 18.2439, 18.2417, 18.2418, 18.2417
3.69743, 52.553, 24.4716, 18.362, 7.386, 28.0814, 18.362, 0, 18.3729, 18.4425, 18.3647, 24.3488, 18.3888, 18.362, 18.362, 18.362, 18.362, 18.362, 18.362, 18.362, 18.362, 18.3638, 18.362, 18.3621, 18.362
3.70529, 42.7484, 24.3124, 18.4826, 6.68943, 18.436, 18.4826, 0, 18.4935, 18.5631, 18.4852, 24.1892, 18.5101, 18.4826, 18.4826, 18.4826, 18.4826, 18.4826, 18.4826, 18.4826, 18.4826, 18.484, 18.4826, 18.4826, 18.4826
3.71314, 37.1895, 24.0984, 18.6035, 6.26015, 13.0911, 18.6035, 0, 18.6144, 18.684, 18.6061, 23.9748, 18.6317, 18.6035, 18.6035, 18.6035, 18.6035, 18.6035, 18.6035, 18.6035, 18.6035, 18.6047, 18.6035, 18.6035, 18.6035
3.721, 46.6578, 23.8412, 18.7247, 6.97551, 22.8165, 18.7247, 0, 18.7356, 18.8052, 18.7273, 23.7171, 18.7537, 18.7247, 18.7247, 18.7247, 18.7247, 18.7247, 18.7247, 18.7247, 18.7247, 18.7257, 18.7247, 18.7247, 18.7247
3.72886, 46.7301, 23.5533, 18.8462, 6.9807, 23.1769, 18.8462, 0, 18.8571, 18.9267, 18.8489, 23.4286, 18.8759, 18.8462, 18.8462, 18.8462, 18.8462, 18.8462, 18.8462, 18.8462, 18.8462, 18.847, 18.8462, 18.8462, 18.8462
3.73672, 33.3837, 23.2471, 18.968, 5.94842, 10.1366, 18.968, 0, 18.979, 19.0486, 18.9707, 23.1218, 18.9985, 18.968, 18.968, 18.968, 18.968, 18.968, 18.968, 18.968, 18.9681, 18.9687, 18.968, 18.9681, 18.968
3.74458, 21.9613, 22.9349, 19.0902, 4.89503, -0.973608, 19.0902, 0, 19.1011, 19.1708, 19.0929, 22.809, 19.1215, 19.0902, 19.0902, 19.0902, 19.0902, 19.0902, 19.0902, 19.0902, 19.0902, 19.0907, 19.0902, 19.0902, 19.0902
