   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_159.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, Ca_K, Cl_K, S_K, Si_K, Br_L, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
16.7117, 0.929633, 0.370791, 0.363467, 1.71162, 0.558842, 0, 0.363467, 0.363467, 0.363467, 0.363467, 0.363467, 0.363467, 0.363467, 0.363467, 0.363467, 0.363467, 0.363467, 0.363467, 0.363467, 0.363467, 0.363469, 0.363467, 0.370789, 0.363467, 0.363467
16.7196, 0, 0.369986, 0.362554, 1.41421, -0.369986, 0, 0.362554, 0.362554, 0.362554, 0.362554, 0.362554, 0.362554, 0.362554, 0.362554, 0.362554, 0.362554, 0.362554, 0.362554, 0.362554, 0.362554, 0.362557, 0.362554, 0.369984, 0.362554, 0.362554
16.7275, 1, 0.371186, 0.363645, 1.73205, 0.628814, 0, 0.363645, 0.363645, 0.363645, 0.363645, 0.363645, 0.363645, 0.363645, 0.363645, 0.363645, 0.363645, 0.363645, 0.363645, 0.363645, 0.363645, 0.363647, 0.363645, 0.371184, 0.363645, 0.363645
16.7353, 1, 0.371468, 0.363816, 1.73205, 0.628532, 0, 0.363816, 0.363816, 0.363816, 0.363816, 0.363816, 0.363816, 0.363816, 0.363816, 0.363816, 0.363816, 0.363816, 0.363816, 0.363816, 0.363816, 0.363818, 0.363816, 0.371466, 0.363816, 0.363816
16.7432, 0.0580069, 0.370965, 0.363199, 1.43458, -0.312958, 0, 0.363199, 0.363199, 0.363199, 0.363199, 0.363199, 0.363199, 0.363199, 0.363199, 0.363199, 0.363199, 0.363199, 0.363199, 0.363199, 0.363199, 0.363202, 0.363199, 0.370962, 0.363199, 0.363199
16.7511, 0.941993, 0.37007, 0.36219, 1.71522, 0.571923, 0, 0.36219, 0.36219, 0.36219, 0.36219, 0.36219, 0.36219, 0.36219, 0.36219, 0.36219, 0.36219, 0.36219, 0.36219, 0.36219, 0.36219, 0.362192, 0.36219, 0.370067, 0.36219, 0.36219
16.7589, 0, 0.369178, 0.361182, 1.41421, -0.369178, 0, 0.361182, 0.361182, 0.361182, 0.361182, 0.361182, 0.361182, 0.361182, 0.361182, 0.361182, 0.361182, 0.361182, 0.361182, 0.361182, 0.361182, 0.361184, 0.361182, 0.369176, 0.361182, 0.361182
16.7668, 0, 0.370366, 0.362252, 1.41421, -0.370366, 0, 0.362252, 0.362252, 0.362252, 0.362252, 0.362252, 0.362252, 0.362252, 0.362252, 0.362252, 0.362252, 0.362252, 0.362252, 0.362252, 0.362252, 0.362254, 0.362252, 0.370364, 0.362252, 0.362252
16.7747, 0, 0.370529, 0.362294, 1.41421, -0.370529, 0, 0.362294, 0.362294, 0.362294, 0.362294, 0.362294, 0.362294, 0.362294, 0.362294, 0.362294, 0.362294, 0.362294, 0.362294, 0.362294, 0.362294, 0.362297, 0.362294, 0.370527, 0.362294, 0.362294
16.7825, 1, 0.369814, 0.361457, 1.73205, 0.630186, 0, 0.361457, 0.361457, 0.361457, 0.361457, 0.361457, 0.361457, 0.361457, 0.361457, 0.361457, 0.361457, 0.361457, 0.361457, 0.361457, 0.361457, 0.361459, 0.361457, 0.369812, 0.361457, 0.361457
16.7904, 0.0436075, 0.368663, 0.360181, 1.42955, -0.325055, 0, 0.360181, 0.360181, 0.360181, 0.360181, 0.360181, 0.360181, 0.360181, 0.360181, 0.360181, 0.360181, 0.360181, 0.360181, 0.360181, 0.360181, 0.360184, 0.360181, 0.36866, 0.360181, 0.360181
16.7983, 1.07984, 0.367515, 0.358908, 1.75495, 0.712328, 0, 0.358908, 0.358908, 0.358908, 0.358908, 0.358908, 0.358908, 0.358908, 0.358908, 0.358908, 0.358908, 0.358908, 0.358908, 0.358908, 0.358908, 0.35891, 0.358908, 0.367513, 0.358908, 0.358908
16.8061, 3.87655, 0.368841, 0.360105, 2.42416, 3.50771, 0, 0.360105, 0.360105, 0.360105, 0.360105, 0.360105, 0.360105, 0.360105, 0.360105, 0.360105, 0.360105, 0.360105, 0.360105, 0.360105, 0.360105, 0.360107, 0.360105, 0.368838, 0.360105, 0.360105
16.814, 0.0361924, 0.369065, 0.360199, 1.42695, -0.332872, 0, 0.360199, 0.360199, 0.360199, 0.360199, 0.360199, 0.360199, 0.360199, 0.360199, 0.360199, 0.360199, 0.360199, 0.360199, 0.360199, 0.360199, 0.360201, 0.360199, 0.369062, 0.360199, 0.360199
16.8219, 2.998, 0.368329, 0.359331, 2.23562, 2.62967, 0, 0.359331, 0.359331, 0.359331, 0.359331, 0.359331, 0.359331, 0.359331, 0.359331, 0.359331, 0.359331, 0.359331, 0.359331, 0.359331, 0.359331, 0.359334, 0.359331, 0.368327, 0.359331, 0.359331
16.8298, 1.99754, 0.367117, 0.357985, 1.99938, 1.63042, 0, 0.357985, 0.357985, 0.357985, 0.357985, 0.357985, 0.357985, 0.357985, 0.357985, 0.357985, 0.357985, 0.357985, 0.357985, 0.357985, 0.357985, 0.357988, 0.357985, 0.367115, 0.357985, 0.357985
16.8376, 1.96827, 0.36591, 0.356641, 1.99205, 1.60236, 0, 0.356641, 0.356641, 0.356641, 0.356641, 0.356641, 0.356641, 0.356641, 0.356641, 0.356641, 0.356641, 0.356641, 0.356641, 0.356641, 0.356641, 0.356644, 0.356641, 0.365908, 0.356641, 0.356641
16.8455, 1, 0.367107, 0.3577, 1.73205, 0.632893, 0, 0.3577, 0.3577, 0.3577, 0.3577, 0.3577, 0.3577, 0.3577, 0.3577, 0.3577, 0.3577, 0.3577, 0.3577, 0.3577, 0.3577, 0.357702, 0.3577, 0.367105, 0.3577, 0.3577
16.8534, 0.024777, 0.367173, 0.357626, 1.42295, -0.342396, 0, 0.357626, 0.357626, 0.357626, 0.357626, 0.357626, 0.357626, 0.357626, 0.357626, 0.357626, 0.357626, 0.357626, 0.357626, 0.357626, 0.357626, 0.357628, 0.357626, 0.367171, 0.357626, 0.357626
16.8612, 0.975223, 0.366245, 0.356554, 1.72488, 0.608978, 0, 0.356554, 0.356554, 0.356554, 0.356554, 0.356554, 0.356554, 0.356554, 0.356554, 0.356554, 0.356554, 0.356554, 0.356554, 0.356554, 0.356554, 0.356556, 0.356554, 0.366242, 0.356554, 0.356554
16.8691, 0, 0.364822, 0.354986, 1.41421, -0.364822, 0, 0.354986, 0.354986, 0.354986, 0.354986, 0.354986, 0.354986, 0.354986, 0.354986, 0.354986, 0.354986, 0.354986, 0.354986, 0.354986, 0.354986, 0.354989, 0.354986, 0.36482, 0.354986, 0.354986
16.877, 1.03469, 0.363406, 0.353422, 1.74204, 0.671282, 0, 0.353422, 0.353422, 0.353422, 0.353422, 0.353422, 0.353422, 0.353422, 0.353422, 0.353422, 0.353422, 0.353422, 0.353422, 0.353422, 0.353422, 0.353425, 0.353422, 0.363404, 0.353422, 0.353422
16.8848, 1.96531, 0.36469, 0.354557, 1.99131, 1.60062, 0, 0.354557, 0.354557, 0.354557, 0.354557, 0.354557, 0.354557, 0.354557, 0.354557, 0.354557, 0.354557, 0.354557, 0.354557, 0.354557, 0.354557, 0.354559, 0.354557, 0.364687, 0.354557, 0.354557
16.8927, 0, 0.3648, 0.354514, 1.41421, -0.3648, 0, 0.354514, 0.354514, 0.354514, 0.354514, 0.354514, 0.354514, 0.354514, 0.354514, 0.354514, 0.354514, 0.354514, 0.354514, 0.354514, 0.354514, 0.354517, 0.354514, 0.364797, 0.354514, 0.354514
16.9006, 0.00991572, 0.363867, 0.353427, 1.41771, -0.353951, 0, 0.353427, 0.353427, 0.353427, 0.353427, 0.353427, 0.353427, 0.353427, 0.353427, 0.353427, 0.353427, 0.353427, 0.353427, 0.353427, 0.353427, 0.353429, 0.353427, 0.363865, 0.353427, 0.353427
16.9084, 0.990084, 0.362417, 0.351821, 1.72919, 0.627667, 0, 0.351821, 0.351821, 0.351821, 0.351821, 0.351821, 0.351821, 0.351821, 0.351821, 0.351821, 0.351821, 0.351821, 0.351821, 0.351821, 0.351821, 0.351823, 0.351821, 0.362415, 0.351821, 0.351821
16.9163, 0, 0.360974, 0.350218, 1.41421, -0.360974, 0, 0.350218, 0.350218, 0.350218, 0.350218, 0.350218, 0.350218, 0.350218, 0.350218, 0.350218, 0.350218, 0.350218, 0.350218, 0.350218, 0.350218, 0.35022, 0.350218, 0.360972, 0.350218, 0.350218
16.9242, 1, 0.36213, 0.351212, 1.73205, 0.63787, 0, 0.351212, 0.351212, 0.351212, 0.351212, 0.351212, 0.351212, 0.351212, 0.351212, 0.351212, 0.351212, 0.351212, 0.351212, 0.351212, 0.351212, 0.351214, 0.351212, 0.362127, 0.351212, 0.351212
16.932, 1, 0.36208, 0.350998, 1.73205, 0.63792, 0, 0.350998, 0.350998, 0.350998, 0.350998, 0.350998, 0.350998, 0.350998, 0.350998, 0.350998, 0.350998, 0.350998, 0.350998, 0.350998, 0.350998, 0.351, 0.350998, 0.362077, 0.350998, 0.350998
16.9399, 1, 0.360951, 0.349702, 1.73205, 0.639049, 0, 0.349702, 0.349702, 0.349702, 0.349702, 0.349702, 0.349702, 0.349702, 0.349702, 0.349702, 0.349702, 0.349702, 0.349702, 0.349702, 0.349702, 0.349705, 0.349702, 0.360949, 0.349702, 0.349702
16.9478, 0, 0.359288, 0.34787, 1.41421, -0.359288, 0, 0.34787, 0.34787, 0.34787, 0.34787, 0.34787, 0.34787, 0.34787, 0.34787, 0.34787, 0.34787, 0.34787, 0.34787, 0.34787, 0.34787, 0.347872, 0.34787, 0.359286, 0.34787, 0.34787
16.9556, 1.98661, 0.357633, 0.346043, 1.99665, 1.62898, 0, 0.346043, 0.346043, 0.346043, 0.346043, 0.346043, 0.346043, 0.346043, 0.346043, 0.346043, 0.346043, 0.346043, 0.346043, 0.346043, 0.346043, 0.346045, 0.346043, 0.357631, 0.346043, 0.346043
16.9635, 1.00397, 0.358887, 0.347122, 1.7332, 0.645084, 0, 0.347122, 0.347122, 0.347122, 0.347122, 0.347122, 0.347122, 0.347122, 0.347122, 0.347122, 0.347122, 0.347122, 0.347122, 0.347122, 0.347122, 0.347124, 0.347122, 0.358884, 0.347122, 0.347122
16.9714, 0.00941526, 0.358887, 0.346944, 1.41754, -0.349471, 0, 0.346944, 0.346944, 0.346944, 0.346944, 0.346944, 0.346944, 0.346944, 0.346944, 0.346944, 0.346944, 0.346944, 0.346944, 0.346944, 0.346944, 0.346947, 0.346944, 0.358884, 0.346944, 0.346944
16.9792, 2, 0.357756, 0.345634, 2, 1.64224, 0, 0.345634, 0.345634, 0.345634, 0.345634, 0.345634, 0.345634, 0.345634, 0.345634, 0.345634, 0.345634, 0.345634, 0.345634, 0.345634, 0.345634, 0.345636, 0.345634, 0.357754, 0.345634, 0.345634
16.9871, 0, 0.356066, 0.34376, 1.41421, -0.356066, 0, 0.34376, 0.34376, 0.34376, 0.34376, 0.34376, 0.34376, 0.34376, 0.34376, 0.34376, 0.34376, 0.34376, 0.34376, 0.34376, 0.34376, 0.343763, 0.34376, 0.356063, 0.34376, 0.34376
16.995, 1.98116, 0.354383, 0.341892, 1.99529, 1.62678, 0, 0.341892, 0.341892, 0.341892, 0.341892, 0.341892, 0.341892, 0.341892, 0.341892, 0.341892, 0.341892, 0.341892, 0.341892, 0.341892, 0.341892, 0.341895, 0.341892, 0.354381, 0.341892, 0.341892
17.0029, 0.0188352, 0.35552, 0.342841, 1.42086, -0.336685, 0, 0.342841, 0.342841, 0.342841, 0.342841, 0.342841, 0.342841, 0.342841, 0.342841, 0.342841, 0.342841, 0.342841, 0.342841, 0.342841, 0.342841, 0.342843, 0.342841, 0.355518, 0.342841, 0.342841
17.0107, 1, 0.355368, 0.342498, 1.73205, 0.644632, 0, 0.342498, 0.342498, 0.342498, 0.342498, 0.342498, 0.342498, 0.342498, 0.342498, 0.342498, 0.342498, 0.342498, 0.342498, 0.342498, 0.342498, 0.3425, 0.342498, 0.355366, 0.342498, 0.342498
17.0186, 1, 0.354044, 0.340979, 1.73205, 0.645956, 0, 0.340979, 0.340979, 0.340979, 0.340979, 0.340979, 0.340979, 0.340979, 0.340979, 0.340979, 0.340979, 0.340979, 0.340979, 0.340979, 0.340979, 0.340981, 0.340979, 0.354041, 0.340979, 0.340979
17.0265, 0.971492, 0.35214, 0.338878, 1.7238, 0.619352, 0, 0.338878, 0.338878, 0.338878, 0.338878, 0.338878, 0.338878, 0.338878, 0.338878, 0.338878, 0.338878, 0.338878, 0.338878, 0.338878, 0.338878, 0.33888, 0.338878, 0.352138, 0.338878, 0.338878
17.0343, 1.02851, 0.350246, 0.336784, 1.74026, 0.678262, 0, 0.336784, 0.336784, 0.336784, 0.336784, 0.336784, 0.336784, 0.336784, 0.336784, 0.336784, 0.336784, 0.336784, 0.336784, 0.336784, 0.336784, 0.336786, 0.336784, 0.350243, 0.336784, 0.336784
17.0422, 0.966782, 0.351463, 0.337797, 1.72243, 0.615319, 0, 0.337797, 0.337797, 0.337797, 0.337797, 0.337797, 0.337797, 0.337797, 0.337797, 0.337797, 0.337797, 0.337797, 0.337797, 0.337797, 0.337797, 0.3378, 0.337797, 0.35146, 0.337798, 0.337797
17.0501, 1.99729, 0.351355, 0.337483, 1.99932, 1.64594, 0, 0.337483, 0.337483, 0.337483, 0.337483, 0.337483, 0.337483, 0.337483, 0.337483, 0.337483, 0.337483, 0.337483, 0.337483, 0.337483, 0.337483, 0.337485, 0.337483, 0.351352, 0.337483, 0.337483
17.0579, 1.03593, 0.350038, 0.335958, 1.74239, 0.685888, 0, 0.335958, 0.335958, 0.335958, 0.335958, 0.335958, 0.335958, 0.335958, 0.335958, 0.335958, 0.335958, 0.335958, 0.335958, 0.335958, 0.335958, 0.33596, 0.335958, 0.350036, 0.335958, 0.335958
17.0658, 1, 0.348126, 0.333832, 1.73205, 0.651874, 0, 0.333832, 0.333832, 0.333832, 0.333832, 0.333832, 0.333832, 0.333832, 0.333832, 0.333832, 0.333832, 0.333832, 0.333832, 0.333832, 0.333832, 0.333835, 0.333832, 0.348123, 0.333832, 0.333832
17.0737, 0, 0.346223, 0.331714, 1.41421, -0.346223, 0, 0.331714, 0.331714, 0.331714, 0.331714, 0.331714, 0.331714, 0.331714, 0.331714, 0.331714, 0.331714, 0.331714, 0.331714, 0.331714, 0.331714, 0.331716, 0.331714, 0.34622, 0.331714, 0.331714
17.0815, 1.95441, 0.347303, 0.332575, 1.98857, 1.60711, 0, 0.332575, 0.332575, 0.332575, 0.332575, 0.332575, 0.332575, 0.332575, 0.332575, 0.332575, 0.332575, 0.332575, 0.332575, 0.332575, 0.332575, 0.332578, 0.332575, 0.347301, 0.332575, 0.332575
17.0894, 0.0455897, 0.347041, 0.332091, 1.43024, -0.301451, 0, 0.332091, 0.332091, 0.332091, 0.332091, 0.332091, 0.332091, 0.332091, 0.332091, 0.332091, 0.332091, 0.332091, 0.332091, 0.332091, 0.332091, 0.332093, 0.332091, 0.347038, 0.332091, 0.332091
17.0973, 0.94969, 0.345549, 0.330373, 1.71747, 0.604142, 0, 0.330373, 0.330373, 0.330373, 0.330373, 0.330373, 0.330373, 0.330373, 0.330373, 0.330373, 0.330373, 0.330373, 0.330373, 0.330373, 0.330373, 0.330376, 0.330373, 0.345546, 0.330373, 0.330373
17.1051, 0.0503098, 0.34345, 0.328046, 1.43189, -0.29314, 0, 0.328046, 0.328046, 0.328046, 0.328046, 0.328046, 0.328046, 0.328046, 0.328046, 0.328046, 0.328046, 0.328046, 0.328046, 0.328046, 0.328046, 0.328048, 0.328046, 0.343447, 0.328046, 0.328046
17.113, 1, 0.341363, 0.325726, 1.73205, 0.658637, 0, 0.325726, 0.325726, 0.325726, 0.325726, 0.325726, 0.325726, 0.325726, 0.325726, 0.325726, 0.325726, 0.325726, 0.325726, 0.325726, 0.325726, 0.325729, 0.325726, 0.34136, 0.325727, 0.325726
17.1209, 0, 0.342494, 0.326622, 1.41421, -0.342494, 0, 0.326622, 0.326622, 0.326622, 0.326622, 0.326622, 0.326622, 0.326622, 0.326622, 0.326622, 0.326622, 0.326622, 0.326622, 0.326622, 0.326622, 0.326624, 0.326622, 0.342491, 0.326622, 0.326622
17.1288, 0, 0.342266, 0.326155, 1.41421, -0.342266, 0, 0.326155, 0.326155, 0.326155, 0.326155, 0.326155, 0.326155, 0.326155, 0.326155, 0.326155, 0.326155, 0.326155, 0.326155, 0.326155, 0.326155, 0.326157, 0.326155, 0.342264, 0.326155, 0.326155
17.1366, 1, 0.340796, 0.324442, 1.73205, 0.659204, 0, 0.324442, 0.324442, 0.324442, 0.324442, 0.324442, 0.324442, 0.324442, 0.324442, 0.324442, 0.324442, 0.324442, 0.324442, 0.324442, 0.324442, 0.324445, 0.324442, 0.340794, 0.324443, 0.324442
17.1445, 0, 0.338714, 0.322114, 1.41421, -0.338714, 0, 0.322114, 0.322114, 0.322114, 0.322114, 0.322114, 0.322114, 0.322114, 0.322114, 0.322114, 0.322114, 0.322114, 0.322114, 0.322114, 0.322114, 0.322116, 0.322114, 0.338711, 0.322114, 0.322114
17.1524, 0.932607, 0.336644, 0.319794, 1.71249, 0.595963, 0, 0.319794, 0.319794, 0.319794, 0.319794, 0.319794, 0.319794, 0.319794, 0.319794, 0.319794, 0.319794, 0.319794, 0.319794, 0.319794, 0.319794, 0.319796, 0.319794, 0.336641, 0.319794, 0.319794
17.1602, 1.06739, 0.337617, 0.320514, 1.7514, 0.729776, 0, 0.320514, 0.320514, 0.320514, 0.320514, 0.320514, 0.320514, 0.320514, 0.320514, 0.320514, 0.320514, 0.320514, 0.320514, 0.320514, 0.320514, 0.320516, 0.320514, 0.337614, 0.320514, 0.320514
17.1681, 0, 0.337236, 0.319875, 1.41421, -0.337236, 0, 0.319875, 0.319875, 0.319875, 0.319875, 0.319875, 0.319875, 0.319875, 0.319875, 0.319875, 0.319875, 0.319875, 0.319875, 0.319875, 0.319875, 0.319878, 0.319875, 0.337234, 0.319876, 0.319875
17.176, 0.925632, 0.335614, 0.317993, 1.71045, 0.590018, 0, 0.317993, 0.317993, 0.317993, 0.317993, 0.317993, 0.317993, 0.317993, 0.317993, 0.317993, 0.317993, 0.317993, 0.317993, 0.317993, 0.317993, 0.317995, 0.317993, 0.335612, 0.317993, 0.317993
17.1838, 3.84394, 0.333382, 0.315496, 2.41742, 3.51056, 0, 0.315496, 0.315496, 0.315496, 0.315496, 0.315496, 0.315496, 0.315496, 0.315496, 0.315496, 0.315496, 0.315496, 0.315496, 0.315496, 0.315496, 0.315498, 0.315496, 0.333379, 0.315496, 0.315496
17.1917, 2.1516, 0.331164, 0.313009, 2.03755, 1.82043, 0, 0.313009, 0.313009, 0.313009, 0.313009, 0.313009, 0.313009, 0.313009, 0.313009, 0.313009, 0.313009, 0.313009, 0.313009, 0.313009, 0.313009, 0.313011, 0.313009, 0.331161, 0.313009, 0.313009
17.1996, 1.07883, 0.332195, 0.313768, 1.75466, 0.746635, 0, 0.313768, 0.313768, 0.313768, 0.313768, 0.313768, 0.313768, 0.313768, 0.313768, 0.313768, 0.313768, 0.313768, 0.313768, 0.313768, 0.313768, 0.31377, 0.313768, 0.332192, 0.313768, 0.313768
17.2074, 0, 0.331855, 0.313151, 1.41421, -0.331855, 0, 0.313151, 0.313151, 0.313151, 0.313151, 0.313151, 0.313151, 0.313151, 0.313151, 0.313151, 0.313151, 0.313151, 0.313151, 0.313151, 0.313151, 0.313154, 0.313151, 0.331852, 0.313151, 0.313151
17.2153, 0.913733, 0.330261, 0.311277, 1.70697, 0.583472, 0, 0.311277, 0.311277, 0.311277, 0.311277, 0.311277, 0.311277, 0.311277, 0.311277, 0.311277, 0.311277, 0.311277, 0.311277, 0.311277, 0.311277, 0.311279, 0.311277, 0.330258, 0.311277, 0.311277
17.2232, 0.0862667, 0.32805, 0.308782, 1.44439, -0.241783, 0, 0.308782, 0.308782, 0.308782, 0.308782, 0.308782, 0.308782, 0.308782, 0.308782, 0.308782, 0.308782, 0.308782, 0.308782, 0.308782, 0.308782, 0.308784, 0.308782, 0.328047, 0.308782, 0.308782
17.231, 0, 0.325853, 0.306296, 1.41421, -0.325853, 0, 0.306296, 0.306296, 0.306296, 0.306296, 0.306296, 0.306296, 0.306296, 0.306296, 0.306296, 0.306296, 0.306296, 0.306296, 0.306296, 0.306296, 0.306299, 0.306296, 0.32585, 0.306297, 0.306296
17.2389, 1.81269, 0.326717, 0.306868, 1.95261, 1.48597, 0, 0.306868, 0.306868, 0.306868, 0.306868, 0.306868, 0.306868, 0.306868, 0.306868, 0.306868, 0.306868, 0.306868, 0.306868, 0.306868, 0.306868, 0.306871, 0.306868, 0.326715, 0.306869, 0.306868
17.2468, 1.99495, 0.326231, 0.306086, 1.99874, 1.66872, 0, 0.306086, 0.306086, 0.306086, 0.306086, 0.306086, 0.306086, 0.306086, 0.306086, 0.306086, 0.306086, 0.306086, 0.306086, 0.306086, 0.306086, 0.306088, 0.306086, 0.326228, 0.306086, 0.306086
17.2546, 1.09375, 0.324511, 0.304065, 1.75891, 0.769241, 0, 0.304065, 0.304065, 0.304065, 0.304065, 0.304065, 0.304065, 0.304065, 0.304065, 0.304065, 0.304065, 0.304065, 0.304065, 0.304065, 0.304065, 0.304067, 0.304065, 0.324508, 0.304065, 0.304065
17.2625, 0.0986125, 0.322186, 0.301435, 1.44866, -0.223573, 0, 0.301435, 0.301435, 0.301435, 0.301435, 0.301435, 0.301435, 0.301435, 0.301435, 0.301435, 0.301435, 0.301435, 0.301435, 0.301435, 0.301435, 0.301437, 0.301435, 0.322183, 0.301435, 0.301435
17.2704, 0.896432, 0.319876, 0.298816, 1.70189, 0.576556, 0, 0.298816, 0.298816, 0.298816, 0.298816, 0.298816, 0.298816, 0.298816, 0.298816, 0.298816, 0.298816, 0.298816, 0.298816, 0.298816, 0.298816, 0.298818, 0.298816, 0.319873, 0.298816, 0.298816
17.2783, 1.10357, 0.32077, 0.299396, 1.76169, 0.782798, 0, 0.299396, 0.299396, 0.299396, 0.299396, 0.299396, 0.299396, 0.299396, 0.299396, 0.299396, 0.299396, 0.299396, 0.299396, 0.299396, 0.299396, 0.299399, 0.299396, 0.320767, 0.299397, 0.299396
17.2861, 0, 0.320317, 0.298625, 1.41421, -0.320317, 0, 0.298625, 0.298625, 0.298625, 0.298625, 0.298625, 0.298625, 0.298625, 0.298625, 0.298625, 0.298625, 0.298625, 0.298625, 0.298625, 0.298625, 0.298628, 0.298625, 0.320314, 0.298626, 0.298625
17.294, 1, 0.31864, 0.296626, 1.73205, 0.68136, 0, 0.296626, 0.296626, 0.296626, 0.296626, 0.296626, 0.296626, 0.296626, 0.296626, 0.296626, 0.296626, 0.296626, 0.296626, 0.296626, 0.296626, 0.296628, 0.296626, 0.318637, 0.296626, 0.296626
17.3019, 2, 0.316362, 0.294021, 2, 1.68364, 0, 0.294021, 0.294021, 0.294021, 0.294021, 0.294021, 0.294021, 0.294021, 0.294021, 0.294021, 0.294021, 0.294021, 0.294021, 0.294021, 0.294021, 0.294023, 0.294021, 0.316359, 0.294021, 0.294021
17.3097, 2, 0.3141, 0.291428, 2, 1.6859, 0, 0.291428, 0.291428, 0.291428, 0.291428, 0.291428, 0.291428, 0.291428, 0.291428, 0.291428, 0.291428, 0.291428, 0.291428, 0.291428, 0.291428, 0.29143, 0.291428, 0.314097, 0.291428, 0.291428
17.3176, 0.882032, 0.314849, 0.291842, 1.69765, 0.567183, 0, 0.291842, 0.291842, 0.291842, 0.291842, 0.291842, 0.291842, 0.291842, 0.291842, 0.291842, 0.291842, 0.291842, 0.291842, 0.291842, 0.291842, 0.291844, 0.291842, 0.314847, 0.291842, 0.291842
17.3255, 1.99755, 0.314272, 0.290924, 1.99939, 1.68328, 0, 0.290924, 0.290924, 0.290924, 0.290924, 0.290924, 0.290924, 0.290924, 0.290924, 0.290924, 0.290924, 0.290924, 0.290924, 0.290924, 0.290924, 0.290926, 0.290924, 0.314269, 0.290924, 0.290924
17.3333, 1.12042, 0.312491, 0.288797, 1.76647, 0.807925, 0, 0.288797, 0.288797, 0.288797, 0.288797, 0.288797, 0.288797, 0.288797, 0.288797, 0.288797, 0.288797, 0.288797, 0.288797, 0.288797, 0.288797, 0.2888, 0.288797, 0.312488, 0.288798, 0.288797
17.3412, 1, 0.31012, 0.286077, 1.73205, 0.68988, 0, 0.286077, 0.286077, 0.286077, 0.286077, 0.286077, 0.286077, 0.286077, 0.286077, 0.286077, 0.286077, 0.286077, 0.286077, 0.286077, 0.286077, 0.286079, 0.286077, 0.310117, 0.286077, 0.286077
17.3491, 1.87258, 0.307768, 0.283369, 1.96789, 1.56482, 0, 0.283369, 0.283369, 0.283369, 0.283369, 0.283369, 0.283369, 0.283369, 0.283369, 0.283369, 0.283369, 0.283369, 0.283369, 0.283369, 0.283369, 0.283372, 0.283369, 0.307765, 0.28337, 0.283369
17.3569, 0.127417, 0.308559, 0.283802, 1.45857, -0.181142, 0, 0.283802, 0.283802, 0.283802, 0.283802, 0.283802, 0.283802, 0.283802, 0.283802, 0.283802, 0.283802, 0.283802, 0.283802, 0.283802, 0.283802, 0.283804, 0.283802, 0.308557, 0.283802, 0.283802
17.3648, 0, 0.308024, 0.282902, 1.41421, -0.308024, 0, 0.282902, 0.282902, 0.282902, 0.282902, 0.282902, 0.282902, 0.282902, 0.282902, 0.282902, 0.282902, 0.282902, 0.282902, 0.282902, 0.282902, 0.282904, 0.282902, 0.308021, 0.282902, 0.282902
17.3727, 0, 0.306291, 0.280799, 1.41421, -0.306291, 0, 0.280799, 0.280799, 0.280799, 0.280799, 0.280799, 0.280799, 0.280799, 0.280799, 0.280799, 0.280799, 0.280799, 0.280799, 0.280799, 0.280799, 0.280802, 0.280799, 0.306288, 0.280799, 0.280799
17.3805, 1, 0.303971, 0.278105, 1.73205, 0.696029, 0, 0.278105, 0.278105, 0.278105, 0.278105, 0.278105, 0.278105, 0.278105, 0.278105, 0.278105, 0.278105, 0.278105, 0.278105, 0.278105, 0.278105, 0.278108, 0.278105, 0.303968, 0.278105, 0.278105
17.3884, 0, 0.30167, 0.275424, 1.41421, -0.30167, 0, 0.275424, 0.275424, 0.275424, 0.275424, 0.275424, 0.275424, 0.275424, 0.275424, 0.275424, 0.275424, 0.275424, 0.275424, 0.275424, 0.275424, 0.275427, 0.275424, 0.301667, 0.275424, 0.275424
17.3963, 0.858205, 0.302352, 0.275721, 1.69062, 0.555853, 0, 0.275721, 0.275721, 0.275721, 0.275721, 0.275721, 0.275721, 0.275721, 0.275721, 0.275721, 0.275721, 0.275721, 0.275721, 0.275721, 0.275721, 0.275724, 0.275721, 0.302349, 0.275721, 0.275721
17.4042, 1.99759, 0.30172, 0.274699, 1.9994, 1.69587, 0, 0.274699, 0.274699, 0.274699, 0.274699, 0.274699, 0.274699, 0.274699, 0.274699, 0.274699, 0.274699, 0.274699, 0.274699, 0.274699, 0.274699, 0.274702, 0.274699, 0.301717, 0.274699, 0.274699
17.412, 0.997697, 0.299905, 0.272489, 1.73139, 0.697792, 0, 0.272489, 0.272489, 0.272489, 0.272489, 0.272489, 0.272489, 0.272489, 0.272489, 0.272489, 0.272489, 0.272489, 0.272489, 0.272489, 0.272489, 0.272491, 0.272489, 0.299903, 0.272489, 0.272489
17.4199, 0.146505, 0.297513, 0.269695, 1.4651, -0.151008, 0, 0.269695, 0.269695, 0.269695, 0.269695, 0.269695, 0.269695, 0.269695, 0.269695, 0.269695, 0.269695, 0.269695, 0.269695, 0.269695, 0.269695, 0.269698, 0.269695, 0.297511, 0.269696, 0.269695
