   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_135.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
3.14774, 7.31049, 4.69231, 2.98144, 3.05131, 2.61819, 3.29173, 0, 2.98145, 2.98148, 2.98181, 2.98149, 2.98552, 2.98206, 2.98144, 2.98144, 2.98144, 2.98144, 2.98144, 2.98144, 2.98144, 2.98144, 4.37671, 2.98144, 2.98155
3.15562, 8.32521, 4.59203, 2.9752, 3.21329, 3.73318, 3.29593, 0, 2.97521, 2.97524, 2.97557, 2.97525, 2.97928, 2.97583, 2.9752, 2.9752, 2.9752, 2.9752, 2.9752, 2.9752, 2.9752, 2.9752, 4.26602, 2.9752, 2.97526
3.1635, 2.65558, 4.50823, 2.97072, 2.15768, -1.85265, 3.30163, 0, 2.97073, 2.97076, 2.97109, 2.97077, 2.9748, 2.97137, 2.97072, 2.97072, 2.97072, 2.97072, 2.97072, 2.97072, 2.97072, 2.97072, 4.17206, 2.97072, 2.97075
3.17139, 3.99021, 4.43625, 2.96811, 2.44749, -0.446042, 3.3074, 0, 2.96812, 2.96815, 2.96848, 2.96816, 2.97219, 2.96878, 2.96811, 2.96811, 2.96811, 2.96811, 2.96811, 2.96811, 2.96811, 2.96811, 4.0917, 2.96811, 2.96812
3.17927, 4.13249, 4.37223, 2.96749, 2.47639, -0.239741, 3.31217, 0, 2.9675, 2.96754, 2.96787, 2.96755, 2.97158, 2.96818, 2.96749, 2.96749, 2.96749, 2.96749, 2.96749, 2.96749, 2.96749, 2.9675, 4.02229, 2.96749, 2.9675
3.18715, 9.21208, 4.31312, 2.96899, 3.34844, 4.89896, 3.31519, 0, 2.969, 2.96904, 2.96937, 2.96905, 2.97308, 2.9697, 2.96899, 2.96899, 2.96899, 2.96899, 2.96899, 2.96899, 2.96899, 2.969, 3.96164, 2.96899, 2.969
3.19503, 3.20724, 4.25668, 2.97269, 2.28194, -1.04944, 3.31604, 0, 2.9727, 2.97274, 2.97306, 2.97274, 2.97678, 2.97341, 2.97269, 2.97269, 2.97269, 2.97269, 2.97269, 2.97269, 2.97269, 2.97269, 3.90803, 2.97269, 2.97269
3.20291, 3.61705, 4.2014, 2.97863, 2.37003, -0.584349, 3.31456, 0, 2.97864, 2.97868, 2.979, 2.97868, 2.98272, 2.97937, 2.97863, 2.97863, 2.97863, 2.97863, 2.97863, 2.97863, 2.97863, 2.97863, 3.86015, 2.97863, 2.97863
3.2108, 6.9878, 4.14648, 2.98682, 2.99797, 2.84131, 3.31088, 0, 2.98683, 2.98686, 2.98719, 2.98687, 2.9909, 2.98757, 2.98682, 2.98682, 2.98682, 2.98682, 2.98682, 2.98682, 2.98682, 2.98682, 3.81709, 2.98682, 2.98682
3.21868, 5.17828, 4.09168, 2.9972, 2.67923, 1.08659, 3.3053, 0, 2.99721, 2.99724, 2.99757, 2.99725, 3.00128, 2.99797, 2.9972, 2.9972, 2.9972, 2.9972, 2.9972, 2.9972, 2.9972, 2.9972, 3.77823, 2.9972, 2.9972
3.22656, 2.39763, 4.0372, 3.00967, 2.09705, -1.63957, 3.29832, 0, 3.00968, 3.00971, 3.01004, 3.00972, 3.01375, 3.01046, 3.00967, 3.00967, 3.00967, 3.00967, 3.00967, 3.00967, 3.00967, 3.00967, 3.74318, 3.00967, 3.00967
3.23444, 5.59751, 3.98356, 3.02409, 2.75636, 1.61395, 3.29053, 0, 3.0241, 3.02414, 3.02446, 3.02414, 3.02818, 3.0249, 3.02409, 3.02409, 3.02409, 3.02409, 3.02409, 3.02409, 3.02409, 3.02409, 3.71173, 3.02409, 3.02409
3.24232, 2.19287, 3.93147, 3.04028, 2.04765, -1.7386, 3.28256, 0, 3.04029, 3.04033, 3.04066, 3.04034, 3.04437, 3.04111, 3.04028, 3.04028, 3.04028, 3.04028, 3.04028, 3.04028, 3.04028, 3.04028, 3.68379, 3.04028, 3.04028
3.25021, 4.80235, 3.88176, 3.05803, 2.60813, 0.920591, 3.27506, 0, 3.05804, 3.05808, 3.05841, 3.05809, 3.06212, 3.05889, 3.05803, 3.05803, 3.05803, 3.05803, 3.05803, 3.05803, 3.05803, 3.05804, 3.6593, 3.05803, 3.05803
3.25809, 3.56863, 3.83521, 3.07711, 2.35979, -0.266577, 3.26862, 0, 3.07712, 3.07716, 3.07748, 3.07717, 3.0812, 3.07798, 3.07711, 3.07711, 3.07711, 3.07711, 3.07711, 3.07711, 3.07711, 3.07711, 3.63826, 3.07711, 3.07711
3.26597, 5.42654, 3.79254, 3.09727, 2.72517, 1.63401, 3.26373, 0, 3.09728, 3.09732, 3.09765, 3.09733, 3.10136, 3.09816, 3.09727, 3.09727, 3.09727, 3.09727, 3.09727, 3.09727, 3.09727, 3.09727, 3.62061, 3.09727, 3.09727
3.27385, 6.18314, 3.7543, 3.11827, 2.86062, 2.42883, 3.2608, 0, 3.11828, 3.11831, 3.11864, 3.11832, 3.12235, 3.11918, 3.11827, 3.11827, 3.11827, 3.11827, 3.11827, 3.11827, 3.11827, 3.11827, 3.60629, 3.11827, 3.11827
3.28173, 1.62888, 3.7209, 3.13984, 1.90496, -2.09201, 3.26006, 0, 3.13985, 3.13989, 3.14022, 3.1399, 3.14393, 3.14077, 3.13984, 3.13984, 3.13984, 3.13984, 3.13984, 3.13984, 3.13984, 3.13984, 3.59518, 3.13984, 3.13984
3.28962, 2.36146, 3.6925, 3.16176, 2.08841, -1.33104, 3.26164, 0, 3.16177, 3.1618, 3.16213, 3.16181, 3.16585, 3.16271, 3.16176, 3.16176, 3.16176, 3.16176, 3.16176, 3.16176, 3.16176, 3.16176, 3.5871, 3.16176, 3.16176
3.2975, 8.3518, 3.66911, 3.18378, 3.21742, 4.68268, 3.26553, 0, 3.18379, 3.18383, 3.18415, 3.18383, 3.18787, 3.18475, 3.18378, 3.18378, 3.18378, 3.18378, 3.18378, 3.18378, 3.18378, 3.18378, 3.58182, 3.18378, 3.18378
3.30538, 4.28674, 3.65054, 3.20568, 2.50734, 0.636203, 3.27159, 0, 3.20569, 3.20573, 3.20606, 3.20574, 3.20977, 3.20667, 3.20568, 3.20568, 3.20568, 3.20568, 3.20568, 3.20568, 3.20568, 3.20568, 3.57906, 3.20568, 3.20568
3.31326, 4.34702, 3.63644, 3.22726, 2.51933, 0.710576, 3.27961, 0, 3.22727, 3.22731, 3.22764, 3.22732, 3.23136, 3.22828, 3.22726, 3.22726, 3.22726, 3.22726, 3.22726, 3.22726, 3.22726, 3.22727, 3.57851, 3.22726, 3.22726
3.32114, 4.65298, 3.62636, 3.24834, 2.57934, 1.02662, 3.28929, 0, 3.24835, 3.24839, 3.24871, 3.24839, 3.25243, 3.24937, 3.24834, 3.24834, 3.24834, 3.24834, 3.24834, 3.24834, 3.24834, 3.24834, 3.57979, 3.24834, 3.24834
3.32903, 2.33741, 3.61977, 3.26876, 2.08265, -1.28236, 3.30032, 0, 3.26876, 3.2688, 3.26913, 3.26881, 3.27286, 3.26981, 3.26876, 3.26876, 3.26876, 3.26876, 3.26876, 3.26876, 3.26876, 3.26876, 3.58257, 3.26876, 3.26876
3.33691, 3.82885, 3.61608, 3.28837, 2.4143, 0.212762, 3.31234, 0, 3.28838, 3.28842, 3.28875, 3.28843, 3.29248, 3.28945, 3.28837, 3.28837, 3.28837, 3.28837, 3.28837, 3.28837, 3.28837, 3.28837, 3.58645, 3.28837, 3.28837
3.34479, 3.99759, 3.61473, 3.3071, 2.449, 0.382863, 3.32502, 0, 3.30711, 3.30714, 3.30747, 3.30715, 3.31122, 3.30819, 3.3071, 3.3071, 3.3071, 3.3071, 3.3071, 3.3071, 3.3071, 3.3071, 3.5911, 3.3071, 3.3071
3.35267, 0.997615, 3.61514, 3.32486, 1.73136, -2.61752, 3.33807, 0, 3.32487, 3.32491, 3.32523, 3.32491, 3.329, 3.32598, 3.32486, 3.32486, 3.32486, 3.32486, 3.32486, 3.32486, 3.32486, 3.32486, 3.59618, 3.32486, 3.32486
3.36055, 0.838538, 3.61682, 3.34164, 1.6848, -2.77828, 3.35123, 0, 3.34165, 3.34169, 3.34202, 3.3417, 3.34581, 3.34278, 3.34164, 3.34164, 3.34164, 3.34164, 3.34164, 3.34164, 3.34164, 3.34164, 3.60144, 3.34164, 3.34164
3.36843, 2.15666, 3.61934, 3.35746, 2.03879, -1.46268, 3.36432, 0, 3.35747, 3.35751, 3.35783, 3.35751, 3.36166, 3.35862, 3.35746, 3.35746, 3.35746, 3.35746, 3.35746, 3.35746, 3.35746, 3.35746, 3.60663, 3.35746, 3.35746
3.37632, 2.99756, 3.62236, 3.37237, 2.23552, -0.624799, 3.3772, 0, 3.37238, 3.37241, 3.37274, 3.37242, 3.37662, 3.37355, 3.37237, 3.37237, 3.37237, 3.37237, 3.37237, 3.37237, 3.37237, 3.37237, 3.6116, 3.37237, 3.37237
3.3842, 4.14937, 3.62562, 3.38647, 2.47979, 0.523749, 3.38982, 0, 3.38648, 3.38651, 3.38684, 3.38652, 3.3908, 3.38768, 3.38647, 3.38647, 3.38647, 3.38647, 3.38647, 3.38647, 3.38647, 3.38647, 3.61624, 3.38647, 3.38647
3.39208, 3.29404, 3.62898, 3.39989, 2.30088, -0.334939, 3.40219, 0, 3.3999, 3.39994, 3.40027, 3.39995, 3.40433, 3.40114, 3.39989, 3.39989, 3.39989, 3.39989, 3.39989, 3.39989, 3.39989, 3.3999, 3.62052, 3.39989, 3.39989
3.39996, 5.99023, 3.63237, 3.41282, 2.8267, 2.35786, 3.41436, 0, 3.41283, 3.41286, 3.41319, 3.41287, 3.41739, 3.4141, 3.41282, 3.41282, 3.41282, 3.41282, 3.41282, 3.41282, 3.41282, 3.41282, 3.62448, 3.41282, 3.41282
3.40784, 3.99046, 3.6358, 3.42542, 2.44754, 0.354655, 3.42645, 0, 3.42543, 3.42547, 3.42579, 3.42547, 3.4302, 3.42675, 3.42542, 3.42542, 3.42542, 3.42542, 3.42542, 3.42542, 3.42542, 3.42542, 3.62818, 3.42542, 3.42542
3.41573, 3.56387, 3.63937, 3.43792, 2.35879, -0.0755019, 3.43859, 0, 3.43793, 3.43797, 3.4383, 3.43798, 3.44297, 3.43931, 3.43792, 3.43792, 3.43792, 3.43792, 3.43792, 3.43792, 3.43792, 3.43792, 3.63177, 3.43792, 3.43792
3.42361, 3.13725, 3.64322, 3.45053, 2.26655, -0.505973, 3.45096, 0, 3.45054, 3.45058, 3.4509, 3.45058, 3.45595, 3.45201, 3.45053, 3.45053, 3.45053, 3.45053, 3.45053, 3.45053, 3.45053, 3.45053, 3.6354, 3.45053, 3.45053
3.43149, 4.72057, 3.64754, 3.46345, 2.59241, 1.07303, 3.46373, 0, 3.46346, 3.4635, 3.46383, 3.46351, 3.46937, 3.46506, 3.46345, 3.46345, 3.46345, 3.46345, 3.46345, 3.46345, 3.46345, 3.46346, 3.63925, 3.46345, 3.46345
3.43937, 3.26988, 3.65256, 3.47689, 2.29562, -0.382681, 3.47707, 0, 3.4769, 3.47694, 3.47727, 3.47695, 3.48347, 3.4787, 3.47689, 3.47689, 3.47689, 3.47689, 3.47689, 3.47689, 3.47689, 3.4769, 3.64352, 3.47689, 3.47689
3.44725, 1.99511, 3.65854, 3.49102, 1.99878, -1.66343, 3.49113, 0, 3.49103, 3.49107, 3.49139, 3.49107, 3.49847, 3.49312, 3.49102, 3.49102, 3.49102, 3.49102, 3.49102, 3.49102, 3.49102, 3.49102, 3.6484, 3.49102, 3.49102
3.45514, 6.12535, 3.66575, 3.50598, 2.8505, 2.4596, 3.50605, 0, 3.50599, 3.50603, 3.50636, 3.50604, 3.51459, 3.50852, 3.50598, 3.50598, 3.50598, 3.50598, 3.50598, 3.50598, 3.50598, 3.50599, 3.65406, 3.50598, 3.50598
3.46302, 3.60967, 3.6745, 3.5219, 2.36847, -0.064832, 3.52193, 0, 3.5219, 3.52194, 3.52227, 3.52195, 3.53202, 3.52509, 3.5219, 3.5219, 3.5219, 3.5219, 3.5219, 3.5219, 3.5219, 3.5219, 3.66066, 3.5219, 3.5219
3.4709, 0.125302, 3.68509, 3.53883, 1.45784, -3.55979, 3.53885, 0, 3.53884, 3.53888, 3.5392, 3.53889, 3.55093, 3.54299, 3.53883, 3.53883, 3.53883, 3.53883, 3.53883, 3.53883, 3.53883, 3.53883, 3.66832, 3.53883, 3.53883
3.47878, 1.99756, 3.69788, 3.55684, 1.99939, -1.70032, 3.55685, 0, 3.55685, 3.55688, 3.55721, 3.55689, 3.57149, 3.56242, 3.55684, 3.55684, 3.55684, 3.55684, 3.55684, 3.55684, 3.55684, 3.55684, 3.67715, 3.55684, 3.55684
3.48666, 0.877138, 3.71325, 3.57592, 1.69621, -2.83612, 3.57592, 0, 3.57593, 3.57596, 3.57629, 3.57597, 3.59385, 3.58354, 3.57592, 3.57592, 3.57592, 3.57592, 3.57592, 3.57592, 3.57592, 3.57592, 3.6872, 3.57592, 3.57592
3.49455, 1.35426, 3.73165, 3.59605, 1.83147, -2.37739, 3.59605, 0, 3.59606, 3.5961, 3.59642, 3.5961, 3.61817, 3.60658, 3.59605, 3.59605, 3.59605, 3.59605, 3.59605, 3.59605, 3.59605, 3.59605, 3.69851, 3.59605, 3.59605
3.50243, 3.76138, 3.75358, 3.61719, 2.40029, 0.00779581, 3.61719, 0, 3.6172, 3.61724, 3.61756, 3.61724, 3.6446, 3.63178, 3.61719, 3.61719, 3.61719, 3.61719, 3.61719, 3.61719, 3.61719, 3.61719, 3.71109, 3.61719, 3.61719
3.51031, 4.33715, 3.77961, 3.63927, 2.51737, 0.557538, 3.63927, 0, 3.63928, 3.63931, 3.63964, 3.63932, 3.6733, 3.65943, 3.63927, 3.63927, 3.63927, 3.63927, 3.63927, 3.63927, 3.63927, 3.63927, 3.72492, 3.63927, 3.63927
3.51819, 7.65805, 3.81039, 3.66221, 3.10774, 3.84766, 3.66221, 0, 3.66222, 3.66225, 3.66258, 3.66226, 3.70444, 3.68992, 3.66221, 3.66221, 3.66221, 3.66221, 3.66221, 3.66221, 3.66221, 3.66221, 3.73997, 3.66221, 3.66221
3.52607, 4.106, 3.84666, 3.68592, 2.47103, 0.259332, 3.68592, 0, 3.68593, 3.68597, 3.68629, 3.68597, 3.73818, 3.72366, 3.68592, 3.68592, 3.68592, 3.68592, 3.68592, 3.68592, 3.68592, 3.68592, 3.75617, 3.68592, 3.68592
3.53396, 6.20708, 3.8892, 3.71031, 2.8648, 2.31787, 3.71031, 0, 3.71032, 3.71036, 3.71068, 3.71036, 3.77469, 3.76117, 3.71031, 3.71031, 3.71031, 3.71031, 3.71031, 3.71031, 3.71031, 3.71031, 3.77347, 3.71031, 3.71031
3.54184, 4.57608, 3.93883, 3.73529, 2.56439, 0.637258, 3.73529, 0, 3.7353, 3.73534, 3.73566, 3.73534, 3.81411, 3.80301, 3.73529, 3.73529, 3.73529, 3.73529, 3.73529, 3.73529, 3.73529, 3.73529, 3.7918, 3.73529, 3.73529
3.54972, 1.30352, 3.99634, 3.76078, 1.81756, -2.69282, 3.76078, 0, 3.76079, 3.76082, 3.76115, 3.76083, 3.85654, 3.84977, 3.76078, 3.76078, 3.76078, 3.76078, 3.76078, 3.76078, 3.76078, 3.76078, 3.81109, 3.76078, 3.76078
3.5576, 4.99284, 4.06248, 3.78669, 2.6444, 0.930364, 3.78669, 0, 3.7867, 3.78674, 3.78706, 3.78675, 3.90205, 3.90205, 3.78669, 3.78669, 3.78669, 3.78669, 3.78669, 3.78669, 3.78669, 3.78669, 3.83127, 3.78669, 3.78669
3.56548, 2.89632, 4.13783, 3.81297, 2.21276, -1.24151, 3.81297, 0, 3.81298, 3.81301, 3.81334, 3.81302, 3.95059, 3.96041, 3.81297, 3.81297, 3.81297, 3.81297, 3.81297, 3.81297, 3.81297, 3.81297, 3.85227, 3.81297, 3.81297
3.57336, 3.18302, 4.22275, 3.83954, 2.27663, -1.03973, 3.83954, 0, 3.83955, 3.83958, 3.83991, 3.83959, 4.00202, 4.0253, 3.83954, 3.83954, 3.83954, 3.83954, 3.83954, 3.83954, 3.83954, 3.83954, 3.87402, 3.83954, 3.83954
3.58125, 6.89899, 4.31731, 3.86636, 2.98312, 2.58168, 3.86636, 0, 3.86637, 3.86641, 3.86674, 3.86642, 4.05608, 4.097, 3.86636, 3.86636, 3.86636, 3.86636, 3.86636, 3.86636, 3.86636, 3.86637, 3.89647, 3.86636, 3.86636
3.58913, 3.90349, 4.42113, 3.8934, 2.42971, -0.517646, 3.8934, 0, 3.89341, 3.89344, 3.89377, 3.89345, 4.11234, 4.17554, 3.8934, 3.8934, 3.8934, 3.8934, 3.8934, 3.8934, 3.8934, 3.8934, 3.91955, 3.8934, 3.8934
3.59701, 2.99523, 4.53342, 3.92061, 2.235, -1.53819, 3.92061, 0, 3.92062, 3.92065, 3.92098, 3.92066, 4.17024, 4.26068, 3.92061, 3.92061, 3.92061, 3.92061, 3.92061, 3.92061, 3.92061, 3.92061, 3.94322, 3.92061, 3.92061
3.60489, 4.9109, 4.65281, 3.94796, 2.62886, 0.258094, 3.94796, 0, 3.94797, 3.94801, 3.94834, 3.94802, 4.22905, 4.35178, 3.94796, 3.94796, 3.94796, 3.94796, 3.94796, 3.94796, 3.94796, 3.94797, 3.96742, 3.94796, 3.94796
3.61277, 4.40693, 4.77744, 3.97546, 2.53119, -0.37051, 3.97546, 0, 3.97547, 3.9755, 3.97583, 3.97551, 4.28792, 4.44783, 3.97546, 3.97546, 3.97546, 3.97546, 3.97546, 3.97546, 3.97546, 3.97546, 3.99211, 3.97546, 3.97546
3.62066, 7.66774, 4.90491, 4.00306, 3.1093, 2.76283, 4.00306, 0, 4.00307, 4.00311, 4.00344, 4.00312, 4.3459, 4.5474, 4.00306, 4.00306, 4.00306, 4.00306, 4.00306, 4.00306, 4.00306, 4.00307, 4.01725, 4.00306, 4.00306
3.62854, 5.07224, 5.03237, 4.03078, 2.65937, 0.0398717, 4.03078, 0, 4.03078, 4.03082, 4.03115, 4.03083, 4.40196, 4.64868, 4.03078, 4.03078, 4.03078, 4.03078, 4.03078, 4.03078, 4.03078, 4.03078, 4.0428, 4.03078, 4.03078
3.63642, 7.44066, 5.15664, 4.05859, 3.07257, 2.28403, 4.05859, 0, 4.0586, 4.05863, 4.05896, 4.05864, 4.45508, 4.74951, 4.05859, 4.05859, 4.05859, 4.05859, 4.05859, 4.05859, 4.05859, 4.05859, 4.06873, 4.05859, 4.05859
3.6443, 9.90605, 5.27433, 4.08649, 3.45051, 4.63172, 4.08649, 0, 4.0865, 4.08654, 4.08686, 4.08654, 4.5043, 4.84753, 4.08649, 4.08649, 4.08649, 4.08649, 4.08649, 4.08649, 4.08649, 4.08649, 4.095, 4.08649, 4.08649
3.65218, 8.56171, 5.38206, 4.11449, 3.24988, 3.17965, 4.11449, 0, 4.1145, 4.11453, 4.11486, 4.11454, 4.54873, 4.94021, 4.11449, 4.11449, 4.11449, 4.11449, 4.11449, 4.11449, 4.11449, 4.11449, 4.12159, 4.11449, 4.11449
3.66007, 5.26498, 5.47663, 4.14257, 2.69536, -0.21165, 4.14257, 0, 4.14258, 4.14262, 4.14295, 4.14263, 4.58771, 5.0251, 4.14257, 4.14257, 4.14257, 4.14257, 4.14257, 4.14257, 4.14257, 4.14257, 4.14848, 4.14257, 4.14257
3.66795, 10.7254, 5.55525, 4.17074, 3.56727, 5.17017, 4.17074, 0, 4.17075, 4.17079, 4.17112, 4.1708, 4.62073, 5.09989, 4.17074, 4.17074, 4.17074, 4.17074, 4.17074, 4.17074, 4.17074, 4.17074, 4.17563, 4.17074, 4.17074
3.67583, 7.18284, 5.6157, 4.199, 3.03032, 1.56714, 4.199, 0, 4.19901, 4.19905, 4.19938, 4.19906, 4.64758, 5.16261, 4.199, 4.199, 4.199, 4.199, 4.199, 4.199, 4.199, 4.199, 4.20302, 4.199, 4.199
3.68371, 9.74733, 5.65651, 4.22735, 3.42744, 4.09082, 4.22735, 0, 4.22736, 4.2274, 4.22773, 4.22741, 4.66831, 5.21178, 4.22735, 4.22735, 4.22735, 4.22735, 4.22735, 4.22735, 4.22735, 4.22735, 4.23065, 4.22735, 4.22735
3.69159, 2.05533, 5.67706, 4.25579, 2.01378, -3.62174, 4.25579, 0, 4.2558, 4.25584, 4.25617, 4.25585, 4.6832, 5.24649, 4.25579, 4.25579, 4.25579, 4.25579, 4.25579, 4.25579, 4.25579, 4.2558, 4.25848, 4.25579, 4.25579
3.69948, 6.93978, 5.67761, 4.28432, 2.98995, 1.26217, 4.28432, 0, 4.28433, 4.28437, 4.2847, 4.28438, 4.69282, 5.26645, 4.28432, 4.28432, 4.28432, 4.28432, 4.28432, 4.28432, 4.28432, 4.28433, 4.2865, 4.28432, 4.28432
3.70736, 4.20954, 5.65928, 4.31295, 2.4919, -1.44974, 4.31295, 0, 4.31296, 4.313, 4.31332, 4.313, 4.69791, 5.27207, 4.31295, 4.31295, 4.31295, 4.31295, 4.31295, 4.31295, 4.31295, 4.31295, 4.31471, 4.31295, 4.31295
3.71524, 6.8868, 5.624, 4.34167, 2.98107, 1.2628, 4.34167, 0, 4.34168, 4.34172, 4.34204, 4.34172, 4.69939, 5.26438, 4.34167, 4.34167, 4.34167, 4.34167, 4.34167, 4.34167, 4.34167, 4.34167, 4.34308, 4.34167, 4.34167
3.72312, 5.04089, 5.57435, 4.37049, 2.65347, -0.533456, 4.37049, 0, 4.3705, 4.37053, 4.37086, 4.37054, 4.69827, 5.24495, 4.37049, 4.37049, 4.37049, 4.37049, 4.37049, 4.37049, 4.37049, 4.37049, 4.37161, 4.37049, 4.37049
3.731, 6.03607, 5.51338, 4.3994, 2.8348, 0.522689, 4.3994, 0, 4.39941, 4.39945, 4.39978, 4.39946, 4.69557, 5.21583, 4.3994, 4.3994, 4.3994, 4.3994, 4.3994, 4.3994, 4.3994, 4.3994, 4.4003, 4.3994, 4.3994
3.73888, 7.85799, 5.44442, 4.42842, 3.13974, 2.41357, 4.42842, 0, 4.42843, 4.42846, 4.42879, 4.42847, 4.69232, 5.17933, 4.42842, 4.42842, 4.42842, 4.42842, 4.42842, 4.42842, 4.42842, 4.42842, 4.42913, 4.42842, 4.42842
3.74677, 6.07707, 5.3709, 4.45753, 2.84202, 0.706173, 4.45753, 0, 4.45754, 4.45758, 4.45791, 4.45759, 4.68946, 5.13793, 4.45753, 4.45753, 4.45753, 4.45753, 4.45753, 4.45753, 4.45753, 4.45754, 4.45809, 4.45753, 4.45753
3.75465, 8.95174, 5.29609, 4.48675, 3.30934, 3.65565, 4.48675, 0, 4.48676, 4.4868, 4.48713, 4.48681, 4.68779, 5.09413, 4.48675, 4.48675, 4.48675, 4.48675, 4.48675, 4.48675, 4.48675, 4.48676, 4.48719, 4.48675, 4.48675
3.76253, 4.06487, 5.223, 4.51608, 2.4627, -1.15813, 4.51608, 0, 4.51609, 4.51612, 4.51645, 4.51613, 4.688, 5.05025, 4.51608, 4.51608, 4.51608, 4.51608, 4.51608, 4.51608, 4.51608, 4.51608, 4.51642, 4.51608, 4.51608
3.77041, 9.85341, 5.15419, 4.54551, 3.44288, 4.69921, 4.54551, 0, 4.54552, 4.54555, 4.54588, 4.54556, 4.69059, 5.00836, 4.54551, 4.54551, 4.54551, 4.54551, 4.54551, 4.54551, 4.54551, 4.54551, 4.54577, 4.54551, 4.54551
3.77829, 4.02881, 5.09175, 4.57505, 2.45536, -1.06294, 4.57505, 0, 4.57506, 4.57509, 4.57542, 4.5751, 4.69589, 4.97021, 4.57505, 4.57505, 4.57505, 4.57505, 4.57505, 4.57505, 4.57505, 4.57505, 4.57525, 4.57505, 4.57505
3.78618, 3.96633, 5.03719, 4.60469, 2.44261, -1.07086, 4.60469, 0, 4.6047, 4.60474, 4.60506, 4.60474, 4.7041, 4.93714, 4.60469, 4.60469, 4.60469, 4.60469, 4.60469, 4.60469, 4.60469, 4.60469, 4.60485, 4.60469, 4.60469
3.79406, 3.99761, 4.9915, 4.63444, 2.449, -0.993886, 4.63444, 0, 4.63445, 4.63449, 4.63482, 4.6345, 4.71524, 4.9101, 4.63444, 4.63444, 4.63444, 4.63444, 4.63444, 4.63444, 4.63444, 4.63445, 4.63457, 4.63444, 4.63444
3.80194, 4.06958, 4.95516, 4.66431, 2.46365, -0.885584, 4.66431, 0, 4.66432, 4.66435, 4.66468, 4.66436, 4.72924, 4.88965, 4.66431, 4.66431, 4.66431, 4.66431, 4.66431, 4.66431, 4.66431, 4.66431, 4.6644, 4.66431, 4.66431
3.80982, 5.94722, 4.92821, 4.69428, 2.81908, 1.019, 4.69428, 0, 4.69429, 4.69433, 4.69466, 4.69434, 4.74595, 4.87599, 4.69428, 4.69428, 4.69428, 4.69428, 4.69428, 4.69428, 4.69428, 4.69428, 4.69435, 4.69428, 4.69428
3.8177, 3.03358, 4.91035, 4.72437, 2.24356, -1.87677, 4.72437, 0, 4.72438, 4.72442, 4.72474, 4.72442, 4.76512, 4.86906, 4.72437, 4.72437, 4.72437, 4.72437, 4.72437, 4.72437, 4.72437, 4.72437, 4.72442, 4.72437, 4.72437
3.82559, 7.93996, 4.901, 4.75457, 3.15277, 3.03896, 4.75457, 0, 4.75458, 4.75462, 4.75494, 4.75462, 4.7865, 4.86854, 4.75457, 4.75457, 4.75457, 4.75457, 4.75457, 4.75457, 4.75457, 4.75457, 4.75461, 4.75457, 4.75457
3.83347, 1.99761, 4.89942, 4.78488, 1.9994, -2.9018, 4.78488, 0, 4.78489, 4.78493, 4.78526, 4.78494, 4.80981, 4.87398, 4.78488, 4.78488, 4.78488, 4.78488, 4.78488, 4.78488, 4.78488, 4.78488, 4.78491, 4.78488, 4.78488
3.84135, 5.00951, 4.90477, 4.81531, 2.64755, 0.104737, 4.81531, 0, 4.81532, 4.81535, 4.81568, 4.81536, 4.83475, 4.88482, 4.81531, 4.81531, 4.81531, 4.81531, 4.81531, 4.81531, 4.81531, 4.81531, 4.81533, 4.81531, 4.81531
3.84923, 3.01437, 4.91622, 4.84584, 2.23928, -1.90184, 4.84584, 0, 4.84585, 4.84589, 4.84622, 4.8459, 4.86107, 4.90049, 4.84584, 4.84584, 4.84584, 4.84584, 4.84584, 4.84584, 4.84584, 4.84585, 4.84586, 4.84584, 4.84584
3.85711, 3.96171, 4.93293, 4.87649, 2.44166, -0.971215, 4.87649, 0, 4.8765, 4.87654, 4.87687, 4.87655, 4.88852, 4.9204, 4.87649, 4.87649, 4.87649, 4.87649, 4.87649, 4.87649, 4.87649, 4.87649, 4.8765, 4.87649, 4.87649
3.865, 3.01884, 4.95416, 4.90725, 2.24028, -1.93532, 4.90725, 0, 4.90726, 4.9073, 4.90762, 4.9073, 4.9169, 4.94402, 4.90725, 4.90725, 4.90725, 4.90725, 4.90725, 4.90725, 4.90725, 4.90725, 4.90726, 4.90725, 4.90725
3.87288, 5.98352, 4.97926, 4.93812, 2.82551, 1.00426, 4.93812, 0, 4.93813, 4.93816, 4.93849, 4.93817, 4.94601, 4.97087, 4.93812, 4.93812, 4.93812, 4.93812, 4.93812, 4.93812, 4.93812, 4.93812, 4.93812, 4.93812, 4.93812
3.88076, 1.99758, 5.00766, 4.96908, 1.9994, -3.01008, 4.96908, 0, 4.96909, 4.96913, 4.96945, 4.96913, 4.97571, 5.00054, 4.96908, 4.96908, 4.96908, 4.96908, 4.96908, 4.96908, 4.96908, 4.96908, 4.96909, 4.96908, 4.96908
