   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_67.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Ti_K, Ca_K, K_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.629572, 0, 8.37391e-06, 1.27813e-06, 1.41421, -8.37391e-06, 1.28135e-06, 1.27813e-06, 1.27815e-06, 1.2783e-06, 1.27825e-06, 1.27887e-06, 1.27895e-06, 1.27863e-06, 1.27876e-06, 1.29691e-06, 1.29409e-06, 1.2896e-06, 4.51337e-06, 1.29687e-06, 1.28185e-06, 1.27822e-06, 1.28243e-06, 1.29852e-06, 1.27813e-06, 5.00525e-06, 1.27813e-06, 1.27813e-06, 1.31186e-06
0.637535, 0, 1.6692e-05, 3.13594e-06, 1.41421, -1.6692e-05, 3.14385e-06, 3.13594e-06, 3.13599e-06, 3.13637e-06, 3.13625e-06, 3.13776e-06, 3.13795e-06, 3.13717e-06, 3.1375e-06, 3.1836e-06, 3.17511e-06, 3.1641e-06, 1.10769e-05, 3.16298e-06, 3.14507e-06, 3.13617e-06, 3.14314e-06, 3.17119e-06, 3.13595e-06, 8.45911e-06, 3.13594e-06, 3.13594e-06, 3.21874e-06
0.645499, 0, 3.44214e-05, 7.40281e-06, 1.41421, -3.44214e-05, 7.42149e-06, 7.40281e-06, 7.40292e-06, 7.40383e-06, 7.40353e-06, 7.40711e-06, 7.40755e-06, 7.40571e-06, 7.40649e-06, 7.51938e-06, 7.49532e-06, 7.46931e-06, 2.61564e-05, 7.44151e-06, 7.42436e-06, 7.40334e-06, 7.41472e-06, 7.46289e-06, 7.40283e-06, 1.50277e-05, 7.40281e-06, 7.40281e-06, 7.59835e-06
0.653462, 0, 7.18547e-05, 1.68182e-05, 1.41421, -7.18547e-05, 1.68606e-05, 1.68182e-05, 1.68184e-05, 1.68205e-05, 1.68198e-05, 1.6828e-05, 1.6829e-05, 1.68248e-05, 1.68265e-05, 1.7095e-05, 1.70284e-05, 1.69693e-05, 5.94435e-05, 1.68731e-05, 1.68671e-05, 1.68194e-05, 1.68377e-05, 1.69192e-05, 1.68182e-05, 2.78389e-05, 1.68182e-05, 1.68182e-05, 1.72626e-05
0.661425, 0, 0.000149204, 3.6782e-05, 1.41421, -0.000149204, 3.68749e-05, 3.6782e-05, 3.67826e-05, 3.67871e-05, 3.67856e-05, 3.68034e-05, 3.68056e-05, 3.67964e-05, 3.68003e-05, 3.74226e-05, 3.72421e-05, 3.71128e-05, 0.000130052, 3.68595e-05, 3.68892e-05, 3.67847e-05, 3.68137e-05, 3.69497e-05, 3.67821e-05, 5.29639e-05, 3.6782e-05, 3.6782e-05, 3.77545e-05
0.669388, 1, 0.000304485, 7.7462e-05, 1.73205, 0.999696, 7.76577e-05, 7.7462e-05, 7.74631e-05, 7.74726e-05, 7.74695e-05, 7.7507e-05, 7.75116e-05, 7.74923e-05, 7.75005e-05, 7.89101e-05, 7.84314e-05, 7.81588e-05, 0.000273994, 7.75704e-05, 7.76877e-05, 7.74675e-05, 7.75128e-05, 7.77371e-05, 7.74621e-05, 0.000101745, 7.7462e-05, 7.7462e-05, 7.95111e-05
0.677351, 0.976333, 0.000606066, 0.000157132, 1.72521, 0.975727, 0.000157529, 0.000157132, 0.000157134, 0.000157153, 0.000157147, 0.000157223, 0.000157232, 0.000157193, 0.00015721, 0.000160336, 0.000159099, 0.000158546, 0.000556034, 0.000157283, 0.00015759, 0.000157143, 0.000157213, 0.000157578, 0.000157132, 0.0001945, 0.000157132, 0.000157132, 0.000161291
0.685315, 0.0236674, 0.00117137, 0.000307112, 1.42256, 0.022496, 0.000307889, 0.000307112, 0.000307116, 0.000307154, 0.000307142, 0.000307291, 0.000307309, 0.000307232, 0.000307265, 0.000314055, 0.00031096, 0.000309878, 0.00108727, 0.000307321, 0.000308008, 0.000307134, 0.00030724, 0.000307832, 0.000307113, 0.000366036, 0.000307112, 0.000307112, 0.000315246
0.693278, 0, 0.00219271, 0.000578531, 1.41421, -0.00219271, 0.000579996, 0.000578531, 0.00057854, 0.000578611, 0.000578587, 0.000578868, 0.000578903, 0.000578758, 0.000578819, 0.000593265, 0.000585786, 0.000583746, 0.00204925, 0.000578819, 0.000580221, 0.000578573, 0.000578732, 0.000579683, 0.000578532, 0.000673254, 0.000578531, 0.000578531, 0.000593866
0.701241, 0, 0.00397009, 0.00105078, 1.41421, -0.00397009, 0.00105344, 0.00105078, 0.00105079, 0.00105092, 0.00105088, 0.00105139, 0.00105145, 0.00105119, 0.0010513, 0.00108138, 0.00106396, 0.00106026, 0.00372413, 0.00105117, 0.00105385, 0.00105085, 0.00105109, 0.00105261, 0.00105078, 0.00120475, 0.00105078, 0.00105078, 0.00107865
0.709204, 0, 0.00694836, 0.00184083, 1.41421, -0.00694836, 0.0018455, 0.00184083, 0.00184086, 0.00184108, 0.00184101, 0.0018419, 0.00184201, 0.00184155, 0.00184175, 0.00190301, 0.00186395, 0.00185745, 0.00652832, 0.00184137, 0.00184621, 0.00184096, 0.00184132, 0.00184373, 0.00184083, 0.00209159, 0.00184083, 0.00184083, 0.0018897
0.717167, 0.96429, 0.0117532, 0.00311184, 1.72171, 0.952536, 0.00311974, 0.00311184, 0.00311189, 0.00311227, 0.00311215, 0.00311366, 0.00311385, 0.00311307, 0.0031134, 0.00323526, 0.00315097, 0.00313997, 0.0110435, 0.00311258, 0.00312096, 0.00311207, 0.00311259, 0.00311641, 0.00311185, 0.00351754, 0.00311184, 0.00311184, 0.00319454
0.725131, 0.0357104, 0.0192171, 0.00507834, 1.42678, 0.0164933, 0.00509125, 0.00507834, 0.00507841, 0.00507904, 0.00507884, 0.00508131, 0.00508162, 0.00508034, 0.00508088, 0.00531731, 0.00514226, 0.00512429, 0.0180362, 0.00507934, 0.00509323, 0.00507871, 0.00507949, 0.00508548, 0.00507835, 0.00572577, 0.00507834, 0.00507834, 0.00521345
0.733094, 0, 0.0303821, 0.00800462, 1.41421, -0.0303821, 0.00802498, 0.00800462, 0.00800473, 0.00800572, 0.0080054, 0.00800931, 0.00800978, 0.00800777, 0.00800863, 0.00845535, 0.00810549, 0.00807713, 0.0284534, 0.00800595, 0.00802811, 0.0080052, 0.00800635, 0.00801567, 0.00800463, 0.00901837, 0.00800462, 0.00800462, 0.00821783
0.741057, 0, 0.0464696, 0.0121931, 1.41421, -0.0464696, 0.0122242, 0.0121931, 0.0121933, 0.0121948, 0.0121943, 0.0122003, 0.012201, 0.0121979, 0.0121992, 0.0130201, 0.012347, 0.0123037, 0.0433831, 0.0121949, 0.0122289, 0.012194, 0.0121957, 0.01221, 0.0121931, 0.0137449, 0.0121931, 0.0121931, 0.0125183
0.74902, 0, 0.0688044, 0.0179601, 1.41421, -0.0688044, 0.0180059, 0.0179601, 0.0179604, 0.0179626, 0.0179619, 0.0179707, 0.0179717, 0.0179672, 0.0179691, 0.0194339, 0.0181871, 0.0181233, 0.0639697, 0.0179625, 0.018013, 0.0179614, 0.017964, 0.0179856, 0.0179602, 0.0202766, 0.0179601, 0.0179601, 0.0184398
0.756983, 0.952231, 0.0986935, 0.0255989, 1.71821, 0.853538, 0.0256643, 0.0255989, 0.0255993, 0.0256025, 0.0256014, 0.025614, 0.0256155, 0.025609, 0.0256118, 0.0281473, 0.0259229, 0.0258318, 0.0912847, 0.0256019, 0.0256744, 0.0256008, 0.0256047, 0.0256366, 0.025599, 0.028967, 0.0255989, 0.0255989, 0.0262838
0.764947, 0.997592, 0.137266, 0.0353327, 1.73136, 0.860326, 0.0354232, 0.0353327, 0.0353333, 0.0353377, 0.0353362, 0.0353536, 0.0353557, 0.0353468, 0.0353506, 0.0396039, 0.0357808, 0.0356548, 0.126161, 0.0353366, 0.0354371, 0.0353353, 0.0353412, 0.0353872, 0.0353328, 0.0401005, 0.0353327, 0.0353327, 0.0362798
0.77291, 0.050177, 0.185298, 0.0472659, 1.43184, -0.135121, 0.0473871, 0.0472659, 0.0472665, 0.0472724, 0.0472705, 0.0472938, 0.0472966, 0.0472846, 0.0472897, 0.0541985, 0.0478664, 0.0476976, 0.169018, 0.0472707, 0.0474057, 0.0472693, 0.0472781, 0.0473426, 0.047266, 0.053839, 0.0472659, 0.0472659, 0.0485354
0.780873, 0, 0.243047, 0.0613401, 1.41421, -0.243047, 0.0614978, 0.0613401, 0.061341, 0.0613487, 0.0613462, 0.0613764, 0.0613801, 0.0613646, 0.0613712, 0.07223, 0.0621213, 0.0619017, 0.219707, 0.0613461, 0.061522, 0.0613446, 0.0613576, 0.0614454, 0.0613402, 0.0701764, 0.0613401, 0.0613401, 0.0629914
0.788836, 0, 0.310142, 0.0773092, 1.41421, -0.310142, 0.0775086, 0.0773092, 0.0773104, 0.0773201, 0.0773169, 0.0773551, 0.0773598, 0.0773401, 0.0773485, 0.0938551, 0.0782963, 0.0780188, 0.277413, 0.0773165, 0.0775391, 0.0773149, 0.0773338, 0.0774495, 0.0773094, 0.0889159, 0.0773092, 0.0773092, 0.0793959
0.796799, 0, 0.385539, 0.0947387, 1.41421, -0.385539, 0.0949836, 0.0947387, 0.0947401, 0.094752, 0.0947481, 0.0947951, 0.0948008, 0.0947767, 0.0947869, 0.119045, 0.0959517, 0.0956107, 0.340653, 0.0947474, 0.0950212, 0.0947457, 0.0947725, 0.0949199, 0.0947389, 0.109681, 0.0947387, 0.0947387, 0.0973034
0.804763, 1, 0.467578, 0.113034, 1.73205, 0.532422, 0.113328, 0.113034, 0.113036, 0.11305, 0.113046, 0.113102, 0.113109, 0.11308, 0.113092, 0.147547, 0.114486, 0.114078, 0.407368, 0.113044, 0.113372, 0.113043, 0.11308, 0.113261, 0.113035, 0.131968, 0.113034, 0.113034, 0.116105
0.812726, 0, 0.554134, 0.1315, 1.41421, -0.554134, 0.131842, 0.1315, 0.131502, 0.131519, 0.131513, 0.131579, 0.131587, 0.131553, 0.131567, 0.178857, 0.133195, 0.132718, 0.475122, 0.131512, 0.131894, 0.13151, 0.131561, 0.131775, 0.1315, 0.155242, 0.1315, 0.1315, 0.135086
0.820689, 0, 0.642838, 0.149412, 1.41421, -0.642838, 0.149802, 0.149412, 0.149414, 0.149433, 0.149427, 0.149502, 0.149511, 0.149472, 0.149489, 0.212199, 0.151345, 0.150802, 0.541359, 0.149425, 0.149862, 0.149423, 0.149491, 0.149734, 0.149412, 0.179058, 0.149412, 0.149412, 0.153505
0.828652, 0.930539, 0.731338, 0.166099, 1.71188, 0.1992, 0.166535, 0.166099, 0.166102, 0.166123, 0.166116, 0.166199, 0.16621, 0.166167, 0.166185, 0.246524, 0.168257, 0.167651, 0.603688, 0.166113, 0.166601, 0.166112, 0.1662, 0.166464, 0.1661, 0.203201, 0.166099, 0.166099, 0.170674
0.836616, 1.92569, 0.81756, 0.181015, 1.98134, 1.10813, 0.181492, 0.181015, 0.181018, 0.181041, 0.181033, 0.181125, 0.181136, 0.181089, 0.181109, 0.280543, 0.183378, 0.182714, 0.660135, 0.181031, 0.181564, 0.181029, 0.181141, 0.181416, 0.181015, 0.227802, 0.181015, 0.181015, 0.186035
0.844579, 0.14377, 0.899929, 0.193786, 1.46416, -0.756159, 0.194299, 0.193786, 0.193789, 0.193814, 0.193806, 0.193904, 0.193916, 0.193865, 0.193887, 0.312779, 0.196328, 0.195614, 0.709317, 0.193803, 0.194375, 0.193801, 0.19394, 0.194211, 0.193786, 0.25342, 0.193786, 0.193786, 0.199207
0.852542, 1, 0.97752, 0.204232, 1.73205, 0.0224795, 0.204777, 0.204232, 0.204236, 0.204262, 0.204253, 0.204358, 0.204371, 0.204317, 0.20434, 0.34168, 0.206926, 0.20617, 0.750525, 0.20425, 0.204855, 0.20425, 0.204418, 0.204668, 0.204233, 0.281041, 0.204232, 0.204232, 0.21001
0.860505, 2.76269, 1.05011, 0.212361, 2.18236, 1.71257, 0.212931, 0.212361, 0.212365, 0.212392, 0.212383, 0.212492, 0.212506, 0.21245, 0.212473, 0.365759, 0.215177, 0.214387, 0.7837, 0.21238, 0.213009, 0.21238, 0.212584, 0.212794, 0.212362, 0.311997, 0.212361, 0.212361, 0.218461
0.868468, 0.23731, 1.11814, 0.218334, 1.49576, -0.880826, 0.218922, 0.218334, 0.218337, 0.218366, 0.218356, 0.218469, 0.218483, 0.218425, 0.218449, 0.383758, 0.221246, 0.220429, 0.809326, 0.218352, 0.218998, 0.218355, 0.218599, 0.21875, 0.218334, 0.347786, 0.218334, 0.218334, 0.224734
0.876432, 0, 1.18249, 0.222418, 1.41421, -1.18249, 0.223021, 0.222418, 0.222421, 0.22245, 0.222441, 0.222557, 0.222571, 0.222511, 0.222536, 0.394813, 0.225402, 0.224566, 0.828278, 0.222437, 0.223091, 0.222442, 0.222736, 0.222806, 0.222418, 0.389803, 0.222418, 0.222418, 0.229122
0.884395, 1, 1.24428, 0.22494, 1.73205, -0.244277, 0.225554, 0.22494, 0.224944, 0.224974, 0.224964, 0.225082, 0.225096, 0.225035, 0.225061, 0.398582, 0.227976, 0.227127, 0.841642, 0.224959, 0.225614, 0.22497, 0.225329, 0.225292, 0.224941, 0.43902, 0.22494, 0.22494, 0.231978
0.892358, 2.82249, 1.3045, 0.22624, 2.19602, 1.51799, 0.226862, 0.22624, 0.226244, 0.226274, 0.226264, 0.226383, 0.226398, 0.226336, 0.226362, 0.395307, 0.229312, 0.228454, 0.850565, 0.226259, 0.226906, 0.226276, 0.226727, 0.22655, 0.226241, 0.495666, 0.22624, 0.22624, 0.233674
0.900321, 1.08634, 1.36368, 0.226634, 1.7568, -0.277343, 0.227261, 0.226634, 0.226637, 0.226668, 0.226658, 0.226778, 0.226793, 0.226731, 0.226757, 0.385795, 0.229729, 0.228866, 0.856127, 0.226653, 0.227285, 0.22668, 0.227259, 0.226901, 0.226634, 0.55895, 0.226634, 0.226634, 0.234562
0.908284, 1.9976, 1.42159, 0.226394, 1.9994, 0.576013, 0.227025, 0.226394, 0.226398, 0.226429, 0.226419, 0.22654, 0.226554, 0.226492, 0.226518, 0.371308, 0.229504, 0.228638, 0.859266, 0.226413, 0.227022, 0.226454, 0.227218, 0.226619, 0.226395, 0.626917, 0.226394, 0.226394, 0.234951
0.916248, 1.9016, 1.47705, 0.22574, 1.97525, 0.424543, 0.226372, 0.22574, 0.225744, 0.225774, 0.225764, 0.225886, 0.2259, 0.225838, 0.225864, 0.353399, 0.228858, 0.227992, 0.860742, 0.225758, 0.226337, 0.225819, 0.226842, 0.225925, 0.225741, 0.69646, 0.22574, 0.22574, 0.235099
0.924211, 1.09358, 1.52801, 0.224835, 1.75886, -0.43443, 0.225469, 0.224835, 0.224839, 0.22487, 0.22486, 0.224981, 0.224996, 0.224934, 0.22496, 0.333709, 0.227957, 0.227092, 0.861133, 0.224852, 0.225395, 0.224939, 0.226321, 0.224986, 0.224836, 0.763539, 0.224835, 0.224835, 0.235215
0.932174, 1.09839, 1.57167, 0.223798, 1.76023, -0.473273, 0.224432, 0.223798, 0.223801, 0.223832, 0.223822, 0.223944, 0.223959, 0.223896, 0.223922, 0.313767, 0.226921, 0.226056, 0.860856, 0.223813, 0.224313, 0.223933, 0.225791, 0.223919, 0.223798, 0.82357, 0.223798, 0.223798, 0.235474
0.940137, 0, 1.60494, 0.222704, 1.41421, -1.60494, 0.223339, 0.222704, 0.222708, 0.222739, 0.222729, 0.22285, 0.222865, 0.222803, 0.222829, 0.294845, 0.225827, 0.224965, 0.860193, 0.222719, 0.223171, 0.22288, 0.225348, 0.222802, 0.222705, 0.871966, 0.222704, 0.222704, 0.236039
0.9481, 1, 1.62497, 0.221604, 1.73205, -0.624968, 0.22224, 0.221604, 0.221608, 0.221639, 0.221628, 0.22175, 0.221765, 0.221702, 0.221729, 0.277857, 0.224726, 0.223865, 0.859328, 0.221618, 0.22202, 0.22183, 0.225045, 0.221682, 0.221605, 0.904722, 0.221604, 0.221604, 0.237086
0.956064, 1.89196, 1.62966, 0.220525, 1.97281, 0.262304, 0.221161, 0.220525, 0.220528, 0.220559, 0.220549, 0.220671, 0.220686, 0.220623, 0.22065, 0.263343, 0.223645, 0.222786, 0.858372, 0.220537, 0.220888, 0.220811, 0.2249, 0.220588, 0.220525, 0.918959, 0.220525, 0.220525, 0.238844
0.964027, 2.88713, 1.61818, 0.219479, 2.21069, 1.26895, 0.220117, 0.219479, 0.219483, 0.219514, 0.219504, 0.219626, 0.219641, 0.219578, 0.219604, 0.251496, 0.222599, 0.221741, 0.85739, 0.219491, 0.219791, 0.219838, 0.224896, 0.219531, 0.21948, 0.913337, 0.219479, 0.219479, 0.241629
0.97199, 0.220907, 1.59124, 0.218473, 1.49027, -1.37033, 0.219111, 0.218473, 0.218476, 0.218507, 0.218497, 0.218619, 0.218634, 0.218571, 0.218598, 0.242244, 0.221591, 0.220735, 0.856414, 0.218483, 0.218736, 0.218914, 0.224988, 0.218515, 0.218473, 0.888242, 0.218473, 0.218473, 0.245872
0.979953, 0.884721, 1.55118, 0.217503, 1.69845, -0.666457, 0.218144, 0.217503, 0.217506, 0.217537, 0.217527, 0.217649, 0.217664, 0.217601, 0.217628, 0.235334, 0.22062, 0.219765, 0.855459, 0.217513, 0.217721, 0.21804, 0.225107, 0.217538, 0.217503, 0.845739, 0.217503, 0.217503, 0.252135
0.987917, 0.115279, 1.50173, 0.216565, 1.4544, -1.38645, 0.217211, 0.216565, 0.216568, 0.216599, 0.216589, 0.216711, 0.216726, 0.216663, 0.21669, 0.230421, 0.219682, 0.218827, 0.854527, 0.216574, 0.216745, 0.217208, 0.225169, 0.216594, 0.216565, 0.789282, 0.216565, 0.216565, 0.261107
0.99588, 1.87991, 1.44762, 0.215652, 1.96975, 0.432292, 0.216307, 0.215652, 0.215655, 0.215686, 0.215676, 0.215798, 0.215813, 0.21575, 0.215777, 0.227136, 0.218768, 0.217914, 0.853617, 0.215661, 0.215799, 0.216414, 0.225089, 0.215676, 0.215652, 0.723252, 0.215652, 0.215652, 0.273561
1.00384, 0.997587, 1.39396, 0.214756, 1.73135, -0.396378, 0.215424, 0.214756, 0.21476, 0.21479, 0.21478, 0.214902, 0.214917, 0.214854, 0.214881, 0.225132, 0.217872, 0.217018, 0.852723, 0.214765, 0.214877, 0.215648, 0.224787, 0.214776, 0.214756, 0.652397, 0.214756, 0.214756, 0.290267
1.01181, 2.87263, 1.34564, 0.21387, 2.2074, 1.52699, 0.214559, 0.21387, 0.213873, 0.213904, 0.213894, 0.214016, 0.214031, 0.213968, 0.213995, 0.224103, 0.216985, 0.216132, 0.851837, 0.213878, 0.213971, 0.214902, 0.224206, 0.213887, 0.21387, 0.58128, 0.21387, 0.21387, 0.311875
1.01977, 2.24987, 1.30669, 0.212987, 2.06152, 0.943182, 0.213706, 0.212987, 0.21299, 0.213021, 0.213011, 0.213133, 0.213148, 0.213085, 0.213112, 0.223791, 0.216102, 0.215249, 0.850954, 0.212996, 0.213075, 0.21417, 0.223319, 0.213001, 0.212987, 0.513827, 0.212987, 0.212987, 0.338757
1.02773, 3.74053, 1.2798, 0.212102, 2.39594, 2.46073, 0.212864, 0.212101, 0.212105, 0.212136, 0.212126, 0.212248, 0.212263, 0.2122, 0.212227, 0.223973, 0.215217, 0.214364, 0.850068, 0.212111, 0.212184, 0.213446, 0.222129, 0.212114, 0.212102, 0.453006, 0.212102, 0.212102, 0.370851
1.0357, 0.259472, 1.26611, 0.211212, 1.50315, -1.00663, 0.212034, 0.211212, 0.211216, 0.211247, 0.211236, 0.211358, 0.211373, 0.21131, 0.211337, 0.224455, 0.214327, 0.213474, 0.849177, 0.211222, 0.211295, 0.212727, 0.22067, 0.211222, 0.211213, 0.400716, 0.211212, 0.211212, 0.407522
1.04366, 2.73086, 1.26505, 0.210317, 2.17505, 1.46582, 0.211219, 0.210317, 0.210321, 0.210352, 0.210342, 0.210464, 0.210479, 0.210416, 0.210443, 0.225057, 0.213433, 0.21258, 0.848279, 0.210328, 0.21041, 0.212015, 0.219003, 0.210326, 0.210318, 0.357809, 0.210317, 0.210317, 0.447484
1.05162, 0.269137, 1.27457, 0.209421, 1.50637, -1.00544, 0.210426, 0.20942, 0.209424, 0.209455, 0.209445, 0.209567, 0.209582, 0.209519, 0.209546, 0.225612, 0.212536, 0.211683, 0.847376, 0.209433, 0.209533, 0.211315, 0.2172, 0.209428, 0.209421, 0.324263, 0.209421, 0.209421, 0.488804
1.05959, 2, 1.29148, 0.208526, 2, 0.708515, 0.209665, 0.208526, 0.20853, 0.208561, 0.208551, 0.208673, 0.208688, 0.208625, 0.208651, 0.225968, 0.211642, 0.210789, 0.846467, 0.208541, 0.208673, 0.210639, 0.215338, 0.208532, 0.208527, 0.299409, 0.208526, 0.208526, 0.529019
1.06755, 0.858198, 1.31188, 0.207641, 1.69062, -0.453687, 0.208949, 0.20764, 0.207645, 0.207676, 0.207666, 0.207788, 0.207803, 0.20774, 0.207767, 0.225999, 0.210757, 0.209904, 0.845554, 0.207658, 0.207841, 0.210012, 0.213488, 0.207646, 0.207642, 0.282183, 0.207641, 0.207641, 0.565357
1.07551, 1.85339, 1.33174, 0.206774, 1.963, 0.521651, 0.208297, 0.206772, 0.206777, 0.206808, 0.206798, 0.20692, 0.206935, 0.206872, 0.206899, 0.225612, 0.209889, 0.209036, 0.844633, 0.206793, 0.20705, 0.209477, 0.211708, 0.206778, 0.206774, 0.271347, 0.206774, 0.206774, 0.595032
1.08347, 1.1418, 1.34738, 0.205931, 1.77251, -0.205589, 0.207735, 0.205929, 0.205934, 0.205965, 0.205955, 0.206077, 0.206092, 0.206029, 0.206056, 0.22476, 0.209046, 0.208193, 0.843694, 0.205955, 0.206316, 0.209117, 0.21004, 0.205934, 0.205931, 0.265658, 0.205931, 0.205931, 0.615581
1.09144, 0.146619, 1.35602, 0.20512, 1.46513, -1.2094, 0.207299, 0.205117, 0.205123, 0.205154, 0.205144, 0.205266, 0.205281, 0.205218, 0.205245, 0.223443, 0.208235, 0.207382, 0.842712, 0.205149, 0.205653, 0.209075, 0.208507, 0.205122, 0.20512, 0.263976, 0.20512, 0.20512, 0.62519
1.0994, 1, 1.35602, 0.204344, 1.73205, -0.356024, 0.207034, 0.20434, 0.204347, 0.204378, 0.204368, 0.20449, 0.204505, 0.204442, 0.204469, 0.221709, 0.207459, 0.206606, 0.841646, 0.20438, 0.205074, 0.209606, 0.207117, 0.204346, 0.204344, 0.265304, 0.204344, 0.204344, 0.62293
1.10736, 1, 1.34717, 0.203603, 1.73205, -0.347168, 0.207001, 0.203598, 0.203607, 0.203638, 0.203628, 0.20375, 0.203765, 0.203702, 0.203728, 0.219642, 0.206718, 0.205865, 0.840433, 0.203648, 0.20459, 0.211142, 0.205865, 0.203605, 0.203604, 0.268809, 0.203603, 0.203603, 0.608893
1.11533, 0.843745, 1.33067, 0.202893, 1.68634, -0.486921, 0.20727, 0.202886, 0.202896, 0.202927, 0.202917, 0.203039, 0.203054, 0.202991, 0.203018, 0.217351, 0.206008, 0.205155, 0.838978, 0.202948, 0.204202, 0.214386, 0.204734, 0.202894, 0.202893, 0.273793, 0.202893, 0.202893, 0.584173
1.12329, 0.997586, 1.30909, 0.2022, 1.73135, -0.311507, 0.207917, 0.202192, 0.202204, 0.202235, 0.202224, 0.202346, 0.202361, 0.202299, 0.202325, 0.214946, 0.205315, 0.204462, 0.837156, 0.202269, 0.203908, 0.22043, 0.203699, 0.202201, 0.202201, 0.279682, 0.2022, 0.2022, 0.550712
1.13125, 2.99759, 1.28622, 0.201506, 2.23553, 1.71138, 0.209014, 0.201495, 0.201509, 0.20154, 0.20153, 0.201652, 0.201667, 0.201604, 0.201631, 0.21253, 0.204621, 0.203768, 0.834812, 0.201592, 0.203696, 0.230881, 0.202727, 0.201506, 0.201506, 0.285997, 0.201506, 0.201506, 0.511041
1.13922, 2.16107, 1.26673, 0.200782, 2.03987, 0.894347, 0.21061, 0.200768, 0.200786, 0.200817, 0.200806, 0.200928, 0.200943, 0.200881, 0.200907, 0.210176, 0.203897, 0.203044, 0.831764, 0.20089, 0.203542, 0.247964, 0.201778, 0.200783, 0.200783, 0.292345, 0.200782, 0.200782, 0.467943
1.14718, 0.834108, 1.25595, 0.199993, 1.68348, -0.421839, 0.212714, 0.199974, 0.199997, 0.200028, 0.200018, 0.200139, 0.200154, 0.200092, 0.200118, 0.207924, 0.203108, 0.202255, 0.827819, 0.200129, 0.203417, 0.27457, 0.200806, 0.199994, 0.199994, 0.298409, 0.199993, 0.199993, 0.424135
1.15514, 0.165892, 1.25943, 0.199095, 1.4717, -1.09354, 0.215273, 0.199071, 0.199098, 0.199129, 0.199119, 0.199241, 0.199256, 0.199193, 0.19922, 0.205772, 0.20221, 0.201357, 0.822789, 0.199268, 0.203276, 0.314169, 0.199758, 0.199095, 0.199095, 0.303942, 0.199095, 0.199095, 0.381972
1.16311, 0.829278, 1.28252, 0.198035, 1.68205, -0.453239, 0.218153, 0.198004, 0.198039, 0.198069, 0.198059, 0.198181, 0.198196, 0.198133, 0.19816, 0.203687, 0.20115, 0.200297, 0.816519, 0.198258, 0.203069, 0.37054, 0.198576, 0.198035, 0.198035, 0.308766, 0.198035, 0.198035, 0.343257
1.17107, 0.997584, 1.32973, 0.196755, 1.73135, -0.332149, 0.221133, 0.196716, 0.196758, 0.196789, 0.196779, 0.196901, 0.196916, 0.196853, 0.19688, 0.201603, 0.19987, 0.199017, 0.808909, 0.197045, 0.202734, 0.447283, 0.197196, 0.196755, 0.196755, 0.312753, 0.196755, 0.196755, 0.309143
1.17903, 0.997586, 1.40411, 0.19519, 1.73135, -0.406521, 0.223906, 0.19514, 0.195193, 0.195224, 0.195214, 0.195336, 0.195351, 0.195288, 0.195315, 0.199432, 0.198305, 0.197452, 0.799939, 0.195572, 0.202205, 0.547098, 0.195549, 0.19519, 0.19519, 0.315813, 0.19519, 0.19519, 0.280138
1.187, 2.81967, 1.50641, 0.193271, 2.19537, 1.31325, 0.226104, 0.193209, 0.193275, 0.193306, 0.193296, 0.193418, 0.193433, 0.19337, 0.193396, 0.197076, 0.196387, 0.195534, 0.78969, 0.19378, 0.20141, 0.670923, 0.193564, 0.193272, 0.193272, 0.31787, 0.193271, 0.193271, 0.256195
1.19496, 2.35589, 1.63445, 0.190931, 2.08708, 0.721438, 0.227326, 0.190853, 0.190935, 0.190965, 0.190955, 0.191077, 0.191092, 0.191029, 0.191056, 0.19443, 0.194046, 0.193193, 0.778357, 0.191609, 0.200276, 0.817064, 0.191169, 0.190931, 0.190932, 0.318843, 0.190931, 0.190931, 0.23685
1.20292, 1.63445, 1.78258, 0.188101, 1.90642, -0.14813, 0.227191, 0.188004, 0.188105, 0.188135, 0.188125, 0.188247, 0.188262, 0.188199, 0.188226, 0.191395, 0.191216, 0.190363, 0.766251, 0.189004, 0.19873, 0.980546, 0.188294, 0.188101, 0.188102, 0.318627, 0.188101, 0.188101, 0.221376
1.21089, 1.36555, 1.94168, 0.18472, 1.83454, -0.576131, 0.225384, 0.1846, 0.184724, 0.184755, 0.184745, 0.184867, 0.184882, 0.184819, 0.184845, 0.187881, 0.187835, 0.186982, 0.753796, 0.185913, 0.196708, 1.15289, 0.184877, 0.18472, 0.184721, 0.317088, 0.18472, 0.18472, 0.208931
1.21885, 0.812397, 2.09972, 0.180739, 1.67702, -1.28732, 0.221701, 0.180591, 0.180743, 0.180774, 0.180763, 0.180885, 0.1809, 0.180838, 0.180864, 0.183816, 0.183854, 0.183001, 0.741532, 0.182294, 0.194156, 1.32256, 0.180866, 0.180739, 0.18074, 0.314064, 0.180739, 0.180739, 0.198675
