   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_121.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Ti_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.581223, 0, 7.74822e-05, 8.08087e-06, 1.41421, -7.74822e-05, 8.14015e-06, 8.08087e-06, 8.0812e-06, 8.08188e-06, 8.19971e-06, 8.08842e-06, 8.08405e-06, 8.61247e-06, 8.32843e-06, 8.10732e-06, 5.06976e-05, 8.15519e-06, 8.09116e-06, 8.08261e-06, 8.09865e-06, 2.13024e-05, 8.0809e-06, 2.0058e-05, 8.08087e-06, 8.08087e-06, 8.56673e-06
0.589095, 0, 0.000123121, 1.39984e-05, 1.41421, -0.000123121, 1.40994e-05, 1.39984e-05, 1.3999e-05, 1.40001e-05, 1.42009e-05, 1.40113e-05, 1.40038e-05, 1.49826e-05, 1.44202e-05, 1.40435e-05, 8.66127e-05, 1.40922e-05, 1.40159e-05, 1.40014e-05, 1.40234e-05, 3.22201e-05, 1.39985e-05, 2.95421e-05, 1.39984e-05, 1.39984e-05, 1.48262e-05
0.596966, 0, 0.000195469, 2.38269e-05, 1.41421, -0.000195469, 2.39961e-05, 2.38269e-05, 2.38279e-05, 2.38298e-05, 2.4166e-05, 2.38485e-05, 2.3836e-05, 2.56226e-05, 2.45332e-05, 2.39024e-05, 0.000145413, 2.39451e-05, 2.38563e-05, 2.38319e-05, 2.3862e-05, 4.88225e-05, 2.3827e-05, 4.41941e-05, 2.38269e-05, 2.38269e-05, 2.52131e-05
0.604838, 0, 0.000309004, 3.98534e-05, 1.41421, -0.000309004, 4.01317e-05, 3.98534e-05, 3.9855e-05, 3.98582e-05, 4.04113e-05, 3.98888e-05, 3.98683e-05, 4.30817e-05, 4.10157e-05, 3.99776e-05, 0.000239932, 4.00016e-05, 3.99017e-05, 3.98616e-05, 3.99023e-05, 7.39972e-05, 3.98535e-05, 6.68394e-05, 3.98534e-05, 3.98534e-05, 4.21344e-05
0.61271, 0, 0.000485047, 6.55101e-05, 1.41421, -0.000485047, 6.59603e-05, 6.55101e-05, 6.55127e-05, 6.55178e-05, 6.64125e-05, 6.55675e-05, 6.55343e-05, 7.1228e-05, 6.739e-05, 6.5711e-05, 0.000389117, 6.56957e-05, 6.55883e-05, 6.55234e-05, 6.55779e-05, 0.000111979, 6.55104e-05, 0.000101695, 6.55101e-05, 6.55101e-05, 6.91995e-05
0.620581, 0, 0.000754378, 0.000105837, 1.41421, -0.000754378, 0.000106552, 0.000105837, 0.000105841, 0.000105849, 0.000107272, 0.000105928, 0.000105875, 0.000115812, 0.000108826, 0.000106156, 0.000620328, 0.000106069, 0.000105961, 0.000105858, 0.00010593, 0.000168877, 0.000105837, 0.000154931, 0.000105837, 0.000105837, 0.000111702
0.628453, 0, 0.00116053, 0.000168072, 1.41421, -0.00116053, 0.00016919, 0.000168072, 0.000168078, 0.000168091, 0.000170314, 0.000168214, 0.000168132, 0.000185211, 0.000172743, 0.000168571, 0.000972205, 0.00016836, 0.000168266, 0.000168105, 0.000168201, 0.000253357, 0.000168073, 0.000235399, 0.000168072, 0.000168072, 0.00017724
0.636325, 0, 0.00176375, 0.000262375, 1.41421, -0.00176375, 0.000264094, 0.000262375, 0.000262385, 0.000262404, 0.000265821, 0.000262594, 0.000262467, 0.000291368, 0.000269553, 0.000263142, 0.00149807, 0.000262734, 0.000262673, 0.000262426, 0.000262551, 0.000377472, 0.000262376, 0.000355526, 0.000262375, 0.000262375, 0.000276463
0.644196, 0, 0.00264565, 0.000402685, 1.41421, -0.00264565, 0.000405282, 0.000402685, 0.000402699, 0.000402729, 0.000407891, 0.000403016, 0.000402824, 0.000450971, 0.000413531, 0.000403843, 0.00226984, 0.00040313, 0.000403135, 0.000402761, 0.000402925, 0.000557659, 0.000402686, 0.000532391, 0.000402685, 0.000402685, 0.000423972
0.652068, 0, 0.00391433, 0.000607675, 1.41421, -0.00391433, 0.000611534, 0.000607675, 0.000607697, 0.000607741, 0.000615412, 0.000608167, 0.000607882, 0.000686829, 0.000623792, 0.000609397, 0.00338219, 0.000608226, 0.000608345, 0.000607789, 0.000608003, 0.000815858, 0.000607677, 0.000788952, 0.000607675, 0.000607675, 0.000639308
0.65994, 0, 0.00570968, 0.000901761, 1.41421, -0.00570968, 0.000907402, 0.000901761, 0.000901793, 0.000901858, 0.000913069, 0.00090248, 0.000902064, 0.00102946, 0.000925317, 0.000904278, 0.00495673, 0.000902443, 0.00090274, 0.000901927, 0.000902206, 0.00118071, 0.000901764, 0.00115538, 0.000901761, 0.000901761, 0.000947994
0.667811, 0, 0.00820846, 0.00131607, 1.41421, -0.00820846, 0.00132418, 0.00131607, 0.00131611, 0.00131621, 0.00133232, 0.0013171, 0.0013165, 0.0015188, 0.00134993, 0.00131968, 0.00714566, 0.00131691, 0.00131747, 0.00131631, 0.00131667, 0.0016887, 0.00131607, 0.00167042, 0.00131607, 0.00131607, 0.00138253
0.675683, 0, 0.0116286, 0.00188924, 1.41421, -0.0116286, 0.00190071, 0.00188924, 0.0018893, 0.00188943, 0.00191223, 0.0018907, 0.00188985, 0.00220592, 0.00193713, 0.00189436, 0.0101345, 0.00189027, 0.00189123, 0.00188958, 0.00189005, 0.0023852, 0.00188924, 0.00238266, 0.00188924, 0.00188924, 0.00198325
0.683555, 0.978757, 0.0162318, 0.00266794, 1.72591, 0.962525, 0.0026839, 0.00266794, 0.00266803, 0.00266822, 0.00269994, 0.00266998, 0.0026688, 0.00315462, 0.0027346, 0.00267507, 0.0141429, 0.00266921, 0.00267071, 0.00266841, 0.00266903, 0.00332508, 0.00266795, 0.00335157, 0.00266794, 0.00266794, 0.00279879
0.691426, 0.0212435, 0.0223241, 0.0037069, 1.4217, -0.00108064, 0.00372876, 0.0037069, 0.00370703, 0.00370728, 0.00375073, 0.00370969, 0.00370808, 0.00444263, 0.0037982, 0.00371666, 0.0194233, 0.00370845, 0.0037107, 0.00370755, 0.00370836, 0.00457285, 0.00370691, 0.0046482, 0.0037069, 0.0037069, 0.00388613
0.699298, 0, 0.0302528, 0.00506823, 1.41421, -0.0302528, 0.0050977, 0.00506823, 0.0050684, 0.00506874, 0.00512731, 0.00507199, 0.00506981, 0.00616226, 0.00519131, 0.00508138, 0.0262557, 0.00507012, 0.00507335, 0.0050691, 0.00507018, 0.00620195, 0.00506825, 0.00635532, 0.00506823, 0.00506823, 0.00530988
0.707169, 0, 0.0404001, 0.00682, 1.41421, -0.0404001, 0.00685912, 0.00682, 0.00682022, 0.00682067, 0.00689842, 0.00682498, 0.0068221, 0.0084201, 0.00698335, 0.00683745, 0.03494, 0.00682229, 0.00682679, 0.00682116, 0.00682259, 0.00829312, 0.00682002, 0.00856695, 0.00682, 0.00682, 0.00714076
0.715041, 0, 0.0531721, 0.00903382, 1.41421, -0.0531721, 0.00908493, 0.00903382, 0.0090341, 0.00903469, 0.00913629, 0.00904033, 0.00903656, 0.0113355, 0.00924728, 0.00905662, 0.0457831, 0.00903658, 0.00904268, 0.00903533, 0.00903724, 0.0109316, 0.00903384, 0.0113872, 0.00903382, 0.00903382, 0.00945309
0.722913, 0, 0.0689835, 0.0117815, 1.41421, -0.0689835, 0.0118472, 0.0117815, 0.0117818, 0.0117826, 0.0119134, 0.0117898, 0.011785, 0.0150375, 0.0120562, 0.0118108, 0.0590826, 0.0117848, 0.0117929, 0.0117834, 0.011786, 0.0142029, 0.0117815, 0.0149285, 0.0117815, 0.0117815, 0.0123213
0.730784, 0.96429, 0.0882388, 0.0151305, 1.72171, 0.876051, 0.015214, 0.0151305, 0.015131, 0.015132, 0.0152978, 0.0151412, 0.015135, 0.0196603, 0.0154789, 0.0151678, 0.0751078, 0.0151345, 0.015145, 0.015133, 0.0151364, 0.0181879, 0.0151306, 0.0193095, 0.0151305, 0.0151305, 0.0158153
0.738656, 0.0357104, 0.11131, 0.0191396, 1.42678, -0.0755995, 0.0192438, 0.0191396, 0.0191402, 0.0191414, 0.0193486, 0.0191529, 0.0191452, 0.0253366, 0.0195749, 0.0191861, 0.0940773, 0.0191443, 0.0191577, 0.0191427, 0.0191473, 0.0229563, 0.0191397, 0.0246526, 0.0191396, 0.0191396, 0.0199956
0.746528, 0, 0.138513, 0.0238526, 1.41421, -0.138513, 0.023981, 0.0238526, 0.0238533, 0.0238548, 0.0241099, 0.0238689, 0.0238595, 0.0321894, 0.0243886, 0.0239099, 0.116138, 0.023858, 0.0238748, 0.0238564, 0.0238625, 0.0285598, 0.0238527, 0.0310816, 0.0238526, 0.0238526, 0.0249075
0.754399, 0, 0.170084, 0.0292935, 1.41421, -0.170084, 0.0294494, 0.0292935, 0.0292944, 0.0292962, 0.029606, 0.0293134, 0.0293019, 0.0403221, 0.0299443, 0.0293631, 0.141343, 0.0292999, 0.0293205, 0.0292983, 0.0293063, 0.0350255, 0.0292936, 0.0387207, 0.0292935, 0.0292935, 0.0305757
0.762271, 0, 0.20616, 0.0354617, 1.41421, -0.20616, 0.0356484, 0.0354617, 0.0354628, 0.0354649, 0.0358359, 0.0354855, 0.0354717, 0.0498078, 0.036241, 0.035545, 0.169634, 0.0354691, 0.035494, 0.0354674, 0.0354781, 0.0423491, 0.0354618, 0.0476936, 0.0354617, 0.0354617, 0.0369992
0.770143, 1, 0.246764, 0.042328, 1.73205, 0.753236, 0.0425485, 0.042328, 0.0423292, 0.0423318, 0.04277, 0.0423561, 0.0423398, 0.0606781, 0.0432485, 0.0424264, 0.200835, 0.0423364, 0.0423661, 0.0423348, 0.0423488, 0.0504903, 0.0423281, 0.0581242, 0.042328, 0.042328, 0.0441477
0.778014, 0, 0.291793, 0.0498325, 1.41421, -0.291793, 0.0500896, 0.0498325, 0.049834, 0.0498369, 0.0503479, 0.0498653, 0.0498463, 0.0729125, 0.0509058, 0.0499472, 0.234641, 0.049842, 0.0498769, 0.0498407, 0.0498587, 0.0593695, 0.0498327, 0.0701388, 0.0498325, 0.0498325, 0.0519596
0.785886, 0, 0.341017, 0.057885, 1.41421, -0.341017, 0.0581809, 0.057885, 0.0578866, 0.05789, 0.0584782, 0.0579227, 0.0579008, 0.0864296, 0.0591203, 0.058017, 0.270628, 0.0578956, 0.0579359, 0.0578945, 0.0579178, 0.0688674, 0.0578851, 0.0838687, 0.057885, 0.057885, 0.0603418
0.793758, 0.944998, 0.39409, 0.0663662, 1.7161, 0.550908, 0.0667026, 0.0663662, 0.0663681, 0.0663719, 0.0670407, 0.066409, 0.0663842, 0.101081, 0.0677707, 0.0665163, 0.308265, 0.066378, 0.0664239, 0.0663774, 0.0664072, 0.0788277, 0.0663664, 0.099453, 0.0663662, 0.0663662, 0.0691725
0.801629, 0.997583, 0.450561, 0.0751329, 1.73135, 0.547022, 0.075511, 0.0751329, 0.075135, 0.0751394, 0.0758909, 0.0751811, 0.0751532, 0.116647, 0.0767109, 0.0753016, 0.346936, 0.075146, 0.0751976, 0.075146, 0.075184, 0.0890625, 0.0751331, 0.11704, 0.0751329, 0.0751329, 0.0783055
0.809501, 0.0574186, 0.509896, 0.0840242, 1.43437, -0.452477, 0.0844442, 0.0840242, 0.0840265, 0.0840314, 0.0848662, 0.0840777, 0.0840467, 0.132843, 0.0857769, 0.0842116, 0.385972, 0.0840384, 0.0840957, 0.0840396, 0.0840875, 0.099361, 0.0840244, 0.136786, 0.0840242, 0.0840242, 0.0875775
0.817373, 0, 0.571499, 0.0928693, 1.41421, -0.571499, 0.0933308, 0.0928693, 0.0928719, 0.0928772, 0.0937946, 0.0929281, 0.0928941, 0.149323, 0.0947951, 0.0930752, 0.424681, 0.0928847, 0.0929475, 0.0928873, 0.0929476, 0.1095, 0.0928695, 0.158852, 0.0928693, 0.0928693, 0.0968164
0.825244, 1, 0.634743, 0.101497, 1.73205, 0.365257, 0.101999, 0.101497, 0.101499, 0.101505, 0.102503, 0.10156, 0.101523, 0.165695, 0.103591, 0.10172, 0.462386, 0.101513, 0.101581, 0.101518, 0.101593, 0.119258, 0.101497, 0.18339, 0.101497, 0.101497, 0.105851
0.833116, 0, 0.698986, 0.109743, 1.41421, -0.698986, 0.110283, 0.109743, 0.109746, 0.109752, 0.110827, 0.109812, 0.109772, 0.181538, 0.111998, 0.109984, 0.498461, 0.10976, 0.109833, 0.109768, 0.109862, 0.128423, 0.109743, 0.210529, 0.109743, 0.109743, 0.114522
0.840987, 3.79162, 0.763588, 0.117461, 2.40658, 3.02803, 0.118038, 0.117461, 0.117464, 0.117471, 0.118618, 0.117535, 0.117492, 0.196423, 0.119868, 0.117719, 0.532357, 0.11748, 0.117556, 0.117492, 0.117608, 0.136812, 0.117462, 0.240348, 0.117461, 0.117461, 0.122688
0.848859, 1.20838, 0.827925, 0.12453, 1.7912, 0.380459, 0.125141, 0.12453, 0.124533, 0.12454, 0.125754, 0.124608, 0.124563, 0.209939, 0.127076, 0.124802, 0.563629, 0.124549, 0.124629, 0.124566, 0.12471, 0.144272, 0.12453, 0.272851, 0.12453, 0.12453, 0.130238
0.856731, 0, 0.891384, 0.130856, 1.41421, -0.891384, 0.131497, 0.130856, 0.13086, 0.130867, 0.132142, 0.130938, 0.13089, 0.221718, 0.133529, 0.131142, 0.591954, 0.130876, 0.130959, 0.130901, 0.131078, 0.150698, 0.130856, 0.307935, 0.130856, 0.130856, 0.137096
0.864602, 0.923297, 0.95336, 0.13638, 1.70977, -0.0300627, 0.137048, 0.13638, 0.136383, 0.136391, 0.13772, 0.136465, 0.136415, 0.231454, 0.139166, 0.136678, 0.617133, 0.1364, 0.136485, 0.136434, 0.136653, 0.156027, 0.13638, 0.345355, 0.13638, 0.13638, 0.143226
0.872474, 0.0767027, 1.01325, 0.141075, 1.44108, -0.936546, 0.141768, 0.141075, 0.141079, 0.141087, 0.142464, 0.141163, 0.141112, 0.238931, 0.14396, 0.141384, 0.639091, 0.141095, 0.141181, 0.141142, 0.14141, 0.160247, 0.141075, 0.384699, 0.141075, 0.141075, 0.148633
0.880346, 1, 1.07043, 0.144948, 1.73205, -0.0704328, 0.145662, 0.144948, 0.144952, 0.14496, 0.146378, 0.145039, 0.144986, 0.244026, 0.147918, 0.145266, 0.65787, 0.144969, 0.145055, 0.145032, 0.145358, 0.163389, 0.144948, 0.425374, 0.144948, 0.144948, 0.153366
0.888217, 0, 1.12428, 0.148035, 1.41421, -1.12428, 0.148767, 0.148035, 0.14804, 0.148048, 0.149501, 0.148129, 0.148075, 0.246727, 0.151078, 0.148362, 0.67361, 0.148056, 0.148141, 0.148139, 0.148534, 0.165527, 0.148036, 0.466596, 0.148035, 0.148035, 0.157515
0.896089, 1, 1.17413, 0.150397, 1.73205, -0.174134, 0.151145, 0.150397, 0.150402, 0.15041, 0.151893, 0.150493, 0.150438, 0.247125, 0.153499, 0.15073, 0.686532, 0.150418, 0.150501, 0.150526, 0.151002, 0.166764, 0.150398, 0.507407, 0.150397, 0.150397, 0.161209
0.903961, 1, 1.21934, 0.152114, 1.73205, -0.219342, 0.152874, 0.152114, 0.152119, 0.152127, 0.153633, 0.152211, 0.152155, 0.245408, 0.155265, 0.152452, 0.696914, 0.152135, 0.152215, 0.152273, 0.152842, 0.167229, 0.152115, 0.546703, 0.152114, 0.152114, 0.164613
0.911832, 0.90883, 1.25926, 0.153279, 1.70553, -0.350433, 0.15405, 0.153279, 0.153283, 0.153292, 0.154817, 0.153377, 0.15332, 0.241848, 0.156468, 0.153621, 0.705069, 0.153299, 0.153376, 0.153474, 0.154147, 0.167064, 0.153279, 0.583292, 0.153279, 0.153279, 0.167926
0.919704, 2.9976, 1.29331, 0.153992, 2.23553, 1.70428, 0.154773, 0.153992, 0.153996, 0.154005, 0.155546, 0.154091, 0.154033, 0.236778, 0.157212, 0.154338, 0.711327, 0.154011, 0.154085, 0.154231, 0.15502, 0.166417, 0.153992, 0.61595, 0.153992, 0.153992, 0.171371
0.927576, 1.09357, 1.32101, 0.154356, 1.75885, -0.227438, 0.155146, 0.154356, 0.15436, 0.154369, 0.155922, 0.154455, 0.154398, 0.230572, 0.157599, 0.154704, 0.716016, 0.154375, 0.154443, 0.154647, 0.155559, 0.165432, 0.154356, 0.643507, 0.154356, 0.154356, 0.175196
0.935447, 2, 1.34201, 0.154471, 2, 0.657989, 0.15527, 0.154471, 0.154475, 0.154484, 0.156046, 0.154571, 0.154513, 0.223619, 0.157732, 0.154821, 0.719449, 0.154489, 0.154553, 0.154824, 0.155865, 0.164245, 0.154471, 0.664924, 0.154471, 0.154471, 0.179664
0.943319, 0, 1.35618, 0.15443, 1.41421, -1.35618, 0.155239, 0.15443, 0.154434, 0.154444, 0.156012, 0.154531, 0.154472, 0.2163, 0.157704, 0.154782, 0.72191, 0.154448, 0.154506, 0.154855, 0.156025, 0.162977, 0.15443, 0.679373, 0.15443, 0.15443, 0.185045
0.95119, 1.89678, 1.3636, 0.154318, 1.97403, 0.533182, 0.155138, 0.154318, 0.154322, 0.154332, 0.155906, 0.154419, 0.154361, 0.208967, 0.157601, 0.154671, 0.723653, 0.154335, 0.154388, 0.154826, 0.156121, 0.161734, 0.154318, 0.686301, 0.154318, 0.154318, 0.191612
0.959062, 0.103219, 1.36462, 0.154208, 1.45025, -1.2614, 0.155043, 0.154208, 0.154213, 0.154222, 0.1558, 0.154309, 0.154251, 0.201929, 0.157498, 0.154562, 0.724896, 0.154225, 0.154272, 0.154812, 0.15622, 0.160599, 0.154209, 0.685481, 0.154208, 0.154208, 0.199621
0.966934, 0.891963, 1.35985, 0.154162, 1.70058, -0.467884, 0.155016, 0.154162, 0.154166, 0.154175, 0.155756, 0.154263, 0.154205, 0.195438, 0.157456, 0.154517, 0.725819, 0.154178, 0.15422, 0.154878, 0.156376, 0.15964, 0.154162, 0.67703, 0.154162, 0.154162, 0.209303
0.974805, 1.10804, 1.35011, 0.154228, 1.76296, -0.242076, 0.155107, 0.154228, 0.154233, 0.154242, 0.155824, 0.15433, 0.154271, 0.189685, 0.157525, 0.154583, 0.726568, 0.154244, 0.154281, 0.155076, 0.156632, 0.158906, 0.154229, 0.661414, 0.154228, 0.154228, 0.220845
0.982677, 0.887139, 1.33645, 0.154444, 1.69916, -0.449312, 0.155356, 0.154444, 0.154449, 0.154458, 0.156042, 0.154546, 0.154487, 0.184797, 0.157743, 0.1548, 0.727255, 0.15446, 0.154492, 0.155447, 0.157017, 0.158428, 0.154445, 0.63941, 0.154444, 0.154444, 0.234372
0.990549, 1.11286, 1.32001, 0.154835, 1.76433, -0.207152, 0.155791, 0.154835, 0.15484, 0.154849, 0.156434, 0.154937, 0.154878, 0.180841, 0.158135, 0.155191, 0.727963, 0.154852, 0.154879, 0.156028, 0.157552, 0.158224, 0.154836, 0.612058, 0.154835, 0.154835, 0.249928
0.99842, 1, 1.30201, 0.155417, 1.73205, -0.302006, 0.15643, 0.155416, 0.155421, 0.15543, 0.157015, 0.155518, 0.155459, 0.177831, 0.158716, 0.155772, 0.728749, 0.155434, 0.155458, 0.156848, 0.158243, 0.158298, 0.155417, 0.580589, 0.155417, 0.155417, 0.267457
1.00629, 1, 1.2836, 0.156193, 1.73205, -0.283602, 0.157284, 0.156193, 0.156198, 0.156207, 0.157792, 0.156295, 0.156236, 0.175736, 0.159493, 0.156549, 0.72965, 0.156211, 0.156233, 0.157934, 0.159093, 0.158645, 0.156194, 0.546344, 0.156193, 0.156193, 0.28679
1.01416, 1.8775, 1.26586, 0.157162, 1.96914, 0.611639, 0.158355, 0.157161, 0.157166, 0.157175, 0.158761, 0.157263, 0.157204, 0.174486, 0.160462, 0.157518, 0.730682, 0.157181, 0.157202, 0.15932, 0.160095, 0.159252, 0.157162, 0.510685, 0.157162, 0.157162, 0.307637
1.02204, 1.99757, 1.24966, 0.158311, 1.99939, 0.747912, 0.15964, 0.158311, 0.158316, 0.158325, 0.159911, 0.158413, 0.158354, 0.173986, 0.161611, 0.158667, 0.731845, 0.158333, 0.158354, 0.161048, 0.161238, 0.160097, 0.158312, 0.474919, 0.158311, 0.158311, 0.32958
1.02991, 2.12493, 1.23565, 0.159626, 2.03099, 0.889282, 0.16113, 0.159625, 0.15963, 0.159639, 0.161225, 0.159727, 0.159668, 0.174125, 0.162925, 0.159982, 0.733128, 0.15965, 0.159673, 0.163184, 0.162504, 0.161154, 0.159626, 0.44023, 0.159626, 0.159626, 0.352085
1.03778, 0, 1.22426, 0.161082, 1.41421, -1.22426, 0.162816, 0.16108, 0.161086, 0.161095, 0.162682, 0.161183, 0.161124, 0.17478, 0.164381, 0.161438, 0.734506, 0.16111, 0.161137, 0.165822, 0.163875, 0.162393, 0.161082, 0.407619, 0.161082, 0.161082, 0.374519
1.04565, 0, 1.21567, 0.162653, 1.41421, -1.21567, 0.164685, 0.162651, 0.162658, 0.162667, 0.164253, 0.162755, 0.162696, 0.175827, 0.165953, 0.163009, 0.735946, 0.162687, 0.16272, 0.169103, 0.165329, 0.163781, 0.162654, 0.377878, 0.162653, 0.162653, 0.396175
1.05352, 2, 1.20987, 0.16431, 2, 0.790127, 0.166724, 0.164308, 0.164315, 0.164324, 0.16591, 0.164412, 0.164353, 0.177147, 0.16761, 0.164666, 0.737405, 0.164351, 0.164393, 0.17323, 0.16684, 0.165281, 0.164311, 0.351568, 0.16431, 0.16431, 0.416308
1.06139, 3.72608, 1.20673, 0.16602, 2.39292, 2.51935, 0.168921, 0.166017, 0.166025, 0.166034, 0.16762, 0.166122, 0.166063, 0.178627, 0.16932, 0.166377, 0.738832, 0.166069, 0.166123, 0.178484, 0.168382, 0.166858, 0.166021, 0.329023, 0.16602, 0.16602, 0.434178
1.06927, 0.273916, 1.20607, 0.16775, 1.50795, -0.932151, 0.171265, 0.167746, 0.167755, 0.167764, 0.16935, 0.167852, 0.167793, 0.180167, 0.171049, 0.168106, 0.740171, 0.16781, 0.167879, 0.185244, 0.169929, 0.168472, 0.16775, 0.310366, 0.16775, 0.16775, 0.449097
1.07714, 2, 1.20773, 0.169464, 2, 0.792265, 0.173744, 0.169458, 0.169468, 0.169477, 0.171064, 0.169565, 0.169506, 0.18168, 0.172763, 0.16982, 0.741357, 0.169538, 0.169625, 0.194004, 0.171451, 0.170087, 0.169464, 0.295537, 0.169464, 0.169464, 0.460468
1.08501, 1.71159, 1.21172, 0.171126, 1.92655, 0.499869, 0.176348, 0.171119, 0.17113, 0.17114, 0.172726, 0.171228, 0.171169, 0.18309, 0.174425, 0.171482, 0.742321, 0.171218, 0.171327, 0.205387, 0.17292, 0.171663, 0.171126, 0.284325, 0.171126, 0.171126, 0.467832
1.09288, 0.288414, 1.21819, 0.172701, 1.51275, -0.929781, 0.179066, 0.172692, 0.172706, 0.172715, 0.174301, 0.172803, 0.172744, 0.18434, 0.176001, 0.173057, 0.742991, 0.172816, 0.17295, 0.220151, 0.174304, 0.173164, 0.172702, 0.276409, 0.172701, 0.172701, 0.470895
1.10075, 2, 1.22759, 0.174155, 2, 0.772408, 0.181883, 0.174143, 0.174159, 0.174168, 0.175755, 0.174256, 0.174198, 0.185382, 0.177454, 0.174511, 0.743292, 0.174298, 0.174461, 0.239186, 0.175575, 0.174553, 0.174155, 0.27139, 0.174155, 0.174155, 0.469546
1.10862, 0, 1.2406, 0.175452, 1.41421, -1.2406, 0.184778, 0.175437, 0.175456, 0.175466, 0.177052, 0.175554, 0.175495, 0.186182, 0.178751, 0.175808, 0.74315, 0.175632, 0.175826, 0.263489, 0.1767, 0.175794, 0.175452, 0.268825, 0.175452, 0.175452, 0.463868
1.1165, 0.846146, 1.25813, 0.176559, 1.68705, -0.411989, 0.187726, 0.176541, 0.176564, 0.176573, 0.178159, 0.176661, 0.176602, 0.186715, 0.179858, 0.176915, 0.742494, 0.176785, 0.177012, 0.294133, 0.177648, 0.176853, 0.17656, 0.268256, 0.176559, 0.176559, 0.454125
1.12437, 1.84134, 1.28131, 0.177444, 1.95993, 0.560035, 0.190689, 0.177421, 0.177449, 0.177458, 0.179044, 0.177546, 0.177487, 0.186963, 0.180743, 0.1778, 0.741262, 0.177728, 0.177987, 0.332198, 0.178388, 0.177695, 0.177445, 0.269233, 0.177444, 0.177444, 0.440743
1.13224, 0.312511, 1.31131, 0.178075, 1.52069, -0.998794, 0.193614, 0.178046, 0.17808, 0.178089, 0.179675, 0.178177, 0.178118, 0.186914, 0.181374, 0.178431, 0.739404, 0.178432, 0.178722, 0.378697, 0.17889, 0.17829, 0.178076, 0.271326, 0.178075, 0.178075, 0.424275
1.14011, 1, 1.34925, 0.178422, 1.73205, -0.349255, 0.196438, 0.178386, 0.178427, 0.178436, 0.180022, 0.178524, 0.178465, 0.18656, 0.181722, 0.178778, 0.73689, 0.178869, 0.179185, 0.434463, 0.179123, 0.178605, 0.178423, 0.274139, 0.178422, 0.178422, 0.405367
1.14798, 1, 1.39609, 0.178457, 1.73205, -0.396087, 0.199079, 0.178411, 0.178461, 0.17847, 0.180057, 0.178558, 0.178499, 0.185891, 0.181756, 0.178813, 0.733714, 0.179014, 0.17935, 0.500041, 0.179056, 0.178612, 0.178457, 0.277317, 0.178457, 0.178457, 0.384704
1.15585, 0.834108, 1.45236, 0.178151, 1.68348, -0.618255, 0.201442, 0.178094, 0.178155, 0.178164, 0.179751, 0.178252, 0.178193, 0.184901, 0.18145, 0.178507, 0.729905, 0.178842, 0.179188, 0.575553, 0.178663, 0.178282, 0.178151, 0.280544, 0.178151, 0.178151, 0.362977
1.16373, 2.82929, 1.51813, 0.177479, 2.19756, 1.31115, 0.203422, 0.177409, 0.177484, 0.177493, 0.179079, 0.177581, 0.177522, 0.183581, 0.180779, 0.177835, 0.725533, 0.178333, 0.178676, 0.660594, 0.177917, 0.17759, 0.17748, 0.283547, 0.177479, 0.177479, 0.340836
1.1716, 0.336607, 1.59281, 0.176419, 1.5286, -1.25621, 0.204902, 0.176333, 0.176424, 0.176433, 0.178019, 0.176521, 0.176462, 0.181921, 0.179719, 0.176776, 0.720718, 0.177467, 0.17779, 0.754119, 0.176793, 0.176513, 0.17642, 0.286089, 0.176419, 0.176419, 0.318858
1.17947, 4.48058, 1.6751, 0.174951, 2.5457, 2.80548, 0.205766, 0.174845, 0.174956, 0.174965, 0.176551, 0.175053, 0.174994, 0.17991, 0.178251, 0.175307, 0.715637, 0.176226, 0.17651, 0.8544, 0.175269, 0.175029, 0.174952, 0.287972, 0.174951, 0.174951, 0.297526
1.18734, 2.16831, 1.76298, 0.173059, 2.04164, 0.405331, 0.205902, 0.172929, 0.173063, 0.173072, 0.174659, 0.17316, 0.173102, 0.177537, 0.176358, 0.173415, 0.710534, 0.174596, 0.174822, 0.959005, 0.173329, 0.173124, 0.173059, 0.289028, 0.173059, 0.173059, 0.277214
1.19521, 2.99522, 1.85376, 0.17073, 2.235, 1.14145, 0.205209, 0.170572, 0.170734, 0.170744, 0.17233, 0.170832, 0.170773, 0.174792, 0.174029, 0.171086, 0.705731, 0.172568, 0.172714, 1.06486, 0.17096, 0.170784, 0.17073, 0.289119, 0.17073, 0.17073, 0.25818
1.20308, 2.81478, 1.94423, 0.167959, 2.19426, 0.870545, 0.203606, 0.167768, 0.167964, 0.167973, 0.169559, 0.168061, 0.168002, 0.171668, 0.171258, 0.168315, 0.701628, 0.170135, 0.170182, 1.16836, 0.168155, 0.168004, 0.16796, 0.288139, 0.167959, 0.167959, 0.240575
1.21095, 2.54111, 2.03085, 0.164747, 2.13099, 0.51026, 0.201039, 0.164515, 0.164751, 0.16476, 0.166347, 0.164848, 0.16479, 0.168162, 0.168046, 0.165103, 0.698717, 0.167297, 0.167229, 1.26555, 0.164913, 0.164784, 0.164747, 0.286006, 0.164747, 0.164747, 0.224454
