   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_727.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup
12.7345, 2.99487, 4.40766, 0.826043, 2.23492, -1.41279, 0.826043, 0, 0.826044, 0.826043, 0.826043, 0.826043, 0.826043, 0.826043, 0.826043, 0.826043, 0.826043, 0.826043, 0.826043, 0.826043, 0.826043, 0.826043, 0.826043, 0.826043, 0.826043, 0.826043, 0.826044, 0.826043, 0.826043, 4.40766
12.7424, 5.99554, 4.63631, 0.828288, 2.82764, 1.35923, 0.828288, 0, 0.828289, 0.828288, 0.828288, 0.828288, 0.828288, 0.828288, 0.828288, 0.828288, 0.828288, 0.828288, 0.828288, 0.828288, 0.828288, 0.828288, 0.828288, 0.828288, 0.828288, 0.828288, 0.828289, 0.828288, 0.828288, 4.63631
12.7503, 9.99504, 4.8507, 0.829288, 3.46339, 5.14434, 0.829288, 0, 0.829289, 0.829288, 0.829288, 0.829288, 0.829288, 0.829288, 0.829288, 0.829288, 0.829288, 0.829288, 0.829288, 0.829288, 0.829288, 0.829288, 0.829288, 0.829288, 0.829288, 0.829288, 0.829288, 0.829288, 0.829288, 4.8507
12.7581, 4.99504, 5.04772, 0.829664, 2.64481, -0.05268, 0.829664, 0, 0.829665, 0.829664, 0.829664, 0.829664, 0.829664, 0.829664, 0.829664, 0.829664, 0.829664, 0.829664, 0.829664, 0.829664, 0.829664, 0.829664, 0.829664, 0.829664, 0.829664, 0.829664, 0.829665, 0.829664, 0.829664, 5.04772
12.766, 5.53741, 5.22448, 0.83004, 2.74543, 0.312936, 0.83004, 0, 0.830041, 0.83004, 0.83004, 0.83004, 0.83004, 0.83004, 0.83004, 0.83004, 0.83004, 0.83004, 0.83004, 0.83004, 0.83004, 0.83004, 0.83004, 0.83004, 0.83004, 0.83004, 0.830041, 0.83004, 0.83004, 5.22447
12.7738, 4.45292, 5.3796, 0.832265, 2.54026, -0.926677, 0.832265, 0, 0.832266, 0.832265, 0.832265, 0.832265, 0.832265, 0.832265, 0.832265, 0.832265, 0.832265, 0.832265, 0.832265, 0.832265, 0.832265, 0.832265, 0.832265, 0.832265, 0.832265, 0.832265, 0.832266, 0.832265, 0.832265, 5.3796
12.7817, 3.72912, 5.50757, 0.833676, 2.39356, -1.77845, 0.833676, 0, 0.833677, 0.833676, 0.833676, 0.833676, 0.833676, 0.833676, 0.833676, 0.833676, 0.833676, 0.833676, 0.833676, 0.833676, 0.833676, 0.833676, 0.833676, 0.833676, 0.833676, 0.833676, 0.833677, 0.833676, 0.833676, 5.50757
12.7896, 8.99777, 5.60618, 0.834317, 3.31629, 3.39159, 0.834317, 0, 0.834318, 0.834317, 0.834317, 0.834317, 0.834317, 0.834317, 0.834317, 0.834317, 0.834317, 0.834317, 0.834317, 0.834317, 0.834317, 0.834317, 0.834317, 0.834317, 0.834317, 0.834317, 0.834318, 0.834317, 0.834317, 5.60618
12.7974, 3.73631, 5.67403, 0.834572, 2.39506, -1.93772, 0.834572, 0, 0.834573, 0.834572, 0.834572, 0.834572, 0.834572, 0.834572, 0.834572, 0.834572, 0.834572, 0.834572, 0.834572, 0.834572, 0.834572, 0.834572, 0.834572, 0.834572, 0.834572, 0.834572, 0.834572, 0.834572, 0.834572, 5.67403
12.8053, 5.29368, 5.71038, 0.834827, 2.70068, -0.416701, 0.834827, 0, 0.834828, 0.834827, 0.834827, 0.834827, 0.834827, 0.834827, 0.834827, 0.834827, 0.834827, 0.834827, 0.834827, 0.834827, 0.834827, 0.834827, 0.834827, 0.834827, 0.834827, 0.834827, 0.834827, 0.834827, 0.834827, 5.71038
12.8131, 8.47584, 5.71549, 0.835819, 3.23664, 2.76034, 0.835819, 0, 0.835821, 0.835819, 0.835819, 0.835819, 0.835819, 0.835819, 0.835819, 0.835819, 0.835819, 0.835819, 0.835819, 0.835819, 0.835819, 0.835819, 0.835819, 0.835819, 0.835819, 0.835819, 0.83582, 0.835819, 0.835819, 5.71549
12.821, 3.48451, 5.68878, 0.836791, 2.3419, -2.20427, 0.836791, 0, 0.836793, 0.836791, 0.836791, 0.836791, 0.836791, 0.836791, 0.836791, 0.836791, 0.836791, 0.836791, 0.836791, 0.836791, 0.836791, 0.836791, 0.836791, 0.836791, 0.836791, 0.836791, 0.836792, 0.836791, 0.836791, 5.68878
12.8288, 5.50053, 5.63106, 0.837743, 2.73871, -0.130533, 0.837743, 0, 0.837744, 0.837743, 0.837743, 0.837743, 0.837743, 0.837743, 0.837743, 0.837743, 0.837743, 0.837743, 0.837743, 0.837743, 0.837743, 0.837743, 0.837743, 0.837743, 0.837743, 0.837743, 0.837744, 0.837743, 0.837743, 5.63106
12.8367, 5.24545, 5.54326, 0.838209, 2.69174, -0.297812, 0.838209, 0, 0.838211, 0.838209, 0.838209, 0.838209, 0.838209, 0.838209, 0.838209, 0.838209, 0.838209, 0.838209, 0.838209, 0.838209, 0.838209, 0.838209, 0.838209, 0.838209, 0.838209, 0.838209, 0.83821, 0.838209, 0.838209, 5.54326
12.8446, 4.24672, 5.42737, 0.838195, 2.49934, -1.18066, 0.838195, 0, 0.838196, 0.838195, 0.838195, 0.838195, 0.838195, 0.838195, 0.838195, 0.838195, 0.838195, 0.838195, 0.838195, 0.838195, 0.838195, 0.838195, 0.838195, 0.838195, 0.838195, 0.838195, 0.838195, 0.838195, 0.838195, 5.42737
12.8524, 2.21945, 5.28594, 0.837821, 2.05413, -3.06649, 0.837821, 0, 0.837823, 0.837821, 0.837821, 0.837821, 0.837821, 0.837821, 0.837821, 0.837821, 0.837821, 0.837821, 0.837821, 0.837821, 0.837821, 0.837821, 0.837821, 0.837821, 0.837821, 0.837821, 0.837822, 0.837821, 0.837821, 5.28594
12.8603, 8.50186, 5.12197, 0.837208, 3.24066, 3.37989, 0.837208, 0, 0.837211, 0.837208, 0.837208, 0.837208, 0.837208, 0.837208, 0.837208, 0.837208, 0.837208, 0.837208, 0.837208, 0.837208, 0.837208, 0.837208, 0.837208, 0.837208, 0.837208, 0.837208, 0.837209, 0.837208, 0.837208, 5.12197
12.8681, 7.51103, 4.93864, 0.836477, 3.084, 2.57239, 0.836477, 0, 0.836479, 0.836477, 0.836477, 0.836477, 0.836477, 0.836477, 0.836477, 0.836477, 0.836477, 0.836477, 0.836477, 0.836477, 0.836477, 0.836477, 0.836477, 0.836477, 0.836477, 0.836477, 0.836478, 0.836477, 0.836477, 4.93864
12.876, 5.46952, 4.7394, 0.835688, 2.73304, 0.730124, 0.835688, 0, 0.835692, 0.835688, 0.835688, 0.835688, 0.835688, 0.835688, 0.835688, 0.835688, 0.835688, 0.835688, 0.835688, 0.835688, 0.835688, 0.835688, 0.835688, 0.835688, 0.835688, 0.835688, 0.835689, 0.835688, 0.835688, 4.7394
12.8839, 8.52081, 4.52747, 0.834647, 3.24358, 3.99334, 0.834647, 0, 0.834652, 0.834647, 0.834647, 0.834647, 0.834647, 0.834647, 0.834647, 0.834647, 0.834647, 0.834647, 0.834647, 0.834647, 0.834647, 0.834647, 0.834647, 0.834647, 0.834647, 0.834647, 0.834648, 0.834647, 0.834647, 4.52747
12.8917, 5.99504, 4.30643, 0.833481, 2.82755, 1.68861, 0.833481, 0, 0.833487, 0.833481, 0.833481, 0.833481, 0.833481, 0.833481, 0.833481, 0.833481, 0.833481, 0.833481, 0.833481, 0.833481, 0.833481, 0.833481, 0.833481, 0.833481, 0.833481, 0.833481, 0.833482, 0.833481, 0.833481, 4.30642
12.8996, 5.53556, 4.07972, 0.832316, 2.7451, 1.45584, 0.832316, 0, 0.832324, 0.832316, 0.832316, 0.832316, 0.832316, 0.832316, 0.832316, 0.832316, 0.832316, 0.832316, 0.832316, 0.832316, 0.832316, 0.832316, 0.832316, 0.832316, 0.832316, 0.832316, 0.832317, 0.832316, 0.832316, 4.07971
12.9074, 0.227509, 3.85057, 0.831082, 1.49248, -3.62306, 0.831082, 0, 0.831093, 0.831082, 0.831082, 0.831082, 0.831082, 0.831082, 0.831082, 0.831082, 0.831082, 0.831082, 0.831082, 0.831082, 0.831082, 0.831082, 0.831082, 0.831082, 0.831082, 0.831082, 0.831083, 0.831082, 0.831082, 3.85056
12.9153, 5.22255, 3.62168, 0.829606, 2.68748, 1.60088, 0.829606, 0, 0.829622, 0.829606, 0.829606, 0.829606, 0.829606, 0.829606, 0.829606, 0.829606, 0.829606, 0.829606, 0.829606, 0.829606, 0.829606, 0.829606, 0.829606, 0.829606, 0.829606, 0.829606, 0.829607, 0.829606, 0.829606, 3.62166
12.9231, 4.54994, 3.39572, 0.827877, 2.55928, 1.15422, 0.827877, 0, 0.827898, 0.827877, 0.827877, 0.827877, 0.827877, 0.827877, 0.827877, 0.827877, 0.827877, 0.827877, 0.827877, 0.827877, 0.827877, 0.827877, 0.827877, 0.827877, 0.827877, 0.827877, 0.827878, 0.827877, 0.827877, 3.3957
12.931, 2.22032, 3.17522, 0.825957, 2.05434, -0.954894, 0.825957, 0, 0.825985, 0.825957, 0.825957, 0.825957, 0.825957, 0.825957, 0.825957, 0.825957, 0.825957, 0.825957, 0.825957, 0.825957, 0.825957, 0.825957, 0.825957, 0.825957, 0.825957, 0.825957, 0.825958, 0.825957, 0.825957, 3.17519
12.9389, 4.99749, 2.96198, 0.823754, 2.64528, 2.03551, 0.823754, 0, 0.823793, 0.823754, 0.823754, 0.823754, 0.823754, 0.823754, 0.823754, 0.823754, 0.823754, 0.823754, 0.823754, 0.823754, 0.823754, 0.823754, 0.823754, 0.823754, 0.823754, 0.823754, 0.823755, 0.823754, 0.823754, 2.96194
12.9467, 4.42828, 2.75781, 0.821318, 2.53541, 1.67047, 0.821318, 0, 0.821371, 0.821318, 0.821318, 0.821318, 0.821318, 0.821318, 0.821318, 0.821318, 0.821318, 0.821318, 0.821318, 0.821318, 0.821318, 0.821318, 0.821318, 0.821318, 0.821318, 0.821318, 0.821318, 0.821318, 0.821318, 2.75776
12.9546, 3.56691, 2.56411, 0.818767, 2.35943, 1.00281, 0.818767, 0, 0.81884, 0.818767, 0.818767, 0.818767, 0.818767, 0.818767, 0.818767, 0.818767, 0.818767, 0.818767, 0.818767, 0.818767, 0.818767, 0.818767, 0.818767, 0.818767, 0.818767, 0.818767, 0.818768, 0.818767, 0.818767, 2.56403
12.9624, 1.78699, 2.38169, 0.815964, 1.94602, -0.594702, 0.815964, 0, 0.816062, 0.815964, 0.815964, 0.815964, 0.815964, 0.815964, 0.815964, 0.815964, 0.815964, 0.815964, 0.815964, 0.815964, 0.815964, 0.815964, 0.815964, 0.815964, 0.815964, 0.815964, 0.815965, 0.815964, 0.815964, 2.38159
12.9703, 0.208302, 2.21104, 0.812766, 1.48604, -2.00273, 0.812766, 0, 0.812898, 0.812766, 0.812766, 0.812766, 0.812766, 0.812766, 0.812766, 0.812766, 0.812766, 0.812766, 0.812766, 0.812766, 0.812766, 0.812766, 0.812766, 0.812766, 0.812766, 0.812766, 0.812767, 0.812766, 0.812766, 2.2109
12.9782, 3.7917, 2.05251, 0.80915, 2.40659, 1.73919, 0.80915, 0, 0.809325, 0.80915, 0.80915, 0.80915, 0.80915, 0.80915, 0.80915, 0.80915, 0.80915, 0.80915, 0.80915, 0.80915, 0.80915, 0.80915, 0.80915, 0.80915, 0.80915, 0.80915, 0.809151, 0.80915, 0.80915, 2.05233
12.986, 1, 1.90627, 0.805218, 1.73205, -0.90627, 0.805218, 0, 0.80545, 0.805218, 0.805218, 0.805218, 0.805218, 0.805218, 0.805218, 0.805218, 0.805218, 0.805218, 0.805218, 0.805218, 0.805218, 0.805218, 0.805218, 0.805218, 0.805218, 0.805218, 0.805219, 0.805218, 0.805218, 1.90604
12.9939, 1.20099, 1.77234, 0.801134, 1.78913, -0.571345, 0.801134, 0, 0.801439, 0.801134, 0.801134, 0.801134, 0.801134, 0.801134, 0.801134, 0.801134, 0.801134, 0.801134, 0.801134, 0.801134, 0.801134, 0.801134, 0.801134, 0.801134, 0.801134, 0.801134, 0.801135, 0.801134, 0.801134, 1.77203
13.0017, 1.79901, 1.65052, 0.797061, 1.9491, 0.148486, 0.797061, 0, 0.797458, 0.797061, 0.797061, 0.797061, 0.797061, 0.797061, 0.797061, 0.797061, 0.797061, 0.797061, 0.797061, 0.797061, 0.797061, 0.797061, 0.797061, 0.797061, 0.797061, 0.797061, 0.797062, 0.797061, 0.797061, 1.65012
13.0096, 2.19603, 1.54179, 0.794399, 2.04842, 0.654248, 0.794399, 0, 0.794914, 0.794399, 0.794399, 0.794399, 0.794399, 0.794399, 0.794399, 0.794399, 0.794399, 0.794399, 0.794399, 0.794399, 0.794399, 0.794399, 0.794399, 0.794399, 0.794399, 0.794399, 0.7944, 0.794399, 0.794399, 1.54127
13.0174, 1.80397, 1.44329, 0.790969, 1.95038, 0.360672, 0.790969, 0, 0.791631, 0.790969, 0.790969, 0.790969, 0.790969, 0.790969, 0.790969, 0.790969, 0.790969, 0.790969, 0.790969, 0.790969, 0.790969, 0.790969, 0.790969, 0.790969, 0.790969, 0.790969, 0.79097, 0.790969, 0.790969, 1.44263
13.0253, 0.191326, 1.35452, 0.786895, 1.48031, -1.16319, 0.786895, 0, 0.78774, 0.786895, 0.786895, 0.786895, 0.786895, 0.786895, 0.786895, 0.786895, 0.786895, 0.786895, 0.786895, 0.786895, 0.786895, 0.786895, 0.786895, 0.786895, 0.786895, 0.786895, 0.786896, 0.786895, 0.786895, 1.35367
13.0332, 1.80867, 1.27504, 0.782506, 1.95158, 0.533631, 0.782506, 0, 0.783578, 0.782506, 0.782506, 0.782506, 0.782506, 0.782506, 0.782506, 0.782506, 0.782506, 0.782506, 0.782506, 0.782506, 0.782506, 0.782506, 0.782506, 0.782506, 0.782506, 0.782506, 0.782506, 0.782506, 0.782506, 1.27397
13.041, 2, 1.20443, 0.778129, 2, 0.795568, 0.778129, 0, 0.779478, 0.778129, 0.778129, 0.778129, 0.778129, 0.778129, 0.778129, 0.778129, 0.778129, 0.778129, 0.778129, 0.778129, 0.778129, 0.778129, 0.778129, 0.778129, 0.778129, 0.778129, 0.778129, 0.778129, 0.778129, 1.20308
13.0489, 1, 1.14406, 0.775916, 1.73205, -0.144065, 0.775916, 0, 0.777604, 0.775916, 0.775916, 0.775916, 0.775916, 0.775916, 0.775916, 0.775916, 0.775916, 0.775916, 0.775916, 0.775916, 0.775916, 0.775916, 0.775916, 0.775916, 0.775916, 0.775916, 0.775917, 0.775916, 0.775916, 1.14238
13.0567, 1.18154, 1.09001, 0.772667, 1.78369, 0.091529, 0.772667, 0, 0.774761, 0.772667, 0.772667, 0.772667, 0.772667, 0.772667, 0.772667, 0.772667, 0.772667, 0.772667, 0.772667, 0.772667, 0.772667, 0.772667, 0.772667, 0.772667, 0.772667, 0.772667, 0.772668, 0.772667, 0.772667, 1.08791
13.0646, 0.99777, 1.04167, 0.768536, 1.73141, -0.0438983, 0.768536, 0, 0.771116, 0.768536, 0.768536, 0.768536, 0.768536, 0.768536, 0.768536, 0.768536, 0.768536, 0.768536, 0.768536, 0.768536, 0.768536, 0.768536, 0.768536, 0.768536, 0.768536, 0.768536, 0.768537, 0.768536, 0.768536, 1.03909
13.0725, 1.82069, 0.998831, 0.763973, 1.95466, 0.821863, 0.763973, 0, 0.767128, 0.763973, 0.763973, 0.763973, 0.763973, 0.763973, 0.763973, 0.763973, 0.763973, 0.763973, 0.763973, 0.763973, 0.763973, 0.763973, 0.763973, 0.763973, 0.763973, 0.763973, 0.763974, 0.763973, 0.763973, 0.995676
13.0803, 0.174473, 0.961303, 0.759424, 1.47461, -0.786829, 0.759424, 0, 0.763255, 0.759424, 0.759424, 0.759424, 0.759424, 0.759424, 0.759424, 0.759424, 0.759424, 0.759424, 0.759424, 0.759424, 0.759424, 0.759424, 0.759424, 0.759424, 0.759424, 0.759424, 0.759425, 0.759424, 0.759424, 0.957471
13.0882, 0.825527, 0.931439, 0.757826, 1.68093, -0.105912, 0.757826, 0, 0.762443, 0.757826, 0.757826, 0.757826, 0.757826, 0.757826, 0.757826, 0.757826, 0.757826, 0.757826, 0.757826, 0.757826, 0.757826, 0.757826, 0.757826, 0.757826, 0.757826, 0.757826, 0.757826, 0.757826, 0.757826, 0.92682
13.096, 0.16962, 0.904358, 0.754823, 1.47296, -0.734738, 0.754823, 0, 0.76035, 0.754823, 0.754823, 0.754823, 0.754823, 0.754823, 0.754823, 0.754823, 0.754823, 0.754823, 0.754823, 0.754823, 0.754823, 0.754823, 0.754823, 0.754823, 0.754823, 0.754823, 0.754824, 0.754823, 0.754823, 0.898831
13.1039, 2.99754, 0.879766, 0.750594, 2.23552, 2.11778, 0.750594, 0, 0.757161, 0.750594, 0.750594, 0.750594, 0.750594, 0.750594, 0.750594, 0.750594, 0.750594, 0.750594, 0.750594, 0.750594, 0.750594, 0.750594, 0.750594, 0.750594, 0.750594, 0.750594, 0.750595, 0.750594, 0.750594, 0.873199
13.1118, 1.99765, 0.85788, 0.745763, 1.99941, 1.13977, 0.745763, 0, 0.753508, 0.745763, 0.745763, 0.745763, 0.745763, 0.745763, 0.745763, 0.745763, 0.745763, 0.745763, 0.745763, 0.745763, 0.745763, 0.745763, 0.745763, 0.745763, 0.745763, 0.745763, 0.745764, 0.745763, 0.745763, 0.850134
13.1196, 0.835192, 0.838951, 0.740947, 1.6838, -0.00375897, 0.740947, 0, 0.750018, 0.740947, 0.740947, 0.740947, 0.740947, 0.740947, 0.740947, 0.740947, 0.740947, 0.740947, 0.740947, 0.740947, 0.740947, 0.740947, 0.740947, 0.740947, 0.740947, 0.740947, 0.740948, 0.740947, 0.740947, 0.829879
13.1275, 0, 0.828705, 0.742176, 1.41421, -0.828705, 0.742176, 0, 0.752723, 0.742176, 0.742176, 0.742176, 0.742176, 0.742176, 0.742176, 0.742176, 0.742176, 0.742176, 0.742176, 0.742176, 0.742176, 0.742176, 0.742176, 0.742176, 0.742176, 0.742176, 0.742176, 0.742176, 0.742176, 0.818157
13.1353, 0, 0.81923, 0.741796, 1.41421, -0.81923, 0.741796, 0, 0.753972, 0.741796, 0.741796, 0.741796, 0.741796, 0.741796, 0.741796, 0.741796, 0.741796, 0.741796, 0.741796, 0.741796, 0.741796, 0.741796, 0.741796, 0.741796, 0.741796, 0.741796, 0.741797, 0.741796, 0.741796, 0.807053
13.1432, 0, 0.810465, 0.73996, 1.41421, -0.810465, 0.73996, 0, 0.753915, 0.73996, 0.73996, 0.73996, 0.73996, 0.73996, 0.73996, 0.73996, 0.73996, 0.73996, 0.73996, 0.73996, 0.73996, 0.73996, 0.73996, 0.73996, 0.73996, 0.73996, 0.739961, 0.73996, 0.73996, 0.796509
13.151, 1, 0.802976, 0.737399, 1.73205, 0.197024, 0.737399, 0, 0.753279, 0.737399, 0.737399, 0.737399, 0.737399, 0.737399, 0.737399, 0.737399, 0.737399, 0.737399, 0.737399, 0.737399, 0.737399, 0.737399, 0.737399, 0.737399, 0.737399, 0.737399, 0.7374, 0.737399, 0.737399, 0.787095
13.1589, 0.150415, 0.797369, 0.734842, 1.46643, -0.646953, 0.734842, 0, 0.752784, 0.734842, 0.734842, 0.734842, 0.734842, 0.734842, 0.734842, 0.734842, 0.734842, 0.734842, 0.734842, 0.734842, 0.734842, 0.734842, 0.734842, 0.734842, 0.734842, 0.734842, 0.734843, 0.734842, 0.734842, 0.779426
13.1668, 1.84958, 0.796669, 0.735402, 1.96204, 1.05292, 0.735402, 0, 0.755529, 0.735402, 0.735402, 0.735402, 0.735402, 0.735402, 0.735402, 0.735402, 0.735402, 0.735402, 0.735402, 0.735402, 0.735402, 0.735402, 0.735402, 0.735402, 0.735402, 0.735402, 0.735403, 0.735402, 0.735402, 0.776542
13.1746, 0.290954, 0.796536, 0.73478, 1.51359, -0.505582, 0.73478, 0, 0.757196, 0.73478, 0.73478, 0.73478, 0.73478, 0.73478, 0.73478, 0.73478, 0.73478, 0.73478, 0.73478, 0.73478, 0.73478, 0.73478, 0.73478, 0.73478, 0.73478, 0.73478, 0.734781, 0.73478, 0.73478, 0.774119
13.1825, 2.70905, 0.797103, 0.733118, 2.17003, 1.91194, 0.733118, 0, 0.757907, 0.733118, 0.733118, 0.733118, 0.733118, 0.733118, 0.733118, 0.733118, 0.733118, 0.733118, 0.733118, 0.733118, 0.733118, 0.733118, 0.733118, 0.733118, 0.733118, 0.733118, 0.733119, 0.733118, 0.733118, 0.772314
13.1903, 0.140644, 0.798924, 0.730939, 1.46309, -0.65828, 0.730939, 0, 0.758157, 0.730939, 0.730939, 0.730939, 0.730939, 0.730939, 0.730939, 0.730939, 0.730939, 0.730939, 0.730939, 0.730939, 0.730939, 0.730939, 0.730939, 0.730939, 0.730939, 0.730939, 0.73094, 0.730939, 0.730939, 0.771705
13.1982, 2.85936, 0.802587, 0.728763, 2.20439, 2.05677, 0.728763, 0, 0.758438, 0.728763, 0.728763, 0.728763, 0.728763, 0.728763, 0.728763, 0.728763, 0.728763, 0.728763, 0.728763, 0.728763, 0.728763, 0.728763, 0.728763, 0.728763, 0.728763, 0.728763, 0.728764, 0.728763, 0.728763, 0.772911
13.2061, 2.13592, 0.81044, 0.72884, 2.0337, 1.32548, 0.72884, 0, 0.760964, 0.72884, 0.72884, 0.72884, 0.72884, 0.72884, 0.72884, 0.72884, 0.72884, 0.72884, 0.72884, 0.72884, 0.72884, 0.72884, 0.72884, 0.72884, 0.72884, 0.72884, 0.72884, 0.72884, 0.72884, 0.778315
13.2139, 0.997415, 0.8194, 0.727951, 1.7313, 0.178014, 0.727951, 0, 0.762482, 0.727951, 0.727951, 0.727951, 0.727951, 0.727951, 0.727951, 0.727951, 0.727951, 0.727951, 0.727951, 0.727951, 0.727951, 0.727951, 0.727951, 0.727951, 0.727951, 0.727951, 0.727952, 0.727951, 0.727951, 0.784868
13.2218, 0.866667, 0.829756, 0.726219, 1.69312, 0.0369105, 0.726219, 0, 0.763077, 0.726219, 0.726219, 0.726219, 0.726219, 0.726219, 0.726219, 0.726219, 0.726219, 0.726219, 0.726219, 0.726219, 0.726219, 0.726219, 0.726219, 0.726219, 0.726219, 0.726219, 0.72622, 0.726219, 0.726219, 0.792897
13.2296, 1, 0.842126, 0.724068, 1.73205, 0.157874, 0.724068, 0, 0.763135, 0.724068, 0.724068, 0.724068, 0.724068, 0.724068, 0.724068, 0.724068, 0.724068, 0.724068, 0.724068, 0.724068, 0.724068, 0.724068, 0.724068, 0.724068, 0.724068, 0.724068, 0.724069, 0.724068, 0.724068, 0.80306
13.2375, 0.126146, 0.857144, 0.721921, 1.45813, -0.730998, 0.721921, 0, 0.763038, 0.721921, 0.721921, 0.721921, 0.721921, 0.721921, 0.721921, 0.721921, 0.721921, 0.721921, 0.721921, 0.721921, 0.721921, 0.721921, 0.721921, 0.721921, 0.721921, 0.721921, 0.721922, 0.721921, 0.721921, 0.816027
13.2453, 1.12169, 0.877108, 0.721834, 1.76683, 0.244577, 0.721834, 0, 0.764808, 0.721834, 0.721834, 0.721834, 0.721834, 0.721834, 0.721834, 0.721834, 0.721834, 0.721834, 0.721834, 0.721834, 0.721834, 0.721834, 0.721834, 0.721834, 0.721834, 0.721834, 0.721834, 0.721834, 0.721834, 0.834133
13.2532, 1.87361, 0.899353, 0.720896, 1.96815, 0.974253, 0.720896, 0, 0.765501, 0.720896, 0.720896, 0.720896, 0.720896, 0.720896, 0.720896, 0.720896, 0.720896, 0.720896, 0.720896, 0.720896, 0.720896, 0.720896, 0.720896, 0.720896, 0.720896, 0.720896, 0.720897, 0.720896, 0.720896, 0.854748
13.2611, 0.997522, 0.924222, 0.719214, 1.73134, 0.0733001, 0.719214, 0, 0.765191, 0.719214, 0.719214, 0.719214, 0.719214, 0.719214, 0.719214, 0.719214, 0.719214, 0.719214, 0.719214, 0.719214, 0.719214, 0.719214, 0.719214, 0.719214, 0.719214, 0.719214, 0.719215, 0.719214, 0.719214, 0.878244
13.2689, 1.99776, 0.95234, 0.717161, 1.99944, 1.04541, 0.717161, 0, 0.764227, 0.717161, 0.717161, 0.717161, 0.717161, 0.717161, 0.717161, 0.717161, 0.717161, 0.717161, 0.717161, 0.717161, 0.717161, 0.717161, 0.717161, 0.717161, 0.717161, 0.717161, 0.717162, 0.717161, 0.717161, 0.905273
13.2768, 1.88329, 0.984289, 0.715111, 1.97061, 0.898997, 0.715111, 0, 0.762964, 0.715111, 0.715111, 0.715111, 0.715111, 0.715111, 0.715111, 0.715111, 0.715111, 0.715111, 0.715111, 0.715111, 0.715111, 0.715111, 0.715111, 0.715111, 0.715111, 0.715111, 0.715112, 0.715111, 0.715111, 0.936435
13.2846, 3, 1.02183, 0.714641, 2.23607, 1.97817, 0.714641, 0, 0.762964, 0.714641, 0.714641, 0.714641, 0.714641, 0.714641, 0.714641, 0.714641, 0.714641, 0.714641, 0.714641, 0.714641, 0.714641, 0.714641, 0.714641, 0.714641, 0.714641, 0.714641, 0.714642, 0.714641, 0.714641, 0.973507
13.2925, 1, 1.06278, 0.713434, 1.73205, -0.0627806, 0.713434, 0, 0.761902, 0.713434, 0.713434, 0.713434, 0.713434, 0.713434, 0.713434, 0.713434, 0.713434, 0.713434, 0.713434, 0.713434, 0.713434, 0.713434, 0.713434, 0.713434, 0.713434, 0.713434, 0.713435, 0.713434, 0.713434, 1.01431
13.3004, 5.10694, 1.10731, 0.711585, 2.66588, 3.99963, 0.711585, 0, 0.759875, 0.711585, 0.711585, 0.711585, 0.711585, 0.711585, 0.711585, 0.711585, 0.711585, 0.711585, 0.711585, 0.711585, 0.711585, 0.711585, 0.711585, 0.711585, 0.711585, 0.711585, 0.711586, 0.711585, 0.711585, 1.05902
13.3082, 3.99752, 1.15572, 0.709417, 2.44898, 2.8418, 0.709417, 0, 0.757212, 0.709417, 0.709417, 0.709417, 0.709417, 0.709417, 0.709417, 0.709417, 0.709417, 0.709417, 0.709417, 0.709417, 0.709417, 0.709417, 0.709417, 0.709417, 0.709417, 0.709417, 0.709418, 0.709417, 0.709417, 1.10792
13.3161, 2.89554, 1.20825, 0.707252, 2.21259, 1.68729, 0.707252, 0, 0.754247, 0.707252, 0.707252, 0.707252, 0.707252, 0.707252, 0.707252, 0.707252, 0.707252, 0.707252, 0.707252, 0.707252, 0.707252, 0.707252, 0.707252, 0.707252, 0.707252, 0.707252, 0.707253, 0.707252, 0.707252, 1.16125
13.3239, 1, 1.26624, 0.706647, 1.73205, -0.266238, 0.706647, 0, 0.752558, 0.706647, 0.706647, 0.706647, 0.706647, 0.706647, 0.706647, 0.706647, 0.706647, 0.706647, 0.706647, 0.706647, 0.706647, 0.706647, 0.706647, 0.706647, 0.706647, 0.706647, 0.706648, 0.706647, 0.706647, 1.22033
13.3318, 1.29182, 1.32718, 0.705405, 1.81434, -0.0353566, 0.705405, 0, 0.749972, 0.705405, 0.705405, 0.705405, 0.705405, 0.705405, 0.705405, 0.705405, 0.705405, 0.705405, 0.705405, 0.705405, 0.705405, 0.705405, 0.705405, 0.705405, 0.705405, 0.705405, 0.705406, 0.705405, 0.705405, 1.28261
13.3396, 5.70818, 1.39068, 0.703601, 2.77636, 4.3175, 0.703601, 0, 0.746592, 0.703601, 0.703601, 0.703601, 0.703601, 0.703601, 0.703601, 0.703601, 0.703601, 0.703601, 0.703601, 0.703601, 0.703601, 0.703601, 0.703601, 0.703601, 0.703601, 0.703601, 0.703602, 0.703601, 0.703601, 1.34769
