   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_145.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Cr_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
9.04152, 11.4492, 8.43013, 8.43009, 3.66731, 3.01907, 8.43009, 0, 8.4301, 8.43011, 8.43009, 8.43009, 8.43009, 8.43009, 8.43009, 8.43009, 8.43009, 8.43009, 8.43009, 8.43009, 8.4301, 8.43009, 8.43009, 8.43009
9.0494, 10.5698, 8.42043, 8.4204, 3.54539, 2.14934, 8.4204, 0, 8.42041, 8.42041, 8.4204, 8.4204, 8.4204, 8.4204, 8.4204, 8.4204, 8.4204, 8.4204, 8.4204, 8.4204, 8.4204, 8.4204, 8.4204, 8.4204
9.05727, 13.8221, 8.41049, 8.41046, 3.97769, 5.41157, 8.41046, 0, 8.41047, 8.41048, 8.41046, 8.41046, 8.41046, 8.41046, 8.41046, 8.41046, 8.41046, 8.41046, 8.41046, 8.41046, 8.41046, 8.41046, 8.41046, 8.41046
9.06515, 16.2279, 8.40055, 8.40053, 4.26941, 7.82733, 8.40053, 0, 8.40054, 8.40054, 8.40053, 8.40053, 8.40053, 8.40053, 8.40053, 8.40053, 8.40053, 8.40053, 8.40053, 8.40053, 8.40053, 8.40053, 8.40053, 8.40053
9.07303, 14.5099, 8.39077, 8.39075, 4.06324, 6.11911, 8.39075, 0, 8.39076, 8.39076, 8.39075, 8.39075, 8.39075, 8.39075, 8.39075, 8.39075, 8.39075, 8.39075, 8.39075, 8.39075, 8.39075, 8.39075, 8.39075, 8.39075
9.08091, 4.99235, 8.38083, 8.38081, 2.6443, -3.38848, 8.38081, 0, 8.38081, 8.38082, 8.38081, 8.38081, 8.38081, 8.38081, 8.38081, 8.38081, 8.38081, 8.38081, 8.38081, 8.38081, 8.38081, 8.38081, 8.38081, 8.38081
9.08879, 10.5869, 8.3706, 8.37058, 3.5478, 2.21626, 8.37058, 0, 8.37058, 8.37059, 8.37058, 8.37058, 8.37058, 8.37058, 8.37058, 8.37058, 8.37058, 8.37058, 8.37058, 8.37058, 8.37058, 8.37058, 8.37058, 8.37058
9.09667, 6.59108, 8.35993, 8.3599, 2.93105, -1.76885, 8.3599, 0, 8.35991, 8.35992, 8.3599, 8.3599, 8.3599, 8.3599, 8.3599, 8.3599, 8.3599, 8.3599, 8.3599, 8.3599, 8.35991, 8.3599, 8.3599, 8.3599
9.10454, 9.40644, 8.34904, 8.34901, 3.37734, 1.05741, 8.34901, 0, 8.34902, 8.34903, 8.34901, 8.34901, 8.34901, 8.34901, 8.34901, 8.34901, 8.34901, 8.34901, 8.34901, 8.34901, 8.34902, 8.34901, 8.34901, 8.34901
9.11242, 11.1859, 8.33815, 8.33813, 3.63124, 2.84772, 8.33813, 0, 8.33814, 8.33814, 8.33813, 8.33813, 8.33813, 8.33813, 8.33813, 8.33813, 8.33813, 8.33813, 8.33813, 8.33813, 8.33813, 8.33813, 8.33813, 8.33813
9.1203, 6.19405, 8.32733, 8.3273, 2.86253, -2.13328, 8.3273, 0, 8.32731, 8.32732, 8.3273, 8.3273, 8.3273, 8.3273, 8.3273, 8.3273, 8.3273, 8.3273, 8.3273, 8.3273, 8.32731, 8.3273, 8.3273, 8.3273
9.12818, 4.17546, 8.3164, 8.31637, 2.48505, -4.14093, 8.31637, 0, 8.31638, 8.31639, 8.31637, 8.31637, 8.31637, 8.31637, 8.31637, 8.31637, 8.31637, 8.31637, 8.31637, 8.31637, 8.31638, 8.31637, 8.31637, 8.31637
9.13606, 20.1624, 8.30506, 8.30503, 4.70769, 11.8573, 8.30503, 0, 8.30504, 8.30504, 8.30503, 8.30503, 8.30503, 8.30503, 8.30503, 8.30503, 8.30503, 8.30503, 8.30503, 8.30503, 8.30503, 8.30503, 8.30503, 8.30503
9.14394, 9.02968, 8.29332, 8.29329, 3.3211, 0.736364, 8.29329, 0, 8.2933, 8.29331, 8.29329, 8.29329, 8.29329, 8.29329, 8.29329, 8.29329, 8.29329, 8.29329, 8.29329, 8.29329, 8.29329, 8.29329, 8.29329, 8.29329
9.15181, 8.31202, 8.28139, 8.28136, 3.21123, 0.0306339, 8.28136, 0, 8.28137, 8.28137, 8.28136, 8.28136, 8.28136, 8.28136, 8.28136, 8.28136, 8.28136, 8.28136, 8.28136, 8.28136, 8.28136, 8.28136, 8.28136, 8.28136
9.15969, 11.4387, 8.26946, 8.26944, 3.66588, 3.1692, 8.26944, 0, 8.26945, 8.26945, 8.26944, 8.26944, 8.26944, 8.26944, 8.26944, 8.26944, 8.26944, 8.26944, 8.26944, 8.26944, 8.26944, 8.26944, 8.26944, 8.26944
9.16757, 9.13197, 8.25752, 8.25749, 3.33646, 0.874454, 8.25749, 0, 8.2575, 8.25751, 8.25749, 8.25749, 8.25749, 8.25749, 8.25749, 8.25749, 8.25749, 8.25749, 8.25749, 8.25749, 8.25749, 8.25749, 8.25749, 8.25749
9.17545, 8.93941, 8.24536, 8.24533, 3.30748, 0.694045, 8.24533, 0, 8.24534, 8.24535, 8.24533, 8.24533, 8.24533, 8.24533, 8.24533, 8.24533, 8.24533, 8.24533, 8.24533, 8.24533, 8.24533, 8.24533, 8.24533, 8.24533
9.18333, 7.5077, 8.23284, 8.23281, 3.08346, -0.725148, 8.23281, 0, 8.23282, 8.23283, 8.23281, 8.23281, 8.23281, 8.23281, 8.23281, 8.23281, 8.23281, 8.23281, 8.23281, 8.23281, 8.23282, 8.23281, 8.23281, 8.23281
9.19121, 9.36219, 8.22002, 8.21999, 3.37078, 1.14217, 8.21999, 0, 8.22, 8.22001, 8.21999, 8.21999, 8.21999, 8.21999, 8.21999, 8.21999, 8.21999, 8.21999, 8.21999, 8.21999, 8.21999, 8.21999, 8.21999, 8.21999
9.19909, 11.7311, 8.20706, 8.20702, 3.70555, 3.52404, 8.20702, 0, 8.20703, 8.20705, 8.20702, 8.20702, 8.20702, 8.20702, 8.20702, 8.20702, 8.20702, 8.20702, 8.20702, 8.20702, 8.20702, 8.20702, 8.20702, 8.20702
9.20696, 9.7596, 8.19394, 8.1939, 3.42923, 1.56566, 8.1939, 0, 8.19391, 8.19393, 8.1939, 8.1939, 8.1939, 8.1939, 8.1939, 8.1939, 8.1939, 8.1939, 8.1939, 8.1939, 8.1939, 8.1939, 8.1939, 8.1939
9.21484, 5.73061, 8.18061, 8.18056, 2.7804, -2.45001, 8.18056, 0, 8.18057, 8.1806, 8.18056, 8.18056, 8.18056, 8.18056, 8.18056, 8.18056, 8.18056, 8.18056, 8.18056, 8.18056, 8.18056, 8.18056, 8.18056, 8.18056
9.22272, 12.7214, 8.16695, 8.16689, 3.83685, 4.55448, 8.16689, 0, 8.1669, 8.16694, 8.16689, 8.16689, 8.16689, 8.16689, 8.16689, 8.16689, 8.16689, 8.16689, 8.16689, 8.16689, 8.16689, 8.16689, 8.16689, 8.16689
9.2306, 8.6228, 8.15294, 8.15285, 3.25926, 0.469866, 8.15285, 0, 8.15286, 8.15292, 8.15285, 8.15285, 8.15285, 8.15285, 8.15285, 8.15285, 8.15285, 8.15285, 8.15285, 8.15285, 8.15285, 8.15285, 8.15285, 8.15285
9.23848, 13.8724, 8.13852, 8.13841, 3.98401, 5.73384, 8.13841, 0, 8.13842, 8.13851, 8.13841, 8.13841, 8.13841, 8.13841, 8.13841, 8.13841, 8.13841, 8.13841, 8.13841, 8.13841, 8.13841, 8.13841, 8.13841, 8.13841
9.24635, 21.7451, 8.12376, 8.1236, 4.87289, 13.6213, 8.1236, 0, 8.12361, 8.12374, 8.1236, 8.1236, 8.1236, 8.1236, 8.1236, 8.1236, 8.1236, 8.1236, 8.1236, 8.1236, 8.12361, 8.1236, 8.1236, 8.1236
9.25423, 8.27874, 8.10867, 8.10846, 3.20605, 0.170074, 8.10846, 0, 8.10847, 8.10865, 8.10846, 8.10846, 8.10846, 8.10846, 8.10846, 8.10846, 8.10846, 8.10846, 8.10846, 8.10846, 8.10846, 8.10846, 8.10846, 8.10846
9.26211, 7.99504, 8.09322, 8.09294, 3.16149, -0.0981784, 8.09294, 0, 8.09295, 8.09321, 8.09294, 8.09294, 8.09294, 8.09294, 8.09294, 8.09294, 8.09294, 8.09294, 8.09294, 8.09294, 8.09294, 8.09294, 8.09294, 8.09294
9.26999, 10.6444, 8.07741, 8.07701, 3.55589, 2.56696, 8.07701, 0, 8.07702, 8.07739, 8.07701, 8.07701, 8.07701, 8.07701, 8.07701, 8.07701, 8.07701, 8.07701, 8.07701, 8.07701, 8.07702, 8.07701, 8.07701, 8.07701
9.27787, 6.43767, 8.06125, 8.06071, 2.90477, -1.62358, 8.06071, 0, 8.06072, 8.06124, 8.06071, 8.06071, 8.06071, 8.06071, 8.06071, 8.06071, 8.06071, 8.06071, 8.06071, 8.06071, 8.06071, 8.06071, 8.06071, 8.06071
9.28574, 12.2497, 8.04471, 8.04398, 3.77488, 4.20498, 8.04398, 0, 8.04399, 8.0447, 8.04398, 8.04398, 8.04398, 8.04398, 8.04398, 8.04398, 8.04398, 8.04398, 8.04398, 8.04398, 8.04398, 8.04398, 8.04398, 8.04398
9.29362, 6.99318, 8.02784, 8.02684, 2.99886, -1.03466, 8.02684, 0, 8.02685, 8.02783, 8.02684, 8.02684, 8.02684, 8.02684, 8.02684, 8.02684, 8.02684, 8.02684, 8.02684, 8.02684, 8.02684, 8.02684, 8.02684, 8.02684
9.3015, 6.99232, 8.01071, 8.00936, 2.99872, -1.01839, 8.00936, 0, 8.00937, 8.01069, 8.00936, 8.00936, 8.00936, 8.00936, 8.00936, 8.00936, 8.00936, 8.00936, 8.00936, 8.00936, 8.00936, 8.00936, 8.00936, 8.00936
9.30938, 7.00892, 7.99343, 7.99162, 3.00149, -0.984504, 7.99162, 0, 7.99163, 7.99341, 7.99162, 7.99162, 7.99162, 7.99162, 7.99162, 7.99162, 7.99162, 7.99162, 7.99162, 7.99162, 7.99162, 7.99162, 7.99162, 7.99162
9.31726, 6.65006, 7.97612, 7.97371, 2.9411, -1.32605, 7.97371, 0, 7.97372, 7.9761, 7.97371, 7.97371, 7.97371, 7.97371, 7.97371, 7.97371, 7.97371, 7.97371, 7.97371, 7.97371, 7.97371, 7.97371, 7.97371, 7.97371
9.32514, 9.98538, 7.95882, 7.95564, 3.46199, 2.02656, 7.95564, 0, 7.95565, 7.9588, 7.95564, 7.95564, 7.95564, 7.95564, 7.95564, 7.95564, 7.95564, 7.95564, 7.95564, 7.95564, 7.95564, 7.95564, 7.95564, 7.95564
9.33301, 5.32664, 7.94156, 7.93741, 2.70678, -2.61492, 7.93741, 0, 7.93742, 7.94155, 7.93741, 7.93741, 7.93741, 7.93741, 7.93741, 7.93741, 7.93741, 7.93741, 7.93741, 7.93741, 7.93741, 7.93741, 7.93741, 7.93741
9.34089, 8.99331, 7.92445, 7.91906, 3.31562, 1.06886, 7.91906, 0, 7.91907, 7.92444, 7.91906, 7.91906, 7.91906, 7.91906, 7.91906, 7.91906, 7.91906, 7.91906, 7.91906, 7.91906, 7.91906, 7.91906, 7.91906, 7.91906
9.34877, 6.64634, 7.90757, 7.90063, 2.94047, -1.26122, 7.90063, 0, 7.90064, 7.90755, 7.90063, 7.90063, 7.90063, 7.90063, 7.90063, 7.90063, 7.90063, 7.90063, 7.90063, 7.90063, 7.90063, 7.90063, 7.90063, 7.90063
9.35665, 13.3118, 7.89096, 7.88211, 3.91303, 5.42082, 7.88211, 0, 7.88212, 7.89094, 7.88211, 7.88211, 7.88211, 7.88211, 7.88211, 7.88211, 7.88211, 7.88211, 7.88211, 7.88211, 7.88212, 7.88211, 7.88211, 7.88211
9.36453, 7.342, 7.87471, 7.86353, 3.05647, -0.532704, 7.86353, 0, 7.86354, 7.87469, 7.86353, 7.86353, 7.86353, 7.86353, 7.86353, 7.86353, 7.86353, 7.86353, 7.86353, 7.86353, 7.86353, 7.86353, 7.86353, 7.86353
9.37241, 14.9901, 7.85893, 7.84493, 4.1219, 7.13116, 7.84493, 0, 7.84494, 7.85891, 7.84493, 7.84493, 7.84493, 7.84493, 7.84493, 7.84493, 7.84493, 7.84493, 7.84493, 7.84493, 7.84493, 7.84493, 7.84493, 7.84493
9.38029, 4.99009, 7.8437, 7.82632, 2.64388, -2.85361, 7.82632, 0, 7.82633, 7.84369, 7.82632, 7.82632, 7.82632, 7.82632, 7.82632, 7.82632, 7.82632, 7.82632, 7.82632, 7.82632, 7.82633, 7.82632, 7.82632, 7.82632
9.38816, 7.36134, 7.82908, 7.80769, 3.05963, -0.467741, 7.80769, 0, 7.8077, 7.82907, 7.80769, 7.80769, 7.80769, 7.80769, 7.80769, 7.80769, 7.80769, 7.80769, 7.80769, 7.80769, 7.8077, 7.80769, 7.80769, 7.80769
9.39604, 11.2446, 7.8151, 7.78901, 3.63931, 3.42951, 7.78901, 0, 7.78902, 7.81508, 7.78901, 7.78901, 7.78901, 7.78901, 7.78901, 7.78901, 7.78901, 7.78901, 7.78901, 7.78901, 7.78902, 7.78901, 7.78901, 7.78901
9.40392, 14.2948, 7.8018, 7.77027, 4.03668, 6.49297, 7.77027, 0, 7.77028, 7.80179, 7.77027, 7.77027, 7.77027, 7.77027, 7.77027, 7.77027, 7.77027, 7.77027, 7.77027, 7.77027, 7.77028, 7.77027, 7.77027, 7.77027
9.4118, 13.2913, 7.7892, 7.75143, 3.91042, 5.50215, 7.75143, 0, 7.75144, 7.78919, 7.75143, 7.75143, 7.75143, 7.75143, 7.75143, 7.75143, 7.75143, 7.75143, 7.75143, 7.75143, 7.75143, 7.75143, 7.75143, 7.75143
9.41968, 11.2853, 7.77732, 7.73247, 3.64489, 3.50793, 7.73247, 0, 7.73248, 7.77731, 7.73247, 7.73247, 7.73247, 7.73247, 7.73247, 7.73247, 7.73247, 7.73247, 7.73247, 7.73247, 7.73247, 7.73247, 7.73247, 7.73247
9.42756, 13.4652, 7.76618, 7.71339, 3.93258, 5.699, 7.71339, 0, 7.71341, 7.76617, 7.71339, 7.71339, 7.71339, 7.71339, 7.71339, 7.71339, 7.71339, 7.71339, 7.71339, 7.71339, 7.7134, 7.71339, 7.71339, 7.71339
9.43543, 5.99058, 7.75578, 7.69421, 2.82676, -1.7652, 7.69421, 0, 7.69422, 7.75577, 7.69421, 7.69421, 7.69421, 7.69421, 7.69421, 7.69421, 7.69421, 7.69421, 7.69421, 7.69421, 7.69421, 7.69421, 7.69421, 7.69421
9.44331, 9.18166, 7.74607, 7.67488, 3.3439, 1.43559, 7.67488, 0, 7.67489, 7.74606, 7.67488, 7.67488, 7.67488, 7.67488, 7.67488, 7.67488, 7.67488, 7.67488, 7.67488, 7.67488, 7.67489, 7.67488, 7.67488, 7.67488
9.45119, 11.3901, 7.73699, 7.65541, 3.65925, 3.6531, 7.65541, 0, 7.65542, 7.73698, 7.65541, 7.65541, 7.65541, 7.65541, 7.65541, 7.65541, 7.65541, 7.65541, 7.65541, 7.65541, 7.65542, 7.65541, 7.65541, 7.65541
9.45907, 9.3995, 7.72845, 7.6358, 3.37632, 1.67105, 7.6358, 0, 7.63581, 7.72844, 7.6358, 7.6358, 7.6358, 7.6358, 7.6358, 7.6358, 7.6358, 7.6358, 7.6358, 7.6358, 7.6358, 7.6358, 7.6358, 7.6358
9.46695, 10.6993, 7.72035, 7.61604, 3.5636, 2.97892, 7.61604, 0, 7.61606, 7.72034, 7.61604, 7.61604, 7.61604, 7.61604, 7.61604, 7.61604, 7.61604, 7.61604, 7.61604, 7.61604, 7.61605, 7.61604, 7.61604, 7.61604
9.47482, 15.4338, 7.71259, 7.5962, 4.17538, 7.72123, 7.5962, 0, 7.59621, 7.71257, 7.5962, 7.5962, 7.5962, 7.5962, 7.5962, 7.5962, 7.5962, 7.5962, 7.5962, 7.5962, 7.5962, 7.5962, 7.5962, 7.5962
9.4827, 10.8377, 7.70498, 7.57624, 3.58297, 3.1327, 7.57624, 0, 7.57625, 7.70496, 7.57624, 7.57624, 7.57624, 7.57624, 7.57624, 7.57624, 7.57624, 7.57624, 7.57624, 7.57624, 7.57625, 7.57624, 7.57624, 7.57624
9.49058, 10.4233, 7.69731, 7.55618, 3.52467, 2.72599, 7.55618, 0, 7.55619, 7.69729, 7.55618, 7.55618, 7.55618, 7.55618, 7.55618, 7.55618, 7.55618, 7.55618, 7.55618, 7.55618, 7.55618, 7.55618, 7.55618, 7.55618
9.49846, 7.11945, 7.68938, 7.53601, 3.01984, -0.569921, 7.53601, 0, 7.53602, 7.68936, 7.53601, 7.53601, 7.53601, 7.53601, 7.53601, 7.53601, 7.53601, 7.53601, 7.53601, 7.53601, 7.53601, 7.53601, 7.53601, 7.53601
9.50634, 11.7072, 7.68091, 7.51571, 3.70232, 4.02628, 7.51571, 0, 7.51572, 7.68089, 7.51571, 7.51571, 7.51571, 7.51571, 7.51571, 7.51571, 7.51571, 7.51571, 7.51571, 7.51571, 7.51571, 7.51571, 7.51571, 7.51571
9.51422, 6.71126, 7.67165, 7.49526, 2.95148, -0.960384, 7.49526, 0, 7.49527, 7.67163, 7.49526, 7.49526, 7.49526, 7.49526, 7.49526, 7.49526, 7.49526, 7.49526, 7.49526, 7.49526, 7.49526, 7.49526, 7.49526, 7.49526
9.52209, 6.8953, 7.66139, 7.47469, 2.9825, -0.766084, 7.47469, 0, 7.4747, 7.66137, 7.47469, 7.47469, 7.47469, 7.47469, 7.47469, 7.47469, 7.47469, 7.47469, 7.47469, 7.47469, 7.47469, 7.47469, 7.47469, 7.47469
9.52997, 3.35688, 7.64992, 7.45404, 2.31449, -4.29305, 7.45404, 0, 7.45405, 7.64991, 7.45404, 7.45404, 7.45404, 7.45404, 7.45404, 7.45404, 7.45404, 7.45404, 7.45404, 7.45404, 7.45405, 7.45404, 7.45404, 7.45404
9.53785, 5.44981, 7.63706, 7.43334, 2.72943, -2.18725, 7.43334, 0, 7.43335, 7.63705, 7.43334, 7.43334, 7.43334, 7.43334, 7.43334, 7.43334, 7.43334, 7.43334, 7.43334, 7.43334, 7.43334, 7.43334, 7.43334, 7.43334
9.54573, 5.79331, 7.62261, 7.41257, 2.79165, -1.8293, 7.41257, 0, 7.41258, 7.6226, 7.41257, 7.41257, 7.41257, 7.41257, 7.41257, 7.41257, 7.41257, 7.41257, 7.41257, 7.41257, 7.41257, 7.41257, 7.41257, 7.41257
9.55361, 11.7209, 7.60638, 7.3917, 3.70418, 4.11457, 7.3917, 0, 7.39171, 7.60636, 7.3917, 7.3917, 7.3917, 7.3917, 7.3917, 7.3917, 7.3917, 7.3917, 7.3917, 7.3917, 7.3917, 7.3917, 7.3917, 7.3917
9.56149, 8.46419, 7.58823, 7.37072, 3.23484, 0.875963, 7.37072, 0, 7.37073, 7.58821, 7.37072, 7.37072, 7.37072, 7.37072, 7.37072, 7.37072, 7.37072, 7.37072, 7.37072, 7.37072, 7.37072, 7.37072, 7.37072, 7.37072
9.56936, 9.25279, 7.5681, 7.34962, 3.35452, 1.68469, 7.34962, 0, 7.34964, 7.56808, 7.34962, 7.34962, 7.34962, 7.34962, 7.34962, 7.34962, 7.34962, 7.34962, 7.34962, 7.34962, 7.34963, 7.34962, 7.34962, 7.34962
9.57724, 8.5039, 7.54599, 7.32844, 3.24097, 0.957909, 7.32844, 0, 7.32846, 7.54598, 7.32844, 7.32844, 7.32844, 7.32844, 7.32844, 7.32844, 7.32844, 7.32844, 7.32844, 7.32844, 7.32845, 7.32844, 7.32844, 7.32844
9.58512, 9.96698, 7.52197, 7.30721, 3.45933, 2.44502, 7.30721, 0, 7.30722, 7.52195, 7.30721, 7.30721, 7.30721, 7.30721, 7.30721, 7.30721, 7.30721, 7.30721, 7.30721, 7.30721, 7.30721, 7.30721, 7.30721, 7.30721
9.593, 8.24771, 7.49612, 7.28594, 3.2012, 0.751588, 7.28594, 0, 7.28595, 7.4961, 7.28594, 7.28594, 7.28594, 7.28594, 7.28594, 7.28594, 7.28594, 7.28594, 7.28594, 7.28594, 7.28595, 7.28594, 7.28594, 7.28594
9.60088, 10.9926, 7.46853, 7.2646, 3.60452, 3.52403, 7.2646, 0, 7.26462, 7.46852, 7.2646, 7.2646, 7.2646, 7.2646, 7.2646, 7.2646, 7.2646, 7.2646, 7.2646, 7.2646, 7.26461, 7.2646, 7.2646, 7.2646
9.60876, 9.48699, 7.43935, 7.24318, 3.38925, 2.04764, 7.24318, 0, 7.24319, 7.43933, 7.24318, 7.24318, 7.24318, 7.24318, 7.24318, 7.24318, 7.24318, 7.24318, 7.24318, 7.24318, 7.24318, 7.24318, 7.24318, 7.24318
9.61663, 7.47881, 7.40873, 7.22164, 3.07877, 0.070085, 7.22164, 0, 7.22165, 7.40871, 7.22164, 7.22164, 7.22164, 7.22164, 7.22164, 7.22164, 7.22164, 7.22164, 7.22164, 7.22164, 7.22164, 7.22164, 7.22164, 7.22164
9.62451, 10.255, 7.37688, 7.19998, 3.50072, 2.87814, 7.19998, 0, 7.19999, 7.37687, 7.19998, 7.19998, 7.19998, 7.19998, 7.19998, 7.19998, 7.19998, 7.19998, 7.19998, 7.19998, 7.19998, 7.19998, 7.19998, 7.19998
9.63239, 8.98971, 7.34409, 7.17825, 3.31507, 1.64562, 7.17825, 0, 7.17826, 7.34408, 7.17825, 7.17825, 7.17825, 7.17825, 7.17825, 7.17825, 7.17825, 7.17825, 7.17825, 7.17825, 7.17825, 7.17825, 7.17825, 7.17825
9.64027, 8.70409, 7.31064, 7.15649, 3.27171, 1.39345, 7.15649, 0, 7.1565, 7.31063, 7.15649, 7.15649, 7.15649, 7.15649, 7.15649, 7.15649, 7.15649, 7.15649, 7.15649, 7.15649, 7.15649, 7.15649, 7.15649, 7.15649
9.64815, 10.7475, 7.27677, 7.13469, 3.57036, 3.47069, 7.13469, 0, 7.1347, 7.27675, 7.13469, 7.13469, 7.13469, 7.13469, 7.13469, 7.13469, 7.13469, 7.13469, 7.13469, 7.13469, 7.13469, 7.13469, 7.13469, 7.13469
9.65602, 8.82156, 7.24268, 7.11285, 3.28961, 1.57888, 7.11285, 0, 7.11286, 7.24267, 7.11285, 7.11285, 7.11285, 7.11285, 7.11285, 7.11285, 7.11285, 7.11285, 7.11285, 7.11285, 7.11285, 7.11285, 7.11285, 7.11285
9.6639, 7.38067, 7.20853, 7.09089, 3.06279, 0.17214, 7.09089, 0, 7.0909, 7.20851, 7.09089, 7.09089, 7.09089, 7.09089, 7.09089, 7.09089, 7.09089, 7.09089, 7.09089, 7.09089, 7.09089, 7.09089, 7.09089, 7.09089
9.67178, 9.52664, 7.17447, 7.06878, 3.39509, 2.35217, 7.06878, 0, 7.06879, 7.17446, 7.06878, 7.06878, 7.06878, 7.06878, 7.06878, 7.06878, 7.06878, 7.06878, 7.06878, 7.06878, 7.06878, 7.06878, 7.06878, 7.06878
9.67966, 9.08563, 7.14073, 7.04656, 3.32951, 1.9449, 7.04656, 0, 7.04657, 7.14071, 7.04656, 7.04656, 7.04656, 7.04656, 7.04656, 7.04656, 7.04656, 7.04656, 7.04656, 7.04656, 7.04657, 7.04656, 7.04656, 7.04656
9.68754, 6.44415, 7.1075, 7.02431, 2.90588, -0.663346, 7.02431, 0, 7.02433, 7.10749, 7.02431, 7.02431, 7.02431, 7.02431, 7.02431, 7.02431, 7.02431, 7.02431, 7.02431, 7.02431, 7.02432, 7.02431, 7.02431, 7.02431
9.69542, 6.77158, 7.07494, 7.00207, 2.96169, -0.303355, 7.00207, 0, 7.00208, 7.07492, 7.00207, 7.00207, 7.00207, 7.00207, 7.00207, 7.00207, 7.00207, 7.00207, 7.00207, 7.00207, 7.00207, 7.00207, 7.00207, 7.00207
9.7033, 9.08699, 7.0431, 6.97979, 3.32971, 2.04389, 6.97979, 0, 6.9798, 7.04308, 6.97979, 6.97979, 6.97979, 6.97979, 6.97979, 6.97979, 6.97979, 6.97979, 6.97979, 6.97979, 6.97979, 6.97979, 6.97979, 6.97979
9.71117, 10.3356, 7.01195, 6.95742, 3.5122, 3.32361, 6.95742, 0, 6.95743, 7.01194, 6.95742, 6.95742, 6.95742, 6.95742, 6.95742, 6.95742, 6.95742, 6.95742, 6.95742, 6.95742, 6.95742, 6.95742, 6.95742, 6.95742
9.71905, 10.4171, 6.98149, 6.9349, 3.52379, 3.43561, 6.9349, 0, 6.93491, 6.98147, 6.9349, 6.9349, 6.9349, 6.9349, 6.9349, 6.9349, 6.9349, 6.9349, 6.9349, 6.9349, 6.9349, 6.9349, 6.9349, 6.9349
9.72693, 7.77472, 6.95174, 6.91227, 3.12646, 0.822978, 6.91227, 0, 6.91228, 6.95173, 6.91227, 6.91227, 6.91227, 6.91227, 6.91227, 6.91227, 6.91227, 6.91227, 6.91227, 6.91227, 6.91227, 6.91227, 6.91227, 6.91227
9.73481, 9.19687, 6.92277, 6.8896, 3.34617, 2.2741, 6.8896, 0, 6.88962, 6.92276, 6.8896, 6.8896, 6.8896, 6.8896, 6.8896, 6.8896, 6.8896, 6.8896, 6.8896, 6.8896, 6.88961, 6.8896, 6.8896, 6.8896
9.74269, 10.7783, 6.8946, 6.86696, 3.57468, 3.88374, 6.86696, 0, 6.86697, 6.89459, 6.86696, 6.86696, 6.86696, 6.86696, 6.86696, 6.86696, 6.86696, 6.86696, 6.86696, 6.86696, 6.86696, 6.86696, 6.86696, 6.86696
9.75057, 6.96902, 6.86714, 6.84429, 2.99483, 0.101881, 6.84429, 0, 6.84431, 6.86713, 6.84429, 6.84429, 6.84429, 6.84429, 6.84429, 6.84429, 6.84429, 6.84429, 6.84429, 6.84429, 6.8443, 6.84429, 6.84429, 6.84429
9.75844, 2, 6.84028, 6.82155, 2, -4.84028, 6.82155, 0, 6.82157, 6.84027, 6.82155, 6.82155, 6.82155, 6.82155, 6.82155, 6.82155, 6.82155, 6.82155, 6.82155, 6.82155, 6.82156, 6.82155, 6.82155, 6.82155
9.76632, 6.39802, 6.81391, 6.79868, 2.89793, -0.41589, 6.79868, 0, 6.79869, 6.81389, 6.79868, 6.79868, 6.79868, 6.79868, 6.79868, 6.79868, 6.79868, 6.79868, 6.79868, 6.79868, 6.79868, 6.79868, 6.79868, 6.79868
9.7742, 8.58525, 6.78798, 6.77569, 3.2535, 1.79728, 6.77569, 0, 6.7757, 6.78796, 6.77569, 6.77569, 6.77569, 6.77569, 6.77569, 6.77569, 6.77569, 6.77569, 6.77569, 6.77569, 6.77569, 6.77569, 6.77569, 6.77569
9.78208, 7.40533, 6.7625, 6.75267, 3.06681, 0.642829, 6.75267, 0, 6.75268, 6.76248, 6.75267, 6.75267, 6.75267, 6.75267, 6.75267, 6.75267, 6.75267, 6.75267, 6.75267, 6.75267, 6.75267, 6.75267, 6.75267, 6.75267
9.78996, 4.99504, 6.73749, 6.72969, 2.64481, -1.74245, 6.72969, 0, 6.7297, 6.73748, 6.72969, 6.72969, 6.72969, 6.72969, 6.72969, 6.72969, 6.72969, 6.72969, 6.72969, 6.72969, 6.72969, 6.72969, 6.72969, 6.72969
9.79784, 5.75376, 6.71283, 6.70669, 2.78456, -0.95907, 6.70669, 0, 6.7067, 6.71282, 6.70669, 6.70669, 6.70669, 6.70669, 6.70669, 6.70669, 6.70669, 6.70669, 6.70669, 6.70669, 6.70669, 6.70669, 6.70669, 6.70669
9.80571, 9.61055, 6.68845, 6.68365, 3.40743, 2.9221, 6.68365, 0, 6.68367, 6.68844, 6.68365, 6.68365, 6.68365, 6.68365, 6.68365, 6.68365, 6.68365, 6.68365, 6.68365, 6.68365, 6.68366, 6.68365, 6.68365, 6.68365
