   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_141.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Cr_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
3.39175, 1.69642, 4.11803, 3.86044, 1.92261, -2.42161, 3.86904, 0, 3.86045, 3.86046, 3.86437, 3.86208, 3.86121, 3.86044, 3.86044, 3.86044, 3.86044, 3.86044, 3.86044, 3.86044, 3.86044, 3.86044, 3.86044, 3.86045, 4.10308, 3.86044, 3.86044
3.39962, 2, 4.12042, 3.87572, 2, -2.12042, 3.88172, 0, 3.87573, 3.87574, 3.87965, 3.87742, 3.87652, 3.87572, 3.87572, 3.87572, 3.87572, 3.87572, 3.87572, 3.87572, 3.87572, 3.87572, 3.87572, 3.87572, 4.10798, 3.87572, 3.87572
3.40749, 2.28916, 4.12355, 3.8907, 2.07103, -1.83439, 3.89483, 0, 3.89071, 3.89072, 3.89463, 3.89249, 3.89154, 3.8907, 3.8907, 3.8907, 3.8907, 3.8907, 3.8907, 3.8907, 3.8907, 3.8907, 3.8907, 3.8907, 4.11284, 3.8907, 3.8907
3.41536, 3.99521, 4.12735, 3.90558, 2.44851, -0.132135, 3.90838, 0, 3.90559, 3.9056, 3.90951, 3.90749, 3.90648, 3.90558, 3.90558, 3.90558, 3.90558, 3.90558, 3.90558, 3.90558, 3.90558, 3.90558, 3.90558, 3.90558, 4.11779, 3.90558, 3.90558
3.42323, 3.71563, 4.13183, 3.92058, 2.39074, -0.416204, 3.92246, 0, 3.92059, 3.9206, 3.92451, 3.92266, 3.92156, 3.92058, 3.92058, 3.92058, 3.92058, 3.92058, 3.92058, 3.92058, 3.92058, 3.92058, 3.92058, 3.92058, 4.12295, 3.92058, 3.92058
3.4311, 0.137361, 4.13708, 3.9359, 1.46197, -3.99972, 3.93715, 0, 3.93591, 3.93592, 3.93983, 3.9382, 3.93701, 3.9359, 3.9359, 3.9359, 3.9359, 3.9359, 3.9359, 3.9359, 3.9359, 3.9359, 3.9359, 3.93591, 4.12849, 3.9359, 3.9359
3.43897, 5.4024, 4.14321, 3.95175, 2.72074, 1.25919, 3.95256, 0, 3.95175, 3.95176, 3.95567, 3.95434, 3.95304, 3.95175, 3.95175, 3.95175, 3.95175, 3.95175, 3.95175, 3.95175, 3.95175, 3.95175, 3.95175, 3.95175, 4.13456, 3.95175, 3.95175
3.44684, 4.46024, 4.15036, 3.96829, 2.5417, 0.309875, 3.96881, 0, 3.9683, 3.96831, 3.97221, 3.97126, 3.96986, 3.96829, 3.96829, 3.96829, 3.96829, 3.96829, 3.96829, 3.96829, 3.96829, 3.96829, 3.96829, 3.96829, 4.14135, 3.96829, 3.96829
3.45471, 1.13011, 4.15873, 3.98568, 1.76921, -3.02862, 3.98601, 0, 3.98568, 3.98569, 3.9896, 3.98916, 3.98765, 3.98568, 3.98568, 3.98568, 3.98568, 3.98568, 3.98568, 3.98568, 3.98568, 3.98568, 3.98568, 3.98568, 4.149, 3.98568, 3.98568
3.46258, 1.86989, 4.16851, 4.00403, 1.9672, -2.29862, 4.00423, 0, 4.00403, 4.00404, 4.00795, 4.00817, 4.00659, 4.00403, 4.00403, 4.00403, 4.00403, 4.00403, 4.00403, 4.00403, 4.00403, 4.00403, 4.00403, 4.00403, 4.15765, 4.00403, 4.00403
3.47045, 0.501208, 4.17989, 4.02343, 1.58152, -3.67868, 4.02356, 0, 4.02344, 4.02345, 4.02736, 4.02842, 4.02683, 4.02343, 4.02343, 4.02343, 4.02343, 4.02343, 4.02343, 4.02343, 4.02343, 4.02343, 4.02343, 4.02343, 4.16742, 4.02343, 4.02343
3.47832, 5.1131, 4.1931, 4.04393, 2.66704, 0.920003, 4.04401, 0, 4.04394, 4.04395, 4.04786, 4.05001, 4.04853, 4.04393, 4.04393, 4.04393, 4.04393, 4.04393, 4.04393, 4.04393, 4.04393, 4.04393, 4.04393, 4.04394, 4.1784, 4.04393, 4.04393
3.48619, 4.50613, 4.20836, 4.06556, 2.55071, 0.297771, 4.06561, 0, 4.06557, 4.06558, 4.06949, 4.07301, 4.07182, 4.06556, 4.06556, 4.06556, 4.06556, 4.06556, 4.06556, 4.06556, 4.06556, 4.06556, 4.06556, 4.06556, 4.19065, 4.06556, 4.06556
3.49407, 2.11573, 4.22592, 4.08829, 2.02873, -2.11019, 4.08832, 0, 4.0883, 4.08831, 4.09222, 4.09748, 4.09685, 4.08829, 4.08829, 4.08829, 4.08829, 4.08829, 4.08829, 4.08829, 4.08829, 4.08829, 4.08829, 4.0883, 4.2042, 4.08829, 4.08829
3.50194, 5.11075, 4.24604, 4.1121, 2.6666, 0.864703, 4.11212, 0, 4.11211, 4.11212, 4.11603, 4.12345, 4.12377, 4.1121, 4.1121, 4.1121, 4.1121, 4.1121, 4.1121, 4.1121, 4.1121, 4.1121, 4.1121, 4.11211, 4.21907, 4.1121, 4.1121
3.50981, 4.99267, 4.269, 4.13693, 2.64437, 0.723666, 4.13694, 0, 4.13693, 4.13694, 4.14085, 4.15092, 4.15274, 4.13693, 4.13693, 4.13693, 4.13693, 4.13693, 4.13693, 4.13693, 4.13693, 4.13693, 4.13693, 4.13693, 4.23523, 4.13693, 4.13693
3.51768, 3.99294, 4.29511, 4.16269, 2.44805, -0.302175, 4.1627, 0, 4.1627, 4.16271, 4.16662, 4.17992, 4.18396, 4.16269, 4.16269, 4.16269, 4.16269, 4.16269, 4.16269, 4.16269, 4.16269, 4.16269, 4.16269, 4.16269, 4.25266, 4.16269, 4.16269
3.52555, 3.99273, 4.3247, 4.18932, 2.44801, -0.331964, 4.18932, 0, 4.18932, 4.18933, 4.19324, 4.21043, 4.21764, 4.18932, 4.18932, 4.18932, 4.18932, 4.18932, 4.18932, 4.18932, 4.18932, 4.18932, 4.18932, 4.18932, 4.27131, 4.18932, 4.18932
3.53342, 5.67474, 4.35809, 4.21671, 2.77033, 1.31665, 4.21671, 0, 4.21672, 4.21673, 4.22064, 4.24243, 4.25402, 4.21671, 4.21671, 4.21671, 4.21671, 4.21671, 4.21671, 4.21671, 4.21671, 4.21671, 4.21671, 4.21671, 4.29111, 4.21671, 4.21671
3.54129, 2.51797, 4.39563, 4.24479, 2.12555, -1.87766, 4.24479, 0, 4.24479, 4.2448, 4.24871, 4.2759, 4.29334, 4.24479, 4.24479, 4.24479, 4.24479, 4.24479, 4.24479, 4.24479, 4.24479, 4.24479, 4.24479, 4.24479, 4.312, 4.24479, 4.24479
3.54916, 5.68438, 4.43762, 4.27345, 2.77207, 1.24676, 4.27345, 0, 4.27346, 4.27347, 4.27738, 4.31079, 4.33587, 4.27345, 4.27345, 4.27345, 4.27345, 4.27345, 4.27345, 4.27345, 4.27345, 4.27345, 4.27345, 4.27346, 4.33391, 4.27345, 4.27345
3.55703, 3.89644, 4.48435, 4.30263, 2.42826, -0.587907, 4.30263, 0, 4.30264, 4.30265, 4.30656, 4.34704, 4.38184, 4.30263, 4.30263, 4.30263, 4.30263, 4.30263, 4.30263, 4.30263, 4.30263, 4.30263, 4.30263, 4.30263, 4.35678, 4.30263, 4.30263
3.5649, 3.19024, 4.53598, 4.33225, 2.27821, -1.34574, 4.33225, 0, 4.33225, 4.33226, 4.33617, 4.38456, 4.43144, 4.33225, 4.33225, 4.33225, 4.33225, 4.33225, 4.33225, 4.33225, 4.33225, 4.33225, 4.33225, 4.33225, 4.38053, 4.33225, 4.33225
3.57277, 6.08668, 4.59261, 4.36223, 2.84371, 1.49407, 4.36223, 0, 4.36224, 4.36225, 4.36616, 4.42322, 4.48481, 4.36223, 4.36223, 4.36223, 4.36223, 4.36223, 4.36223, 4.36223, 4.36223, 4.36223, 4.36223, 4.36223, 4.40509, 4.36223, 4.36223
3.58064, 5.71586, 4.65414, 4.39253, 2.77774, 1.06172, 4.39253, 0, 4.39253, 4.39254, 4.39645, 4.46288, 4.54196, 4.39253, 4.39253, 4.39253, 4.39253, 4.39253, 4.39253, 4.39253, 4.39253, 4.39253, 4.39253, 4.39253, 4.43041, 4.39253, 4.39253
3.58851, 2.08662, 4.72034, 4.42309, 2.02154, -2.63371, 4.42309, 0, 4.4231, 4.42311, 4.42702, 4.50335, 4.6028, 4.42309, 4.42309, 4.42309, 4.42309, 4.42309, 4.42309, 4.42309, 4.42309, 4.42309, 4.42309, 4.42309, 4.45643, 4.42309, 4.42309
3.59638, 5.99523, 4.79072, 4.45388, 2.82758, 1.2045, 4.45388, 0, 4.45388, 4.45389, 4.4578, 4.54439, 4.66706, 4.45388, 4.45388, 4.45388, 4.45388, 4.45388, 4.45388, 4.45388, 4.45388, 4.45388, 4.45388, 4.45388, 4.48308, 4.45388, 4.45388
3.60426, 4.24819, 4.86462, 4.48486, 2.49964, -0.616429, 4.48486, 0, 4.48486, 4.48487, 4.48878, 4.58575, 4.7343, 4.48486, 4.48486, 4.48486, 4.48486, 4.48486, 4.48486, 4.48486, 4.48486, 4.48486, 4.48486, 4.48486, 4.51032, 4.48486, 4.48486
3.61213, 5.74214, 4.94111, 4.516, 2.78247, 0.801033, 4.516, 0, 4.51601, 4.51602, 4.51993, 4.62713, 4.80391, 4.516, 4.516, 4.516, 4.516, 4.516, 4.516, 4.516, 4.516, 4.516, 4.516, 4.516, 4.53812, 4.516, 4.516
3.62, 2.15422, 5.01906, 4.54729, 2.03819, -2.86484, 4.54729, 0, 4.5473, 4.54731, 4.55122, 4.66823, 4.87505, 4.54729, 4.54729, 4.54729, 4.54729, 4.54729, 4.54729, 4.54729, 4.54729, 4.54729, 4.54729, 4.54729, 4.56641, 4.54729, 4.54729
3.62787, 7.99033, 5.09715, 4.57871, 3.16075, 2.89318, 4.57871, 0, 4.57872, 4.57873, 4.58264, 4.70872, 4.94674, 4.57871, 4.57871, 4.57871, 4.57871, 4.57871, 4.57871, 4.57871, 4.57871, 4.57871, 4.57871, 4.57872, 4.59517, 4.57871, 4.57871
3.63574, 7.84101, 5.17394, 4.61026, 3.13704, 2.66706, 4.61026, 0, 4.61026, 4.61027, 4.61418, 4.74829, 5.01786, 4.61026, 4.61026, 4.61026, 4.61026, 4.61026, 4.61026, 4.61026, 4.61026, 4.61026, 4.61026, 4.61026, 4.62436, 4.61026, 4.61026
3.64361, 4.06742, 5.24791, 4.64191, 2.46321, -1.18049, 4.64191, 0, 4.64192, 4.64193, 4.64584, 4.78664, 5.0872, 4.64191, 4.64191, 4.64191, 4.64191, 4.64191, 4.64191, 4.64191, 4.64191, 4.64191, 4.64191, 4.64192, 4.65394, 4.64191, 4.64191
3.65148, 9.06258, 5.31752, 4.67368, 3.32605, 3.74505, 4.67368, 0, 4.67368, 4.67369, 4.6776, 4.82354, 5.1535, 4.67368, 4.67368, 4.67368, 4.67368, 4.67368, 4.67368, 4.67368, 4.67368, 4.67368, 4.67368, 4.67368, 4.68389, 4.67368, 4.67368
3.65935, 8.05789, 5.38135, 4.70554, 3.17142, 2.67654, 4.70554, 0, 4.70555, 4.70556, 4.70947, 4.85877, 5.21554, 4.70554, 4.70554, 4.70554, 4.70554, 4.70554, 4.70554, 4.70554, 4.70554, 4.70554, 4.70554, 4.70554, 4.71418, 4.70554, 4.70554
3.66722, 10.7929, 5.43812, 4.73751, 3.57671, 5.35473, 4.73751, 0, 4.73752, 4.73753, 4.74144, 4.8922, 5.27221, 4.73751, 4.73751, 4.73751, 4.73751, 4.73751, 4.73751, 4.73751, 4.73751, 4.73751, 4.73751, 4.73751, 4.74479, 4.73751, 4.73751
3.67509, 7.93253, 5.48681, 4.76959, 3.15159, 2.44572, 4.76959, 0, 4.76959, 4.7696, 4.77351, 4.92378, 5.32257, 4.76959, 4.76959, 4.76959, 4.76959, 4.76959, 4.76959, 4.76959, 4.76959, 4.76959, 4.76959, 4.76959, 4.77568, 4.76959, 4.76959
3.68296, 7.29875, 5.52669, 4.80176, 3.04939, 1.77206, 4.80176, 0, 4.80177, 4.80178, 4.80569, 4.95352, 5.3659, 4.80176, 4.80176, 4.80176, 4.80176, 4.80176, 4.80176, 4.80176, 4.80176, 4.80176, 4.80176, 4.80176, 4.80685, 4.80176, 4.80176
3.69083, 10.8698, 5.5574, 4.83404, 3.58745, 5.31236, 4.83404, 0, 4.83404, 4.83405, 4.83796, 4.9815, 5.40176, 4.83404, 4.83404, 4.83404, 4.83404, 4.83404, 4.83404, 4.83404, 4.83404, 4.83404, 4.83404, 4.83404, 4.83826, 4.83404, 4.83404
3.6987, 8.99022, 5.57896, 4.86641, 3.31515, 3.41126, 4.86641, 0, 4.86642, 4.86643, 4.87034, 5.00789, 5.43003, 4.86641, 4.86641, 4.86641, 4.86641, 4.86641, 4.86641, 4.86641, 4.86641, 4.86641, 4.86641, 4.86642, 4.86991, 4.86641, 4.86641
3.70657, 5.99058, 5.59173, 4.8989, 2.82676, 0.398854, 4.8989, 0, 4.89891, 4.89892, 4.90283, 5.03291, 5.45089, 4.8989, 4.8989, 4.8989, 4.8989, 4.8989, 4.8989, 4.8989, 4.8989, 4.8989, 4.8989, 4.8989, 4.90178, 4.8989, 4.8989
3.71445, 6.93977, 5.59645, 4.93149, 2.98995, 1.34332, 4.93149, 0, 4.9315, 4.93151, 4.93542, 5.05683, 5.4648, 4.93149, 4.93149, 4.93149, 4.93149, 4.93149, 4.93149, 4.93149, 4.93149, 4.93149, 4.93149, 4.9315, 4.93386, 4.93149, 4.93149
3.72232, 7.89647, 5.59415, 4.96419, 3.14587, 2.30232, 4.96419, 0, 4.9642, 4.96421, 4.96812, 5.07994, 5.47253, 4.96419, 4.96419, 4.96419, 4.96419, 4.96419, 4.96419, 4.96419, 4.96419, 4.96419, 4.96419, 4.9642, 4.96612, 4.96419, 4.96419
3.73019, 5.08904, 5.58609, 4.997, 2.66252, -0.497055, 4.997, 0, 4.99701, 4.99702, 5.00093, 5.10255, 5.47503, 4.997, 4.997, 4.997, 4.997, 4.997, 4.997, 4.997, 4.997, 4.997, 4.997, 4.997, 4.99857, 4.997, 4.997
3.73806, 4.90613, 5.57368, 5.02993, 2.62795, -0.667548, 5.02993, 0, 5.02993, 5.02994, 5.03385, 5.12496, 5.47342, 5.02993, 5.02993, 5.02993, 5.02993, 5.02993, 5.02993, 5.02993, 5.02993, 5.02993, 5.02993, 5.02993, 5.0312, 5.02993, 5.02993
3.74593, 5.03854, 5.55841, 5.06296, 2.65302, -0.519876, 5.06296, 0, 5.06297, 5.06298, 5.06689, 5.14747, 5.46893, 5.06296, 5.06296, 5.06296, 5.06296, 5.06296, 5.06296, 5.06296, 5.06296, 5.06296, 5.06296, 5.06296, 5.06398, 5.06296, 5.06296
3.7538, 10.0721, 5.54176, 5.09611, 3.47449, 4.5303, 5.09611, 0, 5.09612, 5.09613, 5.10004, 5.17034, 5.46276, 5.09611, 5.09611, 5.09611, 5.09611, 5.09611, 5.09611, 5.09611, 5.09611, 5.09611, 5.09611, 5.09612, 5.09693, 5.09611, 5.09611
3.76167, 5.99033, 5.52514, 5.12938, 2.82672, 0.465199, 5.12938, 0, 5.12939, 5.1294, 5.13331, 5.19378, 5.45613, 5.12938, 5.12938, 5.12938, 5.12938, 5.12938, 5.12938, 5.12938, 5.12938, 5.12938, 5.12938, 5.12938, 5.13004, 5.12938, 5.12938
3.76954, 8.92317, 5.50977, 5.16277, 3.30502, 3.4134, 5.16277, 0, 5.16277, 5.16278, 5.16669, 5.21797, 5.4501, 5.16277, 5.16277, 5.16277, 5.16277, 5.16277, 5.16277, 5.16277, 5.16277, 5.16277, 5.16277, 5.16277, 5.16329, 5.16277, 5.16277
3.77741, 2.93259, 5.49675, 5.19627, 2.22094, -2.56416, 5.19627, 0, 5.19628, 5.19629, 5.2002, 5.24304, 5.44562, 5.19627, 5.19627, 5.19627, 5.19627, 5.19627, 5.19627, 5.19627, 5.19627, 5.19627, 5.19627, 5.19627, 5.19669, 5.19627, 5.19627
3.78528, 1.02884, 5.48691, 5.2299, 1.74036, -4.45807, 5.2299, 0, 5.22991, 5.22992, 5.23382, 5.26906, 5.44347, 5.2299, 5.2299, 5.2299, 5.2299, 5.2299, 5.2299, 5.2299, 5.2299, 5.2299, 5.2299, 5.2299, 5.23022, 5.2299, 5.2299
3.79315, 2.02407, 5.48088, 5.26365, 2.00601, -3.45681, 5.26365, 0, 5.26365, 5.26366, 5.26757, 5.29608, 5.44423, 5.26365, 5.26365, 5.26365, 5.26365, 5.26365, 5.26365, 5.26365, 5.26365, 5.26365, 5.26365, 5.26365, 5.2639, 5.26365, 5.26365
3.80102, 3.99511, 5.47905, 5.29752, 2.44849, -1.48395, 5.29752, 0, 5.29752, 5.29753, 5.30144, 5.3241, 5.44832, 5.29752, 5.29752, 5.29752, 5.29752, 5.29752, 5.29752, 5.29752, 5.29752, 5.29752, 5.29752, 5.29752, 5.29772, 5.29752, 5.29752
3.80889, 3.99523, 5.48163, 5.33151, 2.44852, -1.4864, 5.33151, 0, 5.33152, 5.33153, 5.33544, 5.35309, 5.45594, 5.33151, 5.33151, 5.33151, 5.33151, 5.33151, 5.33151, 5.33151, 5.33151, 5.33151, 5.33151, 5.33151, 5.33167, 5.33151, 5.33151
3.81676, 4.05279, 5.48863, 5.36563, 2.46024, -1.43584, 5.36563, 0, 5.36564, 5.36565, 5.36956, 5.38299, 5.46719, 5.36563, 5.36563, 5.36563, 5.36563, 5.36563, 5.36563, 5.36563, 5.36563, 5.36563, 5.36563, 5.36563, 5.36575, 5.36563, 5.36563
3.82463, 7.93755, 5.49992, 5.39987, 3.15239, 2.43763, 5.39987, 0, 5.39988, 5.39989, 5.4038, 5.41374, 5.48201, 5.39987, 5.39987, 5.39987, 5.39987, 5.39987, 5.39987, 5.39987, 5.39987, 5.39987, 5.39987, 5.39987, 5.39996, 5.39987, 5.39987
3.83251, 5.00963, 5.51529, 5.43424, 2.64757, -0.505652, 5.43424, 0, 5.43425, 5.43426, 5.43817, 5.44526, 5.50025, 5.43424, 5.43424, 5.43424, 5.43424, 5.43424, 5.43424, 5.43424, 5.43424, 5.43424, 5.43424, 5.43424, 5.43431, 5.43424, 5.43424
3.84038, 3.99266, 5.53442, 5.46874, 2.44799, -1.54176, 5.46874, 0, 5.46874, 5.46875, 5.47266, 5.47746, 5.52169, 5.46874, 5.46874, 5.46874, 5.46874, 5.46874, 5.46874, 5.46874, 5.46874, 5.46874, 5.46874, 5.46874, 5.46879, 5.46874, 5.46874
3.84825, 6.00242, 5.55697, 5.50335, 2.82885, 0.445448, 5.50335, 0, 5.50336, 5.50337, 5.50728, 5.51025, 5.54607, 5.50335, 5.50335, 5.50335, 5.50335, 5.50335, 5.50335, 5.50335, 5.50335, 5.50335, 5.50335, 5.50335, 5.50339, 5.50335, 5.50335
3.85612, 8.98318, 5.58258, 5.53809, 3.31409, 3.40059, 5.53809, 0, 5.53809, 5.53811, 5.54201, 5.54357, 5.57312, 5.53809, 5.53809, 5.53809, 5.53809, 5.53809, 5.53809, 5.53809, 5.53809, 5.53809, 5.53809, 5.53809, 5.53812, 5.53809, 5.53809
3.86399, 3.98795, 5.61092, 5.57294, 2.44703, -1.62297, 5.57294, 0, 5.57295, 5.57296, 5.57687, 5.57733, 5.60256, 5.57294, 5.57294, 5.57294, 5.57294, 5.57294, 5.57294, 5.57294, 5.57294, 5.57294, 5.57294, 5.57295, 5.57297, 5.57294, 5.57294
3.87186, 1.99058, 5.64164, 5.60791, 1.99764, -3.65106, 5.60791, 0, 5.60792, 5.60793, 5.61184, 5.61147, 5.63411, 5.60791, 5.60791, 5.60791, 5.60791, 5.60791, 5.60791, 5.60791, 5.60791, 5.60791, 5.60791, 5.60791, 5.60793, 5.60791, 5.60791
3.87973, 1, 5.67445, 5.64299, 1.73205, -4.67445, 5.64299, 0, 5.643, 5.64301, 5.64692, 5.64593, 5.66755, 5.64299, 5.64299, 5.64299, 5.64299, 5.64299, 5.64299, 5.64299, 5.64299, 5.64299, 5.64299, 5.643, 5.64301, 5.64299, 5.64299
3.8876, 2.99492, 5.70906, 5.67817, 2.23493, -2.71414, 5.67817, 0, 5.67818, 5.67819, 5.6821, 5.68065, 5.70263, 5.67817, 5.67817, 5.67817, 5.67817, 5.67817, 5.67817, 5.67817, 5.67817, 5.67817, 5.67817, 5.67817, 5.67818, 5.67817, 5.67817
3.89547, 3.99529, 5.74526, 5.71345, 2.44853, -1.74997, 5.71345, 0, 5.71345, 5.71346, 5.71737, 5.71559, 5.73916, 5.71345, 5.71345, 5.71345, 5.71345, 5.71345, 5.71345, 5.71345, 5.71345, 5.71345, 5.71345, 5.71345, 5.71346, 5.71345, 5.71345
3.90334, 2.00248, 5.78281, 5.74881, 2.00062, -3.78034, 5.74881, 0, 5.74881, 5.74882, 5.75273, 5.75071, 5.77696, 5.74881, 5.74881, 5.74881, 5.74881, 5.74881, 5.74881, 5.74881, 5.74881, 5.74881, 5.74881, 5.74881, 5.74881, 5.74881, 5.74881
3.91121, 7.93922, 5.82153, 5.78424, 3.15265, 2.1177, 5.78424, 0, 5.78424, 5.78425, 5.78816, 5.78597, 5.81584, 5.78424, 5.78424, 5.78424, 5.78424, 5.78424, 5.78424, 5.78424, 5.78424, 5.78424, 5.78424, 5.78424, 5.78424, 5.78424, 5.78424
3.91908, 2.05595, 5.8612, 5.81973, 2.01394, -3.80525, 5.81973, 0, 5.81974, 5.81975, 5.82365, 5.82134, 5.85564, 5.81973, 5.81973, 5.81973, 5.81973, 5.81973, 5.81973, 5.81973, 5.81973, 5.81973, 5.81973, 5.81973, 5.81973, 5.81973, 5.81973
3.92695, 2.99758, 5.90165, 5.85527, 2.23553, -2.90407, 5.85527, 0, 5.85527, 5.85528, 5.85919, 5.8568, 5.89617, 5.85527, 5.85527, 5.85527, 5.85527, 5.85527, 5.85527, 5.85527, 5.85527, 5.85527, 5.85527, 5.85527, 5.85527, 5.85527, 5.85527
3.93482, 3.98073, 5.94269, 5.89083, 2.44555, -1.96196, 5.89083, 0, 5.89084, 5.89085, 5.89476, 5.89232, 5.93725, 5.89083, 5.89083, 5.89083, 5.89083, 5.89083, 5.89083, 5.89083, 5.89083, 5.89083, 5.89083, 5.89084, 5.89084, 5.89083, 5.89083
3.9427, 6.03383, 5.9841, 5.92642, 2.8344, 0.0497308, 5.92642, 0, 5.92642, 5.92643, 5.93034, 5.92787, 5.97869, 5.92642, 5.92642, 5.92642, 5.92642, 5.92642, 5.92642, 5.92642, 5.92642, 5.92642, 5.92642, 5.92642, 5.92642, 5.92642, 5.92642
3.95057, 2.93457, 6.02568, 5.962, 2.22139, -3.0911, 5.962, 0, 5.96201, 5.96202, 5.96592, 5.96345, 6.02028, 5.962, 5.962, 5.962, 5.962, 5.962, 5.962, 5.962, 5.962, 5.962, 5.962, 5.962, 5.962, 5.962, 5.962
3.95844, 7.04126, 6.06721, 5.99757, 3.00687, 0.974059, 5.99757, 0, 5.99757, 5.99758, 6.00149, 5.99902, 6.0618, 5.99757, 5.99757, 5.99757, 5.99757, 5.99757, 5.99757, 5.99757, 5.99757, 5.99757, 5.99757, 5.99757, 5.99757, 5.99757, 5.99757
3.96631, 6.97094, 6.10846, 6.0331, 2.99515, 0.862487, 6.0331, 0, 6.0331, 6.03311, 6.03702, 6.03457, 6.10303, 6.0331, 6.0331, 6.0331, 6.0331, 6.0331, 6.0331, 6.0331, 6.0331, 6.0331, 6.0331, 6.0331, 6.0331, 6.0331, 6.0331
3.97418, 5.02419, 6.14922, 6.06859, 2.65032, -1.12503, 6.06859, 0, 6.06859, 6.0686, 6.07251, 6.0701, 6.14376, 6.06859, 6.06859, 6.06859, 6.06859, 6.06859, 6.06859, 6.06859, 6.06859, 6.06859, 6.06859, 6.06859, 6.06859, 6.06859, 6.06859
3.98205, 7.84055, 6.1893, 6.10403, 3.13697, 1.65125, 6.10403, 0, 6.10403, 6.10404, 6.10795, 6.10559, 6.18379, 6.10403, 6.10403, 6.10403, 6.10403, 6.10403, 6.10403, 6.10403, 6.10403, 6.10403, 6.10403, 6.10403, 6.10403, 6.10403, 6.10403
3.98992, 2.12082, 6.2285, 6.1394, 2.02998, -4.10768, 6.1394, 0, 6.13941, 6.13942, 6.14333, 6.14103, 6.22292, 6.1394, 6.1394, 6.1394, 6.1394, 6.1394, 6.1394, 6.1394, 6.1394, 6.1394, 6.1394, 6.1394, 6.1394, 6.1394, 6.1394
3.99779, 5.99517, 6.26667, 6.1747, 2.82757, -0.271502, 6.1747, 0, 6.17471, 6.17472, 6.17862, 6.17642, 6.261, 6.1747, 6.1747, 6.1747, 6.1747, 6.1747, 6.1747, 6.1747, 6.1747, 6.1747, 6.1747, 6.1747, 6.1747, 6.1747, 6.1747
4.00566, 5.9565, 6.30372, 6.20993, 2.82073, -0.347221, 6.20993, 0, 6.20994, 6.20995, 6.21385, 6.21177, 6.29793, 6.20993, 6.20993, 6.20993, 6.20993, 6.20993, 6.20993, 6.20993, 6.20993, 6.20993, 6.20993, 6.20993, 6.20993, 6.20993, 6.20993
4.01353, 4.03383, 6.33958, 6.24508, 2.45639, -2.30575, 6.24508, 0, 6.24509, 6.2451, 6.24901, 6.24707, 6.33364, 6.24508, 6.24508, 6.24508, 6.24508, 6.24508, 6.24508, 6.24508, 6.24508, 6.24508, 6.24508, 6.24509, 6.24508, 6.24508, 6.24508
4.0214, 6.95177, 6.37423, 6.28017, 2.99195, 0.577544, 6.28017, 0, 6.28017, 6.28018, 6.28409, 6.28235, 6.36809, 6.28017, 6.28017, 6.28017, 6.28017, 6.28017, 6.28017, 6.28017, 6.28017, 6.28017, 6.28017, 6.28017, 6.28017, 6.28017, 6.28017
4.02927, 4.99266, 6.40771, 6.31519, 2.64436, -1.41505, 6.31519, 0, 6.31519, 6.3152, 6.31911, 6.3176, 6.40134, 6.31519, 6.31519, 6.31519, 6.31519, 6.31519, 6.31519, 6.31519, 6.31519, 6.31519, 6.31519, 6.31519, 6.31519, 6.31519, 6.31519
4.03714, 2.0412, 6.44012, 6.35015, 2.01027, -4.39892, 6.35015, 0, 6.35016, 6.35017, 6.35408, 6.35286, 6.43346, 6.35015, 6.35015, 6.35015, 6.35015, 6.35015, 6.35015, 6.35015, 6.35015, 6.35015, 6.35015, 6.35015, 6.35015, 6.35015, 6.35015
4.04501, 4.99517, 6.47157, 6.38507, 2.64484, -1.47641, 6.38507, 0, 6.38507, 6.38508, 6.38899, 6.38813, 6.46455, 6.38507, 6.38507, 6.38507, 6.38507, 6.38507, 6.38507, 6.38507, 6.38507, 6.38507, 6.38507, 6.38507, 6.38507, 6.38507, 6.38507
4.05289, 3.94189, 6.50225, 6.41995, 2.4376, -2.56036, 6.41995, 0, 6.41996, 6.41997, 6.42388, 6.42345, 6.4948, 6.41995, 6.41995, 6.41995, 6.41995, 6.41995, 6.41995, 6.41995, 6.41995, 6.41995, 6.41995, 6.41995, 6.41995, 6.41995, 6.41995
4.06076, 8.04844, 6.53234, 6.45482, 3.16993, 1.5161, 6.45482, 0, 6.45483, 6.45484, 6.45875, 6.45884, 6.52438, 6.45482, 6.45482, 6.45482, 6.45482, 6.45482, 6.45482, 6.45482, 6.45482, 6.45482, 6.45482, 6.45482, 6.45482, 6.45482, 6.45482
4.06863, 3.93724, 6.56205, 6.48968, 2.43664, -2.62481, 6.48968, 0, 6.48969, 6.4897, 6.49361, 6.49431, 6.55347, 6.48968, 6.48968, 6.48968, 6.48968, 6.48968, 6.48968, 6.48968, 6.48968, 6.48968, 6.48968, 6.48968, 6.48968, 6.48968, 6.48968
