   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_164.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Cr_K, Ti_K, Ca_K, Cl_K, S_K, Si_K, Br_L, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
12.2969, 4.58513, 2.33992, 2.33991, 2.56615, 2.24521, 0, 2.33992, 2.33991, 2.33991, 2.33991, 2.33991, 2.33991, 2.33991, 2.33991, 2.33991, 2.33991, 2.33991, 2.33991, 2.33991, 2.33991, 2.33991, 2.33991, 2.33991
12.3045, 4.57571, 2.33449, 2.33448, 2.56432, 2.24122, 0, 2.33449, 2.33448, 2.33448, 2.33448, 2.33448, 2.33448, 2.33448, 2.33448, 2.33448, 2.33448, 2.33448, 2.33448, 2.33448, 2.33449, 2.33448, 2.33448, 2.33448
12.3121, 10.7024, 2.3255, 2.32549, 3.56404, 8.37686, 0, 2.3255, 2.32549, 2.32549, 2.32549, 2.32549, 2.32549, 2.32549, 2.32549, 2.32549, 2.32549, 2.32549, 2.32549, 2.32549, 2.32549, 2.32549, 2.32549, 2.32549
12.3196, 4.42231, 2.31322, 2.31321, 2.53423, 2.10909, 0, 2.31322, 2.31321, 2.31321, 2.31321, 2.31321, 2.31321, 2.31321, 2.31321, 2.31321, 2.31321, 2.31321, 2.31321, 2.31321, 2.31321, 2.31321, 2.31321, 2.31321
12.3272, 1.99749, 2.29933, 2.29932, 1.99937, -0.301841, 0, 2.29933, 2.29932, 2.29932, 2.29932, 2.29932, 2.29932, 2.29932, 2.29932, 2.29932, 2.29932, 2.29932, 2.29932, 2.29932, 2.29932, 2.29932, 2.29932, 2.29932
12.3348, 2.99743, 2.28548, 2.28547, 2.23549, 0.711955, 0, 2.28548, 2.28547, 2.28547, 2.28547, 2.28547, 2.28547, 2.28547, 2.28547, 2.28547, 2.28547, 2.28547, 2.28547, 2.28547, 2.28547, 2.28547, 2.28547, 2.28547
12.3423, 1.27596, 2.27966, 2.27965, 1.80996, -1.0037, 0, 2.27966, 2.27965, 2.27965, 2.27965, 2.27965, 2.27965, 2.27965, 2.27965, 2.27965, 2.27965, 2.27965, 2.27965, 2.27965, 2.27965, 2.27965, 2.27965, 2.27965
12.3499, 2.71933, 2.2703, 2.27029, 2.1724, 0.449032, 0, 2.2703, 2.27029, 2.27029, 2.27029, 2.27029, 2.27029, 2.27029, 2.27029, 2.27029, 2.27029, 2.27029, 2.27029, 2.27029, 2.27029, 2.27029, 2.27029, 2.27029
12.3575, 1.99752, 2.25768, 2.25767, 1.99938, -0.260154, 0, 2.25767, 2.25767, 2.25767, 2.25767, 2.25767, 2.25767, 2.25767, 2.25767, 2.25767, 2.25767, 2.25767, 2.25767, 2.25767, 2.25767, 2.25767, 2.25767, 2.25767
12.3651, 4.99774, 2.24345, 2.24344, 2.64532, 2.75428, 0, 2.24345, 2.24344, 2.24344, 2.24344, 2.24344, 2.24344, 2.24344, 2.24344, 2.24344, 2.24344, 2.24344, 2.24344, 2.24344, 2.24344, 2.24344, 2.24344, 2.24344
12.3726, 1.99743, 2.22927, 2.22926, 1.99936, -0.231843, 0, 2.22927, 2.22926, 2.22926, 2.22926, 2.22926, 2.22926, 2.22926, 2.22926, 2.22926, 2.22926, 2.22926, 2.22926, 2.22926, 2.22927, 2.22926, 2.22926, 2.22926
12.3802, 1.7316, 2.22362, 2.22361, 1.93173, -0.492018, 0, 2.22362, 2.22361, 2.22361, 2.22361, 2.22361, 2.22361, 2.22361, 2.22361, 2.22361, 2.22361, 2.22361, 2.22361, 2.22361, 2.22361, 2.22361, 2.22361, 2.22361
12.3878, 3, 2.2144, 2.21439, 2.23607, 0.785599, 0, 2.2144, 2.21439, 2.21439, 2.21439, 2.21439, 2.21439, 2.21439, 2.21439, 2.21439, 2.21439, 2.21439, 2.21439, 2.21439, 2.21439, 2.21439, 2.21439, 2.21439
12.3953, 2.26121, 2.20191, 2.2019, 2.06427, 0.0593016, 0, 2.20191, 2.2019, 2.2019, 2.2019, 2.2019, 2.2019, 2.2019, 2.2019, 2.2019, 2.2019, 2.2019, 2.2019, 2.2019, 2.20191, 2.2019, 2.2019, 2.2019
12.4029, 5.51499, 2.18782, 2.18781, 2.74135, 3.32718, 0, 2.18782, 2.18781, 2.18781, 2.18781, 2.18781, 2.18781, 2.18781, 2.18781, 2.18781, 2.18781, 2.18781, 2.18781, 2.18781, 2.18781, 2.18781, 2.18781, 2.18781
12.4105, 2.99331, 2.17377, 2.17376, 2.23457, 0.819539, 0, 2.17377, 2.17376, 2.17376, 2.17376, 2.17376, 2.17376, 2.17376, 2.17376, 2.17376, 2.17376, 2.17376, 2.17376, 2.17376, 2.17376, 2.17376, 2.17376, 2.17376
12.418, 3.99257, 2.16775, 2.16774, 2.44797, 1.82482, 0, 2.16775, 2.16774, 2.16774, 2.16774, 2.16774, 2.16774, 2.16774, 2.16774, 2.16774, 2.16774, 2.16774, 2.16774, 2.16774, 2.16774, 2.16774, 2.16774, 2.16774
12.4256, 6.23792, 2.15821, 2.1582, 2.87018, 4.07971, 0, 2.1582, 2.1582, 2.1582, 2.1582, 2.1582, 2.1582, 2.1582, 2.1582, 2.1582, 2.1582, 2.1582, 2.1582, 2.1582, 2.1582, 2.1582, 2.1582, 2.1582
12.4332, 2.24919, 2.14542, 2.14541, 2.06136, 0.103779, 0, 2.14541, 2.14541, 2.14541, 2.14541, 2.14541, 2.14541, 2.14541, 2.14541, 2.14541, 2.14541, 2.14541, 2.14541, 2.14541, 2.14541, 2.14541, 2.14541, 2.14541
12.4408, 0.997522, 2.13103, 2.13103, 1.73134, -1.13351, 0, 2.13103, 2.13103, 2.13103, 2.13103, 2.13103, 2.13103, 2.13103, 2.13103, 2.13103, 2.13103, 2.13103, 2.13103, 2.13103, 2.13103, 2.13103, 2.13103, 2.13103
12.4483, 3.75328, 2.1167, 2.11669, 2.3986, 1.63658, 0, 2.1167, 2.11669, 2.11669, 2.11669, 2.11669, 2.11669, 2.11669, 2.11669, 2.11669, 2.11669, 2.11669, 2.11669, 2.11669, 2.11669, 2.11669, 2.11669, 2.11669
12.4559, 1.24201, 2.11085, 2.11084, 1.80056, -0.868838, 0, 2.11084, 2.11084, 2.11084, 2.11084, 2.11084, 2.11084, 2.11084, 2.11084, 2.11084, 2.11084, 2.11084, 2.11084, 2.11084, 2.11084, 2.11084, 2.11084, 2.11084
12.4635, 2.23705, 2.10145, 2.10144, 2.05841, 0.135598, 0, 2.10145, 2.10144, 2.10144, 2.10144, 2.10144, 2.10144, 2.10144, 2.10144, 2.10144, 2.10144, 2.10144, 2.10144, 2.10144, 2.10145, 2.10144, 2.10144, 2.10144
12.471, 2.99523, 2.08881, 2.0888, 2.235, 0.906421, 0, 2.08881, 2.0888, 2.0888, 2.0888, 2.0888, 2.0888, 2.0888, 2.0888, 2.0888, 2.0888, 2.0888, 2.0888, 2.0888, 2.0888, 2.0888, 2.0888, 2.0888
12.4786, 3.52571, 2.07458, 2.07457, 2.35068, 1.45113, 0, 2.07458, 2.07457, 2.07457, 2.07457, 2.07457, 2.07457, 2.07457, 2.07457, 2.07457, 2.07457, 2.07457, 2.07457, 2.07457, 2.07457, 2.07457, 2.07457, 2.07457
12.4862, 1.69665, 2.06039, 2.06038, 1.92267, -0.363739, 0, 2.06039, 2.06038, 2.06038, 2.06038, 2.06038, 2.06038, 2.06038, 2.06038, 2.06038, 2.06038, 2.06038, 2.06038, 2.06038, 2.06039, 2.06038, 2.06038, 2.06038
12.4937, 5.30335, 2.05415, 2.05414, 2.70247, 3.2492, 0, 2.05414, 2.05414, 2.05414, 2.05414, 2.05414, 2.05414, 2.05414, 2.05414, 2.05414, 2.05414, 2.05414, 2.05414, 2.05414, 2.05414, 2.05414, 2.05414, 2.05414
12.5013, 2.68253, 2.04446, 2.04445, 2.16391, 0.638073, 0, 2.04445, 2.04445, 2.04445, 2.04445, 2.04445, 2.04445, 2.04445, 2.04445, 2.04445, 2.04445, 2.04445, 2.04445, 2.04445, 2.04445, 2.04445, 2.04445, 2.04445
12.5089, 3.76753, 2.03158, 2.03157, 2.40157, 1.73595, 0, 2.03158, 2.03157, 2.03157, 2.03157, 2.03157, 2.03157, 2.03157, 2.03157, 2.03157, 2.03157, 2.03157, 2.03157, 2.03157, 2.03157, 2.03157, 2.03157, 2.03157
12.5165, 2.21797, 2.01715, 2.01714, 2.05377, 0.200814, 0, 2.01715, 2.01714, 2.01714, 2.01714, 2.01714, 2.01714, 2.01714, 2.01714, 2.01714, 2.01714, 2.01714, 2.01714, 2.01714, 2.01715, 2.01714, 2.01714, 2.01714
12.524, 4.99294, 2.00278, 2.00277, 2.64442, 2.99016, 0, 2.00277, 2.00277, 2.00277, 2.00277, 2.00277, 2.00277, 2.00277, 2.00277, 2.00277, 2.00277, 2.00277, 2.00277, 2.00277, 2.00277, 2.00277, 2.00277, 2.00277
12.5316, 5.55685, 1.99657, 1.99656, 2.74897, 3.56028, 0, 1.99656, 1.99656, 1.99656, 1.99656, 1.99656, 1.99656, 1.99656, 1.99656, 1.99656, 1.99656, 1.99656, 1.99656, 1.99656, 1.99656, 1.99656, 1.99656, 1.99656
12.5392, 1.78218, 1.98701, 1.987, 1.94478, -0.204823, 0, 1.987, 1.987, 1.987, 1.987, 1.987, 1.987, 1.987, 1.987, 1.987, 1.987, 1.987, 1.987, 1.987, 1.987, 1.987, 1.987, 1.987
12.5467, 3.42602, 1.97433, 1.97432, 2.32938, 1.45169, 0, 1.97433, 1.97432, 1.97432, 1.97432, 1.97432, 1.97432, 1.97432, 1.97432, 1.97432, 1.97432, 1.97432, 1.97432, 1.97432, 1.97432, 1.97432, 1.97432, 1.97432
12.5543, 1.57398, 1.96013, 1.96012, 1.8905, -0.386148, 0, 1.96012, 1.96012, 1.96012, 1.96012, 1.96012, 1.96012, 1.96012, 1.96012, 1.96012, 1.96012, 1.96012, 1.96012, 1.96012, 1.96012, 1.96012, 1.96012, 1.96012
12.5619, 1.62491, 1.94598, 1.94597, 1.90392, -0.321068, 0, 1.94597, 1.94597, 1.94597, 1.94597, 1.94597, 1.94597, 1.94597, 1.94597, 1.94597, 1.94597, 1.94597, 1.94597, 1.94597, 1.94597, 1.94597, 1.94597, 1.94597
12.5694, 2.78674, 1.93932, 1.93931, 2.18786, 0.847423, 0, 1.93932, 1.93931, 1.93931, 1.93931, 1.93931, 1.93931, 1.93931, 1.93931, 1.93931, 1.93931, 1.93931, 1.93931, 1.93931, 1.93931, 1.93931, 1.93931, 1.93931
12.577, 1.79167, 1.92948, 1.92947, 1.94722, -0.137808, 0, 1.92948, 1.92947, 1.92947, 1.92947, 1.92947, 1.92947, 1.92947, 1.92947, 1.92947, 1.92947, 1.92947, 1.92947, 1.92947, 1.92947, 1.92947, 1.92947, 1.92947
12.5846, 3.19866, 1.91666, 1.91665, 2.28006, 1.282, 0, 1.91666, 1.91665, 1.91665, 1.91665, 1.91665, 1.91665, 1.91665, 1.91665, 1.91665, 1.91665, 1.91665, 1.91665, 1.91665, 1.91665, 1.91665, 1.91665, 1.91665
12.5922, 3.79653, 1.90239, 1.90238, 2.4076, 1.89414, 0, 1.90238, 1.90238, 1.90238, 1.90238, 1.90238, 1.90238, 1.90238, 1.90238, 1.90238, 1.90238, 1.90238, 1.90238, 1.90238, 1.90238, 1.90238, 1.90238, 1.90238
12.5997, 3.19356, 1.88817, 1.88816, 2.27894, 1.30539, 0, 1.88816, 1.88816, 1.88816, 1.88816, 1.88816, 1.88816, 1.88816, 1.88816, 1.88816, 1.88816, 1.88816, 1.88816, 1.88816, 1.88816, 1.88816, 1.88816, 1.88816
12.6073, 3.80173, 1.88151, 1.8815, 2.40868, 1.92023, 0, 1.88151, 1.8815, 1.8815, 1.8815, 1.8815, 1.8815, 1.8815, 1.8815, 1.8815, 1.8815, 1.8815, 1.8815, 1.8815, 1.8815, 1.8815, 1.8815, 1.8815
12.6149, 2.76283, 1.87179, 1.87179, 2.18239, 0.89103, 0, 1.87179, 1.87179, 1.87179, 1.87179, 1.87179, 1.87179, 1.87179, 1.87179, 1.87179, 1.87179, 1.87179, 1.87179, 1.87179, 1.87179, 1.87179, 1.87179, 1.87179
12.6224, 4.42107, 1.85919, 1.85918, 2.53398, 2.56187, 0, 1.85919, 1.85918, 1.85918, 1.85918, 1.85918, 1.85918, 1.85918, 1.85918, 1.85918, 1.85918, 1.85918, 1.85918, 1.85918, 1.85919, 1.85918, 1.85918, 1.85918
12.63, 3.99554, 1.84518, 1.84517, 2.44858, 2.15036, 0, 1.84518, 1.84517, 1.84517, 1.84517, 1.84517, 1.84517, 1.84517, 1.84517, 1.84517, 1.84517, 1.84517, 1.84517, 1.84517, 1.84518, 1.84517, 1.84517, 1.84517
12.6376, 4.17911, 1.83123, 1.83122, 2.48578, 2.34789, 0, 1.83122, 1.83122, 1.83122, 1.83122, 1.83122, 1.83122, 1.83122, 1.83122, 1.83122, 1.83122, 1.83122, 1.83122, 1.83122, 1.83122, 1.83122, 1.83122, 1.83122
12.6451, 5.62919, 1.82417, 1.82416, 2.7621, 3.80501, 0, 1.82417, 1.82416, 1.82416, 1.82416, 1.82416, 1.82416, 1.82416, 1.82416, 1.82416, 1.82416, 1.82416, 1.82416, 1.82416, 1.82417, 1.82416, 1.82416, 1.82416
12.6527, 6.81846, 1.81425, 1.81424, 2.96959, 5.00422, 0, 1.81425, 1.81424, 1.81424, 1.81424, 1.81424, 1.81424, 1.81424, 1.81424, 1.81424, 1.81424, 1.81424, 1.81424, 1.81424, 1.81424, 1.81424, 1.81424, 1.81424
12.6603, 2.17683, 1.80158, 1.80157, 2.04373, 0.375252, 0, 1.80157, 1.80157, 1.80157, 1.80157, 1.80157, 1.80157, 1.80157, 1.80157, 1.80157, 1.80157, 1.80157, 1.80157, 1.80157, 1.80157, 1.80157, 1.80157, 1.80157
12.6679, 4.82317, 1.78757, 1.78756, 2.61212, 3.0356, 0, 1.78757, 1.78756, 1.78756, 1.78756, 1.78756, 1.78756, 1.78756, 1.78756, 1.78756, 1.78756, 1.78756, 1.78756, 1.78756, 1.78756, 1.78756, 1.78756, 1.78756
12.6754, 2.17212, 1.77361, 1.7736, 2.04258, 0.398505, 0, 1.77361, 1.7736, 1.7736, 1.7736, 1.7736, 1.7736, 1.7736, 1.7736, 1.7736, 1.7736, 1.7736, 1.7736, 1.7736, 1.77361, 1.7736, 1.7736, 1.7736
12.683, 0.997501, 1.76655, 1.76654, 1.73133, -0.76905, 0, 1.76655, 1.76654, 1.76654, 1.76654, 1.76654, 1.76654, 1.76654, 1.76654, 1.76654, 1.76654, 1.76654, 1.76654, 1.76654, 1.76654, 1.76654, 1.76654, 1.76654
12.6906, 1.16471, 1.75675, 1.75674, 1.77896, -0.592047, 0, 1.75675, 1.75674, 1.75674, 1.75674, 1.75674, 1.75674, 1.75674, 1.75674, 1.75674, 1.75674, 1.75674, 1.75674, 1.75674, 1.75674, 1.75674, 1.75674, 1.75674
12.6981, 4.66568, 1.74431, 1.7443, 2.5818, 2.92136, 0, 1.74431, 1.7443, 1.7443, 1.7443, 1.7443, 1.7443, 1.7443, 1.7443, 1.7443, 1.7443, 1.7443, 1.7443, 1.7443, 1.7443, 1.7443, 1.7443, 1.7443
12.7057, 0.16233, 1.73059, 1.73058, 1.47049, -1.56826, 0, 1.73059, 1.73058, 1.73058, 1.73058, 1.73058, 1.73058, 1.73058, 1.73058, 1.73058, 1.73058, 1.73058, 1.73058, 1.73058, 1.73058, 1.73058, 1.73058, 1.73058
12.7133, 2.99765, 1.71692, 1.71691, 2.23554, 1.28072, 0, 1.71692, 1.71691, 1.71691, 1.71691, 1.71691, 1.71691, 1.71691, 1.71691, 1.71691, 1.71691, 1.71691, 1.71691, 1.71691, 1.71691, 1.71691, 1.71691, 1.71691
12.7208, 4.84002, 1.70953, 1.70952, 2.61534, 3.13049, 0, 1.70953, 1.70952, 1.70952, 1.70952, 1.70952, 1.70952, 1.70952, 1.70952, 1.70952, 1.70952, 1.70952, 1.70952, 1.70952, 1.70952, 1.70952, 1.70952, 1.70952
12.7284, 2.31029, 1.69959, 1.69958, 2.07612, 0.610697, 0, 1.69959, 1.69958, 1.69958, 1.69958, 1.69958, 1.69958, 1.69958, 1.69958, 1.69958, 1.69958, 1.69958, 1.69958, 1.69958, 1.69958, 1.69958, 1.69958, 1.69958
12.736, 3.68971, 1.68715, 1.68714, 2.38531, 2.00256, 0, 1.68715, 1.68714, 1.68714, 1.68714, 1.68714, 1.68714, 1.68714, 1.68714, 1.68714, 1.68714, 1.68714, 1.68714, 1.68714, 1.68714, 1.68714, 1.68714, 1.68714
12.7435, 1.30083, 1.6735, 1.67349, 1.81682, -0.372674, 0, 1.6735, 1.67349, 1.67349, 1.67349, 1.67349, 1.67349, 1.67349, 1.67349, 1.67349, 1.67349, 1.67349, 1.67349, 1.67349, 1.6735, 1.67349, 1.67349, 1.67349
12.7511, 3.14266, 1.65991, 1.6599, 2.26774, 1.48275, 0, 1.65991, 1.6599, 1.6599, 1.6599, 1.6599, 1.6599, 1.6599, 1.6599, 1.6599, 1.6599, 1.6599, 1.6599, 1.6599, 1.6599, 1.6599, 1.6599, 1.6599
12.7587, 2.70198, 1.65232, 1.65231, 2.16841, 1.04967, 0, 1.65232, 1.65231, 1.65231, 1.65231, 1.65231, 1.65231, 1.65231, 1.65231, 1.65231, 1.65231, 1.65231, 1.65231, 1.65231, 1.65231, 1.65231, 1.65231, 1.65231
12.7663, 1.99765, 1.64242, 1.64241, 1.99941, 0.355227, 0, 1.64242, 1.64241, 1.64241, 1.64241, 1.64241, 1.64241, 1.64241, 1.64241, 1.64241, 1.64241, 1.64241, 1.64241, 1.64241, 1.64241, 1.64241, 1.64241, 1.64241
12.7738, 5.13817, 1.63027, 1.63026, 2.67173, 3.50789, 0, 1.63027, 1.63026, 1.63026, 1.63026, 1.63026, 1.63026, 1.63026, 1.63026, 1.63026, 1.63026, 1.63026, 1.63026, 1.63026, 1.63027, 1.63026, 1.63026, 1.63026
12.7814, 5.27237, 1.61704, 1.61703, 2.69673, 3.65532, 0, 1.61704, 1.61703, 1.61703, 1.61703, 1.61703, 1.61703, 1.61703, 1.61703, 1.61703, 1.61703, 1.61703, 1.61703, 1.61703, 1.61703, 1.61703, 1.61703, 1.61703
12.789, 7.44634, 1.60387, 1.60386, 3.07349, 5.84248, 0, 1.60387, 1.60386, 1.60386, 1.60386, 1.60386, 1.60386, 1.60386, 1.60386, 1.60386, 1.60386, 1.60386, 1.60386, 1.60386, 1.60386, 1.60386, 1.60386, 1.60386
12.7965, 0.4, 1.59546, 1.59545, 1.54919, -1.19546, 0, 1.59546, 1.59545, 1.59545, 1.59545, 1.59545, 1.59545, 1.59545, 1.59545, 1.59545, 1.59545, 1.59545, 1.59545, 1.59545, 1.59545, 1.59545, 1.59545, 1.59545
12.8041, 6.12441, 1.58528, 1.58527, 2.85034, 4.53913, 0, 1.58528, 1.58527, 1.58527, 1.58527, 1.58527, 1.58527, 1.58527, 1.58527, 1.58527, 1.58527, 1.58527, 1.58527, 1.58527, 1.58527, 1.58527, 1.58527, 1.58527
12.8117, 4.73284, 1.57335, 1.57334, 2.59477, 3.15948, 0, 1.57335, 1.57334, 1.57334, 1.57334, 1.57334, 1.57334, 1.57334, 1.57334, 1.57334, 1.57334, 1.57334, 1.57334, 1.57334, 1.57335, 1.57334, 1.57334, 1.57334
12.8192, 2.74275, 1.56058, 1.56057, 2.17779, 1.18217, 0, 1.56058, 1.56057, 1.56057, 1.56057, 1.56057, 1.56057, 1.56057, 1.56057, 1.56057, 1.56057, 1.56057, 1.56057, 1.56057, 1.56057, 1.56057, 1.56057, 1.56057
12.8268, 0.371747, 1.54786, 1.54785, 1.54005, -1.17612, 0, 1.54786, 1.54785, 1.54785, 1.54785, 1.54785, 1.54785, 1.54785, 1.54785, 1.54785, 1.54785, 1.54785, 1.54785, 1.54785, 1.54786, 1.54785, 1.54785, 1.54785
12.8344, 4.74969, 1.53874, 1.53873, 2.59802, 3.21095, 0, 1.53874, 1.53873, 1.53873, 1.53873, 1.53873, 1.53873, 1.53873, 1.53873, 1.53873, 1.53873, 1.53873, 1.53873, 1.53873, 1.53873, 1.53873, 1.53873, 1.53873
12.842, 1.23544, 1.52843, 1.52841, 1.79873, -0.292985, 0, 1.52842, 1.52841, 1.52841, 1.52841, 1.52841, 1.52841, 1.52841, 1.52841, 1.52841, 1.52841, 1.52841, 1.52841, 1.52841, 1.52842, 1.52841, 1.52841, 1.52841
12.8495, 5.75984, 1.51693, 1.51692, 2.78565, 4.24291, 0, 1.51693, 1.51692, 1.51692, 1.51692, 1.51692, 1.51692, 1.51692, 1.51692, 1.51692, 1.51692, 1.51692, 1.51692, 1.51692, 1.51692, 1.51692, 1.51692, 1.51692
12.8571, 1.99741, 1.50487, 1.50486, 1.99935, 0.492543, 0, 1.50487, 1.50486, 1.50486, 1.50486, 1.50486, 1.50486, 1.50486, 1.50486, 1.50486, 1.50486, 1.50486, 1.50486, 1.50486, 1.50486, 1.50486, 1.50486, 1.50486
12.8647, 1.88587, 1.49286, 1.49285, 1.97126, 0.393015, 0, 1.49286, 1.49285, 1.49285, 1.49285, 1.49285, 1.49285, 1.49285, 1.49285, 1.49285, 1.49285, 1.49285, 1.49285, 1.49285, 1.49285, 1.49285, 1.49285, 1.49285
12.8722, 1, 1.48286, 1.48285, 1.73205, -0.482862, 0, 1.48286, 1.48285, 1.48285, 1.48285, 1.48285, 1.48285, 1.48285, 1.48285, 1.48285, 1.48285, 1.48285, 1.48285, 1.48285, 1.48285, 1.48285, 1.48285, 1.48285
12.8798, 0.106939, 1.47227, 1.47226, 1.45153, -1.36533, 0, 1.47227, 1.47226, 1.47226, 1.47226, 1.47226, 1.47226, 1.47226, 1.47226, 1.47226, 1.47226, 1.47226, 1.47226, 1.47226, 1.47226, 1.47226, 1.47226, 1.47226
12.8874, 1.89306, 1.4611, 1.46108, 1.97308, 0.431965, 0, 1.46109, 1.46108, 1.46108, 1.46108, 1.46108, 1.46108, 1.46108, 1.46108, 1.46108, 1.46108, 1.46108, 1.46108, 1.46108, 1.46109, 1.46108, 1.46108, 1.46108
12.8949, 1.20444, 1.44965, 1.44964, 1.79009, -0.245215, 0, 1.44965, 1.44964, 1.44964, 1.44964, 1.44964, 1.44964, 1.44964, 1.44964, 1.44964, 1.44964, 1.44964, 1.44964, 1.44964, 1.44964, 1.44964, 1.44964, 1.44964
12.9025, 3.29371, 1.43825, 1.43824, 2.30081, 1.85545, 0, 1.43825, 1.43824, 1.43824, 1.43824, 1.43824, 1.43824, 1.43824, 1.43824, 1.43824, 1.43824, 1.43824, 1.43824, 1.43824, 1.43824, 1.43824, 1.43824, 1.43824
12.9101, 4.59913, 1.42757, 1.42756, 2.56888, 3.17156, 0, 1.42757, 1.42756, 1.42756, 1.42756, 1.42756, 1.42756, 1.42756, 1.42756, 1.42756, 1.42756, 1.42756, 1.42756, 1.42756, 1.42756, 1.42756, 1.42756, 1.42756
12.9177, 1.99765, 1.41686, 1.41684, 1.99941, 0.58079, 0, 1.41685, 1.41684, 1.41684, 1.41684, 1.41684, 1.41684, 1.41684, 1.41684, 1.41684, 1.41684, 1.41684, 1.41684, 1.41684, 1.41685, 1.41684, 1.41684, 1.41684
12.9252, 6.27485, 1.40611, 1.4061, 2.8766, 4.86874, 0, 1.40611, 1.4061, 1.4061, 1.4061, 1.4061, 1.4061, 1.4061, 1.4061, 1.4061, 1.4061, 1.4061, 1.4061, 1.4061, 1.4061, 1.4061, 1.4061, 1.4061
12.9328, 5.81041, 1.39518, 1.39517, 2.79471, 4.41523, 0, 1.39518, 1.39517, 1.39517, 1.39517, 1.39517, 1.39517, 1.39517, 1.39517, 1.39517, 1.39517, 1.39517, 1.39517, 1.39517, 1.39517, 1.39517, 1.39517, 1.39517
12.9404, 3.08302, 1.3841, 1.38409, 2.25456, 1.69892, 0, 1.3841, 1.38409, 1.38409, 1.38409, 1.38409, 1.38409, 1.38409, 1.38409, 1.38409, 1.38409, 1.38409, 1.38409, 1.38409, 1.38409, 1.38409, 1.38409, 1.38409
12.9479, 3.82206, 1.37292, 1.3729, 2.41289, 2.44914, 0, 1.37292, 1.3729, 1.3729, 1.3729, 1.3729, 1.3729, 1.3729, 1.3729, 1.3729, 1.3729, 1.3729, 1.3729, 1.3729, 1.3729, 1.3729, 1.3729, 1.3729
12.9555, 1.99764, 1.36169, 1.36167, 1.99941, 0.635946, 0, 1.36169, 1.36167, 1.36167, 1.36167, 1.36167, 1.36167, 1.36167, 1.36167, 1.36167, 1.36167, 1.36167, 1.36167, 1.36167, 1.36167, 1.36167, 1.36167, 1.36167
12.9631, 2.15837, 1.35046, 1.35043, 2.03921, 0.807914, 0, 1.35046, 1.35043, 1.35043, 1.35043, 1.35043, 1.35043, 1.35043, 1.35043, 1.35043, 1.35043, 1.35043, 1.35043, 1.35043, 1.35043, 1.35043, 1.35043, 1.35043
12.9706, 4.99257, 1.33928, 1.33924, 2.64435, 3.65328, 0, 1.33928, 1.33924, 1.33924, 1.33924, 1.33924, 1.33924, 1.33924, 1.33924, 1.33924, 1.33924, 1.33924, 1.33924, 1.33924, 1.33924, 1.33924, 1.33924, 1.33924
12.9782, 5.99294, 1.32895, 1.32889, 2.82718, 4.66399, 0, 1.32895, 1.32889, 1.32889, 1.32889, 1.32889, 1.32889, 1.32889, 1.32889, 1.32889, 1.32889, 1.32889, 1.32889, 1.32889, 1.32889, 1.32889, 1.32889, 1.32889
12.9858, 2.84647, 1.31809, 1.318, 2.20147, 1.52838, 0, 1.31809, 1.318, 1.318, 1.318, 1.318, 1.318, 1.318, 1.318, 1.318, 1.318, 1.318, 1.318, 1.318, 1.318, 1.318, 1.318, 1.318
12.9934, 2.92677, 1.30686, 1.30673, 2.21963, 1.61991, 0, 1.30686, 1.30673, 1.30673, 1.30673, 1.30673, 1.30673, 1.30673, 1.30673, 1.30673, 1.30673, 1.30673, 1.30673, 1.30673, 1.30673, 1.30673, 1.30673, 1.30673
13.0009, 1.13679, 1.29548, 1.29528, 1.7711, -0.158692, 0, 1.29548, 1.29528, 1.29528, 1.29528, 1.29528, 1.29528, 1.29528, 1.29528, 1.29528, 1.29528, 1.29528, 1.29528, 1.29528, 1.29529, 1.29528, 1.29528, 1.29528
13.0085, 1.86321, 1.28418, 1.28389, 1.96551, 0.579035, 0, 1.28418, 1.28389, 1.28389, 1.28389, 1.28389, 1.28389, 1.28389, 1.28389, 1.28389, 1.28389, 1.28389, 1.28389, 1.28389, 1.2839, 1.28389, 1.28389, 1.28389
13.0161, 4.06345, 1.27491, 1.27449, 2.46241, 2.78853, 0, 1.27491, 1.27449, 1.27449, 1.27449, 1.27449, 1.27449, 1.27449, 1.27449, 1.27449, 1.27449, 1.27449, 1.27449, 1.27449, 1.27449, 1.27449, 1.27449, 1.27449
13.0236, 1.99777, 1.26465, 1.26404, 1.99944, 0.733119, 0, 1.26465, 1.26404, 1.26404, 1.26404, 1.26404, 1.26404, 1.26404, 1.26404, 1.26404, 1.26404, 1.26404, 1.26404, 1.26404, 1.26404, 1.26404, 1.26404, 1.26404
13.0312, 2.99752, 1.2537, 1.25282, 2.23551, 1.74382, 0, 1.2537, 1.25282, 1.25282, 1.25282, 1.25282, 1.25282, 1.25282, 1.25282, 1.25282, 1.25282, 1.25282, 1.25282, 1.25282, 1.25282, 1.25282, 1.25282, 1.25282
13.0388, 1.99752, 1.2425, 1.24124, 1.99938, 0.755017, 0, 1.2425, 1.24124, 1.24124, 1.24124, 1.24124, 1.24124, 1.24124, 1.24124, 1.24124, 1.24124, 1.24124, 1.24124, 1.24124, 1.24124, 1.24124, 1.24124, 1.24124
