   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_131.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, S_K, Si_K, Br_L, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
9.04088, 10.145, 8.74049, 8.73947, 3.48497, 1.40449, 0, 8.73948, 8.74048, 8.73947, 8.73947, 8.73947, 8.73947, 8.73947, 8.73947, 8.73947, 8.73947, 8.73947, 8.73947, 8.73947, 8.73947, 8.73947, 8.73947
9.04879, 12.1249, 8.71785, 8.71709, 3.75831, 3.40706, 0, 8.7171, 8.71784, 8.71709, 8.71709, 8.71709, 8.71709, 8.71709, 8.71709, 8.71709, 8.71709, 8.71709, 8.71709, 8.71709, 8.71709, 8.71709, 8.71709
9.0567, 8.55984, 8.69508, 8.6945, 3.24959, -0.13524, 0, 8.69451, 8.69506, 8.6945, 8.6945, 8.6945, 8.6945, 8.6945, 8.6945, 8.6945, 8.6945, 8.6945, 8.6945, 8.6945, 8.6945, 8.6945, 8.6945
9.06461, 8.41043, 8.67226, 8.67183, 3.22652, -0.261837, 0, 8.67184, 8.67225, 8.67183, 8.67183, 8.67183, 8.67183, 8.67183, 8.67183, 8.67183, 8.67183, 8.67183, 8.67183, 8.67183, 8.67183, 8.67183, 8.67183
9.07253, 8.40669, 8.64952, 8.64919, 3.22594, -0.242826, 0, 8.6492, 8.64951, 8.64919, 8.64919, 8.64919, 8.64919, 8.64919, 8.64919, 8.64919, 8.64919, 8.64919, 8.64919, 8.64919, 8.64919, 8.64919, 8.64919
9.08044, 13.5651, 8.62685, 8.6266, 3.94526, 4.93821, 0, 8.62661, 8.62684, 8.6266, 8.6266, 8.6266, 8.6266, 8.6266, 8.6266, 8.6266, 8.6266, 8.6266, 8.6266, 8.6266, 8.6266, 8.6266, 8.6266
9.08835, 10.9851, 8.60416, 8.60397, 3.60349, 2.38097, 0, 8.60398, 8.60415, 8.60397, 8.60397, 8.60397, 8.60397, 8.60397, 8.60397, 8.60397, 8.60397, 8.60397, 8.60397, 8.60397, 8.60397, 8.60397, 8.60397
9.09626, 9.15911, 8.58136, 8.5812, 3.34053, 0.577751, 0, 8.58121, 8.58135, 8.5812, 8.5812, 8.5812, 8.5812, 8.5812, 8.5812, 8.5812, 8.5812, 8.5812, 8.5812, 8.5812, 8.5812, 8.5812, 8.5812
9.10417, 12.8123, 8.55844, 8.55831, 3.84868, 4.25389, 0, 8.55831, 8.55843, 8.55831, 8.55831, 8.55831, 8.55831, 8.55831, 8.55831, 8.55831, 8.55831, 8.55831, 8.55831, 8.55831, 8.55831, 8.55831, 8.55831
9.11208, 7.75867, 8.53543, 8.53531, 3.12389, -0.776763, 0, 8.53532, 8.53542, 8.53531, 8.53531, 8.53531, 8.53531, 8.53531, 8.53531, 8.53531, 8.53531, 8.53531, 8.53531, 8.53531, 8.53531, 8.53531, 8.53531
9.12, 7.21264, 8.51229, 8.51217, 3.03523, -1.29965, 0, 8.51218, 8.51228, 8.51217, 8.51217, 8.51217, 8.51217, 8.51217, 8.51217, 8.51217, 8.51217, 8.51217, 8.51217, 8.51217, 8.51217, 8.51217, 8.51217
9.12791, 11.5812, 8.48894, 8.48882, 3.68526, 3.09222, 0, 8.48883, 8.48893, 8.48882, 8.48882, 8.48882, 8.48882, 8.48882, 8.48882, 8.48882, 8.48882, 8.48882, 8.48882, 8.48882, 8.48882, 8.48882, 8.48882
9.13582, 7.18463, 8.4653, 8.46516, 3.03062, -1.28066, 0, 8.46517, 8.46529, 8.46516, 8.46516, 8.46516, 8.46516, 8.46516, 8.46516, 8.46516, 8.46516, 8.46516, 8.46516, 8.46516, 8.46516, 8.46516, 8.46516
9.14373, 10.9896, 8.44133, 8.44118, 3.60411, 2.54826, 0, 8.44119, 8.44132, 8.44118, 8.44118, 8.44118, 8.44118, 8.44118, 8.44118, 8.44118, 8.44118, 8.44118, 8.44118, 8.44118, 8.44118, 8.44118, 8.44118
9.15164, 10.3931, 8.41707, 8.41689, 3.52038, 1.97599, 0, 8.4169, 8.41706, 8.41689, 8.41689, 8.41689, 8.41689, 8.41689, 8.41689, 8.41689, 8.41689, 8.41689, 8.41689, 8.41689, 8.41689, 8.41689, 8.41689
9.15955, 14.173, 8.39258, 8.39235, 4.02156, 5.7804, 0, 8.39236, 8.39257, 8.39235, 8.39235, 8.39235, 8.39235, 8.39235, 8.39235, 8.39235, 8.39235, 8.39235, 8.39235, 8.39235, 8.39235, 8.39235, 8.39235
9.16747, 11.6319, 8.36795, 8.36766, 3.69214, 3.26397, 0, 8.36767, 8.36794, 8.36766, 8.36766, 8.36766, 8.36766, 8.36766, 8.36766, 8.36766, 8.36766, 8.36766, 8.36766, 8.36766, 8.36766, 8.36766, 8.36766
9.17538, 9.11318, 8.34319, 8.34281, 3.33364, 0.769994, 0, 8.34282, 8.34318, 8.34281, 8.34281, 8.34281, 8.34281, 8.34281, 8.34281, 8.34281, 8.34281, 8.34281, 8.34281, 8.34281, 8.34281, 8.34281, 8.34281
9.18329, 9.65576, 8.31829, 8.3178, 3.41405, 1.33747, 0, 8.31781, 8.31828, 8.3178, 8.3178, 8.3178, 8.3178, 8.3178, 8.3178, 8.3178, 8.3178, 8.3178, 8.3178, 8.3178, 8.3178, 8.3178, 8.3178
9.1912, 8.76283, 8.29331, 8.29267, 3.28067, 0.469518, 0, 8.29268, 8.2933, 8.29267, 8.29267, 8.29267, 8.29267, 8.29267, 8.29267, 8.29267, 8.29267, 8.29267, 8.29267, 8.29267, 8.29267, 8.29267, 8.29267
9.19911, 11.7522, 8.26833, 8.2675, 3.70839, 3.48384, 0, 8.26751, 8.26832, 8.2675, 8.2675, 8.2675, 8.2675, 8.2675, 8.2675, 8.2675, 8.2675, 8.2675, 8.2675, 8.26751, 8.2675, 8.2675, 8.2675
9.20703, 9.08389, 8.24343, 8.24236, 3.32925, 0.840459, 0, 8.24237, 8.24342, 8.24236, 8.24236, 8.24236, 8.24236, 8.24236, 8.24236, 8.24236, 8.24236, 8.24236, 8.24236, 8.24236, 8.24236, 8.24236, 8.24236
9.21494, 7.9952, 8.21858, 8.21719, 3.16152, -0.223387, 0, 8.2172, 8.21857, 8.21719, 8.21719, 8.21719, 8.21719, 8.21719, 8.21719, 8.21719, 8.21719, 8.21719, 8.21719, 8.21719, 8.21719, 8.21719, 8.21719
9.22285, 7.36986, 8.19383, 8.19203, 3.06102, -0.823973, 0, 8.19204, 8.19382, 8.19203, 8.19203, 8.19203, 8.19203, 8.19203, 8.19203, 8.19203, 8.19203, 8.19203, 8.19203, 8.19203, 8.19203, 8.19203, 8.19203
9.23076, 8.62032, 8.16923, 8.16691, 3.25888, 0.451095, 0, 8.16692, 8.16922, 8.16691, 8.16691, 8.16691, 8.16691, 8.16691, 8.16691, 8.16691, 8.16691, 8.16691, 8.16691, 8.16691, 8.16691, 8.16691, 8.16691
9.23867, 6.73581, 8.14476, 8.14179, 2.95564, -1.40895, 0, 8.1418, 8.14475, 8.14179, 8.14179, 8.14179, 8.14179, 8.14179, 8.14179, 8.14179, 8.14179, 8.14179, 8.14179, 8.14179, 8.14179, 8.14179, 8.14179
9.24658, 9.99009, 8.12047, 8.11668, 3.46267, 1.86962, 0, 8.11669, 8.12046, 8.11668, 8.11668, 8.11668, 8.11668, 8.11668, 8.11668, 8.11668, 8.11668, 8.11668, 8.11668, 8.11668, 8.11668, 8.11668, 8.11668
9.2545, 8.62515, 8.09641, 8.09161, 3.25962, 0.528744, 0, 8.09162, 8.0964, 8.09161, 8.09161, 8.09161, 8.09161, 8.09161, 8.09161, 8.09161, 8.09161, 8.09161, 8.09161, 8.09161, 8.09161, 8.09161, 8.09161
9.26241, 7.26679, 8.07267, 8.06662, 3.04414, -0.805882, 0, 8.06663, 8.07266, 8.06662, 8.06662, 8.06662, 8.06662, 8.06662, 8.06662, 8.06662, 8.06662, 8.06662, 8.06662, 8.06662, 8.06662, 8.06662, 8.06662
9.27032, 5.24288, 8.04921, 8.04162, 2.69126, -2.80634, 0, 8.04163, 8.0492, 8.04162, 8.04162, 8.04162, 8.04162, 8.04162, 8.04162, 8.04162, 8.04162, 8.04162, 8.04162, 8.04162, 8.04162, 8.04162, 8.04162
9.27823, 14.185, 8.02612, 8.01666, 4.02306, 6.15891, 0, 8.01667, 8.02611, 8.01666, 8.01666, 8.01666, 8.01666, 8.01666, 8.01666, 8.01666, 8.01666, 8.01666, 8.01666, 8.01666, 8.01666, 8.01666, 8.01666
9.28614, 12.9878, 8.00349, 7.99176, 3.87141, 4.98434, 0, 7.99177, 8.00348, 7.99176, 7.99176, 7.99176, 7.99176, 7.99176, 7.99176, 7.99176, 7.99176, 7.99176, 7.99176, 7.99176, 7.99176, 7.99176, 7.99176
9.29405, 10.3409, 7.9813, 7.96684, 3.51296, 2.35959, 0, 7.96685, 7.98129, 7.96684, 7.96684, 7.96684, 7.96684, 7.96684, 7.96684, 7.96684, 7.96684, 7.96684, 7.96684, 7.96684, 7.96684, 7.96684, 7.96684
9.30197, 10.9859, 7.95967, 7.94197, 3.60359, 3.0262, 0, 7.94198, 7.95966, 7.94197, 7.94197, 7.94197, 7.94197, 7.94197, 7.94197, 7.94197, 7.94197, 7.94197, 7.94197, 7.94197, 7.94197, 7.94197, 7.94197
9.30988, 9.28872, 7.93873, 7.91717, 3.35987, 1.35, 0, 7.91718, 7.93872, 7.91717, 7.91717, 7.91717, 7.91717, 7.91717, 7.91717, 7.91717, 7.91717, 7.91717, 7.91717, 7.91717, 7.91717, 7.91717, 7.91717
9.31779, 8.33618, 7.91847, 7.89238, 3.21499, 0.417717, 0, 7.89239, 7.91846, 7.89238, 7.89238, 7.89238, 7.89238, 7.89238, 7.89238, 7.89238, 7.89238, 7.89238, 7.89238, 7.89238, 7.89238, 7.89238, 7.89238
9.3257, 9.30099, 7.89901, 7.86762, 3.36169, 1.40198, 0, 7.86763, 7.899, 7.86762, 7.86762, 7.86762, 7.86762, 7.86762, 7.86762, 7.86762, 7.86762, 7.86762, 7.86762, 7.86762, 7.86762, 7.86762, 7.86762
9.33361, 8.65106, 7.88046, 7.84293, 3.2636, 0.770601, 0, 7.84294, 7.88045, 7.84293, 7.84293, 7.84293, 7.84293, 7.84293, 7.84293, 7.84293, 7.84293, 7.84293, 7.84293, 7.84293, 7.84293, 7.84293, 7.84293
9.34153, 6.67261, 7.86286, 7.81826, 2.94493, -1.19025, 0, 7.81827, 7.86285, 7.81826, 7.81826, 7.81826, 7.81826, 7.81826, 7.81826, 7.81826, 7.81826, 7.81826, 7.81826, 7.81826, 7.81826, 7.81826, 7.81826
9.34944, 6.31797, 7.84632, 7.79363, 2.88409, -1.52835, 0, 7.79364, 7.84631, 7.79363, 7.79363, 7.79363, 7.79363, 7.79363, 7.79363, 7.79363, 7.79363, 7.79363, 7.79363, 7.79363, 7.79363, 7.79363, 7.79363
9.35735, 7.6632, 7.83093, 7.76905, 3.10857, -0.167735, 0, 7.76906, 7.83092, 7.76905, 7.76905, 7.76905, 7.76905, 7.76905, 7.76905, 7.76905, 7.76905, 7.76905, 7.76905, 7.76905, 7.76905, 7.76905, 7.76905
9.36526, 6.32169, 7.81673, 7.7445, 2.88473, -1.49505, 0, 7.74451, 7.81672, 7.7445, 7.7445, 7.7445, 7.7445, 7.7445, 7.7445, 7.7445, 7.7445, 7.7445, 7.7445, 7.7445, 7.7445, 7.7445, 7.7445
9.37317, 10.0007, 7.8038, 7.71998, 3.46421, 2.19695, 0, 7.71999, 7.80379, 7.71998, 7.71998, 7.71998, 7.71998, 7.71998, 7.71998, 7.71998, 7.71998, 7.71998, 7.71998, 7.71999, 7.71998, 7.71998, 7.71998
9.38109, 5.64882, 7.80765, 7.71098, 2.76565, -2.15882, 0, 7.71099, 7.80763, 7.71098, 7.71098, 7.71098, 7.71098, 7.71098, 7.71098, 7.71098, 7.71098, 7.71098, 7.71098, 7.71098, 7.71098, 7.71098, 7.71098
9.389, 9.63867, 7.81274, 7.70191, 3.41155, 1.82592, 0, 7.70192, 7.81273, 7.70191, 7.70191, 7.70191, 7.70191, 7.70191, 7.70191, 7.70191, 7.70191, 7.70191, 7.70191, 7.70191, 7.70191, 7.70191, 7.70191
9.39691, 7.01994, 7.81917, 7.69285, 3.00332, -0.799221, 0, 7.69286, 7.81915, 7.69285, 7.69285, 7.69285, 7.69285, 7.69285, 7.69285, 7.69285, 7.69285, 7.69285, 7.69285, 7.69285, 7.69285, 7.69285, 7.69285
9.40482, 9.99257, 7.82696, 7.68386, 3.46303, 2.16561, 0, 7.68387, 7.82695, 7.68386, 7.68386, 7.68386, 7.68386, 7.68386, 7.68386, 7.68386, 7.68386, 7.68386, 7.68386, 7.68386, 7.68386, 7.68386, 7.68386
9.41273, 6.99257, 7.83595, 7.6748, 2.99876, -0.84339, 0, 7.67481, 7.83594, 7.6748, 7.6748, 7.6748, 7.6748, 7.6748, 7.6748, 7.6748, 7.6748, 7.6748, 7.6748, 7.6748, 7.6748, 7.6748, 7.6748
9.42064, 8.99331, 7.84593, 7.66552, 3.31562, 1.14738, 0, 7.66553, 7.84592, 7.66552, 7.66552, 7.66552, 7.66552, 7.66552, 7.66552, 7.66552, 7.66552, 7.66552, 7.66552, 7.66552, 7.66552, 7.66552, 7.66552
9.42856, 9.86691, 7.8568, 7.65602, 3.44484, 2.01012, 0, 7.65603, 7.85679, 7.65602, 7.65602, 7.65602, 7.65602, 7.65602, 7.65602, 7.65602, 7.65602, 7.65602, 7.65602, 7.65602, 7.65602, 7.65602, 7.65602
9.43647, 13.0477, 7.86854, 7.64643, 3.87914, 5.17918, 0, 7.64644, 7.86853, 7.64643, 7.64643, 7.64643, 7.64643, 7.64643, 7.64643, 7.64643, 7.64643, 7.64643, 7.64643, 7.64643, 7.64643, 7.64643, 7.64643
9.44438, 7.44831, 7.88112, 7.63684, 3.07381, -0.432809, 0, 7.63685, 7.88111, 7.63684, 7.63684, 7.63684, 7.63684, 7.63684, 7.63684, 7.63684, 7.63684, 7.63684, 7.63684, 7.63684, 7.63684, 7.63684, 7.63684
9.45229, 8.828, 7.89432, 7.62724, 3.29059, 0.933682, 0, 7.62725, 7.89431, 7.62724, 7.62724, 7.62724, 7.62724, 7.62724, 7.62724, 7.62724, 7.62724, 7.62724, 7.62724, 7.62725, 7.62724, 7.62724, 7.62724
9.4602, 11.3781, 7.90781, 7.61753, 3.6576, 3.47025, 0, 7.61754, 7.9078, 7.61753, 7.61753, 7.61753, 7.61753, 7.61753, 7.61753, 7.61753, 7.61753, 7.61753, 7.61753, 7.61753, 7.61753, 7.61753, 7.61753
9.46811, 6.98823, 7.92117, 7.60752, 2.99804, -0.932945, 0, 7.60753, 7.92116, 7.60752, 7.60752, 7.60752, 7.60752, 7.60752, 7.60752, 7.60752, 7.60752, 7.60752, 7.60752, 7.60752, 7.60752, 7.60752, 7.60752
9.47603, 8.2855, 7.93418, 7.59725, 3.2071, 0.351325, 0, 7.59726, 7.93417, 7.59725, 7.59725, 7.59725, 7.59725, 7.59725, 7.59725, 7.59725, 7.59725, 7.59725, 7.59725, 7.59725, 7.59725, 7.59725, 7.59725
9.48394, 13.0993, 7.94667, 7.58685, 3.88578, 5.15259, 0, 7.58686, 7.94666, 7.58685, 7.58685, 7.58685, 7.58685, 7.58685, 7.58685, 7.58685, 7.58685, 7.58685, 7.58685, 7.58685, 7.58685, 7.58685, 7.58685
9.49185, 3.69975, 7.95848, 7.57647, 2.38742, -4.25873, 0, 7.57648, 7.95847, 7.57647, 7.57647, 7.57647, 7.57647, 7.57647, 7.57647, 7.57647, 7.57647, 7.57647, 7.57647, 7.57647, 7.57647, 7.57647, 7.57647
9.49976, 3.57631, 7.96926, 7.56603, 2.36142, -4.39294, 0, 7.56604, 7.96924, 7.56603, 7.56603, 7.56603, 7.56603, 7.56603, 7.56603, 7.56603, 7.56603, 7.56603, 7.56603, 7.56603, 7.56603, 7.56603, 7.56603
9.50767, 7.27846, 7.97856, 7.55541, 3.04606, -0.7001, 0, 7.55542, 7.97855, 7.55541, 7.55541, 7.55541, 7.55541, 7.55541, 7.55541, 7.55541, 7.55541, 7.55541, 7.55541, 7.55541, 7.55541, 7.55541, 7.55541
9.51558, 11.7024, 7.98593, 7.54444, 3.70167, 3.71643, 0, 7.54445, 7.98591, 7.54444, 7.54444, 7.54444, 7.54444, 7.54444, 7.54444, 7.54444, 7.54444, 7.54444, 7.54444, 7.54445, 7.54444, 7.54444, 7.54444
9.5235, 8.99009, 7.99113, 7.53318, 3.31513, 0.998959, 0, 7.53319, 7.99112, 7.53318, 7.53318, 7.53318, 7.53318, 7.53318, 7.53318, 7.53318, 7.53318, 7.53318, 7.53318, 7.53318, 7.53318, 7.53318, 7.53318
9.53141, 10.7095, 7.99406, 7.52177, 3.56504, 2.71548, 0, 7.52178, 7.99405, 7.52177, 7.52177, 7.52177, 7.52177, 7.52177, 7.52177, 7.52177, 7.52177, 7.52177, 7.52177, 7.52177, 7.52177, 7.52177, 7.52177
9.53932, 10.2716, 7.99463, 7.51036, 3.50309, 2.27699, 0, 7.51037, 7.99462, 7.51036, 7.51036, 7.51036, 7.51036, 7.51036, 7.51036, 7.51036, 7.51036, 7.51036, 7.51036, 7.51036, 7.51036, 7.51036, 7.51036
9.54723, 6.26612, 7.99256, 7.49886, 2.87509, -1.72644, 0, 7.49887, 7.99255, 7.49886, 7.49886, 7.49886, 7.49886, 7.49886, 7.49886, 7.49886, 7.49886, 7.49886, 7.49886, 7.49886, 7.49886, 7.49886, 7.49886
9.55514, 9.98778, 7.98754, 7.48711, 3.46234, 2.00024, 0, 7.48712, 7.98753, 7.48711, 7.48711, 7.48711, 7.48711, 7.48711, 7.48711, 7.48711, 7.48711, 7.48711, 7.48711, 7.48711, 7.48711, 7.48711, 7.48711
9.56306, 8.98823, 7.97935, 7.475, 3.31485, 1.00887, 0, 7.47501, 7.97934, 7.475, 7.475, 7.475, 7.475, 7.475, 7.475, 7.475, 7.475, 7.475, 7.475, 7.475, 7.475, 7.475, 7.475
9.57097, 9.5254, 7.968, 7.46259, 3.39491, 1.5574, 0, 7.4626, 7.96799, 7.46259, 7.46259, 7.46259, 7.46259, 7.46259, 7.46259, 7.46259, 7.46259, 7.46259, 7.46259, 7.46259, 7.46259, 7.46259, 7.46259
9.57888, 11.9844, 7.95362, 7.45005, 3.73957, 4.03077, 0, 7.45006, 7.9536, 7.45005, 7.45005, 7.45005, 7.45005, 7.45005, 7.45005, 7.45005, 7.45005, 7.45005, 7.45005, 7.45005, 7.45005, 7.45005, 7.45005
9.58679, 12.4543, 7.93626, 7.43737, 3.80188, 4.51801, 0, 7.43738, 7.93625, 7.43737, 7.43737, 7.43737, 7.43737, 7.43737, 7.43737, 7.43737, 7.43737, 7.43737, 7.43737, 7.43737, 7.43737, 7.43737, 7.43737
9.5947, 6.46419, 7.91596, 7.42451, 2.90933, -1.45177, 0, 7.42452, 7.91595, 7.42451, 7.42451, 7.42451, 7.42451, 7.42451, 7.42451, 7.42451, 7.42451, 7.42451, 7.42451, 7.42451, 7.42451, 7.42451, 7.42451
9.60261, 9.03123, 7.89278, 7.4114, 3.32133, 1.13845, 0, 7.41141, 7.89276, 7.4114, 7.4114, 7.4114, 7.4114, 7.4114, 7.4114, 7.4114, 7.4114, 7.4114, 7.4114, 7.4114, 7.4114, 7.4114, 7.4114
9.61053, 9.98243, 7.86688, 7.39804, 3.46156, 2.11555, 0, 7.39805, 7.86687, 7.39804, 7.39804, 7.39804, 7.39804, 7.39804, 7.39804, 7.39804, 7.39804, 7.39804, 7.39804, 7.39804, 7.39804, 7.39804, 7.39804
9.61844, 12.4732, 7.83848, 7.38441, 3.80437, 4.63473, 0, 7.38442, 7.83846, 7.38441, 7.38441, 7.38441, 7.38441, 7.38441, 7.38441, 7.38441, 7.38441, 7.38441, 7.38441, 7.38441, 7.38441, 7.38441, 7.38441
9.62635, 8.98885, 7.80776, 7.37049, 3.31494, 1.18108, 0, 7.3705, 7.80775, 7.37049, 7.37049, 7.37049, 7.37049, 7.37049, 7.37049, 7.37049, 7.37049, 7.37049, 7.37049, 7.37049, 7.37049, 7.37049, 7.37049
9.63426, 7.48823, 7.77502, 7.35628, 3.0803, -0.286796, 0, 7.35629, 7.77501, 7.35628, 7.35628, 7.35628, 7.35628, 7.35628, 7.35628, 7.35628, 7.35628, 7.35628, 7.35628, 7.35628, 7.35628, 7.35628, 7.35628
9.64217, 7.99257, 7.74045, 7.34169, 3.1611, 0.252116, 0, 7.34171, 7.74044, 7.34169, 7.34169, 7.34169, 7.34169, 7.34169, 7.34169, 7.34169, 7.34169, 7.34169, 7.34169, 7.3417, 7.34169, 7.34169, 7.34169
9.65008, 10.7283, 7.70426, 7.32667, 3.56767, 3.02399, 0, 7.32668, 7.70425, 7.32667, 7.32667, 7.32667, 7.32667, 7.32667, 7.32667, 7.32667, 7.32667, 7.32667, 7.32667, 7.32667, 7.32667, 7.32667, 7.32667
9.658, 11.0151, 7.66679, 7.31123, 3.60764, 3.34826, 0, 7.31125, 7.66678, 7.31123, 7.31123, 7.31123, 7.31123, 7.31123, 7.31123, 7.31123, 7.31123, 7.31123, 7.31123, 7.31124, 7.31123, 7.31123, 7.31123
9.66591, 9.19436, 7.62823, 7.29528, 3.3458, 1.56613, 0, 7.29529, 7.62822, 7.29528, 7.29528, 7.29528, 7.29528, 7.29528, 7.29528, 7.29528, 7.29528, 7.29528, 7.29528, 7.29528, 7.29528, 7.29528, 7.29528
9.67382, 8.50905, 7.58884, 7.27879, 3.24177, 0.920204, 0, 7.27881, 7.58883, 7.27879, 7.27879, 7.27879, 7.27879, 7.27879, 7.27879, 7.27879, 7.27879, 7.27879, 7.27879, 7.2788, 7.27879, 7.27879, 7.27879
9.68173, 8.75242, 7.5489, 7.26178, 3.27909, 1.20352, 0, 7.26179, 7.54888, 7.26178, 7.26178, 7.26178, 7.26178, 7.26178, 7.26178, 7.26178, 7.26178, 7.26178, 7.26178, 7.26178, 7.26178, 7.26178, 7.26178
9.68964, 5.99009, 7.50872, 7.2443, 2.82667, -1.51863, 0, 7.24431, 7.5087, 7.2443, 7.2443, 7.2443, 7.2443, 7.2443, 7.2443, 7.2443, 7.2443, 7.2443, 7.2443, 7.2443, 7.2443, 7.2443, 7.2443
9.69755, 6.76059, 7.46857, 7.22641, 2.95983, -0.70798, 0, 7.22642, 7.46856, 7.22641, 7.22641, 7.22641, 7.22641, 7.22641, 7.22641, 7.22641, 7.22641, 7.22641, 7.22641, 7.22641, 7.22641, 7.22641, 7.22641
9.70547, 9.90458, 7.42868, 7.20812, 3.4503, 2.4759, 0, 7.20813, 7.42867, 7.20812, 7.20812, 7.20812, 7.20812, 7.20812, 7.20812, 7.20812, 7.20812, 7.20812, 7.20812, 7.20812, 7.20812, 7.20812, 7.20812
9.71338, 9.85527, 7.38927, 7.18948, 3.44315, 2.466, 0, 7.18949, 7.38926, 7.18948, 7.18948, 7.18948, 7.18948, 7.18948, 7.18948, 7.18948, 7.18948, 7.18948, 7.18948, 7.18948, 7.18948, 7.18948, 7.18948
9.72129, 12.2185, 7.35034, 7.17036, 3.77074, 4.86816, 0, 7.17037, 7.35033, 7.17036, 7.17036, 7.17036, 7.17036, 7.17036, 7.17036, 7.17036, 7.17036, 7.17036, 7.17036, 7.17036, 7.17036, 7.17036, 7.17036
9.7292, 9.77158, 7.31198, 7.15073, 3.43097, 2.4596, 0, 7.15074, 7.31196, 7.15073, 7.15073, 7.15073, 7.15073, 7.15073, 7.15073, 7.15073, 7.15073, 7.15073, 7.15073, 7.15073, 7.15073, 7.15073, 7.15073
9.73711, 7.77695, 7.27434, 7.13066, 3.12681, 0.502611, 0, 7.13067, 7.27433, 7.13066, 7.13066, 7.13066, 7.13066, 7.13066, 7.13066, 7.13066, 7.13066, 7.13066, 7.13066, 7.13066, 7.13066, 7.13066, 7.13066
9.74503, 11.2136, 7.23747, 7.11015, 3.63506, 3.97616, 0, 7.11016, 7.23746, 7.11015, 7.11015, 7.11015, 7.11015, 7.11015, 7.11015, 7.11015, 7.11015, 7.11015, 7.11015, 7.11015, 7.11015, 7.11015, 7.11015
9.75294, 3.99504, 7.20145, 7.08923, 2.44848, -3.20641, 0, 7.08924, 7.20144, 7.08923, 7.08923, 7.08923, 7.08923, 7.08923, 7.08923, 7.08923, 7.08923, 7.08923, 7.08923, 7.08923, 7.08923, 7.08923, 7.08923
9.76085, 6.8399, 7.16625, 7.06787, 2.9732, -0.326349, 0, 7.06788, 7.16624, 7.06787, 7.06787, 7.06787, 7.06787, 7.06787, 7.06787, 7.06787, 7.06787, 7.06787, 7.06787, 7.06787, 7.06787, 7.06787, 7.06787
9.76876, 10.1506, 7.13189, 7.04611, 3.48578, 3.01874, 0, 7.04613, 7.13187, 7.04611, 7.04611, 7.04611, 7.04611, 7.04611, 7.04611, 7.04611, 7.04611, 7.04611, 7.04611, 7.04611, 7.04611, 7.04611, 7.04611
9.77667, 5.61343, 7.09845, 7.02407, 2.75925, -1.48502, 0, 7.02408, 7.09844, 7.02407, 7.02407, 7.02407, 7.02407, 7.02407, 7.02407, 7.02407, 7.02407, 7.02407, 7.02407, 7.02407, 7.02407, 7.02407, 7.02407
9.78458, 4.78439, 7.06605, 7.00189, 2.60469, -2.28167, 0, 7.00191, 7.06604, 7.00189, 7.00189, 7.00189, 7.00189, 7.00189, 7.00189, 7.00189, 7.00189, 7.00189, 7.00189, 7.00189, 7.00189, 7.00189, 7.00189
9.7925, 11.1921, 7.03454, 6.97949, 3.63209, 4.15753, 0, 6.97951, 7.03452, 6.97949, 6.97949, 6.97949, 6.97949, 6.97949, 6.97949, 6.97949, 6.97949, 6.97949, 6.97949, 6.97949, 6.97949, 6.97949, 6.97949
9.80041, 11.9876, 7.00388, 6.9569, 3.74, 4.98373, 0, 6.95692, 7.00386, 6.9569, 6.9569, 6.9569, 6.9569, 6.9569, 6.9569, 6.9569, 6.9569, 6.9569, 6.9569, 6.9569, 6.9569, 6.9569, 6.9569
9.80832, 7.77484, 6.97412, 6.93424, 3.12647, 0.800729, 0, 6.93426, 6.9741, 6.93424, 6.93424, 6.93424, 6.93424, 6.93424, 6.93424, 6.93424, 6.93424, 6.93424, 6.93424, 6.93424, 6.93424, 6.93424, 6.93424
9.81623, 10.4244, 6.94508, 6.91141, 3.52483, 3.47934, 0, 6.91143, 6.94506, 6.91141, 6.91141, 6.91141, 6.91141, 6.91141, 6.91141, 6.91141, 6.91141, 6.91141, 6.91141, 6.91141, 6.91141, 6.91141, 6.91141
9.82414, 3.99752, 6.91668, 6.8884, 2.44898, -2.91916, 0, 6.88842, 6.91666, 6.8884, 6.8884, 6.8884, 6.8884, 6.8884, 6.8884, 6.8884, 6.8884, 6.8884, 6.8884, 6.8884, 6.8884, 6.8884, 6.8884
9.83206, 5.75602, 6.88895, 6.86533, 2.78496, -1.13293, 0, 6.86535, 6.88893, 6.86533, 6.86533, 6.86533, 6.86533, 6.86533, 6.86533, 6.86533, 6.86533, 6.86533, 6.86533, 6.86533, 6.86533, 6.86533, 6.86533
9.83997, 7.98711, 6.86193, 6.84229, 3.16024, 1.12518, 0, 6.84231, 6.8619, 6.84229, 6.84229, 6.84229, 6.84229, 6.84229, 6.84229, 6.84229, 6.84229, 6.84229, 6.84229, 6.84229, 6.84229, 6.84229, 6.84229
9.84788, 14.3566, 6.83555, 6.81932, 4.04433, 7.52108, 0, 6.81934, 6.83553, 6.81932, 6.81932, 6.81932, 6.81932, 6.81932, 6.81932, 6.81932, 6.81932, 6.81932, 6.81932, 6.81932, 6.81932, 6.81932, 6.81932
