   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_705.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, Ca_K, K_K, Cl_K, S_K, P_K, Si_K, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
7.53305, 9.11146, 7.14563, 6.9664, 3.33339, 1.96584, 0, 6.97211, 7.13277, 6.96641, 6.9664, 6.9664, 6.9664, 6.9664, 6.9664, 6.9664, 6.9664, 6.9664, 6.9664, 6.9664, 6.9664, 6.9664, 6.9664, 6.96641, 6.9664, 6.9664, 6.97356, 6.9664
7.54093, 9.49858, 7.13332, 6.96847, 3.39095, 2.36526, 0, 6.97424, 7.12174, 6.96847, 6.96847, 6.96847, 6.96847, 6.96847, 6.96847, 6.96847, 6.96847, 6.96847, 6.96847, 6.96847, 6.96847, 6.96847, 6.96847, 6.96847, 6.96847, 6.96847, 6.97427, 6.96847
7.5488, 9.23532, 7.12088, 6.97057, 3.35191, 2.11444, 0, 6.97641, 7.11037, 6.97057, 6.97057, 6.97057, 6.97057, 6.97057, 6.97057, 6.97057, 6.97057, 6.97057, 6.97057, 6.97057, 6.97057, 6.97057, 6.97057, 6.97057, 6.97057, 6.97057, 6.97523, 6.97057
7.55668, 4.50112, 7.1085, 6.97263, 2.54973, -2.60738, 0, 6.97856, 7.09886, 6.97263, 6.97263, 6.97263, 6.97263, 6.97263, 6.97263, 6.97263, 6.97263, 6.97263, 6.97263, 6.97263, 6.97263, 6.97263, 6.97263, 6.97263, 6.97263, 6.97263, 6.97634, 6.97263
7.56456, 8.4744, 7.09647, 6.97469, 3.23642, 1.37793, 0, 6.98071, 7.08753, 6.97469, 6.97469, 6.97469, 6.97469, 6.97469, 6.97469, 6.97469, 6.97469, 6.97469, 6.97469, 6.97469, 6.97469, 6.97469, 6.97469, 6.97469, 6.97469, 6.97469, 6.97761, 6.97469
7.57243, 11.7216, 7.08506, 6.9768, 3.70426, 4.6365, 0, 6.98292, 7.07665, 6.9768, 6.9768, 6.9768, 6.9768, 6.9768, 6.9768, 6.9768, 6.9768, 6.9768, 6.9768, 6.9768, 6.9768, 6.9768, 6.9768, 6.9768, 6.9768, 6.9768, 6.97908, 6.9768
7.58031, 10.2543, 7.07435, 6.97885, 3.50061, 3.17993, 0, 6.9851, 7.06634, 6.97885, 6.97885, 6.97885, 6.97885, 6.97885, 6.97885, 6.97885, 6.97885, 6.97885, 6.97885, 6.97885, 6.97885, 6.97885, 6.97885, 6.97885, 6.97885, 6.97885, 6.98061, 6.97885
7.58819, 7.98792, 7.06453, 6.98091, 3.16037, 0.923393, 0, 6.9873, 7.05679, 6.98091, 6.98091, 6.98091, 6.98091, 6.98091, 6.98091, 6.98091, 6.98091, 6.98091, 6.98091, 6.98091, 6.98091, 6.98091, 6.98091, 6.98091, 6.98091, 6.98091, 6.98225, 6.98091
7.59606, 9.26902, 7.05575, 6.98302, 3.35694, 2.21327, 0, 6.98957, 7.04818, 6.98302, 6.98302, 6.98302, 6.98302, 6.98302, 6.98302, 6.98302, 6.98302, 6.98302, 6.98302, 6.98302, 6.98302, 6.98302, 6.98302, 6.98302, 6.98302, 6.98302, 6.98404, 6.98302
7.60394, 10.4219, 7.04798, 6.98507, 3.52448, 3.37395, 0, 6.99182, 7.04047, 6.98507, 6.98507, 6.98507, 6.98507, 6.98507, 6.98507, 6.98507, 6.98507, 6.98507, 6.98507, 6.98507, 6.98507, 6.98507, 6.98507, 6.98507, 6.98507, 6.98507, 6.98584, 6.98507
7.61182, 6.41813, 7.0413, 6.98713, 2.9014, -0.623176, 0, 6.99411, 7.03376, 6.98713, 6.98713, 6.98713, 6.98713, 6.98713, 6.98713, 6.98713, 6.98713, 6.98713, 6.98713, 6.98713, 6.98713, 6.98713, 6.98713, 6.98713, 6.98713, 6.98713, 6.9877, 6.98713
7.61969, 11.2858, 7.03576, 6.98924, 3.64497, 4.25008, 0, 6.99649, 7.02809, 6.98924, 6.98924, 6.98924, 6.98924, 6.98924, 6.98924, 6.98924, 6.98924, 6.98924, 6.98924, 6.98924, 6.98924, 6.98924, 6.98924, 6.98924, 6.98924, 6.98924, 6.98965, 6.98924
7.62757, 6.69508, 7.03122, 6.99129, 2.94874, -0.336137, 0, 6.99886, 7.02334, 6.99129, 6.99129, 6.99129, 6.99129, 6.99129, 6.99129, 6.99129, 6.99129, 6.99129, 6.99129, 6.99129, 6.99129, 6.99129, 6.99129, 6.99129, 6.99129, 6.99129, 6.99159, 6.99129
7.63545, 4.29513, 7.02769, 6.99334, 2.50901, -2.73255, 0, 7.00128, 7.01952, 6.99334, 6.99334, 6.99334, 6.99334, 6.99334, 6.99334, 6.99334, 6.99334, 6.99334, 6.99334, 6.99334, 6.99334, 6.99334, 6.99334, 6.99334, 6.99334, 6.99334, 6.99356, 6.99334
7.64332, 2.30508, 7.02516, 6.99545, 2.07487, -4.72008, 0, 7.00383, 7.01663, 6.99545, 6.99545, 6.99545, 6.99545, 6.99545, 6.99545, 6.99545, 6.99545, 6.99545, 6.99545, 6.99545, 6.99545, 6.99545, 6.99545, 6.99545, 6.99545, 6.99545, 6.99561, 6.99545
7.6512, 7.05651, 7.02345, 6.9975, 3.0094, 0.0330553, 0, 7.00638, 7.01446, 6.9975, 6.9975, 6.9975, 6.9975, 6.9975, 6.9975, 6.9975, 6.9975, 6.9975, 6.9975, 6.9975, 6.9975, 6.9975, 6.9975, 6.9975, 6.9975, 6.9975, 6.99761, 6.9975
7.65908, 11.1452, 7.02253, 6.99955, 3.62563, 4.12264, 0, 7.00901, 7.01299, 6.99955, 6.99955, 6.99955, 6.99955, 6.99955, 6.99955, 6.99955, 6.99955, 6.99955, 6.99955, 6.99955, 6.99955, 6.99955, 6.99955, 6.99955, 6.99955, 6.99955, 6.99963, 6.99955
7.66695, 10.5013, 7.02239, 7.00166, 3.53571, 3.47886, 0, 7.01179, 7.01222, 7.00166, 7.00166, 7.00166, 7.00166, 7.00166, 7.00166, 7.00166, 7.00166, 7.00166, 7.00166, 7.00166, 7.00166, 7.00166, 7.00166, 7.00166, 7.00166, 7.00166, 7.00171, 7.00166
7.67483, 6.96807, 7.02282, 7.00371, 2.99467, -0.0547433, 0, 7.01458, 7.01191, 7.00371, 7.00371, 7.00371, 7.00371, 7.00371, 7.00371, 7.00371, 7.00371, 7.00371, 7.00371, 7.00371, 7.00371, 7.00371, 7.00371, 7.00371, 7.00371, 7.00371, 7.00374, 7.00371
7.68271, 5.49417, 7.0238, 7.00575, 2.73755, -1.52963, 0, 7.01746, 7.01206, 7.00575, 7.00575, 7.00575, 7.00575, 7.00575, 7.00575, 7.00575, 7.00575, 7.00575, 7.00575, 7.00575, 7.00575, 7.00575, 7.00575, 7.00575, 7.00575, 7.00575, 7.00577, 7.00575
7.69059, 7.32665, 7.02534, 7.00787, 3.05396, 0.301316, 0, 7.02051, 7.01268, 7.00787, 7.00787, 7.00787, 7.00787, 7.00787, 7.00787, 7.00787, 7.00787, 7.00787, 7.00787, 7.00787, 7.00787, 7.00787, 7.00787, 7.00787, 7.00787, 7.00787, 7.00788, 7.00787
7.69846, 10.4777, 7.02722, 7.00991, 3.53238, 3.45048, 0, 7.02357, 7.01354, 7.00991, 7.00991, 7.00991, 7.00991, 7.00991, 7.00991, 7.00991, 7.00991, 7.00991, 7.00991, 7.00991, 7.00991, 7.00991, 7.00991, 7.00991, 7.00991, 7.00991, 7.00992, 7.00991
7.70634, 11.1597, 7.02945, 7.01195, 3.62763, 4.13022, 0, 7.02673, 7.01466, 7.01195, 7.01195, 7.01195, 7.01195, 7.01195, 7.01195, 7.01195, 7.01195, 7.01195, 7.01195, 7.01195, 7.01195, 7.01195, 7.01195, 7.01195, 7.01195, 7.01195, 7.01196, 7.01195
7.71422, 9.1645, 7.03205, 7.01407, 3.34133, 2.13245, 0, 7.03004, 7.01608, 7.01407, 7.01407, 7.01407, 7.01407, 7.01407, 7.01407, 7.01407, 7.01407, 7.01407, 7.01407, 7.01407, 7.01407, 7.01407, 7.01407, 7.01407, 7.01407, 7.01407, 7.01407, 7.01407
7.72209, 5.16936, 7.03481, 7.01611, 2.67757, -1.86545, 0, 7.03334, 7.01758, 7.01611, 7.01611, 7.01611, 7.01611, 7.01611, 7.01611, 7.01611, 7.01611, 7.01611, 7.01611, 7.01611, 7.01611, 7.01611, 7.01611, 7.01611, 7.01611, 7.01611, 7.01611, 7.01611
7.72997, 8.44885, 7.03777, 7.01814, 3.23247, 1.41108, 0, 7.0367, 7.01921, 7.01814, 7.01814, 7.01814, 7.01814, 7.01814, 7.01814, 7.01814, 7.01814, 7.01814, 7.01814, 7.01814, 7.01814, 7.01814, 7.01814, 7.01814, 7.01814, 7.01814, 7.01814, 7.01814
7.73785, 7.35259, 7.04095, 7.02027, 3.0582, 0.311633, 0, 7.04018, 7.02103, 7.02027, 7.02027, 7.02027, 7.02027, 7.02027, 7.02027, 7.02027, 7.02027, 7.02027, 7.02027, 7.02027, 7.02027, 7.02027, 7.02027, 7.02027, 7.02027, 7.02027, 7.02027, 7.02027
7.74572, 12.1768, 7.04415, 7.0223, 3.76521, 5.13263, 0, 7.0436, 7.02285, 7.0223, 7.0223, 7.0223, 7.0223, 7.0223, 7.0223, 7.0223, 7.0223, 7.0223, 7.0223, 7.0223, 7.0223, 7.0223, 7.0223, 7.0223, 7.0223, 7.0223, 7.0223, 7.0223
7.7536, 10.8613, 7.0474, 7.02434, 3.58627, 3.81394, 0, 7.04701, 7.02472, 7.02434, 7.02434, 7.02434, 7.02434, 7.02434, 7.02434, 7.02434, 7.02434, 7.02434, 7.02434, 7.02434, 7.02434, 7.02434, 7.02434, 7.02434, 7.02434, 7.02434, 7.02434, 7.02434
7.76148, 5.12416, 7.05076, 7.02646, 2.66911, -1.9266, 0, 7.05049, 7.02673, 7.02646, 7.02646, 7.02646, 7.02646, 7.02646, 7.02646, 7.02646, 7.02646, 7.02646, 7.02646, 7.02646, 7.02646, 7.02646, 7.02646, 7.02646, 7.02646, 7.02646, 7.02646, 7.02646
7.76935, 5.99294, 7.054, 7.02849, 2.82718, -1.06107, 0, 7.05381, 7.02868, 7.02849, 7.02849, 7.02849, 7.02849, 7.02849, 7.02849, 7.02849, 7.02849, 7.02849, 7.02849, 7.02849, 7.02849, 7.02849, 7.02849, 7.02849, 7.02849, 7.02849, 7.0285, 7.02849
7.77723, 6.99279, 7.05719, 7.03052, 2.9988, -0.064404, 0, 7.05705, 7.03065, 7.03052, 7.03052, 7.03052, 7.03052, 7.03052, 7.03052, 7.03052, 7.03052, 7.03052, 7.03052, 7.03052, 7.03052, 7.03052, 7.03052, 7.03053, 7.03052, 7.03052, 7.03053, 7.03052
7.78511, 4.58751, 7.06036, 7.03263, 2.56661, -2.47285, 0, 7.06026, 7.03272, 7.03263, 7.03263, 7.03263, 7.03263, 7.03263, 7.03263, 7.03263, 7.03263, 7.03263, 7.03263, 7.03263, 7.03263, 7.03263, 7.03263, 7.03264, 7.03263, 7.03263, 7.03264, 7.03263
7.79299, 10.1971, 7.06334, 7.03467, 3.49243, 3.13373, 0, 7.06327, 7.03474, 7.03467, 7.03467, 7.03467, 7.03467, 7.03467, 7.03467, 7.03467, 7.03467, 7.03467, 7.03467, 7.03467, 7.03467, 7.03467, 7.03467, 7.03468, 7.03467, 7.03467, 7.03469, 7.03467
7.80086, 5.99053, 7.06591, 7.03645, 2.82675, -1.07538, 0, 7.06584, 7.03649, 7.03645, 7.03645, 7.03645, 7.03645, 7.03645, 7.03645, 7.03645, 7.03645, 7.03645, 7.03645, 7.03645, 7.03645, 7.03645, 7.03645, 7.03645, 7.03645, 7.03645, 7.03647, 7.03645
7.80874, 5.40136, 7.06784, 7.03775, 2.72054, -1.66648, 0, 7.06777, 7.03778, 7.03775, 7.03775, 7.03775, 7.03775, 7.03775, 7.03775, 7.03775, 7.03775, 7.03775, 7.03775, 7.03775, 7.03775, 7.03775, 7.03775, 7.03775, 7.03775, 7.03775, 7.03779, 7.03775
7.81662, 4.78724, 7.06888, 7.03835, 2.60523, -2.28164, 0, 7.0688, 7.03837, 7.03835, 7.03835, 7.03835, 7.03835, 7.03835, 7.03835, 7.03835, 7.03835, 7.03835, 7.03835, 7.03835, 7.03835, 7.03835, 7.03835, 7.03835, 7.03835, 7.03835, 7.03841, 7.03835
7.82449, 11.5721, 7.06898, 7.03821, 3.68404, 4.50314, 0, 7.06888, 7.03822, 7.03821, 7.03821, 7.03821, 7.03821, 7.03821, 7.03821, 7.03821, 7.03821, 7.03821, 7.03821, 7.03821, 7.03821, 7.03821, 7.03821, 7.03821, 7.03821, 7.03821, 7.0383, 7.03821
7.83237, 7.98785, 7.06774, 7.03691, 3.16036, 0.920115, 0, 7.06759, 7.03692, 7.03691, 7.03691, 7.03691, 7.03691, 7.03691, 7.03691, 7.03691, 7.03691, 7.03691, 7.03691, 7.03691, 7.03691, 7.03691, 7.03691, 7.03691, 7.03691, 7.03691, 7.03704, 7.03691
7.84025, 11.5576, 7.06504, 7.03435, 3.68206, 4.49251, 0, 7.06483, 7.03435, 7.03435, 7.03435, 7.03435, 7.03435, 7.03435, 7.03435, 7.03435, 7.03435, 7.03435, 7.03435, 7.03435, 7.03435, 7.03435, 7.03435, 7.03435, 7.03435, 7.03435, 7.03455, 7.03435
7.84812, 8.85351, 7.06081, 7.03042, 3.29447, 1.7927, 0, 7.0605, 7.03042, 7.03042, 7.03042, 7.03042, 7.03042, 7.03042, 7.03042, 7.03042, 7.03042, 7.03042, 7.03042, 7.03042, 7.03042, 7.03042, 7.03042, 7.03042, 7.03042, 7.03042, 7.03072, 7.03042
7.856, 4.21285, 7.05517, 7.02523, 2.49256, -2.84232, 0, 7.05472, 7.02523, 7.02523, 7.02523, 7.02523, 7.02523, 7.02523, 7.02523, 7.02523, 7.02523, 7.02523, 7.02523, 7.02523, 7.02523, 7.02523, 7.02523, 7.02523, 7.02523, 7.02523, 7.02567, 7.02523
7.86388, 3.21747, 7.0484, 7.01903, 2.28418, -3.83093, 0, 7.04775, 7.01903, 7.01903, 7.01903, 7.01903, 7.01903, 7.01903, 7.01903, 7.01903, 7.01903, 7.01903, 7.01903, 7.01903, 7.01903, 7.01903, 7.01903, 7.01903, 7.01903, 7.01903, 7.01967, 7.01903
7.87175, 10.3233, 7.04055, 7.01182, 3.51046, 3.28274, 0, 7.03962, 7.01182, 7.01182, 7.01182, 7.01182, 7.01182, 7.01182, 7.01182, 7.01182, 7.01182, 7.01182, 7.01182, 7.01182, 7.01182, 7.01182, 7.01182, 7.01182, 7.01182, 7.01182, 7.01274, 7.01182
7.87963, 8.21758, 7.03178, 7.0037, 3.19649, 1.1858, 0, 7.03045, 7.0037, 7.0037, 7.0037, 7.0037, 7.0037, 7.0037, 7.0037, 7.0037, 7.0037, 7.0037, 7.0037, 7.0037, 7.0037, 7.0037, 7.0037, 7.0037, 7.0037, 7.0037, 7.00501, 7.0037
7.88751, 6.53317, 7.02161, 6.99414, 2.92116, -0.488438, 0, 7.01974, 6.99414, 6.99414, 6.99414, 6.99414, 6.99414, 6.99414, 6.99414, 6.99414, 6.99414, 6.99414, 6.99414, 6.99414, 6.99414, 6.99414, 6.99414, 6.99414, 6.99414, 6.99414, 6.996, 6.99414
7.89538, 7.45229, 7.00996, 6.98299, 3.07446, 0.44233, 0, 7.00737, 6.98299, 6.98299, 6.98299, 6.98299, 6.98299, 6.98299, 6.98299, 6.98299, 6.98299, 6.98299, 6.98299, 6.98299, 6.98299, 6.98299, 6.98299, 6.98299, 6.98299, 6.98299, 6.98558, 6.98299
7.90326, 8.52393, 6.9973, 6.97061, 3.24406, 1.52663, 0, 6.99371, 6.97061, 6.97061, 6.97061, 6.97061, 6.97061, 6.97061, 6.97061, 6.97061, 6.97061, 6.97061, 6.97061, 6.97061, 6.97061, 6.97061, 6.97061, 6.97061, 6.97061, 6.97061, 6.97419, 6.97061
7.91114, 9.69844, 6.98434, 6.95762, 3.4203, 2.7141, 0, 6.97943, 6.95762, 6.95762, 6.95762, 6.95762, 6.95762, 6.95762, 6.95762, 6.95762, 6.95762, 6.95762, 6.95762, 6.95762, 6.95762, 6.95762, 6.95762, 6.95762, 6.95762, 6.95762, 6.96252, 6.95762
7.91901, 6.5166, 6.97182, 6.94464, 2.91832, -0.455216, 0, 6.96516, 6.94465, 6.94464, 6.94464, 6.94464, 6.94464, 6.94464, 6.94464, 6.94464, 6.94464, 6.94464, 6.94464, 6.94464, 6.94464, 6.94464, 6.94464, 6.94464, 6.94464, 6.94464, 6.95129, 6.94464
7.92689, 7.23222, 6.9937, 6.9655, 3.03846, 0.238523, 0, 6.98476, 6.9655, 6.9655, 6.9655, 6.9655, 6.9655, 6.9655, 6.9655, 6.9655, 6.9655, 6.9655, 6.9655, 6.9655, 6.9655, 6.9655, 6.9655, 6.9655, 6.9655, 6.9655, 6.97442, 6.9655
7.93477, 5.74851, 7.01619, 6.98626, 2.78361, -1.26768, 0, 7.00431, 6.98626, 6.98626, 6.98626, 6.98626, 6.98626, 6.98626, 6.98626, 6.98626, 6.98626, 6.98626, 6.98626, 6.98626, 6.98626, 6.98626, 6.98626, 6.98626, 6.98626, 6.98626, 6.99813, 6.98626
7.94265, 5.2368, 7.0396, 7.00705, 2.69013, -1.8028, 0, 7.02395, 7.00706, 7.00705, 7.00705, 7.00705, 7.00705, 7.00705, 7.00705, 7.00705, 7.00705, 7.00705, 7.00705, 7.00705, 7.00705, 7.00705, 7.00705, 7.00705, 7.00705, 7.00705, 7.02269, 7.00705
7.95052, 1.49071, 7.06422, 7.02797, 1.86834, -5.57352, 0, 7.0438, 7.02799, 7.02797, 7.02797, 7.02797, 7.02797, 7.02797, 7.02797, 7.02797, 7.02797, 7.02797, 7.02797, 7.02797, 7.02797, 7.02797, 7.02797, 7.02797, 7.02797, 7.02797, 7.04838, 7.02797
7.9584, 9.7408, 7.09007, 7.04884, 3.42649, 2.65073, 0, 7.06368, 7.04886, 7.04884, 7.04884, 7.04884, 7.04884, 7.04884, 7.04884, 7.04884, 7.04884, 7.04884, 7.04884, 7.04884, 7.04884, 7.04884, 7.04884, 7.04884, 7.04884, 7.04884, 7.07521, 7.04884
7.96628, 11.9854, 7.11746, 7.06973, 3.73971, 4.86794, 0, 7.08368, 7.06976, 7.06973, 7.06973, 7.06973, 7.06973, 7.06973, 7.06973, 7.06973, 7.06973, 7.06973, 7.06973, 7.06973, 7.06973, 7.06973, 7.06973, 7.06973, 7.06973, 7.06973, 7.10349, 7.06973
7.97415, 10.9859, 7.14638, 7.09038, 3.60359, 3.8395, 0, 7.10353, 7.09042, 7.09038, 7.09038, 7.09038, 7.09038, 7.09038, 7.09038, 7.09038, 7.09038, 7.09038, 7.09038, 7.09038, 7.09038, 7.09038, 7.09038, 7.09038, 7.09038, 7.09038, 7.13319, 7.09038
7.98203, 7.72739, 7.17663, 7.11036, 3.11888, 0.550757, 0, 7.1228, 7.11041, 7.11036, 7.11036, 7.11036, 7.11036, 7.11036, 7.11036, 7.11036, 7.11036, 7.11036, 7.11036, 7.11036, 7.11036, 7.11036, 7.11036, 7.11036, 7.11036, 7.11036, 7.16413, 7.11036
7.98991, 11.2433, 7.20837, 7.12955, 3.63914, 4.03497, 0, 7.14138, 7.12963, 7.12955, 7.12955, 7.12955, 7.12955, 7.12955, 7.12955, 7.12955, 7.12955, 7.12955, 7.12955, 7.12955, 7.12955, 7.12955, 7.12955, 7.12955, 7.12955, 7.12955, 7.19647, 7.12955
7.99778, 7.56607, 7.24188, 7.14796, 3.09291, 0.324197, 0, 7.15926, 7.14807, 7.14796, 7.14796, 7.14796, 7.14796, 7.14796, 7.14796, 7.14796, 7.14796, 7.14796, 7.14796, 7.14796, 7.14796, 7.14796, 7.14796, 7.14796, 7.14796, 7.14796, 7.23046, 7.14796
8.00566, 4.20279, 7.27711, 7.16532, 2.49054, -3.07432, 0, 7.17618, 7.16548, 7.16532, 7.16532, 7.16532, 7.16532, 7.16532, 7.16532, 7.16532, 7.16532, 7.16532, 7.16532, 7.16532, 7.16532, 7.16532, 7.16532, 7.16532, 7.16532, 7.16532, 7.2661, 7.16532
8.01354, 10.2607, 7.31426, 7.1816, 3.50153, 2.94643, 0, 7.19208, 7.18181, 7.1816, 7.1816, 7.1816, 7.1816, 7.1816, 7.1816, 7.1816, 7.1816, 7.1816, 7.1816, 7.1816, 7.1816, 7.1816, 7.1816, 7.1816, 7.1816, 7.1816, 7.30356, 7.1816
8.02141, 10.1834, 7.35342, 7.19669, 3.49047, 2.82994, 0, 7.20687, 7.19699, 7.19669, 7.19669, 7.19669, 7.19669, 7.19669, 7.19669, 7.19669, 7.19669, 7.19669, 7.19669, 7.19669, 7.19669, 7.19669, 7.19669, 7.19669, 7.19669, 7.19669, 7.34294, 7.19669
8.02929, 5.80719, 7.39482, 7.21071, 2.79413, -1.58763, 0, 7.22065, 7.21111, 7.21071, 7.21071, 7.21071, 7.21071, 7.21071, 7.21071, 7.21071, 7.21071, 7.21071, 7.21071, 7.21071, 7.21071, 7.21071, 7.21071, 7.21071, 7.21071, 7.21071, 7.38448, 7.21071
8.03717, 9.24114, 7.43872, 7.22385, 3.35278, 1.80242, 0, 7.2336, 7.22439, 7.22385, 7.22385, 7.22385, 7.22385, 7.22385, 7.22385, 7.22385, 7.22385, 7.22385, 7.22385, 7.22385, 7.22385, 7.22385, 7.22385, 7.22385, 7.22385, 7.22385, 7.42844, 7.22385
8.04504, 9.19338, 7.48495, 7.23595, 3.34565, 1.70843, 0, 7.24555, 7.23667, 7.23595, 7.23595, 7.23595, 7.23595, 7.23595, 7.23595, 7.23595, 7.23595, 7.23595, 7.23595, 7.23595, 7.23595, 7.23595, 7.23595, 7.23595, 7.23595, 7.23595, 7.47462, 7.23595
8.05292, 6.27075, 7.53336, 7.247, 2.87589, -1.26262, 0, 7.2565, 7.24795, 7.247, 7.247, 7.247, 7.247, 7.247, 7.247, 7.247, 7.247, 7.247, 7.247, 7.247, 7.247, 7.247, 7.247, 7.247, 7.247, 7.247, 7.52292, 7.247
8.0608, 4.7101, 7.58364, 7.25689, 2.59039, -2.87354, 0, 7.26631, 7.25812, 7.25689, 7.25689, 7.25689, 7.25689, 7.25689, 7.25689, 7.25689, 7.25689, 7.25689, 7.25689, 7.25689, 7.25689, 7.25689, 7.25689, 7.25689, 7.25689, 7.25689, 7.57298, 7.25689
8.06868, 7.56038, 7.63551, 7.26568, 3.09199, -0.0751309, 0, 7.27505, 7.26727, 7.26568, 7.26568, 7.26568, 7.26568, 7.26568, 7.26568, 7.26568, 7.26568, 7.26568, 7.26568, 7.26568, 7.26568, 7.26568, 7.26568, 7.26568, 7.26568, 7.26568, 7.62454, 7.26568
8.07655, 6.42029, 7.68881, 7.27366, 2.90177, -1.26852, 0, 7.28301, 7.27571, 7.27366, 7.27366, 7.27366, 7.27366, 7.27366, 7.27366, 7.27366, 7.27366, 7.27366, 7.27366, 7.27366, 7.27366, 7.27366, 7.27366, 7.27366, 7.27366, 7.27366, 7.67742, 7.27366
8.08443, 10.5414, 7.74316, 7.28103, 3.54138, 2.79823, 0, 7.29037, 7.28362, 7.28103, 7.28103, 7.28103, 7.28103, 7.28103, 7.28103, 7.28103, 7.28103, 7.28103, 7.28103, 7.28103, 7.28103, 7.28103, 7.28103, 7.28103, 7.28103, 7.28103, 7.73122, 7.28103
8.09231, 13.4393, 7.79776, 7.28769, 3.92929, 5.64152, 0, 7.29704, 7.29093, 7.28769, 7.28769, 7.28769, 7.28769, 7.28769, 7.28769, 7.28769, 7.28769, 7.28769, 7.28769, 7.28769, 7.28769, 7.28769, 7.28769, 7.28769, 7.28769, 7.28769, 7.78516, 7.28769
8.10018, 6.99041, 7.85201, 7.29378, 2.9984, -0.861598, 0, 7.30315, 7.29782, 7.29378, 7.29378, 7.29378, 7.29378, 7.29378, 7.29378, 7.29378, 7.29378, 7.29378, 7.29378, 7.29378, 7.29378, 7.29378, 7.29378, 7.29379, 7.29378, 7.29378, 7.8386, 7.29378
8.10806, 10.208, 7.9053, 7.2996, 3.49399, 2.30268, 0, 7.309, 7.30456, 7.2996, 7.2996, 7.2996, 7.2996, 7.2996, 7.2996, 7.2996, 7.2996, 7.2996, 7.2996, 7.2996, 7.2996, 7.2996, 7.2996, 7.2996, 7.2996, 7.2996, 7.89095, 7.2996
8.11594, 16.0722, 7.95702, 7.30543, 4.25114, 8.11516, 0, 7.31486, 7.31145, 7.30543, 7.30543, 7.30543, 7.30543, 7.30543, 7.30543, 7.30543, 7.30543, 7.30543, 7.30543, 7.30543, 7.30543, 7.30543, 7.30543, 7.30543, 7.30543, 7.30543, 7.94155, 7.30543
8.12381, 6.29477, 8.00598, 7.31103, 2.88006, -1.71121, 0, 7.32051, 7.31829, 7.31103, 7.31103, 7.31103, 7.31103, 7.31103, 7.31103, 7.31103, 7.31103, 7.31103, 7.31103, 7.31103, 7.31103, 7.31103, 7.31103, 7.31103, 7.31103, 7.31103, 7.98924, 7.31103
8.13169, 7.08224, 8.05136, 7.31653, 3.01368, -0.969122, 0, 7.32605, 7.32519, 7.31653, 7.31653, 7.31653, 7.31653, 7.31653, 7.31653, 7.31653, 7.31653, 7.31653, 7.31653, 7.31653, 7.31653, 7.31653, 7.31653, 7.31653, 7.31653, 7.31653, 8.03318, 7.31653
8.13957, 7.98792, 8.09236, 7.32203, 3.16037, -0.104441, 0, 7.3316, 7.33225, 7.32203, 7.32203, 7.32203, 7.32203, 7.32203, 7.32203, 7.32203, 7.32203, 7.32203, 7.32203, 7.32203, 7.32203, 7.32203, 7.32203, 7.32203, 7.32203, 7.32203, 8.07257, 7.32203
8.14744, 5.91543, 8.12824, 7.32764, 2.81344, -2.21281, 0, 7.33726, 7.33958, 7.32764, 7.32764, 7.32764, 7.32764, 7.32764, 7.32764, 7.32764, 7.32764, 7.32764, 7.32764, 7.32764, 7.32764, 7.32764, 7.32764, 7.32764, 7.32764, 7.32764, 8.10667, 7.32764
8.15532, 6.68364, 8.15803, 7.3331, 2.9468, -1.47439, 0, 7.34279, 7.34691, 7.3331, 7.3331, 7.3331, 7.3331, 7.3331, 7.3331, 7.3331, 7.3331, 7.3331, 7.3331, 7.3331, 7.3331, 7.3331, 7.3331, 7.3331, 7.3331, 7.3331, 8.13452, 7.3331
8.1632, 9.67869, 8.18126, 7.33857, 3.41741, 1.49743, 0, 7.34832, 7.35438, 7.33857, 7.33857, 7.33857, 7.33857, 7.33857, 7.33857, 7.33857, 7.33857, 7.33857, 7.33857, 7.33857, 7.33857, 7.33857, 7.33857, 7.33857, 7.33857, 7.33857, 8.15569, 7.33857
8.17107, 7.67444, 8.19767, 7.3442, 3.11038, -0.523235, 0, 7.35402, 7.36213, 7.3442, 7.3442, 7.3442, 7.3442, 7.3442, 7.3442, 7.3442, 7.3442, 7.3442, 7.3442, 7.3442, 7.3442, 7.3442, 7.3442, 7.3442, 7.3442, 7.3442, 8.16992, 7.3442
8.17895, 8.98802, 8.20665, 7.34966, 3.31482, 0.781362, 0, 7.35956, 7.36979, 7.34966, 7.34966, 7.34966, 7.34966, 7.34966, 7.34966, 7.34966, 7.34966, 7.34966, 7.34966, 7.34966, 7.34966, 7.34966, 7.34966, 7.34966, 7.34966, 7.34966, 8.17662, 7.34966
8.18683, 6.30896, 8.2083, 7.35512, 2.88253, -1.89935, 0, 7.36512, 7.37748, 7.35512, 7.35512, 7.35512, 7.35512, 7.35512, 7.35512, 7.35512, 7.35512, 7.35512, 7.35512, 7.35512, 7.35512, 7.35512, 7.35512, 7.35512, 7.35512, 7.35512, 8.17594, 7.35512
