   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_72.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Cr_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.675365, 0, 0.000128267, 2.90564e-05, 1.41421, -0.000128267, 2.90564e-05, 2.90572e-05, 2.90612e-05, 2.90611e-05, 2.9067e-05, 2.90776e-05, 2.90682e-05, 3.06078e-05, 2.95201e-05, 2.93227e-05, 0.000112637, 2.91755e-05, 2.91231e-05, 2.90587e-05, 2.90803e-05, 2.90887e-05, 2.92137e-05, 2.90564e-05, 4.12344e-05, 2.90564e-05, 2.90564e-05, 2.97713e-05
0.682996, 0, 0.000273682, 6.38323e-05, 1.41421, -0.000273682, 6.38323e-05, 6.38341e-05, 6.38429e-05, 6.38426e-05, 6.38558e-05, 6.38791e-05, 6.38584e-05, 6.74053e-05, 6.48513e-05, 6.44176e-05, 0.0002475, 6.40025e-05, 6.3979e-05, 6.38375e-05, 6.38715e-05, 6.39066e-05, 6.41016e-05, 6.38325e-05, 8.24425e-05, 6.38323e-05, 6.38323e-05, 6.54034e-05
0.690628, 0, 0.000567288, 0.000134554, 1.41421, -0.000567288, 0.000134554, 0.000134557, 0.000134576, 0.000134575, 0.000134603, 0.000134652, 0.000134609, 0.000142583, 0.000136702, 0.000135788, 0.000521839, 0.000134795, 0.000134863, 0.000134565, 0.000134617, 0.000134718, 0.00013501, 0.000134554, 0.000163782, 0.000134554, 0.000134554, 0.000137867
0.698259, 0, 0.00113716, 0.000272232, 1.41421, -0.00113716, 0.000272232, 0.00027224, 0.000272277, 0.000272276, 0.000272332, 0.000272431, 0.000272343, 0.000289885, 0.000276581, 0.00027473, 0.00105608, 0.000272572, 0.000272858, 0.000272254, 0.000272334, 0.00027258, 0.000272999, 0.000272233, 0.000319389, 0.000272232, 0.000272232, 0.000278937
0.705891, 0, 0.00219909, 0.00052883, 1.41421, -0.00219909, 0.00052883, 0.000528844, 0.000528917, 0.000528915, 0.000529024, 0.000529217, 0.000529046, 0.000566856, 0.00053728, 0.000533684, 0.00205213, 0.000529307, 0.000530046, 0.000528872, 0.000528994, 0.00052954, 0.000530111, 0.000528831, 0.000606547, 0.00052883, 0.00052883, 0.00054186
0.713523, 0, 0.00409784, 0.00098668, 1.41421, -0.00409784, 0.00098668, 0.000986708, 0.000986843, 0.00098684, 0.000987043, 0.000987404, 0.000987084, 0.00106698, 0.00100245, 0.000995741, 0.00383012, 0.000987348, 0.000988951, 0.000986759, 0.000986942, 0.000988075, 0.000988811, 0.000986682, 0.00111629, 0.00098668, 0.00098668, 0.001011
0.721154, 0, 0.0073549, 0.00176888, 1.41421, -0.0073549, 0.00176888, 0.00176893, 0.00176918, 0.00176917, 0.00176954, 0.00177018, 0.00176961, 0.00193506, 0.00179718, 0.00178514, 0.0068691, 0.00176981, 0.00177296, 0.00176903, 0.0017693, 0.00177152, 0.00177241, 0.00176889, 0.00198532, 0.00176888, 0.00176888, 0.00181251
0.728786, 0, 0.0127155, 0.00304841, 1.41421, -0.0127155, 0.00304841, 0.00304849, 0.00304891, 0.0030489, 0.00304953, 0.00305065, 0.00304966, 0.0033851, 0.0030972, 0.00307643, 0.0118429, 0.00304969, 0.00305543, 0.00304865, 0.00304906, 0.00305319, 0.00305421, 0.00304841, 0.00340674, 0.00304841, 0.00304841, 0.00312364
0.736417, 0.971515, 0.0211833, 0.0050526, 1.72381, 0.950332, 0.0050526, 0.00505274, 0.00505343, 0.00505341, 0.00505446, 0.00505631, 0.00505467, 0.00571943, 0.00513351, 0.00509907, 0.0196385, 0.00505436, 0.00506424, 0.005053, 0.00505361, 0.00506098, 0.00506206, 0.00505261, 0.00563619, 0.0050526, 0.0050526, 0.00517736
0.744049, 0.0284847, 0.0340283, 0.00805874, 1.42425, -0.0055436, 0.00805874, 0.00805897, 0.00806008, 0.00806005, 0.00806172, 0.00806467, 0.00806205, 0.00934714, 0.0081879, 0.00813293, 0.0313401, 0.00806115, 0.00807734, 0.00805939, 0.00806032, 0.0080729, 0.00807401, 0.00805876, 0.0089883, 0.00805874, 0.00805874, 0.00825789
0.75168, 0, 0.0527519, 0.0123766, 1.41421, -0.0527519, 0.0123766, 0.0123769, 0.0123786, 0.0123786, 0.0123812, 0.0123857, 0.0123817, 0.0147996, 0.0125751, 0.0124906, 0.0481622, 0.0123798, 0.0124052, 0.0123776, 0.012379, 0.0123997, 0.0124008, 0.0123766, 0.0138188, 0.0123766, 0.0123766, 0.0126827
0.759312, 0, 0.0790021, 0.0183158, 1.41421, -0.0790021, 0.0183158, 0.0183163, 0.0183188, 0.0183187, 0.0183225, 0.0183292, 0.0183233, 0.022742, 0.0186098, 0.0184847, 0.0713251, 0.01832, 0.0183581, 0.0183172, 0.0183194, 0.0183521, 0.0183534, 0.0183158, 0.0204899, 0.0183158, 0.0183158, 0.0187692
0.766943, 0, 0.114438, 0.0261391, 1.41421, -0.114438, 0.0261391, 0.0261398, 0.0261434, 0.0261433, 0.0261487, 0.0261583, 0.0261498, 0.0339773, 0.0265592, 0.0263804, 0.101875, 0.0261447, 0.0261995, 0.0261412, 0.0261446, 0.0261944, 0.0261963, 0.0261391, 0.0293188, 0.0261391, 0.0261391, 0.0267869
0.774575, 0, 0.160554, 0.0360073, 1.41421, -0.160554, 0.0360073, 0.0360083, 0.0360133, 0.0360132, 0.0360206, 0.0360339, 0.0360221, 0.0494396, 0.0365868, 0.0363402, 0.14047, 0.0360145, 0.0360907, 0.0360102, 0.0360156, 0.0360888, 0.036092, 0.0360074, 0.0405167, 0.0360073, 0.0360073, 0.0369009
0.782207, 0.957048, 0.218499, 0.0479271, 1.71961, 0.73855, 0.0479271, 0.0479284, 0.0479351, 0.0479349, 0.0479449, 0.0479625, 0.0479469, 0.0701715, 0.0486996, 0.0483708, 0.18718, 0.0479361, 0.0480383, 0.047931, 0.0479393, 0.0480436, 0.0480485, 0.0479272, 0.0541298, 0.0479271, 0.0479271, 0.0491183
0.789838, 0.997599, 0.288901, 0.0617124, 1.73136, 0.708698, 0.0617124, 0.0617141, 0.0617227, 0.0617225, 0.0617353, 0.0617581, 0.0617379, 0.0972696, 0.0627089, 0.0622847, 0.241331, 0.0617235, 0.0618558, 0.0617174, 0.0617302, 0.061874, 0.061881, 0.0617125, 0.0699959, 0.0617124, 0.0617124, 0.0632489
0.79747, 0.0453525, 0.371741, 0.0769748, 1.43016, -0.326389, 0.0769748, 0.076977, 0.0769877, 0.0769874, 0.0770035, 0.0770319, 0.0770067, 0.131788, 0.0782202, 0.0776902, 0.301472, 0.0769882, 0.0771541, 0.0769811, 0.0770002, 0.0771929, 0.077201, 0.076975, 0.0877356, 0.0769748, 0.0769748, 0.0788952
0.805101, 0, 0.466269, 0.093147, 1.41421, -0.466269, 0.093147, 0.0931497, 0.0931626, 0.0931623, 0.0931818, 0.0932163, 0.0931857, 0.174579, 0.0946577, 0.0940148, 0.365457, 0.0931628, 0.0933645, 0.0931546, 0.0931826, 0.0934336, 0.0934398, 0.0931472, 0.106787, 0.093147, 0.093147, 0.0954766
0.812733, 1.89481, 0.570968, 0.10954, 1.97353, 1.32384, 0.10954, 0.109543, 0.109559, 0.109558, 0.109581, 0.109622, 0.109586, 0.226071, 0.111322, 0.110563, 0.430664, 0.109558, 0.109797, 0.109549, 0.109589, 0.109907, 0.109905, 0.10954, 0.126487, 0.10954, 0.10954, 0.112287
0.820364, 0.105187, 0.683561, 0.125426, 1.45093, -0.578374, 0.125426, 0.125429, 0.125447, 0.125446, 0.125473, 0.12552, 0.125478, 0.285999, 0.127472, 0.126601, 0.494313, 0.125446, 0.12572, 0.125436, 0.125491, 0.125886, 0.125865, 0.125426, 0.146194, 0.125426, 0.125426, 0.128582
0.827996, 0, 0.801055, 0.140126, 1.41421, -0.801055, 0.140126, 0.14013, 0.14015, 0.14015, 0.140179, 0.140232, 0.140185, 0.353128, 0.142421, 0.141445, 0.553806, 0.140149, 0.140456, 0.140138, 0.140212, 0.140692, 0.140635, 0.140127, 0.165428, 0.140126, 0.140126, 0.143667
0.835627, 0, 0.919823, 0.153094, 1.41421, -0.919823, 0.153094, 0.153099, 0.15312, 0.15312, 0.153152, 0.15321, 0.153159, 0.425054, 0.155612, 0.154541, 0.607037, 0.153119, 0.153456, 0.153107, 0.153203, 0.153776, 0.153661, 0.153095, 0.184019, 0.153094, 0.153094, 0.156982
0.843259, 0, 1.03579, 0.163967, 1.41421, -1.03579, 0.163967, 0.163972, 0.163995, 0.163995, 0.16403, 0.164091, 0.164037, 0.498164, 0.166677, 0.165524, 0.652603, 0.163994, 0.164356, 0.163981, 0.164101, 0.164775, 0.164575, 0.163967, 0.202206, 0.163967, 0.163967, 0.168157
0.850891, 0, 1.14471, 0.172587, 1.41421, -1.14471, 0.172587, 0.172592, 0.172617, 0.172616, 0.172653, 0.172719, 0.172661, 0.567823, 0.175456, 0.174236, 0.689879, 0.172615, 0.172998, 0.172602, 0.172749, 0.173532, 0.173216, 0.172588, 0.220696, 0.172587, 0.172587, 0.177031
0.858522, 1.93294, 1.24257, 0.178989, 1.98316, 0.690372, 0.178989, 0.178994, 0.17902, 0.179019, 0.179058, 0.179126, 0.179065, 0.62884, 0.181982, 0.180709, 0.718973, 0.179018, 0.179416, 0.179005, 0.179179, 0.180079, 0.179615, 0.178989, 0.240631, 0.178989, 0.178989, 0.183645
0.866154, 0.0670606, 1.32608, 0.183358, 1.43773, -1.25902, 0.183358, 0.183363, 0.183389, 0.183389, 0.183429, 0.183499, 0.183437, 0.676141, 0.186446, 0.185133, 0.740572, 0.183388, 0.183796, 0.183375, 0.183577, 0.184606, 0.18396, 0.183358, 0.263468, 0.183358, 0.183358, 0.188193
0.873785, 0.928115, 1.39316, 0.185979, 1.71117, -0.46504, 0.185979, 0.185984, 0.186012, 0.186011, 0.186052, 0.186124, 0.18606, 0.705545, 0.189136, 0.187795, 0.755736, 0.18601, 0.186423, 0.185998, 0.18623, 0.187403, 0.186538, 0.185979, 0.290767, 0.185979, 0.185979, 0.190976
0.881417, 0.997599, 1.44322, 0.187182, 1.73136, -0.445623, 0.187182, 0.187188, 0.187215, 0.187215, 0.187256, 0.187329, 0.187264, 0.714488, 0.190386, 0.189026, 0.765694, 0.187213, 0.187627, 0.187203, 0.187468, 0.188812, 0.187685, 0.187183, 0.323907, 0.187182, 0.187182, 0.192342
0.889048, 1.07429, 1.47732, 0.187295, 1.75336, -0.403031, 0.187295, 0.187301, 0.187329, 0.187328, 0.18737, 0.187444, 0.187378, 0.70249, 0.190529, 0.189157, 0.771668, 0.187326, 0.187735, 0.18732, 0.187626, 0.189189, 0.187734, 0.187296, 0.36377, 0.187295, 0.187295, 0.192643
0.89668, 1.9209, 1.49786, 0.186613, 1.98013, 0.423038, 0.186613, 0.186619, 0.186647, 0.186646, 0.186688, 0.186763, 0.186697, 0.671277, 0.189866, 0.188487, 0.774749, 0.186643, 0.187043, 0.186643, 0.187008, 0.188888, 0.186985, 0.186614, 0.410435, 0.186613, 0.186613, 0.192199
0.904311, 1.0791, 1.50811, 0.185381, 1.75474, -0.429011, 0.185381, 0.185386, 0.185414, 0.185414, 0.185456, 0.185531, 0.185464, 0.62449, 0.188644, 0.187262, 0.775833, 0.18541, 0.185795, 0.185418, 0.185872, 0.188264, 0.185689, 0.185381, 0.462959, 0.185381, 0.185381, 0.191283
0.911943, 0, 1.51154, 0.183789, 1.41421, -1.51154, 0.183789, 0.183794, 0.183823, 0.183822, 0.183864, 0.183939, 0.183873, 0.567077, 0.187057, 0.185675, 0.775609, 0.183817, 0.184183, 0.183837, 0.184428, 0.187714, 0.18404, 0.183789, 0.519284, 0.183789, 0.183789, 0.190112
0.919574, 2.91365, 1.51112, 0.181979, 2.21668, 1.40253, 0.181979, 0.181985, 0.182013, 0.182012, 0.182055, 0.18213, 0.182063, 0.504482, 0.185249, 0.183867, 0.774574, 0.182006, 0.182348, 0.182042, 0.182842, 0.187731, 0.182182, 0.18198, 0.57633, 0.181979, 0.181979, 0.188854
0.927206, 0.0863518, 1.50894, 0.180053, 1.44442, -1.42258, 0.180053, 0.180058, 0.180087, 0.180086, 0.180128, 0.180204, 0.180137, 0.441853, 0.183322, 0.181942, 0.773069, 0.180078, 0.180392, 0.180136, 0.181243, 0.188987, 0.180215, 0.180053, 0.630262, 0.180053, 0.180053, 0.187633
0.934838, 2.90883, 1.50605, 0.17808, 2.21559, 1.40278, 0.17808, 0.178086, 0.178114, 0.178113, 0.178155, 0.178231, 0.178164, 0.383404, 0.181348, 0.17997, 0.771315, 0.178103, 0.178385, 0.17819, 0.179731, 0.192425, 0.178209, 0.17808, 0.676921, 0.17808, 0.17808, 0.186544
0.942469, 1.90403, 1.50276, 0.176109, 1.97586, 0.401273, 0.176109, 0.176115, 0.176143, 0.176143, 0.176185, 0.17626, 0.176194, 0.332041, 0.179376, 0.178, 0.769455, 0.176131, 0.176379, 0.176253, 0.17838, 0.199333, 0.176213, 0.17611, 0.712347, 0.176109, 0.176109, 0.185665
0.950101, 2.09115, 1.49905, 0.174176, 2.02266, 0.592104, 0.174176, 0.174182, 0.17421, 0.17421, 0.174252, 0.174327, 0.174261, 0.289285, 0.177441, 0.176067, 0.767574, 0.174196, 0.17441, 0.174363, 0.177243, 0.211378, 0.174261, 0.174177, 0.733308, 0.174176, 0.174176, 0.18508
0.957732, 0.997592, 1.49523, 0.172307, 1.73136, -0.497642, 0.172307, 0.172312, 0.172341, 0.17234, 0.172383, 0.172458, 0.172391, 0.255435, 0.17557, 0.174198, 0.765729, 0.172325, 0.172505, 0.172545, 0.176343, 0.230541, 0.172376, 0.172307, 0.737754, 0.172307, 0.172307, 0.184904
0.965364, 2.09839, 1.49234, 0.17052, 2.02445, 0.606059, 0.17052, 0.170526, 0.170554, 0.170554, 0.170596, 0.170671, 0.170605, 0.229885, 0.173782, 0.172411, 0.763953, 0.170537, 0.170685, 0.170819, 0.175677, 0.258929, 0.170577, 0.170521, 0.725109, 0.17052, 0.17052, 0.185309
0.972995, 3.79356, 1.49224, 0.168833, 2.40698, 2.30132, 0.168833, 0.168839, 0.168867, 0.168866, 0.168909, 0.168984, 0.168917, 0.211493, 0.172094, 0.170724, 0.762271, 0.168848, 0.168968, 0.169203, 0.175209, 0.298412, 0.168881, 0.168833, 0.696353, 0.168833, 0.168833, 0.186564
0.980627, 1.1008, 1.49742, 0.167257, 1.76091, -0.396619, 0.167257, 0.167263, 0.167291, 0.16729, 0.167333, 0.167408, 0.167341, 0.19892, 0.170517, 0.169148, 0.760696, 0.167271, 0.167366, 0.167708, 0.174873, 0.350133, 0.167297, 0.167257, 0.653881, 0.167257, 0.167257, 0.189052
0.988259, 0.105637, 1.51031, 0.165801, 1.45108, -1.40468, 0.165801, 0.165807, 0.165835, 0.165834, 0.165877, 0.165952, 0.165885, 0.190879, 0.169061, 0.167692, 0.759241, 0.165814, 0.165889, 0.166343, 0.174581, 0.413934, 0.165835, 0.165801, 0.601177, 0.165801, 0.165801, 0.193294
0.99589, 1.88955, 1.53249, 0.164471, 1.97219, 0.357055, 0.164471, 0.164477, 0.164505, 0.164504, 0.164547, 0.164622, 0.164555, 0.186283, 0.16773, 0.166362, 0.757911, 0.164484, 0.164541, 0.165114, 0.174235, 0.487858, 0.1645, 0.164471, 0.542338, 0.164471, 0.164471, 0.199931
1.00352, 1.99759, 1.56391, 0.163269, 1.9994, 0.433683, 0.163269, 0.163274, 0.163303, 0.163302, 0.163344, 0.16342, 0.163353, 0.184303, 0.166528, 0.16516, 0.756709, 0.163281, 0.163326, 0.164021, 0.173743, 0.567878, 0.163293, 0.163269, 0.481558, 0.163269, 0.163269, 0.209681
1.01115, 2.8823, 1.60245, 0.162193, 2.20959, 1.27985, 0.162193, 0.162198, 0.162227, 0.162226, 0.162268, 0.162344, 0.162277, 0.184342, 0.165452, 0.164084, 0.755633, 0.162205, 0.162241, 0.163064, 0.173036, 0.648025, 0.162213, 0.162193, 0.422647, 0.162193, 0.162193, 0.223246
1.01878, 2.11287, 1.64398, 0.161238, 2.02802, 0.468887, 0.161238, 0.161243, 0.161272, 0.161271, 0.161313, 0.161389, 0.161322, 0.185976, 0.164497, 0.163129, 0.754678, 0.16125, 0.16128, 0.162236, 0.172077, 0.720991, 0.161255, 0.161238, 0.368655, 0.161238, 0.161238, 0.241189
1.02642, 2.9976, 1.68294, 0.160396, 2.23553, 1.31466, 0.160395, 0.160401, 0.16043, 0.160429, 0.160471, 0.160547, 0.16048, 0.188872, 0.163654, 0.162287, 0.753836, 0.160408, 0.160435, 0.161529, 0.170871, 0.779156, 0.16041, 0.160396, 0.321668, 0.160396, 0.160396, 0.263783
1.03405, 1.99759, 1.71335, 0.159655, 1.9994, 0.284234, 0.159654, 0.15966, 0.159689, 0.159688, 0.15973, 0.159806, 0.159739, 0.192713, 0.162914, 0.161546, 0.753094, 0.159668, 0.159694, 0.16093, 0.169456, 0.815866, 0.159667, 0.159655, 0.282764, 0.159655, 0.159655, 0.290858
1.04168, 3.7477, 1.72998, 0.159001, 2.39744, 2.01772, 0.159001, 0.159007, 0.159035, 0.159034, 0.159077, 0.159152, 0.159085, 0.197146, 0.16226, 0.160892, 0.752439, 0.159015, 0.159042, 0.160425, 0.167898, 0.826661, 0.159011, 0.159001, 0.252122, 0.159001, 0.159001, 0.321691
1.04931, 1.3748, 1.72931, 0.158417, 1.83706, -0.354506, 0.158417, 0.158423, 0.158451, 0.15845, 0.158493, 0.158568, 0.158501, 0.201753, 0.161676, 0.160308, 0.751854, 0.158433, 0.158465, 0.159997, 0.166271, 0.810137, 0.158425, 0.158417, 0.229234, 0.158417, 0.158417, 0.35496
1.05694, 0, 1.71013, 0.157884, 1.41421, -1.71013, 0.157883, 0.15789, 0.157918, 0.157917, 0.15796, 0.158035, 0.157968, 0.206067, 0.161143, 0.159775, 0.751315, 0.157902, 0.157943, 0.159626, 0.164648, 0.768222, 0.157891, 0.157884, 0.21315, 0.157884, 0.157884, 0.38879
1.06457, 2, 1.67354, 0.15738, 2, 0.326457, 0.15738, 0.157386, 0.157414, 0.157414, 0.157456, 0.157531, 0.157465, 0.209608, 0.160639, 0.159271, 0.7508, 0.157401, 0.157458, 0.159293, 0.163083, 0.705782, 0.157386, 0.157381, 0.202721, 0.15738, 0.15738, 0.420901
1.07221, 0, 1.62247, 0.156884, 1.41421, -1.62247, 0.156883, 0.156889, 0.156918, 0.156917, 0.156959, 0.157035, 0.156968, 0.211938, 0.160143, 0.158775, 0.750281, 0.156907, 0.156989, 0.158976, 0.16161, 0.629669, 0.156888, 0.156884, 0.196783, 0.156884, 0.156884, 0.448843
1.07984, 3.72608, 1.56087, 0.15637, 2.39292, 2.16522, 0.156368, 0.156376, 0.156404, 0.156403, 0.156446, 0.156521, 0.156454, 0.212725, 0.159629, 0.158261, 0.74972, 0.156398, 0.156518, 0.15866, 0.160238, 0.547468, 0.156373, 0.15637, 0.194282, 0.15637, 0.15637, 0.470281
1.08747, 1.99518, 1.49293, 0.155815, 1.99879, 0.502244, 0.155813, 0.155821, 0.155849, 0.155848, 0.155891, 0.155966, 0.155899, 0.211791, 0.159074, 0.157706, 0.749077, 0.155849, 0.156024, 0.158335, 0.158953, 0.46626, 0.155817, 0.155815, 0.194328, 0.155815, 0.155815, 0.483297
1.0951, 2.99514, 1.42239, 0.155195, 2.23498, 1.57275, 0.155193, 0.155201, 0.155229, 0.155229, 0.155271, 0.155346, 0.15528, 0.20914, 0.158454, 0.157086, 0.748295, 0.155236, 0.15549, 0.158015, 0.15773, 0.39167, 0.155197, 0.155196, 0.196199, 0.155195, 0.155195, 0.486641
1.10273, 3.2836, 1.35217, 0.154489, 2.29861, 1.93143, 0.154485, 0.154494, 0.154522, 0.154522, 0.154564, 0.15464, 0.154573, 0.204952, 0.157747, 0.15638, 0.747302, 0.154539, 0.154898, 0.157751, 0.156533, 0.327353, 0.15449, 0.154489, 0.199317, 0.154489, 0.154489, 0.479901
1.11036, 0.853381, 1.28439, 0.153674, 1.6892, -0.43101, 0.15367, 0.15368, 0.153708, 0.153708, 0.15375, 0.153825, 0.153759, 0.199548, 0.156933, 0.155565, 0.746006, 0.153736, 0.154235, 0.157674, 0.155324, 0.274952, 0.153675, 0.153675, 0.203215, 0.153674, 0.153674, 0.463562
1.118, 2.8486, 1.22052, 0.152735, 2.20195, 1.62808, 0.152729, 0.152741, 0.152769, 0.152768, 0.152811, 0.152886, 0.152819, 0.193334, 0.155994, 0.154626, 0.744288, 0.152811, 0.153489, 0.158049, 0.154068, 0.234397, 0.152736, 0.152735, 0.207501, 0.152735, 0.152735, 0.438929
1.12563, 3.99515, 1.16177, 0.151656, 2.4485, 2.83338, 0.151648, 0.151661, 0.15169, 0.151689, 0.151731, 0.151807, 0.15174, 0.18674, 0.154915, 0.153547, 0.742002, 0.151749, 0.15265, 0.159373, 0.152735, 0.204435, 0.151656, 0.151656, 0.211843, 0.151656, 0.151656, 0.407952
1.13326, 1.14902, 1.10941, 0.150425, 1.77455, 0.0396065, 0.150415, 0.15043, 0.150459, 0.150458, 0.1505, 0.150576, 0.150509, 0.180151, 0.153683, 0.152316, 0.738979, 0.150539, 0.15171, 0.1625, 0.151301, 0.183169, 0.150425, 0.150425, 0.215963, 0.150425, 0.150425, 0.372961
1.14089, 0.153854, 1.06511, 0.149033, 1.4676, -0.911255, 0.14902, 0.149038, 0.149067, 0.149066, 0.149108, 0.149184, 0.149117, 0.173871, 0.152291, 0.150924, 0.735035, 0.149173, 0.150665, 0.168805, 0.149745, 0.168533, 0.149033, 0.149033, 0.219638, 0.149033, 0.149033, 0.336371
1.14852, 1.68266, 1.03114, 0.147472, 1.91903, 0.651523, 0.147456, 0.147478, 0.147506, 0.147506, 0.147548, 0.147623, 0.147557, 0.168094, 0.150731, 0.149363, 0.729989, 0.147643, 0.149507, 0.180361, 0.148052, 0.158621, 0.147472, 0.147473, 0.222712, 0.147472, 0.147472, 0.300401
1.15615, 1.99519, 1.01051, 0.145737, 1.9988, 0.984682, 0.145716, 0.145743, 0.145771, 0.14577, 0.145813, 0.145888, 0.145821, 0.162906, 0.148996, 0.147628, 0.72369, 0.145947, 0.148232, 0.200076, 0.146209, 0.151857, 0.145737, 0.145738, 0.225098, 0.145737, 0.145737, 0.266854
1.16378, 0.32215, 1.00694, 0.143821, 1.52386, -0.684793, 0.143794, 0.143826, 0.143855, 0.143854, 0.143896, 0.143972, 0.143905, 0.158295, 0.147079, 0.145712, 0.71604, 0.144079, 0.146832, 0.231722, 0.144206, 0.147046, 0.143821, 0.143821, 0.226775, 0.143821, 0.143821, 0.236979
1.17142, 0.834108, 1.02471, 0.141714, 1.68348, -0.190599, 0.141681, 0.14172, 0.141748, 0.141747, 0.14179, 0.141865, 0.141798, 0.154182, 0.144973, 0.143605, 0.70703, 0.142036, 0.145297, 0.279748, 0.142028, 0.143346, 0.141714, 0.141715, 0.227779, 0.141714, 0.141714, 0.21144
1.17905, 0.165892, 1.06811, 0.139407, 1.4717, -0.90222, 0.139364, 0.139412, 0.139441, 0.13944, 0.139482, 0.139558, 0.139491, 0.150447, 0.142665, 0.141298, 0.69675, 0.139814, 0.143614, 0.348803, 0.139663, 0.1402, 0.139407, 0.139407, 0.22818, 0.139407, 0.139407, 0.19036
1.18668, 4.48783, 1.14074, 0.136883, 2.54712, 3.34709, 0.13683, 0.136889, 0.136917, 0.136916, 0.136959, 0.137034, 0.136967, 0.14695, 0.140142, 0.138774, 0.685405, 0.137408, 0.141765, 0.442897, 0.137092, 0.137253, 0.136883, 0.136884, 0.228058, 0.136883, 0.136883, 0.173445
1.19431, 4.33903, 1.24439, 0.134125, 2.51774, 3.09463, 0.134059, 0.13413, 0.134159, 0.134158, 0.1342, 0.134276, 0.134209, 0.143557, 0.137383, 0.136016, 0.673298, 0.134815, 0.139729, 0.564282, 0.134295, 0.13429, 0.134125, 0.134125, 0.227474, 0.134125, 0.134125, 0.160115
1.20194, 3.17314, 1.37785, 0.131109, 2.27445, 1.79529, 0.131027, 0.131115, 0.131143, 0.131142, 0.131185, 0.13126, 0.131193, 0.140143, 0.134368, 0.133, 0.660815, 0.132031, 0.13748, 0.712191, 0.131247, 0.13118, 0.131109, 0.131109, 0.226445, 0.131109, 0.131109, 0.149652
1.20957, 1.82206, 1.53588, 0.127811, 1.95501, 0.286177, 0.12771, 0.127817, 0.127845, 0.127844, 0.127887, 0.127962, 0.127895, 0.136605, 0.13107, 0.129702, 0.64839, 0.129054, 0.134991, 0.881781, 0.127923, 0.127841, 0.127811, 0.127812, 0.22493, 0.127811, 0.127811, 0.141321
1.21721, 0.997574, 1.70871, 0.124208, 1.73135, -0.711138, 0.124084, 0.124214, 0.124242, 0.124241, 0.124284, 0.124359, 0.124292, 0.132862, 0.127467, 0.126099, 0.636477, 0.125882, 0.132236, 1.0636, 0.124298, 0.12422, 0.124208, 0.124208, 0.222822, 0.124208, 0.124208, 0.134447
1.22484, 2.99759, 1.88244, 0.12028, 2.23553, 1.11515, 0.120127, 0.120286, 0.120314, 0.120313, 0.120356, 0.120431, 0.120364, 0.128853, 0.123539, 0.122171, 0.62554, 0.122519, 0.129194, 1.24397, 0.120352, 0.120284, 0.12028, 0.12028, 0.219957, 0.12028, 0.12028, 0.128474
1.23247, 1.99759, 2.04042, 0.116016, 1.9994, -0.0428309, 0.11583, 0.116022, 0.11605, 0.11605, 0.116092, 0.116167, 0.116101, 0.124543, 0.119275, 0.117907, 0.616059, 0.118966, 0.125851, 1.4064, 0.116073, 0.116018, 0.116016, 0.116017, 0.216134, 0.116016, 0.116016, 0.122973
1.2401, 0.997584, 2.16567, 0.111419, 1.73135, -1.16808, 0.111193, 0.111425, 0.111453, 0.111453, 0.111495, 0.11157, 0.111504, 0.119918, 0.114678, 0.11331, 0.608562, 0.115225, 0.12221, 1.5339, 0.111464, 0.11142, 0.111419, 0.11142, 0.211146, 0.111419, 0.111419, 0.117645
1.24773, 2.80758, 2.24371, 0.106509, 2.19262, 0.563878, 0.106236, 0.106515, 0.106543, 0.106543, 0.106585, 0.10666, 0.106594, 0.114989, 0.109768, 0.1084, 0.60368, 0.111298, 0.118287, 1.61181, 0.106544, 0.106509, 0.106509, 0.10651, 0.20482, 0.106509, 0.106509, 0.112305
1.25536, 4.61028, 2.26534, 0.101325, 2.57105, 2.34494, 0.100995, 0.101331, 0.101359, 0.101359, 0.101401, 0.101476, 0.10141, 0.109791, 0.104584, 0.103216, 0.602211, 0.107184, 0.114122, 1.63051, 0.101352, 0.101325, 0.101325, 0.101326, 0.197049, 0.101325, 0.101325, 0.106862
1.26299, 2.57491, 2.22857, 0.0959285, 2.1389, 0.346349, 0.0955319, 0.0959343, 0.0959625, 0.0959618, 0.0960043, 0.0960795, 0.0960128, 0.104381, 0.0991874, 0.0978195, 0.605185, 0.102883, 0.109774, 1.58724, 0.095949, 0.0959285, 0.0959285, 0.0959289, 0.187828, 0.0959285, 0.0959285, 0.101295
1.27063, 1.19483, 2.13916, 0.0903983, 1.78741, -0.944332, 0.0899236, 0.090404, 0.0904322, 0.0904316, 0.090474, 0.0905493, 0.0904826, 0.0988388, 0.0936571, 0.0922893, 0.613899, 0.0983977, 0.105322, 1.48663, 0.0904137, 0.0903983, 0.0903983, 0.0903987, 0.177273, 0.0903983, 0.0903983, 0.0956406
