   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_142.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Cr_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.626646, 0, 0.000629972, 0.000101666, 1.41421, -0.000629972, 0.000103272, 0.000101666, 0.000101673, 0.000101688, 0.000104968, 0.000102329, 0.000106004, 0.000103366, 0.00010275, 0.000433014, 0.000102121, 0.000101759, 0.000101668, 0.00010182, 0.000231459, 0.000101667, 0.000151492, 0.000101666, 0.000101666, 0.000105577
0.634518, 0, 0.000975853, 0.000166453, 1.41421, -0.000975853, 0.000169036, 0.000166453, 0.000166464, 0.000166488, 0.000171761, 0.000167519, 0.000174187, 0.000169186, 0.000168196, 0.000699113, 0.000167027, 0.000166603, 0.000166457, 0.000166669, 0.000345533, 0.000166455, 0.000235673, 0.000166453, 0.000166453, 0.00017274
0.64239, 0, 0.0014968, 0.000267321, 1.41421, -0.0014968, 0.000271394, 0.000267321, 0.000267339, 0.000267377, 0.000275692, 0.000269001, 0.000280882, 0.000271631, 0.000270069, 0.00110737, 0.000268043, 0.000267557, 0.000267328, 0.000267621, 0.000513633, 0.000267323, 0.000364449, 0.000267321, 0.000267321, 0.000277236
0.650262, 0, 0.00226952, 0.000421174, 1.41421, -0.00226952, 0.000427477, 0.000421174, 0.000421201, 0.00042126, 0.000434127, 0.000423774, 0.00044456, 0.000427843, 0.000425427, 0.00172107, 0.00042208, 0.000421539, 0.000421184, 0.00042159, 0.000759029, 0.000421178, 0.000558444, 0.000421174, 0.000421174, 0.000436517
0.658134, 0, 0.00339726, 0.000651098, 1.41421, -0.00339726, 0.000660669, 0.000651098, 0.000651139, 0.000651228, 0.000670768, 0.000655046, 0.000690752, 0.000661225, 0.000657556, 0.00262509, 0.000652232, 0.000651653, 0.000651113, 0.000651672, 0.00111331, 0.000651103, 0.000845875, 0.000651098, 0.000651098, 0.000674397
0.666006, 0, 0.00501564, 0.000987779, 1.41421, -0.00501564, 0.00100204, 0.000987779, 0.00098784, 0.000987973, 0.0010171, 0.000993664, 0.00105387, 0.00100287, 0.000997405, 0.00393007, 0.000989196, 0.000988606, 0.000987801, 0.000988569, 0.00161843, 0.000987787, 0.00126437, 0.000987779, 0.000987779, 0.00102251
0.673878, 0, 0.00729806, 0.00147087, 1.41421, -0.00729806, 0.00149174, 0.00147087, 0.00147095, 0.00147115, 0.00151377, 0.00147948, 0.00157913, 0.00149295, 0.00148495, 0.00577619, 0.00147263, 0.00147208, 0.0014709, 0.00147195, 0.0023287, 0.00147088, 0.0018628, 0.00147087, 0.00147087, 0.00152168
0.68175, 0, 0.0104605, 0.00215014, 1.41421, -0.0104605, 0.00218013, 0.00215014, 0.00215027, 0.00215055, 0.00221178, 0.00216251, 0.00232439, 0.00218188, 0.00217038, 0.00833589, 0.00215234, 0.00215188, 0.00215019, 0.00215162, 0.00331268, 0.00215016, 0.00270296, 0.00215014, 0.00215014, 0.00222316
0.689622, 0, 0.0147641, 0.0030862, 1.41421, -0.0147641, 0.00312852, 0.0030862, 0.00308638, 0.00308678, 0.00317318, 0.00310366, 0.00336169, 0.00313098, 0.00311476, 0.0118146, 0.00308892, 0.00308865, 0.00308627, 0.00308822, 0.00465447, 0.00308623, 0.00386087, 0.0030862, 0.0030862, 0.00318923
0.697494, 0, 0.0205157, 0.00435044, 1.41421, -0.0205157, 0.0044091, 0.00435044, 0.00435069, 0.00435124, 0.004471, 0.00437464, 0.00477827, 0.00441251, 0.00439003, 0.0164487, 0.0043538, 0.00435384, 0.00435054, 0.00435318, 0.00645415, 0.00435048, 0.0054274, 0.00435044, 0.00435044, 0.00449326
0.705366, 0, 0.0280636, 0.00602401, 1.41421, -0.0280636, 0.0061039, 0.00602401, 0.00602435, 0.0060251, 0.0061882, 0.00605697, 0.0066765, 0.00610854, 0.00607792, 0.0225004, 0.00602813, 0.00602864, 0.00602414, 0.0060277, 0.00882677, 0.00602406, 0.00750799, 0.00602401, 0.00602401, 0.00621852
0.713237, 0, 0.0377897, 0.00819561, 1.41421, -0.0377897, 0.00830253, 0.00819561, 0.00819607, 0.00819707, 0.00841535, 0.00823972, 0.00917276, 0.00830875, 0.00826776, 0.0302479, 0.00820065, 0.00820181, 0.00819578, 0.00820057, 0.0118997, 0.00819567, 0.0102215, 0.00819561, 0.00819561, 0.00845597
0.721109, 0, 0.0500966, 0.0109579, 1.41421, -0.0500966, 0.0110985, 0.0109579, 0.0109585, 0.0109598, 0.011247, 0.0110159, 0.0123947, 0.0111067, 0.0110528, 0.0399723, 0.010964, 0.010966, 0.0109581, 0.0109645, 0.0158079, 0.0109579, 0.0136975, 0.0109579, 0.0109579, 0.0113005
0.728981, 0, 0.0653896, 0.0144023, 1.41421, -0.0653896, 0.0145843, 0.0144023, 0.0144031, 0.0144048, 0.0147764, 0.0144774, 0.0164764, 0.0145949, 0.0145252, 0.0519399, 0.0144097, 0.0144129, 0.0144026, 0.0144112, 0.0206865, 0.0144024, 0.0180736, 0.0144023, 0.0144023, 0.0148457
0.736853, 0, 0.0840541, 0.0186133, 1.41421, -0.0840541, 0.0188449, 0.0186133, 0.0186142, 0.0186164, 0.0190892, 0.0187088, 0.0215525, 0.0188583, 0.0187695, 0.0663813, 0.0186221, 0.0186267, 0.0186136, 0.0186249, 0.0266619, 0.0186134, 0.0234907, 0.0186133, 0.0186133, 0.0191775
0.744725, 0.959465, 0.106431, 0.0236605, 1.72031, 0.853034, 0.0239505, 0.0236605, 0.0236617, 0.0236645, 0.0242565, 0.0237801, 0.0277494, 0.0239673, 0.0238562, 0.0834702, 0.023671, 0.0236773, 0.023661, 0.0236759, 0.0338403, 0.0236607, 0.0300895, 0.0236605, 0.0236605, 0.0243673
0.752597, 0.040535, 0.132792, 0.0295923, 1.42847, -0.0922573, 0.0299497, 0.0295923, 0.0295938, 0.0295972, 0.0303268, 0.0297397, 0.0351757, 0.0299704, 0.0298335, 0.103301, 0.0296046, 0.029613, 0.0295929, 0.0296124, 0.0422955, 0.0295925, 0.0380072, 0.0295923, 0.0295923, 0.0304639
0.760469, 0, 0.163316, 0.0364282, 1.41421, -0.163316, 0.0368619, 0.0364282, 0.0364301, 0.0364341, 0.0373195, 0.0366071, 0.0439119, 0.036887, 0.0367208, 0.12587, 0.0364426, 0.0364533, 0.0364289, 0.0364542, 0.0520566, 0.0364285, 0.0473753, 0.0364282, 0.0364282, 0.0374866
0.768341, 0, 0.19807, 0.0441531, 1.41421, -0.19807, 0.0446714, 0.0441531, 0.0441553, 0.0441602, 0.0452184, 0.0443669, 0.0539988, 0.0447015, 0.0445029, 0.151061, 0.0441697, 0.0441831, 0.0441539, 0.0441865, 0.0630967, 0.0441534, 0.05832, 0.0441531, 0.0441531, 0.0454195
0.776213, 0, 0.236997, 0.052714, 1.41421, -0.236997, 0.0533245, 0.052714, 0.0527166, 0.0527223, 0.0539688, 0.0529658, 0.0654281, 0.0533599, 0.053126, 0.178642, 0.0527329, 0.0527492, 0.052715, 0.0527567, 0.0753255, 0.0527143, 0.0709655, 0.052714, 0.052714, 0.0542078
0.784085, 0, 0.279919, 0.0620183, 1.41421, -0.279919, 0.0627274, 0.0620183, 0.0620214, 0.062028, 0.0634756, 0.0623108, 0.0781336, 0.0627684, 0.0624968, 0.208261, 0.0620397, 0.0620592, 0.0620195, 0.0620725, 0.0885841, 0.0620187, 0.0854384, 0.0620183, 0.0620183, 0.0637566
0.791957, 1.945, 0.32654, 0.0719363, 1.9862, 1.61846, 0.0727485, 0.0719363, 0.0719397, 0.0719474, 0.0736057, 0.0722714, 0.0919859, 0.0727955, 0.0724844, 0.239465, 0.0719603, 0.071983, 0.0719377, 0.0720045, 0.102647, 0.0719368, 0.101875, 0.0719363, 0.0719363, 0.0739331
0.799829, 0.0550018, 0.376471, 0.0823057, 1.43353, -0.321469, 0.083224, 0.0823057, 0.0823096, 0.0823182, 0.0841931, 0.0826845, 0.106791, 0.0832769, 0.0829253, 0.271714, 0.0823322, 0.0823583, 0.0823072, 0.0823911, 0.117229, 0.0823062, 0.12043, 0.0823057, 0.0823057, 0.0845719
0.807701, 1, 0.429249, 0.0929395, 1.73205, 0.570751, 0.0939648, 0.0929395, 0.0929438, 0.0929534, 0.0950467, 0.0933624, 0.122291, 0.0940238, 0.0936313, 0.304412, 0.0929686, 0.0929981, 0.0929413, 0.093046, 0.131998, 0.0929401, 0.141277, 0.0929395, 0.0929395, 0.0954829
0.815573, 0, 0.484372, 0.103637, 1.41421, -0.484372, 0.104768, 0.103637, 0.103641, 0.103652, 0.105961, 0.104103, 0.138175, 0.104833, 0.1044, 0.336941, 0.103668, 0.103701, 0.103639, 0.103769, 0.146592, 0.103637, 0.164615, 0.103637, 0.103637, 0.106463
0.823445, 1, 0.54133, 0.114193, 1.73205, 0.45867, 0.115427, 0.114193, 0.114198, 0.11421, 0.116729, 0.114702, 0.15409, 0.115498, 0.115026, 0.368692, 0.114227, 0.114263, 0.114196, 0.114357, 0.160645, 0.114194, 0.190661, 0.114193, 0.114193, 0.117305
0.831317, 1.93294, 0.599627, 0.124414, 1.98316, 1.33331, 0.125745, 0.124414, 0.124419, 0.124432, 0.127151, 0.124963, 0.169658, 0.125821, 0.125312, 0.399104, 0.12445, 0.124488, 0.124417, 0.124616, 0.173806, 0.124414, 0.219632, 0.124414, 0.124414, 0.127815
0.839189, 0.0670606, 0.658796, 0.134123, 1.43773, -0.591735, 0.135546, 0.134123, 0.134129, 0.134142, 0.137048, 0.13471, 0.184495, 0.135627, 0.135083, 0.42769, 0.134161, 0.134202, 0.134126, 0.134373, 0.185764, 0.134123, 0.251719, 0.134123, 0.134123, 0.13782
0.847061, 1.92812, 0.718404, 0.143173, 1.98195, 1.20971, 0.14468, 0.143173, 0.14318, 0.143194, 0.146271, 0.143795, 0.198235, 0.144766, 0.14419, 0.45406, 0.143213, 0.143256, 0.143177, 0.143484, 0.196268, 0.143174, 0.287057, 0.143173, 0.143173, 0.147176
0.854933, 0.0718849, 0.77804, 0.151454, 1.4394, -0.706155, 0.153037, 0.151454, 0.151461, 0.151476, 0.154707, 0.152107, 0.21055, 0.153126, 0.152522, 0.477936, 0.151495, 0.15154, 0.151459, 0.151838, 0.205142, 0.151455, 0.325673, 0.151454, 0.151454, 0.15578
0.862805, 2.9233, 0.837291, 0.158893, 2.21885, 2.08601, 0.160543, 0.158893, 0.1589, 0.158915, 0.162283, 0.159573, 0.221173, 0.160634, 0.160006, 0.499159, 0.158935, 0.15898, 0.158899, 0.159369, 0.212295, 0.158894, 0.367443, 0.158893, 0.158893, 0.163572
0.870677, 1.0767, 0.89571, 0.165456, 1.75405, 0.180992, 0.167164, 0.165456, 0.165463, 0.165479, 0.168966, 0.16616, 0.229913, 0.167258, 0.166608, 0.517681, 0.165499, 0.165545, 0.165463, 0.166046, 0.217721, 0.165457, 0.412047, 0.165456, 0.165456, 0.170535
0.878549, 3, 0.952782, 0.171148, 2.23607, 2.04722, 0.172906, 0.171148, 0.171155, 0.171172, 0.174759, 0.171873, 0.236664, 0.173002, 0.172334, 0.533556, 0.171192, 0.171237, 0.171157, 0.171879, 0.221493, 0.171149, 0.458928, 0.171148, 0.171148, 0.176694
0.886421, 1.91607, 1.00789, 0.176005, 1.97891, 0.908178, 0.177805, 0.176005, 0.176013, 0.17603, 0.179701, 0.176747, 0.241414, 0.177902, 0.177219, 0.546928, 0.176049, 0.176093, 0.176016, 0.176907, 0.223755, 0.176006, 0.507274, 0.176005, 0.176005, 0.182118
0.894293, 1.99758, 1.06032, 0.18009, 1.99939, 0.937261, 0.181924, 0.18009, 0.180098, 0.180115, 0.183856, 0.180846, 0.24424, 0.182021, 0.181326, 0.558001, 0.180134, 0.180176, 0.180104, 0.181199, 0.224702, 0.180091, 0.556016, 0.18009, 0.18009, 0.186905
0.902165, 0.997598, 1.10921, 0.183483, 1.73136, -0.111609, 0.185346, 0.183483, 0.183491, 0.183509, 0.187305, 0.184251, 0.245301, 0.185443, 0.184738, 0.567026, 0.183527, 0.183567, 0.183501, 0.184839, 0.224565, 0.183485, 0.603862, 0.183483, 0.183483, 0.191188
0.910037, 0.0887533, 1.15364, 0.186279, 1.44525, -1.06489, 0.188165, 0.186279, 0.186287, 0.186305, 0.190145, 0.187055, 0.244821, 0.18826, 0.187548, 0.574277, 0.186321, 0.18636, 0.186301, 0.187924, 0.223591, 0.18628, 0.649342, 0.186279, 0.186279, 0.195123
0.917908, 1.90643, 1.19265, 0.188574, 1.97647, 0.713781, 0.19048, 0.188574, 0.188583, 0.1886, 0.192475, 0.189357, 0.243075, 0.190572, 0.189855, 0.580035, 0.188616, 0.188651, 0.188601, 0.190552, 0.222024, 0.188576, 0.690901, 0.188574, 0.188574, 0.198887
0.92578, 1.09357, 1.22529, 0.190467, 1.75885, -0.131724, 0.19239, 0.190467, 0.190475, 0.190493, 0.194394, 0.191255, 0.240365, 0.192476, 0.191756, 0.584568, 0.190507, 0.190539, 0.1905, 0.19282, 0.220092, 0.190468, 0.726992, 0.190467, 0.190467, 0.202672
0.933652, 1.90161, 1.25076, 0.192046, 1.97525, 0.65085, 0.193986, 0.192046, 0.192055, 0.192073, 0.195993, 0.192839, 0.237, 0.194065, 0.193342, 0.588127, 0.192085, 0.192114, 0.192087, 0.194815, 0.217997, 0.192048, 0.756189, 0.192046, 0.192046, 0.206685
0.941524, 0.997583, 1.26841, 0.193396, 1.73135, -0.270828, 0.195352, 0.193396, 0.193404, 0.193422, 0.197357, 0.194191, 0.233278, 0.195421, 0.194697, 0.590933, 0.193433, 0.193458, 0.193445, 0.196611, 0.215904, 0.193397, 0.7773, 0.193396, 0.193396, 0.211142
0.949396, 3.10081, 1.27792, 0.194586, 2.2585, 1.82289, 0.196562, 0.194586, 0.194594, 0.194612, 0.198557, 0.195383, 0.229468, 0.196615, 0.19589, 0.593175, 0.194622, 0.194642, 0.194644, 0.198269, 0.213942, 0.194587, 0.789463, 0.194586, 0.194586, 0.216263
0.957268, 2.78873, 1.27928, 0.195674, 2.18832, 1.50945, 0.197675, 0.195674, 0.195682, 0.1957, 0.199653, 0.196473, 0.225799, 0.197707, 0.19698, 0.595011, 0.195709, 0.195725, 0.195744, 0.199836, 0.212203, 0.195675, 0.792224, 0.195674, 0.195674, 0.222268
0.96514, 2.9952, 1.27287, 0.196707, 2.23499, 1.72233, 0.198742, 0.196707, 0.196715, 0.196734, 0.200692, 0.197507, 0.222453, 0.198742, 0.198015, 0.596564, 0.196741, 0.196753, 0.196791, 0.20134, 0.210744, 0.196708, 0.785575, 0.196707, 0.196707, 0.229366
0.973012, 2.21607, 1.25942, 0.19772, 2.05331, 0.956654, 0.199798, 0.19772, 0.197728, 0.197746, 0.201708, 0.19852, 0.219559, 0.199755, 0.199029, 0.597933, 0.197752, 0.197761, 0.197818, 0.202801, 0.209593, 0.197721, 0.769967, 0.19772, 0.19772, 0.237746
0.980884, 3.77428, 1.24002, 0.198735, 2.40297, 2.53426, 0.200874, 0.198735, 0.198743, 0.198762, 0.202726, 0.199536, 0.217199, 0.200771, 0.200045, 0.599187, 0.198767, 0.198772, 0.198851, 0.204223, 0.208756, 0.198736, 0.746271, 0.198735, 0.198735, 0.247562
0.988756, 1.22572, 1.21599, 0.199768, 1.79603, 0.00972939, 0.201989, 0.199768, 0.199776, 0.199795, 0.20376, 0.200569, 0.215408, 0.201805, 0.201079, 0.600375, 0.1998, 0.199802, 0.199904, 0.205603, 0.208218, 0.199769, 0.715718, 0.199768, 0.199768, 0.258914
0.996628, 0.882313, 1.18884, 0.200826, 1.69774, -0.306532, 0.203157, 0.200825, 0.200834, 0.200852, 0.204819, 0.201627, 0.214183, 0.202862, 0.202137, 0.601531, 0.200858, 0.200856, 0.200985, 0.206935, 0.207954, 0.200827, 0.679802, 0.200826, 0.200826, 0.271837
1.0045, 2.11769, 1.16012, 0.201908, 2.02921, 0.957568, 0.204388, 0.201908, 0.201916, 0.201934, 0.205902, 0.20271, 0.213489, 0.203945, 0.203219, 0.60267, 0.201942, 0.201937, 0.202096, 0.208205, 0.207931, 0.201909, 0.640177, 0.201908, 0.201908, 0.286278
1.01237, 0, 1.13129, 0.20301, 1.41421, -1.13129, 0.205689, 0.20301, 0.203019, 0.203037, 0.207004, 0.203812, 0.213266, 0.205047, 0.204322, 0.6038, 0.203046, 0.203039, 0.203235, 0.209401, 0.208111, 0.203011, 0.598537, 0.20301, 0.20301, 0.302084
1.02024, 2.75013, 1.10368, 0.204124, 2.17948, 1.64646, 0.207068, 0.204124, 0.204133, 0.204151, 0.208119, 0.204926, 0.213441, 0.206161, 0.205436, 0.604917, 0.204163, 0.204154, 0.204397, 0.210511, 0.208456, 0.204125, 0.556514, 0.204124, 0.204124, 0.318993
1.02812, 1.24987, 1.07831, 0.205239, 1.80274, 0.171557, 0.208533, 0.205238, 0.205247, 0.205265, 0.209233, 0.206041, 0.213932, 0.207275, 0.20655, 0.606012, 0.205282, 0.205271, 0.205578, 0.211527, 0.208928, 0.20524, 0.515583, 0.205239, 0.205239, 0.336634
1.03599, 1, 1.05593, 0.206341, 1.73205, -0.0559305, 0.210098, 0.206339, 0.206349, 0.206367, 0.210335, 0.207142, 0.214652, 0.208377, 0.207652, 0.607071, 0.20639, 0.206378, 0.206774, 0.21244, 0.209491, 0.206342, 0.476991, 0.206341, 0.206341, 0.354532
1.04386, 0, 1.03693, 0.207415, 1.41421, -1.03693, 0.211781, 0.207414, 0.207424, 0.207442, 0.21141, 0.208217, 0.215517, 0.209452, 0.208727, 0.608073, 0.207473, 0.20746, 0.207984, 0.213247, 0.210112, 0.207417, 0.441714, 0.207415, 0.207415, 0.372127
1.05173, 0, 1.02137, 0.208448, 1.41421, -1.02137, 0.213606, 0.208446, 0.208457, 0.208475, 0.212443, 0.20925, 0.216448, 0.210484, 0.20976, 0.608995, 0.208516, 0.208504, 0.209217, 0.213947, 0.21076, 0.208449, 0.410434, 0.208448, 0.208448, 0.388801
1.0596, 0.863042, 1.00906, 0.209423, 1.69205, -0.146017, 0.215608, 0.209421, 0.209432, 0.20945, 0.213418, 0.210225, 0.217376, 0.211459, 0.210735, 0.609809, 0.209504, 0.209493, 0.210486, 0.214539, 0.211408, 0.209424, 0.383553, 0.209423, 0.209423, 0.403914
1.06748, 1.13696, 0.999559, 0.210325, 1.77115, 0.137399, 0.217826, 0.210321, 0.210333, 0.210351, 0.21432, 0.211127, 0.218239, 0.212361, 0.211636, 0.610482, 0.210424, 0.210413, 0.211816, 0.215024, 0.21203, 0.210326, 0.361206, 0.210325, 0.210325, 0.416844
1.07535, 2, 0.992316, 0.211137, 2, 1.00768, 0.22031, 0.211132, 0.211145, 0.211163, 0.215132, 0.211939, 0.218985, 0.213173, 0.212449, 0.610977, 0.211258, 0.211249, 0.213249, 0.215401, 0.212601, 0.211138, 0.343307, 0.211137, 0.211137, 0.42703
1.08322, 0.855793, 0.98673, 0.211844, 1.68991, -0.130937, 0.223113, 0.211837, 0.211852, 0.21187, 0.215838, 0.212645, 0.219575, 0.213879, 0.213155, 0.611255, 0.211993, 0.211985, 0.214842, 0.215671, 0.213101, 0.211845, 0.329591, 0.211844, 0.211844, 0.434016
1.09109, 0.144207, 0.982232, 0.212428, 1.46431, -0.838025, 0.226287, 0.21242, 0.212436, 0.212454, 0.216422, 0.21323, 0.219978, 0.214464, 0.213739, 0.61127, 0.212614, 0.212605, 0.216672, 0.215828, 0.213506, 0.212429, 0.319664, 0.212428, 0.212428, 0.437479
1.09896, 0, 0.978351, 0.212873, 1.41421, -0.978351, 0.229881, 0.212862, 0.212881, 0.212899, 0.216867, 0.213674, 0.220169, 0.214908, 0.214184, 0.610974, 0.213105, 0.213093, 0.218834, 0.215865, 0.213796, 0.212874, 0.313048, 0.212873, 0.212873, 0.437259
1.10684, 0.848564, 0.974762, 0.21316, 1.68777, -0.126198, 0.233932, 0.213146, 0.213168, 0.213186, 0.217155, 0.213962, 0.220135, 0.215196, 0.214471, 0.610316, 0.213452, 0.213431, 0.221446, 0.215773, 0.213949, 0.213161, 0.309222, 0.21316, 0.21316, 0.433365
1.11471, 0.997581, 0.971305, 0.213271, 1.73135, 0.0262765, 0.238456, 0.213254, 0.213279, 0.213297, 0.217265, 0.214073, 0.219864, 0.215307, 0.214582, 0.609245, 0.213638, 0.213603, 0.224641, 0.215536, 0.213943, 0.213272, 0.307659, 0.213271, 0.213271, 0.425977
1.12258, 2.84134, 0.967978, 0.213185, 2.20031, 1.87337, 0.243437, 0.213163, 0.213193, 0.213211, 0.21718, 0.213987, 0.219348, 0.215221, 0.214497, 0.607712, 0.213648, 0.213587, 0.228562, 0.215137, 0.213757, 0.213186, 0.307846, 0.213185, 0.213185, 0.415428
1.13045, 0.312511, 0.964915, 0.212881, 1.52069, -0.652404, 0.248824, 0.212854, 0.212889, 0.212907, 0.216876, 0.213683, 0.218583, 0.214917, 0.214193, 0.605672, 0.213466, 0.213364, 0.233353, 0.214556, 0.213366, 0.212882, 0.309308, 0.212881, 0.212881, 0.402173
1.13832, 2.67785, 0.962343, 0.212336, 2.16283, 1.71551, 0.254519, 0.212302, 0.212344, 0.212363, 0.216331, 0.213138, 0.217561, 0.214372, 0.213648, 0.603092, 0.213073, 0.21291, 0.239146, 0.213768, 0.212747, 0.212337, 0.311615, 0.212336, 0.212336, 0.386758
1.1462, 1.99515, 0.960528, 0.211527, 1.99879, 1.03462, 0.260378, 0.211483, 0.211535, 0.211553, 0.215521, 0.212328, 0.216275, 0.213562, 0.212838, 0.599952, 0.212453, 0.212203, 0.246047, 0.212747, 0.211872, 0.211528, 0.314387, 0.211527, 0.211527, 0.369773
1.15407, 0.327004, 0.959717, 0.210427, 1.52545, -0.632714, 0.266205, 0.210373, 0.210436, 0.210454, 0.214422, 0.211229, 0.214714, 0.212463, 0.211739, 0.596252, 0.21159, 0.211219, 0.25411, 0.211466, 0.210718, 0.210429, 0.317297, 0.210427, 0.210427, 0.351815
1.16194, 0.831697, 0.960086, 0.209014, 1.68276, -0.12839, 0.271761, 0.208947, 0.209022, 0.209041, 0.213009, 0.209816, 0.212866, 0.21105, 0.210326, 0.592019, 0.210465, 0.209932, 0.263325, 0.209896, 0.209257, 0.209015, 0.320066, 0.209014, 0.209014, 0.333447
1.16981, 0.997581, 0.961701, 0.207262, 1.73135, 0.0358799, 0.276776, 0.207179, 0.20727, 0.207288, 0.211257, 0.208064, 0.210715, 0.209298, 0.208573, 0.587311, 0.209062, 0.208318, 0.273598, 0.208011, 0.207464, 0.207263, 0.322455, 0.207262, 0.207262, 0.315169
1.17768, 0.170722, 0.964491, 0.205148, 1.47334, -0.793769, 0.280956, 0.205046, 0.205156, 0.205175, 0.209143, 0.20595, 0.208244, 0.207184, 0.20646, 0.582228, 0.207366, 0.206355, 0.284736, 0.205784, 0.205316, 0.205149, 0.324267, 0.205148, 0.205148, 0.297392
1.18556, 0, 0.968243, 0.202652, 1.41421, -0.968243, 0.284009, 0.202527, 0.20266, 0.202679, 0.206647, 0.203454, 0.205436, 0.204688, 0.203964, 0.576913, 0.205363, 0.204021, 0.296441, 0.203192, 0.202791, 0.202653, 0.325335, 0.202652, 0.202652, 0.28043
1.19343, 0, 0.972619, 0.199758, 1.41421, -0.972619, 0.285664, 0.199604, 0.199766, 0.199784, 0.203752, 0.200559, 0.202275, 0.201794, 0.201069, 0.571565, 0.203041, 0.201302, 0.308315, 0.200215, 0.199872, 0.199759, 0.325518, 0.199758, 0.199758, 0.264492
1.2013, 1.81963, 0.977196, 0.196454, 1.95439, 0.842435, 0.285687, 0.196266, 0.196462, 0.19648, 0.200448, 0.197255, 0.198747, 0.19849, 0.197765, 0.56644, 0.200391, 0.198186, 0.319864, 0.196841, 0.196547, 0.196455, 0.324702, 0.196454, 0.196454, 0.249692
1.20917, 2.99759, 0.981513, 0.192735, 2.23553, 2.01608, 0.283908, 0.192508, 0.192743, 0.192762, 0.19673, 0.193537, 0.194846, 0.194771, 0.194047, 0.561859, 0.197407, 0.19467, 0.330534, 0.193064, 0.192812, 0.192736, 0.322791, 0.192735, 0.192735, 0.236061
1.21704, 0.182776, 0.985143, 0.188606, 1.47742, -0.802367, 0.280231, 0.188331, 0.188615, 0.188633, 0.192601, 0.189408, 0.19057, 0.190642, 0.189918, 0.558211, 0.194089, 0.19076, 0.339733, 0.188884, 0.188668, 0.188607, 0.319715, 0.188606, 0.188606, 0.22356
1.22492, 2.62479, 0.987762, 0.18408, 2.15053, 1.63703, 0.274645, 0.183748, 0.184088, 0.184106, 0.188074, 0.184882, 0.185927, 0.186116, 0.185391, 0.55596, 0.190443, 0.186472, 0.346879, 0.184315, 0.18413, 0.184081, 0.315426, 0.18408, 0.18408, 0.212103
1.23279, 1.1852, 0.989218, 0.179178, 1.78471, 0.195977, 0.267227, 0.17878, 0.179186, 0.179205, 0.183173, 0.17998, 0.180936, 0.181214, 0.18049, 0.555645, 0.186482, 0.181836, 0.351443, 0.179377, 0.179218, 0.179179, 0.309905, 0.179178, 0.179178, 0.201576
1.24066, 2.80514, 0.989597, 0.173935, 2.19206, 1.81554, 0.258138, 0.173458, 0.173943, 0.173961, 0.177929, 0.174736, 0.175624, 0.175971, 0.175246, 0.557876, 0.182227, 0.176896, 0.35299, 0.174102, 0.173967, 0.173936, 0.30316, 0.173935, 0.173935, 0.191851
1.24853, 2.38487, 0.989261, 0.168393, 2.09401, 1.39561, 0.24761, 0.167824, 0.168401, 0.168419, 0.172388, 0.169195, 0.170031, 0.170429, 0.169704, 0.563338, 0.177713, 0.171715, 0.351221, 0.168534, 0.168418, 0.168394, 0.295234, 0.168393, 0.168393, 0.182803
1.2564, 0, 0.988885, 0.162606, 1.41421, -0.988885, 0.235935, 0.161929, 0.162614, 0.162632, 0.1666, 0.163408, 0.164207, 0.164642, 0.163917, 0.572779, 0.172987, 0.166374, 0.345999, 0.162724, 0.162626, 0.162607, 0.286206, 0.162606, 0.162606, 0.17432
1.26427, 0.800356, 0.989457, 0.156635, 1.67343, -0.1891, 0.223441, 0.155833, 0.156644, 0.156662, 0.16063, 0.157437, 0.158209, 0.158671, 0.157947, 0.587002, 0.168111, 0.160981, 0.337366, 0.156735, 0.156651, 0.156637, 0.276188, 0.156635, 0.156635, 0.166312
1.27215, 1.19964, 0.992264, 0.15055, 1.78875, 0.20738, 0.21047, 0.149601, 0.150558, 0.150576, 0.154544, 0.151351, 0.152104, 0.152586, 0.151861, 0.606852, 0.163168, 0.15567, 0.325536, 0.150633, 0.150562, 0.150551, 0.265329, 0.15055, 0.15055, 0.158709
1.28002, 1.59103, 0.998856, 0.144422, 1.895, 0.592173, 0.197362, 0.143304, 0.144431, 0.144449, 0.148417, 0.145224, 0.145963, 0.146458, 0.145734, 0.633196, 0.15826, 0.150611, 0.310888, 0.144492, 0.144432, 0.144423, 0.253805, 0.144422, 0.144422, 0.151469
1.28789, 1.99522, 1.011, 0.138328, 1.9988, 0.984221, 0.184436, 0.137014, 0.138336, 0.138354, 0.142322, 0.139129, 0.139858, 0.140363, 0.139639, 0.666905, 0.153515, 0.146016, 0.293929, 0.138386, 0.138335, 0.138329, 0.241816, 0.138328, 0.138328, 0.144569
1.29576, 1.41375, 1.03059, 0.13234, 1.84763, 0.38316, 0.17197, 0.130801, 0.132348, 0.132367, 0.136334, 0.133142, 0.133864, 0.134376, 0.133651, 0.70883, 0.149085, 0.142151, 0.275261, 0.132389, 0.132346, 0.132341, 0.229579, 0.13234, 0.13234, 0.138005
