   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_54.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, Ca_K, S_K, Si_K, Br_L, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
0.719892, 0, 0.0359192, 0.00570483, 1.41421, -0.0359192, 0.00570483, 0.00570533, 0.00570702, 0.00570733, 0.00570849, 0.00570581, 0.00571148, 0.00571543, 0.00589116, 0.0340669, 0.00571027, 0.00570567, 0.00570929, 0.00574029, 0.00570486, 0.00699093, 0.00570483, 0.00601142
0.727905, 0, 0.0516885, 0.00837632, 1.41421, -0.0516885, 0.00837632, 0.00837704, 0.00837946, 0.00837991, 0.00838157, 0.00837772, 0.00838585, 0.00839151, 0.0086433, 0.0490128, 0.00838328, 0.00837753, 0.00838275, 0.00842716, 0.00837636, 0.0102416, 0.00837632, 0.0088156
0.735919, 1, 0.072406, 0.0119593, 1.73205, 0.927594, 0.0119593, 0.0119603, 0.0119637, 0.0119643, 0.0119666, 0.0119612, 0.0119726, 0.0119805, 0.0123315, 0.0686194, 0.0119681, 0.011961, 0.0119685, 0.0120311, 0.0119593, 0.0146156, 0.0119593, 0.0125718
0.743933, 1.95465, 0.0988166, 0.0166171, 1.98863, 1.85583, 0.0166171, 0.0166184, 0.016623, 0.0166239, 0.016627, 0.0166197, 0.0166351, 0.0166458, 0.0171226, 0.0935648, 0.0166281, 0.0166194, 0.0166301, 0.0167169, 0.0166172, 0.0203319, 0.0166171, 0.0174489
0.751947, 0.0453525, 0.131505, 0.0224885, 1.43016, -0.0861523, 0.0224885, 0.0224903, 0.0224963, 0.0224975, 0.0225017, 0.022492, 0.0225124, 0.0225266, 0.0231578, 0.12436, 0.0225021, 0.0224915, 0.0225067, 0.0226246, 0.0224886, 0.0275942, 0.0224885, 0.0235898
0.759961, 0, 0.170814, 0.0296688, 1.41421, -0.170814, 0.0296688, 0.0296711, 0.0296789, 0.0296804, 0.0296858, 0.0296733, 0.0296996, 0.0297179, 0.0305333, 0.161267, 0.0296854, 0.0296727, 0.029694, 0.0298506, 0.0296689, 0.0365753, 0.0296688, 0.0310916
0.767975, 1.89481, 0.21678, 0.0381907, 1.97353, 1.67803, 0.0381907, 0.0381936, 0.0382035, 0.0382053, 0.0382121, 0.0381964, 0.0382296, 0.0382527, 0.0392815, 0.204224, 0.0382107, 0.0381956, 0.0382253, 0.0384285, 0.0381908, 0.0474043, 0.0381907, 0.0399861
0.775988, 0.105187, 0.269094, 0.0480104, 1.45093, -0.163907, 0.0480104, 0.048014, 0.0480262, 0.0480285, 0.0480369, 0.0480175, 0.0480584, 0.0480869, 0.0493559, 0.252806, 0.0480341, 0.0480165, 0.0480573, 0.0483144, 0.0480106, 0.0601625, 0.0480104, 0.0502255
0.784002, 0, 0.327116, 0.0590002, 1.41421, -0.327116, 0.0590002, 0.0590045, 0.0590192, 0.059022, 0.0590321, 0.0590087, 0.0590581, 0.0590925, 0.0606243, 0.306213, 0.0590279, 0.0590076, 0.0590628, 0.0593798, 0.0590004, 0.0748906, 0.0590002, 0.0616751
0.792016, 0, 0.389919, 0.070949, 1.41421, -0.389919, 0.070949, 0.0709542, 0.0709716, 0.0709748, 0.0709868, 0.0709591, 0.0710176, 0.0710583, 0.0728698, 0.363309, 0.0709809, 0.0709578, 0.0710315, 0.071412, 0.0709493, 0.0916079, 0.070949, 0.0741145
0.80003, 0.937764, 0.456393, 0.0835744, 1.71399, 0.481372, 0.0835744, 0.0835803, 0.0836005, 0.0836043, 0.0836181, 0.083586, 0.0836539, 0.0837011, 0.0858023, 0.42269, 0.0836105, 0.0835846, 0.0836816, 0.0841255, 0.0835747, 0.110345, 0.0835744, 0.0872499
0.808044, 1.06224, 0.525361, 0.0965405, 1.74992, 0.536874, 0.0965405, 0.0965473, 0.0965703, 0.0965746, 0.0965904, 0.0965538, 0.0966311, 0.0966848, 0.0990781, 0.482792, 0.096581, 0.0965524, 0.0966783, 0.097181, 0.0965409, 0.13118, 0.0965405, 0.100734
0.816058, 0, 0.59573, 0.109486, 1.41421, -0.59573, 0.109486, 0.109493, 0.109519, 0.109524, 0.109541, 0.1095, 0.109587, 0.109647, 0.112327, 0.542013, 0.10953, 0.109499, 0.10966, 0.110212, 0.109486, 0.154281, 0.109486, 0.114193
0.824071, 0, 0.666607, 0.122049, 1.41421, -0.666607, 0.122049, 0.122058, 0.122086, 0.122091, 0.122111, 0.122066, 0.122161, 0.122228, 0.125182, 0.598841, 0.122098, 0.122065, 0.122269, 0.122854, 0.12205, 0.17993, 0.122049, 0.127259
0.832085, 0, 0.737392, 0.133902, 1.41421, -0.737392, 0.133902, 0.133911, 0.133942, 0.133948, 0.133969, 0.13392, 0.134023, 0.134096, 0.137305, 0.651957, 0.133954, 0.133919, 0.134177, 0.134771, 0.133902, 0.208532, 0.133902, 0.139595
0.840099, 0, 0.807828, 0.144768, 1.41421, -0.807828, 0.144768, 0.144778, 0.144811, 0.144817, 0.144839, 0.144787, 0.144898, 0.144975, 0.148418, 0.700331, 0.144823, 0.144788, 0.14511, 0.145686, 0.144768, 0.240591, 0.144768, 0.150926
0.848113, 0, 0.877962, 0.154442, 1.41421, -0.877962, 0.154442, 0.154452, 0.154487, 0.154494, 0.154518, 0.154462, 0.15458, 0.154662, 0.15831, 0.743259, 0.1545, 0.154465, 0.154869, 0.155389, 0.154442, 0.276651, 0.154442, 0.16105
0.856127, 0, 0.948068, 0.162799, 1.41421, -0.948068, 0.162799, 0.16281, 0.162846, 0.162853, 0.162879, 0.16282, 0.162944, 0.16303, 0.166856, 0.780386, 0.162859, 0.162826, 0.163332, 0.163754, 0.162799, 0.317204, 0.162799, 0.169852
0.864141, 0.918473, 1.0185, 0.169792, 1.70835, -0.100028, 0.169792, 0.169804, 0.169842, 0.169849, 0.169875, 0.169814, 0.169943, 0.170032, 0.174009, 0.811677, 0.169854, 0.169825, 0.170462, 0.170735, 0.169793, 0.362568, 0.169792, 0.177305
0.872154, 0.0815269, 1.08953, 0.175448, 1.44275, -1.008, 0.175448, 0.17546, 0.175499, 0.175507, 0.175534, 0.175471, 0.175603, 0.175696, 0.179797, 0.837368, 0.175511, 0.175487, 0.176294, 0.176359, 0.175449, 0.41276, 0.175448, 0.183457
0.880168, 1, 1.16116, 0.179851, 1.73205, -0.161157, 0.179851, 0.179863, 0.179903, 0.179911, 0.179939, 0.179874, 0.18001, 0.180104, 0.184306, 0.857911, 0.179914, 0.1799, 0.180926, 0.180713, 0.179852, 0.467372, 0.179851, 0.188426
0.888182, 3.82249, 1.23299, 0.183129, 2.41298, 2.5895, 0.183129, 0.183141, 0.183182, 0.18319, 0.183218, 0.183152, 0.183291, 0.183387, 0.187667, 0.873893, 0.183192, 0.18319, 0.184499, 0.183929, 0.183129, 0.525483, 0.183129, 0.192382
0.896196, 1.08634, 1.30416, 0.185436, 1.7568, -0.21782, 0.185436, 0.185448, 0.18549, 0.185498, 0.185526, 0.18546, 0.1856, 0.185697, 0.190038, 0.885977, 0.185498, 0.185514, 0.187186, 0.186165, 0.185436, 0.585627, 0.185436, 0.195533
0.90421, 1.90403, 1.37327, 0.186939, 1.97586, 0.530763, 0.186939, 0.186951, 0.186993, 0.187001, 0.18703, 0.186963, 0.187104, 0.187203, 0.191589, 0.894835, 0.186999, 0.187039, 0.189167, 0.187592, 0.186939, 0.645821, 0.186939, 0.198117
0.912224, 3.89918, 1.43852, 0.187802, 2.42882, 2.46066, 0.187802, 0.187815, 0.187857, 0.187865, 0.187894, 0.187827, 0.187969, 0.188069, 0.192488, 0.901113, 0.187861, 0.18793, 0.190622, 0.188379, 0.187803, 0.703674, 0.187802, 0.20039
0.920237, 1.28796, 1.49787, 0.188181, 1.81327, -0.209914, 0.188181, 0.188194, 0.188236, 0.188244, 0.188274, 0.188206, 0.188349, 0.188449, 0.192893, 0.90539, 0.188238, 0.188344, 0.191715, 0.188683, 0.188182, 0.756566, 0.188181, 0.202628
0.928251, 0.899188, 1.54922, 0.188214, 1.7027, -0.650028, 0.188214, 0.188227, 0.18827, 0.188278, 0.188307, 0.188239, 0.188383, 0.188483, 0.192944, 0.908172, 0.188269, 0.188421, 0.192587, 0.188645, 0.188215, 0.801862, 0.188214, 0.205129
0.936265, 0.100812, 1.59066, 0.18802, 1.44942, -1.48984, 0.18802, 0.188033, 0.188076, 0.188084, 0.188114, 0.188045, 0.18819, 0.18829, 0.192763, 0.909875, 0.188072, 0.188279, 0.193352, 0.188387, 0.188021, 0.837168, 0.18802, 0.208214
0.944279, 0, 1.62075, 0.187699, 1.41421, -1.62075, 0.187699, 0.187712, 0.187755, 0.187763, 0.187793, 0.187724, 0.187869, 0.187969, 0.19245, 0.910836, 0.187748, 0.18802, 0.194091, 0.188008, 0.1877, 0.860562, 0.187699, 0.21224
0.952293, 1.78393, 1.63872, 0.187331, 1.94523, 0.145209, 0.187331, 0.187343, 0.187387, 0.187395, 0.187424, 0.187356, 0.1875, 0.187601, 0.192087, 0.911317, 0.187377, 0.187726, 0.194856, 0.18759, 0.187331, 0.87079, 0.187331, 0.217597
0.960307, 1.21607, 1.64455, 0.186979, 1.79334, -0.428476, 0.186979, 0.186992, 0.187035, 0.187043, 0.187073, 0.187004, 0.187149, 0.18725, 0.191739, 0.911516, 0.187023, 0.18746, 0.19567, 0.187196, 0.18698, 0.867399, 0.186979, 0.224711
0.96832, 0, 1.63909, 0.186694, 1.41421, -1.63909, 0.186694, 0.186707, 0.18675, 0.186758, 0.186788, 0.186719, 0.186864, 0.186965, 0.191457, 0.911581, 0.186736, 0.187272, 0.196535, 0.186875, 0.186695, 0.850774, 0.186694, 0.234024
0.976334, 0, 1.62392, 0.186514, 1.41421, -1.62392, 0.186514, 0.186526, 0.186569, 0.186578, 0.186607, 0.186539, 0.186684, 0.186784, 0.191277, 0.911619, 0.186554, 0.187202, 0.197434, 0.186664, 0.186514, 0.822098, 0.186514, 0.245977
0.984348, 0, 1.60128, 0.186465, 1.41421, -1.60128, 0.186465, 0.186478, 0.186521, 0.186529, 0.186559, 0.18649, 0.186635, 0.186736, 0.19123, 0.911703, 0.186504, 0.187278, 0.19834, 0.186591, 0.186466, 0.78323, 0.186465, 0.260972
0.992362, 0.879911, 1.5738, 0.186568, 1.69703, -0.693885, 0.186568, 0.186581, 0.186624, 0.186632, 0.186662, 0.186593, 0.186738, 0.186839, 0.191334, 0.911885, 0.186607, 0.18752, 0.199223, 0.186674, 0.186569, 0.736519, 0.186568, 0.279322
1.00038, 0.997587, 1.54422, 0.186837, 1.73135, -0.546632, 0.186837, 0.18685, 0.186893, 0.186901, 0.18693, 0.186862, 0.187007, 0.187108, 0.191602, 0.912197, 0.186876, 0.187943, 0.200052, 0.186926, 0.186838, 0.684587, 0.186837, 0.3012
1.00839, 0.122502, 1.51518, 0.187277, 1.45688, -1.39268, 0.187277, 0.18729, 0.187333, 0.187341, 0.187371, 0.187302, 0.187447, 0.187548, 0.192043, 0.912659, 0.187317, 0.18856, 0.200808, 0.187352, 0.187278, 0.630107, 0.187277, 0.326584
1.0164, 3, 1.48894, 0.187892, 2.23607, 1.51106, 0.187892, 0.187905, 0.187948, 0.187956, 0.187986, 0.187917, 0.188062, 0.188163, 0.192658, 0.913277, 0.187934, 0.189378, 0.201479, 0.187956, 0.187893, 0.575601, 0.187892, 0.355206
1.02442, 1, 1.46717, 0.188678, 1.73205, -0.467165, 0.188678, 0.188691, 0.188734, 0.188742, 0.188772, 0.188703, 0.188848, 0.188949, 0.193444, 0.914051, 0.188723, 0.190409, 0.202065, 0.188732, 0.188679, 0.523267, 0.188678, 0.386527
1.03243, 1, 1.45086, 0.189628, 1.73205, -0.450865, 0.189627, 0.18964, 0.189683, 0.189692, 0.189721, 0.189653, 0.189798, 0.189899, 0.194393, 0.91497, 0.189678, 0.191672, 0.202579, 0.189674, 0.189628, 0.474879, 0.189628, 0.41972
1.04044, 2, 1.44032, 0.190729, 2, 0.559684, 0.190728, 0.190742, 0.190785, 0.190793, 0.190823, 0.190754, 0.190899, 0.191, 0.195495, 0.916015, 0.190787, 0.1932, 0.20304, 0.190768, 0.19073, 0.431719, 0.190729, 0.453702
1.04846, 2.86304, 1.43514, 0.191967, 2.20523, 1.4279, 0.191966, 0.19198, 0.192023, 0.192031, 0.192061, 0.191992, 0.192137, 0.192238, 0.196733, 0.917158, 0.192034, 0.195053, 0.203476, 0.192001, 0.191968, 0.394585, 0.191967, 0.487176
1.05647, 1.13696, 1.43442, 0.193323, 1.77115, -0.297465, 0.193321, 0.193336, 0.193379, 0.193387, 0.193417, 0.193348, 0.193493, 0.193594, 0.198089, 0.918362, 0.193402, 0.197337, 0.203912, 0.193352, 0.193324, 0.363818, 0.193323, 0.518718
1.06449, 0, 1.43691, 0.194774, 1.41421, -1.43691, 0.194772, 0.194787, 0.19483, 0.194838, 0.194867, 0.194799, 0.194944, 0.195045, 0.19954, 0.919577, 0.19487, 0.200222, 0.204374, 0.194798, 0.194775, 0.339378, 0.194774, 0.546874
1.0725, 0.855793, 1.44122, 0.196295, 1.68991, -0.585423, 0.196292, 0.196308, 0.196351, 0.196359, 0.196389, 0.19632, 0.196465, 0.196566, 0.201061, 0.920744, 0.196413, 0.203975, 0.204881, 0.196316, 0.196296, 0.320919, 0.196295, 0.57028
1.08051, 0.997588, 1.44607, 0.197859, 1.73135, -0.448478, 0.197855, 0.197871, 0.197914, 0.197923, 0.197952, 0.197884, 0.198029, 0.19813, 0.202624, 0.921789, 0.198004, 0.208993, 0.205444, 0.197876, 0.197859, 0.307883, 0.197859, 0.587769
1.08853, 0.99761, 1.4505, 0.199435, 1.73136, -0.452893, 0.19943, 0.199448, 0.199491, 0.199499, 0.199529, 0.19946, 0.199605, 0.199706, 0.204201, 0.922626, 0.199617, 0.215842, 0.206063, 0.19945, 0.199436, 0.299581, 0.199435, 0.598474
1.09654, 1.84614, 1.45407, 0.200992, 1.96116, 0.39207, 0.200985, 0.201004, 0.201047, 0.201056, 0.201085, 0.201017, 0.201162, 0.201263, 0.205757, 0.923154, 0.20122, 0.225291, 0.206729, 0.201004, 0.200992, 0.295262, 0.200992, 0.601897
1.10456, 0.302872, 1.45692, 0.202495, 1.51752, -1.15405, 0.202486, 0.202507, 0.202551, 0.202559, 0.202588, 0.20252, 0.202665, 0.202766, 0.207261, 0.923264, 0.202784, 0.23834, 0.207421, 0.202505, 0.202495, 0.29417, 0.202495, 0.597946
1.11257, 1.68749, 1.4599, 0.203908, 1.92028, 0.227588, 0.203897, 0.203921, 0.203964, 0.203972, 0.204002, 0.203933, 0.204078, 0.204179, 0.208674, 0.922837, 0.204276, 0.256228, 0.208111, 0.203917, 0.203909, 0.295584, 0.203908, 0.586938
1.12058, 3.15384, 1.4645, 0.205194, 2.27021, 1.68935, 0.20518, 0.205207, 0.20525, 0.205258, 0.205288, 0.205219, 0.205364, 0.205465, 0.20996, 0.921754, 0.205664, 0.280417, 0.208762, 0.205202, 0.205195, 0.298846, 0.205194, 0.569557
1.1286, 0.997594, 1.47273, 0.206313, 1.73136, -0.475135, 0.206295, 0.206326, 0.206369, 0.206377, 0.206407, 0.206338, 0.206484, 0.206584, 0.211079, 0.9199, 0.206916, 0.312524, 0.20933, 0.20632, 0.206314, 0.303375, 0.206313, 0.546786
1.13661, 1.16107, 1.48699, 0.207225, 1.77794, -0.325913, 0.207202, 0.207238, 0.207281, 0.207289, 0.207319, 0.20725, 0.207395, 0.207496, 0.211991, 0.917176, 0.207999, 0.35422, 0.20977, 0.20723, 0.207226, 0.308668, 0.207225, 0.519816
1.14462, 1, 1.50976, 0.207887, 1.73205, -0.50976, 0.207858, 0.2079, 0.207943, 0.207951, 0.20798, 0.207912, 0.208057, 0.208158, 0.212653, 0.913507, 0.208882, 0.407067, 0.21003, 0.207891, 0.207888, 0.314303, 0.207887, 0.489942
1.15264, 4, 1.54334, 0.208256, 2.44949, 2.45666, 0.208219, 0.208269, 0.208312, 0.20832, 0.20835, 0.208281, 0.208426, 0.208527, 0.213022, 0.90886, 0.209534, 0.472315, 0.21006, 0.20826, 0.208257, 0.31993, 0.208256, 0.458458
1.16065, 2.65856, 1.5895, 0.208291, 2.15837, 1.06906, 0.208245, 0.208304, 0.208347, 0.208355, 0.208385, 0.208316, 0.208462, 0.208562, 0.213057, 0.903253, 0.209928, 0.550674, 0.209808, 0.208294, 0.208292, 0.325258, 0.208291, 0.426571
1.16867, 2.16831, 1.64918, 0.207951, 2.04164, 0.519124, 0.207892, 0.207963, 0.208006, 0.208015, 0.208044, 0.207976, 0.208121, 0.208222, 0.212716, 0.896767, 0.210035, 0.642075, 0.209227, 0.207953, 0.207951, 0.330046, 0.207951, 0.395322
1.17668, 4.17314, 1.72226, 0.207195, 2.48458, 2.45088, 0.207122, 0.207208, 0.207251, 0.207259, 0.207288, 0.20722, 0.207365, 0.207466, 0.211961, 0.889568, 0.209833, 0.745464, 0.208268, 0.207197, 0.207195, 0.334091, 0.207195, 0.365548
1.18469, 1.82206, 1.80736, 0.205989, 1.95501, 0.0147016, 0.205898, 0.206001, 0.206045, 0.206053, 0.206082, 0.206014, 0.206159, 0.20626, 0.210755, 0.88191, 0.209298, 0.85867, 0.206891, 0.20599, 0.205989, 0.337218, 0.205989, 0.33785
1.19271, 2.8172, 1.90181, 0.204302, 2.19481, 0.915394, 0.20419, 0.204315, 0.204358, 0.204366, 0.204396, 0.204327, 0.204472, 0.204573, 0.209068, 0.874154, 0.208411, 0.978365, 0.205062, 0.204303, 0.204303, 0.339272, 0.204302, 0.312598
1.20072, 5.17796, 2.00181, 0.202112, 2.67917, 3.17616, 0.201973, 0.202125, 0.202168, 0.202176, 0.202206, 0.202137, 0.202282, 0.202383, 0.206878, 0.866775, 0.207154, 1.10016, 0.20275, 0.202113, 0.202113, 0.340114, 0.202112, 0.289949
1.20874, 0.997589, 2.10262, 0.199403, 1.73135, -1.10503, 0.199233, 0.199416, 0.199459, 0.199467, 0.199497, 0.199428, 0.199573, 0.199674, 0.204169, 0.86038, 0.205512, 1.21884, 0.199939, 0.199404, 0.199404, 0.33962, 0.199403, 0.269887
1.21675, 3.18519, 2.19904, 0.196169, 2.2771, 0.98615, 0.195962, 0.196182, 0.196225, 0.196233, 0.196263, 0.196194, 0.19634, 0.19644, 0.200935, 0.855708, 0.203472, 1.32869, 0.19662, 0.19617, 0.19617, 0.337685, 0.196169, 0.252253
1.22476, 3, 2.28584, 0.192417, 2.23607, 0.714159, 0.192164, 0.19243, 0.192473, 0.192481, 0.192511, 0.192442, 0.192587, 0.192688, 0.197183, 0.853647, 0.201024, 1.42397, 0.192796, 0.192418, 0.192418, 0.334227, 0.192417, 0.236801
1.23278, 0.807565, 2.35837, 0.188163, 1.67558, -1.55081, 0.187856, 0.188176, 0.188219, 0.188227, 0.188257, 0.188188, 0.188333, 0.188434, 0.192929, 0.855233, 0.198163, 1.49942, 0.18848, 0.188164, 0.188164, 0.329196, 0.188163, 0.223232
1.24079, 0.192435, 2.41303, 0.183436, 1.48069, -2.22059, 0.183065, 0.183448, 0.183491, 0.1835, 0.183529, 0.183461, 0.183606, 0.183707, 0.188201, 0.861652, 0.194891, 1.55069, 0.183701, 0.183436, 0.183436, 0.322582, 0.183436, 0.21123
1.2488, 2.60553, 2.44772, 0.178275, 2.14605, 0.157803, 0.177829, 0.178288, 0.178331, 0.178339, 0.178368, 0.1783, 0.178445, 0.178546, 0.183041, 0.874238, 0.19122, 1.57477, 0.178497, 0.178275, 0.178275, 0.314421, 0.178275, 0.200493
1.25682, 2.79554, 2.46216, 0.172731, 2.18987, 0.333386, 0.172197, 0.172744, 0.172787, 0.172795, 0.172825, 0.172756, 0.172901, 0.173002, 0.177497, 0.894459, 0.187174, 1.57025, 0.172917, 0.172732, 0.172732, 0.304802, 0.172731, 0.190749
1.26483, 3.39686, 2.45795, 0.166865, 2.32311, 0.938913, 0.166228, 0.166878, 0.166921, 0.166929, 0.166959, 0.16689, 0.167035, 0.167136, 0.171631, 0.923897, 0.182799, 1.53746, 0.167021, 0.166866, 0.166866, 0.293865, 0.166865, 0.181771
1.27285, 1.99758, 2.43856, 0.160744, 1.9994, -0.440971, 0.159985, 0.160757, 0.1608, 0.160808, 0.160837, 0.160769, 0.160914, 0.161015, 0.16551, 0.964222, 0.178163, 1.47838, 0.160873, 0.160744, 0.160745, 0.2818, 0.160744, 0.173379
1.28086, 0.997608, 2.40902, 0.154439, 1.73136, -1.41141, 0.153538, 0.154452, 0.154495, 0.154503, 0.154533, 0.154464, 0.154609, 0.15471, 0.159205, 1.01715, 0.173369, 1.39641, 0.154547, 0.154439, 0.15444, 0.268841, 0.154439, 0.16544
1.28887, 2.99757, 2.3756, 0.148026, 2.23553, 0.621979, 0.146961, 0.148039, 0.148082, 0.14809, 0.14812, 0.148051, 0.148196, 0.148297, 0.152792, 1.08441, 0.168554, 1.29608, 0.148115, 0.148026, 0.148027, 0.255249, 0.148026, 0.157864
1.29689, 4.99759, 2.34524, 0.141579, 2.6453, 2.65235, 0.140324, 0.141592, 0.141635, 0.141643, 0.141673, 0.141604, 0.141749, 0.14185, 0.146345, 1.16767, 0.163902, 1.18255, 0.141653, 0.141579, 0.14158, 0.241304, 0.141579, 0.150597
1.3049, 3.35523, 2.32514, 0.135172, 2.31414, 1.03009, 0.133697, 0.135184, 0.135228, 0.135236, 0.135265, 0.135197, 0.135342, 0.135443, 0.139937, 1.26851, 0.159648, 1.06125, 0.135233, 0.135172, 0.135172, 0.227289, 0.135172, 0.143616
1.31292, 5.63996, 2.32222, 0.128871, 2.76405, 3.31774, 0.127143, 0.128884, 0.128927, 0.128935, 0.128964, 0.128896, 0.129041, 0.129142, 0.133635, 1.38837, 0.156085, 0.937358, 0.128921, 0.128871, 0.128871, 0.213469, 0.128871, 0.136914
1.32093, 3.21652, 2.34272, 0.122738, 2.28397, 0.873807, 0.12072, 0.12275, 0.122794, 0.122802, 0.122831, 0.122763, 0.122908, 0.123009, 0.127501, 1.52847, 0.153562, 0.815551, 0.122779, 0.122738, 0.122738, 0.200086, 0.122738, 0.1305
1.32894, 3.55726, 2.39193, 0.116825, 2.35738, 1.16533, 0.114475, 0.116838, 0.116881, 0.116889, 0.116919, 0.11685, 0.116995, 0.117096, 0.121588, 1.68983, 0.152487, 0.699689, 0.116859, 0.116825, 0.116826, 0.187342, 0.116825, 0.12439
1.33696, 1.21898, 2.47397, 0.111177, 1.79415, -1.25499, 0.108449, 0.11119, 0.111233, 0.111241, 0.111271, 0.111202, 0.111347, 0.111448, 0.115938, 1.87318, 0.153317, 0.592703, 0.111205, 0.111177, 0.111178, 0.175396, 0.111177, 0.118602
1.34497, 3.99759, 2.59175, 0.105828, 2.449, 1.40584, 0.102669, 0.105841, 0.105884, 0.105892, 0.105922, 0.105853, 0.105998, 0.106099, 0.110586, 2.07899, 0.156547, 0.496545, 0.105851, 0.105828, 0.105829, 0.164357, 0.105828, 0.113151
1.35298, 3.54044, 2.74695, 0.100803, 2.35381, 0.793482, 0.0971553, 0.100815, 0.100858, 0.100867, 0.100896, 0.100828, 0.100972, 0.101073, 0.105557, 2.30743, 0.162683, 0.41225, 0.100821, 0.100803, 0.100803, 0.154288, 0.100803, 0.108049
1.361, 7.76172, 2.94019, 0.096116, 3.12438, 4.82153, 0.0919161, 0.0961287, 0.0961717, 0.0961798, 0.0962094, 0.0961409, 0.0962856, 0.0963862, 0.100865, 2.55843, 0.172211, 0.34005, 0.096131, 0.096116, 0.0961167, 0.145206, 0.096116, 0.103304
1.36901, 5.22379, 3.17108, 0.091776, 2.68771, 2.05271, 0.0869527, 0.0917887, 0.0918316, 0.0918397, 0.0918692, 0.0918009, 0.0919453, 0.0920458, 0.0965176, 2.83164, 0.185558, 0.279541, 0.0917881, 0.091776, 0.0917767, 0.137094, 0.091776, 0.0989157
1.37703, 4.70022, 3.43847, 0.0877833, 2.58848, 1.26175, 0.0822585, 0.087796, 0.0878388, 0.0878468, 0.0878764, 0.0878081, 0.0879524, 0.0880526, 0.0925154, 3.1265, 0.203037, 0.229851, 0.0877931, 0.0877833, 0.087784, 0.129902, 0.0877833, 0.0948815
1.38504, 3.76176, 3.74054, 0.0841332, 2.40037, 0.0212207, 0.0778211, 0.0841458, 0.0841885, 0.0841965, 0.084226, 0.0841579, 0.0843018, 0.0844018, 0.0888528, 3.44229, 0.224803, 0.189814, 0.084141, 0.0841332, 0.0841339, 0.123561, 0.0841332, 0.0911928
1.39305, 3.99759, 4.07502, 0.080817, 2.449, -0.0774329, 0.0736237, 0.0808296, 0.0808721, 0.0808802, 0.0809095, 0.0808417, 0.0809852, 0.0810848, 0.0855207, 3.77815, 0.250796, 0.158121, 0.0808232, 0.080817, 0.0808177, 0.117988, 0.080817, 0.0878385
1.40107, 7.53927, 4.43935, 0.0778243, 3.08857, 3.09993, 0.069647, 0.0778368, 0.0778791, 0.0778871, 0.0779164, 0.0778489, 0.0779919, 0.078091, 0.0825081, 4.13323, 0.280704, 0.13344, 0.0778292, 0.0778243, 0.077825, 0.113097, 0.0778243, 0.0848057
1.40908, 8.2287, 4.83059, 0.0751436, 3.19823, 3.3981, 0.0658705, 0.075156, 0.0751981, 0.0752061, 0.0752352, 0.075168, 0.0753104, 0.075409, 0.0798032, 4.5065, 0.313937, 0.114504, 0.0751475, 0.0751436, 0.0751443, 0.108802, 0.0751436, 0.0820815
1.4171, 6.72907, 5.24585, 0.0727647, 2.9545, 1.48321, 0.0622742, 0.072777, 0.0728188, 0.0728268, 0.0728557, 0.072789, 0.0729306, 0.0730286, 0.0773952, 4.89712, 0.349625, 0.100172, 0.0727677, 0.0727647, 0.0727653, 0.105027, 0.0727647, 0.0796542
1.42511, 7.74245, 5.68228, 0.070679, 3.12129, 2.06016, 0.0588394, 0.0706912, 0.0707327, 0.0707406, 0.0707694, 0.0707031, 0.0708438, 0.0709411, 0.0752755, 5.30441, 0.386643, 0.089459, 0.0706813, 0.070679, 0.0706796, 0.101705, 0.070679, 0.0775144
1.43312, 8.9904, 6.13727, 0.0688813, 3.31518, 2.85313, 0.0555502, 0.0688934, 0.0689345, 0.0689424, 0.068971, 0.0689052, 0.0690449, 0.0691414, 0.0734387, 5.72793, 0.423658, 0.0815469, 0.0688831, 0.0688813, 0.068882, 0.0987835, 0.0688813, 0.0756563
1.44114, 12.7148, 6.60875, 0.0673698, 3.83599, 6.10608, 0.0523938, 0.0673818, 0.0674225, 0.0674303, 0.0674587, 0.0673936, 0.0675321, 0.0676276, 0.0718831, 6.16776, 0.459211, 0.0757786, 0.0673713, 0.0673698, 0.0673705, 0.096223, 0.0673698, 0.0740779
1.44915, 14.2358, 7.09559, 0.0661468, 4.02937, 7.14024, 0.0493609, 0.0661586, 0.0661988, 0.0662066, 0.0662347, 0.0661704, 0.0663076, 0.0664021, 0.0706113, 6.62482, 0.491814, 0.0716434, 0.0661479, 0.0661468, 0.0661475, 0.0939997, 0.0661468, 0.0727818
1.45716, 10.2405, 7.5983, 0.0652184, 3.49865, 2.64225, 0.0464454, 0.06523, 0.0652698, 0.0652775, 0.0653053, 0.0652417, 0.0653776, 0.0654709, 0.06963, 7.10143, 0.520056, 0.0687566, 0.0652193, 0.0652184, 0.0652191, 0.0921021, 0.0652184, 0.0717746
1.46518, 11.7702, 8.12003, 0.0645944, 3.71083, 3.6502, 0.0436444, 0.0646058, 0.064645, 0.0646526, 0.0646802, 0.0646174, 0.0647518, 0.0648439, 0.0689496, 7.60227, 0.54271, 0.0668375, 0.064595, 0.0645944, 0.064595, 0.0905306, 0.0645944, 0.0710672
