   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_127.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, Ca_K, Cl_K, S_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
13.117, 5.99529, 2.09917, 2.04387, 2.82759, 3.89612, 0, 2.09916, 2.04387, 2.04387, 2.04387, 2.04387, 2.04387, 2.04387, 2.04387, 2.04387, 2.04387, 2.04387, 2.04387, 2.04387, 2.04387, 2.04387, 2.04387, 2.04387, 2.04387, 2.04387, 2.04387
13.1249, 3.99529, 2.09246, 2.031, 2.44853, 1.90283, 0, 2.09246, 2.031, 2.031, 2.031, 2.031, 2.031, 2.031, 2.031, 2.031, 2.031, 2.031, 2.031, 2.031, 2.031, 2.031, 2.031, 2.031, 2.031, 2.031, 2.031
13.1327, 4.82538, 2.08398, 2.01603, 2.61254, 2.74141, 0, 2.08397, 2.01603, 2.01603, 2.01603, 2.01603, 2.01603, 2.01603, 2.01603, 2.01603, 2.01603, 2.01603, 2.01603, 2.01603, 2.01603, 2.01603, 2.01603, 2.01603, 2.01603, 2.01603, 2.01603
13.1406, 2.83038, 2.07583, 2.00111, 2.19781, 0.754551, 0, 2.07583, 2.00111, 2.00111, 2.00111, 2.00111, 2.00111, 2.00111, 2.00111, 2.00111, 2.00111, 2.00111, 2.00111, 2.00111, 2.00111, 2.00111, 2.00111, 2.00111, 2.00111, 2.00111, 2.00111
13.1485, 3.49442, 2.07934, 1.99762, 2.34402, 1.41508, 0, 2.07934, 1.99762, 1.99762, 1.99762, 1.99762, 1.99762, 1.99762, 1.99762, 1.99762, 1.99762, 1.99762, 1.99762, 1.99762, 1.99762, 1.99762, 1.99762, 1.99762, 1.99762, 1.99762, 1.99762
13.1564, 5.83024, 2.07818, 1.98927, 2.79826, 3.75205, 0, 2.07818, 1.98927, 1.98927, 1.98927, 1.98927, 1.98927, 1.98927, 1.98927, 1.98927, 1.98927, 1.98927, 1.98927, 1.98927, 1.98927, 1.98927, 1.98927, 1.98927, 1.98927, 1.98927, 1.98927
13.1643, 6.67534, 2.0727, 1.97648, 2.94539, 4.60264, 0, 2.07269, 1.97648, 1.97648, 1.97648, 1.97648, 1.97648, 1.97648, 1.97648, 1.97648, 1.97648, 1.97648, 1.97648, 1.97648, 1.97648, 1.97648, 1.97648, 1.97648, 1.97648, 1.97648, 1.97648
13.1721, 1, 2.06508, 1.96151, 1.73205, -1.06508, 0, 2.06508, 1.96151, 1.96151, 1.96151, 1.96151, 1.96151, 1.96151, 1.96151, 1.96151, 1.96151, 1.96151, 1.96151, 1.96151, 1.96151, 1.96151, 1.96151, 1.96151, 1.96151, 1.96151, 1.96151
13.18, 0.155143, 2.05749, 1.94659, 1.46804, -1.90235, 0, 2.05749, 1.94659, 1.94659, 1.94659, 1.94659, 1.94659, 1.94659, 1.94659, 1.94659, 1.94659, 1.94659, 1.94659, 1.94659, 1.94659, 1.94659, 1.94659, 1.94659, 1.94659, 1.94659, 1.94659
13.1879, 3.30322, 2.06178, 1.94366, 2.30287, 1.24144, 0, 2.06178, 1.94366, 1.94366, 1.94366, 1.94366, 1.94366, 1.94366, 1.94366, 1.94366, 1.94366, 1.94366, 1.94366, 1.94366, 1.94366, 1.94366, 1.94367, 1.94366, 1.94366, 1.94366, 1.94366
13.1958, 2.99288, 2.06077, 1.93562, 2.23448, 0.932112, 0, 2.06077, 1.93562, 1.93562, 1.93562, 1.93562, 1.93562, 1.93562, 1.93562, 1.93562, 1.93562, 1.93562, 1.93562, 1.93562, 1.93562, 1.93562, 1.93563, 1.93562, 1.93562, 1.93562, 1.93562
13.2037, 3.69659, 2.05477, 1.92288, 2.38675, 1.64181, 0, 2.05477, 1.92288, 1.92288, 1.92288, 1.92288, 1.92288, 1.92288, 1.92288, 1.92288, 1.92288, 1.92288, 1.92288, 1.92288, 1.92288, 1.92288, 1.92288, 1.92288, 1.92288, 1.92288, 1.92288
13.2115, 2.85217, 2.04611, 1.90782, 2.20276, 0.806059, 0, 2.04611, 1.90782, 1.90782, 1.90782, 1.90782, 1.90782, 1.90782, 1.90782, 1.90782, 1.90782, 1.90782, 1.90782, 1.90782, 1.90782, 1.90782, 1.90782, 1.90782, 1.90782, 1.90782, 1.90782
13.2194, 1.14312, 2.03706, 1.89282, 1.77289, -0.893935, 0, 2.03706, 1.89282, 1.89282, 1.89282, 1.89282, 1.89282, 1.89282, 1.89282, 1.89282, 1.89282, 1.89282, 1.89282, 1.89282, 1.89282, 1.89282, 1.89283, 1.89282, 1.89282, 1.89282, 1.89282
13.2273, 1.13817, 2.04103, 1.89138, 1.77149, -0.902868, 0, 2.04103, 1.89138, 1.89138, 1.89138, 1.89138, 1.89138, 1.89138, 1.89138, 1.89138, 1.89138, 1.89138, 1.89138, 1.89138, 1.89138, 1.89138, 1.89138, 1.89138, 1.89138, 1.89138, 1.89138
13.2352, 2.99554, 2.03843, 1.88395, 2.23507, 0.95711, 0, 2.03843, 1.88395, 1.88395, 1.88395, 1.88395, 1.88395, 1.88395, 1.88395, 1.88395, 1.88395, 1.88395, 1.88395, 1.88395, 1.88395, 1.88395, 1.88395, 1.88395, 1.88395, 1.88395, 1.88395
13.2431, 1.99501, 2.02966, 1.87101, 1.99875, -0.0346479, 0, 2.02966, 1.87101, 1.87101, 1.87101, 1.87101, 1.87101, 1.87101, 1.87101, 1.87101, 1.87101, 1.87101, 1.87101, 1.87101, 1.87101, 1.87101, 1.87102, 1.87101, 1.87101, 1.87101, 1.87101
13.2509, 3.72816, 2.01746, 1.85538, 2.39336, 1.7107, 0, 2.01746, 1.85538, 1.85538, 1.85538, 1.85538, 1.85538, 1.85538, 1.85538, 1.85538, 1.85538, 1.85538, 1.85538, 1.85538, 1.85538, 1.85538, 1.85538, 1.85538, 1.85538, 1.85538, 1.85538
13.2588, 1.26221, 2.00457, 1.83981, 1.80616, -0.742364, 0, 2.00457, 1.83981, 1.83981, 1.83981, 1.83981, 1.83981, 1.83981, 1.83981, 1.83981, 1.83981, 1.83981, 1.83981, 1.83981, 1.83981, 1.83981, 1.83981, 1.83981, 1.83981, 1.83981, 1.83981
13.2667, 1.73779, 2.01316, 1.84653, 1.93334, -0.275368, 0, 2.01316, 1.84653, 1.84653, 1.84653, 1.84653, 1.84653, 1.84653, 1.84653, 1.84653, 1.84653, 1.84653, 1.84653, 1.84653, 1.84653, 1.84653, 1.84653, 1.84653, 1.84653, 1.84653, 1.84653
13.2746, 2.25229, 2.01496, 1.84728, 2.06211, 0.237335, 0, 2.01495, 1.84728, 1.84728, 1.84728, 1.84728, 1.84728, 1.84728, 1.84728, 1.84728, 1.84728, 1.84728, 1.84728, 1.84728, 1.84728, 1.84728, 1.84728, 1.84728, 1.84728, 1.84728, 1.84728
13.2825, 1.74771, 2.01027, 1.84237, 1.9359, -0.262563, 0, 2.01027, 1.84237, 1.84237, 1.84237, 1.84237, 1.84237, 1.84237, 1.84237, 1.84237, 1.84237, 1.84237, 1.84237, 1.84237, 1.84237, 1.84237, 1.84238, 1.84237, 1.84237, 1.84237, 1.84237
13.2903, 1.12144, 2.00194, 1.83466, 1.76676, -0.880507, 0, 2.00194, 1.83466, 1.83466, 1.83466, 1.83466, 1.83466, 1.83466, 1.83466, 1.83466, 1.83466, 1.83466, 1.83466, 1.83466, 1.83466, 1.83466, 1.83467, 1.83466, 1.83466, 1.83466, 1.83466
13.2982, 1.11648, 1.99282, 1.82697, 1.76536, -0.876339, 0, 1.99282, 1.82697, 1.82697, 1.82697, 1.82697, 1.82697, 1.82697, 1.82697, 1.82697, 1.82697, 1.82697, 1.82697, 1.82697, 1.82697, 1.82697, 1.82697, 1.82697, 1.82697, 1.82697, 1.82697
13.3061, 3.8788, 1.99467, 1.83103, 2.42462, 1.88412, 0, 1.99467, 1.83103, 1.83103, 1.83103, 1.83103, 1.83103, 1.83103, 1.83103, 1.83103, 1.83103, 1.83103, 1.83103, 1.83103, 1.83103, 1.83103, 1.83104, 1.83103, 1.83103, 1.83103, 1.83103
13.314, 4.33979, 1.99146, 1.83078, 2.51789, 2.34833, 0, 1.99145, 1.83078, 1.83078, 1.83078, 1.83078, 1.83078, 1.83078, 1.83078, 1.83078, 1.83078, 1.83078, 1.83078, 1.83078, 1.83078, 1.83078, 1.83078, 1.83078, 1.83078, 1.83078, 1.83078
13.3219, 4.76679, 1.98358, 1.82655, 2.60131, 2.78321, 0, 1.98358, 1.82655, 1.82655, 1.82655, 1.82655, 1.82655, 1.82655, 1.82655, 1.82655, 1.82655, 1.82655, 1.82655, 1.82655, 1.82655, 1.82655, 1.82656, 1.82655, 1.82655, 1.82655, 1.82655
13.3297, 1.7767, 1.9731, 1.82036, 1.94337, -0.196393, 0, 1.97309, 1.82036, 1.82036, 1.82036, 1.82036, 1.82036, 1.82036, 1.82036, 1.82036, 1.82036, 1.82036, 1.82036, 1.82036, 1.82036, 1.82036, 1.82036, 1.82036, 1.82036, 1.82036, 1.82036
13.3376, 1.21388, 1.96205, 1.81417, 1.79273, -0.748176, 0, 1.96205, 1.81417, 1.81417, 1.81417, 1.81417, 1.81417, 1.81417, 1.81417, 1.81417, 1.81417, 1.81417, 1.81417, 1.81417, 1.81417, 1.81417, 1.81417, 1.81417, 1.81417, 1.81417, 1.81417
13.3455, 3.89058, 1.9599, 1.81736, 2.42705, 1.93069, 0, 1.95989, 1.81736, 1.81736, 1.81736, 1.81736, 1.81736, 1.81736, 1.81736, 1.81736, 1.81736, 1.81736, 1.81736, 1.81736, 1.81736, 1.81736, 1.81736, 1.81736, 1.81736, 1.81736, 1.81736
13.3534, 1.89554, 1.95353, 1.81676, 1.97371, -0.0579914, 0, 1.95353, 1.81676, 1.81676, 1.81676, 1.81676, 1.81676, 1.81676, 1.81676, 1.81676, 1.81676, 1.81676, 1.81676, 1.81676, 1.81676, 1.81676, 1.81676, 1.81676, 1.81676, 1.81676, 1.81676
13.3613, 2.19926, 1.94337, 1.81271, 2.04921, 0.255883, 0, 1.94337, 1.81271, 1.81271, 1.81271, 1.81271, 1.81271, 1.81271, 1.81271, 1.81271, 1.81271, 1.81271, 1.81271, 1.81271, 1.81271, 1.81271, 1.81271, 1.81271, 1.81271, 1.81271, 1.81271
13.3691, 2.99529, 1.93124, 1.80694, 2.23501, 1.06405, 0, 1.93124, 1.80694, 1.80694, 1.80694, 1.80694, 1.80694, 1.80694, 1.80694, 1.80694, 1.80694, 1.80694, 1.80694, 1.80694, 1.80694, 1.80694, 1.80694, 1.80694, 1.80694, 1.80694, 1.80694
13.377, 1.90037, 1.91893, 1.80118, 1.97494, -0.0185627, 0, 1.91893, 1.80118, 1.80118, 1.80118, 1.80118, 1.80118, 1.80118, 1.80118, 1.80118, 1.80118, 1.80118, 1.80118, 1.80118, 1.80118, 1.80118, 1.80119, 1.80118, 1.80118, 1.80118, 1.80118
13.3849, 3.90508, 1.91435, 1.80326, 2.43004, 1.99073, 0, 1.91435, 1.80326, 1.80326, 1.80326, 1.80326, 1.80326, 1.80326, 1.80326, 1.80326, 1.80326, 1.80326, 1.80326, 1.80326, 1.80326, 1.80326, 1.80326, 1.80326, 1.80326, 1.80326, 1.80326
13.3928, 2.09009, 1.90668, 1.80227, 2.0224, 0.183409, 0, 1.90668, 1.80227, 1.80227, 1.80227, 1.80227, 1.80227, 1.80227, 1.80227, 1.80227, 1.80227, 1.80227, 1.80227, 1.80227, 1.80227, 1.80227, 1.80227, 1.80227, 1.80227, 1.80227, 1.80227
13.4007, 3.08538, 1.89626, 1.79851, 2.25508, 1.18912, 0, 1.89626, 1.79851, 1.79851, 1.79851, 1.79851, 1.79851, 1.79851, 1.79851, 1.79851, 1.79851, 1.79851, 1.79851, 1.79851, 1.79851, 1.79851, 1.79852, 1.79851, 1.79851, 1.79851, 1.79851
13.4085, 1.82454, 1.88455, 1.79337, 1.95564, -0.0600169, 0, 1.88455, 1.79337, 1.79337, 1.79337, 1.79337, 1.79337, 1.79337, 1.79337, 1.79337, 1.79337, 1.79337, 1.79337, 1.79337, 1.79337, 1.79337, 1.79338, 1.79337, 1.79337, 1.79337, 1.79337
13.4164, 0.0828894, 1.87299, 1.78824, 1.44322, -1.7901, 0, 1.87299, 1.78824, 1.78824, 1.78824, 1.78824, 1.78824, 1.78824, 1.78824, 1.78824, 1.78824, 1.78824, 1.78824, 1.78824, 1.78824, 1.78824, 1.78825, 1.78824, 1.78824, 1.78824, 1.78824
13.4243, 0.997532, 1.86728, 1.78877, 1.73134, -0.869746, 0, 1.86728, 1.78877, 1.78877, 1.78877, 1.78877, 1.78877, 1.78877, 1.78877, 1.78877, 1.78877, 1.78877, 1.78877, 1.78877, 1.78877, 1.78877, 1.78877, 1.78877, 1.78877, 1.78877, 1.78877
13.4322, 3.91958, 1.85976, 1.78726, 2.43302, 2.05982, 0, 1.85976, 1.78726, 1.78726, 1.78726, 1.78726, 1.78726, 1.78726, 1.78726, 1.78726, 1.78726, 1.78726, 1.78726, 1.78726, 1.78726, 1.78726, 1.78726, 1.78726, 1.78726, 1.78726, 1.78726
13.4401, 1.22677, 1.85056, 1.78382, 1.79632, -0.623792, 0, 1.85055, 1.78382, 1.78382, 1.78382, 1.78382, 1.78382, 1.78382, 1.78382, 1.78382, 1.78382, 1.78382, 1.78382, 1.78382, 1.78382, 1.78382, 1.78382, 1.78382, 1.78382, 1.78382, 1.78382
13.4479, 4.77323, 1.84067, 1.77941, 2.60254, 2.93256, 0, 1.84067, 1.77941, 1.77941, 1.77941, 1.77941, 1.77941, 1.77941, 1.77941, 1.77941, 1.77941, 1.77941, 1.77941, 1.77941, 1.77941, 1.77941, 1.77942, 1.77941, 1.77941, 1.77941, 1.77941
13.4558, 0.0707559, 1.83109, 1.77501, 1.43901, -1.76034, 0, 1.83109, 1.77501, 1.77501, 1.77501, 1.77501, 1.77501, 1.77501, 1.77501, 1.77501, 1.77501, 1.77501, 1.77501, 1.77501, 1.77501, 1.77501, 1.77501, 1.77501, 1.77501, 1.77501, 1.77501
13.4637, 4.92924, 1.82316, 1.77195, 2.63235, 3.10609, 0, 1.82315, 1.77195, 1.77195, 1.77195, 1.77195, 1.77195, 1.77195, 1.77195, 1.77195, 1.77195, 1.77195, 1.77195, 1.77195, 1.77195, 1.77195, 1.77195, 1.77195, 1.77195, 1.77195, 1.77195
13.4716, 0, 1.81434, 1.7677, 1.41421, -1.81434, 0, 1.81434, 1.7677, 1.7677, 1.7677, 1.7677, 1.7677, 1.7677, 1.7677, 1.7677, 1.7677, 1.7677, 1.7677, 1.7677, 1.7677, 1.7677, 1.7677, 1.7677, 1.7677, 1.7677, 1.7677
13.4795, 2.12689, 1.80464, 1.76225, 2.03147, 0.322246, 0, 1.80464, 1.76225, 1.76225, 1.76225, 1.76225, 1.76225, 1.76225, 1.76225, 1.76225, 1.76225, 1.76225, 1.76225, 1.76225, 1.76225, 1.76225, 1.76225, 1.76225, 1.76225, 1.76225, 1.76225
13.4873, 1.93432, 1.79392, 1.75547, 1.98351, 0.140404, 0, 1.79392, 1.75547, 1.75547, 1.75547, 1.75547, 1.75547, 1.75547, 1.75547, 1.75547, 1.75547, 1.75547, 1.75547, 1.75547, 1.75547, 1.75547, 1.75548, 1.75547, 1.75547, 1.75547, 1.75547
13.4952, 1.05626, 1.78247, 1.74767, 1.74822, -0.72621, 0, 1.78247, 1.74767, 1.74767, 1.74767, 1.74767, 1.74767, 1.74767, 1.74767, 1.74767, 1.74767, 1.74767, 1.74767, 1.74767, 1.74767, 1.74767, 1.74767, 1.74767, 1.74767, 1.74767, 1.74767
13.5031, 3.99504, 1.7708, 1.73936, 2.44848, 2.22424, 0, 1.7708, 1.73936, 1.73936, 1.73936, 1.73936, 1.73936, 1.73936, 1.73936, 1.73936, 1.73936, 1.73936, 1.73936, 1.73936, 1.73936, 1.73936, 1.73936, 1.73936, 1.73936, 1.73936, 1.73936
13.511, 1.94151, 1.75943, 1.73107, 1.98532, 0.182085, 0, 1.75942, 1.73107, 1.73107, 1.73107, 1.73107, 1.73107, 1.73107, 1.73107, 1.73107, 1.73107, 1.73107, 1.73107, 1.73107, 1.73107, 1.73107, 1.73107, 1.73107, 1.73107, 1.73107, 1.73107
13.5189, 0.997522, 1.7555, 1.72996, 1.73134, -0.757976, 0, 1.7555, 1.72996, 1.72996, 1.72996, 1.72996, 1.72996, 1.72996, 1.72996, 1.72996, 1.72996, 1.72996, 1.72996, 1.72996, 1.72996, 1.72996, 1.72997, 1.72996, 1.72996, 1.72996, 1.72996
13.5267, 2.99752, 1.74996, 1.72701, 2.23551, 1.24755, 0, 1.74996, 1.72701, 1.72701, 1.72701, 1.72701, 1.72701, 1.72701, 1.72701, 1.72701, 1.72701, 1.72701, 1.72701, 1.72701, 1.72701, 1.72701, 1.72701, 1.72701, 1.72701, 1.72701, 1.72701
13.5346, 2.99765, 1.74289, 1.72229, 2.23554, 1.25476, 0, 1.74289, 1.72229, 1.72229, 1.72229, 1.72229, 1.72229, 1.72229, 1.72229, 1.72229, 1.72229, 1.72229, 1.72229, 1.72229, 1.72229, 1.72229, 1.72229, 1.72229, 1.72229, 1.72229, 1.72229
13.5425, 0.953284, 1.73515, 1.71669, 1.71851, -0.781866, 0, 1.73515, 1.71669, 1.71669, 1.71669, 1.71669, 1.71669, 1.71669, 1.71669, 1.71669, 1.71669, 1.71669, 1.71669, 1.71669, 1.71669, 1.71669, 1.71669, 1.71669, 1.71669, 1.71669, 1.71669
13.5504, 0.0417596, 1.72762, 1.7111, 1.4289, -1.68586, 0, 1.72761, 1.7111, 1.7111, 1.7111, 1.7111, 1.7111, 1.7111, 1.7111, 1.7111, 1.7111, 1.7111, 1.7111, 1.7111, 1.7111, 1.7111, 1.7111, 1.7111, 1.7111, 1.7111, 1.7111
13.5583, 1.99777, 1.72416, 1.7094, 1.99944, 0.273614, 0, 1.72415, 1.7094, 1.7094, 1.7094, 1.7094, 1.7094, 1.7094, 1.7094, 1.7094, 1.7094, 1.7094, 1.7094, 1.7094, 1.7094, 1.7094, 1.7094, 1.7094, 1.7094, 1.7094, 1.7094
13.5661, 1.99752, 1.71938, 1.70622, 1.99938, 0.27814, 0, 1.71938, 1.70622, 1.70622, 1.70622, 1.70622, 1.70622, 1.70622, 1.70622, 1.70622, 1.70622, 1.70622, 1.70622, 1.70622, 1.70622, 1.70622, 1.70623, 1.70622, 1.70622, 1.70622, 1.70622
13.574, 1.03209, 1.71339, 1.70168, 1.74129, -0.681306, 0, 1.71339, 1.70168, 1.70168, 1.70168, 1.70168, 1.70168, 1.70168, 1.70168, 1.70168, 1.70168, 1.70168, 1.70168, 1.70168, 1.70168, 1.70168, 1.70168, 1.70168, 1.70168, 1.70168, 1.70168
13.5819, 4.96308, 1.70686, 1.69646, 2.63877, 3.25622, 0, 1.70686, 1.69646, 1.69646, 1.69646, 1.69646, 1.69646, 1.69646, 1.69646, 1.69646, 1.69646, 1.69646, 1.69646, 1.69646, 1.69646, 1.69646, 1.69646, 1.69646, 1.69646, 1.69646, 1.69646
13.5898, 1.96778, 1.70047, 1.69124, 1.99193, 0.267313, 0, 1.70047, 1.69124, 1.69124, 1.69124, 1.69124, 1.69124, 1.69124, 1.69124, 1.69124, 1.69124, 1.69124, 1.69124, 1.69124, 1.69124, 1.69124, 1.69124, 1.69124, 1.69124, 1.69124, 1.69124
13.5977, 0.0545229, 1.69752, 1.68935, 1.43336, -1.64299, 0, 1.69751, 1.68935, 1.68935, 1.68935, 1.68935, 1.68935, 1.68935, 1.68935, 1.68935, 1.68935, 1.68935, 1.68935, 1.68935, 1.68935, 1.68935, 1.68935, 1.68935, 1.68935, 1.68935, 1.68935
13.6055, 2.94548, 1.69328, 1.68607, 2.22384, 1.25219, 0, 1.69328, 1.68607, 1.68607, 1.68607, 1.68607, 1.68607, 1.68607, 1.68607, 1.68607, 1.68607, 1.68607, 1.68607, 1.68607, 1.68607, 1.68607, 1.68607, 1.68607, 1.68607, 1.68607, 1.68607
13.6134, 1.04511, 1.68788, 1.68152, 1.74502, -0.64277, 0, 1.68787, 1.68152, 1.68152, 1.68152, 1.68152, 1.68152, 1.68152, 1.68152, 1.68152, 1.68152, 1.68152, 1.68152, 1.68152, 1.68152, 1.68152, 1.68153, 1.68152, 1.68152, 1.68152, 1.68152
13.6213, 2.05589, 1.68193, 1.67635, 2.01392, 0.373959, 0, 1.68192, 1.67635, 1.67635, 1.67635, 1.67635, 1.67635, 1.67635, 1.67635, 1.67635, 1.67635, 1.67635, 1.67635, 1.67635, 1.67635, 1.67635, 1.67635, 1.67635, 1.67635, 1.67635, 1.67635
13.6292, 7.9347, 1.67607, 1.67118, 3.15194, 6.25863, 0, 1.67606, 1.67118, 1.67118, 1.67118, 1.67118, 1.67118, 1.67118, 1.67118, 1.67118, 1.67118, 1.67118, 1.67118, 1.67118, 1.67118, 1.67118, 1.67118, 1.67118, 1.67118, 1.67118, 1.67118
13.6371, 2.97968, 1.67351, 1.66924, 2.23152, 1.30616, 0, 1.67351, 1.66924, 1.66924, 1.66924, 1.66924, 1.66924, 1.66924, 1.66924, 1.66924, 1.66924, 1.66924, 1.66924, 1.66924, 1.66924, 1.66924, 1.66925, 1.66924, 1.66924, 1.66924, 1.66924
13.6449, 2.98464, 1.6697, 1.66598, 2.23263, 1.31494, 0, 1.6697, 1.66598, 1.66598, 1.66598, 1.66598, 1.66598, 1.66598, 1.66598, 1.66598, 1.66598, 1.66598, 1.66598, 1.66598, 1.66598, 1.66598, 1.66598, 1.66598, 1.66598, 1.66598, 1.66598
13.6528, 2.01053, 1.6647, 1.66147, 2.00263, 0.34583, 0, 1.6647, 1.66147, 1.66147, 1.66147, 1.66147, 1.66147, 1.66147, 1.66147, 1.66147, 1.66147, 1.66147, 1.66147, 1.66147, 1.66147, 1.66147, 1.66148, 1.66147, 1.66147, 1.66147, 1.66147
13.6607, 1.98947, 1.65915, 1.65635, 1.99736, 0.33032, 0, 1.65914, 1.65635, 1.65635, 1.65635, 1.65635, 1.65635, 1.65635, 1.65635, 1.65635, 1.65635, 1.65635, 1.65635, 1.65635, 1.65635, 1.65635, 1.65635, 1.65635, 1.65635, 1.65635, 1.65635
13.6686, 1, 1.65365, 1.65124, 1.73205, -0.653649, 0, 1.65365, 1.65124, 1.65124, 1.65124, 1.65124, 1.65124, 1.65124, 1.65124, 1.65124, 1.65124, 1.65124, 1.65124, 1.65124, 1.65124, 1.65124, 1.65124, 1.65124, 1.65124, 1.65124, 1.65124
13.6765, 1.00335, 1.65119, 1.64911, 1.73302, -0.64784, 0, 1.65118, 1.64911, 1.64911, 1.64911, 1.64911, 1.64911, 1.64911, 1.64911, 1.64911, 1.64911, 1.64911, 1.64911, 1.64911, 1.64911, 1.64911, 1.64912, 1.64911, 1.64911, 1.64911, 1.64911
13.6843, 3.99839, 1.64751, 1.64574, 2.44916, 2.35088, 0, 1.64751, 1.64574, 1.64574, 1.64574, 1.64574, 1.64574, 1.64574, 1.64574, 1.64574, 1.64574, 1.64574, 1.64574, 1.64574, 1.64574, 1.64574, 1.64574, 1.64574, 1.64574, 1.64574, 1.64574
13.6922, 1.99504, 1.64271, 1.6412, 1.99876, 0.352332, 0, 1.64271, 1.6412, 1.6412, 1.6412, 1.6412, 1.6412, 1.6412, 1.6412, 1.6412, 1.6412, 1.6412, 1.6412, 1.6412, 1.6412, 1.6412, 1.6412, 1.6412, 1.6412, 1.6412, 1.6412
13.7001, 1.99926, 1.63737, 1.63608, 1.99981, 0.361887, 0, 1.63737, 1.63608, 1.63608, 1.63608, 1.63608, 1.63608, 1.63608, 1.63608, 1.63608, 1.63608, 1.63608, 1.63608, 1.63608, 1.63608, 1.63608, 1.63609, 1.63608, 1.63608, 1.63608, 1.63608
13.708, 3.99108, 1.63206, 1.63098, 2.44767, 2.35901, 0, 1.63206, 1.63098, 1.63098, 1.63098, 1.63098, 1.63098, 1.63098, 1.63098, 1.63098, 1.63098, 1.63098, 1.63098, 1.63098, 1.63098, 1.63098, 1.63098, 1.63098, 1.63098, 1.63098, 1.63098
13.7159, 2.98649, 1.62971, 1.6288, 2.23305, 1.35678, 0, 1.62971, 1.6288, 1.6288, 1.6288, 1.6288, 1.6288, 1.6288, 1.6288, 1.6288, 1.6288, 1.6288, 1.6288, 1.6288, 1.6288, 1.6288, 1.6288, 1.6288, 1.6288, 1.6288, 1.6288
13.7237, 3.00409, 1.62618, 1.62541, 2.23698, 1.37791, 0, 1.62618, 1.62541, 1.62541, 1.62541, 1.62541, 1.62541, 1.62541, 1.62541, 1.62541, 1.62541, 1.62541, 1.62541, 1.62541, 1.62541, 1.62541, 1.62542, 1.62541, 1.62541, 1.62541, 1.62541
13.7316, 4.96778, 1.62156, 1.62092, 2.63966, 3.34622, 0, 1.62156, 1.62092, 1.62092, 1.62092, 1.62092, 1.62092, 1.62092, 1.62092, 1.62092, 1.62092, 1.62092, 1.62092, 1.62092, 1.62092, 1.62092, 1.62092, 1.62092, 1.62092, 1.62092, 1.62092
13.7395, 3.03866, 1.61641, 1.61587, 2.2447, 1.42225, 0, 1.61641, 1.61587, 1.61587, 1.61587, 1.61587, 1.61587, 1.61587, 1.61587, 1.61587, 1.61587, 1.61587, 1.61587, 1.61587, 1.61587, 1.61587, 1.61588, 1.61587, 1.61587, 1.61587, 1.61587
13.7474, 0.997522, 1.61128, 1.61084, 1.73134, -0.613759, 0, 1.61128, 1.61084, 1.61084, 1.61084, 1.61084, 1.61084, 1.61084, 1.61084, 1.61084, 1.61084, 1.61084, 1.61084, 1.61084, 1.61084, 1.61084, 1.61084, 1.61084, 1.61084, 1.61084, 1.61084
13.7553, 1.97646, 1.60891, 1.60854, 1.99411, 0.367554, 0, 1.6089, 1.60854, 1.60854, 1.60854, 1.60854, 1.60854, 1.60854, 1.60854, 1.60854, 1.60854, 1.60854, 1.60854, 1.60854, 1.60854, 1.60854, 1.60854, 1.60854, 1.60854, 1.60854, 1.60854
13.7631, 2.01871, 1.60537, 1.60506, 2.00467, 0.41334, 0, 1.60536, 1.60506, 1.60506, 1.60506, 1.60506, 1.60506, 1.60506, 1.60506, 1.60506, 1.60506, 1.60506, 1.60506, 1.60506, 1.60506, 1.60506, 1.60507, 1.60506, 1.60506, 1.60506, 1.60506
13.771, 0.997522, 1.60074, 1.6005, 1.73134, -0.603222, 0, 1.60074, 1.6005, 1.6005, 1.6005, 1.6005, 1.6005, 1.6005, 1.6005, 1.6005, 1.6005, 1.6005, 1.6005, 1.6005, 1.6005, 1.6005, 1.6005, 1.6005, 1.6005, 1.6005, 1.6005
13.7789, 0.997522, 1.59559, 1.59539, 1.73134, -0.598068, 0, 1.59559, 1.59539, 1.59539, 1.59539, 1.59539, 1.59539, 1.59539, 1.59539, 1.59539, 1.59539, 1.59539, 1.59539, 1.59539, 1.59539, 1.59539, 1.59539, 1.59539, 1.59539, 1.59539, 1.59539
13.7868, 1.96741, 1.59045, 1.59029, 1.99184, 0.376958, 0, 1.59045, 1.59029, 1.59029, 1.59029, 1.59029, 1.59029, 1.59029, 1.59029, 1.59029, 1.59029, 1.59029, 1.59029, 1.59029, 1.59029, 1.59029, 1.59029, 1.59029, 1.59029, 1.59029, 1.59029
13.7947, 3.96185, 1.58815, 1.58802, 2.44169, 2.3737, 0, 1.58815, 1.58802, 1.58802, 1.58802, 1.58802, 1.58802, 1.58802, 1.58802, 1.58802, 1.58802, 1.58802, 1.58802, 1.58802, 1.58802, 1.58802, 1.58802, 1.58802, 1.58802, 1.58802, 1.58802
