,PMC,emblem,Na ox%,Na peak area,Na abs error,Mg ox%,Mg peak area,Mg abs error,Al ox%,Al peak area,Al abs error,Si ox%,Si peak area,Si abs error,P ox%,P peak area,P abs error,S ox%,S peak area,S abs error,Cl ox%,Cl peak area,Cl abs error,K ox%,K peak area,K abs error,Ca ox%,Ca peak area,Ca error,Ti ox%,Ti peak area,Ti abs error,Cr ox%,Cr peak area,Cr abs error,Mn ox%,Mn peak area,Mn abs error,Fe ox%,Fe peak area,Fe abs error,Ni ox%,Ni peak,Ni abs error,Zn ox%,Zn peak area%,Zn abs error,Br ox%,Br peak area,Br abs error
479,619,shot_479,2.21,8.4,2.34%,1.96,48.4,0.69%,3.1,242.5,0.61%,8.66,1727.3,0.49%,0.27,98.6,0.23%,2,1454.9,0.52%,0.0537,80.7,0.07%,0,0,,0,0,,1.9,4010.3,0.50%,14.23,40641.4,0.72%,1.07,2588.8,0.35%,53.09,91674.9,2.66%,16.5936,17896.4,1.36%,0,0.6,,0,0,
480,620,shot_480,1.66,6.6,2.28%,2.96,76.2,0.75%,3.91,315,0.55%,10.98,2233.5,0.60%,0.19,70.3,0.19%,2.35,1716.2,0.55%,0.112,168.1,0.13%,0,0,,0,0,,1.58,3341.7,0.45%,13.23,38299.2,0.67%,0.97,2416.7,0.32%,49.32,88124.9,2.47%,15.1771,17129.3,1.24%,0,1.1,,0,0,
481,621,shot_481,1.3,5,2.16%,3.28,83.5,0.75%,3.37,268,0.60%,10.44,2108.4,0.57%,0.33,122.3,0.24%,2.21,1606.8,0.54%,0.0843,126.1,0.10%,0,0,,0,0,,1.48,3129.5,0.43%,13.19,38096,0.66%,0.9,2219.9,0.30%,49.72,88365.3,2.49%,15.7117,17546.6,1.29%,0,2,,0.0358,9.8,0.08%
482,622,shot_482,4.14,16,2.42%,2.11,52.4,0.71%,2.79,218.8,0.61%,8.5,1699.7,0.48%,0.27,98,0.22%,2.17,1585,0.54%,0.1033,155.1,0.12%,0,0,,0,0,,1.5,3177.3,0.44%,13.53,39114,0.68%,1.05,2579.4,0.34%,51.17,90087.1,2.56%,15.9044,17513.7,1.30%,0.0338,24.5,0.04%,0.0633,17.1,0.07%
483,623,shot_483,3.89,15,2.50%,2.29,56.6,0.73%,2.96,230.5,0.61%,7.87,1564.9,0.45%,0.2,74.4,0.20%,2.13,1555.5,0.53%,0.0244,36.6,0.06%,0,0,,0,0,,1.54,3277.8,0.45%,13.63,39311.7,0.69%,1.15,2820.8,0.37%,51.57,90253.9,2.58%,16.0404,17521.8,1.31%,0.0414,29.7,0.03%,0,0,
484,624,shot_484,1.56,5.9,2.33%,1.73,42.3,0.66%,2.88,223.3,0.61%,7.85,1556.2,0.44%,0.23,84.1,0.21%,2.19,1593,0.54%,0.082,122.8,0.10%,0,0,,0,0,,1.52,3197.6,0.44%,13.92,39805.4,0.70%,1,2417.4,0.33%,53.32,91657.6,2.67%,16.9094,18004.5,1.38%,0.0277,19.3,0.04%,0,0,
485,625,shot_485,1.42,5.4,2.33%,2.43,60.4,0.74%,2.81,219.8,0.61%,9.11,1821.9,0.51%,0.22,79.8,0.21%,2.3,1671.7,0.55%,0.0765,114.5,0.10%,0,0,,0,0,,1.46,3095.6,0.43%,13.6,39246.3,0.68%,0.88,2157.4,0.30%,52.82,92169.7,2.65%,16.5503,17923.9,1.35%,0.0607,43,0.04%,0,0,
486,626,shot_486,3.11,12.2,2.35%,2.78,70.1,0.75%,3.31,262.6,0.60%,10.07,2031.8,0.56%,0.32,115.8,0.23%,2.21,1610.6,0.54%,0.0596,89.5,0.08%,0,0,,0,0,,1.56,3314.1,0.45%,13.14,38363.8,0.66%,0.88,2194.6,0.30%,51.13,91422.1,2.56%,15.7026,17562.1,1.28%,0,1.3,,0,0,
487,627,shot_487,0.38,1.4,2.15%,2.13,53,0.70%,2.79,219.2,0.61%,8.93,1790.1,0.50%,0.26,95.4,0.22%,2.06,1500.7,0.52%,0.1236,185.8,0.14%,0,0,,0,0,,1.76,3704.7,0.48%,13.84,39466.1,0.70%,0.89,2147.5,0.30%,52.55,90665.2,2.63%,16.6384,17866.3,1.36%,0,0,,0,0,
488,628,shot_488,1.56,5.9,2.27%,2.24,55.1,0.71%,1.96,152.4,0.55%,6.83,1362.2,0.39%,0.11,41.8,0.13%,1.79,1321,0.49%,0.0486,74,0.07%,0,0,,0,0,,2.11,4495.2,0.53%,14.38,40937.8,0.72%,1.09,2625.2,0.35%,53.8,91913.4,2.70%,17.161,18197.1,1.40%,0,0.2,,0,0,
489,629,shot_489,3.19,12.1,2.46%,1.52,37.1,0.62%,2.17,168.6,0.57%,6.21,1237.4,0.36%,0.12,46.4,0.14%,1.57,1164.7,0.45%,0.0109,16.7,0.04%,0,0,,0,0,,2.11,4519.3,0.53%,14.56,41722.7,0.73%,1.18,2861.1,0.37%,53.96,92669.8,2.70%,17.3552,18497.2,1.42%,0.0049,3.4,0.03%,0,0,
490,630,shot_490,2.35,8.8,2.47%,1.8,43.7,0.67%,2.12,163,0.57%,6.55,1294.5,0.38%,0.13,49.4,0.15%,1.71,1249.7,0.48%,0.0118,17.8,0.04%,0,0,,0,0,,2.28,4825.9,0.54%,14.6,41230.2,0.73%,1.14,2712.9,0.36%,54.38,92042.8,2.73%,17.2088,18091.9,1.41%,0.011,7.6,0.03%,0,0,
491,631,shot_491,5.68,22,2.47%,1.36,33.4,0.59%,2.41,187.7,0.59%,7.66,1526.6,0.43%,0.2,72.7,0.20%,1.81,1328.5,0.49%,0.0376,56.7,0.07%,0,0,,0,0,,2.02,4289.6,0.52%,13.53,38642.9,0.68%,1.04,2550.1,0.34%,49.86,87258.5,2.50%,15.8736,17465.7,1.30%,0.0325,23.5,0.04%,0,0,
492,632,shot_492,2.28,8.8,2.32%,2.52,63,0.74%,2.8,220.4,0.61%,9.8,1970.3,0.54%,0.23,83.4,0.21%,1.92,1395.9,0.51%,0.0308,46.1,0.07%,0,0,,0,0,,1.79,3772.6,0.49%,13.36,37979.4,0.67%,1.01,2451.3,0.33%,48.97,85674.4,2.45%,15.4916,17093.1,1.27%,0,0,,0,0,
493,633,shot_493,2.17,8.4,2.41%,2.41,60.6,0.74%,3.58,283.1,0.59%,10.65,2140.9,0.58%,0.26,96.4,0.22%,2.08,1506.1,0.53%,0.0696,103.8,0.09%,0,0,,0,0,,1.71,3619.6,0.48%,13.6,39092.3,0.68%,1.19,2918.6,0.38%,51.12,90063,2.56%,15.9659,17662.4,1.31%,0.0177,12.9,0.04%,0,0,
494,634,shot_494,1.22,4.6,2.26%,1.79,44,0.67%,3.01,234,0.61%,8.85,1758.4,0.49%,0.2,74.6,0.20%,1.96,1422.1,0.51%,0,0.4,,0,0,,0,0,,1.84,3889,0.49%,14.61,41743,0.74%,1.28,3074.6,0.39%,54.83,94005.4,2.75%,17.458,18575.5,1.43%,0,0.3,,0,0,
495,635,shot_495,0,0.2,,1.98,47.8,0.70%,2.28,174.1,0.58%,6.55,1286.3,0.38%,0.21,77.5,0.20%,1.75,1271.9,0.48%,0,3,,0,0,,0,0,,2.15,4538.3,0.53%,15.08,42355.6,0.76%,1.29,3047.3,0.40%,56.24,93857.8,2.82%,18.1967,18745.9,1.49%,0.0089,6,0.03%,0.0353,8.8,0.08%
496,636,shot_496,2.09,7.8,2.42%,1.81,43.8,0.68%,2.67,205,0.61%,5.87,1153.3,0.35%,0.16,58.4,0.17%,1.69,1234.5,0.47%,0,16.1,,0,0,,0,0,,2.37,5036.2,0.55%,15.12,42637.9,0.76%,1.21,2874.2,0.38%,55.47,93438.8,2.78%,17.7853,18599.6,1.45%,0.0134,9.2,0.04%,0,0,
497,637,shot_497,1.51,5.6,2.31%,1.13,27.6,0.56%,2.03,157,0.55%,6.7,1335.2,0.39%,0.09,34.6,0.12%,1.66,1222.3,0.47%,0.0055,8.4,0.03%,0,0,,0,0,,2.51,5350.6,0.56%,14.99,42353.1,0.75%,1.26,2997.4,0.39%,55.57,93683.4,2.78%,17.6131,18411.4,1.44%,0.0032,2.2,0.03%,0,0,
498,638,shot_498,2.46,9.7,2.46%,1.35,34.4,0.60%,2.7,218.3,0.61%,10.05,2077,0.55%,0.18,66,0.18%,1.43,1068.9,0.43%,0,5.9,,0,0,,0,0,,4.63,9892.2,0.35%,14.43,40072.9,0.73%,0.99,2368,0.33%,50.86,88341.1,2.55%,15.7794,17570.3,1.29%,0.0393,28.9,0.03%,0,0,
499,639,shot_499,4.92,22.6,2.57%,2.44,70.8,0.72%,1.84,167.7,0.54%,19.16,4426.2,1.00%,0.31,120.3,0.23%,0.93,729.1,0.31%,0,4.8,,0,0,,0,0,,16.91,34474.5,0.85%,13.45,31162.1,0.68%,0.72,1597.4,0.25%,34.09,59892.5,1.71%,8.8567,11818.6,0.73%,1.3967,1291.5,0.43%,0,0,
500,640,shot_500,4.26,23.7,2.27%,2.53,87.3,0.69%,1.59,171.4,0.48%,22.72,6179.3,1.18%,0.41,178.9,0.23%,0.5,435.8,0.19%,0.2662,477.2,0.22%,0,0,,0,0,,39.22,73148.7,1.97%,11.4,19120.9,0.58%,0.11,193.5,0.13%,11.35,18491.8,0.57%,1.7583,2952.3,0.44%,2.6994,3403.2,0.56%,0.0391,17.7,0.05%
501,641,shot_501,8.75,53.4,2.48%,2.15,76.4,0.66%,1.45,161.7,0.46%,20,5638.8,1.04%,0.97,447.2,0.32%,0.37,338,0.23%,0.2366,445.5,0.21%,0,0,,0,0,,47.58,87308.5,2.38%,10.97,16652.5,0.56%,0,0,,1.89,3068.5,0.50%,0.1005,191.9,0.04%,3.7176,5459.8,0.56%,0.038,19.5,0.05%
502,642,shot_502,7.4,44.7,2.40%,2.32,80.8,0.68%,1.81,198.5,0.53%,17.96,4944.3,0.94%,1.04,473.1,0.34%,0.29,259.2,0.23%,0.2469,456.7,0.22%,0,0,,0,0,,41.54,76371.7,2.08%,12.22,18950.9,0.62%,0,0,,1.39,2240.3,0.42%,0.0111,21,0.03%,4.7602,6918.8,0.66%,0.0395,19.4,0.05%
503,643,shot_503,10.41,64.8,2.51%,2.98,103.1,0.72%,1.44,155,0.47%,17.97,4889,0.94%,0.94,423.3,0.32%,0.27,237,0.22%,0.2965,543.8,0.23%,0,0,,0,0,,38.08,71474.1,1.91%,12.14,19786.4,0.61%,0,0,,1.44,2412.7,0.43%,0.0068,13.5,0.02%,4.8477,7335.9,0.67%,0.0423,21.5,0.04%
504,644,shot_504,7.33,44.9,2.20%,2.2,77.5,0.65%,1.85,204.5,0.52%,16.44,4557.3,0.86%,0.97,441.8,0.32%,0.22,198,0.20%,0.2474,461.7,0.22%,0,0,,0,0,,37.79,70443.7,1.90%,11.73,18577.3,0.59%,0,0,,1.35,2206.6,0.41%,0.0025,4.8,0.01%,4.3775,6455,0.61%,0.0373,18.6,0.05%
505,645,shot_505,11.11,70.2,2.41%,2.98,105,0.70%,1.85,202.6,0.53%,17.24,4756.5,0.90%,0.87,399,0.30%,0.27,241.7,0.22%,0.2617,490.2,0.22%,0,0,,0,0,,39.69,75206.9,1.99%,11.44,18577.5,0.58%,0,0,,1.3,2199,0.40%,0.015,30.2,0.03%,4.1423,6383.7,0.57%,0.0401,21.2,0.04%
506,646,shot_506,12.82,81.2,2.62%,2.46,85.7,0.71%,1.23,133.6,0.43%,17.47,4818.5,0.91%,0.81,373.3,0.28%,0.22,197.1,0.20%,0.3055,574.1,0.23%,0,0,,0,0,,40.94,77561.7,2.05%,11.62,18793.9,0.59%,0,0,,1.25,2110.1,0.39%,0.0231,46.4,0.04%,4.2339,6520.3,0.59%,0.0615,32.4,0.04%
507,647,shot_507,9.63,60,2.50%,3.61,127.4,0.70%,1.4,153,0.46%,17.87,4946.5,0.93%,0.9,411.4,0.30%,0.26,235,0.22%,0.2668,499.8,0.22%,0,0,,0,0,,41.58,77969.6,2.08%,11.66,18550.9,0.59%,0,0,,1.29,2150.2,0.40%,0.0005,1,0.01%,4.291,6495.6,0.59%,0.0243,12.6,0.05%
508,648,shot_508,4.87,29.1,2.34%,2.65,94,0.71%,1.55,171.8,0.49%,17.45,4878.8,0.91%,0.86,395.4,0.29%,0.25,229.1,0.22%,0.3085,577.6,0.23%,0,0,,0,0,,41.33,75752.8,2.07%,12.56,19178.2,0.64%,0,0,,1.39,2193.8,0.42%,0,0,,4.5942,6545.2,0.64%,0.0316,15.3,0.05%
509,649,shot_509,6.33,38.1,2.36%,2.79,98.1,0.71%,1.4,153.4,0.46%,17.57,4876.8,0.92%,0.88,402.7,0.30%,0.25,224.8,0.22%,0.2849,531.2,0.23%,0,0,,0,0,,41.26,75895.5,2.07%,12.36,19054.7,0.63%,0,0,,1.38,2200.7,0.41%,0.0114,21.5,0.03%,4.5687,6590.3,0.63%,0.0451,22.1,0.04%
510,650,shot_510,9.71,59.5,2.43%,2.65,91.6,0.70%,1.5,161.8,0.47%,17.71,4833.7,0.92%,0.95,428,0.32%,0.24,212.4,0.21%,0.2474,455.3,0.22%,0,0,,0,0,,39.85,73805.4,2.00%,12.04,19005.3,0.61%,0,0,,1.3,2124.9,0.40%,0.0395,76.7,0.02%,4.2982,6383.4,0.60%,0.0649,32.9,0.04%
511,651,shot_511,12.79,79.9,2.52%,2.41,82.4,0.69%,1.55,165.7,0.48%,17.97,4857.7,0.94%,0.94,423,0.32%,0.25,221.4,0.22%,0.2516,461.4,0.22%,0,0,,0,0,,39.57,74138.5,1.98%,11.96,19354.3,0.60%,0,0,,1.33,2243.8,0.41%,0.0065,13,0.02%,4.4619,6804.3,0.62%,0.0566,29.4,0.04%
512,652,shot_512,11.45,70.9,2.52%,2.6,89.2,0.71%,1.39,149.5,0.46%,17.83,4842.4,0.93%,0.84,379,0.29%,0.24,215.7,0.21%,0.2544,468,0.22%,0,0,,0,0,,39.85,74287.2,2.00%,12.08,19296,0.61%,0,0,,1.27,2104.5,0.39%,0.0163,32,0.03%,4.4202,6652,0.61%,0.0386,19.8,0.05%
513,653,shot_513,12.07,75.7,2.39%,2.42,84,0.68%,2.2,237.4,0.57%,17.58,4773.8,0.92%,0.91,408.9,0.31%,0.28,244,0.22%,0.2953,542.1,0.23%,0,0,,0,0,,38.86,72681.4,1.95%,11.25,18169.9,0.57%,0,0,,1.25,2117.8,0.39%,0.0166,33.2,0.03%,3.9287,6043.2,0.56%,0.0443,23.4,0.04%
514,654,shot_514,6.41,38.6,2.27%,2.73,95.8,0.70%,2.18,239.1,0.57%,18.09,4977.3,0.94%,1,452.2,0.33%,0.27,236.8,0.22%,0.2758,506.7,0.23%,0,0,,0,6.4,,40.36,73834.2,2.02%,12.03,18605.8,0.61%,0,0,,1.35,2167.9,0.41%,0.0102,19.3,0.03%,4.3935,6387.6,0.61%,0.0079,3.9,0.03%
515,655,shot_515,9.56,59.2,2.38%,3.52,123.4,0.70%,1.81,196.1,0.52%,18.1,4941.5,0.94%,0.85,382.4,0.29%,0.28,247.1,0.23%,0.2357,432.7,0.21%,0,0,,0,4.2,0.02%,39.21,72999.8,1.97%,11.7,18698.3,0.59%,0,0,,1.24,2063.6,0.39%,0.0237,46.8,0.04%,4.1003,6201.8,0.57%,0.0251,13,0.05%
516,656,shot_516,8.6,52.9,2.24%,3.63,127.2,0.67%,1.68,182,0.50%,17.4,4730.2,0.91%,1.09,485.7,0.35%,0.23,198.4,0.21%,0.2336,426.5,0.21%,0,0,,0.02,36.3,0.05%,37.68,69785.2,1.89%,11.5,18344.5,0.58%,0,0,,1.31,2160.6,0.40%,0.025,49,0.04%,4.0834,6127.8,0.57%,0.0743,38.1,0.04%
517,657,shot_517,7.99,48.6,2.45%,3.53,123,0.71%,1.42,153.1,0.46%,18.67,5082.8,0.97%,1.09,484.4,0.35%,0.27,240.6,0.22%,0.1797,326.9,0.18%,0,0,,0.01,20.6,0.03%,38.83,71802,1.95%,12.33,19630.6,0.62%,0,0,,1.53,2507,0.44%,0.0137,26.6,0.03%,4.6401,6860.1,0.64%,0.0536,26.8,0.04%
518,658,shot_518,6.94,41.7,2.42%,3,104,0.71%,1.33,143.7,0.45%,18.38,5012.5,0.96%,0.87,387.7,0.30%,0.28,246.2,0.23%,0.211,383.7,0.20%,0,0,,0,0,,38.22,70284.7,1.92%,12.5,19724.2,0.63%,0,0,,1.6,2578.5,0.46%,0.0099,18.8,0.03%,4.8785,7076.7,0.68%,0.031,15.1,0.05%
519,659,shot_519,8.91,54.7,2.32%,3.02,104.7,0.70%,1.83,196.9,0.52%,17.85,4835.6,0.93%,0.89,395.4,0.30%,0.31,273.8,0.23%,0.3182,577.5,0.23%,0,0,,0.02,31.1,0.04%,37.15,68791.4,1.86%,11.8,18960.5,0.60%,0,0,,1.33,2205.7,0.40%,0.0107,20.9,0.03%,4.5795,6854.8,0.63%,0.0194,9.8,0.05%
520,660,shot_520,4.09,24.4,2.36%,4.23,150.1,0.65%,1.15,125,0.41%,20.12,5542.5,1.05%,0.74,330.1,0.26%,0.27,236.6,0.22%,0.3932,711.1,0.23%,0,0,,0,0.4,,39.42,71663.5,1.98%,12.53,19507.7,0.63%,0,0,,1.47,2354.7,0.43%,0.0228,43.1,0.04%,4.9478,7129.1,0.68%,0.0347,16.8,0.05%
521,661,shot_521,6.39,38.3,2.30%,3.19,111.7,0.70%,1.82,198.3,0.52%,17.97,4924.3,0.94%,0.92,413.8,0.31%,0.33,292.4,0.23%,0.2567,471.2,0.22%,0,0,,0.04,75.4,0.07%,41.03,74715.7,2.06%,12.07,18536.1,0.61%,0,0,,1.44,2298.9,0.43%,0.0083,15.7,0.02%,4.3987,6350.8,0.61%,0.0392,19.3,0.05%
522,662,shot_522,7.47,44.7,2.42%,2.61,91,0.71%,1.53,167.5,0.49%,18.24,5040.4,0.95%,0.82,373.5,0.28%,0.32,291.3,0.23%,0.288,536.1,0.23%,0,0,,0.03,48.2,0.06%,44.83,81446.3,2.25%,12.12,18245,0.61%,0,0,,1.42,2238,0.42%,0.0332,62.2,0.03%,4.2181,6052.9,0.58%,0.0496,24.5,0.03%
523,663,shot_523,9.71,59.2,2.49%,3.21,112.5,0.72%,1.58,172.2,0.49%,19.84,5457.9,1.03%,0.98,440,0.33%,0.5,441.2,0.18%,0.313,575.9,0.23%,0,0,,0.04,72.8,0.07%,45.78,83308.9,2.29%,11.24,17169.5,0.57%,0,0,,1.57,2545.8,0.45%,0.0117,22.4,0.03%,3.7538,5565.3,0.56%,0.0428,22.1,0.04%
524,664,shot_524,6.76,40.2,2.42%,3.13,110.4,0.72%,1.84,202,0.53%,21.79,6003.4,1.13%,0.77,339.1,0.27%,0.77,671.6,0.27%,0.2879,519.9,0.23%,0,0,,0.08,142.1,0.10%,45.7,81616.5,2.29%,11.01,16572.7,0.56%,0,0,,2.22,3558.5,0.54%,0.0755,141.8,0.03%,3.8185,5513.9,0.56%,0.0229,11.5,0.05%
525,665,shot_525,7.59,45.9,2.27%,3.37,120,0.69%,3.52,388.6,0.58%,25.8,7009.4,1.33%,0.69,294.2,0.25%,1.16,974.8,0.37%,0.5764,996.5,0.21%,0,0,,0.22,381.6,0.20%,40.19,72122.1,2.02%,10.1,16328.6,0.51%,0,0,,4.3,7359.8,0.43%,0.349,678.4,0.13%,3.3248,4956.9,0.56%,0.0316,16.6,0.05%
526,666,shot_526,4.62,27.1,2.14%,3.7,131.3,0.67%,4.22,461.1,0.50%,26.33,7013,1.36%,0.71,293.9,0.25%,1.74,1412.4,0.48%,0.5644,938.7,0.20%,0,0,,0.44,757.1,0.21%,32.83,59323.7,1.65%,9.51,16549.7,0.48%,0,83.2,,7.44,13055.5,0.38%,0.7637,1439.3,0.26%,3.3271,4756.4,0.56%,0.0194,9.8,0.05%
527,667,shot_527,3.74,21.1,2.37%,4.44,152.7,0.64%,4.22,442.2,0.51%,28.37,7262.3,1.46%,0.65,254.4,0.23%,2.17,1678.1,0.54%,0.4815,763.4,0.20%,0,0,,0.34,560.9,0.23%,24.66,45569,1.24%,9.7,18857.9,0.49%,0.07,147.6,0.09%,12,22030,0.61%,1.8412,3353.3,0.45%,3.736,5033.5,0.56%,0,0,
528,668,shot_528,2.72,14.7,2.34%,3.26,108.1,0.72%,2.84,290.8,0.61%,26.33,6662.4,1.36%,0.43,170,0.22%,1.66,1281.1,0.47%,0.271,429.2,0.23%,0,0,,0.07,110.7,0.09%,23.01,42567.6,1.16%,10.32,19898.2,0.52%,0.1,193.9,0.12%,13.05,23064.6,0.66%,2.222,3804,0.47%,3.9355,4933.9,0.56%,0,9.6,
529,669,shot_529,0,1.8,,2.59,82.1,0.71%,2.3,227.4,0.59%,25.19,6206.7,1.30%,0.32,123.8,0.24%,1.17,892,0.37%,0.1677,263.5,0.18%,0,0,,0,0,,21.41,39576.3,1.08%,11.59,22517.9,0.59%,0.17,339.3,0.18%,17.05,28721.7,0.86%,3.3049,5119.4,0.41%,4.2776,4770.7,0.59%,0.0582,22.5,0.05%
530,670,shot_530,0.66,3.4,2.29%,2.96,95.1,0.73%,2.44,243.8,0.60%,25.31,6296,1.31%,0.42,163.9,0.23%,1.35,1037.9,0.41%,0.2051,325.9,0.20%,0,0,,0,0,,23.04,42815,1.16%,11.56,22358.2,0.58%,0.04,77.1,0.08%,16.83,28589.3,0.85%,3.0969,4890.8,0.43%,4.2516,4859,0.59%,0.0264,10.5,0.06%
531,671,shot_531,3.18,16.7,2.43%,3.42,110.3,0.72%,2.54,253.4,0.60%,25.45,6330.2,1.32%,0.64,250.2,0.23%,1.42,1098.9,0.43%,0.2877,459.7,0.23%,0,0,,0,10.5,,23.4,44006.5,1.18%,11.67,22960.3,0.59%,0.1,205.6,0.12%,16.79,29140.1,0.85%,2.9628,4807.6,0.44%,4.0642,4796,0.56%,0,8.7,
532,672,shot_532,4.91,27,2.43%,3.82,126.8,0.70%,2.84,291.2,0.61%,25.86,6574.3,1.34%,0.55,221.8,0.20%,1.36,1077.3,0.41%,0.2986,488,0.23%,0,0,,0.1,178,0.12%,27.81,51950.6,1.40%,11.38,21434.2,0.58%,0.11,221.4,0.13%,13.76,23926.5,0.69%,2.1994,3753.6,0.47%,3.7398,4713.3,0.56%,0,3.3,
533,673,shot_533,1.72,9.4,2.23%,3.88,132,0.68%,2.89,302.6,0.61%,25.48,6612.1,1.32%,0.67,274.4,0.24%,1.17,933.8,0.37%,0.4346,717.4,0.22%,0,0,,0.02,36.6,0.05%,30.2,55320.1,1.52%,11.5,20511.5,0.58%,0.12,223.7,0.14%,11.9,19961.6,0.60%,1.8289,3090.7,0.45%,3.5825,4501.6,0.56%,0.0148,6.5,0.04%
534,674,shot_534,2.67,14.9,2.39%,2.78,95.8,0.72%,2.21,236.7,0.58%,25.35,6785,1.31%,0.72,303.2,0.26%,0.79,653.6,0.27%,0.3058,521.5,0.23%,0,0,,0.01,12.1,0.03%,36.43,66004.5,1.83%,11.61,19291.1,0.59%,0,9.1,,8.83,14385.2,0.45%,1.2252,2115.7,0.36%,3.6783,4777.3,0.56%,0.0456,20.8,0.04%
535,675,shot_535,5.1,29.1,2.45%,3.29,113.1,0.72%,1.77,189.8,0.52%,20.63,5557.9,1.07%,0.92,402.1,0.31%,0.44,379.5,0.21%,0.1276,228.5,0.15%,0,0,,0,0,,43.23,77186.1,2.17%,11.56,17594.7,0.59%,0,0,,5.61,8846.5,0.29%,0.7043,1238.1,0.24%,3.6924,4933.1,0.56%,0.0526,24.7,0.04%
536,676,shot_536,8.47,50.2,2.48%,2.98,103.7,0.71%,1.56,169.9,0.48%,20.24,5548.6,1.05%,0.86,385.7,0.29%,0.36,319.4,0.23%,0.304,557.6,0.23%,0,0,,0,4.4,0.02%,47.76,85581.9,2.39%,10.99,16374.4,0.56%,0,0,,2.8,4441.7,0.57%,0.1836,339.3,0.07%,3.4425,4896.3,0.56%,0.0639,32,0.04%
537,677,shot_537,8.65,52,2.40%,3.13,110.1,0.71%,1.89,206.7,0.53%,19.55,5386.7,1.02%,0.92,414.4,0.31%,0.42,378.2,0.22%,0.2623,484.8,0.22%,0,0,,0.01,17.1,0.03%,48.44,86975.5,2.43%,10.49,15521.9,0.53%,0,0,,1.56,2493.6,0.45%,0.0459,86.6,0.02%,3.4197,4983.7,0.56%,0.0219,11.3,0.05%
538,678,shot_538,10.17,61.7,2.31%,2.86,99.3,0.69%,2.22,239.9,0.57%,18.83,5121.9,0.98%,0.92,412.4,0.31%,0.42,368.1,0.22%,0.3249,595.5,0.23%,0,0,,0.06,113.2,0.08%,46.32,83337,2.32%,10.4,15615.2,0.53%,0,0,,1.33,2142.3,0.40%,0.0287,55.1,0.03%,3.5811,5292.4,0.56%,0.0323,16.7,0.05%
539,679,shot_539,8.66,51.7,2.56%,2.83,97.7,0.72%,1.46,157.2,0.47%,19.87,5420.7,1.03%,0.9,403.1,0.31%,0.29,257.7,0.23%,0.3075,561.7,0.23%,0,0,,0,2.9,,46.65,83622.4,2.34%,11.61,17301.5,0.59%,0,0,,1.31,2067.1,0.40%,0.0236,44.3,0.04%,4.1441,5980.5,0.57%,0.0163,8.1,0.04%
540,680,shot_540,7.43,44.2,2.40%,3.29,114.1,0.71%,1.62,174.7,0.50%,19.6,5332.5,1.02%,0.8,353.8,0.28%,0.32,277.2,0.23%,0.3621,658.7,0.23%,0,0,,0,3.6,,45.18,80991.4,2.26%,11.92,17868.1,0.60%,0,0,,1.3,2051.2,0.40%,0.0207,38.8,0.04%,4.4395,6378.7,0.61%,0.0462,22.8,0.04%
541,681,shot_541,7.98,47.7,2.38%,2.69,93.1,0.70%,1.92,207.9,0.54%,19.02,5173.6,0.99%,0.96,425.5,0.32%,0.22,193.8,0.20%,0.3371,613.6,0.23%,0,0,,0,0,,43.39,78195.7,2.18%,12,18160.1,0.61%,0,0,,1.25,1981.5,0.39%,0.0222,41.8,0.04%,4.2211,6100.4,0.58%,0.0385,19.1,0.05%
542,682,shot_542,5.97,35.1,2.24%,3.09,107.3,0.70%,2.11,227.2,0.56%,18.5,5012.1,0.96%,1.06,471,0.35%,0.26,224.4,0.22%,0.2586,468.5,0.22%,0,0,,0,0,,42.59,76229.3,2.14%,12.34,18497.7,0.62%,0,0,,1.33,2071.9,0.40%,0.022,40.6,0.04%,4.3566,6173.5,0.60%,0.028,13.6,0.05%
543,683,shot_543,9.07,53.4,2.55%,2.86,96.4,0.73%,1.43,151,0.47%,19.09,5082.9,1.00%,0.84,367.7,0.29%,0.25,218.1,0.22%,0.3128,560.1,0.23%,0,0,,0,5.9,,43.68,77759.7,2.19%,12.62,18901.7,0.64%,0,0,,1.34,2083.5,0.41%,0.0184,34,0.03%,4.3808,6221.8,0.61%,0.0764,37.2,0.04%
544,684,shot_544,9.06,54.1,2.35%,2.97,101.5,0.70%,2.14,228.4,0.56%,17.42,4662.8,0.91%,1.16,515.2,0.37%,0.26,231.3,0.22%,0.2707,491.4,0.22%,0,0,,0.03,46.9,0.06%,43.18,77660.2,2.17%,11.97,18073.7,0.61%,0,0,,1.25,1973.1,0.39%,0.0386,72.5,0.02%,4.0688,5868,0.56%,0.09,44.7,0.05%
545,685,shot_545,11.06,67.5,2.37%,3.53,121.3,0.69%,2.2,234.1,0.57%,18.42,4920.8,0.96%,0.84,368.8,0.29%,0.28,240.3,0.22%,0.262,473.8,0.22%,0,0,,0.01,27.4,0.04%,42.27,76937.2,2.12%,11.3,17510.3,0.57%,0,0,,1.18,1925.8,0.37%,0.0171,33.4,0.03%,3.8513,5761.7,0.56%,0.019,9.8,0.04%
546,686,shot_546,7.21,42.8,2.23%,3.13,108,0.70%,1.97,211.5,0.54%,18.1,4894.7,0.94%,0.94,417.5,0.32%,0.24,211.3,0.21%,0.2758,500.5,0.23%,0,0,,0,0,,42.6,76304.3,2.14%,11.58,17368.2,0.59%,0,0,,1.27,1998.9,0.39%,0.02,37.3,0.04%,4.09,5863.8,0.57%,0.0262,12.9,0.05%
