   PIQUANT 0.0.0-main  ps__0846_0742001877_000PTFE_shot_22.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
9.43481, 152.275, 146.918, 146.649, 12.4207, 5.35721, 146.649, 0, 146.649, 146.918, 146.649, 146.649, 146.649, 146.649, 146.649, 146.649, 146.649, 146.649, 146.649, 146.649, 146.649, 146.649, 146.649, 146.649
9.44277, 149.353, 146.818, 146.477, 12.3026, 2.53514, 146.477, 0, 146.477, 146.818, 146.477, 146.477, 146.477, 146.477, 146.477, 146.477, 146.477, 146.477, 146.477, 146.477, 146.477, 146.477, 146.477, 146.477
9.45073, 147.581, 146.73, 146.304, 12.2303, 0.851532, 146.304, 0, 146.305, 146.73, 146.304, 146.304, 146.304, 146.304, 146.304, 146.304, 146.304, 146.304, 146.304, 146.304, 146.304, 146.304, 146.304, 146.304
9.45869, 155.296, 146.656, 146.132, 12.5418, 8.6403, 146.132, 0, 146.132, 146.656, 146.132, 146.132, 146.132, 146.132, 146.132, 146.132, 146.132, 146.132, 146.132, 146.132, 146.132, 146.132, 146.132, 146.132
9.46665, 142.626, 146.595, 145.958, 12.0261, -3.96899, 145.958, 0, 145.958, 146.595, 145.958, 145.958, 145.958, 145.958, 145.958, 145.958, 145.958, 145.958, 145.958, 145.958, 145.958, 145.958, 145.958, 145.958
9.47461, 143.829, 146.547, 145.783, 12.076, -2.71815, 145.783, 0, 145.783, 146.547, 145.783, 145.783, 145.783, 145.783, 145.783, 145.783, 145.783, 145.783, 145.783, 145.783, 145.783, 145.783, 145.783, 145.783
9.48257, 148.756, 146.509, 145.605, 12.2783, 2.24695, 145.605, 0, 145.605, 146.509, 145.605, 145.605, 145.605, 145.605, 145.605, 145.605, 145.605, 145.605, 145.605, 145.605, 145.605, 145.605, 145.605, 145.605
9.49053, 168.524, 146.48, 145.424, 13.0585, 22.0444, 145.424, 0, 145.425, 146.48, 145.424, 145.424, 145.424, 145.424, 145.424, 145.424, 145.424, 145.424, 145.424, 145.424, 145.424, 145.424, 145.424, 145.424
9.49849, 146.656, 146.457, 145.243, 12.1925, 0.198761, 145.243, 0, 145.243, 146.457, 145.243, 145.243, 145.243, 145.243, 145.243, 145.243, 145.243, 145.243, 145.243, 145.243, 145.243, 145.243, 145.243, 145.243
9.50645, 143.543, 146.44, 145.062, 12.0641, -2.89717, 145.062, 0, 145.062, 146.44, 145.062, 145.062, 145.062, 145.062, 145.062, 145.062, 145.062, 145.062, 145.062, 145.062, 145.062, 145.062, 145.062, 145.062
9.51441, 171.098, 146.423, 144.88, 13.1567, 24.6744, 144.88, 0, 144.88, 146.423, 144.88, 144.88, 144.88, 144.88, 144.88, 144.88, 144.88, 144.88, 144.88, 144.88, 144.88, 144.88, 144.88, 144.88
9.52237, 168.805, 146.402, 144.697, 13.0693, 22.4039, 144.697, 0, 144.697, 146.401, 144.697, 144.697, 144.697, 144.697, 144.697, 144.697, 144.697, 144.697, 144.697, 144.697, 144.697, 144.697, 144.697, 144.697
9.53034, 153.637, 146.369, 144.511, 12.4754, 7.26801, 144.511, 0, 144.511, 146.368, 144.511, 144.511, 144.511, 144.511, 144.511, 144.511, 144.511, 144.511, 144.511, 144.511, 144.511, 144.511, 144.511, 144.511
9.53829, 139.587, 146.32, 144.323, 11.899, -6.73251, 144.323, 0, 144.323, 146.32, 144.323, 144.323, 144.323, 144.323, 144.323, 144.323, 144.323, 144.323, 144.323, 144.323, 144.323, 144.323, 144.323, 144.323
9.54626, 160.545, 146.251, 144.134, 12.7493, 14.2939, 144.134, 0, 144.134, 146.251, 144.134, 144.134, 144.134, 144.134, 144.134, 144.134, 144.134, 144.134, 144.134, 144.134, 144.134, 144.134, 144.134, 144.134
9.55421, 166.216, 146.16, 143.945, 12.9698, 20.0556, 143.945, 0, 143.945, 146.16, 143.945, 143.945, 143.945, 143.945, 143.945, 143.945, 143.945, 143.945, 143.945, 143.945, 143.945, 143.945, 143.945, 143.945
9.56217, 161.089, 146.042, 143.756, 12.7706, 15.0475, 143.756, 0, 143.756, 146.042, 143.756, 143.756, 143.756, 143.756, 143.756, 143.756, 143.756, 143.756, 143.756, 143.756, 143.756, 143.756, 143.756, 143.756
9.57014, 159.493, 145.893, 143.565, 12.708, 13.6006, 143.565, 0, 143.565, 145.893, 143.565, 143.565, 143.565, 143.565, 143.565, 143.565, 143.565, 143.565, 143.565, 143.565, 143.565, 143.565, 143.565, 143.565
9.5781, 163.135, 145.71, 143.372, 12.8505, 17.4242, 143.372, 0, 143.372, 145.71, 143.372, 143.372, 143.372, 143.372, 143.372, 143.372, 143.372, 143.372, 143.372, 143.372, 143.372, 143.372, 143.372, 143.372
9.58605, 162.425, 145.495, 143.177, 12.8228, 16.9305, 143.177, 0, 143.177, 145.495, 143.177, 143.177, 143.177, 143.177, 143.177, 143.177, 143.177, 143.177, 143.177, 143.177, 143.177, 143.177, 143.177, 143.177
9.59402, 146.267, 145.248, 142.981, 12.1765, 1.01892, 142.981, 0, 142.981, 145.248, 142.981, 142.981, 142.981, 142.981, 142.981, 142.981, 142.981, 142.981, 142.981, 142.981, 142.981, 142.981, 142.981, 142.981
9.60198, 151.544, 144.973, 142.785, 12.3913, 6.57152, 142.785, 0, 142.785, 144.973, 142.785, 142.785, 142.785, 142.785, 142.785, 142.785, 142.785, 142.785, 142.785, 142.785, 142.785, 142.785, 142.785, 142.785
9.60994, 138.105, 144.672, 142.588, 11.8366, -6.56654, 142.588, 0, 142.588, 144.672, 142.588, 142.588, 142.588, 142.588, 142.588, 142.588, 142.588, 142.588, 142.588, 142.588, 142.588, 142.588, 142.588, 142.588
9.6179, 137.724, 144.348, 142.391, 11.8205, -6.6245, 142.391, 0, 142.391, 144.348, 142.391, 142.391, 142.391, 142.391, 142.391, 142.391, 142.391, 142.391, 142.391, 142.391, 142.391, 142.391, 142.391, 142.391
9.62586, 140.095, 144.006, 142.191, 11.9204, -3.91098, 142.191, 0, 142.191, 144.006, 142.191, 142.191, 142.191, 142.191, 142.191, 142.191, 142.191, 142.191, 142.191, 142.191, 142.191, 142.191, 142.191, 142.191
9.63382, 137.222, 143.65, 141.989, 11.7992, -6.42848, 141.989, 0, 141.989, 143.65, 141.989, 141.989, 141.989, 141.989, 141.989, 141.989, 141.989, 141.989, 141.989, 141.989, 141.989, 141.989, 141.989, 141.989
9.64178, 145.251, 143.287, 141.787, 12.1347, 1.96471, 141.787, 0, 141.787, 143.287, 141.787, 141.787, 141.787, 141.787, 141.787, 141.787, 141.787, 141.787, 141.787, 141.787, 141.787, 141.787, 141.787, 141.787
9.64974, 134.334, 142.921, 141.584, 11.6762, -8.5873, 141.584, 0, 141.584, 142.921, 141.584, 141.584, 141.584, 141.584, 141.584, 141.584, 141.584, 141.584, 141.584, 141.584, 141.584, 141.584, 141.584, 141.584
9.6577, 151.694, 142.557, 141.381, 12.3973, 9.13664, 141.381, 0, 141.381, 142.557, 141.381, 141.381, 141.381, 141.381, 141.381, 141.381, 141.381, 141.381, 141.381, 141.381, 141.381, 141.381, 141.381, 141.381
9.66566, 176.56, 142.198, 141.177, 13.3626, 34.3618, 141.177, 0, 141.177, 142.198, 141.177, 141.177, 141.177, 141.177, 141.177, 141.177, 141.177, 141.177, 141.177, 141.177, 141.177, 141.177, 141.177, 141.177
9.67362, 164.069, 141.846, 140.971, 12.8868, 22.223, 140.971, 0, 140.971, 141.846, 140.971, 140.971, 140.971, 140.971, 140.971, 140.971, 140.971, 140.971, 140.971, 140.971, 140.971, 140.971, 140.971, 140.971
9.68158, 147.551, 141.504, 140.763, 12.2291, 6.04709, 140.763, 0, 140.763, 141.504, 140.763, 140.763, 140.763, 140.763, 140.763, 140.763, 140.763, 140.763, 140.763, 140.763, 140.763, 140.763, 140.763, 140.763
9.68954, 139.038, 141.173, 140.555, 11.8759, -2.13538, 140.555, 0, 140.555, 141.173, 140.555, 140.555, 140.555, 140.555, 140.555, 140.555, 140.555, 140.555, 140.555, 140.555, 140.555, 140.555, 140.555, 140.555
9.6975, 132.69, 140.856, 140.346, 11.6056, -8.16594, 140.346, 0, 140.346, 140.856, 140.346, 140.346, 140.346, 140.346, 140.346, 140.346, 140.346, 140.346, 140.346, 140.346, 140.346, 140.346, 140.346, 140.346
9.70546, 117.702, 140.553, 140.137, 10.9409, -22.8502, 140.137, 0, 140.137, 140.552, 140.137, 140.137, 140.137, 140.137, 140.137, 140.137, 140.137, 140.137, 140.137, 140.137, 140.137, 140.137, 140.137, 140.137
9.71342, 113.041, 140.261, 139.927, 10.7257, -27.2203, 139.927, 0, 139.927, 140.261, 139.927, 139.927, 139.927, 139.927, 139.927, 139.927, 139.927, 139.927, 139.927, 139.927, 139.927, 139.927, 139.927, 139.927
9.72138, 148.586, 139.981, 139.715, 12.2714, 8.60559, 139.715, 0, 139.715, 139.98, 139.715, 139.715, 139.715, 139.715, 139.715, 139.715, 139.715, 139.715, 139.715, 139.715, 139.715, 139.715, 139.715, 139.715
9.72934, 154.749, 139.71, 139.502, 12.52, 15.0394, 139.502, 0, 139.502, 139.71, 139.502, 139.502, 139.502, 139.502, 139.502, 139.502, 139.502, 139.502, 139.502, 139.502, 139.502, 139.502, 139.502, 139.502
9.7373, 134.097, 139.449, 139.288, 11.6661, -5.35194, 139.288, 0, 139.288, 139.449, 139.288, 139.288, 139.288, 139.288, 139.288, 139.288, 139.288, 139.288, 139.288, 139.288, 139.288, 139.288, 139.288, 139.288
9.74526, 157.98, 139.197, 139.074, 12.6483, 18.7829, 139.074, 0, 139.074, 139.197, 139.074, 139.074, 139.074, 139.074, 139.074, 139.074, 139.074, 139.074, 139.074, 139.074, 139.074, 139.074, 139.074, 139.074
9.75322, 147.052, 138.952, 138.859, 12.2087, 8.09959, 138.859, 0, 138.859, 138.952, 138.859, 138.859, 138.859, 138.859, 138.859, 138.859, 138.859, 138.859, 138.859, 138.859, 138.859, 138.859, 138.859, 138.859
9.76118, 157.507, 138.713, 138.644, 12.6296, 18.794, 138.644, 0, 138.644, 138.713, 138.644, 138.644, 138.644, 138.644, 138.644, 138.644, 138.644, 138.644, 138.644, 138.644, 138.644, 138.644, 138.644, 138.644
9.76914, 144.035, 138.478, 138.427, 12.0845, 5.55704, 138.427, 0, 138.427, 138.478, 138.427, 138.427, 138.427, 138.427, 138.427, 138.427, 138.427, 138.427, 138.427, 138.427, 138.427, 138.427, 138.427, 138.427
9.7771, 148.152, 138.246, 138.208, 12.2536, 9.90599, 138.208, 0, 138.208, 138.246, 138.208, 138.208, 138.208, 138.208, 138.208, 138.208, 138.208, 138.208, 138.208, 138.208, 138.208, 138.208, 138.208, 138.208
9.78506, 142.081, 138.016, 137.989, 12.0034, 4.06541, 137.989, 0, 137.989, 138.016, 137.989, 137.989, 137.989, 137.989, 137.989, 137.989, 137.989, 137.989, 137.989, 137.989, 137.989, 137.989, 137.989, 137.989
9.79302, 128.439, 137.789, 137.77, 11.421, -9.35034, 137.77, 0, 137.77, 137.789, 137.77, 137.77, 137.77, 137.77, 137.77, 137.77, 137.77, 137.77, 137.77, 137.77, 137.77, 137.77, 137.77, 137.77
9.80098, 144.685, 137.564, 137.55, 12.1114, 7.12106, 137.55, 0, 137.55, 137.564, 137.55, 137.55, 137.55, 137.55, 137.55, 137.55, 137.55, 137.55, 137.55, 137.55, 137.55, 137.55, 137.55, 137.55
9.80894, 133.154, 137.339, 137.33, 11.6256, -4.18538, 137.33, 0, 137.33, 137.339, 137.33, 137.33, 137.33, 137.33, 137.33, 137.33, 137.33, 137.33, 137.33, 137.33, 137.33, 137.33, 137.33, 137.33
9.8169, 159.606, 137.114, 137.108, 12.7124, 22.4911, 137.108, 0, 137.108, 137.114, 137.108, 137.108, 137.108, 137.108, 137.108, 137.108, 137.108, 137.108, 137.108, 137.108, 137.108, 137.108, 137.108, 137.108
9.82486, 160.482, 136.889, 136.885, 12.7468, 23.593, 136.885, 0, 136.885, 136.889, 136.885, 136.885, 136.885, 136.885, 136.885, 136.885, 136.885, 136.885, 136.885, 136.885, 136.885, 136.885, 136.885, 136.885
9.83282, 145.546, 136.664, 136.661, 12.1468, 8.88196, 136.661, 0, 136.661, 136.664, 136.661, 136.661, 136.661, 136.661, 136.661, 136.661, 136.661, 136.661, 136.661, 136.661, 136.661, 136.661, 136.661, 136.661
9.84078, 150.59, 136.439, 136.437, 12.3527, 14.1512, 136.437, 0, 136.437, 136.439, 136.437, 136.437, 136.437, 136.437, 136.437, 136.437, 136.437, 136.437, 136.437, 136.437, 136.437, 136.437, 136.437, 136.437
9.84874, 132.844, 136.214, 136.213, 11.6122, -3.37035, 136.213, 0, 136.213, 136.214, 136.213, 136.213, 136.213, 136.213, 136.213, 136.213, 136.213, 136.213, 136.213, 136.213, 136.213, 136.213, 136.213, 136.213
9.8567, 141.425, 135.989, 135.988, 11.976, 5.43631, 135.988, 0, 135.988, 135.988, 135.988, 135.988, 135.988, 135.988, 135.988, 135.988, 135.988, 135.988, 135.988, 135.988, 135.988, 135.988, 135.988, 135.988
9.86466, 128.53, 135.762, 135.761, 11.425, -7.23215, 135.761, 0, 135.761, 135.762, 135.761, 135.761, 135.761, 135.761, 135.761, 135.761, 135.761, 135.761, 135.761, 135.761, 135.761, 135.761, 135.761, 135.761
9.87262, 119.894, 135.534, 135.534, 11.0406, -15.6399, 135.534, 0, 135.534, 135.534, 135.534, 135.534, 135.534, 135.534, 135.534, 135.534, 135.534, 135.534, 135.534, 135.534, 135.534, 135.534, 135.534, 135.534
9.88058, 147.504, 135.306, 135.306, 12.2272, 12.198, 135.306, 0, 135.306, 135.306, 135.306, 135.306, 135.306, 135.306, 135.306, 135.306, 135.306, 135.306, 135.306, 135.306, 135.306, 135.306, 135.306, 135.306
9.88854, 128.816, 135.076, 135.076, 11.4375, -6.25978, 135.076, 0, 135.076, 135.076, 135.076, 135.076, 135.076, 135.076, 135.076, 135.076, 135.076, 135.076, 135.076, 135.076, 135.076, 135.076, 135.076, 135.076
9.8965, 158.84, 134.845, 134.845, 12.6823, 23.9945, 134.845, 0, 134.845, 134.845, 134.845, 134.845, 134.845, 134.845, 134.845, 134.845, 134.845, 134.845, 134.845, 134.845, 134.845, 134.845, 134.845, 134.845
9.90446, 156.218, 134.612, 134.611, 12.5785, 21.6064, 134.611, 0, 134.612, 134.611, 134.611, 134.611, 134.611, 134.611, 134.611, 134.611, 134.611, 134.611, 134.611, 134.611, 134.611, 134.611, 134.611, 134.611
9.91242, 133.743, 134.375, 134.375, 11.6509, -0.632767, 134.375, 0, 134.375, 134.375, 134.375, 134.375, 134.375, 134.375, 134.375, 134.375, 134.375, 134.375, 134.375, 134.375, 134.375, 134.375, 134.375, 134.375
9.92038, 143.664, 134.137, 134.137, 12.0691, 9.52724, 134.137, 0, 134.137, 134.137, 134.137, 134.137, 134.137, 134.137, 134.137, 134.137, 134.137, 134.137, 134.137, 134.137, 134.137, 134.137, 134.137, 134.137
9.92834, 132.484, 133.896, 133.896, 11.5967, -1.41185, 133.896, 0, 133.896, 133.896, 133.896, 133.896, 133.896, 133.896, 133.896, 133.896, 133.896, 133.896, 133.896, 133.896, 133.896, 133.896, 133.896, 133.896
9.9363, 152.144, 133.653, 133.653, 12.4155, 18.4903, 133.653, 0, 133.653, 133.653, 133.653, 133.653, 133.653, 133.653, 133.653, 133.653, 133.653, 133.653, 133.653, 133.653, 133.653, 133.653, 133.653, 133.653
9.94426, 152.482, 133.409, 133.408, 12.4291, 19.0732, 133.408, 0, 133.409, 133.408, 133.408, 133.408, 133.408, 133.408, 133.408, 133.408, 133.408, 133.408, 133.408, 133.408, 133.408, 133.408, 133.408, 133.408
9.95222, 139.289, 133.162, 133.161, 11.8865, 6.1275, 133.161, 0, 133.162, 133.161, 133.161, 133.161, 133.161, 133.161, 133.161, 133.161, 133.161, 133.161, 133.161, 133.161, 133.161, 133.161, 133.161, 133.161
9.96018, 131.844, 132.913, 132.913, 11.5691, -1.06953, 132.913, 0, 132.913, 132.913, 132.913, 132.913, 132.913, 132.913, 132.913, 132.913, 132.913, 132.913, 132.913, 132.913, 132.913, 132.913, 132.913, 132.913
9.96814, 143.286, 132.665, 132.664, 12.0535, 10.6217, 132.664, 0, 132.665, 132.664, 132.664, 132.664, 132.664, 132.664, 132.664, 132.664, 132.664, 132.664, 132.664, 132.664, 132.664, 132.664, 132.664, 132.664
9.9761, 134.22, 132.415, 132.414, 11.6713, 1.80544, 132.414, 0, 132.415, 132.414, 132.414, 132.414, 132.414, 132.414, 132.414, 132.414, 132.414, 132.414, 132.414, 132.414, 132.414, 132.414, 132.414, 132.414
9.98406, 128.199, 132.164, 132.164, 11.4105, -3.96506, 132.164, 0, 132.164, 132.164, 132.164, 132.164, 132.164, 132.164, 132.164, 132.164, 132.164, 132.164, 132.164, 132.164, 132.164, 132.164, 132.164, 132.164
9.99202, 142.953, 131.913, 131.913, 12.0396, 11.0393, 131.913, 0, 131.913, 131.913, 131.913, 131.913, 131.913, 131.913, 131.913, 131.913, 131.913, 131.913, 131.913, 131.913, 131.913, 131.913, 131.913, 131.913
9.99998, 148.585, 131.662, 131.661, 12.2713, 16.9233, 131.661, 0, 131.662, 131.661, 131.661, 131.661, 131.661, 131.661, 131.661, 131.661, 131.661, 131.661, 131.661, 131.661, 131.661, 131.661, 131.661, 131.661
10.0079, 128.749, 131.408, 131.407, 11.4345, -2.65904, 131.407, 0, 131.408, 131.407, 131.407, 131.407, 131.407, 131.407, 131.407, 131.407, 131.407, 131.407, 131.407, 131.407, 131.407, 131.407, 131.407, 131.407
10.0159, 136.541, 131.152, 131.151, 11.7703, 5.38876, 131.151, 0, 131.152, 131.151, 131.151, 131.151, 131.151, 131.151, 131.151, 131.151, 131.151, 131.151, 131.151, 131.151, 131.151, 131.151, 131.151, 131.151
10.0239, 134.696, 130.893, 130.892, 11.6917, 3.80336, 130.892, 0, 130.893, 130.892, 130.892, 130.892, 130.892, 130.892, 130.892, 130.892, 130.892, 130.892, 130.892, 130.892, 130.892, 130.892, 130.892, 130.892
10.0318, 134.271, 130.631, 130.63, 11.6735, 3.64026, 130.63, 0, 130.631, 130.63, 130.63, 130.63, 130.63, 130.63, 130.63, 130.63, 130.63, 130.63, 130.63, 130.63, 130.63, 130.63, 130.63, 130.63
10.0398, 134.26, 130.367, 130.366, 11.6731, 3.89304, 130.366, 0, 130.367, 130.366, 130.366, 130.366, 130.366, 130.366, 130.366, 130.366, 130.366, 130.366, 130.366, 130.366, 130.366, 130.366, 130.366, 130.366
10.0477, 135.182, 130.1, 130.098, 11.7125, 5.08174, 130.098, 0, 130.1, 130.098, 130.098, 130.098, 130.098, 130.098, 130.098, 130.098, 130.098, 130.098, 130.098, 130.098, 130.098, 130.098, 130.098, 130.098
10.0557, 123.322, 129.829, 129.827, 11.1947, -6.50643, 129.827, 0, 129.829, 129.827, 129.827, 129.827, 129.827, 129.827, 129.827, 129.827, 129.827, 129.827, 129.827, 129.827, 129.827, 129.827, 129.827, 129.827
10.0637, 148.225, 129.553, 129.551, 12.2566, 18.6719, 129.551, 0, 129.553, 129.551, 129.551, 129.551, 129.551, 129.551, 129.551, 129.551, 129.551, 129.551, 129.551, 129.551, 129.551, 129.551, 129.551, 129.551
10.0716, 124.256, 129.275, 129.273, 11.2364, -5.01949, 129.273, 0, 129.275, 129.273, 129.273, 129.273, 129.273, 129.273, 129.273, 129.273, 129.273, 129.273, 129.273, 129.273, 129.273, 129.273, 129.273, 129.273
10.0796, 116.975, 128.996, 128.993, 10.9076, -12.0205, 128.993, 0, 128.996, 128.993, 128.993, 128.993, 128.993, 128.993, 128.993, 128.993, 128.993, 128.993, 128.993, 128.993, 128.993, 128.993, 128.993, 128.993
10.0875, 136.119, 128.717, 128.713, 11.7524, 7.40251, 128.713, 0, 128.717, 128.713, 128.713, 128.713, 128.713, 128.713, 128.713, 128.713, 128.713, 128.713, 128.713, 128.713, 128.713, 128.713, 128.713, 128.713
10.0955, 132.827, 128.442, 128.438, 11.6115, 4.38495, 128.438, 0, 128.442, 128.438, 128.438, 128.438, 128.438, 128.438, 128.438, 128.438, 128.438, 128.438, 128.438, 128.438, 128.438, 128.438, 128.438, 128.438
10.1035, 144.202, 128.161, 128.157, 12.0914, 16.0406, 128.157, 0, 128.161, 128.157, 128.157, 128.157, 128.157, 128.157, 128.157, 128.157, 128.157, 128.157, 128.157, 128.157, 128.157, 128.157, 128.157, 128.157
10.1114, 130.318, 127.876, 127.871, 11.5029, 2.44212, 127.871, 0, 127.876, 127.871, 127.871, 127.871, 127.871, 127.871, 127.871, 127.871, 127.871, 127.871, 127.871, 127.871, 127.871, 127.871, 127.871, 127.871
10.1194, 132.542, 127.587, 127.582, 11.5992, 4.95518, 127.582, 0, 127.587, 127.582, 127.582, 127.582, 127.582, 127.582, 127.582, 127.582, 127.582, 127.582, 127.582, 127.582, 127.582, 127.582, 127.582, 127.582
10.1273, 112.932, 127.299, 127.294, 10.7206, -14.3673, 127.294, 0, 127.299, 127.294, 127.294, 127.294, 127.294, 127.294, 127.294, 127.294, 127.294, 127.294, 127.294, 127.294, 127.294, 127.294, 127.294, 127.294
10.1353, 124.994, 127.031, 127.025, 11.2692, -2.03697, 127.025, 0, 127.031, 127.025, 127.025, 127.025, 127.025, 127.025, 127.025, 127.025, 127.025, 127.025, 127.025, 127.025, 127.025, 127.025, 127.025, 127.025
10.1433, 154.173, 126.753, 126.747, 12.4969, 27.4199, 126.747, 0, 126.753, 126.747, 126.747, 126.747, 126.747, 126.747, 126.747, 126.747, 126.747, 126.747, 126.747, 126.747, 126.747, 126.747, 126.747, 126.747
10.1512, 133.733, 126.467, 126.461, 11.6504, 7.26602, 126.461, 0, 126.467, 126.461, 126.461, 126.461, 126.461, 126.461, 126.461, 126.461, 126.461, 126.461, 126.461, 126.461, 126.461, 126.461, 126.461, 126.461
10.1592, 132.065, 126.176, 126.169, 11.5787, 5.88942, 126.169, 0, 126.176, 126.169, 126.169, 126.169, 126.169, 126.169, 126.169, 126.169, 126.169, 126.169, 126.169, 126.169, 126.169, 126.169, 126.169, 126.169
10.1671, 141.424, 125.885, 125.879, 11.976, 15.5385, 125.879, 0, 125.885, 125.879, 125.879, 125.879, 125.879, 125.879, 125.879, 125.879, 125.879, 125.879, 125.879, 125.879, 125.879, 125.879, 125.879, 125.879
10.1751, 127.546, 125.624, 125.618, 11.3818, 1.92194, 125.618, 0, 125.624, 125.618, 125.618, 125.618, 125.618, 125.618, 125.618, 125.618, 125.618, 125.618, 125.618, 125.618, 125.618, 125.618, 125.618, 125.618
10.1831, 141.962, 125.349, 125.343, 11.9984, 16.6121, 125.343, 0, 125.349, 125.343, 125.343, 125.343, 125.343, 125.343, 125.343, 125.343, 125.343, 125.343, 125.343, 125.343, 125.343, 125.343, 125.343, 125.343
10.191, 118.566, 125.063, 125.056, 10.9803, -6.49635, 125.056, 0, 125.063, 125.056, 125.056, 125.056, 125.056, 125.056, 125.056, 125.056, 125.056, 125.056, 125.056, 125.056, 125.056, 125.056, 125.056, 125.056
10.199, 129.596, 124.77, 124.764, 11.4715, 4.82613, 124.764, 0, 124.77, 124.764, 124.764, 124.764, 124.764, 124.764, 124.764, 124.764, 124.764, 124.764, 124.764, 124.764, 124.764, 124.764, 124.764, 124.764
10.2069, 152.215, 124.477, 124.471, 12.4183, 27.7374, 124.471, 0, 124.477, 124.471, 124.471, 124.471, 124.471, 124.471, 124.471, 124.471, 124.471, 124.471, 124.471, 124.471, 124.471, 124.471, 124.471, 124.471
10.2149, 139.083, 124.224, 124.218, 11.8778, 14.859, 124.218, 0, 124.224, 124.218, 124.218, 124.218, 124.218, 124.218, 124.218, 124.218, 124.218, 124.218, 124.218, 124.218, 124.218, 124.218, 124.218, 124.218
10.2229, 137.535, 123.953, 123.947, 11.8125, 13.5819, 123.947, 0, 123.953, 123.947, 123.947, 123.947, 123.947, 123.947, 123.947, 123.947, 123.947, 123.947, 123.947, 123.947, 123.947, 123.947, 123.947, 123.947
10.2308, 129.372, 123.666, 123.661, 11.4618, 5.70601, 123.661, 0, 123.666, 123.661, 123.661, 123.661, 123.661, 123.661, 123.661, 123.661, 123.661, 123.661, 123.661, 123.661, 123.661, 123.661, 123.661, 123.661
10.2388, 131.164, 123.371, 123.366, 11.5397, 7.79336, 123.366, 0, 123.371, 123.366, 123.366, 123.366, 123.366, 123.366, 123.366, 123.366, 123.366, 123.366, 123.366, 123.366, 123.366, 123.366, 123.366, 123.366
