   PIQUANT 0.0.0-main  ps__0846_0742001877_000PTFE_shot_0.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Cl_K, S_K, Si_K, Br_L, Al_K, Zn_L, Ni_L, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
17.277, 13.845, 11.7216, 11.671, 3.98057, 2.12339, 11.671, 0, 11.671, 11.671, 11.671, 11.671, 11.671, 11.671, 11.671, 11.671, 11.671, 11.671, 11.671, 11.7216, 11.671
17.2853, 14.687, 11.6712, 11.6199, 4.08497, 3.01579, 11.6199, 0, 11.6199, 11.6199, 11.6199, 11.6199, 11.6199, 11.6199, 11.6199, 11.6199, 11.6199, 11.6199, 11.6199, 11.6712, 11.6199
17.2936, 15.426, 11.6338, 11.5817, 4.17444, 3.79219, 11.5817, 0, 11.5817, 11.5817, 11.5817, 11.5817, 11.5817, 11.5817, 11.5817, 11.5817, 11.5817, 11.5817, 11.5817, 11.6338, 11.5817
17.3019, 14.9855, 11.5907, 11.5379, 4.12135, 3.39483, 11.5379, 0, 11.5379, 11.5379, 11.5379, 11.5379, 11.5379, 11.5379, 11.5379, 11.5379, 11.5379, 11.5379, 11.5379, 11.5907, 11.5379
17.3102, 9.98622, 11.5427, 11.4891, 3.46211, -1.55648, 11.4891, 0, 11.4891, 11.4891, 11.4891, 11.4891, 11.4891, 11.4891, 11.4891, 11.4891, 11.4891, 11.4891, 11.4891, 11.5427, 11.4891
17.3185, 10.5929, 11.4923, 11.438, 3.54864, -0.899448, 11.438, 0, 11.438, 11.438, 11.438, 11.438, 11.438, 11.438, 11.438, 11.438, 11.438, 11.438, 11.438, 11.4923, 11.438
17.3268, 6.1222, 11.442, 11.3869, 2.84995, -5.31984, 11.3869, 0, 11.3869, 11.3869, 11.3869, 11.3869, 11.3869, 11.3869, 11.3869, 11.3869, 11.3869, 11.3869, 11.3869, 11.442, 11.3869
17.3351, 7.49207, 11.4054, 11.3495, 3.08092, -3.91337, 11.3495, 0, 11.3495, 11.3495, 11.3495, 11.3495, 11.3495, 11.3495, 11.3495, 11.3495, 11.3495, 11.3495, 11.3495, 11.4054, 11.3495
17.3434, 13.8583, 11.3627, 11.306, 3.98224, 2.49555, 11.306, 0, 11.306, 11.306, 11.306, 11.306, 11.306, 11.306, 11.306, 11.306, 11.306, 11.306, 11.306, 11.3627, 11.306
17.3517, 16.8619, 11.3146, 11.2571, 4.34303, 5.54728, 11.2571, 0, 11.2571, 11.2571, 11.2571, 11.2571, 11.2571, 11.2571, 11.2571, 11.2571, 11.2571, 11.2571, 11.2571, 11.3146, 11.2571
17.36, 10.8667, 11.2639, 11.2056, 3.58701, -0.397281, 11.2056, 0, 11.2056, 11.2056, 11.2056, 11.2056, 11.2056, 11.2056, 11.2056, 11.2056, 11.2056, 11.2056, 11.2056, 11.2639, 11.2056
17.3683, 16.1034, 11.2134, 11.1542, 4.25481, 4.89004, 11.1542, 0, 11.1542, 11.1542, 11.1542, 11.1542, 11.1542, 11.1542, 11.1542, 11.1542, 11.1542, 11.1542, 11.1542, 11.2134, 11.1542
17.3766, 13.5531, 11.1781, 11.1181, 3.94375, 2.37505, 11.1181, 0, 11.1181, 11.1181, 11.1181, 11.1181, 11.1181, 11.1181, 11.1181, 11.1181, 11.1181, 11.1181, 11.1181, 11.1781, 11.1181
17.3849, 21.5299, 11.1362, 11.0753, 4.85076, 10.3937, 11.0753, 0, 11.0753, 11.0753, 11.0753, 11.0753, 11.0753, 11.0753, 11.0753, 11.0753, 11.0753, 11.0753, 11.0753, 11.1362, 11.0753
17.3932, 15.8727, 11.0884, 11.0267, 4.22761, 4.78432, 11.0267, 0, 11.0267, 11.0267, 11.0267, 11.0267, 11.0267, 11.0267, 11.0267, 11.0267, 11.0267, 11.0267, 11.0267, 11.0884, 11.0267
17.4015, 13.8812, 11.0378, 10.9752, 3.98513, 2.84341, 10.9752, 0, 10.9752, 10.9752, 10.9752, 10.9752, 10.9752, 10.9752, 10.9752, 10.9752, 10.9752, 10.9752, 10.9752, 11.0378, 10.9752
17.4098, 11.0905, 10.9874, 10.9239, 3.61808, 0.103108, 10.9239, 0, 10.9239, 10.9239, 10.9239, 10.9239, 10.9239, 10.9239, 10.9239, 10.9239, 10.9239, 10.9239, 10.9239, 10.9874, 10.9239
17.4181, 18.5958, 10.9528, 10.8884, 4.53826, 7.64299, 10.8884, 0, 10.8884, 10.8884, 10.8884, 10.8884, 10.8884, 10.8884, 10.8884, 10.8884, 10.8884, 10.8884, 10.8884, 10.9528, 10.8884
17.4264, 16.4751, 10.9112, 10.8459, 4.29826, 5.56383, 10.8459, 0, 10.8459, 10.8459, 10.8459, 10.8459, 10.8459, 10.8459, 10.8459, 10.8459, 10.8459, 10.8459, 10.8459, 10.9112, 10.8459
17.4347, 9.08291, 10.8636, 10.7973, 3.3291, -1.78066, 10.7973, 0, 10.7973, 10.7973, 10.7973, 10.7973, 10.7973, 10.7973, 10.7973, 10.7973, 10.7973, 10.7973, 10.7973, 10.8636, 10.7973
17.443, 10.4114, 10.8129, 10.7457, 3.52298, -0.401526, 10.7457, 0, 10.7457, 10.7457, 10.7457, 10.7457, 10.7457, 10.7457, 10.7457, 10.7457, 10.7457, 10.7457, 10.7457, 10.8129, 10.7457
17.4513, 7.27245, 10.7624, 10.6942, 3.04507, -3.48996, 10.6942, 0, 10.6942, 10.6942, 10.6942, 10.6942, 10.6942, 10.6942, 10.6942, 10.6942, 10.6942, 10.6942, 10.6942, 10.7624, 10.6942
17.4596, 13.8084, 10.7289, 10.6597, 3.97597, 3.07946, 10.6597, 0, 10.6597, 10.6597, 10.6597, 10.6597, 10.6597, 10.6597, 10.6597, 10.6597, 10.6597, 10.6597, 10.6597, 10.7289, 10.6597
17.4679, 9.99243, 10.6881, 10.6179, 3.46301, -0.695621, 10.6179, 0, 10.6179, 10.6179, 10.6179, 10.6179, 10.6179, 10.6179, 10.6179, 10.6179, 10.6179, 10.6179, 10.6179, 10.6881, 10.6179
17.4762, 8.33152, 10.6408, 10.5696, 3.21427, -2.30932, 10.5696, 0, 10.5696, 10.5696, 10.5696, 10.5696, 10.5696, 10.5696, 10.5696, 10.5696, 10.5696, 10.5696, 10.5696, 10.6408, 10.5696
17.4845, 11.5714, 10.5905, 10.5183, 3.68394, 0.980926, 10.5183, 0, 10.5183, 10.5183, 10.5183, 10.5183, 10.5183, 10.5183, 10.5183, 10.5183, 10.5183, 10.5183, 10.5183, 10.5905, 10.5183
17.4928, 10.2343, 10.5403, 10.467, 3.49776, -0.30603, 10.467, 0, 10.467, 10.467, 10.467, 10.467, 10.467, 10.467, 10.467, 10.467, 10.467, 10.467, 10.467, 10.5403, 10.467
17.5011, 12.2198, 10.5073, 10.433, 3.77092, 1.71249, 10.433, 0, 10.433, 10.433, 10.433, 10.433, 10.433, 10.433, 10.433, 10.433, 10.433, 10.433, 10.433, 10.5073, 10.433
17.5094, 14.0592, 10.4669, 10.3914, 4.00739, 3.59228, 10.3914, 0, 10.3914, 10.3914, 10.3914, 10.3914, 10.3914, 10.3914, 10.3914, 10.3914, 10.3914, 10.3914, 10.3914, 10.4669, 10.3914
17.5177, 18.9736, 10.4199, 10.3433, 4.57969, 8.55363, 10.3433, 0, 10.3433, 10.3433, 10.3433, 10.3433, 10.3433, 10.3433, 10.3433, 10.3433, 10.3433, 10.3433, 10.3433, 10.4199, 10.3433
17.5261, 12.7004, 10.3698, 10.2921, 3.83411, 2.33054, 10.2921, 0, 10.2921, 10.2921, 10.2921, 10.2921, 10.2921, 10.2921, 10.2921, 10.2921, 10.2921, 10.2921, 10.2921, 10.3698, 10.2921
17.5344, 8.25947, 10.3199, 10.241, 3.20304, -2.0604, 10.241, 0, 10.241, 10.241, 10.241, 10.241, 10.241, 10.241, 10.241, 10.241, 10.241, 10.241, 10.241, 10.3199, 10.241
17.5427, 14.8466, 10.2876, 10.2075, 4.10446, 4.55893, 10.2075, 0, 10.2075, 10.2075, 10.2075, 10.2075, 10.2075, 10.2075, 10.2075, 10.2075, 10.2075, 10.2075, 10.2075, 10.2876, 10.2075
17.551, 13.731, 10.2479, 10.1666, 3.96623, 3.48316, 10.1666, 0, 10.1666, 10.1666, 10.1666, 10.1666, 10.1666, 10.1666, 10.1666, 10.1666, 10.1666, 10.1666, 10.1666, 10.2479, 10.1666
17.5593, 10.994, 10.2015, 10.1189, 3.60471, 0.792506, 10.1189, 0, 10.1189, 10.1189, 10.1189, 10.1189, 10.1189, 10.1189, 10.1189, 10.1189, 10.1189, 10.1189, 10.1189, 10.2015, 10.1189
17.5676, 8.22319, 10.1518, 10.0681, 3.19737, -1.92864, 10.0681, 0, 10.0681, 10.0681, 10.0681, 10.0681, 10.0681, 10.0681, 10.0681, 10.0681, 10.0681, 10.0681, 10.0681, 10.1518, 10.0681
17.5759, 10.7059, 10.1024, 10.0173, 3.56454, 0.603589, 10.0173, 0, 10.0173, 10.0173, 10.0173, 10.0173, 10.0173, 10.0173, 10.0173, 10.0173, 10.0173, 10.0173, 10.0173, 10.1024, 10.0173
17.5842, 6.36979, 10.0706, 9.98433, 2.89306, -3.70084, 9.98433, 0, 9.98433, 9.98433, 9.98433, 9.98433, 9.98433, 9.98433, 9.98433, 9.98433, 9.98433, 9.98433, 9.98433, 10.0706, 9.98433
17.5925, 17.7214, 10.0313, 9.94369, 4.44088, 7.69014, 9.94369, 0, 9.94369, 9.94369, 9.94369, 9.94369, 9.94369, 9.94369, 9.94369, 9.94369, 9.94369, 9.94369, 9.94369, 10.0313, 9.94369
17.6008, 11.1367, 9.98529, 9.89636, 3.62446, 1.15143, 9.89636, 0, 9.89636, 9.89636, 9.89636, 9.89636, 9.89636, 9.89636, 9.89636, 9.89636, 9.89636, 9.89636, 9.89636, 9.98529, 9.89636
17.6091, 11.1672, 9.93603, 9.84576, 3.62867, 1.23122, 9.84576, 0, 9.84576, 9.84576, 9.84576, 9.84576, 9.84576, 9.84576, 9.84576, 9.84576, 9.84576, 9.84576, 9.84576, 9.93603, 9.84576
17.6174, 16.7545, 9.88692, 9.79529, 4.33064, 6.86754, 9.79529, 0, 9.79529, 9.79529, 9.79529, 9.79529, 9.79529, 9.79529, 9.79529, 9.79529, 9.79529, 9.79529, 9.79529, 9.88692, 9.79529
17.6257, 16.0264, 9.85582, 9.76281, 4.24575, 6.17059, 9.76281, 0, 9.76281, 9.76281, 9.76281, 9.76281, 9.76281, 9.76281, 9.76281, 9.76281, 9.76281, 9.76281, 9.76281, 9.85582, 9.76281
17.634, 13.9077, 9.8171, 9.72268, 3.98844, 4.09059, 9.72268, 0, 9.72268, 9.72268, 9.72268, 9.72268, 9.72268, 9.72268, 9.72268, 9.72268, 9.72268, 9.72268, 9.72268, 9.8171, 9.72268
17.6423, 11.0214, 9.77168, 9.67584, 3.60852, 1.24973, 9.67584, 0, 9.67584, 9.67584, 9.67584, 9.67584, 9.67584, 9.67584, 9.67584, 9.67584, 9.67584, 9.67584, 9.67584, 9.77168, 9.67584
17.6506, 8.91961, 9.72302, 9.62572, 3.30448, -0.803409, 9.62572, 0, 9.62572, 9.62572, 9.62572, 9.62572, 9.62572, 9.62572, 9.62572, 9.62572, 9.62572, 9.62572, 9.62572, 9.72302, 9.62572
17.6589, 12.0536, 9.67452, 9.57574, 3.74881, 2.3791, 9.57574, 0, 9.57574, 9.57574, 9.57574, 9.57574, 9.57574, 9.57574, 9.57574, 9.57574, 9.57574, 9.57574, 9.57574, 9.67452, 9.57574
17.6672, 9.92657, 9.64392, 9.54364, 3.45349, 0.282648, 9.54364, 0, 9.54364, 9.54364, 9.54364, 9.54364, 9.54364, 9.54364, 9.54364, 9.54364, 9.54364, 9.54364, 9.54364, 9.64392, 9.54364
17.6755, 13.124, 9.60572, 9.50391, 3.88896, 3.51829, 9.50391, 0, 9.50391, 9.50391, 9.50391, 9.50391, 9.50391, 9.50391, 9.50391, 9.50391, 9.50391, 9.50391, 9.50391, 9.60572, 9.50391
17.6838, 15.9077, 9.56085, 9.45749, 4.23175, 6.34686, 9.45749, 0, 9.45749, 9.45749, 9.45749, 9.45749, 9.45749, 9.45749, 9.45749, 9.45749, 9.45749, 9.45749, 9.45749, 9.56085, 9.45749
17.6921, 15.9837, 9.51274, 9.4078, 4.24072, 6.47097, 9.4078, 0, 9.4078, 9.4078, 9.4078, 9.4078, 9.4078, 9.4078, 9.4078, 9.4078, 9.4078, 9.4078, 9.4078, 9.51274, 9.4078
17.7004, 12.9469, 9.46479, 9.35825, 3.86612, 3.48212, 9.35825, 0, 9.35825, 9.35825, 9.35825, 9.35825, 9.35825, 9.35825, 9.35825, 9.35825, 9.35825, 9.35825, 9.35825, 9.46479, 9.35825
17.7087, 5.97275, 9.43419, 9.32601, 2.82361, -3.46144, 9.32601, 0, 9.32601, 9.32601, 9.32601, 9.32601, 9.32601, 9.32601, 9.32601, 9.32601, 9.32601, 9.32601, 9.32601, 9.43419, 9.32601
17.717, 8.00647, 9.39648, 9.28664, 3.1633, -1.39001, 9.28664, 0, 9.28664, 9.28664, 9.28664, 9.28664, 9.28664, 9.28664, 9.28664, 9.28664, 9.28664, 9.28664, 9.28664, 9.39648, 9.28664
17.7253, 6.99105, 9.35241, 9.24088, 2.99851, -2.36136, 9.24088, 0, 9.24088, 9.24088, 9.24088, 9.24088, 9.24088, 9.24088, 9.24088, 9.24088, 9.24088, 9.24088, 9.24088, 9.35241, 9.24088
17.7336, 8.00994, 9.30526, 9.192, 3.16385, -1.29532, 9.192, 0, 9.192, 9.192, 9.192, 9.192, 9.192, 9.192, 9.192, 9.192, 9.192, 9.192, 9.192, 9.30526, 9.192
17.7419, 14.9789, 9.25828, 9.14325, 4.12055, 5.72063, 9.14325, 0, 9.14325, 9.14325, 9.14325, 9.14325, 9.14325, 9.14325, 9.14325, 9.14325, 9.14325, 9.14325, 9.14325, 9.25828, 9.14325
17.7502, 7.98638, 9.22707, 9.11025, 3.16012, -1.24068, 9.11025, 0, 9.11025, 9.11025, 9.11025, 9.11025, 9.11025, 9.11025, 9.11025, 9.11025, 9.11025, 9.11025, 9.11025, 9.22707, 9.11025
17.7585, 10.999, 9.18968, 9.07104, 3.60541, 1.80931, 9.07104, 0, 9.07104, 9.07104, 9.07104, 9.07104, 9.07104, 9.07104, 9.07104, 9.07104, 9.07104, 9.07104, 9.07104, 9.18968, 9.07104
17.7668, 11.9779, 9.14661, 9.02609, 3.73871, 2.83134, 9.02609, 0, 9.02609, 9.02609, 9.02609, 9.02609, 9.02609, 9.02609, 9.02609, 9.02609, 9.02609, 9.02609, 9.02609, 9.14661, 9.02609
17.7751, 9.98438, 9.10078, 8.97836, 3.46185, 0.883605, 8.97836, 0, 8.97836, 8.97836, 8.97836, 8.97836, 8.97836, 8.97836, 8.97836, 8.97836, 8.97836, 8.97836, 8.97836, 9.10078, 8.97836
17.7834, 11.9916, 9.05512, 8.93076, 3.74053, 2.93647, 8.93076, 0, 8.93076, 8.93076, 8.93076, 8.93076, 8.93076, 8.93076, 8.93076, 8.93076, 8.93076, 8.93076, 8.93076, 9.05512, 8.93076
17.7917, 8.98883, 9.02355, 8.8972, 3.31494, -0.0347109, 8.8972, 0, 8.8972, 8.8972, 8.8972, 8.8972, 8.8972, 8.8972, 8.8972, 8.8972, 8.8972, 8.8972, 8.8972, 9.02355, 8.8972
17.8, 12.977, 8.9866, 8.85823, 3.87001, 3.99037, 8.85823, 0, 8.85823, 8.85823, 8.85823, 8.85823, 8.85823, 8.85823, 8.85823, 8.85823, 8.85823, 8.85823, 8.85823, 8.9866, 8.85823
17.8083, 4.04509, 8.9445, 8.81405, 2.45868, -4.89941, 8.81405, 0, 8.81405, 8.81405, 8.81405, 8.81405, 8.81405, 8.81405, 8.81405, 8.81405, 8.81405, 8.81405, 8.81405, 8.9445, 8.81405
17.8166, 4.99728, 8.8999, 8.76734, 2.64524, -3.90262, 8.76734, 0, 8.76734, 8.76734, 8.76734, 8.76734, 8.76734, 8.76734, 8.76734, 8.76734, 8.76734, 8.76734, 8.76734, 8.8999, 8.76734
17.8249, 12.8979, 8.85549, 8.72076, 3.85978, 4.0424, 8.72076, 0, 8.72076, 8.72076, 8.72076, 8.72076, 8.72076, 8.72076, 8.72076, 8.72076, 8.72076, 8.72076, 8.72076, 8.85549, 8.72076
17.8332, 10.0221, 8.84557, 8.70862, 3.46728, 1.17649, 8.70862, 0, 8.70862, 8.70862, 8.70862, 8.70862, 8.70862, 8.70862, 8.70862, 8.70862, 8.70862, 8.70862, 8.70862, 8.84557, 8.70862
17.8415, 8.9864, 8.8286, 8.68939, 3.31457, 0.157795, 8.68939, 0, 8.68939, 8.68939, 8.68939, 8.68939, 8.68939, 8.68939, 8.68939, 8.68939, 8.68939, 8.68939, 8.68939, 8.8286, 8.68939
17.8498, 4.06018, 8.80489, 8.66337, 2.46174, -4.74471, 8.66337, 0, 8.66337, 8.66337, 8.66337, 8.66337, 8.66337, 8.66337, 8.66337, 8.66337, 8.66337, 8.66337, 8.66337, 8.80489, 8.66337
17.8581, 7.9688, 8.77787, 8.63398, 3.15734, -0.80907, 8.63398, 0, 8.63398, 8.63398, 8.63398, 8.63398, 8.63398, 8.63398, 8.63398, 8.63398, 8.63398, 8.63398, 8.63398, 8.77787, 8.63398
17.8664, 8.99327, 8.75096, 8.60464, 3.31561, 0.242307, 8.60464, 0, 8.60464, 8.60464, 8.60464, 8.60464, 8.60464, 8.60464, 8.60464, 8.60464, 8.60464, 8.60464, 8.60464, 8.75096, 8.60464
17.8747, 13.8982, 8.74066, 8.59185, 3.98726, 5.15755, 8.59185, 0, 8.59185, 8.59185, 8.59185, 8.59185, 8.59185, 8.59185, 8.59185, 8.59185, 8.59185, 8.59185, 8.59185, 8.74066, 8.59185
17.883, 14.9548, 8.72369, 8.57233, 4.11762, 6.2311, 8.57233, 0, 8.57233, 8.57233, 8.57233, 8.57233, 8.57233, 8.57233, 8.57233, 8.57233, 8.57233, 8.57233, 8.57233, 8.72369, 8.57233
17.8913, 12.981, 8.70063, 8.54666, 3.87053, 4.28041, 8.54666, 0, 8.54666, 8.54666, 8.54666, 8.54666, 8.54666, 8.54666, 8.54666, 8.54666, 8.54666, 8.54666, 8.54666, 8.70063, 8.54666
17.8996, 13.0606, 8.67459, 8.51795, 3.8808, 4.38602, 8.51795, 0, 8.51795, 8.51795, 8.51795, 8.51795, 8.51795, 8.51795, 8.51795, 8.51795, 8.51795, 8.51795, 8.51795, 8.67459, 8.51795
17.9079, 9.98771, 8.64867, 8.48929, 3.46233, 1.33904, 8.48929, 0, 8.48929, 8.48929, 8.48929, 8.48929, 8.48929, 8.48929, 8.48929, 8.48929, 8.48929, 8.48929, 8.48929, 8.64867, 8.48929
17.9163, 9.94586, 8.63942, 8.47724, 3.45628, 1.30643, 8.47724, 0, 8.47724, 8.47724, 8.47724, 8.47724, 8.47724, 8.47724, 8.47724, 8.47724, 8.47724, 8.47724, 8.47724, 8.63942, 8.47724
17.9246, 8.16613, 8.62294, 8.45787, 3.18844, -0.456806, 8.45787, 0, 8.45787, 8.45787, 8.45787, 8.45787, 8.45787, 8.45787, 8.45787, 8.45787, 8.45787, 8.45787, 8.45787, 8.62294, 8.45787
17.9329, 10.8999, 8.59997, 8.43195, 3.59164, 2.29988, 8.43195, 0, 8.43195, 8.43195, 8.43195, 8.43195, 8.43195, 8.43195, 8.43195, 8.43195, 8.43195, 8.43195, 8.43195, 8.59997, 8.43195
17.9412, 9.99009, 8.57384, 8.40279, 3.46267, 1.41624, 8.40279, 0, 8.40279, 8.40279, 8.40279, 8.40279, 8.40279, 8.40279, 8.40279, 8.40279, 8.40279, 8.40279, 8.40279, 8.57384, 8.40279
17.9495, 7.98915, 8.54784, 8.37368, 3.16056, -0.558696, 8.37368, 0, 8.37368, 8.37368, 8.37368, 8.37368, 8.37368, 8.37368, 8.37368, 8.37368, 8.37368, 8.37368, 8.37368, 8.54784, 8.37368
17.9578, 9.04699, 8.5397, 8.36235, 3.3237, 0.507295, 8.36235, 0, 8.36235, 8.36235, 8.36235, 8.36235, 8.36235, 8.36235, 8.36235, 8.36235, 8.36235, 8.36235, 8.36235, 8.5397, 8.36235
17.9661, 7.99265, 8.52398, 8.34335, 3.16112, -0.531327, 8.34335, 0, 8.34335, 8.34335, 8.34335, 8.34335, 8.34335, 8.34335, 8.34335, 8.34335, 8.34335, 8.34335, 8.34335, 8.52398, 8.34335
17.9744, 9.93249, 8.50144, 8.31745, 3.45434, 1.43105, 8.31745, 0, 8.31745, 8.31745, 8.31745, 8.31745, 8.31745, 8.31745, 8.31745, 8.31745, 8.31745, 8.31745, 8.31745, 8.50144, 8.31745
17.9827, 12.8029, 8.47558, 8.28813, 3.84745, 4.32731, 8.28813, 0, 8.28813, 8.28813, 8.28813, 8.28813, 8.28813, 8.28813, 8.28813, 8.28813, 8.28813, 8.28813, 8.28813, 8.47558, 8.28813
17.991, 9.30816, 8.44987, 8.25887, 3.36276, 0.858294, 8.25887, 0, 8.25887, 8.25887, 8.25887, 8.25887, 8.25887, 8.25887, 8.25887, 8.25887, 8.25887, 8.25887, 8.25887, 8.44987, 8.25887
17.9993, 17.5224, 8.44243, 8.24778, 4.41841, 9.07994, 8.24778, 0, 8.24778, 8.24778, 8.24778, 8.24778, 8.24778, 8.24778, 8.24778, 8.24778, 8.24778, 8.24778, 8.24778, 8.44243, 8.24778
18.0076, 8.19008, 8.42719, 8.22879, 3.19219, -0.237112, 8.22879, 0, 8.22879, 8.22879, 8.22879, 8.22879, 8.22879, 8.22879, 8.22879, 8.22879, 8.22879, 8.22879, 8.22879, 8.42719, 8.22879
18.0159, 7.12905, 8.40494, 8.20268, 3.02143, -1.27589, 8.20268, 0, 8.20268, 8.20268, 8.20268, 8.20268, 8.20268, 8.20268, 8.20268, 8.20268, 8.20268, 8.20268, 8.20268, 8.40494, 8.20268
18.0242, 6.98994, 8.37926, 8.17304, 2.99832, -1.38932, 8.17304, 0, 8.17304, 8.17304, 8.17304, 8.17304, 8.17304, 8.17304, 8.17304, 8.17304, 8.17304, 8.17304, 8.17304, 8.37926, 8.17304
18.0325, 15.7598, 8.35376, 8.14345, 4.21424, 7.40605, 8.14345, 0, 8.14345, 8.14345, 8.14345, 8.14345, 8.14345, 8.14345, 8.14345, 8.14345, 8.14345, 8.14345, 8.14345, 8.35376, 8.14345
18.0408, 13.8282, 8.34748, 8.13297, 3.97847, 5.48071, 8.13297, 0, 8.13297, 8.13297, 8.13297, 8.13297, 8.13297, 8.13297, 8.13297, 8.13297, 8.13297, 8.13297, 8.13297, 8.34748, 8.13297
18.0491, 7.46418, 8.33314, 8.11431, 3.07639, -0.868965, 8.11431, 0, 8.11431, 8.11431, 8.11431, 8.11431, 8.11431, 8.11431, 8.11431, 8.11431, 8.11431, 8.11431, 8.11431, 8.33314, 8.11431
18.0574, 7.99257, 8.31153, 8.08825, 3.1611, -0.318958, 8.08825, 0, 8.08825, 8.08825, 8.08825, 8.08825, 8.08825, 8.08825, 8.08825, 8.08825, 8.08825, 8.08825, 8.08825, 8.31153, 8.08825
18.0657, 10.8214, 8.28638, 8.05852, 3.5807, 2.53501, 8.05852, 0, 8.05852, 8.05852, 8.05852, 8.05852, 8.05852, 8.05852, 8.05852, 8.05852, 8.05852, 8.05852, 8.05852, 8.28638, 8.05852
18.074, 13.9853, 8.26142, 8.02885, 3.99817, 5.72393, 8.02885, 0, 8.02885, 8.02885, 8.02885, 8.02885, 8.02885, 8.02885, 8.02885, 8.02885, 8.02885, 8.02885, 8.02885, 8.26142, 8.02885
18.0823, 6.17231, 8.25605, 8.01861, 2.85873, -2.08373, 8.01861, 0, 8.01861, 8.01861, 8.01861, 8.01861, 8.01861, 8.01861, 8.01861, 8.01861, 8.01861, 8.01861, 8.01861, 8.25605, 8.01861
18.0906, 6.80539, 8.24238, 7.99994, 2.96739, -1.43699, 7.99994, 0, 7.99994, 7.99994, 7.99994, 7.99994, 7.99994, 7.99994, 7.99994, 7.99994, 7.99994, 7.99994, 7.99994, 8.24238, 7.99994
18.0989, 11.0836, 8.2212, 7.97361, 3.61712, 2.86236, 7.97361, 0, 7.97361, 7.97361, 7.97361, 7.97361, 7.97361, 7.97361, 7.97361, 7.97361, 7.97361, 7.97361, 7.97361, 8.2212, 7.97361
18.1072, 8.08889, 8.19638, 7.94349, 3.1763, -0.107491, 7.94349, 0, 7.94349, 7.94349, 7.94349, 7.94349, 7.94349, 7.94349, 7.94349, 7.94349, 7.94349, 7.94349, 7.94349, 8.19638, 7.94349
18.1155, 9.9939, 8.17179, 7.91342, 3.46322, 1.82211, 7.91342, 0, 7.91342, 7.91342, 7.91342, 7.91342, 7.91342, 7.91342, 7.91342, 7.91342, 7.91342, 7.91342, 7.91342, 8.17179, 7.91342
18.1238, 8.78409, 8.16782, 7.90382, 3.28391, 0.616275, 7.90382, 0, 7.90382, 7.90382, 7.90382, 7.90382, 7.90382, 7.90382, 7.90382, 7.90382, 7.90382, 7.90382, 7.90382, 8.16782, 7.90382
18.1321, 11.9898, 8.15529, 7.88548, 3.7403, 3.83454, 7.88548, 0, 7.88548, 7.88548, 7.88548, 7.88548, 7.88548, 7.88548, 7.88548, 7.88548, 7.88548, 7.88548, 7.88548, 8.15529, 7.88548
18.1404, 9.77182, 8.13499, 7.8592, 3.43101, 1.63683, 7.8592, 0, 7.8592, 7.8592, 7.8592, 7.8592, 7.8592, 7.8592, 7.8592, 7.8592, 7.8592, 7.8592, 7.8592, 8.13499, 7.8592
18.1487, 9.53507, 8.11094, 7.82898, 3.39633, 1.42413, 7.82898, 0, 7.82898, 7.82898, 7.82898, 7.82898, 7.82898, 7.82898, 7.82898, 7.82898, 7.82898, 7.82898, 7.82898, 8.11094, 7.82898
18.157, 17.2043, 8.08714, 7.79883, 4.38227, 9.11713, 7.79883, 0, 7.79883, 7.79883, 7.79883, 7.79883, 7.79883, 7.79883, 7.79883, 7.79883, 7.79883, 7.79883, 7.79883, 8.08714, 7.79883
18.1653, 12.3254, 8.08432, 7.78946, 3.78489, 4.24108, 7.78946, 0, 7.78946, 7.78946, 7.78946, 7.78946, 7.78946, 7.78946, 7.78946, 7.78946, 7.78946, 7.78946, 7.78946, 8.08432, 7.78946
18.1736, 16.3938, 8.07271, 7.7711, 4.2888, 8.3211, 7.7711, 0, 7.7711, 7.7711, 7.7711, 7.7711, 7.7711, 7.7711, 7.7711, 7.7711, 7.7711, 7.7711, 7.7711, 8.07271, 7.7711
18.1819, 8.57515, 8.0531, 7.74453, 3.25195, 0.522043, 7.74453, 0, 7.74453, 7.74453, 7.74453, 7.74453, 7.74453, 7.74453, 7.74453, 7.74453, 7.74453, 7.74453, 7.74453, 8.0531, 7.74453
18.1902, 7.23266, 8.02966, 7.71391, 3.03853, -0.797, 7.71391, 0, 7.71391, 7.71391, 7.71391, 7.71391, 7.71391, 7.71391, 7.71391, 7.71391, 7.71391, 7.71391, 7.71391, 8.02966, 7.71391
18.1985, 11.1145, 8.00651, 7.68335, 3.62139, 3.10796, 7.68335, 0, 7.68335, 7.68335, 7.68335, 7.68335, 7.68335, 7.68335, 7.68335, 7.68335, 7.68335, 7.68335, 7.68335, 8.00651, 7.68335
18.2068, 11.4835, 8.00542, 7.67462, 3.67198, 3.47803, 7.67462, 0, 7.67462, 7.67462, 7.67462, 7.67462, 7.67462, 7.67462, 7.67462, 7.67462, 7.67462, 7.67462, 7.67462, 8.00542, 7.67462
18.2151, 12.9831, 7.99529, 7.6566, 3.8708, 4.9878, 7.6566, 0, 7.6566, 7.6566, 7.6566, 7.6566, 7.6566, 7.6566, 7.6566, 7.6566, 7.6566, 7.6566, 7.6566, 7.99529, 7.6566
