   PIQUANT 0.0.0-main  ps__0368_0699563413_000PTFE_shot_17.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Ca_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
4.60333, 70.372, 108.524, 108.467, 8.50717, -38.1523, 108.467, 0, 108.467, 108.467, 108.467, 108.523, 108.467, 108.467, 108.467, 108.467, 108.467, 108.467, 108.467, 108.467, 108.467, 108.467, 108.467, 108.467, 108.467
4.61123, 93.117, 109.033, 108.973, 9.7528, -15.9157, 108.973, 0, 108.973, 108.973, 108.973, 109.032, 108.973, 108.973, 108.973, 108.973, 108.973, 108.973, 108.973, 108.973, 108.973, 108.973, 108.973, 108.973, 108.973
4.61913, 90.2169, 109.542, 109.48, 9.60296, -19.325, 109.48, 0, 109.48, 109.48, 109.48, 109.541, 109.48, 109.48, 109.48, 109.48, 109.48, 109.48, 109.48, 109.48, 109.48, 109.48, 109.48, 109.48, 109.48
4.62703, 76.6052, 110.052, 109.988, 8.86596, -33.4466, 109.988, 0, 109.988, 109.988, 109.989, 110.051, 109.988, 109.988, 109.988, 109.988, 109.988, 109.988, 109.988, 109.988, 109.988, 109.988, 109.988, 109.988, 109.988
4.63493, 92.7715, 110.562, 110.497, 9.73507, -17.7908, 110.497, 0, 110.497, 110.497, 110.498, 110.561, 110.497, 110.497, 110.497, 110.497, 110.497, 110.497, 110.497, 110.497, 110.497, 110.497, 110.497, 110.497, 110.497
4.64283, 80.5141, 111.073, 111.007, 9.08373, -30.5593, 111.007, 0, 111.007, 111.007, 111.008, 111.072, 111.007, 111.007, 111.007, 111.007, 111.007, 111.007, 111.007, 111.007, 111.007, 111.007, 111.007, 111.007, 111.007
4.65072, 101.081, 111.585, 111.518, 10.1529, -10.5037, 111.518, 0, 111.519, 111.519, 111.519, 111.584, 111.518, 111.518, 111.518, 111.518, 111.518, 111.518, 111.518, 111.518, 111.518, 111.518, 111.518, 111.518, 111.518
4.65862, 99.8259, 112.097, 112.03, 10.0909, -12.2713, 112.03, 0, 112.031, 112.031, 112.031, 112.096, 112.03, 112.03, 112.03, 112.03, 112.03, 112.03, 112.03, 112.03, 112.03, 112.03, 112.03, 112.03, 112.03
4.66652, 99.1821, 112.61, 112.543, 10.0589, -13.4278, 112.543, 0, 112.544, 112.544, 112.544, 112.609, 112.543, 112.543, 112.543, 112.543, 112.543, 112.543, 112.543, 112.543, 112.543, 112.543, 112.543, 112.543, 112.543
4.67442, 78.0488, 113.123, 113.057, 8.947, -35.0742, 113.057, 0, 113.057, 113.058, 113.058, 113.122, 113.057, 113.057, 113.057, 113.057, 113.057, 113.057, 113.057, 113.057, 113.057, 113.057, 113.057, 113.057, 113.057
4.68232, 76.8707, 113.637, 113.572, 8.88092, -36.766, 113.572, 0, 113.572, 113.572, 113.573, 113.636, 113.572, 113.572, 113.572, 113.572, 113.572, 113.572, 113.572, 113.572, 113.572, 113.572, 113.572, 113.572, 113.572
4.69021, 91.3593, 114.151, 114.088, 9.66226, -22.7915, 114.088, 0, 114.088, 114.088, 114.088, 114.15, 114.088, 114.088, 114.088, 114.088, 114.088, 114.088, 114.088, 114.088, 114.088, 114.088, 114.088, 114.088, 114.088
4.69811, 84.6115, 114.665, 114.604, 9.30653, -30.0538, 114.604, 0, 114.604, 114.604, 114.605, 114.664, 114.604, 114.604, 114.604, 114.604, 114.604, 114.604, 114.604, 114.604, 114.604, 114.604, 114.604, 114.604, 114.604
4.70601, 105.382, 115.18, 115.122, 10.3625, -9.79893, 115.122, 0, 115.122, 115.122, 115.122, 115.18, 115.122, 115.122, 115.122, 115.122, 115.122, 115.122, 115.122, 115.122, 115.122, 115.122, 115.122, 115.122, 115.122
4.71391, 87.6441, 115.696, 115.64, 9.46806, -28.052, 115.64, 0, 115.64, 115.64, 115.64, 115.695, 115.64, 115.64, 115.64, 115.64, 115.64, 115.64, 115.64, 115.64, 115.64, 115.64, 115.64, 115.64, 115.64
4.72181, 108.398, 116.212, 116.159, 10.507, -7.81432, 116.159, 0, 116.159, 116.159, 116.159, 116.211, 116.159, 116.159, 116.159, 116.159, 116.159, 116.159, 116.159, 116.159, 116.159, 116.159, 116.159, 116.159, 116.159
4.72971, 100.861, 116.729, 116.678, 10.142, -15.8684, 116.678, 0, 116.679, 116.679, 116.679, 116.728, 116.678, 116.678, 116.678, 116.678, 116.678, 116.678, 116.678, 116.678, 116.678, 116.678, 116.678, 116.678, 116.678
4.7376, 105.801, 117.246, 117.199, 10.3827, -11.4453, 117.199, 0, 117.199, 117.199, 117.199, 117.246, 117.199, 117.199, 117.199, 117.199, 117.199, 117.199, 117.199, 117.199, 117.199, 117.199, 117.199, 117.199, 117.199
4.7455, 104.812, 117.764, 117.72, 10.335, -12.9522, 117.72, 0, 117.72, 117.72, 117.72, 117.764, 117.72, 117.72, 117.72, 117.72, 117.72, 117.72, 117.72, 117.72, 117.72, 117.72, 117.72, 117.72, 117.72
4.7534, 111.855, 118.283, 118.242, 10.6703, -6.42815, 118.242, 0, 118.242, 118.242, 118.242, 118.282, 118.242, 118.242, 118.242, 118.242, 118.242, 118.242, 118.242, 118.242, 118.242, 118.242, 118.242, 118.242, 118.242
4.7613, 104.465, 118.802, 118.764, 10.3182, -14.3378, 118.764, 0, 118.764, 118.764, 118.765, 118.802, 118.764, 118.764, 118.764, 118.764, 118.764, 118.764, 118.764, 118.764, 118.764, 118.764, 118.764, 118.764, 118.764
4.7692, 102.95, 119.323, 119.287, 10.2445, -16.3727, 119.287, 0, 119.288, 119.288, 119.288, 119.322, 119.287, 119.287, 119.287, 119.287, 119.287, 119.287, 119.287, 119.287, 119.287, 119.287, 119.287, 119.287, 119.287
4.7771, 111.242, 119.843, 119.811, 10.6415, -8.60155, 119.811, 0, 119.811, 119.811, 119.812, 119.842, 119.811, 119.811, 119.811, 119.811, 119.811, 119.811, 119.811, 119.811, 119.811, 119.811, 119.811, 119.811, 119.811
4.78499, 109.568, 120.365, 120.336, 10.5626, -10.7964, 120.336, 0, 120.336, 120.336, 120.336, 120.364, 120.336, 120.336, 120.336, 120.336, 120.336, 120.336, 120.336, 120.336, 120.336, 120.336, 120.336, 120.336, 120.336
4.79289, 114.442, 120.887, 120.861, 10.7908, -6.44508, 120.861, 0, 120.861, 120.861, 120.861, 120.886, 120.861, 120.861, 120.861, 120.861, 120.861, 120.861, 120.861, 120.861, 120.861, 120.861, 120.861, 120.861, 120.861
4.80079, 97.0233, 121.41, 121.386, 9.95105, -24.3864, 121.386, 0, 121.386, 121.386, 121.387, 121.409, 121.386, 121.386, 121.386, 121.386, 121.386, 121.386, 121.386, 121.386, 121.386, 121.386, 121.386, 121.386, 121.386
4.80869, 115.606, 121.933, 121.912, 10.8446, -6.32713, 121.912, 0, 121.912, 121.913, 121.913, 121.932, 121.912, 121.912, 121.912, 121.912, 121.912, 121.912, 121.912, 121.912, 121.912, 121.912, 121.912, 121.912, 121.912
4.81659, 123.129, 122.458, 122.439, 11.1861, 0.671486, 122.439, 0, 122.439, 122.439, 122.439, 122.457, 122.439, 122.439, 122.439, 122.439, 122.439, 122.439, 122.439, 122.439, 122.439, 122.439, 122.439, 122.439, 122.439
4.82448, 117.126, 122.983, 122.966, 10.9145, -5.85667, 122.966, 0, 122.966, 122.966, 122.967, 122.982, 122.966, 122.966, 122.966, 122.966, 122.966, 122.966, 122.966, 122.966, 122.966, 122.966, 122.966, 122.966, 122.966
4.83238, 135.557, 123.508, 123.494, 11.7285, 12.0489, 123.494, 0, 123.494, 123.494, 123.494, 123.507, 123.494, 123.494, 123.494, 123.494, 123.494, 123.494, 123.494, 123.494, 123.494, 123.494, 123.494, 123.494, 123.494
4.84028, 157.135, 124.034, 124.022, 12.6149, 33.1009, 124.022, 0, 124.022, 124.022, 124.022, 124.033, 124.022, 124.022, 124.022, 124.022, 124.022, 124.022, 124.022, 124.022, 124.022, 124.022, 124.022, 124.022, 124.022
4.84818, 154.845, 124.561, 124.55, 12.5238, 30.2835, 124.55, 0, 124.55, 124.55, 124.551, 124.56, 124.55, 124.55, 124.55, 124.55, 124.55, 124.55, 124.55, 124.55, 124.55, 124.55, 124.55, 124.55, 124.55
4.85608, 142.581, 125.089, 125.079, 12.0242, 17.4923, 125.079, 0, 125.079, 125.079, 125.079, 125.088, 125.079, 125.079, 125.079, 125.079, 125.079, 125.079, 125.079, 125.079, 125.079, 125.079, 125.079, 125.079, 125.079
4.86398, 156.711, 125.617, 125.608, 12.598, 31.0939, 125.608, 0, 125.608, 125.608, 125.609, 125.616, 125.608, 125.608, 125.608, 125.608, 125.608, 125.608, 125.608, 125.608, 125.608, 125.608, 125.608, 125.608, 125.608
4.87187, 146.343, 126.145, 126.138, 12.1796, 20.1979, 126.138, 0, 126.138, 126.138, 126.138, 126.144, 126.138, 126.138, 126.138, 126.138, 126.138, 126.138, 126.138, 126.138, 126.138, 126.138, 126.138, 126.138, 126.138
4.87977, 123.269, 126.674, 126.667, 11.1924, -3.40521, 126.667, 0, 126.668, 126.668, 126.668, 126.673, 126.667, 126.667, 126.667, 126.667, 126.667, 126.667, 126.667, 126.667, 126.667, 126.667, 126.667, 126.667, 126.667
4.88767, 133.409, 127.203, 127.198, 11.6365, 6.20525, 127.198, 0, 127.198, 127.198, 127.198, 127.202, 127.198, 127.198, 127.198, 127.198, 127.198, 127.198, 127.198, 127.198, 127.198, 127.198, 127.198, 127.198, 127.198
4.89557, 131.985, 127.733, 127.728, 11.5752, 4.2516, 127.728, 0, 127.728, 127.728, 127.729, 127.732, 127.728, 127.728, 127.728, 127.728, 127.728, 127.728, 127.728, 127.728, 127.728, 127.728, 127.728, 127.728, 127.728
4.90347, 160.687, 128.263, 128.259, 12.7549, 32.424, 128.259, 0, 128.259, 128.259, 128.259, 128.262, 128.259, 128.259, 128.259, 128.259, 128.259, 128.259, 128.259, 128.259, 128.259, 128.259, 128.259, 128.259, 128.259
4.91137, 148.9, 128.794, 128.79, 12.2842, 20.1067, 128.79, 0, 128.79, 128.79, 128.79, 128.793, 128.79, 128.79, 128.79, 128.79, 128.79, 128.79, 128.79, 128.79, 128.79, 128.79, 128.79, 128.79, 128.79
4.91926, 144.835, 129.324, 129.321, 12.1176, 15.5107, 129.321, 0, 129.321, 129.321, 129.321, 129.324, 129.321, 129.321, 129.321, 129.321, 129.321, 129.321, 129.321, 129.321, 129.321, 129.321, 129.321, 129.321, 129.321
4.92716, 156.598, 129.855, 129.852, 12.5936, 26.7428, 129.852, 0, 129.852, 129.852, 129.853, 129.854, 129.852, 129.852, 129.852, 129.852, 129.852, 129.852, 129.852, 129.852, 129.852, 129.852, 129.852, 129.852, 129.852
4.93506, 154.384, 130.387, 130.384, 12.5054, 23.9977, 130.384, 0, 130.384, 130.384, 130.384, 130.386, 130.384, 130.384, 130.384, 130.384, 130.384, 130.384, 130.384, 130.384, 130.384, 130.384, 130.384, 130.384, 130.384
4.94296, 141.311, 130.918, 130.915, 11.9713, 10.3935, 130.915, 0, 130.915, 130.915, 130.916, 130.917, 130.915, 130.915, 130.915, 130.915, 130.915, 130.915, 130.915, 130.915, 130.915, 130.915, 130.915, 130.915, 130.915
4.95086, 159.281, 131.449, 131.447, 12.6997, 27.8318, 131.447, 0, 131.447, 131.447, 131.447, 131.448, 131.447, 131.447, 131.447, 131.447, 131.447, 131.447, 131.447, 131.447, 131.447, 131.447, 131.447, 131.447, 131.447
4.95876, 157.904, 131.981, 131.978, 12.6453, 25.9235, 131.978, 0, 131.979, 131.979, 131.979, 131.98, 131.978, 131.978, 131.978, 131.978, 131.978, 131.978, 131.978, 131.978, 131.978, 131.978, 131.978, 131.978, 131.978
4.96665, 157.827, 132.512, 132.51, 12.6423, 25.3147, 132.51, 0, 132.51, 132.51, 132.511, 132.512, 132.51, 132.51, 132.51, 132.51, 132.51, 132.51, 132.51, 132.51, 132.51, 132.51, 132.51, 132.51, 132.51
4.97455, 152.844, 133.044, 133.042, 12.4436, 19.7998, 133.042, 0, 133.042, 133.042, 133.042, 133.043, 133.042, 133.042, 133.042, 133.042, 133.042, 133.042, 133.042, 133.042, 133.042, 133.042, 133.042, 133.042, 133.042
4.98245, 154.832, 133.576, 133.573, 12.5232, 21.256, 133.573, 0, 133.574, 133.574, 133.574, 133.575, 133.573, 133.573, 133.573, 133.573, 133.573, 133.573, 133.573, 133.573, 133.573, 133.573, 133.573, 133.573, 133.573
4.99035, 154.809, 134.107, 134.105, 12.5223, 20.7021, 134.105, 0, 134.105, 134.105, 134.105, 134.106, 134.105, 134.105, 134.105, 134.105, 134.105, 134.105, 134.105, 134.105, 134.105, 134.105, 134.105, 134.105, 134.105
4.99825, 165.097, 134.639, 134.636, 12.9266, 30.4585, 134.636, 0, 134.636, 134.637, 134.637, 134.638, 134.636, 134.636, 134.636, 134.636, 134.636, 134.636, 134.636, 134.636, 134.636, 134.636, 134.636, 134.636, 134.636
5.00614, 154.566, 135.17, 135.168, 12.5126, 19.3965, 135.168, 0, 135.168, 135.168, 135.168, 135.169, 135.168, 135.168, 135.168, 135.168, 135.168, 135.168, 135.168, 135.168, 135.168, 135.168, 135.168, 135.168, 135.168
5.01404, 160.759, 135.701, 135.699, 12.7577, 25.0577, 135.699, 0, 135.699, 135.699, 135.699, 135.7, 135.699, 135.699, 135.699, 135.699, 135.699, 135.699, 135.699, 135.699, 135.699, 135.699, 135.699, 135.699, 135.699
5.02194, 157.157, 136.232, 136.23, 12.6157, 20.9254, 136.23, 0, 136.23, 136.23, 136.23, 136.231, 136.23, 136.23, 136.23, 136.23, 136.23, 136.23, 136.23, 136.23, 136.23, 136.23, 136.23, 136.23, 136.23
5.02984, 144.213, 136.762, 136.76, 12.0918, 7.45036, 136.76, 0, 136.76, 136.76, 136.761, 136.761, 136.76, 136.76, 136.76, 136.76, 136.76, 136.76, 136.76, 136.76, 136.76, 136.76, 136.76, 136.76, 136.76
5.03774, 138.476, 137.293, 137.29, 11.8523, 1.18347, 137.29, 0, 137.29, 137.291, 137.291, 137.292, 137.29, 137.29, 137.29, 137.29, 137.29, 137.29, 137.29, 137.29, 137.29, 137.29, 137.29, 137.29, 137.29
5.04564, 140.658, 137.823, 137.82, 11.944, 2.83571, 137.82, 0, 137.82, 137.82, 137.821, 137.822, 137.82, 137.82, 137.82, 137.82, 137.82, 137.82, 137.82, 137.82, 137.82, 137.82, 137.82, 137.82, 137.82
5.05353, 145.192, 138.352, 138.35, 12.1323, 6.83972, 138.35, 0, 138.35, 138.35, 138.35, 138.351, 138.35, 138.35, 138.35, 138.35, 138.35, 138.35, 138.35, 138.35, 138.35, 138.35, 138.35, 138.35, 138.35
5.06143, 138.254, 138.881, 138.879, 11.8429, -0.627274, 138.879, 0, 138.879, 138.879, 138.879, 138.88, 138.879, 138.879, 138.879, 138.879, 138.879, 138.879, 138.879, 138.879, 138.879, 138.879, 138.879, 138.879, 138.879
5.06933, 126.522, 139.41, 139.408, 11.3368, -12.8877, 139.408, 0, 139.408, 139.408, 139.408, 139.409, 139.408, 139.408, 139.408, 139.408, 139.408, 139.408, 139.408, 139.408, 139.408, 139.408, 139.408, 139.408, 139.408
5.07723, 146.659, 139.938, 139.936, 12.1926, 6.72025, 139.936, 0, 139.936, 139.936, 139.936, 139.937, 139.936, 139.936, 139.936, 139.936, 139.936, 139.936, 139.936, 139.936, 139.936, 139.936, 139.936, 139.936, 139.936
5.08513, 146.841, 140.466, 140.463, 12.2, 6.37491, 140.463, 0, 140.464, 140.464, 140.464, 140.465, 140.463, 140.463, 140.463, 140.463, 140.463, 140.463, 140.463, 140.463, 140.463, 140.463, 140.463, 140.463, 140.463
5.09303, 141.315, 140.993, 140.99, 11.9714, 0.322174, 140.99, 0, 140.991, 140.991, 140.991, 140.992, 140.99, 140.99, 140.99, 140.99, 140.99, 140.99, 140.99, 140.99, 140.99, 140.99, 140.99, 140.99, 140.99
5.10092, 136.872, 141.52, 141.517, 11.7844, -4.64783, 141.517, 0, 141.517, 141.517, 141.517, 141.519, 141.517, 141.517, 141.517, 141.517, 141.517, 141.517, 141.517, 141.517, 141.517, 141.517, 141.517, 141.517, 141.517
5.10882, 156.329, 142.046, 142.043, 12.5829, 14.2833, 142.043, 0, 142.043, 142.043, 142.043, 142.045, 142.043, 142.043, 142.043, 142.043, 142.043, 142.043, 142.043, 142.043, 142.043, 142.043, 142.043, 142.043, 142.043
5.11672, 170.94, 142.571, 142.568, 13.1507, 28.3692, 142.568, 0, 142.568, 142.568, 142.568, 142.57, 142.568, 142.568, 142.568, 142.568, 142.568, 142.568, 142.568, 142.568, 142.568, 142.568, 142.568, 142.568, 142.568
5.12462, 146.13, 143.096, 143.092, 12.1709, 3.03471, 143.092, 0, 143.092, 143.092, 143.093, 143.095, 143.092, 143.092, 143.092, 143.092, 143.092, 143.092, 143.092, 143.092, 143.092, 143.092, 143.092, 143.092, 143.092
5.13252, 143.808, 143.62, 143.616, 12.0751, 0.188171, 143.616, 0, 143.616, 143.616, 143.616, 143.619, 143.616, 143.616, 143.616, 143.616, 143.616, 143.616, 143.616, 143.616, 143.616, 143.616, 143.616, 143.616, 143.616
5.14041, 145.692, 144.143, 144.139, 12.1529, 1.54945, 144.139, 0, 144.139, 144.139, 144.139, 144.142, 144.139, 144.139, 144.139, 144.139, 144.139, 144.139, 144.139, 144.139, 144.139, 144.139, 144.139, 144.139, 144.139
5.14831, 136.064, 144.665, 144.66, 11.7501, -8.60117, 144.66, 0, 144.661, 144.661, 144.661, 144.664, 144.66, 144.66, 144.66, 144.66, 144.66, 144.66, 144.66, 144.66, 144.66, 144.661, 144.66, 144.66, 144.66
5.15621, 141.654, 145.186, 145.182, 11.9856, -3.53224, 145.182, 0, 145.182, 145.182, 145.182, 145.185, 145.182, 145.182, 145.182, 145.182, 145.182, 145.182, 145.182, 145.182, 145.182, 145.182, 145.182, 145.182, 145.182
5.16411, 148.04, 145.707, 145.702, 12.2491, 2.33353, 145.702, 0, 145.702, 145.702, 145.702, 145.706, 145.702, 145.702, 145.702, 145.702, 145.702, 145.702, 145.702, 145.702, 145.702, 145.702, 145.702, 145.702, 145.702
5.17201, 161.426, 146.226, 146.221, 12.7838, 15.1993, 146.221, 0, 146.221, 146.221, 146.222, 146.225, 146.221, 146.221, 146.221, 146.221, 146.221, 146.221, 146.221, 146.221, 146.221, 146.221, 146.221, 146.221, 146.221
5.17991, 163.199, 146.745, 146.739, 12.853, 16.4543, 146.739, 0, 146.739, 146.739, 146.74, 146.744, 146.739, 146.739, 146.739, 146.739, 146.739, 146.739, 146.739, 146.739, 146.739, 146.739, 146.739, 146.739, 146.739
5.1878, 151.01, 147.263, 147.256, 12.3697, 3.74797, 147.256, 0, 147.257, 147.257, 147.257, 147.262, 147.256, 147.256, 147.256, 147.256, 147.256, 147.256, 147.256, 147.256, 147.256, 147.256, 147.256, 147.256, 147.256
5.1957, 134.427, 147.779, 147.773, 11.6802, -13.3524, 147.773, 0, 147.773, 147.773, 147.773, 147.778, 147.773, 147.773, 147.773, 147.773, 147.773, 147.773, 147.773, 147.773, 147.773, 147.773, 147.773, 147.773, 147.773
5.2036, 141.844, 148.295, 148.288, 11.9935, -6.45045, 148.288, 0, 148.288, 148.288, 148.288, 148.294, 148.288, 148.288, 148.288, 148.288, 148.288, 148.288, 148.288, 148.288, 148.288, 148.288, 148.288, 148.288, 148.288
5.2115, 140.22, 148.809, 148.802, 11.9256, -8.58897, 148.802, 0, 148.802, 148.802, 148.802, 148.808, 148.802, 148.802, 148.802, 148.802, 148.802, 148.802, 148.802, 148.802, 148.802, 148.802, 148.802, 148.802, 148.802
5.2194, 165.391, 149.322, 149.314, 12.938, 16.0686, 149.314, 0, 149.315, 149.315, 149.315, 149.321, 149.314, 149.314, 149.314, 149.314, 149.314, 149.314, 149.314, 149.314, 149.314, 149.314, 149.314, 149.314, 149.314
5.2273, 143.589, 149.834, 149.826, 12.066, -6.24515, 149.826, 0, 149.826, 149.826, 149.827, 149.833, 149.826, 149.826, 149.826, 149.826, 149.826, 149.826, 149.826, 149.826, 149.826, 149.826, 149.826, 149.826, 149.826
5.23519, 148.932, 150.345, 150.336, 12.2855, -1.41257, 150.336, 0, 150.336, 150.337, 150.337, 150.344, 150.336, 150.336, 150.336, 150.336, 150.336, 150.336, 150.336, 150.336, 150.336, 150.336, 150.336, 150.336, 150.336
5.24309, 161.838, 150.854, 150.845, 12.7999, 10.9838, 150.845, 0, 150.846, 150.846, 150.846, 150.853, 150.845, 150.845, 150.845, 150.845, 150.845, 150.845, 150.845, 150.845, 150.845, 150.845, 150.845, 150.845, 150.845
5.25099, 141.339, 151.362, 151.353, 11.9724, -10.0237, 151.353, 0, 151.353, 151.353, 151.354, 151.361, 151.353, 151.353, 151.353, 151.353, 151.353, 151.353, 151.353, 151.353, 151.353, 151.353, 151.353, 151.353, 151.353
5.25889, 136.717, 151.869, 151.859, 11.7778, -15.1517, 151.859, 0, 151.859, 151.859, 151.86, 151.868, 151.859, 151.859, 151.859, 151.859, 151.859, 151.859, 151.859, 151.859, 151.859, 151.859, 151.859, 151.859, 151.859
5.26679, 143.233, 152.374, 152.364, 12.0513, -9.14111, 152.364, 0, 152.364, 152.364, 152.365, 152.373, 152.364, 152.364, 152.364, 152.364, 152.364, 152.364, 152.364, 152.364, 152.364, 152.364, 152.364, 152.364, 152.364
5.27468, 146.633, 152.878, 152.868, 12.1915, -6.24461, 152.868, 0, 152.868, 152.868, 152.868, 152.877, 152.868, 152.868, 152.868, 152.868, 152.868, 152.868, 152.868, 152.868, 152.868, 152.868, 152.868, 152.868, 152.868
5.28258, 141.561, 153.38, 153.37, 11.9817, -11.8195, 153.37, 0, 153.37, 153.37, 153.37, 153.379, 153.37, 153.37, 153.37, 153.37, 153.37, 153.37, 153.37, 153.37, 153.37, 153.37, 153.37, 153.37, 153.37
5.29048, 160.245, 153.881, 153.87, 12.7375, 6.36406, 153.87, 0, 153.87, 153.87, 153.871, 153.88, 153.87, 153.87, 153.87, 153.87, 153.87, 153.87, 153.87, 153.87, 153.87, 153.87, 153.87, 153.87, 153.87
5.29838, 142.536, 154.38, 154.369, 12.0223, -11.8437, 154.369, 0, 154.369, 154.369, 154.369, 154.379, 154.369, 154.369, 154.369, 154.369, 154.369, 154.369, 154.369, 154.369, 154.369, 154.369, 154.369, 154.369, 154.369
5.30628, 166.042, 154.877, 154.866, 12.9631, 11.1646, 154.866, 0, 154.866, 154.866, 154.867, 154.876, 154.866, 154.866, 154.866, 154.866, 154.866, 154.866, 154.866, 154.866, 154.866, 154.866, 154.866, 154.866, 154.866
5.31418, 149.418, 155.373, 155.362, 12.3052, -5.95436, 155.362, 0, 155.362, 155.362, 155.362, 155.372, 155.362, 155.362, 155.362, 155.362, 155.362, 155.362, 155.362, 155.362, 155.362, 155.362, 155.362, 155.362, 155.362
5.32207, 156.25, 155.867, 155.855, 12.5797, 0.383392, 155.855, 0, 155.855, 155.856, 155.856, 155.866, 155.855, 155.855, 155.855, 155.855, 155.855, 155.855, 155.855, 155.855, 155.855, 155.855, 155.855, 155.855, 155.855
5.32997, 153.457, 156.359, 156.347, 12.4682, -2.90178, 156.347, 0, 156.348, 156.348, 156.348, 156.358, 156.347, 156.347, 156.347, 156.347, 156.347, 156.347, 156.347, 156.347, 156.347, 156.347, 156.347, 156.347, 156.347
5.33787, 148.601, 156.849, 156.838, 12.2719, -8.24823, 156.838, 0, 156.838, 156.838, 156.838, 156.848, 156.838, 156.838, 156.838, 156.838, 156.838, 156.838, 156.838, 156.838, 156.838, 156.838, 156.838, 156.838, 156.838
5.34577, 137.406, 157.337, 157.326, 11.807, -19.9311, 157.326, 0, 157.326, 157.326, 157.327, 157.336, 157.326, 157.326, 157.326, 157.326, 157.326, 157.326, 157.326, 157.326, 157.326, 157.326, 157.326, 157.326, 157.326
5.35367, 158.435, 157.824, 157.813, 12.6663, 0.610931, 157.813, 0, 157.813, 157.813, 157.813, 157.823, 157.813, 157.813, 157.813, 157.813, 157.813, 157.813, 157.813, 157.813, 157.813, 157.813, 157.813, 157.813, 157.813
5.36157, 142.353, 158.308, 158.297, 12.0147, -15.9547, 158.297, 0, 158.297, 158.297, 158.298, 158.307, 158.297, 158.297, 158.297, 158.297, 158.297, 158.297, 158.297, 158.297, 158.297, 158.297, 158.297, 158.297, 158.297
5.36946, 150.7, 158.79, 158.78, 12.3572, -8.09082, 158.78, 0, 158.78, 158.78, 158.78, 158.789, 158.78, 158.78, 158.78, 158.78, 158.78, 158.78, 158.78, 158.78, 158.78, 158.78, 158.78, 158.78, 158.78
5.37736, 135.11, 159.271, 159.26, 11.7094, -24.1612, 159.26, 0, 159.261, 159.261, 159.261, 159.27, 159.26, 159.26, 159.26, 159.26, 159.26, 159.26, 159.26, 159.26, 159.26, 159.26, 159.26, 159.26, 159.26
5.38526, 151.011, 159.749, 159.739, 12.3698, -8.73814, 159.739, 0, 159.739, 159.739, 159.74, 159.748, 159.739, 159.739, 159.739, 159.739, 159.739, 159.739, 159.739, 159.739, 159.739, 159.739, 159.739, 159.739, 159.739
5.39316, 154.774, 160.225, 160.215, 12.5209, -5.45113, 160.215, 0, 160.215, 160.216, 160.216, 160.224, 160.215, 160.215, 160.215, 160.215, 160.215, 160.215, 160.215, 160.215, 160.215, 160.215, 160.215, 160.215, 160.215
5.40106, 160.811, 160.699, 160.689, 12.7598, 0.11232, 160.689, 0, 160.69, 160.69, 160.69, 160.698, 160.689, 160.689, 160.689, 160.689, 160.689, 160.689, 160.689, 160.689, 160.689, 160.689, 160.689, 160.689, 160.689
5.40896, 156.682, 161.171, 161.162, 12.5969, -4.4886, 161.162, 0, 161.162, 161.162, 161.162, 161.17, 161.162, 161.162, 161.162, 161.162, 161.162, 161.162, 161.162, 161.162, 161.162, 161.162, 161.162, 161.162, 161.162
5.41685, 146.144, 161.64, 161.631, 12.1714, -15.4966, 161.631, 0, 161.632, 161.632, 161.632, 161.639, 161.631, 161.631, 161.631, 161.631, 161.631, 161.631, 161.631, 161.631, 161.631, 161.631, 161.631, 161.631, 161.631
5.42475, 172.723, 162.108, 162.099, 13.2183, 10.6158, 162.099, 0, 162.099, 162.099, 162.1, 162.106, 162.099, 162.099, 162.099, 162.099, 162.099, 162.099, 162.099, 162.099, 162.099, 162.099, 162.099, 162.099, 162.099
5.43265, 169.702, 162.572, 162.564, 13.1035, 7.12941, 162.564, 0, 162.564, 162.564, 162.565, 162.571, 162.564, 162.564, 162.564, 162.564, 162.564, 162.564, 162.564, 162.564, 162.564, 162.564, 162.564, 162.564, 162.564
5.44055, 178.417, 163.035, 163.027, 13.4319, 15.3817, 163.027, 0, 163.027, 163.027, 163.028, 163.033, 163.027, 163.027, 163.027, 163.027, 163.027, 163.027, 163.027, 163.027, 163.027, 163.027, 163.027, 163.027, 163.027
5.44845, 163.051, 163.495, 163.487, 12.8472, -0.444183, 163.487, 0, 163.487, 163.487, 163.489, 163.493, 163.487, 163.487, 163.487, 163.487, 163.487, 163.487, 163.487, 163.487, 163.487, 163.487, 163.487, 163.487, 163.487
5.45634, 154.18, 163.953, 163.945, 12.4972, -9.77264, 163.945, 0, 163.945, 163.945, 163.947, 163.951, 163.945, 163.945, 163.945, 163.945, 163.945, 163.945, 163.945, 163.945, 163.945, 163.945, 163.945, 163.945, 163.945
5.46424, 152.5, 164.408, 164.4, 12.4298, -11.9084, 164.4, 0, 164.4, 164.4, 164.402, 164.406, 164.4, 164.4, 164.4, 164.4, 164.4, 164.4, 164.4, 164.4, 164.4, 164.4, 164.4, 164.4, 164.4
