   PIQUANT 0.0.0-main  ps__0545_0715362334_000rfs_shot_26.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Cr_K, Ti_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.61273, 0, 1.65617e-06, 1.24187e-07, 1.41421, -1.65617e-06, 1.25836e-07, 1.24187e-07, 1.2419e-07, 1.24195e-07, 1.24216e-07, 1.24214e-07, 1.24194e-07, 1.24605e-07, 1.25311e-07, 1.26015e-07, 3.97473e-07, 1.38117e-07, 1.24554e-07, 1.24194e-07, 1.24675e-07, 1.33978e-07, 1.24187e-07, 1.34988e-06, 1.24187e-07, 1.24187e-07, 1.27507e-07
0.620976, 0, 3.0208e-06, 3.58016e-07, 1.41421, -3.0208e-06, 3.62771e-07, 3.58016e-07, 3.58025e-07, 3.5804e-07, 3.58099e-07, 3.58095e-07, 3.58038e-07, 3.59195e-07, 3.61258e-07, 3.63287e-07, 1.14605e-06, 3.79004e-07, 3.59074e-07, 3.58036e-07, 3.58888e-07, 3.7629e-07, 3.58017e-07, 2.16731e-06, 3.58016e-07, 3.58016e-07, 3.6759e-07
0.629223, 0, 5.94388e-06, 9.86067e-07, 1.41421, -5.94388e-06, 9.99166e-07, 9.86067e-07, 9.86093e-07, 9.86132e-07, 9.86297e-07, 9.86285e-07, 9.86127e-07, 9.89255e-07, 9.94999e-07, 1.00059e-06, 3.157e-06, 1.01738e-06, 9.88981e-07, 9.86122e-07, 9.87603e-07, 1.01966e-06, 9.86069e-07, 3.63681e-06, 9.86067e-07, 9.86067e-07, 1.01244e-06
0.637469, 0, 1.24785e-05, 2.59749e-06, 1.41421, -1.24785e-05, 2.632e-06, 2.59749e-06, 2.59755e-06, 2.59766e-06, 2.59809e-06, 2.59806e-06, 2.59765e-06, 2.60616e-06, 2.62102e-06, 2.63575e-06, 8.31742e-06, 2.64376e-06, 2.60517e-06, 2.59763e-06, 2.60016e-06, 2.65829e-06, 2.59749e-06, 6.46493e-06, 2.59749e-06, 2.59749e-06, 2.66698e-06
0.645715, 0, 2.7262e-05, 6.54774e-06, 1.41421, -2.7262e-05, 6.63477e-06, 6.54774e-06, 6.54792e-06, 6.54818e-06, 6.54927e-06, 6.54919e-06, 6.54814e-06, 6.57013e-06, 6.60708e-06, 6.64422e-06, 2.097e-05, 6.61547e-06, 6.5671e-06, 6.54811e-06, 6.55232e-06, 6.65613e-06, 6.54776e-06, 1.21949e-05, 6.54774e-06, 6.54774e-06, 6.72297e-06
0.653962, 0, 6.03403e-05, 1.58013e-05, 1.41421, -6.03403e-05, 1.60113e-05, 1.58013e-05, 1.58017e-05, 1.58023e-05, 1.5805e-05, 1.58048e-05, 1.58022e-05, 1.58569e-05, 1.59445e-05, 1.60341e-05, 5.06145e-05, 1.58995e-05, 1.5848e-05, 1.58021e-05, 1.5809e-05, 1.59915e-05, 1.58013e-05, 2.41088e-05, 1.58013e-05, 1.58013e-05, 1.62242e-05
0.662208, 0, 0.000132492, 3.65187e-05, 1.41421, -0.000132492, 3.70043e-05, 3.65187e-05, 3.65196e-05, 3.65211e-05, 3.65272e-05, 3.65268e-05, 3.65209e-05, 3.66527e-05, 3.68498e-05, 3.7057e-05, 0.000116999, 3.666e-05, 3.66267e-05, 3.65207e-05, 3.65317e-05, 3.68477e-05, 3.65188e-05, 4.89286e-05, 3.65187e-05, 3.65187e-05, 3.74965e-05
0.670454, 0, 0.000284627, 8.0856e-05, 1.41421, -0.000284627, 8.19315e-05, 8.0856e-05, 8.08581e-05, 8.08613e-05, 8.08749e-05, 8.08739e-05, 8.08609e-05, 8.11699e-05, 8.15894e-05, 8.20483e-05, 0.000259103, 8.10577e-05, 8.10953e-05, 8.08605e-05, 8.08776e-05, 8.14176e-05, 8.08562e-05, 9.98217e-05, 8.0856e-05, 8.0856e-05, 8.30216e-05
0.678701, 0, 0.000593308, 0.000171574, 1.41421, -0.000593308, 0.000173857, 0.000171574, 0.000171578, 0.000171585, 0.000171614, 0.000171612, 0.000171584, 0.000172292, 0.00017313, 0.000174105, 0.000549937, 0.00017186, 0.000172082, 0.000171583, 0.000171609, 0.000172521, 0.000171574, 0.000201368, 0.000171574, 0.000171574, 0.000176171
0.686947, 0, 0.00119445, 0.000349056, 1.41421, -0.00119445, 0.000353703, 0.000349056, 0.000349066, 0.000349079, 0.000349138, 0.000349134, 0.000349078, 0.000350663, 0.000352225, 0.000354207, 0.00111911, 0.00034946, 0.00035009, 0.000349076, 0.000349114, 0.000350639, 0.000349057, 0.000397159, 0.000349056, 0.000349056, 0.000358412
0.695193, 1, 0.00231666, 0.00068114, 1.73205, 0.997683, 0.00069021, 0.00068114, 0.000681158, 0.000681185, 0.000681299, 0.000681291, 0.000681181, 0.000684659, 0.000687325, 0.000691195, 0.00218444, 0.000681705, 0.000683158, 0.000681178, 0.000681233, 0.000683764, 0.000681141, 0.000760507, 0.00068114, 0.00068114, 0.000699404
0.703439, 0, 0.00432342, 0.00127546, 1.41421, -0.00432342, 0.00129245, 0.00127546, 0.00127549, 0.00127554, 0.00127575, 0.00127574, 0.00127553, 0.001283, 0.00128704, 0.00129429, 0.00409178, 0.00127625, 0.00127924, 0.00127553, 0.00127561, 0.00127978, 0.00127546, 0.00140801, 0.00127546, 0.00127546, 0.00130967
0.711686, 0, 0.00775986, 0.00229295, 1.41421, -0.00775986, 0.00232352, 0.00229295, 0.00229301, 0.0022931, 0.00229348, 0.00229346, 0.00229309, 0.00230877, 0.00231379, 0.00232683, 0.00735873, 0.00229405, 0.00229975, 0.00229308, 0.00229319, 0.00230004, 0.00229295, 0.00251465, 0.00229295, 0.00229295, 0.0023545
0.719932, 0, 0.0133947, 0.00395966, 1.41421, -0.0133947, 0.00401248, 0.00395966, 0.00395977, 0.00395993, 0.00396059, 0.00396054, 0.00395991, 0.00399209, 0.00399568, 0.00401822, 0.012713, 0.00396118, 0.00397141, 0.00395988, 0.00396004, 0.00397121, 0.00395967, 0.0043273, 0.00395966, 0.00395966, 0.00406601
0.728178, 0, 0.022242, 0.00657215, 1.41421, -0.022242, 0.00665988, 0.00657215, 0.00657232, 0.00657259, 0.00657369, 0.00657361, 0.00657255, 0.00663694, 0.00663197, 0.0066694, 0.0211109, 0.00657423, 0.00659167, 0.00657252, 0.00657274, 0.0065908, 0.00657217, 0.00717175, 0.00657215, 0.00657215, 0.00674879
0.736425, 1, 0.0355452, 0.0104912, 1.73205, 0.964455, 0.0106313, 0.0104912, 0.0104915, 0.0104919, 0.0104936, 0.0104935, 0.0104918, 0.0106172, 0.0105867, 0.0106465, 0.033718, 0.010494, 0.0105224, 0.0104918, 0.0104921, 0.010521, 0.0104912, 0.0114475, 0.0104912, 0.0104912, 0.0107734
0.744671, 0, 0.054705, 0.0161182, 1.41421, -0.054705, 0.0163337, 0.0161182, 0.0161186, 0.0161193, 0.016122, 0.0161218, 0.0161192, 0.016356, 0.0162651, 0.0163571, 0.0518354, 0.016122, 0.0161661, 0.0161191, 0.0161196, 0.0161651, 0.0161182, 0.0176038, 0.0161182, 0.0161182, 0.0165521
0.752917, 0, 0.0811409, 0.023852, 1.41421, -0.0811409, 0.0241712, 0.023852, 0.0238526, 0.0238536, 0.0238576, 0.0238573, 0.0238534, 0.0242871, 0.0240697, 0.0242059, 0.0767625, 0.023857, 0.023923, 0.0238533, 0.0238541, 0.0239243, 0.023852, 0.0260949, 0.023852, 0.023852, 0.0244948
0.761164, 0.940181, 0.116095, 0.0340279, 1.7147, 0.824086, 0.0344839, 0.0340279, 0.0340287, 0.0340301, 0.0340359, 0.0340355, 0.0340299, 0.0347979, 0.0343388, 0.0345334, 0.109604, 0.0340344, 0.0341293, 0.0340298, 0.0340311, 0.034137, 0.0340279, 0.0373151, 0.0340279, 0.0340279, 0.0349461
0.76941, 0.0598194, 0.160398, 0.0468461, 1.43521, -0.100578, 0.0474747, 0.0468461, 0.0468473, 0.0468492, 0.0468571, 0.0468565, 0.0468489, 0.0481626, 0.0472747, 0.047543, 0.151039, 0.0468545, 0.0469859, 0.0468487, 0.0468509, 0.0470063, 0.0468462, 0.0515232, 0.0468461, 0.0468461, 0.048112
0.777656, 0, 0.214247, 0.062305, 1.41421, -0.214247, 0.0631425, 0.062305, 0.0623066, 0.0623091, 0.0623196, 0.0623189, 0.0623088, 0.0644765, 0.062876, 0.0632334, 0.20111, 0.0623155, 0.0624913, 0.0623085, 0.0623121, 0.0625334, 0.0623051, 0.0687717, 0.062305, 0.062305, 0.0639914
0.785903, 1.93294, 0.277047, 0.0801534, 1.98316, 1.65589, 0.0812329, 0.0801534, 0.0801555, 0.0801587, 0.0801723, 0.0801714, 0.0801583, 0.0836058, 0.0808895, 0.0813502, 0.259068, 0.0801664, 0.0803935, 0.0801579, 0.0801637, 0.0804687, 0.0801536, 0.0888603, 0.0801534, 0.0801534, 0.0823272
0.794149, 0.997599, 0.34737, 0.0998794, 1.73136, 0.650229, 0.101228, 0.0998794, 0.099882, 0.0998861, 0.099903, 0.0999018, 0.0998855, 0.105166, 0.100799, 0.101374, 0.323333, 0.099895, 0.100179, 0.099885, 0.099894, 0.1003, 0.0998796, 0.111334, 0.0998794, 0.0998794, 0.102595
0.802395, 0.997577, 0.423061, 0.120743, 1.73135, 0.574515, 0.122378, 0.120743, 0.120747, 0.120752, 0.120772, 0.120771, 0.120751, 0.128536, 0.121858, 0.122555, 0.391598, 0.120762, 0.121107, 0.12075, 0.120764, 0.121285, 0.120744, 0.135536, 0.120743, 0.120743, 0.124035
0.810641, 1.92331, 0.501488, 0.141853, 1.98074, 1.42182, 0.143779, 0.141853, 0.141857, 0.141863, 0.141887, 0.141885, 0.141862, 0.152907, 0.143166, 0.143988, 0.461061, 0.141874, 0.142281, 0.141861, 0.141881, 0.142525, 0.141853, 0.160726, 0.141853, 0.141853, 0.145733
0.818888, 0.148573, 0.579904, 0.162269, 1.4658, -0.431332, 0.164481, 0.162269, 0.162273, 0.16228, 0.162308, 0.162306, 0.162279, 0.177354, 0.163777, 0.164721, 0.528766, 0.162293, 0.162761, 0.162278, 0.162306, 0.163073, 0.16227, 0.186229, 0.162269, 0.162269, 0.166726
0.827134, 0, 0.655849, 0.18112, 1.41421, -0.655849, 0.183599, 0.18112, 0.181125, 0.181133, 0.181164, 0.181162, 0.181132, 0.200921, 0.18281, 0.183869, 0.59196, 0.181147, 0.181671, 0.181131, 0.181168, 0.182046, 0.181121, 0.211618, 0.18112, 0.18112, 0.18612
0.83538, 2.75542, 0.727516, 0.197705, 2.18069, 2.0279, 0.200425, 0.197705, 0.197711, 0.197719, 0.197753, 0.197751, 0.197718, 0.222702, 0.199559, 0.20072, 0.64842, 0.197734, 0.198308, 0.197717, 0.197766, 0.198732, 0.197706, 0.236868, 0.197705, 0.197705, 0.203197
0.843627, 0.244581, 0.793998, 0.211559, 1.49819, -0.549417, 0.214486, 0.211559, 0.211565, 0.211574, 0.211611, 0.211608, 0.211573, 0.241909, 0.213554, 0.214804, 0.696666, 0.21159, 0.212207, 0.211572, 0.211635, 0.212655, 0.21156, 0.26245, 0.211559, 0.211559, 0.217485
0.851873, 1.8273, 0.855378, 0.22248, 1.95635, 0.971918, 0.225579, 0.22248, 0.222486, 0.222495, 0.222534, 0.222532, 0.222494, 0.257922, 0.224592, 0.225915, 0.736042, 0.222513, 0.223163, 0.222494, 0.222572, 0.223608, 0.222481, 0.289336, 0.22248, 0.22248, 0.228782
0.860119, 0.172704, 0.912635, 0.230511, 1.47401, -0.739931, 0.233746, 0.230511, 0.230517, 0.230527, 0.230568, 0.230565, 0.230526, 0.27032, 0.232715, 0.234097, 0.76666, 0.230545, 0.231219, 0.230526, 0.230622, 0.23163, 0.230512, 0.318887, 0.230511, 0.230511, 0.23714
0.868366, 2, 0.967365, 0.23589, 2, 1.03264, 0.239228, 0.23589, 0.235896, 0.235906, 0.235948, 0.235945, 0.235905, 0.278902, 0.238163, 0.239591, 0.789242, 0.235924, 0.236613, 0.235907, 0.236022, 0.236961, 0.23589, 0.352627, 0.23589, 0.23589, 0.242816
0.876612, 1.90643, 1.02139, 0.238981, 1.97647, 0.885036, 0.242396, 0.238981, 0.238988, 0.238998, 0.239041, 0.239038, 0.238997, 0.283691, 0.241305, 0.242767, 0.804909, 0.239016, 0.23971, 0.239001, 0.239141, 0.239972, 0.238982, 0.391915, 0.238981, 0.238981, 0.246205
0.884858, 0.0935704, 1.07631, 0.24021, 1.44692, -0.982736, 0.243678, 0.24021, 0.240216, 0.240227, 0.24027, 0.240267, 0.240225, 0.284929, 0.242568, 0.244054, 0.814961, 0.240245, 0.240935, 0.240233, 0.240406, 0.241097, 0.24021, 0.43758, 0.24021, 0.24021, 0.247766
0.893105, 1, 1.133, 0.24, 1.73205, -0.133003, 0.243504, 0.24, 0.240007, 0.240017, 0.240061, 0.240058, 0.240016, 0.283048, 0.242382, 0.243884, 0.820694, 0.240035, 0.240711, 0.240029, 0.240247, 0.240771, 0.240001, 0.48957, 0.24, 0.24, 0.247965
0.901351, 0.899188, 1.19135, 0.238737, 1.7027, -0.292165, 0.242264, 0.238737, 0.238744, 0.238754, 0.238799, 0.238796, 0.238753, 0.278631, 0.241133, 0.242647, 0.823274, 0.238771, 0.239425, 0.238775, 0.239059, 0.239389, 0.238737, 0.546695, 0.238737, 0.238737, 0.247235
0.909597, 1.99759, 1.25002, 0.236743, 1.9994, 0.747574, 0.240285, 0.236743, 0.23675, 0.236761, 0.236805, 0.236802, 0.236759, 0.272348, 0.239147, 0.240669, 0.823667, 0.236776, 0.237398, 0.236793, 0.237174, 0.237282, 0.236744, 0.606546, 0.236743, 0.236743, 0.245946
0.917844, 3.10322, 1.30651, 0.234273, 2.25903, 1.79671, 0.237824, 0.234273, 0.23428, 0.234291, 0.234336, 0.234333, 0.23429, 0.264893, 0.236681, 0.238209, 0.822621, 0.234305, 0.234887, 0.23434, 0.234861, 0.234711, 0.234274, 0.665616, 0.234273, 0.234273, 0.244406
0.92609, 1, 1.35746, 0.231517, 1.73205, -0.357459, 0.235072, 0.231517, 0.231524, 0.231535, 0.231579, 0.231576, 0.231533, 0.256911, 0.233926, 0.235458, 0.82068, 0.231547, 0.232082, 0.231606, 0.232322, 0.231867, 0.231518, 0.71965, 0.231517, 0.231517, 0.242863
0.934336, 0.889546, 1.39914, 0.22861, 1.69987, -0.509589, 0.232168, 0.22861, 0.228617, 0.228628, 0.228672, 0.228669, 0.228626, 0.248945, 0.231019, 0.232554, 0.818221, 0.228638, 0.22912, 0.228729, 0.229706, 0.228888, 0.228611, 0.764165, 0.22861, 0.22861, 0.241531
0.942583, 2.99759, 1.42804, 0.225645, 2.23553, 1.56955, 0.229205, 0.225645, 0.225652, 0.225663, 0.225708, 0.225705, 0.225662, 0.241398, 0.228053, 0.229591, 0.815494, 0.225671, 0.226096, 0.225801, 0.227114, 0.225866, 0.225646, 0.795071, 0.225645, 0.225645, 0.240611
0.950829, 0.997583, 1.44154, 0.222684, 1.73135, -0.443961, 0.226246, 0.222684, 0.222691, 0.222702, 0.222747, 0.222743, 0.2227, 0.23453, 0.225091, 0.226631, 0.812653, 0.222708, 0.223075, 0.222887, 0.224608, 0.22286, 0.222685, 0.809278, 0.222684, 0.222684, 0.240339
0.959075, 0.997591, 1.43844, 0.219765, 1.73136, -0.440854, 0.22333, 0.219765, 0.219772, 0.219783, 0.219827, 0.219824, 0.219781, 0.228459, 0.222171, 0.223712, 0.809793, 0.219786, 0.220097, 0.220024, 0.222217, 0.219906, 0.219765, 0.805172, 0.219765, 0.219765, 0.241027
0.967321, 1.11769, 1.41927, 0.216909, 1.7657, -0.301587, 0.22048, 0.216909, 0.216916, 0.216927, 0.216971, 0.216968, 0.216925, 0.2232, 0.219314, 0.220856, 0.806964, 0.216929, 0.217186, 0.217235, 0.21994, 0.217023, 0.216909, 0.782871, 0.216909, 0.216909, 0.243111
0.975568, 0.877498, 1.38637, 0.214126, 1.69632, -0.508875, 0.217707, 0.214126, 0.214133, 0.214143, 0.214188, 0.214185, 0.214142, 0.218687, 0.21653, 0.218073, 0.804193, 0.214144, 0.214353, 0.214529, 0.217752, 0.214219, 0.214126, 0.74421, 0.214126, 0.214126, 0.247193
0.983814, 2.99757, 1.34367, 0.211415, 2.23552, 1.6539, 0.215015, 0.211415, 0.211422, 0.211433, 0.211478, 0.211475, 0.211432, 0.214819, 0.21382, 0.215362, 0.801489, 0.211433, 0.211599, 0.211908, 0.215608, 0.211493, 0.211416, 0.692471, 0.211415, 0.211415, 0.254055
0.99206, 0.997611, 1.29619, 0.208772, 1.73136, -0.29858, 0.212406, 0.208772, 0.208779, 0.20879, 0.208835, 0.208832, 0.208789, 0.211476, 0.211176, 0.212719, 0.798848, 0.208789, 0.208921, 0.209364, 0.213455, 0.208837, 0.208773, 0.631897, 0.208772, 0.208772, 0.264634
1.00031, 0.127323, 1.24945, 0.206185, 1.45853, -1.12212, 0.209876, 0.206185, 0.206192, 0.206203, 0.206247, 0.206244, 0.206201, 0.208546, 0.208589, 0.210132, 0.796261, 0.206201, 0.206306, 0.206887, 0.211237, 0.206239, 0.206186, 0.5671, 0.206185, 0.206185, 0.279944
1.00855, 1.86786, 1.20869, 0.20364, 1.96669, 0.659173, 0.207423, 0.20364, 0.203647, 0.203658, 0.203703, 0.2037, 0.203657, 0.205929, 0.206044, 0.207587, 0.793717, 0.203656, 0.20374, 0.204462, 0.208905, 0.203686, 0.203641, 0.502484, 0.20364, 0.20364, 0.300932
1.0168, 2.99757, 1.17824, 0.201124, 2.23553, 1.81933, 0.20505, 0.201123, 0.201131, 0.201141, 0.201186, 0.201183, 0.20114, 0.203542, 0.203527, 0.205071, 0.7912, 0.20114, 0.20121, 0.202075, 0.206428, 0.201161, 0.201124, 0.441751, 0.201124, 0.201124, 0.328283
1.02505, 3.99761, 1.16099, 0.198621, 2.449, 2.83662, 0.202762, 0.19862, 0.198628, 0.198638, 0.198683, 0.19868, 0.198637, 0.201314, 0.201024, 0.202568, 0.788697, 0.198637, 0.1987, 0.199711, 0.203791, 0.198652, 0.198621, 0.387606, 0.198621, 0.198621, 0.362188
1.03329, 0.997588, 1.15801, 0.196119, 1.73135, -0.160418, 0.200568, 0.196119, 0.196126, 0.196137, 0.196182, 0.196179, 0.196136, 0.199185, 0.198523, 0.200066, 0.786195, 0.196137, 0.196199, 0.197357, 0.201002, 0.196146, 0.19612, 0.341639, 0.196119, 0.196119, 0.402138
1.04154, 1.13937, 1.16851, 0.19361, 1.77183, -0.0291418, 0.198482, 0.19361, 0.193617, 0.193628, 0.193673, 0.19367, 0.193627, 0.197099, 0.196013, 0.197557, 0.783683, 0.19363, 0.193698, 0.195005, 0.198085, 0.193632, 0.193611, 0.304409, 0.19361, 0.19361, 0.446767
1.04978, 0, 1.19, 0.191087, 1.41421, -1.19, 0.196524, 0.191086, 0.191094, 0.191105, 0.19115, 0.191146, 0.191103, 0.195004, 0.19349, 0.195034, 0.781153, 0.191109, 0.191194, 0.192648, 0.195075, 0.191105, 0.191088, 0.275636, 0.191087, 0.191087, 0.493825
1.05803, 0.853381, 1.21865, 0.188548, 1.6892, -0.365265, 0.194718, 0.188547, 0.188555, 0.188565, 0.18861, 0.188607, 0.188564, 0.192851, 0.190951, 0.192495, 0.7786, 0.188573, 0.188688, 0.190288, 0.192013, 0.188562, 0.188548, 0.254477, 0.188548, 0.188548, 0.54029
1.06628, 1.99761, 1.24982, 0.185993, 1.9994, 0.74779, 0.193102, 0.185992, 0.186, 0.186011, 0.186056, 0.186052, 0.186009, 0.190599, 0.188396, 0.18994, 0.776018, 0.186023, 0.186187, 0.187934, 0.188938, 0.186005, 0.185994, 0.239788, 0.185993, 0.185993, 0.58265
1.07452, 1.99757, 1.27875, 0.183428, 1.99939, 0.71882, 0.191737, 0.183427, 0.183435, 0.183446, 0.18349, 0.183487, 0.183444, 0.188219, 0.185831, 0.187375, 0.773398, 0.183463, 0.183702, 0.185609, 0.185885, 0.183438, 0.183429, 0.230349, 0.183428, 0.183428, 0.617291
1.08277, 1.15144, 1.30118, 0.18086, 1.77523, -0.149739, 0.190727, 0.180858, 0.180867, 0.180877, 0.180922, 0.180919, 0.180876, 0.185695, 0.183263, 0.184807, 0.770727, 0.180902, 0.181249, 0.183363, 0.182879, 0.180867, 0.18086, 0.225011, 0.18086, 0.18086, 0.640977
1.09102, 1.68749, 1.3139, 0.178298, 1.92028, 0.373591, 0.190245, 0.178295, 0.178305, 0.178315, 0.17836, 0.178357, 0.178314, 0.183031, 0.180701, 0.182245, 0.767979, 0.17835, 0.178849, 0.181289, 0.179939, 0.178304, 0.178298, 0.222783, 0.178298, 0.178298, 0.651294
1.09926, 1.99517, 1.31526, 0.175753, 1.99879, 0.679916, 0.190564, 0.175749, 0.17576, 0.17577, 0.175815, 0.175812, 0.175769, 0.180247, 0.178156, 0.1797, 0.765112, 0.175818, 0.176524, 0.179562, 0.177078, 0.175757, 0.175753, 0.222848, 0.175753, 0.175753, 0.647006
1.10751, 1.15626, 1.30534, 0.173236, 1.77659, -0.149081, 0.192076, 0.173231, 0.173243, 0.173254, 0.173299, 0.173296, 0.173253, 0.177379, 0.175639, 0.177183, 0.762061, 0.173318, 0.174296, 0.178496, 0.174302, 0.17324, 0.173237, 0.224548, 0.173236, 0.173236, 0.62824
1.11576, 2.16107, 1.28606, 0.170759, 2.03987, 0.875012, 0.195298, 0.170752, 0.170766, 0.170776, 0.170821, 0.170818, 0.170775, 0.174471, 0.173162, 0.174706, 0.75873, 0.170861, 0.172189, 0.178631, 0.171615, 0.170761, 0.170759, 0.227353, 0.170759, 0.170759, 0.596466
1.124, 0.834108, 1.26095, 0.168328, 1.68348, -0.426847, 0.200849, 0.168319, 0.168335, 0.168345, 0.16839, 0.168387, 0.168344, 0.171571, 0.170731, 0.172275, 0.754994, 0.168456, 0.170221, 0.180848, 0.169016, 0.16833, 0.168328, 0.230831, 0.168328, 0.168328, 0.554275
1.13225, 1.99759, 1.23488, 0.165948, 1.9994, 0.762713, 0.209377, 0.165937, 0.165955, 0.165966, 0.166011, 0.166008, 0.165965, 0.16872, 0.168352, 0.169895, 0.750698, 0.166109, 0.168405, 0.186508, 0.166503, 0.16595, 0.165949, 0.23462, 0.165948, 0.165948, 0.505007
1.14049, 1.1683, 1.21357, 0.16362, 1.77997, -0.0452617, 0.221441, 0.163604, 0.163627, 0.163637, 0.163682, 0.163679, 0.163636, 0.165948, 0.166023, 0.167567, 0.745671, 0.163822, 0.166749, 0.197593, 0.164067, 0.163621, 0.16362, 0.238429, 0.16362, 0.16362, 0.452289
1.14874, 0.826861, 1.20314, 0.161334, 1.68133, -0.376276, 0.237361, 0.161314, 0.161341, 0.161352, 0.161397, 0.161394, 0.161351, 0.16327, 0.163738, 0.165282, 0.739738, 0.161592, 0.165249, 0.216789, 0.161696, 0.161335, 0.161335, 0.242025, 0.161334, 0.161334, 0.39958
1.15699, 1.17314, 1.20954, 0.159078, 1.78133, -0.0364037, 0.257049, 0.159052, 0.159085, 0.159096, 0.15914, 0.159137, 0.159094, 0.160684, 0.161481, 0.163025, 0.732748, 0.159407, 0.163893, 0.247463, 0.15937, 0.159078, 0.159078, 0.245242, 0.159078, 0.159078, 0.349794
1.16523, 0, 1.23799, 0.156826, 1.41421, -1.23799, 0.27987, 0.156793, 0.156833, 0.156844, 0.156889, 0.156885, 0.156842, 0.158169, 0.159229, 0.160773, 0.724604, 0.157254, 0.162655, 0.293444, 0.157062, 0.156827, 0.156827, 0.247975, 0.156826, 0.156826, 0.305049
1.17348, 0.819631, 1.29231, 0.154547, 1.67918, -0.472684, 0.304567, 0.154504, 0.154554, 0.154565, 0.15461, 0.154607, 0.154564, 0.15569, 0.156951, 0.158494, 0.715288, 0.15511, 0.161503, 0.358533, 0.154738, 0.154548, 0.154548, 0.250167, 0.154547, 0.154547, 0.266582
1.18173, 2.81482, 1.37435, 0.152201, 2.19427, 1.44047, 0.32931, 0.152147, 0.152208, 0.152219, 0.152264, 0.152261, 0.152218, 0.153198, 0.154605, 0.156149, 0.704885, 0.152951, 0.160392, 0.44577, 0.152356, 0.152202, 0.152202, 0.25179, 0.152201, 0.152201, 0.234794
1.18997, 3.18037, 1.48323, 0.149742, 2.27604, 1.69713, 0.351855, 0.149672, 0.149749, 0.149759, 0.149804, 0.149801, 0.149758, 0.150637, 0.152145, 0.153689, 0.693592, 0.150749, 0.159269, 0.556457, 0.149867, 0.149742, 0.149742, 0.252819, 0.149742, 0.149742, 0.209405
1.19822, 1.80998, 1.6149, 0.147118, 1.95192, 0.195081, 0.369834, 0.14703, 0.147125, 0.147136, 0.14718, 0.147177, 0.147134, 0.147945, 0.149521, 0.151065, 0.681725, 0.148478, 0.158081, 0.689182, 0.147219, 0.147118, 0.147118, 0.253205, 0.147118, 0.147118, 0.18966
1.20646, 2.80518, 1.76181, 0.144279, 2.19207, 1.04336, 0.381105, 0.144169, 0.144286, 0.144296, 0.144341, 0.144338, 0.144295, 0.145062, 0.146682, 0.148226, 0.669702, 0.14611, 0.156769, 0.83902, 0.14436, 0.144279, 0.144279, 0.252852, 0.144279, 0.144279, 0.174549
1.21471, 2.37759, 1.91322, 0.141177, 2.09227, 0.464376, 0.384101, 0.14104, 0.141184, 0.141195, 0.141239, 0.141236, 0.141193, 0.141933, 0.14358, 0.145124, 0.658038, 0.143619, 0.155281, 0.997296, 0.141243, 0.141177, 0.141178, 0.251614, 0.141177, 0.141177, 0.162993
1.22296, 0.997609, 2.05597, 0.137774, 1.73136, -1.05836, 0.378098, 0.137603, 0.137781, 0.137791, 0.137836, 0.137833, 0.13779, 0.138514, 0.140177, 0.141721, 0.647335, 0.140982, 0.153573, 1.15204, 0.137826, 0.137774, 0.137774, 0.249296, 0.137774, 0.137774, 0.153982
1.2312, 1.99759, 2.17609, 0.134042, 1.9994, -0.178501, 0.363339, 0.133832, 0.134049, 0.13406, 0.134105, 0.134102, 0.134059, 0.134773, 0.136446, 0.13799, 0.638292, 0.138176, 0.151615, 1.2893, 0.134084, 0.134042, 0.134043, 0.245679, 0.134042, 0.134042, 0.146662
1.23945, 0.197237, 2.26072, 0.129975, 1.48231, -2.06348, 0.340989, 0.129716, 0.129982, 0.129993, 0.130037, 0.130034, 0.129991, 0.1307, 0.132378, 0.133922, 0.631732, 0.135177, 0.149394, 1.39508, 0.130008, 0.129975, 0.129976, 0.240556, 0.129975, 0.129975, 0.140368
1.2477, 1.59586, 2.30026, 0.125582, 1.89628, -0.704403, 0.312922, 0.125264, 0.125589, 0.1256, 0.125644, 0.125641, 0.125598, 0.126304, 0.127985, 0.129529, 0.62864, 0.13196, 0.146917, 1.45766, 0.125608, 0.125582, 0.125583, 0.233774, 0.125582, 0.125582, 0.134626
1.25594, 4.40414, 2.29024, 0.120896, 2.53064, 2.1139, 0.281409, 0.120508, 0.120903, 0.120913, 0.120958, 0.120955, 0.120912, 0.121615, 0.123299, 0.124843, 0.63022, 0.1285, 0.144214, 1.46961, 0.120916, 0.120896, 0.120896, 0.225276, 0.120896, 0.120896, 0.129129
1.26419, 1, 2.23231, 0.115969, 1.73205, -1.23231, 0.248773, 0.115498, 0.115976, 0.115987, 0.116031, 0.116028, 0.115985, 0.116687, 0.118372, 0.119916, 0.637935, 0.124775, 0.141336, 1.42921, 0.115985, 0.115969, 0.11597, 0.21513, 0.115969, 0.115969, 0.123709
