   PIQUANT 0.0.0-main  ps__0545_0715362334_000rfs_shot_260.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
5.28109, 375.488, 352.959, 46.1177, 19.4291, 22.5289, 46.1177, 0, 46.1177, 46.1177, 46.1303, 47.4376, 46.1375, 351.518, 46.1202, 46.1177, 46.1177, 46.1177, 46.1177, 46.1177, 46.1177, 46.1177, 46.1177, 46.1177, 46.1177, 46.1177, 46.2042, 46.1177
5.28896, 435.244, 411.159, 46.2347, 20.9104, 24.0853, 46.2347, 0, 46.2347, 46.2348, 46.2473, 47.6053, 46.2548, 409.652, 46.2363, 46.2347, 46.2347, 46.2347, 46.2347, 46.2347, 46.2347, 46.2347, 46.2347, 46.2347, 46.2347, 46.2347, 46.3361, 46.2347
5.29683, 496.815, 475.695, 46.3516, 22.3342, 21.1199, 46.3516, 0, 46.3516, 46.3517, 46.3642, 47.7631, 46.3719, 474.132, 46.3525, 46.3516, 46.3516, 46.3516, 46.3516, 46.3516, 46.3516, 46.3516, 46.3516, 46.3516, 46.3516, 46.3516, 46.4691, 46.3516
5.3047, 529.9, 546.176, 46.4681, 23.063, -16.2755, 46.4681, 0, 46.4681, 46.4682, 46.4807, 47.9099, 46.4887, 544.565, 46.4687, 46.4681, 46.4681, 46.4681, 46.4681, 46.4681, 46.4681, 46.4681, 46.4681, 46.4681, 46.4681, 46.4681, 46.6029, 46.4681
5.31257, 648.226, 621.933, 46.5845, 25.4995, 26.2931, 46.5845, 0, 46.5845, 46.5845, 46.5971, 48.0448, 46.6052, 620.286, 46.5848, 46.5845, 46.5845, 46.5845, 46.5845, 46.5845, 46.5845, 46.5845, 46.5845, 46.5845, 46.5845, 46.5845, 46.7376, 46.5845
5.32044, 706.201, 702.02, 46.7005, 26.612, 4.18073, 46.7005, 0, 46.7005, 46.7005, 46.7131, 48.1673, 46.7215, 700.347, 46.7007, 46.7005, 46.7005, 46.7005, 46.7005, 46.7005, 46.7005, 46.7005, 46.7005, 46.7005, 46.7005, 46.7005, 46.8727, 46.7005
5.32831, 793.11, 785.183, 46.8162, 28.1977, 7.92725, 46.8162, 0, 46.8162, 46.8162, 46.8288, 48.2774, 46.8374, 783.495, 46.8163, 46.8162, 46.8162, 46.8162, 46.8162, 46.8162, 46.8162, 46.8162, 46.8162, 46.8162, 46.8162, 46.8162, 47.008, 46.8162
5.33618, 913.806, 869.932, 46.9315, 30.2623, 43.8735, 46.9315, 0, 46.9316, 46.9316, 46.9442, 48.3752, 46.953, 868.243, 46.9316, 46.9315, 46.9315, 46.9315, 46.9315, 46.9315, 46.9315, 46.9315, 46.9315, 46.9315, 46.9315, 46.9315, 47.1432, 46.9315
5.34405, 975.179, 954.529, 47.0466, 31.2599, 20.6508, 47.0466, 0, 47.0466, 47.0467, 47.0592, 48.4615, 47.0683, 952.848, 47.0466, 47.0466, 47.0466, 47.0466, 47.0466, 47.0466, 47.0466, 47.0466, 47.0466, 47.0466, 47.0466, 47.0466, 47.278, 47.0466
5.35192, 1034.72, 1037.06, 47.1613, 32.1982, -2.3324, 47.1613, 0, 47.1613, 47.1613, 47.1739, 48.537, 47.1832, 1035.4, 47.1613, 47.1613, 47.1613, 47.1613, 47.1613, 47.1613, 47.1613, 47.1613, 47.1613, 47.1613, 47.1613, 47.1613, 47.412, 47.1613
5.35979, 1115.65, 1115.49, 47.2756, 33.4313, 0.157227, 47.2756, 0, 47.2756, 47.2756, 47.2883, 48.6032, 47.2978, 1113.86, 47.2756, 47.2756, 47.2756, 47.2756, 47.2756, 47.2756, 47.2756, 47.2756, 47.2756, 47.2756, 47.2756, 47.2756, 47.5449, 47.2756
5.36766, 1166.75, 1187.78, 47.3895, 34.1869, -21.0316, 47.3895, 0, 47.3895, 47.3896, 47.4022, 48.6613, 47.4119, 1186.18, 47.3895, 47.3895, 47.3895, 47.3895, 47.3895, 47.3895, 47.3895, 47.3895, 47.3895, 47.3895, 47.3895, 47.3895, 47.6763, 47.3895
5.37553, 1228.73, 1251.92, 47.503, 35.0817, -23.1909, 47.503, 0, 47.503, 47.5031, 47.5158, 48.7129, 47.5257, 1250.37, 47.503, 47.503, 47.503, 47.503, 47.503, 47.503, 47.503, 47.503, 47.503, 47.503, 47.503, 47.503, 47.8062, 47.503
5.3834, 1298.21, 1306.07, 47.6161, 36.0584, -7.86121, 47.6161, 0, 47.6161, 47.6162, 47.629, 48.7598, 47.639, 1304.57, 47.6161, 47.6161, 47.6161, 47.6161, 47.6161, 47.6161, 47.6161, 47.6161, 47.6161, 47.6161, 47.6161, 47.6161, 47.9341, 47.6161
5.39127, 1372.25, 1348.62, 47.7287, 37.0708, 23.6294, 47.7287, 0, 47.7287, 47.7288, 47.7418, 48.8036, 47.7519, 1347.17, 47.7287, 47.7287, 47.7287, 47.7287, 47.7287, 47.7287, 47.7287, 47.7287, 47.7287, 47.7287, 47.7287, 47.7287, 48.0601, 47.7287
5.39914, 1392.45, 1378.27, 47.8409, 37.3423, 14.1771, 47.8409, 0, 47.8409, 47.841, 47.8541, 48.8459, 47.8643, 1376.89, 47.8409, 47.8409, 47.8409, 47.8409, 47.8409, 47.8409, 47.8409, 47.8409, 47.8409, 47.8409, 47.8409, 47.8409, 48.1839, 47.8409
5.40701, 1460.17, 1394.13, 47.9526, 38.2384, 66.0431, 47.9526, 0, 47.9527, 47.9527, 47.9661, 48.8882, 47.9763, 1392.8, 47.9526, 47.9526, 47.9526, 47.9526, 47.9526, 47.9526, 47.9526, 47.9526, 47.9526, 47.9526, 47.9526, 47.9526, 48.3056, 47.9526
5.41488, 1377.86, 1395.71, 48.0639, 37.1465, -17.851, 48.0639, 0, 48.0639, 48.064, 48.0776, 48.9318, 48.0878, 1394.45, 48.0639, 48.0639, 48.0639, 48.0639, 48.0639, 48.0639, 48.0639, 48.0639, 48.0639, 48.0639, 48.0639, 48.0639, 48.4252, 48.0639
5.42275, 1372.64, 1383, 48.1746, 37.0761, -10.3586, 48.1746, 0, 48.1746, 48.1747, 48.1888, 48.9779, 48.1988, 1381.79, 48.1746, 48.1746, 48.1746, 48.1746, 48.1746, 48.1746, 48.1746, 48.1746, 48.1746, 48.1746, 48.1746, 48.1746, 48.5427, 48.1746
5.43062, 1379.31, 1356.41, 48.2848, 37.166, 22.9045, 48.2848, 0, 48.2848, 48.2849, 48.2995, 49.0274, 48.3092, 1355.25, 48.2848, 48.2848, 48.2848, 48.2848, 48.2848, 48.2848, 48.2848, 48.2848, 48.2848, 48.2848, 48.2848, 48.2848, 48.6582, 48.2848
5.43849, 1309.13, 1316.81, 48.3945, 36.2095, -7.67908, 48.3945, 0, 48.3945, 48.3946, 48.41, 49.0811, 48.4192, 1315.7, 48.3945, 48.3945, 48.3945, 48.3945, 48.3945, 48.3945, 48.3945, 48.3945, 48.3945, 48.3945, 48.3945, 48.3945, 48.7718, 48.3945
5.44636, 1321.93, 1265.44, 48.5036, 36.3859, 56.4917, 48.5036, 0, 48.5036, 48.5037, 48.52, 49.1392, 48.5285, 1264.39, 48.5036, 48.5036, 48.5036, 48.5036, 48.5036, 48.5036, 48.5036, 48.5036, 48.5036, 48.5036, 48.5036, 48.5036, 48.8836, 48.5036
5.45423, 1247.15, 1203.87, 48.6121, 35.3433, 43.2767, 48.6121, 0, 48.6121, 48.6122, 48.6299, 49.2022, 48.6373, 1202.86, 48.6121, 48.6121, 48.6121, 48.6121, 48.6121, 48.6121, 48.6121, 48.6121, 48.6121, 48.6121, 48.6121, 48.6121, 48.9937, 48.6121
5.4621, 1120.98, 1133.91, 48.7201, 33.5109, -12.926, 48.7201, 0, 48.7201, 48.7201, 48.7395, 49.2701, 48.7455, 1132.93, 48.7201, 48.7201, 48.7201, 48.7201, 48.7201, 48.7201, 48.7201, 48.7201, 48.7201, 48.7201, 48.7201, 48.7201, 49.1021, 48.7201
5.46997, 1140.22, 1057.49, 48.8274, 33.7968, 82.731, 48.8274, 0, 48.8274, 48.8275, 48.849, 49.3427, 48.8531, 1056.55, 48.8274, 48.8274, 48.8274, 48.8274, 48.8274, 48.8274, 48.8274, 48.8274, 48.8274, 48.8274, 48.8274, 48.8274, 49.2089, 48.8274
5.47784, 981.762, 976.659, 48.9341, 31.365, 5.10358, 48.9341, 0, 48.9341, 48.9342, 48.9585, 49.4199, 48.9601, 975.742, 48.9341, 48.9341, 48.9341, 48.9341, 48.9341, 48.9341, 48.9341, 48.9341, 48.9341, 48.9341, 48.9341, 48.9341, 49.3141, 48.9341
5.48571, 919.289, 893.409, 49.0401, 30.3527, 25.8802, 49.0401, 0, 49.0401, 49.0402, 49.0682, 49.5012, 49.0664, 892.516, 49.0401, 49.0401, 49.0401, 49.0401, 49.0401, 49.0401, 49.0401, 49.0401, 49.0401, 49.0401, 49.0401, 49.0401, 49.4175, 49.0401
5.49358, 799.652, 809.625, 49.1455, 28.3135, -9.97345, 49.1455, 0, 49.1455, 49.1456, 49.1782, 49.5864, 49.1721, 808.751, 49.1455, 49.1455, 49.1455, 49.1455, 49.1455, 49.1455, 49.1455, 49.1455, 49.1455, 49.1455, 49.1455, 49.1455, 49.5193, 49.1455
5.50145, 759.278, 727.058, 49.2501, 27.5913, 32.2194, 49.2501, 0, 49.2502, 49.2502, 49.2887, 49.6749, 49.2771, 726.199, 49.2501, 49.2501, 49.2501, 49.2501, 49.2501, 49.2501, 49.2501, 49.2501, 49.2501, 49.2501, 49.2501, 49.2501, 49.6193, 49.2501
5.50932, 701.414, 647.198, 49.3542, 26.522, 54.2165, 49.3542, 0, 49.3542, 49.3542, 49.4001, 49.7664, 49.3815, 646.349, 49.3542, 49.3542, 49.3542, 49.3542, 49.3542, 49.3542, 49.3542, 49.3542, 49.3542, 49.3542, 49.3542, 49.3542, 49.7174, 49.3542
5.51719, 609.099, 571.316, 49.4574, 24.7204, 37.7828, 49.4574, 0, 49.4574, 49.4575, 49.5125, 49.8602, 49.4852, 570.474, 49.4574, 49.4574, 49.4574, 49.4574, 49.4574, 49.4574, 49.4574, 49.4574, 49.4574, 49.4574, 49.4574, 49.4574, 49.8135, 49.4574
5.52506, 515.271, 500.393, 49.5599, 22.7436, 14.879, 49.5599, 0, 49.5599, 49.56, 49.6263, 49.9559, 49.5883, 499.554, 49.5599, 49.5599, 49.5599, 49.5599, 49.5599, 49.5599, 49.5599, 49.5599, 49.5599, 49.5599, 49.5599, 49.5599, 49.9077, 49.5599
5.53293, 469.334, 435.121, 49.6617, 21.7102, 34.2123, 49.6617, 0, 49.6617, 49.6618, 49.7419, 50.0532, 49.6909, 434.282, 49.6617, 49.6617, 49.6617, 49.6617, 49.6617, 49.6617, 49.6617, 49.6617, 49.6617, 49.6617, 49.6617, 49.6617, 49.9998, 49.6617
5.5408, 371.761, 375.959, 49.7626, 19.3329, -4.19739, 49.7626, 0, 49.7626, 49.7627, 49.8597, 50.1516, 49.793, 375.115, 49.7626, 49.7626, 49.7626, 49.7626, 49.7626, 49.7626, 49.7626, 49.7626, 49.7626, 49.7626, 49.7626, 49.7626, 50.09, 49.7626
5.54867, 353.493, 323.09, 49.8628, 18.8545, 30.4025, 49.8628, 0, 49.8628, 49.8629, 49.9802, 50.2508, 49.8947, 322.237, 49.8628, 49.8628, 49.8628, 49.8628, 49.8628, 49.8628, 49.8628, 49.8628, 49.8628, 49.8628, 49.8628, 49.8628, 50.1782, 49.8628
5.55654, 304.819, 276.502, 49.9621, 17.5163, 28.3178, 49.9621, 0, 49.9622, 49.9622, 50.1037, 50.3504, 49.9963, 275.635, 49.9621, 49.9621, 49.9621, 49.9621, 49.9621, 49.9621, 49.9621, 49.9621, 49.9621, 49.9621, 49.9621, 49.9621, 50.2646, 49.9621
5.56441, 253.577, 236.008, 50.0607, 15.9868, 17.5691, 50.0607, 0, 50.0607, 50.0608, 50.2308, 50.4503, 50.0982, 235.122, 50.0607, 50.0607, 50.0607, 50.0607, 50.0607, 50.0607, 50.0607, 50.0607, 50.0607, 50.0607, 50.0607, 50.0607, 50.3494, 50.0607
5.57228, 198.599, 201.269, 50.1584, 14.1633, -2.67065, 50.1584, 0, 50.1584, 50.1585, 50.3618, 50.5501, 50.2008, 200.357, 50.1584, 50.1584, 50.1584, 50.1584, 50.1584, 50.1584, 50.1584, 50.1584, 50.1584, 50.1584, 50.1584, 50.1584, 50.4326, 50.1584
5.58015, 139.421, 171.859, 50.2552, 11.892, -32.4388, 50.2552, 0, 50.2552, 50.2553, 50.4971, 50.6498, 50.3048, 170.914, 50.2552, 50.2552, 50.2552, 50.2552, 50.2552, 50.2552, 50.2552, 50.2552, 50.2552, 50.2552, 50.2552, 50.2552, 50.5146, 50.2552
5.58802, 126.525, 147.281, 50.3512, 11.3369, -20.7554, 50.3512, 0, 50.3512, 50.3513, 50.637, 50.749, 50.4112, 146.293, 50.3512, 50.3512, 50.3512, 50.3512, 50.3512, 50.3512, 50.3512, 50.3512, 50.3512, 50.3512, 50.3512, 50.3512, 50.5954, 50.3512
5.59589, 109.606, 126.999, 50.4463, 10.5644, -17.3925, 50.4463, 0, 50.4463, 50.4463, 50.7818, 50.8478, 50.5215, 125.957, 50.4463, 50.4463, 50.4463, 50.4463, 50.4463, 50.4463, 50.4463, 50.4463, 50.4463, 50.4463, 50.4463, 50.4463, 50.6754, 50.4463
5.60376, 86.0503, 110.481, 50.5404, 9.38351, -24.4305, 50.5404, 0, 50.5404, 50.5405, 50.9314, 50.9459, 50.6375, 109.373, 50.5404, 50.5404, 50.5404, 50.5404, 50.5404, 50.5404, 50.5404, 50.5404, 50.5404, 50.5404, 50.5404, 50.5404, 50.7547, 50.5404
5.61163, 66.0688, 97.2018, 50.6336, 8.25038, -31.133, 50.6336, 0, 50.6336, 50.6337, 51.0857, 51.0434, 50.762, 96.0116, 50.6336, 50.6336, 50.6336, 50.6336, 50.6336, 50.6336, 50.6336, 50.6336, 50.6336, 50.6336, 50.6336, 50.6336, 50.8334, 50.6336
5.6195, 54.4822, 86.6715, 50.7259, 7.51546, -32.1894, 50.7259, 0, 50.726, 50.726, 51.2445, 51.1401, 50.8986, 85.3802, 50.7259, 50.7259, 50.7259, 50.7259, 50.7259, 50.7259, 50.7259, 50.7259, 50.7259, 50.7259, 50.7259, 50.7259, 50.9118, 50.7259
5.62737, 61.1766, 78.4439, 50.8173, 7.94837, -17.2673, 50.8173, 0, 50.8173, 50.8173, 51.4072, 51.2359, 51.0519, 77.028, 50.8173, 50.8173, 50.8173, 50.8173, 50.8173, 50.8173, 50.8173, 50.8173, 50.8173, 50.8173, 50.8173, 50.8173, 50.9898, 50.8173
5.63524, 37.7239, 72.1188, 50.9076, 6.30269, -34.3948, 50.9076, 0, 50.9076, 50.9077, 51.5729, 51.331, 51.2281, 70.5495, 50.9076, 50.9076, 50.9076, 50.9076, 50.9076, 50.9076, 50.9076, 50.9076, 50.9076, 50.9076, 50.9076, 50.9076, 51.0676, 50.9076
5.64311, 47.6601, 67.3527, 50.9969, 7.04699, -19.6926, 50.9969, 0, 50.997, 50.997, 51.7408, 51.425, 51.4351, 65.5944, 50.9969, 50.9969, 50.9969, 50.9969, 50.9969, 50.9969, 50.9969, 50.9969, 50.9969, 50.9969, 50.9969, 50.9969, 51.1451, 50.9969
5.65098, 39.7765, 63.8534, 51.0853, 6.46348, -24.0769, 51.0853, 0, 51.0853, 51.0854, 51.9095, 51.5182, 51.6828, 61.8615, 51.0853, 51.0853, 51.0853, 51.0853, 51.0853, 51.0853, 51.0853, 51.0853, 51.0853, 51.0853, 51.0853, 51.0853, 51.2224, 51.0853
5.65885, 33.5051, 61.3812, 51.1725, 5.95862, -27.8761, 51.1725, 0, 51.1725, 51.1726, 52.0776, 51.6102, 51.9836, 59.1004, 51.1725, 51.1725, 51.1725, 51.1725, 51.1725, 51.1725, 51.1725, 51.1725, 51.1725, 51.1725, 51.1725, 51.1725, 51.2994, 51.1725
5.66672, 36.0525, 59.7459, 51.2587, 6.16867, -23.6934, 51.2587, 0, 51.2587, 51.2588, 52.2434, 51.7013, 52.3527, 57.1072, 51.2587, 51.2587, 51.2587, 51.2587, 51.2587, 51.2587, 51.2587, 51.2587, 51.2587, 51.2587, 51.2587, 51.2587, 51.376, 51.2587
5.67459, 35.4383, 58.801, 51.3437, 6.11868, -23.3627, 51.3437, 0, 51.3437, 51.3438, 52.4052, 51.7913, 52.8081, 55.7192, 51.3437, 51.3437, 51.3437, 51.3437, 51.3437, 51.3437, 51.3437, 51.3437, 51.3437, 51.3437, 51.3437, 51.3437, 51.452, 51.3437
5.68246, 47.9271, 58.4412, 51.4276, 7.06591, -10.5141, 51.4276, 0, 51.4276, 51.4277, 52.5612, 51.8801, 53.3714, 54.8113, 51.4276, 51.4276, 51.4276, 51.4276, 51.4276, 51.4276, 51.4276, 51.4276, 51.4276, 51.4276, 51.4276, 51.4276, 51.5275, 51.4276
5.69033, 38.399, 58.5973, 51.5102, 6.35602, -20.1983, 51.5102, 0, 51.5102, 51.5103, 52.7095, 51.9677, 54.0671, 54.2915, 51.5102, 51.5102, 51.5102, 51.5102, 51.5102, 51.5102, 51.5102, 51.5102, 51.5102, 51.5102, 51.5102, 51.5102, 51.6022, 51.5102
5.6982, 34.2752, 59.232, 51.5916, 6.02289, -24.9569, 51.5916, 0, 51.5916, 51.5916, 52.8484, 52.0541, 54.9233, 54.0964, 51.5916, 51.5916, 51.5916, 51.5916, 51.5916, 51.5916, 51.5916, 51.5916, 51.5916, 51.5916, 51.5916, 51.5916, 51.6761, 51.5916
5.70607, 40.9476, 60.3361, 51.6715, 6.55344, -19.3885, 51.6715, 0, 51.6715, 51.6715, 52.9761, 52.139, 55.9705, 54.1874, 51.6715, 51.6715, 51.6715, 51.6715, 51.6715, 51.6715, 51.6715, 51.6715, 51.6715, 51.6715, 51.6715, 51.6715, 51.7489, 51.6715
5.71394, 43.9963, 61.9249, 51.7498, 6.78206, -17.9286, 51.7498, 0, 51.7498, 51.7499, 53.0911, 52.2224, 57.2421, 54.5479, 51.7498, 51.7498, 51.7498, 51.7498, 51.7498, 51.7498, 51.7498, 51.7498, 51.7498, 51.7498, 51.7498, 51.7498, 51.8205, 51.7498
5.72181, 49.6633, 64.0348, 51.8264, 7.18772, -14.3715, 51.8264, 0, 51.8264, 51.8265, 53.1923, 52.3042, 58.7726, 55.1807, 51.8264, 51.8264, 51.8264, 51.8264, 51.8264, 51.8264, 51.8264, 51.8264, 51.8264, 51.8264, 51.8264, 51.8264, 51.8907, 51.8264
5.72968, 52.7843, 66.7192, 51.9011, 7.40164, -13.9349, 51.9011, 0, 51.9011, 51.9012, 53.2787, 52.3839, 60.5965, 56.1051, 51.9011, 51.9011, 51.9011, 51.9011, 51.9011, 51.9011, 51.9011, 51.9011, 51.9011, 51.9011, 51.9011, 51.9011, 51.9592, 51.9011
5.73755, 83.7724, 70.0461, 51.9735, 9.26134, 13.7263, 51.9735, 0, 51.9735, 51.9736, 53.3497, 52.4615, 62.7472, 57.3559, 51.9735, 51.9735, 51.9735, 51.9735, 51.9735, 51.9735, 51.9735, 51.9735, 51.9735, 51.9735, 51.9735, 51.9735, 52.0257, 51.9735
5.74542, 91.0061, 74.0934, 52.0433, 9.64397, 16.9126, 52.0433, 0, 52.0433, 52.0434, 53.4048, 52.5364, 65.2546, 58.9807, 52.0433, 52.0433, 52.0433, 52.0433, 52.0433, 52.0433, 52.0433, 52.0433, 52.0433, 52.0433, 52.0433, 52.0433, 52.0899, 52.0433
5.75329, 89.7475, 78.9455, 52.1099, 9.57849, 10.802, 52.1099, 0, 52.1099, 52.11, 53.444, 52.6082, 68.1431, 61.0384, 52.1099, 52.1099, 52.1099, 52.1099, 52.1099, 52.1099, 52.1099, 52.1099, 52.1099, 52.1099, 52.1099, 52.1099, 52.1513, 52.1099
5.76116, 82.0921, 84.6882, 52.1728, 9.17017, -2.59608, 52.1728, 0, 52.1728, 52.1729, 53.4675, 52.6762, 71.4293, 63.5969, 52.1728, 52.1728, 52.1728, 52.1728, 52.1728, 52.1728, 52.1728, 52.1728, 52.1728, 52.1728, 52.1728, 52.1728, 52.2092, 52.1728
5.76903, 102.778, 91.404, 52.2311, 10.2361, 11.3745, 52.2311, 0, 52.2311, 52.2312, 53.4756, 52.7398, 75.1194, 66.7307, 52.2311, 52.2311, 52.2311, 52.2311, 52.2311, 52.2311, 52.2311, 52.2311, 52.2311, 52.2311, 52.2311, 52.2311, 52.263, 52.2311
5.7769, 121.005, 99.1667, 52.2839, 11.0907, 21.838, 52.2839, 0, 52.284, 52.284, 53.4687, 52.7978, 79.207, 70.5173, 52.2839, 52.2839, 52.2839, 52.2839, 52.2839, 52.2839, 52.2839, 52.2839, 52.2839, 52.2839, 52.2839, 52.2839, 52.3116, 52.2839
5.78477, 134.958, 108.035, 52.33, 11.7029, 26.9227, 52.33, 0, 52.33, 52.3301, 53.4472, 52.8491, 83.671, 75.034, 52.33, 52.33, 52.33, 52.33, 52.33, 52.33, 52.33, 52.33, 52.33, 52.33, 52.33, 52.33, 52.3538, 52.33
5.79264, 137.135, 118.047, 52.368, 11.7956, 19.0884, 52.368, 0, 52.368, 52.3681, 53.4114, 52.8923, 88.4738, 80.3531, 52.368, 52.368, 52.368, 52.368, 52.368, 52.368, 52.368, 52.368, 52.368, 52.368, 52.368, 52.368, 52.3883, 52.368
5.80051, 133.117, 129.213, 52.3962, 11.624, 3.90326, 52.3962, 0, 52.3962, 52.3963, 53.3615, 52.9258, 93.5606, 86.537, 52.3962, 52.3962, 52.3962, 52.3962, 52.3962, 52.3962, 52.3962, 52.3962, 52.3962, 52.3962, 52.3962, 52.3962, 52.4133, 52.3962
5.80838, 152.689, 141.513, 52.4126, 12.4374, 11.1761, 52.4126, 0, 52.4126, 52.4126, 53.2972, 52.9474, 98.8589, 93.6326, 52.4126, 52.4126, 52.4126, 52.4126, 52.4126, 52.4126, 52.4126, 52.4126, 52.4126, 52.4126, 52.4126, 52.4126, 52.4269, 52.4126
5.81625, 197.339, 154.885, 52.4149, 14.1188, 42.454, 52.4149, 0, 52.4149, 52.4149, 53.218, 52.955, 104.279, 101.666, 52.4149, 52.4149, 52.4149, 52.4149, 52.4149, 52.4149, 52.4149, 52.4149, 52.4149, 52.4149, 52.4149, 52.4149, 52.4267, 52.4149
5.82412, 208.936, 169.23, 52.4006, 14.5236, 39.7063, 52.4006, 0, 52.4006, 52.4006, 53.123, 52.946, 109.717, 110.636, 52.4006, 52.4006, 52.4006, 52.4006, 52.4006, 52.4006, 52.4006, 52.4006, 52.4006, 52.4006, 52.4006, 52.4006, 52.4103, 52.4006
5.83199, 247.889, 184.401, 52.3668, 15.8079, 63.4877, 52.3668, 0, 52.3668, 52.3669, 53.0108, 52.9176, 115.056, 120.509, 52.3668, 52.3668, 52.3668, 52.3668, 52.3668, 52.3668, 52.3668, 52.3668, 52.3668, 52.3668, 52.3668, 52.3668, 52.3747, 52.3668
5.83986, 240.884, 200.208, 52.3105, 15.5847, 40.6759, 52.3105, 0, 52.3105, 52.3106, 52.8794, 52.8666, 120.17, 131.217, 52.3105, 52.3105, 52.3105, 52.3105, 52.3105, 52.3105, 52.3105, 52.3105, 52.3105, 52.3105, 52.3105, 52.3105, 52.3169, 52.3105
5.84773, 230.445, 216.417, 52.2284, 15.2461, 14.0281, 52.2284, 0, 52.2284, 52.2285, 52.7265, 52.7898, 124.929, 142.651, 52.2284, 52.2284, 52.2284, 52.2284, 52.2284, 52.2284, 52.2284, 52.2284, 52.2284, 52.2284, 52.2284, 52.2284, 52.2335, 52.2284
5.8556, 239.454, 232.753, 52.1171, 15.5388, 6.70073, 52.1171, 0, 52.1171, 52.1171, 52.5495, 52.6839, 129.205, 154.662, 52.1171, 52.1171, 52.1171, 52.1171, 52.1171, 52.1171, 52.1171, 52.1171, 52.1171, 52.1171, 52.1171, 52.1171, 52.1211, 52.1171
5.86347, 269.534, 248.91, 51.9731, 16.4783, 20.6242, 51.9731, 0, 51.9731, 51.9731, 52.3455, 52.5453, 132.874, 167.061, 51.9731, 51.9731, 51.9731, 51.9731, 51.9731, 51.9731, 51.9731, 51.9731, 51.9731, 51.9731, 51.9731, 51.9731, 51.9762, 51.9731
5.87134, 258.626, 264.557, 51.793, 16.1439, -5.93051, 51.793, 0, 51.793, 51.7931, 52.1112, 52.3706, 135.828, 179.623, 51.793, 51.793, 51.793, 51.793, 51.793, 51.793, 51.793, 51.793, 51.793, 51.793, 51.793, 51.793, 51.7954, 51.793
5.87921, 275.285, 279.343, 51.5737, 16.6519, -4.05786, 51.5737, 0, 51.5737, 51.5738, 51.8436, 52.1568, 137.971, 192.09, 51.5737, 51.5737, 51.5737, 51.5737, 51.5737, 51.5737, 51.5737, 51.5737, 51.5737, 51.5737, 51.5737, 51.5737, 51.5756, 51.5737
5.88708, 311.765, 292.919, 51.3123, 17.7134, 18.8456, 51.3123, 0, 51.3123, 51.3124, 51.5397, 51.9009, 139.232, 204.182, 51.3123, 51.3123, 51.3123, 51.3123, 51.3123, 51.3123, 51.3123, 51.3123, 51.3123, 51.3123, 51.3123, 51.3123, 51.3138, 51.3123
5.89495, 332.828, 304.945, 51.0066, 18.2983, 27.8825, 51.0066, 0, 51.0066, 51.0066, 51.1971, 51.6006, 139.564, 215.602, 51.0066, 51.0066, 51.0066, 51.0066, 51.0066, 51.0066, 51.0066, 51.0066, 51.0066, 51.0066, 51.0066, 51.0066, 51.0076, 51.0066
5.90282, 328.476, 315.106, 50.6546, 18.179, 13.3706, 50.6546, 0, 50.6546, 50.6547, 50.8135, 51.2542, 138.947, 226.054, 50.6546, 50.6546, 50.6546, 50.6546, 50.6546, 50.6546, 50.6546, 50.6546, 50.6546, 50.6546, 50.6546, 50.6546, 50.6554, 50.6546
5.91069, 325.999, 323.123, 50.2556, 18.1107, 2.87589, 50.2556, 0, 50.2556, 50.2557, 50.3877, 50.8607, 137.39, 235.251, 50.2556, 50.2556, 50.2556, 50.2556, 50.2556, 50.2556, 50.2556, 50.2556, 50.2556, 50.2556, 50.2556, 50.2556, 50.2562, 50.2556
5.91856, 306.59, 328.766, 49.8093, 17.5667, -22.1757, 49.8093, 0, 49.8093, 49.8094, 49.919, 50.4201, 134.928, 242.926, 49.8093, 49.8093, 49.8093, 49.8093, 49.8093, 49.8093, 49.8093, 49.8093, 49.8093, 49.8093, 49.8093, 49.8093, 49.8097, 49.8093
5.92643, 333.391, 331.866, 49.3168, 18.3137, 1.52512, 49.3168, 0, 49.3168, 49.3169, 49.4079, 49.9332, 131.625, 248.849, 49.3168, 49.3168, 49.3168, 49.3168, 49.3168, 49.3168, 49.3168, 49.3168, 49.3168, 49.3168, 49.3168, 49.3168, 49.3171, 49.3168
5.9343, 308.468, 332.322, 48.7799, 17.6201, -23.8538, 48.7799, 0, 48.7799, 48.7799, 48.8558, 49.4019, 127.566, 252.837, 48.7799, 48.7799, 48.7799, 48.7799, 48.7799, 48.7799, 48.7799, 48.7799, 48.7799, 48.7799, 48.7799, 48.7799, 48.7801, 48.7799
5.94217, 343.27, 330.105, 48.2017, 18.5814, 13.1647, 48.2017, 0, 48.2017, 48.2018, 48.2654, 48.8295, 122.856, 254.759, 48.2017, 48.2017, 48.2017, 48.2017, 48.2017, 48.2017, 48.2017, 48.2017, 48.2017, 48.2017, 48.2017, 48.2017, 48.2018, 48.2017
