   PIQUANT 0.0.0-main  ps__0545_0715362334_000rfs_shot_84.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, Cl_K, S_K, P_K, Si_K, Br_L, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
2.96352, 23.376, 21.0371, 3.70127, 5.03746, 2.33891, 7.5077, 0, 3.70128, 3.70129, 3.7013, 3.70139, 3.70922, 3.70147, 3.7473, 3.70127, 3.70127, 3.70127, 3.70127, 3.70127, 3.70127, 3.70127, 3.70127, 13.9327, 3.70127, 3.70127, 6.94494
2.97139, 24.4125, 20.1444, 3.66995, 5.13931, 4.26814, 7.40145, 0, 3.66996, 3.66997, 3.66998, 3.67007, 3.6779, 3.67012, 3.70587, 3.66995, 3.66995, 3.66995, 3.66995, 3.66995, 3.66995, 3.66995, 3.66995, 13.7762, 3.66995, 3.66995, 6.26245
2.97926, 18.4211, 19.234, 3.6342, 4.51898, -0.81282, 7.24402, 0, 3.63421, 3.63422, 3.63424, 3.63433, 3.64216, 3.63435, 3.66187, 3.6342, 3.6342, 3.6342, 3.6342, 3.6342, 3.6342, 3.6342, 3.63421, 13.5429, 3.6342, 3.6342, 5.67949
2.98714, 19.9759, 18.3063, 3.59466, 4.68785, 1.66966, 7.04097, 0, 3.59467, 3.59468, 3.5947, 3.59479, 3.60262, 3.59479, 3.6157, 3.59466, 3.59466, 3.59466, 3.59466, 3.59466, 3.59466, 3.59466, 3.59467, 13.2379, 3.59466, 3.59466, 5.18744
2.99501, 21.4362, 17.3636, 3.55207, 4.8411, 4.07261, 6.79949, 0, 3.55207, 3.55209, 3.5521, 3.55219, 3.56002, 3.55219, 3.56786, 3.55207, 3.55207, 3.55207, 3.55207, 3.55207, 3.55207, 3.55207, 3.55207, 12.8677, 3.55207, 3.55207, 4.7765
3.00288, 17.178, 16.4103, 3.50723, 4.37927, 0.767689, 6.52788, 0, 3.50723, 3.50725, 3.50726, 3.50735, 3.51518, 3.50735, 3.51893, 3.50723, 3.50723, 3.50723, 3.50723, 3.50723, 3.50723, 3.50723, 3.50723, 12.4405, 3.50723, 3.50723, 4.43642
3.01075, 17.7229, 15.4524, 3.461, 4.44105, 2.27046, 6.23514, 0, 3.46101, 3.46102, 3.46104, 3.46113, 3.46896, 3.46112, 3.46956, 3.461, 3.461, 3.461, 3.461, 3.461, 3.461, 3.461, 3.46101, 11.9654, 3.461, 3.461, 4.1571
3.01863, 10.253, 14.4977, 3.41426, 3.50043, -4.24467, 5.93046, 0, 3.41426, 3.41427, 3.41429, 3.41438, 3.42221, 3.41438, 3.42043, 3.41426, 3.41426, 3.41426, 3.41426, 3.41426, 3.41426, 3.41426, 3.41426, 11.4523, 3.41426, 3.41426, 3.92907
3.0265, 11.5086, 13.555, 3.36781, 3.67541, -2.04637, 5.62275, 0, 3.36782, 3.36783, 3.36785, 3.36793, 3.37576, 3.36795, 3.37221, 3.36781, 3.36781, 3.36781, 3.36781, 3.36781, 3.36781, 3.36781, 3.36781, 10.9115, 3.36781, 3.36781, 3.7437
3.03437, 12.7252, 12.6339, 3.32243, 3.83734, 0.0912981, 5.32024, 0, 3.32244, 3.32245, 3.32247, 3.32255, 3.33038, 3.32258, 3.32552, 3.32243, 3.32243, 3.32243, 3.32243, 3.32243, 3.32243, 3.32243, 3.32243, 10.3538, 3.32243, 3.32243, 3.59339
3.04224, 17.219, 11.7439, 3.27877, 4.38395, 5.47513, 5.03011, 0, 3.27878, 3.27879, 3.27881, 3.2789, 3.28673, 3.27894, 3.28092, 3.27877, 3.27877, 3.27877, 3.27877, 3.27877, 3.27877, 3.27877, 3.27878, 9.78925, 3.27877, 3.27877, 3.47161
3.05012, 9.25843, 10.8941, 3.23738, 3.35536, -1.63572, 4.75834, 0, 3.23739, 3.2374, 3.23742, 3.23751, 3.24534, 3.23758, 3.23886, 3.23738, 3.23738, 3.23738, 3.23738, 3.23738, 3.23738, 3.23738, 3.23739, 9.22789, 3.23738, 3.23738, 3.37288
3.05799, 13.2285, 10.0929, 3.19867, 3.90238, 3.13564, 4.5095, 0, 3.19868, 3.19869, 3.19871, 3.1988, 3.20662, 3.19889, 3.19967, 3.19867, 3.19867, 3.19867, 3.19867, 3.19867, 3.19867, 3.19867, 3.19867, 8.67872, 3.19867, 3.19867, 3.29268
3.06586, 11.2359, 9.34704, 3.16291, 3.63812, 1.88885, 4.28676, 0, 3.16292, 3.16293, 3.16295, 3.16304, 3.17087, 3.16317, 3.16358, 3.16291, 3.16291, 3.16291, 3.16291, 3.16291, 3.16291, 3.16291, 3.16292, 8.14974, 3.16291, 3.16291, 3.22731
3.07373, 10.74, 8.66171, 3.13025, 3.56932, 2.07831, 4.09188, 0, 3.13026, 3.13027, 3.13029, 3.13038, 3.13821, 3.13055, 3.13069, 3.13025, 3.13025, 3.13025, 3.13025, 3.13025, 3.13025, 3.13025, 3.13026, 7.64766, 3.13025, 3.13025, 3.17381
3.08161, 13.501, 8.04033, 3.10073, 3.93713, 5.4607, 3.9254, 0, 3.10073, 3.10074, 3.10076, 3.10085, 3.10868, 3.10106, 3.10101, 3.10073, 3.10073, 3.10073, 3.10073, 3.10073, 3.10073, 3.10073, 3.10073, 7.17781, 3.10073, 3.10073, 3.12982
3.08948, 14.7158, 7.48436, 3.07426, 4.08849, 7.23142, 3.78673, 0, 3.07427, 3.07428, 3.0743, 3.07439, 3.08221, 3.07465, 3.07445, 3.07426, 3.07426, 3.07426, 3.07426, 3.07426, 3.07426, 3.07426, 3.07426, 6.744, 3.07426, 3.07426, 3.09345
3.09735, 11.2241, 6.99348, 3.05073, 3.6365, 4.23067, 3.67441, 0, 3.05074, 3.05075, 3.05076, 3.05085, 3.05868, 3.05116, 3.05085, 3.05073, 3.05073, 3.05073, 3.05073, 3.05073, 3.05073, 3.05073, 3.05073, 6.34862, 3.05073, 3.05073, 3.06323
3.10522, 9.80217, 6.56558, 3.02994, 3.43543, 3.23659, 3.58623, 0, 3.02995, 3.02996, 3.02998, 3.03007, 3.03789, 3.03043, 3.03002, 3.02994, 3.02994, 3.02994, 3.02994, 3.02994, 3.02994, 3.02994, 3.02994, 5.99256, 3.02994, 3.02994, 3.03798
3.1131, 5.22908, 6.1972, 3.0117, 2.68869, -0.968118, 3.51955, 0, 3.01171, 3.01172, 3.01174, 3.01183, 3.01966, 3.01225, 3.01175, 3.0117, 3.0117, 3.0117, 3.0117, 3.0117, 3.0117, 3.0117, 3.01171, 5.67552, 3.0117, 3.0117, 3.01681
3.12097, 7.45531, 5.88363, 2.99581, 3.07495, 1.57168, 3.47139, 0, 2.99582, 2.99583, 2.99585, 2.99594, 3.00377, 2.99641, 2.99584, 2.99581, 2.99581, 2.99581, 2.99581, 2.99581, 2.99581, 2.99581, 2.99582, 5.39609, 2.99581, 2.99581, 2.99902
3.12884, 8.53005, 5.61934, 2.9821, 3.245, 2.91071, 3.43864, 0, 2.9821, 2.98211, 2.98213, 2.98222, 2.99005, 2.98275, 2.98211, 2.9821, 2.9821, 2.9821, 2.9821, 2.9821, 2.9821, 2.9821, 2.9821, 5.15201, 2.9821, 2.9821, 2.98408
3.13671, 8.53977, 5.39824, 2.97041, 3.2465, 3.14153, 3.41821, 0, 2.97042, 2.97043, 2.97045, 2.97054, 2.97836, 2.97112, 2.97042, 2.97041, 2.97041, 2.97041, 2.97041, 2.97041, 2.97041, 2.97041, 2.97041, 4.94037, 2.97041, 2.97041, 2.97163
3.14459, 8.11818, 5.21401, 2.96066, 3.18091, 2.90418, 3.40714, 0, 2.96066, 2.96067, 2.96069, 2.96078, 2.96861, 2.96142, 2.96066, 2.96066, 2.96066, 2.96066, 2.96066, 2.96066, 2.96066, 2.96066, 2.96066, 4.75789, 2.96066, 2.96066, 2.96139
3.15246, 8.09868, 5.0604, 2.95277, 3.17784, 3.03828, 3.40268, 0, 2.95278, 2.95279, 2.95281, 2.9529, 2.96073, 2.95358, 2.95278, 2.95277, 2.95277, 2.95277, 2.95277, 2.95277, 2.95277, 2.95277, 2.95278, 4.60111, 2.95277, 2.95278, 2.95321
3.16033, 1.77589, 4.93148, 2.94674, 1.94317, -3.15559, 3.40239, 0, 2.94675, 2.94676, 2.94678, 2.94687, 2.95469, 2.94759, 2.94674, 2.94674, 2.94674, 2.94674, 2.94674, 2.94674, 2.94674, 2.94674, 2.94674, 4.46658, 2.94674, 2.94675, 2.947
3.1682, 2.43131, 4.82178, 2.94258, 2.10507, -2.39047, 3.40419, 0, 2.94258, 2.94259, 2.94261, 2.9427, 2.95053, 2.94346, 2.94258, 2.94258, 2.94258, 2.94258, 2.94258, 2.94258, 2.94258, 2.94258, 2.94258, 4.35099, 2.94258, 2.94259, 2.94273
3.17608, 4.99286, 4.72651, 2.94031, 2.6444, 0.266356, 3.40634, 0, 2.94032, 2.94033, 2.94035, 2.94044, 2.94827, 2.94122, 2.94031, 2.94031, 2.94031, 2.94031, 2.94031, 2.94031, 2.94031, 2.94031, 2.94032, 4.25134, 2.94031, 2.94033, 2.9404
3.18395, 8.20483, 4.64159, 2.93999, 3.1945, 3.56324, 3.4075, 0, 2.94, 2.94001, 2.94003, 2.94012, 2.94794, 2.94091, 2.93999, 2.93999, 2.93999, 2.93999, 2.93999, 2.93999, 2.93999, 2.93999, 2.93999, 4.16495, 2.93999, 2.94003, 2.94004
3.19182, 7.15167, 4.56375, 2.94165, 3.02517, 2.58792, 3.40674, 0, 2.94166, 2.94167, 2.94169, 2.94178, 2.9496, 2.94257, 2.94165, 2.94165, 2.94165, 2.94165, 2.94165, 2.94165, 2.94165, 2.94165, 2.94165, 4.08953, 2.94165, 2.94171, 2.94168
3.19969, 4.62182, 4.49048, 2.94532, 2.57329, 0.131344, 3.40347, 0, 2.94533, 2.94534, 2.94536, 2.94545, 2.95327, 2.94624, 2.94532, 2.94532, 2.94532, 2.94532, 2.94532, 2.94532, 2.94532, 2.94532, 2.94532, 4.02318, 2.94532, 2.94541, 2.94534
3.20757, 4.78784, 4.41999, 2.95101, 2.60535, 0.36785, 3.39743, 0, 2.95101, 2.95102, 2.95104, 2.95113, 2.95896, 2.9519, 2.95101, 2.95101, 2.95101, 2.95101, 2.95101, 2.95101, 2.95101, 2.95101, 2.95101, 3.96439, 2.95101, 2.95115, 2.95101
3.21544, 3.79278, 4.3512, 2.95868, 2.40682, -0.558425, 3.38868, 0, 2.95868, 2.95869, 2.95871, 2.9588, 2.96663, 2.95955, 2.95868, 2.95868, 2.95868, 2.95868, 2.95868, 2.95868, 2.95868, 2.95868, 2.95868, 3.91196, 2.95868, 2.95891, 2.95868
3.22331, 3.79756, 4.28357, 2.96828, 2.40781, -0.48601, 3.37751, 0, 2.96828, 2.96829, 2.96831, 2.9684, 2.97623, 2.96911, 2.96828, 2.96828, 2.96828, 2.96828, 2.96828, 2.96828, 2.96828, 2.96828, 2.96828, 3.865, 2.96828, 2.96864, 2.96828
3.23118, 3.19758, 4.21704, 2.97972, 2.27982, -1.01946, 3.36441, 0, 2.97972, 2.97973, 2.97975, 2.97984, 2.98767, 2.98051, 2.97972, 2.97972, 2.97972, 2.97972, 2.97972, 2.97972, 2.97972, 2.97972, 2.97972, 3.82285, 2.97972, 2.98029, 2.97972
3.23906, 4.3881, 4.15191, 2.99287, 2.52747, 0.236195, 3.34998, 0, 2.99288, 2.99289, 2.9929, 2.99299, 3.00082, 2.99361, 2.99287, 2.99287, 2.99287, 2.99287, 2.99287, 2.99287, 2.99287, 2.99287, 2.99287, 3.78505, 2.99287, 2.99374, 2.99287
3.24693, 4.99273, 4.08873, 3.00758, 2.64438, 0.904002, 3.33491, 0, 3.00759, 3.0076, 3.00762, 3.0077, 3.01553, 3.00827, 3.00758, 3.00758, 3.00758, 3.00758, 3.00758, 3.00758, 3.00758, 3.00758, 3.00758, 3.75126, 3.00758, 3.0089, 3.00758
3.2548, 3.42158, 4.0282, 3.02367, 2.32843, -0.60662, 3.31989, 0, 3.02367, 3.02368, 3.0237, 3.02379, 3.03162, 3.0243, 3.02367, 3.02367, 3.02367, 3.02367, 3.02367, 3.02367, 3.02367, 3.02367, 3.02367, 3.72124, 3.02367, 3.02564, 3.02367
3.26267, 0.37596, 3.97107, 3.04093, 1.54142, -3.59511, 3.30559, 0, 3.04094, 3.04095, 3.04097, 3.04106, 3.04889, 3.0415, 3.04093, 3.04093, 3.04093, 3.04093, 3.04093, 3.04093, 3.04093, 3.04093, 3.04093, 3.6948, 3.04093, 3.04383, 3.04093
3.27055, 1.99516, 3.91808, 3.05916, 1.99879, -1.92292, 3.29261, 0, 3.05916, 3.05917, 3.05919, 3.05928, 3.06711, 3.05967, 3.05916, 3.05916, 3.05916, 3.05916, 3.05916, 3.05916, 3.05916, 3.05916, 3.05916, 3.67177, 3.05916, 3.06336, 3.05916
3.27842, 6.99517, 3.8699, 3.07812, 2.99919, 3.12526, 3.28141, 0, 3.07813, 3.07814, 3.07816, 3.07824, 3.08608, 3.07858, 3.07812, 3.07812, 3.07812, 3.07812, 3.07812, 3.07812, 3.07812, 3.07812, 3.07812, 3.65199, 3.07812, 3.08415, 3.07812
3.28629, 3.99518, 3.82712, 3.0976, 2.44851, 0.168062, 3.27237, 0, 3.09761, 3.09762, 3.09764, 3.09772, 3.10556, 3.09801, 3.0976, 3.0976, 3.0976, 3.0976, 3.0976, 3.0976, 3.0976, 3.0976, 3.0976, 3.63529, 3.0976, 3.10611, 3.0976
3.29416, 4.63854, 3.79017, 3.11738, 2.57654, 0.848373, 3.26572, 0, 3.11739, 3.1174, 3.11742, 3.1175, 3.12534, 3.11774, 3.11738, 3.11738, 3.11738, 3.11738, 3.11738, 3.11738, 3.11738, 3.11738, 3.11738, 3.62147, 3.11738, 3.12924, 3.11738
3.30204, 2.17595, 3.75937, 3.13725, 2.04352, -1.58341, 3.26155, 0, 3.13725, 3.13727, 3.13728, 3.13737, 3.14522, 3.13756, 3.13725, 3.13725, 3.13725, 3.13725, 3.13725, 3.13725, 3.13725, 3.13725, 3.13725, 3.61031, 3.13725, 3.15355, 3.13725
3.30991, 2.69158, 3.73493, 3.15701, 2.16601, -1.04334, 3.25984, 0, 3.15702, 3.15703, 3.15705, 3.15713, 3.16499, 3.15728, 3.15701, 3.15701, 3.15701, 3.15701, 3.15701, 3.15701, 3.15701, 3.15701, 3.15701, 3.60156, 3.15701, 3.17912, 3.15701
3.31778, 5.47459, 3.71694, 3.17649, 2.73397, 1.75765, 3.26048, 0, 3.1765, 3.17651, 3.17653, 3.17662, 3.18449, 3.17673, 3.17649, 3.17649, 3.17649, 3.17649, 3.17649, 3.17649, 3.17649, 3.17649, 3.1765, 3.59495, 3.17649, 3.20609, 3.17649
3.32565, 5.16399, 3.70541, 3.19555, 2.67656, 1.45857, 3.26328, 0, 3.19555, 3.19556, 3.19558, 3.19567, 3.20356, 3.19575, 3.19555, 3.19555, 3.19555, 3.19555, 3.19555, 3.19555, 3.19555, 3.19555, 3.19555, 3.59021, 3.19555, 3.23463, 3.19555
3.33353, 3.8264, 3.7003, 3.21405, 2.41379, 0.126102, 3.26798, 0, 3.21406, 3.21407, 3.21408, 3.21417, 3.22209, 3.21422, 3.21405, 3.21405, 3.21405, 3.21405, 3.21405, 3.21405, 3.21405, 3.21405, 3.21405, 3.58705, 3.21405, 3.26497, 3.21405
3.3414, 4.99518, 3.70148, 3.23191, 2.64484, 1.29369, 3.27431, 0, 3.23191, 3.23192, 3.23194, 3.23203, 3.23999, 3.23206, 3.23191, 3.23191, 3.23191, 3.23191, 3.23191, 3.23191, 3.23191, 3.23191, 3.23191, 3.58521, 3.23191, 3.29737, 3.23191
3.34927, 2.99523, 3.70883, 3.24906, 2.235, -0.713602, 3.28197, 0, 3.24907, 3.24908, 3.24909, 3.24918, 3.25721, 3.24919, 3.24906, 3.24906, 3.24906, 3.24906, 3.24906, 3.24906, 3.24906, 3.24906, 3.24906, 3.58441, 3.24906, 3.33211, 3.24906
3.35714, 2.83612, 3.72216, 3.26549, 2.19912, -0.886046, 3.29072, 0, 3.2655, 3.26551, 3.26552, 3.26561, 3.27372, 3.26561, 3.26549, 3.26549, 3.26549, 3.26549, 3.26549, 3.26549, 3.26549, 3.26549, 3.26549, 3.58444, 3.26549, 3.36945, 3.26549
3.36502, 1.84096, 3.74125, 3.2812, 1.95984, -1.90029, 3.30029, 0, 3.28121, 3.28122, 3.28123, 3.28132, 3.28955, 3.28131, 3.2812, 3.2812, 3.2812, 3.2812, 3.2812, 3.2812, 3.2812, 3.2812, 3.2812, 3.58509, 3.2812, 3.40963, 3.2812
3.37289, 5.46264, 3.76583, 3.29624, 2.73178, 1.69681, 3.31051, 0, 3.29624, 3.29625, 3.29627, 3.29636, 3.30475, 3.29633, 3.29624, 3.29624, 3.29624, 3.29624, 3.29624, 3.29624, 3.29624, 3.29624, 3.29624, 3.58621, 3.29624, 3.4528, 3.29624
3.38076, 5.53736, 3.79555, 3.31068, 2.74543, 1.74181, 3.32121, 0, 3.31068, 3.31069, 3.31071, 3.3108, 3.31941, 3.31076, 3.31068, 3.31068, 3.31068, 3.31068, 3.31068, 3.31068, 3.31068, 3.31068, 3.31068, 3.58766, 3.31068, 3.49902, 3.31068
3.38863, 3.29881, 3.82998, 3.32462, 2.30192, -0.531169, 3.3323, 0, 3.32463, 3.32464, 3.32466, 3.32474, 3.33367, 3.3247, 3.32462, 3.32462, 3.32462, 3.32462, 3.32462, 3.32462, 3.32462, 3.32462, 3.32462, 3.58938, 3.32462, 3.54824, 3.32462
3.39651, 4.99511, 3.86859, 3.3382, 2.64483, 1.12652, 3.34372, 0, 3.3382, 3.33821, 3.33823, 3.33832, 3.34766, 3.33828, 3.3382, 3.3382, 3.3382, 3.3382, 3.3382, 3.3382, 3.3382, 3.3382, 3.3382, 3.59133, 3.3382, 3.60022, 3.3382
3.40438, 2.85065, 3.91072, 3.35155, 2.20242, -1.06007, 3.35548, 0, 3.35156, 3.35157, 3.35159, 3.35168, 3.36157, 3.35163, 3.35155, 3.35155, 3.35155, 3.35155, 3.35155, 3.35155, 3.35155, 3.35155, 3.35156, 3.59352, 3.35155, 3.65455, 3.35155
3.41225, 4.13979, 3.95558, 3.36484, 2.47786, 0.184215, 3.3676, 0, 3.36485, 3.36486, 3.36488, 3.36497, 3.3756, 3.36492, 3.36484, 3.36484, 3.36484, 3.36484, 3.36484, 3.36484, 3.36484, 3.36484, 3.36485, 3.59599, 3.36484, 3.71066, 3.36484
3.42012, 2.13478, 4.00226, 3.37824, 2.03341, -1.86748, 3.38015, 0, 3.37824, 3.37825, 3.37827, 3.37836, 3.38998, 3.37831, 3.37824, 3.37824, 3.37824, 3.37824, 3.37824, 3.37824, 3.37824, 3.37824, 3.37824, 3.5988, 3.37824, 3.76778, 3.37824
3.428, 5.58085, 4.04976, 3.39188, 2.75334, 1.5311, 3.39319, 0, 3.39189, 3.3919, 3.39192, 3.392, 3.40492, 3.39196, 3.39188, 3.39188, 3.39188, 3.39188, 3.39188, 3.39188, 3.39188, 3.39188, 3.39188, 3.60205, 3.39188, 3.82499, 3.39188
3.43587, 3.26988, 4.097, 3.40594, 2.29562, -0.827118, 3.40682, 0, 3.40594, 3.40595, 3.40597, 3.40606, 3.42066, 3.40601, 3.40594, 3.40594, 3.40594, 3.40594, 3.40594, 3.40594, 3.40594, 3.40594, 3.40594, 3.60582, 3.40594, 3.88124, 3.40594
3.44374, 5.86261, 4.14287, 3.42054, 2.80404, 1.71974, 3.42113, 0, 3.42054, 3.42056, 3.42057, 3.42066, 3.43747, 3.42062, 3.42054, 3.42054, 3.42054, 3.42054, 3.42054, 3.42054, 3.42054, 3.42054, 3.42054, 3.61024, 3.42054, 3.9354, 3.42054
3.45161, 5.38795, 4.18631, 3.43581, 2.71808, 1.20164, 3.4362, 0, 3.43581, 3.43583, 3.43584, 3.43593, 3.45558, 3.43589, 3.43581, 3.43581, 3.43581, 3.43581, 3.43581, 3.43581, 3.43581, 3.43581, 3.43581, 3.6154, 3.43581, 3.9863, 3.43581
3.45949, 5.47955, 4.22634, 3.45184, 2.73488, 1.25322, 3.45209, 0, 3.45184, 3.45185, 3.45187, 3.45196, 3.47525, 3.45192, 3.45184, 3.45184, 3.45184, 3.45184, 3.45184, 3.45184, 3.45184, 3.45184, 3.45184, 3.62139, 3.45184, 4.03285, 3.45184
3.46736, 3.75181, 4.26213, 3.4687, 2.39829, -0.510318, 3.46886, 0, 3.4687, 3.46872, 3.46873, 3.46882, 3.49676, 3.46878, 3.4687, 3.4687, 3.4687, 3.4687, 3.4687, 3.4687, 3.4687, 3.4687, 3.4687, 3.6283, 3.4687, 4.07404, 3.4687
3.47523, 5.49391, 4.29309, 3.48644, 2.7375, 1.20082, 3.48654, 0, 3.48644, 3.48645, 3.48647, 3.48656, 3.52037, 3.48652, 3.48644, 3.48644, 3.48644, 3.48644, 3.48644, 3.48644, 3.48644, 3.48644, 3.48644, 3.63621, 3.48644, 4.10902, 3.48644
3.4831, 4.35651, 4.3189, 3.50508, 2.52121, 0.0376067, 3.50514, 0, 3.50508, 3.5051, 3.50511, 3.5052, 3.54638, 3.50517, 3.50508, 3.50508, 3.50508, 3.50508, 3.50508, 3.50508, 3.50508, 3.50508, 3.50508, 3.64515, 3.50508, 4.13719, 3.50508
3.49098, 5.75203, 4.33952, 3.52462, 2.78425, 1.41251, 3.52466, 0, 3.52462, 3.52464, 3.52465, 3.52474, 3.57509, 3.52471, 3.52462, 3.52462, 3.52462, 3.52462, 3.52462, 3.52462, 3.52462, 3.52462, 3.52462, 3.65517, 3.52462, 4.15819, 3.52462
3.49885, 5.87702, 4.35526, 3.54504, 2.8066, 1.52175, 3.54506, 0, 3.54504, 3.54505, 3.54507, 3.54516, 3.60679, 3.54513, 3.54504, 3.54504, 3.54504, 3.54504, 3.54504, 3.54504, 3.54504, 3.54504, 3.54504, 3.66628, 3.54504, 4.17197, 3.54504
3.50672, 4.22151, 4.36674, 3.56629, 2.49429, -0.14523, 3.56631, 0, 3.5663, 3.56631, 3.56633, 3.56642, 3.6418, 3.56639, 3.56629, 3.56629, 3.56629, 3.56629, 3.56629, 3.56629, 3.56629, 3.56629, 3.56629, 3.67847, 3.56629, 4.17875, 3.56629
3.51459, 4.87974, 4.37485, 3.58834, 2.62293, 0.504887, 3.58834, 0, 3.58834, 3.58835, 3.58837, 3.58846, 3.68045, 3.58843, 3.58834, 3.58834, 3.58834, 3.58834, 3.58834, 3.58834, 3.58834, 3.58834, 3.58834, 3.69174, 3.58834, 4.17905, 3.58834
3.52247, 7.66747, 4.38076, 3.6111, 3.10926, 3.28672, 3.61111, 0, 3.61111, 3.61112, 3.61114, 3.61123, 3.72301, 3.61121, 3.6111, 3.6111, 3.6111, 3.6111, 3.6111, 3.6111, 3.6111, 3.6111, 3.61111, 3.70605, 3.6111, 4.17361, 3.6111
3.53034, 1.21196, 4.38576, 3.63453, 1.79219, -3.1738, 3.63453, 0, 3.63454, 3.63455, 3.63456, 3.63465, 3.76976, 3.63464, 3.63453, 3.63453, 3.63453, 3.63453, 3.63453, 3.63453, 3.63453, 3.63453, 3.63453, 3.72137, 3.63453, 4.16339, 3.63453
3.53821, 3.78804, 4.39127, 3.65855, 2.40583, -0.603225, 3.65855, 0, 3.65855, 3.65856, 3.65858, 3.65867, 3.82091, 3.65866, 3.65855, 3.65855, 3.65855, 3.65855, 3.65855, 3.65855, 3.65855, 3.65855, 3.65855, 3.73767, 3.65855, 4.14949, 3.65855
3.54608, 3.30352, 4.39867, 3.68308, 2.30294, -1.09515, 3.68309, 0, 3.68309, 3.6831, 3.68312, 3.68321, 3.87659, 3.6832, 3.68308, 3.68308, 3.68308, 3.68308, 3.68308, 3.68308, 3.68308, 3.68308, 3.68309, 3.75488, 3.68308, 4.13308, 3.68308
3.55396, 5.89406, 4.40925, 3.70808, 2.80964, 1.4848, 3.70808, 0, 3.70808, 3.70809, 3.70811, 3.7082, 3.93681, 3.70819, 3.70808, 3.70808, 3.70808, 3.70808, 3.70808, 3.70808, 3.70808, 3.70808, 3.70808, 3.77297, 3.70808, 4.11534, 3.70808
3.56183, 4.89877, 4.42412, 3.73347, 2.62655, 0.474648, 3.73347, 0, 3.73347, 3.73348, 3.7335, 3.73359, 4.00146, 3.73358, 3.73347, 3.73347, 3.73347, 3.73347, 3.73347, 3.73347, 3.73347, 3.73347, 3.73347, 3.79187, 3.73347, 4.09742, 3.73347
3.5697, 3.27937, 4.44409, 3.75919, 2.29769, -1.16472, 3.75919, 0, 3.7592, 3.75921, 3.75923, 3.75932, 4.07025, 3.75932, 3.75919, 3.75919, 3.75919, 3.75919, 3.75919, 3.75919, 3.75919, 3.75919, 3.75919, 3.81156, 3.75919, 4.08037, 3.75919
3.57757, 7.80742, 4.46965, 3.78521, 3.13168, 3.33778, 3.78521, 0, 3.78521, 3.78522, 3.78524, 3.78533, 4.14271, 3.78533, 3.78521, 3.78521, 3.78521, 3.78521, 3.78521, 3.78521, 3.78521, 3.78521, 3.78521, 3.83196, 3.78521, 4.06508, 3.78521
3.58545, 5.08415, 4.50091, 3.81147, 2.66161, 0.583242, 3.81147, 0, 3.81147, 3.81149, 3.8115, 3.81159, 4.21819, 3.8116, 3.81147, 3.81147, 3.81147, 3.81147, 3.81147, 3.81147, 3.81147, 3.81147, 3.81147, 3.85304, 3.81147, 4.0523, 3.81147
3.59332, 4.16626, 4.5376, 3.83794, 2.4832, -0.371332, 3.83794, 0, 3.83795, 3.83796, 3.83798, 3.83807, 4.29581, 3.83808, 3.83794, 3.83794, 3.83794, 3.83794, 3.83794, 3.83794, 3.83794, 3.83794, 3.83795, 3.87476, 3.83794, 4.0426, 3.83794
3.60119, 8.90374, 4.57904, 3.8646, 3.30208, 4.32469, 3.8646, 0, 3.8646, 3.86461, 3.86463, 3.86472, 4.37451, 3.86474, 3.8646, 3.8646, 3.8646, 3.8646, 3.8646, 3.8646, 3.8646, 3.8646, 3.8646, 3.89707, 3.8646, 4.03634, 3.8646
3.60906, 12.2358, 4.62425, 3.89141, 3.77304, 7.61159, 3.89141, 0, 3.89142, 3.89143, 3.89145, 3.89154, 4.45307, 3.89156, 3.89141, 3.89141, 3.89141, 3.89141, 3.89141, 3.89141, 3.89141, 3.89141, 3.89141, 3.91993, 3.89141, 4.03375, 3.89141
3.61694, 7.74484, 4.67192, 3.91836, 3.12167, 3.07293, 3.91836, 0, 3.91837, 3.91838, 3.9184, 3.91849, 4.53014, 3.91851, 3.91836, 3.91836, 3.91836, 3.91836, 3.91836, 3.91836, 3.91836, 3.91836, 3.91837, 3.94331, 3.91836, 4.03486, 3.91836
3.62481, 8.83618, 4.72054, 3.94544, 3.29184, 4.11564, 3.94544, 0, 3.94544, 3.94546, 3.94547, 3.94556, 4.6043, 3.94559, 3.94544, 3.94544, 3.94544, 3.94544, 3.94544, 3.94544, 3.94544, 3.94544, 3.94544, 3.96717, 3.94544, 4.03961, 3.94544
3.63268, 4.99516, 4.7685, 3.97263, 2.64484, 0.226654, 3.97263, 0, 3.97263, 3.97264, 3.97266, 3.97275, 4.67412, 3.97278, 3.97263, 3.97263, 3.97263, 3.97263, 3.97263, 3.97263, 3.97263, 3.97263, 3.97263, 3.99148, 3.97263, 4.04781, 3.97263
3.64055, 3.06742, 4.81416, 3.99991, 2.25109, -1.74674, 3.99991, 0, 3.99992, 3.99993, 3.99995, 4.00004, 4.73823, 4.00007, 3.99991, 3.99991, 3.99991, 3.99991, 3.99991, 3.99991, 3.99991, 3.99991, 3.99992, 4.01621, 3.99991, 4.0592, 3.99991
