   PIQUANT 0.0.0-main  ps__0545_0715362334_000rfs_shot_149.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Cr_K, Cl_K, S_K, P_K, Si_K, Br_L, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
2.54527, 8.80257, 8.70745, 2.47368, 3.28673, 0.0951223, 2.48445, 0, 2.47369, 2.47371, 2.47555, 2.47507, 4.79028, 2.69107, 2.47368, 2.47368, 2.47368, 2.47368, 2.47368, 2.47368, 2.47368, 6.10346, 2.47368, 2.47368, 2.52962
2.55313, 12.7932, 9.95138, 2.51017, 3.84619, 2.84184, 2.52129, 0, 2.51018, 2.51019, 2.51203, 2.51156, 5.14428, 2.69827, 2.51017, 2.51017, 2.51017, 2.51017, 2.51017, 2.51017, 2.51017, 7.05626, 2.51017, 2.51017, 2.56865
2.561, 15.3807, 11.4006, 2.54679, 4.16901, 3.9801, 2.55827, 0, 2.5468, 2.54682, 2.54866, 2.54818, 5.50099, 2.70775, 2.54679, 2.54679, 2.54679, 2.54679, 2.54679, 2.54679, 2.54679, 8.20892, 2.54679, 2.54679, 2.6085
2.56887, 13.3763, 13.0657, 2.58354, 3.92126, 0.310603, 2.59538, 0, 2.58355, 2.58356, 2.5854, 2.58493, 5.85132, 2.71966, 2.58354, 2.58354, 2.58354, 2.58354, 2.58354, 2.58354, 2.58354, 9.58065, 2.58354, 2.58354, 2.64951
2.57673, 12.9732, 14.9518, 2.6204, 3.86952, -1.97859, 2.63262, 0, 2.62042, 2.62043, 2.62227, 2.62179, 6.18548, 2.73414, 2.6204, 2.6204, 2.6204, 2.6204, 2.6204, 2.6204, 2.62041, 11.1857, 2.6204, 2.6204, 2.69221
2.5846, 16.9734, 17.0567, 2.65738, 4.35585, -0.0832367, 2.66998, 0, 2.6574, 2.65741, 2.65925, 2.65877, 6.49344, 2.75123, 2.65738, 2.65738, 2.65738, 2.65738, 2.65738, 2.65738, 2.65739, 13.0309, 2.65738, 2.65738, 2.73736
2.59247, 16.3667, 19.3694, 2.69447, 4.28564, -3.00265, 2.70745, 0, 2.69449, 2.6945, 2.69634, 2.69586, 6.76554, 2.77093, 2.69447, 2.69447, 2.69447, 2.69447, 2.69447, 2.69447, 2.69448, 15.1141, 2.69447, 2.69447, 2.78601
2.60033, 24.9228, 21.869, 2.73167, 5.18872, 3.05387, 2.74503, 0, 2.73168, 2.7317, 2.73354, 2.73306, 6.99298, 2.79315, 2.73167, 2.73167, 2.73167, 2.73167, 2.73167, 2.73167, 2.73167, 17.4215, 2.73167, 2.73167, 2.83966
2.6082, 27.7356, 24.5236, 2.76896, 5.45304, 3.21201, 2.78271, 0, 2.76897, 2.76899, 2.77083, 2.77035, 7.16844, 2.81776, 2.76896, 2.76896, 2.76896, 2.76896, 2.76896, 2.76896, 2.76896, 19.9269, 2.76896, 2.76896, 2.90032
2.61606, 30.4117, 27.2904, 2.80634, 5.69313, 3.12132, 2.82049, 0, 2.80635, 2.80637, 2.80821, 2.80773, 7.28657, 2.84457, 2.80634, 2.80634, 2.80634, 2.80634, 2.80634, 2.80634, 2.80634, 22.5902, 2.80634, 2.80634, 2.97069
2.62393, 24.8136, 30.1166, 2.84381, 5.17819, -5.30298, 2.85836, 0, 2.84382, 2.84383, 2.84567, 2.8452, 7.3443, 2.87336, 2.84381, 2.84381, 2.84381, 2.84381, 2.84381, 2.84381, 2.84381, 25.3582, 2.84381, 2.84381, 3.05428
2.6318, 24.3992, 32.9401, 2.88135, 5.13802, -8.54085, 2.89633, 0, 2.88136, 2.88138, 2.88322, 2.88274, 7.34109, 2.90389, 2.88135, 2.88135, 2.88135, 2.88135, 2.88135, 2.88135, 2.88135, 28.1652, 2.88135, 2.88135, 3.15561
2.63966, 31.5708, 35.6924, 2.91897, 5.79403, -4.12161, 2.9344, 0, 2.91898, 2.91899, 2.92083, 2.92036, 7.27896, 2.93594, 2.91897, 2.91897, 2.91897, 2.91897, 2.91897, 2.91897, 2.91897, 30.9354, 2.91897, 2.91897, 3.2803
2.64753, 40.2072, 38.3019, 2.95665, 6.49671, 1.90531, 2.97256, 0, 2.95666, 2.95667, 2.95851, 2.95804, 7.16237, 2.96926, 2.95665, 2.95665, 2.95665, 2.95665, 2.95665, 2.95665, 2.95665, 33.5858, 2.95665, 2.95665, 3.43523
2.65539, 42.685, 40.6973, 2.99439, 6.68468, 1.98765, 3.01083, 0, 2.9944, 2.99442, 2.99626, 2.99578, 6.99789, 3.00363, 2.99439, 2.99439, 2.99439, 2.99439, 2.99439, 2.99439, 2.99439, 36.0307, 2.99439, 2.99439, 3.62858
2.66326, 57.4171, 42.8122, 3.03219, 7.70825, 14.6049, 3.04925, 0, 3.0322, 3.03221, 3.03405, 3.03358, 6.79382, 3.03887, 3.03219, 3.03219, 3.03219, 3.03219, 3.03219, 3.03219, 3.03219, 38.1859, 3.03219, 3.03219, 3.86982
2.67113, 47.6042, 44.5889, 3.07003, 7.04302, 3.01526, 3.08784, 0, 3.07004, 3.07005, 3.07189, 3.07142, 6.55963, 3.0748, 3.07003, 3.07003, 3.07003, 3.07003, 3.07003, 3.07003, 3.07003, 39.9739, 3.07003, 3.07003, 4.16959
2.67899, 42.6772, 45.9828, 3.10791, 6.6841, -3.30563, 3.12668, 0, 3.10792, 3.10794, 3.10978, 3.1093, 6.30541, 3.11127, 3.10791, 3.10791, 3.10791, 3.10791, 3.10791, 3.10791, 3.10791, 41.3284, 3.10791, 3.10791, 4.53941
2.68686, 44.0309, 46.9656, 3.14582, 6.78461, -2.93468, 3.16586, 0, 3.14584, 3.14585, 3.14769, 3.14721, 6.04126, 3.14816, 3.14582, 3.14582, 3.14582, 3.14582, 3.14582, 3.14582, 3.14582, 42.199, 3.14582, 3.14582, 4.99127
2.69473, 46.849, 47.5272, 3.18376, 6.98921, -0.678207, 3.20554, 0, 3.18378, 3.18379, 3.18563, 3.18515, 5.7768, 3.18537, 3.18376, 3.18376, 3.18376, 3.18376, 3.18376, 3.18376, 3.18376, 42.5543, 3.18376, 3.18376, 5.53703
2.70259, 48.5797, 47.677, 3.22172, 7.11194, 0.902653, 3.24595, 0, 3.22174, 3.22175, 3.22359, 3.22311, 5.52067, 3.22281, 3.22172, 3.22172, 3.22172, 3.22172, 3.22172, 3.22172, 3.22172, 42.3836, 3.22172, 3.22172, 6.18759
2.71046, 52.1581, 47.4431, 3.25969, 7.35922, 4.71494, 3.2874, 0, 3.25971, 3.25972, 3.26156, 3.26108, 5.28019, 3.26042, 3.25969, 3.25969, 3.25969, 3.25969, 3.25969, 3.25969, 3.25969, 41.6986, 3.25969, 3.25969, 6.952
2.71832, 46.2703, 46.8704, 3.29767, 6.94768, -0.600101, 3.33034, 0, 3.29768, 3.29769, 3.29953, 3.29906, 5.06113, 3.29814, 3.29767, 3.29767, 3.29767, 3.29767, 3.29767, 3.29767, 3.29767, 40.5317, 3.29767, 3.29767, 7.83644
2.72619, 42.9907, 46.0174, 3.33563, 6.70751, -3.02664, 3.37539, 0, 3.33564, 3.33566, 3.3375, 3.33702, 4.86757, 3.33594, 3.33563, 3.33563, 3.33563, 3.33563, 3.33563, 3.33563, 3.33563, 38.9347, 3.33563, 3.33563, 8.84303
2.73406, 31.9517, 44.9516, 3.37358, 5.82681, -12.9999, 3.42338, 0, 3.37359, 3.37361, 3.37545, 3.37497, 4.70196, 3.37378, 3.37358, 3.37358, 3.37358, 3.37358, 3.37358, 3.37358, 3.37358, 36.9746, 3.37358, 3.37358, 9.96889
2.74192, 44.6461, 43.7451, 3.4115, 6.82979, 0.900974, 3.4754, 0, 3.41152, 3.41153, 3.41337, 3.41289, 4.56515, 3.41163, 3.4115, 3.4115, 3.4115, 3.4115, 3.4115, 3.4115, 3.4115, 34.7305, 3.4115, 3.4115, 11.2051
2.74979, 47.9466, 42.4688, 3.44939, 7.06729, 5.47779, 3.53285, 0, 3.4494, 3.44941, 3.45125, 3.45078, 4.45659, 3.44947, 3.44939, 3.44939, 3.44939, 3.44939, 3.44939, 3.44939, 3.44939, 32.2878, 3.44939, 3.44939, 12.5364
2.75765, 48.263, 41.1882, 3.48722, 7.08964, 7.07475, 3.59749, 0, 3.48723, 3.48724, 3.48908, 3.48861, 4.37462, 3.48726, 3.48722, 3.48722, 3.48722, 3.48722, 3.48722, 3.48722, 3.48722, 29.7341, 3.48722, 3.48722, 13.9403
2.76552, 53.3106, 39.959, 3.52497, 7.43711, 13.3516, 3.67149, 0, 3.52499, 3.525, 3.52684, 3.52636, 4.31665, 3.525, 3.52497, 3.52497, 3.52497, 3.52497, 3.52497, 3.52497, 3.52497, 27.1546, 3.52497, 3.52497, 15.3879
2.77339, 51.6046, 38.8242, 3.56263, 7.32152, 12.7804, 3.75744, 0, 3.56265, 3.56266, 3.5645, 3.56402, 4.27948, 3.56265, 3.56263, 3.56263, 3.56263, 3.56263, 3.56263, 3.56263, 3.56263, 24.6276, 3.56263, 3.56263, 16.8443
2.78125, 40.2651, 37.8123, 3.60017, 6.50116, 2.45289, 3.85836, 0, 3.60018, 3.60019, 3.60203, 3.60156, 4.25956, 3.60018, 3.60017, 3.60017, 3.60017, 3.60017, 3.60017, 3.60017, 3.60017, 22.2217, 3.60017, 3.60017, 18.2699
2.78912, 45.2981, 36.9369, 3.63753, 6.87736, 8.36116, 3.97768, 0, 3.63755, 3.63756, 3.6394, 3.63892, 4.25324, 3.63754, 3.63753, 3.63753, 3.63753, 3.63753, 3.63753, 3.63753, 3.63754, 19.9936, 3.63753, 3.63753, 19.6217
2.79699, 32.6385, 36.1982, 3.67468, 5.88545, -3.55966, 4.11911, 0, 3.67469, 3.6747, 3.67654, 3.67607, 4.25695, 3.67468, 3.67468, 3.67468, 3.67468, 3.67468, 3.67468, 3.67468, 3.67468, 17.9866, 3.67468, 3.67468, 20.8562
2.80485, 26.2991, 35.5843, 3.71153, 5.31969, -9.2852, 4.28658, 0, 3.71154, 3.71156, 3.7134, 3.71292, 4.26738, 3.71153, 3.71153, 3.71153, 3.71153, 3.71153, 3.71153, 3.71153, 3.71153, 16.2305, 3.71153, 3.71153, 21.9311
2.81272, 27.9682, 35.0745, 3.748, 5.47432, -7.10631, 4.48401, 0, 3.74801, 3.74802, 3.74986, 3.74939, 4.28163, 3.748, 3.748, 3.748, 3.748, 3.748, 3.748, 3.748, 3.748, 14.7416, 3.748, 3.748, 22.808
2.82058, 39.907, 34.6426, 3.78396, 6.47356, 5.26441, 4.71505, 0, 3.78397, 3.78399, 3.78583, 3.78535, 4.29721, 3.78396, 3.78396, 3.78396, 3.78396, 3.78396, 3.78396, 3.78396, 3.78396, 13.5242, 3.78396, 3.78396, 23.4547
2.82845, 37.0307, 34.2602, 3.81927, 6.24745, 2.77052, 4.98281, 0, 3.81928, 3.81929, 3.82113, 3.82066, 4.31216, 3.81927, 3.81927, 3.81927, 3.81927, 3.81927, 3.81927, 3.81927, 3.81927, 12.5723, 3.81927, 3.81927, 23.8474
2.83632, 36.241, 33.8993, 3.85372, 6.18393, 2.34173, 5.28947, 0, 3.85374, 3.85375, 3.85559, 3.85511, 4.325, 3.85372, 3.85372, 3.85372, 3.85372, 3.85372, 3.85372, 3.85372, 3.85373, 11.8709, 3.85372, 3.85372, 23.9718
2.84418, 33.0649, 33.5355, 3.8871, 5.92156, -0.470577, 5.63599, 0, 3.88711, 3.88713, 3.88897, 3.88849, 4.33471, 3.8871, 3.8871, 3.8871, 3.8871, 3.8871, 3.8871, 3.8871, 3.8871, 11.3982, 3.8871, 3.8871, 23.8245
2.85205, 26.2265, 33.149, 3.91912, 5.31286, -6.92255, 6.02166, 0, 3.91913, 3.91915, 3.92099, 3.92051, 4.34066, 3.91912, 3.91912, 3.91912, 3.91912, 3.91912, 3.91912, 3.91912, 3.91912, 11.1279, 3.91912, 3.91912, 23.4129
2.85991, 41.9641, 32.726, 3.94944, 6.63054, 9.23812, 6.44384, 0, 3.94946, 3.94947, 3.95131, 3.95083, 4.34257, 3.94944, 3.94944, 3.94944, 3.94944, 3.94944, 3.94944, 3.94944, 3.94945, 11.0301, 3.94944, 3.94944, 22.7545
2.86778, 28.7297, 32.2581, 3.9777, 5.54344, -3.52836, 6.89767, 0, 3.97771, 3.97773, 3.97957, 3.97909, 4.34038, 3.9777, 3.9777, 3.9777, 3.9777, 3.9777, 3.9777, 3.9777, 3.9777, 11.0736, 3.9777, 3.9777, 21.8762
2.87565, 27.6671, 31.7423, 4.00347, 5.44675, -4.07514, 7.37603, 0, 4.00348, 4.00349, 4.00533, 4.00486, 4.33422, 4.00347, 4.00347, 4.00347, 4.00347, 4.00347, 4.00347, 4.00347, 4.00347, 11.2271, 4.00347, 4.00347, 20.812
2.88351, 30.4062, 31.1794, 4.02627, 5.69264, -0.773157, 7.86945, 0, 4.02629, 4.0263, 4.02814, 4.02766, 4.32431, 4.02627, 4.02627, 4.02627, 4.02627, 4.02627, 4.02627, 4.02627, 4.02628, 11.46, 4.02627, 4.02627, 19.6011
2.89138, 38.4499, 30.5728, 4.04563, 6.36002, 7.87711, 8.36634, 0, 4.04564, 4.04565, 4.04749, 4.04702, 4.31086, 4.04563, 4.04563, 4.04563, 4.04563, 4.04563, 4.04563, 4.04563, 4.04563, 11.7436, 4.04563, 4.04563, 18.2855
2.89925, 34.0601, 29.927, 4.06103, 6.00501, 4.13308, 8.8534, 0, 4.06104, 4.06106, 4.0629, 4.06242, 4.2941, 4.06103, 4.06103, 4.06103, 4.06103, 4.06103, 4.06103, 4.06103, 4.06103, 12.0515, 4.06103, 4.06103, 16.9078
2.90711, 34.6913, 29.2464, 4.07197, 6.05734, 5.44497, 9.31611, 0, 4.07199, 4.072, 4.07384, 4.07336, 4.27417, 4.07197, 4.07197, 4.07197, 4.07197, 4.07197, 4.07197, 4.07197, 4.07198, 12.3604, 4.07197, 4.07197, 15.5083
2.91498, 28.1543, 28.5339, 4.07799, 5.4913, -0.379604, 9.73944, 0, 4.07801, 4.07802, 4.07986, 4.07938, 4.25114, 4.07799, 4.07799, 4.07799, 4.07799, 4.07799, 4.07799, 4.07799, 4.078, 12.6498, 4.07799, 4.07799, 14.1242
2.92284, 26.677, 27.7912, 4.07868, 5.35509, -1.1142, 10.1086, 0, 4.07869, 4.0787, 4.08054, 4.08007, 4.22503, 4.07868, 4.07868, 4.07868, 4.07868, 4.07868, 4.07868, 4.07868, 4.07868, 12.9029, 4.07868, 4.07868, 12.7873
2.93071, 25.2603, 27.0175, 4.07369, 5.22114, -1.75719, 10.41, 0, 4.0737, 4.07371, 4.07555, 4.07508, 4.19578, 4.07369, 4.07369, 4.07369, 4.07369, 4.07369, 4.07369, 4.07369, 4.07369, 13.1061, 4.07369, 4.07369, 11.5234
2.93858, 27.829, 26.2109, 4.0628, 5.46159, 1.6181, 10.632, 0, 4.06281, 4.06282, 4.06466, 4.06419, 4.16332, 4.0628, 4.0628, 4.0628, 4.0628, 4.0628, 4.0628, 4.0628, 4.0628, 13.2489, 4.0628, 4.0628, 10.3518
2.94644, 27.6866, 25.3682, 4.04592, 5.44854, 2.31841, 10.7654, 0, 4.04593, 4.04595, 4.04779, 4.04731, 4.12761, 4.04592, 4.04592, 4.04592, 4.04592, 4.04592, 4.04592, 4.04592, 4.04592, 13.3243, 4.04592, 4.04592, 9.28535
2.95431, 22.5443, 24.486, 4.02311, 4.95422, -1.94178, 10.8047, 0, 4.02312, 4.02313, 4.02497, 4.0245, 4.08862, 4.02311, 4.02311, 4.02311, 4.02311, 4.02311, 4.02311, 4.02311, 4.02311, 13.3278, 4.02311, 4.02311, 8.33094
2.96217, 15.9758, 23.5617, 3.99458, 4.23979, -7.5859, 10.7479, 0, 3.99459, 3.99461, 3.99645, 3.99597, 4.04643, 3.99458, 3.99458, 3.99458, 3.99458, 3.99458, 3.99458, 3.99458, 3.99458, 13.2577, 3.99458, 3.99458, 7.49016
2.97004, 18.6992, 22.5939, 3.96071, 4.54964, -3.89475, 10.5966, 0, 3.96073, 3.96074, 3.96258, 3.9621, 4.00122, 3.96071, 3.96071, 3.96071, 3.96071, 3.96071, 3.96071, 3.96071, 3.96071, 13.1148, 3.96071, 3.96071, 6.76016
2.97791, 22.8022, 21.5835, 3.92205, 4.98018, 1.21873, 10.3564, 0, 3.92206, 3.92208, 3.92392, 3.92344, 3.95328, 3.92205, 3.92205, 3.92205, 3.92205, 3.92205, 3.92205, 3.92205, 3.92205, 12.9019, 3.92205, 3.92205, 6.13478
2.98577, 29.6988, 20.5337, 3.87927, 5.63017, 9.16506, 10.0363, 0, 3.87929, 3.8793, 3.88114, 3.88066, 3.90304, 3.87927, 3.87927, 3.87927, 3.87927, 3.87927, 3.87927, 3.87927, 3.87928, 12.6234, 3.87927, 3.87927, 5.60551
2.99364, 19.3541, 19.4507, 3.83318, 4.62105, -0.0966759, 9.64797, 0, 3.8332, 3.83321, 3.83505, 3.83457, 3.85103, 3.83318, 3.83318, 3.83318, 3.83318, 3.83318, 3.83318, 3.83318, 3.83318, 12.2856, 3.83318, 3.83318, 5.16242
3.00151, 17.0579, 18.3431, 3.78466, 4.36554, -1.28523, 9.20538, 0, 3.78467, 3.78468, 3.78652, 3.78605, 3.79789, 3.78466, 3.78466, 3.78466, 3.78466, 3.78466, 3.78466, 3.78466, 3.78466, 11.8956, 3.78466, 3.78466, 4.79493
3.00937, 17.3877, 17.2219, 3.73463, 4.40315, 0.165808, 8.72373, 0, 3.73464, 3.73466, 3.7365, 3.73602, 3.74431, 3.73463, 3.73463, 3.73463, 3.73463, 3.73463, 3.73463, 3.73463, 3.73463, 11.4619, 3.73463, 3.73463, 4.49254
3.01724, 17.569, 16.0996, 3.68403, 4.42368, 1.46935, 8.2187, 0, 3.68405, 3.68406, 3.6859, 3.68542, 3.69103, 3.68403, 3.68403, 3.68403, 3.68403, 3.68403, 3.68403, 3.68403, 3.68404, 10.9934, 3.68403, 3.68403, 4.24529
3.0251, 13.7182, 14.99, 3.63377, 3.96461, -1.27183, 7.70568, 0, 3.63378, 3.6338, 3.63564, 3.63516, 3.63876, 3.63377, 3.63377, 3.63377, 3.63377, 3.63377, 3.63377, 3.63377, 3.63377, 10.4995, 3.63377, 3.63377, 4.04404
3.03297, 15.207, 13.907, 3.58467, 4.14813, 1.30004, 7.19897, 0, 3.58468, 3.58469, 3.58653, 3.58606, 3.58817, 3.58467, 3.58467, 3.58467, 3.58467, 3.58467, 3.58467, 3.58467, 3.58467, 9.9898, 3.58467, 3.58467, 3.88072
3.04084, 11.2433, 12.864, 3.53744, 3.63913, -1.62071, 6.71122, 0, 3.53745, 3.53746, 3.5393, 3.53883, 3.53987, 3.53744, 3.53744, 3.53744, 3.53744, 3.53744, 3.53744, 3.53744, 3.53744, 9.47357, 3.53744, 3.53744, 3.74832
3.0487, 7.72038, 11.8734, 3.49267, 3.11775, -4.15297, 6.25299, 0, 3.49268, 3.4927, 3.49454, 3.49406, 3.49434, 3.49267, 3.49267, 3.49267, 3.49267, 3.49267, 3.49267, 3.49267, 3.49267, 8.95977, 3.49267, 3.49267, 3.64097
3.05657, 10.7522, 10.9457, 3.45082, 3.57103, -0.193501, 5.83255, 0, 3.45083, 3.45084, 3.45268, 3.45221, 3.45195, 3.45082, 3.45082, 3.45082, 3.45082, 3.45082, 3.45082, 3.45082, 3.45082, 8.45662, 3.45082, 3.45082, 3.55377
3.06443, 15.4839, 10.0896, 3.41217, 4.18137, 5.39434, 5.4557, 0, 3.41219, 3.4122, 3.41404, 3.41356, 3.41293, 3.41217, 3.41217, 3.41217, 3.41217, 3.41217, 3.41217, 3.41217, 3.41218, 7.97141, 3.41217, 3.41217, 3.48273
3.0723, 15.461, 9.3108, 3.3769, 4.17863, 6.15016, 5.12586, 0, 3.37691, 3.37692, 3.37876, 3.37829, 3.3774, 3.3769, 3.3769, 3.3769, 3.3769, 3.3769, 3.3769, 3.3769, 3.3769, 7.5103, 3.3769, 3.3769, 3.42464
3.08017, 16.7538, 8.61292, 3.34502, 4.33056, 8.14087, 4.84424, 0, 3.34503, 3.34504, 3.34688, 3.34641, 3.34534, 3.34502, 3.34502, 3.34502, 3.34502, 3.34502, 3.34502, 3.34502, 3.34502, 7.07817, 3.34502, 3.34502, 3.37691
3.08803, 13.2601, 7.99686, 3.31646, 3.90641, 5.2632, 4.61016, 0, 3.31647, 3.31649, 3.31833, 3.31785, 3.31667, 3.31646, 3.31646, 3.31646, 3.31646, 3.31646, 3.31646, 3.31646, 3.31646, 6.67862, 3.31646, 3.31646, 3.3375
3.0959, 6.75176, 7.46123, 3.29108, 2.95834, -0.709467, 4.42129, 0, 3.29109, 3.29111, 3.29295, 3.29247, 3.29121, 3.29108, 3.29108, 3.29108, 3.29108, 3.29108, 3.29108, 3.29108, 3.29108, 6.31389, 3.29108, 3.29108, 3.30478
3.10377, 9.17367, 7.0025, 3.26867, 3.3427, 2.17117, 4.27403, 0, 3.26869, 3.2687, 3.27054, 3.27006, 3.26876, 3.26867, 3.26867, 3.26867, 3.26867, 3.26867, 3.26867, 3.26867, 3.26867, 5.98495, 3.26867, 3.26867, 3.27748
3.11163, 14.981, 6.61544, 3.24902, 4.12081, 8.36561, 4.16388, 0, 3.24903, 3.24904, 3.25088, 3.25041, 3.24907, 3.24902, 3.24902, 3.24902, 3.24902, 3.24902, 3.24902, 3.24902, 3.24902, 5.69164, 3.24902, 3.24902, 3.25461
3.1195, 15.0549, 6.29346, 3.2319, 4.12976, 8.76143, 4.08573, 0, 3.23191, 3.23193, 3.23377, 3.23329, 3.23193, 3.2319, 3.2319, 3.2319, 3.2319, 3.2319, 3.2319, 3.2319, 3.2319, 5.43279, 3.2319, 3.2319, 3.23541
3.12736, 12.3035, 6.029, 3.21713, 3.782, 6.27453, 4.0342, 0, 3.21714, 3.21715, 3.21899, 3.21852, 3.21715, 3.21713, 3.21713, 3.21713, 3.21713, 3.21713, 3.21713, 3.21713, 3.21713, 5.20644, 3.21713, 3.21713, 3.2193
3.13523, 11.1305, 5.81396, 3.20454, 3.6236, 5.31654, 4.00384, 0, 3.20455, 3.20457, 3.20641, 3.20593, 3.20455, 3.20454, 3.20454, 3.20454, 3.20454, 3.20454, 3.20454, 3.20454, 3.20454, 5.01003, 3.20454, 3.20454, 3.20587
3.1431, 9.53707, 5.64012, 3.19403, 3.39663, 3.89694, 3.9894, 0, 3.19404, 3.19406, 3.1959, 3.19542, 3.19404, 3.19403, 3.19403, 3.19403, 3.19403, 3.19403, 3.19403, 3.19403, 3.19403, 4.84065, 3.19403, 3.19403, 3.19483
3.15096, 9.99036, 5.4994, 3.18554, 3.46271, 4.49096, 3.98597, 0, 3.18555, 3.18557, 3.18741, 3.18693, 3.18554, 3.18554, 3.18554, 3.18554, 3.18554, 3.18554, 3.18554, 3.18554, 3.18554, 4.69519, 3.18554, 3.18554, 3.18602
3.15883, 11.2098, 5.38421, 3.17905, 3.63452, 5.82555, 3.98914, 0, 3.17906, 3.17907, 3.18091, 3.18044, 3.17905, 3.17905, 3.17905, 3.17905, 3.17905, 3.17905, 3.17905, 3.17905, 3.17905, 4.57053, 3.17905, 3.17905, 3.17933
3.16669, 7.90338, 5.28766, 3.17456, 3.14696, 2.61572, 3.99507, 0, 3.17458, 3.17459, 3.17643, 3.17595, 3.17457, 3.17456, 3.17456, 3.17456, 3.17456, 3.17456, 3.17456, 3.17456, 3.17457, 4.46369, 3.17456, 3.17457, 3.17473
3.17456, 4.429, 5.20376, 3.17214, 2.53555, -0.774769, 4.00059, 0, 3.17215, 3.17216, 3.174, 3.17353, 3.17214, 3.17214, 3.17214, 3.17214, 3.17214, 3.17214, 3.17214, 3.17214, 3.17214, 4.37191, 3.17214, 3.17214, 3.17223
3.18243, 4.99517, 5.1275, 3.17181, 2.64484, -0.132337, 4.00321, 0, 3.17182, 3.17184, 3.17368, 3.1732, 3.17181, 3.17181, 3.17181, 3.17181, 3.17181, 3.17181, 3.17181, 3.17181, 3.17181, 4.29275, 3.17181, 3.17182, 3.17186
3.19029, 4.62413, 5.05492, 3.17363, 2.57374, -0.430787, 4.00112, 0, 3.17365, 3.17366, 3.1755, 3.17502, 3.17363, 3.17363, 3.17363, 3.17363, 3.17363, 3.17363, 3.17363, 3.17363, 3.17364, 4.22409, 3.17363, 3.17365, 3.17366
3.19816, 7.95171, 4.98309, 3.17764, 3.15463, 2.96862, 3.99321, 0, 3.17766, 3.17767, 3.17951, 3.17903, 3.17764, 3.17764, 3.17764, 3.17764, 3.17764, 3.17764, 3.17764, 3.17764, 3.17765, 4.16418, 3.17764, 3.17767, 3.17766
3.20602, 6.40967, 4.91009, 3.18385, 2.89994, 1.49958, 3.97898, 0, 3.18386, 3.18387, 3.18571, 3.18524, 3.18385, 3.18385, 3.18385, 3.18385, 3.18385, 3.18385, 3.18385, 3.18385, 3.18385, 4.11161, 3.18385, 3.18389, 3.18386
3.21389, 6.19766, 4.83488, 3.19222, 2.86316, 1.36278, 3.95849, 0, 3.19223, 3.19224, 3.19408, 3.19361, 3.19222, 3.19222, 3.19222, 3.19222, 3.19222, 3.19222, 3.19222, 3.19222, 3.19222, 4.06524, 3.19222, 3.19229, 3.19222
3.22176, 6.5927, 4.75723, 3.20271, 2.93133, 1.83547, 3.93229, 0, 3.20272, 3.20273, 3.20457, 3.2041, 3.20271, 3.20271, 3.20271, 3.20271, 3.20271, 3.20271, 3.20271, 3.20271, 3.20271, 4.02423, 3.20271, 3.20282, 3.20271
3.22962, 2.59031, 4.6775, 3.21521, 2.1425, -2.08719, 3.90129, 0, 3.21522, 3.21524, 3.21708, 3.2166, 3.21521, 3.21521, 3.21521, 3.21521, 3.21521, 3.21521, 3.21521, 3.21521, 3.21521, 3.98795, 3.21521, 3.21539, 3.21521
3.23749, 4.60012, 4.59655, 3.22961, 2.56907, 0.00357103, 3.86666, 0, 3.22962, 3.22964, 3.23148, 3.231, 3.22961, 3.22961, 3.22961, 3.22961, 3.22961, 3.22961, 3.22961, 3.22961, 3.22961, 3.95593, 3.22961, 3.22988, 3.22961
3.24536, 7.18796, 4.51556, 3.24574, 3.03117, 2.6724, 3.82976, 0, 3.24575, 3.24577, 3.24761, 3.24713, 3.24574, 3.24574, 3.24574, 3.24574, 3.24574, 3.24574, 3.24574, 3.24574, 3.24574, 3.92784, 3.24574, 3.24615, 3.24574
3.25322, 3.42158, 4.43588, 3.26341, 2.32843, -1.0143, 3.79196, 0, 3.26342, 3.26343, 3.26527, 3.2648, 3.26341, 3.26341, 3.26341, 3.26341, 3.26341, 3.26341, 3.26341, 3.26341, 3.26341, 3.90342, 3.26341, 3.26401, 3.26341
3.26109, 0, 4.35887, 3.28241, 1.41421, -4.35887, 3.75462, 0, 3.28242, 3.28243, 3.28427, 3.2838, 3.28241, 3.28241, 3.28241, 3.28241, 3.28241, 3.28241, 3.28241, 3.28241, 3.28241, 3.88247, 3.28241, 3.2833, 3.28241
3.26895, 0, 4.28586, 3.30251, 1.41421, -4.28586, 3.71895, 0, 3.30253, 3.30254, 3.30438, 3.3039, 3.30251, 3.30251, 3.30251, 3.30251, 3.30251, 3.30251, 3.30251, 3.30251, 3.30252, 3.86483, 3.30251, 3.30381, 3.30251
3.27682, 1.36628, 4.21797, 3.32349, 1.83474, -2.85169, 3.68602, 0, 3.32351, 3.32352, 3.32536, 3.32488, 3.32349, 3.32349, 3.32349, 3.32349, 3.32349, 3.32349, 3.32349, 3.32349, 3.32349, 3.8503, 3.32349, 3.32534, 3.32349
