   PIQUANT 0.0.0-main  ps__0545_0715362334_000rfs_shot_28.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, K_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
3.10191, 5.99275, 4.8293, 2.67538, 2.82715, 1.16345, 2.82303, 0, 2.67539, 2.67544, 2.67542, 2.6755, 2.67542, 2.67624, 2.67587, 2.67538, 2.67538, 2.67538, 2.67538, 2.67538, 2.67538, 2.67538, 2.67538, 2.67538, 2.67538, 4.67984, 2.67538, 2.67557
3.10977, 4.99289, 4.60329, 2.66344, 2.64441, 0.389602, 2.80765, 0, 2.66345, 2.6635, 2.66348, 2.66356, 2.66348, 2.66445, 2.66402, 2.66344, 2.66344, 2.66344, 2.66344, 2.66344, 2.66344, 2.66344, 2.66344, 2.66344, 2.66344, 4.45711, 2.66344, 2.66353
3.11762, 8.68666, 4.42692, 2.65259, 3.26905, 4.25974, 2.80188, 0, 2.6526, 2.65265, 2.65263, 2.65271, 2.65263, 2.65377, 2.65332, 2.65259, 2.65259, 2.65259, 2.65259, 2.65259, 2.65259, 2.65259, 2.65259, 2.65259, 2.65259, 4.27539, 2.65259, 2.65263
3.12548, 6.06976, 4.29173, 2.6425, 2.84073, 1.77803, 2.80326, 0, 2.64251, 2.64256, 2.64254, 2.64262, 2.64254, 2.64386, 2.64347, 2.6425, 2.6425, 2.6425, 2.6425, 2.6425, 2.6425, 2.6425, 2.6425, 2.6425, 2.6425, 4.12834, 2.6425, 2.64252
3.13333, 6.99528, 4.18919, 2.63302, 2.99921, 2.80609, 2.80963, 0, 2.63303, 2.63308, 2.63306, 2.63314, 2.63306, 2.63458, 2.63436, 2.63302, 2.63302, 2.63302, 2.63302, 2.63302, 2.63302, 2.63302, 2.63302, 2.63302, 2.63302, 4.00939, 2.63302, 2.63303
3.14119, 4.21923, 4.11115, 2.62417, 2.49384, 0.108086, 2.81911, 0, 2.62418, 2.62423, 2.62421, 2.62429, 2.62421, 2.62592, 2.62608, 2.62417, 2.62417, 2.62417, 2.62417, 2.62417, 2.62417, 2.62417, 2.62417, 2.62417, 2.62417, 3.91225, 2.62417, 2.62417
3.14904, 5.99277, 4.05027, 2.6161, 2.82715, 1.9425, 2.8301, 0, 2.61611, 2.61616, 2.61614, 2.61622, 2.61614, 2.61805, 2.61886, 2.6161, 2.6161, 2.6161, 2.6161, 2.6161, 2.6161, 2.6161, 2.6161, 2.6161, 2.6161, 3.83128, 2.6161, 2.6161
3.1569, 4.21215, 4.00028, 2.60908, 2.49242, 0.211864, 2.84123, 0, 2.60909, 2.60914, 2.60912, 2.6092, 2.60912, 2.6112, 2.61306, 2.60908, 2.60908, 2.60908, 2.60908, 2.60908, 2.60908, 2.60908, 2.60908, 2.60908, 2.60908, 3.76174, 2.60908, 2.60908
3.16475, 4.55646, 3.95612, 2.60341, 2.56056, 0.600341, 2.85136, 0, 2.60343, 2.60347, 2.60346, 2.60354, 2.60345, 2.6057, 2.60916, 2.60341, 2.60341, 2.60341, 2.60341, 2.60341, 2.60341, 2.60341, 2.60341, 2.60341, 2.60342, 3.69987, 2.60341, 2.60341
3.17261, 2.99524, 3.91396, 2.59945, 2.235, -0.918719, 2.85962, 0, 2.59946, 2.59951, 2.59949, 2.59957, 2.59948, 2.60186, 2.60763, 2.59945, 2.59945, 2.59945, 2.59945, 2.59945, 2.59945, 2.59945, 2.59945, 2.59945, 2.59945, 3.6429, 2.59945, 2.59945
3.18046, 2.99517, 3.87124, 2.59747, 2.23499, -0.876076, 2.8654, 0, 2.59749, 2.59753, 2.59752, 2.5976, 2.59751, 2.59999, 2.60898, 2.59747, 2.59747, 2.59747, 2.59747, 2.59747, 2.59747, 2.59747, 2.59747, 2.59747, 2.59748, 3.58901, 2.59747, 2.59747
3.18832, 1.57584, 3.82652, 2.59774, 1.89099, -2.25069, 2.86836, 0, 2.59776, 2.59781, 2.59779, 2.59787, 2.59778, 2.60031, 2.61367, 2.59774, 2.59774, 2.59774, 2.59774, 2.59774, 2.59774, 2.59774, 2.59774, 2.59774, 2.59775, 3.53714, 2.59774, 2.59774
3.19617, 2.20727, 3.77935, 2.60042, 2.05116, -1.57207, 2.8684, 0, 2.60043, 2.60048, 2.60046, 2.60054, 2.60046, 2.603, 2.62206, 2.60042, 2.60042, 2.60042, 2.60042, 2.60042, 2.60042, 2.60042, 2.60042, 2.60042, 2.60042, 3.48686, 2.60042, 2.60042
3.20403, 4.20239, 3.73008, 2.60558, 2.49046, 0.472314, 2.86574, 0, 2.60559, 2.60564, 2.60562, 2.6057, 2.60562, 2.60812, 2.63445, 2.60558, 2.60558, 2.60558, 2.60558, 2.60558, 2.60558, 2.60558, 2.60558, 2.60558, 2.60558, 3.43822, 2.60558, 2.60558
3.21189, 4.79278, 3.67968, 2.61321, 2.6063, 1.11309, 2.8608, 0, 2.61322, 2.61327, 2.61325, 2.61333, 2.61325, 2.61568, 2.65097, 2.61321, 2.61321, 2.61321, 2.61321, 2.61321, 2.61321, 2.61321, 2.61321, 2.61321, 2.61321, 3.39157, 2.61321, 2.61321
3.21974, 1.19761, 3.62952, 2.6232, 1.78819, -2.43191, 2.8542, 0, 2.62321, 2.62326, 2.62325, 2.62333, 2.62324, 2.62556, 2.67165, 2.6232, 2.6232, 2.6232, 2.6232, 2.6232, 2.6232, 2.6232, 2.6232, 2.6232, 2.6232, 3.34745, 2.6232, 2.6232
3.2276, 4.59995, 3.58112, 2.6354, 2.56904, 1.01883, 2.84667, 0, 2.63541, 2.63546, 2.63545, 2.63553, 2.63544, 2.63761, 2.69631, 2.6354, 2.6354, 2.6354, 2.6354, 2.6354, 2.6354, 2.6354, 2.6354, 2.6354, 2.63541, 3.30645, 2.6354, 2.6354
3.23545, 2.97615, 3.536, 2.64959, 2.23073, -0.55985, 2.83903, 0, 2.64961, 2.64965, 2.64964, 2.64972, 2.64963, 2.65163, 2.72465, 2.64959, 2.64959, 2.64959, 2.64959, 2.64959, 2.64959, 2.64959, 2.64959, 2.64959, 2.6496, 3.26918, 2.64959, 2.64959
3.24331, 7.21666, 3.49546, 2.66552, 3.0359, 3.7212, 2.83207, 0, 2.66553, 2.66558, 2.66556, 2.66564, 2.66556, 2.66737, 2.75616, 2.66552, 2.66552, 2.66552, 2.66552, 2.66552, 2.66552, 2.66552, 2.66552, 2.66552, 2.66552, 3.23615, 2.66552, 2.66552
3.25116, 2.80719, 3.46049, 2.68292, 2.19253, -0.6533, 2.82649, 0, 2.68293, 2.68298, 2.68296, 2.68304, 2.68296, 2.68457, 2.79019, 2.68292, 2.68292, 2.68292, 2.68292, 2.68292, 2.68292, 2.68292, 2.68292, 2.68292, 2.68292, 3.20773, 2.68292, 2.68292
3.25902, 0.18798, 3.43167, 2.70152, 1.47918, -3.24369, 2.82287, 0, 2.70153, 2.70158, 2.70156, 2.70164, 2.70156, 2.70298, 2.82592, 2.70152, 2.70152, 2.70152, 2.70152, 2.70152, 2.70152, 2.70152, 2.70152, 2.70152, 2.70152, 3.18419, 2.70152, 2.70152
3.26687, 3.18314, 3.40911, 2.72106, 2.27665, -0.225975, 2.82164, 0, 2.72107, 2.72112, 2.7211, 2.72118, 2.7211, 2.72232, 2.86245, 2.72106, 2.72106, 2.72106, 2.72106, 2.72106, 2.72106, 2.72106, 2.72106, 2.72106, 2.72106, 3.1656, 2.72106, 2.72106
3.27473, 2.81203, 3.3925, 2.74127, 2.19363, -0.580474, 2.82304, 0, 2.74128, 2.74133, 2.74131, 2.74139, 2.74131, 2.74235, 2.89876, 2.74127, 2.74127, 2.74127, 2.74127, 2.74127, 2.74127, 2.74127, 2.74127, 2.74127, 2.74127, 3.15189, 2.74127, 2.74127
3.28258, 1.90124, 3.38115, 2.76191, 1.97516, -1.4799, 2.82711, 0, 2.76193, 2.76198, 2.76196, 2.76204, 2.76195, 2.76283, 2.93384, 2.76191, 2.76191, 2.76191, 2.76191, 2.76191, 2.76191, 2.76191, 2.76191, 2.76191, 2.76192, 3.14284, 2.76191, 2.76191
3.29044, 5.27224, 3.37408, 2.78277, 2.69671, 1.89816, 2.83376, 0, 2.78278, 2.78283, 2.78281, 2.7829, 2.78281, 2.78354, 2.96673, 2.78277, 2.78277, 2.78277, 2.78277, 2.78277, 2.78277, 2.78277, 2.78277, 2.78277, 2.78277, 3.13811, 2.78277, 2.78277
3.29829, 3.6991, 3.37016, 2.80362, 2.38728, 0.328938, 2.84273, 0, 2.80363, 2.80368, 2.80366, 2.80374, 2.80366, 2.80426, 2.99654, 2.80362, 2.80362, 2.80362, 2.80362, 2.80362, 2.80362, 2.80362, 2.80362, 2.80362, 2.80362, 3.13722, 2.80362, 2.80362
3.30615, 6.29129, 3.36819, 2.82426, 2.87946, 2.9231, 2.85369, 0, 2.82427, 2.82432, 2.8243, 2.82438, 2.8243, 2.82478, 3.02259, 2.82426, 2.82426, 2.82426, 2.82426, 2.82426, 2.82426, 2.82426, 2.82426, 2.82426, 2.82426, 3.13962, 2.82426, 2.82426
3.314, 3.33725, 3.36702, 2.84448, 2.31025, -0.0297697, 2.86621, 0, 2.84449, 2.84454, 2.84453, 2.84461, 2.84452, 2.84492, 3.04436, 2.84448, 2.84448, 2.84448, 2.84448, 2.84448, 2.84448, 2.84448, 2.84448, 2.84448, 2.84449, 3.1447, 2.84448, 2.84448
3.32186, 6.82186, 3.36566, 2.86412, 2.97016, 3.45619, 2.87986, 0, 2.86413, 2.86418, 2.86416, 2.86424, 2.86416, 2.86448, 3.06159, 2.86412, 2.86412, 2.86412, 2.86412, 2.86412, 2.86412, 2.86412, 2.86412, 2.86412, 2.86412, 3.15181, 2.86412, 2.86412
3.32972, 3.99266, 3.36335, 2.88299, 2.44799, 0.629313, 2.89418, 0, 2.883, 2.88305, 2.88304, 2.88312, 2.88303, 2.8833, 3.07428, 2.88299, 2.88299, 2.88299, 2.88299, 2.88299, 2.88299, 2.88299, 2.88299, 2.88299, 2.88299, 3.16029, 2.88299, 2.88299
3.33757, 7.50122, 3.35953, 2.90095, 3.08241, 4.14169, 2.90875, 0, 2.90096, 2.90101, 2.901, 2.90108, 2.90099, 2.90122, 3.08263, 2.90095, 2.90095, 2.90095, 2.90095, 2.90095, 2.90095, 2.90095, 2.90095, 2.90095, 2.90096, 3.16952, 2.90095, 2.90095
3.34543, 2.16146, 3.35393, 2.91787, 2.03997, -1.19247, 2.92321, 0, 2.91789, 2.91794, 2.91792, 2.918, 2.91791, 2.9181, 3.08706, 2.91787, 2.91787, 2.91787, 2.91787, 2.91787, 2.91787, 2.91787, 2.91787, 2.91787, 2.91788, 3.1789, 2.91787, 2.91787
3.35328, 4.99758, 3.3465, 2.93367, 2.64529, 1.65108, 2.93725, 0, 2.93368, 2.93373, 2.93371, 2.93379, 2.93371, 2.93387, 3.08817, 2.93367, 2.93367, 2.93367, 2.93367, 2.93367, 2.93367, 2.93367, 2.93367, 2.93367, 2.93367, 3.18793, 2.93367, 2.93367
3.36114, 4.31093, 3.33738, 2.94827, 2.51216, 0.973547, 2.95064, 0, 2.94829, 2.94834, 2.94832, 2.9484, 2.94831, 2.94846, 3.08665, 2.94827, 2.94827, 2.94827, 2.94827, 2.94827, 2.94827, 2.94827, 2.94827, 2.94827, 2.94828, 3.19617, 2.94827, 2.94827
3.36899, 4.83846, 3.32685, 2.9617, 2.61504, 1.5116, 2.96323, 0, 2.96171, 2.96176, 2.96175, 2.96183, 2.96174, 2.96188, 3.08326, 2.9617, 2.9617, 2.9617, 2.9617, 2.9617, 2.9617, 2.9617, 2.9617, 2.9617, 2.9617, 3.20332, 2.9617, 2.9617
3.37685, 1.84337, 3.31531, 2.974, 1.96045, -1.47195, 2.97497, 0, 2.97401, 2.97406, 2.97404, 2.97412, 2.97404, 2.97417, 3.07873, 2.974, 2.974, 2.974, 2.974, 2.974, 2.974, 2.974, 2.974, 2.974, 2.974, 3.20917, 2.974, 2.974
3.3847, 5.29643, 3.30319, 2.98528, 2.70119, 1.99324, 2.98589, 0, 2.98529, 2.98534, 2.98532, 2.9854, 2.98532, 2.98544, 3.0738, 2.98528, 2.98528, 2.98528, 2.98528, 2.98528, 2.98528, 2.98528, 2.98528, 2.98528, 2.98528, 3.21363, 2.98528, 2.98528
3.39256, 2.84571, 3.29094, 2.9957, 2.2013, -0.445232, 2.99607, 0, 2.99572, 2.99576, 2.99575, 2.99583, 2.99574, 2.99586, 3.06911, 2.9957, 2.9957, 2.9957, 2.9957, 2.9957, 2.9957, 2.9957, 2.9957, 2.9957, 2.99571, 3.21672, 2.9957, 2.9957
3.40041, 3.13981, 3.27899, 3.00548, 2.26711, -0.139184, 3.0057, 0, 3.00549, 3.00554, 3.00552, 3.0056, 3.00552, 3.00564, 3.06523, 3.00548, 3.00548, 3.00548, 3.00548, 3.00548, 3.00548, 3.00548, 3.00548, 3.00548, 3.00548, 3.21858, 3.00548, 3.00548
3.40827, 5.99282, 3.26775, 3.01485, 2.82716, 2.72507, 3.01498, 0, 3.01486, 3.01491, 3.01489, 3.01497, 3.01489, 3.01501, 3.0626, 3.01485, 3.01485, 3.01485, 3.01485, 3.01485, 3.01485, 3.01485, 3.01485, 3.01485, 3.01485, 3.21942, 3.01485, 3.01485
3.41613, 4.85288, 3.25755, 3.02409, 2.6178, 1.59532, 3.02416, 0, 3.0241, 3.02415, 3.02413, 3.02421, 3.02413, 3.02425, 3.06159, 3.02409, 3.02409, 3.02409, 3.02409, 3.02409, 3.02409, 3.02409, 3.02409, 3.02409, 3.02409, 3.21952, 3.02409, 3.02409
3.42398, 1.85793, 3.24871, 3.03347, 1.96416, -1.39078, 3.03351, 0, 3.03348, 3.03353, 3.03351, 3.03359, 3.03351, 3.03363, 3.06247, 3.03347, 3.03347, 3.03347, 3.03347, 3.03347, 3.03347, 3.03347, 3.03347, 3.03347, 3.03347, 3.21922, 3.03347, 3.03347
3.43184, 1.86264, 3.24147, 3.04326, 1.96536, -1.37883, 3.04328, 0, 3.04327, 3.04332, 3.0433, 3.04338, 3.04331, 3.04342, 3.06541, 3.04326, 3.04326, 3.04326, 3.04326, 3.04326, 3.04326, 3.04326, 3.04326, 3.04326, 3.04326, 3.21884, 3.04326, 3.04326
3.43969, 1.26499, 3.23602, 3.0537, 1.80693, -1.97104, 3.05371, 0, 3.05371, 3.05376, 3.05374, 3.05382, 3.05375, 3.05387, 3.07052, 3.0537, 3.0537, 3.0537, 3.0537, 3.0537, 3.0537, 3.0537, 3.0537, 3.0537, 3.0537, 3.21874, 3.0537, 3.0537
3.44755, 5.12535, 3.23253, 3.06501, 2.66933, 1.89282, 3.06502, 0, 3.06502, 3.06507, 3.06505, 3.06513, 3.06507, 3.06518, 3.07783, 3.06501, 3.06501, 3.06501, 3.06501, 3.06501, 3.06501, 3.06501, 3.06501, 3.06501, 3.06501, 3.21923, 3.06501, 3.06501
3.4554, 2.86506, 3.23108, 3.07734, 2.20569, -0.366025, 3.07734, 0, 3.07735, 3.0774, 3.07738, 3.07746, 3.0774, 3.07752, 3.08733, 3.07734, 3.07734, 3.07734, 3.07734, 3.07734, 3.07734, 3.07734, 3.07734, 3.07734, 3.07734, 3.2206, 3.07734, 3.07734
3.46326, 3.86991, 3.23176, 3.0908, 2.42279, 0.638153, 3.0908, 0, 3.09081, 3.09086, 3.09084, 3.09092, 3.09087, 3.09099, 3.09897, 3.0908, 3.0908, 3.0908, 3.0908, 3.0908, 3.0908, 3.0908, 3.0908, 3.0908, 3.0908, 3.22309, 3.0908, 3.0908
3.47111, 3.99756, 3.23459, 3.10546, 2.44899, 0.762971, 3.10546, 0, 3.10547, 3.10552, 3.1055, 3.10558, 3.10554, 3.10565, 3.11266, 3.10546, 3.10546, 3.10546, 3.10546, 3.10546, 3.10546, 3.10546, 3.10546, 3.10546, 3.10546, 3.22687, 3.10546, 3.10546
3.47897, 3.35892, 3.23957, 3.12131, 2.31493, 0.119355, 3.12131, 0, 3.12132, 3.12137, 3.12135, 3.12143, 3.12141, 3.12151, 3.12828, 3.12131, 3.12131, 3.12131, 3.12131, 3.12131, 3.12131, 3.12131, 3.12131, 3.12131, 3.12131, 3.23207, 3.12131, 3.12131
3.48682, 7.6363, 3.24665, 3.13833, 3.10424, 4.38965, 3.13833, 0, 3.13835, 3.13839, 3.13838, 3.13846, 3.13845, 3.13854, 3.14568, 3.13833, 3.13833, 3.13833, 3.13833, 3.13833, 3.13833, 3.13833, 3.13833, 3.13833, 3.13834, 3.23874, 3.13833, 3.13833
3.49468, 4.34447, 3.25578, 3.15646, 2.51882, 1.08869, 3.15646, 0, 3.15647, 3.15652, 3.1565, 3.15658, 3.1566, 3.15666, 3.16472, 3.15646, 3.15646, 3.15646, 3.15646, 3.15646, 3.15646, 3.15646, 3.15646, 3.15646, 3.15646, 3.24693, 3.15646, 3.15646
3.50253, 4.87703, 3.26685, 3.17558, 2.62241, 1.61018, 3.17558, 0, 3.17559, 3.17564, 3.17562, 3.1757, 3.17576, 3.1758, 3.1852, 3.17558, 3.17558, 3.17558, 3.17558, 3.17558, 3.17558, 3.17558, 3.17558, 3.17558, 3.17558, 3.25659, 3.17558, 3.17558
3.51039, 5.10378, 3.27974, 3.19561, 2.66529, 1.82404, 3.19561, 0, 3.19562, 3.19567, 3.19565, 3.19573, 3.19583, 3.19583, 3.20696, 3.19561, 3.19561, 3.19561, 3.19561, 3.19561, 3.19561, 3.19561, 3.19561, 3.19561, 3.19561, 3.2677, 3.19561, 3.19561
3.51824, 5.09873, 3.2943, 3.21641, 2.66434, 1.80443, 3.21641, 0, 3.21642, 3.21647, 3.21645, 3.21653, 3.2167, 3.21664, 3.22978, 3.21641, 3.21641, 3.21641, 3.21641, 3.21641, 3.21641, 3.21641, 3.21641, 3.21641, 3.21641, 3.28017, 3.21641, 3.21641
3.5261, 6.4579, 3.31035, 3.23788, 2.90825, 3.14755, 3.23788, 0, 3.23789, 3.23794, 3.23792, 3.238, 3.23824, 3.23812, 3.25347, 3.23788, 3.23788, 3.23788, 3.23788, 3.23788, 3.23788, 3.23788, 3.23788, 3.23788, 3.23788, 3.29393, 3.23788, 3.23788
3.53396, 0.103594, 3.32772, 3.2599, 1.45038, -3.22413, 3.2599, 0, 3.25991, 3.25996, 3.25994, 3.26002, 3.26036, 3.26015, 3.27781, 3.2599, 3.2599, 3.2599, 3.2599, 3.2599, 3.2599, 3.2599, 3.2599, 3.2599, 3.2599, 3.30886, 3.2599, 3.2599
3.54181, 1.99758, 3.34621, 3.28238, 1.9994, -1.34863, 3.28238, 0, 3.28239, 3.28244, 3.28242, 3.2825, 3.28296, 3.28264, 3.30262, 3.28238, 3.28238, 3.28238, 3.28238, 3.28238, 3.28238, 3.28238, 3.28238, 3.28238, 3.28238, 3.32489, 3.28238, 3.28238
3.54967, 3.99761, 3.36561, 3.30524, 2.449, 0.632007, 3.30524, 0, 3.30525, 3.3053, 3.30528, 3.30536, 3.30596, 3.3055, 3.3277, 3.30524, 3.30524, 3.30524, 3.30524, 3.30524, 3.30524, 3.30524, 3.30524, 3.30524, 3.30524, 3.34192, 3.30524, 3.30524
3.55752, 1.19024, 3.38573, 3.32839, 1.78613, -2.19548, 3.32839, 0, 3.3284, 3.32845, 3.32843, 3.32851, 3.32929, 3.32866, 3.35285, 3.32839, 3.32839, 3.32839, 3.32839, 3.32839, 3.32839, 3.32839, 3.32839, 3.32839, 3.32839, 3.35984, 3.32839, 3.32839
3.56538, 2.80489, 3.40638, 3.35178, 2.19201, -0.601484, 3.35178, 0, 3.35179, 3.35184, 3.35182, 3.3519, 3.3529, 3.35205, 3.37793, 3.35178, 3.35178, 3.35178, 3.35178, 3.35178, 3.35178, 3.35178, 3.35178, 3.35178, 3.35178, 3.37859, 3.35178, 3.35178
3.57323, 2.18078, 3.42739, 3.37536, 2.04469, -1.24662, 3.37536, 0, 3.37537, 3.37542, 3.3754, 3.37548, 3.37673, 3.37565, 3.40278, 3.37536, 3.37536, 3.37536, 3.37536, 3.37536, 3.37536, 3.37536, 3.37536, 3.37536, 3.37536, 3.39807, 3.37536, 3.37536
3.58109, 3.90349, 3.44863, 3.3991, 2.42971, 0.45486, 3.3991, 0, 3.39911, 3.39916, 3.39914, 3.39922, 3.40076, 3.39939, 3.42731, 3.3991, 3.3991, 3.3991, 3.3991, 3.3991, 3.3991, 3.3991, 3.3991, 3.3991, 3.3991, 3.41822, 3.3991, 3.3991
3.58894, 3.99523, 3.46997, 3.42297, 2.44852, 0.525263, 3.42297, 0, 3.42298, 3.42303, 3.42301, 3.42309, 3.42495, 3.42327, 3.45144, 3.42297, 3.42297, 3.42297, 3.42297, 3.42297, 3.42297, 3.42297, 3.42297, 3.42297, 3.42297, 3.43897, 3.42297, 3.42297
3.5968, 2.9109, 3.49133, 3.44695, 2.21606, -0.580431, 3.44695, 0, 3.44696, 3.44701, 3.44699, 3.44707, 3.44927, 3.44726, 3.47514, 3.44695, 3.44695, 3.44695, 3.44695, 3.44695, 3.44695, 3.44695, 3.44695, 3.44695, 3.44695, 3.46026, 3.44695, 3.44695
3.60465, 1.99755, 3.51268, 3.47102, 1.99939, -1.51513, 3.47102, 0, 3.47103, 3.47108, 3.47106, 3.47114, 3.47372, 3.47135, 3.49841, 3.47102, 3.47102, 3.47102, 3.47102, 3.47102, 3.47102, 3.47102, 3.47102, 3.47102, 3.47102, 3.48203, 3.47102, 3.47102
3.61251, 2.07711, 3.53399, 3.49518, 2.01919, -1.45688, 3.49518, 0, 3.4952, 3.49524, 3.49523, 3.49531, 3.49826, 3.49552, 3.5213, 3.49518, 3.49518, 3.49518, 3.49518, 3.49518, 3.49518, 3.49518, 3.49518, 3.49518, 3.49519, 3.50423, 3.49518, 3.49518
3.62036, 4.22639, 3.55529, 3.51943, 2.49527, 0.671108, 3.51943, 0, 3.51944, 3.51949, 3.51947, 3.51955, 3.52288, 3.51977, 3.54386, 3.51943, 3.51943, 3.51943, 3.51943, 3.51943, 3.51943, 3.51943, 3.51943, 3.51943, 3.51943, 3.52682, 3.51943, 3.51943
3.62822, 7.9879, 3.57659, 3.54375, 3.16036, 4.41131, 3.54375, 0, 3.54376, 3.54381, 3.54379, 3.54387, 3.54756, 3.54411, 3.56618, 3.54375, 3.54375, 3.54375, 3.54375, 3.54375, 3.54375, 3.54375, 3.54375, 3.54375, 3.54375, 3.54975, 3.54375, 3.54375
3.63608, 9.77121, 3.59794, 3.56815, 3.43092, 6.17327, 3.56815, 0, 3.56816, 3.56821, 3.56819, 3.56827, 3.57228, 3.56852, 3.58836, 3.56815, 3.56815, 3.56815, 3.56815, 3.56815, 3.56815, 3.56815, 3.56815, 3.56815, 3.56815, 3.57299, 3.56815, 3.56815
3.64393, 2.06499, 3.61941, 3.59262, 2.01618, -1.55442, 3.59262, 0, 3.59263, 3.59268, 3.59266, 3.59274, 3.59704, 3.593, 3.6105, 3.59262, 3.59262, 3.59262, 3.59262, 3.59262, 3.59262, 3.59262, 3.59262, 3.59262, 3.59262, 3.59651, 3.59262, 3.59262
3.65179, 4.9254, 3.64104, 3.61717, 2.63162, 1.28436, 3.61717, 0, 3.61718, 3.61723, 3.61721, 3.61729, 3.6218, 3.61756, 3.63268, 3.61717, 3.61717, 3.61717, 3.61717, 3.61717, 3.61717, 3.61717, 3.61717, 3.61717, 3.61717, 3.62027, 3.61717, 3.61717
3.65964, 3.06019, 3.66288, 3.64179, 2.24949, -0.60269, 3.64179, 0, 3.6418, 3.64185, 3.64183, 3.64191, 3.64657, 3.64219, 3.65501, 3.64179, 3.64179, 3.64179, 3.64179, 3.64179, 3.64179, 3.64179, 3.64179, 3.64179, 3.64179, 3.64424, 3.64179, 3.64179
3.6675, 3.99266, 3.68497, 3.66649, 2.44799, 0.307693, 3.66649, 0, 3.6665, 3.66655, 3.66653, 3.66661, 3.67133, 3.66689, 3.67754, 3.66649, 3.66649, 3.66649, 3.66649, 3.66649, 3.66649, 3.66649, 3.66649, 3.66649, 3.66649, 3.66842, 3.66649, 3.66649
3.67535, 7.87249, 3.70734, 3.69126, 3.14205, 4.16515, 3.69126, 0, 3.69127, 3.69132, 3.6913, 3.69138, 3.69609, 3.69168, 3.70034, 3.69126, 3.69126, 3.69126, 3.69126, 3.69126, 3.69126, 3.69126, 3.69126, 3.69126, 3.69126, 3.69278, 3.69126, 3.69126
3.68321, 3.1131, 3.73001, 3.71611, 2.26122, -0.616909, 3.71611, 0, 3.71612, 3.71617, 3.71615, 3.71623, 3.72084, 3.71654, 3.72343, 3.71611, 3.71611, 3.71611, 3.71611, 3.71611, 3.71611, 3.71611, 3.71611, 3.71611, 3.71611, 3.71729, 3.71611, 3.71611
3.69106, 3.99266, 3.75298, 3.74104, 2.44799, 0.239682, 3.74104, 0, 3.74106, 3.7411, 3.74109, 3.74117, 3.74559, 3.74149, 3.74684, 3.74104, 3.74104, 3.74104, 3.74104, 3.74104, 3.74104, 3.74104, 3.74104, 3.74104, 3.74105, 3.74196, 3.74104, 3.74104
3.69892, 3.88699, 3.77626, 3.76606, 2.42631, 0.110731, 3.76606, 0, 3.76607, 3.76612, 3.7661, 3.76618, 3.77036, 3.76651, 3.77056, 3.76606, 3.76606, 3.76606, 3.76606, 3.76606, 3.76606, 3.76606, 3.76606, 3.76606, 3.76606, 3.76676, 3.76606, 3.76606
3.70677, 6.04814, 3.79983, 3.79115, 2.83692, 2.24831, 3.79115, 0, 3.79116, 3.79121, 3.79119, 3.79127, 3.79515, 3.79162, 3.79459, 3.79115, 3.79115, 3.79115, 3.79115, 3.79115, 3.79115, 3.79115, 3.79115, 3.79115, 3.79115, 3.79169, 3.79115, 3.79115
3.71463, 2.09145, 3.82369, 3.81633, 2.02273, -1.73224, 3.81633, 0, 3.81634, 3.81639, 3.81638, 3.81646, 3.81998, 3.81681, 3.81891, 3.81633, 3.81633, 3.81633, 3.81633, 3.81633, 3.81633, 3.81633, 3.81633, 3.81633, 3.81633, 3.81674, 3.81633, 3.81633
3.72248, 8.85317, 3.84781, 3.8416, 3.29441, 5.00535, 3.8416, 0, 3.84161, 3.84166, 3.84164, 3.84172, 3.84488, 3.84209, 3.84349, 3.8416, 3.8416, 3.8416, 3.8416, 3.8416, 3.8416, 3.8416, 3.8416, 3.8416, 3.8416, 3.84191, 3.8416, 3.8416
3.73034, 1.0842, 3.87219, 3.86695, 1.75619, -2.788, 3.86695, 0, 3.86696, 3.86701, 3.86699, 3.86707, 3.86985, 3.86746, 3.86832, 3.86695, 3.86695, 3.86695, 3.86695, 3.86695, 3.86695, 3.86695, 3.86695, 3.86695, 3.86695, 3.86719, 3.86695, 3.86695
3.7382, 8.03377, 3.89681, 3.8924, 3.16761, 4.13696, 3.8924, 0, 3.89241, 3.89246, 3.89244, 3.89252, 3.89491, 3.89291, 3.89337, 3.8924, 3.8924, 3.8924, 3.8924, 3.8924, 3.8924, 3.8924, 3.8924, 3.8924, 3.8924, 3.89257, 3.8924, 3.8924
3.74605, 5.87479, 3.92165, 3.91793, 2.80621, 1.95314, 3.91793, 0, 3.91794, 3.91799, 3.91797, 3.91805, 3.92007, 3.91846, 3.91861, 3.91793, 3.91793, 3.91793, 3.91793, 3.91793, 3.91793, 3.91793, 3.91793, 3.91793, 3.91793, 3.91806, 3.91793, 3.91793
3.75391, 0.997584, 3.94669, 3.94355, 1.73135, -2.94911, 3.94355, 0, 3.94357, 3.94361, 3.9436, 3.94368, 3.94535, 3.9441, 3.94402, 3.94355, 3.94355, 3.94355, 3.94355, 3.94355, 3.94355, 3.94355, 3.94355, 3.94355, 3.94356, 3.94365, 3.94355, 3.94355
