   PIQUANT 0.0.0-main  ps__0545_0715362334_000rfs_shot_74.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, Cl_K, S_K, P_K, Si_K, Br_L, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
0.613458, 0, 0.000958532, 0.000226883, 1.41421, -0.000958532, 0.000226883, 0.000226889, 0.000226904, 0.000226896, 0.000226939, 0.000227906, 0.000227021, 0.000234313, 0.000229506, 0.0002278, 0.000873276, 0.000227202, 0.000226904, 0.000227065, 0.000227022, 0.000227546, 0.000226884, 0.000292365, 0.000226883, 0.000233111
0.62136, 0, 0.00145885, 0.000347436, 1.41421, -0.00145885, 0.000347436, 0.000347445, 0.000347468, 0.000347456, 0.000347521, 0.000349004, 0.000347648, 0.000359844, 0.000351456, 0.000348841, 0.00133801, 0.00034783, 0.000347468, 0.000347684, 0.000347655, 0.000348317, 0.000347437, 0.000437201, 0.000347436, 0.00035698
0.629262, 0, 0.00219064, 0.000523816, 1.41421, -0.00219064, 0.000523816, 0.00052383, 0.000523864, 0.000523846, 0.000523945, 0.000526181, 0.000524135, 0.00054423, 0.000529881, 0.000525935, 0.00201845, 0.000524301, 0.000523864, 0.000524151, 0.000524156, 0.000524984, 0.000523818, 0.000647733, 0.000523816, 0.000538216
0.637164, 0, 0.00324421, 0.000777597, 1.41421, -0.00324421, 0.000777597, 0.000777617, 0.000777668, 0.00077764, 0.000777787, 0.00078111, 0.00077807, 0.000810678, 0.000786607, 0.000780744, 0.00299823, 0.000778192, 0.000777668, 0.000778049, 0.000778118, 0.000779141, 0.000777599, 0.000949434, 0.000777597, 0.000798992
0.645066, 0, 0.00473706, 0.0011367, 1.41421, -0.00473706, 0.0011367, 0.00113673, 0.00113681, 0.00113677, 0.00113698, 0.00114184, 0.00113739, 0.0011895, 0.00114988, 0.00114131, 0.00438581, 0.00113743, 0.00113681, 0.00113731, 0.00113749, 0.00113874, 0.00113671, 0.00137547, 0.0011367, 0.00116801
0.652969, 0, 0.00681883, 0.00163645, 1.41421, -0.00681883, 0.00163645, 0.00163649, 0.0016366, 0.00163654, 0.00163685, 0.00164386, 0.00163745, 0.00171945, 0.00165545, 0.00164309, 0.0063186, 0.00163735, 0.0016366, 0.00163727, 0.00163762, 0.00163914, 0.00163645, 0.00196811, 0.00163645, 0.00168157
0.660871, 0, 0.00967559, 0.00232042, 1.41421, -0.00967559, 0.00232042, 0.00232048, 0.00232064, 0.00232056, 0.00232099, 0.00233094, 0.00232184, 0.00244893, 0.00234739, 0.00232984, 0.00896653, 0.00232152, 0.00232064, 0.00232152, 0.00232215, 0.00232395, 0.00232043, 0.00277999, 0.00232042, 0.00238447
0.668773, 0, 0.0135336, 0.00324111, 1.41421, -0.0135336, 0.00324111, 0.00324119, 0.00324141, 0.00324129, 0.00324191, 0.00325582, 0.00324309, 0.00343702, 0.00327882, 0.00325428, 0.0125348, 0.00324245, 0.00324141, 0.00324257, 0.0032436, 0.00324573, 0.00324112, 0.0038753, 0.00324111, 0.00333068
0.676675, 0, 0.018661, 0.00446001, 1.41421, -0.018661, 0.00446001, 0.00446013, 0.00446042, 0.00446026, 0.00446111, 0.00448027, 0.00446274, 0.00475413, 0.00451196, 0.00447816, 0.0172645, 0.00446164, 0.00446042, 0.00446196, 0.00446358, 0.00446603, 0.00446002, 0.00533047, 0.00446001, 0.00458343
0.684577, 0, 0.0253678, 0.00604715, 1.41421, -0.0253678, 0.00604715, 0.0060473, 0.0060477, 0.00604749, 0.00604864, 0.00607465, 0.00605085, 0.00648194, 0.00611768, 0.00607179, 0.0234313, 0.00604912, 0.00604771, 0.00604974, 0.00605218, 0.00605495, 0.00604716, 0.00723434, 0.00604715, 0.00621473
0.692479, 0, 0.034002, 0.00807977, 1.41421, -0.034002, 0.00807977, 0.00807998, 0.00808051, 0.00808023, 0.00808177, 0.00811657, 0.00808473, 0.00871267, 0.00817414, 0.00811274, 0.0313406, 0.00808216, 0.00808052, 0.00808319, 0.00808678, 0.00808983, 0.00807979, 0.00968777, 0.00807977, 0.00830406
0.700382, 0, 0.0449436, 0.0106401, 1.41421, -0.0449436, 0.0106401, 0.0106404, 0.0106411, 0.0106407, 0.0106427, 0.0106887, 0.0106466, 0.0115472, 0.0107646, 0.0106836, 0.0413198, 0.010643, 0.0106411, 0.0106446, 0.0106497, 0.010653, 0.0106401, 0.0128024, 0.0106401, 0.010936
0.708284, 0, 0.0585932, 0.0138121, 1.41421, -0.0585932, 0.0138121, 0.0138125, 0.0138134, 0.0138129, 0.0138155, 0.0138752, 0.0138206, 0.0150923, 0.013974, 0.0138687, 0.0537055, 0.0138156, 0.0138134, 0.013818, 0.0138252, 0.0138285, 0.0138121, 0.0166987, 0.0138121, 0.014197
0.716186, 1.93338, 0.0753586, 0.0176773, 1.98328, 1.85802, 0.0176773, 0.0176778, 0.0176789, 0.0176783, 0.0176817, 0.0177582, 0.0176882, 0.0194562, 0.0178848, 0.0177498, 0.0688286, 0.0176814, 0.017679, 0.017685, 0.0176949, 0.0176979, 0.0176773, 0.0215035, 0.0176773, 0.0181711
0.724088, 0.0666187, 0.0956361, 0.0223095, 1.43757, -0.0290175, 0.0223095, 0.0223101, 0.0223116, 0.0223108, 0.0223151, 0.0224119, 0.0223233, 0.0247433, 0.0225719, 0.0224012, 0.0869944, 0.0223144, 0.0223116, 0.0223196, 0.0223328, 0.0223353, 0.0223096, 0.0273466, 0.0223095, 0.0229344
0.73199, 0, 0.119792, 0.0277695, 1.41421, -0.119792, 0.0277695, 0.0277702, 0.0277721, 0.0277711, 0.0277764, 0.0278972, 0.0277867, 0.031048, 0.0280969, 0.0278839, 0.108462, 0.0277753, 0.0277721, 0.0277825, 0.0278002, 0.0278013, 0.0277696, 0.0343585, 0.0277695, 0.0285498
0.739892, 0, 0.14814, 0.0340989, 1.41421, -0.14814, 0.0340989, 0.0340998, 0.0341021, 0.0341008, 0.0341074, 0.034256, 0.0341201, 0.0384473, 0.0345018, 0.0342397, 0.13342, 0.0341056, 0.0341022, 0.0341156, 0.0341389, 0.0341378, 0.034099, 0.0426667, 0.0340989, 0.0350605
0.747795, 0, 0.180923, 0.0413145, 1.41421, -0.180923, 0.0413145, 0.0413156, 0.0413184, 0.0413169, 0.0413249, 0.0415054, 0.0413402, 0.0469932, 0.041804, 0.0414856, 0.161968, 0.0413223, 0.0413185, 0.041336, 0.0413664, 0.0413615, 0.0413146, 0.0523943, 0.0413145, 0.0424845
0.755697, 0, 0.218293, 0.0494038, 1.41421, -0.218293, 0.0494038, 0.0494051, 0.0494084, 0.0494066, 0.0494162, 0.0496327, 0.0494346, 0.0567056, 0.0499907, 0.0496089, 0.194093, 0.0494128, 0.0494087, 0.0494311, 0.0494708, 0.0494598, 0.0494039, 0.0636588, 0.0494038, 0.0508097
0.763599, 0, 0.260301, 0.0583209, 1.41421, -0.260301, 0.0583209, 0.0583224, 0.0583264, 0.0583243, 0.0583356, 0.058592, 0.0583574, 0.0675654, 0.0590159, 0.0585638, 0.229661, 0.0583312, 0.0583268, 0.0583555, 0.0584071, 0.0583869, 0.058321, 0.0765728, 0.0583209, 0.0599903
0.771501, 0, 0.306885, 0.0679853, 1.41421, -0.306885, 0.0679853, 0.0679871, 0.0679917, 0.0679892, 0.0680025, 0.0683024, 0.068028, 0.0795096, 0.0687982, 0.0682694, 0.268404, 0.067997, 0.0679923, 0.068029, 0.0680964, 0.0680621, 0.0679855, 0.0912459, 0.0679853, 0.0699448
0.779403, 0, 0.357875, 0.0782817, 1.41421, -0.357875, 0.0782817, 0.0782838, 0.0782891, 0.0782863, 0.0783016, 0.0786483, 0.0783311, 0.0924275, 0.0792212, 0.0786101, 0.309923, 0.0782949, 0.0782901, 0.0783366, 0.0784253, 0.07837, 0.078282, 0.107787, 0.0782817, 0.0805569
0.787305, 0, 0.412995, 0.0890635, 1.41421, -0.412995, 0.0890635, 0.0890659, 0.089072, 0.0890688, 0.0890862, 0.0894823, 0.08912, 0.106161, 0.0901367, 0.0894387, 0.353696, 0.0890782, 0.0890734, 0.0891321, 0.0892503, 0.0891635, 0.0890638, 0.126309, 0.0890635, 0.0916781
0.795208, 0, 0.471881, 0.100157, 1.41421, -0.471881, 0.100157, 0.10016, 0.100167, 0.100163, 0.100183, 0.10063, 0.100221, 0.120506, 0.101369, 0.100581, 0.399098, 0.100173, 0.100169, 0.100242, 0.100402, 0.100269, 0.100157, 0.146928, 0.100157, 0.103133
0.80311, 3, 0.534094, 0.111369, 2.23607, 2.46591, 0.111369, 0.111372, 0.11138, 0.111376, 0.111398, 0.111898, 0.11144, 0.135217, 0.112724, 0.111843, 0.445424, 0.111387, 0.111383, 0.111475, 0.111695, 0.111492, 0.11137, 0.16977, 0.111369, 0.114728
0.811012, 0, 0.599146, 0.122496, 1.41421, -0.599146, 0.122496, 0.122499, 0.122507, 0.122503, 0.122527, 0.12308, 0.122574, 0.150017, 0.123993, 0.123019, 0.491921, 0.122515, 0.122512, 0.122627, 0.122933, 0.122629, 0.122496, 0.19496, 0.122496, 0.126257
0.818914, 1, 0.666516, 0.13333, 1.73205, 0.333484, 0.13333, 0.133334, 0.133343, 0.133338, 0.133365, 0.13397, 0.133416, 0.164608, 0.13497, 0.133904, 0.537824, 0.133351, 0.13335, 0.133492, 0.133925, 0.133474, 0.133331, 0.222621, 0.13333, 0.137515
0.826816, 0.932939, 0.735676, 0.143676, 1.71258, 0.197264, 0.143676, 0.14368, 0.14369, 0.143685, 0.143714, 0.14437, 0.143769, 0.178682, 0.145454, 0.144298, 0.58239, 0.143698, 0.143699, 0.143876, 0.144491, 0.143828, 0.143676, 0.252857, 0.143676, 0.148309
0.834718, 0.0670606, 0.806095, 0.153353, 1.43773, -0.739034, 0.153353, 0.153357, 0.153368, 0.153362, 0.153393, 0.154099, 0.153453, 0.191938, 0.155263, 0.154021, 0.624937, 0.153376, 0.153381, 0.153598, 0.154479, 0.153511, 0.153353, 0.285736, 0.153353, 0.158465
0.842621, 0, 0.877252, 0.162206, 1.41421, -0.877252, 0.162206, 0.16221, 0.162222, 0.162216, 0.162249, 0.163001, 0.162313, 0.204092, 0.164242, 0.162919, 0.664869, 0.162231, 0.16224, 0.162508, 0.163767, 0.162368, 0.162206, 0.321263, 0.162206, 0.167836
0.850523, 0.925714, 0.948635, 0.170113, 1.71047, -0.0229209, 0.170113, 0.170118, 0.17013, 0.170124, 0.170159, 0.170954, 0.170227, 0.214897, 0.172266, 0.170867, 0.7017, 0.170139, 0.170155, 0.170484, 0.172279, 0.170278, 0.170114, 0.359354, 0.170113, 0.176316
0.858425, 0.997584, 1.01973, 0.176988, 1.73135, -0.0221471, 0.176988, 0.176993, 0.177005, 0.176999, 0.177035, 0.177871, 0.177107, 0.224149, 0.179247, 0.177779, 0.735074, 0.177014, 0.177039, 0.177441, 0.179984, 0.177152, 0.176988, 0.399806, 0.176988, 0.183838
0.866327, 1.0767, 1.09002, 0.18278, 1.75405, -0.0133151, 0.18278, 0.182785, 0.182798, 0.182791, 0.18283, 0.183701, 0.182904, 0.231701, 0.185135, 0.183605, 0.764767, 0.182807, 0.182843, 0.183332, 0.186903, 0.182942, 0.18278, 0.442268, 0.18278, 0.190382
0.874229, 0.918473, 1.15895, 0.187477, 1.70835, -0.240476, 0.187477, 0.187483, 0.187497, 0.187489, 0.187529, 0.188432, 0.187606, 0.237467, 0.189918, 0.188332, 0.790686, 0.187505, 0.187555, 0.188148, 0.193108, 0.187635, 0.187478, 0.486225, 0.187477, 0.195971
0.882131, 0.997599, 1.22594, 0.191102, 1.73136, -0.228345, 0.191102, 0.191108, 0.191122, 0.191114, 0.191155, 0.192086, 0.191234, 0.241426, 0.193616, 0.191983, 0.812861, 0.19113, 0.191198, 0.191913, 0.198718, 0.191254, 0.191103, 0.53098, 0.191102, 0.200677
0.890034, 1.99758, 1.29038, 0.193705, 1.99939, 0.707195, 0.193705, 0.193711, 0.193726, 0.193718, 0.19376, 0.194715, 0.193841, 0.24362, 0.196283, 0.194609, 0.831428, 0.193733, 0.193824, 0.19468, 0.203894, 0.193849, 0.193706, 0.575666, 0.193705, 0.204611
0.897936, 0.997598, 1.35161, 0.195364, 1.73136, -0.354008, 0.195364, 0.19537, 0.195385, 0.195377, 0.19542, 0.196394, 0.195503, 0.244149, 0.197995, 0.196287, 0.846612, 0.195392, 0.19551, 0.196526, 0.208829, 0.195499, 0.195365, 0.619255, 0.195364, 0.207926
0.905838, 0.997584, 1.40894, 0.196172, 1.73135, -0.411355, 0.196172, 0.196178, 0.196194, 0.196185, 0.196229, 0.197221, 0.196314, 0.243166, 0.198848, 0.197112, 0.858704, 0.1962, 0.196351, 0.197548, 0.213736, 0.196297, 0.196173, 0.660605, 0.196172, 0.210809
0.91374, 1.9976, 1.46171, 0.196238, 1.9994, 0.535892, 0.196238, 0.196244, 0.196259, 0.196251, 0.196295, 0.197301, 0.196381, 0.240861, 0.19895, 0.19719, 0.868038, 0.196265, 0.196456, 0.197852, 0.218836, 0.196352, 0.196238, 0.698504, 0.196238, 0.213476
0.921642, 1.09357, 1.50927, 0.195674, 1.75885, -0.415702, 0.195674, 0.19568, 0.195695, 0.195687, 0.195732, 0.196749, 0.195819, 0.237456, 0.198415, 0.196637, 0.874969, 0.1957, 0.195939, 0.19755, 0.224338, 0.195777, 0.195674, 0.73174, 0.195674, 0.216168
0.929544, 0, 1.55107, 0.194595, 1.41421, -1.55107, 0.194595, 0.194601, 0.194617, 0.194609, 0.194654, 0.195679, 0.194741, 0.233188, 0.197359, 0.195566, 0.87986, 0.194621, 0.194916, 0.196753, 0.230425, 0.194688, 0.194596, 0.759174, 0.194595, 0.219143
0.937447, 1.89919, 1.58667, 0.193114, 1.97464, 0.312518, 0.193114, 0.19312, 0.193136, 0.193127, 0.193173, 0.194205, 0.193261, 0.228296, 0.195895, 0.194092, 0.883059, 0.193139, 0.1935, 0.195569, 0.237239, 0.193196, 0.193114, 0.779812, 0.193114, 0.22267
0.945349, 2.10081, 1.61577, 0.191335, 2.02505, 0.485039, 0.191335, 0.191341, 0.191357, 0.191349, 0.191395, 0.192433, 0.191483, 0.223012, 0.19413, 0.192318, 0.884894, 0.19136, 0.191797, 0.194097, 0.24486, 0.191407, 0.191336, 0.792881, 0.191335, 0.22702
0.953251, 0.894363, 1.63828, 0.189356, 1.70128, -0.743916, 0.189355, 0.189362, 0.189378, 0.189369, 0.189415, 0.190457, 0.189504, 0.217553, 0.19216, 0.190343, 0.885661, 0.18938, 0.189907, 0.192425, 0.253299, 0.189419, 0.189356, 0.797882, 0.189356, 0.232455
0.961153, 1.88956, 1.65429, 0.187261, 1.9722, 0.235276, 0.187261, 0.187267, 0.187283, 0.187275, 0.187321, 0.188366, 0.18741, 0.212108, 0.190073, 0.188251, 0.885621, 0.187285, 0.187918, 0.190631, 0.262484, 0.187316, 0.187262, 0.794637, 0.187261, 0.239216
0.969055, 3.10562, 1.66409, 0.185126, 2.25956, 1.44153, 0.185126, 0.185132, 0.185149, 0.18514, 0.185186, 0.186234, 0.185275, 0.206838, 0.187943, 0.186118, 0.884998, 0.18515, 0.185909, 0.18878, 0.272262, 0.185173, 0.185127, 0.783306, 0.185126, 0.247511
0.976957, 0.997592, 1.66816, 0.183014, 1.73136, -0.670563, 0.183014, 0.18302, 0.183037, 0.183028, 0.183074, 0.184123, 0.183164, 0.201871, 0.185834, 0.184008, 0.883979, 0.183038, 0.183949, 0.186925, 0.282395, 0.183055, 0.183015, 0.764382, 0.183014, 0.257499
0.98486, 0.112861, 1.66712, 0.180977, 1.45357, -1.55426, 0.180977, 0.180983, 0.180999, 0.180991, 0.181037, 0.182087, 0.181126, 0.197303, 0.183799, 0.181972, 0.882715, 0.181001, 0.182102, 0.18511, 0.292575, 0.181012, 0.180977, 0.738664, 0.180977, 0.269272
0.992762, 0, 1.66171, 0.179055, 1.41421, -1.66171, 0.179055, 0.179062, 0.179078, 0.179069, 0.179116, 0.180167, 0.179205, 0.193195, 0.181879, 0.180051, 0.881324, 0.17908, 0.180424, 0.183366, 0.302436, 0.179085, 0.179056, 0.707207, 0.179055, 0.282844
1.00066, 0, 1.6527, 0.177281, 1.41421, -1.6527, 0.17728, 0.177287, 0.177303, 0.177294, 0.177341, 0.178392, 0.17743, 0.189583, 0.180106, 0.178277, 0.879898, 0.177307, 0.178971, 0.181719, 0.31158, 0.177306, 0.177281, 0.671257, 0.177281, 0.298135
1.00857, 1.755, 1.64089, 0.175674, 1.93778, 0.114106, 0.175674, 0.175681, 0.175697, 0.175688, 0.175735, 0.176787, 0.175824, 0.186475, 0.1785, 0.176671, 0.878501, 0.175703, 0.177803, 0.180186, 0.319598, 0.175696, 0.175675, 0.632174, 0.175674, 0.314961
1.01647, 2.245, 1.62702, 0.17425, 2.06034, 0.617988, 0.17425, 0.174257, 0.174273, 0.174264, 0.174311, 0.175363, 0.1744, 0.183858, 0.177076, 0.175247, 0.877173, 0.174282, 0.176987, 0.178777, 0.326103, 0.174269, 0.174251, 0.591353, 0.17425, 0.333029
1.02437, 2, 1.61175, 0.173014, 2, 0.388251, 0.173013, 0.17302, 0.173036, 0.173028, 0.173074, 0.174127, 0.173164, 0.181701, 0.17584, 0.174011, 0.875937, 0.17305, 0.17661, 0.177497, 0.330758, 0.17303, 0.173014, 0.550148, 0.173014, 0.351939
1.03227, 3.87026, 1.59565, 0.171964, 2.42286, 2.27461, 0.171963, 0.17197, 0.171986, 0.171978, 0.172024, 0.173077, 0.172114, 0.179963, 0.17479, 0.172961, 0.874797, 0.172005, 0.176783, 0.17635, 0.3333, 0.171978, 0.171965, 0.509801, 0.171964, 0.371198
1.04017, 0.997595, 1.57919, 0.171093, 1.73136, -0.581595, 0.171092, 0.1711, 0.171116, 0.171107, 0.171154, 0.172206, 0.171243, 0.178592, 0.173919, 0.17209, 0.873743, 0.171142, 0.177656, 0.17533, 0.333558, 0.171105, 0.171094, 0.471393, 0.171093, 0.390228
1.04808, 3.99757, 1.56274, 0.17039, 2.44899, 2.43484, 0.170387, 0.170396, 0.170412, 0.170403, 0.17045, 0.171503, 0.17054, 0.177531, 0.173215, 0.171387, 0.872749, 0.170447, 0.179429, 0.174434, 0.331472, 0.1704, 0.17039, 0.435801, 0.17039, 0.4084
1.05598, 2.13457, 1.54661, 0.169835, 2.03336, 0.58796, 0.169832, 0.169842, 0.169858, 0.169849, 0.169896, 0.170948, 0.169985, 0.176721, 0.172661, 0.170832, 0.87178, 0.169905, 0.182367, 0.173651, 0.327091, 0.169844, 0.169836, 0.403681, 0.169835, 0.42506
1.06388, 4.72126, 1.5311, 0.169409, 2.59254, 3.19016, 0.169405, 0.169415, 0.169432, 0.169423, 0.16947, 0.170522, 0.169559, 0.176104, 0.172235, 0.170406, 0.870787, 0.169494, 0.186812, 0.172969, 0.320572, 0.169417, 0.16941, 0.37546, 0.169409, 0.439568
1.07178, 4.13694, 1.51653, 0.169087, 2.47728, 2.62041, 0.169081, 0.169093, 0.169109, 0.1691, 0.169147, 0.1702, 0.169237, 0.175624, 0.171912, 0.170084, 0.869712, 0.169191, 0.193199, 0.172372, 0.312165, 0.169093, 0.169087, 0.351349, 0.169087, 0.45133
1.07969, 2.85339, 1.5033, 0.16884, 2.20304, 1.35008, 0.168833, 0.168846, 0.168863, 0.168854, 0.1689, 0.169953, 0.16899, 0.175227, 0.171666, 0.169837, 0.868492, 0.168969, 0.202061, 0.171841, 0.302194, 0.168846, 0.168841, 0.331364, 0.16884, 0.459844
1.08759, 1.28841, 1.49193, 0.16864, 1.8134, -0.203516, 0.168632, 0.168647, 0.168663, 0.168654, 0.168701, 0.169754, 0.16879, 0.174865, 0.171466, 0.169638, 0.867055, 0.168801, 0.214037, 0.171355, 0.291031, 0.168645, 0.168641, 0.315356, 0.16864, 0.46472
1.09549, 1, 1.48306, 0.168456, 1.73205, -0.483062, 0.168445, 0.168463, 0.168479, 0.16847, 0.168517, 0.169569, 0.168606, 0.174493, 0.171282, 0.169454, 0.865329, 0.168656, 0.229864, 0.17089, 0.279071, 0.168461, 0.168457, 0.303045, 0.168456, 0.465715
1.10339, 2, 1.47751, 0.168256, 2, 0.522494, 0.168242, 0.168262, 0.168279, 0.16827, 0.168317, 0.169369, 0.168406, 0.174072, 0.171082, 0.169253, 0.86324, 0.168506, 0.250363, 0.17042, 0.266706, 0.16826, 0.168257, 0.294057, 0.168256, 0.46274
1.11129, 2.69229, 1.4762, 0.168007, 2.16617, 1.21609, 0.167989, 0.168013, 0.168029, 0.168021, 0.168067, 0.16912, 0.168157, 0.173569, 0.170832, 0.169004, 0.860722, 0.168319, 0.276405, 0.169917, 0.254297, 0.16801, 0.168008, 0.287957, 0.168007, 0.455872
1.1192, 2.15145, 1.48019, 0.167676, 2.03751, 0.671265, 0.167654, 0.167683, 0.167699, 0.16769, 0.167737, 0.16879, 0.167826, 0.172951, 0.170502, 0.168674, 0.857717, 0.168066, 0.308869, 0.169352, 0.242162, 0.167679, 0.167677, 0.284276, 0.167676, 0.445339
1.1271, 0.997586, 1.49053, 0.167232, 1.73135, -0.492948, 0.167205, 0.167239, 0.167255, 0.167246, 0.167293, 0.168345, 0.167382, 0.172194, 0.170058, 0.16823, 0.854182, 0.167718, 0.348578, 0.168693, 0.230553, 0.167235, 0.167233, 0.282543, 0.167232, 0.431509
1.135, 0.158669, 1.50825, 0.166643, 1.46924, -1.34959, 0.166608, 0.166649, 0.166666, 0.166657, 0.166703, 0.167756, 0.166793, 0.171271, 0.169468, 0.16764, 0.850099, 0.167246, 0.396216, 0.167911, 0.219659, 0.166645, 0.166644, 0.282299, 0.166643, 0.414862
1.1429, 3.34599, 1.53421, 0.165878, 2.31214, 1.81179, 0.165835, 0.165885, 0.165901, 0.165892, 0.165939, 0.166991, 0.166028, 0.170162, 0.168704, 0.166875, 0.84548, 0.166626, 0.452251, 0.166974, 0.209597, 0.16588, 0.165879, 0.283114, 0.165878, 0.395957
1.1508, 1.65401, 1.56897, 0.164909, 1.91155, 0.085032, 0.164856, 0.164915, 0.164932, 0.164923, 0.164969, 0.166022, 0.165059, 0.168848, 0.167735, 0.165906, 0.840376, 0.165832, 0.51683, 0.165853, 0.200418, 0.164911, 0.16491, 0.284595, 0.164909, 0.375396
1.15871, 1.66339, 1.61278, 0.163709, 1.914, 0.0506155, 0.163643, 0.163715, 0.163731, 0.163723, 0.163769, 0.164822, 0.163859, 0.167309, 0.166534, 0.164706, 0.834883, 0.164841, 0.589699, 0.164521, 0.192115, 0.16371, 0.163709, 0.28639, 0.163709, 0.353791
1.16661, 1.33661, 1.66536, 0.162253, 1.82664, -0.328754, 0.162172, 0.162259, 0.162275, 0.162267, 0.162313, 0.163366, 0.162403, 0.165529, 0.165078, 0.16325, 0.829157, 0.163634, 0.670115, 0.16295, 0.184637, 0.162254, 0.162254, 0.288192, 0.162253, 0.331727
1.17451, 2, 1.72594, 0.16052, 2, 0.274057, 0.16042, 0.160526, 0.160543, 0.160534, 0.16058, 0.161633, 0.16067, 0.163493, 0.163345, 0.161517, 0.823415, 0.162192, 0.75681, 0.161117, 0.177894, 0.160521, 0.160521, 0.289736, 0.16052, 0.309735
1.18241, 1.6489, 1.79319, 0.158492, 1.91021, -0.144295, 0.158371, 0.158499, 0.158515, 0.158506, 0.158553, 0.159606, 0.158642, 0.161188, 0.161318, 0.15949, 0.817951, 0.160502, 0.847955, 0.159004, 0.171776, 0.158493, 0.158493, 0.290798, 0.158492, 0.288274
1.19032, 1.99522, 1.86525, 0.156157, 1.9988, 0.129972, 0.156009, 0.156163, 0.156179, 0.156171, 0.156217, 0.15727, 0.156307, 0.158604, 0.158982, 0.157154, 0.813141, 0.158551, 0.941204, 0.156595, 0.166162, 0.156157, 0.156157, 0.291188, 0.156157, 0.26771
1.19822, 2.99515, 1.93981, 0.153505, 2.23498, 1.05534, 0.153325, 0.153511, 0.153527, 0.153518, 0.153565, 0.154618, 0.153655, 0.155732, 0.15633, 0.154502, 0.809452, 0.156333, 1.03375, 0.153879, 0.160928, 0.153505, 0.153505, 0.290756, 0.153505, 0.248317
1.20612, 5.62964, 2.01425, 0.150533, 2.76218, 3.61538, 0.150316, 0.150539, 0.150556, 0.150547, 0.150593, 0.151646, 0.150683, 0.152572, 0.153359, 0.15153, 0.807447, 0.153845, 1.12247, 0.150854, 0.155959, 0.150534, 0.150534, 0.28938, 0.150533, 0.230272
1.21402, 2.36073, 2.08583, 0.147246, 2.08824, 0.274901, 0.146985, 0.147252, 0.147269, 0.14726, 0.147306, 0.148359, 0.147396, 0.149124, 0.150071, 0.148243, 0.807792, 0.151089, 1.20404, 0.14752, 0.151153, 0.147246, 0.147247, 0.286971, 0.147246, 0.21367
1.22192, 2.99517, 2.15186, 0.143654, 2.23499, 0.843306, 0.14334, 0.14366, 0.143676, 0.143668, 0.143714, 0.144767, 0.143804, 0.145398, 0.146479, 0.144651, 0.811259, 0.148074, 1.2752, 0.143888, 0.146425, 0.143654, 0.143654, 0.283472, 0.143654, 0.198527
1.22983, 4.99519, 2.20997, 0.139774, 2.64484, 2.78522, 0.139399, 0.13978, 0.139797, 0.139788, 0.139835, 0.140887, 0.139924, 0.141409, 0.1426, 0.140771, 0.818723, 0.144816, 1.33291, 0.139974, 0.141711, 0.139774, 0.139775, 0.278856, 0.139774, 0.184804
1.23773, 0.380019, 2.25831, 0.135632, 1.54273, -1.87829, 0.135185, 0.135638, 0.135654, 0.135646, 0.135692, 0.136745, 0.135782, 0.137178, 0.138457, 0.136629, 0.831164, 0.141339, 1.37455, 0.135802, 0.136966, 0.135632, 0.135632, 0.273124, 0.135632, 0.172414
1.24563, 2, 2.29575, 0.131259, 2, -0.295747, 0.130727, 0.131265, 0.131281, 0.131273, 0.131319, 0.132372, 0.131409, 0.132736, 0.134084, 0.132256, 0.849659, 0.137674, 1.39817, 0.131404, 0.132164, 0.131259, 0.131259, 0.266314, 0.131259, 0.161244
1.25353, 2.80276, 2.32203, 0.126693, 2.19152, 0.480733, 0.126063, 0.1267, 0.126716, 0.126707, 0.126754, 0.127807, 0.126843, 0.128116, 0.129519, 0.127691, 0.875371, 0.133866, 1.40257, 0.126817, 0.127298, 0.126694, 0.126694, 0.258491, 0.126693, 0.151166
1.26144, 5.39866, 2.33786, 0.12198, 2.72005, 3.0608, 0.121236, 0.121987, 0.122003, 0.121994, 0.122041, 0.123093, 0.12213, 0.123361, 0.124806, 0.122978, 0.909532, 0.12997, 1.38741, 0.122086, 0.122379, 0.121981, 0.121981, 0.249752, 0.12198, 0.142052
1.26934, 1.79857, 2.34493, 0.117169, 1.94899, -0.546352, 0.116291, 0.117175, 0.117191, 0.117183, 0.117229, 0.118282, 0.117319, 0.118517, 0.119994, 0.118166, 0.953428, 0.126053, 1.35324, 0.117258, 0.117427, 0.117169, 0.117169, 0.24022, 0.117169, 0.133779
1.27724, 0.795514, 2.34582, 0.112311, 1.67198, -1.55031, 0.11128, 0.112317, 0.112333, 0.112324, 0.112371, 0.113423, 0.11246, 0.113635, 0.115135, 0.113308, 1.00837, 0.122196, 1.30146, 0.112386, 0.112476, 0.112311, 0.112311, 0.230044, 0.112311, 0.126238
1.28514, 2.99761, 2.34394, 0.10746, 2.23553, 0.653667, 0.106252, 0.107466, 0.107482, 0.107474, 0.10752, 0.108573, 0.10761, 0.108767, 0.110285, 0.108457, 1.07568, 0.118496, 1.23421, 0.107524, 0.107564, 0.10746, 0.107461, 0.219389, 0.10746, 0.119336
