   PIQUANT 0.0.0-main  ps__0545_0715362334_000rfs_shot_763.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, S_K, P_K, Si_K, Al_K, Mg_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup
11.1729, 2.23259, 1.35602, 1.26935, 2.05733, 0.876567, 1.26935, 0, 1.26935, 1.26935, 1.26935, 1.26935, 1.26935, 1.26935, 1.26935, 1.26935, 1.26935, 1.26935, 1.26935, 1.26935, 1.26935, 1.26935, 1.35602
11.1807, 2.2373, 1.36472, 1.26717, 2.05847, 0.872577, 1.26717, 0, 1.26717, 1.26717, 1.26717, 1.26717, 1.26717, 1.26717, 1.26717, 1.26717, 1.26717, 1.26717, 1.26717, 1.26718, 1.26717, 1.26717, 1.36472
11.1886, 0.757869, 1.37389, 1.26383, 1.66068, -0.616017, 1.26383, 0, 1.26383, 1.26383, 1.26383, 1.26383, 1.26383, 1.26383, 1.26383, 1.26383, 1.26383, 1.26383, 1.26383, 1.26383, 1.26383, 1.26383, 1.37388
11.1965, 1.24213, 1.38401, 1.25991, 1.80059, -0.141883, 1.25991, 0, 1.25991, 1.25991, 1.25991, 1.25991, 1.25991, 1.25991, 1.25991, 1.25991, 1.25991, 1.25991, 1.25991, 1.25992, 1.25991, 1.25991, 1.38401
11.2043, 0.753067, 1.39559, 1.256, 1.65924, -0.642521, 1.256, 0, 1.256, 1.256, 1.256, 1.256, 1.256, 1.256, 1.256, 1.256, 1.256, 1.256, 1.256, 1.256, 1.256, 1.256, 1.39559
11.2122, 3.99749, 1.41098, 1.25459, 2.44898, 2.58651, 1.25459, 0, 1.25459, 1.25459, 1.25459, 1.25459, 1.25459, 1.25459, 1.25459, 1.25459, 1.25459, 1.25459, 1.25459, 1.25459, 1.25459, 1.25459, 1.41098
11.2201, 2.99765, 1.4266, 1.25226, 2.23554, 1.57104, 1.25226, 0, 1.25226, 1.25226, 1.25226, 1.25226, 1.25226, 1.25226, 1.25226, 1.25226, 1.25226, 1.25226, 1.25226, 1.25226, 1.25226, 1.25226, 1.4266
11.2279, 0.997646, 1.44232, 1.24905, 1.73137, -0.444672, 1.24905, 0, 1.24905, 1.24905, 1.24905, 1.24905, 1.24905, 1.24905, 1.24905, 1.24905, 1.24905, 1.24905, 1.24905, 1.24905, 1.24905, 1.24905, 1.44232
11.2358, 0.254151, 1.45836, 1.2454, 1.50138, -1.20421, 1.2454, 0, 1.2454, 1.2454, 1.2454, 1.2454, 1.2454, 1.2454, 1.2454, 1.2454, 1.2454, 1.2454, 1.2454, 1.24541, 1.2454, 1.2454, 1.45836
11.2437, 2.96456, 1.47493, 1.24176, 2.22813, 1.48963, 1.24176, 0, 1.24176, 1.24176, 1.24176, 1.24176, 1.24176, 1.24176, 1.24176, 1.24176, 1.24176, 1.24176, 1.24176, 1.24177, 1.24176, 1.24176, 1.47493
11.2515, 1.03544, 1.49283, 1.23922, 1.74225, -0.457391, 1.23922, 0, 1.23922, 1.23922, 1.23922, 1.23922, 1.23922, 1.23922, 1.23922, 1.23922, 1.23922, 1.23922, 1.23922, 1.23922, 1.23922, 1.23922, 1.49283
11.2594, 0, 1.5104, 1.23638, 1.41421, -1.5104, 1.23638, 0, 1.23638, 1.23638, 1.23638, 1.23638, 1.23638, 1.23638, 1.23638, 1.23638, 1.23638, 1.23638, 1.23638, 1.23639, 1.23638, 1.23638, 1.5104
11.2672, 0.733829, 1.52733, 1.23326, 1.65343, -0.793497, 1.23326, 0, 1.23326, 1.23326, 1.23326, 1.23326, 1.23326, 1.23326, 1.23326, 1.23326, 1.23326, 1.23326, 1.23326, 1.23327, 1.23326, 1.23326, 1.52732
11.2751, 1.99752, 1.54337, 1.22994, 1.99938, 0.454149, 1.22994, 0, 1.22994, 1.22994, 1.22994, 1.22994, 1.22994, 1.22994, 1.22994, 1.22994, 1.22994, 1.22994, 1.22994, 1.22994, 1.22994, 1.22994, 1.54337
11.283, 2.26865, 1.55828, 1.22649, 2.06607, 0.710366, 1.22649, 0, 1.22649, 1.22649, 1.22649, 1.22649, 1.22649, 1.22649, 1.22649, 1.22649, 1.22649, 1.22649, 1.22649, 1.22649, 1.22649, 1.22649, 1.55828
11.2908, 1.45328, 1.5718, 1.22296, 1.8583, -0.118513, 1.22296, 0, 1.22296, 1.22296, 1.22296, 1.22296, 1.22296, 1.22296, 1.22296, 1.22296, 1.22296, 1.22296, 1.22296, 1.22297, 1.22296, 1.22296, 1.5718
11.2987, 4.27088, 1.58364, 1.21939, 2.50417, 2.68724, 1.21939, 0, 1.21939, 1.21939, 1.21939, 1.21939, 1.21939, 1.21939, 1.21939, 1.21939, 1.21939, 1.21939, 1.21939, 1.2194, 1.21939, 1.21939, 1.58364
11.3066, 2.71921, 1.59355, 1.2158, 2.17237, 1.12566, 1.2158, 0, 1.2158, 1.2158, 1.2158, 1.2158, 1.2158, 1.2158, 1.2158, 1.2158, 1.2158, 1.2158, 1.2158, 1.21581, 1.2158, 1.2158, 1.59355
11.3144, 0.556629, 1.60131, 1.21222, 1.59895, -1.04468, 1.21222, 0, 1.21222, 1.21222, 1.21222, 1.21222, 1.21222, 1.21222, 1.21222, 1.21222, 1.21222, 1.21222, 1.21222, 1.21222, 1.21222, 1.21222, 1.6013
11.3223, 3.43371, 1.60688, 1.20882, 2.33103, 1.82683, 1.20882, 0, 1.20882, 1.20882, 1.20882, 1.20882, 1.20882, 1.20882, 1.20882, 1.20882, 1.20882, 1.20882, 1.20882, 1.20882, 1.20882, 1.20882, 1.60688
11.3302, 1.56629, 1.60938, 1.20488, 1.88846, -0.0430827, 1.20488, 0, 1.20488, 1.20488, 1.20488, 1.20488, 1.20488, 1.20488, 1.20488, 1.20488, 1.20488, 1.20488, 1.20488, 1.20488, 1.20488, 1.20488, 1.60938
11.338, 2.71214, 1.60881, 1.20052, 2.17075, 1.10333, 1.20052, 0, 1.20052, 1.20052, 1.20052, 1.20052, 1.20052, 1.20052, 1.20052, 1.20052, 1.20052, 1.20052, 1.20052, 1.20052, 1.20052, 1.20052, 1.60881
11.3459, 2.28786, 1.60535, 1.19595, 2.07071, 0.682503, 1.19595, 0, 1.19595, 1.19595, 1.19595, 1.19595, 1.19595, 1.19595, 1.19595, 1.19595, 1.19595, 1.19595, 1.19595, 1.19595, 1.19595, 1.19595, 1.60535
11.3538, 2.70719, 1.59922, 1.19138, 2.16961, 1.10797, 1.19138, 0, 1.19138, 1.19138, 1.19138, 1.19138, 1.19138, 1.19138, 1.19138, 1.19138, 1.19138, 1.19138, 1.19138, 1.19139, 1.19138, 1.19138, 1.59922
11.3616, 0.292813, 1.59225, 1.18859, 1.5142, -1.29943, 1.18859, 0, 1.18859, 1.18859, 1.18859, 1.18859, 1.18859, 1.18859, 1.18859, 1.18859, 1.18859, 1.18859, 1.18859, 1.18859, 1.18859, 1.18859, 1.59224
11.3695, 1.70235, 1.58187, 1.18489, 1.92415, 0.120482, 1.18489, 0, 1.18489, 1.18489, 1.18489, 1.18489, 1.18489, 1.18489, 1.18489, 1.18489, 1.18489, 1.18489, 1.18489, 1.18489, 1.18489, 1.18489, 1.58187
11.3774, 0.297646, 1.56842, 1.18042, 1.5158, -1.27078, 1.18042, 0, 1.18042, 1.18042, 1.18042, 1.18042, 1.18042, 1.18042, 1.18042, 1.18042, 1.18042, 1.18042, 1.18042, 1.18042, 1.18042, 1.18042, 1.56842
11.3852, 0, 1.55251, 1.17557, 1.41421, -1.55251, 1.17557, 0, 1.17557, 1.17557, 1.17557, 1.17557, 1.17557, 1.17557, 1.17557, 1.17557, 1.17557, 1.17557, 1.17557, 1.17557, 1.17557, 1.17557, 1.55251
11.3931, 3.39033, 1.53478, 1.17073, 2.32171, 1.85555, 1.17073, 0, 1.17073, 1.17073, 1.17073, 1.17073, 1.17073, 1.17073, 1.17073, 1.17073, 1.17073, 1.17073, 1.17073, 1.17073, 1.17073, 1.17073, 1.53478
11.401, 3.99529, 1.51752, 1.16787, 2.44853, 2.47777, 1.16787, 0, 1.16787, 1.16787, 1.16787, 1.16787, 1.16787, 1.16787, 1.16787, 1.16787, 1.16787, 1.16787, 1.16787, 1.16787, 1.16787, 1.16787, 1.51752
11.4088, 3.30483, 1.49799, 1.16395, 2.30322, 1.80684, 1.16395, 0, 1.16395, 1.16395, 1.16395, 1.16395, 1.16395, 1.16395, 1.16395, 1.16395, 1.16395, 1.16395, 1.16395, 1.16395, 1.16395, 1.16395, 1.49799
11.4167, 1.6855, 1.47666, 1.15911, 1.91977, 0.208845, 1.15911, 0, 1.15911, 1.15911, 1.15911, 1.15911, 1.15911, 1.15911, 1.15911, 1.15911, 1.15911, 1.15911, 1.15911, 1.15911, 1.15911, 1.15911, 1.47666
11.4246, 1.62404, 1.45433, 1.15381, 1.90369, 0.169705, 1.15381, 0, 1.15381, 1.15381, 1.15381, 1.15381, 1.15381, 1.15381, 1.15381, 1.15381, 1.15381, 1.15381, 1.15381, 1.15381, 1.15381, 1.15381, 1.45433
11.4324, 1, 1.43182, 1.14853, 1.73205, -0.431817, 1.14853, 0, 1.14853, 1.14853, 1.14853, 1.14853, 1.14853, 1.14853, 1.14853, 1.14853, 1.14853, 1.14853, 1.14853, 1.14853, 1.14853, 1.14853, 1.43182
11.4403, 1.68067, 1.41176, 1.1456, 1.91851, 0.268909, 1.1456, 0, 1.1456, 1.1456, 1.1456, 1.1456, 1.1456, 1.1456, 1.1456, 1.1456, 1.1456, 1.1456, 1.1456, 1.1456, 1.1456, 1.1456, 1.41176
11.4481, 2.35428, 1.39114, 1.14171, 2.08669, 0.96313, 1.14171, 0, 1.14171, 1.14171, 1.14171, 1.14171, 1.14171, 1.14171, 1.14171, 1.14171, 1.14171, 1.14171, 1.14171, 1.14171, 1.14171, 1.14171, 1.39114
11.456, 2.96506, 1.37033, 1.13694, 2.22824, 1.59473, 1.13694, 0, 1.13694, 1.13694, 1.13694, 1.13694, 1.13694, 1.13694, 1.13694, 1.13694, 1.13694, 1.13694, 1.13694, 1.13694, 1.13694, 1.13694, 1.37033
11.4639, 2.02045, 1.35001, 1.13173, 2.00511, 0.670433, 1.13173, 0, 1.13173, 1.13173, 1.13173, 1.13173, 1.13173, 1.13173, 1.13173, 1.13173, 1.13173, 1.13173, 1.13173, 1.13173, 1.13173, 1.13173, 1.35001
11.4717, 1.6506, 1.33087, 1.12654, 1.91065, 0.319732, 1.12654, 0, 1.12654, 1.12654, 1.12654, 1.12654, 1.12654, 1.12654, 1.12654, 1.12654, 1.12654, 1.12654, 1.12654, 1.12654, 1.12654, 1.12654, 1.33086
11.4796, 1.9976, 1.31471, 1.12297, 1.9994, 0.682893, 1.12297, 0, 1.12297, 1.12297, 1.12297, 1.12297, 1.12297, 1.12297, 1.12297, 1.12297, 1.12297, 1.12297, 1.12297, 1.12297, 1.12297, 1.12297, 1.31471
11.4875, 1.99752, 1.29937, 1.11866, 1.99938, 0.698154, 1.11866, 0, 1.11866, 1.11866, 1.11866, 1.11866, 1.11866, 1.11866, 1.11866, 1.11866, 1.11866, 1.11866, 1.11866, 1.11866, 1.11866, 1.11866, 1.29937
11.4953, 0.99777, 1.28506, 1.11366, 1.73141, -0.287294, 1.11366, 0, 1.11366, 1.11366, 1.11366, 1.11366, 1.11366, 1.11366, 1.11366, 1.11366, 1.11366, 1.11366, 1.11366, 1.11366, 1.11366, 1.11366, 1.28506
11.5032, 0.336059, 1.27233, 1.10833, 1.52842, -0.936266, 1.10833, 0, 1.10833, 1.10833, 1.10833, 1.10833, 1.10833, 1.10833, 1.10833, 1.10833, 1.10833, 1.10833, 1.10833, 1.10833, 1.10833, 1.10833, 1.27232
11.5111, 3.97695, 1.26169, 1.10301, 2.44478, 2.71526, 1.10301, 0, 1.10301, 1.10301, 1.10301, 1.10301, 1.10301, 1.10301, 1.10301, 1.10301, 1.10301, 1.10301, 1.10301, 1.10301, 1.10301, 1.10301, 1.26169
11.5189, 3.33656, 1.25456, 1.0989, 2.3101, 2.082, 1.0989, 0, 1.0989, 1.0989, 1.0989, 1.0989, 1.0989, 1.0989, 1.0989, 1.0989, 1.0989, 1.0989, 1.0989, 1.09891, 1.0989, 1.0989, 1.25456
11.5268, 1.68649, 1.24957, 1.09443, 1.92002, 0.436924, 1.09443, 0, 1.09443, 1.09443, 1.09443, 1.09443, 1.09443, 1.09443, 1.09443, 1.09443, 1.09443, 1.09443, 1.09443, 1.09443, 1.09443, 1.09443, 1.24957
11.5347, 2.30343, 1.24705, 1.08963, 2.07447, 1.05638, 1.08963, 0, 1.08963, 1.08963, 1.08963, 1.08963, 1.08963, 1.08963, 1.08963, 1.08963, 1.08963, 1.08963, 1.08963, 1.08963, 1.08963, 1.08963, 1.24705
11.5425, 2.69657, 1.24748, 1.08465, 2.16716, 1.44909, 1.08465, 0, 1.08465, 1.08465, 1.08465, 1.08465, 1.08465, 1.08465, 1.08465, 1.08465, 1.08465, 1.08465, 1.08465, 1.08465, 1.08465, 1.08465, 1.24748
11.5504, 0, 1.25134, 1.07958, 1.41421, -1.25134, 1.07958, 0, 1.07958, 1.07958, 1.07958, 1.07958, 1.07958, 1.07958, 1.07958, 1.07958, 1.07958, 1.07958, 1.07958, 1.07958, 1.07958, 1.07958, 1.25133
11.5583, 2.64449, 1.25913, 1.07447, 2.15511, 1.38536, 1.07447, 0, 1.07447, 1.07447, 1.07447, 1.07447, 1.07447, 1.07447, 1.07447, 1.07447, 1.07447, 1.07447, 1.07447, 1.07447, 1.07447, 1.07447, 1.25913
11.5661, 0.997769, 1.27143, 1.06934, 1.73141, -0.273662, 1.06934, 0, 1.06934, 1.06934, 1.06934, 1.06934, 1.06934, 1.06934, 1.06934, 1.06934, 1.06934, 1.06934, 1.06934, 1.06934, 1.06934, 1.06934, 1.27143
11.574, 0.997522, 1.28888, 1.06421, 1.73134, -0.291356, 1.06421, 0, 1.06421, 1.06421, 1.06421, 1.06421, 1.06421, 1.06421, 1.06421, 1.06421, 1.06421, 1.06421, 1.06421, 1.06421, 1.06421, 1.06421, 1.28888
11.5819, 2.99744, 1.31196, 1.05887, 2.2355, 1.68548, 1.05887, 0, 1.05887, 1.05887, 1.05887, 1.05887, 1.05887, 1.05887, 1.05887, 1.05887, 1.05887, 1.05887, 1.05887, 1.05887, 1.05887, 1.05887, 1.31196
11.5897, 1.36278, 1.34147, 1.05332, 1.83379, 0.0213106, 1.05332, 0, 1.05332, 1.05332, 1.05332, 1.05332, 1.05332, 1.05332, 1.05332, 1.05332, 1.05332, 1.05332, 1.05332, 1.05332, 1.05332, 1.05332, 1.34147
11.5976, 1.63247, 1.37817, 1.04752, 1.9059, 0.254296, 1.04752, 0, 1.04752, 1.04752, 1.04752, 1.04752, 1.04752, 1.04752, 1.04752, 1.04752, 1.04752, 1.04752, 1.04752, 1.04752, 1.04752, 1.04752, 1.37817
11.6055, 3.36753, 1.42299, 1.04151, 2.31679, 1.94455, 1.04151, 0, 1.04151, 1.04151, 1.04151, 1.04151, 1.04151, 1.04151, 1.04151, 1.04151, 1.04151, 1.04151, 1.04151, 1.04151, 1.04151, 1.04151, 1.42298
11.6133, 2.25551, 1.47688, 1.03537, 2.06289, 0.77863, 1.03537, 0, 1.03537, 1.03537, 1.03537, 1.03537, 1.03537, 1.03537, 1.03537, 1.03537, 1.03537, 1.03537, 1.03537, 1.03537, 1.03537, 1.03537, 1.47688
11.6212, 3.62032, 1.54078, 1.02914, 2.37072, 2.07955, 1.02914, 0, 1.02914, 1.02914, 1.02914, 1.02914, 1.02914, 1.02914, 1.02914, 1.02914, 1.02914, 1.02914, 1.02914, 1.02914, 1.02914, 1.02914, 1.54077
11.629, 5.37001, 1.61553, 1.02286, 2.71478, 3.75448, 1.02286, 0, 1.02286, 1.02286, 1.02286, 1.02286, 1.02286, 1.02286, 1.02286, 1.02286, 1.02286, 1.02286, 1.02286, 1.02286, 1.02286, 1.02286, 1.61553
11.6369, 1.75415, 1.70191, 1.01656, 1.93756, 0.0522404, 1.01656, 0, 1.01656, 1.01656, 1.01656, 1.01656, 1.01656, 1.01656, 1.01656, 1.01656, 1.01656, 1.01656, 1.01656, 1.01656, 1.01656, 1.01656, 1.70191
11.6448, 0.618015, 1.80057, 1.01027, 1.61803, -1.18256, 1.01027, 0, 1.01027, 1.01027, 1.01027, 1.01027, 1.01027, 1.01027, 1.01027, 1.01027, 1.01027, 1.01027, 1.01027, 1.01027, 1.01027, 1.01027, 1.80057
11.6526, 3.22883, 1.91193, 1.00399, 2.28666, 1.31689, 1.00399, 0, 1.00399, 1.00399, 1.00399, 1.00399, 1.00399, 1.00399, 1.00399, 1.00399, 1.00399, 1.00399, 1.00399, 1.00399, 1.00399, 1.00399, 1.91193
11.6605, 6.6062, 2.03604, 0.997575, 2.93363, 4.57015, 0.997575, 0, 0.997575, 0.997575, 0.997575, 0.997575, 0.997575, 0.997575, 0.997575, 0.997575, 0.997575, 0.997575, 0.997575, 0.997576, 0.997575, 0.997575, 2.03604
11.6684, 3.15774, 2.17272, 0.990874, 2.27107, 0.985021, 0.990874, 0, 0.990874, 0.990874, 0.990874, 0.990874, 0.990874, 0.990874, 0.990874, 0.990874, 0.990874, 0.990874, 0.990874, 0.990875, 0.990874, 0.990874, 2.17272
11.6762, 1.38922, 2.32168, 0.983945, 1.84098, -0.93246, 0.983945, 0, 0.983945, 0.983945, 0.983945, 0.983945, 0.983945, 0.983945, 0.983945, 0.983945, 0.983945, 0.983945, 0.983945, 0.983946, 0.983945, 0.983945, 2.32168
11.6841, 2.21214, 2.48227, 0.976915, 2.05235, -0.270128, 0.976915, 0, 0.976915, 0.976915, 0.976915, 0.976915, 0.976915, 0.976915, 0.976915, 0.976915, 0.976915, 0.976915, 0.976915, 0.976916, 0.976915, 0.976915, 2.48227
11.692, 4.20193, 2.65362, 0.969911, 2.49037, 1.54831, 0.969911, 0, 0.969911, 0.969911, 0.969911, 0.969911, 0.969911, 0.969911, 0.969911, 0.969911, 0.969911, 0.969911, 0.969911, 0.969912, 0.969911, 0.969911, 2.65362
11.6998, 7.5915, 2.83516, 0.963821, 3.09701, 4.75634, 0.963821, 0, 0.963821, 0.963821, 0.963821, 0.963821, 0.963821, 0.963821, 0.963821, 0.963821, 0.963821, 0.963821, 0.963821, 0.963822, 0.963821, 0.963821, 2.83516
11.7077, 6.59318, 3.02346, 0.957104, 2.93141, 3.56972, 0.957104, 0, 0.957104, 0.957104, 0.957104, 0.957104, 0.957104, 0.957104, 0.957104, 0.957104, 0.957104, 0.957104, 0.957104, 0.957105, 0.957104, 0.957104, 3.02346
11.7156, 3.5938, 3.2165, 0.949865, 2.36512, 0.377305, 0.949865, 0, 0.949865, 0.949865, 0.949865, 0.949865, 0.949865, 0.949865, 0.949865, 0.949865, 0.949865, 0.949865, 0.949865, 0.949867, 0.949865, 0.949865, 3.2165
11.7234, 3.77708, 3.41199, 0.942383, 2.40355, 0.365087, 0.942383, 0, 0.942383, 0.942383, 0.942383, 0.942383, 0.942383, 0.942383, 0.942383, 0.942383, 0.942383, 0.942383, 0.942383, 0.942384, 0.942383, 0.942383, 3.41199
11.7313, 4.80508, 3.60738, 0.93493, 2.60865, 1.1977, 0.93493, 0, 0.93493, 0.93493, 0.93493, 0.93493, 0.93493, 0.93493, 0.93493, 0.93493, 0.93493, 0.93493, 0.93493, 0.934932, 0.93493, 0.93493, 3.60737
11.7392, 8.40347, 3.80148, 0.929396, 3.22544, 4.60199, 0.929396, 0, 0.929396, 0.929396, 0.929396, 0.929396, 0.929396, 0.929396, 0.929396, 0.929396, 0.929396, 0.929396, 0.929396, 0.929397, 0.929396, 0.929396, 3.80148
11.747, 3.40867, 3.98825, 0.92295, 2.32566, -0.579577, 0.92295, 0, 0.92295, 0.92295, 0.92295, 0.92295, 0.92295, 0.92295, 0.92295, 0.92295, 0.92295, 0.92295, 0.92295, 0.922952, 0.92295, 0.92295, 3.98825
11.7549, 4.99745, 4.16452, 0.915732, 2.64527, 0.832932, 0.915732, 0, 0.915732, 0.915732, 0.915732, 0.915732, 0.915732, 0.915732, 0.915732, 0.915732, 0.915732, 0.915732, 0.915732, 0.915733, 0.915732, 0.915732, 4.16452
11.7628, 2.99747, 4.3274, 0.908146, 2.2355, -1.32993, 0.908146, 0, 0.908146, 0.908146, 0.908146, 0.908146, 0.908146, 0.908146, 0.908146, 0.908146, 0.908146, 0.908146, 0.908146, 0.908148, 0.908146, 0.908146, 4.32739
11.7706, 6.41822, 4.4741, 0.900592, 2.90142, 1.94411, 0.900592, 0, 0.900592, 0.900592, 0.900592, 0.900592, 0.900592, 0.900592, 0.900592, 0.900592, 0.900592, 0.900592, 0.900592, 0.900594, 0.900592, 0.900592, 4.4741
11.7785, 6.3083, 4.60383, 0.895215, 2.88241, 1.70448, 0.895215, 0, 0.895215, 0.895215, 0.895215, 0.895215, 0.895215, 0.895215, 0.895215, 0.895215, 0.895215, 0.895215, 0.895215, 0.895216, 0.895215, 0.895215, 4.60383
11.7864, 3.99009, 4.71065, 0.888764, 2.44747, -0.720562, 0.888764, 0, 0.888764, 0.888764, 0.888764, 0.888764, 0.888764, 0.888764, 0.888764, 0.888764, 0.888764, 0.888764, 0.888764, 0.888766, 0.888764, 0.888764, 4.71065
11.7942, 8.41871, 4.79246, 0.881391, 3.2278, 3.62625, 0.881391, 0, 0.881391, 0.881391, 0.881391, 0.881391, 0.881391, 0.881391, 0.881391, 0.881391, 0.881391, 0.881391, 0.881391, 0.881392, 0.881391, 0.881391, 4.79246
11.8021, 2.85272, 4.84794, 0.873578, 2.20289, -1.99523, 0.873578, 0, 0.873578, 0.873578, 0.873578, 0.873578, 0.873578, 0.873578, 0.873578, 0.873578, 0.873578, 0.873578, 0.873578, 0.873579, 0.873578, 0.873578, 4.84794
11.8099, 8.69933, 4.87631, 0.865799, 3.27098, 3.82302, 0.865799, 0, 0.865799, 0.865799, 0.865799, 0.865799, 0.865799, 0.865799, 0.865799, 0.865799, 0.865799, 0.865799, 0.865799, 0.865801, 0.865799, 0.865799, 4.87631
11.8178, 3.86097, 4.87963, 0.86081, 2.42094, -1.01866, 0.86081, 0, 0.86081, 0.86081, 0.86081, 0.86081, 0.86081, 0.86081, 0.86081, 0.86081, 0.86081, 0.86081, 0.86081, 0.860812, 0.86081, 0.86081, 4.87963
11.8257, 5.55762, 4.85377, 0.85458, 2.74911, 0.703854, 0.85458, 0, 0.85458, 0.85458, 0.85458, 0.85458, 0.85458, 0.85458, 0.85458, 0.85458, 0.85458, 0.85458, 0.85458, 0.854581, 0.85458, 0.85458, 4.85377
11.8335, 4.99257, 4.7994, 0.84728, 2.64435, 0.193164, 0.84728, 0, 0.84728, 0.84728, 0.84728, 0.84728, 0.84728, 0.84728, 0.84728, 0.84728, 0.84728, 0.84728, 0.84728, 0.847281, 0.84728, 0.84728, 4.7994
11.8414, 2.43544, 4.71816, 0.839468, 2.10605, -2.28272, 0.839468, 0, 0.839468, 0.839468, 0.839468, 0.839468, 0.839468, 0.839468, 0.839468, 0.839468, 0.839468, 0.839468, 0.839468, 0.839469, 0.839468, 0.839468, 4.71815
11.8493, 4.55043, 4.61218, 0.831692, 2.55938, -0.0617461, 0.831692, 0, 0.831692, 0.831692, 0.831692, 0.831692, 0.831692, 0.831692, 0.831692, 0.831692, 0.831692, 0.831692, 0.831692, 0.831693, 0.831692, 0.831692, 4.61218
11.8571, 4.09805, 4.48655, 0.826901, 2.46942, -0.388506, 0.826901, 0, 0.826901, 0.826901, 0.826901, 0.826901, 0.826901, 0.826901, 0.826901, 0.826901, 0.826901, 0.826901, 0.826901, 0.826903, 0.826901, 0.826901, 4.48655
11.865, 7.43801, 4.33936, 0.820735, 3.07213, 3.09865, 0.820735, 0, 0.820735, 0.820735, 0.820735, 0.820735, 0.820735, 0.820735, 0.820735, 0.820735, 0.820735, 0.820735, 0.820735, 0.820736, 0.820735, 0.820735, 4.33936
11.8729, 3.79777, 4.1736, 0.813378, 2.40786, -0.375833, 0.813378, 0, 0.813378, 0.813378, 0.813378, 0.813378, 0.813378, 0.813378, 0.813378, 0.813378, 0.813378, 0.813378, 0.813378, 0.813379, 0.813378, 0.813378, 4.1736
11.8807, 1.09145, 3.99297, 0.80545, 1.75825, -2.90152, 0.80545, 0, 0.80545, 0.80545, 0.80545, 0.80545, 0.80545, 0.80545, 0.80545, 0.80545, 0.80545, 0.80545, 0.80545, 0.805451, 0.80545, 0.80545, 3.99297
11.8886, 5.90855, 3.80124, 0.797561, 2.81221, 2.10731, 0.797561, 0, 0.797561, 0.797561, 0.797561, 0.797561, 0.797561, 0.797561, 0.797561, 0.797561, 0.797561, 0.797561, 0.797561, 0.797562, 0.797561, 0.797561, 3.80124
11.8965, 2.54089, 3.60499, 0.793124, 2.13094, -1.0641, 0.793124, 0, 0.793124, 0.793124, 0.793124, 0.793124, 0.793124, 0.793124, 0.793124, 0.793124, 0.793124, 0.793124, 0.793124, 0.793125, 0.793124, 0.793124, 3.60499
11.9043, 1.99758, 3.40239, 0.787169, 1.99939, -1.40481, 0.787169, 0, 0.787169, 0.787169, 0.787169, 0.787169, 0.787169, 0.787169, 0.787169, 0.787169, 0.787169, 0.787169, 0.787169, 0.78717, 0.787169, 0.787169, 3.40239
11.9122, 4.06971, 3.19674, 0.779901, 2.46368, 0.872971, 0.779901, 0, 0.779901, 0.779901, 0.779901, 0.779901, 0.779901, 0.779901, 0.779901, 0.779901, 0.779901, 0.779901, 0.779901, 0.779903, 0.779901, 0.779901, 3.19674
11.9201, 3.39182, 2.99143, 0.772003, 2.32203, 0.400387, 0.772003, 0, 0.772003, 0.772003, 0.772003, 0.772003, 0.772003, 0.772003, 0.772003, 0.772003, 0.772003, 0.772003, 0.772003, 0.772004, 0.772003, 0.772003, 2.99143
11.9279, 2.06245, 2.78971, 0.764145, 2.01555, -0.72726, 0.764145, 0, 0.764145, 0.764145, 0.764145, 0.764145, 0.764145, 0.764145, 0.764145, 0.764145, 0.764145, 0.764145, 0.764145, 0.764146, 0.764145, 0.764145, 2.78971
11.9358, 0.937546, 2.59743, 0.759964, 1.71393, -1.65989, 0.759964, 0, 0.759964, 0.759964, 0.759964, 0.759964, 0.759964, 0.759964, 0.759964, 0.759964, 0.759964, 0.759964, 0.759964, 0.759965, 0.759964, 0.759964, 2.59743
11.9437, 1.57918, 2.41116, 0.754145, 1.89187, -0.831981, 0.754145, 0, 0.754145, 0.754145, 0.754145, 0.754145, 0.754145, 0.754145, 0.754145, 0.754145, 0.754145, 0.754145, 0.754145, 0.754147, 0.754145, 0.754145, 2.41116
11.9515, 3.4689, 2.23264, 0.746906, 2.33857, 1.23625, 0.746906, 0, 0.746906, 0.746906, 0.746906, 0.746906, 0.746906, 0.746906, 0.746906, 0.746906, 0.746906, 0.746906, 0.746906, 0.746907, 0.746906, 0.746906, 2.23264
11.9594, 2.99529, 2.06379, 0.738984, 2.23501, 0.9315, 0.738984, 0, 0.738984, 0.738984, 0.738984, 0.738984, 0.738984, 0.738984, 0.738984, 0.738984, 0.738984, 0.738984, 0.738984, 0.738985, 0.738984, 0.738984, 2.06379
11.9672, 2.95663, 1.90616, 0.731104, 2.22635, 1.05047, 0.731104, 0, 0.731104, 0.731104, 0.731104, 0.731104, 0.731104, 0.731104, 0.731104, 0.731104, 0.731104, 0.731104, 0.731104, 0.731105, 0.731104, 0.731104, 1.90615
11.9751, 1.03346, 1.76424, 0.727255, 1.74168, -0.730779, 0.727255, 0, 0.727255, 0.727255, 0.727255, 0.727255, 0.727255, 0.727255, 0.727255, 0.727255, 0.727255, 0.727255, 0.727255, 0.727256, 0.727255, 0.727255, 1.76423
