   PIQUANT 0.0.0-main  ps__0545_0715362334_000rfs_shot_834.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup
6.76679, 20.8566, 35.5026, 34.5711, 4.78086, -14.646, 34.5711, 0, 34.5711, 34.6423, 35.3949, 34.6076, 34.5711, 34.5711, 34.5711, 34.5711, 34.5711, 34.5711, 34.5711, 34.5711, 34.5711, 34.5711, 34.5711, 34.5711, 34.5711
6.77465, 20.4188, 35.7191, 34.555, 4.73485, -15.3003, 34.555, 0, 34.555, 34.6261, 35.622, 34.5809, 34.555, 34.555, 34.555, 34.555, 34.555, 34.555, 34.555, 34.555, 34.555, 34.555, 34.555, 34.555, 34.555
6.78252, 22.4152, 36.0557, 34.5387, 4.94117, -13.6406, 34.5387, 0, 34.5387, 34.6099, 35.9662, 34.557, 34.5387, 34.5387, 34.5387, 34.5387, 34.5387, 34.5387, 34.5387, 34.5387, 34.5387, 34.5387, 34.5387, 34.5387, 34.5387
6.79039, 23.9735, 36.5424, 34.5223, 5.09642, -12.5689, 34.5223, 0, 34.5223, 34.5937, 36.4582, 34.5351, 34.5223, 34.5223, 34.5223, 34.5223, 34.5223, 34.5223, 34.5223, 34.5223, 34.5223, 34.5223, 34.5223, 34.5223, 34.5223
6.79825, 18.5919, 37.2196, 34.5057, 4.53783, -18.6277, 34.5057, 0, 34.5057, 34.5774, 37.1391, 34.5146, 34.5057, 34.5057, 34.5057, 34.5057, 34.5057, 34.5057, 34.5057, 34.5057, 34.5057, 34.5057, 34.5057, 34.5057, 34.5057
6.80612, 23.7567, 38.1398, 34.4888, 5.07511, -14.3831, 34.4888, 0, 34.4888, 34.5608, 38.0617, 34.4948, 34.4888, 34.4888, 34.4888, 34.4888, 34.4888, 34.4888, 34.4888, 34.4888, 34.4888, 34.4888, 34.4888, 34.4888, 34.4888
6.81399, 25.3577, 39.3682, 34.4714, 5.23046, -14.0104, 34.4714, 0, 34.4714, 34.5439, 39.2916, 34.4755, 34.4714, 34.4714, 34.4714, 34.4714, 34.4714, 34.4714, 34.4714, 34.4714, 34.4714, 34.4714, 34.4714, 34.4714, 34.4714
6.82185, 32.2416, 40.9845, 34.4535, 5.85163, -8.7429, 34.4535, 0, 34.4535, 34.5264, 40.9088, 34.4563, 34.4535, 34.4535, 34.4535, 34.4535, 34.4535, 34.4535, 34.4535, 34.4535, 34.4535, 34.4535, 34.4535, 34.4535, 34.4535
6.82972, 31.5074, 43.0842, 34.435, 5.78856, -11.5768, 34.435, 0, 34.435, 34.5084, 43.0089, 34.4368, 34.435, 34.435, 34.435, 34.435, 34.435, 34.435, 34.435, 34.435, 34.435, 34.435, 34.435, 34.435, 34.435
6.83759, 39.2964, 45.7782, 34.4156, 6.42623, -6.48175, 34.4156, 0, 34.4156, 34.4895, 45.703, 34.4168, 34.4156, 34.4156, 34.4156, 34.4156, 34.4156, 34.4156, 34.4156, 34.4156, 34.4156, 34.4156, 34.4156, 34.4156, 34.4156
6.84545, 45.8973, 49.1941, 34.3951, 6.92079, -3.29687, 34.3951, 0, 34.3951, 34.4695, 49.1189, 34.3959, 34.3951, 34.3951, 34.3951, 34.3951, 34.3951, 34.3951, 34.3951, 34.3951, 34.3951, 34.3951, 34.3951, 34.3951, 34.3951
6.85332, 59.6373, 53.4756, 34.3731, 7.85094, 6.16174, 34.3731, 0, 34.3731, 34.4481, 53.4, 34.3736, 34.3731, 34.3731, 34.3731, 34.3731, 34.3731, 34.3731, 34.3731, 34.3731, 34.3731, 34.3731, 34.3731, 34.3731, 34.3731
6.86119, 65.9873, 58.7791, 34.3494, 8.24544, 7.20823, 34.3494, 0, 34.3494, 34.425, 58.7032, 34.3497, 34.3494, 34.3494, 34.3494, 34.3494, 34.3494, 34.3494, 34.3494, 34.3494, 34.3494, 34.3494, 34.3494, 34.3494, 34.3494
6.86906, 65.8221, 65.2734, 34.3232, 8.23541, 0.548668, 34.3232, 0, 34.3233, 34.3994, 65.197, 34.3235, 34.3232, 34.3232, 34.3232, 34.3232, 34.3232, 34.3232, 34.3232, 34.3232, 34.3232, 34.3232, 34.3232, 34.3232, 34.3232
6.87692, 60.3217, 73.1329, 34.2942, 7.89441, -12.8112, 34.2942, 0, 34.2942, 34.3709, 73.056, 34.2943, 34.2942, 34.2942, 34.2942, 34.2942, 34.2942, 34.2942, 34.2942, 34.2942, 34.2942, 34.2942, 34.2942, 34.2942, 34.2942
6.88479, 91.246, 82.5324, 34.2612, 9.6564, 8.71364, 34.2612, 0, 34.2612, 34.3385, 82.455, 34.2613, 34.2612, 34.2612, 34.2612, 34.2612, 34.2612, 34.2612, 34.2612, 34.2612, 34.2612, 34.2612, 34.2612, 34.2612, 34.2612
6.89266, 98.9222, 93.6419, 34.2235, 10.046, 5.28032, 34.2235, 0, 34.2235, 34.3014, 93.564, 34.2235, 34.2235, 34.2235, 34.2235, 34.2235, 34.2235, 34.2235, 34.2235, 34.2235, 34.2235, 34.2235, 34.2235, 34.2235, 34.2235
6.90052, 109.988, 106.613, 34.1797, 10.5825, 3.37523, 34.1797, 0, 34.1797, 34.2582, 106.535, 34.1797, 34.1797, 34.1797, 34.1797, 34.1797, 34.1797, 34.1797, 34.1797, 34.1797, 34.1797, 34.1797, 34.1797, 34.1797, 34.1797
6.90839, 129.643, 121.574, 34.1284, 11.4736, 8.06896, 34.1284, 0, 34.1284, 34.2075, 121.495, 34.1285, 34.1284, 34.1284, 34.1284, 34.1284, 34.1284, 34.1284, 34.1284, 34.1284, 34.1284, 34.1284, 34.1284, 34.1284, 34.1284
6.91626, 151.912, 138.617, 34.068, 12.4061, 13.2946, 34.068, 0, 34.068, 34.1476, 138.538, 34.068, 34.068, 34.068, 34.068, 34.068, 34.068, 34.068, 34.068, 34.068, 34.068, 34.068, 34.068, 34.068, 34.068
6.92412, 150.418, 157.783, 33.9963, 12.3458, -7.36552, 33.9963, 0, 33.9963, 34.0765, 157.703, 33.9963, 33.9963, 33.9963, 33.9963, 33.9963, 33.9963, 33.9963, 33.9963, 33.9963, 33.9963, 33.9963, 33.9963, 33.9963, 33.9963
6.93199, 182.363, 179.059, 33.9111, 13.578, 3.30399, 33.9111, 0, 33.9111, 33.992, 178.978, 33.9111, 33.9111, 33.9111, 33.9111, 33.9111, 33.9111, 33.9111, 33.9111, 33.9111, 33.9111, 33.9111, 33.9111, 33.9111, 33.9111
6.93986, 214.231, 202.356, 33.8099, 14.7048, 11.8745, 33.8099, 0, 33.8099, 33.8913, 202.275, 33.8099, 33.8099, 33.8099, 33.8099, 33.8099, 33.8099, 33.8099, 33.8099, 33.8099, 33.8099, 33.8099, 33.8099, 33.8099, 33.8099
6.94772, 223.114, 227.516, 33.6897, 15.0038, -4.40158, 33.6897, 0, 33.6897, 33.7718, 227.434, 33.6897, 33.6897, 33.6897, 33.6897, 33.6897, 33.6897, 33.6897, 33.6897, 33.6897, 33.6897, 33.6897, 33.6897, 33.6897, 33.6897
6.95559, 254.564, 254.294, 33.5475, 16.0176, 0.270035, 33.5475, 0, 33.5475, 33.6302, 254.211, 33.5475, 33.5475, 33.5475, 33.5475, 33.5475, 33.5475, 33.5475, 33.5475, 33.5475, 33.5475, 33.5475, 33.5475, 33.5475, 33.5475
6.96346, 314.941, 282.359, 33.38, 17.8028, 32.5821, 33.38, 0, 33.38, 33.4633, 282.276, 33.38, 33.38, 33.38, 33.38, 33.38, 33.38, 33.38, 33.38, 33.38, 33.38, 33.38, 33.38, 33.38, 33.38
6.97133, 324.829, 311.302, 33.1837, 18.0784, 13.5275, 33.1837, 0, 33.1837, 33.2676, 311.218, 33.1837, 33.1837, 33.1837, 33.1837, 33.1837, 33.1837, 33.1837, 33.1837, 33.1837, 33.1837, 33.1837, 33.1837, 33.1837, 33.1837
6.97919, 336.956, 340.636, 32.9551, 18.4108, -3.6795, 32.9551, 0, 32.9551, 33.0396, 340.551, 32.9551, 32.9551, 32.9551, 32.9551, 32.9551, 32.9551, 32.9551, 32.9551, 32.9551, 32.9551, 32.9551, 32.9551, 32.9551, 32.9551
6.98706, 369.606, 370.578, 33.4637, 19.2771, -0.971802, 33.4637, 0, 33.4637, 33.5488, 370.493, 33.4637, 33.4637, 33.4637, 33.4637, 33.4637, 33.4637, 33.4637, 33.4637, 33.4637, 33.4637, 33.4637, 33.4637, 33.4637, 33.4637
6.99493, 386.562, 399.779, 33.9563, 19.712, -13.2164, 33.9563, 0, 33.9563, 34.0421, 399.693, 33.9563, 33.9563, 33.9563, 33.9563, 33.9563, 33.9563, 33.9563, 33.9563, 33.9563, 33.9563, 33.9563, 33.9563, 33.9563, 33.9563
7.00279, 373.048, 427.299, 34.1269, 19.3661, -54.2509, 34.1269, 0, 34.1269, 34.2134, 427.212, 34.1269, 34.1269, 34.1269, 34.1269, 34.1269, 34.1269, 34.1269, 34.1269, 34.1269, 34.1269, 34.1269, 34.1269, 34.1269, 34.1269
7.01066, 430.649, 452.269, 33.7431, 20.8002, -21.6201, 33.7431, 0, 33.7431, 33.8302, 452.182, 33.7431, 33.7431, 33.7431, 33.7431, 33.7431, 33.7431, 33.7431, 33.7431, 33.7431, 33.7431, 33.7431, 33.7431, 33.7431, 33.7431
7.01853, 448.694, 474.617, 33.3539, 21.2295, -25.923, 33.3539, 0, 33.3539, 33.4417, 474.529, 33.3539, 33.3539, 33.3539, 33.3539, 33.3539, 33.3539, 33.3539, 33.3539, 33.3539, 33.3539, 33.3539, 33.3539, 33.3539, 33.3539
7.02639, 447.113, 493.761, 32.9614, 21.1923, -46.6476, 32.9614, 0, 32.9614, 33.05, 493.672, 32.9614, 32.9614, 32.9614, 32.9614, 32.9614, 32.9614, 32.9614, 32.9614, 32.9614, 32.9614, 32.9614, 32.9614, 32.9614, 32.9614
7.03426, 462.09, 509.192, 32.5686, 21.5427, -47.102, 32.5686, 0, 32.5686, 32.6581, 509.102, 32.5686, 32.5686, 32.5686, 32.5686, 32.5686, 32.5686, 32.5686, 32.5686, 32.5686, 32.5686, 32.5686, 32.5686, 32.5686, 32.5686
7.04213, 483.683, 520.487, 32.1793, 22.0382, -36.8033, 32.1793, 0, 32.1793, 32.2697, 520.396, 32.1793, 32.1793, 32.1793, 32.1793, 32.1793, 32.1793, 32.1793, 32.1793, 32.1793, 32.1793, 32.1793, 32.1793, 32.1793, 32.1793
7.04999, 493.612, 527.331, 31.7984, 22.2623, -33.7194, 31.7984, 0, 31.7984, 31.8899, 527.24, 31.7984, 31.7984, 31.7984, 31.7984, 31.7984, 31.7984, 31.7984, 31.7984, 31.7984, 31.7984, 31.7984, 31.7984, 31.7984, 31.7984
7.05786, 471.755, 529.536, 31.4312, 21.7659, -57.7811, 31.4312, 0, 31.4312, 31.5241, 529.444, 31.4312, 31.4312, 31.4312, 31.4312, 31.4312, 31.4312, 31.4312, 31.4312, 31.4312, 31.4312, 31.4312, 31.4312, 31.4312, 31.4312
7.06573, 471.059, 527.043, 31.0838, 21.7499, -55.9834, 31.0838, 0, 31.0838, 31.1784, 526.948, 31.0838, 31.0838, 31.0838, 31.0838, 31.0838, 31.0838, 31.0838, 31.0838, 31.0838, 31.0838, 31.0838, 31.0838, 31.0838, 31.0838
7.07359, 492.22, 519.925, 30.7616, 22.2311, -27.7048, 30.7616, 0, 30.7616, 30.8586, 519.828, 30.7616, 30.7616, 30.7616, 30.7616, 30.7616, 30.7616, 30.7616, 30.7616, 30.7616, 30.7616, 30.7616, 30.7616, 30.7616, 30.7616
7.08146, 457.432, 508.389, 30.4716, 21.4344, -50.9572, 30.4716, 0, 30.4716, 30.5718, 508.289, 30.4716, 30.4716, 30.4716, 30.4716, 30.4716, 30.4716, 30.4716, 30.4716, 30.4716, 30.4716, 30.4716, 30.4716, 30.4716, 30.4716
7.08933, 408.185, 492.763, 30.2202, 20.253, -84.5784, 30.2202, 0, 30.2202, 30.3249, 492.658, 30.2202, 30.2202, 30.2202, 30.2202, 30.2202, 30.2202, 30.2202, 30.2202, 30.2202, 30.2202, 30.2202, 30.2202, 30.2202, 30.2202
7.0972, 378.567, 473.475, 30.0144, 19.5081, -94.9079, 30.0144, 0, 30.0144, 30.1255, 473.364, 30.0144, 30.0144, 30.0144, 30.0144, 30.0144, 30.0144, 30.0144, 30.0144, 30.0144, 30.0144, 30.0144, 30.0144, 30.0144, 30.0144
7.10506, 387.393, 451.048, 29.8596, 19.733, -63.6557, 29.8596, 0, 29.8596, 29.9801, 450.928, 29.8596, 29.8596, 29.8596, 29.8596, 29.8596, 29.8596, 29.8596, 29.8596, 29.8596, 29.8596, 29.8596, 29.8596, 29.8596, 29.8596
7.11293, 353.653, 426.062, 29.7616, 18.8588, -72.4093, 29.7616, 0, 29.7616, 29.8956, 425.928, 29.7616, 29.7616, 29.7616, 29.7616, 29.7616, 29.7616, 29.7616, 29.7616, 29.7616, 29.7616, 29.7616, 29.7616, 29.7616, 29.7616
7.1208, 359.511, 399.134, 29.7253, 19.0134, -39.623, 29.7253, 0, 29.7253, 29.8788, 398.98, 29.7253, 29.7253, 29.7253, 29.7253, 29.7253, 29.7253, 29.7253, 29.7253, 29.7253, 29.7253, 29.7253, 29.7253, 29.7253, 29.7253
7.12866, 269.664, 370.902, 29.7546, 16.4822, -101.238, 29.7546, 0, 29.7546, 29.9366, 370.72, 29.7546, 29.7546, 29.7546, 29.7546, 29.7546, 29.7546, 29.7546, 29.7546, 29.7546, 29.7546, 29.7546, 29.7546, 29.7546, 29.7546
7.13653, 288.727, 341.989, 29.8509, 17.0507, -53.2617, 29.8509, 0, 29.8509, 30.074, 341.766, 29.8509, 29.8509, 29.8509, 29.8509, 29.8509, 29.8509, 29.8509, 29.8509, 29.8509, 29.8509, 29.8509, 29.8509, 29.8509, 29.8509
7.1444, 261.77, 312.985, 30.0151, 16.241, -51.2152, 30.0151, 0, 30.0151, 30.2971, 312.703, 30.0151, 30.0151, 30.0151, 30.0151, 30.0151, 30.0151, 30.0151, 30.0151, 30.0151, 30.0151, 30.0151, 30.0151, 30.0151, 30.0151
7.15226, 234.831, 284.437, 30.2446, 15.3893, -49.6055, 30.2446, 0, 30.2446, 30.6109, 284.071, 30.2446, 30.2446, 30.2446, 30.2446, 30.2446, 30.2446, 30.2446, 30.2446, 30.2446, 30.2446, 30.2446, 30.2446, 30.2446, 30.2446
7.16013, 206.938, 256.824, 30.5375, 14.4547, -49.886, 30.5375, 0, 30.5375, 31.0231, 256.339, 30.5375, 30.5375, 30.5375, 30.5375, 30.5375, 30.5375, 30.5375, 30.5375, 30.5375, 30.5375, 30.5375, 30.5375, 30.5375, 30.5375
7.168, 225.703, 230.56, 30.8898, 15.0898, -4.85716, 30.8898, 0, 30.8898, 31.5431, 229.907, 30.8898, 30.8898, 30.8898, 30.8898, 30.8898, 30.8898, 30.8898, 30.8898, 30.8898, 30.8898, 30.8898, 30.8898, 30.8898, 30.8898
7.17586, 169.981, 205.979, 31.2985, 13.1142, -35.9976, 31.2985, 0, 31.2985, 32.1855, 205.092, 31.2985, 31.2985, 31.2985, 31.2985, 31.2985, 31.2985, 31.2985, 31.2985, 31.2985, 31.2985, 31.2985, 31.2985, 31.2985, 31.2985
7.18373, 158.094, 183.338, 31.7588, 12.6528, -25.2439, 31.7588, 0, 31.7588, 32.9688, 182.128, 31.7588, 31.7588, 31.7588, 31.7588, 31.7588, 31.7588, 31.7588, 31.7588, 31.7588, 31.7588, 31.7588, 31.7588, 31.7588, 31.7588
7.1916, 150.792, 162.828, 32.2671, 12.3609, -12.0363, 32.2671, 0, 32.2671, 33.9193, 161.176, 32.2671, 32.2671, 32.2671, 32.2671, 32.2671, 32.2671, 32.2671, 32.2671, 32.2671, 32.2671, 32.2671, 32.2671, 32.2671, 32.2671
7.19947, 140.867, 144.566, 32.8159, 11.9527, -3.69934, 32.8159, 0, 32.8159, 35.0675, 142.315, 32.8159, 32.8159, 32.8159, 32.8159, 32.8159, 32.8159, 32.8159, 32.8159, 32.8159, 32.8159, 32.8159, 32.8159, 32.8159, 32.8159
7.20733, 109.224, 128.616, 33.3996, 10.5463, -19.3923, 33.3996, 0, 33.3996, 36.4564, 125.559, 33.3996, 33.3996, 33.3996, 33.3996, 33.3996, 33.3996, 33.3996, 33.3996, 33.3996, 33.3996, 33.3996, 33.3996, 33.3996, 33.3996
7.2152, 96.0315, 114.998, 34.0115, 9.90108, -18.967, 34.0115, 0, 34.0115, 38.1389, 110.871, 34.0115, 34.0115, 34.0115, 34.0115, 34.0115, 34.0115, 34.0115, 34.0115, 34.0115, 34.0115, 34.0115, 34.0115, 34.0115, 34.0115
7.22307, 76.324, 103.699, 34.6473, 8.85009, -27.3754, 34.6473, 0, 34.6473, 40.1846, 98.1621, 34.6473, 34.6473, 34.6473, 34.6473, 34.6473, 34.6473, 34.6473, 34.6473, 34.6473, 34.6473, 34.6473, 34.6473, 34.6473, 34.6473
7.23093, 75.5096, 94.6863, 35.3007, 8.80395, -19.1768, 35.3007, 0, 35.3007, 42.6757, 87.3114, 35.3007, 35.3007, 35.3007, 35.3007, 35.3007, 35.3007, 35.3007, 35.3007, 35.3007, 35.3007, 35.3007, 35.3007, 35.3007, 35.3007
7.2388, 71.9838, 87.9176, 35.9677, 8.60138, -15.9338, 35.9677, 0, 35.9677, 45.7136, 78.1717, 35.9677, 35.9677, 35.9677, 35.9677, 35.9677, 35.9677, 35.9677, 35.9677, 35.9677, 35.9677, 35.9677, 35.9677, 35.9677, 35.9677
7.24667, 64.0944, 83.35, 36.6404, 8.12984, -19.2556, 36.6404, 0, 36.6404, 49.4141, 70.5763, 36.6404, 36.6404, 36.6404, 36.6404, 36.6404, 36.6404, 36.6404, 36.6404, 36.6404, 36.6404, 36.6404, 36.6404, 36.6404, 36.6404
7.25453, 67.7122, 80.9553, 37.3139, 8.34938, -13.2431, 37.3139, 0, 37.3139, 53.9137, 64.3555, 37.3139, 37.3139, 37.3139, 37.3139, 37.3139, 37.3139, 37.3139, 37.3139, 37.3139, 37.3139, 37.3139, 37.3139, 37.3139, 37.3139
7.2624, 76.7657, 80.721, 37.9832, 8.875, -3.95537, 37.9832, 0, 37.9832, 59.3673, 59.337, 37.9832, 37.9832, 37.9832, 37.9832, 37.9832, 37.9832, 37.9832, 37.9832, 37.9832, 37.9832, 37.9832, 37.9832, 37.9832, 37.9832
7.27027, 59.162, 82.6604, 38.6463, 7.82061, -23.4985, 38.6463, 0, 38.6463, 65.95, 55.3567, 38.6463, 38.6463, 38.6463, 38.6463, 38.6463, 38.6463, 38.6463, 38.6463, 38.6463, 38.6463, 38.6463, 38.6463, 38.6463, 38.6463
7.27813, 70.5714, 86.8068, 39.2985, 8.51888, -16.2355, 39.2985, 0, 39.2985, 73.8472, 52.2581, 39.2985, 39.2985, 39.2985, 39.2985, 39.2985, 39.2985, 39.2985, 39.2985, 39.2985, 39.2985, 39.2985, 39.2985, 39.2985, 39.2985
7.286, 62.9521, 92.3756, 39.0941, 8.05928, -29.4236, 39.0941, 0, 39.0941, 82.415, 49.0548, 39.0941, 39.0941, 39.0941, 39.0941, 39.0941, 39.0941, 39.0941, 39.0941, 39.0941, 39.0941, 39.0941, 39.0941, 39.0941, 39.0941
7.29387, 88.2279, 100.12, 38.7083, 9.49884, -11.8923, 38.7083, 0, 38.7083, 92.5328, 46.2958, 38.7083, 38.7083, 38.7083, 38.7083, 38.7083, 38.7083, 38.7083, 38.7083, 38.7083, 38.7083, 38.7083, 38.7083, 38.7083, 38.7083
7.30173, 87.6664, 110.368, 38.3772, 9.46923, -22.7013, 38.3772, 0, 38.3772, 104.639, 44.1054, 38.3772, 38.3772, 38.3772, 38.3772, 38.3772, 38.3772, 38.3772, 38.3772, 38.3772, 38.3772, 38.3772, 38.3772, 38.3772, 38.3772
7.3096, 113.221, 123.39, 38.2786, 10.7341, -10.1696, 38.2786, 0, 38.2786, 119.104, 42.5646, 38.2786, 38.2786, 38.2786, 38.2786, 38.2786, 38.2786, 38.2786, 38.2786, 38.2786, 38.2786, 38.2786, 38.2786, 38.2786, 38.2786
7.31747, 122.832, 139.021, 38.1616, 11.1728, -16.1891, 38.1616, 0, 38.1616, 135.842, 41.3401, 38.1616, 38.1616, 38.1616, 38.1616, 38.1616, 38.1616, 38.1616, 38.1616, 38.1616, 38.1616, 38.1616, 38.1616, 38.1616, 38.1616
7.32534, 144.442, 157.325, 38.0252, 12.1013, -12.883, 38.0252, 0, 38.0252, 154.988, 40.3616, 38.0252, 38.0252, 38.0252, 38.0252, 38.0252, 38.0252, 38.0252, 38.0252, 38.0252, 38.0252, 38.0252, 38.0252, 38.0252, 38.0252
7.3332, 182.397, 178.332, 37.8711, 13.5793, 4.06534, 37.8711, 0, 37.8711, 176.63, 39.5733, 37.8711, 37.8711, 37.8711, 37.8711, 37.8711, 37.8711, 37.8711, 37.8711, 37.8711, 37.8711, 37.8711, 37.8711, 37.8711, 37.8711
7.34107, 186.324, 202.019, 37.6966, 13.7231, -15.6957, 37.6966, 0, 37.6966, 200.79, 38.9258, 37.6966, 37.6966, 37.6966, 37.6966, 37.6966, 37.6966, 37.6966, 37.6966, 37.6966, 37.6966, 37.6966, 37.6966, 37.6966, 37.6966
7.34894, 251.753, 228.31, 37.5023, 15.9296, 23.443, 37.5023, 0, 37.5023, 227.43, 38.3823, 37.5023, 37.5023, 37.5023, 37.5023, 37.5023, 37.5023, 37.5023, 37.5023, 37.5023, 37.5023, 37.5023, 37.5023, 37.5023, 37.5023
7.3568, 255.61, 257.045, 37.2888, 16.0502, -1.43518, 37.2888, 0, 37.2888, 256.421, 37.9131, 37.2888, 37.2888, 37.2888, 37.2888, 37.2888, 37.2888, 37.2888, 37.2888, 37.2888, 37.2888, 37.2888, 37.2888, 37.2888, 37.2888
7.36467, 280.715, 287.992, 37.0586, 16.8141, -7.27689, 37.0586, 0, 37.0586, 287.553, 37.4977, 37.0586, 37.0586, 37.0586, 37.0586, 37.0586, 37.0586, 37.0586, 37.0586, 37.0586, 37.0586, 37.0586, 37.0586, 37.0586, 37.0586
7.37254, 343.838, 320.823, 36.8109, 18.5967, 23.0154, 36.8109, 0, 36.8109, 320.516, 37.1171, 36.8109, 36.8109, 36.8109, 36.8109, 36.8109, 36.8109, 36.8109, 36.8109, 36.8109, 36.8109, 36.8109, 36.8109, 36.8109, 36.8109
7.3804, 335.239, 355.115, 36.5471, 18.3641, -19.876, 36.5471, 0, 36.5471, 354.903, 36.7588, 36.5471, 36.5471, 36.5471, 36.5471, 36.5471, 36.5471, 36.5471, 36.5471, 36.5471, 36.5471, 36.5471, 36.5471, 36.5471, 36.5471
7.38827, 400.528, 390.359, 36.265, 20.0631, 10.1692, 36.265, 0, 36.265, 390.214, 36.41, 36.265, 36.265, 36.265, 36.265, 36.265, 36.265, 36.265, 36.265, 36.265, 36.265, 36.265, 36.265, 36.265, 36.265
7.39614, 441.941, 425.967, 35.9654, 21.0699, 15.9737, 35.9654, 0, 35.9654, 425.869, 36.0639, 35.9654, 35.9654, 35.9654, 35.9654, 35.9654, 35.9654, 35.9654, 35.9654, 35.9654, 35.9654, 35.9654, 35.9654, 35.9654, 35.9654
7.40401, 445.146, 461.275, 35.6488, 21.1458, -16.1295, 35.6488, 0, 35.6488, 461.209, 35.7152, 35.6488, 35.6488, 35.6488, 35.6488, 35.6488, 35.6488, 35.6488, 35.6488, 35.6488, 35.6488, 35.6488, 35.6488, 35.6488, 35.6488
7.41187, 549.663, 495.578, 35.3179, 23.4875, 54.0845, 35.3179, 0, 35.3179, 495.534, 35.3622, 35.3179, 35.3179, 35.3179, 35.3179, 35.3179, 35.3179, 35.3179, 35.3179, 35.3179, 35.3179, 35.3179, 35.3179, 35.3179, 35.3179
7.41974, 520.189, 528.13, 34.972, 22.8514, -7.94128, 34.972, 0, 34.972, 528.101, 35.0014, 34.972, 34.972, 34.972, 34.972, 34.972, 34.972, 34.972, 34.972, 34.972, 34.972, 34.972, 34.972, 34.972, 34.972
7.42761, 586.048, 558.188, 34.6127, 24.2497, 27.8603, 34.6127, 0, 34.6127, 558.168, 34.632, 34.6127, 34.6127, 34.6127, 34.6127, 34.6127, 34.6127, 34.6127, 34.6127, 34.6127, 34.6127, 34.6127, 34.6127, 34.6127, 34.6127
7.43547, 591.157, 585.028, 34.2381, 24.3548, 6.12903, 34.2381, 0, 34.2381, 585.016, 34.2507, 34.2381, 34.2381, 34.2381, 34.2381, 34.2381, 34.2381, 34.2381, 34.2381, 34.2381, 34.2381, 34.2381, 34.2381, 34.2381, 34.2381
7.44334, 630.19, 607.977, 33.8493, 25.1434, 22.2128, 33.8493, 0, 33.8493, 607.969, 33.8573, 33.8493, 33.8493, 33.8493, 33.8493, 33.8493, 33.8493, 33.8493, 33.8493, 33.8493, 33.8493, 33.8493, 33.8493, 33.8493, 33.8493
7.45121, 639.485, 626.443, 33.4467, 25.3276, 13.0419, 33.4467, 0, 33.4467, 626.438, 33.4519, 33.4467, 33.4467, 33.4467, 33.4467, 33.4467, 33.4467, 33.4467, 33.4467, 33.4467, 33.4467, 33.4467, 33.4467, 33.4467, 33.4467
7.45907, 613.612, 639.939, 33.0329, 24.8115, -26.3271, 33.0329, 0, 33.0329, 639.936, 33.0362, 33.0329, 33.0329, 33.0329, 33.0329, 33.0329, 33.0329, 33.0329, 33.0329, 33.0329, 33.0329, 33.0329, 33.0329, 33.0329, 33.0329
7.46694, 666.464, 648.097, 32.6072, 25.8547, 18.3669, 32.6072, 0, 32.6072, 648.095, 32.6092, 32.6072, 32.6072, 32.6072, 32.6072, 32.6072, 32.6072, 32.6072, 32.6072, 32.6072, 32.6072, 32.6072, 32.6072, 32.6072, 32.6072
7.47481, 647.292, 650.694, 32.1708, 25.4812, -3.40259, 32.1708, 0, 32.1708, 650.693, 32.1721, 32.1708, 32.1708, 32.1708, 32.1708, 32.1708, 32.1708, 32.1708, 32.1708, 32.1708, 32.1708, 32.1708, 32.1708, 32.1708, 32.1708
7.48267, 624.884, 647.653, 31.7227, 25.0377, -22.7689, 31.7227, 0, 31.7227, 647.652, 31.7235, 31.7227, 31.7227, 31.7227, 31.7227, 31.7227, 31.7227, 31.7227, 31.7227, 31.7227, 31.7227, 31.7227, 31.7227, 31.7227, 31.7227
7.49054, 621.533, 639.054, 31.2642, 24.9706, -17.5212, 31.2642, 0, 31.2642, 639.053, 31.2646, 31.2642, 31.2642, 31.2642, 31.2642, 31.2642, 31.2642, 31.2642, 31.2642, 31.2642, 31.2642, 31.2642, 31.2642, 31.2642, 31.2642
7.49841, 621.387, 625.123, 30.7959, 24.9677, -3.73645, 30.7959, 0, 30.7959, 625.123, 30.7962, 30.7959, 30.7959, 30.7959, 30.7959, 30.7959, 30.7959, 30.7959, 30.7959, 30.7959, 30.7959, 30.7959, 30.7959, 30.7959, 30.7959
7.50627, 634.571, 606.231, 30.3202, 25.2304, 28.3406, 30.3202, 0, 30.3202, 606.231, 30.3204, 30.3202, 30.3202, 30.3202, 30.3202, 30.3202, 30.3202, 30.3202, 30.3202, 30.3202, 30.3202, 30.3202, 30.3202, 30.3202, 30.3202
7.51414, 567.253, 582.863, 29.8357, 23.859, -15.6097, 29.8357, 0, 29.8357, 582.863, 29.8359, 29.8357, 29.8357, 29.8357, 29.8357, 29.8357, 29.8357, 29.8357, 29.8357, 29.8357, 29.8357, 29.8357, 29.8357, 29.8357, 29.8357
7.52201, 569.972, 555.608, 29.3433, 23.9159, 14.3637, 29.3433, 0, 29.3433, 555.608, 29.3434, 29.3433, 29.3433, 29.3433, 29.3433, 29.3433, 29.3433, 29.3433, 29.3433, 29.3433, 29.3433, 29.3433, 29.3433, 29.3433, 29.3433
