   PIQUANT 0.0.0-main  ps__0545_0715362334_000rfs_shot_27.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Ti_K, Ca_K, Cl_K, S_K, Si_K, Br_L, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
7.26511, 16.6435, 11.3304, 11.1673, 4.31781, 5.31307, 0, 11.1673, 11.1675, 11.3303, 11.1673, 11.1673, 11.1673, 11.1673, 11.1673, 11.1673, 11.1673, 11.1673, 11.1673, 11.1673, 11.1673, 11.1673, 11.1673
7.27276, 11.1626, 11.0309, 10.8443, 3.62804, 0.131779, 0, 10.8443, 10.8445, 11.0307, 10.8443, 10.8443, 10.8443, 10.8443, 10.8443, 10.8443, 10.8443, 10.8443, 10.8443, 10.8443, 10.8443, 10.8443, 10.8443
7.2804, 11.8035, 10.7337, 10.5214, 3.71531, 1.06985, 0, 10.5215, 10.5216, 10.7335, 10.5214, 10.5214, 10.5214, 10.5214, 10.5214, 10.5214, 10.5214, 10.5214, 10.5214, 10.5214, 10.5214, 10.5214, 10.5214
7.28805, 18.0777, 10.4391, 10.1989, 4.48082, 7.63863, 0, 10.1989, 10.199, 10.4389, 10.1989, 10.1989, 10.1989, 10.1989, 10.1989, 10.1989, 10.1989, 10.1989, 10.1989, 10.1989, 10.1989, 10.1989, 10.1989
7.2957, 9.08249, 10.1472, 9.87671, 3.32904, -1.06473, 0, 9.87674, 9.87685, 10.1471, 9.87671, 9.87671, 9.87671, 9.87671, 9.87671, 9.87671, 9.87671, 9.87671, 9.87671, 9.87672, 9.87671, 9.87671, 9.87671
7.30335, 10.9876, 10.1893, 9.88631, 3.60384, 0.7983, 0, 9.88633, 9.88645, 10.1892, 9.88631, 9.88631, 9.88631, 9.88631, 9.88631, 9.88631, 9.88631, 9.88631, 9.88631, 9.88631, 9.88631, 9.88631, 9.88631
7.31099, 8.78448, 10.2434, 9.90572, 3.28397, -1.45895, 0, 9.90575, 9.90586, 10.2433, 9.90572, 9.90572, 9.90572, 9.90572, 9.90572, 9.90572, 9.90572, 9.90572, 9.90572, 9.90573, 9.90572, 9.90572, 9.90572
7.31864, 9.87931, 10.2994, 9.92504, 3.44664, -0.420134, 0, 9.92506, 9.92518, 10.2993, 9.92504, 9.92504, 9.92504, 9.92504, 9.92504, 9.92504, 9.92504, 9.92504, 9.92504, 9.92504, 9.92504, 9.92504, 9.92504
7.32629, 8.40694, 10.3571, 9.94412, 3.22598, -1.95013, 0, 9.94414, 9.94426, 10.3569, 9.94412, 9.94412, 9.94412, 9.94412, 9.94412, 9.94412, 9.94412, 9.94412, 9.94412, 9.94412, 9.94412, 9.94412, 9.94412
7.33394, 6.88154, 10.4162, 9.9631, 2.98019, -3.53469, 0, 9.96312, 9.96324, 10.4161, 9.9631, 9.9631, 9.9631, 9.9631, 9.9631, 9.9631, 9.9631, 9.9631, 9.9631, 9.9631, 9.9631, 9.9631, 9.9631
7.34158, 13.6536, 10.4767, 9.98209, 3.95646, 3.17684, 0, 9.98211, 9.98223, 10.4766, 9.98209, 9.98209, 9.98209, 9.98209, 9.98209, 9.98209, 9.98209, 9.98209, 9.98209, 9.98209, 9.98209, 9.98209, 9.98209
7.34923, 12.8662, 10.5379, 10.0007, 3.85567, 2.32824, 0, 10.0007, 10.0009, 10.5378, 10.0007, 10.0007, 10.0007, 10.0007, 10.0007, 10.0007, 10.0007, 10.0007, 10.0007, 10.0007, 10.0007, 10.0007, 10.0007
7.35688, 11.211, 10.599, 10.0186, 3.6347, 0.611976, 0, 10.0186, 10.0187, 10.5989, 10.0186, 10.0186, 10.0186, 10.0186, 10.0186, 10.0186, 10.0186, 10.0186, 10.0186, 10.0186, 10.0186, 10.0186, 10.0186
7.36453, 12.3396, 10.659, 10.035, 3.78677, 1.68065, 0, 10.035, 10.0351, 10.6588, 10.035, 10.035, 10.035, 10.035, 10.035, 10.035, 10.035, 10.035, 10.035, 10.035, 10.035, 10.035, 10.035
7.37217, 7.62695, 10.717, 10.0497, 3.10273, -3.09004, 0, 10.0497, 10.0498, 10.7168, 10.0497, 10.0497, 10.0497, 10.0497, 10.0497, 10.0497, 10.0497, 10.0497, 10.0497, 10.0497, 10.0497, 10.0497, 10.0497
7.37982, 13.8595, 10.7729, 10.0628, 3.9824, 3.08669, 0, 10.0628, 10.063, 10.7727, 10.0628, 10.0628, 10.0628, 10.0628, 10.0628, 10.0628, 10.0628, 10.0628, 10.0628, 10.0628, 10.0628, 10.0628, 10.0628
7.38747, 12.3589, 10.8264, 10.0747, 3.78931, 1.5325, 0, 10.0747, 10.0749, 10.8262, 10.0747, 10.0747, 10.0747, 10.0747, 10.0747, 10.0747, 10.0747, 10.0747, 10.0747, 10.0747, 10.0747, 10.0747, 10.0747
7.39512, 6.11602, 10.8771, 10.0855, 2.84886, -4.76108, 0, 10.0855, 10.0856, 10.8769, 10.0855, 10.0855, 10.0855, 10.0855, 10.0855, 10.0855, 10.0855, 10.0855, 10.0855, 10.0855, 10.0855, 10.0855, 10.0855
7.40277, 7.85951, 10.9242, 10.0946, 3.13999, -3.06466, 0, 10.0946, 10.0948, 10.924, 10.0946, 10.0946, 10.0946, 10.0946, 10.0946, 10.0946, 10.0946, 10.0946, 10.0946, 10.0946, 10.0946, 10.0946, 10.0946
7.41041, 9.98796, 10.9669, 10.102, 3.46236, -0.978927, 0, 10.102, 10.1022, 10.9667, 10.102, 10.102, 10.102, 10.102, 10.102, 10.102, 10.102, 10.102, 10.102, 10.102, 10.102, 10.102, 10.102
7.41806, 12.7166, 11.0049, 10.1078, 3.83623, 1.71169, 0, 10.1078, 10.1079, 11.0047, 10.1078, 10.1078, 10.1078, 10.1078, 10.1078, 10.1078, 10.1078, 10.1078, 10.1078, 10.1078, 10.1078, 10.1078, 10.1078
7.42571, 10.2592, 11.0379, 10.112, 3.50131, -0.778741, 0, 10.112, 10.1121, 11.0377, 10.112, 10.112, 10.112, 10.112, 10.112, 10.112, 10.112, 10.112, 10.112, 10.112, 10.112, 10.112, 10.112
7.43336, 9.98823, 11.0656, 10.1148, 3.4624, -1.0774, 0, 10.1148, 10.1149, 11.0654, 10.1148, 10.1148, 10.1148, 10.1148, 10.1148, 10.1148, 10.1148, 10.1148, 10.1148, 10.1148, 10.1148, 10.1148, 10.1148
7.441, 12.131, 11.0881, 10.1166, 3.75912, 1.04286, 0, 10.1166, 10.1168, 11.0879, 10.1166, 10.1166, 10.1166, 10.1166, 10.1166, 10.1166, 10.1166, 10.1166, 10.1166, 10.1166, 10.1166, 10.1166, 10.1166
7.44865, 13.9899, 11.1056, 10.118, 3.99873, 2.88428, 0, 10.118, 10.1181, 11.1054, 10.118, 10.118, 10.118, 10.118, 10.118, 10.118, 10.118, 10.118, 10.118, 10.118, 10.118, 10.118, 10.118
7.4563, 10.8429, 11.1177, 10.1187, 3.5837, -0.274827, 0, 10.1187, 10.1189, 11.1175, 10.1187, 10.1187, 10.1187, 10.1187, 10.1187, 10.1187, 10.1187, 10.1187, 10.1187, 10.1187, 10.1187, 10.1187, 10.1187
7.46395, 8.13802, 11.1244, 10.1189, 3.18403, -2.98639, 0, 10.119, 10.1191, 11.1242, 10.1189, 10.1189, 10.1189, 10.1189, 10.1189, 10.1189, 10.1189, 10.1189, 10.1189, 10.1189, 10.1189, 10.1189, 10.1189
7.47159, 12.5324, 11.1258, 10.1189, 3.81214, 1.40661, 0, 10.1189, 10.1191, 11.1256, 10.1189, 10.1189, 10.1189, 10.1189, 10.1189, 10.1189, 10.1189, 10.1189, 10.1189, 10.1189, 10.1189, 10.1189, 10.1189
7.47924, 17.1384, 11.1222, 10.1188, 4.37475, 6.01621, 0, 10.1189, 10.119, 11.122, 10.1188, 10.1188, 10.1188, 10.1188, 10.1188, 10.1188, 10.1188, 10.1188, 10.1188, 10.1188, 10.1188, 10.1188, 10.1188
7.48689, 8.45762, 11.1136, 10.1188, 3.23382, -2.65602, 0, 10.1188, 10.119, 11.1134, 10.1188, 10.1188, 10.1188, 10.1188, 10.1188, 10.1188, 10.1188, 10.1188, 10.1188, 10.1188, 10.1188, 10.1188, 10.1188
7.49454, 11.5138, 11.1001, 10.1186, 3.67611, 0.413652, 0, 10.1186, 10.1188, 11.0999, 10.1186, 10.1186, 10.1186, 10.1186, 10.1186, 10.1186, 10.1186, 10.1186, 10.1186, 10.1186, 10.1186, 10.1186, 10.1186
7.50218, 8.30946, 11.082, 10.1184, 3.21083, -2.77249, 0, 10.1184, 10.1186, 11.0817, 10.1184, 10.1184, 10.1184, 10.1184, 10.1184, 10.1184, 10.1184, 10.1184, 10.1184, 10.1184, 10.1184, 10.1184, 10.1184
7.50983, 12.155, 11.0596, 10.1184, 3.76232, 1.09541, 0, 10.1184, 10.1185, 11.0594, 10.1184, 10.1184, 10.1184, 10.1184, 10.1184, 10.1184, 10.1184, 10.1184, 10.1184, 10.1184, 10.1184, 10.1184, 10.1184
7.51748, 6.65866, 11.0331, 10.1181, 2.94256, -4.37445, 0, 10.1182, 10.1183, 11.0329, 10.1181, 10.1181, 10.1181, 10.1181, 10.1181, 10.1181, 10.1181, 10.1181, 10.1181, 10.1181, 10.1181, 10.1181, 10.1181
7.52513, 11.9879, 11.003, 10.1179, 3.74004, 0.984913, 0, 10.118, 10.1181, 11.0027, 10.1179, 10.1179, 10.1179, 10.1179, 10.1179, 10.1179, 10.1179, 10.1179, 10.1179, 10.1179, 10.1179, 10.1179, 10.1179
7.53277, 8.81648, 10.9824, 10.1306, 3.28884, -2.16594, 0, 10.1306, 10.1308, 10.9822, 10.1306, 10.1306, 10.1306, 10.1306, 10.1306, 10.1306, 10.1306, 10.1306, 10.1306, 10.1306, 10.1306, 10.1306, 10.1306
7.54042, 9.68216, 10.9589, 10.143, 3.41792, -1.27675, 0, 10.143, 10.1432, 10.9587, 10.143, 10.143, 10.143, 10.143, 10.143, 10.143, 10.143, 10.143, 10.143, 10.143, 10.143, 10.143, 10.143
7.54807, 10.2888, 10.9331, 10.1554, 3.50555, -0.644245, 0, 10.1555, 10.1556, 10.9329, 10.1554, 10.1554, 10.1554, 10.1554, 10.1554, 10.1554, 10.1554, 10.1554, 10.1554, 10.1554, 10.1554, 10.1554, 10.1554
7.55572, 8.98557, 10.9057, 10.1681, 3.31445, -1.9201, 0, 10.1681, 10.1683, 10.9054, 10.1681, 10.1681, 10.1681, 10.1681, 10.1681, 10.1681, 10.1681, 10.1681, 10.1681, 10.1681, 10.1681, 10.1681, 10.1681
7.56337, 14.4418, 10.8767, 10.1805, 4.05484, 3.56504, 0, 10.1806, 10.1808, 10.8765, 10.1805, 10.1805, 10.1805, 10.1805, 10.1805, 10.1805, 10.1805, 10.1805, 10.1805, 10.1805, 10.1805, 10.1805, 10.1805
7.57101, 15.345, 10.8469, 10.193, 4.16473, 4.49811, 0, 10.193, 10.1932, 10.8466, 10.193, 10.193, 10.193, 10.193, 10.193, 10.193, 10.193, 10.193, 10.193, 10.193, 10.193, 10.193, 10.193
7.57866, 8.54218, 10.8166, 10.2054, 3.24687, -2.27439, 0, 10.2054, 10.2056, 10.8163, 10.2054, 10.2054, 10.2054, 10.2054, 10.2054, 10.2054, 10.2054, 10.2054, 10.2054, 10.2054, 10.2054, 10.2054, 10.2054
7.58631, 14.4248, 10.7861, 10.2176, 4.05275, 3.63871, 0, 10.2176, 10.2178, 10.7858, 10.2176, 10.2176, 10.2176, 10.2176, 10.2176, 10.2176, 10.2176, 10.2176, 10.2176, 10.2176, 10.2176, 10.2176, 10.2176
7.59396, 14.7916, 10.756, 10.2297, 4.09775, 4.03557, 0, 10.2298, 10.23, 10.7557, 10.2297, 10.2297, 10.2297, 10.2297, 10.2297, 10.2297, 10.2297, 10.2297, 10.2297, 10.2297, 10.2297, 10.2297, 10.2297
7.6016, 11.7549, 10.7269, 10.2421, 3.70876, 1.02795, 0, 10.2421, 10.2424, 10.7267, 10.2421, 10.2421, 10.2421, 10.2421, 10.2421, 10.2421, 10.2421, 10.2421, 10.2421, 10.2421, 10.2421, 10.2421, 10.2421
7.60925, 13.4029, 10.6988, 10.2543, 3.92465, 2.70407, 0, 10.2543, 10.2546, 10.6985, 10.2543, 10.2543, 10.2543, 10.2543, 10.2543, 10.2543, 10.2543, 10.2543, 10.2543, 10.2543, 10.2543, 10.2543, 10.2543
7.6169, 13.1813, 10.6721, 10.2665, 3.89631, 2.50919, 0, 10.2665, 10.2668, 10.6718, 10.2665, 10.2665, 10.2665, 10.2665, 10.2665, 10.2665, 10.2665, 10.2665, 10.2665, 10.2665, 10.2665, 10.2665, 10.2665
7.62455, 10.5874, 10.6467, 10.2785, 3.54787, -0.05935, 0, 10.2785, 10.2788, 10.6464, 10.2785, 10.2785, 10.2785, 10.2785, 10.2785, 10.2785, 10.2785, 10.2785, 10.2785, 10.2785, 10.2785, 10.2785, 10.2785
7.63219, 17.3836, 10.6231, 10.2903, 4.40268, 6.76053, 0, 10.2903, 10.2906, 10.6227, 10.2903, 10.2903, 10.2903, 10.2903, 10.2903, 10.2903, 10.2903, 10.2903, 10.2903, 10.2903, 10.2903, 10.2903, 10.2903
7.63984, 11.78, 10.6014, 10.3021, 3.71214, 1.17859, 0, 10.3021, 10.3024, 10.601, 10.3021, 10.3021, 10.3021, 10.3021, 10.3021, 10.3021, 10.3021, 10.3021, 10.3021, 10.3021, 10.3021, 10.3021, 10.3021
7.64749, 12.9831, 10.582, 10.314, 3.8708, 2.40109, 0, 10.3141, 10.3144, 10.5816, 10.314, 10.314, 10.314, 10.314, 10.314, 10.314, 10.314, 10.314, 10.314, 10.314, 10.314, 10.314, 10.314
7.65514, 13.0348, 10.5646, 10.3258, 3.87748, 2.47027, 0, 10.3259, 10.3262, 10.5642, 10.3258, 10.3258, 10.3258, 10.3258, 10.3258, 10.3258, 10.3258, 10.3258, 10.3258, 10.3259, 10.3258, 10.3258, 10.3258
7.66278, 11.7186, 10.5493, 10.3377, 3.70386, 1.16922, 0, 10.3377, 10.338, 10.5489, 10.3377, 10.3377, 10.3377, 10.3377, 10.3377, 10.3377, 10.3377, 10.3377, 10.3377, 10.3377, 10.3377, 10.3377, 10.3377
7.67043, 8.48693, 10.5359, 10.3491, 3.23835, -2.049, 0, 10.3491, 10.3495, 10.5355, 10.3491, 10.3491, 10.3491, 10.3491, 10.3491, 10.3491, 10.3491, 10.3491, 10.3491, 10.3491, 10.3491, 10.3491, 10.3491
7.67808, 13.4745, 10.5245, 10.3604, 3.93377, 2.95003, 0, 10.3604, 10.3608, 10.524, 10.3604, 10.3604, 10.3604, 10.3604, 10.3604, 10.3604, 10.3604, 10.3604, 10.3604, 10.3604, 10.3604, 10.3604, 10.3604
7.68573, 8.64091, 10.5151, 10.3716, 3.26204, -1.87424, 0, 10.3716, 10.3721, 10.5147, 10.3716, 10.3716, 10.3716, 10.3716, 10.3716, 10.3716, 10.3716, 10.3716, 10.3716, 10.3716, 10.3716, 10.3716, 10.3716
7.69337, 8.98761, 10.508, 10.3831, 3.31476, -1.5204, 0, 10.3831, 10.3836, 10.5075, 10.3831, 10.3831, 10.3831, 10.3831, 10.3831, 10.3831, 10.3831, 10.3831, 10.3831, 10.3831, 10.3831, 10.3831, 10.3831
7.70102, 9.31388, 10.5026, 10.3944, 3.36361, -1.18872, 0, 10.3944, 10.3949, 10.5021, 10.3944, 10.3944, 10.3944, 10.3944, 10.3944, 10.3944, 10.3944, 10.3944, 10.3944, 10.3944, 10.3944, 10.3944, 10.3944
7.70867, 18.208, 10.4989, 10.4056, 4.49533, 7.70903, 0, 10.4056, 10.4061, 10.4984, 10.4056, 10.4056, 10.4056, 10.4056, 10.4056, 10.4056, 10.4056, 10.4056, 10.4056, 10.4056, 10.4056, 10.4056, 10.4056
7.71632, 11.9013, 10.4966, 10.4164, 3.72844, 1.40469, 0, 10.4164, 10.4169, 10.496, 10.4164, 10.4164, 10.4164, 10.4164, 10.4164, 10.4164, 10.4164, 10.4164, 10.4164, 10.4164, 10.4164, 10.4164, 10.4164
7.72396, 11.2968, 10.4956, 10.427, 3.64648, 0.801252, 0, 10.4271, 10.4276, 10.495, 10.427, 10.427, 10.427, 10.427, 10.427, 10.427, 10.427, 10.427, 10.427, 10.427, 10.427, 10.427, 10.427
7.73161, 21.1101, 10.496, 10.4377, 4.8073, 10.6141, 0, 10.4377, 10.4383, 10.4954, 10.4377, 10.4377, 10.4377, 10.4377, 10.4377, 10.4377, 10.4377, 10.4377, 10.4377, 10.4377, 10.4377, 10.4377, 10.4377
7.73926, 18.624, 10.498, 10.4485, 4.54137, 8.12606, 0, 10.4485, 10.4491, 10.4973, 10.4485, 10.4485, 10.4485, 10.4485, 10.4485, 10.4485, 10.4485, 10.4485, 10.4485, 10.4485, 10.4485, 10.4485, 10.4485
7.74691, 17.9831, 10.5009, 10.4591, 4.47024, 7.48218, 0, 10.4592, 10.4598, 10.5002, 10.4591, 10.4591, 10.4591, 10.4591, 10.4591, 10.4591, 10.4591, 10.4591, 10.4591, 10.4591, 10.4591, 10.4591, 10.4591
7.75456, 12.2586, 10.5048, 10.4697, 3.77606, 1.75385, 0, 10.4697, 10.4703, 10.5041, 10.4697, 10.4697, 10.4697, 10.4697, 10.4697, 10.4697, 10.4697, 10.4697, 10.4697, 10.4697, 10.4697, 10.4697, 10.4697
7.7622, 6.68406, 10.5092, 10.4798, 2.94687, -3.82512, 0, 10.4798, 10.4804, 10.5085, 10.4798, 10.4798, 10.4798, 10.4798, 10.4798, 10.4798, 10.4798, 10.4798, 10.4798, 10.4798, 10.4798, 10.4798, 10.4798
7.76985, 17.7601, 10.5142, 10.4897, 4.44523, 7.24582, 0, 10.4897, 10.4904, 10.5135, 10.4897, 10.4897, 10.4897, 10.4897, 10.4897, 10.4897, 10.4897, 10.4897, 10.4897, 10.4897, 10.4897, 10.4897, 10.4897
7.7775, 16.23, 10.52, 10.4996, 4.26967, 5.71002, 0, 10.4996, 10.5003, 10.5193, 10.4996, 10.4996, 10.4996, 10.4996, 10.4996, 10.4996, 10.4996, 10.4996, 10.4996, 10.4996, 10.4996, 10.4996, 10.4996
7.78514, 13.2287, 10.5266, 10.5096, 3.9024, 2.70211, 0, 10.5097, 10.5104, 10.5259, 10.5096, 10.5096, 10.5096, 10.5096, 10.5096, 10.5096, 10.5096, 10.5096, 10.5096, 10.5096, 10.5096, 10.5096, 10.5096
7.79279, 18.9757, 10.5336, 10.5195, 4.57992, 8.4421, 0, 10.5196, 10.5203, 10.5328, 10.5195, 10.5195, 10.5195, 10.5195, 10.5195, 10.5195, 10.5195, 10.5195, 10.5195, 10.5195, 10.5195, 10.5195, 10.5195
7.80044, 7.25712, 10.5408, 10.5292, 3.04255, -3.28371, 0, 10.5292, 10.53, 10.5401, 10.5292, 10.5292, 10.5292, 10.5292, 10.5292, 10.5292, 10.5292, 10.5292, 10.5292, 10.5292, 10.5292, 10.5292, 10.5292
7.80809, 6.72974, 10.5481, 10.5385, 2.95461, -3.81835, 0, 10.5385, 10.5393, 10.5473, 10.5385, 10.5385, 10.5385, 10.5385, 10.5385, 10.5385, 10.5385, 10.5385, 10.5385, 10.5385, 10.5385, 10.5385, 10.5385
7.81574, 8.98486, 10.5555, 10.5476, 3.31434, -1.57064, 0, 10.5476, 10.5483, 10.5547, 10.5476, 10.5476, 10.5476, 10.5476, 10.5476, 10.5476, 10.5476, 10.5476, 10.5476, 10.5476, 10.5476, 10.5476, 10.5476
7.82338, 11.459, 10.5632, 10.5567, 3.66865, 0.895807, 0, 10.5567, 10.5574, 10.5624, 10.5567, 10.5567, 10.5567, 10.5567, 10.5567, 10.5567, 10.5567, 10.5567, 10.5567, 10.5567, 10.5567, 10.5567, 10.5567
7.83103, 21.5126, 10.5713, 10.5658, 4.84898, 10.9414, 0, 10.5659, 10.5666, 10.5705, 10.5658, 10.5658, 10.5658, 10.5658, 10.5658, 10.5658, 10.5658, 10.5658, 10.5658, 10.5659, 10.5658, 10.5658, 10.5658
7.83868, 16.4483, 10.5794, 10.5749, 4.29515, 5.86893, 0, 10.5749, 10.5756, 10.5786, 10.5749, 10.5749, 10.5749, 10.5749, 10.5749, 10.5749, 10.5749, 10.5749, 10.5749, 10.5749, 10.5749, 10.5749, 10.5749
7.84633, 12.981, 10.5875, 10.5837, 3.87053, 2.39357, 0, 10.5837, 10.5844, 10.5867, 10.5837, 10.5837, 10.5837, 10.5837, 10.5837, 10.5837, 10.5837, 10.5837, 10.5837, 10.5837, 10.5837, 10.5837, 10.5837
7.85397, 15.0731, 10.5952, 10.592, 4.13196, 4.47788, 0, 10.592, 10.5927, 10.5945, 10.592, 10.592, 10.592, 10.592, 10.592, 10.592, 10.592, 10.592, 10.592, 10.592, 10.592, 10.592, 10.592
7.86162, 9.99033, 10.6029, 10.6001, 3.46271, -0.612584, 0, 10.6002, 10.6009, 10.6022, 10.6001, 10.6001, 10.6001, 10.6001, 10.6001, 10.6001, 10.6001, 10.6001, 10.6001, 10.6001, 10.6001, 10.6001, 10.6001
7.86927, 14.8787, 10.6107, 10.6083, 4.10837, 4.26798, 0, 10.6083, 10.609, 10.61, 10.6083, 10.6083, 10.6083, 10.6083, 10.6083, 10.6083, 10.6083, 10.6083, 10.6083, 10.6083, 10.6083, 10.6083, 10.6083
7.87692, 12.3822, 10.6187, 10.6165, 3.79239, 1.76352, 0, 10.6165, 10.6172, 10.6179, 10.6165, 10.6165, 10.6165, 10.6165, 10.6165, 10.6165, 10.6165, 10.6165, 10.6165, 10.6165, 10.6165, 10.6165, 10.6165
7.88456, 15.7101, 10.6266, 10.6245, 4.20834, 5.08349, 0, 10.6246, 10.6253, 10.6259, 10.6245, 10.6245, 10.6245, 10.6245, 10.6245, 10.6245, 10.6245, 10.6245, 10.6245, 10.6246, 10.6245, 10.6245, 10.6245
7.89221, 7.70504, 10.6342, 10.6323, 3.11529, -2.92919, 0, 10.6323, 10.6329, 10.6335, 10.6323, 10.6323, 10.6323, 10.6323, 10.6323, 10.6323, 10.6323, 10.6323, 10.6323, 10.6323, 10.6323, 10.6323, 10.6323
7.89986, 11.7007, 10.6415, 10.6396, 3.70144, 1.05913, 0, 10.6396, 10.6402, 10.6408, 10.6396, 10.6396, 10.6396, 10.6396, 10.6396, 10.6396, 10.6396, 10.6396, 10.6396, 10.6396, 10.6396, 10.6396, 10.6396
7.90751, 7.56555, 10.6487, 10.6467, 3.09282, -3.08314, 0, 10.6467, 10.6473, 10.648, 10.6467, 10.6467, 10.6467, 10.6467, 10.6467, 10.6467, 10.6467, 10.6467, 10.6467, 10.6467, 10.6467, 10.6467, 10.6467
7.91515, 10.2824, 10.6559, 10.6538, 3.50463, -0.373524, 0, 10.6538, 10.6544, 10.6553, 10.6538, 10.6538, 10.6538, 10.6538, 10.6538, 10.6538, 10.6538, 10.6538, 10.6538, 10.6538, 10.6538, 10.6538, 10.6538
7.9228, 9.28752, 10.6632, 10.6609, 3.35969, -1.3757, 0, 10.6609, 10.6615, 10.6626, 10.6609, 10.6609, 10.6609, 10.6609, 10.6609, 10.6609, 10.6609, 10.6609, 10.6609, 10.6609, 10.6609, 10.6609, 10.6609
7.93045, 14.8069, 10.6704, 10.6678, 4.09962, 4.1365, 0, 10.6678, 10.6683, 10.6698, 10.6678, 10.6678, 10.6678, 10.6678, 10.6678, 10.6678, 10.6678, 10.6678, 10.6678, 10.6678, 10.6678, 10.6678, 10.6678
7.9381, 16.5843, 10.6773, 10.6743, 4.31095, 5.90698, 0, 10.6743, 10.6748, 10.6767, 10.6743, 10.6743, 10.6743, 10.6743, 10.6743, 10.6743, 10.6743, 10.6743, 10.6743, 10.6743, 10.6743, 10.6743, 10.6743
7.94574, 10.9904, 10.6839, 10.6805, 3.60422, 0.306478, 0, 10.6805, 10.681, 10.6834, 10.6805, 10.6805, 10.6805, 10.6805, 10.6805, 10.6805, 10.6805, 10.6805, 10.6805, 10.6805, 10.6805, 10.6805, 10.6805
7.95339, 10.5992, 10.6905, 10.6865, 3.54953, -0.091341, 0, 10.6865, 10.687, 10.69, 10.6865, 10.6865, 10.6865, 10.6865, 10.6865, 10.6865, 10.6865, 10.6865, 10.6865, 10.6865, 10.6865, 10.6865, 10.6865
7.96104, 10.0749, 10.6971, 10.6924, 3.4749, -0.622234, 0, 10.6924, 10.6929, 10.6966, 10.6924, 10.6924, 10.6924, 10.6924, 10.6924, 10.6924, 10.6924, 10.6924, 10.6924, 10.6924, 10.6924, 10.6924, 10.6924
7.96869, 8.98792, 10.7037, 10.6982, 3.3148, -1.71581, 0, 10.6982, 10.6987, 10.7032, 10.6982, 10.6982, 10.6982, 10.6982, 10.6982, 10.6982, 10.6982, 10.6982, 10.6982, 10.6982, 10.6982, 10.6982, 10.6982
7.97634, 13.7417, 10.7101, 10.7036, 3.96759, 3.0316, 0, 10.7036, 10.7041, 10.7097, 10.7036, 10.7036, 10.7036, 10.7036, 10.7036, 10.7036, 10.7036, 10.7036, 10.7036, 10.7036, 10.7036, 10.7036, 10.7036
7.98398, 19.6061, 10.7164, 10.7087, 4.64823, 8.88971, 0, 10.7087, 10.7091, 10.7159, 10.7087, 10.7087, 10.7087, 10.7087, 10.7087, 10.7087, 10.7087, 10.7087, 10.7087, 10.7087, 10.7087, 10.7087, 10.7087
7.99163, 12.6675, 10.7224, 10.7134, 3.82982, 1.94506, 0, 10.7134, 10.7139, 10.722, 10.7134, 10.7134, 10.7134, 10.7134, 10.7134, 10.7134, 10.7134, 10.7134, 10.7134, 10.7134, 10.7134, 10.7134, 10.7134
7.99928, 13.6621, 10.7283, 10.7178, 3.95754, 2.93379, 0, 10.7178, 10.7182, 10.7279, 10.7178, 10.7178, 10.7178, 10.7178, 10.7178, 10.7178, 10.7178, 10.7178, 10.7178, 10.7178, 10.7178, 10.7178, 10.7178
8.00693, 9.26265, 10.7341, 10.7218, 3.35599, -1.47145, 0, 10.7218, 10.7222, 10.7337, 10.7218, 10.7218, 10.7218, 10.7218, 10.7218, 10.7218, 10.7218, 10.7218, 10.7218, 10.7218, 10.7218, 10.7218, 10.7218
8.01457, 8.98741, 10.7396, 10.7252, 3.31473, -1.75214, 0, 10.7252, 10.7256, 10.7391, 10.7252, 10.7252, 10.7252, 10.7252, 10.7252, 10.7252, 10.7252, 10.7252, 10.7252, 10.7252, 10.7252, 10.7252, 10.7252
8.02222, 8.98823, 10.7446, 10.728, 3.31485, -1.75639, 0, 10.728, 10.7283, 10.7442, 10.728, 10.728, 10.728, 10.728, 10.728, 10.728, 10.728, 10.728, 10.728, 10.728, 10.728, 10.728, 10.728
8.02987, 10.3166, 10.7494, 10.7301, 3.5095, -0.43278, 0, 10.7302, 10.7305, 10.749, 10.7301, 10.7301, 10.7301, 10.7301, 10.7301, 10.7301, 10.7301, 10.7301, 10.7301, 10.7301, 10.7301, 10.7301, 10.7301
8.03752, 8.32838, 10.754, 10.7318, 3.21378, -2.42561, 0, 10.7319, 10.7322, 10.7536, 10.7318, 10.7318, 10.7318, 10.7318, 10.7318, 10.7318, 10.7318, 10.7318, 10.7318, 10.7318, 10.7318, 10.7318, 10.7318
8.04516, 10.6519, 10.7586, 10.7332, 3.55695, -0.106653, 0, 10.7332, 10.7336, 10.7582, 10.7332, 10.7332, 10.7332, 10.7332, 10.7332, 10.7332, 10.7332, 10.7332, 10.7332, 10.7332, 10.7332, 10.7332, 10.7332
8.05281, 12.9776, 10.763, 10.7341, 3.87009, 2.21457, 0, 10.7341, 10.7344, 10.7626, 10.7341, 10.7341, 10.7341, 10.7341, 10.7341, 10.7341, 10.7341, 10.7341, 10.7341, 10.7341, 10.7341, 10.7341, 10.7341
