   PIQUANT 0.0.0-main  ps__0545_0715362334_000rfs_shot_102.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
3.5494, 6.6868, 3.83961, 3.53272, 2.94734, 2.84719, 0, 3.53273, 3.53277, 3.53275, 3.53279, 3.56939, 3.53278, 3.54062, 3.53272, 3.53272, 3.53272, 3.53272, 3.53272, 3.53272, 3.53272, 3.53272, 3.53272, 3.59483, 3.53272, 3.73273, 3.53272
3.55729, 2.0964, 3.84243, 3.55684, 2.02396, -1.74603, 0, 3.55685, 3.55688, 3.55686, 3.5569, 3.60032, 3.55689, 3.5668, 3.55684, 3.55684, 3.55684, 3.55684, 3.55684, 3.55684, 3.55684, 3.55684, 3.55684, 3.61257, 3.55684, 3.73304, 3.55684
3.56517, 2.89877, 3.848, 3.58132, 2.21332, -0.949229, 0, 3.58133, 3.58137, 3.58135, 3.58139, 3.6324, 3.58138, 3.59374, 3.58132, 3.58132, 3.58132, 3.58132, 3.58132, 3.58132, 3.58132, 3.58132, 3.58132, 3.63113, 3.58132, 3.73448, 3.58132
3.57306, 3.99758, 3.85668, 3.60611, 2.449, 0.140907, 0, 3.60613, 3.60616, 3.60614, 3.60618, 3.66551, 3.60618, 3.62138, 3.60611, 3.60611, 3.60611, 3.60611, 3.60611, 3.60611, 3.60611, 3.60611, 3.60612, 3.65044, 3.60611, 3.73748, 3.60611
3.58095, 1.08921, 3.8687, 3.63118, 1.75761, -2.7795, 0, 3.63119, 3.63122, 3.6312, 3.63124, 3.69951, 3.63124, 3.64971, 3.63118, 3.63118, 3.63118, 3.63118, 3.63118, 3.63118, 3.63118, 3.63118, 3.63118, 3.67044, 3.63118, 3.74235, 3.63118
3.58883, 4.90596, 3.88413, 3.65646, 2.62792, 1.02183, 0, 3.65647, 3.65651, 3.65649, 3.65653, 3.73424, 3.65653, 3.67866, 3.65646, 3.65646, 3.65646, 3.65646, 3.65646, 3.65646, 3.65646, 3.65646, 3.65646, 3.6911, 3.65646, 3.74931, 3.65646
3.59672, 4.08432, 3.90285, 3.68194, 2.46664, 0.181474, 0, 3.68195, 3.68198, 3.68197, 3.682, 3.76947, 3.68201, 3.70817, 3.68194, 3.68194, 3.68194, 3.68194, 3.68194, 3.68194, 3.68194, 3.68194, 3.68194, 3.71236, 3.68194, 3.75845, 3.68194
3.6046, 2.9109, 3.92459, 3.70758, 2.21606, -1.01369, 0, 3.7076, 3.70763, 3.70761, 3.70765, 3.80497, 3.70765, 3.73816, 3.70758, 3.70758, 3.70758, 3.70758, 3.70758, 3.70758, 3.70758, 3.70758, 3.70758, 3.73418, 3.70758, 3.7698, 3.70758
3.61249, 2.07943, 3.94894, 3.73337, 2.01976, -1.86952, 0, 3.73338, 3.73341, 3.73339, 3.73343, 3.84046, 3.73344, 3.76855, 3.73337, 3.73337, 3.73337, 3.73337, 3.73337, 3.73337, 3.73337, 3.73337, 3.73337, 3.75652, 3.73337, 3.78329, 3.73337
3.62038, 7.91574, 3.97541, 3.75928, 3.14893, 3.94033, 0, 3.75929, 3.75932, 3.7593, 3.75934, 3.87564, 3.75935, 3.79921, 3.75928, 3.75928, 3.75928, 3.75928, 3.75928, 3.75928, 3.75928, 3.75928, 3.75928, 3.77935, 3.75928, 3.79881, 3.75928
3.62826, 4.30589, 4.0034, 3.7853, 2.51115, 0.302488, 0, 3.78531, 3.78534, 3.78533, 3.78536, 3.91023, 3.78537, 3.83002, 3.7853, 3.7853, 3.7853, 3.7853, 3.7853, 3.7853, 3.7853, 3.7853, 3.7853, 3.80262, 3.7853, 3.81619, 3.7853
3.63615, 6.83859, 4.03228, 3.81142, 2.97298, 2.8063, 0, 3.81144, 3.81147, 3.81145, 3.81149, 3.94393, 3.8115, 3.86083, 3.81142, 3.81142, 3.81142, 3.81142, 3.81142, 3.81142, 3.81142, 3.81142, 3.81142, 3.82631, 3.81142, 3.83525, 3.81142
3.64404, 6.92052, 4.06144, 3.83764, 2.98672, 2.85908, 0, 3.83766, 3.83769, 3.83767, 3.83771, 3.97647, 3.83772, 3.89151, 3.83764, 3.83764, 3.83764, 3.83764, 3.83764, 3.83764, 3.83764, 3.83764, 3.83765, 3.85038, 3.83764, 3.85578, 3.83764
3.65192, 4.06499, 4.09026, 3.86396, 2.46272, -0.025269, 0, 3.86397, 3.864, 3.86398, 3.86402, 4.00762, 3.86404, 3.92189, 3.86396, 3.86396, 3.86396, 3.86396, 3.86396, 3.86396, 3.86396, 3.86396, 3.86396, 3.87481, 3.86396, 3.87757, 3.86396
3.65981, 3.9254, 4.11821, 3.89036, 2.43421, -0.192816, 0, 3.89037, 3.8904, 3.89038, 3.89042, 4.0372, 3.89044, 3.95184, 3.89036, 3.89036, 3.89036, 3.89036, 3.89036, 3.89036, 3.89036, 3.89036, 3.89036, 3.89956, 3.89036, 3.90045, 3.89036
3.66769, 3.12521, 4.14484, 3.91684, 2.26389, -1.01963, 0, 3.91686, 3.91689, 3.91687, 3.91691, 4.06507, 3.91693, 3.98122, 3.91684, 3.91684, 3.91684, 3.91684, 3.91684, 3.91684, 3.91684, 3.91684, 3.91685, 3.92462, 3.91684, 3.92423, 3.91684
3.67558, 4.92764, 4.16979, 3.94342, 2.63204, 0.757848, 0, 3.94343, 3.94346, 3.94344, 3.94348, 4.09118, 3.94351, 4.00992, 3.94342, 3.94342, 3.94342, 3.94342, 3.94342, 3.94342, 3.94342, 3.94342, 3.94342, 3.94995, 3.94342, 3.94875, 3.94342
3.68347, 4.05315, 4.19285, 3.97008, 2.46032, -0.139698, 0, 3.97009, 3.97012, 3.9701, 3.97014, 4.11555, 3.97017, 4.03786, 3.97008, 3.97008, 3.97008, 3.97008, 3.97008, 3.97008, 3.97008, 3.97008, 3.97008, 3.97555, 3.97008, 3.97388, 3.97008
3.69135, 5.10576, 4.21391, 3.99682, 2.66566, 0.891849, 0, 3.99684, 3.99687, 3.99685, 3.99689, 4.13825, 3.99692, 4.065, 3.99682, 3.99682, 3.99682, 3.99682, 3.99682, 3.99682, 3.99682, 3.99682, 3.99683, 4.00138, 3.99682, 3.9995, 3.99682
3.69924, 7.76401, 4.23299, 4.02366, 3.12474, 3.53103, 0, 4.02367, 4.0237, 4.02368, 4.02372, 4.15944, 4.02375, 4.09132, 4.02366, 4.02366, 4.02366, 4.02366, 4.02366, 4.02366, 4.02366, 4.02366, 4.02366, 4.02744, 4.02366, 4.02551, 4.02366
3.70712, 3.04827, 4.25022, 4.05058, 2.24683, -1.20195, 0, 4.05059, 4.05062, 4.0506, 4.05064, 4.17931, 4.05068, 4.11683, 4.05058, 4.05058, 4.05058, 4.05058, 4.05058, 4.05058, 4.05058, 4.05058, 4.05058, 4.0537, 4.05058, 4.05185, 4.05058
3.71501, 5.99275, 4.26583, 4.07759, 2.82714, 1.72692, 0, 4.0776, 4.07763, 4.07762, 4.07765, 4.19812, 4.07769, 4.14161, 4.07759, 4.07759, 4.07759, 4.07759, 4.07759, 4.07759, 4.07759, 4.07759, 4.07759, 4.08016, 4.07759, 4.07845, 4.07759
3.7229, 5.84833, 4.28012, 4.10469, 2.80149, 1.56821, 0, 4.1047, 4.10474, 4.10472, 4.10476, 4.21615, 4.1048, 4.16573, 4.10469, 4.10469, 4.10469, 4.10469, 4.10469, 4.10469, 4.10469, 4.10469, 4.10469, 4.1068, 4.10469, 4.10527, 4.10469
3.73078, 3.09145, 4.29346, 4.13189, 2.25642, -1.20201, 0, 4.1319, 4.13193, 4.13192, 4.13195, 4.23367, 4.132, 4.18932, 4.13189, 4.13189, 4.13189, 4.13189, 4.13189, 4.13189, 4.13189, 4.13189, 4.13189, 4.13361, 4.13189, 4.13227, 4.13189
3.73867, 4.12509, 4.3062, 4.15918, 2.47489, -0.181115, 0, 4.15919, 4.15922, 4.1592, 4.15924, 4.25098, 4.15929, 4.21249, 4.15918, 4.15918, 4.15918, 4.15918, 4.15918, 4.15918, 4.15918, 4.15918, 4.15918, 4.16057, 4.15918, 4.15942, 4.15918
3.74656, 7.86531, 4.31875, 4.18656, 3.14091, 3.54656, 0, 4.18657, 4.18661, 4.18659, 4.18663, 4.26834, 4.18667, 4.23541, 4.18656, 4.18656, 4.18656, 4.18656, 4.18656, 4.18656, 4.18656, 4.18656, 4.18656, 4.18769, 4.18656, 4.18672, 4.18656
3.75444, 5.99511, 4.33146, 4.21405, 2.82756, 1.66364, 0, 4.21406, 4.21409, 4.21407, 4.21411, 4.28602, 4.21416, 4.25821, 4.21405, 4.21405, 4.21405, 4.21405, 4.21405, 4.21405, 4.21405, 4.21405, 4.21405, 4.21495, 4.21405, 4.21415, 4.21405
3.76233, 7.99517, 4.34468, 4.24162, 3.16151, 3.65049, 0, 4.24164, 4.24167, 4.24165, 4.24169, 4.3042, 4.24174, 4.28103, 4.24162, 4.24162, 4.24162, 4.24162, 4.24162, 4.24162, 4.24162, 4.24162, 4.24163, 4.24235, 4.24162, 4.24169, 4.24162
3.77021, 3.99529, 4.35867, 4.26931, 2.44853, -0.363382, 0, 4.26932, 4.26935, 4.26933, 4.26937, 4.32307, 4.26943, 4.30401, 4.26931, 4.26931, 4.26931, 4.26931, 4.26931, 4.26931, 4.26931, 4.26931, 4.26931, 4.26989, 4.26931, 4.26934, 4.26931
3.7781, 2.02636, 4.37367, 4.29709, 2.00658, -2.34731, 0, 4.2971, 4.29713, 4.29711, 4.29715, 4.34274, 4.29721, 4.32726, 4.29709, 4.29709, 4.29709, 4.29709, 4.29709, 4.29709, 4.29709, 4.29709, 4.29709, 4.29755, 4.29709, 4.29711, 4.29709
3.78599, 4.96391, 4.38984, 4.32497, 2.63892, 0.574068, 0, 4.32498, 4.32501, 4.325, 4.32503, 4.36329, 4.3251, 4.35086, 4.32497, 4.32497, 4.32497, 4.32497, 4.32497, 4.32497, 4.32497, 4.32497, 4.32497, 4.32533, 4.32497, 4.32498, 4.32497
3.79387, 6.99523, 4.40729, 4.35295, 2.9992, 2.58794, 0, 4.35296, 4.353, 4.35298, 4.35302, 4.38478, 4.35308, 4.37489, 4.35295, 4.35295, 4.35295, 4.35295, 4.35295, 4.35295, 4.35295, 4.35295, 4.35295, 4.35324, 4.35295, 4.35296, 4.35295
3.80176, 3.06713, 4.42607, 4.38104, 2.25103, -1.35894, 0, 4.38105, 4.38109, 4.38107, 4.38111, 4.40719, 4.38117, 4.3994, 4.38104, 4.38104, 4.38104, 4.38104, 4.38104, 4.38104, 4.38104, 4.38104, 4.38104, 4.38127, 4.38104, 4.38105, 4.38104
3.80964, 6.90158, 4.44617, 4.40923, 2.98355, 2.45541, 0, 4.40925, 4.40928, 4.40926, 4.4093, 4.43051, 4.40937, 4.42442, 4.40923, 4.40923, 4.40923, 4.40923, 4.40923, 4.40923, 4.40923, 4.40923, 4.40924, 4.40941, 4.40923, 4.40924, 4.40923
3.81753, 2.036, 4.46756, 4.43753, 2.00898, -2.43156, 0, 4.43754, 4.43758, 4.43756, 4.4376, 4.4547, 4.43767, 4.44996, 4.43753, 4.43753, 4.43753, 4.43753, 4.43753, 4.43753, 4.43753, 4.43753, 4.43753, 4.43767, 4.43753, 4.43753, 4.43753
3.82542, 2.94238, 4.49016, 4.46593, 2.22315, -1.54778, 0, 4.46595, 4.46598, 4.46596, 4.466, 4.47968, 4.46608, 4.47602, 4.46593, 4.46593, 4.46593, 4.46593, 4.46593, 4.46593, 4.46593, 4.46593, 4.46594, 4.46604, 4.46593, 4.46594, 4.46593
3.8333, 1, 4.51389, 4.49444, 1.73205, -3.51389, 0, 4.49446, 4.49449, 4.49447, 4.49451, 4.50538, 4.49459, 4.50257, 4.49444, 4.49444, 4.49444, 4.49444, 4.49444, 4.49444, 4.49444, 4.49444, 4.49445, 4.49453, 4.49444, 4.49444, 4.49444
3.84119, 4.02392, 4.53864, 4.52306, 2.45437, -0.514729, 0, 4.52307, 4.5231, 4.52308, 4.52312, 4.53173, 4.5232, 4.5296, 4.52306, 4.52306, 4.52306, 4.52306, 4.52306, 4.52306, 4.52306, 4.52306, 4.52306, 4.52312, 4.52306, 4.52306, 4.52306
3.84908, 1.97608, 4.56431, 4.55177, 1.99401, -2.58822, 0, 4.55178, 4.55182, 4.5518, 4.55184, 4.55865, 4.55192, 4.55707, 4.55177, 4.55177, 4.55177, 4.55177, 4.55177, 4.55177, 4.55177, 4.55177, 4.55177, 4.55182, 4.55177, 4.55177, 4.55177
3.85696, 2, 4.59077, 4.58059, 2, -2.59077, 0, 4.5806, 4.58064, 4.58062, 4.58066, 4.58606, 4.58075, 4.58495, 4.58059, 4.58059, 4.58059, 4.58059, 4.58059, 4.58059, 4.58059, 4.58059, 4.58059, 4.58063, 4.58059, 4.58059, 4.58059
3.86485, 3.01884, 4.61793, 4.60951, 2.24028, -1.59909, 0, 4.60952, 4.60956, 4.60954, 4.60958, 4.61389, 4.60967, 4.61321, 4.60951, 4.60951, 4.60951, 4.60951, 4.60951, 4.60951, 4.60951, 4.60951, 4.60951, 4.60954, 4.60951, 4.60951, 4.60951
3.87273, 6.98587, 4.64569, 4.63852, 2.99764, 2.34018, 0, 4.63854, 4.63857, 4.63855, 4.63859, 4.64207, 4.63869, 4.64181, 4.63852, 4.63852, 4.63852, 4.63852, 4.63852, 4.63852, 4.63852, 4.63852, 4.63853, 4.63855, 4.63852, 4.63853, 4.63852
3.88062, 5.99517, 4.67397, 4.66763, 2.82757, 1.3212, 0, 4.66765, 4.66768, 4.66766, 4.6677, 4.67055, 4.6678, 4.67071, 4.66763, 4.66763, 4.66763, 4.66763, 4.66763, 4.66763, 4.66763, 4.66763, 4.66763, 4.66765, 4.66763, 4.66764, 4.66763
3.88851, 3.9925, 4.70268, 4.69683, 2.44796, -0.710177, 0, 4.69684, 4.69687, 4.69685, 4.69689, 4.69928, 4.69699, 4.69989, 4.69683, 4.69683, 4.69683, 4.69683, 4.69683, 4.69683, 4.69683, 4.69683, 4.69683, 4.69684, 4.69683, 4.69683, 4.69683
3.89639, 4.99294, 4.73177, 4.7261, 2.64442, 0.261169, 0, 4.72611, 4.72615, 4.72613, 4.72617, 4.72822, 4.72627, 4.72931, 4.7261, 4.7261, 4.7261, 4.7261, 4.7261, 4.7261, 4.7261, 4.7261, 4.7261, 4.72611, 4.7261, 4.72611, 4.7261
3.90428, 4.01468, 4.76116, 4.75545, 2.45249, -0.74648, 0, 4.75546, 4.75549, 4.75547, 4.75551, 4.75732, 4.75562, 4.75894, 4.75545, 4.75545, 4.75545, 4.75545, 4.75545, 4.75545, 4.75545, 4.75545, 4.75545, 4.75545, 4.75545, 4.75546, 4.75545
3.91217, 6.95136, 4.79082, 4.78485, 2.99188, 2.16054, 0, 4.78487, 4.7849, 4.78488, 4.78492, 4.78655, 4.78503, 4.78876, 4.78485, 4.78485, 4.78485, 4.78485, 4.78485, 4.78485, 4.78485, 4.78485, 4.78486, 4.78486, 4.78485, 4.78488, 4.78485
3.92005, 3.02435, 4.82069, 4.81432, 2.24151, -1.79634, 0, 4.81433, 4.81436, 4.81435, 4.81438, 4.8159, 4.8145, 4.81874, 4.81432, 4.81432, 4.81432, 4.81432, 4.81432, 4.81432, 4.81432, 4.81432, 4.81432, 4.81432, 4.81432, 4.81435, 4.81432
3.92794, 2.99517, 4.85073, 4.84382, 2.23499, -1.85556, 0, 4.84383, 4.84387, 4.84385, 4.84389, 4.84532, 4.84401, 4.84884, 4.84382, 4.84382, 4.84382, 4.84382, 4.84382, 4.84382, 4.84382, 4.84382, 4.84382, 4.84382, 4.84382, 4.84387, 4.84382
3.93582, 4.01221, 4.88089, 4.87336, 2.45198, -0.868685, 0, 4.87337, 4.8734, 4.87338, 4.87342, 4.8748, 4.87354, 4.87904, 4.87336, 4.87336, 4.87336, 4.87336, 4.87336, 4.87336, 4.87336, 4.87336, 4.87336, 4.87336, 4.87336, 4.87342, 4.87336
3.94371, 5.97813, 4.91114, 4.90291, 2.82456, 1.06699, 0, 4.90292, 4.90295, 4.90294, 4.90297, 4.90433, 4.9031, 4.90929, 4.90291, 4.90291, 4.90291, 4.90291, 4.90291, 4.90291, 4.90291, 4.90291, 4.90291, 4.90291, 4.90291, 4.90299, 4.90291
3.9516, 4.01697, 4.94144, 4.93247, 2.45295, -0.924465, 0, 4.93248, 4.93251, 4.9325, 4.93253, 4.93388, 4.93266, 4.93956, 4.93247, 4.93247, 4.93247, 4.93247, 4.93247, 4.93247, 4.93247, 4.93247, 4.93247, 4.93247, 4.93247, 4.93258, 4.93247
3.95948, 3.94932, 4.97175, 4.96202, 2.43912, -1.02243, 0, 4.96203, 4.96206, 4.96204, 4.96208, 4.96344, 4.96222, 4.96982, 4.96202, 4.96202, 4.96202, 4.96202, 4.96202, 4.96202, 4.96202, 4.96202, 4.96202, 4.96202, 4.96202, 4.96217, 4.96202
3.96737, 6.99266, 5.00203, 4.99155, 2.99878, 1.99063, 0, 4.99156, 4.9916, 4.99158, 4.99162, 4.993, 4.99175, 5.00002, 4.99155, 4.99155, 4.99155, 4.99155, 4.99155, 4.99155, 4.99155, 4.99155, 4.99155, 4.99155, 4.99155, 4.99175, 4.99155
3.97525, 6.96372, 5.03226, 5.02106, 2.99395, 1.93147, 0, 5.02107, 5.0211, 5.02108, 5.02112, 5.02255, 5.02126, 5.03015, 5.02106, 5.02106, 5.02106, 5.02106, 5.02106, 5.02106, 5.02106, 5.02106, 5.02106, 5.02106, 5.02106, 5.02131, 5.02106
3.98314, 7.02187, 5.0624, 5.05052, 3.00364, 1.95947, 0, 5.05053, 5.05057, 5.05055, 5.05059, 5.05208, 5.05073, 5.06015, 5.05052, 5.05052, 5.05052, 5.05052, 5.05052, 5.05052, 5.05052, 5.05052, 5.05052, 5.05052, 5.05052, 5.05085, 5.05052
3.99103, 5.95892, 5.09243, 5.07994, 2.82116, 0.866489, 0, 5.07996, 5.07999, 5.07997, 5.08001, 5.08158, 5.08016, 5.09002, 5.07994, 5.07994, 5.07994, 5.07994, 5.07994, 5.07994, 5.07994, 5.07994, 5.07995, 5.07994, 5.07994, 5.08036, 5.07994
3.99891, 4.9541, 5.12234, 5.10932, 2.63706, -0.168243, 0, 5.10933, 5.10936, 5.10934, 5.10938, 5.11106, 5.10953, 5.11972, 5.10932, 5.10932, 5.10932, 5.10932, 5.10932, 5.10932, 5.10932, 5.10932, 5.10932, 5.10932, 5.10932, 5.10983, 5.10932
4.0068, 3.06523, 5.15212, 5.13864, 2.25061, -2.08689, 0, 5.13865, 5.13868, 5.13866, 5.1387, 5.14052, 5.13886, 5.14923, 5.13864, 5.13864, 5.13864, 5.13864, 5.13864, 5.13864, 5.13864, 5.13864, 5.13864, 5.13864, 5.13864, 5.13926, 5.13864
4.01469, 2.07491, 5.18176, 5.1679, 2.01864, -3.10685, 0, 5.16792, 5.16795, 5.16793, 5.16797, 5.16997, 5.16813, 5.17856, 5.1679, 5.1679, 5.1679, 5.1679, 5.1679, 5.1679, 5.1679, 5.1679, 5.16791, 5.1679, 5.1679, 5.16866, 5.1679
4.02257, 5.86723, 5.21127, 5.19712, 2.80486, 0.655962, 0, 5.19713, 5.19717, 5.19715, 5.19718, 5.19941, 5.19735, 5.20769, 5.19712, 5.19712, 5.19712, 5.19712, 5.19712, 5.19712, 5.19712, 5.19712, 5.19712, 5.19712, 5.19712, 5.19802, 5.19712
4.03046, 6.08203, 5.24066, 5.22629, 2.84289, 0.841367, 0, 5.2263, 5.22634, 5.22632, 5.22635, 5.22886, 5.22652, 5.23665, 5.22629, 5.22629, 5.22629, 5.22629, 5.22629, 5.22629, 5.22629, 5.22629, 5.22629, 5.22629, 5.22629, 5.22735, 5.22629
4.03834, 3.99529, 5.26996, 5.25542, 2.44853, -1.27467, 0, 5.25543, 5.25546, 5.25545, 5.25548, 5.25833, 5.25565, 5.26543, 5.25542, 5.25542, 5.25542, 5.25542, 5.25542, 5.25542, 5.25542, 5.25542, 5.25542, 5.25542, 5.25542, 5.25665, 5.25542
4.04623, 1.99517, 5.29919, 5.28451, 1.99879, -3.30403, 0, 5.28452, 5.28456, 5.28454, 5.28458, 5.28784, 5.28475, 5.29407, 5.28451, 5.28451, 5.28451, 5.28451, 5.28451, 5.28451, 5.28451, 5.28451, 5.28451, 5.28451, 5.28451, 5.28592, 5.28451
4.05412, 4.99505, 5.3284, 5.31359, 2.64482, -0.333346, 0, 5.3136, 5.31363, 5.31361, 5.31365, 5.31741, 5.31383, 5.32259, 5.31359, 5.31359, 5.31359, 5.31359, 5.31359, 5.31359, 5.31359, 5.31359, 5.31359, 5.31359, 5.31359, 5.31518, 5.31359
4.062, 4.99528, 5.35759, 5.34265, 2.64486, -0.36231, 0, 5.34266, 5.34269, 5.34267, 5.34271, 5.34705, 5.34289, 5.35101, 5.34265, 5.34265, 5.34265, 5.34265, 5.34265, 5.34265, 5.34265, 5.34265, 5.34265, 5.34265, 5.34265, 5.34443, 5.34265
4.06989, 3.11103, 5.38683, 5.37171, 2.26076, -2.2758, 0, 5.37172, 5.37175, 5.37173, 5.37177, 5.37679, 5.37196, 5.37938, 5.37171, 5.37171, 5.37171, 5.37171, 5.37171, 5.37171, 5.37171, 5.37171, 5.37171, 5.37171, 5.37171, 5.37366, 5.37171
4.07778, 7.81896, 5.41613, 5.40078, 3.13352, 2.40284, 0, 5.40079, 5.40082, 5.4008, 5.40084, 5.40664, 5.40103, 5.40773, 5.40078, 5.40078, 5.40078, 5.40078, 5.40078, 5.40078, 5.40078, 5.40078, 5.40078, 5.40078, 5.40078, 5.4029, 5.40078
4.08566, 3.05551, 5.44553, 5.42987, 2.24845, -2.39001, 0, 5.42988, 5.42991, 5.42989, 5.42993, 5.43662, 5.43013, 5.43608, 5.42987, 5.42987, 5.42987, 5.42987, 5.42987, 5.42987, 5.42987, 5.42987, 5.42987, 5.42987, 5.42987, 5.43215, 5.42987
4.09355, 3.92998, 5.47505, 5.459, 2.43516, -1.54507, 0, 5.45901, 5.45904, 5.45902, 5.45906, 5.46673, 5.45926, 5.46448, 5.459, 5.459, 5.459, 5.459, 5.459, 5.459, 5.459, 5.459, 5.459, 5.459, 5.459, 5.46141, 5.459
4.10143, 2.99294, 5.50471, 5.48817, 2.23449, -2.51178, 0, 5.48818, 5.48821, 5.4882, 5.48823, 5.49699, 5.48844, 5.49295, 5.48817, 5.48817, 5.48817, 5.48817, 5.48817, 5.48817, 5.48817, 5.48817, 5.48817, 5.48817, 5.48817, 5.49069, 5.48817
4.10932, 7.92257, 5.53453, 5.5174, 3.15001, 2.38804, 0, 5.51741, 5.51744, 5.51743, 5.51746, 5.52739, 5.51767, 5.52151, 5.5174, 5.5174, 5.5174, 5.5174, 5.5174, 5.5174, 5.5174, 5.5174, 5.5174, 5.5174, 5.5174, 5.52, 5.5174
4.11721, 1.28003, 5.5645, 5.5467, 1.81109, -4.28447, 0, 5.54671, 5.54674, 5.54672, 5.54676, 5.55794, 5.54697, 5.55018, 5.5467, 5.5467, 5.5467, 5.5467, 5.5467, 5.5467, 5.5467, 5.5467, 5.5467, 5.5467, 5.5467, 5.54934, 5.5467
4.12509, 2.85043, 5.59462, 5.57607, 2.20237, -2.74418, 0, 5.57608, 5.57611, 5.5761, 5.57613, 5.5886, 5.57635, 5.57899, 5.57607, 5.57607, 5.57607, 5.57607, 5.57607, 5.57607, 5.57607, 5.57607, 5.57607, 5.57607, 5.57607, 5.57873, 5.57607
4.13298, 6.99505, 5.62487, 5.60553, 2.99918, 1.37018, 0, 5.60554, 5.60557, 5.60555, 5.60559, 5.61938, 5.60581, 5.60794, 5.60553, 5.60553, 5.60553, 5.60553, 5.60553, 5.60553, 5.60553, 5.60553, 5.60553, 5.60553, 5.60553, 5.60817, 5.60553
4.14086, 2.99516, 5.65524, 5.63507, 2.23498, -2.66008, 0, 5.63508, 5.63511, 5.6351, 5.63513, 5.65023, 5.63536, 5.63704, 5.63507, 5.63507, 5.63507, 5.63507, 5.63507, 5.63507, 5.63507, 5.63507, 5.63507, 5.63507, 5.63507, 5.63766, 5.63507
4.14875, 3.07732, 5.68569, 5.66471, 2.25329, -2.60837, 0, 5.66472, 5.66475, 5.66474, 5.66477, 5.68114, 5.665, 5.6663, 5.66471, 5.66471, 5.66471, 5.66471, 5.66471, 5.66471, 5.66471, 5.66471, 5.66471, 5.66471, 5.66471, 5.66722, 5.66471
4.15664, 5.74449, 5.71621, 5.69445, 2.78289, 0.0282717, 0, 5.69446, 5.6945, 5.69448, 5.69452, 5.71208, 5.69475, 5.69572, 5.69445, 5.69445, 5.69445, 5.69445, 5.69445, 5.69445, 5.69445, 5.69445, 5.69445, 5.69445, 5.69445, 5.69686, 5.69445
4.16452, 3.1637, 5.74676, 5.72429, 2.27238, -2.58306, 0, 5.72431, 5.72434, 5.72432, 5.72436, 5.74301, 5.7246, 5.72529, 5.72429, 5.72429, 5.72429, 5.72429, 5.72429, 5.72429, 5.72429, 5.72429, 5.72429, 5.72429, 5.72429, 5.72659, 5.72429
4.17241, 3.99528, 5.77733, 5.75425, 2.44853, -1.78205, 0, 5.75426, 5.75429, 5.75428, 5.75431, 5.77391, 5.75456, 5.75502, 5.75425, 5.75425, 5.75425, 5.75425, 5.75425, 5.75425, 5.75425, 5.75425, 5.75425, 5.75425, 5.75425, 5.75643, 5.75425
4.1803, 2.99529, 5.80788, 5.78431, 2.23501, -2.81258, 0, 5.78433, 5.78436, 5.78434, 5.78438, 5.80475, 5.78463, 5.7849, 5.78431, 5.78431, 5.78431, 5.78431, 5.78431, 5.78431, 5.78431, 5.78431, 5.78432, 5.78431, 5.78431, 5.78638, 5.78431
4.18818, 4.71242, 5.83839, 5.81449, 2.59083, -1.12597, 0, 5.8145, 5.81453, 5.81452, 5.81455, 5.83549, 5.81481, 5.81494, 5.81449, 5.81449, 5.81449, 5.81449, 5.81449, 5.81449, 5.81449, 5.81449, 5.81449, 5.81449, 5.81449, 5.81647, 5.81449
4.19607, 3.37432, 5.86888, 5.84478, 2.31826, -2.49456, 0, 5.84479, 5.84483, 5.84481, 5.84484, 5.86613, 5.84512, 5.84511, 5.84478, 5.84478, 5.84478, 5.84478, 5.84478, 5.84478, 5.84478, 5.84478, 5.84478, 5.84478, 5.84478, 5.84671, 5.84478
4.20395, 3.89876, 5.89933, 5.87519, 2.42874, -2.00057, 0, 5.8752, 5.87523, 5.87521, 5.87525, 5.89665, 5.87554, 5.87543, 5.87519, 5.87519, 5.87519, 5.87519, 5.87519, 5.87519, 5.87519, 5.87519, 5.87519, 5.87519, 5.87519, 5.87712, 5.87519
4.21184, 5.99517, 5.92979, 5.90571, 2.82757, 0.0653811, 0, 5.90572, 5.90576, 5.90574, 5.90577, 5.92705, 5.90608, 5.90589, 5.90571, 5.90571, 5.90571, 5.90571, 5.90571, 5.90571, 5.90571, 5.90571, 5.90571, 5.90571, 5.90571, 5.90774, 5.90571
4.21973, 1.2026, 5.96027, 5.93635, 1.78958, -4.75766, 0, 5.93636, 5.93639, 5.93638, 5.93641, 5.95734, 5.93676, 5.93648, 5.93635, 5.93635, 5.93635, 5.93635, 5.93635, 5.93635, 5.93635, 5.93635, 5.93635, 5.93635, 5.93635, 5.93859, 5.93635
4.22761, 5.6816, 5.99083, 5.96711, 2.77157, -0.30923, 0, 5.96712, 5.96715, 5.96713, 5.96717, 5.98753, 5.96756, 5.9672, 5.96711, 5.96711, 5.96711, 5.96711, 5.96711, 5.96711, 5.96711, 5.96711, 5.96711, 5.96711, 5.96711, 5.9697, 5.96711
