   PIQUANT 0.0.0-main  ps__0545_0715362334_000rfs_shot_133.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, Cl_K, S_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
4.31488, 6.66121, 6.8543, 6.76604, 2.94299, -0.19309, 6.76604, 0, 6.76605, 6.76608, 6.7661, 6.76612, 6.81991, 6.80025, 6.76604, 6.76604, 6.76604, 6.76604, 6.76604, 6.76604, 6.76604, 6.76604, 6.76604, 6.76604, 6.76604, 6.76604
4.32274, 5.99759, 6.89476, 6.80026, 2.828, -0.897169, 6.80026, 0, 6.80026, 6.80029, 6.80031, 6.80034, 6.84841, 6.84642, 6.80026, 6.80026, 6.80026, 6.80026, 6.80026, 6.80026, 6.80026, 6.80026, 6.80026, 6.80026, 6.80026, 6.80026
4.33061, 10.438, 6.93957, 6.83459, 3.52675, 3.4984, 6.83459, 0, 6.8346, 6.83463, 6.83465, 6.83467, 6.87771, 6.89627, 6.83459, 6.83459, 6.83459, 6.83459, 6.83459, 6.83459, 6.83459, 6.83459, 6.83459, 6.83459, 6.83459, 6.83459
4.33847, 7.8456, 6.98951, 6.86904, 3.13777, 0.856091, 6.86904, 0, 6.86905, 6.86908, 6.8691, 6.86913, 6.9078, 6.95057, 6.86904, 6.86904, 6.86904, 6.86904, 6.86904, 6.86904, 6.86904, 6.86904, 6.86904, 6.86904, 6.86904, 6.86904
4.34633, 6.13028, 7.04538, 6.9036, 2.85136, -0.915098, 6.9036, 0, 6.90361, 6.90364, 6.90366, 6.90369, 6.93866, 7.01014, 6.9036, 6.9036, 6.9036, 6.9036, 6.9036, 6.9036, 6.9036, 6.9036, 6.9036, 6.9036, 6.9036, 6.9036
4.3542, 5.13502, 7.10802, 6.93828, 2.67115, -1.973, 6.93828, 0, 6.93829, 6.93831, 6.93833, 6.93836, 6.97026, 7.07586, 6.93828, 6.93828, 6.93828, 6.93828, 6.93828, 6.93828, 6.93828, 6.93828, 6.93828, 6.93828, 6.93828, 6.93828
4.36206, 4.99033, 7.17826, 6.97307, 2.64392, -2.18793, 6.97307, 0, 6.97308, 6.97311, 6.97313, 6.97316, 7.00255, 7.1486, 6.97307, 6.97307, 6.97307, 6.97307, 6.97307, 6.97307, 6.97307, 6.97307, 6.97308, 6.97307, 6.97307, 6.97307
4.36993, 9.44634, 7.25685, 7.00798, 3.38324, 2.1895, 7.00798, 0, 7.00799, 7.00802, 7.00804, 7.00807, 7.03546, 7.22918, 7.00798, 7.00798, 7.00798, 7.00798, 7.00798, 7.00798, 7.00798, 7.00798, 7.00798, 7.00798, 7.00798, 7.00798
4.37779, 5.37997, 7.34443, 7.04301, 2.71661, -1.96446, 7.04301, 0, 7.04301, 7.04304, 7.04306, 7.0431, 7.06895, 7.3183, 7.04301, 7.04301, 7.04301, 7.04301, 7.04301, 7.04301, 7.04301, 7.04301, 7.04301, 7.04301, 7.04301, 7.04301
4.38565, 8.67424, 7.44148, 7.07815, 3.26715, 1.23276, 7.07815, 0, 7.07815, 7.07818, 7.0782, 7.07825, 7.10294, 7.41649, 7.07815, 7.07815, 7.07815, 7.07815, 7.07815, 7.07815, 7.07815, 7.07815, 7.07815, 7.07815, 7.07815, 7.07815
4.39352, 5.77937, 7.54818, 7.1134, 2.78915, -1.76882, 7.1134, 0, 7.11341, 7.11343, 7.11345, 7.1135, 7.13738, 7.524, 7.1134, 7.1134, 7.1134, 7.1134, 7.1134, 7.1134, 7.1134, 7.1134, 7.1134, 7.1134, 7.1134, 7.1134
4.40138, 5.15676, 7.66443, 7.14877, 2.67521, -2.50766, 7.14877, 0, 7.14877, 7.1488, 7.14882, 7.14888, 7.17221, 7.64077, 7.14877, 7.14877, 7.14877, 7.14877, 7.14877, 7.14877, 7.14877, 7.14877, 7.14877, 7.14877, 7.14877, 7.14877
4.40925, 5.66938, 7.7897, 7.18425, 2.76937, -2.12031, 7.18425, 0, 7.18425, 7.18428, 7.1843, 7.18437, 7.20737, 7.76634, 7.18425, 7.18425, 7.18425, 7.18425, 7.18425, 7.18425, 7.18425, 7.18425, 7.18425, 7.18425, 7.18425, 7.18425
4.41711, 5.15936, 7.92304, 7.21984, 2.6757, -2.76368, 7.21984, 0, 7.21985, 7.21988, 7.2199, 7.21999, 7.24284, 7.8998, 7.21984, 7.21984, 7.21984, 7.21984, 7.21984, 7.21984, 7.21984, 7.21984, 7.21984, 7.21984, 7.21984, 7.21984
4.42497, 9.15142, 8.06304, 7.25555, 3.33937, 1.08839, 7.25555, 0, 7.25556, 7.25559, 7.25561, 7.25572, 7.27857, 8.03976, 7.25555, 7.25555, 7.25555, 7.25555, 7.25555, 7.25555, 7.25555, 7.25555, 7.25555, 7.25555, 7.25555, 7.25555
4.43284, 11.1536, 8.20776, 7.29137, 3.62679, 2.94583, 7.29137, 0, 7.29138, 7.29141, 7.29143, 7.29156, 7.31452, 8.18433, 7.29137, 7.29137, 7.29137, 7.29137, 7.29137, 7.29137, 7.29137, 7.29137, 7.29137, 7.29137, 7.29137, 7.29137
4.4407, 9.81214, 8.35488, 7.3273, 3.43688, 1.45726, 7.3273, 0, 7.32731, 7.32734, 7.32736, 7.32753, 7.35067, 8.33119, 7.3273, 7.3273, 7.3273, 7.3273, 7.3273, 7.3273, 7.3273, 7.3273, 7.32731, 7.3273, 7.3273, 7.3273
4.44857, 14.3356, 8.50167, 7.36335, 4.04173, 5.8339, 7.36335, 0, 7.36336, 7.36339, 7.36341, 7.36362, 7.38701, 8.47764, 7.36335, 7.36335, 7.36335, 7.36335, 7.36335, 7.36335, 7.36335, 7.36335, 7.36336, 7.36335, 7.36335, 7.36335
4.45643, 9.80917, 8.64506, 7.3995, 3.43645, 1.16411, 7.3995, 0, 7.39951, 7.39954, 7.39956, 7.39983, 7.42351, 8.62063, 7.3995, 7.3995, 7.3995, 7.3995, 7.3995, 7.3995, 7.3995, 7.3995, 7.39951, 7.3995, 7.3995, 7.3995
4.46429, 10.5282, 8.78192, 7.43577, 3.53952, 1.74627, 7.43577, 0, 7.43578, 7.4358, 7.43582, 7.43616, 7.46016, 8.75703, 7.43577, 7.43577, 7.43577, 7.43577, 7.43577, 7.43577, 7.43577, 7.43577, 7.43577, 7.43577, 7.43577, 7.43577
4.47216, 6.99294, 8.909, 7.47213, 2.99882, -1.91607, 7.47213, 0, 7.47214, 7.47217, 7.47219, 7.47261, 7.49693, 8.88362, 7.47213, 7.47213, 7.47213, 7.47213, 7.47213, 7.47213, 7.47213, 7.47213, 7.47213, 7.47213, 7.47213, 7.47213
4.48002, 7.62138, 9.02332, 7.5086, 3.10183, -1.40195, 7.5086, 0, 7.50861, 7.50864, 7.50866, 7.50919, 7.53384, 8.99739, 7.5086, 7.5086, 7.5086, 7.5086, 7.5086, 7.5086, 7.5086, 7.5086, 7.5086, 7.5086, 7.5086, 7.5086
4.48789, 7.17582, 9.12216, 7.54518, 3.02916, -1.94634, 7.54518, 0, 7.54519, 7.54521, 7.54523, 7.5459, 7.57087, 9.09564, 7.54518, 7.54518, 7.54518, 7.54518, 7.54518, 7.54518, 7.54518, 7.54518, 7.54518, 7.54518, 7.54518, 7.54518
4.49575, 10.9905, 9.20328, 7.58186, 3.60424, 1.78725, 7.58186, 0, 7.58186, 7.58189, 7.58191, 7.58274, 7.60802, 9.17613, 7.58186, 7.58186, 7.58186, 7.58186, 7.58186, 7.58186, 7.58186, 7.58186, 7.58186, 7.58186, 7.58186, 7.58186
4.50361, 9.99014, 9.26508, 7.61863, 3.46268, 0.725053, 7.61863, 0, 7.61864, 7.61867, 7.61869, 7.61971, 7.64528, 9.23725, 7.61863, 7.61863, 7.61863, 7.61863, 7.61863, 7.61863, 7.61863, 7.61863, 7.61863, 7.61863, 7.61863, 7.61863
4.51148, 9.38112, 9.30666, 7.65551, 3.37359, 0.0744553, 7.65551, 0, 7.65551, 7.65554, 7.65556, 7.65682, 7.68265, 9.27811, 7.65551, 7.65551, 7.65551, 7.65551, 7.65551, 7.65551, 7.65551, 7.65551, 7.65551, 7.65551, 7.65551, 7.65551
4.51934, 7.59975, 9.32789, 7.69248, 3.09835, -1.72814, 7.69248, 0, 7.69249, 7.69251, 7.69253, 7.69406, 7.72012, 9.29856, 7.69248, 7.69248, 7.69248, 7.69248, 7.69248, 7.69248, 7.69248, 7.69248, 7.69248, 7.69248, 7.69248, 7.69248
4.5272, 9.19071, 9.32941, 7.72955, 3.34525, -0.1387, 7.72955, 0, 7.72956, 7.72958, 7.7296, 7.73144, 7.7577, 9.29926, 7.72955, 7.72955, 7.72955, 7.72955, 7.72955, 7.72955, 7.72955, 7.72955, 7.72955, 7.72955, 7.72955, 7.72955
4.53507, 8.77695, 9.31259, 7.76671, 3.28283, -0.535635, 7.76671, 0, 7.76672, 7.76674, 7.76676, 7.76896, 7.79537, 9.28157, 7.76671, 7.76671, 7.76671, 7.76671, 7.76671, 7.76671, 7.76671, 7.76671, 7.76671, 7.76671, 7.76671, 7.76671
4.54293, 9.0034, 9.27945, 7.80396, 3.31714, -0.276055, 7.80396, 0, 7.80397, 7.804, 7.80402, 7.80662, 7.83315, 9.24751, 7.80396, 7.80396, 7.80396, 7.80396, 7.80396, 7.80396, 7.80396, 7.80396, 7.80396, 7.80396, 7.80396, 7.80396
4.5508, 9.16104, 9.23254, 7.84131, 3.34081, -0.071496, 7.84131, 0, 7.84131, 7.84134, 7.84136, 7.84441, 7.87102, 9.19962, 7.84131, 7.84131, 7.84131, 7.84131, 7.84131, 7.84131, 7.84131, 7.84131, 7.84131, 7.84131, 7.84131, 7.84131
4.55866, 10.3996, 9.17476, 7.87874, 3.5213, 1.22482, 7.87874, 0, 7.87875, 7.87878, 7.8788, 7.88234, 7.90899, 9.14082, 7.87874, 7.87874, 7.87874, 7.87874, 7.87874, 7.87874, 7.87874, 7.87874, 7.87874, 7.87874, 7.87874, 7.87874
4.56652, 6.41033, 9.10923, 7.91627, 2.90006, -2.6989, 7.91627, 0, 7.91627, 7.9163, 7.91632, 7.92039, 7.94705, 9.07423, 7.91627, 7.91627, 7.91627, 7.91627, 7.91627, 7.91627, 7.91627, 7.91627, 7.91627, 7.91627, 7.91627, 7.91627
4.57439, 6.56134, 9.03911, 7.95388, 2.92598, -2.47777, 7.95388, 0, 7.95389, 7.95392, 7.95394, 7.95856, 7.98521, 9.00301, 7.95388, 7.95388, 7.95388, 7.95388, 7.95388, 7.95388, 7.95388, 7.95388, 7.95388, 7.95388, 7.95388, 7.95388
4.58225, 10.2025, 8.96745, 7.99158, 3.49321, 1.23509, 7.99158, 0, 7.99159, 7.99162, 7.99164, 7.99683, 8.02346, 8.93022, 7.99158, 7.99158, 7.99158, 7.99158, 7.99158, 7.99158, 7.99158, 7.99158, 7.99159, 7.99158, 7.99158, 7.99158
4.59012, 10.2074, 8.89702, 8.02937, 3.49391, 1.31035, 8.02937, 0, 8.02938, 8.02941, 8.02943, 8.0352, 8.0618, 8.85866, 8.02937, 8.02937, 8.02937, 8.02937, 8.02937, 8.02937, 8.02937, 8.02937, 8.02938, 8.02937, 8.02937, 8.02937
4.59798, 8.54667, 8.83028, 8.06725, 3.24756, -0.283603, 8.06725, 0, 8.06725, 8.06728, 8.0673, 8.07365, 8.10023, 8.79078, 8.06725, 8.06725, 8.06725, 8.06725, 8.06725, 8.06725, 8.06725, 8.06725, 8.06725, 8.06725, 8.06725, 8.06725
4.60584, 11.8826, 8.76922, 8.1052, 3.72593, 3.11335, 8.1052, 0, 8.10521, 8.10524, 8.10526, 8.11216, 8.13876, 8.72861, 8.1052, 8.1052, 8.1052, 8.1052, 8.1052, 8.1052, 8.1052, 8.1052, 8.1052, 8.1052, 8.1052, 8.1052
4.61371, 8.54157, 8.71539, 8.14325, 3.24678, -0.17382, 8.14325, 0, 8.14326, 8.14329, 8.14331, 8.15073, 8.17737, 8.67369, 8.14325, 8.14325, 8.14325, 8.14325, 8.14325, 8.14325, 8.14325, 8.14325, 8.14325, 8.14325, 8.14325, 8.14325
4.62157, 8.99053, 8.66985, 8.18137, 3.3152, 0.320678, 8.18137, 0, 8.18138, 8.18141, 8.18143, 8.18932, 8.21607, 8.62711, 8.18137, 8.18137, 8.18137, 8.18137, 8.18137, 8.18137, 8.18137, 8.18137, 8.18138, 8.18137, 8.18137, 8.18137
4.62944, 12.2957, 8.63321, 8.21958, 3.78097, 3.66252, 8.21958, 0, 8.21959, 8.21962, 8.21964, 8.22793, 8.25486, 8.58949, 8.21958, 8.21958, 8.21958, 8.21958, 8.21958, 8.21958, 8.21958, 8.21958, 8.21959, 8.21958, 8.21958, 8.21958
4.6373, 10.6849, 8.60567, 8.25788, 3.56159, 2.07927, 8.25788, 0, 8.25788, 8.25791, 8.25793, 8.26655, 8.29373, 8.56105, 8.25788, 8.25788, 8.25788, 8.25788, 8.25788, 8.25788, 8.25788, 8.25788, 8.25788, 8.25788, 8.25788, 8.25788
4.64516, 6.99058, 8.58711, 8.29625, 2.99843, -1.59653, 8.29625, 0, 8.29626, 8.29628, 8.2963, 8.30515, 8.33269, 8.54167, 8.29625, 8.29625, 8.29625, 8.29625, 8.29625, 8.29625, 8.29625, 8.29625, 8.29625, 8.29625, 8.29625, 8.29625
4.65303, 12.0356, 8.5771, 8.3347, 3.74641, 3.45846, 8.3347, 0, 8.33471, 8.33474, 8.33476, 8.34373, 8.37174, 8.53093, 8.3347, 8.3347, 8.3347, 8.3347, 8.3347, 8.3347, 8.3347, 8.3347, 8.33471, 8.3347, 8.3347, 8.3347
4.66089, 13.7037, 8.57502, 8.37324, 3.96278, 5.12864, 8.37324, 0, 8.37324, 8.37327, 8.37329, 8.38229, 8.41087, 8.52823, 8.37324, 8.37324, 8.37324, 8.37324, 8.37324, 8.37324, 8.37324, 8.37324, 8.37324, 8.37324, 8.37324, 8.37324
4.66876, 9.7188, 8.58012, 8.41184, 3.42327, 1.13868, 8.41184, 0, 8.41185, 8.41188, 8.4119, 8.42082, 8.45007, 8.53281, 8.41184, 8.41184, 8.41184, 8.41184, 8.41184, 8.41184, 8.41184, 8.41184, 8.41184, 8.41184, 8.41184, 8.41184
4.67662, 13.7654, 8.59159, 8.45053, 3.97057, 5.17381, 8.45053, 0, 8.45054, 8.45057, 8.45059, 8.45932, 8.48936, 8.54386, 8.45053, 8.45053, 8.45053, 8.45053, 8.45053, 8.45053, 8.45053, 8.45053, 8.45053, 8.45053, 8.45053, 8.45053
4.68448, 5.72181, 8.60859, 8.48929, 2.77881, -2.88678, 8.48929, 0, 8.4893, 8.48932, 8.48934, 8.4978, 8.52873, 8.56053, 8.48929, 8.48929, 8.48929, 8.48929, 8.48929, 8.48929, 8.48929, 8.48929, 8.48929, 8.48929, 8.48929, 8.48929
4.69235, 11.7428, 8.63032, 8.52812, 3.70712, 3.11243, 8.52812, 0, 8.52813, 8.52816, 8.52818, 8.53628, 8.56818, 8.58201, 8.52812, 8.52812, 8.52812, 8.52812, 8.52812, 8.52812, 8.52812, 8.52812, 8.52813, 8.52812, 8.52812, 8.52812
4.70021, 7.99145, 8.65602, 8.56703, 3.16093, -0.66457, 8.56703, 0, 8.56703, 8.56706, 8.56708, 8.57474, 8.6077, 8.60754, 8.56703, 8.56703, 8.56703, 8.56703, 8.56703, 8.56703, 8.56703, 8.56703, 8.56703, 8.56703, 8.56703, 8.56703
4.70807, 9.98769, 8.68504, 8.606, 3.46232, 1.30265, 8.606, 0, 8.60601, 8.60604, 8.60606, 8.61321, 8.6473, 8.63644, 8.606, 8.606, 8.606, 8.606, 8.606, 8.606, 8.606, 8.606, 8.606, 8.606, 8.606, 8.606
4.71594, 8.24589, 8.71681, 8.64504, 3.20092, -0.470917, 8.64504, 0, 8.64505, 8.64507, 8.6451, 8.6517, 8.68696, 8.66813, 8.64504, 8.64504, 8.64504, 8.64504, 8.64504, 8.64504, 8.64504, 8.64504, 8.64504, 8.64504, 8.64504, 8.64504
4.7238, 10.7299, 8.75087, 8.68415, 3.5679, 1.97908, 8.68415, 0, 8.68415, 8.68418, 8.6842, 8.69023, 8.7267, 8.70213, 8.68415, 8.68415, 8.68415, 8.68415, 8.68415, 8.68415, 8.68415, 8.68415, 8.68415, 8.68415, 8.68415, 8.68415
4.73167, 7.51361, 8.78684, 8.72332, 3.08441, -1.27323, 8.72332, 0, 8.72333, 8.72335, 8.72337, 8.72881, 8.7665, 8.73806, 8.72332, 8.72332, 8.72332, 8.72332, 8.72332, 8.72332, 8.72332, 8.72332, 8.72332, 8.72332, 8.72332, 8.72332
4.73953, 8.93154, 8.82445, 8.76255, 3.30629, 0.107089, 8.76255, 0, 8.76256, 8.76258, 8.7626, 8.76745, 8.80637, 8.77563, 8.76255, 8.76255, 8.76255, 8.76255, 8.76255, 8.76255, 8.76255, 8.76255, 8.76255, 8.76255, 8.76255, 8.76255
4.74739, 8.51884, 8.86351, 8.80184, 3.24328, -0.34467, 8.80184, 0, 8.80184, 8.80187, 8.80189, 8.80616, 8.84629, 8.81462, 8.80184, 8.80184, 8.80184, 8.80184, 8.80184, 8.80184, 8.80184, 8.80184, 8.80184, 8.80184, 8.80184, 8.80184
4.75526, 7.52807, 8.9039, 8.84118, 3.08676, -1.37583, 8.84118, 0, 8.84119, 8.84122, 8.84124, 8.84495, 8.88628, 8.85493, 8.84118, 8.84118, 8.84118, 8.84118, 8.84118, 8.84118, 8.84118, 8.84118, 8.84118, 8.84118, 8.84118, 8.84118
4.76312, 9.17501, 8.94558, 8.88058, 3.3429, 0.229433, 8.88058, 0, 8.88059, 8.88062, 8.88064, 8.88383, 8.92633, 8.89647, 8.88058, 8.88058, 8.88058, 8.88058, 8.88058, 8.88058, 8.88058, 8.88058, 8.88058, 8.88058, 8.88058, 8.88058
4.77099, 6.53559, 8.98853, 8.92003, 2.92157, -2.45295, 8.92003, 0, 8.92004, 8.92007, 8.92009, 8.92281, 8.96643, 8.93926, 8.92003, 8.92003, 8.92003, 8.92003, 8.92003, 8.92003, 8.92003, 8.92003, 8.92003, 8.92003, 8.92003, 8.92003
4.77885, 12.4358, 9.0328, 8.95953, 3.79945, 3.40299, 8.95953, 0, 8.95954, 8.95956, 8.95958, 8.96187, 9.00658, 8.98331, 8.95953, 8.95953, 8.95953, 8.95953, 8.95953, 8.95953, 8.95953, 8.95953, 8.95953, 8.95953, 8.95953, 8.95953
4.78671, 10.5446, 9.07845, 8.99907, 3.54184, 1.46618, 8.99907, 0, 8.99908, 8.99911, 8.99913, 9.00103, 9.04678, 9.02869, 8.99907, 8.99907, 8.99907, 8.99907, 8.99907, 8.99907, 8.99907, 8.99907, 8.99907, 8.99907, 8.99907, 8.99907
4.79458, 7.42627, 9.12555, 9.03866, 3.07022, -1.69928, 9.03866, 0, 9.03867, 9.03869, 9.03872, 9.04028, 9.08702, 9.07546, 9.03866, 9.03866, 9.03866, 9.03866, 9.03866, 9.03866, 9.03866, 9.03866, 9.03866, 9.03866, 9.03866, 9.03866
4.80244, 7.83941, 9.17416, 9.07829, 3.13678, -1.33475, 9.07829, 0, 9.0783, 9.07833, 9.07835, 9.07962, 9.12732, 9.1237, 9.07829, 9.07829, 9.07829, 9.07829, 9.07829, 9.07829, 9.07829, 9.07829, 9.07829, 9.07829, 9.07829, 9.07829
4.81031, 11.1316, 9.22433, 9.11796, 3.62375, 1.90727, 9.11796, 0, 9.11797, 9.118, 9.11802, 9.11904, 9.16765, 9.17345, 9.11796, 9.11796, 9.11796, 9.11796, 9.11796, 9.11796, 9.11796, 9.11796, 9.11796, 9.11796, 9.11796, 9.11796
4.81817, 11.9856, 9.27606, 9.15767, 3.73973, 2.70955, 9.15767, 0, 9.15767, 9.1577, 9.15772, 9.15854, 9.20802, 9.22473, 9.15767, 9.15767, 9.15767, 9.15767, 9.15767, 9.15767, 9.15767, 9.15767, 9.15767, 9.15767, 9.15767, 9.15767
4.82603, 11.5693, 9.32933, 9.1974, 3.68365, 2.23995, 9.1974, 0, 9.19741, 9.19744, 9.19746, 9.19811, 9.24843, 9.2775, 9.1974, 9.1974, 9.1974, 9.1974, 9.1974, 9.1974, 9.1974, 9.1974, 9.19741, 9.1974, 9.1974, 9.1974
4.8339, 7.99016, 9.38405, 9.23717, 3.16072, -1.39389, 9.23717, 0, 9.23718, 9.23721, 9.23723, 9.23773, 9.28887, 9.33168, 9.23717, 9.23717, 9.23717, 9.23717, 9.23717, 9.23717, 9.23717, 9.23717, 9.23717, 9.23717, 9.23717, 9.23717
4.84176, 7.28692, 9.44005, 9.27697, 3.04744, -2.15314, 9.27697, 0, 9.27698, 9.27701, 9.27703, 9.27742, 9.32935, 9.38713, 9.27697, 9.27697, 9.27697, 9.27697, 9.27697, 9.27697, 9.27697, 9.27697, 9.27697, 9.27697, 9.27697, 9.27697
4.84962, 6.99294, 9.4971, 9.31679, 2.99882, -2.50416, 9.31679, 0, 9.3168, 9.31682, 9.31684, 9.31715, 9.36984, 9.44358, 9.31679, 9.31679, 9.31679, 9.31679, 9.31679, 9.31679, 9.31679, 9.31679, 9.31679, 9.31679, 9.31679, 9.31679
4.85749, 8.29418, 9.5549, 9.35663, 3.20845, -1.26073, 9.35663, 0, 9.35664, 9.35666, 9.35668, 9.35692, 9.41036, 9.50077, 9.35663, 9.35663, 9.35663, 9.35663, 9.35663, 9.35663, 9.35663, 9.35663, 9.35663, 9.35663, 9.35663, 9.35663
4.86535, 11.1721, 9.61309, 9.39649, 3.62934, 1.55903, 9.39649, 0, 9.3965, 9.39653, 9.39655, 9.39673, 9.45091, 9.55833, 9.39649, 9.39649, 9.39649, 9.39649, 9.39649, 9.39649, 9.39649, 9.39649, 9.39649, 9.39649, 9.39649, 9.39649
4.87322, 14.9808, 9.67122, 9.43637, 4.12078, 5.30961, 9.43637, 0, 9.43637, 9.4364, 9.43642, 9.43657, 9.49148, 9.61581, 9.43637, 9.43637, 9.43637, 9.43637, 9.43637, 9.43637, 9.43637, 9.43637, 9.43637, 9.43637, 9.43637, 9.43637
4.88108, 12.2892, 9.72881, 9.47625, 3.7801, 2.56038, 9.47625, 0, 9.47626, 9.47629, 9.47631, 9.47642, 9.53206, 9.67274, 9.47625, 9.47625, 9.47625, 9.47625, 9.47625, 9.47625, 9.47625, 9.47625, 9.47626, 9.47625, 9.47625, 9.47625
4.88894, 9.29392, 9.78538, 9.51615, 3.36064, -0.491464, 9.51615, 0, 9.51616, 9.51619, 9.51621, 9.5163, 9.57265, 9.72864, 9.51615, 9.51615, 9.51615, 9.51615, 9.51615, 9.51615, 9.51615, 9.51615, 9.51615, 9.51615, 9.51615, 9.51615
4.89681, 8.98576, 9.84043, 9.55606, 3.31448, -0.854668, 9.55606, 0, 9.55607, 9.5561, 9.55612, 9.55619, 9.61326, 9.78299, 9.55606, 9.55606, 9.55606, 9.55606, 9.55606, 9.55606, 9.55606, 9.55606, 9.55606, 9.55606, 9.55606, 9.55606
4.90467, 13.7224, 9.89346, 9.59598, 3.96515, 3.82897, 9.59598, 0, 9.59598, 9.59601, 9.59603, 9.5961, 9.65388, 9.83534, 9.59598, 9.59598, 9.59598, 9.59598, 9.59598, 9.59598, 9.59598, 9.59598, 9.59598, 9.59598, 9.59598, 9.59598
4.91254, 10.5669, 9.94406, 9.6359, 3.54498, 0.62285, 9.6359, 0, 9.63591, 9.63593, 9.63595, 9.63601, 9.69451, 9.88524, 9.6359, 9.6359, 9.6359, 9.6359, 9.6359, 9.6359, 9.6359, 9.6359, 9.6359, 9.6359, 9.6359, 9.6359
4.9204, 11.3468, 9.99188, 9.67583, 3.65333, 1.35496, 9.67583, 0, 9.67583, 9.67586, 9.67588, 9.67593, 9.73515, 9.93235, 9.67583, 9.67583, 9.67583, 9.67583, 9.67583, 9.67583, 9.67583, 9.67583, 9.67583, 9.67583, 9.67583, 9.67583
4.92826, 13.9832, 10.0367, 9.71576, 3.9979, 3.94657, 9.71576, 0, 9.71576, 9.71579, 9.71581, 9.71586, 9.7758, 9.9764, 9.71576, 9.71576, 9.71576, 9.71576, 9.71576, 9.71576, 9.71576, 9.71576, 9.71576, 9.71576, 9.71576, 9.71576
4.93613, 13.6569, 10.0782, 9.75569, 3.95688, 3.57869, 9.75569, 0, 9.7557, 9.75573, 9.75575, 9.7558, 9.81646, 10.0173, 9.75569, 9.75569, 9.75569, 9.75569, 9.75569, 9.75569, 9.75569, 9.75569, 9.75569, 9.75569, 9.75569, 9.75569
4.94399, 12.9808, 10.1166, 9.79563, 3.87051, 2.86425, 9.79563, 0, 9.79564, 9.79567, 9.79569, 9.79573, 9.85713, 10.0549, 9.79563, 9.79563, 9.79563, 9.79563, 9.79563, 9.79563, 9.79563, 9.79563, 9.79563, 9.79563, 9.79563, 9.79563
4.95186, 10.6506, 10.1518, 9.83558, 3.55677, 0.498839, 9.83558, 0, 9.83559, 9.83562, 9.83564, 9.83568, 9.89781, 10.0894, 9.83558, 9.83558, 9.83558, 9.83558, 9.83558, 9.83558, 9.83558, 9.83558, 9.83558, 9.83558, 9.83558, 9.83558
4.95972, 17.9783, 10.1841, 9.87553, 4.4697, 7.79417, 9.87553, 0, 9.87554, 9.87557, 9.87559, 9.87564, 9.9385, 10.1209, 9.87553, 9.87553, 9.87553, 9.87553, 9.87553, 9.87553, 9.87553, 9.87553, 9.87554, 9.87553, 9.87553, 9.87553
4.96758, 15.319, 10.2137, 9.9155, 4.16161, 5.10528, 9.9155, 0, 9.9155, 9.91553, 9.91555, 9.9156, 9.9792, 10.1498, 9.9155, 9.9155, 9.9155, 9.9155, 9.9155, 9.9155, 9.9155, 9.9155, 9.9155, 9.9155, 9.9155, 9.9155
4.97545, 7.98802, 10.2412, 9.95547, 3.16038, -2.25313, 9.95547, 0, 9.95547, 9.9555, 9.95552, 9.95557, 10.0199, 10.1765, 9.95547, 9.95547, 9.95547, 9.95547, 9.95547, 9.95547, 9.95547, 9.95547, 9.95547, 9.95547, 9.95547, 9.95547
4.98331, 10.9677, 10.2668, 9.99544, 3.60107, 0.700963, 9.99544, 0, 9.99545, 9.99548, 9.9955, 9.99555, 10.0606, 10.2014, 9.99544, 9.99544, 9.99544, 9.99544, 9.99544, 9.99544, 9.99544, 9.99544, 9.99544, 9.99544, 9.99544, 9.99544
4.99118, 12.6382, 10.2911, 10.0354, 3.82599, 2.34714, 10.0354, 0, 10.0354, 10.0355, 10.0355, 10.0355, 10.1014, 10.2249, 10.0354, 10.0354, 10.0354, 10.0354, 10.0354, 10.0354, 10.0354, 10.0354, 10.0354, 10.0354, 10.0354, 10.0354
4.99904, 11.3578, 10.3146, 10.0754, 3.65483, 1.0432, 10.0754, 0, 10.0754, 10.0755, 10.0755, 10.0755, 10.1421, 10.2477, 10.0754, 10.0754, 10.0754, 10.0754, 10.0754, 10.0754, 10.0754, 10.0754, 10.0754, 10.0754, 10.0754, 10.0754
5.0069, 14.946, 10.3378, 10.1154, 4.11655, 4.60822, 10.1154, 0, 10.1154, 10.1154, 10.1155, 10.1155, 10.1829, 10.2701, 10.1154, 10.1154, 10.1154, 10.1154, 10.1154, 10.1154, 10.1154, 10.1154, 10.1154, 10.1154, 10.1154, 10.1154
5.01477, 16.2813, 10.3611, 10.1554, 4.27566, 5.92023, 10.1554, 0, 10.1554, 10.1555, 10.1555, 10.1555, 10.2237, 10.2926, 10.1554, 10.1554, 10.1554, 10.1554, 10.1554, 10.1554, 10.1554, 10.1554, 10.1554, 10.1554, 10.1554, 10.1554
