   PIQUANT 0.0.0-main  ps__0545_0715362334_000rfs_shot_4.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Mn_K, Ti_K, Ca_K, K_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
0.550418, 0, 0.00010765, 3.56044e-05, 1.41421, -0.00010765, 3.60666e-05, 3.56044e-05, 3.56049e-05, 3.56064e-05, 3.56184e-05, 3.56452e-05, 3.56095e-05, 3.56425e-05, 3.57619e-05, 3.56848e-05, 4.11458e-05, 3.6198e-05, 3.57402e-05, 3.78979e-05, 3.5843e-05, 4.00034e-05, 3.56063e-05, 3.57072e-05, 3.56096e-05, 4.10617e-05, 3.56044e-05, 8.76878e-05, 3.56044e-05, 3.59964e-05
0.558316, 0, 0.000165308, 6.4336e-05, 1.41421, -0.000165308, 6.51716e-05, 6.4336e-05, 6.43369e-05, 6.43397e-05, 6.43614e-05, 6.44099e-05, 6.43453e-05, 6.44049e-05, 6.46208e-05, 6.44814e-05, 7.51363e-05, 6.54091e-05, 6.45815e-05, 6.8482e-05, 6.46455e-05, 7.2288e-05, 6.43396e-05, 6.44832e-05, 6.43457e-05, 7.1942e-05, 6.43361e-05, 0.000130859, 6.4336e-05, 6.50447e-05
0.566215, 0, 0.000259037, 0.000114192, 1.41421, -0.000259037, 0.000115676, 0.000114192, 0.000114194, 0.000114199, 0.000114237, 0.000114323, 0.000114209, 0.000114315, 0.000114698, 0.00011445, 0.000134927, 0.000116098, 0.000114628, 0.000121554, 0.000114592, 0.000128312, 0.000114198, 0.000114401, 0.00011421, 0.00012473, 0.000114192, 0.00019948, 0.000114192, 0.000115451
0.574114, 0, 0.00041193, 0.000199116, 1.41421, -0.00041193, 0.000201704, 0.000199116, 0.000199118, 0.000199127, 0.000199194, 0.000199344, 0.000199144, 0.000199329, 0.000199998, 0.000199566, 0.000238323, 0.000202439, 0.000199876, 0.000211958, 0.00019963, 0.000223747, 0.000199126, 0.000199411, 0.000199147, 0.000213631, 0.000199116, 0.000309117, 0.000199116, 0.000201311
0.582013, 0, 0.000660922, 0.000341121, 1.41421, -0.000660922, 0.000345557, 0.000341121, 0.000341126, 0.00034114, 0.000341255, 0.000341513, 0.00034117, 0.000341487, 0.000342633, 0.000341893, 0.000414131, 0.000346817, 0.000342424, 0.000363131, 0.000341781, 0.000383337, 0.000341139, 0.000341537, 0.000341176, 0.000361009, 0.000341121, 0.000484199, 0.000341121, 0.000344883
0.589911, 0, 0.00106406, 0.000574249, 1.41421, -0.00106406, 0.00058172, 0.000574249, 0.000574257, 0.000574282, 0.000574476, 0.00057491, 0.000574332, 0.000574865, 0.000576795, 0.000575549, 0.000708118, 0.000583843, 0.000576444, 0.000611319, 0.000575093, 0.00064535, 0.00057428, 0.000574832, 0.000574345, 0.000601363, 0.00057425, 0.000762277, 0.000574249, 0.000580585
0.59781, 0, 0.00171109, 0.000950012, 1.41421, -0.00171109, 0.000962377, 0.000950012, 0.000950025, 0.000950066, 0.000950387, 0.000951105, 0.000950148, 0.000951031, 0.000954226, 0.000952164, 0.00119167, 0.000965892, 0.000953645, 0.00101137, 0.000951087, 0.0010677, 0.000950064, 0.000950823, 0.000950175, 0.000986812, 0.000950013, 0.00120006, 0.000950012, 0.000960499
0.605709, 0, 0.00273838, 0.0015447, 1.41421, -0.00273838, 0.00156482, 0.0015447, 0.00154472, 0.00154479, 0.00154531, 0.00154648, 0.00154492, 0.00154636, 0.00155156, 0.0015482, 0.00197414, 0.00157054, 0.00155061, 0.00164452, 0.00154607, 0.00173615, 0.00154479, 0.00154583, 0.00154498, 0.00159445, 0.0015447, 0.00188142, 0.0015447, 0.00156176
0.613608, 0, 0.00434951, 0.00246888, 1.41421, -0.00434951, 0.00250105, 0.00246888, 0.00246892, 0.00246902, 0.00246986, 0.00247173, 0.00246924, 0.00247153, 0.00247985, 0.00247448, 0.00322001, 0.00251019, 0.00247833, 0.0026285, 0.00247061, 0.00277504, 0.00246902, 0.00247043, 0.00246933, 0.0025359, 0.00246888, 0.00292793, 0.00246888, 0.00249617
0.621506, 0, 0.00684287, 0.00387924, 1.41421, -0.00684287, 0.00392982, 0.00387924, 0.00387929, 0.00387946, 0.00388078, 0.00388371, 0.0038798, 0.00388341, 0.00389648, 0.00388804, 0.00517223, 0.00394419, 0.0038941, 0.00413019, 0.00388143, 0.00436056, 0.00387945, 0.00388137, 0.00387997, 0.00396924, 0.00387924, 0.004512, 0.00387924, 0.00392214
0.629405, 0, 0.0106481, 0.00599295, 1.41421, -0.0106481, 0.00607113, 0.00599295, 0.00599303, 0.00599329, 0.00599532, 0.00599986, 0.00599381, 0.00599939, 0.00601959, 0.00600655, 0.00818322, 0.00609335, 0.00601592, 0.00638087, 0.00599571, 0.00673697, 0.00599328, 0.00599587, 0.00599412, 0.0061135, 0.00599295, 0.00687296, 0.00599295, 0.00605926
0.637304, 0, 0.0163722, 0.00910409, 1.41421, -0.0163722, 0.00922294, 0.00910409, 0.00910422, 0.00910461, 0.0091077, 0.0091146, 0.0091054, 0.00911389, 0.0091446, 0.00912477, 0.0127548, 0.00925671, 0.00913901, 0.00969378, 0.00910756, 0.0102351, 0.00910459, 0.00910807, 0.00910593, 0.00926517, 0.0091041, 0.0103356, 0.00910409, 0.00920489
0.645202, 0, 0.0248577, 0.0136018, 1.41421, -0.0248577, 0.0137795, 0.0136018, 0.013602, 0.0136026, 0.0136072, 0.0136175, 0.0136038, 0.0136165, 0.0136624, 0.0136327, 0.0195888, 0.01383, 0.013654, 0.0144834, 0.0136062, 0.0152927, 0.0136025, 0.0136072, 0.0136046, 0.0138165, 0.0136018, 0.0153312, 0.0136018, 0.0137525
0.653101, 0.985982, 0.0372514, 0.0199885, 1.728, 0.948731, 0.0202498, 0.0199885, 0.0199888, 0.0199896, 0.0199964, 0.0200116, 0.0199914, 0.02001, 0.0200776, 0.020034, 0.029648, 0.020324, 0.0200653, 0.021285, 0.019994, 0.022475, 0.0199896, 0.0199958, 0.0199928, 0.0202741, 0.0199885, 0.0224183, 0.0199885, 0.0202101
0.661, 0.997599, 0.0550848, 0.0288969, 1.73136, 0.942514, 0.0292749, 0.0288969, 0.0288973, 0.0288985, 0.0289083, 0.0289303, 0.028901, 0.028928, 0.0290257, 0.0289627, 0.0442284, 0.0293823, 0.0290079, 0.0307726, 0.0289037, 0.0324942, 0.0288985, 0.0289068, 0.0289033, 0.0292756, 0.0288969, 0.0323044, 0.0288969, 0.0292175
0.668899, 0.997576, 0.0803639, 0.0411032, 1.73135, 0.917212, 0.0416414, 0.0411032, 0.0411038, 0.0411056, 0.0411196, 0.0411508, 0.0411092, 0.0411476, 0.0412867, 0.0411969, 0.0650407, 0.0417943, 0.0412613, 0.0437735, 0.0411117, 0.0462241, 0.0411055, 0.0411166, 0.0411127, 0.0416038, 0.0411033, 0.0458628, 0.0411032, 0.0415598
0.676797, 0.0188425, 0.115663, 0.0575341, 1.42086, -0.0968209, 0.0582881, 0.0575341, 0.0575349, 0.0575374, 0.057557, 0.0576008, 0.0575425, 0.0575963, 0.0577911, 0.0576653, 0.0942977, 0.0585023, 0.0577556, 0.0612751, 0.0575447, 0.0647079, 0.0575373, 0.0575521, 0.057548, 0.0581932, 0.0575342, 0.0641447, 0.0575341, 0.0581738
0.684696, 0, 0.164219, 0.0792634, 1.41421, -0.164219, 0.080303, 0.0792634, 0.0792645, 0.0792679, 0.079295, 0.0793553, 0.0792749, 0.0793491, 0.0796177, 0.0794443, 0.134801, 0.0805985, 0.0795689, 0.084422, 0.0792764, 0.089155, 0.0792678, 0.0792874, 0.0792832, 0.0801269, 0.0792635, 0.0883821, 0.0792634, 0.0801455
0.692595, 0, 0.23001, 0.107496, 1.41421, -0.23001, 0.108908, 0.107496, 0.107498, 0.107503, 0.107539, 0.107621, 0.107512, 0.107613, 0.107978, 0.107742, 0.19002, 0.109309, 0.107911, 0.1145, 0.107513, 0.120923, 0.107502, 0.107529, 0.107525, 0.108621, 0.107497, 0.119979, 0.107496, 0.108694
0.700494, 0, 0.31782, 0.14354, 1.41421, -0.31782, 0.145427, 0.14354, 0.143542, 0.143549, 0.143598, 0.143707, 0.143561, 0.143696, 0.144183, 0.143869, 0.264152, 0.145963, 0.144095, 0.152901, 0.14356, 0.161486, 0.143548, 0.143583, 0.143579, 0.144996, 0.14354, 0.16049, 0.14354, 0.145142
0.708392, 0, 0.433253, 0.188754, 1.41421, -0.433253, 0.191238, 0.188754, 0.188757, 0.188765, 0.18883, 0.188974, 0.188782, 0.188959, 0.189601, 0.189186, 0.362138, 0.191944, 0.189484, 0.201078, 0.188778, 0.212375, 0.188765, 0.188811, 0.188808, 0.190623, 0.188754, 0.211581, 0.188754, 0.190863
0.716291, 0, 0.582709, 0.244486, 1.41421, -0.582709, 0.247707, 0.244486, 0.24449, 0.2445, 0.244584, 0.244771, 0.244522, 0.244752, 0.245584, 0.245047, 0.48964, 0.248622, 0.245432, 0.260468, 0.244515, 0.275112, 0.2445, 0.24456, 0.244559, 0.246864, 0.244486, 0.274981, 0.244486, 0.247222
0.72419, 0.96429, 0.773271, 0.311992, 1.72171, 0.191019, 0.316108, 0.311992, 0.311997, 0.31201, 0.312117, 0.312356, 0.312038, 0.312332, 0.313395, 0.312709, 0.652938, 0.317277, 0.313202, 0.332413, 0.312027, 0.351114, 0.31201, 0.31209, 0.31209, 0.314989, 0.311993, 0.352417, 0.311992, 0.31549
0.732089, 1.99758, 1.01252, 0.392347, 1.9994, 0.985061, 0.397529, 0.392347, 0.392352, 0.392369, 0.392504, 0.392805, 0.392404, 0.392774, 0.394113, 0.393249, 0.858737, 0.399002, 0.393869, 0.418063, 0.392388, 0.441593, 0.392369, 0.392474, 0.392476, 0.396083, 0.392347, 0.445548, 0.392347, 0.396754
0.739987, 3.87599, 1.30826, 0.486342, 2.42404, 2.56773, 0.492776, 0.486342, 0.486349, 0.48637, 0.486537, 0.486911, 0.486413, 0.486873, 0.488535, 0.487462, 1.11388, 0.494604, 0.488232, 0.518267, 0.486392, 0.547448, 0.48637, 0.486507, 0.486512, 0.490949, 0.486343, 0.555892, 0.486342, 0.491819
0.747886, 1.16214, 1.66808, 0.594398, 1.77824, -0.505938, 0.602274, 0.594398, 0.594406, 0.594432, 0.594637, 0.595094, 0.594485, 0.595047, 0.597082, 0.595769, 1.42495, 0.604511, 0.596712, 0.633478, 0.594456, 0.669151, 0.594432, 0.594611, 0.594619, 0.60001, 0.594398, 0.684769, 0.594398, 0.601111
0.755785, 0, 2.09894, 0.716479, 1.41421, -2.09894, 0.725989, 0.716479, 0.71649, 0.716521, 0.716768, 0.71732, 0.716584, 0.717263, 0.719721, 0.718134, 1.79777, 0.72869, 0.719274, 0.763668, 0.716547, 0.806665, 0.716521, 0.716752, 0.716764, 0.72323, 0.71648, 0.833261, 0.716479, 0.724599
0.763683, 0, 2.60656, 0.85203, 1.41421, -2.60656, 0.863361, 0.85203, 0.852042, 0.85208, 0.852374, 0.853032, 0.852155, 0.852964, 0.855892, 0.854002, 2.23679, 0.866578, 0.855359, 0.908251, 0.852108, 0.959361, 0.85208, 0.852378, 0.852396, 0.860046, 0.852031, 1.00218, 0.85203, 0.861726
0.771582, 2.89965, 3.1948, 0.999943, 2.21351, -0.29515, 1.01327, 0.999943, 0.999958, 1, 1.00035, 1.00112, 1.00009, 1.00104, 1.00449, 1.00226, 2.74449, 1.01705, 1.00386, 1.06606, 1.00003, 1.12598, 1, 1.00038, 1.00041, 1.00933, 0.999944, 1.1921, 0.999943, 1.01138
0.779481, 4.88998, 3.86507, 1.15856, 2.62488, 1.02491, 1.17403, 1.15856, 1.15858, 1.15863, 1.15903, 1.15993, 1.15873, 1.15984, 1.16384, 1.16126, 3.3207, 1.17842, 1.16311, 1.23533, 1.15866, 1.30464, 1.15863, 1.15912, 1.15917, 1.16941, 1.15856, 1.40335, 1.15856, 1.17189
0.78738, 4.10037, 4.61575, 1.32572, 2.46989, -0.515377, 1.34347, 1.32572, 1.32574, 1.3258, 1.32626, 1.32729, 1.32592, 1.32719, 1.33177, 1.32881, 3.962, 1.3485, 1.33094, 1.41377, 1.32584, 1.49288, 1.32581, 1.32642, 1.3265, 1.33808, 1.32572, 1.63613, 1.32572, 1.34109
0.795278, 6.88033, 5.44176, 1.49883, 2.97999, 1.43857, 1.51894, 1.49883, 1.49885, 1.49891, 1.49944, 1.50061, 1.49905, 1.50049, 1.50568, 1.50233, 4.66128, 1.52464, 1.50474, 1.59863, 1.49895, 1.68773, 1.49893, 1.4997, 1.49984, 1.5127, 1.49883, 1.89051, 1.49883, 1.51636
0.803177, 6.16986, 6.33425, 1.67496, 2.8583, -0.164393, 1.6975, 1.67496, 1.67498, 1.67506, 1.67564, 1.67695, 1.67521, 1.67682, 1.68264, 1.67888, 5.40749, 1.70388, 1.68158, 1.78679, 1.6751, 1.88584, 1.67508, 1.67605, 1.67629, 1.69032, 1.67496, 2.16656, 1.67496, 1.69478
0.811076, 5.87311, 7.28058, 1.85102, 2.80591, -1.40747, 1.876, 1.85102, 1.85105, 1.85113, 1.85178, 1.85323, 1.8513, 1.85308, 1.85954, 1.85537, 6.18562, 1.88308, 1.85836, 1.97497, 1.85117, 2.08365, 1.85116, 1.85237, 1.8528, 1.86777, 1.85102, 2.46435, 1.85102, 1.87323
0.818975, 2.05742, 8.26454, 2.02389, 2.0143, -6.20712, 2.05129, 2.02389, 2.02392, 2.02401, 2.02473, 2.02632, 2.0242, 2.02615, 2.03323, 2.02866, 6.97708, 2.05905, 2.03194, 2.15985, 2.02406, 2.27754, 2.02406, 2.02557, 2.02629, 2.0419, 2.0239, 2.78396, 2.02389, 2.04861
0.826873, 1.99517, 9.26683, 2.19057, 1.99879, -7.27167, 2.22033, 2.19057, 2.1906, 2.1907, 2.19147, 2.1932, 2.1909, 2.19302, 2.20071, 2.19575, 7.76027, 2.22874, 2.19931, 2.33822, 2.19075, 2.46402, 2.19077, 2.19264, 2.19384, 2.20964, 2.19057, 3.12543, 2.19057, 2.21791
0.834772, 7.78681, 10.2658, 2.34832, 3.12839, -2.47902, 2.38034, 2.34832, 2.34836, 2.34846, 2.3493, 2.35115, 2.34868, 2.35096, 2.35924, 2.3539, 8.51167, 2.38938, 2.35773, 2.50718, 2.34851, 2.63986, 2.34856, 2.35088, 2.35285, 2.36823, 2.34833, 3.48862, 2.34832, 2.37844
0.842671, 10.7722, 11.2386, 2.49482, 3.57383, -0.466373, 2.52897, 2.49482, 2.49485, 2.49497, 2.49585, 2.49784, 2.49519, 2.49763, 2.50646, 2.50076, 9.20703, 2.5386, 2.50485, 2.66424, 2.49501, 2.80229, 2.4951, 2.49797, 2.5011, 2.5153, 2.49482, 3.87301, 2.49482, 2.52792
0.85057, 12.0551, 12.162, 2.6282, 3.74901, -0.106907, 2.66433, 2.6282, 2.62824, 2.62836, 2.6293, 2.63139, 2.6286, 2.63118, 2.64051, 2.63448, 9.8228, 2.6745, 2.63881, 2.80743, 2.6284, 2.94905, 2.62855, 2.63208, 2.63697, 2.64897, 2.6282, 4.27746, 2.6282, 2.66456
0.858468, 10.9064, 13.0138, 2.74715, 3.59255, -2.10745, 2.78509, 2.74715, 2.7472, 2.74732, 2.74831, 2.75051, 2.74757, 2.75028, 2.76008, 2.75375, 10.3377, 2.79575, 2.7583, 2.93533, 2.74736, 3.07849, 2.74758, 2.75192, 2.75938, 2.76792, 2.74716, 4.69992, 2.74715, 2.78717
0.866367, 11.0599, 13.7742, 2.85093, 3.61385, -2.71427, 2.89049, 2.85093, 2.85098, 2.8511, 2.85213, 2.85443, 2.85137, 2.85419, 2.86441, 2.85781, 10.734, 2.90159, 2.86255, 3.04714, 2.85115, 3.18962, 2.85146, 2.85677, 2.86791, 2.8714, 2.85094, 5.13713, 2.85093, 2.89516
0.874266, 9.98304, 14.4262, 2.93932, 3.46165, -4.44314, 2.98032, 2.93932, 2.93937, 2.9395, 2.94057, 2.94294, 2.93977, 2.9427, 2.95329, 2.94645, 10.999, 2.99179, 2.95136, 3.14262, 2.93954, 3.28204, 2.93997, 2.94645, 2.96274, 2.95921, 2.93932, 5.58442, 2.93932, 2.98853
0.882164, 11.8153, 14.957, 3.01259, 3.7169, -3.14171, 3.05486, 3.01259, 3.01264, 3.01277, 3.01387, 3.01632, 3.01306, 3.01607, 3.02698, 3.01994, 11.1257, 3.06663, 3.02499, 3.22206, 3.01281, 3.35595, 3.0134, 3.02125, 3.04461, 3.03167, 3.01259, 6.03551, 3.01259, 3.06781
0.890063, 10.4963, 15.3584, 3.07143, 3.53501, -4.86213, 3.11479, 3.07143, 3.07148, 3.07162, 3.07275, 3.07526, 3.07191, 3.075, 3.08618, 3.07896, 11.1132, 3.12681, 3.08415, 3.28617, 3.07165, 3.41207, 3.07243, 3.08189, 3.11473, 3.08949, 3.07144, 6.48251, 3.07143, 3.13405
0.897962, 10.549, 15.6267, 3.11686, 3.54246, -5.07772, 3.16116, 3.11686, 3.11691, 3.11705, 3.1182, 3.12077, 3.11735, 3.1205, 3.13192, 3.12455, 10.967, 3.17336, 3.12984, 3.33604, 3.11708, 3.45152, 3.11809, 3.12941, 3.17469, 3.13373, 3.11686, 6.91607, 3.11686, 3.18872
0.905861, 14.9807, 15.763, 3.15012, 4.12076, -0.782362, 3.19523, 3.15012, 3.15017, 3.15031, 3.15148, 3.15409, 3.15061, 3.15382, 3.16543, 3.15793, 10.6984, 3.20754, 3.16332, 3.37298, 3.15033, 3.47574, 3.15164, 3.16506, 3.22634, 3.16569, 3.15012, 7.32566, 3.15012, 3.23359
0.913759, 11.0744, 15.7726, 3.17259, 3.61585, -4.69826, 3.21841, 3.17259, 3.17264, 3.17278, 3.17397, 3.17661, 3.17309, 3.17634, 3.1881, 3.18051, 10.3237, 3.23075, 3.18596, 3.39844, 3.1728, 3.4864, 3.17445, 3.19021, 3.27161, 3.1868, 3.17259, 7.70009, 3.17259, 3.27069
0.921658, 19.5032, 15.6646, 3.18569, 4.63715, 3.83857, 3.23216, 3.18569, 3.18574, 3.18589, 3.18709, 3.18976, 3.1862, 3.18948, 3.20137, 3.1937, 9.8627, 3.24445, 3.19921, 3.41395, 3.1859, 3.48531, 3.18796, 3.20627, 3.31246, 3.19852, 3.18569, 8.02806, 3.18569, 3.30222
0.929557, 17.8727, 15.451, 3.19084, 4.45788, 2.4217, 3.23793, 3.19084, 3.19089, 3.19104, 3.19225, 3.19494, 3.19135, 3.19466, 3.20665, 3.19891, 9.33772, 3.25005, 3.20447, 3.421, 3.19104, 3.4743, 3.19358, 3.21463, 3.35067, 3.20229, 3.19084, 8.29893, 3.19084, 3.33046
0.937456, 16.4726, 15.1463, 3.18935, 4.29798, 1.32637, 3.23708, 3.18935, 3.1894, 3.18955, 3.19077, 3.19348, 3.18986, 3.1932, 3.20526, 3.19747, 8.77189, 3.24892, 3.20306, 3.42099, 3.18954, 3.45521, 3.19266, 3.21654, 3.38775, 3.19949, 3.18935, 8.50341, 3.18935, 3.3577
0.945354, 12.2904, 14.7662, 3.18243, 3.78026, -2.4758, 3.23087, 3.18243, 3.18248, 3.18263, 3.18385, 3.18658, 3.18295, 3.1863, 3.19842, 3.19059, 8.18785, 3.24226, 3.19621, 3.4152, 3.18261, 3.42978, 3.1864, 3.21313, 3.42484, 3.19133, 3.18243, 8.63429, 3.18243, 3.38618
0.953253, 20.1428, 14.3273, 3.17114, 4.70562, 5.81547, 3.22044, 3.17114, 3.17119, 3.17134, 3.17257, 3.1753, 3.17166, 3.17502, 3.18719, 3.17933, 7.60641, 3.23116, 3.18497, 3.40476, 3.17132, 3.39966, 3.17588, 3.20539, 3.46264, 3.1789, 3.17114, 8.68696, 3.17114, 3.41802
0.961152, 9.61701, 13.8464, 3.15638, 3.40837, -4.22936, 3.20676, 3.15638, 3.15643, 3.15659, 3.15781, 3.16055, 3.1569, 3.16027, 3.17247, 3.1646, 7.04565, 3.21654, 3.17025, 3.39064, 3.15656, 3.3664, 3.16202, 3.19411, 3.50133, 3.1631, 3.15638, 8.65988, 3.15638, 3.45512
0.969051, 9.4249, 13.3394, 3.13891, 3.38007, -3.91451, 3.19069, 3.13891, 3.13896, 3.13911, 3.14035, 3.14309, 3.13943, 3.14281, 3.15503, 3.14714, 6.52022, 3.19917, 3.15281, 3.37362, 3.13908, 3.33141, 3.14561, 3.17992, 3.54057, 3.1447, 3.13891, 8.55472, 3.13891, 3.49912
0.976949, 10.6542, 12.8216, 3.11933, 3.55727, -2.16742, 3.17297, 3.11933, 3.11938, 3.11954, 3.12077, 3.12352, 3.11985, 3.12324, 3.13548, 3.12758, 6.041, 3.17966, 3.13325, 3.35438, 3.11951, 3.296, 3.1273, 3.16334, 3.57952, 3.12431, 3.11933, 8.37635, 3.11933, 3.5513
0.984848, 9.9855, 12.3068, 3.09813, 3.46201, -2.32128, 3.15425, 3.09813, 3.09818, 3.09834, 3.09957, 3.10232, 3.09865, 3.10204, 3.11429, 3.10638, 5.615, 3.1585, 3.11206, 3.33341, 3.09831, 3.26141, 3.10765, 3.14471, 3.61692, 3.10239, 3.09813, 8.13252, 3.09813, 3.61247
0.992747, 15.7502, 11.8071, 3.07567, 4.2131, 3.94309, 3.13511, 3.07567, 3.07573, 3.07588, 3.07712, 3.07987, 3.0762, 3.07959, 3.09185, 3.08393, 5.24559, 3.13607, 3.08962, 3.31111, 3.07586, 3.22881, 3.08716, 3.12433, 3.65112, 3.07932, 3.07568, 7.8334, 3.07567, 3.68292
1.00065, 19.3803, 11.3329, 3.05225, 4.62389, 8.04746, 3.11609, 3.05224, 3.0523, 3.05245, 3.05369, 3.05645, 3.05277, 3.05616, 3.06843, 3.06051, 4.93294, 3.11266, 3.0662, 3.28778, 3.05244, 3.19939, 3.06629, 3.1024, 3.6803, 3.05537, 3.05225, 7.49092, 3.05225, 3.7623
1.00854, 8.07115, 10.8926, 3.02806, 3.17351, -2.82148, 3.09776, 3.02805, 3.02811, 3.02827, 3.0295, 3.03226, 3.02858, 3.03198, 3.04425, 3.03632, 4.67448, 3.08848, 3.04201, 3.26365, 3.02827, 3.17435, 3.04555, 3.07905, 3.70253, 3.03073, 3.02806, 7.11805, 3.02806, 3.84962
1.01644, 10.9903, 10.4929, 3.00326, 3.6042, 0.497362, 3.0807, 3.00326, 3.00331, 3.00347, 3.00471, 3.00746, 3.00379, 3.00718, 3.01945, 3.01153, 4.46558, 3.06368, 3.01722, 3.23889, 3.0035, 3.15499, 3.02552, 3.05443, 3.716, 3.00555, 3.00327, 6.72799, 3.00326, 3.9432
1.02434, 12.8631, 10.1386, 2.97797, 3.85527, 2.72453, 3.06557, 2.97796, 2.97802, 2.97818, 2.97941, 2.98217, 2.97849, 2.98189, 2.99416, 2.98624, 4.30015, 3.03839, 2.99193, 3.21359, 2.97824, 3.14274, 3.00696, 3.02865, 3.7191, 2.97994, 2.97797, 6.3335, 2.97797, 4.04066
1.03224, 7.11767, 9.833, 2.95226, 3.01955, -2.71533, 3.05312, 2.95225, 2.95231, 2.95247, 2.9537, 2.95646, 2.95279, 2.95618, 2.96846, 2.96053, 4.1712, 3.01268, 2.96622, 3.18785, 2.95257, 3.13918, 2.99088, 3.00181, 3.71064, 2.95396, 2.95226, 5.9462, 2.95226, 4.13902
1.04014, 10.9904, 9.57839, 2.92619, 3.60422, 1.41199, 3.04421, 2.92617, 2.92624, 2.9264, 2.92763, 2.93039, 2.92672, 2.93011, 2.94239, 2.93446, 4.07141, 2.98661, 2.94015, 3.16172, 2.92655, 3.14609, 2.97863, 2.97402, 3.68987, 2.92765, 2.92619, 5.57613, 2.92619, 4.23481
1.04804, 10.8557, 9.3763, 2.8998, 3.58549, 1.47942, 3.03985, 2.89978, 2.89985, 2.90001, 2.90125, 2.904, 2.90033, 2.90372, 2.916, 2.90807, 3.9936, 2.96022, 2.91376, 3.13524, 2.90024, 3.16547, 2.97205, 2.94541, 3.65663, 2.90106, 2.89981, 5.23136, 2.8998, 4.3242
1.05594, 11.125, 9.22812, 2.87312, 3.62285, 1.89689, 3.04116, 2.87309, 2.87317, 2.87333, 2.87456, 2.87732, 2.87364, 2.87704, 2.88931, 2.88139, 3.93104, 2.93353, 2.88708, 3.10843, 2.87365, 3.19954, 2.97358, 2.9161, 3.6113, 2.87421, 2.87312, 4.91788, 2.87312, 4.40322
1.06384, 11.7116, 9.13561, 2.84615, 3.70292, 2.576, 3.04939, 2.84611, 2.8462, 2.84636, 2.84759, 2.85035, 2.84668, 2.85007, 2.86235, 2.85442, 3.87774, 2.90657, 2.86011, 3.08128, 2.8468, 3.25075, 2.98637, 2.88619, 3.55478, 2.8471, 2.84615, 4.63953, 2.84615, 4.46801
1.07173, 10.269, 9.10146, 2.81891, 3.50272, 1.16755, 3.06584, 2.81885, 2.81896, 2.81911, 2.82035, 2.82311, 2.81943, 2.82282, 2.8351, 2.82717, 3.82864, 2.87932, 2.83287, 3.05379, 2.81971, 3.32171, 3.01446, 2.8558, 3.48848, 2.81973, 2.81891, 4.39816, 2.81891, 4.51502
1.07963, 6.84617, 9.12966, 2.79137, 2.97425, -2.28349, 3.09186, 2.7913, 2.79142, 2.79157, 2.79281, 2.79557, 2.79189, 2.79528, 2.80756, 2.79963, 3.7797, 2.85178, 2.80533, 3.02594, 2.79236, 3.41522, 3.0628, 2.82501, 3.41411, 2.79208, 2.79137, 4.19382, 2.79137, 4.54123
1.08753, 11.2812, 9.22584, 2.76351, 3.64434, 2.05534, 3.12868, 2.76343, 2.76356, 2.76372, 2.76496, 2.76771, 2.76404, 2.76743, 2.77971, 2.77178, 3.72793, 2.82392, 2.77747, 2.99768, 2.76475, 3.53416, 3.13738, 2.7939, 3.33365, 2.76413, 2.76352, 4.02511, 2.76351, 4.54441
1.09543, 10.6948, 9.39735, 2.7353, 3.56298, 1.29746, 3.17735, 2.73519, 2.73536, 2.73551, 2.73675, 2.7395, 2.73583, 2.73922, 2.7515, 2.74357, 3.67132, 2.79571, 2.74926, 2.96897, 2.73685, 3.68145, 3.24511, 2.7625, 3.24915, 2.73584, 2.73531, 3.88947, 2.7353, 4.5232
1.10333, 14.9879, 9.65313, 2.70669, 4.12163, 5.33473, 3.23861, 2.70655, 2.70674, 2.70689, 2.70813, 2.71089, 2.70721, 2.71061, 2.72288, 2.71496, 3.6088, 2.7671, 2.72065, 2.93973, 2.70863, 3.85998, 3.39374, 2.73084, 3.16261, 2.70715, 2.70669, 3.78351, 2.70669, 4.47723
1.11123, 7.14176, 10.0033, 2.67759, 3.02353, -2.86155, 3.31272, 2.67742, 2.67765, 2.6778, 2.67904, 2.6818, 2.67812, 2.68151, 2.69379, 2.68586, 3.5401, 2.738, 2.69156, 2.90988, 2.68003, 4.07254, 3.59158, 2.69888, 3.07585, 2.67799, 2.6776, 3.70333, 2.67759, 4.40716
1.11913, 13.0529, 10.4586, 2.64794, 3.8798, 2.59427, 3.39932, 2.64772, 2.64799, 2.64815, 2.64938, 2.65214, 2.64847, 2.65186, 2.66414, 2.65621, 3.46557, 2.70835, 2.6619, 2.87933, 2.651, 4.32176, 3.84708, 2.66659, 2.99046, 2.64828, 2.64794, 3.64483, 2.64794, 4.31459
1.12703, 10.2452, 11.0293, 2.61762, 3.49932, -0.784081, 3.49733, 2.61735, 2.61768, 2.61783, 2.61907, 2.62182, 2.61815, 2.62154, 2.63382, 2.62589, 3.38607, 2.67803, 2.63159, 2.84797, 2.62145, 4.61002, 4.16823, 2.63386, 2.90767, 2.61792, 2.61763, 3.60385, 2.61762, 4.20195
