   PIQUANT 0.0.0-main  ps__0545_0715362334_000rfs_shot_155.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, Ca_K, Cl_K, S_K, Si_K, Br_L, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
22.5616, 0, 0.00329615, 0, 1.41421, -0.00329615, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0024003, 0, 0.00089585, 0, 0
22.5693, 1, 0.00382912, 0, 1.73205, 0.996171, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00297011, 0, 0.00085901, 0, 0
22.577, 0, 0.00445605, 0, 1.41421, -0.00445605, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00363499, 0, 0.000821062, 0, 0
22.5848, 0, 0.00518264, 0, 1.41421, -0.00518264, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00440046, 0, 0.00078217, 0, 0
22.5925, 0, 0.00601209, 0, 1.41421, -0.00601209, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00526954, 0, 0.000742553, 0, 0
22.6002, 0, 0.00694386, 0, 1.41421, -0.00694386, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00624137, 0, 0.000702493, 0, 0
22.608, 0, 0.00797429, 0, 1.41421, -0.00797429, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00731202, 0, 0.000662273, 0, 0
22.6157, 0, 0.00909555, 0, 1.41421, -0.00909555, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00847336, 0, 0.000622196, 0, 0
22.6234, 0, 0.0102947, 0, 1.41421, -0.0102947, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00971208, 0, 0.000582597, 0, 0
22.6312, 0, 0.0115539, 0, 1.41421, -0.0115539, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0110101, 0, 0.000543809, 0, 0
22.6389, 0, 0.0128518, 0, 1.41421, -0.0128518, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0123457, 0, 0.000506124, 0, 0
22.6466, 0, 0.0141616, 0, 1.41421, -0.0141616, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0136918, 0, 0.000469852, 0, 0
22.6544, 0, 0.0154542, 0, 1.41421, -0.0154542, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.015019, 0, 0.000435233, 0, 0
22.6621, 0, 0.0166969, 0, 1.41421, -0.0166969, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0162944, 0, 0.000402507, 0, 0
22.6698, 0, 0.0178568, 0, 1.41421, -0.0178568, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.017485, 0, 0.000371832, 0, 0
22.6776, 1, 0.0189006, 0, 1.73205, 0.981099, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0185573, 0, 0.000343343, 0, 0
22.6853, 0, 0.0197966, 0, 1.41421, -0.0197966, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0194795, 0, 0.000317125, 0, 0
22.693, 0, 0.0205169, 0, 1.41421, -0.0205169, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0202237, 0, 0.000293199, 0, 0
22.7008, 0, 0.0210382, 0, 1.41421, -0.0210382, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0207666, 0, 0.00027154, 0, 0
22.7085, 0, 0.0213427, 0, 1.41421, -0.0213427, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0210906, 0, 0.000252101, 0, 0
22.7162, 0, 0.0214199, 0, 1.41421, -0.0214199, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0211851, 0, 0.000234781, 0, 0
22.724, 0, 0.0212666, 0, 1.41421, -0.0212666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0210472, 0, 0.000219446, 0, 0
22.7317, 0, 0.0208874, 0, 1.41421, -0.0208874, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0206814, 0, 0.000205968, 0, 0
22.7394, 0, 0.0202941, 0, 1.41421, -0.0202941, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0200999, 0, 0.000194174, 0, 0
22.7472, 0, 0.0195052, 0, 1.41421, -0.0195052, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0193213, 0, 0.000183895, 0, 0
22.7549, 0, 0.0185454, 0, 1.41421, -0.0185454, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0183705, 0, 0.000174963, 0, 0
22.7626, 0, 0.0174435, 0, 1.41421, -0.0174435, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0172763, 0, 0.000167209, 0, 0
22.7704, 0, 0.0162307, 0, 1.41421, -0.0162307, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0160703, 0, 0.000160469, 0, 0
22.7781, 0, 0.0149417, 0, 1.41421, -0.0149417, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0147871, 0, 0.000154602, 0, 0
22.7858, 0, 0.0136091, 0, 1.41421, -0.0136091, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0134596, 0, 0.000149468, 0, 0
22.7936, 0, 0.0122645, 0, 1.41421, -0.0122645, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0121196, 0, 0.000144945, 0, 0
22.8013, 0, 0.0109379, 0, 1.41421, -0.0109379, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.010797, 0, 0.00014093, 0, 0
22.809, 0, 0.00965451, 0, 1.41421, -0.00965451, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00951718, 0, 0.000137329, 0, 0
22.8168, 0, 0.00843533, 0, 1.41421, -0.00843533, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00830127, 0, 0.000134064, 0, 0
22.8245, 0, 0.00729739, 0, 1.41421, -0.00729739, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00716631, 0, 0.000131072, 0, 0
22.8322, 0, 0.00625283, 0, 1.41421, -0.00625283, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00612453, 0, 0.0001283, 0, 0
22.84, 0, 0.00530845, 0, 1.41421, -0.00530845, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00518275, 0, 0.000125701, 0, 0
22.8477, 0, 0.00446784, 0, 1.41421, -0.00446784, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00434459, 0, 0.000123242, 0, 0
22.8554, 0, 0.00373018, 0, 1.41421, -0.00373018, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00360929, 0, 0.000120893, 0, 0
22.8632, 0, 0.00309174, 0, 1.41421, -0.00309174, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00297311, 0, 0.00011863, 0, 0
22.8709, 0, 0.00254675, 0, 1.41421, -0.00254675, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00243032, 0, 0.000116432, 0, 0
22.8786, 0, 0.00208758, 0, 1.41421, -0.00208758, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00197329, 0, 0.000114283, 0, 0
22.8864, 0, 0.00170563, 0, 1.41421, -0.00170563, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00159347, 0, 0.000112167, 0, 0
22.8941, 0, 0.00139166, 0, 1.41421, -0.00139166, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00128159, 0, 0.000110071, 0, 0
22.9018, 0, 0.00113647, 0, 1.41421, -0.00113647, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00102849, 0, 0.000107978, 0, 0
22.9096, 0, 0.000931443, 0, 1.41421, -0.000931443, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000825566, 0, 0.000105877, 0, 0
22.9173, 0, 0.000768445, 0, 1.41421, -0.000768445, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000664693, 0, 0.000103752, 0, 0
22.925, 0, 0.000640216, 0, 1.41421, -0.000640216, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000538628, 0, 0.000101588, 0, 0
22.9328, 0, 0.000540654, 0, 1.41421, -0.000540654, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000441283, 0, 9.93716e-05, 0, 0
22.9405, 0, 0.000464477, 0, 1.41421, -0.000464477, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000367391, 0, 9.70862e-05, 0, 0
22.9482, 0, 0.000407468, 0, 1.41421, -0.000407468, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000312752, 0, 9.47157e-05, 0, 0
22.956, 0, 0.000366409, 0, 1.41421, -0.000366409, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000274163, 0, 9.22461e-05, 0, 0
22.9637, 0, 0.000338916, 0, 1.41421, -0.000338916, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000249253, 0, 8.96626e-05, 0, 0
22.9714, 0, 0.000323403, 0, 1.41421, -0.000323403, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000236452, 0, 8.6951e-05, 0, 0
22.9792, 0, 0.000318985, 0, 1.41421, -0.000318985, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000234882, 0, 8.41034e-05, 0, 0
22.9869, 0, 0.000325324, 0, 1.41421, -0.000325324, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000244213, 0, 8.11106e-05, 0, 0
22.9946, 0, 0.000342559, 0, 1.41421, -0.000342559, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000264591, 0, 7.79676e-05, 0, 0
23.0024, 0, 0.000371169, 0, 1.41421, -0.000371169, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000296493, 0, 7.46757e-05, 0, 0
23.0101, 0, 0.000411881, 0, 1.41421, -0.000411881, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000340642, 0, 7.12385e-05, 0, 0
23.0178, 0, 0.000465564, 0, 1.41421, -0.000465564, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0003979, 0, 6.76644e-05, 0, 0
23.0256, 0, 0.000533075, 0, 1.41421, -0.000533075, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000469107, 0, 6.39684e-05, 0, 0
23.0333, 0, 0.000615156, 0, 1.41421, -0.000615156, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000554986, 0, 6.01709e-05, 0, 0
23.041, 0, 0.000712397, 0, 1.41421, -0.000712397, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000656103, 0, 5.62937e-05, 0, 0
23.0488, 0, 0.000824966, 0, 1.41421, -0.000824966, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000772599, 0, 5.23668e-05, 0, 0
23.0565, 0, 0.000952671, 0, 1.41421, -0.000952671, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000904251, 0, 4.84204e-05, 0, 0
23.0642, 0, 0.00109481, 0, 1.41421, -0.00109481, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00105032, 0, 4.44869e-05, 0, 0
23.072, 0, 0.00125002, 0, 1.41421, -0.00125002, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00120942, 0, 4.06021e-05, 0, 0
23.0797, 0, 0.00141628, 0, 1.41421, -0.00141628, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00137947, 0, 3.68016e-05, 0, 0
23.0874, 0, 0.00159103, 0, 1.41421, -0.00159103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00155791, 0, 3.31168e-05, 0, 0
23.0952, 0, 0.00177093, 0, 1.41421, -0.00177093, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00174135, 0, 2.95809e-05, 0, 0
23.1029, 0, 0.0019522, 0, 1.41421, -0.0019522, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00192598, 0, 2.62205e-05, 0, 0
23.1106, 0, 0.0021306, 0, 1.41421, -0.0021306, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00210754, 0, 2.30583e-05, 0, 0
23.1184, 0, 0.00230146, 0, 1.41421, -0.00230146, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00228134, 0, 2.01146e-05, 0, 0
23.1261, 0, 0.00246018, 0, 1.41421, -0.00246018, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00244278, 0, 1.74007e-05, 0, 0
23.1338, 0, 0.00260199, 0, 1.41421, -0.00260199, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00258706, 0, 1.49271e-05, 0, 0
23.1416, 0, 0.00272261, 0, 1.41421, -0.00272261, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00270991, 0, 1.26954e-05, 0, 0
23.1493, 0, 0.00281823, 0, 1.41421, -0.00281823, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00280753, 0, 1.07026e-05, 0, 0
23.157, 0, 0.00288567, 0, 1.41421, -0.00288567, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00287673, 0, 8.94298e-06, 0, 0
23.1648, 0, 0.00292268, 0, 1.41421, -0.00292268, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00291528, 0, 7.40557e-06, 0, 0
23.1725, 0, 0.00292799, 0, 1.41421, -0.00292799, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00292191, 0, 6.07607e-06, 0, 0
23.1802, 0, 0.00290133, 0, 1.41421, -0.00290133, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00289639, 0, 4.93992e-06, 0, 0
23.188, 0, 0.00284357, 0, 1.41421, -0.00284357, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0028396, 0, 3.97893e-06, 0, 0
23.1957, 0, 0.00275653, 0, 1.41421, -0.00275653, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00275335, 0, 3.1747e-06, 0, 0
23.2034, 0, 0.002643, 0, 1.41421, -0.002643, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00264049, 0, 2.50928e-06, 0, 0
23.2112, 0, 0.0025065, 0, 1.41421, -0.0025065, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00250453, 0, 1.96451e-06, 0, 0
23.2189, 0, 0.00235108, 0, 1.41421, -0.00235108, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00234956, 0, 1.52323e-06, 0, 0
23.2266, 0, 0.00218126, 0, 1.41421, -0.00218126, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00218009, 0, 1.16974e-06, 0, 0
23.2344, 0, 0.00200172, 0, 1.41421, -0.00200172, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00200083, 0, 8.89699e-07, 0, 0
23.2421, 0, 0.00181694, 0, 1.41421, -0.00181694, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00181627, 0, 6.70121e-07, 0, 0
23.2498, 0, 0.00163136, 0, 1.41421, -0.00163136, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00163086, 0, 4.99889e-07, 0, 0
23.2576, 0, 0.00144887, 0, 1.41421, -0.00144887, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0014485, 0, 3.6929e-07, 0, 0
23.2653, 0, 0.00127284, 0, 1.41421, -0.00127284, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00127257, 0, 2.70146e-07, 0, 0
23.273, 0, 0.00110613, 0, 1.41421, -0.00110613, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00110593, 0, 1.95705e-07, 0, 0
23.2808, 0, 0.000950939, 0, 1.41421, -0.000950939, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000950798, 0, 1.40416e-07, 0, 0
23.2885, 0, 0.000808717, 0, 1.41421, -0.000808717, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000808617, 0, 9.97652e-08, 0, 0
23.2962, 0, 0.000680432, 0, 1.41421, -0.000680432, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000680362, 0, 7.02061e-08, 0, 0
23.304, 0, 0.000566391, 0, 1.41421, -0.000566391, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000566342, 0, 4.89308e-08, 0, 0
23.3117, 0, 0.000466426, 0, 1.41421, -0.000466426, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000466392, 0, 3.37736e-08, 0, 0
23.3194, 0, 0.000380053, 0, 1.41421, -0.000380053, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00038003, 0, 2.30922e-08, 0, 0
23.3272, 0, 0.00030639, 0, 1.41421, -0.00030639, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000306374, 0, 1.56381e-08, 0, 0
23.3349, 0, 0.000244406, 0, 1.41421, -0.000244406, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000244395, 0, 1.04907e-08, 0, 0
23.3426, 0, 0.000192931, 0, 1.41421, -0.000192931, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000192924, 0, 6.97277e-09, 0, 0
23.3504, 0, 0.000150711, 0, 1.41421, -0.000150711, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000150706, 0, 4.59175e-09, 0, 0
23.3581, 0, 0.000116501, 0, 1.41421, -0.000116501, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000116498, 0, 2.9958e-09, 0, 0
23.3658, 0, 8.91326e-05, 0, 1.41421, -8.91326e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.91307e-05, 0, 1.93707e-09, 0, 0
23.3736, 0, 6.74839e-05, 0, 1.41421, -6.74839e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.74827e-05, 0, 1.24102e-09, 0, 0
23.3813, 0, 5.05785e-05, 0, 1.41421, -5.05785e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.05777e-05, 0, 7.88228e-10, 0, 0
23.389, 0, 3.75231e-05, 0, 1.41421, -3.75231e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.75226e-05, 0, 4.96268e-10, 0, 0
23.3968, 0, 2.75545e-05, 0, 1.41421, -2.75545e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.75542e-05, 0, 3.09718e-10, 0, 0
23.4045, 0, 2.00327e-05, 0, 1.41421, -2.00327e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.00325e-05, 0, 1.9167e-10, 0, 0
23.4122, 0, 1.44189e-05, 0, 1.41421, -1.44189e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.44188e-05, 0, 1.17614e-10, 0, 0
23.42, 0, 1.02746e-05, 0, 1.41421, -1.02746e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.02746e-05, 0, 7.15559e-11, 0, 0
23.4277, 0, 7.24939e-06, 0, 1.41421, -7.24939e-06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.24934e-06, 0, 4.31674e-11, 0, 0
23.4354, 0, 5.06531e-06, 0, 1.41421, -5.06531e-06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.06529e-06, 0, 2.58214e-11, 0, 0
23.4432, 0, 3.50454e-06, 0, 1.41421, -3.50454e-06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.50453e-06, 0, 1.53054e-11, 0, 0
23.4509, 0, 2.40152e-06, 0, 1.41421, -2.40152e-06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.40151e-06, 0, 8.98511e-12, 0, 0
23.4586, 0, 1.62989e-06, 0, 1.41421, -1.62989e-06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.62988e-06, 0, 5.21608e-12, 0, 0
23.4664, 0, 1.09555e-06, 0, 1.41421, -1.09555e-06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.09554e-06, 0, 2.98544e-12, 0, 0
23.4741, 0, 7.29414e-07, 0, 1.41421, -7.29414e-07, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.29413e-07, 0, 1.67595e-12, 0, 0
23.4818, 0, 4.81127e-07, 0, 1.41421, -4.81127e-07, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.81126e-07, 0, 9.1331e-13, 0, 0
23.4896, 0, 3.14355e-07, 0, 1.41421, -3.14355e-07, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.14354e-07, 0, 4.72447e-13, 0, 0
23.4973, 0, 2.03504e-07, 0, 1.41421, -2.03504e-07, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.03504e-07, 0, 2.19791e-13, 0, 0
23.505, 0, 1.30525e-07, 0, 1.41421, -1.30525e-07, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.30525e-07, 0, 1.27563e-13, 0, 0
23.5128, 0, 8.29384e-08, 0, 1.41421, -8.29384e-08, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.29384e-08, 0, 7.30656e-14, 0, 0
23.5205, 0, 5.2218e-08, 0, 1.41421, -5.2218e-08, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.22179e-08, 0, 4.11682e-14, 0, 0
23.5282, 0, 3.25804e-08, 0, 1.41421, -3.25804e-08, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.25804e-08, 0, 2.26723e-14, 0, 0
23.536, 0, 2.01408e-08, 0, 1.41421, -2.01408e-08, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.01408e-08, 0, 1.20764e-14, 0, 0
23.5437, 0, 1.23394e-08, 0, 1.41421, -1.23394e-08, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.23394e-08, 0, 6.04664e-15, 0, 0
23.5514, 0, 7.49143e-09, 0, 1.41421, -7.49143e-09, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.49143e-09, 0, 2.6492e-15, 0, 0
23.5592, 0, 4.50641e-09, 0, 1.41421, -4.50641e-09, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.50641e-09, 0, 1.47872e-15, 0, 0
23.5669, 0, 2.6865e-09, 0, 1.41421, -2.6865e-09, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.6865e-09, 0, 8.07219e-16, 0, 0
23.5746, 0, 1.58656e-09, 0, 1.41421, -1.58656e-09, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.58656e-09, 0, 4.2603e-16, 0, 0
