   PIQUANT 0.0.0-main  ps__0545_0715362334_000rfs_shot_146.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Cr_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
0.539982, 0, 1.7266e-05, 1.06999e-06, 1.41421, -1.7266e-05, 1.0942e-06, 1.06999e-06, 1.07005e-06, 1.07017e-06, 1.09667e-06, 1.0758e-06, 1.0701e-06, 1.11359e-06, 1.08578e-06, 1.07799e-06, 4.39327e-06, 1.11924e-06, 1.07001e-06, 1.07814e-06, 1.07028e-06, 8.82395e-06, 1.07e-06, 5.96821e-06, 1.06999e-06, 1.10849e-06
0.547847, 0, 2.52888e-05, 1.95245e-06, 1.41421, -2.52888e-05, 1.99591e-06, 1.95245e-06, 1.95255e-06, 1.95277e-06, 2.00034e-06, 1.96288e-06, 1.95264e-06, 2.03643e-06, 1.9808e-06, 1.9668e-06, 7.91901e-06, 2.01502e-06, 1.95248e-06, 1.96406e-06, 1.95297e-06, 1.27515e-05, 1.95246e-06, 8.15033e-06, 1.95245e-06, 2.02157e-06
0.555712, 0, 3.74763e-05, 3.50255e-06, 1.41421, -3.74763e-05, 3.57926e-06, 3.50255e-06, 3.50272e-06, 3.50312e-06, 3.58708e-06, 3.52095e-06, 3.50288e-06, 3.66212e-06, 3.55259e-06, 3.52789e-06, 1.40352e-05, 3.58175e-06, 3.5026e-06, 3.51901e-06, 3.5035e-06, 1.84549e-05, 3.50257e-06, 1.1357e-05, 3.50255e-06, 3.62456e-06
0.563576, 0, 5.61141e-05, 6.17801e-06, 1.41421, -5.61141e-05, 6.31118e-06, 6.17801e-06, 6.17831e-06, 6.179e-06, 6.32475e-06, 6.20996e-06, 6.17859e-06, 6.47714e-06, 6.26489e-06, 6.22199e-06, 2.44614e-05, 6.27793e-06, 6.1781e-06, 6.20122e-06, 6.17971e-06, 2.67637e-05, 6.17805e-06, 1.61645e-05, 6.17801e-06, 6.3898e-06
0.571441, 0, 8.47133e-05, 1.07155e-05, 1.41421, -8.47133e-05, 1.09429e-05, 1.07155e-05, 1.07161e-05, 1.07172e-05, 1.0966e-05, 1.07701e-05, 1.07165e-05, 1.12686e-05, 1.08638e-05, 1.07906e-05, 4.19274e-05, 1.08412e-05, 1.07157e-05, 1.07481e-05, 1.07185e-05, 3.8903e-05, 1.07156e-05, 2.34791e-05, 1.07155e-05, 1.10771e-05
0.579305, 0, 0.000128612, 1.82779e-05, 1.41421, -0.000128612, 1.86595e-05, 1.82779e-05, 1.82787e-05, 1.82807e-05, 1.86985e-05, 1.83694e-05, 1.82795e-05, 1.92865e-05, 1.85269e-05, 1.84039e-05, 7.06823e-05, 1.84353e-05, 1.82781e-05, 1.83232e-05, 1.8283e-05, 5.66764e-05, 1.8278e-05, 3.47106e-05, 1.82779e-05, 1.88849e-05
0.58717, 0, 0.000195806, 3.06634e-05, 1.41421, -0.000195806, 3.12937e-05, 3.06634e-05, 3.06648e-05, 3.0668e-05, 3.1358e-05, 3.08146e-05, 3.06661e-05, 3.24771e-05, 3.10746e-05, 3.08715e-05, 0.000117208, 3.08601e-05, 3.06638e-05, 3.07263e-05, 3.06722e-05, 8.27232e-05, 3.06635e-05, 5.20113e-05, 3.06634e-05, 3.16659e-05
0.595035, 0, 0.000298107, 5.05983e-05, 1.41421, -0.000298107, 5.16223e-05, 5.05983e-05, 5.06006e-05, 5.06059e-05, 5.17267e-05, 5.08439e-05, 5.06027e-05, 5.38141e-05, 5.12663e-05, 5.09365e-05, 0.000191197, 5.08434e-05, 5.05989e-05, 5.06853e-05, 5.06131e-05, 0.000120874, 5.05986e-05, 7.86218e-05, 5.05983e-05, 5.22269e-05
0.6029, 0, 0.00045268, 8.2132e-05, 1.41421, -0.00045268, 8.37687e-05, 8.2132e-05, 8.21357e-05, 8.21442e-05, 8.39355e-05, 8.25246e-05, 8.21391e-05, 8.77529e-05, 8.31997e-05, 8.26726e-05, 0.000306844, 8.24367e-05, 8.21331e-05, 8.22516e-05, 8.21566e-05, 0.000176631, 8.21325e-05, 0.000119332, 8.2132e-05, 8.4735e-05
0.610764, 0, 0.000684044, 0.000131157, 1.41421, -0.000684044, 0.000133731, 0.000131157, 0.000131163, 0.000131176, 0.000133993, 0.000131774, 0.000131168, 0.000140841, 0.000132836, 0.000132007, 0.000484519, 0.000131535, 0.000131159, 0.000131321, 0.000131197, 0.000257796, 0.000131158, 0.000181092, 0.000131157, 0.00013525
0.618629, 0, 0.0010266, 0.00020607, 1.41421, -0.0010266, 0.000210052, 0.00020607, 0.000206079, 0.000206099, 0.000210458, 0.000207025, 0.000206087, 0.000222511, 0.000208668, 0.000207385, 0.000752843, 0.000206537, 0.000206072, 0.000206293, 0.000206134, 0.000375278, 0.000206071, 0.000273788, 0.00020607, 0.000212403
0.626494, 0, 0.0015277, 0.000318583, 1.41421, -0.0015277, 0.000324647, 0.000318583, 0.000318597, 0.000318628, 0.000325266, 0.000320038, 0.000318609, 0.00034609, 0.000322539, 0.000320586, 0.00115118, 0.00031916, 0.000318587, 0.000318887, 0.000318684, 0.00054409, 0.000318585, 0.000411211, 0.000318583, 0.000328228
0.634358, 0, 0.00225128, 0.00048469, 1.41421, -0.00225128, 0.000493778, 0.00048469, 0.00048471, 0.000484757, 0.000494704, 0.00048687, 0.000484729, 0.000530028, 0.000490618, 0.000487691, 0.0017325, 0.000485401, 0.000484695, 0.0004851, 0.000484846, 0.000784539, 0.000484692, 0.000612204, 0.00048469, 0.000499144
0.642223, 0, 0.00328197, 0.000725744, 1.41421, -0.00328197, 0.000739151, 0.000725744, 0.000725774, 0.000725843, 0.000740518, 0.00072896, 0.000725802, 0.000799359, 0.00073449, 0.000730172, 0.00256652, 0.000726619, 0.000725752, 0.000726298, 0.000725984, 0.00112358, 0.000725748, 0.000901974, 0.000725744, 0.000747068
0.650088, 0, 0.00472942, 0.00106962, 1.41421, -0.00472942, 0.00108909, 0.00106962, 0.00106967, 0.00106977, 0.00109108, 0.00107429, 0.00106971, 0.00118735, 0.00108232, 0.00107605, 0.00374291, 0.0010707, 0.00106964, 0.00107037, 0.00106999, 0.00159632, 0.00106963, 0.00131353, 0.00106962, 0.00110059
0.657952, 0, 0.00673272, 0.00155188, 1.41421, -0.00673272, 0.00157972, 0.00155188, 0.00155194, 0.00155208, 0.00158256, 0.00155856, 0.001552, 0.00173731, 0.00157004, 0.00156107, 0.00537428, 0.00155319, 0.00155189, 0.00155288, 0.00155242, 0.00224748, 0.00155189, 0.00188917, 0.00155188, 0.00159616
0.665817, 0, 0.00946438, 0.00221676, 1.41421, -0.00946438, 0.00225595, 0.00221676, 0.00221684, 0.00221705, 0.00225995, 0.00222616, 0.00221693, 0.00250436, 0.00224233, 0.0022297, 0.00759863, 0.00221837, 0.00221678, 0.00221809, 0.00221754, 0.00313283, 0.00221677, 0.00268184, 0.00221676, 0.00227911
0.673682, 0, 0.0131334, 0.00311795, 1.41421, -0.0131334, 0.0031723, 0.00311795, 0.00311807, 0.00311835, 0.00317784, 0.00313098, 0.00311818, 0.00355718, 0.0031534, 0.0031359, 0.0105807, 0.00311991, 0.00311798, 0.00311973, 0.00311909, 0.0043202, 0.00311796, 0.00375635, 0.00311795, 0.00320441
0.681546, 0, 0.0179871, 0.00431887, 1.41421, -0.0179871, 0.00439311, 0.00431887, 0.00431904, 0.00431943, 0.00440068, 0.00433668, 0.0043192, 0.00497934, 0.0043673, 0.00434339, 0.0145117, 0.00432126, 0.00431892, 0.00432125, 0.0043205, 0.00589009, 0.0043189, 0.00519015, 0.00431887, 0.00443698
0.689411, 0, 0.0243102, 0.00589233, 1.41421, -0.0243102, 0.00599222, 0.00589233, 0.00589255, 0.00589307, 0.0060024, 0.00591629, 0.00589276, 0.00687006, 0.00595749, 0.00592532, 0.0196074, 0.00589522, 0.00589239, 0.00589547, 0.00589461, 0.00793536, 0.00589236, 0.0070735, 0.00589233, 0.00605127
0.697276, 0, 0.032422, 0.00791928, 1.41421, -0.032422, 0.00805171, 0.00791928, 0.00791958, 0.00792026, 0.00806522, 0.00795105, 0.00791985, 0.00934418, 0.00800567, 0.00796302, 0.0261028, 0.00792278, 0.00791936, 0.00792343, 0.00792246, 0.0105599, 0.00791932, 0.00950909, 0.00791928, 0.00813003
0.70514, 0, 0.0426696, 0.0104867, 1.41421, -0.0426696, 0.0106597, 0.0104867, 0.0104871, 0.010488, 0.0106774, 0.0105282, 0.0104874, 0.0125309, 0.0105996, 0.0105438, 0.034245, 0.0104909, 0.0104868, 0.0104922, 0.010491, 0.013876, 0.0104867, 0.0126106, 0.0104867, 0.0107621
0.713005, 0, 0.0554184, 0.0136843, 1.41421, -0.0554184, 0.0139071, 0.0136843, 0.0136848, 0.0136859, 0.0139299, 0.0137378, 0.0136853, 0.016571, 0.0138297, 0.0137579, 0.0442824, 0.0136893, 0.0136844, 0.0136914, 0.0136902, 0.0180002, 0.0136844, 0.0165007, 0.0136843, 0.0140391
0.72087, 0, 0.071038, 0.0176002, 1.41421, -0.071038, 0.0178832, 0.0176002, 0.0176009, 0.0176023, 0.0179121, 0.0176681, 0.0176015, 0.0216128, 0.0177848, 0.0176937, 0.0564515, 0.0176062, 0.0176004, 0.0176096, 0.0176081, 0.0230476, 0.0176003, 0.0213082, 0.0176002, 0.0180509
0.728734, 0, 0.089886, 0.0223159, 1.41421, -0.089886, 0.0226702, 0.0223159, 0.0223167, 0.0223185, 0.0227063, 0.0224009, 0.0223174, 0.0278057, 0.022547, 0.0224329, 0.0709616, 0.0223229, 0.0223161, 0.022328, 0.0223263, 0.0291248, 0.022316, 0.0271642, 0.0223159, 0.0228805
0.736599, 0, 0.112289, 0.0278999, 1.41421, -0.112289, 0.0283374, 0.0278999, 0.0279009, 0.0279031, 0.0283821, 0.0280048, 0.0279018, 0.0352927, 0.0281853, 0.0280444, 0.0879782, 0.0279081, 0.0279001, 0.0279155, 0.0279135, 0.036322, 0.0279, 0.0341994, 0.0278999, 0.0285977
0.744464, 0, 0.138523, 0.034402, 1.41421, -0.138523, 0.0349351, 0.034402, 0.0344032, 0.0344059, 0.0349895, 0.0345299, 0.0344043, 0.0442007, 0.0347497, 0.0345781, 0.107606, 0.0344116, 0.0344023, 0.034422, 0.0344198, 0.0447035, 0.0344021, 0.0425399, 0.034402, 0.0352531
0.752329, 0, 0.168793, 0.041847, 1.41421, -0.168793, 0.0424881, 0.041847, 0.0418485, 0.0418518, 0.0425535, 0.0420008, 0.0418498, 0.0546299, 0.0422652, 0.0420588, 0.129874, 0.0418581, 0.0418474, 0.0418726, 0.04187, 0.0542993, 0.0418472, 0.0523053, 0.041847, 0.0428717
0.760193, 1, 0.203216, 0.0502298, 1.73205, 0.796784, 0.0509909, 0.0502298, 0.0502315, 0.0502355, 0.0510685, 0.0504124, 0.0502331, 0.0666431, 0.0507262, 0.0504812, 0.154724, 0.0502425, 0.0502303, 0.0502623, 0.0502593, 0.065097, 0.05023, 0.063607, 0.0502298, 0.0514482
0.768058, 0, 0.241808, 0.0595111, 1.41421, -0.241808, 0.0604032, 0.0595111, 0.0595131, 0.0595178, 0.0604942, 0.0597251, 0.059515, 0.0802537, 0.0600929, 0.0598058, 0.182, 0.0595256, 0.0595117, 0.0595521, 0.059549, 0.0770357, 0.0595114, 0.0765483, 0.0595111, 0.0609426
0.775923, 0, 0.284475, 0.0696158, 1.41421, -0.284475, 0.0706488, 0.0696158, 0.0696181, 0.0696234, 0.0707541, 0.0698636, 0.0696202, 0.0954167, 0.0702894, 0.0699569, 0.21145, 0.0696321, 0.0696165, 0.0696673, 0.0696644, 0.090002, 0.0696161, 0.091226, 0.0696158, 0.0712783
0.783787, 0, 0.331014, 0.0804327, 1.41421, -0.331014, 0.0816147, 0.0804327, 0.0804353, 0.0804414, 0.0817352, 0.0807162, 0.0804378, 0.11202, 0.0812034, 0.080823, 0.242727, 0.0804509, 0.0804335, 0.0804971, 0.0804953, 0.10383, 0.080433, 0.107733, 0.0804327, 0.0823425
0.791652, 2.945, 0.381115, 0.0918177, 2.22374, 2.56388, 0.0931548, 0.0918177, 0.0918207, 0.0918277, 0.0932912, 0.0921385, 0.0918235, 0.129882, 0.0926895, 0.0922593, 0.275402, 0.0918379, 0.0918187, 0.0918979, 0.0918991, 0.118303, 0.0918181, 0.126164, 0.0918177, 0.0939893
0.799517, 0.0550018, 0.434375, 0.103599, 1.43353, -0.379373, 0.105095, 0.103599, 0.103602, 0.10361, 0.105247, 0.103958, 0.103605, 0.148747, 0.104574, 0.104093, 0.308978, 0.103621, 0.1036, 0.103698, 0.103706, 0.133164, 0.103599, 0.146613, 0.103599, 0.106045
0.807381, 0, 0.490315, 0.115583, 1.41421, -0.490315, 0.117239, 0.115583, 0.115587, 0.115595, 0.117408, 0.11598, 0.11559, 0.168293, 0.116662, 0.11613, 0.342917, 0.115607, 0.115584, 0.115706, 0.115724, 0.148123, 0.115583, 0.169182, 0.115583, 0.118315
0.815246, 0.937764, 0.548405, 0.127565, 1.71399, 0.389359, 0.129379, 0.127565, 0.127569, 0.127578, 0.129564, 0.128, 0.127573, 0.18814, 0.128747, 0.128164, 0.376659, 0.127591, 0.127567, 0.127717, 0.127755, 0.162873, 0.127566, 0.193974, 0.127565, 0.130593
0.823111, 4.73902, 0.60808, 0.139338, 2.59596, 4.13094, 0.141307, 0.139338, 0.139342, 0.139352, 0.141507, 0.13981, 0.139346, 0.207863, 0.140621, 0.139988, 0.409654, 0.139366, 0.13934, 0.139525, 0.139596, 0.177106, 0.139338, 0.221086, 0.139338, 0.142674
0.830975, 0.323219, 0.668765, 0.150702, 1.52421, -0.345546, 0.152819, 0.150702, 0.150707, 0.150718, 0.153035, 0.15121, 0.150711, 0.227012, 0.152081, 0.151401, 0.441385, 0.150732, 0.150704, 0.150933, 0.151057, 0.190528, 0.150703, 0.250604, 0.150702, 0.154361
0.83884, 0.930539, 0.729891, 0.161476, 1.71188, 0.200647, 0.163734, 0.161476, 0.161481, 0.161493, 0.163963, 0.162018, 0.161486, 0.245131, 0.162946, 0.162222, 0.471394, 0.161507, 0.161479, 0.16176, 0.161966, 0.202875, 0.161477, 0.282577, 0.161476, 0.165477
0.846705, 0.997577, 0.790907, 0.171503, 1.73135, 0.20667, 0.173891, 0.171503, 0.171508, 0.171521, 0.174134, 0.172076, 0.171513, 0.261788, 0.173057, 0.172291, 0.499298, 0.171535, 0.171506, 0.171851, 0.172183, 0.213927, 0.171504, 0.316999, 0.171503, 0.175873
0.854569, 1.07188, 0.851281, 0.180657, 1.75268, 0.220604, 0.183165, 0.180657, 0.180663, 0.180676, 0.183419, 0.181259, 0.180668, 0.276589, 0.182289, 0.181485, 0.524805, 0.180691, 0.180661, 0.181085, 0.181601, 0.223522, 0.180658, 0.353784, 0.180657, 0.185436
0.862434, 0, 0.910501, 0.18885, 1.41421, -0.910501, 0.191465, 0.18885, 0.188856, 0.18887, 0.19173, 0.189477, 0.188862, 0.28921, 0.190551, 0.189713, 0.547719, 0.188884, 0.188855, 0.189374, 0.190155, 0.231556, 0.188851, 0.392732, 0.18885, 0.194094
0.870299, 1.84179, 0.968069, 0.196029, 1.96005, 0.873724, 0.198739, 0.196029, 0.196035, 0.196049, 0.199014, 0.196679, 0.196041, 0.299409, 0.197791, 0.196924, 0.56794, 0.196064, 0.196035, 0.196668, 0.197824, 0.237991, 0.19603, 0.433511, 0.196029, 0.201818
0.878163, 0.158207, 1.02348, 0.202177, 1.46908, -0.865277, 0.204972, 0.202177, 0.202183, 0.202198, 0.205253, 0.202847, 0.202189, 0.307042, 0.203992, 0.203099, 0.585463, 0.202212, 0.202184, 0.202954, 0.204626, 0.24285, 0.202178, 0.475629, 0.202177, 0.208622
0.886028, 1.91607, 1.07624, 0.207311, 1.97891, 0.839835, 0.210178, 0.207311, 0.207318, 0.207332, 0.210466, 0.207998, 0.207323, 0.312065, 0.209172, 0.208257, 0.600361, 0.207346, 0.20732, 0.208251, 0.21062, 0.246211, 0.207312, 0.518433, 0.207311, 0.214561
0.893893, 2.08393, 1.1258, 0.211476, 2.02087, 0.958125, 0.214407, 0.211476, 0.211483, 0.211498, 0.214697, 0.212178, 0.211489, 0.314544, 0.213375, 0.212442, 0.612776, 0.211512, 0.211487, 0.212607, 0.215896, 0.248199, 0.211477, 0.561105, 0.211476, 0.219731
0.901757, 1, 1.17164, 0.214741, 1.73205, -0.171644, 0.217726, 0.214741, 0.214748, 0.214763, 0.218017, 0.215454, 0.214754, 0.314634, 0.216672, 0.215723, 0.622903, 0.214776, 0.214755, 0.216092, 0.220571, 0.248972, 0.214742, 0.602682, 0.214741, 0.22426
0.909622, 4.90883, 1.21321, 0.217191, 2.62847, 3.69562, 0.220222, 0.217191, 0.217197, 0.217213, 0.220512, 0.217914, 0.217204, 0.31258, 0.219147, 0.218186, 0.630971, 0.217225, 0.217207, 0.218791, 0.224777, 0.248713, 0.217192, 0.642095, 0.217191, 0.228309
0.917487, 0.0911696, 1.24998, 0.21892, 1.44609, -1.15881, 0.221994, 0.21892, 0.218927, 0.218943, 0.222277, 0.219651, 0.218933, 0.308688, 0.220897, 0.219926, 0.63723, 0.218954, 0.21894, 0.220799, 0.228656, 0.247612, 0.218921, 0.678212, 0.21892, 0.232061
0.925352, 0, 1.28145, 0.22003, 1.41421, -1.28145, 0.223144, 0.22003, 0.220037, 0.220053, 0.223416, 0.220767, 0.220043, 0.303311, 0.222023, 0.221045, 0.641933, 0.220063, 0.220055, 0.222214, 0.232344, 0.24586, 0.220031, 0.709905, 0.22003, 0.235719
0.933216, 2.80321, 1.30722, 0.220621, 2.19162, 1.49599, 0.223775, 0.220621, 0.220628, 0.220644, 0.224029, 0.221363, 0.220634, 0.296823, 0.222626, 0.221642, 0.645332, 0.220653, 0.22065, 0.223133, 0.235966, 0.243636, 0.220622, 0.73612, 0.220621, 0.239498
0.941081, 0.196789, 1.32698, 0.220788, 1.48216, -1.1302, 0.223987, 0.220788, 0.220795, 0.220811, 0.224214, 0.221534, 0.220802, 0.289597, 0.222802, 0.221815, 0.647659, 0.22082, 0.220824, 0.223645, 0.239623, 0.241103, 0.220789, 0.755943, 0.220788, 0.24362
0.948946, 1, 1.34059, 0.220622, 1.73205, -0.340591, 0.223872, 0.220622, 0.220629, 0.220645, 0.224061, 0.221371, 0.220636, 0.28199, 0.222643, 0.221653, 0.649128, 0.220653, 0.220665, 0.223833, 0.243388, 0.238401, 0.220623, 0.768671, 0.220622, 0.248305
0.95681, 1, 1.34807, 0.220203, 1.73205, -0.348068, 0.223517, 0.220202, 0.22021, 0.220226, 0.223652, 0.220953, 0.220216, 0.274321, 0.222229, 0.221236, 0.649928, 0.220232, 0.220253, 0.223766, 0.247298, 0.235646, 0.220203, 0.773861, 0.220203, 0.253763
0.964675, 0.891963, 1.34963, 0.219599, 1.70058, -0.457669, 0.222997, 0.219599, 0.219606, 0.219623, 0.223055, 0.220352, 0.219613, 0.266863, 0.221629, 0.220635, 0.650218, 0.219629, 0.219659, 0.223506, 0.25135, 0.23293, 0.2196, 0.771373, 0.219599, 0.260183
0.97254, 0.108037, 1.3457, 0.218872, 1.45191, -1.23766, 0.222379, 0.218872, 0.218879, 0.218896, 0.222334, 0.219626, 0.218886, 0.259834, 0.220904, 0.21991, 0.650136, 0.218901, 0.218944, 0.223099, 0.2555, 0.230319, 0.218873, 0.761381, 0.218872, 0.267724
0.980404, 0.887139, 1.33685, 0.218071, 1.69916, -0.44971, 0.221724, 0.218071, 0.218078, 0.218095, 0.221536, 0.218826, 0.218085, 0.253395, 0.220105, 0.21911, 0.64979, 0.218101, 0.218156, 0.222585, 0.259668, 0.227863, 0.218072, 0.744371, 0.218071, 0.276501
0.988269, 1.99758, 1.32383, 0.217237, 1.9994, 0.673755, 0.221082, 0.217236, 0.217244, 0.21726, 0.220704, 0.217991, 0.21725, 0.247652, 0.219271, 0.218276, 0.64927, 0.217266, 0.217338, 0.221994, 0.26374, 0.225589, 0.217237, 0.721108, 0.217237, 0.286574
0.996134, 2.99759, 1.30747, 0.2164, 2.23553, 1.69012, 0.220503, 0.216399, 0.216407, 0.216423, 0.219869, 0.217155, 0.216413, 0.24266, 0.218435, 0.21744, 0.648643, 0.216431, 0.216523, 0.221348, 0.267579, 0.223515, 0.216401, 0.692589, 0.2164, 0.297934
1.004, 1.9976, 1.28867, 0.215585, 1.9994, 0.708931, 0.22003, 0.215585, 0.215592, 0.215609, 0.219056, 0.216341, 0.215599, 0.238425, 0.217621, 0.216626, 0.647959, 0.215618, 0.215737, 0.220664, 0.271031, 0.221644, 0.215586, 0.659984, 0.215585, 0.310497
1.01186, 3.99759, 1.2683, 0.214811, 2.449, 2.72929, 0.219706, 0.21481, 0.214818, 0.214834, 0.218282, 0.215567, 0.214825, 0.23492, 0.216846, 0.215851, 0.647254, 0.214847, 0.215001, 0.219954, 0.273942, 0.219973, 0.214812, 0.624556, 0.214811, 0.324093
1.01973, 1.99757, 1.24718, 0.214089, 1.99939, 0.750389, 0.219574, 0.214088, 0.214096, 0.214112, 0.217561, 0.214844, 0.214102, 0.232088, 0.216124, 0.215129, 0.646552, 0.214128, 0.214333, 0.21923, 0.276168, 0.218493, 0.214089, 0.587595, 0.214089, 0.338467
1.02759, 1.99761, 1.22603, 0.213425, 1.9994, 0.771578, 0.219681, 0.213424, 0.213432, 0.213449, 0.216898, 0.214181, 0.213439, 0.229851, 0.215461, 0.214466, 0.645863, 0.213471, 0.213745, 0.218498, 0.277586, 0.21719, 0.213426, 0.550344, 0.213425, 0.353281
1.03546, 2.99759, 1.20543, 0.212824, 2.23553, 1.79216, 0.220078, 0.212822, 0.212831, 0.212847, 0.216297, 0.21358, 0.212838, 0.22812, 0.214859, 0.213865, 0.645191, 0.212876, 0.213252, 0.217766, 0.278106, 0.216049, 0.212825, 0.513934, 0.212824, 0.368125
1.04332, 0.129736, 1.1858, 0.212283, 1.45936, -1.05606, 0.220819, 0.212281, 0.212291, 0.212307, 0.215756, 0.213039, 0.212297, 0.226799, 0.214319, 0.213324, 0.64453, 0.212345, 0.212866, 0.217038, 0.277675, 0.215052, 0.212284, 0.479342, 0.212283, 0.382534
1.05119, 1.86543, 1.1674, 0.211799, 1.96607, 0.698031, 0.221967, 0.211797, 0.211807, 0.211823, 0.215272, 0.212555, 0.211813, 0.225792, 0.213835, 0.21284, 0.643866, 0.211873, 0.212602, 0.216319, 0.276286, 0.214181, 0.2118, 0.447353, 0.211799, 0.396006
1.05905, 0.99761, 1.15036, 0.211365, 1.73136, -0.152746, 0.223588, 0.211361, 0.211372, 0.211388, 0.214837, 0.212121, 0.211378, 0.225008, 0.2134, 0.212405, 0.643178, 0.211454, 0.212477, 0.215611, 0.273976, 0.213417, 0.211365, 0.418544, 0.211365, 0.408035
1.06692, 0.997588, 1.13467, 0.210968, 1.73135, -0.137086, 0.225754, 0.210963, 0.210975, 0.210992, 0.214441, 0.211724, 0.210982, 0.224361, 0.213004, 0.212009, 0.642437, 0.211077, 0.212514, 0.214912, 0.270821, 0.21274, 0.210969, 0.393284, 0.210968, 0.418137
1.07478, 1.99757, 1.12028, 0.210598, 1.99939, 0.877291, 0.228536, 0.210591, 0.210605, 0.210621, 0.21407, 0.211354, 0.210611, 0.223777, 0.212633, 0.211638, 0.641612, 0.210732, 0.212741, 0.214222, 0.266931, 0.212128, 0.210598, 0.371746, 0.210598, 0.42588
1.08265, 0.141802, 1.10704, 0.210237, 1.46349, -0.96524, 0.232003, 0.210229, 0.210244, 0.21026, 0.21371, 0.210993, 0.210251, 0.223191, 0.212272, 0.211278, 0.640661, 0.210403, 0.213192, 0.213534, 0.262444, 0.21156, 0.210238, 0.353924, 0.210237, 0.430912
1.09051, 1, 1.09484, 0.209869, 1.73205, -0.0948381, 0.236213, 0.209858, 0.209876, 0.209892, 0.213342, 0.210625, 0.209882, 0.222551, 0.211904, 0.21091, 0.639542, 0.210075, 0.21391, 0.21284, 0.257509, 0.211012, 0.20987, 0.339667, 0.209869, 0.432988
1.09837, 0.850991, 1.08355, 0.209473, 1.68849, -0.232559, 0.241208, 0.20946, 0.20948, 0.209496, 0.212946, 0.210229, 0.209487, 0.221814, 0.211508, 0.210514, 0.638209, 0.20973, 0.214943, 0.212127, 0.252281, 0.210461, 0.209474, 0.328709, 0.209473, 0.431978
1.10624, 0.149009, 1.0731, 0.209028, 1.46595, -0.924096, 0.247005, 0.209011, 0.209035, 0.209052, 0.212501, 0.209784, 0.209042, 0.220946, 0.211063, 0.210069, 0.636613, 0.209349, 0.216345, 0.21138, 0.246906, 0.209881, 0.209029, 0.320701, 0.209028, 0.427884
1.1141, 1.84615, 1.06347, 0.208511, 1.96116, 0.782675, 0.253585, 0.20849, 0.208518, 0.208534, 0.211984, 0.209267, 0.208525, 0.219924, 0.210546, 0.209552, 0.634711, 0.208911, 0.218172, 0.21058, 0.241516, 0.209246, 0.208512, 0.315241, 0.208511, 0.420832
1.12197, 1.15385, 1.05466, 0.207897, 1.77591, 0.0991906, 0.260889, 0.20787, 0.207904, 0.20792, 0.21137, 0.208653, 0.20791, 0.218731, 0.209932, 0.208937, 0.632461, 0.208395, 0.220482, 0.209706, 0.236218, 0.208529, 0.207898, 0.311906, 0.207897, 0.411065
1.12983, 0.841331, 1.04673, 0.207159, 1.68562, -0.205401, 0.268807, 0.207126, 0.207167, 0.207183, 0.210632, 0.207915, 0.207173, 0.217353, 0.209195, 0.2082, 0.629833, 0.207781, 0.223322, 0.208734, 0.231093, 0.207703, 0.20716, 0.310268, 0.207159, 0.398924
1.1377, 0.158669, 1.03973, 0.206273, 1.46924, -0.881064, 0.277174, 0.206231, 0.20628, 0.206297, 0.209746, 0.207029, 0.206287, 0.215783, 0.208308, 0.207314, 0.626807, 0.207045, 0.226729, 0.207637, 0.226193, 0.206739, 0.206274, 0.309913, 0.206273, 0.384822
1.14556, 0.836498, 1.03372, 0.205211, 1.68419, -0.197219, 0.285774, 0.205159, 0.205218, 0.205235, 0.208684, 0.205967, 0.205225, 0.214013, 0.207246, 0.206252, 0.623384, 0.206167, 0.230717, 0.206388, 0.221539, 0.20561, 0.205212, 0.310457, 0.205211, 0.36922
1.15343, 4.66582, 1.0287, 0.203947, 2.58183, 3.63712, 0.294336, 0.203882, 0.203954, 0.20397, 0.20742, 0.204703, 0.203961, 0.212036, 0.205982, 0.204988, 0.619589, 0.205124, 0.235272, 0.20496, 0.21713, 0.204287, 0.203948, 0.311548, 0.203947, 0.352595
1.16129, 0.497677, 1.02466, 0.202455, 1.5804, -0.52698, 0.302551, 0.202375, 0.202462, 0.202479, 0.205928, 0.203211, 0.202469, 0.209845, 0.20449, 0.203496, 0.615474, 0.203898, 0.240345, 0.203325, 0.212938, 0.202745, 0.202456, 0.312873, 0.202455, 0.33541
1.16916, 1, 1.02148, 0.200712, 1.73205, -0.0214844, 0.310077, 0.200613, 0.200719, 0.200735, 0.204185, 0.201468, 0.200725, 0.207434, 0.202747, 0.201752, 0.611127, 0.202468, 0.245843, 0.201458, 0.208923, 0.200957, 0.200713, 0.314158, 0.200712, 0.318094
1.17702, 2, 1.01904, 0.198694, 2, 0.980965, 0.316561, 0.198573, 0.198701, 0.198717, 0.202167, 0.19945, 0.198708, 0.204792, 0.200729, 0.199735, 0.606681, 0.200818, 0.251628, 0.199333, 0.205029, 0.198902, 0.198695, 0.315165, 0.198694, 0.301022
