   PIQUANT 0.0.0-main  ps__0545_0715362334_000rfs_shot_34.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, Ca_K, S_K, Si_K, Br_L, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
5.80707, 10.4042, 11.967, 11.9017, 3.52196, -1.56279, 0, 11.9017, 11.9017, 11.9071, 11.9022, 11.9608, 11.9017, 11.9017, 11.9017, 11.9017, 11.9017, 11.9017, 11.9017, 11.9017, 11.9017, 11.9017, 11.9017, 11.9018, 11.9017
5.81496, 10.9905, 11.9944, 11.9225, 3.60423, -1.00396, 0, 11.9226, 11.9226, 11.9277, 11.9231, 11.9886, 11.9225, 11.9225, 11.9225, 11.9225, 11.9225, 11.9225, 11.9225, 11.9225, 11.9225, 11.9225, 11.9225, 11.9227, 11.9225
5.82285, 8.21107, 12.022, 11.9432, 3.19548, -3.81096, 0, 11.9432, 11.9432, 11.948, 11.9438, 12.0165, 11.9432, 11.9432, 11.9432, 11.9432, 11.9432, 11.9432, 11.9432, 11.9432, 11.9432, 11.9432, 11.9432, 11.9433, 11.9432
5.83074, 17.7696, 12.0497, 11.9637, 4.4463, 5.71988, 0, 11.9637, 11.9637, 11.9681, 11.9643, 12.0445, 11.9637, 11.9637, 11.9637, 11.9637, 11.9637, 11.9637, 11.9637, 11.9637, 11.9637, 11.9637, 11.9637, 11.9638, 11.9637
5.83863, 7.5882, 12.0774, 11.984, 3.09648, -4.48924, 0, 11.984, 11.984, 11.9881, 11.9846, 12.0726, 11.984, 11.984, 11.984, 11.984, 11.984, 11.984, 11.984, 11.984, 11.984, 11.984, 11.984, 11.9841, 11.984
5.84652, 14.7922, 12.1051, 12.0041, 4.09783, 2.68706, 0, 12.0041, 12.0042, 12.0079, 12.0047, 12.1006, 12.0041, 12.0041, 12.0041, 12.0041, 12.0041, 12.0041, 12.0041, 12.0041, 12.0041, 12.0041, 12.0041, 12.0042, 12.0041
5.85441, 7.78234, 12.1327, 12.0241, 3.12767, -4.35037, 0, 12.0241, 12.0241, 12.0276, 12.0247, 12.1285, 12.0241, 12.0241, 12.0241, 12.0241, 12.0241, 12.0241, 12.0241, 12.0241, 12.0241, 12.0241, 12.0241, 12.0242, 12.0241
5.8623, 10.4039, 12.1601, 12.044, 3.52192, -1.7562, 0, 12.044, 12.044, 12.0472, 12.0446, 12.1562, 12.044, 12.044, 12.044, 12.044, 12.044, 12.044, 12.044, 12.044, 12.044, 12.044, 12.044, 12.0441, 12.044
5.87019, 7.38528, 12.1872, 12.0638, 3.06354, -4.80194, 0, 12.0638, 12.0638, 12.0666, 12.0644, 12.1836, 12.0638, 12.0638, 12.0638, 12.0638, 12.0638, 12.0638, 12.0638, 12.0638, 12.0638, 12.0638, 12.0638, 12.0638, 12.0638
5.87808, 11.7701, 12.214, 12.0835, 3.71081, -0.443854, 0, 12.0835, 12.0835, 12.0861, 12.0841, 12.2106, 12.0835, 12.0835, 12.0835, 12.0835, 12.0835, 12.0835, 12.0835, 12.0835, 12.0835, 12.0835, 12.0835, 12.0835, 12.0835
5.88597, 7.98536, 12.2403, 12.1031, 3.15996, -4.25492, 0, 12.1031, 12.1032, 12.1055, 12.1038, 12.2372, 12.1031, 12.1031, 12.1031, 12.1031, 12.1031, 12.1031, 12.1031, 12.1031, 12.1031, 12.1031, 12.1031, 12.1032, 12.1031
5.89386, 14.3708, 12.266, 12.1228, 4.04608, 2.10473, 0, 12.1228, 12.1228, 12.1248, 12.1234, 12.2632, 12.1228, 12.1228, 12.1228, 12.1228, 12.1228, 12.1228, 12.1228, 12.1228, 12.1228, 12.1228, 12.1228, 12.1228, 12.1228
5.90175, 8.45242, 12.2912, 12.1424, 3.23302, -3.83879, 0, 12.1424, 12.1425, 12.1443, 12.1431, 12.2886, 12.1424, 12.1424, 12.1424, 12.1424, 12.1424, 12.1424, 12.1424, 12.1424, 12.1424, 12.1424, 12.1424, 12.1425, 12.1424
5.90964, 8.99257, 12.3157, 12.1621, 3.3155, -3.32311, 0, 12.1621, 12.1621, 12.1637, 12.1628, 12.3133, 12.1621, 12.1621, 12.1621, 12.1621, 12.1621, 12.1621, 12.1621, 12.1621, 12.1621, 12.1621, 12.1621, 12.1622, 12.1621
5.91753, 7.74871, 12.3394, 12.1819, 3.12229, -4.59071, 0, 12.1819, 12.1819, 12.1833, 12.1825, 12.3372, 12.1819, 12.1819, 12.1819, 12.1819, 12.1819, 12.1819, 12.1819, 12.1819, 12.1819, 12.1819, 12.1819, 12.1819, 12.1819
5.92542, 12.237, 12.3624, 12.2017, 3.77319, -0.125389, 0, 12.2017, 12.2017, 12.203, 12.2024, 12.3603, 12.2017, 12.2017, 12.2017, 12.2017, 12.2017, 12.2017, 12.2017, 12.2017, 12.2017, 12.2017, 12.2017, 12.2017, 12.2017
5.93331, 3.99257, 12.3845, 12.2217, 2.44797, -8.39194, 0, 12.2217, 12.2217, 12.2228, 12.2224, 12.3826, 12.2217, 12.2217, 12.2217, 12.2217, 12.2217, 12.2217, 12.2217, 12.2217, 12.2217, 12.2217, 12.2217, 12.2217, 12.2217
5.9412, 9.10488, 12.4058, 12.2418, 3.3324, -3.30094, 0, 12.2418, 12.2418, 12.2427, 12.2425, 12.404, 12.2418, 12.2418, 12.2418, 12.2418, 12.2418, 12.2418, 12.2418, 12.2418, 12.2418, 12.2418, 12.2418, 12.2418, 12.2418
5.94909, 11.3539, 12.4263, 12.262, 3.6543, -1.07238, 0, 12.2621, 12.2621, 12.2629, 12.2628, 12.4246, 12.262, 12.262, 12.262, 12.262, 12.262, 12.262, 12.262, 12.262, 12.262, 12.262, 12.262, 12.2621, 12.262
5.95698, 10.2514, 12.446, 12.2825, 3.50019, -2.19462, 0, 12.2825, 12.2826, 12.2833, 12.2833, 12.4443, 12.2825, 12.2825, 12.2825, 12.2825, 12.2825, 12.2825, 12.2825, 12.2825, 12.2825, 12.2825, 12.2825, 12.2825, 12.2825
5.96487, 8.89758, 12.4649, 12.3032, 3.30115, -3.56732, 0, 12.3032, 12.3033, 12.3039, 12.3041, 12.4633, 12.3032, 12.3032, 12.3032, 12.3032, 12.3032, 12.3032, 12.3032, 12.3032, 12.3032, 12.3032, 12.3032, 12.3032, 12.3032
5.97276, 4.99525, 12.4831, 12.3241, 2.64485, -7.48788, 0, 12.3241, 12.3242, 12.3247, 12.3251, 12.4815, 12.3241, 12.3241, 12.3241, 12.3241, 12.3241, 12.3241, 12.3241, 12.3241, 12.3241, 12.3241, 12.3241, 12.3242, 12.3241
5.98065, 8.07092, 12.5007, 12.3453, 3.17347, -4.42978, 0, 12.3453, 12.3453, 12.3458, 12.3463, 12.4991, 12.3453, 12.3453, 12.3453, 12.3453, 12.3453, 12.3453, 12.3453, 12.3453, 12.3453, 12.3453, 12.3453, 12.3453, 12.3453
5.98854, 9.27553, 12.5177, 12.3667, 3.35791, -3.24222, 0, 12.3667, 12.3668, 12.3671, 12.3679, 12.516, 12.3667, 12.3667, 12.3667, 12.3667, 12.3667, 12.3667, 12.3667, 12.3667, 12.3667, 12.3667, 12.3667, 12.3667, 12.3667
5.99643, 14.9929, 12.5344, 12.3884, 4.12224, 2.45852, 0, 12.3884, 12.3884, 12.3888, 12.3898, 12.5325, 12.3884, 12.3884, 12.3884, 12.3884, 12.3884, 12.3884, 12.3884, 12.3884, 12.3884, 12.3884, 12.3884, 12.3884, 12.3884
6.00432, 11.6413, 12.5506, 12.4104, 3.69341, -0.909361, 0, 12.4104, 12.4104, 12.4107, 12.412, 12.5486, 12.4104, 12.4104, 12.4104, 12.4104, 12.4104, 12.4104, 12.4104, 12.4104, 12.4104, 12.4104, 12.4104, 12.4104, 12.4104
6.01221, 9.34411, 12.5667, 12.4326, 3.3681, -3.22258, 0, 12.4326, 12.4326, 12.4329, 12.4346, 12.5643, 12.4326, 12.4326, 12.4326, 12.4326, 12.4326, 12.4326, 12.4326, 12.4326, 12.4326, 12.4326, 12.4326, 12.4326, 12.4326
6.0201, 11.0725, 12.5827, 12.4551, 3.61559, -1.5102, 0, 12.4551, 12.4551, 12.4554, 12.4576, 12.5799, 12.4551, 12.4551, 12.4551, 12.4551, 12.4551, 12.4551, 12.4551, 12.4551, 12.4551, 12.4551, 12.4551, 12.4551, 12.4551
6.02799, 14.9133, 12.5987, 12.4778, 4.11258, 2.31458, 0, 12.4779, 12.4779, 12.4781, 12.4809, 12.5953, 12.4778, 12.4778, 12.4778, 12.4778, 12.4778, 12.4778, 12.4778, 12.4778, 12.4778, 12.4778, 12.4778, 12.4779, 12.4778
6.03588, 9.70093, 12.615, 12.5008, 3.42066, -2.91407, 0, 12.5009, 12.5009, 12.5011, 12.5047, 12.6108, 12.5008, 12.5008, 12.5008, 12.5008, 12.5008, 12.5008, 12.5008, 12.5008, 12.5009, 12.5008, 12.5008, 12.5009, 12.5008
6.04378, 13.9631, 12.6316, 12.5241, 3.99539, 1.33153, 0, 12.5241, 12.5241, 12.5243, 12.529, 12.6264, 12.5241, 12.5241, 12.5241, 12.5241, 12.5241, 12.5241, 12.5241, 12.5241, 12.5241, 12.5241, 12.5241, 12.5241, 12.5241
6.05166, 10.9772, 12.6487, 12.5476, 3.60239, -1.67149, 0, 12.5476, 12.5476, 12.5478, 12.5539, 12.6421, 12.5476, 12.5476, 12.5476, 12.5476, 12.5476, 12.5476, 12.5476, 12.5476, 12.5476, 12.5476, 12.5476, 12.5476, 12.5476
6.05956, 13.3331, 12.6665, 12.5712, 3.91575, 0.666663, 0, 12.5712, 12.5713, 12.5714, 12.5793, 12.6581, 12.5712, 12.5712, 12.5712, 12.5712, 12.5712, 12.5712, 12.5712, 12.5712, 12.5712, 12.5712, 12.5712, 12.5712, 12.5712
6.06745, 11.3139, 12.685, 12.5951, 3.64882, -1.37117, 0, 12.5951, 12.5951, 12.5952, 12.6054, 12.6744, 12.5951, 12.5951, 12.5951, 12.5951, 12.5951, 12.5951, 12.5951, 12.5951, 12.5951, 12.5951, 12.5951, 12.5951, 12.5951
6.07534, 12.317, 12.7046, 12.619, 3.78378, -0.38764, 0, 12.6191, 12.6191, 12.6192, 12.6323, 12.6911, 12.619, 12.619, 12.619, 12.619, 12.619, 12.619, 12.619, 12.619, 12.6191, 12.619, 12.619, 12.6191, 12.619
6.08323, 13.6532, 12.7254, 12.6432, 3.95641, 0.927849, 0, 12.6432, 12.6432, 12.6434, 12.6601, 12.7082, 12.6432, 12.6432, 12.6432, 12.6432, 12.6432, 12.6432, 12.6432, 12.6432, 12.6432, 12.6432, 12.6432, 12.6432, 12.6432
6.09112, 12.3331, 12.7475, 12.6674, 3.78591, -0.414353, 0, 12.6674, 12.6674, 12.6676, 12.6889, 12.7257, 12.6674, 12.6674, 12.6674, 12.6674, 12.6674, 12.6674, 12.6674, 12.6674, 12.6674, 12.6674, 12.6674, 12.6674, 12.6674
6.09901, 7.31072, 12.7711, 12.6917, 3.05135, -5.4604, 0, 12.6917, 12.6917, 12.6919, 12.7188, 12.7437, 12.6917, 12.6917, 12.6917, 12.6917, 12.6917, 12.6917, 12.6917, 12.6917, 12.6917, 12.6917, 12.6917, 12.6917, 12.6917
6.1069, 13.3453, 12.7966, 12.716, 3.9173, 0.548695, 0, 12.7161, 12.7161, 12.7162, 12.7502, 12.7622, 12.716, 12.716, 12.716, 12.716, 12.716, 12.716, 12.716, 12.716, 12.716, 12.716, 12.716, 12.716, 12.716
6.11479, 5.99017, 12.8241, 12.7404, 2.82669, -6.83392, 0, 12.7404, 12.7405, 12.7406, 12.7832, 12.7811, 12.7404, 12.7404, 12.7404, 12.7404, 12.7404, 12.7404, 12.7404, 12.7404, 12.7404, 12.7404, 12.7404, 12.7404, 12.7404
6.12268, 12.9363, 12.8539, 12.7648, 3.86475, 0.0824232, 0, 12.7648, 12.7648, 12.7649, 12.818, 12.8004, 12.7648, 12.7648, 12.7648, 12.7648, 12.7648, 12.7648, 12.7648, 12.7648, 12.7648, 12.7648, 12.7648, 12.7648, 12.7648
6.13057, 13.2964, 12.8863, 12.7891, 3.91106, 0.410124, 0, 12.7891, 12.7891, 12.7893, 12.855, 12.8201, 12.7891, 12.7891, 12.7891, 12.7891, 12.7891, 12.7891, 12.7891, 12.7891, 12.7891, 12.7891, 12.7891, 12.7891, 12.7891
6.13846, 14.3592, 12.9216, 12.8133, 4.04466, 1.43766, 0, 12.8133, 12.8134, 12.8135, 12.8945, 12.8402, 12.8133, 12.8133, 12.8133, 12.8133, 12.8133, 12.8133, 12.8133, 12.8133, 12.8133, 12.8133, 12.8133, 12.8133, 12.8133
6.14635, 8.75365, 12.9601, 12.8375, 3.27928, -4.20647, 0, 12.8375, 12.8376, 12.8377, 12.9367, 12.8606, 12.8375, 12.8375, 12.8375, 12.8375, 12.8375, 12.8375, 12.8375, 12.8375, 12.8375, 12.8375, 12.8375, 12.8375, 12.8375
6.15424, 8.60657, 13.0023, 12.8616, 3.25677, -4.39568, 0, 12.8616, 12.8616, 12.8618, 12.9822, 12.8814, 12.8616, 12.8616, 12.8616, 12.8616, 12.8616, 12.8616, 12.8616, 12.8616, 12.8616, 12.8616, 12.8616, 12.8616, 12.8616
6.16213, 8.99001, 13.0483, 12.8855, 3.31512, -4.05833, 0, 12.8855, 12.8855, 12.8857, 13.0312, 12.9023, 12.8855, 12.8855, 12.8855, 12.8855, 12.8855, 12.8855, 12.8855, 12.8855, 12.8855, 12.8855, 12.8855, 12.8855, 12.8855
6.17002, 9.19338, 13.0988, 12.9093, 3.34565, -3.90539, 0, 12.9093, 12.9093, 12.9094, 13.0843, 12.9235, 12.9093, 12.9093, 12.9093, 12.9093, 12.9093, 12.9093, 12.9093, 12.9093, 12.9093, 12.9093, 12.9093, 12.9093, 12.9093
6.17791, 13.2796, 13.1539, 12.9328, 3.90891, 0.12564, 0, 12.9329, 12.9329, 12.933, 13.1417, 12.9448, 12.9328, 12.9328, 12.9328, 12.9328, 12.9328, 12.9328, 12.9328, 12.9328, 12.9328, 12.9328, 12.9328, 12.9328, 12.9328
6.1858, 15.5702, 13.2141, 12.9562, 4.19168, 2.35606, 0, 12.9563, 12.9563, 12.9564, 13.2039, 12.9663, 12.9562, 12.9562, 12.9562, 12.9562, 12.9562, 12.9562, 12.9562, 12.9562, 12.9563, 12.9562, 12.9562, 12.9562, 12.9562
6.19369, 14.7991, 13.2798, 12.9794, 4.09867, 1.51927, 0, 12.9795, 12.9795, 12.9796, 13.2712, 12.9878, 12.9794, 12.9794, 12.9794, 12.9794, 12.9794, 12.9794, 12.9794, 12.9794, 12.9794, 12.9794, 12.9794, 12.9794, 12.9794
6.20158, 10.9832, 13.3512, 13.0024, 3.60322, -2.36797, 0, 13.0024, 13.0024, 13.0026, 13.344, 13.0093, 13.0024, 13.0024, 13.0024, 13.0024, 13.0024, 13.0024, 13.0024, 13.0024, 13.0024, 13.0024, 13.0024, 13.0024, 13.0024
6.20947, 10.9831, 13.4285, 13.0251, 3.6032, -2.44546, 0, 13.0251, 13.0252, 13.0253, 13.4226, 13.0308, 13.0251, 13.0251, 13.0251, 13.0251, 13.0251, 13.0251, 13.0251, 13.0251, 13.0251, 13.0251, 13.0251, 13.0251, 13.0251
6.21736, 15.1241, 13.5121, 13.0476, 4.13813, 1.61199, 0, 13.0476, 13.0477, 13.0478, 13.5072, 13.0522, 13.0476, 13.0476, 13.0476, 13.0476, 13.0476, 13.0476, 13.0476, 13.0476, 13.0476, 13.0476, 13.0476, 13.0476, 13.0476
6.22525, 9.69375, 13.6019, 13.0698, 3.41961, -3.90817, 0, 13.0698, 13.0699, 13.07, 13.5979, 13.0736, 13.0698, 13.0698, 13.0698, 13.0698, 13.0698, 13.0698, 13.0698, 13.0698, 13.0698, 13.0698, 13.0698, 13.0698, 13.0698
6.23314, 15.5685, 13.698, 13.0918, 4.19147, 1.87044, 0, 13.0918, 13.0918, 13.092, 13.6947, 13.0948, 13.0918, 13.0918, 13.0918, 13.0918, 13.0918, 13.0918, 13.0918, 13.0918, 13.0918, 13.0918, 13.0918, 13.0918, 13.0918
6.24103, 10.267, 13.8003, 13.1134, 3.50242, -3.53331, 0, 13.1135, 13.1135, 13.1137, 13.7975, 13.1159, 13.1134, 13.1134, 13.1134, 13.1134, 13.1134, 13.1134, 13.1134, 13.1134, 13.1134, 13.1134, 13.1134, 13.1134, 13.1134
6.24892, 10.8158, 13.9085, 13.1348, 3.57992, -3.09262, 0, 13.1349, 13.1349, 13.1351, 13.9062, 13.1368, 13.1348, 13.1348, 13.1348, 13.1348, 13.1348, 13.1348, 13.1348, 13.1348, 13.1348, 13.1348, 13.1348, 13.1348, 13.1348
6.25681, 16.607, 14.0222, 13.1559, 4.31358, 2.58482, 0, 13.156, 13.156, 13.1562, 14.0203, 13.1575, 13.1559, 13.1559, 13.1559, 13.1559, 13.1559, 13.1559, 13.1559, 13.1559, 13.1559, 13.1559, 13.1559, 13.1559, 13.1559
6.2647, 9.2619, 14.1408, 13.1767, 3.35587, -4.87892, 0, 13.1768, 13.1768, 13.177, 14.1393, 13.178, 13.1767, 13.1767, 13.1767, 13.1767, 13.1767, 13.1767, 13.1767, 13.1767, 13.1768, 13.1767, 13.1767, 13.1767, 13.1767
6.27259, 10.2576, 14.2637, 13.1973, 3.50108, -4.00616, 0, 13.1973, 13.1973, 13.1975, 14.2625, 13.1982, 13.1973, 13.1973, 13.1973, 13.1973, 13.1973, 13.1973, 13.1973, 13.1973, 13.1973, 13.1973, 13.1973, 13.1973, 13.1973
6.28048, 15.1845, 14.3901, 13.2175, 4.14542, 0.794378, 0, 13.2175, 13.2175, 13.2177, 14.389, 13.2182, 13.2175, 13.2175, 13.2175, 13.2175, 13.2175, 13.2175, 13.2175, 13.2175, 13.2175, 13.2175, 13.2175, 13.2175, 13.2175
6.28837, 7.78625, 14.5189, 13.2374, 3.1283, -6.73263, 0, 13.2374, 13.2374, 13.2377, 14.5179, 13.238, 13.2374, 13.2374, 13.2374, 13.2374, 13.2374, 13.2374, 13.2374, 13.2374, 13.2374, 13.2374, 13.2374, 13.2374, 13.2374
6.29626, 16.7237, 14.6489, 13.257, 4.32709, 2.07475, 0, 13.257, 13.257, 13.2573, 14.6481, 13.2574, 13.257, 13.257, 13.257, 13.257, 13.257, 13.257, 13.257, 13.257, 13.257, 13.257, 13.257, 13.257, 13.257
6.30415, 10.0275, 14.7789, 13.2763, 3.46807, -4.75145, 0, 13.2763, 13.2763, 13.2766, 14.7782, 13.2766, 13.2763, 13.2763, 13.2763, 13.2763, 13.2763, 13.2763, 13.2763, 13.2763, 13.2763, 13.2763, 13.2763, 13.2763, 13.2763
6.31204, 19.7795, 14.9076, 13.2953, 4.66685, 4.87185, 0, 13.2953, 13.2953, 13.2956, 14.9069, 13.2955, 13.2953, 13.2953, 13.2953, 13.2953, 13.2953, 13.2953, 13.2953, 13.2953, 13.2953, 13.2953, 13.2953, 13.2953, 13.2953
6.31993, 26.4316, 15.0334, 13.314, 5.33213, 11.3982, 0, 13.314, 13.314, 13.3143, 15.0328, 13.3142, 13.314, 13.314, 13.314, 13.314, 13.314, 13.314, 13.314, 13.314, 13.314, 13.314, 13.314, 13.314, 13.314
6.32782, 18.4711, 15.155, 13.3323, 4.5245, 3.31617, 0, 13.3323, 13.3324, 13.3327, 15.1544, 13.3325, 13.3323, 13.3323, 13.3323, 13.3323, 13.3323, 13.3323, 13.3323, 13.3323, 13.3323, 13.3323, 13.3323, 13.3323, 13.3323
6.33571, 15.4796, 15.2707, 13.3504, 4.18086, 0.208896, 0, 13.3504, 13.3504, 13.3508, 15.2701, 13.3505, 13.3504, 13.3504, 13.3504, 13.3504, 13.3504, 13.3504, 13.3504, 13.3504, 13.3504, 13.3504, 13.3504, 13.3504, 13.3504
6.3436, 14.9768, 15.3791, 13.3682, 4.12029, -0.402245, 0, 13.3682, 13.3682, 13.3686, 15.3785, 13.3683, 13.3682, 13.3682, 13.3682, 13.3682, 13.3682, 13.3682, 13.3682, 13.3682, 13.3682, 13.3682, 13.3682, 13.3682, 13.3682
6.35149, 18.2404, 15.4788, 13.3856, 4.49893, 2.76163, 0, 13.3856, 13.3857, 13.3861, 15.4782, 13.3857, 13.3856, 13.3856, 13.3856, 13.3856, 13.3856, 13.3856, 13.3856, 13.3856, 13.3856, 13.3856, 13.3856, 13.3856, 13.3856
6.35938, 15.4405, 15.5684, 13.4028, 4.17618, -0.12791, 0, 13.4028, 13.4028, 13.4033, 15.5678, 13.4028, 13.4028, 13.4028, 13.4028, 13.4028, 13.4028, 13.4028, 13.4028, 13.4028, 13.4028, 13.4028, 13.4028, 13.4028, 13.4028
6.36727, 27.4107, 15.6469, 13.4196, 5.42317, 11.7639, 0, 13.4196, 13.4197, 13.4202, 15.6462, 13.4197, 13.4196, 13.4196, 13.4196, 13.4196, 13.4196, 13.4196, 13.4196, 13.4196, 13.4196, 13.4196, 13.4196, 13.4196, 13.4196
6.37516, 25.5741, 15.7131, 13.4362, 5.2511, 9.86104, 0, 13.4362, 13.4362, 13.4367, 15.7124, 13.4362, 13.4362, 13.4362, 13.4362, 13.4362, 13.4362, 13.4362, 13.4362, 13.4362, 13.4362, 13.4362, 13.4362, 13.4362, 13.4362
6.38305, 20.2141, 15.7662, 13.4524, 4.71318, 4.44789, 0, 13.4524, 13.4524, 13.453, 15.7655, 13.4524, 13.4524, 13.4524, 13.4524, 13.4524, 13.4524, 13.4524, 13.4524, 13.4524, 13.4524, 13.4524, 13.4524, 13.4524, 13.4524
6.39094, 20.2084, 15.8056, 13.4683, 4.71258, 4.40279, 0, 13.4684, 13.4684, 13.469, 15.8049, 13.4684, 13.4683, 13.4683, 13.4683, 13.4683, 13.4683, 13.4683, 13.4683, 13.4683, 13.4683, 13.4683, 13.4683, 13.4683, 13.4683
6.39883, 14.5124, 15.831, 13.484, 4.06354, -1.31865, 0, 13.484, 13.484, 13.4847, 15.8303, 13.484, 13.484, 13.484, 13.484, 13.484, 13.484, 13.484, 13.484, 13.484, 13.484, 13.484, 13.484, 13.484, 13.484
6.40672, 19.2933, 15.8423, 13.4993, 4.61447, 3.45104, 0, 13.4993, 13.4994, 13.5001, 15.8415, 13.4993, 13.4993, 13.4993, 13.4993, 13.4993, 13.4993, 13.4993, 13.4993, 13.4993, 13.4993, 13.4993, 13.4993, 13.4993, 13.4993
6.41461, 20.4711, 15.8394, 13.5144, 4.74037, 4.63172, 0, 13.5144, 13.5144, 13.5151, 15.8386, 13.5144, 13.5144, 13.5144, 13.5144, 13.5144, 13.5144, 13.5144, 13.5144, 13.5144, 13.5144, 13.5144, 13.5144, 13.5144, 13.5144
6.4225, 24.8287, 15.8229, 13.5291, 5.17964, 9.00581, 0, 13.5291, 13.5292, 13.5299, 15.822, 13.5291, 13.5291, 13.5291, 13.5291, 13.5291, 13.5291, 13.5291, 13.5291, 13.5291, 13.5291, 13.5291, 13.5291, 13.5291, 13.5291
6.43039, 12.8778, 15.7932, 13.5436, 3.85718, -2.91534, 0, 13.5436, 13.5436, 13.5444, 15.7923, 13.5436, 13.5436, 13.5436, 13.5436, 13.5436, 13.5436, 13.5436, 13.5436, 13.5436, 13.5436, 13.5436, 13.5436, 13.5436, 13.5436
6.43828, 16.2954, 15.7512, 13.5577, 4.27731, 0.544215, 0, 13.5578, 13.5578, 13.5586, 15.7502, 13.5577, 13.5577, 13.5577, 13.5577, 13.5577, 13.5577, 13.5577, 13.5577, 13.5577, 13.5577, 13.5577, 13.5577, 13.5577, 13.5577
6.44617, 25.9686, 15.6978, 13.5716, 5.28853, 10.2708, 0, 13.5716, 13.5717, 13.5726, 15.6968, 13.5716, 13.5716, 13.5716, 13.5716, 13.5716, 13.5716, 13.5716, 13.5716, 13.5716, 13.5716, 13.5716, 13.5716, 13.5716, 13.5716
6.45406, 18.8994, 15.6343, 13.5852, 4.57158, 3.26509, 0, 13.5852, 13.5852, 13.5862, 15.6332, 13.5852, 13.5852, 13.5852, 13.5852, 13.5852, 13.5852, 13.5852, 13.5852, 13.5852, 13.5852, 13.5852, 13.5852, 13.5852, 13.5852
6.46195, 14.827, 15.5618, 13.5985, 4.10207, -0.734825, 0, 13.5985, 13.5985, 13.5995, 15.5608, 13.5985, 13.5985, 13.5985, 13.5985, 13.5985, 13.5985, 13.5985, 13.5985, 13.5985, 13.5985, 13.5985, 13.5985, 13.5985, 13.5985
6.46984, 17.5525, 15.4818, 13.6115, 4.42182, 2.07071, 0, 13.6115, 13.6116, 13.6126, 15.4807, 13.6115, 13.6115, 13.6115, 13.6115, 13.6115, 13.6115, 13.6115, 13.6115, 13.6115, 13.6115, 13.6115, 13.6115, 13.6115, 13.6115
6.47774, 19.7692, 15.3957, 13.6242, 4.66575, 4.37351, 0, 13.6242, 13.6243, 13.6253, 15.3946, 13.6242, 13.6242, 13.6242, 13.6242, 13.6242, 13.6242, 13.6242, 13.6242, 13.6242, 13.6242, 13.6242, 13.6242, 13.6242, 13.6242
6.48562, 13.7738, 15.3049, 13.6367, 3.97163, -1.53106, 0, 13.6367, 13.6367, 13.6378, 15.3037, 13.6367, 13.6367, 13.6367, 13.6367, 13.6367, 13.6367, 13.6367, 13.6367, 13.6367, 13.6367, 13.6367, 13.6367, 13.6367, 13.6367
6.49352, 17.1821, 15.2108, 13.6488, 4.37974, 1.97132, 0, 13.6488, 13.6489, 13.65, 15.2096, 13.6488, 13.6488, 13.6488, 13.6488, 13.6488, 13.6488, 13.6488, 13.6488, 13.6488, 13.6488, 13.6488, 13.6488, 13.6488, 13.6488
6.50141, 13.1783, 15.1149, 13.6607, 3.89594, -1.93659, 0, 13.6607, 13.6608, 13.6619, 15.1137, 13.6607, 13.6607, 13.6607, 13.6607, 13.6607, 13.6607, 13.6607, 13.6607, 13.6607, 13.6607, 13.6607, 13.6607, 13.6607, 13.6607
6.5093, 17.5964, 15.0184, 13.6723, 4.42678, 2.57797, 0, 13.6723, 13.6723, 13.6735, 15.0172, 13.6723, 13.6723, 13.6723, 13.6723, 13.6723, 13.6723, 13.6723, 13.6723, 13.6723, 13.6723, 13.6723, 13.6723, 13.6723, 13.6723
6.51719, 5.38191, 14.9227, 13.6836, 2.71697, -9.54077, 0, 13.6836, 13.6837, 13.6848, 14.9214, 13.6836, 13.6836, 13.6836, 13.6836, 13.6836, 13.6836, 13.6836, 13.6836, 13.6836, 13.6836, 13.6836, 13.6836, 13.6836, 13.6836
6.52508, 16.1805, 14.8287, 13.6946, 4.26386, 1.35175, 0, 13.6947, 13.6947, 13.6958, 14.8275, 13.6946, 13.6946, 13.6946, 13.6946, 13.6946, 13.6946, 13.6946, 13.6946, 13.6946, 13.6946, 13.6946, 13.6946, 13.6946, 13.6946
6.53297, 18.5553, 14.7375, 13.7054, 4.53379, 3.81774, 0, 13.7054, 13.7055, 13.7066, 14.7363, 13.7054, 13.7054, 13.7054, 13.7054, 13.7054, 13.7054, 13.7054, 13.7054, 13.7054, 13.7054, 13.7054, 13.7054, 13.7054, 13.7054
6.54086, 11.2279, 14.65, 13.7159, 3.63702, -3.42202, 0, 13.7159, 13.7159, 13.7171, 14.6487, 13.7159, 13.7159, 13.7159, 13.7159, 13.7159, 13.7159, 13.7159, 13.7159, 13.7159, 13.7159, 13.7159, 13.7159, 13.7159, 13.7159
6.54875, 12.173, 14.5667, 13.7261, 3.7647, -2.39374, 0, 13.7261, 13.7262, 13.7273, 14.5655, 13.7261, 13.7261, 13.7261, 13.7261, 13.7261, 13.7261, 13.7261, 13.7261, 13.7261, 13.7261, 13.7261, 13.7261, 13.7261, 13.7261
