   PIQUANT 0.0.0-main  ps__0545_0715362334_000rfs_shot_495.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup
0.53132, 0, 2.53432e-05, 1.88986e-08, 1.41421, -2.53432e-05, 4.05741e-08, 1.88986e-08, 1.89007e-08, 1.89023e-08, 3.72107e-08, 1.73465e-07, 2.5536e-08, 1.4058e-07, 4.21947e-08, 6.1934e-08, 2.29716e-08, 5.23223e-08, 3.37649e-08, 2.05014e-08, 1.89576e-08, 1.95889e-08, 2.36606e-05, 1.8899e-08, 1.25764e-06, 1.88986e-08, 1.88986e-08
0.539185, 0, 3.67424e-05, 3.74224e-08, 1.41421, -3.67424e-05, 7.96026e-08, 3.74224e-08, 3.74263e-08, 3.74294e-08, 7.30574e-08, 3.38207e-07, 5.03387e-08, 2.74213e-07, 8.27562e-08, 1.21169e-07, 4.53484e-08, 1.02464e-07, 5.67188e-08, 4.05414e-08, 3.75371e-08, 3.84414e-08, 3.42984e-05, 3.7423e-08, 1.62748e-06, 3.74224e-08, 3.74224e-08
0.547049, 0, 5.3042e-05, 7.26571e-08, 1.41421, -5.3042e-05, 1.53166e-07, 7.26571e-08, 7.26646e-08, 7.26705e-08, 1.40673e-07, 6.46757e-07, 9.73102e-08, 5.24613e-07, 1.59185e-07, 2.32502e-07, 8.77853e-08, 1.96801e-07, 9.7599e-08, 7.86102e-08, 7.28759e-08, 7.41523e-08, 4.9388e-05, 7.26583e-08, 2.10918e-06, 7.26571e-08, 7.26571e-08
0.554914, 0, 7.62629e-05, 1.38362e-07, 1.41421, -7.62629e-05, 2.89117e-07, 1.38362e-07, 1.38376e-07, 1.38388e-07, 2.65724e-07, 1.21338e-06, 1.84526e-07, 9.84663e-07, 3.00388e-07, 4.37676e-07, 1.6669e-07, 3.70826e-07, 1.70469e-07, 1.4951e-07, 1.38772e-07, 1.40543e-07, 7.06437e-05, 1.38365e-07, 2.74404e-06, 1.38362e-07, 1.38362e-07
0.562778, 0, 0.000109241, 2.58495e-07, 1.41421, -0.000109241, 5.35491e-07, 2.58495e-07, 2.58521e-07, 2.58541e-07, 4.92509e-07, 2.23373e-06, 3.43316e-07, 1.81349e-06, 5.56201e-07, 8.08455e-07, 3.10545e-07, 6.85624e-07, 2.99656e-07, 2.78978e-07, 2.59248e-07, 2.61655e-07, 0.000100387, 2.585e-07, 3.59402e-06, 2.58495e-07, 2.58495e-07
0.570643, 0, 0.000155956, 4.73856e-07, 1.41421, -0.000155956, 9.73328e-07, 4.73856e-07, 4.73903e-07, 4.7394e-07, 8.95824e-07, 4.03555e-06, 6.26803e-07, 3.27778e-06, 1.01067e-06, 1.46553e-06, 5.67711e-07, 1.24404e-06, 5.26417e-07, 5.1079e-07, 4.75214e-07, 4.78407e-07, 0.000141748, 4.73864e-07, 4.75353e-06, 4.73856e-07, 4.73856e-07
0.578507, 0, 0.000221994, 8.52426e-07, 1.41421, -0.000221994, 1.73639e-06, 8.52426e-07, 8.52508e-07, 8.52573e-07, 1.59922e-06, 7.15588e-06, 1.12311e-06, 5.81478e-06, 1.80247e-06, 2.60748e-06, 1.01853e-06, 2.21549e-06, 9.19288e-07, 9.1779e-07, 8.54828e-07, 8.5894e-07, 0.000198936, 8.52439e-07, 6.3678e-06, 8.52426e-07, 8.52426e-07
0.586371, 0, 0.000315209, 1.50501e-06, 1.41421, -0.000315209, 3.04067e-06, 1.50501e-06, 1.50515e-06, 1.50527e-06, 2.80238e-06, 1.24557e-05, 1.97526e-06, 1.01259e-05, 3.15549e-06, 4.55398e-06, 1.79357e-06, 3.87301e-06, 1.58975e-06, 1.61856e-06, 1.50918e-06, 1.51428e-06, 0.000277611, 1.50503e-06, 8.66047e-06, 1.50501e-06, 1.50501e-06
0.594236, 0, 0.000446624, 2.60821e-06, 1.41421, -0.000446624, 5.22729e-06, 2.60821e-06, 2.60846e-06, 2.60865e-06, 4.82088e-06, 2.12847e-05, 3.41022e-06, 1.73111e-05, 5.4231e-06, 7.80823e-06, 3.10036e-06, 6.64684e-06, 2.71525e-06, 2.80188e-06, 2.61533e-06, 2.62133e-06, 0.000385377, 2.60825e-06, 1.19752e-05, 2.60821e-06, 2.60821e-06
0.6021, 0, 0.000631693, 4.43727e-06, 1.41421, -0.000631693, 8.82298e-06, 4.43727e-06, 4.43768e-06, 4.438e-06, 8.14244e-06, 3.57115e-05, 5.78025e-06, 2.90576e-05, 9.15088e-06, 1.31448e-05, 5.26138e-06, 1.12e-05, 4.57203e-06, 4.76157e-06, 4.44919e-06, 4.45573e-06, 0.000532472, 4.43734e-06, 1.68315e-05, 4.43727e-06, 4.43727e-06
0.609965, 0, 0.000892011, 7.4116e-06, 1.41421, -0.000892011, 1.46231e-05, 7.4116e-06, 7.41227e-06, 7.4128e-06, 1.35041e-05, 5.88364e-05, 9.61989e-06, 4.78954e-05, 1.51623e-05, 2.17296e-05, 8.7667e-06, 1.85318e-05, 7.58076e-06, 7.94485e-06, 7.4312e-06, 7.43744e-06, 0.0007327, 7.41171e-06, 2.40081e-05, 7.4116e-06, 7.4116e-06
0.617829, 0, 0.00125758, 1.21557e-05, 1.41421, -0.00125758, 2.38013e-05, 1.21557e-05, 1.21568e-05, 1.21577e-05, 2.19942e-05, 9.51994e-05, 1.57218e-05, 7.75312e-05, 2.4672e-05, 3.52772e-05, 1.4344e-05, 3.01132e-05, 1.23675e-05, 1.30169e-05, 1.21874e-05, 1.21917e-05, 0.00100469, 1.21559e-05, 3.46516e-05, 1.21557e-05, 1.21557e-05
0.625694, 0, 0.00176979, 1.95782e-05, 1.41421, -0.00176979, 3.80494e-05, 1.95782e-05, 1.958e-05, 1.95813e-05, 3.51832e-05, 0.000151295, 2.52344e-05, 0.000123271, 3.94304e-05, 5.62515e-05, 2.30491e-05, 4.80608e-05, 1.98427e-05, 2.09441e-05, 1.96285e-05, 1.96281e-05, 0.0013736, 1.95785e-05, 5.04207e-05, 1.95782e-05, 1.95782e-05
0.633558, 0.993216, 0.00248519, 3.09706e-05, 1.73009, 0.990731, 5.97507e-05, 3.09706e-05, 3.09733e-05, 3.09754e-05, 5.52848e-05, 0.000236199, 3.97836e-05, 0.000192535, 6.19024e-05, 8.81115e-05, 3.63786e-05, 7.53496e-05, 3.13001e-05, 3.30987e-05, 3.10489e-05, 3.10395e-05, 0.00187332, 3.09711e-05, 7.36689e-05, 3.09706e-05, 3.09706e-05
0.641422, 0.00678423, 0.00348006, 4.81243e-05, 1.41661, 0.00330417, 9.21807e-05, 4.81243e-05, 4.81284e-05, 4.81317e-05, 8.53444e-05, 0.000362287, 6.16151e-05, 0.000295447, 9.54745e-05, 0.000135595, 5.64029e-05, 0.000116059, 4.8534e-05, 5.1382e-05, 4.82441e-05, 4.82191e-05, 0.00254934, 4.8125e-05, 0.000107666, 4.81243e-05, 4.81243e-05
0.649287, 0, 0.00485598, 7.34649e-05, 1.41421, -0.00485598, 0.000139734, 7.34649e-05, 7.3471e-05, 7.34759e-05, 0.000129451, 0.000546025, 9.37576e-05, 0.000445485, 0.000144689, 0.000205037, 8.59174e-05, 0.000175652, 7.39732e-05, 7.8365e-05, 7.36451e-05, 7.35947e-05, 0.00346228, 7.34659e-05, 0.000156863, 7.34649e-05, 7.34649e-05
0.657151, 0, 0.00674588, 0.000110194, 1.41421, -0.00674588, 0.000208157, 0.000110194, 0.000110203, 0.00011021, 0.000192956, 0.000808764, 0.000140192, 0.000660138, 0.000215481, 0.000304693, 0.000128602, 0.000261254, 0.000110823, 0.000117437, 0.00011046, 0.000110371, 0.00469206, 0.000110195, 0.000227182, 0.000110194, 0.000110194
0.665016, 0, 0.00932066, 0.000162429, 1.41421, -0.00932066, 0.000304771, 0.000162429, 0.000162442, 0.000162452, 0.000282684, 0.00117746, 0.000206016, 0.000961508, 0.000315413, 0.000445038, 0.000189176, 0.000381921, 0.000163206, 0.000172954, 0.000162816, 0.00016267, 0.00634265, 0.000162431, 0.000326336, 0.000162429, 0.000162429
0.67288, 0, 0.0127956, 0.000235325, 1.41421, -0.0127956, 0.000438654, 0.000235325, 0.000235344, 0.000235359, 0.000407103, 0.00168525, 0.000297588, 0.00137677, 0.000453856, 0.000639017, 0.000273532, 0.000548859, 0.000236284, 0.000250359, 0.000235878, 0.000235652, 0.00854711, 0.000235328, 0.00046415, 0.000235325, 0.000235325
0.680744, 0, 0.0174355, 0.000335156, 1.41421, -0.0174355, 0.00062074, 0.000335156, 0.000335182, 0.000335203, 0.000576426, 0.00237164, 0.000422607, 0.00193836, 0.000642092, 0.000902156, 0.000388819, 0.000775528, 0.000336334, 0.000356271, 0.000335933, 0.000335598, 0.0114722, 0.00033516, 0.000652857, 0.000335156, 0.000335156
0.688609, 0, 0.0235582, 0.000469327, 1.41421, -0.0235582, 0.000863802, 0.000469327, 0.000469364, 0.000469393, 0.00080259, 0.0032823, 0.000590122, 0.00268382, 0.000893295, 0.00125251, 0.000543452, 0.00107761, 0.00047077, 0.000498493, 0.000470401, 0.000469923, 0.0153222, 0.000469333, 0.000907363, 0.000469327, 0.000469327
0.696473, 0, 0.0315345, 0.000646309, 1.41421, -0.0315345, 0.00118228, 0.000646309, 0.000646359, 0.000646399, 0.00109911, 0.00446829, 0.000810434, 0.00365514, 0.00122235, 0.00171042, 0.000747023, 0.00147278, 0.000648071, 0.000685935, 0.000647769, 0.00064711, 0.0203405, 0.000646318, 0.00124546, 0.000646309, 0.000646309
0.704338, 0.971515, 0.0417831, 0.000875448, 1.72381, 0.929732, 0.00159191, 0.000875448, 0.000875514, 0.000875567, 0.00148074, 0.00598452, 0.00109484, 0.00489753, 0.00164548, 0.00229789, 0.00101008, 0.00198024, 0.000877587, 0.000928414, 0.0008774, 0.000876519, 0.026808, 0.000875459, 0.00168797, 0.000875448, 0.000875448
0.712202, 0.0284847, 0.0547593, 0.00116665, 1.42425, -0.0262746, 0.00210913, 0.00116665, 0.00116673, 0.0011668, 0.00196289, 0.00788746, 0.00145525, 0.00645755, 0.0021796, 0.0030378, 0.00134375, 0.00261996, 0.00116923, 0.00123631, 0.00116922, 0.00116807, 0.035037, 0.00116666, 0.00225883, 0.00116665, 0.00116665
0.720067, 0, 0.0709371, 0.00152992, 1.41421, -0.0709371, 0.00275028, 0.00152992, 0.00153004, 0.00153013, 0.00256092, 0.0102322, 0.00190362, 0.00838074, 0.00284152, 0.00395272, 0.00175924, 0.00341172, 0.00153303, 0.00162012, 0.00153326, 0.00153182, 0.0453593, 0.00152994, 0.00298524, 0.00152992, 0.00152992
0.727931, 0, 0.0907825, 0.00197485, 1.41421, -0.0907825, 0.00353062, 0.00197485, 0.00197499, 0.00197511, 0.00328921, 0.0130689, 0.00245125, 0.0107086, 0.00364693, 0.00506348, 0.00226719, 0.00437384, 0.00197855, 0.00208982, 0.00197911, 0.00197734, 0.0581074, 0.00197487, 0.00389775, 0.00197485, 0.00197485
0.735795, 1, 0.114719, 0.00250985, 1.73205, 0.885281, 0.00446312, 0.00250985, 0.00251003, 0.00251018, 0.00416003, 0.0164385, 0.00310798, 0.0134751, 0.00460916, 0.00638757, 0.00287689, 0.00552181, 0.00251424, 0.00265416, 0.00251521, 0.00251312, 0.073589, 0.00250988, 0.00503064, 0.00250985, 0.00250985
0.74366, 0, 0.14309, 0.00314153, 1.41421, -0.14309, 0.00555741, 0.00314153, 0.00314176, 0.00314194, 0.00518254, 0.020369, 0.00388132, 0.0167037, 0.00573803, 0.00793751, 0.0035955, 0.00686683, 0.00314669, 0.00331997, 0.00314819, 0.00314579, 0.0920557, 0.00314157, 0.00642256, 0.00314153, 0.00314153
0.751524, 0, 0.176111, 0.00387393, 1.41421, -0.176111, 0.00681846, 0.00387393, 0.0038742, 0.00387442, 0.00636155, 0.0248712, 0.0047756, 0.0204039, 0.00703861, 0.0097192, 0.00442723, 0.00841441, 0.00387994, 0.00409132, 0.00388209, 0.00387945, 0.113665, 0.00387397, 0.00811742, 0.00387393, 0.00387393
0.759389, 0, 0.213831, 0.00470793, 1.41421, -0.213831, 0.00824576, 0.00470793, 0.00470825, 0.00470852, 0.00769679, 0.029936, 0.00579127, 0.0245685, 0.00851026, 0.0117307, 0.00537271, 0.0101633, 0.00471488, 0.00496897, 0.0047178, 0.00471503, 0.138443, 0.00470798, 0.010166, 0.00470793, 0.00470793
0.767253, 0, 0.256092, 0.00564075, 1.41421, -0.256092, 0.00983251, 0.00564075, 0.00564114, 0.00564145, 0.00918206, 0.0355318, 0.00692434, 0.0291723, 0.0101459, 0.0139612, 0.00642842, 0.0121044, 0.00564872, 0.00594981, 0.00565258, 0.00564983, 0.16625, 0.00564082, 0.0126278, 0.00564075, 0.00564075
0.775117, 0, 0.3025, 0.00666576, 1.41421, -0.3025, 0.0115654, 0.00666576, 0.00666621, 0.00666657, 0.0108051, 0.0416046, 0.0081661, 0.0341711, 0.0119317, 0.0163907, 0.00758643, 0.014221, 0.00667479, 0.00702664, 0.00667978, 0.00667729, 0.196746, 0.00666583, 0.0155734, 0.00666576, 0.00666576
0.782982, 0, 0.352418, 0.00777245, 1.41421, -0.352418, 0.0134247, 0.00777245, 0.00777298, 0.0077734, 0.0125476, 0.0480784, 0.00950328, 0.039503, 0.0138473, 0.0189905, 0.00883456, 0.0164883, 0.00778261, 0.00818822, 0.00778894, 0.00778701, 0.229379, 0.00777254, 0.0190869, 0.00777245, 0.00777245
0.790846, 0, 0.404967, 0.00894682, 1.41421, -0.404967, 0.0153852, 0.00894682, 0.00894742, 0.00894789, 0.0143861, 0.0548581, 0.0109183, 0.0450902, 0.0158665, 0.0217238, 0.0101566, 0.0188747, 0.00895813, 0.00941958, 0.00896608, 0.00896509, 0.263384, 0.00894692, 0.0232681, 0.00894682, 0.00894682
0.798711, 0, 0.459061, 0.0101719, 1.41421, -0.459061, 0.0174167, 0.0101719, 0.0101726, 0.0101731, 0.0162925, 0.0618339, 0.0123904, 0.0508425, 0.0179584, 0.0245479, 0.0115333, 0.0213434, 0.0101844, 0.0107027, 0.0101943, 0.0101947, 0.297797, 0.010172, 0.0282335, 0.0101719, 0.0101719
0.806575, 0.940181, 0.513456, 0.0114288, 1.7147, 0.426725, 0.0194864, 0.0114288, 0.0114296, 0.0114302, 0.0182361, 0.0688868, 0.0138962, 0.0566622, 0.0200888, 0.0274156, 0.0129429, 0.0238536, 0.0114425, 0.0120174, 0.0114549, 0.0114572, 0.3315, 0.0114289, 0.0341161, 0.0114288, 0.0114288
0.81444, 0.0598194, 0.566821, 0.0126976, 1.43521, -0.507001, 0.02156, 0.0126976, 0.0126984, 0.0126991, 0.0201847, 0.0758943, 0.0154114, 0.0624488, 0.0222225, 0.0302786, 0.0143629, 0.0263633, 0.0127123, 0.0133424, 0.0127279, 0.0127328, 0.36328, 0.0126977, 0.0410627, 0.0126976, 0.0126976
0.822304, 0, 0.61782, 0.0139584, 1.41421, -0.61782, 0.0236037, 0.0139584, 0.0139593, 0.01396, 0.022107, 0.0827379, 0.0169119, 0.0681046, 0.0243247, 0.0330892, 0.0157708, 0.0288314, 0.0139742, 0.0146567, 0.0139938, 0.014002, 0.3919, 0.0139585, 0.0492274, 0.0139584, 0.0139584
0.830168, 0.932939, 0.665204, 0.0151928, 1.71258, 0.267736, 0.0255865, 0.0151928, 0.0151937, 0.0151945, 0.0239735, 0.0893084, 0.0183754, 0.0735398, 0.0263634, 0.0358037, 0.0171458, 0.0312196, 0.0152096, 0.0159405, 0.0152344, 0.0152466, 0.416189, 0.0151929, 0.058763, 0.0151928, 0.0151928
0.838033, 0.0670606, 0.707886, 0.0163845, 1.43773, -0.640826, 0.0274811, 0.0163845, 0.0163855, 0.0163863, 0.025759, 0.0955118, 0.0197823, 0.0786768, 0.0283104, 0.0383841, 0.0184695, 0.0334951, 0.0164022, 0.0171764, 0.0164339, 0.0164509, 0.435125, 0.0163846, 0.0698067, 0.0163845, 0.0163845
0.845897, 0, 0.745022, 0.0175203, 1.41421, -0.745022, 0.0292659, 0.0175203, 0.0175214, 0.0175223, 0.0274428, 0.101273, 0.0211168, 0.0834538, 0.0301434, 0.0407997, 0.0197273, 0.035631, 0.0175388, 0.0183501, 0.0175795, 0.0176023, 0.447914, 0.0175205, 0.0824639, 0.0175203, 0.0175203
0.853762, 0.925714, 0.776047, 0.0185908, 1.71047, 0.149667, 0.0309251, 0.0185908, 0.0185919, 0.0185928, 0.0290102, 0.106538, 0.0223674, 0.0878266, 0.031846, 0.0430289, 0.0209083, 0.0376086, 0.0186099, 0.0194513, 0.0186624, 0.018692, 0.45405, 0.0185909, 0.0967895, 0.0185908, 0.0185908
0.861626, 0.0742863, 0.800704, 0.0195902, 1.44024, -0.726418, 0.0324497, 0.0195902, 0.0195914, 0.0195923, 0.0304526, 0.111276, 0.0235274, 0.0917692, 0.033409, 0.0450588, 0.0220062, 0.0394165, 0.0196099, 0.0204737, 0.0196777, 0.0197149, 0.453354, 0.0195904, 0.112767, 0.0195902, 0.0195902
0.869491, 0, 0.81903, 0.0205167, 1.41421, -0.81903, 0.0338371, 0.0205167, 0.020518, 0.020519, 0.0317671, 0.115478, 0.0245946, 0.095274, 0.0348291, 0.0468853, 0.0230191, 0.0410512, 0.0205368, 0.0214147, 0.0206243, 0.0206702, 0.445987, 0.0205169, 0.130292, 0.0205167, 0.0205167
0.877355, 0, 0.831318, 0.021372, 1.41421, -0.831318, 0.0350903, 0.021372, 0.0213733, 0.0213743, 0.0329564, 0.119152, 0.0255709, 0.0983489, 0.0361093, 0.0485127, 0.0239486, 0.0425162, 0.0213923, 0.0222758, 0.0215049, 0.0215604, 0.432427, 0.0213722, 0.149156, 0.021372, 0.021372
0.885219, 0.916072, 0.838063, 0.0221606, 1.70765, 0.0780087, 0.0362177, 0.0221606, 0.0221619, 0.0221629, 0.0340277, 0.122327, 0.0264619, 0.101016, 0.0372576, 0.0499516, 0.0248001, 0.0438208, 0.0221809, 0.0230615, 0.0223254, 0.022391, 0.413434, 0.0221608, 0.169034, 0.0221606, 0.0221606
0.893084, 0.997577, 0.839886, 0.0228894, 1.73135, 0.15769, 0.0372317, 0.0228894, 0.0228907, 0.0228918, 0.0349917, 0.125041, 0.027276, 0.103307, 0.0382855, 0.0512181, 0.0255812, 0.0449788, 0.0229097, 0.0237788, 0.0230938, 0.0231698, 0.389976, 0.0228896, 0.189494, 0.0228894, 0.0228894
0.900948, 0.0863518, 0.837461, 0.0235669, 1.44442, -0.751109, 0.0381477, 0.0235669, 0.0235683, 0.0235693, 0.0358615, 0.127341, 0.0280232, 0.105263, 0.0392077, 0.0523319, 0.0263015, 0.0460072, 0.0235869, 0.0244367, 0.0238201, 0.0239059, 0.36316, 0.0235671, 0.209999, 0.0235669, 0.0235669
0.908813, 0, 0.831442, 0.0242024, 1.41421, -0.831442, 0.0389832, 0.0242024, 0.0242038, 0.0242048, 0.0366515, 0.129282, 0.0287147, 0.106925, 0.0400398, 0.0533147, 0.0269713, 0.0469249, 0.0242221, 0.0250448, 0.0245151, 0.024609, 0.334144, 0.0242026, 0.229929, 0.0242024, 0.0242024
0.916677, 0, 0.822412, 0.0248053, 1.41421, -0.822412, 0.0397571, 0.0248053, 0.0248067, 0.0248078, 0.0373766, 0.130916, 0.0293619, 0.10834, 0.0407981, 0.0541886, 0.0276014, 0.0477507, 0.0248246, 0.0256136, 0.0251897, 0.0252887, 0.304061, 0.0248055, 0.248614, 0.0248053, 0.0248053
0.924541, 1, 0.810849, 0.0253847, 1.73205, 0.189151, 0.0404889, 0.0253847, 0.0253861, 0.0253872, 0.0380509, 0.132296, 0.0299757, 0.10955, 0.0414983, 0.0549752, 0.028202, 0.0485034, 0.0254035, 0.026153, 0.0258547, 0.0259536, 0.273952, 0.025385, 0.265373, 0.0253847, 0.0253847
0.932406, 1.80321, 0.79711, 0.0259489, 1.95018, 1.0061, 0.0411987, 0.0259489, 0.0259503, 0.0259514, 0.0386876, 0.133472, 0.0305662, 0.110596, 0.0421547, 0.0556943, 0.0287822, 0.0491999, 0.0259671, 0.0266723, 0.0265198, 0.0266109, 0.244713, 0.0259491, 0.279555, 0.0259489, 0.0259489
0.94027, 1.09598, 0.781445, 0.0265049, 1.75954, 0.314533, 0.0419072, 0.0265048, 0.0265063, 0.0265074, 0.0392981, 0.134488, 0.0311419, 0.111514, 0.04278, 0.0563634, 0.0293504, 0.0498553, 0.0265225, 0.02718, 0.0271939, 0.027266, 0.217059, 0.0265051, 0.290589, 0.0265049, 0.0265049
0.948135, 0.100812, 0.764021, 0.0270585, 1.44942, -0.66321, 0.0426362, 0.0270585, 0.0270599, 0.0270611, 0.039892, 0.135381, 0.0317102, 0.112335, 0.0433848, 0.0569977, 0.029913, 0.0504824, 0.0270755, 0.0276832, 0.0278848, 0.0279227, 0.191518, 0.0270588, 0.29802, 0.0270585, 0.0270585
0.955999, 0, 0.744965, 0.0276144, 1.41421, -0.744965, 0.0434096, 0.0276143, 0.0276158, 0.0276169, 0.040477, 0.136184, 0.0322766, 0.113085, 0.0439778, 0.0576093, 0.0304753, 0.0510915, 0.0276308, 0.028188, 0.028599, 0.0285826, 0.168424, 0.0276146, 0.30155, 0.0276144, 0.0276144
0.963864, 0, 0.724398, 0.0281756, 1.41421, -0.724398, 0.0442545, 0.0281755, 0.028177, 0.0281781, 0.0410591, 0.136921, 0.0328453, 0.113785, 0.0445656, 0.0582079, 0.0310411, 0.0516908, 0.0281916, 0.0286991, 0.0293428, 0.0292456, 0.147942, 0.0281758, 0.30106, 0.0281756, 0.0281756
0.971728, 0, 0.702483, 0.0287442, 1.41421, -0.702483, 0.045203, 0.0287441, 0.0287456, 0.0287468, 0.0416424, 0.137614, 0.0334193, 0.114451, 0.0451529, 0.0588006, 0.0316131, 0.0522861, 0.0287599, 0.0292203, 0.0301224, 0.0299103, 0.130087, 0.0287445, 0.296615, 0.0287442, 0.0287442
0.979592, 0, 0.679453, 0.0293214, 1.41421, -0.679453, 0.0462944, 0.0293212, 0.0293228, 0.0293239, 0.0422297, 0.138277, 0.0340001, 0.115096, 0.045743, 0.0593924, 0.0321925, 0.0528816, 0.0293369, 0.0297542, 0.0309453, 0.0305741, 0.114762, 0.0293216, 0.288469, 0.0293214, 0.0293214
0.987457, 2.76944, 0.655631, 0.0299072, 2.18391, 2.11381, 0.0475781, 0.0299069, 0.0299087, 0.0299098, 0.0428225, 0.138921, 0.0345885, 0.115727, 0.0463376, 0.0599866, 0.0327799, 0.0534797, 0.0299228, 0.030303, 0.0318224, 0.0312338, 0.101787, 0.0299075, 0.277039, 0.0299072, 0.0299072
0.995321, 1.11287, 0.631439, 0.0305014, 1.76433, 0.481431, 0.0491174, 0.030501, 0.0305028, 0.030504, 0.0434212, 0.139554, 0.0351843, 0.116352, 0.0469376, 0.0605849, 0.0333751, 0.0540818, 0.0305173, 0.0308681, 0.0327704, 0.0318859, 0.0909292, 0.0305016, 0.262876, 0.0305014, 0.0305014
1.00319, 0.117687, 0.607395, 0.0311029, 1.45523, -0.489708, 0.0509937, 0.0311024, 0.0311044, 0.0311055, 0.0440258, 0.140181, 0.035787, 0.116974, 0.047543, 0.0611879, 0.0339773, 0.0546881, 0.0311195, 0.0314509, 0.0338159, 0.0325272, 0.0819328, 0.0311032, 0.246629, 0.0311029, 0.0311029
1.01105, 1.755, 0.584102, 0.0317106, 1.93778, 1.17089, 0.053312, 0.0317098, 0.031712, 0.0317131, 0.0446354, 0.140805, 0.0363953, 0.117594, 0.0481531, 0.0617956, 0.0345853, 0.0552982, 0.0317283, 0.0320523, 0.0350016, 0.0331547, 0.0745372, 0.0317108, 0.228997, 0.0317106, 0.0317106
1.01891, 2.12007, 0.562234, 0.0323227, 2.0298, 1.55784, 0.0562072, 0.0323217, 0.0323242, 0.0323253, 0.0452488, 0.141428, 0.0370079, 0.118215, 0.0487669, 0.062407, 0.0351978, 0.0559108, 0.0323421, 0.0326736, 0.0363947, 0.0337662, 0.0684946, 0.032323, 0.210688, 0.0323227, 0.0323227
1.02678, 0.997611, 0.542526, 0.0329377, 1.73136, 0.455085, 0.0598509, 0.0329364, 0.0329392, 0.0329403, 0.0458646, 0.142049, 0.0376232, 0.118835, 0.0493829, 0.0630209, 0.0358129, 0.0565245, 0.0329593, 0.0333164, 0.0380978, 0.0343604, 0.0635789, 0.032938, 0.192373, 0.0329377, 0.0329377
1.03464, 0.127323, 0.525763, 0.0335537, 1.45853, -0.398439, 0.0644582, 0.0335519, 0.0335551, 0.0335563, 0.0464811, 0.142669, 0.0382394, 0.119454, 0.0499995, 0.0636357, 0.036429, 0.0571374, 0.0335784, 0.0339824, 0.0402652, 0.0349365, 0.0595911, 0.033554, 0.174654, 0.0335537, 0.0335537
1.04251, 0.867859, 0.512786, 0.0341688, 1.69348, 0.355073, 0.0702945, 0.0341664, 0.0341702, 0.0341713, 0.0470964, 0.143287, 0.0388545, 0.120071, 0.0506149, 0.0642497, 0.0370442, 0.0577472, 0.0341975, 0.0346741, 0.0431216, 0.0354949, 0.0563613, 0.034169, 0.158036, 0.0341688, 0.0341688
1.05037, 0.132141, 0.504502, 0.0347808, 1.46019, -0.372361, 0.0776794, 0.0347777, 0.0347822, 0.0347833, 0.0477086, 0.1439, 0.0394666, 0.120684, 0.0512271, 0.0648608, 0.0376562, 0.0583512, 0.0348148, 0.0353943, 0.0469874, 0.0360359, 0.0537478, 0.034781, 0.142914, 0.0347808, 0.0347808
1.05824, 0.863042, 0.501903, 0.0353876, 1.69205, 0.36114, 0.0869874, 0.0353835, 0.035389, 0.0353901, 0.0483155, 0.144508, 0.0400734, 0.121292, 0.051834, 0.0654668, 0.038263, 0.0589466, 0.0354284, 0.0361464, 0.0523066, 0.0365606, 0.0516343, 0.0353878, 0.129561, 0.0353876, 0.0353876
1.0661, 0.136958, 0.506095, 0.0359868, 1.46183, -0.369137, 0.0986442, 0.0359814, 0.0359882, 0.0359893, 0.0489147, 0.145108, 0.0406726, 0.121891, 0.0524333, 0.0660654, 0.0388622, 0.05953, 0.0360363, 0.0369342, 0.0596793, 0.03707, 0.0499268, 0.035987, 0.118137, 0.0359868, 0.0359868
1.07397, 1.8582, 0.518325, 0.0365757, 1.96423, 1.33987, 0.113114, 0.0365688, 0.0365771, 0.0365783, 0.0495037, 0.145697, 0.0412616, 0.122481, 0.0530223, 0.066654, 0.0394512, 0.0600976, 0.0366364, 0.0377621, 0.0698931, 0.0375646, 0.0485493, 0.036576, 0.108694, 0.0365757, 0.0365757
1.08183, 0.141802, 0.54, 0.0371517, 1.46349, -0.398199, 0.13088, 0.0371427, 0.0371531, 0.0371542, 0.0500797, 0.146273, 0.0418376, 0.123057, 0.0535983, 0.0672296, 0.0400271, 0.0606451, 0.0372265, 0.0386343, 0.0839548, 0.0380448, 0.0474409, 0.0371519, 0.101191, 0.0371517, 0.0371517
1.08969, 0, 0.572696, 0.0377113, 1.41421, -0.572696, 0.152413, 0.0376998, 0.0377127, 0.0377139, 0.0506393, 0.146833, 0.0423972, 0.123616, 0.0541579, 0.067789, 0.0405868, 0.0611678, 0.0378042, 0.0395553, 0.10311, 0.0385101, 0.0465523, 0.0377115, 0.0955175, 0.0377113, 0.0377113
1.09756, 1, 0.618136, 0.0382511, 1.73205, 0.381864, 0.178133, 0.0382364, 0.0382526, 0.0382537, 0.0511792, 0.147373, 0.0429371, 0.124156, 0.0546978, 0.0683287, 0.0411266, 0.0616603, 0.0383669, 0.0405292, 0.128851, 0.0389591, 0.045843, 0.0382514, 0.0915069, 0.0382511, 0.0382511
