   PIQUANT 0.0.0-main  ps__0545_0715362334_000rfs_shot_67.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
6.91342, 7.3083, 13.9614, 13.9372, 3.05095, -6.65306, 13.9372, 0, 13.9372, 13.9429, 13.9374, 13.9555, 13.9372, 13.9372, 13.9372, 13.9372, 13.9372, 13.9372, 13.9372, 13.9372, 13.9372, 13.9372, 13.9372, 13.9372, 13.9372, 13.9372, 13.9372, 13.9372, 13.9372
6.92133, 10.6772, 13.9662, 13.9359, 3.5605, -3.28898, 13.9359, 0, 13.9359, 13.9413, 13.9361, 13.9606, 13.9359, 13.9359, 13.9359, 13.9359, 13.9359, 13.9359, 13.9359, 13.9359, 13.9359, 13.9359, 13.9359, 13.9359, 13.9359, 13.9359, 13.9359, 13.9359, 13.9359
6.92925, 9.36358, 13.9724, 13.9344, 3.37099, -4.60881, 13.9344, 0, 13.9344, 13.9394, 13.9346, 13.9672, 13.9344, 13.9344, 13.9344, 13.9344, 13.9344, 13.9344, 13.9344, 13.9344, 13.9344, 13.9344, 13.9344, 13.9344, 13.9344, 13.9344, 13.9344, 13.9344, 13.9344
6.93717, 10.8368, 13.9803, 13.9327, 3.58285, -3.14347, 13.9327, 0, 13.9327, 13.9373, 13.9328, 13.9754, 13.9327, 13.9327, 13.9327, 13.9327, 13.9327, 13.9327, 13.9327, 13.9327, 13.9327, 13.9327, 13.9327, 13.9327, 13.9327, 13.9327, 13.9327, 13.9327, 13.9327
6.94509, 12.8472, 13.9901, 13.9308, 3.85321, -1.14286, 13.9308, 0, 13.9308, 13.935, 13.9309, 13.9856, 13.9308, 13.9308, 13.9308, 13.9308, 13.9308, 13.9308, 13.9308, 13.9308, 13.9308, 13.9308, 13.9308, 13.9308, 13.9308, 13.9308, 13.9308, 13.9308, 13.9308
6.953, 11.1242, 14.0019, 13.9287, 3.62273, -2.87767, 13.9287, 0, 13.9287, 13.9324, 13.9288, 13.9979, 13.9287, 13.9287, 13.9287, 13.9287, 13.9287, 13.9287, 13.9287, 13.9287, 13.9287, 13.9287, 13.9287, 13.9287, 13.9287, 13.9287, 13.9287, 13.9287, 13.9287
6.96092, 12.9855, 14.0158, 13.9263, 3.87111, -1.03025, 13.9263, 0, 13.9264, 13.9297, 13.9265, 14.0122, 13.9263, 13.9263, 13.9263, 13.9263, 13.9263, 13.9263, 13.9263, 13.9263, 13.9263, 13.9263, 13.9263, 13.9263, 13.9263, 13.9263, 13.9263, 13.9263, 13.9263
6.96884, 13.9234, 14.0317, 13.9238, 3.99042, -0.10827, 13.9238, 0, 13.9238, 13.9267, 13.924, 14.0286, 13.9238, 13.9238, 13.9238, 13.9238, 13.9238, 13.9238, 13.9238, 13.9238, 13.9238, 13.9238, 13.9238, 13.9238, 13.9238, 13.9238, 13.9238, 13.9238, 13.9238
6.97676, 7.28683, 14.0495, 13.9211, 3.04743, -6.76264, 13.9211, 0, 13.9211, 13.9236, 13.9213, 14.0468, 13.9211, 13.9211, 13.9211, 13.9211, 13.9211, 13.9211, 13.9211, 13.9211, 13.9211, 13.9211, 13.9211, 13.9211, 13.9211, 13.9211, 13.9211, 13.9211, 13.9211
6.98467, 17.8608, 14.0687, 13.9182, 4.45654, 3.79203, 13.9182, 0, 13.9182, 13.9203, 13.9184, 14.0665, 13.9182, 13.9182, 13.9182, 13.9182, 13.9182, 13.9182, 13.9182, 13.9182, 13.9182, 13.9182, 13.9182, 13.9182, 13.9182, 13.9182, 13.9182, 13.9182, 13.9182
6.99259, 12.8162, 14.089, 13.9151, 3.84918, -1.27279, 13.9151, 0, 13.9151, 13.9168, 13.9153, 14.087, 13.9151, 13.9151, 13.9151, 13.9151, 13.9151, 13.9151, 13.9151, 13.9151, 13.9151, 13.9151, 13.9151, 13.9151, 13.9151, 13.9151, 13.9151, 13.9151, 13.9151
7.00051, 10.9357, 14.0859, 13.8882, 3.59663, -3.15017, 13.8882, 0, 13.8882, 13.8896, 13.8884, 14.0843, 13.8882, 13.8882, 13.8882, 13.8882, 13.8882, 13.8882, 13.8882, 13.8882, 13.8882, 13.8882, 13.8882, 13.8882, 13.8882, 13.8882, 13.8882, 13.8882, 13.8882
7.00843, 11.2401, 13.7389, 13.5176, 3.63869, -2.49882, 13.5176, 0, 13.5176, 13.5188, 13.5178, 13.7376, 13.5176, 13.5176, 13.5176, 13.5176, 13.5176, 13.5176, 13.5176, 13.5176, 13.5176, 13.5176, 13.5176, 13.5176, 13.5176, 13.5176, 13.5176, 13.5176, 13.5176
7.01634, 19.121, 13.3907, 13.147, 4.59576, 5.73028, 13.147, 0, 13.147, 13.1479, 13.1472, 13.3896, 13.147, 13.147, 13.147, 13.147, 13.147, 13.147, 13.147, 13.147, 13.147, 13.147, 13.147, 13.147, 13.147, 13.147, 13.147, 13.147, 13.147
7.02426, 15.5647, 13.3084, 13.0443, 4.19102, 2.25632, 13.0443, 0, 13.0443, 13.0451, 13.0445, 13.3074, 13.0443, 13.0443, 13.0443, 13.0443, 13.0443, 13.0443, 13.0443, 13.0443, 13.0443, 13.0443, 13.0443, 13.0443, 13.0443, 13.0443, 13.0443, 13.0443, 13.0443
7.03218, 13.1644, 13.2244, 12.943, 3.89415, -0.0600071, 12.943, 0, 12.943, 12.9436, 12.9432, 13.2236, 12.943, 12.943, 12.943, 12.943, 12.943, 12.943, 12.943, 12.943, 12.943, 12.943, 12.943, 12.943, 12.943, 12.943, 12.943, 12.943, 12.943
7.0401, 15.9016, 13.1366, 12.8415, 4.23102, 2.76499, 12.8415, 0, 12.8415, 12.842, 12.8417, 13.1359, 12.8415, 12.8415, 12.8415, 12.8415, 12.8415, 12.8415, 12.8415, 12.8415, 12.8415, 12.8415, 12.8415, 12.8415, 12.8415, 12.8415, 12.8415, 12.8415, 12.8415
7.04801, 9.02621, 13.044, 12.7398, 3.32057, -4.01782, 12.7398, 0, 12.7398, 12.7401, 12.74, 13.0435, 12.7398, 12.7398, 12.7398, 12.7398, 12.7398, 12.7398, 12.7398, 12.7398, 12.7398, 12.7398, 12.7398, 12.7398, 12.7398, 12.7398, 12.7398, 12.7398, 12.7398
7.05593, 7.05711, 12.9464, 12.6377, 3.0095, -5.88927, 12.6377, 0, 12.6378, 12.638, 12.6379, 12.9459, 12.6377, 12.6377, 12.6377, 12.6377, 12.6377, 12.6377, 12.6377, 12.6377, 12.6377, 12.6377, 12.6377, 12.6377, 12.6378, 12.6377, 12.6377, 12.6377, 12.6377
7.06385, 13.8804, 12.8435, 12.5355, 3.98503, 1.03699, 12.5355, 0, 12.5355, 12.5358, 12.5357, 12.843, 12.5355, 12.5355, 12.5355, 12.5355, 12.5355, 12.5355, 12.5355, 12.5355, 12.5355, 12.5355, 12.5355, 12.5355, 12.5355, 12.5355, 12.5355, 12.5355, 12.5355
7.07177, 9.89603, 12.7359, 12.4337, 3.44906, -2.83989, 12.4337, 0, 12.4337, 12.4339, 12.4339, 12.7355, 12.4337, 12.4337, 12.4337, 12.4337, 12.4337, 12.4337, 12.4337, 12.4337, 12.4337, 12.4337, 12.4337, 12.4337, 12.4337, 12.4337, 12.4337, 12.4337, 12.4337
7.07968, 8.08042, 12.6233, 12.3316, 3.17497, -4.54291, 12.3316, 0, 12.3316, 12.3318, 12.3318, 12.623, 12.3316, 12.3316, 12.3316, 12.3316, 12.3316, 12.3316, 12.3316, 12.3316, 12.3316, 12.3316, 12.3316, 12.3316, 12.3316, 12.3316, 12.3316, 12.3316, 12.3316
7.0876, 13.962, 12.5061, 12.2291, 3.99524, 1.45589, 12.2291, 0, 12.2291, 12.2292, 12.2293, 12.5057, 12.2291, 12.2291, 12.2291, 12.2291, 12.2291, 12.2291, 12.2291, 12.2291, 12.2291, 12.2291, 12.2291, 12.2291, 12.2291, 12.2291, 12.2291, 12.2291, 12.2291
7.09552, 8.96661, 12.3849, 12.1262, 3.31159, -3.41832, 12.1262, 0, 12.1263, 12.1264, 12.1264, 12.3846, 12.1262, 12.1262, 12.1262, 12.1262, 12.1262, 12.1262, 12.1262, 12.1262, 12.1262, 12.1262, 12.1262, 12.1262, 12.1262, 12.1262, 12.1262, 12.1262, 12.1262
7.10344, 6.22534, 12.2609, 12.0233, 2.86799, -6.0356, 12.0233, 0, 12.0233, 12.0234, 12.0235, 12.2606, 12.0233, 12.0233, 12.0233, 12.0233, 12.0233, 12.0233, 12.0233, 12.0233, 12.0233, 12.0233, 12.0233, 12.0233, 12.0233, 12.0233, 12.0233, 12.0233, 12.0233
7.11135, 20.7978, 12.1363, 11.9215, 4.7747, 8.66143, 11.9215, 0, 11.9215, 11.9216, 11.9217, 12.136, 11.9215, 11.9215, 11.9215, 11.9215, 11.9215, 11.9215, 11.9215, 11.9215, 11.9215, 11.9215, 11.9215, 11.9215, 11.9215, 11.9215, 11.9215, 11.9215, 11.9215
7.11927, 8.02008, 12.0103, 11.8193, 3.16545, -3.99019, 11.8193, 0, 11.8193, 11.8194, 11.8195, 12.01, 11.8193, 11.8193, 11.8193, 11.8193, 11.8193, 11.8193, 11.8193, 11.8193, 11.8193, 11.8193, 11.8193, 11.8193, 11.8193, 11.8193, 11.8193, 11.8193, 11.8193
7.12719, 10.0113, 11.8835, 11.7164, 3.46573, -1.87222, 11.7164, 0, 11.7164, 11.7165, 11.7166, 11.8832, 11.7164, 11.7164, 11.7164, 11.7164, 11.7164, 11.7164, 11.7164, 11.7164, 11.7164, 11.7164, 11.7164, 11.7164, 11.7164, 11.7164, 11.7164, 11.7164, 11.7164
7.13511, 16.9327, 11.757, 11.6132, 4.35117, 5.17574, 11.6132, 0, 11.6132, 11.6133, 11.6134, 11.7567, 11.6132, 11.6132, 11.6132, 11.6132, 11.6132, 11.6132, 11.6132, 11.6132, 11.6132, 11.6132, 11.6132, 11.6132, 11.6132, 11.6132, 11.6132, 11.6132, 11.6132
7.14302, 6.99665, 11.6317, 11.5099, 2.99944, -4.63502, 11.5099, 0, 11.5099, 11.51, 11.5101, 11.6313, 11.5099, 11.5099, 11.5099, 11.5099, 11.5099, 11.5099, 11.5099, 11.5099, 11.5099, 11.5099, 11.5099, 11.5099, 11.5099, 11.5099, 11.5099, 11.5099, 11.5099
7.15094, 8.98551, 11.5108, 11.4094, 3.31444, -2.52533, 11.4094, 0, 11.4094, 11.4095, 11.4096, 11.5105, 11.4094, 11.4094, 11.4094, 11.4094, 11.4094, 11.4094, 11.4094, 11.4094, 11.4094, 11.4094, 11.4094, 11.4094, 11.4094, 11.4094, 11.4094, 11.4094, 11.4094
7.15886, 11.9987, 11.3909, 11.3077, 3.74148, 0.607772, 11.3077, 0, 11.3077, 11.3078, 11.308, 11.3906, 11.3077, 11.3077, 11.3077, 11.3077, 11.3077, 11.3077, 11.3077, 11.3077, 11.3077, 11.3077, 11.3077, 11.3077, 11.3077, 11.3077, 11.3077, 11.3077, 11.3077
7.16678, 21.9741, 11.272, 11.2048, 4.89634, 10.7021, 11.2048, 0, 11.2048, 11.2049, 11.2051, 11.2716, 11.2048, 11.2048, 11.2048, 11.2048, 11.2048, 11.2048, 11.2048, 11.2048, 11.2048, 11.2048, 11.2048, 11.2048, 11.2048, 11.2048, 11.2048, 11.2048, 11.2048
7.1747, 21.9831, 11.1546, 11.1012, 4.89725, 10.8285, 11.1012, 0, 11.1012, 11.1013, 11.1015, 11.1542, 11.1012, 11.1012, 11.1012, 11.1012, 11.1012, 11.1012, 11.1012, 11.1012, 11.1012, 11.1012, 11.1012, 11.1012, 11.1012, 11.1012, 11.1012, 11.1012, 11.1012
7.18261, 8.98649, 11.0393, 10.9975, 3.31459, -2.05277, 10.9975, 0, 10.9975, 10.9976, 10.9978, 11.0389, 10.9975, 10.9975, 10.9975, 10.9975, 10.9975, 10.9975, 10.9975, 10.9975, 10.9975, 10.9975, 10.9975, 10.9975, 10.9975, 10.9975, 10.9975, 10.9975, 10.9975
7.19053, 11.9801, 10.9302, 10.898, 3.739, 1.04989, 10.898, 0, 10.898, 10.8981, 10.8983, 10.9298, 10.898, 10.898, 10.898, 10.898, 10.898, 10.898, 10.898, 10.898, 10.898, 10.898, 10.898, 10.898, 10.898, 10.898, 10.898, 10.898, 10.898
7.19845, 9.99089, 10.8214, 10.7969, 3.46279, -0.830503, 10.7969, 0, 10.7969, 10.797, 10.7973, 10.8209, 10.7969, 10.7969, 10.7969, 10.7969, 10.7969, 10.7969, 10.7969, 10.7969, 10.7969, 10.7969, 10.7969, 10.7969, 10.7969, 10.7969, 10.7969, 10.7969, 10.7969
7.20637, 9.99573, 10.7128, 10.6943, 3.46349, -0.71703, 10.6943, 0, 10.6943, 10.6944, 10.6948, 10.7122, 10.6943, 10.6943, 10.6943, 10.6943, 10.6943, 10.6943, 10.6943, 10.6943, 10.6943, 10.6943, 10.6943, 10.6943, 10.6943, 10.6943, 10.6943, 10.6943, 10.6943
7.21428, 7.00055, 10.6047, 10.5909, 3.00009, -3.60418, 10.5909, 0, 10.5909, 10.591, 10.5915, 10.604, 10.5909, 10.5909, 10.5909, 10.5909, 10.5909, 10.5909, 10.5909, 10.5909, 10.5909, 10.5909, 10.5909, 10.5909, 10.5909, 10.5909, 10.5909, 10.5909, 10.5909
7.2222, 12.9903, 10.4979, 10.4875, 3.87174, 2.49242, 10.4875, 0, 10.4875, 10.4876, 10.4884, 10.497, 10.4875, 10.4875, 10.4875, 10.4875, 10.4875, 10.4875, 10.4875, 10.4875, 10.4875, 10.4875, 10.4875, 10.4875, 10.4875, 10.4875, 10.4875, 10.4875, 10.4875
7.23012, 11.0078, 10.3972, 10.3892, 3.60663, 0.610657, 10.3892, 0, 10.3892, 10.3893, 10.3904, 10.3959, 10.3892, 10.3892, 10.3892, 10.3892, 10.3892, 10.3892, 10.3892, 10.3892, 10.3892, 10.3892, 10.3892, 10.3892, 10.3892, 10.3892, 10.3892, 10.3892, 10.3892
7.23804, 10.953, 10.2975, 10.291, 3.59902, 0.655446, 10.291, 0, 10.291, 10.2911, 10.2927, 10.2957, 10.291, 10.291, 10.291, 10.291, 10.291, 10.291, 10.291, 10.291, 10.291, 10.291, 10.291, 10.291, 10.291, 10.291, 10.291, 10.291, 10.291
7.24595, 8.98792, 10.1991, 10.1933, 3.3148, -1.21119, 10.1933, 0, 10.1933, 10.1934, 10.1958, 10.1965, 10.1933, 10.1933, 10.1933, 10.1933, 10.1933, 10.1933, 10.1933, 10.1933, 10.1933, 10.1933, 10.1933, 10.1933, 10.1933, 10.1933, 10.1933, 10.1933, 10.1933
7.25387, 8.08686, 10.1021, 10.096, 3.17598, -2.01524, 10.096, 0, 10.096, 10.0961, 10.0998, 10.0982, 10.096, 10.096, 10.096, 10.096, 10.096, 10.096, 10.096, 10.096, 10.096, 10.096, 10.096, 10.096, 10.096, 10.096, 10.096, 10.096, 10.096
7.26179, 11.8081, 10.0063, 9.99909, 3.71592, 1.80177, 9.99909, 0, 9.9991, 9.9992, 10.0047, 10.0005, 9.99909, 9.99909, 9.99909, 9.99909, 9.99909, 9.99909, 9.99909, 9.99909, 9.99909, 9.99909, 9.99909, 9.99909, 9.99909, 9.99909, 9.99909, 9.99909, 9.99909
7.26971, 16.8915, 9.91199, 9.90253, 4.34644, 6.9795, 9.90253, 0, 9.90254, 9.90264, 9.91093, 9.90348, 9.90253, 9.90253, 9.90253, 9.90253, 9.90253, 9.90253, 9.90253, 9.90253, 9.90253, 9.90253, 9.90253, 9.90253, 9.90253, 9.90253, 9.90253, 9.90253, 9.90253
7.27762, 9.22937, 9.81938, 9.80625, 3.35102, -0.590011, 9.80625, 0, 9.80625, 9.80636, 9.81865, 9.80686, 9.80625, 9.80625, 9.80625, 9.80625, 9.80625, 9.80625, 9.80625, 9.80625, 9.80625, 9.80625, 9.80625, 9.80625, 9.80625, 9.80625, 9.80625, 9.80625, 9.80625
7.28554, 6.0614, 9.72883, 9.71019, 2.83926, -3.66743, 9.71019, 0, 9.7102, 9.7103, 9.72832, 9.71058, 9.71019, 9.71019, 9.71019, 9.71019, 9.71019, 9.71019, 9.71019, 9.71019, 9.71019, 9.71019, 9.71019, 9.71019, 9.71019, 9.71019, 9.71019, 9.71019, 9.71019
7.29346, 10.8135, 9.64111, 9.61455, 3.5796, 1.1724, 9.61455, 0, 9.61456, 9.61467, 9.64074, 9.6148, 9.61455, 9.61455, 9.61455, 9.61455, 9.61455, 9.61455, 9.61455, 9.61455, 9.61455, 9.61455, 9.61455, 9.61455, 9.61455, 9.61455, 9.61455, 9.61455, 9.61455
7.30138, 10.9859, 9.61982, 9.58221, 3.60359, 1.36605, 9.58221, 0, 9.58222, 9.58232, 9.61955, 9.58236, 9.58221, 9.58221, 9.58221, 9.58221, 9.58221, 9.58221, 9.58221, 9.58221, 9.58221, 9.58221, 9.58221, 9.58221, 9.58221, 9.58221, 9.58221, 9.58221, 9.58221
7.30929, 13.9859, 9.90042, 9.84772, 3.99823, 4.08545, 9.84772, 0, 9.84772, 9.84783, 9.9002, 9.84781, 9.84772, 9.84772, 9.84772, 9.84772, 9.84772, 9.84772, 9.84772, 9.84772, 9.84772, 9.84772, 9.84772, 9.84772, 9.84772, 9.84772, 9.84772, 9.84772, 9.84772
7.31721, 14.0731, 10.186, 10.1132, 4.00913, 3.88707, 10.1132, 0, 10.1132, 10.1133, 10.1859, 10.1132, 10.1132, 10.1132, 10.1132, 10.1132, 10.1132, 10.1132, 10.1132, 10.1132, 10.1132, 10.1132, 10.1132, 10.1132, 10.1132, 10.1132, 10.1132, 10.1132, 10.1132
7.32513, 10.9903, 10.2551, 10.1558, 3.60421, 0.735194, 10.1558, 0, 10.1558, 10.1559, 10.255, 10.1558, 10.1558, 10.1558, 10.1558, 10.1558, 10.1558, 10.1558, 10.1558, 10.1558, 10.1558, 10.1558, 10.1558, 10.1558, 10.1558, 10.1558, 10.1558, 10.1558, 10.1558
7.33305, 9.89306, 10.2879, 10.1545, 3.44863, -0.39485, 10.1545, 0, 10.1546, 10.1547, 10.2878, 10.1546, 10.1545, 10.1545, 10.1545, 10.1545, 10.1545, 10.1545, 10.1545, 10.1545, 10.1545, 10.1545, 10.1545, 10.1545, 10.1546, 10.1545, 10.1545, 10.1545, 10.1545
7.34096, 12.7802, 10.3296, 10.1533, 3.8445, 2.45062, 10.1533, 0, 10.1533, 10.1534, 10.3295, 10.1533, 10.1533, 10.1533, 10.1533, 10.1533, 10.1533, 10.1533, 10.1533, 10.1533, 10.1533, 10.1533, 10.1533, 10.1533, 10.1533, 10.1533, 10.1533, 10.1533, 10.1533
7.34888, 14.0295, 10.3817, 10.1524, 4.00368, 3.64772, 10.1524, 0, 10.1524, 10.1525, 10.3816, 10.1524, 10.1524, 10.1524, 10.1524, 10.1524, 10.1524, 10.1524, 10.1524, 10.1524, 10.1524, 10.1524, 10.1524, 10.1524, 10.1524, 10.1524, 10.1524, 10.1524, 10.1524
7.3568, 15.0348, 10.4449, 10.1511, 4.12733, 4.58995, 10.1511, 0, 10.1511, 10.1512, 10.4447, 10.1511, 10.1511, 10.1511, 10.1511, 10.1511, 10.1511, 10.1511, 10.1511, 10.1511, 10.1511, 10.1511, 10.1511, 10.1511, 10.1511, 10.1511, 10.1511, 10.1511, 10.1511
7.36472, 10.3312, 10.5201, 10.1498, 3.51158, -0.188888, 10.1498, 0, 10.1498, 10.15, 10.52, 10.1498, 10.1498, 10.1498, 10.1498, 10.1498, 10.1498, 10.1498, 10.1498, 10.1498, 10.1498, 10.1498, 10.1498, 10.1498, 10.1498, 10.1498, 10.1498, 10.1498, 10.1498
7.37263, 11.8123, 10.6076, 10.1483, 3.7165, 1.20476, 10.1483, 0, 10.1483, 10.1484, 10.6075, 10.1483, 10.1483, 10.1483, 10.1483, 10.1483, 10.1483, 10.1483, 10.1483, 10.1483, 10.1483, 10.1483, 10.1483, 10.1483, 10.1483, 10.1483, 10.1483, 10.1483, 10.1483
7.38055, 12.7984, 10.707, 10.1465, 3.84687, 2.09138, 10.1465, 0, 10.1465, 10.1466, 10.7069, 10.1465, 10.1465, 10.1465, 10.1465, 10.1465, 10.1465, 10.1465, 10.1465, 10.1465, 10.1465, 10.1465, 10.1465, 10.1465, 10.1465, 10.1465, 10.1465, 10.1465, 10.1465
7.38847, 9.24339, 10.8179, 10.1446, 3.35312, -1.57455, 10.1446, 0, 10.1446, 10.1447, 10.8178, 10.1446, 10.1446, 10.1446, 10.1446, 10.1446, 10.1446, 10.1446, 10.1446, 10.1446, 10.1446, 10.1446, 10.1446, 10.1446, 10.1446, 10.1446, 10.1446, 10.1446, 10.1446
7.39639, 12.9219, 10.9389, 10.1431, 3.86289, 1.98299, 10.1431, 0, 10.1431, 10.1432, 10.9388, 10.1431, 10.1431, 10.1431, 10.1431, 10.1431, 10.1431, 10.1431, 10.1431, 10.1431, 10.1431, 10.1431, 10.1431, 10.1431, 10.1431, 10.1431, 10.1431, 10.1431, 10.1431
7.4043, 14.1292, 11.0668, 10.1412, 4.01612, 3.06246, 10.1412, 0, 10.1412, 10.1414, 11.0666, 10.1412, 10.1412, 10.1412, 10.1412, 10.1412, 10.1412, 10.1412, 10.1412, 10.1412, 10.1412, 10.1412, 10.1412, 10.1412, 10.1412, 10.1412, 10.1412, 10.1412, 10.1412
7.41222, 11.7743, 11.1986, 10.1394, 3.71138, 0.575756, 10.1394, 0, 10.1394, 10.1395, 11.1985, 10.1394, 10.1394, 10.1394, 10.1394, 10.1394, 10.1394, 10.1394, 10.1394, 10.1394, 10.1394, 10.1394, 10.1394, 10.1394, 10.1394, 10.1394, 10.1394, 10.1394, 10.1394
7.42014, 17.5331, 11.3301, 10.1373, 4.41962, 6.203, 10.1373, 0, 10.1373, 10.1374, 11.3299, 10.1373, 10.1373, 10.1373, 10.1373, 10.1373, 10.1373, 10.1373, 10.1373, 10.1373, 10.1373, 10.1373, 10.1373, 10.1373, 10.1373, 10.1373, 10.1373, 10.1373, 10.1373
7.42806, 15.0488, 11.4566, 10.1348, 4.12902, 3.59223, 10.1348, 0, 10.1348, 10.1349, 11.4564, 10.1348, 10.1348, 10.1348, 10.1348, 10.1348, 10.1348, 10.1348, 10.1348, 10.1348, 10.1348, 10.1348, 10.1348, 10.1348, 10.1348, 10.1348, 10.1348, 10.1348, 10.1348
7.43597, 12.4547, 11.5737, 10.1323, 3.80194, 0.881056, 10.1323, 0, 10.1323, 10.1324, 11.5735, 10.1323, 10.1323, 10.1323, 10.1323, 10.1323, 10.1323, 10.1323, 10.1323, 10.1323, 10.1323, 10.1323, 10.1323, 10.1323, 10.1323, 10.1323, 10.1323, 10.1323, 10.1323
7.44389, 14.5747, 11.6769, 10.1302, 4.07121, 2.89785, 10.1302, 0, 10.1302, 10.1303, 11.6767, 10.1302, 10.1302, 10.1302, 10.1302, 10.1302, 10.1302, 10.1302, 10.1302, 10.1302, 10.1302, 10.1302, 10.1302, 10.1302, 10.1302, 10.1302, 10.1302, 10.1302, 10.1302
7.45181, 6.57083, 11.7609, 10.1276, 2.9276, -5.19005, 10.1276, 0, 10.1276, 10.1278, 11.7607, 10.1276, 10.1276, 10.1276, 10.1276, 10.1276, 10.1276, 10.1276, 10.1276, 10.1276, 10.1276, 10.1276, 10.1276, 10.1276, 10.1276, 10.1276, 10.1276, 10.1276, 10.1276
7.45973, 14.1193, 11.8222, 10.1251, 4.01489, 2.29708, 10.1251, 0, 10.1251, 10.1253, 11.8221, 10.1251, 10.1251, 10.1251, 10.1251, 10.1251, 10.1251, 10.1251, 10.1251, 10.1251, 10.1251, 10.1251, 10.1251, 10.1251, 10.1251, 10.1251, 10.1251, 10.1251, 10.1251
7.46764, 6.04591, 11.8578, 10.1224, 2.83653, -5.81189, 10.1224, 0, 10.1224, 10.1225, 11.8577, 10.1224, 10.1224, 10.1224, 10.1224, 10.1224, 10.1224, 10.1224, 10.1224, 10.1224, 10.1224, 10.1224, 10.1224, 10.1224, 10.1224, 10.1224, 10.1224, 10.1224, 10.1224
7.47556, 16.1678, 11.8656, 10.1193, 4.26238, 4.30227, 10.1193, 0, 10.1193, 10.1194, 11.8654, 10.1193, 10.1193, 10.1193, 10.1193, 10.1193, 10.1193, 10.1193, 10.1193, 10.1193, 10.1193, 10.1193, 10.1193, 10.1193, 10.1193, 10.1193, 10.1193, 10.1193, 10.1193
7.48348, 6.44891, 11.8454, 10.1161, 2.9067, -5.39653, 10.1161, 0, 10.1161, 10.1163, 11.8453, 10.1161, 10.1161, 10.1161, 10.1161, 10.1161, 10.1161, 10.1161, 10.1161, 10.1161, 10.1161, 10.1161, 10.1161, 10.1161, 10.1161, 10.1161, 10.1161, 10.1161, 10.1161
7.4914, 9.08492, 11.7987, 10.1134, 3.3294, -2.71379, 10.1134, 0, 10.1134, 10.1135, 11.7986, 10.1134, 10.1134, 10.1134, 10.1134, 10.1134, 10.1134, 10.1134, 10.1134, 10.1134, 10.1134, 10.1134, 10.1134, 10.1134, 10.1134, 10.1134, 10.1134, 10.1134, 10.1134
7.49931, 13.4926, 11.7266, 10.1103, 3.93607, 1.76606, 10.1103, 0, 10.1103, 10.1104, 11.7264, 10.1103, 10.1103, 10.1103, 10.1103, 10.1103, 10.1103, 10.1103, 10.1103, 10.1103, 10.1103, 10.1103, 10.1103, 10.1103, 10.1103, 10.1103, 10.1103, 10.1103, 10.1103
7.50723, 8.79362, 11.6326, 10.1071, 3.28537, -2.83901, 10.1071, 0, 10.1071, 10.1073, 11.6325, 10.1071, 10.1071, 10.1071, 10.1071, 10.1071, 10.1071, 10.1071, 10.1071, 10.1071, 10.1071, 10.1071, 10.1071, 10.1071, 10.1071, 10.1071, 10.1071, 10.1071, 10.1071
7.51515, 12.5808, 11.5208, 10.1038, 3.81848, 1.05998, 10.1038, 0, 10.1038, 10.104, 11.5207, 10.1038, 10.1038, 10.1038, 10.1038, 10.1038, 10.1038, 10.1038, 10.1038, 10.1038, 10.1038, 10.1038, 10.1038, 10.1038, 10.1038, 10.1038, 10.1038, 10.1038, 10.1038
7.52307, 9.98761, 11.3954, 10.1001, 3.46231, -1.40782, 10.1001, 0, 10.1001, 10.1002, 11.3953, 10.1001, 10.1001, 10.1001, 10.1001, 10.1001, 10.1001, 10.1001, 10.1001, 10.1001, 10.1001, 10.1001, 10.1001, 10.1001, 10.1001, 10.1001, 10.1001, 10.1001, 10.1001
7.53098, 13.7701, 11.2617, 10.0963, 3.97116, 2.5084, 10.0963, 0, 10.0963, 10.0965, 11.2616, 10.0963, 10.0963, 10.0963, 10.0963, 10.0963, 10.0963, 10.0963, 10.0963, 10.0963, 10.0963, 10.0963, 10.0963, 10.0963, 10.0963, 10.0963, 10.0963, 10.0963, 10.0963
7.5389, 16.5373, 11.1249, 10.0931, 4.3055, 5.41238, 10.0931, 0, 10.0931, 10.0932, 11.1248, 10.0931, 10.0931, 10.0931, 10.0931, 10.0931, 10.0931, 10.0931, 10.0931, 10.0931, 10.0931, 10.0931, 10.0931, 10.0931, 10.0931, 10.0931, 10.0931, 10.0931, 10.0931
7.54682, 17.3145, 10.9885, 10.0893, 4.39482, 6.32596, 10.0893, 0, 10.0893, 10.0895, 10.9884, 10.0893, 10.0893, 10.0893, 10.0893, 10.0893, 10.0893, 10.0893, 10.0893, 10.0893, 10.0893, 10.0893, 10.0893, 10.0893, 10.0893, 10.0893, 10.0893, 10.0893, 10.0893
