   PIQUANT 0.0.0-main  ps__0545_0715362334_000rfs_shot_125.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
0.55513, 0, 3.61656e-05, 3.30954e-06, 1.41421, -3.61656e-05, 3.37464e-06, 3.30954e-06, 3.30966e-06, 3.30975e-06, 3.38436e-06, 3.3118e-06, 3.31283e-06, 3.43121e-06, 3.39501e-06, 3.33729e-06, 1.41996e-05, 3.3618e-06, 3.3099e-06, 3.31522e-06, 1.64881e-05, 3.30956e-06, 1.15388e-05, 3.30954e-06, 3.42868e-06
0.563002, 0, 5.43642e-05, 5.84478e-06, 1.41421, -5.43642e-05, 5.95792e-06, 5.84478e-06, 5.84497e-06, 5.84513e-06, 5.97481e-06, 5.84871e-06, 5.85049e-06, 6.07297e-06, 5.99332e-06, 5.893e-06, 2.47726e-05, 5.91075e-06, 5.84539e-06, 5.85279e-06, 2.4012e-05, 5.84481e-06, 1.63092e-05, 5.84478e-06, 6.05184e-06
0.570874, 0, 8.24297e-05, 1.01513e-05, 1.41421, -8.24297e-05, 1.03447e-05, 1.01513e-05, 1.01516e-05, 1.01519e-05, 1.03735e-05, 1.0158e-05, 1.0161e-05, 1.05735e-05, 1.04052e-05, 1.02337e-05, 4.25076e-05, 1.02343e-05, 1.01523e-05, 1.01625e-05, 3.50585e-05, 1.01513e-05, 2.35251e-05, 1.01513e-05, 1.05052e-05
0.578746, 0, 0.000125713, 1.73404e-05, 1.41421, -0.000125713, 1.76656e-05, 1.73404e-05, 1.7341e-05, 1.73414e-05, 1.77142e-05, 1.73517e-05, 1.73568e-05, 1.81111e-05, 1.77674e-05, 1.7479e-05, 7.17463e-05, 1.74445e-05, 1.73422e-05, 1.73561e-05, 5.13111e-05, 1.73405e-05, 3.4555e-05, 1.73404e-05, 1.79356e-05
0.586618, 0, 0.000192256, 2.91352e-05, 1.41421, -0.000192256, 2.96731e-05, 2.91352e-05, 2.91361e-05, 2.91368e-05, 2.97534e-05, 2.91539e-05, 2.91623e-05, 3.05224e-05, 2.98414e-05, 2.93644e-05, 0.000119124, 2.92654e-05, 2.91381e-05, 2.9157e-05, 7.52439e-05, 2.91353e-05, 5.14907e-05, 2.91352e-05, 3.01196e-05
0.59449, 0, 0.00029397, 4.81543e-05, 1.41421, -0.00029397, 4.90296e-05, 4.81543e-05, 4.81558e-05, 4.8157e-05, 4.91603e-05, 4.81847e-05, 4.81985e-05, 5.06169e-05, 4.93034e-05, 4.85273e-05, 0.000194585, 4.83167e-05, 4.8159e-05, 4.81844e-05, 0.000110462, 4.81545e-05, 7.74868e-05, 4.81543e-05, 4.97562e-05
0.602362, 0, 0.000448209, 7.82966e-05, 1.41421, -0.000448209, 7.9698e-05, 7.82966e-05, 7.82991e-05, 7.8301e-05, 7.99072e-05, 7.83453e-05, 7.83674e-05, 8.26066e-05, 8.01363e-05, 7.88939e-05, 0.000312725, 7.84986e-05, 7.83042e-05, 7.83381e-05, 0.000162161, 7.8297e-05, 0.000117215, 7.82966e-05, 8.08612e-05
0.610234, 0, 0.000679811, 0.00012525, 1.41421, -0.000679811, 0.000127457, 0.00012525, 0.000125254, 0.000125257, 0.000127787, 0.000125327, 0.000125361, 0.000132686, 0.000128148, 0.000126191, 0.000494531, 0.000125501, 0.000125262, 0.000125307, 0.000237736, 0.000125251, 0.000177466, 0.00012525, 0.00012929
0.618106, 0, 0.0010237, 0.000197142, 1.41421, -0.0010237, 0.000200564, 0.000197142, 0.000197148, 0.000197153, 0.000201075, 0.000197261, 0.000197315, 0.000209788, 0.000201635, 0.000198601, 0.000769569, 0.000197453, 0.000197161, 0.00019722, 0.00034756, 0.000197143, 0.000267929, 0.000197142, 0.000203405
0.625978, 0, 0.00152803, 0.000305341, 1.41421, -0.00152803, 0.000310561, 0.000305341, 0.00030535, 0.000305358, 0.000311341, 0.000305523, 0.000305605, 0.000326533, 0.000312194, 0.000307566, 0.00117858, 0.000305725, 0.00030537, 0.000305447, 0.000505951, 0.000305343, 0.000402147, 0.000305341, 0.000314894
0.63385, 0, 0.00225793, 0.000465414, 1.41421, -0.00225793, 0.000473252, 0.000465414, 0.000465428, 0.000465438, 0.000474422, 0.000465686, 0.00046581, 0.000500407, 0.000475703, 0.000468754, 0.00177656, 0.000465887, 0.000465457, 0.000465557, 0.000732338, 0.000465416, 0.000598682, 0.000465414, 0.000479758
0.641722, 0, 0.00329967, 0.000698205, 1.41421, -0.00329967, 0.000709788, 0.000698205, 0.000698225, 0.000698241, 0.000711518, 0.000698607, 0.000698789, 0.000755131, 0.000713412, 0.000703141, 0.00263601, 0.000698787, 0.000698267, 0.000698398, 0.00105259, 0.000698208, 0.000882428, 0.000698205, 0.000719405
0.649594, 0, 0.00476521, 0.001031, 1.41421, -0.00476521, 0.00104786, 0.001031, 0.00103103, 0.00103106, 0.00105037, 0.00103159, 0.00103185, 0.00112223, 0.00105313, 0.00103819, 0.00385045, 0.00103172, 0.00103109, 0.00103126, 0.00150049, 0.00103101, 0.00128609, 0.001031, 0.00106185
0.657466, 0, 0.00679668, 0.00149873, 1.41421, -0.00679668, 0.00152287, 0.00149873, 0.00149877, 0.0014988, 0.00152647, 0.00149956, 0.00149994, 0.00164271, 0.00153042, 0.00150902, 0.00553765, 0.0014996, 0.00149886, 0.00149907, 0.00211921, 0.00149873, 0.00185168, 0.00149873, 0.00154291
0.665338, 0, 0.00957046, 0.00214496, 1.41421, -0.00957046, 0.00217901, 0.00214496, 0.00214502, 0.00214506, 0.0021841, 0.00214614, 0.00214668, 0.00236876, 0.00218967, 0.00215947, 0.00784226, 0.00214603, 0.00214514, 0.00214542, 0.00296274, 0.00214497, 0.00263201, 0.00214496, 0.00220729
0.67321, 0, 0.0133003, 0.00302274, 1.41421, -0.0133003, 0.00307006, 0.00302274, 0.00302283, 0.00302289, 0.00307712, 0.00302439, 0.00302513, 0.0033653, 0.00308485, 0.00304291, 0.0109374, 0.00302406, 0.003023, 0.00302337, 0.00409696, 0.00302276, 0.00369186, 0.00302274, 0.00310935
0.681082, 0, 0.0182392, 0.00419499, 1.41421, -0.0182392, 0.00425973, 0.00419499, 0.00419511, 0.00419519, 0.0042694, 0.00419724, 0.00419826, 0.00471126, 0.00427998, 0.00422258, 0.0150247, 0.00419659, 0.00419534, 0.00419582, 0.00560033, 0.00419501, 0.00510898, 0.00419499, 0.0043135
0.688954, 0, 0.0246782, 0.00573413, 1.41421, -0.0246782, 0.00582139, 0.00573413, 0.00573428, 0.0057344, 0.00583442, 0.00573716, 0.00573853, 0.00650016, 0.00584868, 0.00577132, 0.0203321, 0.00573607, 0.0057346, 0.00573523, 0.0075636, 0.00573415, 0.00697433, 0.00573413, 0.00589389
0.696826, 0, 0.0329438, 0.00772101, 1.41421, -0.0329438, 0.0078369, 0.00772101, 0.00772121, 0.00772137, 0.0078542, 0.00772503, 0.00772686, 0.00883999, 0.00787315, 0.0077704, 0.0271086, 0.00772335, 0.00772164, 0.00772246, 0.0100887, 0.00772104, 0.00939172, 0.00772101, 0.00793321
0.704698, 0, 0.0433904, 0.0102429, 1.41421, -0.0433904, 0.0103946, 0.0102429, 0.0102432, 0.0102434, 0.0104172, 0.0102482, 0.0102505, 0.011852, 0.010442, 0.0103075, 0.0356172, 0.0102457, 0.0102437, 0.0102448, 0.0132863, 0.0102429, 0.0124767, 0.0102429, 0.0105207
0.71257, 0, 0.0563903, 0.0133902, 1.41421, -0.0563903, 0.0135858, 0.0133902, 0.0133905, 0.0133908, 0.0136151, 0.013397, 0.0134001, 0.0156678, 0.013647, 0.0134736, 0.0461228, 0.0133935, 0.0133912, 0.0133927, 0.0172718, 0.0133902, 0.0163545, 0.0133902, 0.0137486
0.720442, 0, 0.0723196, 0.0172522, 1.41421, -0.0723196, 0.0175011, 0.0172522, 0.0172527, 0.017253, 0.0175382, 0.0172609, 0.0172648, 0.0204256, 0.0175789, 0.0173583, 0.0588789, 0.0172562, 0.0172536, 0.0172555, 0.0221597, 0.0172523, 0.0211574, 0.0172522, 0.0177082
0.728314, 0.96429, 0.0915415, 0.0219122, 1.72171, 0.872748, 0.0222242, 0.0219122, 0.0219128, 0.0219132, 0.0222708, 0.021923, 0.021928, 0.0262641, 0.0223218, 0.0220452, 0.0741112, 0.0219169, 0.0219139, 0.0219165, 0.0280574, 0.0219123, 0.0270212, 0.0219122, 0.0224843
0.736186, 0.0357104, 0.114386, 0.027441, 1.42678, -0.0786758, 0.0278269, 0.027441, 0.0274417, 0.0274422, 0.0278846, 0.0274544, 0.0274605, 0.033315, 0.0279476, 0.0276055, 0.0919992, 0.0274466, 0.0274432, 0.0274465, 0.0350563, 0.0274411, 0.0340821, 0.027441, 0.0281491
0.744058, 0, 0.141131, 0.0338914, 1.41421, -0.141131, 0.0343622, 0.0338914, 0.0338922, 0.0338928, 0.0344325, 0.0339077, 0.0339151, 0.0416947, 0.0345094, 0.034092, 0.112659, 0.0338978, 0.033894, 0.0338985, 0.0432238, 0.0338915, 0.0424735, 0.0338914, 0.034756
0.75193, 0, 0.171983, 0.0412913, 1.41421, -0.171983, 0.0418582, 0.0412913, 0.0412923, 0.0412931, 0.0419429, 0.041311, 0.04132, 0.0514939, 0.0420354, 0.0415329, 0.136128, 0.0412988, 0.0412945, 0.0413004, 0.052594, 0.0412915, 0.0523235, 0.0412913, 0.0423336
0.759802, 1, 0.207056, 0.0496393, 1.73205, 0.792944, 0.050313, 0.0496393, 0.0496405, 0.0496414, 0.0504136, 0.0496627, 0.0496733, 0.0627678, 0.0505235, 0.0499264, 0.162347, 0.0496479, 0.0496431, 0.0496508, 0.0631601, 0.0496395, 0.0637538, 0.0496393, 0.05088
0.767674, 0, 0.246367, 0.0589, 1.41421, -0.246367, 0.0596906, 0.0589, 0.0589014, 0.0589025, 0.0598087, 0.0589275, 0.05894, 0.0755264, 0.0599376, 0.059237, 0.191159, 0.0589098, 0.0589046, 0.0589146, 0.0748681, 0.0589002, 0.0768805, 0.0589, 0.0603591
0.775546, 0, 0.289821, 0.0690023, 1.41421, -0.289821, 0.0699186, 0.0690023, 0.0690039, 0.0690051, 0.0700555, 0.0690341, 0.0690486, 0.0897253, 0.0702048, 0.0693928, 0.222298, 0.0690133, 0.0690077, 0.0690206, 0.0876126, 0.0690025, 0.0918155, 0.0690023, 0.0706982
0.783418, 0.947406, 0.337215, 0.079839, 1.7168, 0.610191, 0.0808884, 0.079839, 0.0798408, 0.0798422, 0.0810451, 0.0798754, 0.079892, 0.105259, 0.0812161, 0.0802862, 0.255401, 0.0798513, 0.0798453, 0.0798619, 0.101236, 0.0798393, 0.10867, 0.079839, 0.0817886
0.79129, 0.997592, 0.38825, 0.09127, 1.73136, 0.609342, 0.092458, 0.09127, 0.0912721, 0.0912737, 0.0926354, 0.0913112, 0.09133, 0.121959, 0.0928288, 0.0917763, 0.290015, 0.0912836, 0.0912774, 0.0912986, 0.115533, 0.0912703, 0.127558, 0.09127, 0.093488
0.799162, 0.997583, 0.442534, 0.103127, 1.73135, 0.55505, 0.104457, 0.103127, 0.103129, 0.103131, 0.104655, 0.103173, 0.103194, 0.139591, 0.104872, 0.103694, 0.325617, 0.103142, 0.103136, 0.103162, 0.130256, 0.103127, 0.148601, 0.103127, 0.105626
0.807034, 0.0574186, 0.49961, 0.11522, 1.43437, -0.442191, 0.116693, 0.11522, 0.115222, 0.115224, 0.116913, 0.115271, 0.115294, 0.157861, 0.117152, 0.115848, 0.361635, 0.115236, 0.11523, 0.115264, 0.145124, 0.11522, 0.171927, 0.11522, 0.118012
0.814906, 0, 0.558976, 0.127347, 1.41421, -0.558976, 0.128962, 0.127347, 0.12735, 0.127352, 0.129203, 0.127403, 0.127429, 0.176426, 0.129465, 0.128036, 0.397477, 0.127365, 0.127359, 0.127402, 0.159841, 0.127348, 0.197672, 0.127347, 0.130443
0.822778, 0, 0.620103, 0.139305, 1.41421, -0.620103, 0.141058, 0.139305, 0.139308, 0.13931, 0.14132, 0.139366, 0.139393, 0.194902, 0.141604, 0.140052, 0.43256, 0.139324, 0.139319, 0.139372, 0.174107, 0.139305, 0.225966, 0.139305, 0.142714
0.83065, 0.932939, 0.682456, 0.150895, 1.71258, 0.250483, 0.152781, 0.150895, 0.150899, 0.150901, 0.153062, 0.150961, 0.150991, 0.212885, 0.153367, 0.151699, 0.466338, 0.150915, 0.150912, 0.150978, 0.187634, 0.150896, 0.256928, 0.150895, 0.154633
0.838522, 0.0670606, 0.74551, 0.161939, 1.43773, -0.67845, 0.16395, 0.161939, 0.161942, 0.161945, 0.16425, 0.162009, 0.16204, 0.229971, 0.164575, 0.162796, 0.498325, 0.16196, 0.161959, 0.162041, 0.200165, 0.161939, 0.290641, 0.161939, 0.166023
0.846394, 1.92812, 0.80875, 0.17228, 1.98195, 1.11937, 0.174408, 0.17228, 0.172284, 0.172287, 0.174725, 0.172354, 0.172388, 0.245774, 0.175068, 0.173187, 0.528118, 0.172302, 0.172305, 0.172406, 0.211485, 0.172281, 0.327127, 0.17228, 0.176738
0.854266, 1.07188, 0.87167, 0.181795, 1.75268, 0.200215, 0.184029, 0.181795, 0.181799, 0.181802, 0.184362, 0.181873, 0.181908, 0.259947, 0.184721, 0.182747, 0.555407, 0.181818, 0.181825, 0.181949, 0.221431, 0.181796, 0.366316, 0.181795, 0.186664
0.862137, 1.9233, 0.93377, 0.190393, 1.98073, 0.989528, 0.192723, 0.190393, 0.190397, 0.190401, 0.19307, 0.190474, 0.190511, 0.272202, 0.193443, 0.191386, 0.579988, 0.190417, 0.19043, 0.190582, 0.229899, 0.190394, 0.408017, 0.190393, 0.195729
0.870009, 1.9976, 0.99453, 0.198021, 1.9994, 1.00307, 0.200436, 0.198021, 0.198025, 0.198028, 0.200795, 0.198105, 0.198143, 0.282328, 0.20118, 0.199049, 0.601756, 0.198045, 0.198065, 0.198252, 0.236848, 0.198022, 0.451885, 0.198021, 0.203902
0.877881, 1.0791, 1.05341, 0.204658, 1.75474, 0.0256977, 0.207147, 0.204658, 0.204662, 0.204666, 0.207516, 0.204744, 0.204784, 0.290197, 0.207913, 0.205718, 0.620705, 0.204682, 0.204713, 0.204939, 0.242294, 0.204659, 0.497401, 0.204658, 0.211194
0.885753, 0, 1.1098, 0.210317, 1.41421, -1.1098, 0.212871, 0.210317, 0.210322, 0.210325, 0.213248, 0.210406, 0.210446, 0.29577, 0.213653, 0.211404, 0.636912, 0.210341, 0.210385, 0.210658, 0.246308, 0.210318, 0.543857, 0.210317, 0.217656
0.893625, 4.65459, 1.16308, 0.215037, 2.57965, 3.49151, 0.217646, 0.215037, 0.215041, 0.215045, 0.218029, 0.215127, 0.215168, 0.2991, 0.218441, 0.216146, 0.650524, 0.215061, 0.215121, 0.215448, 0.249001, 0.215038, 0.590358, 0.215037, 0.223377
0.901497, 0.345407, 1.21254, 0.218877, 1.53147, -0.867138, 0.221534, 0.218877, 0.218882, 0.218886, 0.22192, 0.218969, 0.219011, 0.300321, 0.222337, 0.220006, 0.661743, 0.218901, 0.218981, 0.219369, 0.250521, 0.218878, 0.635845, 0.218877, 0.228479
0.909369, 0, 1.25747, 0.221914, 1.41421, -1.25747, 0.224612, 0.221914, 0.221919, 0.221922, 0.224998, 0.222007, 0.222049, 0.299639, 0.225419, 0.223058, 0.670805, 0.221937, 0.22204, 0.222497, 0.251033, 0.221915, 0.679129, 0.221914, 0.233113
0.917241, 1.81286, 1.29713, 0.224231, 1.95265, 0.515732, 0.226966, 0.224231, 0.224236, 0.22424, 0.227348, 0.224325, 0.224368, 0.297316, 0.227772, 0.225387, 0.677964, 0.224254, 0.224385, 0.224917, 0.250712, 0.224232, 0.718949, 0.224231, 0.237453
0.925113, 1.99517, 1.33083, 0.225917, 1.99879, 0.66434, 0.228687, 0.225917, 0.225922, 0.225926, 0.229061, 0.226012, 0.226055, 0.293649, 0.229487, 0.227083, 0.683479, 0.22594, 0.226105, 0.226717, 0.249732, 0.225918, 0.754039, 0.225917, 0.241692
0.932985, 1.99518, 1.35797, 0.22706, 1.9988, 0.637215, 0.229864, 0.22706, 0.227065, 0.227069, 0.230224, 0.227156, 0.227199, 0.288955, 0.230651, 0.228234, 0.687603, 0.227082, 0.227287, 0.227981, 0.248255, 0.227061, 0.783209, 0.22706, 0.246038
0.940857, 1.09598, 1.3781, 0.227744, 1.75954, -0.282119, 0.230586, 0.227744, 0.227749, 0.227752, 0.230923, 0.22784, 0.227883, 0.283548, 0.231351, 0.228923, 0.690571, 0.227765, 0.228015, 0.228793, 0.246427, 0.227744, 0.805422, 0.227744, 0.250703
0.948729, 2.89437, 1.39095, 0.228045, 2.21232, 1.50343, 0.230931, 0.228045, 0.22805, 0.228054, 0.231236, 0.228141, 0.228185, 0.277727, 0.231664, 0.229228, 0.692594, 0.228066, 0.22837, 0.229226, 0.244373, 0.228046, 0.819873, 0.228045, 0.255902
0.956601, 0.206439, 1.3965, 0.228033, 1.48541, -1.19006, 0.230974, 0.228033, 0.228038, 0.228042, 0.231233, 0.22813, 0.228174, 0.27176, 0.231661, 0.22922, 0.69386, 0.228053, 0.228419, 0.229346, 0.242196, 0.228034, 0.826044, 0.228033, 0.261841
0.964473, 1, 1.39498, 0.227769, 1.73205, -0.39498, 0.230781, 0.227769, 0.227774, 0.227778, 0.230976, 0.227866, 0.22791, 0.265876, 0.231402, 0.228958, 0.694528, 0.227789, 0.228228, 0.229211, 0.239976, 0.22777, 0.823755, 0.227769, 0.268708
0.972345, 2.66864, 1.38691, 0.227306, 2.1607, 1.28173, 0.23041, 0.227305, 0.22731, 0.227314, 0.230517, 0.227403, 0.227447, 0.260258, 0.230943, 0.228496, 0.694733, 0.227325, 0.227849, 0.228867, 0.237773, 0.227306, 0.81318, 0.227306, 0.276664
0.980217, 0.331361, 1.37303, 0.226687, 1.52688, -1.04167, 0.229916, 0.226687, 0.226692, 0.226696, 0.229902, 0.226784, 0.226828, 0.25504, 0.230327, 0.227879, 0.694585, 0.226707, 0.227333, 0.228357, 0.235628, 0.226688, 0.794838, 0.226687, 0.285827
0.988089, 1, 1.35433, 0.225951, 1.73205, -0.354328, 0.229345, 0.225951, 0.225956, 0.22596, 0.229168, 0.226049, 0.226093, 0.250314, 0.229593, 0.227144, 0.694172, 0.225971, 0.226723, 0.227713, 0.233568, 0.225952, 0.769565, 0.225951, 0.296262
0.995961, 0, 1.33192, 0.22513, 1.41421, -1.33192, 0.228744, 0.22513, 0.225135, 0.225139, 0.228348, 0.225227, 0.225271, 0.246126, 0.228772, 0.226323, 0.693565, 0.225151, 0.226061, 0.226963, 0.231611, 0.225131, 0.73846, 0.22513, 0.307966
1.00383, 0.879911, 1.307, 0.224249, 1.69703, -0.427092, 0.228156, 0.224249, 0.224254, 0.224258, 0.227469, 0.224346, 0.224391, 0.242488, 0.227892, 0.225443, 0.692816, 0.224271, 0.22539, 0.226131, 0.229762, 0.22425, 0.702813, 0.224249, 0.32086
1.01171, 0.120089, 1.28081, 0.223331, 1.45605, -1.16072, 0.227624, 0.22333, 0.223336, 0.22334, 0.226551, 0.223428, 0.223472, 0.239382, 0.226974, 0.224525, 0.691968, 0.223355, 0.224753, 0.225238, 0.228024, 0.223332, 0.664023, 0.223331, 0.334776
1.01958, 0, 1.25448, 0.222393, 1.41421, -1.25448, 0.227193, 0.222392, 0.222397, 0.222401, 0.225613, 0.22249, 0.222534, 0.236766, 0.226036, 0.223587, 0.691049, 0.222419, 0.224206, 0.224299, 0.226394, 0.222393, 0.62352, 0.222393, 0.34946
1.02745, 0, 1.22903, 0.221449, 1.41421, -1.22903, 0.226912, 0.221448, 0.221454, 0.221457, 0.22467, 0.221546, 0.22159, 0.234583, 0.225092, 0.222643, 0.690078, 0.221479, 0.223814, 0.22333, 0.224867, 0.221449, 0.58268, 0.221449, 0.364569
1.03532, 0, 1.20532, 0.22051, 1.41421, -1.20532, 0.226834, 0.220508, 0.220515, 0.220519, 0.223731, 0.220607, 0.220651, 0.232767, 0.224153, 0.221704, 0.689066, 0.220544, 0.223662, 0.222342, 0.223436, 0.220511, 0.542754, 0.22051, 0.379686
1.04319, 0.867859, 1.184, 0.219584, 1.69348, -0.316138, 0.227016, 0.219581, 0.219588, 0.219592, 0.222805, 0.219681, 0.219725, 0.231246, 0.223227, 0.220778, 0.688015, 0.219624, 0.223861, 0.221345, 0.222095, 0.219584, 0.504822, 0.219584, 0.39433
1.05107, 0.997572, 1.1655, 0.218674, 1.73135, -0.167929, 0.22752, 0.218671, 0.218679, 0.218682, 0.221895, 0.218771, 0.218815, 0.229948, 0.222317, 0.219868, 0.686917, 0.218722, 0.224558, 0.220347, 0.220833, 0.218674, 0.469748, 0.218674, 0.407985
1.05894, 3.13457, 1.15011, 0.217781, 2.26596, 1.98446, 0.228415, 0.217777, 0.217786, 0.21779, 0.221002, 0.217878, 0.217922, 0.228804, 0.221424, 0.218976, 0.68576, 0.21784, 0.225944, 0.219351, 0.219641, 0.217782, 0.438168, 0.217781, 0.420122
1.06681, 2.72126, 1.13796, 0.216902, 2.17285, 1.5833, 0.229771, 0.216898, 0.216907, 0.216911, 0.220124, 0.217, 0.217044, 0.22775, 0.220545, 0.218097, 0.684522, 0.216974, 0.228263, 0.218359, 0.218507, 0.216903, 0.410481, 0.216902, 0.430237
1.07468, 2.13694, 1.1291, 0.216031, 2.03395, 1.00784, 0.231659, 0.216025, 0.216036, 0.21604, 0.219252, 0.216128, 0.216173, 0.226727, 0.219674, 0.217226, 0.683172, 0.216119, 0.231822, 0.217368, 0.217416, 0.216032, 0.386871, 0.216031, 0.437878
1.08255, 0.141802, 1.12355, 0.215157, 1.46349, -0.981753, 0.234146, 0.215149, 0.215162, 0.215166, 0.218378, 0.215254, 0.215298, 0.225687, 0.2188, 0.216352, 0.681675, 0.215266, 0.236997, 0.216372, 0.216354, 0.215158, 0.367324, 0.215157, 0.442677
1.09043, 0.853381, 1.12139, 0.214266, 1.6892, -0.268005, 0.237291, 0.214256, 0.214271, 0.214275, 0.217488, 0.214364, 0.214408, 0.224587, 0.217909, 0.215461, 0.679989, 0.214402, 0.24424, 0.215359, 0.2153, 0.214267, 0.351666, 0.214266, 0.444372
1.0983, 1.14662, 1.12272, 0.213342, 1.77387, 0.0238951, 0.241136, 0.213329, 0.213347, 0.213351, 0.216563, 0.213439, 0.213483, 0.22339, 0.216985, 0.214537, 0.678066, 0.21351, 0.254068, 0.214317, 0.214234, 0.213343, 0.339598, 0.213342, 0.442829
1.10617, 0.848564, 1.1278, 0.212364, 1.68777, -0.279235, 0.245699, 0.212348, 0.212368, 0.212372, 0.215585, 0.212461, 0.212505, 0.22207, 0.216006, 0.213558, 0.675857, 0.212574, 0.267059, 0.213226, 0.213133, 0.212364, 0.330729, 0.212364, 0.438049
1.11404, 0.997581, 1.13695, 0.211308, 1.73135, -0.139369, 0.250967, 0.211288, 0.211313, 0.211316, 0.214529, 0.211405, 0.211449, 0.220602, 0.21495, 0.212502, 0.673313, 0.211571, 0.283831, 0.212065, 0.21197, 0.211308, 0.324616, 0.211308, 0.430166
1.12191, 2.84134, 1.1506, 0.210149, 2.20031, 1.69075, 0.256887, 0.210123, 0.210154, 0.210158, 0.21337, 0.210246, 0.21029, 0.218967, 0.213791, 0.211343, 0.670389, 0.210477, 0.305005, 0.21081, 0.210718, 0.21015, 0.320788, 0.210149, 0.419436
1.12979, 2.15384, 1.16921, 0.208859, 2.0381, 0.984634, 0.26336, 0.208827, 0.208864, 0.208868, 0.212081, 0.208956, 0.209001, 0.217149, 0.212502, 0.210054, 0.667049, 0.209269, 0.331163, 0.209433, 0.209348, 0.20886, 0.318777, 0.208859, 0.40622
1.13766, 5.67544, 1.19321, 0.207409, 2.77046, 4.48223, 0.270237, 0.207369, 0.207414, 0.207418, 0.210631, 0.207506, 0.207551, 0.215135, 0.211052, 0.208604, 0.663269, 0.207919, 0.362794, 0.207906, 0.207827, 0.20741, 0.318129, 0.207409, 0.390956
1.14553, 0.483225, 1.22294, 0.205769, 1.57583, -0.739717, 0.277316, 0.205719, 0.205774, 0.205777, 0.20899, 0.205866, 0.20591, 0.21291, 0.209411, 0.206963, 0.659044, 0.206401, 0.40023, 0.206197, 0.206126, 0.205769, 0.318426, 0.205769, 0.37413
1.1534, 1.83411, 1.25854, 0.203908, 1.95809, 0.575571, 0.284349, 0.203847, 0.203913, 0.203917, 0.207129, 0.204005, 0.204049, 0.210462, 0.20755, 0.205103, 0.654396, 0.204689, 0.443577, 0.204276, 0.204212, 0.203909, 0.319284, 0.203908, 0.356244
1.16127, 2.16589, 1.29986, 0.201797, 2.04105, 0.866033, 0.291046, 0.201721, 0.201802, 0.201806, 0.205019, 0.201894, 0.201939, 0.207776, 0.20544, 0.202992, 0.649377, 0.202756, 0.492651, 0.202112, 0.202056, 0.201798, 0.320365, 0.201797, 0.337785
1.16914, 0.829278, 1.34643, 0.199408, 1.68205, -0.517157, 0.297089, 0.199315, 0.199413, 0.199417, 0.20263, 0.199506, 0.19955, 0.204838, 0.203051, 0.200603, 0.644077, 0.200579, 0.546921, 0.199678, 0.199627, 0.199409, 0.321373, 0.199408, 0.319205
1.17702, 0.170722, 1.39741, 0.196716, 1.47334, -1.22668, 0.302147, 0.196602, 0.196721, 0.196725, 0.199938, 0.196813, 0.196858, 0.201634, 0.200359, 0.197911, 0.638634, 0.198135, 0.605478, 0.196947, 0.196901, 0.196717, 0.322054, 0.196716, 0.300892
1.18489, 1, 1.45152, 0.193699, 1.73205, -0.451525, 0.305897, 0.19356, 0.193704, 0.193708, 0.19692, 0.193796, 0.19384, 0.19815, 0.197341, 0.194893, 0.633236, 0.195405, 0.66701, 0.193896, 0.193854, 0.1937, 0.322192, 0.193699, 0.283163
1.19276, 0, 1.50719, 0.190339, 1.41421, -1.50719, 0.308041, 0.19017, 0.190344, 0.190348, 0.193561, 0.190437, 0.190481, 0.194374, 0.193982, 0.191534, 0.62813, 0.192373, 0.729834, 0.190508, 0.19047, 0.19034, 0.321609, 0.190339, 0.266255
1.20063, 0.819631, 1.56252, 0.186627, 1.67918, -0.74289, 0.308332, 0.186422, 0.186632, 0.186636, 0.189848, 0.186724, 0.186768, 0.190296, 0.190269, 0.187822, 0.623629, 0.189031, 0.791946, 0.186771, 0.186736, 0.186628, 0.320158, 0.186627, 0.250325
1.20851, 1.99759, 1.61546, 0.182557, 1.9994, 0.382132, 0.306586, 0.182309, 0.182562, 0.182565, 0.185778, 0.182654, 0.182698, 0.185913, 0.186199, 0.183751, 0.620116, 0.185372, 0.85111, 0.18268, 0.182647, 0.182557, 0.317724, 0.182557, 0.235456
1.21638, 2.62722, 1.66394, 0.178133, 2.1511, 0.963281, 0.3027, 0.177835, 0.178138, 0.178141, 0.181354, 0.17823, 0.178274, 0.181224, 0.181775, 0.179327, 0.618047, 0.181399, 0.904975, 0.178238, 0.178208, 0.178133, 0.314223, 0.178133, 0.22167
1.22425, 2.55556, 1.70601, 0.173367, 2.13438, 0.849552, 0.296661, 0.173009, 0.173371, 0.173375, 0.176588, 0.173464, 0.173508, 0.17624, 0.177009, 0.174561, 0.617954, 0.177123, 0.951228, 0.173456, 0.173429, 0.173367, 0.309602, 0.173367, 0.208936
1.23212, 0.809991, 1.74005, 0.16828, 1.6763, -0.930059, 0.288546, 0.167852, 0.168285, 0.168288, 0.171501, 0.168377, 0.168421, 0.170975, 0.171922, 0.169474, 0.620446, 0.172562, 0.987734, 0.168356, 0.168331, 0.16828, 0.303836, 0.16828, 0.197188
