   PIQUANT 0.0.0-main  ps__0545_0715362334_000rfs_shot_706.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Fe_K, Cr_K, Ti_K, Ca_K, K_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
17.7535, 0.24331, 0.0262367, 2.04502e-32, 1.49777, 0.217073, 0, 2.04502e-32, 2.04502e-32, 2.04502e-32, 2.04502e-32, 2.04502e-32, 2.04502e-32, 2.04502e-32, 2.04502e-32, 2.04502e-32, 2.04502e-32, 2.04502e-32, 2.04502e-32, 2.04502e-32, 2.04502e-32, 2.04502e-32, 2.04502e-32, 2.00496e-06, 2.04502e-32, 0.0262347, 2.38103e-10, 2.04502e-32
17.7614, 1, 0.0266591, 2.51803e-32, 1.73205, 0.973341, 0, 2.51803e-32, 2.51803e-32, 2.51803e-32, 2.51803e-32, 2.51803e-32, 2.51803e-32, 2.51803e-32, 2.51803e-32, 2.51803e-32, 2.51803e-32, 2.51803e-32, 2.51803e-32, 2.51803e-32, 2.51803e-32, 2.51803e-32, 2.51803e-32, 2.00708e-06, 2.51803e-32, 0.0266571, 2.51803e-32, 2.51803e-32
17.7693, 0, 0.0270912, 2.94099e-32, 1.41421, -0.0270912, 0, 2.94099e-32, 2.94099e-32, 2.94099e-32, 2.94099e-32, 2.94099e-32, 2.94099e-32, 2.94099e-32, 2.94099e-32, 2.94099e-32, 2.94099e-32, 2.94099e-32, 2.94099e-32, 2.94099e-32, 2.94099e-32, 2.94099e-32, 2.94099e-32, 2.00921e-06, 2.94099e-32, 0.0270892, 2.94099e-32, 2.94099e-32
17.7772, 0, 0.0275333, 3.30032e-32, 1.41421, -0.0275333, 0, 3.30032e-32, 3.30032e-32, 3.30032e-32, 3.30032e-32, 3.30032e-32, 3.30032e-32, 3.30032e-32, 3.30032e-32, 3.30032e-32, 3.30032e-32, 3.30032e-32, 3.30032e-32, 3.30032e-32, 3.30032e-32, 3.30032e-32, 3.30032e-32, 2.01137e-06, 3.30032e-32, 0.0275313, 3.30032e-32, 3.30032e-32
17.7851, 0, 0.0279859, 3.61742e-32, 1.41421, -0.0279859, 0, 3.61742e-32, 3.61742e-32, 3.61742e-32, 3.61742e-32, 3.61742e-32, 3.61742e-32, 3.61742e-32, 3.61742e-32, 3.61742e-32, 3.61742e-32, 3.61742e-32, 3.61742e-32, 3.61742e-32, 3.61742e-32, 3.61742e-32, 3.61742e-32, 2.01354e-06, 3.61742e-32, 0.0279839, 3.61742e-32, 3.61742e-32
17.7929, 0, 0.0284491, 3.9099e-32, 1.41421, -0.0284491, 0, 3.9099e-32, 3.9099e-32, 3.9099e-32, 3.9099e-32, 3.9099e-32, 3.9099e-32, 3.9099e-32, 3.9099e-32, 3.9099e-32, 3.9099e-32, 3.9099e-32, 3.9099e-32, 3.9099e-32, 3.9099e-32, 3.9099e-32, 3.9099e-32, 2.01574e-06, 3.9099e-32, 0.0284471, 3.9099e-32, 3.9099e-32
17.8008, 1, 0.0289235, 4.19011e-32, 1.73205, 0.971076, 0, 4.19011e-32, 4.19011e-32, 4.19011e-32, 4.19011e-32, 4.19011e-32, 4.19011e-32, 4.19011e-32, 4.19011e-32, 4.19011e-32, 4.19011e-32, 4.19011e-32, 4.19011e-32, 4.19011e-32, 4.19011e-32, 4.19011e-32, 4.19011e-32, 2.01797e-06, 4.19011e-32, 0.0289215, 4.19011e-32, 4.19011e-32
17.8087, 0, 0.0294095, 4.36676e-32, 1.41421, -0.0294095, 0, 4.36676e-32, 4.36676e-32, 4.36676e-32, 4.36676e-32, 4.36676e-32, 4.36676e-32, 4.36676e-32, 4.36676e-32, 4.36676e-32, 4.36676e-32, 4.36676e-32, 4.36676e-32, 4.36676e-32, 4.36676e-32, 4.36676e-32, 4.36676e-32, 2.02023e-06, 4.36676e-32, 0.0294075, 4.36676e-32, 4.36676e-32
17.8166, 1, 0.0299073, 4.439e-32, 1.73205, 0.970093, 0, 4.439e-32, 4.439e-32, 4.439e-32, 4.439e-32, 4.439e-32, 4.439e-32, 4.439e-32, 4.439e-32, 4.439e-32, 4.439e-32, 4.439e-32, 4.439e-32, 4.439e-32, 4.439e-32, 4.439e-32, 4.439e-32, 2.02253e-06, 4.439e-32, 0.0299053, 4.439e-32, 4.439e-32
17.8245, 0, 0.0304173, 4.41901e-32, 1.41421, -0.0304173, 0, 4.41901e-32, 4.41901e-32, 4.41901e-32, 4.41901e-32, 4.41901e-32, 4.41901e-32, 4.41901e-32, 4.41901e-32, 4.41901e-32, 4.41901e-32, 4.41901e-32, 4.41901e-32, 4.41901e-32, 4.41901e-32, 4.41901e-32, 4.41901e-32, 2.02488e-06, 4.41901e-32, 0.0304153, 4.41901e-32, 4.41901e-32
17.8324, 0, 0.0309401, 4.3339e-32, 1.41421, -0.0309401, 0, 4.3339e-32, 4.3339e-32, 4.3339e-32, 4.3339e-32, 4.3339e-32, 4.3339e-32, 4.3339e-32, 4.3339e-32, 4.3339e-32, 4.3339e-32, 4.3339e-32, 4.3339e-32, 4.3339e-32, 4.3339e-32, 4.3339e-32, 4.3339e-32, 2.02727e-06, 4.3339e-32, 0.0309381, 4.3339e-32, 4.3339e-32
17.8402, 0.727814, 0.0314758, 4.20807e-32, 1.65161, 0.696338, 0, 4.20807e-32, 4.20807e-32, 4.20807e-32, 4.20807e-32, 4.20807e-32, 4.20807e-32, 4.20807e-32, 4.20807e-32, 4.20807e-32, 4.20807e-32, 4.20807e-32, 4.20807e-32, 4.20807e-32, 4.20807e-32, 4.20807e-32, 4.20807e-32, 2.02973e-06, 4.20807e-32, 0.0314738, 4.20807e-32, 4.20807e-32
17.8481, 0.997657, 0.0320251, 4.03392e-32, 1.73137, 0.965632, 0, 4.03392e-32, 4.03392e-32, 4.03392e-32, 4.03392e-32, 4.03392e-32, 4.03392e-32, 4.03392e-32, 4.03392e-32, 4.03392e-32, 4.03392e-32, 4.03392e-32, 4.03392e-32, 4.03392e-32, 4.03392e-32, 4.03392e-32, 4.03392e-32, 2.03225e-06, 4.03392e-32, 0.0320231, 4.03392e-32, 4.03392e-32
17.856, 0.274529, 0.0325885, 3.80753e-32, 1.50815, 0.241941, 0, 3.80753e-32, 3.80753e-32, 3.80753e-32, 3.80753e-32, 3.80753e-32, 3.80753e-32, 3.80753e-32, 3.80753e-32, 3.80753e-32, 3.80753e-32, 3.80753e-32, 3.80753e-32, 3.80753e-32, 3.80753e-32, 3.80753e-32, 3.80753e-32, 2.03486e-06, 3.80753e-32, 0.0325864, 3.80753e-32, 3.80753e-32
17.8639, 0.720763, 0.0331661, 3.5455e-32, 1.64947, 0.687597, 0, 3.5455e-32, 3.5455e-32, 3.5455e-32, 3.5455e-32, 3.5455e-32, 3.5455e-32, 3.5455e-32, 3.5455e-32, 3.5455e-32, 3.5455e-32, 3.5455e-32, 3.5455e-32, 3.5455e-32, 3.5455e-32, 3.5455e-32, 3.5455e-32, 2.03754e-06, 3.5455e-32, 0.033164, 3.5455e-32, 3.5455e-32
17.8718, 0.279237, 0.0337587, 3.25402e-32, 1.50971, 0.245478, 0, 3.25402e-32, 3.25402e-32, 3.25402e-32, 3.25402e-32, 3.25402e-32, 3.25402e-32, 3.25402e-32, 3.25402e-32, 3.25402e-32, 3.25402e-32, 3.25402e-32, 3.25402e-32, 3.25402e-32, 3.25402e-32, 3.25402e-32, 3.25402e-32, 2.04033e-06, 3.25402e-32, 0.0337566, 3.25402e-32, 3.25402e-32
17.8797, 1, 0.0343665, 2.94776e-32, 1.73205, 0.965634, 0, 2.94776e-32, 2.94776e-32, 2.94776e-32, 2.94776e-32, 2.94776e-32, 2.94776e-32, 2.94776e-32, 2.94776e-32, 2.94776e-32, 2.94776e-32, 2.94776e-32, 2.94776e-32, 2.94776e-32, 2.94776e-32, 2.94776e-32, 2.94776e-32, 2.04322e-06, 2.94776e-32, 0.0343645, 2.94776e-32, 2.94776e-32
17.8875, 1, 0.0349901, 2.63954e-32, 1.73205, 0.96501, 0, 2.63954e-32, 2.63954e-32, 2.63954e-32, 2.63954e-32, 2.63954e-32, 2.63954e-32, 2.63954e-32, 2.63954e-32, 2.63954e-32, 2.63954e-32, 2.63954e-32, 2.63954e-32, 2.63954e-32, 2.63954e-32, 2.63954e-32, 2.63954e-32, 2.04625e-06, 2.63954e-32, 0.0349881, 2.63954e-32, 2.63954e-32
17.8954, 0.710957, 0.0356303, 2.33647e-32, 1.6465, 0.675327, 0, 2.33647e-32, 2.33647e-32, 2.33647e-32, 2.33647e-32, 2.33647e-32, 2.33647e-32, 2.33647e-32, 2.33647e-32, 2.33647e-32, 2.33647e-32, 2.33647e-32, 2.33647e-32, 2.33647e-32, 2.33647e-32, 2.33647e-32, 2.33647e-32, 2.04942e-06, 2.33647e-32, 0.0356282, 2.33647e-32, 2.33647e-32
17.9033, 1.99767, 0.0362871, 2.0393e-32, 1.99942, 1.96138, 0, 2.0393e-32, 2.0393e-32, 2.0393e-32, 2.0393e-32, 2.0393e-32, 2.0393e-32, 2.0393e-32, 2.0393e-32, 2.0393e-32, 2.0393e-32, 2.0393e-32, 2.0393e-32, 2.0393e-32, 2.0393e-32, 2.0393e-32, 2.0393e-32, 2.05277e-06, 2.0393e-32, 0.0362851, 2.0393e-32, 2.0393e-32
17.9112, 0.291378, 0.0369614, 1.75326e-32, 1.51373, 0.254416, 0, 1.75326e-32, 1.75326e-32, 1.75326e-32, 1.75326e-32, 1.75326e-32, 1.75326e-32, 1.75326e-32, 1.75326e-32, 1.75326e-32, 1.75326e-32, 1.75326e-32, 1.75326e-32, 1.75326e-32, 1.75326e-32, 1.75326e-32, 1.75326e-32, 2.05632e-06, 1.75326e-32, 0.0369593, 1.75326e-32, 1.75326e-32
17.9191, 0, 0.0376538, 1.47425e-32, 1.41421, -0.0376538, 0, 1.47425e-32, 1.47425e-32, 1.47425e-32, 1.47425e-32, 1.47425e-32, 1.47425e-32, 1.47425e-32, 1.47425e-32, 1.47425e-32, 1.47425e-32, 1.47425e-32, 1.47425e-32, 1.47425e-32, 1.47425e-32, 1.47425e-32, 1.47425e-32, 2.06011e-06, 1.47425e-32, 0.0376517, 1.47425e-32, 1.47425e-32
17.927, 0, 0.0383643, 1.20809e-32, 1.41421, -0.0383643, 0, 1.20809e-32, 1.20809e-32, 1.20809e-32, 1.20809e-32, 1.20809e-32, 1.20809e-32, 1.20809e-32, 1.20809e-32, 1.20809e-32, 1.20809e-32, 1.20809e-32, 1.20809e-32, 1.20809e-32, 1.20809e-32, 1.20809e-32, 1.20809e-32, 2.06419e-06, 1.20809e-32, 0.0383622, 1.20809e-32, 1.20809e-32
17.9348, 0, 0.0390942, 9.61266e-33, 1.41421, -0.0390942, 0, 9.61266e-33, 9.61266e-33, 9.61266e-33, 9.61266e-33, 9.61266e-33, 9.61266e-33, 9.61266e-33, 9.61266e-33, 9.61266e-33, 9.61266e-33, 9.61266e-33, 9.61266e-33, 9.61266e-33, 9.61266e-33, 9.61266e-33, 9.61266e-33, 2.06864e-06, 9.61266e-33, 0.0390921, 9.61266e-33, 9.61266e-33
17.9427, 0, 0.0398439, 7.38569e-33, 1.41421, -0.0398439, 0, 7.38569e-33, 7.38569e-33, 7.38569e-33, 7.38569e-33, 7.38569e-33, 7.38569e-33, 7.38569e-33, 7.38569e-33, 7.38569e-33, 7.38569e-33, 7.38569e-33, 7.38569e-33, 7.38569e-33, 7.38569e-33, 7.38569e-33, 7.38569e-33, 2.07353e-06, 7.38569e-33, 0.0398418, 7.38569e-33, 7.38569e-33
17.9506, 1, 0.0406138, 5.43439e-33, 1.73205, 0.959386, 0, 5.43439e-33, 5.43439e-33, 5.43439e-33, 5.43439e-33, 5.43439e-33, 5.43439e-33, 5.43439e-33, 5.43439e-33, 5.43439e-33, 5.43439e-33, 5.43439e-33, 5.43439e-33, 5.43439e-33, 5.43439e-33, 5.43439e-33, 5.43439e-33, 2.07898e-06, 5.43439e-33, 0.0406117, 5.43439e-33, 5.43439e-33
17.9585, 0, 0.0414047, 3.78183e-33, 1.41421, -0.0414047, 0, 3.78183e-33, 3.78183e-33, 3.78183e-33, 3.78183e-33, 3.78183e-33, 3.78183e-33, 3.78183e-33, 3.78183e-33, 3.78183e-33, 3.78183e-33, 3.78183e-33, 3.78183e-33, 3.78183e-33, 3.78183e-33, 3.78183e-33, 3.78183e-33, 2.08512e-06, 3.78183e-33, 0.0414026, 3.78183e-33, 3.78183e-33
17.9664, 0, 0.0422174, 2.51877e-33, 1.41421, -0.0422174, 0, 2.51877e-33, 2.51877e-33, 2.51877e-33, 2.51877e-33, 2.51877e-33, 2.51877e-33, 2.51877e-33, 2.51877e-33, 2.51877e-33, 2.51877e-33, 2.51877e-33, 2.51877e-33, 2.51877e-33, 2.51877e-33, 2.51877e-33, 2.51877e-33, 2.09216e-06, 2.51877e-33, 0.0422153, 2.51877e-33, 2.51877e-33
17.9743, 0, 0.0430523, 1.46064e-33, 1.41421, -0.0430523, 0, 1.46064e-33, 1.46064e-33, 1.46064e-33, 1.46064e-33, 1.46064e-33, 1.46064e-33, 1.46064e-33, 1.46064e-33, 1.46064e-33, 1.46064e-33, 1.46064e-33, 1.46064e-33, 1.46064e-33, 1.46064e-33, 1.46064e-33, 1.46064e-33, 2.10032e-06, 1.46064e-33, 0.0430502, 1.46064e-33, 1.46064e-33
17.9821, 0, 0.0439101, 6.59023e-34, 1.41421, -0.0439101, 0, 6.59023e-34, 6.59023e-34, 6.59023e-34, 6.59023e-34, 6.59023e-34, 6.59023e-34, 6.59023e-34, 6.59023e-34, 6.59023e-34, 6.59023e-34, 6.59023e-34, 6.59023e-34, 6.59023e-34, 6.59023e-34, 6.59023e-34, 6.59023e-34, 2.10991e-06, 6.59023e-34, 0.043908, 6.59023e-34, 6.59023e-34
17.99, 0, 0.0447919, 1.64756e-34, 1.41421, -0.0447919, 0, 1.64756e-34, 1.64756e-34, 1.64756e-34, 1.64756e-34, 1.64756e-34, 1.64756e-34, 1.64756e-34, 1.64756e-34, 1.64756e-34, 1.64756e-34, 1.64756e-34, 1.64756e-34, 1.64756e-34, 1.64756e-34, 1.64756e-34, 1.64756e-34, 2.12131e-06, 1.64756e-34, 0.0447897, 1.64756e-34, 1.64756e-34
17.9979, 0, 0.0456978, 0, 1.41421, -0.0456978, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.135e-06, 0, 0.0456957, 0, 0
18.0058, 0, 0.0466289, 0, 1.41421, -0.0466289, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.15158e-06, 0, 0.0466268, 0, 0
18.0137, 0, 0.0475862, 0, 1.41421, -0.0475862, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.17177e-06, 0, 0.0475841, 0, 0
18.0216, 0, 0.04857, 0, 1.41421, -0.04857, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.19646e-06, 0, 0.0485678, 0, 0
18.0294, 0, 0.0495812, 0, 1.41421, -0.0495812, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.22674e-06, 0, 0.049579, 0, 0
18.0373, 0, 0.050621, 0, 1.41421, -0.050621, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.26389e-06, 0, 0.0506187, 0, 0
18.0452, 0, 0.0516897, 0, 1.41421, -0.0516897, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.30941e-06, 0, 0.0516873, 0, 0
18.0531, 0, 0.0527883, 0, 1.41421, -0.0527883, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.3651e-06, 0, 0.0527859, 0, 0
18.061, 1, 0.0539179, 0, 1.73205, 0.946082, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.43302e-06, 0, 0.0539155, 0, 0
18.0689, 0, 0.055079, 0, 1.41421, -0.055079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.51551e-06, 0, 0.0550765, 0, 0
18.0767, 0, 0.0562727, 0, 1.41421, -0.0562727, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.61523e-06, 0, 0.05627, 0, 0
18.0846, 0, 0.0575001, 0, 1.41421, -0.0575001, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.7352e-06, 0, 0.0574974, 0, 0
18.0925, 0, 0.0587616, 0, 1.41421, -0.0587616, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.87861e-06, 0, 0.0587587, 0, 0
18.1004, 0, 0.0600585, 0, 1.41421, -0.0600585, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.04906e-06, 0, 0.0600554, 0, 0
18.1083, 0, 0.061392, 0, 1.41421, -0.061392, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.25038e-06, 0, 0.0613888, 0, 0
18.1162, 0, 0.0627625, 0, 1.41421, -0.0627625, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.48648e-06, 0, 0.0627591, 0, 0
18.124, 0, 0.0641718, 0, 1.41421, -0.0641718, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.7616e-06, 0, 0.064168, 0, 0
18.1319, 0, 0.0656201, 0, 1.41421, -0.0656201, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.07977e-06, 0, 0.065616, 0, 0
18.1398, 0, 0.0671089, 0, 1.41421, -0.0671089, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.44517e-06, 0, 0.0671044, 0, 0
18.1477, 0, 0.0686397, 0, 1.41421, -0.0686397, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.8619e-06, 0, 0.0686348, 0, 0
18.1556, 0, 0.0702129, 0, 1.41421, -0.0702129, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.33345e-06, 0, 0.0702075, 0, 0
18.1635, 1, 0.0718301, 0, 1.73205, 0.92817, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.86324e-06, 0, 0.0718242, 0, 0
18.1713, 0, 0.0734929, 0, 1.41421, -0.0734929, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.45423e-06, 0, 0.0734865, 0, 0
18.1792, 0.624194, 0.0752019, 0, 1.61994, 0.548992, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.10831e-06, 0, 0.0751948, 0, 0
18.1871, 0.375806, 0.0769588, 0, 1.54136, 0.298847, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.8271e-06, 0, 0.0769509, 0, 0
18.195, 0, 0.0787653, 0, 1.41421, -0.0787653, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.61144e-06, 0, 0.0787567, 0, 0
18.2029, 0, 0.080622, 0, 1.41421, -0.080622, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.46075e-06, 0, 0.0806125, 0, 0
18.2108, 0, 0.0825308, 0, 1.41421, -0.0825308, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.03741e-05, 0, 0.0825204, 0, 0
18.2186, 1, 0.0844937, 0, 1.73205, 0.915506, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.13497e-05, 0, 0.0844824, 0, 0
18.2265, 0.609514, 0.0865113, 0, 1.6154, 0.523003, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.23841e-05, 0, 0.0864989, 0, 0
18.2344, 0.390486, 0.0885856, 0, 1.54612, 0.3019, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.34738e-05, 0, 0.0885721, 0, 0
18.2423, 0, 0.0907188, 0, 1.41421, -0.0907188, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.46147e-05, 0, 0.0907041, 0, 0
18.2502, 0, 0.0929114, 0, 1.41421, -0.0929114, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.58009e-05, 0, 0.0928956, 0, 0
18.2581, 0, 0.0951657, 0, 1.41421, -0.0951657, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.70269e-05, 0, 0.0951487, 0, 0
18.2659, 0, 0.0974839, 0, 1.41421, -0.0974839, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.8287e-05, 0, 0.0974656, 0, 0
18.2738, 0, 0.0998668, 0, 1.41421, -0.0998668, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.95741e-05, 0, 0.0998472, 0, 0
18.2817, 0, 0.102317, 0, 1.41421, -0.102317, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.08817e-05, 0, 0.102296, 0, 0
18.2896, 0, 0.104836, 0, 1.41421, -0.104836, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.22034e-05, 0, 0.104814, 0, 0
18.2975, 2, 0.107426, 0, 2, 1.89257, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.35317e-05, 0, 0.107402, 0, 0
18.3054, 0, 0.110088, 0, 1.41421, -0.110088, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.486e-05, 0, 0.110063, 0, 0
18.3132, 0, 0.112826, 0, 1.41421, -0.112826, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.61818e-05, 0, 0.1128, 0, 0
18.3211, 0, 0.11564, 0, 1.41421, -0.11564, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.74896e-05, 0, 0.115612, 0, 0
18.329, 0, 0.118533, 0, 1.41421, -0.118533, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.87765e-05, 0, 0.118505, 0, 0
18.3369, 0, 0.121509, 0, 1.41421, -0.121509, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.00359e-05, 0, 0.121479, 0, 0
18.3448, 0, 0.124567, 0, 1.41421, -0.124567, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.12594e-05, 0, 0.124535, 0, 0
18.3527, 0, 0.127712, 0, 1.41421, -0.127712, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.24405e-05, 0, 0.12768, 0, 0
18.3605, 0, 0.130946, 0, 1.41421, -0.130946, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.35702e-05, 0, 0.130912, 0, 0
18.3684, 0, 0.134271, 2.07666e-08, 1.41421, -0.134271, 0, 2.07666e-08, 2.07666e-08, 2.07666e-08, 2.07666e-08, 2.07666e-08, 2.07666e-08, 2.07666e-08, 2.07666e-08, 2.07666e-08, 2.07666e-08, 2.07666e-08, 2.07666e-08, 2.07666e-08, 2.07666e-08, 2.07666e-08, 2.07666e-08, 3.46611e-05, 2.07666e-08, 0.134236, 2.07666e-08, 2.07666e-08
18.3763, 0, 0.13769, 7.54174e-08, 1.41421, -0.13769, 0, 7.54174e-08, 7.54174e-08, 7.54174e-08, 7.54174e-08, 7.54174e-08, 7.54174e-08, 7.54174e-08, 7.54174e-08, 7.54174e-08, 7.54174e-08, 7.54174e-08, 7.54174e-08, 7.54174e-08, 7.54174e-08, 7.54174e-08, 7.54174e-08, 3.57173e-05, 7.54174e-08, 0.137654, 7.54174e-08, 7.54174e-08
18.3842, 0, 0.141205, 1.5331e-07, 1.41421, -0.141205, 0, 1.5331e-07, 1.5331e-07, 1.5331e-07, 1.5331e-07, 1.5331e-07, 1.5331e-07, 1.5331e-07, 1.5331e-07, 1.5331e-07, 1.5331e-07, 1.5331e-07, 1.5331e-07, 1.5331e-07, 1.5331e-07, 1.5331e-07, 1.5331e-07, 3.67183e-05, 1.5331e-07, 0.141168, 1.5331e-07, 1.5331e-07
18.3921, 0, 0.144818, 2.51681e-07, 1.41421, -0.144818, 0, 2.51681e-07, 2.51681e-07, 2.51681e-07, 2.51681e-07, 2.51681e-07, 2.51681e-07, 2.51681e-07, 2.51681e-07, 2.51681e-07, 2.51681e-07, 2.51681e-07, 2.51681e-07, 2.51681e-07, 2.51681e-07, 2.51681e-07, 2.51681e-07, 3.76516e-05, 2.51681e-07, 0.144781, 2.51681e-07, 2.51681e-07
18.4, 0, 0.148534, 3.7431e-07, 1.41421, -0.148534, 0, 3.7431e-07, 3.7431e-07, 3.7431e-07, 3.7431e-07, 3.7431e-07, 3.7431e-07, 3.7431e-07, 3.7431e-07, 3.7431e-07, 3.7431e-07, 3.7431e-07, 3.7431e-07, 3.7431e-07, 3.7431e-07, 3.7431e-07, 3.7431e-07, 3.8511e-05, 3.7431e-07, 0.148496, 3.7431e-07, 3.7431e-07
18.4078, 1.10902, 0.152352, 5.58112e-07, 1.76324, 0.956666, 0, 5.58112e-07, 5.58112e-07, 5.58112e-07, 5.58112e-07, 5.58112e-07, 5.58112e-07, 5.58112e-07, 5.58112e-07, 5.58112e-07, 5.58112e-07, 5.58112e-07, 5.58112e-07, 5.58112e-07, 5.58112e-07, 5.58112e-07, 5.58112e-07, 3.93226e-05, 5.58112e-07, 0.152314, 5.58112e-07, 5.58112e-07
18.4157, 0.890981, 0.156276, 7.64344e-07, 1.70029, 0.734705, 0, 7.64344e-07, 7.64344e-07, 7.64344e-07, 7.64344e-07, 7.64344e-07, 7.64344e-07, 7.64344e-07, 7.64344e-07, 7.64344e-07, 7.64344e-07, 7.64344e-07, 7.64344e-07, 7.64344e-07, 7.64344e-07, 7.64344e-07, 7.64344e-07, 4.00377e-05, 7.64344e-07, 0.156237, 7.64344e-07, 7.64344e-07
18.4236, 1, 0.160309, 9.86853e-07, 1.73205, 0.839691, 0, 9.86853e-07, 9.86853e-07, 9.86853e-07, 9.86853e-07, 9.86853e-07, 9.86853e-07, 9.86853e-07, 9.86853e-07, 9.86853e-07, 9.86853e-07, 9.86853e-07, 9.86853e-07, 9.86853e-07, 9.86853e-07, 9.86853e-07, 9.86853e-07, 4.06402e-05, 9.86853e-07, 0.160269, 9.86853e-07, 9.86853e-07
