   PIQUANT 0.0.0-main  ps__0545_0715362334_000rfs_shot_69.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, K_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
5.71342, 7.86223, 11.5287, 11.5252, 3.14042, -3.66647, 11.5252, 0, 11.5252, 11.5252, 11.5279, 11.5255, 11.5253, 11.5252, 11.5252, 11.5252, 11.5252, 11.5252, 11.5252, 11.5252, 11.5252, 11.5252, 11.5252, 11.5252, 11.5252, 11.5252, 11.5252, 11.5256, 11.5252
5.72121, 10.785, 11.5522, 11.5487, 3.57561, -0.767236, 11.5487, 0, 11.5487, 11.5487, 11.5514, 11.549, 11.5488, 11.5487, 11.5487, 11.5487, 11.5487, 11.5487, 11.5487, 11.5487, 11.5487, 11.5487, 11.5487, 11.5487, 11.5487, 11.5487, 11.5487, 11.549, 11.5487
5.72899, 14.038, 11.5755, 11.5718, 4.00475, 2.46249, 11.5718, 0, 11.5719, 11.5718, 11.5747, 11.5722, 11.572, 11.5718, 11.5718, 11.5718, 11.5718, 11.5718, 11.5718, 11.5718, 11.5718, 11.5718, 11.5718, 11.5718, 11.5718, 11.5718, 11.5718, 11.5721, 11.5718
5.73678, 7.15527, 11.5985, 11.5948, 3.02577, -4.4432, 11.5948, 0, 11.5948, 11.5948, 11.5976, 11.5951, 11.595, 11.5948, 11.5948, 11.5948, 11.5948, 11.5948, 11.5948, 11.5948, 11.5948, 11.5948, 11.5948, 11.5948, 11.5948, 11.5948, 11.5948, 11.595, 11.5948
5.74456, 5.99294, 11.6212, 11.6174, 2.82718, -5.62825, 11.6174, 0, 11.6174, 11.6174, 11.6202, 11.6178, 11.6178, 11.6174, 11.6174, 11.6174, 11.6174, 11.6174, 11.6174, 11.6174, 11.6174, 11.6174, 11.6174, 11.6174, 11.6174, 11.6174, 11.6174, 11.6177, 11.6174
5.75235, 4.58092, 11.6437, 11.6398, 2.56533, -7.06276, 11.6398, 0, 11.6398, 11.6398, 11.6425, 11.6402, 11.6404, 11.6398, 11.6398, 11.6398, 11.6398, 11.6398, 11.6398, 11.6398, 11.6398, 11.6398, 11.6398, 11.6398, 11.6398, 11.6398, 11.6398, 11.6401, 11.6398
5.76013, 5.99524, 11.666, 11.6619, 2.82759, -5.67073, 11.6619, 0, 11.662, 11.662, 11.6645, 11.6623, 11.6628, 11.6619, 11.6619, 11.6619, 11.6619, 11.6619, 11.6619, 11.6619, 11.6619, 11.6619, 11.6619, 11.6619, 11.6619, 11.6619, 11.6619, 11.6622, 11.6619
5.76792, 8.25024, 11.6881, 11.6838, 3.2016, -3.4379, 11.6838, 0, 11.6838, 11.6838, 11.6862, 11.6841, 11.6852, 11.6838, 11.6838, 11.6838, 11.6838, 11.6838, 11.6838, 11.6838, 11.6838, 11.6838, 11.6838, 11.6838, 11.6838, 11.6838, 11.6838, 11.684, 11.6838
5.7757, 13.3578, 11.7103, 11.7054, 3.91891, 1.64758, 11.7054, 0, 11.7054, 11.7054, 11.7075, 11.7057, 11.7075, 11.7054, 11.7054, 11.7054, 11.7054, 11.7054, 11.7054, 11.7054, 11.7054, 11.7054, 11.7054, 11.7054, 11.7054, 11.7054, 11.7054, 11.7056, 11.7054
5.78349, 12.7892, 11.7325, 11.7267, 3.84568, 1.05678, 11.7267, 0, 11.7267, 11.7267, 11.7286, 11.727, 11.7299, 11.7267, 11.7267, 11.7267, 11.7267, 11.7267, 11.7267, 11.7267, 11.7267, 11.7267, 11.7267, 11.7267, 11.7267, 11.7267, 11.7267, 11.7269, 11.7267
5.79128, 12.983, 11.7549, 11.7477, 3.87079, 1.22813, 11.7477, 0, 11.7477, 11.7477, 11.7494, 11.748, 11.7526, 11.7477, 11.7477, 11.7477, 11.7477, 11.7477, 11.7477, 11.7477, 11.7477, 11.7477, 11.7477, 11.7477, 11.7477, 11.7477, 11.7477, 11.7478, 11.7477
5.79906, 10.39, 11.7777, 11.7684, 3.51994, -1.38778, 11.7684, 0, 11.7684, 11.7684, 11.7699, 11.7687, 11.7757, 11.7684, 11.7684, 11.7684, 11.7684, 11.7684, 11.7684, 11.7684, 11.7684, 11.7684, 11.7684, 11.7684, 11.7684, 11.7684, 11.7684, 11.7686, 11.7684
5.80685, 7.38513, 11.8012, 11.7888, 3.06352, -4.41611, 11.7888, 0, 11.7888, 11.7888, 11.7901, 11.7891, 11.7994, 11.7888, 11.7888, 11.7888, 11.7888, 11.7888, 11.7888, 11.7888, 11.7888, 11.7888, 11.7888, 11.7888, 11.7888, 11.7888, 11.7888, 11.789, 11.7888
5.81463, 9.20327, 11.8256, 11.8089, 3.34713, -2.62237, 11.8089, 0, 11.8089, 11.8089, 11.81, 11.8093, 11.824, 11.8089, 11.8089, 11.8089, 11.8089, 11.8089, 11.8089, 11.8089, 11.8089, 11.8089, 11.8089, 11.8089, 11.8089, 11.8089, 11.8089, 11.8091, 11.8089
5.82242, 11.5525, 11.8513, 11.8287, 3.68137, -0.298763, 11.8287, 0, 11.8287, 11.8287, 11.8296, 11.8291, 11.8498, 11.8287, 11.8287, 11.8287, 11.8287, 11.8287, 11.8287, 11.8287, 11.8287, 11.8287, 11.8287, 11.8287, 11.8287, 11.8287, 11.8287, 11.8289, 11.8287
5.8302, 11.5954, 11.8784, 11.8482, 3.68719, -0.282982, 11.8482, 0, 11.8482, 11.8482, 11.8489, 11.8486, 11.8771, 11.8482, 11.8482, 11.8482, 11.8482, 11.8482, 11.8482, 11.8482, 11.8482, 11.8482, 11.8482, 11.8482, 11.8482, 11.8482, 11.8482, 11.8484, 11.8482
5.83799, 11.2154, 11.9073, 11.8674, 3.6353, -0.691913, 11.8674, 0, 11.8674, 11.8674, 11.868, 11.8678, 11.9062, 11.8674, 11.8674, 11.8674, 11.8674, 11.8674, 11.8674, 11.8674, 11.8674, 11.8674, 11.8674, 11.8674, 11.8674, 11.8674, 11.8674, 11.8676, 11.8674
5.84577, 4.99058, 11.9383, 11.8863, 2.64397, -6.94768, 11.8863, 0, 11.8863, 11.8863, 11.8868, 11.8867, 11.9373, 11.8863, 11.8863, 11.8863, 11.8863, 11.8863, 11.8863, 11.8863, 11.8863, 11.8863, 11.8863, 11.8863, 11.8863, 11.8863, 11.8863, 11.8865, 11.8863
5.85356, 9.37038, 11.9714, 11.9049, 3.372, -2.60106, 11.9049, 0, 11.905, 11.9049, 11.9053, 11.9053, 11.9706, 11.9049, 11.9049, 11.9049, 11.9049, 11.9049, 11.9049, 11.9049, 11.9049, 11.9049, 11.9049, 11.9049, 11.9049, 11.9049, 11.9049, 11.905, 11.9049
5.86134, 14.8544, 12.0069, 11.9232, 4.10541, 2.84747, 11.9232, 0, 11.9233, 11.9233, 11.9235, 11.9236, 12.0061, 11.9232, 11.9232, 11.9232, 11.9232, 11.9232, 11.9232, 11.9232, 11.9232, 11.9232, 11.9232, 11.9232, 11.9232, 11.9232, 11.9232, 11.9233, 11.9232
5.86913, 5.12179, 12.0445, 11.9413, 2.66867, -6.92267, 11.9413, 0, 11.9413, 11.9413, 11.9415, 11.9417, 12.0438, 11.9413, 11.9413, 11.9413, 11.9413, 11.9413, 11.9413, 11.9413, 11.9413, 11.9413, 11.9413, 11.9413, 11.9413, 11.9413, 11.9413, 11.9414, 11.9413
5.87691, 10.7337, 12.0839, 11.959, 3.56843, -1.35018, 11.959, 0, 11.959, 11.959, 11.9592, 11.9594, 12.0832, 11.959, 11.959, 11.959, 11.959, 11.959, 11.959, 11.959, 11.959, 11.959, 11.959, 11.959, 11.959, 11.959, 11.959, 11.9591, 11.959
5.8847, 9.87135, 12.1247, 11.9765, 3.44548, -2.25331, 11.9765, 0, 11.9765, 11.9765, 11.9766, 11.9769, 12.124, 11.9765, 11.9765, 11.9765, 11.9765, 11.9765, 11.9765, 11.9765, 11.9765, 11.9765, 11.9765, 11.9765, 11.9765, 11.9765, 11.9765, 11.9766, 11.9765
5.89248, 10.2539, 12.1661, 11.9938, 3.50055, -1.91219, 11.9938, 0, 11.9938, 11.9938, 11.9939, 11.9942, 12.1655, 11.9938, 11.9938, 11.9938, 11.9938, 11.9938, 11.9938, 11.9938, 11.9938, 11.9938, 11.9938, 11.9938, 11.9938, 11.9938, 11.9938, 11.9939, 11.9938
5.90027, 6.19033, 12.2072, 12.0109, 2.86188, -6.0169, 12.0109, 0, 12.0109, 12.0109, 12.011, 12.0113, 12.2067, 12.0109, 12.0109, 12.0109, 12.0109, 12.0109, 12.0109, 12.0109, 12.0109, 12.0109, 12.0109, 12.0109, 12.0109, 12.0109, 12.0109, 12.011, 12.0109
5.90805, 7.8, 12.2472, 12.0278, 3.1305, -4.44719, 12.0278, 0, 12.0278, 12.0278, 12.0279, 12.0282, 12.2466, 12.0278, 12.0278, 12.0278, 12.0278, 12.0278, 12.0278, 12.0278, 12.0278, 12.0278, 12.0278, 12.0278, 12.0278, 12.0278, 12.0278, 12.0279, 12.0278
5.91584, 5.35631, 12.2849, 12.0447, 2.71225, -6.92854, 12.0447, 0, 12.0447, 12.0447, 12.0447, 12.0451, 12.2843, 12.0447, 12.0447, 12.0447, 12.0447, 12.0447, 12.0447, 12.0447, 12.0447, 12.0447, 12.0447, 12.0447, 12.0447, 12.0447, 12.0447, 12.0447, 12.0447
5.92362, 9.70986, 12.3192, 12.0615, 3.42197, -2.60938, 12.0615, 0, 12.0615, 12.0615, 12.0615, 12.0619, 12.3187, 12.0615, 12.0615, 12.0615, 12.0615, 12.0615, 12.0615, 12.0615, 12.0615, 12.0615, 12.0615, 12.0615, 12.0615, 12.0615, 12.0615, 12.0615, 12.0615
5.93141, 13.0565, 12.3494, 12.0784, 3.88027, 0.707079, 12.0784, 0, 12.0784, 12.0784, 12.0784, 12.0788, 12.3489, 12.0784, 12.0784, 12.0784, 12.0784, 12.0784, 12.0784, 12.0784, 12.0784, 12.0784, 12.0784, 12.0784, 12.0784, 12.0784, 12.0784, 12.0784, 12.0784
5.93919, 8.62717, 12.3748, 12.0953, 3.25993, -3.74759, 12.0953, 0, 12.0953, 12.0953, 12.0954, 12.0957, 12.3742, 12.0953, 12.0953, 12.0953, 12.0953, 12.0953, 12.0953, 12.0953, 12.0953, 12.0953, 12.0953, 12.0953, 12.0953, 12.0953, 12.0953, 12.0954, 12.0953
5.94698, 9.87463, 12.3948, 12.1125, 3.44596, -2.5202, 12.1125, 0, 12.1125, 12.1125, 12.1126, 12.1129, 12.3943, 12.1125, 12.1125, 12.1125, 12.1125, 12.1125, 12.1125, 12.1125, 12.1125, 12.1125, 12.1125, 12.1125, 12.1125, 12.1125, 12.1125, 12.1126, 12.1125
5.95476, 14.6955, 12.4096, 12.13, 4.08601, 2.2859, 12.13, 0, 12.13, 12.13, 12.1301, 12.1304, 12.409, 12.13, 12.13, 12.13, 12.13, 12.13, 12.13, 12.13, 12.13, 12.13, 12.13, 12.13, 12.13, 12.13, 12.13, 12.1301, 12.13
5.96255, 9.03271, 12.4192, 12.1479, 3.32155, -3.38652, 12.1479, 0, 12.1479, 12.1479, 12.1479, 12.1483, 12.4187, 12.1479, 12.1479, 12.1479, 12.1479, 12.1479, 12.1479, 12.1479, 12.1479, 12.1479, 12.1479, 12.1479, 12.1479, 12.1479, 12.1479, 12.1479, 12.1479
5.97034, 8.9531, 12.4244, 12.1663, 3.30955, -3.47131, 12.1663, 0, 12.1663, 12.1663, 12.1663, 12.1667, 12.4239, 12.1663, 12.1663, 12.1663, 12.1663, 12.1663, 12.1663, 12.1663, 12.1663, 12.1663, 12.1663, 12.1663, 12.1663, 12.1663, 12.1663, 12.1663, 12.1663
5.97812, 15.726, 12.4259, 12.1852, 4.21023, 3.30009, 12.1852, 0, 12.1852, 12.1852, 12.1852, 12.1856, 12.4254, 12.1852, 12.1852, 12.1852, 12.1852, 12.1852, 12.1852, 12.1852, 12.1852, 12.1852, 12.1852, 12.1852, 12.1852, 12.1852, 12.1852, 12.1852, 12.1852
5.98591, 13.2594, 12.4248, 12.2048, 3.90632, 0.834524, 12.2048, 0, 12.2048, 12.2048, 12.2048, 12.2052, 12.4243, 12.2048, 12.2048, 12.2048, 12.2048, 12.2048, 12.2048, 12.2048, 12.2048, 12.2048, 12.2048, 12.2048, 12.2048, 12.2048, 12.2048, 12.2048, 12.2048
5.99369, 4.66681, 12.4222, 12.225, 2.58202, -7.75541, 12.225, 0, 12.225, 12.225, 12.2251, 12.2255, 12.4217, 12.225, 12.225, 12.225, 12.225, 12.225, 12.225, 12.225, 12.225, 12.225, 12.225, 12.225, 12.225, 12.225, 12.225, 12.225, 12.225
6.00148, 13.6532, 12.4192, 12.246, 3.95641, 1.23396, 12.246, 0, 12.246, 12.246, 12.246, 12.2464, 12.4187, 12.246, 12.246, 12.246, 12.246, 12.246, 12.246, 12.246, 12.246, 12.246, 12.246, 12.246, 12.246, 12.246, 12.246, 12.246, 12.246
6.00926, 9.65081, 12.4169, 12.2677, 3.41333, -2.76612, 12.2677, 0, 12.2677, 12.2677, 12.2677, 12.2682, 12.4164, 12.2677, 12.2677, 12.2677, 12.2677, 12.2677, 12.2677, 12.2677, 12.2677, 12.2677, 12.2677, 12.2677, 12.2677, 12.2677, 12.2677, 12.2677, 12.2677
6.01705, 13.6599, 12.4162, 12.2901, 3.95725, 1.24369, 12.2901, 0, 12.2902, 12.2902, 12.2902, 12.2906, 12.4156, 12.2901, 12.2901, 12.2901, 12.2901, 12.2901, 12.2901, 12.2901, 12.2901, 12.2901, 12.2901, 12.2901, 12.2901, 12.2901, 12.2901, 12.2902, 12.2901
6.02483, 7.31512, 12.4176, 12.3133, 3.05207, -5.10252, 12.3133, 0, 12.3133, 12.3133, 12.3133, 12.3137, 12.4171, 12.3133, 12.3133, 12.3133, 12.3133, 12.3133, 12.3133, 12.3133, 12.3133, 12.3133, 12.3133, 12.3133, 12.3133, 12.3133, 12.3133, 12.3133, 12.3133
6.03262, 9.33556, 12.4218, 12.3371, 3.36683, -3.08626, 12.3371, 0, 12.3371, 12.3371, 12.3371, 12.3375, 12.4213, 12.3371, 12.3371, 12.3371, 12.3371, 12.3371, 12.3371, 12.3371, 12.3371, 12.3371, 12.3371, 12.3371, 12.3371, 12.3371, 12.3371, 12.3371, 12.3371
6.0404, 9.63556, 12.429, 12.3615, 3.41109, -2.7934, 12.3615, 0, 12.3615, 12.3615, 12.3615, 12.3619, 12.4284, 12.3615, 12.3615, 12.3615, 12.3615, 12.3615, 12.3615, 12.3615, 12.3615, 12.3615, 12.3615, 12.3615, 12.3615, 12.3615, 12.3615, 12.3615, 12.3615
6.04819, 8.34527, 12.4391, 12.3863, 3.21641, -4.09382, 12.3863, 0, 12.3864, 12.3863, 12.3864, 12.3868, 12.4386, 12.3863, 12.3863, 12.3863, 12.3863, 12.3863, 12.3863, 12.3863, 12.3863, 12.3863, 12.3863, 12.3863, 12.3863, 12.3863, 12.3863, 12.3863, 12.3863
6.05597, 10.6254, 12.4521, 12.4117, 3.55322, -1.82677, 12.4117, 0, 12.4117, 12.4117, 12.4117, 12.4121, 12.4516, 12.4117, 12.4117, 12.4117, 12.4117, 12.4117, 12.4117, 12.4117, 12.4117, 12.4117, 12.4117, 12.4117, 12.4117, 12.4117, 12.4117, 12.4117, 12.4117
6.06376, 12.9859, 12.4678, 12.4373, 3.87116, 0.518082, 12.4373, 0, 12.4373, 12.4373, 12.4373, 12.4378, 12.4672, 12.4373, 12.4373, 12.4373, 12.4373, 12.4373, 12.4373, 12.4373, 12.4373, 12.4373, 12.4373, 12.4373, 12.4373, 12.4373, 12.4373, 12.4373, 12.4373
6.07154, 11.9859, 12.4858, 12.4632, 3.73977, -0.499901, 12.4632, 0, 12.4632, 12.4632, 12.4633, 12.4637, 12.4852, 12.4632, 12.4632, 12.4632, 12.4632, 12.4632, 12.4632, 12.4632, 12.4632, 12.4632, 12.4632, 12.4632, 12.4632, 12.4632, 12.4632, 12.4632, 12.4632
6.07933, 8.2954, 12.5057, 12.4893, 3.20865, -4.21031, 12.4893, 0, 12.4893, 12.4893, 12.4893, 12.4898, 12.5051, 12.4893, 12.4893, 12.4893, 12.4893, 12.4893, 12.4893, 12.4893, 12.4893, 12.4893, 12.4893, 12.4893, 12.4893, 12.4893, 12.4893, 12.4893, 12.4893
6.08711, 12.3672, 12.5272, 12.5154, 3.79041, -0.159999, 12.5154, 0, 12.5155, 12.5154, 12.5155, 12.5159, 12.5266, 12.5154, 12.5154, 12.5154, 12.5154, 12.5154, 12.5154, 12.5154, 12.5154, 12.5154, 12.5154, 12.5154, 12.5154, 12.5154, 12.5154, 12.5155, 12.5154
6.0949, 11.9051, 12.55, 12.5416, 3.72896, -0.644828, 12.5416, 0, 12.5416, 12.5416, 12.5416, 12.5421, 12.5494, 12.5416, 12.5416, 12.5416, 12.5416, 12.5416, 12.5416, 12.5416, 12.5416, 12.5416, 12.5416, 12.5416, 12.5416, 12.5416, 12.5416, 12.5416, 12.5416
6.10268, 12.7989, 12.5736, 12.5677, 3.84693, 0.22525, 12.5677, 0, 12.5677, 12.5677, 12.5677, 12.5682, 12.573, 12.5677, 12.5677, 12.5677, 12.5677, 12.5677, 12.5677, 12.5677, 12.5677, 12.5677, 12.5677, 12.5677, 12.5677, 12.5677, 12.5677, 12.5678, 12.5677
6.11047, 13.959, 12.5979, 12.5937, 3.99487, 1.36111, 12.5937, 0, 12.5937, 12.5937, 12.5937, 12.5942, 12.5972, 12.5937, 12.5937, 12.5937, 12.5937, 12.5937, 12.5937, 12.5937, 12.5937, 12.5937, 12.5937, 12.5937, 12.5937, 12.5937, 12.5937, 12.5938, 12.5937
6.11825, 11.3938, 12.6226, 12.6195, 3.65975, -1.22875, 12.6195, 0, 12.6195, 12.6195, 12.6196, 12.6201, 12.6218, 12.6195, 12.6195, 12.6195, 12.6195, 12.6195, 12.6195, 12.6195, 12.6195, 12.6195, 12.6195, 12.6195, 12.6195, 12.6195, 12.6195, 12.6196, 12.6195
6.12604, 8.06698, 12.6474, 12.6452, 3.17285, -4.58047, 12.6452, 0, 12.6452, 12.6452, 12.6452, 12.6457, 12.6466, 12.6452, 12.6452, 12.6452, 12.6452, 12.6452, 12.6452, 12.6452, 12.6452, 12.6452, 12.6452, 12.6452, 12.6452, 12.6452, 12.6452, 12.6453, 12.6452
6.13383, 16.0975, 12.6724, 12.6706, 4.25411, 3.42506, 12.6706, 0, 12.6706, 12.6706, 12.6706, 12.6712, 12.6715, 12.6706, 12.6706, 12.6706, 12.6706, 12.6706, 12.6706, 12.6706, 12.6706, 12.6706, 12.6706, 12.6706, 12.6706, 12.6706, 12.6706, 12.6708, 12.6706
6.14161, 8.40333, 12.6974, 12.6957, 3.22542, -4.29404, 12.6957, 0, 12.6958, 12.6958, 12.6958, 12.6964, 12.6963, 12.6957, 12.6957, 12.6957, 12.6957, 12.6957, 12.6957, 12.6957, 12.6957, 12.6957, 12.6957, 12.6957, 12.6957, 12.6957, 12.6957, 12.6961, 12.6957
6.14939, 6.27906, 12.7222, 12.7206, 2.87734, -6.44318, 12.7206, 0, 12.7207, 12.7207, 12.7207, 12.7214, 12.721, 12.7206, 12.7206, 12.7206, 12.7206, 12.7206, 12.7206, 12.7206, 12.7206, 12.7206, 12.7206, 12.7206, 12.7206, 12.7206, 12.7206, 12.7211, 12.7206
6.15718, 12.133, 12.747, 12.7453, 3.75939, -0.613995, 12.7453, 0, 12.7453, 12.7453, 12.7453, 12.7461, 12.7455, 12.7453, 12.7453, 12.7453, 12.7453, 12.7453, 12.7453, 12.7453, 12.7453, 12.7453, 12.7453, 12.7453, 12.7453, 12.7453, 12.7453, 12.7459, 12.7453
6.16497, 14.9912, 12.7716, 12.7696, 4.12204, 2.21958, 12.7696, 0, 12.7696, 12.7696, 12.7697, 12.7706, 12.7697, 12.7696, 12.7696, 12.7696, 12.7696, 12.7696, 12.7696, 12.7696, 12.7696, 12.7696, 12.7696, 12.7696, 12.7696, 12.7696, 12.7696, 12.7704, 12.7696
6.17275, 5.55812, 12.7961, 12.7937, 2.7492, -7.23799, 12.7937, 0, 12.7937, 12.7937, 12.7937, 12.795, 12.7937, 12.7937, 12.7937, 12.7937, 12.7937, 12.7937, 12.7937, 12.7937, 12.7937, 12.7937, 12.7937, 12.7937, 12.7937, 12.7937, 12.7937, 12.7946, 12.7937
6.18054, 12.6647, 12.8206, 12.8174, 3.82945, -0.155868, 12.8174, 0, 12.8174, 12.8174, 12.8175, 12.8193, 12.8175, 12.8174, 12.8174, 12.8174, 12.8174, 12.8174, 12.8174, 12.8174, 12.8174, 12.8174, 12.8174, 12.8174, 12.8174, 12.8174, 12.8174, 12.8186, 12.8174
6.18832, 14.8695, 12.845, 12.8409, 4.10725, 2.02449, 12.8409, 0, 12.8409, 12.8409, 12.8409, 12.8435, 12.8409, 12.8409, 12.8409, 12.8409, 12.8409, 12.8409, 12.8409, 12.8409, 12.8409, 12.8409, 12.8409, 12.8409, 12.8409, 12.8409, 12.8409, 12.8423, 12.8409
6.19611, 10.437, 12.8698, 12.864, 3.52662, -2.43274, 12.864, 0, 12.864, 12.864, 12.8641, 12.868, 12.864, 12.864, 12.864, 12.864, 12.864, 12.864, 12.864, 12.864, 12.864, 12.864, 12.864, 12.864, 12.864, 12.864, 12.864, 12.8657, 12.864
6.20389, 8.89275, 12.895, 12.8869, 3.30042, -4.00221, 12.8869, 0, 12.8869, 12.8869, 12.8869, 12.893, 12.8869, 12.8869, 12.8869, 12.8869, 12.8869, 12.8869, 12.8869, 12.8869, 12.8869, 12.8869, 12.8869, 12.8869, 12.8869, 12.8869, 12.8869, 12.8888, 12.8869
6.21168, 13.8962, 12.921, 12.9094, 3.987, 0.975147, 12.9094, 0, 12.9094, 12.9094, 12.9095, 12.9188, 12.9094, 12.9094, 12.9094, 12.9094, 12.9094, 12.9094, 12.9094, 12.9094, 12.9094, 12.9094, 12.9094, 12.9094, 12.9094, 12.9094, 12.9094, 12.9116, 12.9094
6.21946, 11.7162, 12.9485, 12.9316, 3.70353, -1.23233, 12.9316, 0, 12.9317, 12.9316, 12.9317, 12.946, 12.9316, 12.9316, 12.9316, 12.9316, 12.9316, 12.9316, 12.9316, 12.9316, 12.9316, 12.9316, 12.9316, 12.9316, 12.9316, 12.9316, 12.9316, 12.934, 12.9316
6.22725, 9.51425, 12.9782, 12.9536, 3.39327, -3.46391, 12.9536, 0, 12.9536, 12.9536, 12.9536, 12.9755, 12.9536, 12.9536, 12.9536, 12.9536, 12.9536, 12.9536, 12.9536, 12.9536, 12.9536, 12.9536, 12.9536, 12.9536, 12.9536, 12.9536, 12.9536, 12.9562, 12.9536
6.23503, 14.719, 13.011, 12.9752, 4.08888, 1.70792, 12.9752, 0, 12.9752, 12.9752, 12.9752, 13.0082, 12.9752, 12.9752, 12.9752, 12.9752, 12.9752, 12.9752, 12.9752, 12.9752, 12.9752, 12.9752, 12.9752, 12.9752, 12.9752, 12.9752, 12.9752, 12.978, 12.9752
6.24282, 12.5031, 13.0485, 12.9965, 3.80829, -0.545399, 12.9965, 0, 12.9965, 12.9965, 12.9965, 13.0455, 12.9965, 12.9965, 12.9965, 12.9965, 12.9965, 12.9965, 12.9965, 12.9965, 12.9965, 12.9965, 12.9965, 12.9965, 12.9965, 12.9965, 12.9965, 12.9994, 12.9965
6.2506, 15.7205, 13.0921, 13.0175, 4.20957, 2.62833, 13.0175, 0, 13.0175, 13.0175, 13.0175, 13.0891, 13.0175, 13.0175, 13.0175, 13.0175, 13.0175, 13.0175, 13.0175, 13.0175, 13.0175, 13.0175, 13.0175, 13.0175, 13.0175, 13.0175, 13.0175, 13.0205, 13.0175
6.25839, 17.0005, 13.1441, 13.0382, 4.35896, 3.85641, 13.0382, 0, 13.0382, 13.0382, 13.0382, 13.141, 13.0382, 13.0382, 13.0382, 13.0382, 13.0382, 13.0382, 13.0382, 13.0382, 13.0382, 13.0382, 13.0382, 13.0382, 13.0382, 13.0382, 13.0382, 13.0412, 13.0382
6.26617, 18.7086, 13.2067, 13.0585, 4.55067, 5.50197, 13.0585, 0, 13.0586, 13.0585, 13.0586, 13.2036, 13.0585, 13.0585, 13.0585, 13.0585, 13.0585, 13.0585, 13.0585, 13.0585, 13.0585, 13.0585, 13.0585, 13.0585, 13.0585, 13.0585, 13.0585, 13.0615, 13.0585
6.27396, 15.9828, 13.2825, 13.0786, 4.24061, 2.7003, 13.0786, 0, 13.0786, 13.0786, 13.0786, 13.2795, 13.0786, 13.0786, 13.0786, 13.0786, 13.0786, 13.0786, 13.0786, 13.0786, 13.0786, 13.0786, 13.0786, 13.0786, 13.0786, 13.0786, 13.0786, 13.0814, 13.0786
6.28174, 14.4785, 13.3742, 13.0984, 4.05937, 1.1043, 13.0984, 0, 13.0984, 13.0984, 13.0984, 13.3714, 13.0984, 13.0984, 13.0984, 13.0984, 13.0984, 13.0984, 13.0984, 13.0984, 13.0984, 13.0984, 13.0984, 13.0984, 13.0984, 13.0984, 13.0984, 13.101, 13.0984
6.28953, 16.2428, 13.4845, 13.1178, 4.27115, 2.75829, 13.1178, 0, 13.1178, 13.1178, 13.1178, 13.4819, 13.1178, 13.1178, 13.1178, 13.1178, 13.1178, 13.1178, 13.1178, 13.1178, 13.1178, 13.1178, 13.1178, 13.1178, 13.1178, 13.1178, 13.1178, 13.1203, 13.1178
6.29731, 14.7142, 13.6155, 13.1369, 4.0883, 1.09869, 13.1369, 0, 13.1369, 13.1369, 13.137, 13.6131, 13.1369, 13.1369, 13.1369, 13.1369, 13.1369, 13.1369, 13.1369, 13.1369, 13.1369, 13.1369, 13.1369, 13.1369, 13.1369, 13.1369, 13.1369, 13.1392, 13.1369
6.3051, 13.7374, 13.7688, 13.1557, 3.96704, -0.031415, 13.1557, 0, 13.1558, 13.1558, 13.1558, 13.7667, 13.1557, 13.1557, 13.1557, 13.1557, 13.1557, 13.1557, 13.1557, 13.1557, 13.1557, 13.1557, 13.1557, 13.1557, 13.1557, 13.1557, 13.1557, 13.1578, 13.1557
6.31288, 18.6953, 13.9448, 13.1742, 4.54921, 4.7505, 13.1742, 0, 13.1743, 13.1743, 13.1743, 13.943, 13.1742, 13.1742, 13.1742, 13.1742, 13.1742, 13.1742, 13.1742, 13.1742, 13.1742, 13.1742, 13.1742, 13.1742, 13.1743, 13.1742, 13.1742, 13.176, 13.1742
6.32067, 17.9736, 14.1427, 13.1925, 4.46918, 3.83088, 13.1925, 0, 13.1925, 13.1925, 13.1925, 14.1411, 13.1925, 13.1925, 13.1925, 13.1925, 13.1925, 13.1925, 13.1925, 13.1925, 13.1925, 13.1925, 13.1925, 13.1925, 13.1925, 13.1925, 13.1925, 13.194, 13.1925
6.32846, 17.2059, 14.3598, 13.2103, 4.38246, 2.8461, 13.2103, 0, 13.2104, 13.2103, 13.2104, 14.3585, 13.2103, 13.2103, 13.2103, 13.2103, 13.2103, 13.2103, 13.2103, 13.2103, 13.2103, 13.2103, 13.2103, 13.2103, 13.2103, 13.2103, 13.2103, 13.2116, 13.2103
6.33624, 16.9717, 14.5919, 13.2279, 4.35566, 2.37987, 13.2279, 0, 13.2279, 13.2279, 13.228, 14.5907, 13.2279, 13.2279, 13.2279, 13.2279, 13.2279, 13.2279, 13.2279, 13.2279, 13.2279, 13.2279, 13.2279, 13.2279, 13.2279, 13.2279, 13.2279, 13.229, 13.2279
6.34403, 16.0577, 14.8326, 13.2452, 4.24944, 1.22517, 13.2452, 0, 13.2452, 13.2452, 13.2453, 14.8316, 13.2452, 13.2452, 13.2452, 13.2452, 13.2452, 13.2452, 13.2452, 13.2452, 13.2452, 13.2452, 13.2452, 13.2452, 13.2452, 13.2452, 13.2452, 13.2461, 13.2452
