   PIQUANT 0.0.0-main  ps__0545_0715362334_000rfs_shot_103.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.466071, 0, 9.12827e-07, 8.86035e-09, 1.41421, -9.12827e-07, 8.90359e-09, 8.86035e-09, 8.86065e-09, 8.86092e-09, 8.86085e-09, 8.86529e-09, 8.90648e-09, 8.86539e-09, 8.86826e-09, 8.89651e-09, 8.9758e-09, 8.91187e-09, 3.92244e-08, 1.44826e-08, 8.86071e-09, 9.14429e-09, 8.86483e-09, 1.11163e-08, 8.86039e-09, 8.73731e-07, 8.86035e-09, 8.86035e-09, 9.11371e-09
0.473957, 0, 1.19447e-06, 1.78661e-08, 1.41421, -1.19447e-06, 1.79534e-08, 1.78661e-08, 1.78667e-08, 1.78672e-08, 1.78671e-08, 1.7876e-08, 1.79592e-08, 1.78762e-08, 1.7882e-08, 1.79383e-08, 1.80993e-08, 1.79701e-08, 7.92101e-08, 2.51157e-08, 1.78668e-08, 1.82781e-08, 1.78758e-08, 2.10597e-08, 1.78661e-08, 1.12112e-06, 1.78661e-08, 1.78661e-08, 1.83779e-08
0.481843, 0, 1.57402e-06, 3.49711e-08, 1.41421, -1.57402e-06, 3.51424e-08, 3.49711e-08, 3.49723e-08, 3.49734e-08, 3.49731e-08, 3.49907e-08, 3.51538e-08, 3.49911e-08, 3.50025e-08, 3.51306e-08, 3.54284e-08, 3.51752e-08, 1.55223e-07, 4.42872e-08, 3.49725e-08, 3.55666e-08, 3.49913e-08, 3.94764e-08, 3.49713e-08, 1.43708e-06, 3.49711e-08, 3.49711e-08, 3.59745e-08
0.489729, 0, 2.0968e-06, 6.69775e-08, 1.41421, -2.0968e-06, 6.73059e-08, 6.69775e-08, 6.69798e-08, 6.69819e-08, 6.69813e-08, 6.7015e-08, 6.73278e-08, 6.70158e-08, 6.70376e-08, 6.73207e-08, 6.78542e-08, 6.73687e-08, 2.97539e-07, 7.89085e-08, 6.69802e-08, 6.78343e-08, 6.70178e-08, 7.32969e-08, 6.69778e-08, 1.84272e-06, 6.69775e-08, 6.69775e-08, 6.89013e-08
0.497615, 0, 2.8358e-06, 1.25962e-07, 1.41421, -2.8358e-06, 1.2658e-07, 1.25962e-07, 1.25966e-07, 1.2597e-07, 1.25969e-07, 1.26032e-07, 1.26621e-07, 1.26034e-07, 1.26075e-07, 1.27021e-07, 1.27612e-07, 1.26698e-07, 5.59948e-07, 1.4119e-07, 1.25967e-07, 1.27188e-07, 1.2604e-07, 1.34782e-07, 1.25962e-07, 2.36784e-06, 1.25962e-07, 1.25962e-07, 1.29583e-07
0.505501, 0, 3.90918e-06, 2.33022e-07, 1.41421, -3.90918e-06, 2.34166e-07, 2.33022e-07, 2.3303e-07, 2.33037e-07, 2.33035e-07, 2.33153e-07, 2.34242e-07, 2.33155e-07, 2.33231e-07, 2.35478e-07, 2.36077e-07, 2.34385e-07, 1.03648e-06, 2.52394e-07, 2.33031e-07, 2.34771e-07, 2.33171e-07, 2.4527e-07, 2.33023e-07, 3.05574e-06, 2.33022e-07, 2.33022e-07, 2.39726e-07
0.513387, 0, 5.5101e-06, 4.24397e-07, 1.41421, -5.5101e-06, 4.26482e-07, 4.24397e-07, 4.24411e-07, 4.24424e-07, 4.2442e-07, 4.24635e-07, 4.26621e-07, 4.2464e-07, 4.24778e-07, 4.29535e-07, 4.29964e-07, 4.26881e-07, 1.88874e-06, 4.48959e-07, 4.24414e-07, 4.26879e-07, 4.24675e-07, 4.41317e-07, 4.24398e-07, 3.97085e-06, 4.24397e-07, 4.24397e-07, 4.36615e-07
0.521272, 0, 7.95365e-06, 7.6131e-07, 1.41421, -7.95365e-06, 7.65053e-07, 7.6131e-07, 7.61336e-07, 7.61359e-07, 7.61353e-07, 7.61738e-07, 7.65303e-07, 7.61746e-07, 7.61995e-07, 7.71494e-07, 7.71304e-07, 7.6577e-07, 3.38992e-06, 7.92351e-07, 7.61341e-07, 7.64815e-07, 7.61821e-07, 7.84564e-07, 7.61313e-07, 5.21073e-06, 7.6131e-07, 7.6131e-07, 7.83243e-07
0.529158, 0, 1.17511e-05, 1.34546e-06, 1.41421, -1.17511e-05, 1.35208e-06, 1.34546e-06, 1.3455e-06, 1.34555e-06, 1.34553e-06, 1.34621e-06, 1.35252e-06, 1.34623e-06, 1.34667e-06, 1.36492e-06, 1.36313e-06, 1.35335e-06, 5.99409e-06, 1.38456e-06, 1.34551e-06, 1.35038e-06, 1.34638e-06, 1.37725e-06, 1.34546e-06, 6.92518e-06, 1.34546e-06, 1.34546e-06, 1.38425e-06
0.537044, 0, 1.77239e-05, 2.34293e-06, 1.41421, -1.77239e-05, 2.35447e-06, 2.34293e-06, 2.34301e-06, 2.34308e-06, 2.34306e-06, 2.34425e-06, 2.35523e-06, 2.34427e-06, 2.34504e-06, 2.37925e-06, 2.37373e-06, 2.35667e-06, 1.04434e-05, 2.39202e-06, 2.34302e-06, 2.34982e-06, 2.34458e-06, 2.38617e-06, 2.34294e-06, 9.34501e-06, 2.34293e-06, 2.34293e-06, 2.41052e-06
0.54493, 0, 2.71779e-05, 4.0204e-06, 1.41421, -2.71779e-05, 4.04021e-06, 4.0204e-06, 4.02054e-06, 4.02066e-06, 4.02062e-06, 4.02266e-06, 4.04153e-06, 4.02271e-06, 4.02402e-06, 4.08728e-06, 4.07328e-06, 4.044e-06, 1.79303e-05, 4.08185e-06, 4.02056e-06, 4.02999e-06, 4.02329e-06, 4.07892e-06, 4.02041e-06, 1.28262e-05, 4.0204e-06, 4.0204e-06, 4.13646e-06
0.552816, 0, 4.21593e-05, 6.79872e-06, 1.41421, -4.21593e-05, 6.83224e-06, 6.79872e-06, 6.79895e-06, 6.79916e-06, 6.7991e-06, 6.80255e-06, 6.83448e-06, 6.80263e-06, 6.80485e-06, 6.92029e-06, 6.88822e-06, 6.83866e-06, 3.03381e-05, 6.8754e-06, 6.799e-06, 6.81201e-06, 6.80373e-06, 6.87754e-06, 6.79875e-06, 1.79142e-05, 6.79872e-06, 6.79872e-06, 6.99513e-06
0.560702, 0, 6.58324e-05, 1.13307e-05, 1.41421, -6.58324e-05, 1.13866e-05, 1.13307e-05, 1.13311e-05, 1.13315e-05, 1.13314e-05, 1.13371e-05, 1.13904e-05, 1.13372e-05, 1.13409e-05, 1.15488e-05, 1.148e-05, 1.13973e-05, 5.0591e-05, 1.14261e-05, 1.13312e-05, 1.1349e-05, 1.13393e-05, 1.14364e-05, 1.13308e-05, 2.54417e-05, 1.13307e-05, 1.13307e-05, 1.16583e-05
0.568588, 0, 0.000103004, 1.86115e-05, 1.41421, -0.000103004, 1.87034e-05, 1.86115e-05, 1.86121e-05, 1.86127e-05, 1.86125e-05, 1.8622e-05, 1.87095e-05, 1.86222e-05, 1.86283e-05, 1.89976e-05, 1.88568e-05, 1.8721e-05, 8.31499e-05, 1.87298e-05, 1.86122e-05, 1.86366e-05, 1.86258e-05, 1.87525e-05, 1.86115e-05, 3.66555e-05, 1.86115e-05, 1.86115e-05, 1.915e-05
0.576473, 0, 0.00016087, 3.01312e-05, 1.41421, -0.00016087, 3.02801e-05, 3.01312e-05, 3.01323e-05, 3.01332e-05, 3.01329e-05, 3.01482e-05, 3.02901e-05, 3.01486e-05, 3.01585e-05, 3.08057e-05, 3.05288e-05, 3.03086e-05, 0.000134702, 3.02776e-05, 3.01324e-05, 3.01656e-05, 3.01551e-05, 3.03187e-05, 3.01314e-05, 5.34094e-05, 3.01312e-05, 3.01312e-05, 3.10038e-05
0.584359, 0, 0.000250021, 4.80825e-05, 1.41421, -0.000250021, 4.83204e-05, 4.80825e-05, 4.80842e-05, 4.80857e-05, 4.80852e-05, 4.81097e-05, 4.83362e-05, 4.81103e-05, 4.8126e-05, 4.9245e-05, 4.87175e-05, 4.83659e-05, 0.000215098, 4.82632e-05, 4.80845e-05, 4.81294e-05, 4.81215e-05, 4.83307e-05, 4.80827e-05, 7.8417e-05, 4.80825e-05, 4.80825e-05, 4.94761e-05
0.592245, 0, 0.000385777, 7.56331e-05, 1.41421, -0.000385777, 7.60075e-05, 7.56331e-05, 7.56357e-05, 7.5638e-05, 7.56374e-05, 7.56759e-05, 7.60325e-05, 7.56767e-05, 7.57016e-05, 7.76097e-05, 7.66328e-05, 7.60792e-05, 0.000338583, 7.58555e-05, 7.56362e-05, 7.56967e-05, 7.5696e-05, 7.59607e-05, 7.56334e-05, 0.00011559, 7.56331e-05, 7.56331e-05, 7.78272e-05
0.600131, 0, 0.000589916, 0.000117277, 1.41421, -0.000589916, 0.000117858, 0.000117277, 0.000117281, 0.000117285, 0.000117284, 0.000117343, 0.000117897, 0.000117345, 0.000117383, 0.000120593, 0.000118829, 0.00011797, 0.000525397, 0.00011755, 0.000117282, 0.000117363, 0.000117377, 0.000117708, 0.000117278, 0.000170476, 0.000117277, 0.000117277, 0.000120683
0.608017, 0, 0.000892841, 0.000179273, 1.41421, -0.000892841, 0.000180162, 0.000179273, 0.000179279, 0.000179285, 0.000179283, 0.000179374, 0.000180221, 0.000179376, 0.000179435, 0.000184758, 0.000181647, 0.000180332, 0.000803756, 0.000179608, 0.00017928, 0.000179389, 0.00017943, 0.000179839, 0.000179274, 0.000250811, 0.000179273, 0.000179273, 0.000184484
0.615903, 0, 0.00133623, 0.000270171, 1.41421, -0.00133623, 0.000271513, 0.000270171, 0.00027018, 0.000270189, 0.000270186, 0.000270324, 0.000271602, 0.000270327, 0.000270416, 0.000279123, 0.000273753, 0.000271769, 0.00121228, 0.000270581, 0.000270182, 0.000270327, 0.000270415, 0.000270912, 0.000270172, 0.000367199, 0.000270171, 0.000270171, 0.000278033
0.623788, 0, 0.00197618, 0.000401433, 1.41421, -0.00197618, 0.000403429, 0.000401433, 0.000401447, 0.00040146, 0.000401456, 0.000401661, 0.000403562, 0.000401666, 0.000401798, 0.000415842, 0.000406761, 0.000403811, 0.00180281, 0.000401934, 0.00040145, 0.000401642, 0.000401806, 0.000402402, 0.000401435, 0.000533913, 0.000401433, 0.000401433, 0.000413128
0.631674, 0, 0.00288671, 0.00058812, 1.41421, -0.00288671, 0.000591047, 0.00058812, 0.000588141, 0.000588159, 0.000588154, 0.000588455, 0.000591242, 0.000588461, 0.000588656, 0.000610991, 0.000595935, 0.000591608, 0.00264358, 0.00058873, 0.000588144, 0.000588399, 0.000588682, 0.000589384, 0.000588123, 0.000769831, 0.00058812, 0.00058812, 0.000605274
0.63956, 0, 0.0041637, 0.000849621, 1.41421, -0.0041637, 0.000853855, 0.000849621, 0.000849651, 0.000849677, 0.00084967, 0.000850105, 0.000854137, 0.000850115, 0.000850396, 0.000885421, 0.000860925, 0.000854666, 0.00382265, 0.000850364, 0.000849656, 0.000849993, 0.000850457, 0.000851267, 0.000849625, 0.00109944, 0.000849621, 0.000849621, 0.000874434
0.647446, 0, 0.00592878, 0.00121039, 1.41421, -0.00592878, 0.00121642, 0.00121039, 0.00121043, 0.00121046, 0.00121045, 0.00121108, 0.00121683, 0.00121109, 0.00121149, 0.00126564, 0.00122651, 0.00121758, 0.00545126, 0.00121129, 0.00121043, 0.00121088, 0.00121161, 0.00121252, 0.00121039, 0.00155395, 0.00121039, 0.00121039, 0.00124578
0.655332, 0, 0.00833318, 0.00170057, 1.41421, -0.00833318, 0.00170907, 0.00170057, 0.00170063, 0.00170068, 0.00170067, 0.00170154, 0.00170963, 0.00170156, 0.00170212, 0.00178467, 0.00172326, 0.00171069, 0.00766702, 0.00170167, 0.00170064, 0.00170122, 0.00170235, 0.00170334, 0.00170058, 0.00217231, 0.00170057, 0.00170057, 0.00175037
0.663218, 0.983581, 0.0115609, 0.00235654, 1.7273, 0.972021, 0.00236833, 0.00235654, 0.00235662, 0.0023567, 0.00235668, 0.00235789, 0.00236912, 0.00235792, 0.0023587, 0.00248273, 0.00238802, 0.00237059, 0.0106363, 0.00235787, 0.00235664, 0.00235741, 0.00235909, 0.00236012, 0.00235655, 0.00300227, 0.00235654, 0.00235654, 0.00242566
0.671104, 0.0164186, 0.015831, 0.0032211, 1.42001, 0.000587583, 0.00323724, 0.0032211, 0.00322121, 0.00322131, 0.00322128, 0.00322294, 0.00323832, 0.00322298, 0.00322405, 0.0034078, 0.00326419, 0.00324033, 0.0145556, 0.0032227, 0.00322123, 0.00322224, 0.00322471, 0.00322571, 0.00322111, 0.00410119, 0.0032211, 0.0032211, 0.00331574
0.678989, 0, 0.0213981, 0.00434333, 1.41421, -0.0213981, 0.00436513, 0.00434333, 0.00434348, 0.00434362, 0.00434358, 0.00434582, 0.00436658, 0.00434587, 0.00434732, 0.00461565, 0.00440153, 0.0043693, 0.0196511, 0.00434526, 0.00434351, 0.00434483, 0.00434837, 0.00434925, 0.00434335, 0.0055366, 0.00434333, 0.00434333, 0.00447117
0.686875, 0, 0.0285513, 0.00577802, 1.41421, -0.0285513, 0.00580707, 0.00577802, 0.00577822, 0.0057784, 0.00577835, 0.00578134, 0.00580901, 0.00578141, 0.00578333, 0.00616961, 0.00585557, 0.00581263, 0.0261766, 0.00578034, 0.00577826, 0.00577998, 0.00578499, 0.00578558, 0.00577805, 0.00738655, 0.00577802, 0.00577802, 0.00594842
0.694761, 0, 0.0376103, 0.0075844, 1.41421, -0.0376103, 0.0076226, 0.0075844, 0.00758467, 0.0075849, 0.00758484, 0.00758876, 0.00762514, 0.00758885, 0.00759139, 0.00813952, 0.00768638, 0.00762991, 0.0344078, 0.00758718, 0.00758471, 0.00758696, 0.00759392, 0.00759398, 0.00758443, 0.00973935, 0.0075844, 0.0075844, 0.00780854
0.702647, 0, 0.0489185, 0.00982432, 1.41421, -0.0489185, 0.00987389, 0.00982432, 0.00982466, 0.00982497, 0.00982488, 0.00982998, 0.0098772, 0.0098301, 0.00983339, 0.0106001, 0.00995666, 0.00988338, 0.0446349, 0.00982764, 0.00982473, 0.00982766, 0.00983717, 0.0098364, 0.00982436, 0.0126931, 0.00982432, 0.00982432, 0.0101153
0.710533, 0, 0.062834, 0.0125597, 1.41421, -0.062834, 0.0126232, 0.0125597, 0.0125602, 0.0125606, 0.0125605, 0.012567, 0.0126275, 0.0125671, 0.0125714, 0.0136285, 0.0127293, 0.0126354, 0.0571512, 0.0125637, 0.0125603, 0.0125641, 0.0125769, 0.0125749, 0.0125598, 0.016355, 0.0125597, 0.0125597, 0.0129327
0.718419, 0, 0.0797172, 0.0158496, 1.41421, -0.0797172, 0.0159299, 0.0158496, 0.0158502, 0.0158507, 0.0158506, 0.0158588, 0.0159353, 0.015859, 0.0158643, 0.017301, 0.016064, 0.0159453, 0.0722394, 0.0158543, 0.0158503, 0.0158552, 0.0158724, 0.0158684, 0.0158497, 0.0208397, 0.0158496, 0.0158496, 0.0163217
0.726305, 0, 0.0999163, 0.0197463, 1.41421, -0.0999163, 0.0198466, 0.0197463, 0.019747, 0.0197476, 0.0197474, 0.0197577, 0.0198532, 0.019758, 0.0197646, 0.0216891, 0.020014, 0.0198658, 0.0901553, 0.0197518, 0.0197471, 0.0197535, 0.0197762, 0.0197693, 0.0197464, 0.0262689, 0.0197463, 0.0197463, 0.0203363
0.73419, 0, 0.123752, 0.0242915, 1.41421, -0.123752, 0.0244152, 0.0242915, 0.0242924, 0.0242932, 0.0242929, 0.0243056, 0.0244234, 0.0243059, 0.0243141, 0.0268551, 0.0246216, 0.0244388, 0.11111, 0.0242979, 0.0242926, 0.0243007, 0.0243305, 0.0243196, 0.0242916, 0.0327697, 0.0242915, 0.0242915, 0.0250199
0.742076, 1.95947, 0.1515, 0.0295126, 1.98984, 1.80796, 0.0296631, 0.0295126, 0.0295136, 0.0295145, 0.0295143, 0.0295298, 0.0296732, 0.0295301, 0.0295401, 0.032847, 0.0299145, 0.029692, 0.135251, 0.02952, 0.0295138, 0.0295243, 0.0295631, 0.0295464, 0.0295127, 0.0404741, 0.0295126, 0.0295126, 0.0304011
0.749962, 0.040535, 0.18338, 0.0354185, 1.42847, -0.142845, 0.0355996, 0.0354185, 0.0354197, 0.0354209, 0.0354205, 0.0354392, 0.0356117, 0.0354396, 0.0354516, 0.0396935, 0.0359021, 0.0356343, 0.162647, 0.035427, 0.03542, 0.0354333, 0.0354838, 0.0354588, 0.0354186, 0.0495189, 0.0354185, 0.0354185, 0.0364898
0.757848, 0, 0.219535, 0.0419971, 1.41421, -0.219535, 0.0422126, 0.0419971, 0.0419986, 0.042, 0.0419996, 0.0420217, 0.0422269, 0.0420222, 0.0420365, 0.0473997, 0.0425721, 0.0422538, 0.193271, 0.042007, 0.041999, 0.0420159, 0.0420814, 0.0420447, 0.0419973, 0.0600466, 0.0419971, 0.0419971, 0.0432744
0.765734, 0, 0.260032, 0.0492131, 1.41421, -0.260032, 0.0494662, 0.0492131, 0.0492148, 0.0492164, 0.049216, 0.049242, 0.0494831, 0.0492426, 0.0492594, 0.0559427, 0.0498887, 0.0495147, 0.226988, 0.0492242, 0.0492154, 0.0492366, 0.0493219, 0.0492684, 0.0492133, 0.0722062, 0.0492131, 0.0492131, 0.0507193
0.77362, 0, 0.30485, 0.0570067, 1.41421, -0.30485, 0.0573008, 0.0570067, 0.0570087, 0.0570105, 0.05701, 0.0570403, 0.0573204, 0.0570409, 0.0570605, 0.0652694, 0.0577917, 0.0573571, 0.263557, 0.0570192, 0.0570094, 0.0570361, 0.0571477, 0.0570704, 0.0570069, 0.0861549, 0.0570067, 0.0570067, 0.0587645
0.781505, 0, 0.353883, 0.0652948, 1.41421, -0.353883, 0.0656328, 0.0652948, 0.0652972, 0.0652993, 0.0652987, 0.0653334, 0.0656553, 0.0653342, 0.0653566, 0.0752946, 0.0661967, 0.0656975, 0.302622, 0.0653089, 0.0652981, 0.0653315, 0.0654787, 0.0653673, 0.0652951, 0.10206, 0.0652948, 0.0652948, 0.0673261
0.789391, 0, 0.406946, 0.0739731, 1.41421, -0.406946, 0.0743573, 0.0739731, 0.0739758, 0.0739782, 0.0739775, 0.074017, 0.0743829, 0.0740179, 0.0740434, 0.0859018, 0.0749982, 0.0744308, 0.34373, 0.0739887, 0.073977, 0.0740187, 0.0742147, 0.0740545, 0.0739734, 0.120098, 0.0739731, 0.0739731, 0.0762988
0.797277, 1, 0.463784, 0.0829195, 1.73205, 0.536216, 0.0833516, 0.0829195, 0.0829226, 0.0829252, 0.0829245, 0.0829689, 0.0833804, 0.0829699, 0.0829986, 0.0969454, 0.0840724, 0.0834343, 0.386338, 0.0829367, 0.0829242, 0.082976, 0.08324, 0.0830098, 0.0829199, 0.140457, 0.0829195, 0.0829195, 0.0855598
0.805163, 0, 0.524084, 0.0919994, 1.41421, -0.524084, 0.0924806, 0.0919994, 0.0920028, 0.0920058, 0.0920049, 0.0920544, 0.0925126, 0.0920555, 0.0920875, 0.108255, 0.0932829, 0.0925727, 0.429839, 0.0920182, 0.092005, 0.0920692, 0.0924288, 0.0920982, 0.0919999, 0.163326, 0.0919994, 0.0919994, 0.0949742
0.813049, 1, 0.587489, 0.101072, 1.73205, 0.412511, 0.101602, 0.101072, 0.101075, 0.101079, 0.101078, 0.101132, 0.101637, 0.101133, 0.101169, 0.119641, 0.102487, 0.101704, 0.473585, 0.101092, 0.101078, 0.101158, 0.101652, 0.101178, 0.101072, 0.188896, 0.101072, 0.101072, 0.104401
0.820935, 0, 0.653611, 0.109995, 1.41421, -0.653611, 0.110574, 0.109995, 0.109999, 0.110002, 0.110001, 0.110061, 0.110613, 0.110062, 0.110101, 0.130905, 0.11154, 0.110685, 0.516919, 0.110016, 0.110003, 0.1101, 0.110786, 0.110108, 0.109995, 0.217337, 0.109995, 0.109995, 0.113702
0.828821, 0, 0.722037, 0.118634, 1.41421, -0.722037, 0.119261, 0.118634, 0.118638, 0.118642, 0.118641, 0.118706, 0.119303, 0.118707, 0.118749, 0.141843, 0.120307, 0.119381, 0.559199, 0.118657, 0.118644, 0.118764, 0.119719, 0.118754, 0.118635, 0.248788, 0.118634, 0.118634, 0.122744
0.836706, 0, 0.792339, 0.126868, 1.41421, -0.792339, 0.127541, 0.126868, 0.126872, 0.126877, 0.126875, 0.126945, 0.127586, 0.126946, 0.126991, 0.15226, 0.128663, 0.12767, 0.599833, 0.126892, 0.126879, 0.127027, 0.128359, 0.126992, 0.126868, 0.283333, 0.126868, 0.126868, 0.131415
0.844592, 0, 0.864073, 0.134592, 1.41421, -0.864073, 0.135309, 0.134592, 0.134597, 0.134601, 0.1346, 0.134674, 0.135357, 0.134675, 0.134723, 0.161977, 0.136503, 0.135446, 0.638301, 0.134617, 0.134606, 0.134786, 0.136643, 0.134719, 0.134592, 0.320969, 0.134592, 0.134592, 0.139619
0.852478, 0.925714, 0.936767, 0.141724, 1.71047, -0.0110528, 0.142483, 0.141724, 0.14173, 0.141734, 0.141733, 0.141811, 0.142533, 0.141813, 0.141863, 0.170838, 0.143745, 0.142628, 0.674171, 0.141751, 0.141741, 0.141962, 0.144539, 0.141853, 0.141725, 0.361587, 0.141724, 0.141724, 0.14729
0.860364, 0.997584, 1.00992, 0.148208, 1.73135, -0.0123345, 0.149004, 0.148208, 0.148214, 0.148219, 0.148217, 0.148299, 0.149057, 0.148301, 0.148354, 0.178719, 0.150328, 0.149156, 0.70712, 0.148236, 0.148229, 0.148497, 0.152051, 0.148336, 0.148209, 0.404934, 0.148208, 0.148208, 0.15439
0.86825, 1.0767, 1.08298, 0.154011, 1.75405, -0.00627768, 0.154842, 0.154011, 0.154017, 0.154022, 0.154021, 0.154106, 0.154897, 0.154108, 0.154163, 0.185534, 0.156222, 0.155, 0.736934, 0.154039, 0.154037, 0.154361, 0.159224, 0.154138, 0.154012, 0.450601, 0.154011, 0.154011, 0.160916
0.876136, 0, 1.15535, 0.159126, 1.41421, -1.15535, 0.159988, 0.159126, 0.159132, 0.159137, 0.159136, 0.159224, 0.160044, 0.159226, 0.159283, 0.191233, 0.161417, 0.160151, 0.763511, 0.159155, 0.159158, 0.159548, 0.166135, 0.159249, 0.159127, 0.497995, 0.159126, 0.159126, 0.166895
0.884022, 2, 1.22636, 0.163568, 2, 0.773635, 0.164457, 0.163568, 0.163574, 0.163579, 0.163578, 0.163669, 0.164514, 0.163671, 0.16373, 0.195811, 0.165929, 0.164625, 0.786852, 0.163596, 0.163607, 0.164073, 0.1729, 0.163686, 0.163568, 0.546343, 0.163568, 0.163568, 0.172386
0.891907, 1, 1.2953, 0.16737, 1.73205, -0.295297, 0.168284, 0.16737, 0.167376, 0.167382, 0.16738, 0.167474, 0.168342, 0.167476, 0.167537, 0.199297, 0.169793, 0.168455, 0.807051, 0.167399, 0.167419, 0.167973, 0.17966, 0.167482, 0.167371, 0.594697, 0.16737, 0.16737, 0.177481
0.899793, 0, 1.36137, 0.170582, 1.41421, -1.36137, 0.171518, 0.170582, 0.170589, 0.170595, 0.170593, 0.170689, 0.171575, 0.170691, 0.170753, 0.201757, 0.173057, 0.171692, 0.824278, 0.170611, 0.170642, 0.171295, 0.186575, 0.170687, 0.170583, 0.641958, 0.170582, 0.170582, 0.182296
0.907679, 0, 1.42377, 0.173265, 1.41421, -1.42377, 0.174219, 0.173265, 0.173271, 0.173277, 0.173275, 0.173373, 0.174275, 0.173375, 0.173438, 0.203288, 0.175783, 0.174394, 0.838762, 0.173293, 0.173337, 0.174101, 0.193816, 0.173362, 0.173265, 0.686917, 0.173265, 0.173265, 0.186973
0.915565, 1.90643, 1.48168, 0.175482, 1.97647, 0.424749, 0.176454, 0.175482, 0.175489, 0.175495, 0.175493, 0.175592, 0.176508, 0.175594, 0.175658, 0.204005, 0.178037, 0.176628, 0.85077, 0.17551, 0.17557, 0.176455, 0.201548, 0.175571, 0.175483, 0.728307, 0.175482, 0.175482, 0.191673
0.923451, 2.9016, 1.53433, 0.177303, 2.21396, 1.36727, 0.178291, 0.177303, 0.17731, 0.177316, 0.177314, 0.177414, 0.178341, 0.177416, 0.177481, 0.204042, 0.179886, 0.178462, 0.860594, 0.177331, 0.177409, 0.178423, 0.20992, 0.177384, 0.177304, 0.764872, 0.177303, 0.177303, 0.196572
0.931337, 1.19197, 1.58101, 0.178793, 1.78661, -0.389034, 0.179797, 0.178792, 0.178799, 0.178805, 0.178804, 0.178905, 0.17984, 0.178907, 0.178972, 0.203536, 0.181399, 0.179963, 0.868529, 0.17882, 0.178921, 0.18007, 0.219049, 0.178865, 0.178793, 0.795435, 0.178793, 0.178793, 0.201856
0.939222, 1.89919, 1.62114, 0.180013, 1.97464, 0.278046, 0.181035, 0.180013, 0.18002, 0.180026, 0.180024, 0.180126, 0.181068, 0.180128, 0.180194, 0.202626, 0.182638, 0.181192, 0.874863, 0.18004, 0.180166, 0.181454, 0.229003, 0.180077, 0.180014, 0.818977, 0.180013, 0.180013, 0.207715
0.947108, 1.10081, 1.65431, 0.181019, 1.76091, -0.553501, 0.18206, 0.181019, 0.181026, 0.181032, 0.18103, 0.181132, 0.18208, 0.181135, 0.181201, 0.201442, 0.183658, 0.182204, 0.879864, 0.181045, 0.181202, 0.182627, 0.239797, 0.181076, 0.18102, 0.8347, 0.181019, 0.181019, 0.214337
0.954994, 0.894363, 1.6803, 0.181857, 1.70128, -0.785932, 0.182923, 0.181857, 0.181864, 0.18187, 0.181869, 0.181971, 0.182924, 0.181974, 0.18204, 0.200104, 0.184507, 0.183048, 0.883779, 0.181883, 0.182076, 0.183631, 0.251372, 0.181907, 0.181858, 0.842084, 0.181857, 0.181857, 0.221898
0.96288, 0.997599, 1.69908, 0.182568, 1.73136, -0.701478, 0.183663, 0.182567, 0.182575, 0.182581, 0.182579, 0.182682, 0.183637, 0.182685, 0.182751, 0.198713, 0.185225, 0.183763, 0.886821, 0.182593, 0.182829, 0.184502, 0.263599, 0.182611, 0.182568, 0.840931, 0.182568, 0.182568, 0.230555
0.970766, 1.99758, 1.71086, 0.18318, 1.9994, 0.286725, 0.184315, 0.18318, 0.183187, 0.183193, 0.183192, 0.183295, 0.184253, 0.183297, 0.183364, 0.197353, 0.185843, 0.184378, 0.889172, 0.183206, 0.183493, 0.185264, 0.27627, 0.183218, 0.183181, 0.831376, 0.18318, 0.18318, 0.240433
0.978652, 1.99759, 1.71604, 0.183719, 1.9994, 0.28155, 0.184905, 0.183719, 0.183726, 0.183732, 0.18373, 0.183834, 0.184793, 0.183836, 0.183903, 0.196086, 0.186386, 0.184919, 0.890985, 0.183745, 0.184095, 0.185936, 0.289108, 0.183751, 0.18372, 0.813892, 0.183719, 0.183719, 0.251619
0.986538, 1.11286, 1.7152, 0.1842, 1.76433, -0.602343, 0.185454, 0.1842, 0.184207, 0.184214, 0.184212, 0.184316, 0.185276, 0.184318, 0.184385, 0.194959, 0.18687, 0.185402, 0.89238, 0.184227, 0.184658, 0.186531, 0.301776, 0.184228, 0.184201, 0.789255, 0.1842, 0.1842, 0.264143
0.994423, 3.64694, 1.70906, 0.184637, 2.37633, 1.93788, 0.185981, 0.184636, 0.184644, 0.18465, 0.184648, 0.184752, 0.185714, 0.184754, 0.184821, 0.193996, 0.187308, 0.185839, 0.893454, 0.184665, 0.1852, 0.187056, 0.313892, 0.18466, 0.184638, 0.758505, 0.184637, 0.184637, 0.277977
1.00231, 2.11288, 1.69839, 0.185035, 2.02802, 0.414491, 0.186498, 0.185035, 0.185042, 0.185049, 0.185047, 0.185151, 0.186113, 0.185153, 0.18522, 0.193209, 0.187708, 0.186239, 0.894277, 0.185066, 0.185742, 0.187516, 0.32505, 0.185056, 0.185036, 0.722877, 0.185035, 0.185035, 0.293017
