   PIQUANT 0.0.0-main  ps__0545_0715362334_000rfs_shot_77.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
4.58729, 4.6226, 7.52706, 7.17625, 2.57344, -2.90446, 7.17625, 0, 7.17626, 7.17627, 7.18113, 7.17752, 7.51111, 7.17625, 7.17625, 7.17625, 7.17625, 7.17625, 7.17625, 7.17625, 7.17625, 7.17625, 7.17625, 7.17625, 7.17625, 7.18602, 7.17625
4.59522, 5.20756, 7.48027, 7.21053, 2.68469, -2.27271, 7.21053, 0, 7.21054, 7.21055, 7.21644, 7.21182, 7.46359, 7.21053, 7.21053, 7.21053, 7.21053, 7.21053, 7.21053, 7.21053, 7.21053, 7.21053, 7.21053, 7.21053, 7.21053, 7.21998, 7.21053
4.60314, 10.5611, 7.44837, 7.24488, 3.54416, 3.11272, 7.24488, 0, 7.24489, 7.2449, 7.25191, 7.24619, 7.431, 7.24488, 7.24488, 7.24488, 7.24488, 7.24488, 7.24488, 7.24488, 7.24488, 7.24488, 7.24488, 7.24488, 7.24488, 7.25388, 7.24488
4.61107, 6.20979, 7.43056, 7.27931, 2.86527, -1.22077, 7.27931, 0, 7.27932, 7.27933, 7.28748, 7.28065, 7.41254, 7.27931, 7.27931, 7.27931, 7.27931, 7.27931, 7.27931, 7.27931, 7.27931, 7.27931, 7.27931, 7.27931, 7.27931, 7.28779, 7.27931
4.61899, 10.5491, 7.42527, 7.31381, 3.54247, 3.12381, 7.31381, 0, 7.31382, 7.31383, 7.32311, 7.31517, 7.40664, 7.31381, 7.31381, 7.31381, 7.31381, 7.31381, 7.31381, 7.31381, 7.31381, 7.31381, 7.31381, 7.31381, 7.31381, 7.32175, 7.31381
4.62692, 9.76356, 7.43054, 7.3484, 3.4298, 2.33302, 7.3484, 0, 7.34841, 7.34842, 7.35874, 7.34978, 7.41136, 7.3484, 7.3484, 7.3484, 7.3484, 7.3484, 7.3484, 7.3484, 7.3484, 7.3484, 7.3484, 7.3484, 7.3484, 7.35581, 7.3484
4.63484, 8.43872, 7.44428, 7.38306, 3.2309, 0.994438, 7.38306, 0, 7.38307, 7.38308, 7.3943, 7.38446, 7.42464, 7.38306, 7.38306, 7.38306, 7.38306, 7.38306, 7.38306, 7.38306, 7.38306, 7.38306, 7.38306, 7.38306, 7.38306, 7.39002, 7.38306
4.64277, 9.30317, 7.46452, 7.4178, 3.36202, 1.83865, 7.4178, 0, 7.41781, 7.41782, 7.42973, 7.41923, 7.44453, 7.4178, 7.4178, 7.4178, 7.4178, 7.4178, 7.4178, 7.4178, 7.4178, 7.4178, 7.4178, 7.4178, 7.4178, 7.42439, 7.4178
4.65069, 7.6777, 7.48953, 7.45262, 3.1109, 0.188168, 7.45262, 0, 7.45263, 7.45264, 7.46498, 7.45407, 7.46937, 7.45262, 7.45262, 7.45262, 7.45262, 7.45262, 7.45262, 7.45262, 7.45262, 7.45262, 7.45262, 7.45262, 7.45262, 7.45893, 7.45262
4.65861, 7.45824, 7.51786, 7.48752, 3.07543, -0.0596213, 7.48752, 0, 7.48753, 7.48754, 7.50002, 7.48899, 7.49774, 7.48752, 7.48752, 7.48752, 7.48752, 7.48752, 7.48752, 7.48752, 7.48752, 7.48752, 7.48752, 7.48752, 7.48752, 7.49362, 7.48752
4.66654, 9.99529, 7.54841, 7.52249, 3.46342, 2.44688, 7.52249, 0, 7.5225, 7.52251, 7.53484, 7.52399, 7.52859, 7.52249, 7.52249, 7.52249, 7.52249, 7.52249, 7.52249, 7.52249, 7.52249, 7.52249, 7.52249, 7.52249, 7.52249, 7.52844, 7.52249
4.67446, 11.2791, 7.58036, 7.55755, 3.64405, 3.69871, 7.55755, 0, 7.55756, 7.55757, 7.56945, 7.55907, 7.5611, 7.55755, 7.55755, 7.55755, 7.55755, 7.55755, 7.55755, 7.55755, 7.55755, 7.55755, 7.55755, 7.55755, 7.55755, 7.56335, 7.55755
4.68239, 10.2287, 7.61313, 7.59268, 3.49696, 2.61561, 7.59268, 0, 7.59269, 7.5927, 7.60387, 7.59423, 7.59471, 7.59268, 7.59268, 7.59268, 7.59268, 7.59268, 7.59268, 7.59268, 7.59268, 7.59268, 7.59268, 7.59268, 7.59268, 7.59832, 7.59268
4.69031, 4.96481, 7.64635, 7.62788, 2.63909, -2.68154, 7.62788, 0, 7.62789, 7.6279, 7.63815, 7.62945, 7.62902, 7.62788, 7.62788, 7.62788, 7.62788, 7.62788, 7.62788, 7.62788, 7.62788, 7.62788, 7.62788, 7.62788, 7.62788, 7.63333, 7.62788
4.69824, 4.50805, 7.67982, 7.66315, 2.55109, -3.17176, 7.66315, 0, 7.66316, 7.66317, 7.67235, 7.66475, 7.6638, 7.66315, 7.66315, 7.66315, 7.66315, 7.66315, 7.66315, 7.66315, 7.66315, 7.66315, 7.66315, 7.66315, 7.66315, 7.66834, 7.66315
4.70616, 8.75279, 7.71342, 7.69848, 3.27914, 1.03937, 7.69848, 0, 7.69849, 7.6985, 7.70653, 7.70011, 7.69886, 7.69848, 7.69848, 7.69848, 7.69848, 7.69848, 7.69848, 7.69848, 7.69848, 7.69848, 7.69849, 7.69848, 7.69848, 7.70334, 7.69848
4.71409, 14.2343, 7.74712, 7.73388, 4.02918, 6.4872, 7.73388, 0, 7.73389, 7.7339, 7.74075, 7.73553, 7.73412, 7.73388, 7.73388, 7.73388, 7.73388, 7.73388, 7.73388, 7.73388, 7.73388, 7.73388, 7.73389, 7.73388, 7.73388, 7.73834, 7.73388
4.72201, 8.49219, 7.78094, 7.76934, 3.23917, 0.711257, 7.76934, 0, 7.76935, 7.76936, 7.77506, 7.77102, 7.76951, 7.76934, 7.76934, 7.76934, 7.76934, 7.76934, 7.76934, 7.76934, 7.76934, 7.76934, 7.76935, 7.76934, 7.76934, 7.77335, 7.76934
4.72994, 6.75702, 7.8149, 7.80486, 2.95923, -1.05789, 7.80486, 0, 7.80487, 7.80488, 7.80952, 7.80656, 7.805, 7.80486, 7.80486, 7.80486, 7.80486, 7.80486, 7.80486, 7.80486, 7.80486, 7.80486, 7.80487, 7.80486, 7.80486, 7.80838, 7.80486
4.73786, 11.4492, 7.84906, 7.84044, 3.66732, 3.60019, 7.84044, 0, 7.84045, 7.84046, 7.84414, 7.84217, 7.84058, 7.84044, 7.84044, 7.84044, 7.84044, 7.84044, 7.84044, 7.84044, 7.84044, 7.84044, 7.84044, 7.84044, 7.84044, 7.84346, 7.84044
4.74579, 12.5041, 7.88343, 7.87607, 3.80843, 4.62068, 7.87607, 0, 7.87608, 7.87609, 7.87894, 7.87782, 7.87624, 7.87607, 7.87607, 7.87607, 7.87607, 7.87607, 7.87607, 7.87607, 7.87607, 7.87607, 7.87607, 7.87607, 7.87607, 7.87861, 7.87607
4.75371, 8.46206, 7.91807, 7.91175, 3.23451, 0.543991, 7.91175, 0, 7.91176, 7.91177, 7.91393, 7.91353, 7.912, 7.91175, 7.91175, 7.91175, 7.91175, 7.91175, 7.91175, 7.91175, 7.91175, 7.91175, 7.91175, 7.91175, 7.91175, 7.91384, 7.91175
4.76164, 10.0443, 7.953, 7.94748, 3.47049, 2.0913, 7.94748, 0, 7.94749, 7.9475, 7.9491, 7.94928, 7.94787, 7.94748, 7.94748, 7.94748, 7.94748, 7.94748, 7.94748, 7.94748, 7.94748, 7.94748, 7.94748, 7.94748, 7.94748, 7.94916, 7.94748
4.76956, 4.26059, 7.98826, 7.98326, 2.50212, -3.72766, 7.98326, 0, 7.98327, 7.98328, 7.98445, 7.98509, 7.98388, 7.98326, 7.98326, 7.98326, 7.98326, 7.98326, 7.98326, 7.98326, 7.98326, 7.98326, 7.98326, 7.98326, 7.98326, 7.98459, 7.98326
4.77748, 7.45502, 8.02388, 8.01909, 3.0749, -0.568865, 8.01909, 0, 8.0191, 8.01911, 8.01994, 8.02094, 8.02011, 8.01909, 8.01909, 8.01909, 8.01909, 8.01909, 8.01909, 8.01909, 8.01909, 8.01909, 8.01909, 8.01909, 8.01909, 8.02013, 8.01909
4.78541, 6.99015, 8.05995, 8.05496, 2.99836, -1.0698, 8.05496, 0, 8.05497, 8.05498, 8.05557, 8.05684, 8.05663, 8.05496, 8.05496, 8.05496, 8.05496, 8.05496, 8.05496, 8.05496, 8.05496, 8.05496, 8.05496, 8.05496, 8.05496, 8.05577, 8.05496
4.79333, 7.71561, 8.09657, 8.09088, 3.11699, -0.380958, 8.09088, 0, 8.09089, 8.0909, 8.09131, 8.09278, 8.09358, 8.09088, 8.09088, 8.09088, 8.09088, 8.09088, 8.09088, 8.09088, 8.09088, 8.09088, 8.09088, 8.09088, 8.09088, 8.09149, 8.09088
4.80126, 14.1561, 8.13386, 8.12683, 4.01946, 6.02222, 8.12683, 0, 8.12684, 8.12685, 8.12714, 8.12877, 8.13111, 8.12683, 8.12683, 8.12683, 8.12683, 8.12683, 8.12683, 8.12683, 8.12683, 8.12683, 8.12683, 8.12683, 8.12683, 8.12731, 8.12683
4.80918, 8.65885, 8.17205, 8.16283, 3.26479, 0.486796, 8.16283, 0, 8.16284, 8.16285, 8.16306, 8.16479, 8.16947, 8.16283, 8.16283, 8.16283, 8.16283, 8.16283, 8.16283, 8.16283, 8.16283, 8.16283, 8.16283, 8.16283, 8.16283, 8.16319, 8.16283
4.81711, 11.8667, 8.21138, 8.19887, 3.7238, 3.65529, 8.19887, 0, 8.19888, 8.19889, 8.19904, 8.20085, 8.2089, 8.19887, 8.19887, 8.19887, 8.19887, 8.19887, 8.19887, 8.19887, 8.19887, 8.19887, 8.19887, 8.19887, 8.19887, 8.19915, 8.19887
4.82503, 12.1323, 8.25213, 8.23494, 3.7593, 3.88021, 8.23494, 0, 8.23495, 8.23496, 8.23507, 8.23695, 8.24973, 8.23494, 8.23494, 8.23494, 8.23494, 8.23494, 8.23494, 8.23494, 8.23494, 8.23494, 8.23494, 8.23494, 8.23494, 8.23516, 8.23494
4.83296, 12.1257, 8.29463, 8.27104, 3.75841, 3.83103, 8.27104, 0, 8.27105, 8.27106, 8.27115, 8.27308, 8.29227, 8.27104, 8.27104, 8.27104, 8.27104, 8.27104, 8.27104, 8.27104, 8.27104, 8.27104, 8.27104, 8.27104, 8.27104, 8.27121, 8.27104
4.84088, 8.83046, 8.33917, 8.30718, 3.29097, 0.491293, 8.30718, 0, 8.30719, 8.3072, 8.30728, 8.30924, 8.33683, 8.30718, 8.30718, 8.30718, 8.30718, 8.30718, 8.30718, 8.30718, 8.30718, 8.30718, 8.30718, 8.30718, 8.30718, 8.30731, 8.30718
4.84881, 12.8539, 8.38599, 8.34335, 3.85408, 4.46794, 8.34335, 0, 8.34336, 8.34337, 8.34344, 8.34544, 8.38366, 8.34335, 8.34335, 8.34335, 8.34335, 8.34335, 8.34335, 8.34335, 8.34335, 8.34335, 8.34335, 8.34335, 8.34335, 8.34345, 8.34335
4.85673, 7.27946, 8.43521, 8.37954, 3.04622, -1.15575, 8.37954, 0, 8.37955, 8.37956, 8.37963, 8.38166, 8.43289, 8.37954, 8.37954, 8.37954, 8.37954, 8.37954, 8.37954, 8.37954, 8.37954, 8.37954, 8.37954, 8.37954, 8.37954, 8.37962, 8.37954
4.86466, 7.98783, 8.48679, 8.41576, 3.16035, -0.49896, 8.41576, 0, 8.41577, 8.41578, 8.41585, 8.41791, 8.48446, 8.41576, 8.41576, 8.41576, 8.41576, 8.41576, 8.41576, 8.41576, 8.41576, 8.41576, 8.41576, 8.41576, 8.41576, 8.41582, 8.41576
4.87258, 14.0912, 8.54042, 8.452, 4.01138, 5.55078, 8.452, 0, 8.45201, 8.45202, 8.45209, 8.45418, 8.53808, 8.452, 8.452, 8.452, 8.452, 8.452, 8.452, 8.452, 8.452, 8.452, 8.452, 8.452, 8.452, 8.45205, 8.452
4.8805, 8.48779, 8.59558, 8.48826, 3.23849, -0.107786, 8.48826, 0, 8.48827, 8.48828, 8.48835, 8.49046, 8.59322, 8.48826, 8.48826, 8.48826, 8.48826, 8.48826, 8.48826, 8.48826, 8.48826, 8.48826, 8.48826, 8.48826, 8.48826, 8.4883, 8.48826
4.88843, 12.3851, 8.65147, 8.52454, 3.79277, 3.73359, 8.52454, 0, 8.52455, 8.52456, 8.52463, 8.52677, 8.6491, 8.52454, 8.52454, 8.52454, 8.52454, 8.52454, 8.52454, 8.52454, 8.52454, 8.52454, 8.52454, 8.52454, 8.52454, 8.52457, 8.52454
4.89635, 8.29425, 8.70707, 8.56083, 3.20847, -0.41282, 8.56083, 0, 8.56084, 8.56085, 8.56092, 8.56309, 8.70468, 8.56083, 8.56083, 8.56083, 8.56083, 8.56083, 8.56083, 8.56083, 8.56083, 8.56083, 8.56083, 8.56083, 8.56083, 8.56085, 8.56083
4.90428, 15.1382, 8.76122, 8.59713, 4.13983, 6.377, 8.59713, 0, 8.59714, 8.59715, 8.59722, 8.59942, 8.7588, 8.59713, 8.59713, 8.59713, 8.59713, 8.59713, 8.59713, 8.59713, 8.59713, 8.59713, 8.59713, 8.59713, 8.59713, 8.59714, 8.59713
4.9122, 13.1533, 8.81273, 8.63344, 3.89273, 4.34061, 8.63344, 0, 8.63345, 8.63346, 8.63353, 8.63576, 8.81029, 8.63344, 8.63344, 8.63344, 8.63344, 8.63344, 8.63344, 8.63344, 8.63344, 8.63344, 8.63344, 8.63344, 8.63344, 8.63345, 8.63344
4.92013, 12.0524, 8.8605, 8.66976, 3.74865, 3.19185, 8.66976, 0, 8.66977, 8.66978, 8.66985, 8.6721, 8.85803, 8.66976, 8.66976, 8.66976, 8.66976, 8.66976, 8.66976, 8.66976, 8.66976, 8.66976, 8.66976, 8.66976, 8.66976, 8.66977, 8.66976
4.92805, 14.7224, 8.90368, 8.70609, 4.08931, 5.81875, 8.70609, 0, 8.7061, 8.70611, 8.70618, 8.70846, 8.90118, 8.70609, 8.70609, 8.70609, 8.70609, 8.70609, 8.70609, 8.70609, 8.70609, 8.70609, 8.70609, 8.70609, 8.70609, 8.70609, 8.70609
4.93598, 18.2936, 8.94172, 8.74241, 4.50484, 9.35184, 8.74241, 0, 8.74242, 8.74243, 8.74251, 8.74481, 8.93919, 8.74241, 8.74241, 8.74241, 8.74241, 8.74241, 8.74241, 8.74241, 8.74241, 8.74241, 8.74242, 8.74241, 8.74241, 8.74242, 8.74241
4.9439, 6.90297, 8.97451, 8.77875, 2.98379, -2.07153, 8.77875, 0, 8.77876, 8.77877, 8.77885, 8.78118, 8.97195, 8.77875, 8.77875, 8.77875, 8.77875, 8.77875, 8.77875, 8.77875, 8.77875, 8.77875, 8.77875, 8.77875, 8.77875, 8.77875, 8.77875
4.95183, 11.7004, 9.00234, 8.8151, 3.70141, 2.69811, 8.8151, 0, 8.81511, 8.81512, 8.8152, 8.81756, 8.99975, 8.8151, 8.8151, 8.8151, 8.8151, 8.8151, 8.8151, 8.8151, 8.8151, 8.8151, 8.8151, 8.8151, 8.8151, 8.8151, 8.8151
4.95975, 9.63369, 9.02588, 8.85146, 3.41082, 0.607806, 8.85146, 0, 8.85147, 8.85148, 8.85156, 8.85395, 9.02327, 8.85146, 8.85146, 8.85146, 8.85146, 8.85146, 8.85146, 8.85146, 8.85146, 8.85146, 8.85146, 8.85146, 8.85146, 8.85146, 8.85146
4.96768, 10.3321, 9.0461, 8.88783, 3.5117, 1.28595, 8.88783, 0, 8.88784, 8.88785, 8.88793, 8.89035, 9.04345, 8.88783, 8.88783, 8.88783, 8.88783, 8.88783, 8.88783, 8.88783, 8.88783, 8.88783, 8.88783, 8.88783, 8.88783, 8.88783, 8.88783
4.9756, 9.96553, 9.06414, 8.92422, 3.45912, 0.901394, 8.92422, 0, 8.92423, 8.92424, 8.92432, 8.92676, 9.06146, 8.92422, 8.92422, 8.92422, 8.92422, 8.92422, 8.92422, 8.92422, 8.92422, 8.92422, 8.92422, 8.92422, 8.92422, 8.92422, 8.92422
4.98352, 7.33203, 9.08117, 8.96061, 3.05484, -1.74914, 8.96061, 0, 8.96062, 8.96063, 8.96072, 8.96319, 9.07846, 8.96061, 8.96061, 8.96061, 8.96061, 8.96061, 8.96061, 8.96061, 8.96061, 8.96061, 8.96061, 8.96061, 8.96061, 8.96061, 8.96061
4.99145, 8.9816, 9.0983, 8.99703, 3.31385, -0.116701, 8.99703, 0, 8.99704, 8.99705, 8.99713, 8.99964, 9.09556, 8.99703, 8.99703, 8.99703, 8.99703, 8.99703, 8.99703, 8.99703, 8.99703, 8.99703, 8.99703, 8.99703, 8.99703, 8.99703, 8.99703
4.99937, 8.00397, 9.11645, 9.03346, 3.1629, -1.11248, 9.03346, 0, 9.03347, 9.03348, 9.03357, 9.0361, 9.11367, 9.03346, 9.03346, 9.03346, 9.03346, 9.03346, 9.03346, 9.03346, 9.03346, 9.03346, 9.03346, 9.03346, 9.03346, 9.03346, 9.03346
5.0073, 13.2926, 9.1363, 9.0699, 3.91057, 4.15627, 9.0699, 0, 9.06991, 9.06992, 9.07001, 9.07257, 9.13349, 9.0699, 9.0699, 9.0699, 9.0699, 9.0699, 9.0699, 9.0699, 9.0699, 9.0699, 9.0699, 9.0699, 9.0699, 9.0699, 9.0699
5.01522, 14.6656, 9.15829, 9.10636, 4.08235, 5.50726, 9.10636, 0, 9.10637, 9.10638, 9.10647, 9.10906, 9.15545, 9.10636, 9.10636, 9.10636, 9.10636, 9.10636, 9.10636, 9.10636, 9.10636, 9.10636, 9.10636, 9.10636, 9.10636, 9.10636, 9.10636
5.02315, 9.64079, 9.1826, 9.14282, 3.41186, 0.458194, 9.14282, 0, 9.14283, 9.14284, 9.14293, 9.14555, 9.17973, 9.14282, 9.14282, 9.14282, 9.14282, 9.14282, 9.14282, 9.14282, 9.14282, 9.14282, 9.14282, 9.14282, 9.14282, 9.14282, 9.14282
5.03107, 14.3302, 9.20921, 9.17928, 4.04107, 5.121, 9.17928, 0, 9.17929, 9.1793, 9.17939, 9.18204, 9.20631, 9.17928, 9.17928, 9.17928, 9.17928, 9.17928, 9.17928, 9.17928, 9.17928, 9.17928, 9.17928, 9.17928, 9.17928, 9.17928, 9.17928
5.039, 9.9855, 9.23796, 9.21574, 3.46201, 0.747544, 9.21574, 0, 9.21575, 9.21576, 9.21586, 9.21853, 9.23502, 9.21574, 9.21574, 9.21574, 9.21574, 9.21574, 9.21574, 9.21574, 9.21574, 9.21574, 9.21574, 9.21574, 9.21574, 9.21574, 9.21574
5.04692, 14.042, 9.26856, 9.25219, 4.00525, 4.77345, 9.25219, 0, 9.2522, 9.25221, 9.25231, 9.25502, 9.26559, 9.25219, 9.25219, 9.25219, 9.25219, 9.25219, 9.25219, 9.25219, 9.25219, 9.25219, 9.25219, 9.25219, 9.25219, 9.25219, 9.25219
5.05485, 10.9295, 9.3007, 9.28863, 3.59576, 1.6288, 9.28863, 0, 9.28864, 9.28865, 9.28875, 9.29149, 9.2977, 9.28863, 9.28863, 9.28863, 9.28863, 9.28863, 9.28863, 9.28863, 9.28863, 9.28863, 9.28863, 9.28863, 9.28863, 9.28863, 9.28863
5.06277, 17.2711, 9.33406, 9.32505, 4.38989, 7.93706, 9.32505, 0, 9.32506, 9.32507, 9.32517, 9.32794, 9.33103, 9.32505, 9.32505, 9.32505, 9.32505, 9.32505, 9.32505, 9.32505, 9.32505, 9.32505, 9.32505, 9.32505, 9.32505, 9.32505, 9.32505
5.0707, 10.7776, 9.36836, 9.36145, 3.57458, 1.40928, 9.36145, 0, 9.36146, 9.36147, 9.36157, 9.36436, 9.36528, 9.36145, 9.36145, 9.36145, 9.36145, 9.36145, 9.36145, 9.36145, 9.36145, 9.36145, 9.36145, 9.36145, 9.36145, 9.36145, 9.36145
5.07862, 12.5461, 9.40333, 9.39782, 3.81393, 3.14274, 9.39782, 0, 9.39783, 9.39784, 9.39794, 9.40077, 9.40022, 9.39782, 9.39782, 9.39782, 9.39782, 9.39782, 9.39782, 9.39782, 9.39782, 9.39782, 9.39782, 9.39782, 9.39782, 9.39782, 9.39782
5.08655, 13.9829, 9.43876, 9.43416, 3.99787, 4.54416, 9.43416, 0, 9.43417, 9.43418, 9.43429, 9.43714, 9.43562, 9.43416, 9.43416, 9.43416, 9.43416, 9.43416, 9.43416, 9.43416, 9.43416, 9.43416, 9.43416, 9.43416, 9.43416, 9.43416, 9.43416
5.09447, 13.25, 9.47451, 9.47046, 3.90512, 3.77549, 9.47046, 0, 9.47047, 9.47048, 9.47059, 9.47348, 9.47133, 9.47046, 9.47046, 9.47046, 9.47046, 9.47046, 9.47046, 9.47046, 9.47046, 9.47046, 9.47046, 9.47046, 9.47046, 9.47046, 9.47046
5.10239, 10.7166, 9.51044, 9.50673, 3.56603, 1.20616, 9.50673, 0, 9.50674, 9.50675, 9.50686, 9.50977, 9.50723, 9.50673, 9.50673, 9.50673, 9.50673, 9.50673, 9.50673, 9.50673, 9.50673, 9.50673, 9.50673, 9.50673, 9.50673, 9.50673, 9.50673
5.11032, 11.0969, 9.54649, 9.54295, 3.61896, 1.55038, 9.54295, 0, 9.54296, 9.54297, 9.54309, 9.54603, 9.54324, 9.54295, 9.54295, 9.54295, 9.54295, 9.54295, 9.54295, 9.54295, 9.54295, 9.54295, 9.54296, 9.54295, 9.54295, 9.54295, 9.54295
5.11824, 15.1213, 9.58259, 9.57915, 4.13779, 5.53869, 9.57915, 0, 9.57916, 9.57917, 9.57929, 9.58226, 9.5793, 9.57915, 9.57915, 9.57915, 9.57915, 9.57915, 9.57915, 9.57915, 9.57915, 9.57915, 9.57915, 9.57915, 9.57915, 9.57915, 9.57915
5.12617, 12.355, 9.6187, 9.61529, 3.78879, 2.73625, 9.61529, 0, 9.6153, 9.61531, 9.61544, 9.61844, 9.61537, 9.61529, 9.61529, 9.61529, 9.61529, 9.61529, 9.61529, 9.61529, 9.61529, 9.61529, 9.61529, 9.61529, 9.61529, 9.61529, 9.61529
5.13409, 20.7376, 9.65481, 9.65139, 4.76839, 11.0828, 9.65139, 0, 9.6514, 9.65141, 9.65154, 9.65458, 9.65143, 9.65139, 9.65139, 9.65139, 9.65139, 9.65139, 9.65139, 9.65139, 9.65139, 9.65139, 9.65139, 9.65139, 9.65139, 9.65139, 9.65139
5.14202, 13.7474, 9.69089, 9.68744, 3.9683, 4.05655, 9.68744, 0, 9.68745, 9.68746, 9.6876, 9.69068, 9.68746, 9.68744, 9.68744, 9.68744, 9.68744, 9.68744, 9.68744, 9.68744, 9.68744, 9.68744, 9.68744, 9.68744, 9.68744, 9.68744, 9.68744
5.14994, 13.457, 9.72694, 9.72343, 3.93154, 3.73006, 9.72343, 0, 9.72344, 9.72345, 9.72361, 9.72673, 9.72345, 9.72343, 9.72343, 9.72343, 9.72343, 9.72343, 9.72343, 9.72343, 9.72343, 9.72343, 9.72344, 9.72343, 9.72343, 9.72344, 9.72343
5.15787, 13.2097, 9.76296, 9.75938, 3.89996, 3.4467, 9.75938, 0, 9.75939, 9.7594, 9.75956, 9.76274, 9.75938, 9.75938, 9.75938, 9.75938, 9.75938, 9.75938, 9.75938, 9.75938, 9.75938, 9.75938, 9.75938, 9.75938, 9.75938, 9.75938, 9.75938
5.16579, 13.7514, 9.79895, 9.79527, 3.9688, 3.95242, 9.79527, 0, 9.79528, 9.79529, 9.79546, 9.79872, 9.79527, 9.79527, 9.79527, 9.79527, 9.79527, 9.79527, 9.79527, 9.79527, 9.79527, 9.79527, 9.79527, 9.79527, 9.79527, 9.79527, 9.79527
5.17372, 14.981, 9.83492, 9.83108, 4.1208, 5.14605, 9.83108, 0, 9.83109, 9.8311, 9.8313, 9.83467, 9.83109, 9.83108, 9.83108, 9.83108, 9.83108, 9.83108, 9.83108, 9.83108, 9.83108, 9.83108, 9.83109, 9.83108, 9.83108, 9.83109, 9.83108
5.18164, 16.3392, 9.87091, 9.86685, 4.28242, 6.46825, 9.86685, 0, 9.86686, 9.86687, 9.86708, 9.87063, 9.86685, 9.86685, 9.86685, 9.86685, 9.86685, 9.86685, 9.86685, 9.86685, 9.86685, 9.86685, 9.86685, 9.86685, 9.86685, 9.86685, 9.86685
5.18957, 15.4129, 9.90697, 9.90254, 4.17288, 5.50594, 9.90254, 0, 9.90255, 9.90256, 9.90281, 9.90666, 9.90254, 9.90254, 9.90254, 9.90254, 9.90254, 9.90254, 9.90254, 9.90254, 9.90254, 9.90254, 9.90254, 9.90254, 9.90254, 9.90255, 9.90254
5.19749, 11.3836, 9.9432, 9.93816, 3.65836, 1.44042, 9.93816, 0, 9.93818, 9.93818, 9.93847, 9.94285, 9.93816, 9.93816, 9.93816, 9.93816, 9.93816, 9.93816, 9.93816, 9.93816, 9.93816, 9.93816, 9.93817, 9.93816, 9.93816, 9.93818, 9.93816
5.20542, 17.7887, 9.9798, 9.97371, 4.44845, 7.80892, 9.97371, 0, 9.97372, 9.97373, 9.97406, 9.9794, 9.97371, 9.97371, 9.97371, 9.97371, 9.97371, 9.97371, 9.97371, 9.97371, 9.97371, 9.97371, 9.97371, 9.97371, 9.97371, 9.97373, 9.97371
5.21334, 10.7848, 10.0171, 10.0092, 3.57558, 0.767666, 10.0092, 0, 10.0092, 10.0092, 10.0096, 10.0166, 10.0092, 10.0092, 10.0092, 10.0092, 10.0092, 10.0092, 10.0092, 10.0092, 10.0092, 10.0092, 10.0092, 10.0092, 10.0092, 10.0092, 10.0092
5.22126, 18.3648, 10.0557, 10.0446, 4.51274, 8.30914, 10.0446, 0, 10.0446, 10.0446, 10.0451, 10.0551, 10.0446, 10.0446, 10.0446, 10.0446, 10.0446, 10.0446, 10.0446, 10.0446, 10.0446, 10.0446, 10.0446, 10.0446, 10.0446, 10.0446, 10.0446
5.22919, 23.6062, 10.0965, 10.0799, 5.06026, 13.5097, 10.0799, 0, 10.0799, 10.0799, 10.0805, 10.0958, 10.0799, 10.0799, 10.0799, 10.0799, 10.0799, 10.0799, 10.0799, 10.0799, 10.0799, 10.0799, 10.0799, 10.0799, 10.0799, 10.0799, 10.0799
5.23711, 16.9855, 10.141, 10.1152, 4.35724, 6.84446, 10.1152, 0, 10.1152, 10.1152, 10.1158, 10.1403, 10.1152, 10.1152, 10.1152, 10.1152, 10.1152, 10.1152, 10.1152, 10.1152, 10.1152, 10.1152, 10.1152, 10.1152, 10.1152, 10.1152, 10.1152
5.24504, 11.9853, 10.1918, 10.1503, 3.73969, 1.7935, 10.1503, 0, 10.1503, 10.1503, 10.1511, 10.1909, 10.1503, 10.1503, 10.1503, 10.1503, 10.1503, 10.1503, 10.1503, 10.1503, 10.1503, 10.1503, 10.1503, 10.1503, 10.1503, 10.1504, 10.1503
5.25296, 16.912, 10.2523, 10.1854, 4.34879, 6.65972, 10.1854, 0, 10.1854, 10.1854, 10.1863, 10.2513, 10.1854, 10.1854, 10.1854, 10.1854, 10.1854, 10.1854, 10.1854, 10.1854, 10.1854, 10.1854, 10.1854, 10.1854, 10.1854, 10.1855, 10.1854
5.26089, 16.2249, 10.3277, 10.2204, 4.26906, 5.89721, 10.2204, 0, 10.2204, 10.2204, 10.2215, 10.3265, 10.2204, 10.2204, 10.2204, 10.2204, 10.2204, 10.2204, 10.2204, 10.2204, 10.2204, 10.2204, 10.2204, 10.2204, 10.2204, 10.2205, 10.2204
5.26881, 17.1415, 10.4252, 10.2553, 4.3751, 6.71627, 10.2553, 0, 10.2554, 10.2554, 10.2565, 10.4239, 10.2553, 10.2553, 10.2553, 10.2553, 10.2553, 10.2553, 10.2553, 10.2553, 10.2553, 10.2553, 10.2553, 10.2553, 10.2553, 10.2554, 10.2553
