   PIQUANT 0.0.0-main  ps__0545_0715362334_000rfs_shot_123.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Ca_K, K_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
7.78275, 14.9719, 12.8747, 12.7933, 4.1197, 2.09721, 12.7933, 0, 12.7933, 12.7934, 12.8745, 12.7933, 12.7933, 12.7933, 12.7933, 12.7933, 12.7933, 12.7933, 12.7933, 12.7933, 12.7933, 12.7933, 12.7933, 12.7933, 12.7933, 12.7933, 12.7933, 12.7933
7.79062, 12.7882, 12.8007, 12.7434, 3.84554, -0.0124693, 12.7434, 0, 12.7434, 12.7436, 12.8005, 12.7434, 12.7434, 12.7434, 12.7434, 12.7434, 12.7434, 12.7434, 12.7434, 12.7434, 12.7434, 12.7434, 12.7434, 12.7434, 12.7434, 12.7434, 12.7434, 12.7434
7.79848, 12.1818, 12.7331, 12.693, 3.76587, -0.551344, 12.693, 0, 12.693, 12.6932, 12.733, 12.693, 12.693, 12.693, 12.693, 12.693, 12.693, 12.693, 12.693, 12.693, 12.693, 12.693, 12.693, 12.693, 12.693, 12.693, 12.693, 12.693
7.80634, 19.9807, 12.6708, 12.6428, 4.68835, 7.3099, 12.6428, 0, 12.6428, 12.6429, 12.6706, 12.6428, 12.6428, 12.6428, 12.6428, 12.6428, 12.6428, 12.6428, 12.6428, 12.6428, 12.6428, 12.6428, 12.6428, 12.6428, 12.6428, 12.6428, 12.6428, 12.6428
7.81421, 15.8124, 12.6128, 12.5932, 4.22047, 3.19959, 12.5932, 0, 12.5932, 12.5934, 12.6126, 12.5932, 12.5932, 12.5932, 12.5932, 12.5932, 12.5932, 12.5932, 12.5932, 12.5932, 12.5932, 12.5932, 12.5932, 12.5932, 12.5932, 12.5932, 12.5932, 12.5932
7.82207, 11.9387, 12.5569, 12.5431, 3.73346, -0.618138, 12.5431, 0, 12.5431, 12.5433, 12.5567, 12.5431, 12.5431, 12.5431, 12.5431, 12.5431, 12.5431, 12.5431, 12.5431, 12.5431, 12.5431, 12.5431, 12.5431, 12.5431, 12.5431, 12.5431, 12.5431, 12.5431
7.82994, 17.4037, 12.5029, 12.4931, 4.40496, 4.90081, 12.4931, 0, 12.4931, 12.4933, 12.5027, 12.4931, 12.4931, 12.4931, 12.4931, 12.4931, 12.4931, 12.4931, 12.4931, 12.4931, 12.4931, 12.4931, 12.4931, 12.4931, 12.4931, 12.4931, 12.4931, 12.4931
7.8378, 15.4134, 12.451, 12.4439, 4.17294, 2.96248, 12.4439, 0, 12.4439, 12.4441, 12.4508, 12.4439, 12.4439, 12.4439, 12.4439, 12.4439, 12.4439, 12.4439, 12.4439, 12.4439, 12.4439, 12.4439, 12.4439, 12.4439, 12.4439, 12.4439, 12.4439, 12.4439
7.84566, 11.2056, 12.3993, 12.3941, 3.63395, -1.19375, 12.3941, 0, 12.3941, 12.3942, 12.3991, 12.3941, 12.3941, 12.3941, 12.3941, 12.3941, 12.3941, 12.3941, 12.3941, 12.3941, 12.3941, 12.3941, 12.3941, 12.3941, 12.3941, 12.3941, 12.3941, 12.3941
7.85353, 11.3307, 12.3484, 12.3444, 3.65112, -1.01771, 12.3444, 0, 12.3444, 12.3445, 12.3482, 12.3444, 12.3444, 12.3444, 12.3444, 12.3444, 12.3444, 12.3444, 12.3444, 12.3444, 12.3444, 12.3444, 12.3444, 12.3444, 12.3444, 12.3444, 12.3444, 12.3444
7.86139, 9.98265, 12.3607, 12.3575, 3.4616, -2.37808, 12.3575, 0, 12.3575, 12.3576, 12.3606, 12.3575, 12.3575, 12.3575, 12.3575, 12.3575, 12.3575, 12.3575, 12.3575, 12.3575, 12.3575, 12.3575, 12.3575, 12.3575, 12.3575, 12.3575, 12.3575, 12.3575
7.86926, 11.1074, 12.3727, 12.3699, 3.62042, -1.26528, 12.3699, 0, 12.3699, 12.3701, 12.3726, 12.3699, 12.3699, 12.3699, 12.3699, 12.3699, 12.3699, 12.3699, 12.3699, 12.3699, 12.3699, 12.3699, 12.3699, 12.3699, 12.3699, 12.3699, 12.3699, 12.3699
7.87712, 7.31364, 12.3849, 12.3824, 3.05183, -5.07128, 12.3824, 0, 12.3824, 12.3825, 12.3848, 12.3824, 12.3824, 12.3824, 12.3824, 12.3824, 12.3824, 12.3824, 12.3824, 12.3824, 12.3824, 12.3824, 12.3824, 12.3824, 12.3824, 12.3824, 12.3824, 12.3824
7.88498, 12.7579, 12.3979, 12.3954, 3.8416, 0.35998, 12.3954, 0, 12.3955, 12.3956, 12.3977, 12.3954, 12.3954, 12.3954, 12.3954, 12.3954, 12.3954, 12.3954, 12.3954, 12.3954, 12.3954, 12.3954, 12.3954, 12.3954, 12.3954, 12.3954, 12.3954, 12.3954
7.89285, 11.5218, 12.4104, 12.408, 3.6772, -0.888629, 12.408, 0, 12.408, 12.4081, 12.4103, 12.408, 12.408, 12.408, 12.408, 12.408, 12.408, 12.408, 12.408, 12.408, 12.408, 12.408, 12.408, 12.408, 12.408, 12.408, 12.408, 12.408
7.90071, 23.1053, 12.4229, 12.4202, 5.01052, 10.6824, 12.4202, 0, 12.4202, 12.4204, 12.4228, 12.4202, 12.4202, 12.4202, 12.4202, 12.4202, 12.4202, 12.4202, 12.4202, 12.4202, 12.4202, 12.4202, 12.4202, 12.4202, 12.4202, 12.4202, 12.4202, 12.4202
7.90858, 18.9086, 12.4345, 12.4314, 4.57259, 6.47411, 12.4314, 0, 12.4314, 12.4315, 12.4343, 12.4314, 12.4314, 12.4314, 12.4314, 12.4314, 12.4314, 12.4314, 12.4314, 12.4314, 12.4314, 12.4314, 12.4314, 12.4314, 12.4314, 12.4314, 12.4314, 12.4314
7.91644, 16.4067, 12.4457, 12.442, 4.2903, 3.96102, 12.442, 0, 12.442, 12.4421, 12.4455, 12.442, 12.442, 12.442, 12.442, 12.442, 12.442, 12.442, 12.442, 12.442, 12.442, 12.442, 12.442, 12.442, 12.442, 12.442, 12.442, 12.442
7.9243, 10.9859, 12.4572, 12.4527, 3.60359, -1.47133, 12.4527, 0, 12.4527, 12.4528, 12.4571, 12.4527, 12.4527, 12.4527, 12.4527, 12.4527, 12.4527, 12.4527, 12.4527, 12.4527, 12.4527, 12.4527, 12.4527, 12.4527, 12.4527, 12.4527, 12.4527, 12.4527
7.93217, 12.2529, 12.4695, 12.4636, 3.7753, -0.216589, 12.4636, 0, 12.4637, 12.4637, 12.4694, 12.4636, 12.4636, 12.4636, 12.4636, 12.4636, 12.4636, 12.4636, 12.4636, 12.4636, 12.4636, 12.4636, 12.4636, 12.4636, 12.4636, 12.4636, 12.4636, 12.4636
7.94003, 12.9642, 12.4821, 12.4743, 3.86836, 0.482166, 12.4743, 0, 12.4743, 12.4744, 12.482, 12.4743, 12.4743, 12.4743, 12.4743, 12.4743, 12.4743, 12.4743, 12.4743, 12.4743, 12.4743, 12.4743, 12.4743, 12.4743, 12.4743, 12.4743, 12.4743, 12.4743
7.94789, 4.98823, 12.4945, 12.4839, 2.64353, -7.50627, 12.4839, 0, 12.4839, 12.484, 12.4944, 12.4839, 12.4839, 12.4839, 12.4839, 12.4839, 12.4839, 12.4839, 12.4839, 12.4839, 12.4839, 12.4839, 12.4839, 12.4839, 12.4839, 12.4839, 12.4839, 12.4839
7.95576, 17.2336, 12.507, 12.4925, 4.38562, 4.72662, 12.4925, 0, 12.4926, 12.4926, 12.5069, 12.4925, 12.4925, 12.4925, 12.4925, 12.4925, 12.4925, 12.4925, 12.4925, 12.4925, 12.4925, 12.4925, 12.4925, 12.4925, 12.4925, 12.4925, 12.4925, 12.4925
7.96362, 16.2343, 12.5206, 12.5006, 4.27017, 3.71373, 12.5006, 0, 12.5006, 12.5007, 12.5205, 12.5006, 12.5006, 12.5006, 12.5006, 12.5006, 12.5006, 12.5006, 12.5006, 12.5006, 12.5006, 12.5006, 12.5006, 12.5006, 12.5006, 12.5006, 12.5006, 12.5006
7.97149, 15.4713, 12.5363, 12.5087, 4.17986, 2.93496, 12.5087, 0, 12.5087, 12.5088, 12.5362, 12.5087, 12.5087, 12.5087, 12.5087, 12.5087, 12.5087, 12.5087, 12.5087, 12.5087, 12.5087, 12.5087, 12.5087, 12.5087, 12.5087, 12.5087, 12.5087, 12.5087
7.97935, 10.7543, 12.5548, 12.5168, 3.57131, -1.80054, 12.5168, 0, 12.5168, 12.5169, 12.5547, 12.5168, 12.5168, 12.5168, 12.5168, 12.5168, 12.5168, 12.5168, 12.5168, 12.5168, 12.5168, 12.5168, 12.5168, 12.5168, 12.5168, 12.5168, 12.5168, 12.5168
7.98721, 17.8968, 12.5765, 12.5243, 4.46058, 5.32025, 12.5243, 0, 12.5243, 12.5244, 12.5764, 12.5243, 12.5243, 12.5243, 12.5243, 12.5243, 12.5243, 12.5243, 12.5243, 12.5243, 12.5243, 12.5243, 12.5243, 12.5243, 12.5243, 12.5243, 12.5243, 12.5243
7.99508, 14.5471, 12.602, 12.5307, 4.06781, 1.94515, 12.5307, 0, 12.5307, 12.5308, 12.6019, 12.5307, 12.5307, 12.5307, 12.5307, 12.5307, 12.5307, 12.5307, 12.5307, 12.5307, 12.5307, 12.5307, 12.5307, 12.5307, 12.5307, 12.5307, 12.5307, 12.5307
8.00294, 11.7784, 12.6327, 12.5361, 3.71192, -0.854364, 12.5361, 0, 12.5361, 12.5361, 12.6327, 12.5361, 12.5361, 12.5361, 12.5361, 12.5361, 12.5361, 12.5361, 12.5361, 12.5361, 12.5361, 12.5361, 12.5361, 12.5361, 12.5361, 12.5361, 12.5361, 12.5361
8.01081, 7.79216, 12.6711, 12.541, 3.12924, -4.87892, 12.541, 0, 12.541, 12.541, 12.671, 12.541, 12.541, 12.541, 12.541, 12.541, 12.541, 12.541, 12.541, 12.541, 12.541, 12.541, 12.541, 12.541, 12.541, 12.541, 12.541, 12.541
8.01867, 10.1834, 12.7196, 12.5458, 3.49047, -2.5362, 12.5458, 0, 12.5458, 12.5459, 12.7195, 12.5458, 12.5458, 12.5458, 12.5458, 12.5458, 12.5458, 12.5458, 12.5458, 12.5458, 12.5458, 12.5458, 12.5458, 12.5458, 12.5458, 12.5458, 12.5458, 12.5458
8.02653, 16.3503, 12.7804, 12.5504, 4.28373, 3.56989, 12.5504, 0, 12.5504, 12.5504, 12.7803, 12.5504, 12.5504, 12.5504, 12.5504, 12.5504, 12.5504, 12.5504, 12.5504, 12.5504, 12.5504, 12.5504, 12.5504, 12.5504, 12.5504, 12.5504, 12.5504, 12.5504
8.0344, 20.4226, 12.856, 12.5541, 4.73525, 7.5666, 12.5541, 0, 12.5541, 12.5541, 12.856, 12.5541, 12.5541, 12.5541, 12.5541, 12.5541, 12.5541, 12.5541, 12.5541, 12.5541, 12.5541, 12.5541, 12.5541, 12.5541, 12.5541, 12.5541, 12.5541, 12.5541
8.04226, 12.6352, 12.9495, 12.5566, 3.8256, -0.314264, 12.5566, 0, 12.5566, 12.5567, 12.9494, 12.5566, 12.5566, 12.5566, 12.5566, 12.5566, 12.5566, 12.5566, 12.5566, 12.5566, 12.5566, 12.5566, 12.5566, 12.5566, 12.5566, 12.5566, 12.5566, 12.5566
8.05013, 18.302, 13.0647, 12.5582, 4.50577, 5.23725, 12.5582, 0, 12.5582, 12.5582, 13.0647, 12.5582, 12.5582, 12.5582, 12.5582, 12.5582, 12.5582, 12.5582, 12.5582, 12.5582, 12.5582, 12.5582, 12.5582, 12.5582, 12.5582, 12.5582, 12.5582, 12.5582
8.05799, 19.2298, 13.2066, 12.5593, 4.60758, 6.02322, 12.5593, 0, 12.5593, 12.5594, 13.2065, 12.5593, 12.5593, 12.5593, 12.5593, 12.5593, 12.5593, 12.5593, 12.5593, 12.5593, 12.5593, 12.5593, 12.5593, 12.5593, 12.5593, 12.5593, 12.5593, 12.5593
8.06585, 12.4175, 13.3797, 12.5601, 3.79703, -0.962247, 12.5601, 0, 12.5602, 12.5602, 13.3797, 12.5601, 12.5601, 12.5601, 12.5601, 12.5601, 12.5601, 12.5601, 12.5601, 12.5601, 12.5601, 12.5601, 12.5601, 12.5601, 12.5601, 12.5601, 12.5601, 12.5601
8.07372, 13.5584, 13.5887, 12.5604, 3.94441, -0.030344, 12.5604, 0, 12.5604, 12.5604, 13.5886, 12.5604, 12.5604, 12.5604, 12.5604, 12.5604, 12.5604, 12.5604, 12.5604, 12.5604, 12.5604, 12.5604, 12.5604, 12.5604, 12.5604, 12.5604, 12.5604, 12.5604
8.08158, 11.6984, 13.8382, 12.5597, 3.70113, -2.13977, 12.5597, 0, 12.5597, 12.5598, 13.8381, 12.5597, 12.5597, 12.5597, 12.5597, 12.5597, 12.5597, 12.5597, 12.5597, 12.5597, 12.5597, 12.5597, 12.5597, 12.5597, 12.5597, 12.5597, 12.5597, 12.5597
8.08945, 15.6928, 14.1329, 12.558, 4.20628, 1.55992, 12.558, 0, 12.558, 12.5581, 14.1328, 12.558, 12.558, 12.558, 12.558, 12.558, 12.558, 12.558, 12.558, 12.558, 12.558, 12.558, 12.558, 12.558, 12.558, 12.558, 12.558, 12.558
8.09731, 18.2779, 14.4778, 12.5555, 4.5031, 3.8001, 12.5555, 0, 12.5555, 12.5556, 14.4778, 12.5555, 12.5555, 12.5555, 12.5555, 12.5555, 12.5555, 12.5555, 12.5555, 12.5555, 12.5555, 12.5555, 12.5555, 12.5555, 12.5555, 12.5555, 12.5555, 12.5555
8.10517, 18.0149, 14.8776, 12.5526, 4.4738, 3.13733, 12.5526, 0, 12.5526, 12.5526, 14.8775, 12.5526, 12.5526, 12.5526, 12.5526, 12.5526, 12.5526, 12.5526, 12.5526, 12.5526, 12.5526, 12.5526, 12.5526, 12.5526, 12.5526, 12.5526, 12.5526, 12.5526
8.11304, 14.5551, 15.3352, 12.549, 4.0688, -0.780031, 12.549, 0, 12.549, 12.549, 15.3351, 12.549, 12.549, 12.549, 12.549, 12.549, 12.549, 12.549, 12.549, 12.549, 12.549, 12.549, 12.549, 12.549, 12.549, 12.549, 12.549, 12.549
8.1209, 16.3865, 15.8529, 12.5444, 4.28795, 0.533597, 12.5444, 0, 12.5444, 12.5445, 15.8528, 12.5444, 12.5444, 12.5444, 12.5444, 12.5444, 12.5444, 12.5444, 12.5444, 12.5444, 12.5444, 12.5444, 12.5444, 12.5444, 12.5444, 12.5444, 12.5444, 12.5444
8.12877, 16.4641, 16.4318, 12.539, 4.29698, 0.0323238, 12.539, 0, 12.539, 12.539, 16.4317, 12.539, 12.539, 12.539, 12.539, 12.539, 12.539, 12.539, 12.539, 12.539, 12.539, 12.539, 12.539, 12.539, 12.539, 12.539, 12.539, 12.539
8.13663, 16.8139, 17.0703, 12.5318, 4.3375, -0.256344, 12.5318, 0, 12.5318, 12.5319, 17.0702, 12.5318, 12.5318, 12.5318, 12.5318, 12.5318, 12.5318, 12.5318, 12.5318, 12.5318, 12.5318, 12.5318, 12.5318, 12.5318, 12.5318, 12.5318, 12.5318, 12.5318
8.14449, 18.8237, 17.7658, 12.5227, 4.5633, 1.05797, 12.5227, 0, 12.5227, 12.5227, 17.7657, 12.5227, 12.5227, 12.5227, 12.5227, 12.5227, 12.5227, 12.5227, 12.5227, 12.5227, 12.5227, 12.5227, 12.5227, 12.5227, 12.5227, 12.5227, 12.5227, 12.5227
8.15236, 16.9059, 18.5136, 12.5117, 4.3481, -1.60771, 12.5117, 0, 12.5117, 12.5117, 18.5136, 12.5117, 12.5117, 12.5117, 12.5117, 12.5117, 12.5117, 12.5117, 12.5117, 12.5117, 12.5117, 12.5117, 12.5117, 12.5117, 12.5117, 12.5117, 12.5117, 12.5117
8.16022, 13.6641, 19.3075, 12.4993, 3.95779, -5.6434, 12.4993, 0, 12.4993, 12.4993, 19.3074, 12.4993, 12.4993, 12.4993, 12.4993, 12.4993, 12.4993, 12.4993, 12.4993, 12.4993, 12.4993, 12.4993, 12.4993, 12.4993, 12.4993, 12.4993, 12.4993, 12.4993
8.16808, 22.9769, 20.1385, 12.4857, 4.99769, 2.83842, 12.4857, 0, 12.4857, 12.4857, 20.1384, 12.4857, 12.4857, 12.4857, 12.4857, 12.4857, 12.4857, 12.4857, 12.4857, 12.4857, 12.4857, 12.4857, 12.4857, 12.4857, 12.4857, 12.4857, 12.4857, 12.4857
8.17595, 23.3825, 20.995, 12.4709, 5.0381, 2.3875, 12.4709, 0, 12.4709, 12.4709, 20.9949, 12.4709, 12.4709, 12.4709, 12.4709, 12.4709, 12.4709, 12.4709, 12.4709, 12.4709, 12.4709, 12.4709, 12.4709, 12.4709, 12.4709, 12.4709, 12.4709, 12.4709
8.18381, 24.9269, 21.8632, 12.4546, 5.18911, 3.06369, 12.4546, 0, 12.4546, 12.4546, 21.8631, 12.4546, 12.4546, 12.4546, 12.4546, 12.4546, 12.4546, 12.4546, 12.4546, 12.4546, 12.4546, 12.4546, 12.4546, 12.4546, 12.4546, 12.4546, 12.4546, 12.4546
8.19168, 17.9698, 22.728, 12.4369, 4.46876, -4.7582, 12.4369, 0, 12.4369, 12.4369, 22.7279, 12.4369, 12.4369, 12.4369, 12.4369, 12.4369, 12.4369, 12.4369, 12.4369, 12.4369, 12.4369, 12.4369, 12.4369, 12.4369, 12.4369, 12.4369, 12.4369, 12.4369
8.19954, 17.2978, 23.5726, 12.4178, 4.39292, -6.27479, 12.4178, 0, 12.4178, 12.4179, 23.5725, 12.4178, 12.4178, 12.4178, 12.4178, 12.4178, 12.4178, 12.4178, 12.4178, 12.4178, 12.4178, 12.4178, 12.4178, 12.4178, 12.4178, 12.4178, 12.4178, 12.4178
8.2074, 28.3173, 24.3795, 12.3976, 5.50612, 3.9378, 12.3976, 0, 12.3976, 12.3976, 24.3795, 12.3976, 12.3976, 12.3976, 12.3976, 12.3976, 12.3976, 12.3976, 12.3976, 12.3976, 12.3976, 12.3976, 12.3976, 12.3976, 12.3976, 12.3976, 12.3976, 12.3976
8.21527, 18.9603, 25.1313, 12.3766, 4.57825, -6.17091, 12.3766, 0, 12.3766, 12.3766, 25.1312, 12.3766, 12.3766, 12.3766, 12.3766, 12.3766, 12.3766, 12.3766, 12.3766, 12.3766, 12.3766, 12.3766, 12.3766, 12.3766, 12.3766, 12.3766, 12.3766, 12.3766
8.22313, 24.6432, 25.8103, 12.355, 5.16171, -1.16703, 12.355, 0, 12.355, 12.355, 25.8102, 12.355, 12.355, 12.355, 12.355, 12.355, 12.355, 12.355, 12.355, 12.355, 12.355, 12.355, 12.355, 12.355, 12.355, 12.355, 12.355, 12.355
8.231, 25.9741, 26.3997, 12.3327, 5.28905, -0.425562, 12.3327, 0, 12.3327, 12.3328, 26.3996, 12.3327, 12.3327, 12.3327, 12.3327, 12.3327, 12.3327, 12.3327, 12.3327, 12.3327, 12.3327, 12.3327, 12.3327, 12.3327, 12.3327, 12.3327, 12.3327, 12.3327
8.23886, 32.2684, 26.8846, 12.3099, 5.85392, 5.38376, 12.3099, 0, 12.3099, 12.31, 26.8846, 12.3099, 12.3099, 12.3099, 12.3099, 12.3099, 12.3099, 12.3099, 12.3099, 12.3099, 12.3099, 12.3099, 12.3099, 12.3099, 12.3099, 12.3099, 12.3099, 12.3099
8.24672, 34.9752, 27.2522, 12.2864, 6.08072, 7.72291, 12.2864, 0, 12.2864, 12.2865, 27.2521, 12.2864, 12.2864, 12.2864, 12.2864, 12.2864, 12.2864, 12.2864, 12.2864, 12.2864, 12.2864, 12.2864, 12.2864, 12.2864, 12.2864, 12.2864, 12.2864, 12.2864
8.25459, 27.9617, 27.4923, 12.2621, 5.47372, 0.469353, 12.2621, 0, 12.2622, 12.2622, 27.4922, 12.2621, 12.2621, 12.2621, 12.2621, 12.2621, 12.2621, 12.2621, 12.2621, 12.2621, 12.2621, 12.2621, 12.2621, 12.2622, 12.2621, 12.2621, 12.2621, 12.2621
8.26245, 31.6511, 27.5983, 12.2373, 5.80095, 4.05276, 12.2373, 0, 12.2373, 12.2374, 27.5982, 12.2373, 12.2373, 12.2373, 12.2373, 12.2373, 12.2373, 12.2373, 12.2373, 12.2373, 12.2373, 12.2373, 12.2373, 12.2373, 12.2373, 12.2373, 12.2373, 12.2373
8.27032, 29.2285, 27.5672, 12.2121, 5.58825, 1.66128, 12.2121, 0, 12.2121, 12.2122, 27.5671, 12.2121, 12.2121, 12.2121, 12.2121, 12.2121, 12.2121, 12.2121, 12.2121, 12.2121, 12.2121, 12.2121, 12.2121, 12.2121, 12.2121, 12.2121, 12.2121, 12.2121
8.27818, 23.8561, 27.3997, 12.1869, 5.08489, -3.5436, 12.1869, 0, 12.1869, 12.1871, 27.3996, 12.1869, 12.1869, 12.1869, 12.1869, 12.1869, 12.1869, 12.1869, 12.1869, 12.1869, 12.1869, 12.1869, 12.1869, 12.1869, 12.1869, 12.1869, 12.1869, 12.1869
8.28604, 22.6351, 27.0997, 12.1615, 4.96337, -4.46458, 12.1615, 0, 12.1615, 12.1617, 27.0994, 12.1615, 12.1615, 12.1615, 12.1615, 12.1615, 12.1615, 12.1615, 12.1615, 12.1615, 12.1615, 12.1615, 12.1615, 12.1615, 12.1615, 12.1615, 12.1615, 12.1615
8.29391, 24.1473, 26.6743, 12.1357, 5.11345, -2.52695, 12.1357, 0, 12.1357, 12.136, 26.674, 12.1357, 12.1357, 12.1357, 12.1357, 12.1357, 12.1357, 12.1357, 12.1357, 12.1357, 12.1357, 12.1357, 12.1357, 12.1357, 12.1357, 12.1357, 12.1357, 12.1357
8.30177, 26.7516, 26.1339, 12.1093, 5.36205, 0.617645, 12.1093, 0, 12.1093, 12.1097, 26.1335, 12.1093, 12.1093, 12.1093, 12.1093, 12.1093, 12.1093, 12.1093, 12.1093, 12.1093, 12.1093, 12.1093, 12.1093, 12.1093, 12.1093, 12.1093, 12.1093, 12.1093
8.30963, 15.258, 25.4919, 12.0824, 4.15427, -10.2339, 12.0824, 0, 12.0824, 12.0829, 25.4914, 12.0824, 12.0824, 12.0824, 12.0824, 12.0824, 12.0824, 12.0824, 12.0824, 12.0824, 12.0824, 12.0824, 12.0824, 12.0824, 12.0824, 12.0824, 12.0824, 12.0824
8.3175, 27.8892, 24.7636, 12.0553, 5.4671, 3.12557, 12.0553, 0, 12.0553, 12.0559, 24.763, 12.0553, 12.0553, 12.0553, 12.0553, 12.0553, 12.0553, 12.0553, 12.0553, 12.0553, 12.0553, 12.0553, 12.0553, 12.0553, 12.0553, 12.0553, 12.0553, 12.0553
8.32536, 25.3299, 23.9662, 12.0282, 5.2278, 1.36362, 12.0282, 0, 12.0282, 12.029, 23.9653, 12.0282, 12.0282, 12.0282, 12.0282, 12.0282, 12.0282, 12.0282, 12.0282, 12.0282, 12.0282, 12.0282, 12.0282, 12.0282, 12.0282, 12.0282, 12.0282, 12.0282
8.33323, 23.3348, 23.117, 12.0009, 5.03337, 0.217813, 12.0009, 0, 12.0009, 12.0021, 23.1158, 12.0009, 12.0009, 12.0009, 12.0009, 12.0009, 12.0009, 12.0009, 12.0009, 12.0009, 12.0009, 12.0009, 12.0009, 12.0009, 12.0009, 12.0009, 12.0009, 12.0009
8.34109, 24.3425, 22.2336, 11.9734, 5.13249, 2.10886, 11.9734, 0, 11.9734, 11.975, 22.232, 11.9734, 11.9734, 11.9734, 11.9734, 11.9734, 11.9734, 11.9734, 11.9734, 11.9734, 11.9734, 11.9734, 11.9734, 11.9734, 11.9734, 11.9734, 11.9734, 11.9734
8.34895, 21.3445, 21.3331, 11.9454, 4.83161, 0.0114288, 11.9454, 0, 11.9454, 11.9476, 21.3308, 11.9454, 11.9454, 11.9454, 11.9454, 11.9454, 11.9454, 11.9454, 11.9454, 11.9454, 11.9454, 11.9454, 11.9454, 11.9454, 11.9454, 11.9454, 11.9454, 11.9454
8.35682, 16.9689, 20.4317, 11.917, 4.35533, -3.4628, 11.917, 0, 11.917, 11.92, 20.4286, 11.917, 11.917, 11.917, 11.917, 11.917, 11.917, 11.917, 11.917, 11.917, 11.917, 11.917, 11.917, 11.917, 11.917, 11.917, 11.917, 11.917
8.36468, 21.8531, 19.5443, 11.8883, 4.88396, 2.30878, 11.8883, 0, 11.8883, 11.8924, 19.5402, 11.8883, 11.8883, 11.8883, 11.8883, 11.8883, 11.8883, 11.8883, 11.8883, 11.8883, 11.8883, 11.8883, 11.8883, 11.8883, 11.8883, 11.8883, 11.8883, 11.8883
8.37255, 17.484, 18.6843, 11.8597, 4.41407, -1.20025, 11.8597, 0, 11.8597, 11.8651, 18.6789, 11.8597, 11.8597, 11.8597, 11.8597, 11.8597, 11.8597, 11.8597, 11.8597, 11.8597, 11.8597, 11.8597, 11.8597, 11.8597, 11.8597, 11.8597, 11.8597, 11.8597
8.38041, 16.8854, 17.8625, 11.831, 4.34573, -0.977163, 11.831, 0, 11.831, 11.8381, 17.8554, 11.831, 11.831, 11.831, 11.831, 11.831, 11.831, 11.831, 11.831, 11.831, 11.831, 11.831, 11.831, 11.831, 11.831, 11.831, 11.831, 11.831
8.38827, 18.456, 17.0876, 11.8022, 4.52283, 1.36837, 11.8022, 0, 11.8023, 11.8116, 17.0783, 11.8022, 11.8022, 11.8022, 11.8022, 11.8022, 11.8022, 11.8022, 11.8022, 11.8022, 11.8022, 11.8022, 11.8022, 11.8022, 11.8022, 11.8022, 11.8022, 11.8022
8.39614, 15.7527, 16.366, 11.7731, 4.21339, -0.61331, 11.7731, 0, 11.7731, 11.7852, 16.3539, 11.7731, 11.7731, 11.7731, 11.7731, 11.7731, 11.7731, 11.7731, 11.7731, 11.7731, 11.7731, 11.7731, 11.7731, 11.7731, 11.7731, 11.7731, 11.7731, 11.7731
8.404, 14.2071, 15.7021, 11.7437, 4.0258, -1.49504, 11.7437, 0, 11.7437, 11.7593, 15.6865, 11.7437, 11.7437, 11.7437, 11.7437, 11.7437, 11.7437, 11.7437, 11.7437, 11.7437, 11.7437, 11.7437, 11.7437, 11.7437, 11.7437, 11.7437, 11.7437, 11.7437
8.41187, 15.7639, 15.0985, 11.7141, 4.21473, 0.665393, 11.7141, 0, 11.7141, 11.7341, 15.0786, 11.7141, 11.7141, 11.7141, 11.7141, 11.7141, 11.7141, 11.7141, 11.7141, 11.7141, 11.7141, 11.7141, 11.7141, 11.7141, 11.7141, 11.7141, 11.7141, 11.7141
8.41973, 20.0173, 14.5561, 11.6845, 4.69227, 5.46121, 11.6845, 0, 11.6846, 11.7099, 14.5308, 11.6845, 11.6845, 11.6845, 11.6845, 11.6845, 11.6845, 11.6845, 11.6845, 11.6845, 11.6845, 11.6845, 11.6845, 11.6845, 11.6845, 11.6845, 11.6845, 11.6845
8.42759, 16.3496, 14.0739, 11.6549, 4.28364, 2.27563, 11.6549, 0, 11.6549, 11.6867, 14.0421, 11.6549, 11.6549, 11.6549, 11.6549, 11.6549, 11.6549, 11.6549, 11.6549, 11.6549, 11.6549, 11.6549, 11.6549, 11.6549, 11.6549, 11.6549, 11.6549, 11.6549
8.43546, 11.3865, 13.6495, 11.6247, 3.65876, -2.26305, 11.6247, 0, 11.6247, 11.6643, 13.6099, 11.6247, 11.6247, 11.6247, 11.6247, 11.6247, 11.6247, 11.6247, 11.6247, 11.6247, 11.6247, 11.6247, 11.6247, 11.6247, 11.6247, 11.6247, 11.6247, 11.6247
8.44332, 18.9864, 13.2796, 11.5939, 4.58109, 5.70675, 11.5939, 0, 11.5939, 11.6429, 13.2306, 11.5939, 11.5939, 11.5939, 11.5939, 11.5939, 11.5939, 11.5939, 11.5939, 11.5939, 11.5939, 11.5939, 11.5939, 11.5939, 11.5939, 11.5939, 11.5939, 11.5939
