   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_125.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
2.74504, 41.7358, 41.7335, 3.49428, 6.61331, 0.00226593, 3.55257, 0, 3.49429, 3.4943, 3.49858, 3.49428, 4.514, 3.49434, 3.49428, 3.49428, 3.49428, 3.49428, 3.49428, 3.49428, 3.49428, 33.4777, 3.49428, 3.49428, 10.6677
2.75292, 50.6286, 40.2192, 3.53288, 7.25456, 10.4095, 3.60881, 0, 3.53289, 3.5329, 3.53718, 3.53288, 4.42266, 3.53291, 3.53288, 3.53288, 3.53288, 3.53288, 3.53288, 3.53288, 3.53288, 30.8705, 3.53288, 3.53288, 11.9114
2.76079, 46.5128, 38.7247, 3.57141, 6.96512, 7.78813, 3.67209, 0, 3.57142, 3.57143, 3.57571, 3.57141, 4.36025, 3.57143, 3.57141, 3.57141, 3.57141, 3.57141, 3.57141, 3.57141, 3.57141, 28.1865, 3.57141, 3.57141, 13.2158
2.76867, 30.5992, 37.3094, 3.60985, 5.70957, -6.71022, 3.74477, 0, 3.60986, 3.60987, 3.61415, 3.60985, 4.32283, 3.60986, 3.60985, 3.60985, 3.60985, 3.60985, 3.60985, 3.60985, 3.60985, 25.517, 3.60985, 3.60985, 14.5501
2.77654, 32.3183, 36.0175, 3.64818, 5.85818, -3.69922, 3.82973, 0, 3.64818, 3.6482, 3.65248, 3.64818, 4.30608, 3.64818, 3.64818, 3.64818, 3.64818, 3.64818, 3.64818, 3.64818, 3.64818, 22.9439, 3.64818, 3.64818, 15.8779
2.78441, 41.6351, 34.8762, 3.68636, 6.60569, 6.75886, 3.93045, 0, 3.68637, 3.68638, 3.69066, 3.68636, 4.30551, 3.68636, 3.68636, 3.68636, 3.68636, 3.68636, 3.68636, 3.68636, 3.68636, 20.5362, 3.68636, 3.68636, 17.1588
2.79229, 35.9462, 33.8967, 3.72435, 6.16005, 2.04948, 4.05094, 0, 3.72436, 3.72438, 3.72866, 3.72436, 4.31673, 3.72435, 3.72435, 3.72435, 3.72435, 3.72435, 3.72435, 3.72435, 3.72435, 18.3479, 3.72435, 3.72435, 18.3498
2.80016, 41.296, 33.0753, 3.7621, 6.57997, 8.22078, 4.19569, 0, 3.76211, 3.76212, 3.7664, 3.7621, 4.3357, 3.7621, 3.7621, 3.7621, 3.7621, 3.7621, 3.7621, 3.7621, 3.7621, 16.4173, 3.7621, 3.7621, 19.4085
2.80803, 32.009, 32.3967, 3.79952, 5.83172, -0.387695, 4.36955, 0, 3.79953, 3.79954, 3.80382, 3.79952, 4.35878, 3.79952, 3.79952, 3.79952, 3.79952, 3.79952, 3.79952, 3.79952, 3.79952, 14.7676, 3.79952, 3.79952, 20.295
2.81591, 30.5833, 31.8375, 3.83651, 5.70818, -1.25417, 4.57748, 0, 3.83652, 3.83653, 3.84081, 3.83651, 4.38293, 3.83651, 3.83651, 3.83651, 3.83651, 3.83651, 3.83651, 3.83651, 3.83651, 13.4074, 3.83651, 3.83651, 20.9748
2.82378, 29.931, 31.3699, 3.87294, 5.65075, -1.43899, 4.82432, 0, 3.87294, 3.87296, 3.87724, 3.87294, 4.40571, 3.87294, 3.87294, 3.87294, 3.87294, 3.87294, 3.87294, 3.87294, 3.87294, 12.3331, 3.87294, 3.87294, 21.4213
2.83166, 33.9541, 30.9657, 3.90862, 5.99617, 2.98835, 5.1143, 0, 3.90863, 3.90864, 3.91292, 3.90862, 4.42527, 3.90862, 3.90862, 3.90862, 3.90862, 3.90862, 3.90862, 3.90862, 3.90862, 11.5308, 3.90862, 3.90862, 21.6169
2.83953, 42.6813, 30.5989, 3.94333, 6.68441, 12.0824, 5.45069, 0, 3.94334, 3.94336, 3.94764, 3.94334, 4.44036, 3.94333, 3.94333, 3.94333, 3.94333, 3.94333, 3.94333, 3.94333, 3.94334, 10.9785, 3.94333, 3.94333, 21.555
2.8474, 30.0169, 30.248, 3.97681, 5.65835, -0.23102, 5.83527, 0, 3.97682, 3.97684, 3.98112, 3.97682, 4.45026, 3.97681, 3.97681, 3.97681, 3.97681, 3.97681, 3.97681, 3.97681, 3.97682, 10.6485, 3.97681, 3.97681, 21.24
2.85528, 29.5374, 29.8971, 4.00872, 5.61581, -0.359764, 6.26783, 0, 4.00873, 4.00875, 4.01303, 4.00873, 4.45465, 4.00872, 4.00872, 4.00872, 4.00872, 4.00872, 4.00872, 4.00872, 4.00872, 10.5096, 4.00872, 4.00872, 20.6869
2.86315, 33.3374, 29.5363, 4.03867, 5.94453, 3.8011, 6.74572, 0, 4.03868, 4.03869, 4.04297, 4.03868, 4.45357, 4.03867, 4.03867, 4.03867, 4.03867, 4.03867, 4.03867, 4.03867, 4.03867, 10.5284, 4.03867, 4.03867, 19.9203
2.87102, 25.9638, 29.1607, 4.06621, 5.28808, -3.19699, 7.26346, 0, 4.06622, 4.06624, 4.07052, 4.06622, 4.44729, 4.06621, 4.06621, 4.06621, 4.06621, 4.06621, 4.06621, 4.06621, 4.06622, 10.6715, 4.06621, 4.06621, 18.9728
2.8789, 26.4331, 28.7691, 4.09085, 5.33227, -2.33603, 7.81263, 0, 4.09086, 4.09087, 4.09515, 4.09085, 4.43621, 4.09085, 4.09085, 4.09085, 4.09085, 4.09085, 4.09085, 4.09085, 4.09085, 10.9064, 4.09085, 4.09085, 17.882
2.88677, 30.3173, 28.3624, 4.11203, 5.68483, 1.95493, 8.38174, 0, 4.11204, 4.11206, 4.11634, 4.11204, 4.42078, 4.11203, 4.11203, 4.11203, 4.11203, 4.11203, 4.11203, 4.11203, 4.11203, 11.2024, 4.11203, 4.11203, 16.6893
2.89464, 36.2374, 27.942, 4.1292, 6.18364, 8.29545, 8.95651, 0, 4.12921, 4.12922, 4.1335, 4.1292, 4.4014, 4.1292, 4.1292, 4.1292, 4.1292, 4.1292, 4.1292, 4.1292, 4.1292, 11.5313, 4.1292, 4.1292, 15.436
2.90252, 32.9706, 27.5081, 4.14177, 5.9136, 5.46256, 9.52032, 0, 4.14178, 4.1418, 4.14608, 4.14178, 4.37841, 4.14177, 4.14177, 4.14177, 4.14177, 4.14177, 4.14177, 4.14177, 4.14178, 11.8682, 4.14177, 4.14177, 14.1621
2.91039, 24.5997, 27.0588, 4.1492, 5.15749, -2.45901, 10.055, 0, 4.14921, 4.14923, 4.15351, 4.14921, 4.35203, 4.1492, 4.1492, 4.1492, 4.1492, 4.1492, 4.1492, 4.1492, 4.1492, 12.1915, 4.1492, 4.1492, 12.9035
2.91827, 14.4605, 26.5894, 4.15099, 4.05716, -12.1289, 10.5417, 0, 4.151, 4.15101, 4.15529, 4.15099, 4.3224, 4.15099, 4.15099, 4.15099, 4.15099, 4.15099, 4.15099, 4.15099, 4.15099, 12.4829, 4.15099, 4.15099, 11.691
2.92614, 20.395, 26.0929, 4.14671, 4.73234, -5.69788, 10.962, 0, 4.14672, 4.14674, 4.15102, 4.14672, 4.28954, 4.14671, 4.14671, 4.14671, 4.14671, 4.14671, 4.14671, 4.14671, 4.14671, 12.7279, 4.14671, 4.14671, 10.5492
2.93401, 16.6939, 25.5598, 4.13607, 4.32365, -8.8659, 11.299, 0, 4.13608, 4.1361, 4.14038, 4.13608, 4.25339, 4.13607, 4.13607, 4.13607, 4.13607, 4.13607, 4.13607, 4.13607, 4.13607, 12.9152, 4.13607, 4.13607, 9.49613
2.94189, 20.9931, 24.9799, 4.11892, 4.79511, -3.98675, 11.5384, 0, 4.11893, 4.11894, 4.12322, 4.11892, 4.21393, 4.11892, 4.11892, 4.11892, 4.11892, 4.11892, 4.11892, 4.11892, 4.11892, 13.0367, 4.11892, 4.11892, 8.54317
2.94976, 31.9692, 24.3428, 4.09527, 5.82831, 7.62641, 11.6698, 0, 4.09527, 4.09529, 4.09957, 4.09527, 4.17113, 4.09527, 4.09527, 4.09527, 4.09527, 4.09527, 4.09527, 4.09527, 4.09527, 13.0874, 4.09527, 4.09527, 7.69588
2.95763, 27.8401, 23.6396, 4.06532, 5.46261, 4.20051, 11.6868, 0, 4.06533, 4.06535, 4.06963, 4.06533, 4.12505, 4.06532, 4.06532, 4.06532, 4.06532, 4.06532, 4.06532, 4.06532, 4.06532, 13.0647, 4.06532, 4.06532, 6.95464
2.96551, 20.5805, 22.8642, 4.02949, 4.75189, -2.28373, 11.5883, 0, 4.0295, 4.02952, 4.0338, 4.0295, 4.07586, 4.02949, 4.02949, 4.02949, 4.02949, 4.02949, 4.02949, 4.02949, 4.0295, 12.9685, 4.02949, 4.02949, 6.31569
2.97338, 23.8712, 22.0137, 3.98837, 5.08638, 1.85751, 11.3778, 0, 3.98838, 3.98839, 3.99267, 3.98838, 4.02385, 3.98837, 3.98837, 3.98837, 3.98837, 3.98837, 3.98837, 3.98837, 3.98837, 12.8007, 3.98837, 3.98837, 5.77213
2.98125, 24.1095, 21.0895, 3.94271, 5.10975, 3.02004, 11.0637, 0, 3.94272, 3.94274, 3.94702, 3.94272, 3.96949, 3.94271, 3.94271, 3.94271, 3.94271, 3.94271, 3.94271, 3.94271, 3.94272, 12.565, 3.94271, 3.94271, 5.31513
2.98913, 10.2627, 20.0972, 3.89344, 3.50181, -9.83446, 10.6586, 0, 3.89345, 3.89346, 3.89774, 3.89345, 3.91336, 3.89344, 3.89344, 3.89344, 3.89344, 3.89344, 3.89344, 3.89344, 3.89344, 12.2664, 3.89344, 3.89344, 4.93472
2.997, 15.0679, 19.0466, 3.84155, 4.13133, -3.9787, 10.1784, 0, 3.84156, 3.84157, 3.84585, 3.84156, 3.85617, 3.84155, 3.84155, 3.84155, 3.84155, 3.84155, 3.84155, 3.84155, 3.84155, 11.9116, 3.84155, 3.84155, 4.62068
3.00488, 18.9781, 17.951, 3.78812, 4.58019, 1.02707, 9.64127, 0, 3.78813, 3.78814, 3.79242, 3.78813, 3.7987, 3.78812, 3.78812, 3.78812, 3.78812, 3.78812, 3.78812, 3.78812, 3.78812, 11.508, 3.78812, 3.78812, 4.36304
3.01275, 20.9179, 16.8268, 3.73422, 4.78727, 4.09114, 9.06658, 0, 3.73423, 3.73425, 3.73853, 3.73423, 3.74177, 3.73422, 3.73422, 3.73422, 3.73422, 3.73422, 3.73422, 3.73422, 3.73422, 11.0641, 3.73422, 3.73422, 4.15262
3.02062, 16.9879, 15.6918, 3.68088, 4.35751, 1.29609, 8.47379, 0, 3.68089, 3.68091, 3.68519, 3.68089, 3.68619, 3.68088, 3.68088, 3.68088, 3.68088, 3.68088, 3.68088, 3.68088, 3.68088, 10.589, 3.68088, 3.68088, 3.98119
3.0285, 17.5499, 14.5649, 3.62903, 4.42152, 2.98494, 7.88138, 0, 3.62904, 3.62906, 3.63334, 3.62905, 3.63272, 3.62903, 3.62903, 3.62903, 3.62903, 3.62903, 3.62903, 3.62903, 3.62904, 10.092, 3.62903, 3.62903, 3.84163
3.03637, 18.7155, 13.4646, 3.57948, 4.55143, 5.25092, 7.30601, 0, 3.57949, 3.57951, 3.58379, 3.57949, 3.582, 3.57948, 3.57948, 3.57948, 3.57948, 3.57948, 3.57948, 3.57948, 3.57948, 9.58277, 3.57948, 3.57948, 3.72793
3.04424, 19.7202, 12.4079, 3.53286, 4.66049, 7.31228, 6.76175, 0, 3.53287, 3.53289, 3.53717, 3.53287, 3.53456, 3.53286, 3.53286, 3.53286, 3.53286, 3.53286, 3.53286, 3.53286, 3.53287, 9.0707, 3.53286, 3.53286, 3.6351
3.05212, 13.2319, 11.4099, 3.48964, 3.90281, 1.82202, 6.25985, 0, 3.48965, 3.48966, 3.49394, 3.48965, 3.49077, 3.48964, 3.48964, 3.48964, 3.48964, 3.48964, 3.48964, 3.48964, 3.48964, 8.56475, 3.48964, 3.48964, 3.55909
3.05999, 11.2263, 10.483, 3.45009, 3.6368, 0.743313, 5.80841, 0, 3.4501, 3.45012, 3.4544, 3.45011, 3.45084, 3.45009, 3.45009, 3.45009, 3.45009, 3.45009, 3.45009, 3.45009, 3.4501, 8.07309, 3.45009, 3.45009, 3.49664
3.06787, 21.9801, 9.63664, 3.41434, 4.89695, 12.3435, 5.41248, 0, 3.41435, 3.41437, 3.41865, 3.41436, 3.41483, 3.41434, 3.41434, 3.41434, 3.41434, 3.41434, 3.41434, 3.41434, 3.41435, 7.6029, 3.41434, 3.41434, 3.44511
3.07574, 15.2128, 8.87668, 3.38235, 4.14883, 6.33609, 5.07423, 0, 3.38236, 3.38237, 3.38665, 3.38236, 3.38266, 3.38235, 3.38235, 3.38235, 3.38235, 3.38235, 3.38235, 3.38235, 3.38235, 7.16007, 3.38235, 3.38235, 3.40241
3.08361, 12.2669, 8.20598, 3.35396, 3.77716, 4.06096, 4.7933, 0, 3.35396, 3.35398, 3.35826, 3.35397, 3.35415, 3.35396, 3.35396, 3.35396, 3.35396, 3.35396, 3.35396, 3.35396, 3.35396, 6.74918, 3.35396, 3.35396, 3.36686
3.09149, 12.675, 7.62432, 3.32892, 3.83079, 5.05066, 4.56725, 0, 3.32893, 3.32895, 3.33323, 3.32894, 3.32904, 3.32892, 3.32892, 3.32892, 3.32892, 3.32892, 3.32892, 3.32892, 3.32893, 6.37333, 3.32892, 3.32892, 3.33712
3.09936, 15.7781, 7.12871, 3.30697, 4.21641, 8.64939, 4.39197, 0, 3.30698, 3.30699, 3.31127, 3.30698, 3.30704, 3.30697, 3.30697, 3.30697, 3.30697, 3.30697, 3.30697, 3.30697, 3.30697, 6.03416, 3.30697, 3.30697, 3.3121
3.10723, 18.164, 6.71389, 3.2878, 4.49043, 11.4501, 4.26213, 0, 3.2878, 3.28782, 3.2921, 3.28781, 3.28784, 3.2878, 3.2878, 3.2878, 3.2878, 3.2878, 3.2878, 3.2878, 3.2878, 5.73199, 3.2878, 3.2878, 3.29096
3.11511, 20.7378, 6.37283, 3.27112, 4.76841, 14.3649, 4.17168, 0, 3.27113, 3.27114, 3.27542, 3.27113, 3.27115, 3.27112, 3.27112, 3.27112, 3.27112, 3.27112, 3.27112, 3.27112, 3.27112, 5.46595, 3.27112, 3.27112, 3.27305
3.12298, 20.2788, 6.09718, 3.25671, 4.72005, 14.1817, 4.11413, 0, 3.25672, 3.25673, 3.26101, 3.25672, 3.25672, 3.25671, 3.25671, 3.25671, 3.25671, 3.25671, 3.25671, 3.25671, 3.25671, 5.23422, 3.25671, 3.25671, 3.25787
3.13086, 14.8964, 5.87781, 3.24438, 4.11052, 9.0186, 4.08293, 0, 3.24439, 3.2444, 3.24868, 3.24439, 3.24439, 3.24438, 3.24438, 3.24438, 3.24438, 3.24438, 3.24438, 3.24438, 3.24438, 5.0342, 3.24438, 3.24438, 3.24507
3.13873, 15.6122, 5.70523, 3.23402, 4.19669, 9.90699, 4.07169, 0, 3.23403, 3.23404, 3.23832, 3.23403, 3.23402, 3.23402, 3.23402, 3.23402, 3.23402, 3.23402, 3.23402, 3.23402, 3.23402, 4.86279, 3.23402, 3.23402, 3.23442
3.1466, 15.2094, 5.57012, 3.22558, 4.14843, 9.63932, 4.07444, 0, 3.22559, 3.2256, 3.22988, 3.22559, 3.22558, 3.22558, 3.22558, 3.22558, 3.22558, 3.22558, 3.22558, 3.22558, 3.22558, 4.71667, 3.22558, 3.22558, 3.22581
3.15448, 14.4266, 5.46355, 3.21906, 4.05297, 8.96301, 4.08572, 0, 3.21907, 3.21908, 3.22337, 3.21908, 3.21906, 3.21906, 3.21906, 3.21906, 3.21906, 3.21906, 3.21906, 3.21906, 3.21906, 4.5924, 3.21906, 3.21906, 3.21919
3.16235, 19.8819, 5.37742, 3.21452, 4.6778, 14.5044, 4.10078, 0, 3.21453, 3.21455, 3.21883, 3.21454, 3.21452, 3.21452, 3.21452, 3.21452, 3.21452, 3.21452, 3.21452, 3.21452, 3.21452, 4.48673, 3.21452, 3.21452, 3.2146
3.17022, 16.2071, 5.30456, 3.21204, 4.26698, 10.9025, 4.11559, 0, 3.21204, 3.21206, 3.21634, 3.21205, 3.21204, 3.21204, 3.21204, 3.21204, 3.21204, 3.21204, 3.21204, 3.21204, 3.21204, 4.39661, 3.21204, 3.21204, 3.21208
3.1781, 8.77361, 5.23898, 3.21169, 3.28232, 3.53463, 4.12694, 0, 3.2117, 3.21171, 3.21599, 3.21171, 3.21169, 3.21169, 3.21169, 3.21169, 3.21169, 3.21169, 3.21169, 3.21169, 3.21169, 4.31934, 3.21169, 3.2117, 3.21171
3.18597, 8.20242, 5.17589, 3.21357, 3.19412, 3.02653, 4.13245, 0, 3.21358, 3.21359, 3.21787, 3.21359, 3.21357, 3.21357, 3.21357, 3.21357, 3.21357, 3.21357, 3.21357, 3.21357, 3.21357, 4.25264, 3.21357, 3.21358, 3.21358
3.19384, 8.35891, 5.11175, 3.21773, 3.21853, 3.24716, 4.13052, 0, 3.21774, 3.21775, 3.22203, 3.21775, 3.21773, 3.21773, 3.21773, 3.21773, 3.21773, 3.21773, 3.21773, 3.21773, 3.21773, 4.19458, 3.21773, 3.21774, 3.21774
3.20172, 3.2025, 5.04422, 3.2242, 2.2809, -1.84171, 4.12037, 0, 3.22421, 3.22422, 3.2285, 3.22422, 3.2242, 3.2242, 3.2242, 3.2242, 3.2242, 3.2242, 3.2242, 3.2242, 3.2242, 4.14366, 3.2242, 3.22423, 3.2242
3.20959, 4.78784, 4.97203, 3.23297, 2.60535, -0.184185, 4.10189, 0, 3.23298, 3.233, 3.23728, 3.23299, 3.23297, 3.23297, 3.23297, 3.23297, 3.23297, 3.23297, 3.23297, 3.23297, 3.23297, 4.09871, 3.23297, 3.23302, 3.23297
3.21747, 7.60254, 4.89491, 3.24399, 3.0988, 2.70763, 4.0756, 0, 3.244, 3.24401, 3.24829, 3.24401, 3.24399, 3.24399, 3.24399, 3.24399, 3.24399, 3.24399, 3.24399, 3.24399, 3.24399, 4.05886, 3.24399, 3.24406, 3.24399
3.22534, 5.58787, 4.81336, 3.25714, 2.75461, 0.77451, 4.04253, 0, 3.25715, 3.25717, 3.26145, 3.25717, 3.25714, 3.25714, 3.25714, 3.25714, 3.25714, 3.25714, 3.25714, 3.25714, 3.25715, 4.0235, 3.25714, 3.25727, 3.25715
3.23321, 8.19026, 4.7285, 3.27231, 3.19222, 3.46176, 4.00406, 0, 3.27231, 3.27233, 3.27661, 3.27233, 3.27231, 3.27231, 3.27231, 3.27231, 3.27231, 3.27231, 3.27231, 3.27231, 3.27231, 3.99219, 3.27231, 3.2725, 3.27231
3.24109, 7.40489, 4.64188, 3.28929, 3.06674, 2.76302, 3.96184, 0, 3.2893, 3.28931, 3.29359, 3.28931, 3.28929, 3.28929, 3.28929, 3.28929, 3.28929, 3.28929, 3.28929, 3.28929, 3.28929, 3.96466, 3.28929, 3.2896, 3.28929
3.24896, 6.19038, 4.55526, 3.30789, 2.86188, 1.63513, 3.9176, 0, 3.3079, 3.30792, 3.3122, 3.30791, 3.30789, 3.30789, 3.30789, 3.30789, 3.30789, 3.30789, 3.30789, 3.30789, 3.30789, 3.9407, 3.30789, 3.30838, 3.30789
3.25683, 3.61439, 4.47048, 3.32788, 2.36947, -0.856093, 3.87307, 0, 3.32789, 3.3279, 3.33218, 3.3279, 3.32788, 3.32788, 3.32788, 3.32788, 3.32788, 3.32788, 3.32788, 3.32788, 3.32788, 3.92017, 3.32788, 3.32864, 3.32788
3.26471, 4.9399, 4.38929, 3.34901, 2.63437, 0.550616, 3.82984, 0, 3.34902, 3.34904, 3.35332, 3.34904, 3.34901, 3.34901, 3.34901, 3.34901, 3.34901, 3.34901, 3.34901, 3.34901, 3.34902, 3.90294, 3.34901, 3.35017, 3.34901
3.27258, 5.0601, 4.31324, 3.37103, 2.65708, 0.746859, 3.7893, 0, 3.37104, 3.37106, 3.37534, 3.37106, 3.37103, 3.37103, 3.37103, 3.37103, 3.37103, 3.37103, 3.37103, 3.37103, 3.37104, 3.88889, 3.37103, 3.37277, 3.37103
3.28046, 1.54943, 4.24364, 3.39369, 1.88399, -2.69421, 3.75255, 0, 3.3937, 3.39372, 3.398, 3.39372, 3.39369, 3.39369, 3.39369, 3.39369, 3.39369, 3.39369, 3.39369, 3.39369, 3.39369, 3.87786, 3.39369, 3.39625, 3.39369
3.28833, 5.63131, 4.18144, 3.41673, 2.76248, 1.44986, 3.72042, 0, 3.41674, 3.41675, 3.42104, 3.41676, 3.41673, 3.41673, 3.41673, 3.41673, 3.41673, 3.41673, 3.41673, 3.41673, 3.41673, 3.86966, 3.41673, 3.42046, 3.41673
3.2962, 1.81927, 4.1273, 3.43992, 1.9543, -2.30803, 3.69341, 0, 3.43992, 3.43994, 3.44422, 3.43994, 3.43992, 3.43992, 3.43992, 3.43992, 3.43992, 3.43992, 3.43992, 3.43992, 3.43992, 3.86408, 3.43992, 3.44528, 3.43992
3.30408, 2.17595, 4.08153, 3.46302, 2.04352, -1.90558, 3.67173, 0, 3.46303, 3.46304, 3.46732, 3.46304, 3.46302, 3.46302, 3.46302, 3.46302, 3.46302, 3.46302, 3.46302, 3.46302, 3.46302, 3.86087, 3.46302, 3.4706, 3.46302
3.31195, 1.82405, 4.0442, 3.48582, 1.95552, -2.22015, 3.65534, 0, 3.48583, 3.48585, 3.49013, 3.48585, 3.48582, 3.48582, 3.48582, 3.48582, 3.48582, 3.48582, 3.48582, 3.48582, 3.48582, 3.85973, 3.48582, 3.49641, 3.48582
3.31982, 2.85533, 4.01511, 3.50815, 2.20348, -1.15978, 3.64396, 0, 3.50816, 3.50818, 3.51246, 3.50818, 3.50815, 3.50815, 3.50815, 3.50815, 3.50815, 3.50815, 3.50815, 3.50815, 3.50815, 3.86038, 3.50815, 3.52271, 3.50815
3.3277, 5.31338, 3.99391, 3.52984, 2.70433, 1.31947, 3.63717, 0, 3.52985, 3.52987, 3.53415, 3.52987, 3.52984, 3.52984, 3.52984, 3.52984, 3.52984, 3.52984, 3.52984, 3.52984, 3.52984, 3.86249, 3.52984, 3.54957, 3.52984
3.33557, 1.83129, 3.98014, 3.55076, 1.95737, -2.14885, 3.63444, 0, 3.55077, 3.55079, 3.55507, 3.55079, 3.55076, 3.55076, 3.55076, 3.55076, 3.55076, 3.55076, 3.55076, 3.55076, 3.55076, 3.86576, 3.55076, 3.57711, 3.55076
3.34344, 3.16385, 3.97328, 3.57082, 2.27241, -0.80943, 3.63517, 0, 3.57083, 3.57084, 3.57512, 3.57085, 3.57082, 3.57082, 3.57082, 3.57082, 3.57082, 3.57082, 3.57082, 3.57082, 3.57082, 3.86987, 3.57082, 3.6055, 3.57082
3.35132, 0.997615, 3.97278, 3.58996, 1.73136, -2.97516, 3.63879, 0, 3.58996, 3.58998, 3.59426, 3.58998, 3.58996, 3.58996, 3.58996, 3.58996, 3.58996, 3.58996, 3.58996, 3.58996, 3.58996, 3.87457, 3.58996, 3.63496, 3.58996
3.35919, 3.4747, 3.97811, 3.60815, 2.33981, -0.503408, 3.6447, 0, 3.60816, 3.60817, 3.61245, 3.60818, 3.60815, 3.60815, 3.60815, 3.60815, 3.60815, 3.60815, 3.60815, 3.60815, 3.60815, 3.87962, 3.60815, 3.66572, 3.60815
3.36707, 3.36384, 3.98877, 3.62542, 2.316, -0.624934, 3.65241, 0, 3.62543, 3.62544, 3.62972, 3.62545, 3.62542, 3.62542, 3.62542, 3.62542, 3.62542, 3.62542, 3.62542, 3.62542, 3.62542, 3.88481, 3.62542, 3.69802, 3.62542
3.37494, 4.30843, 4.00429, 3.64183, 2.51166, 0.304136, 3.6615, 0, 3.64184, 3.64185, 3.64613, 3.64186, 3.64183, 3.64183, 3.64183, 3.64183, 3.64183, 3.64183, 3.64183, 3.64183, 3.64183, 3.89002, 3.64183, 3.73206, 3.64183
3.38281, 3.84337, 4.02422, 3.65748, 2.41731, -0.180857, 3.67162, 0, 3.65749, 3.6575, 3.66178, 3.65751, 3.65748, 3.65748, 3.65748, 3.65748, 3.65748, 3.65748, 3.65748, 3.65748, 3.65748, 3.89514, 3.65748, 3.76805, 3.65748
3.39069, 1.99761, 4.04812, 3.67249, 1.9994, -2.05051, 3.68252, 0, 3.6725, 3.67252, 3.6768, 3.67252, 3.67249, 3.67249, 3.67249, 3.67249, 3.67249, 3.67249, 3.67249, 3.67249, 3.67249, 3.90016, 3.67249, 3.80606, 3.67249
3.39856, 6.14452, 4.07553, 3.68704, 2.85386, 2.06899, 3.69406, 0, 3.68705, 3.68706, 3.69134, 3.68707, 3.68704, 3.68704, 3.68704, 3.68704, 3.68704, 3.68704, 3.68704, 3.68704, 3.68704, 3.90507, 3.68704, 3.8461, 3.68704
3.40643, 4.13981, 4.10594, 3.7013, 2.47786, 0.0338712, 3.70614, 0, 3.7013, 3.70132, 3.7056, 3.70133, 3.7013, 3.7013, 3.7013, 3.7013, 3.7013, 3.7013, 3.7013, 3.7013, 3.7013, 3.90995, 3.7013, 3.88806, 3.7013
3.41431, 6.135, 4.13877, 3.71546, 2.85219, 1.99623, 3.71877, 0, 3.71547, 3.71549, 3.71977, 3.7155, 3.71546, 3.71546, 3.71546, 3.71546, 3.71546, 3.71546, 3.71546, 3.71546, 3.71547, 3.91491, 3.71546, 3.93165, 3.71546
3.42218, 6.43126, 4.1734, 3.72975, 2.90366, 2.25787, 3.73197, 0, 3.72975, 3.72977, 3.73405, 3.72979, 3.72975, 3.72975, 3.72975, 3.72975, 3.72975, 3.72975, 3.72975, 3.72975, 3.72975, 3.92006, 3.72975, 3.97648, 3.72975
3.43005, 1.13736, 4.20907, 3.74434, 1.77126, -3.07171, 3.74581, 0, 3.74434, 3.74436, 3.74864, 3.74438, 3.74434, 3.74434, 3.74434, 3.74434, 3.74434, 3.74434, 3.74434, 3.74434, 3.74434, 3.92556, 3.74434, 4.02199, 3.74434
3.43793, 1.99758, 4.245, 3.75943, 1.99939, -2.24742, 3.76039, 0, 3.75944, 3.75945, 3.76373, 3.75948, 3.75943, 3.75943, 3.75943, 3.75943, 3.75943, 3.75943, 3.75943, 3.75943, 3.75943, 3.93157, 3.75943, 4.0675, 3.75943
3.4458, 2.13005, 4.28032, 3.77518, 2.03225, -2.15028, 3.7758, 0, 3.77519, 3.7752, 3.77948, 3.77525, 3.77518, 3.77518, 3.77518, 3.77518, 3.77518, 3.77518, 3.77518, 3.77518, 3.77518, 3.93824, 3.77518, 4.11224, 3.77518
3.45368, 1.99524, 4.31417, 3.79174, 1.99881, -2.31893, 3.79214, 0, 3.79175, 3.79177, 3.79605, 3.79182, 3.79174, 3.79174, 3.79174, 3.79174, 3.79174, 3.79174, 3.79174, 3.79174, 3.79174, 3.94573, 3.79174, 4.15537, 3.79174
3.46155, 6.25056, 4.34569, 3.80923, 2.87238, 1.90487, 3.80948, 0, 3.80924, 3.80925, 3.81353, 3.80933, 3.80923, 3.80923, 3.80923, 3.80923, 3.80923, 3.80923, 3.80923, 3.80923, 3.80923, 3.95416, 3.80923, 4.19606, 3.80923
3.46942, 3.99043, 4.37409, 3.82771, 2.44754, -0.383664, 3.82787, 0, 3.82772, 3.82773, 3.83201, 3.82785, 3.82771, 3.82771, 3.82771, 3.82771, 3.82771, 3.82771, 3.82771, 3.82771, 3.82771, 3.96365, 3.82771, 4.23352, 3.82771
3.4773, 3.49879, 4.39872, 3.84724, 2.34495, -0.899925, 3.84734, 0, 3.84725, 3.84727, 3.85155, 3.84744, 3.84724, 3.84724, 3.84724, 3.84724, 3.84724, 3.84724, 3.84724, 3.84724, 3.84725, 3.97428, 3.84724, 4.26706, 3.84724
