   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_120.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Ti_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
12.2945, 5.83817, 3.44517, 3.44514, 2.79967, 2.393, 3.44514, 0, 3.44517, 3.44514, 3.44514, 3.44514, 3.44514, 3.44514, 3.44514, 3.44514, 3.44514, 3.44514, 3.44514, 3.44514, 3.44514, 3.44514, 3.44514, 3.44514, 3.44514
12.3024, 4.886, 3.43614, 3.43612, 2.62412, 1.44985, 3.43612, 0, 3.43614, 3.43612, 3.43612, 3.43612, 3.43612, 3.43612, 3.43612, 3.43612, 3.43612, 3.43612, 3.43612, 3.43612, 3.43612, 3.43613, 3.43612, 3.43612, 3.43612
12.3102, 2.83608, 3.42943, 3.42942, 2.19911, -0.59335, 3.42942, 0, 3.42943, 3.42942, 3.42942, 3.42942, 3.42942, 3.42942, 3.42942, 3.42942, 3.42942, 3.42942, 3.42942, 3.42942, 3.42942, 3.42942, 3.42942, 3.42942, 3.42942
12.3181, 6.41039, 3.42175, 3.42174, 2.90007, 2.98864, 3.42174, 0, 3.42175, 3.42174, 3.42174, 3.42174, 3.42174, 3.42174, 3.42174, 3.42174, 3.42174, 3.42174, 3.42174, 3.42174, 3.42174, 3.42174, 3.42174, 3.42174, 3.42174
12.326, 3.99256, 3.4132, 3.41319, 2.44797, 0.579369, 3.41319, 0, 3.4132, 3.41319, 3.41319, 3.41319, 3.41319, 3.41319, 3.41319, 3.41319, 3.41319, 3.41319, 3.41319, 3.41319, 3.41319, 3.41319, 3.41319, 3.41319, 3.41319
12.3339, 1.76097, 3.40422, 3.40421, 1.93932, -1.64325, 3.40421, 0, 3.40422, 3.40421, 3.40421, 3.40421, 3.40421, 3.40421, 3.40421, 3.40421, 3.40421, 3.40421, 3.40421, 3.40421, 3.40421, 3.40421, 3.40421, 3.40421, 3.40421
12.3417, 1.8166, 3.39525, 3.39525, 1.95361, -1.57865, 3.39525, 0, 3.39525, 3.39525, 3.39525, 3.39525, 3.39525, 3.39525, 3.39525, 3.39525, 3.39525, 3.39525, 3.39525, 3.39525, 3.39525, 3.39525, 3.39525, 3.39525, 3.39525
12.3496, 1.99504, 3.38813, 3.38812, 1.99876, -1.39308, 3.38812, 0, 3.38813, 3.38812, 3.38812, 3.38812, 3.38812, 3.38812, 3.38812, 3.38812, 3.38812, 3.38812, 3.38812, 3.38812, 3.38812, 3.38812, 3.38812, 3.38812, 3.38812
12.3575, 4.99544, 3.38008, 3.38007, 2.64489, 1.61536, 3.38007, 0, 3.38008, 3.38007, 3.38007, 3.38007, 3.38007, 3.38007, 3.38007, 3.38007, 3.38007, 3.38007, 3.38007, 3.38007, 3.38007, 3.38007, 3.38007, 3.38007, 3.38007
12.3653, 6.39589, 3.3712, 3.3712, 2.89757, 3.02468, 3.3712, 0, 3.3712, 3.3712, 3.3712, 3.3712, 3.3712, 3.3712, 3.3712, 3.3712, 3.3712, 3.3712, 3.3712, 3.3712, 3.3712, 3.3712, 3.3712, 3.3712, 3.3712
12.3732, 4.99294, 3.36193, 3.36192, 2.64442, 1.63101, 3.36192, 0, 3.36192, 3.36192, 3.36192, 3.36192, 3.36192, 3.36192, 3.36192, 3.36192, 3.36192, 3.36192, 3.36192, 3.36192, 3.36192, 3.36192, 3.36192, 3.36192, 3.36192
12.3811, 4.38922, 3.35266, 3.35266, 2.52769, 1.03656, 3.35266, 0, 3.35266, 3.35266, 3.35266, 3.35266, 3.35266, 3.35266, 3.35266, 3.35266, 3.35266, 3.35266, 3.35266, 3.35266, 3.35266, 3.35266, 3.35266, 3.35266, 3.35266
12.389, 4.59628, 3.34556, 3.34556, 2.56832, 1.25072, 3.34556, 0, 3.34556, 3.34556, 3.34556, 3.34556, 3.34556, 3.34556, 3.34556, 3.34556, 3.34556, 3.34556, 3.34556, 3.34556, 3.34556, 3.34556, 3.34556, 3.34556, 3.34556
12.3968, 3.60149, 3.33755, 3.33755, 2.36675, 0.263932, 3.33755, 0, 3.33755, 3.33755, 3.33755, 3.33755, 3.33755, 3.33755, 3.33755, 3.33755, 3.33755, 3.33755, 3.33755, 3.33755, 3.33755, 3.33755, 3.33755, 3.33755, 3.33755
12.4047, 2.6062, 3.32874, 3.32874, 2.1462, -0.722546, 3.32874, 0, 3.32874, 3.32874, 3.32874, 3.32874, 3.32874, 3.32874, 3.32874, 3.32874, 3.32874, 3.32874, 3.32874, 3.32874, 3.32874, 3.32874, 3.32874, 3.32874, 3.32874
12.4126, 1.6109, 3.31953, 3.31953, 1.90024, -1.70863, 3.31953, 0, 3.31953, 3.31953, 3.31953, 3.31953, 3.31953, 3.31953, 3.31953, 3.31953, 3.31953, 3.31953, 3.31953, 3.31953, 3.31953, 3.31953, 3.31953, 3.31953, 3.31953
12.4204, 4.76843, 3.31034, 3.31033, 2.60162, 1.45809, 3.31033, 0, 3.31034, 3.31033, 3.31033, 3.31033, 3.31033, 3.31033, 3.31033, 3.31033, 3.31033, 3.31033, 3.31033, 3.31033, 3.31033, 3.31033, 3.31033, 3.31033, 3.31033
12.4283, 1.99514, 3.30279, 3.30279, 1.99878, -1.30765, 3.30279, 0, 3.30279, 3.30279, 3.30279, 3.30279, 3.30279, 3.30279, 3.30279, 3.30279, 3.30279, 3.30279, 3.30279, 3.30279, 3.30279, 3.30279, 3.30279, 3.30279, 3.30279
12.4362, 1.23643, 3.2944, 3.29439, 1.79901, -2.05797, 3.29439, 0, 3.2944, 3.29439, 3.29439, 3.29439, 3.29439, 3.29439, 3.29439, 3.29439, 3.29439, 3.29439, 3.29439, 3.29439, 3.29439, 3.29439, 3.29439, 3.29439, 3.29439
12.4441, 4.50781, 3.28525, 3.28525, 2.55104, 1.22255, 3.28525, 0, 3.28525, 3.28525, 3.28525, 3.28525, 3.28525, 3.28525, 3.28525, 3.28525, 3.28525, 3.28525, 3.28525, 3.28525, 3.28525, 3.28525, 3.28525, 3.28525, 3.28525
12.4519, 5.49219, 3.27574, 3.27574, 2.73719, 2.21645, 3.27574, 0, 3.27574, 3.27574, 3.27574, 3.27574, 3.27574, 3.27574, 3.27574, 3.27574, 3.27574, 3.27574, 3.27574, 3.27574, 3.27574, 3.27574, 3.27574, 3.27574, 3.27574
12.4598, 3.48848, 3.26624, 3.26624, 2.34275, 0.222232, 3.26624, 0, 3.26624, 3.26624, 3.26624, 3.26624, 3.26624, 3.26624, 3.26624, 3.26624, 3.26624, 3.26624, 3.26624, 3.26624, 3.26624, 3.26624, 3.26624, 3.26624, 3.26624
12.4677, 3.25096, 3.25863, 3.25863, 2.2915, -0.00767112, 3.25863, 0, 3.25863, 3.25863, 3.25863, 3.25863, 3.25863, 3.25863, 3.25863, 3.25863, 3.25863, 3.25863, 3.25863, 3.25863, 3.25863, 3.25863, 3.25863, 3.25863, 3.25863
12.4756, 4.62785, 3.25026, 3.25025, 2.57446, 1.37759, 3.25025, 0, 3.25025, 3.25025, 3.25025, 3.25025, 3.25025, 3.25025, 3.25025, 3.25025, 3.25025, 3.25025, 3.25025, 3.25025, 3.25025, 3.25025, 3.25025, 3.25025, 3.25025
12.4834, 3.72714, 3.2412, 3.2412, 2.39314, 0.485935, 3.2412, 0, 3.2412, 3.2412, 3.2412, 3.2412, 3.2412, 3.2412, 3.2412, 3.2412, 3.2412, 3.2412, 3.2412, 3.2412, 3.2412, 3.2412, 3.2412, 3.2412, 3.2412
12.4913, 4.26815, 3.23182, 3.23181, 2.50363, 1.03634, 3.23181, 0, 3.23182, 3.23181, 3.23181, 3.23181, 3.23181, 3.23181, 3.23181, 3.23181, 3.23181, 3.23181, 3.23181, 3.23181, 3.23181, 3.23181, 3.23181, 3.23181, 3.23181
12.4992, 3.35762, 3.22245, 3.22244, 2.31465, 0.135174, 3.22244, 0, 3.22245, 3.22244, 3.22244, 3.22244, 3.22244, 3.22244, 3.22244, 3.22244, 3.22244, 3.22244, 3.22244, 3.22244, 3.22244, 3.22244, 3.22244, 3.22244, 3.22244
12.507, 5.63742, 3.21418, 3.21418, 2.76359, 2.42324, 3.21418, 0, 3.21418, 3.21418, 3.21418, 3.21418, 3.21418, 3.21418, 3.21418, 3.21418, 3.21418, 3.21418, 3.21418, 3.21418, 3.21418, 3.21418, 3.21418, 3.21418, 3.21418
12.5149, 3.70855, 3.20536, 3.20535, 2.38926, 0.503193, 3.20535, 0, 3.20536, 3.20535, 3.20535, 3.20535, 3.20535, 3.20535, 3.20535, 3.20535, 3.20535, 3.20535, 3.20535, 3.20535, 3.20535, 3.20535, 3.20535, 3.20535, 3.20535
12.5228, 4.99257, 3.19602, 3.19602, 2.64435, 1.79654, 3.19602, 0, 3.19602, 3.19602, 3.19602, 3.19602, 3.19602, 3.19602, 3.19602, 3.19602, 3.19602, 3.19602, 3.19602, 3.19602, 3.19602, 3.19602, 3.19602, 3.19602, 3.19602
12.5307, 4.99243, 3.18644, 3.18643, 2.64432, 1.806, 3.18643, 0, 3.18644, 3.18643, 3.18643, 3.18643, 3.18643, 3.18643, 3.18643, 3.18643, 3.18643, 3.18643, 3.18643, 3.18643, 3.18643, 3.18644, 3.18643, 3.18643, 3.18643
12.5385, 3.64499, 3.17687, 3.17687, 2.37592, 0.468117, 3.17687, 0, 3.17687, 3.17687, 3.17687, 3.17687, 3.17687, 3.17687, 3.17687, 3.17687, 3.17687, 3.17687, 3.17687, 3.17687, 3.17687, 3.17687, 3.17687, 3.17687, 3.17687
12.5464, 1.30384, 3.16825, 3.16824, 1.81765, -1.86441, 3.16824, 0, 3.16825, 3.16824, 3.16824, 3.16824, 3.16824, 3.16824, 3.16824, 3.16824, 3.16824, 3.16824, 3.16824, 3.16824, 3.16824, 3.16824, 3.16824, 3.16824, 3.16824
12.5543, 5.02937, 3.15934, 3.15934, 2.6513, 1.87002, 3.15934, 0, 3.15934, 3.15934, 3.15934, 3.15934, 3.15934, 3.15934, 3.15934, 3.15934, 3.15934, 3.15934, 3.15934, 3.15934, 3.15934, 3.15934, 3.15934, 3.15934, 3.15934
12.5621, 2.65242, 3.15018, 3.15018, 2.15695, -0.497763, 3.15018, 0, 3.15018, 3.15018, 3.15018, 3.15018, 3.15018, 3.15018, 3.15018, 3.15018, 3.15018, 3.15018, 3.15018, 3.15018, 3.15018, 3.15018, 3.15018, 3.15018, 3.15018
12.57, 3.65663, 3.14077, 3.14077, 2.37837, 0.515856, 3.14077, 0, 3.14077, 3.14077, 3.14077, 3.14077, 3.14077, 3.14077, 3.14077, 3.14077, 3.14077, 3.14077, 3.14077, 3.14077, 3.14077, 3.14077, 3.14077, 3.14077, 3.14077
12.5779, 3.00516, 3.1312, 3.13119, 2.23722, -0.126034, 3.13119, 0, 3.13119, 3.13119, 3.13119, 3.13119, 3.13119, 3.13119, 3.13119, 3.13119, 3.13119, 3.13119, 3.13119, 3.13119, 3.13119, 3.13119, 3.13119, 3.13119, 3.13119
12.5858, 9.32507, 3.12151, 3.12151, 3.36527, 6.20356, 3.12151, 0, 3.12151, 3.12151, 3.12151, 3.12151, 3.12151, 3.12151, 3.12151, 3.12151, 3.12151, 3.12151, 3.12151, 3.12151, 3.12151, 3.12151, 3.12151, 3.12151, 3.12151
12.5936, 6.99356, 3.11164, 3.11163, 2.99893, 3.88192, 3.11163, 0, 3.11164, 3.11163, 3.11163, 3.11163, 3.11163, 3.11163, 3.11163, 3.11163, 3.11163, 3.11163, 3.11163, 3.11163, 3.11163, 3.11163, 3.11163, 3.11163, 3.11163
12.6015, 4.65229, 3.10161, 3.10161, 2.5792, 1.55068, 3.10161, 0, 3.10161, 3.10161, 3.10161, 3.10161, 3.10161, 3.10161, 3.10161, 3.10161, 3.10161, 3.10161, 3.10161, 3.10161, 3.10161, 3.10161, 3.10161, 3.10161, 3.10161
12.6094, 5.0119, 3.09131, 3.0913, 2.648, 1.92059, 3.0913, 0, 3.0913, 3.0913, 3.0913, 3.0913, 3.0913, 3.0913, 3.0913, 3.0913, 3.0913, 3.0913, 3.0913, 3.0913, 3.0913, 3.0913, 3.0913, 3.0913, 3.0913
12.6173, 3.64535, 3.08077, 3.08077, 2.376, 0.564584, 3.08077, 0, 3.08077, 3.08077, 3.08077, 3.08077, 3.08077, 3.08077, 3.08077, 3.08077, 3.08077, 3.08077, 3.08077, 3.08077, 3.08077, 3.08077, 3.08077, 3.08077, 3.08077
12.6251, 3.02825, 3.07013, 3.07012, 2.24238, -0.0418739, 3.07012, 0, 3.07013, 3.07012, 3.07012, 3.07012, 3.07012, 3.07012, 3.07012, 3.07012, 3.07012, 3.07012, 3.07012, 3.07012, 3.07012, 3.07012, 3.07012, 3.07012, 3.07012
12.633, 2.31921, 3.0595, 3.0595, 2.07827, -0.740295, 3.0595, 0, 3.0595, 3.0595, 3.0595, 3.0595, 3.0595, 3.0595, 3.0595, 3.0595, 3.0595, 3.0595, 3.0595, 3.0595, 3.0595, 3.0595, 3.0595, 3.0595, 3.0595
12.6409, 1.68079, 3.04935, 3.04934, 1.91854, -1.36855, 3.04934, 0, 3.04934, 3.04934, 3.04934, 3.04934, 3.04934, 3.04934, 3.04934, 3.04934, 3.04934, 3.04934, 3.04934, 3.04934, 3.04934, 3.04934, 3.04934, 3.04934, 3.04934
12.6487, 3.57125, 3.03882, 3.03881, 2.36035, 0.532434, 3.03881, 0, 3.03882, 3.03881, 3.03881, 3.03881, 3.03881, 3.03881, 3.03881, 3.03881, 3.03881, 3.03881, 3.03881, 3.03881, 3.03881, 3.03881, 3.03881, 3.03881, 3.03881
12.6566, 5.74064, 3.02796, 3.02795, 2.7822, 2.71269, 3.02795, 0, 3.02796, 3.02795, 3.02795, 3.02795, 3.02795, 3.02795, 3.02795, 3.02795, 3.02795, 3.02795, 3.02795, 3.02795, 3.02795, 3.02795, 3.02795, 3.02795, 3.02795
12.6645, 4.61636, 3.01694, 3.01694, 2.57223, 1.59942, 3.01694, 0, 3.01694, 3.01694, 3.01694, 3.01694, 3.01694, 3.01694, 3.01694, 3.01694, 3.01694, 3.01694, 3.01694, 3.01694, 3.01694, 3.01694, 3.01694, 3.01694, 3.01694
12.6724, 3.68587, 3.00595, 3.00594, 2.38451, 0.679929, 3.00594, 0, 3.00594, 3.00594, 3.00594, 3.00594, 3.00594, 3.00594, 3.00594, 3.00594, 3.00594, 3.00594, 3.00594, 3.00594, 3.00594, 3.00594, 3.00594, 3.00594, 3.00594
12.6802, 2.69058, 2.99571, 2.99571, 2.16578, -0.30513, 2.99571, 0, 2.99571, 2.99571, 2.99571, 2.99571, 2.99571, 2.99571, 2.99571, 2.99571, 2.99571, 2.99571, 2.99571, 2.99571, 2.99571, 2.99571, 2.99571, 2.99571, 2.99571
12.6881, 3.29968, 2.98495, 2.98494, 2.3021, 0.314729, 2.98494, 0, 2.98495, 2.98494, 2.98494, 2.98494, 2.98494, 2.98494, 2.98494, 2.98494, 2.98494, 2.98494, 2.98494, 2.98494, 2.98494, 2.98495, 2.98494, 2.98494, 2.98494
12.696, 6.29487, 2.97371, 2.9737, 2.88008, 3.32116, 2.9737, 0, 2.97371, 2.9737, 2.9737, 2.9737, 2.9737, 2.9737, 2.9737, 2.9737, 2.9737, 2.9737, 2.9737, 2.9737, 2.9737, 2.9737, 2.9737, 2.9737, 2.9737
12.7039, 5.39814, 2.96224, 2.96223, 2.71995, 2.4359, 2.96223, 0, 2.96224, 2.96223, 2.96223, 2.96223, 2.96223, 2.96223, 2.96223, 2.96223, 2.96223, 2.96223, 2.96223, 2.96223, 2.96223, 2.96224, 2.96223, 2.96223, 2.96223
12.7117, 4.58736, 2.95079, 2.95079, 2.56659, 1.63657, 2.95079, 0, 2.95079, 2.95079, 2.95079, 2.95079, 2.95079, 2.95079, 2.95079, 2.95079, 2.95079, 2.95079, 2.95079, 2.95079, 2.95079, 2.95079, 2.95079, 2.95079, 2.95079
12.7196, 2.40781, 2.94089, 2.94089, 2.09948, -0.533083, 2.94089, 0, 2.94089, 2.94089, 2.94089, 2.94089, 2.94089, 2.94089, 2.94089, 2.94089, 2.94089, 2.94089, 2.94089, 2.94089, 2.94089, 2.94089, 2.94089, 2.94089, 2.94089
12.7275, 2.28786, 2.93031, 2.9303, 2.07071, -0.642451, 2.9303, 0, 2.93031, 2.9303, 2.9303, 2.9303, 2.9303, 2.9303, 2.9303, 2.9303, 2.9303, 2.9303, 2.9303, 2.9303, 2.9303, 2.9303, 2.9303, 2.9303, 2.9303
12.7353, 4.70731, 2.91911, 2.91911, 2.58985, 1.7882, 2.91911, 0, 2.91911, 2.91911, 2.91911, 2.91911, 2.91911, 2.91911, 2.91911, 2.91911, 2.91911, 2.91911, 2.91911, 2.91911, 2.91911, 2.91911, 2.91911, 2.91911, 2.91911
12.7432, 2.56877, 2.90762, 2.90762, 2.13747, -0.338847, 2.90762, 0, 2.90762, 2.90762, 2.90762, 2.90762, 2.90762, 2.90762, 2.90762, 2.90762, 2.90762, 2.90762, 2.90762, 2.90762, 2.90762, 2.90762, 2.90762, 2.90762, 2.90762
12.7511, 4.70947, 2.89615, 2.89615, 2.59026, 1.81332, 2.89615, 0, 2.89615, 2.89615, 2.89615, 2.89615, 2.89615, 2.89615, 2.89615, 2.89615, 2.89615, 2.89615, 2.89615, 2.89615, 2.89615, 2.89615, 2.89615, 2.89615, 2.89615
12.759, 2.99487, 2.88601, 2.886, 2.23492, 0.10886, 2.886, 0, 2.886, 2.886, 2.886, 2.886, 2.886, 2.886, 2.886, 2.886, 2.886, 2.886, 2.886, 2.886, 2.886, 2.886, 2.886, 2.886, 2.886
12.7668, 2.27373, 2.87514, 2.87513, 2.0673, -0.601409, 2.87513, 0, 2.87514, 2.87513, 2.87513, 2.87513, 2.87513, 2.87513, 2.87513, 2.87513, 2.87513, 2.87513, 2.87513, 2.87513, 2.87513, 2.87513, 2.87513, 2.87513, 2.87513
12.7747, 3.99257, 2.86361, 2.86361, 2.44797, 1.12895, 2.86361, 0, 2.86361, 2.86361, 2.86361, 2.86361, 2.86361, 2.86361, 2.86361, 2.86361, 2.86361, 2.86361, 2.86361, 2.86361, 2.86361, 2.86361, 2.86361, 2.86361, 2.86361
12.7826, 2.71933, 2.85178, 2.85177, 2.1724, -0.132446, 2.85177, 0, 2.85178, 2.85177, 2.85177, 2.85177, 2.85177, 2.85177, 2.85177, 2.85177, 2.85177, 2.85177, 2.85177, 2.85177, 2.85177, 2.85177, 2.85177, 2.85177, 2.85177
12.7904, 2.99547, 2.83996, 2.83996, 2.23506, 0.155509, 2.83996, 0, 2.83996, 2.83996, 2.83996, 2.83996, 2.83996, 2.83996, 2.83996, 2.83996, 2.83996, 2.83996, 2.83996, 2.83996, 2.83996, 2.83996, 2.83996, 2.83996, 2.83996
12.7983, 3.99486, 2.82996, 2.82996, 2.44844, 1.1649, 2.82996, 0, 2.82996, 2.82996, 2.82996, 2.82996, 2.82996, 2.82996, 2.82996, 2.82996, 2.82996, 2.82996, 2.82996, 2.82996, 2.82996, 2.82996, 2.82996, 2.82996, 2.82996
12.8062, 2.99504, 2.81922, 2.81922, 2.23496, 0.17582, 2.81922, 0, 2.81922, 2.81922, 2.81922, 2.81922, 2.81922, 2.81922, 2.81922, 2.81922, 2.81922, 2.81922, 2.81922, 2.81922, 2.81922, 2.81922, 2.81922, 2.81922, 2.81922
12.8141, 6.25923, 2.8078, 2.8078, 2.87389, 3.45143, 2.8078, 0, 2.8078, 2.8078, 2.8078, 2.8078, 2.8078, 2.8078, 2.8078, 2.8078, 2.8078, 2.8078, 2.8078, 2.8078, 2.8078, 2.8078, 2.8078, 2.8078, 2.8078
12.8219, 3.73135, 2.79605, 2.79605, 2.39402, 0.9353, 2.79605, 0, 2.79605, 2.79605, 2.79605, 2.79605, 2.79605, 2.79605, 2.79605, 2.79605, 2.79605, 2.79605, 2.79605, 2.79605, 2.79605, 2.79605, 2.79605, 2.79605, 2.79605
12.8298, 3.73631, 2.78433, 2.78432, 2.39506, 0.951982, 2.78432, 0, 2.78432, 2.78432, 2.78432, 2.78432, 2.78432, 2.78432, 2.78432, 2.78432, 2.78432, 2.78432, 2.78432, 2.78432, 2.78432, 2.78432, 2.78432, 2.78432, 2.78432
12.8377, 1.99777, 2.77395, 2.77395, 1.99944, -0.776185, 2.77395, 0, 2.77395, 2.77395, 2.77395, 2.77395, 2.77395, 2.77395, 2.77395, 2.77395, 2.77395, 2.77395, 2.77395, 2.77395, 2.77395, 2.77395, 2.77395, 2.77395, 2.77395
12.8456, 1.99752, 2.76289, 2.76289, 1.99938, -0.765372, 2.76289, 0, 2.76289, 2.76289, 2.76289, 2.76289, 2.76289, 2.76289, 2.76289, 2.76289, 2.76289, 2.76289, 2.76289, 2.76289, 2.76289, 2.76289, 2.76289, 2.76289, 2.76289
12.8534, 3.75204, 2.7512, 2.75119, 2.39834, 1.00084, 2.75119, 0, 2.7512, 2.75119, 2.75119, 2.75119, 2.75119, 2.75119, 2.75119, 2.75119, 2.75119, 2.75119, 2.75119, 2.75119, 2.75119, 2.7512, 2.75119, 2.75119, 2.75119
12.8613, 4.74151, 2.7392, 2.7392, 2.59644, 2.00231, 2.7392, 0, 2.7392, 2.7392, 2.7392, 2.7392, 2.7392, 2.7392, 2.7392, 2.7392, 2.7392, 2.7392, 2.7392, 2.7392, 2.7392, 2.7392, 2.7392, 2.7392, 2.7392
12.8692, 4.74585, 2.72723, 2.72723, 2.59728, 2.01862, 2.72723, 0, 2.72723, 2.72723, 2.72723, 2.72723, 2.72723, 2.72723, 2.72723, 2.72723, 2.72723, 2.72723, 2.72723, 2.72723, 2.72723, 2.72723, 2.72723, 2.72723, 2.72723
12.877, 4.75093, 2.71696, 2.71696, 2.59826, 2.03397, 2.71696, 0, 2.71696, 2.71696, 2.71696, 2.71696, 2.71696, 2.71696, 2.71696, 2.71696, 2.71696, 2.71696, 2.71696, 2.71696, 2.71696, 2.71696, 2.71696, 2.71696, 2.71696
12.8849, 3.48166, 2.70602, 2.70601, 2.34129, 0.775644, 2.70601, 0, 2.70601, 2.70601, 2.70601, 2.70601, 2.70601, 2.70601, 2.70601, 2.70601, 2.70601, 2.70601, 2.70601, 2.70601, 2.70601, 2.70601, 2.70601, 2.70601, 2.70601
12.8928, 2.75304, 2.69444, 2.69444, 2.18015, 0.0585921, 2.69444, 0, 2.69444, 2.69444, 2.69444, 2.69444, 2.69444, 2.69444, 2.69444, 2.69444, 2.69444, 2.69444, 2.69444, 2.69444, 2.69444, 2.69444, 2.69444, 2.69444, 2.69444
12.9007, 3.75809, 2.68257, 2.68257, 2.3996, 1.07551, 2.68257, 0, 2.68257, 2.68257, 2.68257, 2.68257, 2.68257, 2.68257, 2.68257, 2.68257, 2.68257, 2.68257, 2.68257, 2.68257, 2.68257, 2.68257, 2.68257, 2.68257, 2.68257
12.9085, 2.46694, 2.67073, 2.67072, 2.11351, -0.203787, 2.67072, 0, 2.67073, 2.67072, 2.67072, 2.67072, 2.67072, 2.67072, 2.67072, 2.67072, 2.67072, 2.67072, 2.67072, 2.67072, 2.67072, 2.67072, 2.67072, 2.67072, 2.67072
12.9164, 3.29591, 2.66013, 2.66012, 2.30128, 0.635782, 2.66012, 0, 2.66013, 2.66012, 2.66012, 2.66012, 2.66012, 2.66012, 2.66012, 2.66012, 2.66012, 2.66012, 2.66012, 2.66012, 2.66012, 2.66012, 2.66012, 2.66012, 2.66012
12.9243, 1.22986, 2.64889, 2.64888, 1.79718, -1.41903, 2.64888, 0, 2.64889, 2.64888, 2.64888, 2.64888, 2.64888, 2.64888, 2.64888, 2.64888, 2.64888, 2.64888, 2.64888, 2.64888, 2.64888, 2.64888, 2.64888, 2.64888, 2.64888
12.9321, 4.22515, 2.63708, 2.63706, 2.49503, 1.58808, 2.63706, 0, 2.63708, 2.63706, 2.63706, 2.63706, 2.63706, 2.63706, 2.63706, 2.63706, 2.63706, 2.63706, 2.63706, 2.63706, 2.63706, 2.63706, 2.63706, 2.63706, 2.63706
12.94, 4.44511, 2.62499, 2.62496, 2.53872, 1.82012, 2.62496, 0, 2.62499, 2.62496, 2.62496, 2.62496, 2.62496, 2.62496, 2.62496, 2.62496, 2.62496, 2.62496, 2.62496, 2.62496, 2.62496, 2.62496, 2.62496, 2.62496, 2.62496
12.9479, 3.09988, 2.61293, 2.61289, 2.25829, 0.486946, 2.61289, 0, 2.61293, 2.61289, 2.61289, 2.61289, 2.61289, 2.61289, 2.61289, 2.61289, 2.61289, 2.61289, 2.61289, 2.61289, 2.61289, 2.61289, 2.61289, 2.61289, 2.61289
12.9558, 1.88129, 2.60247, 2.60242, 1.9701, -0.721182, 2.60242, 0, 2.60247, 2.60242, 2.60242, 2.60242, 2.60242, 2.60242, 2.60242, 2.60242, 2.60242, 2.60242, 2.60242, 2.60242, 2.60242, 2.60242, 2.60242, 2.60242, 2.60242
12.9636, 5.77216, 2.59138, 2.59131, 2.78786, 3.18078, 2.59131, 0, 2.59138, 2.59131, 2.59131, 2.59131, 2.59131, 2.59131, 2.59131, 2.59131, 2.59131, 2.59131, 2.59131, 2.59131, 2.59131, 2.59131, 2.59131, 2.59131, 2.59131
12.9715, 7.99265, 2.57972, 2.57961, 3.16111, 5.41293, 2.57961, 0, 2.57972, 2.57961, 2.57961, 2.57961, 2.57961, 2.57961, 2.57961, 2.57961, 2.57961, 2.57961, 2.57961, 2.57961, 2.57961, 2.57961, 2.57961, 2.57961, 2.57961
12.9794, 5.56691, 2.56779, 2.56764, 2.7508, 2.99912, 2.56764, 0, 2.56779, 2.56764, 2.56764, 2.56764, 2.56764, 2.56764, 2.56764, 2.56764, 2.56764, 2.56764, 2.56764, 2.56764, 2.56764, 2.56764, 2.56764, 2.56764, 2.56764
12.9873, 1.20805, 2.55591, 2.5557, 1.7911, -1.34786, 2.5557, 0, 2.55591, 2.5557, 2.5557, 2.5557, 2.5557, 2.5557, 2.5557, 2.5557, 2.5557, 2.5557, 2.5557, 2.5557, 2.5557, 2.5557, 2.5557, 2.5557, 2.5557
12.9951, 1.78724, 2.54525, 2.54494, 1.94608, -0.758013, 2.54494, 0, 2.54525, 2.54494, 2.54494, 2.54494, 2.54494, 2.54494, 2.54494, 2.54494, 2.54494, 2.54494, 2.54494, 2.54494, 2.54494, 2.54494, 2.54494, 2.54494, 2.54494
13.003, 1.99752, 2.53401, 2.53359, 1.99938, -0.53649, 2.53359, 0, 2.53401, 2.53359, 2.53359, 2.53359, 2.53359, 2.53359, 2.53359, 2.53359, 2.53359, 2.53359, 2.53359, 2.53359, 2.53359, 2.53359, 2.53359, 2.53359, 2.53359
13.0109, 0.794176, 2.52226, 2.52167, 1.67158, -1.72808, 2.52167, 0, 2.52226, 2.52167, 2.52167, 2.52167, 2.52167, 2.52167, 2.52167, 2.52167, 2.52167, 2.52167, 2.52167, 2.52167, 2.52167, 2.52167, 2.52167, 2.52167, 2.52167
13.0187, 2.00496, 2.5103, 2.50949, 2.00124, -0.505339, 2.50949, 0, 2.51029, 2.50949, 2.50949, 2.50949, 2.50949, 2.50949, 2.50949, 2.50949, 2.50949, 2.50949, 2.50949, 2.50949, 2.50949, 2.50949, 2.50949, 2.50949, 2.50949
13.0266, 5.39207, 2.49843, 2.49735, 2.71884, 2.89364, 2.49735, 0, 2.49843, 2.49735, 2.49735, 2.49735, 2.49735, 2.49735, 2.49735, 2.49735, 2.49735, 2.49735, 2.49735, 2.49735, 2.49735, 2.49735, 2.49735, 2.49735, 2.49735
